CAN Message; 0x39:08a3db456c62342a
1739209820.3970473;-38.13080360867914
1739209820.39705;-38.13080360867914
1739209820.3970525;-45.120503652039325
1739209820.3970554;-45.120503652039325
1739209820.397058;-38.13080360867914
1739209820.3970606;-38.13080360867914
1739209820.3970635;-45.120503652039325
1739209820.397066;-45.120503652039325
1739209820.3970687;-32.816014438256545
1739209820.3970714;-38.13080360867914
1739209820.3970742;-45.120503652039325
1739209820.3970768;-45.120503652039325
1739209820.3970795;-35.57807855764607
1739209820.3970823;-38.13080360867914
1739209820.397085;-33.981070128970906
1739209820.3970876;-45.120503652039325
1739209820.3970904;-38.13080360867914
1739209820.397093;-32.816014438256545
1739209820.3970957;-38.13080360867914
1739209820.3970985;-35.57807855764607
1739209820.3971012;-35.57807855764607
1739209820.3971038;-38.13080360867914
1739209820.3971066;-45.120503652039325
1739209820.3971093;-38.13080360867914
1739209820.397112;-45.120503652039325
1739209820.3971145;-38.13080360867914
1739209820.3971174;-45.120503652039325
1739209820.39712;-45.120503652039325
1739209820.3971226;-45.120503652039325
1739209820.3971255;-45.120503652039325
1739209820.397128;-33.981070128970906
1739209820.3971307;-45.120503652039325
1739209820.3971336;-45.120503652039325
1739209820.3971362;-38.13080360867914
1739209820.3971388;-35.57807855764607
1739209820.3971417;-31.141103565318915
1739209820.3971443;-45.120503652039325
1739209820.397147;-33.981070128970906
1739209820.3971498;-45.120503652039325
1739209820.3971524;-38.13080360867914
1739209820.397155;-45.120503652039325
1739209820.3971577;-45.120503652039325
1739209820.3971605;-38.13080360867914
1739209820.3971632;-45.120503652039325
1739209820.3971658;-45.120503652039325
1739209820.3971686;-38.13080360867914
1739209820.3971713;-38.13080360867914
1739209820.397174;-45.120503652039325
1739209820.3971767;-38.13080360867914
1739209820.3971794;-38.13080360867914
1739209820.397182;-45.120503652039325
1739209820.3971848;-45.120503652039325
1739209820.3971875;-38.13080360867914
1739209820.39719;-45.120503652039325
1739209820.397193;-45.120503652039325
1739209820.3971956;-45.120503652039325
1739209820.3971982;-38.13080360867914
1739209820.397201;-38.13080360867914
1739209820.3972037;-33.981070128970906
1739209820.3972063;-25.62660358559016
1739209820.397209;-38.13080360867914
1739209820.3972118;-38.13080360867914
1739209820.3972144;-45.120503652039325
1739209820.397217;-38.13080360867914
1739209820.39722;-38.13080360867914
1739209820.3972225;-35.57807855764607
1739209820.3972251;-38.13080360867914
1739209820.397228;-32.81601443825658
1739209820.3972306;-45.120503652039325
1739209820.3972332;-45.120503652039325
1739209820.397236;-38.13080360867914
1739209820.3972387;-38.13080360867914
1739209820.3972414;-45.120503652039325
1739209820.3972442;-38.13080360867914
1739209820.3972468;-35.57807855764607
1739209820.3972495;-31.141103565318915
1739209820.397252;-45.120503652039325
1739209820.397255;-45.120503652039325
1739209820.3972576;-35.57807855764607
1739209820.3972602;-38.13080360867914
1739209820.397263;-45.120503652039325
1739209820.3972657;-38.13080360867914
1739209820.3972683;-38.13080360867914
1739209820.3972712;-45.120503652039325
1739209820.3972738;-45.120503652039325
1739209820.3972764;-45.120503652039325
1739209820.3972793;-38.13080360867914
1739209820.397282;-38.13080360867914
1739209820.3972845;-32.816014438256545
1739209820.3972874;-38.13080360867914
1739209820.39729;-45.120503652039325
1739209820.3972926;-31.14110356531892
1739209820.3972952;-38.13080360867914
1739209820.397298;-33.981070128970906
1739209820.3973007;-45.120503652039325
1739209820.3973033;-45.120503652039325
1739209820.3973062;-45.120503652039325
1739209820.3973088;-38.13080360867914
1739209820.3973114;-38.13080360867914
1739209820.3973143;-31.141103565318915
1739209820.397317;-35.57807855764607
1739209820.3973196;-38.13080360867914
1739209820.3973224;-38.13080360867914
1739209820.397325;-38.13080360867914
1739209820.3973277;-45.120503652039325
1739209820.3973305;-45.120503652039325
1739209820.3973331;-45.120503652039325
1739209820.3973358;-38.13080360867914
1739209820.3973384;-45.120503652039325
1739209820.3973413;-38.13080360867914
1739209820.3973439;-38.13080360867914
1739209820.3973465;-38.13080360867914
1739209820.3973494;-35.57807855764607
1739209820.397352;-38.13080360867914
1739209820.3973546;-45.120503652039325
1739209820.3973575;-38.13080360867914
1739209820.39736;-45.120503652039325
1739209820.3973627;-45.120503652039325
1739209820.3973656;-33.981070128970906
1739209820.3973682;-45.120503652039325
1739209820.3973708;-45.120503652039325
1739209820.3973737;-38.13080360867914
1739209820.3973763;-45.120503652039325
1739209820.397379;-38.13080360867914
1739209820.3973818;-38.13080360867914
1739209820.3973844;-45.120503652039325
1739209820.397387;-45.120503652039325
1739209820.3973897;-38.13080360867914
1739209820.3973925;-35.57807855764607
1739209820.3973951;-45.120503652039325
1739209820.3973978;-38.13080360867914
1739209820.3974006;-38.13080360867914
1739209820.3974032;-45.120503652039325
1739209820.3974059;-38.13080360867914
1739209820.3974087;-45.120503652039325
1739209820.3974113;-45.120503652039325
1739209820.397414;-45.120503652039325
1739209820.3974168;-45.120503652039325
1739209820.3974195;-45.120503652039325
1739209820.397422;-45.120503652039325
1739209820.397425;-45.120503652039325
1739209820.3974276;-45.120503652039325
1739209820.3974302;-35.57807855764607
1739209820.3974328;-38.13080360867914
1739209820.3974357;-38.13080360867914
1739209820.3974383;-38.13080360867914
1739209820.397441;-45.120503652039325
1739209820.3974438;-38.13080360867914
1739209820.3974464;-30.49652367304973
1739209820.397449;-38.13080360867914
1739209820.3974519;-45.120503652039325
1739209820.3974545;-45.120503652039325
1739209820.3974571;-35.57807855764607
1739209820.39746;-38.13080360867914
1739209820.3974626;-45.120503652039325
1739209820.3974652;-45.120503652039325
1739209820.397468;-45.120503652039325
1739209820.3974707;-38.13080360867914
1739209820.3974733;-35.57807855764607
1739209820.397476;-38.13080360867914
1739209820.3974788;-45.120503652039325
1739209820.3974814;-38.13080360867914
1739209820.397484;-38.13080360867914
1739209820.397487;-45.120503652039325
1739209820.3974895;-27.8777449560314
1739209820.3974922;-38.13080360867914
1739209820.397495;-45.120503652039325
1739209820.3974977;-38.13080360867914
1739209820.3975003;-35.57807855764607
1739209820.3975031;-35.57807855764607
1739209820.3975058;-45.120503652039325
1739209820.3975084;-38.13080360867914
1739209820.3975112;-45.120503652039325
1739209820.3975139;-45.120503652039325
1739209820.3975165;-45.120503652039325
1739209820.397519;-38.13080360867914
1739209820.397522;-38.13080360867914
1739209820.3975246;-45.120503652039325
1739209820.3975272;-45.120503652039325
1739209820.39753;-45.120503652039325
1739209820.3975327;-32.816014438256545
1739209820.3975353;-32.816014438256545
1739209820.3975382;-45.120503652039325
1739209820.3975408;-45.120503652039325
1739209820.3975434;-35.57807855764607
1739209820.3975463;-35.57807855764607
1739209820.397549;-45.120503652039325
1739209820.3975515;-38.13080360867914
1739209820.3975544;-45.120503652039325
1739209820.397557;-45.120503652039325
1739209820.3975596;-38.13080360867914
1739209820.3975625;-38.13080360867914
1739209820.3975651;-45.120503652039325
1739209820.3975677;-45.120503652039325
1739209820.3975704;-38.13080360867914
1739209820.3975732;-38.13080360867914
1739209820.3975759;-38.13080360867914
1739209820.3975785;-38.13080360867914
1739209820.3975813;-45.120503652039325
1739209820.397584;-38.13080360867914
1739209820.3975866;-38.13080360867914
1739209820.3975894;-38.13080360867914
1739209820.397592;-38.13080360867914
1739209820.3975947;-38.13080360867914
1739209820.3975976;-38.13080360867914
1739209820.3976002;-33.981070128970906
1739209820.3976028;-33.981070128970906
1739209820.3976057;-33.981070128970906
1739209820.3976083;-45.120503652039325
1739209820.397611;-45.120503652039325
1739209820.3976135;-38.13080360867914
1739209820.3976164;-33.981070128970906
1739209820.397619;-38.13080360867914
1739209820.3976216;-45.120503652039325
1739209820.3976245;-32.816014438256545
1739209820.397627;-38.13080360867914
1739209820.3976297;-45.120503652039325
1739209820.3976326;-45.120503652039325
1739209820.3976352;-38.13080360867914
1739209820.3976378;-38.13080360867914
1739209820.3976407;-29.438486411369333
1739209820.3976433;-29.438486411369333
1739209820.397646;-45.120503652039325
1739209820.3976488;-45.120503652039325
1739209820.3976514;-35.57807855764607
1739209820.397654;-35.57807855764607
1739209820.3976567;-45.120503652039325
1739209820.3976595;-45.120503652039325
1739209820.3976622;-45.120503652039325
1739209820.3976648;-45.120503652039325
1739209820.3976676;-45.120503652039325
1739209820.3976703;-38.13080360867914
1739209820.397673;-38.13080360867914
1739209820.3976758;-33.981070128970906
1739209820.3976784;-45.120503652039325
1739209820.397681;-45.120503652039325
1739209820.3976839;-45.120503652039325
1739209820.3976865;-45.120503652039325
1739209820.397689;-38.13080360867914
1739209820.397692;-38.13080360867914
1739209820.3976946;-38.13080360867914
1739209820.3976972;-38.13080360867914
1739209820.3977;-45.120503652039325
1739209820.3977027;-38.13080360867914
1739209820.3977053;-31.141103565318893
1739209820.397708;-28.58837851428586
1739209820.3977108;-45.120503652039325
1739209820.3977134;-38.13080360867914
1739209820.397716;-35.57807855764607
1739209820.397719;-38.13080360867914
1739209820.3977215;-45.120503652039325
1739209820.3977242;-45.120503652039325
1739209820.397727;-45.120503652039325
1739209820.3977296;-33.981070128970956
1739209820.3977323;-45.120503652039325
1739209820.397735;-45.120503652039325
1739209820.3977377;-45.120503652039325
1739209820.3977404;-45.120503652039325
1739209820.3977432;-35.57807855764607
1739209820.3977458;-45.120503652039325
1739209820.3977485;-38.13080360867914
1739209820.397751;-28.992665084841942
1739209820.397754;-38.13080360867914
1739209820.3977566;-38.13080360867914
1739209820.3977592;-33.981070128970906
1739209820.397762;-33.981070128970906
1739209820.3977647;-45.120503652039325
1739209820.3977673;-33.981070128970906
1739209820.3977702;-38.13080360867914
1739209820.3977728;-35.57807855764607
1739209820.3977754;-45.120503652039325
1739209820.3977783;-45.120503652039325
1739209820.397781;-45.120503652039325
1739209820.3977835;-45.120503652039325
1739209820.3977864;-38.13080360867914
1739209820.397789;-38.13080360867914
1739209820.3977916;-45.120503652039325
1739209820.3977942;-33.981070128970906
1739209820.397797;-38.13080360867914
1739209820.3977997;-45.120503652039325
1739209820.3978024;-45.120503652039325
1739209820.3978052;-38.13080360867914
1739209820.3978078;-38.13080360867914
1739209820.3978105;-38.13080360867914
1739209820.3978133;-45.120503652039325
1739209820.397816;-38.13080360867914
1739209820.3978186;-38.13080360867914
1739209820.3978214;-45.120503652039325
1739209820.397824;-38.13080360867914
1739209820.3978267;-38.13080360867914
1739209820.3978295;-38.13080360867914
1739209820.3978322;-38.13080360867914
1739209820.3978348;-33.981070128970906
1739209820.3978374;-33.981070128970906
1739209820.3978403;-45.120503652039325
1739209820.397843;-45.120503652039325
1739209820.3978455;-32.816014438256545
1739209820.3978484;-45.120503652039325
1739209820.397851;-45.120503652039325
1739209820.3978536;-45.120503652039325
1739209820.3978565;-45.120503652039325
1739209820.397859;-38.13080360867914
1739209820.3978617;-38.13080360867914
1739209820.3978646;-38.13080360867914
1739209820.3978672;-45.120503652039325
1739209820.3978698;-38.13080360867914
1739209820.3978727;-32.816014438256545
1739209820.3978753;-38.13080360867914
1739209820.397878;-38.13080360867914
1739209820.3978808;-33.981070128970906
1739209820.3978834;-45.120503652039325
1739209820.397886;-45.120503652039325
1739209820.3978887;-33.981070128970906
1739209820.3978915;-45.120503652039325
1739209820.3978941;-45.120503652039325
1739209820.3978968;-45.120503652039325
1739209820.3978996;-45.120503652039325
1739209820.3979023;-33.981070128970906
1739209820.3979049;-38.13080360867914
1739209820.3979077;-45.120503652039325
1739209820.3979104;-35.57807855764607
1739209820.397913;-38.13080360867914
1739209820.3979158;-38.13080360867914
1739209820.3979185;-38.13080360867914
1739209820.397921;-38.13080360867914
1739209820.397924;-38.13080360867914
1739209820.3979266;-45.120503652039325
1739209820.3979292;-45.120503652039325
1739209820.3979318;-32.816014438256545
1739209820.3979347;-38.13080360867914
1739209820.3979373;-45.120503652039325
1739209820.39794;-38.13080360867914
1739209820.3979428;-38.13080360867914
1739209820.3979454;-38.13080360867914
1739209820.397948;-38.13080360867914
1739209820.397951;-38.13080360867914
1739209820.3979535;-45.120503652039325
1739209820.3979561;-38.13080360867914
1739209820.397959;-45.120503652039325
1739209820.3979616;-45.120503652039325
1739209820.3979642;-38.13080360867914
1739209820.397967;-38.13080360867914
1739209820.3979697;-38.13080360867914
1739209820.3979723;-38.13080360867914
1739209820.397975;-38.13080360867914
1739209820.3979778;-45.120503652039325
1739209820.3979805;-45.120503652039325
1739209820.397983;-45.120503652039325
1739209820.397986;-45.120503652039325
1739209820.3979886;-45.120503652039325
1739209820.3979912;-45.120503652039325
1739209820.397994;-35.57807855764607
1739209820.3979967;-45.120503652039325
1739209820.3979993;-38.13080360867914
1739209820.3980021;-38.13080360867914
1739209820.3980048;-38.13080360867914
1739209820.3980074;-38.13080360867914
1739209820.3980103;-45.120503652039325
1739209820.3980129;-32.816014438256545
1739209820.3980155;-35.57807855764607
1739209820.3980181;-45.120503652039325
1739209820.398021;-45.120503652039325
1739209820.3980236;-38.13080360867914
1739209820.3980262;-38.13080360867914
1739209820.398029;-45.120503652039325
1739209820.3980317;-38.13080360867914
1739209820.3980343;-38.13080360867914
1739209820.3980372;-45.120503652039325
1739209820.3980398;-45.120503652039325
1739209820.3980424;-45.120503652039325
1739209820.3980453;-45.120503652039325
1739209820.398048;-38.13080360867914
1739209820.3980505;-38.13080360867914
1739209820.3980534;-38.13080360867914
1739209820.398056;-32.816014438256545
1739209820.3980587;-35.57807855764607
1739209820.3980615;-38.13080360867914
1739209820.3980641;-45.120503652039325
1739209820.3980668;-35.57807855764607
1739209820.3980694;-38.13080360867914
1739209820.3980722;-45.120503652039325
1739209820.3980749;-33.981070128970906
1739209820.3980775;-45.120503652039325
1739209820.3980803;-45.120503652039325
1739209820.398083;-45.120503652039325
1739209820.3980856;-45.120503652039325
1739209820.3980885;-45.120503652039325
1739209820.398091;-45.120503652039325
1739209820.3980937;-38.13080360867914
1739209820.3980966;-38.13080360867914
1739209820.3980992;-45.120503652039325
1739209820.3981018;-45.120503652039325
1739209820.3981047;-38.13080360867914
1739209820.3981073;-35.57807855764607
1739209820.39811;-32.816014438256545
1739209820.3981125;-38.13080360867914
1739209820.3981154;-35.57807855764607
1739209820.398118;-38.13080360867914
1739209820.3981206;-31.141103565318893
1739209820.3981235;-32.816014438256545
1739209820.3981261;-38.13080360867914
1739209820.3981287;-35.57807855764607
1739209820.3981316;-45.120503652039325
1739209820.3981342;-45.120503652039325
1739209820.3981369;-45.120503652039325
1739209820.3981397;-38.13080360867914
1739209820.3981423;-45.120503652039325
1739209820.398145;-45.120503652039325
1739209820.3981478;-38.13080360867914
1739209820.3981504;-45.120503652039325
1739209820.398153;-38.13080360867914
1739209820.3981557;-45.120503652039325
1739209820.3981586;-45.120503652039325
1739209820.3981612;-45.120503652039325
1739209820.3981638;-32.816014438256545
1739209820.3981667;-28.58837851428586
1739209820.3981693;-45.120503652039325
1739209820.398172;-45.120503652039325
1739209820.3981748;-35.57807855764607
1739209820.3981774;-33.981070128970906
1739209820.39818;-45.120503652039325
1739209820.3981829;-38.13080360867914
1739209820.3981855;-45.120503652039325
1739209820.398188;-45.120503652039325
1739209820.398191;-45.120503652039325
1739209820.3981936;-45.120503652039325
1739209820.3981962;-45.120503652039325
1739209820.3981988;-45.120503652039325
1739209820.3982017;-38.13080360867914
1739209820.3982043;-45.120503652039325
1739209820.398207;-45.120503652039325
1739209820.3982098;-38.13080360867914
1739209820.3982124;-45.120503652039325
1739209820.398215;-38.13080360867914
1739209820.398218;-35.57807855764607
1739209820.3982205;-45.120503652039325
1739209820.3982232;-45.120503652039325
1739209820.398226;-38.13080360867914
1739209820.3982286;-38.13080360867914
1739209820.3982313;-28.992665084841942
1739209820.3982341;-45.120503652039325
1739209820.3982368;-45.120503652039325
1739209820.3982394;-38.13080360867914
1739209820.3982422;-35.57807855764607
1739209820.3982449;-38.13080360867914
1739209820.3982475;-38.13080360867914
1739209820.39825;-45.120503652039325
1739209820.398253;-30.49652367304976
1739209820.3982556;-35.57807855764607
1739209820.3982582;-38.13080360867914
1739209820.398261;-45.120503652039325
1739209820.3982637;-45.120503652039325
1739209820.3982663;-38.13080360867914
1739209820.3982692;-38.13080360867914
1739209820.3982718;-45.120503652039325
1739209820.3982744;-28.992665084841942
1739209820.3982773;-38.13080360867914
1739209820.39828;-45.120503652039325
1739209820.3982825;-35.57807855764607
1739209820.3982854;-35.57807855764607
1739209820.398288;-38.13080360867914
1739209820.3982906;-38.13080360867914
1739209820.3982933;-45.120503652039325
1739209820.398296;-35.57807855764607
1739209820.3982987;-38.13080360867914
1739209820.3983014;-45.120503652039325
1739209820.3983042;-45.120503652039325
1739209820.3983068;-45.120503652039325
1739209820.3983095;-45.120503652039325
1739209820.3983123;-45.120503652039325
1739209820.398315;-35.57807855764607
1739209820.3983176;-33.981070128970906
1739209820.3983204;-45.120503652039325
1739209820.398323;-38.13080360867914
1739209820.3983257;-38.13080360867914
1739209820.3983285;-35.57807855764607
1739209820.3983312;-45.120503652039325
1739209820.3983338;-45.120503652039325
1739209820.3983364;-38.13080360867914
1739209820.3983393;-38.13080360867914
1739209820.398342;-38.13080360867914
1739209820.3983445;-45.120503652039325
1739209820.3983474;-38.13080360867914
1739209820.39835;-38.13080360867914
1739209820.3983526;-45.120503652039325
1739209820.3983555;-45.120503652039325
1739209820.398358;-38.13080360867914
1739209820.3983607;-38.13080360867914
1739209820.3983636;-45.120503652039325
1739209820.3983662;-38.13080360867914
1739209820.3983688;-45.120503652039325
1739209820.3983717;-38.13080360867914
1739209820.3983743;-45.120503652039325
1739209820.398377;-38.13080360867914
1739209820.3983796;-45.120503652039325
1739209820.3983824;-38.13080360867914
1739209820.398385;-38.13080360867914
1739209820.3983877;-38.13080360867914
1739209820.3983905;-45.120503652039325
1739209820.3983932;-45.120503652039325
1739209820.3983958;-33.981070128970906
1739209820.3983986;-45.120503652039325
1739209820.3984013;-45.120503652039325
1739209820.398404;-38.13080360867914
1739209820.3984067;-45.120503652039325
1739209820.3984094;-45.120503652039325
1739209820.398412;-45.120503652039325
1739209820.3984149;-45.120503652039325
1739209820.3984175;-45.120503652039325
1739209820.39842;-45.120503652039325
1739209820.398423;-45.120503652039325
1739209820.3984256;-38.13080360867914
1739209820.3984282;-38.13080360867914
1739209820.3984308;-38.13080360867914
1739209820.3984337;-38.13080360867914
1739209820.3984363;-38.13080360867914
1739209820.398439;-32.816014438256545
1739209820.3984418;-35.57807855764607
1739209820.3984444;-45.120503652039325
1739209820.398447;-38.13080360867914
1739209820.39845;-38.13080360867914
1739209820.3984525;-38.13080360867914
1739209820.3984551;-45.120503652039325
1739209820.398458;-38.13080360867914
1739209820.3984606;-38.13080360867914
1739209820.3984632;-33.981070128970906
1739209820.398466;-45.120503652039325
1739209820.3984687;-45.120503652039325
1739209820.3984714;-32.816014438256545
1739209820.398474;-38.13080360867914
1739209820.3984768;-45.120503652039325
1739209820.3984795;-45.120503652039325
1739209820.398482;-33.981070128970906
1739209820.398485;-38.13080360867914
1739209820.3984876;-45.120503652039325
1739209820.3984902;-38.13080360867914
1739209820.398493;-38.13080360867914
1739209820.3984957;-45.120503652039325
1739209820.3984983;-38.13080360867914
1739209820.3985012;-45.120503652039325
1739209820.3985038;-45.120503652039325
1739209820.3985064;-45.120503652039325
1739209820.3985093;-38.13080360867914
1739209820.398512;-45.120503652039325
1739209820.3985145;-45.120503652039325
1739209820.3985171;-45.120503652039325
1739209820.39852;-45.120503652039325
1739209820.3985226;-45.120503652039325
1739209820.3985252;-45.120503652039325
1739209820.398528;-45.120503652039325
1739209820.3985307;-32.816014438256545
1739209820.3985333;-38.13080360867914
1739209820.3985362;-33.981070128970906
1739209820.3985388;-38.13080360867914
1739209820.3985415;-35.57807855764607
1739209820.3985443;-38.13080360867914
1739209820.398547;-45.120503652039325
1739209820.3985496;-38.13080360867914
1739209820.3985524;-45.120503652039325
1739209820.398555;-35.57807855764607
1739209820.3985577;-45.120503652039325
1739209820.3985605;-45.120503652039325
1739209820.3985631;-45.120503652039325
1739209820.3985658;-45.120503652039325
1739209820.3985684;-38.13080360867914
1739209820.3985713;-38.13080360867914
1739209820.3985739;-38.13080360867914
1739209820.3985765;-45.120503652039325
1739209820.3985794;-35.57807855764607
1739209820.398582;-30.49652367304973
1739209820.3985846;-38.13080360867914
1739209820.3985875;-45.120503652039325
1739209820.39859;-38.13080360867914
1739209820.3985927;-38.13080360867914
1739209820.3985956;-45.120503652039325
1739209820.3985982;-45.120503652039325
1739209820.3986008;-45.120503652039325
1739209820.3986037;-33.981070128970956
1739209820.3986063;-38.13080360867914
1739209820.398609;-38.13080360867914
1739209820.3986115;-38.13080360867914
1739209820.3986144;-45.120503652039325
1739209820.398617;-45.120503652039325
1739209820.3986197;-38.13080360867914
1739209820.3986225;-32.816014438256545
1739209820.3986251;-32.816014438256545
1739209820.3986278;-45.120503652039325
1739209820.3986306;-45.120503652039325
1739209820.3986332;-32.816014438256545
1739209820.3986359;-45.120503652039325
1739209820.3986387;-38.13080360867914
1739209820.3986413;-35.57807855764607
1739209820.398644;-38.13080360867914
1739209820.3986468;-38.13080360867914
1739209820.3986495;-45.120503652039325
1739209820.398652;-45.120503652039325
1739209820.3986547;-45.120503652039325
1739209820.3986576;-45.120503652039325
1739209820.3986602;-45.120503652039325
1739209820.3986628;-45.120503652039325
1739209820.3986657;-38.13080360867914
1739209820.3986683;-38.13080360867914
1739209820.398671;-35.57807855764607
1739209820.3986738;-45.120503652039325
1739209820.3986764;-33.981070128970906
1739209820.398679;-33.981070128970906
1739209820.3986819;-45.120503652039325
1739209820.3986845;-45.120503652039325
1739209820.3986871;-30.49652367304973
1739209820.39869;-26.991370085610722
1739209820.3986926;-38.13080360867914
1739209820.3986952;-45.120503652039325
1739209820.3986979;-45.120503652039325
1739209820.3987007;-38.13080360867914
1739209820.3987033;-45.120503652039325
1739209820.398706;-45.120503652039325
1739209820.3987088;-45.120503652039325
1739209820.3987114;-38.13080360867914
1739209820.398714;-38.13080360867914
1739209820.398717;-45.120503652039325
1739209820.3987195;-45.120503652039325
1739209820.3987222;-45.120503652039325
1739209820.398725;-45.120503652039325
1739209820.3987277;-45.120503652039325
1739209820.3987303;-33.981070128970906
1739209820.3987331;-27.267205301931607
1739209820.3987358;-35.57807855764607
1739209820.3987384;-38.13080360867914
1739209820.3987412;-45.120503652039325
1739209820.3987439;-35.57807855764607
1739209820.3987465;-38.13080360867914
1739209820.398749;-45.120503652039325
1739209820.398752;-45.120503652039325
1739209820.3987546;-35.57807855764607
1739209820.3987572;-45.120503652039325
1739209820.39876;-45.120503652039325
1739209820.3987627;-45.120503652039325
1739209820.3987653;-38.13080360867914
1739209820.3987682;-45.120503652039325
1739209820.3987708;-45.120503652039325
1739209820.3987734;-45.120503652039325
1739209820.3987763;-33.981070128970906
1739209820.398779;-45.120503652039325
1739209820.3987815;-45.120503652039325
1739209820.3987844;-38.13080360867914
1739209820.398787;-38.13080360867914
1739209820.3987896;-45.120503652039325
1739209820.3987923;-45.120503652039325
1739209820.3987951;-45.120503652039325
1739209820.3987978;-38.13080360867914
1739209820.3988004;-38.13080360867914
1739209820.3988032;-38.13080360867914
1739209820.3988059;-45.120503652039325
1739209820.3988085;-45.120503652039325
1739209820.3988113;-45.120503652039325
1739209820.398814;-45.120503652039325
1739209820.3988166;-35.57807855764607
1739209820.3988194;-38.13080360867914
1739209820.398822;-45.120503652039325
1739209820.3988247;-38.13080360867914
1739209820.3988276;-38.13080360867914
1739209820.3988302;-45.120503652039325
1739209820.3988328;-45.120503652039325
1739209820.3988354;-38.13080360867914
1739209820.3988383;-33.981070128970906
1739209820.398841;-28.992665084841942
1739209820.3988435;-33.981070128970906
1739209820.3988464;-38.13080360867914
1739209820.398849;-35.57807855764607
1739209820.3988516;-33.981070128970906
1739209820.3988545;-38.13080360867914
1739209820.398857;-38.13080360867914
1739209820.3988597;-45.120503652039325
1739209820.3988626;-30.49652367304973
1739209820.3988652;-38.13080360867914
1739209820.3988678;-45.120503652039325
1739209820.3988707;-45.120503652039325
1739209820.3988733;-38.13080360867914
1739209820.398876;-45.120503652039325
1739209820.3988786;-45.120503652039325
1739209820.3988814;-38.13080360867914
1739209820.398884;-28.992665084841942
1739209820.3988867;-31.141103565318915
1739209820.3988895;-38.13080360867914
1739209820.3988922;-38.13080360867914
1739209820.3988948;-31.141103565318915
1739209820.3988976;-38.13080360867914
1739209820.3989003;-38.13080360867914
1739209820.3989036;-38.13080360867914
1739209820.398907;-31.141103565318915
1739209820.3989105;-31.141103565318915
1739209820.3989139;-45.120503652039325
1739209820.3989172;-45.120503652039325
1739209820.3989205;-38.13080360867914
1739209820.3989239;-45.120503652039325
1739209820.3989272;-38.13080360867914
1739209820.3989308;-38.13080360867914
1739209820.3989341;-38.13080360867914
1739209820.3989375;-38.13080360867914
1739209820.3989408;-38.13080360867914
1739209820.3989441;-45.120503652039325
1739209820.3989475;-38.13080360867914
1739209820.398951;-38.13080360867914
1739209820.3989544;-45.120503652039325
1739209820.3989577;-45.120503652039325
1739209820.398961;-38.13080360867914
1739209820.3989644;-38.13080360867914
1739209820.3989677;-45.120503652039325
1739209820.3989713;-45.120503652039325
1739209820.3989747;-45.120503652039325
1739209820.398978;-32.816014438256545
1739209820.3989813;-38.13080360867914
1739209820.3989847;-38.13080360867914
1739209820.3989882;-38.13080360867914
1739209820.3989916;-45.120503652039325
1739209820.398995;-45.120503652039325
1739209820.3989983;-38.13080360867914
1739209820.3990016;-38.13080360867914
1739209820.399005;-45.120503652039325
1739209820.3990085;-45.120503652039325
1739209820.3990119;-35.57807855764607
1739209820.3990152;-45.120503652039325
1739209820.3990185;-38.13080360867914
1739209820.3990219;-45.120503652039325
1739209820.3990252;-38.13080360867914
1739209820.3990288;-38.13080360867914
1739209820.399032;-45.120503652039325
1739209820.3990355;-45.120503652039325
1739209820.3990388;-38.13080360867914
1739209820.3990421;-38.13080360867914
1739209820.3990455;-38.13080360867914
1739209820.399049;-35.57807855764607
1739209820.3990524;-45.120503652039325
1739209820.3990557;-45.120503652039325
1739209820.399059;-38.13080360867914
1739209820.3990624;-35.57807855764607
1739209820.399066;-38.13080360867914
1739209820.3990693;-38.13080360867914
1739209820.3990726;-45.120503652039325
1739209820.399076;-45.120503652039325
1739209820.3990793;-38.13080360867914
1739209820.3990827;-38.13080360867914
1739209820.3990862;-45.120503652039325
1739209820.3990896;-45.120503652039325
1739209820.399093;-38.13080360867914
1739209820.3990963;-45.120503652039325
1739209820.3990996;-32.816014438256545
1739209820.399103;-35.57807855764607
1739209820.3991065;-45.120503652039325
1739209820.3991098;-45.120503652039325
1739209820.3991132;-38.13080360867914
1739209820.3991165;-32.816014438256545
1739209820.3991199;-38.13080360867914
1739209820.3991232;-38.13080360867914
1739209820.3991268;-45.120503652039325
1739209820.39913;-45.120503652039325
1739209820.3991334;-45.120503652039325
1739209820.3991368;-38.13080360867914
1739209820.3991401;-45.120503652039325
1739209820.3991437;-45.120503652039325
1739209820.399147;-45.120503652039325
1739209820.3991504;-38.13080360867914
1739209820.3991537;-45.120503652039325
1739209820.399157;-38.13080360867914
1739209820.3991604;-38.13080360867914
1739209820.399164;-45.120503652039325
1739209820.3991673;-38.13080360867914
1739209820.3991706;-38.13080360867914
1739209820.399174;-38.13080360867914
1739209820.3991773;-45.120503652039325
1739209820.3991807;-32.816014438256545
1739209820.3991842;-32.816014438256545
1739209820.3991876;-45.120503652039325
1739209820.399191;-45.120503652039325
1739209820.3991942;-38.13080360867914
1739209820.3991976;-38.13080360867914
1739209820.399201;-45.120503652039325
1739209820.3992045;-32.816014438256545
1739209820.3992078;-45.120503652039325
1739209820.3992112;-45.120503652039325
1739209820.3992145;-45.120503652039325
1739209820.3992178;-38.13080360867914
1739209820.3992214;-45.120503652039325
1739209820.3992248;-45.120503652039325
1739209820.399228;-38.13080360867914
1739209820.3992314;-45.120503652039325
