CAN Message; 0x150:0500f9a1cb27e544
1739209857.3218405;-35.57807855764607
1739209857.3218446;-45.120503652039325
1739209857.3218486;-45.120503652039325
1739209857.3218527;-45.120503652039325
1739209857.3218567;-38.13080360867914
1739209857.3218608;-45.120503652039325
1739209857.3218646;-38.13080360867914
1739209857.3218687;-38.13080360867914
1739209857.3218727;-45.120503652039325
1739209857.3218768;-45.120503652039325
1739209857.3218808;-45.120503652039325
1739209857.3218849;-35.57807855764607
1739209857.321889;-38.13080360867914
1739209857.321893;-38.13080360867914
1739209857.3218968;-45.120503652039325
1739209857.3219008;-38.13080360867914
1739209857.321905;-30.49652367304973
1739209857.321909;-45.120503652039325
1739209857.321913;-38.13080360867914
1739209857.321917;-38.13080360867914
1739209857.321921;-31.141103565318915
1739209857.3219252;-33.981070128970906
1739209857.3219292;-45.120503652039325
1739209857.321933;-45.120503652039325
1739209857.321937;-45.120503652039325
1739209857.3219411;-45.120503652039325
1739209857.3219452;-45.120503652039325
1739209857.3219492;-35.57807855764607
1739209857.3219533;-38.13080360867914
1739209857.3219573;-45.120503652039325
1739209857.3219614;-45.120503652039325
1739209857.3219652;-45.120503652039325
1739209857.3219693;-33.981070128970906
1739209857.3219733;-45.120503652039325
1739209857.3219774;-45.120503652039325
1739209857.3219814;-38.13080360867914
1739209857.3219855;-31.141103565318915
1739209857.3219895;-35.57807855764607
1739209857.3219936;-35.57807855764607
1739209857.3219976;-38.13080360867914
1739209857.3220015;-38.13080360867914
1739209857.3220055;-38.13080360867914
1739209857.3220096;-45.120503652039325
1739209857.3220136;-45.120503652039325
1739209857.3220177;-45.120503652039325
1739209857.3220217;-45.120503652039325
1739209857.3220258;-45.120503652039325
1739209857.3220298;-38.13080360867914
1739209857.3220336;-45.120503652039325
1739209857.3220377;-45.120503652039325
1739209857.3220417;-45.120503652039325
1739209857.3220458;-38.13080360867914
1739209857.3220499;-38.13080360867914
1739209857.322054;-38.13080360867914
1739209857.322058;-45.120503652039325
1739209857.322062;-38.13080360867914
1739209857.322066;-27.267205301931607
1739209857.32207;-33.981070128970906
1739209857.322074;-35.57807855764607
1739209857.322078;-45.120503652039325
1739209857.322082;-38.13080360867914
1739209857.322086;-38.13080360867914
1739209857.3220901;-45.120503652039325
1739209857.3220942;-45.120503652039325
1739209857.3220983;-32.81601443825658
1739209857.322102;-38.13080360867914
1739209857.3221061;-45.120503652039325
1739209857.3221102;-35.57807855764607
1739209857.3221142;-38.13080360867914
1739209857.3221183;-45.120503652039325
1739209857.3221223;-45.120503652039325
1739209857.3221264;-33.981070128970906
1739209857.3221304;-31.141103565318915
1739209857.3221343;-33.981070128970906
1739209857.3221383;-45.120503652039325
1739209857.3221424;-38.13080360867914
1739209857.3221464;-33.981070128970906
1739209857.3221505;-38.13080360867914
1739209857.3221545;-38.13080360867914
1739209857.3221586;-45.120503652039325
1739209857.3221626;-38.13080360867914
1739209857.3221667;-38.13080360867914
1739209857.3221705;-38.13080360867914
1739209857.3221745;-45.120503652039325
1739209857.3221786;-45.120503652039325
1739209857.3221827;-45.120503652039325
1739209857.3221867;-38.13080360867914
1739209857.3221908;-45.120503652039325
1739209857.3221948;-45.120503652039325
1739209857.3221989;-45.120503652039325
1739209857.3222027;-45.120503652039325
1739209857.3222067;-45.120503652039325
1739209857.3222108;-45.120503652039325
1739209857.3222148;-45.120503652039325
1739209857.322219;-45.120503652039325
1739209857.322223;-38.13080360867914
1739209857.322227;-45.120503652039325
1739209857.322231;-38.13080360867914
1739209857.322235;-45.120503652039325
1739209857.322239;-32.816014438256545
1739209857.322243;-32.816014438256545
1739209857.322247;-45.120503652039325
1739209857.322251;-45.120503652039325
1739209857.3222551;-38.13080360867914
1739209857.3222592;-38.13080360867914
1739209857.3222632;-33.981070128970906
1739209857.3222673;-38.13080360867914
1739209857.322271;-38.13080360867914
1739209857.3222752;-38.13080360867914
1739209857.3222792;-38.13080360867914
1739209857.3222833;-45.120503652039325
1739209857.3222873;-38.13080360867914
1739209857.3222914;-33.981070128970906
1739209857.3222954;-30.49652367304973
1739209857.3222995;-38.13080360867914
1739209857.3223035;-38.13080360867914
1739209857.3223073;-38.13080360867914
1739209857.3223114;-38.13080360867914
1739209857.3223155;-38.13080360867914
1739209857.3223195;-38.13080360867914
1739209857.3223236;-45.120503652039325
1739209857.3223276;-35.57807855764607
1739209857.3223317;-38.13080360867914
1739209857.3223357;-45.120503652039325
1739209857.3223395;-45.120503652039325
1739209857.3223436;-35.57807855764607
1739209857.3223476;-35.57807855764607
1739209857.3223517;-45.120503652039325
1739209857.3223557;-45.120503652039325
1739209857.3223598;-38.13080360867914
1739209857.3223639;-38.13080360867914
1739209857.322368;-38.13080360867914
1739209857.322372;-45.120503652039325
1739209857.3223758;-38.13080360867914
1739209857.3223798;-45.120503652039325
1739209857.3223839;-45.120503652039325
1739209857.322388;-38.13080360867914
1739209857.322392;-38.13080360867914
1739209857.322396;-45.120503652039325
1739209857.3224;-33.981070128970906
1739209857.3224041;-38.13080360867914
1739209857.322408;-38.13080360867914
1739209857.322412;-33.981070128970906
1739209857.322416;-45.120503652039325
1739209857.3224201;-45.120503652039325
1739209857.3224242;-31.141103565318915
1739209857.3224282;-38.13080360867914
1739209857.3224323;-38.13080360867914
1739209857.3224363;-45.120503652039325
1739209857.3224404;-45.120503652039325
1739209857.3224442;-45.120503652039325
1739209857.3224483;-45.120503652039325
1739209857.3224523;-45.120503652039325
1739209857.3224564;-45.120503652039325
1739209857.3224604;-45.120503652039325
1739209857.3224645;-38.13080360867914
1739209857.3224685;-38.13080360867914
1739209857.3224726;-38.13080360867914
1739209857.3224764;-35.57807855764607
1739209857.3224804;-45.120503652039325
1739209857.3224845;-45.120503652039325
1739209857.3224885;-35.57807855764607
1739209857.3224926;-38.13080360867914
1739209857.3224967;-45.120503652039325
1739209857.3225007;-38.13080360867914
1739209857.3225048;-45.120503652039325
1739209857.3225088;-45.120503652039325
1739209857.3225126;-35.57807855764607
1739209857.3225167;-38.13080360867914
1739209857.3225207;-38.13080360867914
1739209857.3225248;-45.120503652039325
1739209857.3225288;-38.13080360867914
1739209857.322533;-45.120503652039325
1739209857.322537;-38.13080360867914
1739209857.322541;-45.120503652039325
1739209857.3225448;-38.13080360867914
1739209857.3225489;-38.13080360867914
1739209857.322553;-38.13080360867914
1739209857.322557;-32.816014438256545
1739209857.322561;-35.57807855764607
1739209857.322565;-35.57807855764607
1739209857.3225691;-45.120503652039325
1739209857.3225732;-38.13080360867914
1739209857.322577;-38.13080360867914
1739209857.322581;-38.13080360867914
1739209857.322585;-45.120503652039325
1739209857.3225892;-45.120503652039325
1739209857.3225932;-45.120503652039325
1739209857.3225973;-38.13080360867914
1739209857.3226013;-45.120503652039325
1739209857.3226054;-45.120503652039325
1739209857.3226094;-45.120503652039325
1739209857.3226132;-38.13080360867914
1739209857.3226173;-45.120503652039325
1739209857.3226213;-45.120503652039325
1739209857.3226254;-38.13080360867914
1739209857.3226295;-35.57807855764607
1739209857.3226335;-45.120503652039325
1739209857.3226376;-45.120503652039325
1739209857.3226416;-38.13080360867914
1739209857.3226454;-38.13080360867914
1739209857.3226495;-35.57807855764607
1739209857.3226535;-29.438486411369333
1739209857.3226576;-38.13080360867914
1739209857.3226616;-33.981070128970906
1739209857.3226657;-38.13080360867914
1739209857.3226697;-45.120503652039325
1739209857.3226738;-38.13080360867914
1739209857.3226779;-38.13080360867914
1739209857.3226817;-45.120503652039325
1739209857.3226857;-33.981070128970956
1739209857.3226898;-45.120503652039325
1739209857.3226938;-45.120503652039325
1739209857.3226979;-35.57807855764607
1739209857.322702;-38.13080360867914
1739209857.322706;-45.120503652039325
1739209857.32271;-45.120503652039325
1739209857.3227139;-35.57807855764607
1739209857.322718;-25.826314394896354
1739209857.322722;-45.120503652039325
1739209857.322726;-38.13080360867914
1739209857.32273;-35.57807855764607
1739209857.322734;-35.57807855764607
1739209857.3227382;-45.120503652039325
1739209857.3227422;-38.13080360867914
1739209857.3227463;-45.120503652039325
1739209857.32275;-45.120503652039325
1739209857.3227541;-45.120503652039325
1739209857.3227582;-45.120503652039325
1739209857.3227623;-45.120503652039325
1739209857.3227663;-38.13080360867914
1739209857.3227704;-38.13080360867914
1739209857.3227744;-45.120503652039325
1739209857.3227785;-38.13080360867914
1739209857.3227823;-33.981070128970956
1739209857.3227863;-45.120503652039325
1739209857.3227904;-33.981070128970906
1739209857.3227944;-38.13080360867914
1739209857.3227985;-45.120503652039325
1739209857.3228025;-38.13080360867914
1739209857.3228066;-35.57807855764607
1739209857.3228106;-45.120503652039325
1739209857.3228147;-33.981070128970906
1739209857.3228185;-38.13080360867914
1739209857.3228226;-38.13080360867914
1739209857.3228266;-45.120503652039325
1739209857.3228307;-45.120503652039325
1739209857.3228347;-45.120503652039325
1739209857.3228388;-45.120503652039325
1739209857.3228428;-45.120503652039325
1739209857.322847;-38.13080360867914
1739209857.3228507;-38.13080360867914
1739209857.3228548;-35.57807855764607
1739209857.3228588;-38.13080360867914
1739209857.3228629;-32.816014438256545
1739209857.322867;-38.13080360867914
1739209857.322871;-45.120503652039325
1739209857.322875;-38.13080360867914
1739209857.322879;-45.120503652039325
1739209857.3228831;-45.120503652039325
1739209857.322887;-38.13080360867914
1739209857.322891;-45.120503652039325
1739209857.322895;-45.120503652039325
1739209857.322899;-38.13080360867914
1739209857.3229032;-45.120503652039325
1739209857.3229072;-38.13080360867914
1739209857.3229113;-33.981070128970906
1739209857.3229153;-38.13080360867914
1739209857.3229191;-45.120503652039325
1739209857.3229232;-38.13080360867914
1739209857.3229272;-35.57807855764607
1739209857.3229313;-38.13080360867914
1739209857.3229353;-38.13080360867914
1739209857.3229394;-45.120503652039325
1739209857.3229434;-45.120503652039325
1739209857.3229475;-38.13080360867914
1739209857.3229516;-38.13080360867914
1739209857.3229554;-45.120503652039325
1739209857.3229594;-45.120503652039325
1739209857.3229635;-35.57807855764607
1739209857.3229675;-35.57807855764607
1739209857.3229716;-38.13080360867914
1739209857.3229756;-45.120503652039325
1739209857.3229797;-45.120503652039325
1739209857.3229837;-38.13080360867914
1739209857.3229876;-38.13080360867914
1739209857.3229916;-38.13080360867914
1739209857.3229957;-38.13080360867914
1739209857.3229997;-38.13080360867914
1739209857.3230038;-45.120503652039325
1739209857.3230078;-38.13080360867914
1739209857.3230119;-35.57807855764607
1739209857.323016;-38.13080360867914
1739209857.3230197;-45.120503652039325
1739209857.3230238;-38.13080360867914
1739209857.3230278;-38.13080360867914
1739209857.323032;-45.120503652039325
1739209857.323036;-38.13080360867914
1739209857.32304;-38.13080360867914
1739209857.323044;-45.120503652039325
1739209857.323048;-45.120503652039325
1739209857.3230522;-38.13080360867914
1739209857.323056;-38.13080360867914
1739209857.32306;-45.120503652039325
1739209857.323064;-45.120503652039325
1739209857.3230681;-38.13080360867914
1739209857.3230722;-45.120503652039325
1739209857.3230762;-33.981070128970906
1739209857.3230803;-31.141103565318915
1739209857.3230844;-38.13080360867914
1739209857.3230882;-45.120503652039325
1739209857.3230922;-33.981070128970906
1739209857.3230963;-35.57807855764607
1739209857.3231003;-38.13080360867914
1739209857.3231044;-38.13080360867914
1739209857.3231084;-45.120503652039325
1739209857.3231125;-45.120503652039325
1739209857.3231165;-45.120503652039325
1739209857.3231206;-45.120503652039325
1739209857.3231244;-45.120503652039325
1739209857.3231285;-45.120503652039325
1739209857.3231325;-45.120503652039325
1739209857.3231366;-45.120503652039325
1739209857.3231406;-35.57807855764607
1739209857.3231447;-35.57807855764607
1739209857.3231487;-45.120503652039325
1739209857.3231528;-45.120503652039325
1739209857.3231566;-33.981070128970906
1739209857.3231606;-45.120503652039325
1739209857.3231647;-38.13080360867914
1739209857.3231688;-45.120503652039325
1739209857.3231728;-32.816014438256545
1739209857.3231769;-35.57807855764607
1739209857.323181;-45.120503652039325
1739209857.323185;-45.120503652039325
1739209857.323189;-38.13080360867914
1739209857.3231928;-45.120503652039325
1739209857.323197;-45.120503652039325
1739209857.323201;-38.13080360867914
1739209857.323205;-38.13080360867914
1739209857.323209;-45.120503652039325
1739209857.323213;-35.57807855764607
1739209857.3232172;-35.57807855764607
1739209857.3232212;-45.120503652039325
1739209857.323225;-45.120503652039325
1739209857.323229;-38.13080360867914
1739209857.3232331;-45.120503652039325
1739209857.3232372;-29.438486411369333
1739209857.3232412;-32.816014438256545
1739209857.3232484;-45.120503652039325
1739209857.3232553;-38.13080360867914
1739209857.3232625;-35.57807855764607
1739209857.3232694;-38.13080360867914
1739209857.3232765;-45.120503652039325
1739209857.3232837;-45.120503652039325
1739209857.3232906;-45.120503652039325
1739209857.3232977;-38.13080360867914
1739209857.323305;-45.120503652039325
1739209857.3233118;-45.120503652039325
1739209857.323319;-38.13080360867914
1739209857.3233259;-38.13080360867914
1739209857.323333;-45.120503652039325
1739209857.3233402;-35.57807855764607
1739209857.323347;-45.120503652039325
1739209857.3233542;-45.120503652039325
1739209857.3233612;-35.57807855764607
1739209857.3233683;-38.13080360867914
1739209857.3233755;-45.120503652039325
1739209857.3233824;-45.120503652039325
1739209857.3233895;-45.120503652039325
1739209857.3233964;-45.120503652039325
1739209857.3234036;-31.141103565318893
1739209857.3234107;-30.49652367304973
1739209857.3234177;-45.120503652039325
1739209857.3234248;-38.13080360867914
1739209857.323432;-35.57807855764607
1739209857.323439;-38.13080360867914
1739209857.323446;-45.120503652039325
1739209857.323453;-45.120503652039325
1739209857.32346;-45.120503652039325
1739209857.3234673;-45.120503652039325
1739209857.3234742;-38.13080360867914
1739209857.3234813;-38.13080360867914
1739209857.3234882;-45.120503652039325
1739209857.3234954;-38.13080360867914
1739209857.3235025;-38.13080360867914
1739209857.3235095;-38.13080360867914
1739209857.3235166;-38.13080360867914
1739209857.3235235;-45.120503652039325
1739209857.3235307;-38.13080360867914
1739209857.3235378;-35.57807855764607
1739209857.3235447;-45.120503652039325
1739209857.323552;-45.120503652039325
1739209857.323559;-38.13080360867914
1739209857.323566;-45.120503652039325
1739209857.323573;-38.13080360867914
1739209857.32358;-32.816014438256545
1739209857.3235872;-33.981070128970906
1739209857.3235943;-45.120503652039325
1739209857.3236012;-38.13080360867914
1739209857.3236084;-35.57807855764607
1739209857.3236153;-38.13080360867914
1739209857.3236225;-45.120503652039325
1739209857.3236296;-45.120503652039325
1739209857.3236365;-45.120503652039325
1739209857.3236437;-45.120503652039325
1739209857.3236508;-38.13080360867914
1739209857.3236578;-35.57807855764607
1739209857.323665;-35.57807855764607
1739209857.3236718;-38.13080360867914
1739209857.323679;-45.120503652039325
1739209857.3236861;-45.120503652039325
1739209857.323693;-38.13080360867914
1739209857.3237002;-45.120503652039325
1739209857.323707;-45.120503652039325
1739209857.3237143;-45.120503652039325
1739209857.3237214;-45.120503652039325
1739209857.3237283;-45.120503652039325
1739209857.3237355;-45.120503652039325
1739209857.3237424;-38.13080360867914
1739209857.3237495;-38.13080360867914
1739209857.3237567;-45.120503652039325
1739209857.3237636;-45.120503652039325
1739209857.3237708;-38.13080360867914
1739209857.323778;-35.57807855764607
1739209857.3237848;-45.120503652039325
1739209857.323792;-45.120503652039325
1739209857.323799;-45.120503652039325
1739209857.323806;-38.13080360867914
1739209857.3238132;-38.13080360867914
1739209857.32382;-38.13080360867914
1739209857.3238273;-45.120503652039325
1739209857.3238342;-45.120503652039325
1739209857.3238413;-38.13080360867914
1739209857.3238485;-45.120503652039325
1739209857.3238554;-45.120503652039325
1739209857.3238626;-38.13080360867914
1739209857.3238695;-45.120503652039325
1739209857.3238766;-45.120503652039325
1739209857.3238838;-45.120503652039325
1739209857.3238907;-38.13080360867914
1739209857.3238978;-38.13080360867914
1739209857.323905;-38.13080360867914
1739209857.323912;-38.13080360867914
1739209857.323919;-38.13080360867914
1739209857.323926;-31.141103565318915
1739209857.3239331;-33.981070128970906
1739209857.3239403;-38.13080360867914
1739209857.3239472;-38.13080360867914
1739209857.3239543;-38.13080360867914
1739209857.3239613;-45.120503652039325
1739209857.3239684;-33.981070128970906
1739209857.3239756;-31.141103565318915
1739209857.3239825;-33.981070128970906
1739209857.3239896;-38.13080360867914
1739209857.3239968;-45.120503652039325
1739209857.3240037;-45.120503652039325
1739209857.3240108;-45.120503652039325
1739209857.3240178;-35.57807855764607
1739209857.324025;-38.13080360867914
1739209857.324032;-32.816014438256545
1739209857.324039;-28.992665084841942
1739209857.3240461;-38.13080360867914
1739209857.324053;-38.13080360867914
1739209857.3240602;-38.13080360867914
1739209857.3240674;-45.120503652039325
1739209857.3240743;-45.120503652039325
1739209857.3240814;-45.120503652039325
1739209857.3240883;-33.981070128970906
1739209857.3240955;-38.13080360867914
1739209857.3241026;-45.120503652039325
1739209857.3241096;-33.981070128970906
1739209857.3241167;-33.981070128970906
1739209857.3241239;-38.13080360867914
1739209857.3241308;-45.120503652039325
1739209857.324138;-45.120503652039325
1739209857.3241448;-45.120503652039325
1739209857.324152;-38.13080360867914
1739209857.3241591;-45.120503652039325
1739209857.324166;-38.13080360867914
1739209857.3241732;-45.120503652039325
1739209857.3241801;-38.13080360867914
1739209857.3241873;-38.13080360867914
1739209857.3241944;-45.120503652039325
1739209857.3242013;-38.13080360867914
1739209857.3242085;-27.267205301931607
1739209857.3242154;-35.57807855764607
1739209857.3242226;-38.13080360867914
1739209857.3242297;-35.57807855764607
1739209857.3242366;-45.120503652039325
1739209857.3242438;-45.120503652039325
1739209857.324251;-38.13080360867914
1739209857.3242579;-33.981070128970906
1739209857.324265;-31.14110356531892
1739209857.324272;-45.120503652039325
1739209857.324279;-38.13080360867914
1739209857.3242862;-33.981070128970906
1739209857.3242931;-38.13080360867914
1739209857.3243003;-45.120503652039325
1739209857.3243072;-45.120503652039325
1739209857.3243144;-38.13080360867914
1739209857.3243215;-45.120503652039325
1739209857.3243284;-45.120503652039325
1739209857.3243356;-45.120503652039325
1739209857.3243427;-45.120503652039325
1739209857.3243496;-38.13080360867914
1739209857.3243568;-38.13080360867914
1739209857.3243637;-45.120503652039325
1739209857.3243709;-38.13080360867914
1739209857.324378;-33.981070128970906
1739209857.324385;-38.13080360867914
1739209857.324392;-35.57807855764607
1739209857.324399;-35.57807855764607
1739209857.3244061;-38.13080360867914
1739209857.3244133;-38.13080360867914
1739209857.3244202;-38.13080360867914
1739209857.3244274;-38.13080360867914
1739209857.3244343;-38.13080360867914
1739209857.3244414;-45.120503652039325
1739209857.3244486;-35.57807855764607
1739209857.3244555;-33.981070128970906
1739209857.3244627;-38.13080360867914
1739209857.3244698;-38.13080360867914
1739209857.3244767;-45.120503652039325
1739209857.3244839;-45.120503652039325
1739209857.3244908;-38.13080360867914
1739209857.324498;-45.120503652039325
1739209857.324505;-38.13080360867914
1739209857.324512;-45.120503652039325
1739209857.3245192;-45.120503652039325
1739209857.324526;-45.120503652039325
1739209857.3245332;-45.120503652039325
1739209857.3245404;-45.120503652039325
1739209857.3245473;-45.120503652039325
1739209857.3245544;-45.120503652039325
1739209857.3245616;-38.13080360867914
1739209857.3245685;-45.120503652039325
1739209857.3245757;-33.981070128970906
1739209857.3245826;-45.120503652039325
1739209857.3245897;-38.13080360867914
1739209857.324597;-38.13080360867914
1739209857.3246038;-35.57807855764607
1739209857.324611;-35.57807855764607
1739209857.3246179;-38.13080360867914
1739209857.324625;-38.13080360867914
1739209857.3246322;-38.13080360867914
1739209857.324639;-35.57807855764607
1739209857.3246462;-45.120503652039325
1739209857.3246531;-45.120503652039325
1739209857.3246603;-45.120503652039325
1739209857.3246675;-38.13080360867914
1739209857.3246744;-38.13080360867914
1739209857.3246815;-45.120503652039325
1739209857.3246887;-45.120503652039325
1739209857.3246956;-38.13080360867914
1739209857.3247027;-38.13080360867914
1739209857.3247097;-45.120503652039325
1739209857.3247168;-45.120503652039325
1739209857.324724;-45.120503652039325
1739209857.3247309;-38.13080360867914
1739209857.324738;-45.120503652039325
1739209857.324745;-45.120503652039325
1739209857.324752;-45.120503652039325
1739209857.3247592;-38.13080360867914
1739209857.3247662;-35.57807855764607
1739209857.3247733;-38.13080360867914
1739209857.3247802;-29.438486411369333
1739209857.3247874;-38.13080360867914
1739209857.3247945;-38.13080360867914
1739209857.3248014;-35.57807855764607
1739209857.3248086;-38.13080360867914
1739209857.3248158;-45.120503652039325
1739209857.3248227;-33.981070128970906
1739209857.3248298;-45.120503652039325
1739209857.3248367;-45.120503652039325
1739209857.324844;-38.13080360867914
1739209857.324851;-38.13080360867914
1739209857.324858;-45.120503652039325
1739209857.324865;-45.120503652039325
1739209857.324872;-45.120503652039325
1739209857.3248792;-45.120503652039325
1739209857.3248863;-38.13080360867914
1739209857.3248932;-35.57807855764607
1739209857.3249004;-38.13080360867914
1739209857.3249075;-35.57807855764607
1739209857.3249145;-45.120503652039325
1739209857.3249216;-45.120503652039325
1739209857.3249285;-38.13080360867914
1739209857.3249357;-38.13080360867914
1739209857.3249428;-45.120503652039325
1739209857.3249497;-33.981070128970906
1739209857.324957;-38.13080360867914
1739209857.3249638;-38.13080360867914
1739209857.324971;-32.816014438256545
1739209857.324978;-32.816014438256545
1739209857.324985;-38.13080360867914
1739209857.3249922;-38.13080360867914
1739209857.324999;-45.120503652039325
1739209857.3250062;-33.981070128970956
1739209857.3250134;-45.120503652039325
1739209857.3250203;-38.13080360867914
1739209857.3250275;-33.981070128970906
1739209857.3250346;-45.120503652039325
1739209857.3250415;-45.120503652039325
1739209857.3250487;-38.13080360867914
1739209857.3250556;-38.13080360867914
1739209857.3250628;-28.992665084841942
1739209857.32507;-38.13080360867914
1739209857.3250768;-45.120503652039325
1739209857.325084;-45.120503652039325
1739209857.325091;-45.120503652039325
1739209857.325098;-38.13080360867914
1739209857.3251052;-38.13080360867914
1739209857.325112;-45.120503652039325
1739209857.3251193;-38.13080360867914
1739209857.3251262;-38.13080360867914
1739209857.3251333;-45.120503652039325
1739209857.3251405;-45.120503652039325
1739209857.3251474;-38.13080360867914
1739209857.3251545;-38.13080360867914
1739209857.3251617;-45.120503652039325
1739209857.3251686;-33.981070128970906
1739209857.3251758;-38.13080360867914
1739209857.3251827;-38.13080360867914
1739209857.3251898;-45.120503652039325
1739209857.325197;-45.120503652039325
1739209857.325204;-45.120503652039325
1739209857.325211;-45.120503652039325
1739209857.325218;-31.141103565318893
1739209857.325225;-45.120503652039325
1739209857.3252323;-38.13080360867914
1739209857.3252392;-35.57807855764607
1739209857.3252463;-32.816014438256545
1739209857.3252535;-45.120503652039325
1739209857.3252604;-38.13080360867914
1739209857.3252676;-38.13080360867914
1739209857.3252745;-38.13080360867914
1739209857.3252816;-35.57807855764607
1739209857.3252888;-45.120503652039325
1739209857.3252957;-45.120503652039325
1739209857.3253028;-38.13080360867914
1739209857.3253098;-38.13080360867914
1739209857.325317;-45.120503652039325
1739209857.325324;-45.120503652039325
1739209857.325331;-45.120503652039325
1739209857.3253381;-45.120503652039325
1739209857.325345;-45.120503652039325
1739209857.3253522;-38.13080360867914
1739209857.3253593;-35.57807855764607
1739209857.3253663;-38.13080360867914
1739209857.3253734;-45.120503652039325
1739209857.3253806;-33.981070128970906
1739209857.3253875;-38.13080360867914
1739209857.3253946;-38.13080360867914
1739209857.3254015;-38.13080360867914
1739209857.3254087;-38.13080360867914
1739209857.3254158;-38.13080360867914
1739209857.3254228;-38.13080360867914
1739209857.32543;-38.13080360867914
1739209857.3254368;-45.120503652039325
1739209857.325444;-38.13080360867914
1739209857.3254511;-38.13080360867914
1739209857.325458;-38.13080360867914
1739209857.3254652;-38.13080360867914
1739209857.325472;-45.120503652039325
1739209857.3254793;-45.120503652039325
1739209857.3254864;-38.13080360867914
1739209857.3254933;-38.13080360867914
1739209857.3255005;-38.13080360867914
1739209857.3255076;-45.120503652039325
1739209857.3255146;-45.120503652039325
1739209857.3255217;-30.49652367304973
1739209857.3255286;-35.57807855764607
1739209857.3255358;-45.120503652039325
1739209857.325543;-45.120503652039325
1739209857.3255498;-32.816014438256545
1739209857.325557;-38.13080360867914
1739209857.325564;-45.120503652039325
1739209857.325571;-45.120503652039325
1739209857.3255782;-45.120503652039325
1739209857.3255851;-45.120503652039325
1739209857.3255923;-45.120503652039325
1739209857.3255994;-45.120503652039325
1739209857.3256063;-45.120503652039325
1739209857.3256135;-45.120503652039325
1739209857.3256204;-45.120503652039325
1739209857.3256276;-45.120503652039325
1739209857.3256347;-35.57807855764607
1739209857.3256416;-38.13080360867914
1739209857.3256488;-38.13080360867914
1739209857.3256557;-45.120503652039325
1739209857.3256629;-32.816014438256545
1739209857.32567;-35.57807855764607
1739209857.325677;-45.120503652039325
1739209857.325684;-45.120503652039325
1739209857.325691;-31.141103565318915
1739209857.3256981;-38.13080360867914
1739209857.3257053;-45.120503652039325
1739209857.3257122;-45.120503652039325
1739209857.3257194;-38.13080360867914
1739209857.3257265;-45.120503652039325
1739209857.3257334;-33.981070128970906
1739209857.3257406;-38.13080360867914
1739209857.3257475;-33.981070128970956
1739209857.3257546;-45.120503652039325
1739209857.3257618;-38.13080360867914
1739209857.3257687;-45.120503652039325
1739209857.3257759;-45.120503652039325
1739209857.3257828;-45.120503652039325
1739209857.32579;-38.13080360867914
1739209857.325797;-45.120503652039325
1739209857.325804;-30.49652367304973
1739209857.3258111;-31.141103565318893
1739209857.325818;-45.120503652039325
1739209857.3258252;-38.13080360867914
1739209857.3258324;-38.13080360867914
1739209857.3258393;-38.13080360867914
1739209857.3258464;-38.13080360867914
1739209857.3258536;-38.13080360867914
1739209857.3258605;-45.120503652039325
1739209857.3258677;-38.13080360867914
1739209857.3258746;-45.120503652039325
1739209857.3258817;-45.120503652039325
1739209857.3258889;-33.981070128970906
1739209857.3258958;-38.13080360867914
1739209857.325903;-45.120503652039325
1739209857.3259099;-38.13080360867914
1739209857.325917;-45.120503652039325
1739209857.3259242;-45.120503652039325
1739209857.325931;-45.120503652039325
1739209857.3259382;-45.120503652039325
1739209857.3259454;-45.120503652039325
1739209857.3259523;-45.120503652039325
1739209857.3259594;-33.981070128970906
1739209857.3259664;-45.120503652039325
1739209857.3259735;-32.816014438256545
1739209857.3259807;-32.816014438256545
1739209857.3259876;-45.120503652039325
1739209857.3259947;-45.120503652039325
1739209857.3260016;-38.13080360867914
1739209857.3260088;-38.13080360867914
1739209857.326016;-45.120503652039325
1739209857.3260229;-45.120503652039325
1739209857.32603;-38.13080360867914
1739209857.326037;-35.57807855764607
1739209857.326044;-45.120503652039325
1739209857.3260512;-45.120503652039325
1739209857.3260581;-35.57807855764607
1739209857.3260653;-35.57807855764607
1739209857.3260725;-45.120503652039325
1739209857.3260794;-45.120503652039325
1739209857.3260865;-38.13080360867914
1739209857.3260934;-45.120503652039325
1739209857.3261006;-38.13080360867914
1739209857.3261077;-38.13080360867914
1739209857.3261147;-45.120503652039325
1739209857.3261218;-45.120503652039325
1739209857.3261287;-35.57807855764607
1739209857.3261359;-45.120503652039325
1739209857.326143;-38.13080360867914
1739209857.32615;-38.13080360867914
1739209857.326157;-45.120503652039325
1739209857.326164;-38.13080360867914
1739209857.3261712;-38.13080360867914
1739209857.3261783;-38.13080360867914
1739209857.3261852;-45.120503652039325
1739209857.3261924;-45.120503652039325
1739209857.3261995;-45.120503652039325
1739209857.3262064;-45.120503652039325
1739209857.3262136;-45.120503652039325
1739209857.3262205;-38.13080360867914
1739209857.3262277;-45.120503652039325
1739209857.3262348;-45.120503652039325
1739209857.3262417;-38.13080360867914
1739209857.326249;-45.120503652039325
1739209857.3262558;-35.57807855764607
1739209857.326263;-35.57807855764607
1739209857.32627;-38.13080360867914
1739209857.326277;-45.120503652039325
1739209857.3262842;-32.816014438256545
1739209857.3262913;-33.981070128970906
1739209857.3262982;-45.120503652039325
1739209857.3263054;-45.120503652039325
1739209857.3263123;-45.120503652039325
1739209857.3263195;-45.120503652039325
1739209857.3263266;-45.120503652039325
1739209857.3263335;-45.120503652039325
