CAN Message; 0x1d3:0000c8df3a262044
1739209599.0783536;-27.8777449560314
1739209599.0783572;-38.13080360867914
1739209599.0783608;-45.120503652039325
1739209599.0783644;-45.120503652039325
1739209599.0783682;-45.120503652039325
1739209599.0783718;-38.13080360867914
1739209599.0783753;-45.120503652039325
1739209599.078379;-38.13080360867914
1739209599.0783825;-38.13080360867914
1739209599.0783863;-38.13080360867914
1739209599.07839;-45.120503652039325
1739209599.0783935;-38.13080360867914
1739209599.078397;-35.57807855764607
1739209599.0784006;-45.120503652039325
1739209599.0784044;-45.120503652039325
1739209599.078408;-38.13080360867914
1739209599.0784116;-45.120503652039325
1739209599.0784152;-38.13080360867914
1739209599.0784187;-32.816014438256545
1739209599.0784223;-38.13080360867914
1739209599.0784261;-33.981070128970906
1739209599.0784297;-32.816014438256545
1739209599.0784333;-38.13080360867914
1739209599.0784369;-45.120503652039325
1739209599.0784404;-45.120503652039325
1739209599.0784442;-38.13080360867914
1739209599.0784478;-38.13080360867914
1739209599.0784514;-45.120503652039325
1739209599.078455;-38.13080360867914
1739209599.0784585;-45.120503652039325
1739209599.0784624;-45.120503652039325
1739209599.078466;-38.13080360867914
1739209599.0784695;-38.13080360867914
1739209599.078473;-45.120503652039325
1739209599.0784767;-45.120503652039325
1739209599.0784802;-45.120503652039325
1739209599.078484;-31.141103565318915
1739209599.0784876;-33.981070128970906
1739209599.0784912;-45.120503652039325
1739209599.0784948;-38.13080360867914
1739209599.0784984;-38.13080360867914
1739209599.0785022;-45.120503652039325
1739209599.0785058;-45.120503652039325
1739209599.0785093;-33.981070128970906
1739209599.078513;-45.120503652039325
1739209599.0785165;-45.120503652039325
1739209599.0785203;-38.13080360867914
1739209599.0785239;-45.120503652039325
1739209599.0785275;-38.13080360867914
1739209599.078531;-35.57807855764607
1739209599.0785346;-38.13080360867914
1739209599.0785384;-38.13080360867914
1739209599.078542;-38.13080360867914
1739209599.0785456;-45.120503652039325
1739209599.0785491;-45.120503652039325
1739209599.0785527;-45.120503652039325
1739209599.0785563;-45.120503652039325
1739209599.07856;-33.981070128970906
1739209599.0785637;-38.13080360867914
1739209599.0785673;-38.13080360867914
1739209599.0785708;-32.816014438256545
1739209599.0785744;-38.13080360867914
1739209599.0785782;-45.120503652039325
1739209599.0785818;-45.120503652039325
1739209599.0785854;-38.13080360867914
1739209599.078589;-35.57807855764607
1739209599.0785925;-45.120503652039325
1739209599.0785964;-45.120503652039325
1739209599.0786;-45.120503652039325
1739209599.0786035;-45.120503652039325
1739209599.078607;-45.120503652039325
1739209599.0786107;-38.13080360867914
1739209599.0786142;-45.120503652039325
1739209599.078618;-38.13080360867914
1739209599.0786216;-45.120503652039325
1739209599.0786252;-45.120503652039325
1739209599.0786288;-45.120503652039325
1739209599.0786324;-45.120503652039325
1739209599.0786362;-45.120503652039325
1739209599.0786397;-45.120503652039325
1739209599.0786433;-35.57807855764607
1739209599.078647;-45.120503652039325
1739209599.0786505;-45.120503652039325
1739209599.0786543;-45.120503652039325
1739209599.0786579;-38.13080360867914
1739209599.0786614;-38.13080360867914
1739209599.078665;-45.120503652039325
1739209599.0786686;-45.120503652039325
1739209599.0786722;-45.120503652039325
1739209599.078676;-32.816014438256545
1739209599.0786796;-38.13080360867914
1739209599.0786831;-45.120503652039325
1739209599.0786867;-45.120503652039325
1739209599.0786903;-45.120503652039325
1739209599.078694;-38.13080360867914
1739209599.0786977;-38.13080360867914
1739209599.0787013;-45.120503652039325
1739209599.0787048;-45.120503652039325
1739209599.0787084;-38.13080360867914
1739209599.0787122;-32.816014438256545
1739209599.0787158;-38.13080360867914
1739209599.0787194;-33.981070128970906
1739209599.078723;-38.13080360867914
1739209599.0787265;-38.13080360867914
1739209599.0787303;-35.57807855764607
1739209599.078734;-38.13080360867914
1739209599.0787375;-38.13080360867914
1739209599.078741;-38.13080360867914
1739209599.0787446;-35.57807855764607
1739209599.0787482;-38.13080360867914
1739209599.078752;-45.120503652039325
1739209599.0787556;-38.13080360867914
1739209599.0787592;-38.13080360867914
1739209599.0787628;-45.120503652039325
1739209599.0787663;-45.120503652039325
1739209599.0787702;-45.120503652039325
1739209599.0787737;-45.120503652039325
1739209599.0787773;-38.13080360867914
1739209599.078781;-38.13080360867914
1739209599.0787845;-38.13080360867914
1739209599.0787883;-38.13080360867914
1739209599.0787919;-33.981070128970906
1739209599.0787954;-38.13080360867914
1739209599.078799;-45.120503652039325
1739209599.0788026;-45.120503652039325
1739209599.0788062;-35.57807855764607
1739209599.07881;-35.57807855764607
1739209599.0788136;-45.120503652039325
1739209599.0788171;-35.57807855764607
1739209599.0788207;-38.13080360867914
1739209599.0788243;-45.120503652039325
1739209599.078828;-38.13080360867914
1739209599.0788317;-38.13080360867914
1739209599.0788352;-38.13080360867914
1739209599.0788388;-38.13080360867914
1739209599.0788424;-33.981070128970906
1739209599.0788462;-45.120503652039325
1739209599.0788498;-45.120503652039325
1739209599.0788534;-38.13080360867914
1739209599.078857;-35.57807855764607
1739209599.0788605;-45.120503652039325
1739209599.078864;-30.49652367304973
1739209599.078868;-28.58837851428586
1739209599.0788715;-45.120503652039325
1739209599.078875;-45.120503652039325
1739209599.0788786;-35.57807855764607
1739209599.0788822;-35.57807855764607
1739209599.078886;-38.13080360867914
1739209599.0788896;-35.57807855764607
1739209599.0788932;-45.120503652039325
1739209599.0788968;-45.120503652039325
1739209599.0789003;-45.120503652039325
1739209599.0789042;-45.120503652039325
1739209599.0789077;-45.120503652039325
1739209599.0789113;-45.120503652039325
1739209599.0789149;-38.13080360867914
1739209599.0789185;-38.13080360867914
1739209599.078922;-35.57807855764607
1739209599.0789258;-35.57807855764607
1739209599.0789294;-38.13080360867914
1739209599.078933;-38.13080360867914
1739209599.0789366;-38.13080360867914
1739209599.0789402;-38.13080360867914
1739209599.078944;-38.13080360867914
1739209599.0789475;-45.120503652039325
1739209599.0789511;-38.13080360867914
1739209599.0789547;-31.141103565318893
1739209599.0789583;-38.13080360867914
1739209599.078962;-45.120503652039325
1739209599.0789657;-38.13080360867914
1739209599.0789692;-35.57807855764607
1739209599.0789728;-45.120503652039325
1739209599.0789764;-45.120503652039325
1739209599.0789802;-45.120503652039325
1739209599.0789838;-45.120503652039325
1739209599.0789874;-38.13080360867914
1739209599.078991;-45.120503652039325
1739209599.0789945;-45.120503652039325
1739209599.078998;-45.120503652039325
1739209599.079002;-35.57807855764607
1739209599.0790055;-35.57807855764607
1739209599.079009;-35.57807855764607
1739209599.0790126;-28.21854285175415
1739209599.0790162;-45.120503652039325
1739209599.07902;-45.120503652039325
1739209599.0790236;-38.13080360867914
1739209599.0790272;-35.57807855764607
1739209599.0790308;-45.120503652039325
1739209599.0790343;-32.816014438256545
1739209599.0790381;-33.981070128970906
1739209599.0790417;-45.120503652039325
1739209599.0790453;-38.13080360867914
1739209599.0790489;-45.120503652039325
1739209599.0790524;-45.120503652039325
1739209599.079056;-38.13080360867914
1739209599.0790598;-38.13080360867914
1739209599.0790634;-45.120503652039325
1739209599.079067;-35.57807855764607
1739209599.0790706;-38.13080360867914
1739209599.0790741;-35.57807855764607
1739209599.079078;-31.141103565318893
1739209599.0790815;-38.13080360867914
1739209599.079085;-45.120503652039325
1739209599.0790887;-45.120503652039325
1739209599.0790923;-45.120503652039325
1739209599.079096;-45.120503652039325
1739209599.0790997;-33.981070128970906
1739209599.0791032;-45.120503652039325
1739209599.0791068;-45.120503652039325
1739209599.0791104;-38.13080360867914
1739209599.079114;-38.13080360867914
1739209599.0791178;-33.981070128970906
1739209599.0791214;-32.816014438256545
1739209599.079125;-45.120503652039325
1739209599.0791285;-45.120503652039325
1739209599.079132;-45.120503652039325
1739209599.079136;-45.120503652039325
1739209599.0791395;-38.13080360867914
1739209599.079143;-33.981070128970906
1739209599.0791466;-33.981070128970906
1739209599.0791502;-38.13080360867914
1739209599.079154;-45.120503652039325
1739209599.0791576;-38.13080360867914
1739209599.0791612;-38.13080360867914
1739209599.0791647;-45.120503652039325
1739209599.0791683;-38.13080360867914
1739209599.079172;-45.120503652039325
1739209599.0791757;-45.120503652039325
1739209599.0791793;-38.13080360867914
1739209599.0791829;-38.13080360867914
1739209599.0791864;-45.120503652039325
1739209599.07919;-33.981070128970906
1739209599.0791938;-38.13080360867914
1739209599.0791974;-38.13080360867914
1739209599.079201;-38.13080360867914
1739209599.0792046;-38.13080360867914
1739209599.0792081;-38.13080360867914
1739209599.079212;-38.13080360867914
1739209599.0792155;-45.120503652039325
1739209599.079219;-33.981070128970906
1739209599.0792227;-45.120503652039325
1739209599.0792263;-38.13080360867914
1739209599.07923;-45.120503652039325
1739209599.0792336;-45.120503652039325
1739209599.0792372;-45.120503652039325
1739209599.0792408;-38.13080360867914
1739209599.0792444;-38.13080360867914
1739209599.079248;-33.981070128970906
1739209599.0792518;-35.57807855764607
1739209599.0792553;-38.13080360867914
1739209599.079259;-38.13080360867914
1739209599.0792625;-38.13080360867914
1739209599.079266;-45.120503652039325
1739209599.07927;-45.120503652039325
1739209599.0792735;-45.120503652039325
1739209599.079277;-38.13080360867914
1739209599.0792806;-45.120503652039325
1739209599.0792842;-45.120503652039325
1739209599.079288;-33.981070128970906
1739209599.0792916;-33.981070128970906
1739209599.0792952;-45.120503652039325
1739209599.0792987;-45.120503652039325
1739209599.0793023;-45.120503652039325
1739209599.079306;-45.120503652039325
1739209599.0793097;-45.120503652039325
1739209599.0793133;-45.120503652039325
1739209599.0793169;-45.120503652039325
1739209599.0793204;-31.141103565318915
1739209599.079324;-35.57807855764607
1739209599.0793278;-38.13080360867914
1739209599.0793314;-45.120503652039325
1739209599.079335;-25.826314394896357
1739209599.0793386;-33.981070128970906
1739209599.0793421;-45.120503652039325
1739209599.079346;-45.120503652039325
1739209599.0793495;-33.981070128970906
1739209599.079353;-38.13080360867914
1739209599.0793567;-45.120503652039325
1739209599.0793602;-38.13080360867914
1739209599.0793638;-33.981070128970906
1739209599.0793676;-45.120503652039325
1739209599.0793712;-33.981070128970906
1739209599.0793748;-45.120503652039325
1739209599.0793784;-38.13080360867914
1739209599.079382;-45.120503652039325
1739209599.0793858;-38.13080360867914
1739209599.0793893;-45.120503652039325
1739209599.079393;-38.13080360867914
1739209599.0793965;-35.57807855764607
1739209599.0794;-38.13080360867914
1739209599.0794039;-38.13080360867914
1739209599.0794075;-33.981070128970906
1739209599.079411;-35.57807855764607
1739209599.0794146;-38.13080360867914
1739209599.0794182;-45.120503652039325
1739209599.079422;-33.981070128970906
1739209599.0794256;-33.981070128970906
1739209599.0794291;-33.981070128970906
1739209599.0794327;-38.13080360867914
1739209599.0794363;-38.13080360867914
1739209599.0794399;-45.120503652039325
1739209599.0794437;-38.13080360867914
1739209599.0794473;-38.13080360867914
1739209599.0794508;-38.13080360867914
1739209599.0794544;-45.120503652039325
1739209599.079458;-38.13080360867914
1739209599.0794618;-38.13080360867914
1739209599.0794654;-38.13080360867914
1739209599.079469;-45.120503652039325
1739209599.0794725;-31.141103565318915
1739209599.079476;-45.120503652039325
1739209599.07948;-28.992665084841942
1739209599.0794835;-33.981070128970906
1739209599.079487;-45.120503652039325
1739209599.0794907;-45.120503652039325
1739209599.0794942;-45.120503652039325
1739209599.0794978;-45.120503652039325
1739209599.0795016;-38.13080360867914
1739209599.0795052;-32.816014438256545
1739209599.0795088;-45.120503652039325
1739209599.0795124;-45.120503652039325
1739209599.079516;-45.120503652039325
1739209599.0795197;-45.120503652039325
1739209599.0795233;-45.120503652039325
1739209599.079527;-38.13080360867914
1739209599.0795305;-38.13080360867914
1739209599.079534;-45.120503652039325
1739209599.0795379;-33.981070128970906
1739209599.0795414;-33.981070128970906
1739209599.079545;-38.13080360867914
1739209599.0795486;-38.13080360867914
1739209599.0795522;-45.120503652039325
1739209599.0795557;-45.120503652039325
1739209599.0795596;-38.13080360867914
1739209599.0795631;-45.120503652039325
1739209599.0795667;-38.13080360867914
1739209599.0795703;-45.120503652039325
1739209599.0795739;-38.13080360867914
1739209599.0795777;-45.120503652039325
1739209599.0795813;-38.13080360867914
1739209599.0795848;-38.13080360867914
1739209599.0795884;-45.120503652039325
1739209599.079592;-35.57807855764607
1739209599.0795958;-38.13080360867914
1739209599.0795994;-38.13080360867914
1739209599.079603;-38.13080360867914
1739209599.0796065;-45.120503652039325
1739209599.07961;-45.120503652039325
1739209599.0796137;-33.981070128970906
1739209599.0796175;-35.57807855764607
1739209599.079621;-45.120503652039325
1739209599.0796247;-32.816014438256545
1739209599.0796282;-33.981070128970906
1739209599.0796318;-38.13080360867914
1739209599.0796356;-45.120503652039325
1739209599.0796392;-45.120503652039325
1739209599.0796428;-45.120503652039325
1739209599.0796468;-45.120503652039325
1739209599.079651;-38.13080360867914
1739209599.0796552;-45.120503652039325
1739209599.0796592;-45.120503652039325
1739209599.0796633;-38.13080360867914
1739209599.0796676;-38.13080360867914
1739209599.0796716;-45.120503652039325
1739209599.0796757;-38.13080360867914
1739209599.07968;-33.981070128970906
1739209599.079684;-45.120503652039325
1739209599.079688;-33.981070128970906
1739209599.0796921;-35.57807855764607
1739209599.0796964;-45.120503652039325
1739209599.0797005;-38.13080360867914
1739209599.0797045;-33.981070128970906
1739209599.0797086;-45.120503652039325
1739209599.0797129;-38.13080360867914
1739209599.079717;-38.13080360867914
1739209599.079721;-45.120503652039325
1739209599.0797253;-45.120503652039325
1739209599.0797293;-45.120503652039325
1739209599.0797334;-38.13080360867914
1739209599.0797374;-38.13080360867914
1739209599.0797417;-45.120503652039325
1739209599.0797458;-38.13080360867914
1739209599.0797498;-38.13080360867914
1739209599.079754;-45.120503652039325
1739209599.0797582;-38.13080360867914
1739209599.0797622;-33.981070128970906
1739209599.0797663;-38.13080360867914
1739209599.0797706;-38.13080360867914
1739209599.0797746;-45.120503652039325
1739209599.0797787;-32.816014438256545
1739209599.079783;-38.13080360867914
1739209599.079787;-38.13080360867914
1739209599.079791;-38.13080360867914
1739209599.0797951;-45.120503652039325
1739209599.0797994;-45.120503652039325
1739209599.0798035;-38.13080360867914
1739209599.0798075;-35.57807855764607
1739209599.0798118;-45.120503652039325
1739209599.0798159;-38.13080360867914
1739209599.07982;-38.13080360867914
1739209599.079824;-38.13080360867914
1739209599.0798283;-33.981070128970906
1739209599.0798323;-45.120503652039325
1739209599.0798364;-45.120503652039325
1739209599.0798407;-45.120503652039325
1739209599.0798447;-33.981070128970906
1739209599.0798488;-45.120503652039325
1739209599.0798528;-38.13080360867914
1739209599.079857;-45.120503652039325
1739209599.0798612;-33.981070128970906
1739209599.0798652;-38.13080360867914
1739209599.0798693;-38.13080360867914
1739209599.0798736;-45.120503652039325
1739209599.0798776;-38.13080360867914
1739209599.0798817;-45.120503652039325
1739209599.079886;-45.120503652039325
1739209599.07989;-38.13080360867914
1739209599.079894;-33.981070128970906
1739209599.079898;-45.120503652039325
1739209599.0799024;-45.120503652039325
1739209599.0799065;-33.981070128970906
1739209599.0799105;-38.13080360867914
1739209599.0799148;-45.120503652039325
1739209599.0799189;-38.13080360867914
1739209599.079923;-35.57807855764607
1739209599.079927;-38.13080360867914
1739209599.0799313;-45.120503652039325
1739209599.0799353;-38.13080360867914
1739209599.0799394;-38.13080360867914
1739209599.0799437;-38.13080360867914
1739209599.0799477;-38.13080360867914
1739209599.0799518;-38.13080360867914
1739209599.0799558;-38.13080360867914
1739209599.07996;-33.981070128970906
1739209599.0799642;-45.120503652039325
1739209599.0799682;-45.120503652039325
1739209599.0799723;-38.13080360867914
1739209599.0799766;-38.13080360867914
1739209599.0799806;-45.120503652039325
1739209599.0799847;-38.13080360867914
1739209599.079989;-32.816014438256545
1739209599.079993;-30.49652367304973
1739209599.079997;-45.120503652039325
1739209599.080001;-45.120503652039325
1739209599.0800054;-38.13080360867914
1739209599.0800095;-38.13080360867914
1739209599.0800135;-45.120503652039325
1739209599.0800178;-35.57807855764607
1739209599.0800219;-35.57807855764607
1739209599.080026;-33.981070128970906
1739209599.08003;-38.13080360867914
1739209599.0800343;-38.13080360867914
1739209599.0800383;-45.120503652039325
1739209599.0800424;-45.120503652039325
1739209599.0800467;-45.120503652039325
1739209599.0800507;-38.13080360867914
1739209599.0800548;-45.120503652039325
1739209599.0800588;-38.13080360867914
1739209599.080063;-38.13080360867914
1739209599.0800672;-38.13080360867914
1739209599.0800712;-45.120503652039325
1739209599.0800755;-38.13080360867914
1739209599.0800796;-38.13080360867914
1739209599.0800836;-38.13080360867914
1739209599.0800877;-45.120503652039325
1739209599.080092;-45.120503652039325
1739209599.080096;-45.120503652039325
1739209599.0801;-38.13080360867914
1739209599.0801044;-35.57807855764607
1739209599.0801084;-35.57807855764607
1739209599.0801125;-38.13080360867914
1739209599.0801165;-45.120503652039325
1739209599.0801208;-35.57807855764607
1739209599.0801249;-38.13080360867914
1739209599.080129;-45.120503652039325
1739209599.080133;-45.120503652039325
1739209599.0801373;-45.120503652039325
1739209599.0801413;-38.13080360867914
1739209599.0801454;-38.13080360867914
1739209599.0801497;-33.981070128970906
1739209599.0801537;-45.120503652039325
1739209599.0801578;-45.120503652039325
1739209599.0801618;-45.120503652039325
1739209599.080166;-45.120503652039325
1739209599.0801702;-45.120503652039325
1739209599.0801742;-38.13080360867914
1739209599.0801785;-45.120503652039325
1739209599.0801826;-38.13080360867914
1739209599.0801866;-38.13080360867914
1739209599.0801907;-27.267205301931607
1739209599.080195;-31.141103565318915
1739209599.080199;-45.120503652039325
1739209599.080203;-45.120503652039325
1739209599.0802073;-33.981070128970906
1739209599.0802114;-38.13080360867914
1739209599.0802155;-45.120503652039325
1739209599.0802195;-45.120503652039325
1739209599.0802238;-45.120503652039325
1739209599.0802279;-45.120503652039325
1739209599.080232;-45.120503652039325
1739209599.080236;-45.120503652039325
1739209599.0802402;-45.120503652039325
1739209599.0802443;-45.120503652039325
1739209599.0802484;-45.120503652039325
1739209599.0802526;-33.981070128970906
1739209599.0802567;-35.57807855764607
1739209599.0802608;-35.57807855764607
1739209599.0802648;-38.13080360867914
1739209599.080269;-35.57807855764607
1739209599.0802732;-45.120503652039325
1739209599.0802772;-38.13080360867914
1739209599.0802815;-45.120503652039325
1739209599.0802855;-45.120503652039325
1739209599.0802896;-45.120503652039325
1739209599.0802937;-38.13080360867914
1739209599.080298;-45.120503652039325
1739209599.080302;-45.120503652039325
1739209599.080306;-33.981070128970906
1739209599.0803103;-45.120503652039325
1739209599.0803144;-38.13080360867914
1739209599.0803185;-31.141103565318893
1739209599.0803225;-38.13080360867914
1739209599.0803268;-45.120503652039325
1739209599.0803308;-45.120503652039325
1739209599.080335;-38.13080360867914
1739209599.0803392;-38.13080360867914
1739209599.0803432;-45.120503652039325
1739209599.0803473;-35.57807855764607
1739209599.0803514;-38.13080360867914
1739209599.0803556;-35.57807855764607
1739209599.0803597;-38.13080360867914
1739209599.0803638;-38.13080360867914
1739209599.080368;-38.13080360867914
1739209599.080372;-35.57807855764607
1739209599.0803761;-38.13080360867914
1739209599.0803802;-45.120503652039325
1739209599.0803845;-35.57807855764607
1739209599.0803885;-45.120503652039325
1739209599.0803926;-45.120503652039325
1739209599.0803967;-38.13080360867914
1739209599.080401;-38.13080360867914
1739209599.080405;-45.120503652039325
1739209599.080409;-38.13080360867914
1739209599.0804133;-38.13080360867914
1739209599.0804174;-45.120503652039325
1739209599.0804214;-38.13080360867914
1739209599.0804255;-45.120503652039325
1739209599.0804298;-45.120503652039325
1739209599.0804338;-38.13080360867914
1739209599.080438;-38.13080360867914
1739209599.0804422;-45.120503652039325
1739209599.0804462;-38.13080360867914
1739209599.0804503;-38.13080360867914
1739209599.0804543;-45.120503652039325
1739209599.0804586;-45.120503652039325
1739209599.0804627;-38.13080360867914
1739209599.0804667;-38.13080360867914
1739209599.080471;-45.120503652039325
1739209599.080475;-35.57807855764607
1739209599.0804791;-38.13080360867914
1739209599.0804832;-45.120503652039325
1739209599.0804875;-38.13080360867914
1739209599.0804915;-38.13080360867914
1739209599.0804956;-38.13080360867914
1739209599.0804996;-45.120503652039325
1739209599.080504;-38.13080360867914
1739209599.080508;-45.120503652039325
1739209599.080512;-38.13080360867914
1739209599.0805163;-45.120503652039325
1739209599.0805204;-35.57807855764607
1739209599.0805244;-31.141103565318915
1739209599.0805285;-45.120503652039325
1739209599.0805328;-38.13080360867914
1739209599.0805368;-45.120503652039325
1739209599.080541;-38.13080360867914
1739209599.0805452;-38.13080360867914
1739209599.0805492;-38.13080360867914
1739209599.0805533;-38.13080360867914
1739209599.0805573;-38.13080360867914
1739209599.0805616;-35.57807855764607
1739209599.0805657;-38.13080360867914
1739209599.0805697;-38.13080360867914
1739209599.080574;-45.120503652039325
1739209599.080578;-45.120503652039325
1739209599.0805821;-33.981070128970906
1739209599.0805862;-38.13080360867914
1739209599.0805905;-45.120503652039325
1739209599.0805945;-45.120503652039325
1739209599.0805986;-45.120503652039325
1739209599.080603;-33.981070128970906
1739209599.080607;-45.120503652039325
1739209599.080611;-38.13080360867914
1739209599.080615;-38.13080360867914
1739209599.0806193;-45.120503652039325
1739209599.0806234;-33.981070128970906
1739209599.0806274;-45.120503652039325
1739209599.0806317;-38.13080360867914
1739209599.0806358;-38.13080360867914
1739209599.0806398;-38.13080360867914
1739209599.080644;-30.49652367304973
1739209599.0806482;-38.13080360867914
1739209599.0806522;-45.120503652039325
1739209599.0806563;-33.981070128970906
1739209599.0806603;-35.57807855764607
1739209599.0806646;-45.120503652039325
1739209599.0806687;-33.981070128970906
1739209599.0806727;-45.120503652039325
1739209599.080677;-45.120503652039325
1739209599.080681;-35.57807855764607
1739209599.0806851;-35.57807855764607
1739209599.0806892;-33.981070128970906
1739209599.0806935;-29.438486411369347
1739209599.0806975;-38.13080360867914
1739209599.0807016;-38.13080360867914
1739209599.080706;-45.120503652039325
1739209599.08071;-38.13080360867914
1739209599.080714;-33.981070128970906
1739209599.080718;-38.13080360867914
1739209599.0807223;-31.141103565318915
1739209599.0807264;-28.992665084841942
1739209599.0807304;-45.120503652039325
1739209599.0807347;-38.13080360867914
1739209599.0807388;-32.816014438256545
1739209599.0807428;-33.981070128970906
1739209599.080747;-38.13080360867914
1739209599.0807512;-45.120503652039325
1739209599.0807552;-45.120503652039325
1739209599.0807593;-30.49652367304973
1739209599.0807633;-38.13080360867914
1739209599.0807676;-38.13080360867914
1739209599.0807717;-38.13080360867914
1739209599.0807757;-33.981070128970906
1739209599.08078;-35.57807855764607
1739209599.080784;-45.120503652039325
1739209599.0807881;-45.120503652039325
1739209599.0807922;-30.49652367304973
1739209599.0807965;-45.120503652039325
1739209599.0808005;-38.13080360867914
1739209599.0808046;-32.816014438256545
1739209599.0808089;-45.120503652039325
1739209599.080813;-45.120503652039325
1739209599.080817;-38.13080360867914
1739209599.080821;-45.120503652039325
1739209599.0808253;-38.13080360867914
1739209599.0808294;-45.120503652039325
1739209599.0808334;-45.120503652039325
1739209599.0808377;-45.120503652039325
1739209599.0808418;-38.13080360867914
1739209599.0808458;-38.13080360867914
1739209599.08085;-35.57807855764607
1739209599.0808542;-35.57807855764607
1739209599.0808582;-33.981070128970906
1739209599.0808623;-38.13080360867914
1739209599.0808666;-45.120503652039325
1739209599.0808706;-45.120503652039325
1739209599.0808747;-38.13080360867914
1739209599.0808787;-45.120503652039325
1739209599.080883;-38.13080360867914
1739209599.080887;-45.120503652039325
1739209599.0808911;-38.13080360867914
1739209599.0808954;-38.13080360867914
1739209599.0808995;-38.13080360867914
1739209599.0809035;-45.120503652039325
1739209599.0809076;-45.120503652039325
1739209599.0809119;-45.120503652039325
1739209599.080916;-38.13080360867914
1739209599.08092;-45.120503652039325
1739209599.080924;-28.992665084841942
1739209599.0809283;-35.57807855764607
1739209599.0809324;-38.13080360867914
1739209599.0809364;-45.120503652039325
1739209599.0809407;-45.120503652039325
1739209599.0809448;-45.120503652039325
1739209599.0809488;-45.120503652039325
1739209599.080953;-45.120503652039325
1739209599.0809572;-45.120503652039325
1739209599.0809612;-45.120503652039325
1739209599.0809653;-45.120503652039325
1739209599.0809696;-38.13080360867914
1739209599.0809736;-38.13080360867914
1739209599.0809777;-32.816014438256545
1739209599.0809817;-38.13080360867914
1739209599.080986;-33.981070128970906
1739209599.08099;-45.120503652039325
1739209599.0809941;-45.120503652039325
1739209599.0809984;-45.120503652039325
1739209599.0810025;-38.13080360867914
1739209599.0810065;-38.13080360867914
1739209599.0810106;-31.141103565318893
1739209599.0810149;-45.120503652039325
1739209599.081019;-45.120503652039325
1739209599.081023;-31.141103565318915
1739209599.081027;-45.120503652039325
1739209599.0810313;-45.120503652039325
1739209599.0810354;-45.120503652039325
1739209599.0810394;-45.120503652039325
1739209599.0810437;-45.120503652039325
1739209599.0810478;-45.120503652039325
1739209599.0810518;-45.120503652039325
1739209599.0810559;-33.981070128970906
1739209599.0810602;-38.13080360867914
1739209599.0810642;-38.13080360867914
1739209599.0810683;-38.13080360867914
1739209599.0810726;-38.13080360867914
1739209599.0810766;-45.120503652039325
1739209599.0810807;-38.13080360867914
1739209599.0810847;-45.120503652039325
1739209599.081089;-38.13080360867914
1739209599.081093;-31.141103565318893
1739209599.0810971;-38.13080360867914
1739209599.0811014;-45.120503652039325
1739209599.0811055;-38.13080360867914
1739209599.0811095;-38.13080360867914
1739209599.0811136;-35.57807855764607
1739209599.0811179;-45.120503652039325
1739209599.081122;-45.120503652039325
1739209599.081126;-45.120503652039325
1739209599.0811303;-45.120503652039325
1739209599.0811343;-38.13080360867914
1739209599.0811384;-38.13080360867914
1739209599.0811424;-38.13080360867914
1739209599.0811467;-45.120503652039325
1739209599.0811508;-45.120503652039325
1739209599.0811548;-45.120503652039325
1739209599.081159;-38.13080360867914
1739209599.0811632;-38.13080360867914
1739209599.0811672;-38.13080360867914
1739209599.0811713;-38.13080360867914
1739209599.0811756;-32.816014438256545
1739209599.0811796;-33.981070128970906
1739209599.0811837;-33.981070128970906
1739209599.0811877;-45.120503652039325
1739209599.081192;-45.120503652039325
1739209599.081196;-45.120503652039325
1739209599.0812001;-45.120503652039325
1739209599.0812044;-38.13080360867914
1739209599.0812085;-45.120503652039325
1739209599.0812125;-45.120503652039325
1739209599.0812166;-45.120503652039325
1739209599.0812209;-38.13080360867914
1739209599.081225;-38.13080360867914
1739209599.081229;-45.120503652039325
1739209599.0812333;-45.120503652039325
1739209599.0812373;-38.13080360867914
1739209599.0812414;-35.57807855764607
1739209599.0812454;-38.13080360867914
1739209599.0812497;-38.13080360867914
1739209599.0812538;-35.57807855764607
1739209599.0812578;-32.816014438256545
1739209599.081262;-35.57807855764607
1739209599.0812662;-38.13080360867914
1739209599.0812702;-45.120503652039325
1739209599.0812743;-45.120503652039325
1739209599.0812786;-38.13080360867914
1739209599.0812826;-38.13080360867914
1739209599.0812867;-45.120503652039325
1739209599.0812907;-38.13080360867914
1739209599.081295;-45.120503652039325
1739209599.081299;-45.120503652039325
1739209599.0813031;-45.120503652039325
1739209599.0813074;-38.13080360867914
1739209599.0813115;-38.13080360867914
1739209599.0813155;-45.120503652039325
1739209599.0813196;-33.981070128970906
1739209599.0813239;-27.267205301931607
1739209599.081328;-27.267205301931607
1739209599.081332;-45.120503652039325
1739209599.0813363;-38.13080360867914
1739209599.0813403;-32.816014438256545
1739209599.0813444;-38.13080360867914
1739209599.0813484;-45.120503652039325
1739209599.0813527;-33.981070128970906
1739209599.0813568;-31.14110356531892
1739209599.0813608;-38.13080360867914
1739209599.081365;-38.13080360867914
1739209599.0813692;-45.120503652039325
1739209599.0813732;-32.816014438256545
1739209599.0813773;-38.13080360867914
1739209599.0813816;-38.13080360867914
1739209599.0813856;-35.57807855764607
1739209599.0813897;-31.141103565318915
1739209599.081394;-33.981070128970906
1739209599.081398;-38.13080360867914
1739209599.081402;-45.120503652039325
1739209599.081406;-45.120503652039325
1739209599.0814104;-38.13080360867914
1739209599.0814145;-38.13080360867914
