CAN Message; 0x1bb:00009e923f7313ad
1739209614.7809224;-38.13080360867914
1739209614.780923;-38.13080360867914
1739209614.7809234;-38.13080360867914
1739209614.780924;-45.120503652039325
1739209614.7809246;-45.120503652039325
1739209614.780925;-45.120503652039325
1739209614.7809255;-35.57807855764607
1739209614.780926;-38.13080360867914
1739209614.7809265;-38.13080360867914
1739209614.780927;-33.981070128970906
1739209614.7809277;-33.981070128970906
1739209614.7809281;-38.13080360867914
1739209614.7809286;-32.816014438256545
1739209614.780929;-38.13080360867914
1739209614.7809296;-45.120503652039325
1739209614.78093;-38.13080360867914
1739209614.7809305;-33.981070128970906
1739209614.7809312;-28.992665084841942
1739209614.7809317;-38.13080360867914
1739209614.7809322;-45.120503652039325
1739209614.7809327;-45.120503652039325
1739209614.7809331;-38.13080360867914
1739209614.7809336;-38.13080360867914
1739209614.7809343;-33.981070128970906
1739209614.7809348;-33.981070128970906
1739209614.7809353;-33.981070128970906
1739209614.7809358;-33.981070128970906
1739209614.7809362;-35.57807855764607
1739209614.7809367;-35.57807855764607
1739209614.7809372;-38.13080360867914
1739209614.780938;-45.120503652039325
1739209614.7809384;-33.981070128970906
1739209614.7809389;-31.141103565318915
1739209614.7809393;-27.877744956031414
1739209614.7809398;-45.120503652039325
1739209614.7809403;-38.13080360867914
1739209614.780941;-38.13080360867914
1739209614.7809415;-33.981070128970906
1739209614.780942;-45.120503652039325
1739209614.7809424;-38.13080360867914
1739209614.780943;-35.57807855764607
1739209614.7809434;-31.141103565318915
1739209614.7809439;-45.120503652039325
1739209614.7809446;-38.13080360867914
1739209614.780945;-38.13080360867914
1739209614.7809455;-38.13080360867914
1739209614.780946;-38.13080360867914
1739209614.7809465;-38.13080360867914
1739209614.780947;-45.120503652039325
1739209614.7809477;-38.13080360867914
1739209614.7809482;-35.57807855764607
1739209614.7809486;-38.13080360867914
1739209614.780949;-45.120503652039325
1739209614.7809496;-38.13080360867914
1739209614.78095;-45.120503652039325
1739209614.7809505;-38.13080360867914
1739209614.7809513;-38.13080360867914
1739209614.7809517;-38.13080360867914
1739209614.7809522;-45.120503652039325
1739209614.7809527;-45.120503652039325
1739209614.7809532;-45.120503652039325
1739209614.7809536;-45.120503652039325
1739209614.7809544;-45.120503652039325
1739209614.7809548;-45.120503652039325
1739209614.7809553;-45.120503652039325
1739209614.7809558;-31.141103565318915
1739209614.7809563;-38.13080360867914
1739209614.7809567;-45.120503652039325
1739209614.7809572;-45.120503652039325
1739209614.780958;-45.120503652039325
1739209614.7809584;-45.120503652039325
1739209614.780959;-38.13080360867914
1739209614.7809594;-32.816014438256545
1739209614.7809598;-31.14110356531892
1739209614.7809603;-45.120503652039325
1739209614.7809608;-33.981070128970906
1739209614.7809615;-45.120503652039325
1739209614.780962;-33.981070128970906
1739209614.7809625;-45.120503652039325
1739209614.780963;-38.13080360867914
1739209614.7809634;-32.816014438256545
1739209614.780964;-30.49652367304973
1739209614.7809646;-33.981070128970906
1739209614.780965;-38.13080360867914
1739209614.7809656;-35.57807855764607
1739209614.780966;-38.13080360867914
1739209614.7809665;-45.120503652039325
1739209614.780967;-45.120503652039325
1739209614.7809675;-45.120503652039325
1739209614.7809682;-45.120503652039325
1739209614.7809687;-45.120503652039325
1739209614.7809691;-38.13080360867914
1739209614.7809696;-45.120503652039325
1739209614.78097;-45.120503652039325
1739209614.7809706;-45.120503652039325
1739209614.7809713;-45.120503652039325
1739209614.7809718;-45.120503652039325
1739209614.7809722;-45.120503652039325
1739209614.7809727;-45.120503652039325
1739209614.7809732;-45.120503652039325
1739209614.7809737;-35.57807855764607
1739209614.7809741;-38.13080360867914
1739209614.7809749;-33.981070128970906
1739209614.7809753;-45.120503652039325
1739209614.7809758;-38.13080360867914
1739209614.7809763;-35.57807855764607
1739209614.7809768;-38.13080360867914
1739209614.7809772;-38.13080360867914
1739209614.780978;-45.120503652039325
1739209614.7809784;-38.13080360867914
1739209614.780979;-45.120503652039325
1739209614.7809794;-38.13080360867914
1739209614.7809799;-32.816014438256545
1739209614.7809803;-38.13080360867914
1739209614.7809808;-38.13080360867914
1739209614.7809815;-32.816014438256545
1739209614.780982;-38.13080360867914
1739209614.7809825;-38.13080360867914
1739209614.780983;-45.120503652039325
1739209614.7809834;-38.13080360867914
1739209614.780984;-35.57807855764607
1739209614.7809844;-38.13080360867914
1739209614.780985;-38.13080360867914
1739209614.7809856;-38.13080360867914
1739209614.780986;-35.57807855764607
1739209614.7809865;-38.13080360867914
1739209614.780987;-45.120503652039325
1739209614.7809875;-38.13080360867914
1739209614.7809882;-45.120503652039325
1739209614.7809887;-45.120503652039325
1739209614.7809892;-45.120503652039325
1739209614.7809896;-45.120503652039325
1739209614.7809901;-38.13080360867914
1739209614.7809906;-35.57807855764607
1739209614.780991;-38.13080360867914
1739209614.7809918;-45.120503652039325
1739209614.7809923;-45.120503652039325
1739209614.7809927;-38.13080360867914
1739209614.7809932;-31.141103565318915
1739209614.7809937;-35.57807855764607
1739209614.7809942;-35.57807855764607
1739209614.780995;-38.13080360867914
1739209614.7809954;-38.13080360867914
1739209614.7809958;-38.13080360867914
1739209614.7809963;-45.120503652039325
1739209614.7809968;-35.57807855764607
1739209614.7809973;-38.13080360867914
1739209614.7809978;-45.120503652039325
1739209614.7809985;-45.120503652039325
1739209614.780999;-38.13080360867914
1739209614.7809994;-32.816014438256545
1739209614.781;-33.981070128970906
1739209614.7810004;-45.120503652039325
1739209614.7810009;-45.120503652039325
1739209614.7810016;-38.13080360867914
1739209614.781002;-33.981070128970906
1739209614.7810025;-38.13080360867914
1739209614.781003;-38.13080360867914
1739209614.7810035;-33.981070128970906
1739209614.781004;-38.13080360867914
1739209614.7810044;-45.120503652039325
1739209614.7810051;-38.13080360867914
1739209614.7810056;-45.120503652039325
1739209614.781006;-38.13080360867914
1739209614.7810066;-38.13080360867914
1739209614.781007;-45.120503652039325
1739209614.7810075;-45.120503652039325
1739209614.781008;-38.13080360867914
1739209614.7810087;-32.816014438256545
1739209614.7810092;-33.981070128970906
1739209614.7810097;-45.120503652039325
1739209614.7810102;-33.981070128970906
1739209614.7810106;-33.981070128970906
1739209614.781011;-38.13080360867914
1739209614.7810118;-38.13080360867914
1739209614.7810123;-38.13080360867914
1739209614.7810128;-45.120503652039325
1739209614.7810133;-45.120503652039325
1739209614.7810137;-33.981070128970906
1739209614.7810142;-33.981070128970906
1739209614.7810147;-45.120503652039325
1739209614.7810154;-45.120503652039325
1739209614.7810159;-45.120503652039325
1739209614.7810163;-38.13080360867914
1739209614.7810168;-35.57807855764607
1739209614.7810173;-38.13080360867914
1739209614.7810178;-35.57807855764607
1739209614.7810185;-33.981070128970906
1739209614.781019;-35.57807855764607
1739209614.7810194;-45.120503652039325
1739209614.78102;-38.13080360867914
1739209614.783463;-45.120503652039325
1739209614.7834675;-33.981070128970906
1739209614.7834718;-45.120503652039325
1739209614.783476;-45.120503652039325
1739209614.7834806;-38.13080360867914
1739209614.783485;-45.120503652039325
1739209614.7834895;-38.13080360867914
1739209614.7834938;-45.120503652039325
1739209614.783498;-38.13080360867914
1739209614.7835026;-45.120503652039325
1739209614.7835069;-45.120503652039325
1739209614.7835112;-35.57807855764607
1739209614.7835157;-38.13080360867914
1739209614.78352;-38.13080360867914
1739209614.7835245;-31.141103565318915
1739209614.7835288;-38.13080360867914
1739209614.783533;-45.120503652039325
1739209614.7835376;-38.13080360867914
1739209614.783542;-38.13080360867914
1739209614.7835462;-38.13080360867914
1739209614.7835507;-38.13080360867914
1739209614.783555;-45.120503652039325
1739209614.7835596;-45.120503652039325
1739209614.7835639;-38.13080360867914
1739209614.7835681;-45.120503652039325
1739209614.7835727;-45.120503652039325
1739209614.783577;-33.981070128970906
1739209614.7835813;-38.13080360867914
1739209614.7835858;-45.120503652039325
1739209614.78359;-45.120503652039325
1739209614.7835946;-45.120503652039325
1739209614.783599;-32.816014438256545
1739209614.7836032;-38.13080360867914
1739209614.7836077;-45.120503652039325
1739209614.783612;-45.120503652039325
1739209614.7836163;-38.13080360867914
1739209614.7836208;-38.13080360867914
1739209614.7836251;-45.120503652039325
1739209614.7836294;-38.13080360867914
1739209614.783634;-45.120503652039325
1739209614.7836382;-45.120503652039325
1739209614.7836428;-45.120503652039325
1739209614.783647;-38.13080360867914
1739209614.7836514;-38.13080360867914
1739209614.783656;-45.120503652039325
1739209614.7836602;-38.13080360867914
1739209614.7836645;-45.120503652039325
1739209614.783669;-31.141103565318915
1739209614.7836733;-38.13080360867914
1739209614.7836778;-38.13080360867914
1739209614.783682;-45.120503652039325
1739209614.7836864;-32.816014438256545
1739209614.783691;-35.57807855764607
1739209614.7836952;-45.120503652039325
1739209614.7836995;-38.13080360867914
1739209614.783704;-45.120503652039325
1739209614.7837083;-38.13080360867914
1739209614.7837129;-35.57807855764607
1739209614.7837172;-38.13080360867914
1739209614.7837214;-45.120503652039325
1739209614.783726;-38.13080360867914
1739209614.7837303;-35.57807855764607
1739209614.7837346;-38.13080360867914
1739209614.783739;-45.120503652039325
1739209614.7837434;-38.13080360867914
1739209614.7837477;-35.57807855764607
1739209614.7837522;-38.13080360867914
1739209614.7837565;-38.13080360867914
1739209614.783761;-35.57807855764607
1739209614.7837653;-35.57807855764607
1739209614.7837696;-38.13080360867914
1739209614.7837741;-33.981070128970906
1739209614.7837784;-35.57807855764607
1739209614.7837827;-38.13080360867914
1739209614.7837873;-45.120503652039325
1739209614.7837915;-45.120503652039325
1739209614.783796;-38.13080360867914
1739209614.7838004;-45.120503652039325
1739209614.7838047;-38.13080360867914
1739209614.7838092;-38.13080360867914
1739209614.7838135;-45.120503652039325
1739209614.7838178;-38.13080360867914
1739209614.7838223;-38.13080360867914
1739209614.7838266;-45.120503652039325
1739209614.7838311;-45.120503652039325
1739209614.7838354;-35.57807855764607
1739209614.7838397;-45.120503652039325
1739209614.7838442;-31.141103565318915
1739209614.7838485;-32.816014438256545
1739209614.7838528;-38.13080360867914
1739209614.7838573;-38.13080360867914
1739209614.7838616;-35.57807855764607
1739209614.7838662;-35.57807855764607
1739209614.7838705;-35.57807855764607
1739209614.7838748;-38.13080360867914
1739209614.7838793;-45.120503652039325
1739209614.7838836;-33.981070128970906
1739209614.7838879;-35.57807855764607
1739209614.7838924;-45.120503652039325
1739209614.7838967;-45.120503652039325
1739209614.783901;-35.57807855764607
1739209614.7839055;-38.13080360867914
1739209614.7839098;-38.13080360867914
1739209614.7839143;-38.13080360867914
1739209614.7839186;-38.13080360867914
1739209614.783923;-45.120503652039325
1739209614.7839274;-38.13080360867914
1739209614.7839317;-33.981070128970906
1739209614.783936;-45.120503652039325
1739209614.7839406;-38.13080360867914
1739209614.7839448;-38.13080360867914
1739209614.7839494;-28.992665084841942
1739209614.7839537;-28.992665084841942
1739209614.783958;-45.120503652039325
1739209614.7839625;-38.13080360867914
1739209614.7839668;-38.13080360867914
1739209614.783971;-38.13080360867914
1739209614.7839756;-45.120503652039325
1739209614.78398;-45.120503652039325
1739209614.7839844;-38.13080360867914
1739209614.7839887;-38.13080360867914
1739209614.783993;-45.120503652039325
1739209614.7839975;-45.120503652039325
1739209614.7840018;-38.13080360867914
1739209614.784006;-33.981070128970906
1739209614.7840106;-45.120503652039325
1739209614.784015;-45.120503652039325
1739209614.7840195;-38.13080360867914
1739209614.7840238;-45.120503652039325
1739209614.784028;-45.120503652039325
1739209614.7840326;-38.13080360867914
1739209614.7840369;-38.13080360867914
1739209614.7840412;-45.120503652039325
1739209614.7840457;-45.120503652039325
1739209614.78405;-33.981070128970906
1739209614.7840543;-45.120503652039325
1739209614.7840588;-38.13080360867914
1739209614.784063;-35.57807855764607
1739209614.7840676;-38.13080360867914
1739209614.784072;-45.120503652039325
1739209614.7840762;-35.57807855764607
1739209614.7840807;-38.13080360867914
1739209614.784085;-45.120503652039325
1739209614.7840893;-38.13080360867914
1739209614.7840939;-33.981070128970906
1739209614.7840981;-38.13080360867914
1739209614.7841027;-33.981070128970906
1739209614.784107;-38.13080360867914
1739209614.7841113;-45.120503652039325
1739209614.7841158;-38.13080360867914
1739209614.78412;-45.120503652039325
1739209614.7841244;-45.120503652039325
1739209614.784129;-38.13080360867914
1739209614.7841332;-45.120503652039325
1739209614.7841377;-45.120503652039325
1739209614.784142;-38.13080360867914
1739209614.7841463;-35.57807855764607
1739209614.7841508;-35.57807855764607
1739209614.7841551;-35.57807855764607
1739209614.7841594;-45.120503652039325
1739209614.784164;-33.981070128970906
1739209614.7841682;-38.13080360867914
1739209614.7841725;-45.120503652039325
1739209614.784177;-45.120503652039325
1739209614.7841814;-45.120503652039325
1739209614.784186;-38.13080360867914
1739209614.7841902;-45.120503652039325
1739209614.7841945;-45.120503652039325
1739209614.784199;-45.120503652039325
1739209614.7842033;-45.120503652039325
1739209614.7842076;-38.13080360867914
1739209614.784212;-38.13080360867914
1739209614.7842164;-31.141103565318915
1739209614.784221;-45.120503652039325
1739209614.7842252;-38.13080360867914
1739209614.7842295;-38.13080360867914
1739209614.784234;-32.816014438256545
1739209614.7842383;-32.816014438256545
1739209614.7842426;-38.13080360867914
1739209614.7842472;-45.120503652039325
1739209614.7842515;-38.13080360867914
1739209614.784256;-38.13080360867914
1739209614.7842603;-38.13080360867914
1739209614.7842646;-45.120503652039325
1739209614.784269;-38.13080360867914
1739209614.7842734;-45.120503652039325
1739209614.7842777;-45.120503652039325
1739209614.7842822;-38.13080360867914
1739209614.7842865;-31.141103565318915
1739209614.784291;-45.120503652039325
1739209614.7842953;-35.57807855764607
1739209614.7842996;-38.13080360867914
1739209614.7843041;-38.13080360867914
1739209614.7843084;-31.141103565318893
1739209614.7843127;-45.120503652039325
1739209614.7843173;-45.120503652039325
1739209614.7843215;-38.13080360867914
1739209614.7843258;-38.13080360867914
1739209614.7843304;-38.13080360867914
1739209614.7843347;-32.816014438256545
1739209614.7843392;-45.120503652039325
1739209614.7843435;-45.120503652039325
1739209614.7843478;-38.13080360867914
1739209614.7843523;-38.13080360867914
1739209614.7843566;-38.13080360867914
1739209614.784361;-45.120503652039325
1739209614.7843654;-38.13080360867914
1739209614.7843697;-38.13080360867914
1739209614.7843742;-45.120503652039325
1739209614.7843785;-32.816014438256545
1739209614.7843828;-38.13080360867914
1739209614.7843874;-38.13080360867914
1739209614.7843916;-35.57807855764607
1739209614.784396;-32.816014438256545
1739209614.7844005;-38.13080360867914
1739209614.7844048;-45.120503652039325
1739209614.7844093;-38.13080360867914
1739209614.7844136;-32.816014438256545
1739209614.7844179;-45.120503652039325
1739209614.7844224;-45.120503652039325
1739209614.7844267;-45.120503652039325
1739209614.784431;-45.120503652039325
1739209614.7844355;-38.13080360867914
1739209614.7844398;-45.120503652039325
1739209614.784444;-38.13080360867914
1739209614.7844486;-45.120503652039325
1739209614.784453;-38.13080360867914
1739209614.7844574;-45.120503652039325
1739209614.7844617;-45.120503652039325
1739209614.784466;-38.13080360867914
1739209614.7844706;-45.120503652039325
1739209614.7844748;-45.120503652039325
1739209614.7844791;-38.13080360867914
1739209614.7844837;-25.826314394896354
1739209614.784488;-35.57807855764607
1739209614.7844925;-38.13080360867914
1739209614.7844968;-38.13080360867914
1739209614.784501;-32.816014438256545
1739209614.7845056;-38.13080360867914
1739209614.78451;-45.120503652039325
1739209614.7845142;-45.120503652039325
1739209614.7845187;-33.981070128970956
1739209614.784523;-45.120503652039325
1739209614.7845275;-45.120503652039325
1739209614.7845318;-38.13080360867914
1739209614.7845361;-45.120503652039325
1739209614.7845407;-38.13080360867914
1739209614.784545;-38.13080360867914
1739209614.7845492;-45.120503652039325
1739209614.7845538;-29.438486411369333
1739209614.784558;-33.981070128970906
1739209614.7845626;-45.120503652039325
1739209614.7845669;-38.13080360867914
1739209614.7845712;-35.57807855764607
1739209614.7845757;-45.120503652039325
1739209614.78458;-45.120503652039325
1739209614.7845843;-35.57807855764607
1739209614.7845888;-45.120503652039325
1739209614.784593;-38.13080360867914
1739209614.7845974;-38.13080360867914
1739209614.784602;-45.120503652039325
1739209614.7846062;-45.120503652039325
1739209614.7846107;-45.120503652039325
1739209614.784615;-45.120503652039325
1739209614.7846193;-45.120503652039325
1739209614.7846239;-45.120503652039325
1739209614.7846282;-45.120503652039325
1739209614.7846324;-38.13080360867914
1739209614.784637;-38.13080360867914
1739209614.7846413;-45.120503652039325
1739209614.7846458;-45.120503652039325
1739209614.78465;-38.13080360867914
1739209614.7846544;-45.120503652039325
1739209614.784659;-27.267205301931607
1739209614.7846632;-30.49652367304973
1739209614.7846675;-38.13080360867914
1739209614.784672;-45.120503652039325
1739209614.7846763;-38.13080360867914
1739209614.7846808;-35.57807855764607
1739209614.7846851;-45.120503652039325
1739209614.7846894;-33.981070128970906
1739209614.784694;-35.57807855764607
1739209614.7846982;-38.13080360867914
1739209614.7847025;-38.13080360867914
1739209614.784707;-45.120503652039325
1739209614.7847114;-45.120503652039325
1739209614.784716;-38.13080360867914
1739209614.7847202;-35.57807855764607
1739209614.7847245;-45.120503652039325
1739209614.784729;-31.141103565318915
1739209614.7847333;-28.992665084841942
1739209614.7847376;-45.120503652039325
1739209614.784742;-33.981070128970906
1739209614.7847464;-38.13080360867914
1739209614.7847507;-45.120503652039325
1739209614.7847552;-45.120503652039325
1739209614.7847595;-45.120503652039325
1739209614.784764;-38.13080360867914
1739209614.7847683;-38.13080360867914
1739209614.7847726;-45.120503652039325
1739209614.7847772;-38.13080360867914
1739209614.7847815;-35.57807855764607
1739209614.7847857;-38.13080360867914
1739209614.7847903;-45.120503652039325
1739209614.7847946;-45.120503652039325
1739209614.784799;-38.13080360867914
1739209614.7848034;-38.13080360867914
1739209614.7848077;-45.120503652039325
1739209614.7848122;-33.981070128970906
1739209614.7848165;-38.13080360867914
1739209614.7848208;-38.13080360867914
1739209614.7848253;-45.120503652039325
1739209614.7848296;-38.13080360867914
1739209614.7848341;-38.13080360867914
1739209614.7848384;-45.120503652039325
1739209614.7848427;-45.120503652039325
1739209614.7848473;-38.13080360867914
1739209614.7848516;-38.13080360867914
1739209614.7848558;-38.13080360867914
1739209614.7848604;-45.120503652039325
1739209614.7848647;-38.13080360867914
1739209614.784869;-38.13080360867914
1739209614.7848735;-45.120503652039325
1739209614.7848778;-45.120503652039325
1739209614.7848823;-38.13080360867914
1739209614.7848866;-45.120503652039325
1739209614.784891;-38.13080360867914
1739209614.7848954;-38.13080360867914
1739209614.7848997;-38.13080360867914
1739209614.784904;-45.120503652039325
1739209614.7849085;-38.13080360867914
1739209614.7849128;-35.57807855764607
1739209614.7849174;-45.120503652039325
1739209614.7849216;-45.120503652039325
1739209614.784926;-38.13080360867914
1739209614.7849305;-35.57807855764607
1739209614.7849348;-38.13080360867914
1739209614.784939;-38.13080360867914
1739209614.7849436;-33.981070128970906
1739209614.7849479;-38.13080360867914
1739209614.7849524;-38.13080360867914
1739209614.7849567;-38.13080360867914
1739209614.784961;-38.13080360867914
1739209614.7849655;-45.120503652039325
1739209614.7849698;-38.13080360867914
1739209614.784974;-45.120503652039325
1739209614.7849786;-38.13080360867914
1739209614.784983;-32.816014438256545
1739209614.7849874;-38.13080360867914
1739209614.7849917;-45.120503652039325
1739209614.784996;-35.57807855764607
1739209614.7850006;-38.13080360867914
1739209614.7850049;-45.120503652039325
1739209614.7850091;-45.120503652039325
1739209614.7850137;-45.120503652039325
1739209614.785018;-45.120503652039325
1739209614.7850223;-45.120503652039325
1739209614.7850268;-38.13080360867914
1739209614.785031;-38.13080360867914
1739209614.7850356;-45.120503652039325
1739209614.78504;-38.13080360867914
1739209614.7850442;-38.13080360867914
1739209614.7850487;-45.120503652039325
1739209614.785053;-45.120503652039325
1739209614.7850573;-45.120503652039325
1739209614.7850618;-35.57807855764607
1739209614.7850661;-38.13080360867914
1739209614.7850707;-35.57807855764607
1739209614.785075;-35.57807855764607
1739209614.7850792;-45.120503652039325
1739209614.7850838;-38.13080360867914
1739209614.785088;-35.57807855764607
1739209614.7850924;-45.120503652039325
1739209614.785097;-45.120503652039325
1739209614.7851012;-38.13080360867914
1739209614.7851057;-38.13080360867914
1739209614.78511;-45.120503652039325
1739209614.7851143;-45.120503652039325
1739209614.7851188;-45.120503652039325
1739209614.785123;-45.120503652039325
1739209614.7851274;-38.13080360867914
1739209614.785132;-45.120503652039325
1739209614.7851362;-33.981070128970906
1739209614.7851405;-45.120503652039325
1739209614.785145;-38.13080360867914
1739209614.7851493;-45.120503652039325
1739209614.7851539;-38.13080360867914
1739209614.7851582;-35.57807855764607
1739209614.7851624;-38.13080360867914
1739209614.785167;-38.13080360867914
1739209614.7851713;-33.981070128970906
1739209614.7851756;-38.13080360867914
1739209614.78518;-45.120503652039325
1739209614.7851844;-35.57807855764607
1739209614.785189;-33.981070128970906
1739209614.7851932;-45.120503652039325
1739209614.7851975;-38.13080360867914
1739209614.785202;-32.816014438256545
1739209614.7852063;-38.13080360867914
1739209614.7852106;-45.120503652039325
1739209614.7852151;-45.120503652039325
1739209614.7852194;-38.13080360867914
1739209614.785224;-45.120503652039325
1739209614.7852283;-45.120503652039325
1739209614.7852325;-45.120503652039325
1739209614.785237;-38.13080360867914
1739209614.7852414;-38.13080360867914
1739209614.7852457;-38.13080360867914
1739209614.7852502;-45.120503652039325
1739209614.7852545;-38.13080360867914
1739209614.785259;-35.57807855764607
1739209614.7852633;-29.438486411369333
1739209614.7852676;-38.13080360867914
1739209614.7852721;-35.57807855764607
1739209614.7852764;-38.13080360867914
1739209614.7852807;-45.120503652039325
1739209614.7852852;-38.13080360867914
1739209614.7852895;-38.13080360867914
1739209614.7852938;-38.13080360867914
1739209614.7852983;-33.981070128970956
1739209614.7853026;-45.120503652039325
1739209614.7853072;-35.57807855764607
1739209614.7853115;-38.13080360867914
1739209614.7853158;-38.13080360867914
1739209614.7853203;-38.13080360867914
1739209614.7853246;-45.120503652039325
1739209614.7853289;-33.981070128970906
1739209614.7853334;-26.487275050834715
1739209614.7853377;-38.13080360867914
1739209614.7853422;-45.120503652039325
1739209614.7853465;-45.120503652039325
1739209614.7853508;-38.13080360867914
1739209614.7853553;-38.13080360867914
1739209614.7853596;-45.120503652039325
1739209614.785364;-38.13080360867914
1739209614.7853684;-38.13080360867914
1739209614.7853727;-45.120503652039325
1739209614.7853773;-38.13080360867914
1739209614.7853816;-45.120503652039325
1739209614.7853858;-45.120503652039325
1739209614.7853904;-45.120503652039325
1739209614.7853947;-45.120503652039325
1739209614.785399;-38.13080360867914
1739209614.7854035;-35.57807855764607
1739209614.7854078;-38.13080360867914
1739209614.7854123;-45.120503652039325
1739209614.7854166;-45.120503652039325
1739209614.785421;-38.13080360867914
1739209614.7854254;-35.57807855764607
1739209614.7854297;-35.57807855764607
1739209614.785434;-45.120503652039325
1739209614.7854385;-45.120503652039325
1739209614.7854428;-35.57807855764607
1739209614.7854471;-38.13080360867914
1739209614.7854517;-45.120503652039325
1739209614.785456;-45.120503652039325
1739209614.7854605;-38.13080360867914
1739209614.7854648;-45.120503652039325
1739209614.785469;-45.120503652039325
1739209614.7854736;-45.120503652039325
1739209614.7854779;-45.120503652039325
1739209614.7854822;-35.57807855764607
1739209614.7854867;-45.120503652039325
1739209614.785491;-45.120503652039325
1739209614.7854955;-38.13080360867914
1739209614.7854998;-38.13080360867914
1739209614.785504;-45.120503652039325
1739209614.7855086;-38.13080360867914
1739209614.785513;-33.981070128970906
1739209614.7855172;-32.816014438256545
1739209614.7855217;-45.120503652039325
1739209614.785526;-38.13080360867914
1739209614.7855306;-33.981070128970906
1739209614.7855349;-35.57807855764607
1739209614.7855392;-33.981070128970906
1739209614.7855437;-38.13080360867914
1739209614.785548;-32.816014438256545
1739209614.7855523;-35.57807855764607
1739209614.7855568;-38.13080360867914
1739209614.785561;-35.57807855764607
1739209614.7855654;-38.13080360867914
1739209614.78557;-38.13080360867914
1739209614.7855742;-45.120503652039325
1739209614.7855787;-31.141103565318915
1739209614.785583;-28.992665084841942
1739209614.7855873;-38.13080360867914
1739209614.7855918;-38.13080360867914
1739209614.7855961;-38.13080360867914
1739209614.7856004;-38.13080360867914
1739209614.785605;-45.120503652039325
1739209614.7856092;-45.120503652039325
1739209614.7856138;-38.13080360867914
1739209614.785618;-33.981070128970906
1739209614.7856224;-45.120503652039325
1739209614.785627;-45.120503652039325
1739209614.7856312;-45.120503652039325
1739209614.7856355;-45.120503652039325
1739209614.78564;-45.120503652039325
1739209614.7856443;-45.120503652039325
1739209614.7856488;-38.13080360867914
1739209614.785653;-38.13080360867914
1739209614.7856574;-38.13080360867914
1739209614.785662;-38.13080360867914
1739209614.7856662;-45.120503652039325
1739209614.7856705;-38.13080360867914
1739209614.785675;-45.120503652039325
1739209614.7856793;-45.120503652039325
1739209614.7856839;-38.13080360867914
1739209614.7856882;-38.13080360867914
1739209614.7856925;-45.120503652039325
1739209614.785697;-45.120503652039325
1739209614.7857013;-38.13080360867914
1739209614.7857056;-38.13080360867914
1739209614.78571;-38.13080360867914
1739209614.7857144;-38.13080360867914
1739209614.7857187;-35.57807855764607
1739209614.7857232;-38.13080360867914
1739209614.7857275;-45.120503652039325
1739209614.785732;-38.13080360867914
1739209614.7857363;-38.13080360867914
1739209614.7857406;-45.120503652039325
1739209614.7857451;-38.13080360867914
1739209614.7857494;-38.13080360867914
1739209614.7857537;-38.13080360867914
1739209614.7857583;-33.981070128970906
1739209614.7857625;-45.120503652039325
1739209614.785767;-45.120503652039325
1739209614.7857714;-45.120503652039325
1739209614.7857757;-35.57807855764607
1739209614.7857802;-38.13080360867914
1739209614.7857845;-45.120503652039325
1739209614.7857888;-45.120503652039325
1739209614.7857933;-45.120503652039325
1739209614.7857976;-38.13080360867914
1739209614.7858021;-38.13080360867914
1739209614.7858064;-45.120503652039325
1739209614.7858107;-45.120503652039325
1739209614.7858152;-45.120503652039325
1739209614.7858195;-45.120503652039325
1739209614.7858238;-45.120503652039325
1739209614.7858284;-45.120503652039325
1739209614.7858326;-38.13080360867914
1739209614.7858372;-38.13080360867914
1739209614.7858415;-45.120503652039325
1739209614.7858458;-33.981070128970906
1739209614.7858503;-35.57807855764607
1739209614.7858546;-38.13080360867914
1739209614.7858589;-45.120503652039325
1739209614.7858634;-35.57807855764607
1739209614.7858677;-32.816014438256545
1739209614.785872;-38.13080360867914
1739209614.7858765;-45.120503652039325
1739209614.7858808;-45.120503652039325
1739209614.7858853;-33.981070128970906
1739209614.7858896;-45.120503652039325
1739209614.785894;-38.13080360867914
1739209614.7858984;-38.13080360867914
1739209614.7859027;-45.120503652039325
1739209614.785907;-35.57807855764607
1739209614.7859116;-38.13080360867914
1739209614.7859159;-45.120503652039325
1739209614.7859204;-45.120503652039325
1739209614.7859247;-38.13080360867914
1739209614.785929;-45.120503652039325
1739209614.7859335;-35.57807855764607
1739209614.7859378;-31.141103565318893
1739209614.785942;-38.13080360867914
1739209614.7859466;-45.120503652039325
1739209614.785951;-38.13080360867914
1739209614.7859554;-31.141103565318893
1739209614.7859597;-45.120503652039325
1739209614.785964;-45.120503652039325
1739209614.7859685;-38.13080360867914
1739209614.7859728;-45.120503652039325
1739209614.7859771;-38.13080360867914
1739209614.7859817;-38.13080360867914
1739209614.785986;-45.120503652039325
1739209614.7859902;-45.120503652039325
1739209614.7859948;-38.13080360867914
1739209614.785999;-45.120503652039325
1739209614.7860036;-38.13080360867914
1739209614.786008;-38.13080360867914
1739209614.7860122;-38.13080360867914
1739209614.7860167;-38.13080360867914
1739209614.786021;-32.816014438256545
1739209614.7860253;-30.49652367304973
1739209614.7860298;-38.13080360867914
1739209614.786034;-35.57807855764607
1739209614.7860386;-38.13080360867914
1739209614.786043;-32.816014438256545
1739209614.7860472;-38.13080360867914
1739209614.7860518;-38.13080360867914
1739209614.786056;-38.13080360867914
1739209614.7860603;-45.120503652039325
1739209614.7860649;-38.13080360867914
1739209614.7860692;-38.13080360867914
