CAN Message; 0x98:000042485d17e376
1739209597.6728845;-38.13080360867914
1739209597.6728876;-38.13080360867914
1739209597.6728904;-45.120503652039325
1739209597.6728935;-45.120503652039325
1739209597.6728966;-38.13080360867914
1739209597.6728997;-32.816014438256545
1739209597.6729028;-38.13080360867914
1739209597.6729057;-45.120503652039325
1739209597.6729088;-38.13080360867914
1739209597.672912;-45.120503652039325
1739209597.672915;-45.120503652039325
1739209597.672918;-45.120503652039325
1739209597.672921;-38.13080360867914
1739209597.672924;-45.120503652039325
1739209597.6729271;-33.981070128970906
1739209597.6729302;-35.57807855764607
1739209597.6729333;-35.57807855764607
1739209597.6729362;-35.57807855764607
1739209597.6729393;-38.13080360867914
1739209597.6729424;-32.816014438256545
1739209597.6729455;-45.120503652039325
1739209597.6729486;-45.120503652039325
1739209597.6729515;-45.120503652039325
1739209597.6729546;-35.57807855764607
1739209597.6729577;-38.13080360867914
1739209597.6729608;-38.13080360867914
1739209597.6729639;-38.13080360867914
1739209597.6729667;-45.120503652039325
1739209597.6729698;-35.57807855764607
1739209597.672973;-35.57807855764607
1739209597.672976;-38.13080360867914
1739209597.672979;-45.120503652039325
1739209597.672982;-45.120503652039325
1739209597.672985;-38.13080360867914
1739209597.6729882;-35.57807855764607
1739209597.6729913;-32.816014438256545
1739209597.6729941;-38.13080360867914
1739209597.6729972;-45.120503652039325
1739209597.6730003;-38.13080360867914
1739209597.6730034;-33.981070128970906
1739209597.6730065;-45.120503652039325
1739209597.6730094;-45.120503652039325
1739209597.6730125;-38.13080360867914
1739209597.6730156;-35.57807855764607
1739209597.6730187;-45.120503652039325
1739209597.6730218;-38.13080360867914
1739209597.6730247;-33.981070128970906
1739209597.6730278;-45.120503652039325
1739209597.6730309;-45.120503652039325
1739209597.673034;-45.120503652039325
1739209597.673037;-38.13080360867914
1739209597.67304;-45.120503652039325
1739209597.673043;-38.13080360867914
1739209597.673046;-45.120503652039325
1739209597.6730492;-33.981070128970906
1739209597.6730523;-33.981070128970906
1739209597.6730552;-45.120503652039325
1739209597.6730583;-38.13080360867914
1739209597.6730614;-38.13080360867914
1739209597.6730645;-38.13080360867914
1739209597.6730676;-45.120503652039325
1739209597.6730704;-38.13080360867914
1739209597.6730735;-38.13080360867914
1739209597.6730766;-45.120503652039325
1739209597.6730797;-38.13080360867914
1739209597.6730828;-32.816014438256545
1739209597.6730857;-45.120503652039325
1739209597.6730888;-33.981070128970956
1739209597.673092;-45.120503652039325
1739209597.673095;-45.120503652039325
1739209597.673098;-45.120503652039325
1739209597.673101;-35.57807855764607
1739209597.673104;-33.981070128970906
1739209597.6731071;-45.120503652039325
1739209597.6731102;-38.13080360867914
1739209597.6731133;-25.077289914212862
1739209597.6731162;-38.13080360867914
1739209597.6731193;-45.120503652039325
1739209597.6731224;-38.13080360867914
1739209597.6731255;-32.816014438256545
1739209597.6731286;-38.13080360867914
1739209597.6731315;-45.120503652039325
1739209597.6731346;-45.120503652039325
1739209597.6731377;-38.13080360867914
1739209597.6731408;-45.120503652039325
1739209597.6731439;-33.981070128970906
1739209597.6731467;-45.120503652039325
1739209597.6731498;-45.120503652039325
1739209597.673153;-38.13080360867914
1739209597.673156;-45.120503652039325
1739209597.6731591;-45.120503652039325
1739209597.673162;-29.438486411369333
1739209597.673165;-35.57807855764607
1739209597.6731682;-45.120503652039325
1739209597.6731713;-38.13080360867914
1739209597.6731744;-35.57807855764607
1739209597.6731772;-38.13080360867914
1739209597.6731803;-38.13080360867914
1739209597.6731834;-45.120503652039325
1739209597.6731865;-38.13080360867914
1739209597.6731896;-38.13080360867914
1739209597.6731925;-45.120503652039325
1739209597.6731956;-38.13080360867914
1739209597.6731987;-35.57807855764607
1739209597.6732018;-38.13080360867914
1739209597.6732047;-45.120503652039325
1739209597.6732078;-38.13080360867914
1739209597.6732109;-38.13080360867914
1739209597.673214;-45.120503652039325
1739209597.673217;-45.120503652039325
1739209597.67322;-38.13080360867914
1739209597.673223;-35.57807855764607
1739209597.673226;-38.13080360867914
1739209597.6732292;-45.120503652039325
1739209597.6732323;-45.120503652039325
1739209597.6732352;-28.58837851428586
1739209597.6732383;-31.141103565318915
1739209597.6732414;-45.120503652039325
1739209597.6732445;-45.120503652039325
1739209597.6732476;-38.13080360867914
1739209597.6732504;-38.13080360867914
1739209597.6732535;-45.120503652039325
1739209597.6732566;-33.981070128970906
1739209597.6732597;-38.13080360867914
1739209597.6732628;-35.57807855764607
1739209597.6732657;-35.57807855764607
1739209597.6732688;-38.13080360867914
1739209597.673272;-45.120503652039325
1739209597.673275;-35.57807855764607
1739209597.673278;-35.57807855764607
1739209597.673281;-45.120503652039325
1739209597.673284;-30.49652367304973
1739209597.6732872;-33.981070128970906
1739209597.6732903;-45.120503652039325
1739209597.6732934;-38.13080360867914
1739209597.6732962;-35.57807855764607
1739209597.6732993;-38.13080360867914
1739209597.6733024;-45.120503652039325
1739209597.6733055;-38.13080360867914
1739209597.6733086;-38.13080360867914
1739209597.6733115;-45.120503652039325
1739209597.6733146;-38.13080360867914
1739209597.6733177;-38.13080360867914
1739209597.6733208;-35.57807855764607
1739209597.6733239;-38.13080360867914
1739209597.6733267;-45.120503652039325
1739209597.6733298;-45.120503652039325
1739209597.673333;-45.120503652039325
1739209597.673336;-45.120503652039325
1739209597.6733391;-33.981070128970906
1739209597.673342;-33.981070128970906
1739209597.673345;-45.120503652039325
1739209597.6733482;-45.120503652039325
1739209597.6733513;-33.981070128970906
1739209597.6733544;-45.120503652039325
1739209597.6733572;-45.120503652039325
1739209597.6733603;-32.816014438256545
1739209597.6733634;-38.13080360867914
1739209597.6733665;-45.120503652039325
1739209597.6733696;-38.13080360867914
1739209597.6733725;-38.13080360867914
1739209597.6733756;-45.120503652039325
1739209597.6733787;-45.120503652039325
1739209597.6733818;-38.13080360867914
1739209597.6733847;-45.120503652039325
1739209597.6733878;-45.120503652039325
1739209597.6733909;-38.13080360867914
1739209597.673394;-33.981070128970906
1739209597.673397;-45.120503652039325
1739209597.6734;-45.120503652039325
1739209597.673403;-38.13080360867914
1739209597.6734061;-38.13080360867914
1739209597.6734092;-33.981070128970906
1739209597.6734123;-45.120503652039325
1739209597.6734152;-38.13080360867914
1739209597.6734183;-38.13080360867914
1739209597.6734214;-38.13080360867914
1739209597.6734245;-38.13080360867914
1739209597.6734276;-33.981070128970906
1739209597.6734304;-45.120503652039325
1739209597.6734335;-45.120503652039325
1739209597.6734366;-45.120503652039325
1739209597.6734397;-45.120503652039325
1739209597.6734428;-45.120503652039325
1739209597.6734457;-45.120503652039325
1739209597.6734488;-45.120503652039325
1739209597.673452;-33.981070128970906
1739209597.673455;-35.57807855764607
1739209597.673458;-38.13080360867914
1739209597.673461;-45.120503652039325
1739209597.673464;-38.13080360867914
1739209597.6734672;-38.13080360867914
1739209597.6734703;-38.13080360867914
1739209597.6734734;-45.120503652039325
1739209597.6734762;-38.13080360867914
1739209597.6734793;-45.120503652039325
1739209597.6734824;-38.13080360867914
1739209597.6734855;-38.13080360867914
1739209597.6734886;-45.120503652039325
1739209597.6734915;-35.57807855764607
1739209597.6734946;-45.120503652039325
1739209597.6734977;-35.57807855764607
1739209597.6735008;-31.141103565318915
1739209597.6735039;-35.57807855764607
1739209597.6735067;-45.120503652039325
1739209597.6735098;-38.13080360867914
1739209597.673513;-35.57807855764607
1739209597.673516;-45.120503652039325
1739209597.6735191;-45.120503652039325
1739209597.673522;-38.13080360867914
1739209597.673525;-38.13080360867914
1739209597.6735282;-45.120503652039325
1739209597.6735313;-38.13080360867914
1739209597.6735344;-38.13080360867914
1739209597.6735373;-35.57807855764607
1739209597.6735404;-35.57807855764607
1739209597.6735435;-33.981070128970906
1739209597.6735466;-38.13080360867914
1739209597.6735497;-38.13080360867914
1739209597.6735525;-38.13080360867914
1739209597.6735556;-45.120503652039325
1739209597.6735587;-38.13080360867914
1739209597.6735618;-38.13080360867914
1739209597.673565;-45.120503652039325
1739209597.6735678;-45.120503652039325
1739209597.6735709;-45.120503652039325
1739209597.673574;-38.13080360867914
1739209597.673577;-38.13080360867914
1739209597.6735802;-45.120503652039325
1739209597.673583;-38.13080360867914
1739209597.6735861;-38.13080360867914
1739209597.6735892;-35.57807855764607
1739209597.6735923;-33.981070128970906
1739209597.6735952;-45.120503652039325
1739209597.6735983;-35.57807855764607
1739209597.6736014;-38.13080360867914
1739209597.6736045;-38.13080360867914
1739209597.6736076;-28.21854285175415
1739209597.6736104;-38.13080360867914
1739209597.6736135;-45.120503652039325
1739209597.6736166;-45.120503652039325
1739209597.6736197;-45.120503652039325
1739209597.6736228;-45.120503652039325
1739209597.6736257;-45.120503652039325
1739209597.6736288;-45.120503652039325
1739209597.673632;-38.13080360867914
1739209597.673635;-45.120503652039325
1739209597.673638;-45.120503652039325
1739209597.673641;-38.13080360867914
1739209597.673644;-45.120503652039325
1739209597.6736472;-38.13080360867914
1739209597.6736503;-45.120503652039325
1739209597.6736534;-38.13080360867914
1739209597.6736562;-28.21854285175415
1739209597.6736593;-35.57807855764607
1739209597.6736624;-38.13080360867914
1739209597.6736655;-38.13080360867914
1739209597.6736686;-35.57807855764607
1739209597.6736715;-38.13080360867914
1739209597.6736746;-38.13080360867914
1739209597.6736777;-45.120503652039325
1739209597.6736808;-45.120503652039325
1739209597.673684;-45.120503652039325
1739209597.6736867;-32.816014438256545
1739209597.6736898;-45.120503652039325
1739209597.673693;-45.120503652039325
1739209597.673696;-33.981070128970906
1739209597.6736991;-45.120503652039325
1739209597.673702;-45.120503652039325
1739209597.673705;-38.13080360867914
1739209597.6737082;-45.120503652039325
1739209597.6737113;-45.120503652039325
1739209597.6737144;-45.120503652039325
1739209597.6737173;-45.120503652039325
1739209597.6737204;-45.120503652039325
1739209597.6737235;-45.120503652039325
1739209597.6737266;-45.120503652039325
1739209597.6737297;-32.816014438256545
1739209597.6737325;-35.57807855764607
1739209597.6737356;-45.120503652039325
1739209597.6737387;-45.120503652039325
1739209597.6737418;-45.120503652039325
1739209597.673745;-38.13080360867914
1739209597.6737478;-38.13080360867914
1739209597.6737509;-38.13080360867914
1739209597.673754;-45.120503652039325
1739209597.673757;-45.120503652039325
1739209597.6737602;-38.13080360867914
1739209597.673763;-38.13080360867914
1739209597.6737661;-45.120503652039325
1739209597.6737692;-38.13080360867914
1739209597.6737723;-38.13080360867914
1739209597.6737752;-45.120503652039325
1739209597.6737783;-38.13080360867914
1739209597.6737814;-38.13080360867914
1739209597.6737845;-38.13080360867914
1739209597.6737876;-38.13080360867914
1739209597.6737905;-45.120503652039325
1739209597.6737936;-38.13080360867914
1739209597.6737967;-35.57807855764607
1739209597.6737998;-38.13080360867914
1739209597.6738029;-38.13080360867914
1739209597.6738057;-38.13080360867914
1739209597.6738088;-38.13080360867914
1739209597.6756425;-38.13080360867914
1739209597.6756546;-38.13080360867914
1739209597.6756668;-38.13080360867914
1739209597.675679;-45.120503652039325
1739209597.6756911;-45.120503652039325
1739209597.6757033;-31.141103565318915
1739209597.6757157;-35.57807855764607
1739209597.6757278;-28.992665084841942
1739209597.67574;-45.120503652039325
1739209597.6757522;-38.13080360867914
1739209597.6757643;-38.13080360867914
1739209597.6757765;-38.13080360867914
1739209597.6757886;-38.13080360867914
1739209597.6758008;-38.13080360867914
1739209597.675813;-45.120503652039325
1739209597.675825;-30.49652367304973
1739209597.6758373;-38.13080360867914
1739209597.6758494;-45.120503652039325
1739209597.6758616;-38.13080360867914
1739209597.6758738;-45.120503652039325
1739209597.6758862;-45.120503652039325
1739209597.6758983;-38.13080360867914
1739209597.6759105;-35.57807855764607
1739209597.6759226;-28.58837851428586
1739209597.6759348;-45.120503652039325
1739209597.675947;-35.57807855764607
1739209597.675959;-38.13080360867914
1739209597.6759713;-38.13080360867914
1739209597.6759834;-45.120503652039325
1739209597.6759956;-45.120503652039325
1739209597.6760077;-45.120503652039325
1739209597.67602;-45.120503652039325
1739209597.676032;-45.120503652039325
1739209597.6760442;-45.120503652039325
1739209597.6760566;-38.13080360867914
1739209597.6760688;-33.981070128970906
1739209597.676081;-45.120503652039325
1739209597.676093;-45.120503652039325
1739209597.6761053;-45.120503652039325
1739209597.6761174;-45.120503652039325
1739209597.6761296;-45.120503652039325
1739209597.6761417;-45.120503652039325
1739209597.676154;-45.120503652039325
1739209597.676166;-45.120503652039325
1739209597.6761782;-33.981070128970906
1739209597.6761904;-32.816014438256545
1739209597.6762025;-38.13080360867914
1739209597.676215;-33.981070128970906
1739209597.676227;-38.13080360867914
1739209597.6762393;-38.13080360867914
1739209597.6762514;-45.120503652039325
1739209597.6762636;-38.13080360867914
1739209597.6762757;-45.120503652039325
1739209597.676288;-38.13080360867914
1739209597.6763;-35.57807855764607
1739209597.6763122;-38.13080360867914
1739209597.6763244;-38.13080360867914
1739209597.6763365;-45.120503652039325
1739209597.6763487;-32.816014438256545
1739209597.6763608;-45.120503652039325
1739209597.676373;-45.120503652039325
1739209597.6763854;-38.13080360867914
1739209597.6763976;-38.13080360867914
1739209597.6764097;-45.120503652039325
1739209597.6764219;-38.13080360867914
1739209597.676434;-38.13080360867914
1739209597.6764462;-38.13080360867914
1739209597.6764584;-35.57807855764607
1739209597.6764705;-35.57807855764607
1739209597.6764827;-38.13080360867914
1739209597.6764948;-45.120503652039325
1739209597.676507;-45.120503652039325
1739209597.6765192;-38.13080360867914
1739209597.6765313;-38.13080360867914
1739209597.6765435;-45.120503652039325
1739209597.6765559;-38.13080360867914
1739209597.676568;-45.120503652039325
1739209597.6765802;-45.120503652039325
1739209597.6765924;-38.13080360867914
1739209597.6766045;-45.120503652039325
1739209597.6766167;-45.120503652039325
1739209597.6766288;-38.13080360867914
1739209597.676641;-35.57807855764607
1739209597.6766531;-38.13080360867914
1739209597.6766653;-45.120503652039325
1739209597.6766775;-38.13080360867914
1739209597.6766896;-35.57807855764607
1739209597.6767018;-38.13080360867914
1739209597.6767142;-31.141103565318893
1739209597.6767263;-38.13080360867914
1739209597.6767385;-38.13080360867914
1739209597.6767507;-45.120503652039325
1739209597.6767628;-35.57807855764607
1739209597.676775;-45.120503652039325
1739209597.6767871;-45.120503652039325
1739209597.6767993;-45.120503652039325
1739209597.6768115;-45.120503652039325
1739209597.6768236;-45.120503652039325
1739209597.6768358;-45.120503652039325
1739209597.676848;-38.13080360867914
1739209597.67686;-45.120503652039325
1739209597.6768723;-38.13080360867914
1739209597.6768847;-45.120503652039325
1739209597.6768968;-38.13080360867914
1739209597.676909;-38.13080360867914
1739209597.6769211;-38.13080360867914
1739209597.6769333;-38.13080360867914
1739209597.6769454;-38.13080360867914
1739209597.6769576;-35.57807855764607
1739209597.6769698;-35.57807855764607
1739209597.676982;-38.13080360867914
1739209597.676994;-45.120503652039325
1739209597.6770062;-35.57807855764607
1739209597.6770184;-38.13080360867914
1739209597.6770306;-38.13080360867914
1739209597.6770427;-38.13080360867914
1739209597.6770551;-45.120503652039325
1739209597.6770673;-45.120503652039325
1739209597.6770794;-45.120503652039325
1739209597.6770916;-38.13080360867914
1739209597.6771038;-45.120503652039325
1739209597.677116;-45.120503652039325
1739209597.677128;-38.13080360867914
1739209597.6771402;-45.120503652039325
1739209597.6771524;-32.816014438256545
1739209597.6771646;-45.120503652039325
1739209597.6771767;-45.120503652039325
1739209597.6771889;-38.13080360867914
1739209597.677201;-26.991370085610736
1739209597.6772134;-33.981070128970906
1739209597.6772256;-45.120503652039325
1739209597.6772377;-38.13080360867914
1739209597.67725;-33.981070128970906
1739209597.677262;-38.13080360867914
1739209597.6772742;-45.120503652039325
1739209597.6772864;-33.981070128970906
1739209597.6772985;-38.13080360867914
1739209597.6773107;-38.13080360867914
1739209597.6773229;-35.57807855764607
1739209597.677335;-45.120503652039325
1739209597.6773472;-45.120503652039325
1739209597.6773593;-38.13080360867914
1739209597.6773715;-35.57807855764607
1739209597.677384;-38.13080360867914
1739209597.677396;-30.49652367304973
1739209597.6774082;-33.981070128970906
1739209597.6774204;-45.120503652039325
1739209597.6774325;-45.120503652039325
1739209597.6774447;-32.816014438256545
1739209597.6774569;-38.13080360867914
1739209597.677469;-45.120503652039325
1739209597.6774812;-38.13080360867914
1739209597.6774933;-45.120503652039325
1739209597.6775055;-45.120503652039325
1739209597.6775177;-45.120503652039325
1739209597.6775298;-45.120503652039325
1739209597.677542;-45.120503652039325
1739209597.6775544;-45.120503652039325
1739209597.6775665;-33.981070128970906
1739209597.6775787;-38.13080360867914
1739209597.6775908;-45.120503652039325
1739209597.677603;-38.13080360867914
1739209597.6776152;-35.57807855764607
1739209597.6776273;-38.13080360867914
1739209597.6776395;-45.120503652039325
1739209597.6776516;-45.120503652039325
1739209597.6776638;-35.57807855764607
1739209597.677676;-38.13080360867914
1739209597.6776881;-30.49652367304973
1739209597.6777003;-28.992665084841942
1739209597.6777127;-45.120503652039325
1739209597.6777248;-45.120503652039325
1739209597.677737;-38.13080360867914
1739209597.6777492;-38.13080360867914
1739209597.6777613;-45.120503652039325
1739209597.6777735;-38.13080360867914
1739209597.6777856;-45.120503652039325
1739209597.6777978;-32.816014438256545
1739209597.67781;-38.13080360867914
1739209597.677822;-45.120503652039325
1739209597.6778343;-45.120503652039325
1739209597.6778464;-45.120503652039325
1739209597.6778586;-38.13080360867914
1739209597.6778708;-38.13080360867914
1739209597.6778831;-45.120503652039325
1739209597.6778953;-45.120503652039325
1739209597.6779075;-45.120503652039325
1739209597.6779196;-45.120503652039325
1739209597.6779318;-45.120503652039325
1739209597.677944;-38.13080360867914
1739209597.677956;-35.57807855764607
1739209597.6779683;-45.120503652039325
1739209597.6779804;-45.120503652039325
1739209597.6779926;-33.981070128970906
1739209597.6780047;-45.120503652039325
1739209597.678017;-38.13080360867914
1739209597.678029;-38.13080360867914
1739209597.6780415;-35.57807855764607
1739209597.6780536;-38.13080360867914
1739209597.6780658;-38.13080360867914
1739209597.678078;-38.13080360867914
1739209597.67809;-38.13080360867914
1739209597.6781023;-45.120503652039325
1739209597.6781144;-45.120503652039325
1739209597.6781266;-45.120503652039325
1739209597.6781387;-45.120503652039325
1739209597.678151;-45.120503652039325
1739209597.678163;-38.13080360867914
1739209597.6781752;-45.120503652039325
1739209597.6781874;-35.57807855764607
1739209597.6781995;-38.13080360867914
1739209597.678212;-38.13080360867914
1739209597.678224;-45.120503652039325
1739209597.6782362;-38.13080360867914
1739209597.6782484;-33.981070128970906
1739209597.6782606;-38.13080360867914
1739209597.6782727;-45.120503652039325
1739209597.678285;-38.13080360867914
1739209597.678297;-35.57807855764607
1739209597.6783092;-35.57807855764607
1739209597.6783214;-38.13080360867914
1739209597.6783335;-45.120503652039325
1739209597.6783457;-32.816014438256545
1739209597.6783578;-38.13080360867914
1739209597.67837;-45.120503652039325
1739209597.6783824;-38.13080360867914
1739209597.6783946;-45.120503652039325
1739209597.6784067;-38.13080360867914
1739209597.6784189;-35.57807855764607
1739209597.678431;-35.57807855764607
1739209597.6784432;-45.120503652039325
1739209597.6784554;-45.120503652039325
1739209597.6784675;-45.120503652039325
1739209597.6784797;-45.120503652039325
1739209597.6784918;-38.13080360867914
1739209597.678504;-45.120503652039325
1739209597.6785161;-45.120503652039325
1739209597.6785283;-45.120503652039325
1739209597.6785407;-35.57807855764607
1739209597.6785529;-45.120503652039325
1739209597.678565;-45.120503652039325
1739209597.6785772;-45.120503652039325
1739209597.6785893;-38.13080360867914
1739209597.6786015;-38.13080360867914
1739209597.6786137;-45.120503652039325
1739209597.6786258;-38.13080360867914
1739209597.678638;-38.13080360867914
1739209597.6786501;-38.13080360867914
1739209597.6786623;-45.120503652039325
1739209597.6786745;-38.13080360867914
1739209597.6786866;-31.141103565318893
1739209597.6786988;-38.13080360867914
1739209597.6787112;-45.120503652039325
1739209597.6787233;-38.13080360867914
1739209597.6787355;-35.57807855764607
1739209597.6787477;-38.13080360867914
1739209597.6787598;-38.13080360867914
1739209597.678772;-45.120503652039325
1739209597.6787841;-45.120503652039325
1739209597.6787963;-38.13080360867914
1739209597.6788085;-38.13080360867914
1739209597.6788206;-38.13080360867914
1739209597.6788328;-45.120503652039325
1739209597.678845;-38.13080360867914
1739209597.678857;-45.120503652039325
1739209597.6788692;-38.13080360867914
1739209597.6788816;-29.438486411369333
1739209597.6788938;-33.981070128970906
1739209597.678906;-45.120503652039325
1739209597.6789181;-38.13080360867914
1739209597.6789303;-31.141103565318893
1739209597.6789424;-38.13080360867914
1739209597.6789546;-45.120503652039325
1739209597.6789668;-45.120503652039325
1739209597.678979;-33.981070128970906
1739209597.678991;-38.13080360867914
1739209597.6790032;-38.13080360867914
1739209597.6790154;-38.13080360867914
1739209597.6790276;-45.120503652039325
1739209597.67904;-35.57807855764607
1739209597.679052;-38.13080360867914
1739209597.6790643;-45.120503652039325
1739209597.6790764;-45.120503652039325
1739209597.6790886;-45.120503652039325
1739209597.6791008;-45.120503652039325
1739209597.679113;-35.57807855764607
1739209597.679125;-38.13080360867914
1739209597.6791372;-45.120503652039325
1739209597.6791494;-45.120503652039325
1739209597.6791615;-45.120503652039325
1739209597.6791737;-29.438486411369333
1739209597.6791859;-38.13080360867914
1739209597.679198;-38.13080360867914
1739209597.6792104;-45.120503652039325
1739209597.6792226;-35.57807855764607
1739209597.6792347;-45.120503652039325
1739209597.679247;-45.120503652039325
1739209597.679259;-45.120503652039325
1739209597.6792712;-38.13080360867914
1739209597.6792834;-45.120503652039325
1739209597.6792955;-45.120503652039325
1739209597.6793077;-45.120503652039325
1739209597.6793199;-45.120503652039325
1739209597.679332;-45.120503652039325
1739209597.6793442;-38.13080360867914
1739209597.6793563;-38.13080360867914
1739209597.6793685;-35.57807855764607
1739209597.679381;-45.120503652039325
1739209597.679393;-38.13080360867914
1739209597.6794052;-38.13080360867914
1739209597.6794174;-45.120503652039325
1739209597.6794295;-45.120503652039325
1739209597.6794417;-33.981070128970906
1739209597.6794538;-45.120503652039325
1739209597.679466;-45.120503652039325
1739209597.6794782;-38.13080360867914
1739209597.6794903;-45.120503652039325
1739209597.6795025;-33.981070128970906
1739209597.6795146;-35.57807855764607
1739209597.6795268;-38.13080360867914
1739209597.6795392;-45.120503652039325
1739209597.6795514;-38.13080360867914
1739209597.6795635;-45.120503652039325
1739209597.6795757;-45.120503652039325
1739209597.6795878;-45.120503652039325
1739209597.6796;-38.13080360867914
1739209597.6796122;-38.13080360867914
1739209597.6796243;-38.13080360867914
1739209597.6796365;-38.13080360867914
1739209597.6796486;-45.120503652039325
1739209597.6796608;-29.438486411369333
1739209597.679673;-33.981070128970906
1739209597.679685;-45.120503652039325
1739209597.6796973;-45.120503652039325
1739209597.6797097;-35.57807855764607
1739209597.6797218;-38.13080360867914
1739209597.679734;-45.120503652039325
1739209597.6797462;-45.120503652039325
1739209597.6797583;-45.120503652039325
1739209597.6797705;-38.13080360867914
1739209597.6797826;-35.57807855764607
1739209597.6797948;-38.13080360867914
1739209597.679807;-45.120503652039325
1739209597.679819;-38.13080360867914
1739209597.6798313;-45.120503652039325
1739209597.6798434;-45.120503652039325
1739209597.6798556;-33.981070128970906
1739209597.6798677;-38.13080360867914
1739209597.6798801;-45.120503652039325
1739209597.6798923;-38.13080360867914
1739209597.6799045;-45.120503652039325
1739209597.6799166;-38.13080360867914
1739209597.6799288;-45.120503652039325
1739209597.679941;-45.120503652039325
1739209597.679953;-32.816014438256545
1739209597.6799653;-33.981070128970906
1739209597.6799774;-45.120503652039325
1739209597.6799896;-38.13080360867914
1739209597.6800017;-38.13080360867914
1739209597.680014;-38.13080360867914
1739209597.680026;-45.120503652039325
1739209597.6800385;-38.13080360867914
1739209597.6800506;-38.13080360867914
1739209597.6800628;-45.120503652039325
1739209597.680075;-45.120503652039325
1739209597.680087;-45.120503652039325
1739209597.6800992;-45.120503652039325
1739209597.6801114;-45.120503652039325
1739209597.6801236;-45.120503652039325
1739209597.6801357;-45.120503652039325
1739209597.680148;-45.120503652039325
1739209597.68016;-45.120503652039325
1739209597.6801722;-38.13080360867914
1739209597.6801844;-38.13080360867914
1739209597.6801965;-45.120503652039325
1739209597.680209;-38.13080360867914
1739209597.680221;-38.13080360867914
1739209597.6802332;-45.120503652039325
1739209597.6802454;-45.120503652039325
1739209597.6802576;-38.13080360867914
1739209597.6802697;-45.120503652039325
1739209597.6802819;-45.120503652039325
1739209597.680294;-38.13080360867914
1739209597.6803062;-38.13080360867914
1739209597.6803184;-45.120503652039325
1739209597.6803305;-45.120503652039325
1739209597.6803427;-35.57807855764607
1739209597.6803548;-38.13080360867914
1739209597.680367;-45.120503652039325
1739209597.6803794;-45.120503652039325
1739209597.6803916;-45.120503652039325
1739209597.6804037;-45.120503652039325
1739209597.6804159;-45.120503652039325
1739209597.680428;-45.120503652039325
1739209597.6804402;-38.13080360867914
1739209597.6804523;-35.57807855764607
1739209597.6804645;-38.13080360867914
1739209597.6804767;-45.120503652039325
1739209597.6804888;-45.120503652039325
1739209597.680501;-38.13080360867914
1739209597.6805131;-35.57807855764607
1739209597.6805253;-38.13080360867914
1739209597.6805377;-45.120503652039325
1739209597.6805499;-45.120503652039325
1739209597.680562;-38.13080360867914
1739209597.6805742;-38.13080360867914
1739209597.6805863;-45.120503652039325
1739209597.6805985;-38.13080360867914
1739209597.6806107;-45.120503652039325
1739209597.6806228;-38.13080360867914
1739209597.680635;-35.57807855764607
1739209597.6806471;-32.816014438256545
1739209597.6806593;-33.981070128970906
1739209597.6806715;-35.57807855764607
1739209597.6806836;-35.57807855764607
1739209597.6806958;-38.13080360867914
1739209597.6807082;-45.120503652039325
1739209597.6807203;-45.120503652039325
1739209597.6807325;-38.13080360867914
1739209597.6807446;-45.120503652039325
1739209597.6807568;-45.120503652039325
1739209597.680769;-38.13080360867914
1739209597.6807811;-35.57807855764607
1739209597.6807933;-38.13080360867914
1739209597.6808054;-45.120503652039325
1739209597.6808176;-45.120503652039325
1739209597.6808298;-35.57807855764607
1739209597.680842;-45.120503652039325
1739209597.680854;-45.120503652039325
1739209597.6808662;-33.981070128970906
1739209597.6808786;-45.120503652039325
1739209597.6808908;-33.981070128970906
1739209597.680903;-32.816014438256545
1739209597.680915;-45.120503652039325
1739209597.6809273;-45.120503652039325
1739209597.6809394;-33.981070128970906
1739209597.6809516;-33.981070128970906
1739209597.6809638;-45.120503652039325
1739209597.680976;-45.120503652039325
1739209597.680988;-38.13080360867914
1739209597.6810002;-45.120503652039325
1739209597.6810124;-45.120503652039325
1739209597.6810246;-38.13080360867914
1739209597.681037;-45.120503652039325
1739209597.681049;-38.13080360867914
1739209597.6810613;-45.120503652039325
1739209597.6810734;-45.120503652039325
1739209597.6810856;-45.120503652039325
1739209597.6810977;-45.120503652039325
1739209597.68111;-38.13080360867914
1739209597.681122;-35.57807855764607
1739209597.6811342;-30.49652367304973
1739209597.6811464;-28.58837851428586
1739209597.6811585;-38.13080360867914
1739209597.6811707;-45.120503652039325
1739209597.6811829;-38.13080360867914
1739209597.681195;-32.816014438256545
1739209597.6812074;-38.13080360867914
1739209597.6812196;-45.120503652039325
1739209597.6812317;-45.120503652039325
1739209597.681244;-38.13080360867914
1739209597.681256;-33.981070128970906
1739209597.6812682;-38.13080360867914
1739209597.6812804;-38.13080360867914
1739209597.6812925;-35.57807855764607
1739209597.6813047;-33.981070128970906
1739209597.6813169;-38.13080360867914
1739209597.681329;-45.120503652039325
1739209597.6813412;-45.120503652039325
1739209597.6813533;-33.981070128970906
1739209597.6813655;-35.57807855764607
1739209597.681378;-38.13080360867914
1739209597.68139;-45.120503652039325
1739209597.6814022;-45.120503652039325
1739209597.6814144;-35.57807855764607
1739209597.6814265;-38.13080360867914
1739209597.6814387;-26.035653463252796
1739209597.6814508;-45.120503652039325
1739209597.681463;-38.13080360867914
1739209597.6814752;-35.57807855764607
1739209597.6814873;-32.816014438256545
1739209597.6814995;-45.120503652039325
1739209597.6815116;-38.13080360867914
