CAN Message; 0x77:43213c10328c689e
1739209666.2173924;-45.120503652039325
1739209666.2173963;-45.120503652039325
1739209666.2173998;-45.120503652039325
1739209666.2174034;-45.120503652039325
1739209666.217407;-38.13080360867914
1739209666.2174106;-35.57807855764607
1739209666.2174141;-38.13080360867914
1739209666.2174177;-38.13080360867914
1739209666.2174213;-45.120503652039325
1739209666.2174249;-35.57807855764607
1739209666.2174284;-38.13080360867914
1739209666.217432;-38.13080360867914
1739209666.2174356;-45.120503652039325
1739209666.2174392;-45.120503652039325
1739209666.2174428;-38.13080360867914
1739209666.2174463;-45.120503652039325
1739209666.21745;-33.981070128970906
1739209666.2174537;-38.13080360867914
1739209666.2174573;-38.13080360867914
1739209666.2174609;-38.13080360867914
1739209666.2174644;-38.13080360867914
1739209666.217468;-35.57807855764607
1739209666.2174716;-38.13080360867914
1739209666.2174752;-45.120503652039325
1739209666.2174788;-38.13080360867914
1739209666.2174823;-38.13080360867914
1739209666.217486;-38.13080360867914
1739209666.2174895;-45.120503652039325
1739209666.217493;-35.57807855764607
1739209666.2174966;-38.13080360867914
1739209666.2175002;-45.120503652039325
1739209666.2175038;-38.13080360867914
1739209666.2175074;-38.13080360867914
1739209666.2175112;-38.13080360867914
1739209666.2175148;-33.981070128970906
1739209666.2175183;-38.13080360867914
1739209666.217522;-45.120503652039325
1739209666.2175255;-38.13080360867914
1739209666.217529;-35.57807855764607
1739209666.2175326;-45.120503652039325
1739209666.2175362;-45.120503652039325
1739209666.2175398;-45.120503652039325
1739209666.2175434;-45.120503652039325
1739209666.217547;-38.13080360867914
1739209666.2175505;-45.120503652039325
1739209666.217554;-45.120503652039325
1739209666.2175577;-33.981070128970906
1739209666.2175612;-45.120503652039325
1739209666.2175648;-45.120503652039325
1739209666.2175686;-38.13080360867914
1739209666.2175722;-35.57807855764607
1739209666.2175758;-38.13080360867914
1739209666.2175794;-45.120503652039325
1739209666.217583;-45.120503652039325
1739209666.2175865;-33.981070128970906
1739209666.21759;-45.120503652039325
1739209666.2175937;-45.120503652039325
1739209666.2175972;-45.120503652039325
1739209666.2176008;-45.120503652039325
1739209666.2176044;-45.120503652039325
1739209666.217608;-45.120503652039325
1739209666.2176116;-38.13080360867914
1739209666.2176151;-31.141103565318915
1739209666.2176187;-38.13080360867914
1739209666.2176225;-45.120503652039325
1739209666.217626;-38.13080360867914
1739209666.2176297;-33.981070128970906
1739209666.2176332;-38.13080360867914
1739209666.2176368;-45.120503652039325
1739209666.2176404;-45.120503652039325
1739209666.217644;-38.13080360867914
1739209666.2176476;-45.120503652039325
1739209666.2176511;-38.13080360867914
1739209666.2176547;-45.120503652039325
1739209666.2176583;-38.13080360867914
1739209666.2176619;-38.13080360867914
1739209666.2176654;-35.57807855764607
1739209666.217669;-45.120503652039325
1739209666.2176726;-45.120503652039325
1739209666.2176762;-45.120503652039325
1739209666.21768;-38.13080360867914
1739209666.2176836;-45.120503652039325
1739209666.2176871;-38.13080360867914
1739209666.2176907;-35.57807855764607
1739209666.2176943;-38.13080360867914
1739209666.2176979;-38.13080360867914
1739209666.2177014;-32.816014438256545
1739209666.217705;-38.13080360867914
1739209666.2177086;-38.13080360867914
1739209666.2177122;-45.120503652039325
1739209666.2177157;-38.13080360867914
1739209666.2177193;-45.120503652039325
1739209666.217723;-38.13080360867914
1739209666.2177265;-45.120503652039325
1739209666.21773;-35.57807855764607
1739209666.2177336;-38.13080360867914
1739209666.2177374;-38.13080360867914
1739209666.217741;-45.120503652039325
1739209666.2177446;-45.120503652039325
1739209666.2177482;-45.120503652039325
1739209666.2177517;-38.13080360867914
1739209666.2177553;-45.120503652039325
1739209666.217759;-28.992665084841942
1739209666.2177625;-30.49652367304973
1739209666.217766;-38.13080360867914
1739209666.2177696;-45.120503652039325
1739209666.2177732;-45.120503652039325
1739209666.2177768;-45.120503652039325
1739209666.2177804;-38.13080360867914
1739209666.217784;-38.13080360867914
1739209666.2177875;-45.120503652039325
1739209666.217791;-38.13080360867914
1739209666.217795;-38.13080360867914
1739209666.2177985;-45.120503652039325
1739209666.217802;-38.13080360867914
1739209666.2178056;-45.120503652039325
1739209666.2178092;-38.13080360867914
1739209666.2178128;-45.120503652039325
1739209666.2178164;-31.141103565318915
1739209666.21782;-31.141103565318915
1739209666.2178235;-38.13080360867914
1739209666.217827;-38.13080360867914
1739209666.2178307;-38.13080360867914
1739209666.2178342;-33.981070128970906
1739209666.2178378;-45.120503652039325
1739209666.2178414;-45.120503652039325
1739209666.217845;-45.120503652039325
1739209666.2178488;-38.13080360867914
1739209666.2178524;-35.57807855764607
1739209666.217856;-45.120503652039325
1739209666.2178595;-45.120503652039325
1739209666.217863;-45.120503652039325
1739209666.2178667;-38.13080360867914
1739209666.2178702;-45.120503652039325
1739209666.2178738;-45.120503652039325
1739209666.2178774;-38.13080360867914
1739209666.217881;-45.120503652039325
1739209666.2178845;-45.120503652039325
1739209666.217888;-45.120503652039325
1739209666.2178917;-45.120503652039325
1739209666.2178953;-38.13080360867914
1739209666.2178988;-38.13080360867914
1739209666.2179024;-35.57807855764607
1739209666.2179062;-38.13080360867914
1739209666.2179098;-38.13080360867914
1739209666.2179134;-35.57807855764607
1739209666.217917;-38.13080360867914
1739209666.2179205;-45.120503652039325
1739209666.217924;-38.13080360867914
1739209666.2179277;-38.13080360867914
1739209666.2179313;-45.120503652039325
1739209666.2179348;-38.13080360867914
1739209666.2179384;-38.13080360867914
1739209666.217942;-35.57807855764607
1739209666.2179456;-38.13080360867914
1739209666.2179492;-45.120503652039325
1739209666.2179527;-38.13080360867914
1739209666.2179563;-35.57807855764607
1739209666.21796;-38.13080360867914
1739209666.2179637;-29.438486411369333
1739209666.2179673;-38.13080360867914
1739209666.2179708;-38.13080360867914
1739209666.2179744;-38.13080360867914
1739209666.217978;-45.120503652039325
1739209666.2179816;-45.120503652039325
1739209666.2179852;-35.57807855764607
1739209666.2179887;-38.13080360867914
1739209666.2179923;-45.120503652039325
1739209666.217996;-45.120503652039325
1739209666.2179995;-35.57807855764607
1739209666.218003;-45.120503652039325
1739209666.2180066;-38.13080360867914
1739209666.2180102;-38.13080360867914
1739209666.2180138;-38.13080360867914
1739209666.2180173;-45.120503652039325
1739209666.2180212;-32.816014438256545
1739209666.2180247;-45.120503652039325
1739209666.2180283;-45.120503652039325
1739209666.218032;-38.13080360867914
1739209666.2180355;-45.120503652039325
1739209666.218039;-45.120503652039325
1739209666.2180426;-45.120503652039325
1739209666.2180462;-45.120503652039325
1739209666.2180498;-45.120503652039325
1739209666.2180533;-45.120503652039325
1739209666.218057;-38.13080360867914
1739209666.2180605;-38.13080360867914
1739209666.218064;-38.13080360867914
1739209666.2180676;-45.120503652039325
1739209666.2180712;-32.816014438256545
1739209666.2180748;-33.981070128970906
1739209666.2180786;-45.120503652039325
1739209666.2180822;-38.13080360867914
1739209666.2180858;-45.120503652039325
1739209666.2180893;-45.120503652039325
1739209666.218093;-38.13080360867914
1739209666.2180965;-45.120503652039325
1739209666.2181;-45.120503652039325
1739209666.2181036;-45.120503652039325
1739209666.2181072;-45.120503652039325
1739209666.2181108;-45.120503652039325
1739209666.2181144;-38.13080360867914
1739209666.218118;-45.120503652039325
1739209666.2181215;-45.120503652039325
1739209666.218125;-38.13080360867914
1739209666.2181287;-45.120503652039325
1739209666.2181325;-38.13080360867914
1739209666.218136;-38.13080360867914
1739209666.2181396;-38.13080360867914
1739209666.2181432;-45.120503652039325
1739209666.2181468;-35.57807855764607
1739209666.2181504;-33.981070128970906
1739209666.218154;-45.120503652039325
1739209666.2181575;-45.120503652039325
1739209666.218161;-45.120503652039325
1739209666.2181647;-38.13080360867914
1739209666.2181683;-38.13080360867914
1739209666.2181718;-45.120503652039325
1739209666.2181754;-38.13080360867914
1739209666.218179;-38.13080360867914
1739209666.2181826;-38.13080360867914
1739209666.2181861;-45.120503652039325
1739209666.21819;-45.120503652039325
1739209666.2181935;-45.120503652039325
1739209666.218197;-45.120503652039325
1739209666.2182007;-45.120503652039325
1739209666.2182043;-45.120503652039325
1739209666.2182078;-38.13080360867914
1739209666.2182114;-45.120503652039325
1739209666.218215;-38.13080360867914
1739209666.2182186;-45.120503652039325
1739209666.2182221;-33.981070128970906
1739209666.2182257;-33.981070128970906
1739209666.2182293;-45.120503652039325
1739209666.2182329;-45.120503652039325
1739209666.2182364;-38.13080360867914
1739209666.21824;-33.981070128970906
1739209666.2182436;-38.13080360867914
1739209666.2182474;-38.13080360867914
1739209666.218251;-38.13080360867914
1739209666.2182546;-45.120503652039325
1739209666.2182581;-45.120503652039325
1739209666.2182617;-38.13080360867914
1739209666.2182653;-45.120503652039325
1739209666.2182689;-45.120503652039325
1739209666.2182724;-45.120503652039325
1739209666.218276;-38.13080360867914
1739209666.2182796;-38.13080360867914
1739209666.2182832;-38.13080360867914
1739209666.2182868;-38.13080360867914
1739209666.2182903;-45.120503652039325
1739209666.218294;-45.120503652039325
1739209666.2182975;-45.120503652039325
1739209666.218301;-45.120503652039325
1739209666.2183049;-38.13080360867914
1739209666.2183084;-45.120503652039325
1739209666.218312;-38.13080360867914
1739209666.2183156;-38.13080360867914
1739209666.2183192;-45.120503652039325
1739209666.2183228;-38.13080360867914
1739209666.2183263;-35.57807855764607
1739209666.21833;-38.13080360867914
1739209666.2183335;-45.120503652039325
1739209666.218337;-35.57807855764607
1739209666.2183406;-45.120503652039325
1739209666.2183442;-45.120503652039325
1739209666.2183478;-38.13080360867914
1739209666.2183514;-35.57807855764607
1739209666.218355;-45.120503652039325
1739209666.2183588;-38.13080360867914
1739209666.2183623;-38.13080360867914
1739209666.218366;-45.120503652039325
1739209666.2183695;-38.13080360867914
1739209666.218373;-38.13080360867914
1739209666.2183766;-45.120503652039325
1739209666.2183802;-32.816014438256545
1739209666.2183838;-33.981070128970906
1739209666.2183874;-38.13080360867914
1739209666.218391;-45.120503652039325
1739209666.2183945;-35.57807855764607
1739209666.218398;-45.120503652039325
1739209666.2184017;-45.120503652039325
1739209666.2184052;-38.13080360867914
1739209666.2184088;-32.816014438256545
1739209666.2184124;-38.13080360867914
1739209666.2184162;-45.120503652039325
1739209666.2184198;-45.120503652039325
1739209666.2184234;-38.13080360867914
1739209666.218427;-35.57807855764607
1739209666.2184305;-38.13080360867914
1739209666.218434;-45.120503652039325
1739209666.2184377;-38.13080360867914
1739209666.2184412;-38.13080360867914
1739209666.2184448;-38.13080360867914
1739209666.2184484;-45.120503652039325
1739209666.218452;-38.13080360867914
1739209666.2184556;-45.120503652039325
1739209666.2184591;-45.120503652039325
1739209666.2184627;-38.13080360867914
1739209666.2184663;-35.57807855764607
1739209666.2184699;-38.13080360867914
1739209666.2184737;-45.120503652039325
1739209666.2184772;-38.13080360867914
1739209666.2184808;-35.57807855764607
1739209666.2184844;-45.120503652039325
1739209666.218488;-45.120503652039325
1739209666.2184916;-38.13080360867914
1739209666.2184951;-45.120503652039325
1739209666.2184987;-38.13080360867914
1739209666.2185023;-45.120503652039325
1739209666.2185059;-38.13080360867914
1739209666.2185094;-45.120503652039325
1739209666.218513;-32.816014438256545
1739209666.2185166;-26.487275050834715
1739209666.2185202;-45.120503652039325
1739209666.2185237;-45.120503652039325
1739209666.2185273;-33.981070128970906
1739209666.2185311;-33.981070128970906
1739209666.2185347;-45.120503652039325
1739209666.2185383;-38.13080360867914
1739209666.2185419;-45.120503652039325
1739209666.2185454;-45.120503652039325
1739209666.218549;-45.120503652039325
1739209666.2185526;-45.120503652039325
1739209666.2185562;-45.120503652039325
1739209666.2185597;-38.13080360867914
1739209666.2185633;-38.13080360867914
1739209666.218567;-45.120503652039325
1739209666.2185705;-28.992665084841942
1739209666.218574;-27.8777449560314
1739209666.2185776;-38.13080360867914
1739209666.2185812;-45.120503652039325
1739209666.218585;-38.13080360867914
1739209666.2185886;-31.141103565318893
1739209666.2185922;-38.13080360867914
1739209666.2185957;-45.120503652039325
1739209666.2185993;-45.120503652039325
1739209666.218603;-45.120503652039325
1739209666.2186065;-38.13080360867914
1739209666.21861;-45.120503652039325
1739209666.2186136;-45.120503652039325
1739209666.2186172;-45.120503652039325
1739209666.2186208;-38.13080360867914
1739209666.2186244;-45.120503652039325
1739209666.218628;-38.13080360867914
1739209666.2186315;-32.816014438256545
1739209666.218635;-45.120503652039325
1739209666.2186387;-38.13080360867914
1739209666.2186425;-38.13080360867914
1739209666.218646;-35.57807855764607
1739209666.2186496;-38.13080360867914
1739209666.2186532;-45.120503652039325
1739209666.2186568;-45.120503652039325
1739209666.2186604;-32.816014438256545
1739209666.218664;-45.120503652039325
1739209666.2186675;-45.120503652039325
1739209666.218671;-45.120503652039325
1739209666.2186747;-45.120503652039325
1739209666.2186782;-38.13080360867914
1739209666.2186818;-45.120503652039325
1739209666.2186854;-45.120503652039325
1739209666.218689;-38.13080360867914
1739209666.2186925;-45.120503652039325
1739209666.218696;-45.120503652039325
1739209666.2187;-45.120503652039325
1739209666.2187035;-45.120503652039325
1739209666.218707;-45.120503652039325
1739209666.2187107;-45.120503652039325
1739209666.2187142;-45.120503652039325
1739209666.2187178;-26.487275050834715
1739209666.2187214;-32.816014438256545
1739209666.218725;-38.13080360867914
1739209666.2187285;-38.13080360867914
1739209666.218732;-38.13080360867914
1739209666.2187357;-38.13080360867914
1739209666.2187393;-45.120503652039325
1739209666.2187428;-45.120503652039325
1739209666.2187464;-45.120503652039325
1739209666.21875;-45.120503652039325
1739209666.2187536;-45.120503652039325
1739209666.2187574;-38.13080360867914
1739209666.218761;-45.120503652039325
1739209666.2187645;-38.13080360867914
1739209666.2187681;-38.13080360867914
1739209666.2187717;-38.13080360867914
1739209666.2187753;-33.981070128970906
1739209666.2187788;-35.57807855764607
1739209666.2187824;-38.13080360867914
1739209666.218786;-45.120503652039325
1739209666.2187896;-45.120503652039325
1739209666.2187932;-45.120503652039325
1739209666.2187967;-45.120503652039325
1739209666.2188003;-45.120503652039325
1739209666.218804;-45.120503652039325
1739209666.2188075;-38.13080360867914
1739209666.2188113;-35.57807855764607
1739209666.2188148;-45.120503652039325
1739209666.2188184;-45.120503652039325
1739209666.218822;-35.57807855764607
1739209666.2188256;-45.120503652039325
1739209666.2188292;-38.13080360867914
1739209666.2188327;-45.120503652039325
1739209666.2188363;-45.120503652039325
1739209666.21884;-45.120503652039325
1739209666.2188435;-45.120503652039325
1739209666.218847;-45.120503652039325
1739209666.2188506;-45.120503652039325
1739209666.2188542;-45.120503652039325
1739209666.2188578;-45.120503652039325
1739209666.2188613;-45.120503652039325
1739209666.218865;-38.13080360867914
1739209666.2188687;-38.13080360867914
1739209666.2188723;-45.120503652039325
1739209666.218876;-38.13080360867914
1739209666.2188795;-32.816014438256545
1739209666.218883;-45.120503652039325
1739209666.2188866;-45.120503652039325
1739209666.2188902;-38.13080360867914
1739209666.2188938;-45.120503652039325
1739209666.2188973;-35.57807855764607
1739209666.218901;-35.57807855764607
1739209666.2189045;-38.13080360867914
1739209666.218908;-45.120503652039325
1739209666.2189116;-38.13080360867914
1739209666.2189152;-45.120503652039325
1739209666.2189188;-38.13080360867914
1739209666.2189224;-33.981070128970906
1739209666.2189262;-38.13080360867914
1739209666.2189298;-45.120503652039325
1739209666.2189333;-45.120503652039325
1739209666.218937;-33.981070128970906
1739209666.2189405;-38.13080360867914
1739209666.218944;-45.120503652039325
1739209666.2189476;-45.120503652039325
1739209666.2189512;-38.13080360867914
1739209666.2189548;-38.13080360867914
1739209666.2189584;-33.981070128970906
1739209666.218962;-38.13080360867914
1739209666.2189655;-45.120503652039325
1739209666.218969;-38.13080360867914
1739209666.2189727;-33.981070128970906
1739209666.2189763;-45.120503652039325
1739209666.2189798;-38.13080360867914
1739209666.2189837;-45.120503652039325
1739209666.2189872;-45.120503652039325
1739209666.2189908;-45.120503652039325
1739209666.2189944;-38.13080360867914
1739209666.218998;-45.120503652039325
1739209666.2190015;-45.120503652039325
1739209666.219005;-45.120503652039325
1739209666.2190087;-35.57807855764607
1739209666.2190123;-35.57807855764607
1739209666.2190158;-45.120503652039325
1739209666.2190194;-45.120503652039325
1739209666.219023;-38.13080360867914
1739209666.2190266;-35.57807855764607
1739209666.2190301;-38.13080360867914
1739209666.2190337;-45.120503652039325
1739209666.2190375;-45.120503652039325
1739209666.219041;-45.120503652039325
1739209666.2190447;-38.13080360867914
1739209666.2190483;-38.13080360867914
1739209666.2190518;-45.120503652039325
1739209666.2190554;-38.13080360867914
1739209666.219059;-38.13080360867914
1739209666.2190626;-45.120503652039325
1739209666.2190661;-33.981070128970906
1739209666.2190697;-30.49652367304973
1739209666.2190733;-38.13080360867914
1739209666.2190769;-35.57807855764607
1739209666.2190804;-38.13080360867914
1739209666.219084;-45.120503652039325
1739209666.2190876;-45.120503652039325
1739209666.2190912;-35.57807855764607
1739209666.219095;-38.13080360867914
1739209666.2190986;-45.120503652039325
1739209666.2191021;-38.13080360867914
1739209666.2191057;-38.13080360867914
1739209666.2191093;-38.13080360867914
1739209666.2191129;-45.120503652039325
1739209666.2191164;-38.13080360867914
1739209666.21912;-45.120503652039325
1739209666.2191236;-45.120503652039325
1739209666.2191272;-38.13080360867914
1739209666.2191308;-45.120503652039325
1739209666.2191343;-45.120503652039325
1739209666.219138;-38.13080360867914
1739209666.2191415;-35.57807855764607
1739209666.219145;-45.120503652039325
1739209666.2191486;-35.57807855764607
1739209666.2191525;-45.120503652039325
1739209666.219156;-45.120503652039325
1739209666.2191596;-38.13080360867914
1739209666.2191632;-35.57807855764607
1739209666.2191668;-45.120503652039325
1739209666.2191703;-38.13080360867914
1739209666.219174;-38.13080360867914
1739209666.2191775;-45.120503652039325
1739209666.219181;-38.13080360867914
1739209666.2191846;-35.57807855764607
1739209666.2191882;-38.13080360867914
1739209666.2191918;-45.120503652039325
1739209666.2191954;-38.13080360867914
1739209666.219199;-38.13080360867914
1739209666.2192025;-45.120503652039325
1739209666.219206;-38.13080360867914
1739209666.21921;-38.13080360867914
1739209666.2192135;-32.816014438256545
1739209666.219217;-38.13080360867914
1739209666.2192206;-38.13080360867914
1739209666.2192242;-45.120503652039325
1739209666.2192278;-45.120503652039325
1739209666.2192314;-45.120503652039325
1739209666.219235;-45.120503652039325
1739209666.2192385;-45.120503652039325
1739209666.219242;-38.13080360867914
1739209666.2192457;-38.13080360867914
1739209666.2192492;-45.120503652039325
1739209666.2192528;-45.120503652039325
1739209666.2192564;-45.120503652039325
1739209666.21926;-38.13080360867914
1739209666.2192638;-45.120503652039325
1739209666.2192674;-35.57807855764607
1739209666.219271;-26.035653463252796
1739209666.2192745;-38.13080360867914
1739209666.219278;-45.120503652039325
1739209666.2192817;-38.13080360867914
1739209666.2192852;-35.57807855764607
1739209666.2192888;-38.13080360867914
1739209666.2192924;-45.120503652039325
1739209666.219296;-45.120503652039325
1739209666.2192996;-45.120503652039325
1739209666.2193031;-45.120503652039325
1739209666.2193067;-45.120503652039325
1739209666.2193103;-45.120503652039325
1739209666.2193139;-45.120503652039325
1739209666.2193174;-45.120503652039325
1739209666.2193213;-45.120503652039325
1739209666.2193248;-38.13080360867914
1739209666.2193284;-35.57807855764607
1739209666.219332;-35.57807855764607
1739209666.2193356;-38.13080360867914
1739209666.2193391;-45.120503652039325
1739209666.2193427;-35.57807855764607
1739209666.2193463;-38.13080360867914
1739209666.2193499;-45.120503652039325
1739209666.2193534;-38.13080360867914
1739209666.219357;-38.13080360867914
1739209666.2193606;-45.120503652039325
1739209666.2193642;-45.120503652039325
1739209666.2193677;-38.13080360867914
1739209666.2193713;-38.13080360867914
1739209666.219375;-38.13080360867914
1739209666.2193787;-45.120503652039325
1739209666.2193823;-38.13080360867914
1739209666.2193859;-45.120503652039325
1739209666.2193894;-45.120503652039325
1739209666.219393;-45.120503652039325
1739209666.2193966;-35.57807855764607
1739209666.2194002;-38.13080360867914
1739209666.2194037;-45.120503652039325
1739209666.2194073;-45.120503652039325
1739209666.219411;-45.120503652039325
1739209666.2194145;-28.58837851428586
1739209666.219418;-32.816014438256545
1739209666.2194216;-45.120503652039325
1739209666.2194252;-45.120503652039325
1739209666.2194288;-38.13080360867914
1739209666.2194324;-38.13080360867914
1739209666.2194362;-45.120503652039325
1739209666.2194397;-38.13080360867914
1739209666.2194433;-38.13080360867914
1739209666.219447;-45.120503652039325
1739209666.2194505;-38.13080360867914
1739209666.219454;-38.13080360867914
1739209666.2194576;-45.120503652039325
1739209666.2194612;-45.120503652039325
1739209666.2194648;-45.120503652039325
1739209666.2194684;-38.13080360867914
1739209666.219472;-30.49652367304973
1739209666.2194755;-33.981070128970906
1739209666.219479;-45.120503652039325
1739209666.2194827;-38.13080360867914
1739209666.2194862;-38.13080360867914
1739209666.21949;-38.13080360867914
1739209666.2194936;-45.120503652039325
1739209666.2194972;-45.120503652039325
1739209666.2195008;-45.120503652039325
1739209666.2195044;-45.120503652039325
1739209666.219508;-45.120503652039325
1739209666.2195115;-45.120503652039325
1739209666.219515;-45.120503652039325
1739209666.2195187;-45.120503652039325
1739209666.2195222;-45.120503652039325
1739209666.2195258;-45.120503652039325
1739209666.2195294;-35.57807855764607
1739209666.219533;-38.13080360867914
1739209666.2195365;-45.120503652039325
1739209666.21954;-38.13080360867914
1739209666.2195437;-45.120503652039325
1739209666.2195475;-45.120503652039325
1739209666.219551;-45.120503652039325
1739209666.2195547;-38.13080360867914
1739209666.2195582;-38.13080360867914
1739209666.2195618;-38.13080360867914
1739209666.2195654;-38.13080360867914
1739209666.219569;-45.120503652039325
1739209666.2195725;-45.120503652039325
1739209666.2195761;-45.120503652039325
1739209666.2195797;-45.120503652039325
1739209666.2195833;-45.120503652039325
1739209666.2195868;-45.120503652039325
1739209666.2195904;-45.120503652039325
1739209666.219594;-38.13080360867914
1739209666.2195976;-38.13080360867914
1739209666.2196012;-45.120503652039325
1739209666.219605;-45.120503652039325
1739209666.2196085;-38.13080360867914
1739209666.2196121;-38.13080360867914
1739209666.2196157;-45.120503652039325
1739209666.2196193;-38.13080360867914
1739209666.2196229;-35.57807855764607
1739209666.2196264;-45.120503652039325
1739209666.21963;-33.981070128970906
1739209666.2196336;-32.816014438256545
1739209666.2196372;-38.13080360867914
1739209666.2196407;-38.13080360867914
1739209666.2196443;-45.120503652039325
1739209666.219648;-38.13080360867914
1739209666.2196515;-35.57807855764607
1739209666.219655;-38.13080360867914
1739209666.2196586;-45.120503652039325
1739209666.2196624;-38.13080360867914
1739209666.219666;-38.13080360867914
1739209666.2196696;-45.120503652039325
1739209666.2196732;-45.120503652039325
1739209666.2196767;-38.13080360867914
1739209666.2196803;-35.57807855764607
1739209666.219684;-38.13080360867914
1739209666.2196875;-45.120503652039325
1739209666.219691;-33.981070128970906
1739209666.2196946;-27.8777449560314
1739209666.2196982;-38.13080360867914
1739209666.2197018;-45.120503652039325
1739209666.2197053;-45.120503652039325
1739209666.219709;-38.13080360867914
1739209666.2197125;-38.13080360867914
1739209666.2197163;-35.57807855764607
1739209666.21972;-38.13080360867914
1739209666.2197235;-45.120503652039325
1739209666.219727;-33.981070128970906
1739209666.2197306;-45.120503652039325
1739209666.2197342;-45.120503652039325
1739209666.2197378;-45.120503652039325
1739209666.2197413;-38.13080360867914
1739209666.219745;-45.120503652039325
1739209666.2197485;-33.981070128970906
1739209666.219752;-32.816014438256545
1739209666.2197556;-38.13080360867914
1739209666.2197592;-45.120503652039325
1739209666.2197628;-38.13080360867914
1739209666.2197664;-35.57807855764607
1739209666.21977;-38.13080360867914
1739209666.2197738;-45.120503652039325
1739209666.2197773;-45.120503652039325
1739209666.219781;-38.13080360867914
1739209666.2197845;-38.13080360867914
1739209666.219788;-45.120503652039325
1739209666.2197917;-38.13080360867914
1739209666.2197952;-38.13080360867914
1739209666.2197988;-38.13080360867914
1739209666.2198024;-45.120503652039325
1739209666.219806;-38.13080360867914
1739209666.2198095;-35.57807855764607
1739209666.219813;-38.13080360867914
1739209666.2198167;-45.120503652039325
1739209666.2198203;-38.13080360867914
1739209666.2198238;-32.816014438256545
1739209666.2198274;-38.13080360867914
1739209666.2198312;-45.120503652039325
1739209666.2198348;-45.120503652039325
1739209666.2198384;-31.141103565318893
1739209666.219842;-38.13080360867914
1739209666.2198455;-45.120503652039325
1739209666.219849;-45.120503652039325
1739209666.2198527;-45.120503652039325
1739209666.2198563;-38.13080360867914
1739209666.2198598;-45.120503652039325
1739209666.2198634;-38.13080360867914
1739209666.219867;-45.120503652039325
1739209666.2198706;-38.13080360867914
1739209666.2198741;-45.120503652039325
1739209666.2198777;-45.120503652039325
1739209666.2198813;-31.141103565318893
1739209666.2198849;-38.13080360867914
1739209666.2198887;-45.120503652039325
1739209666.2198923;-45.120503652039325
1739209666.2198958;-32.816014438256545
1739209666.2198994;-38.13080360867914
1739209666.219903;-45.120503652039325
1739209666.2199066;-45.120503652039325
1739209666.2199101;-45.120503652039325
1739209666.2199137;-38.13080360867914
1739209666.219916;-38.13080360867914
1739209666.2199183;-33.981070128970906
1739209666.2199206;-38.13080360867914
1739209666.219923;-38.13080360867914
1739209666.2199252;-35.57807855764607
1739209666.2199275;-45.120503652039325
1739209666.21993;-29.438486411369333
1739209666.219932;-35.57807855764607
1739209666.2199345;-45.120503652039325
1739209666.2199366;-45.120503652039325
1739209666.219939;-32.816014438256545
1739209666.2199414;-38.13080360867914
1739209666.2199435;-38.13080360867914
1739209666.219946;-38.13080360867914
1739209666.2199483;-45.120503652039325
1739209666.2199504;-45.120503652039325
1739209666.2199528;-45.120503652039325
1739209666.2199552;-45.120503652039325
1739209666.2199574;-45.120503652039325
1739209666.2199597;-45.120503652039325
1739209666.2199621;-45.120503652039325
1739209666.2199643;-45.120503652039325
1739209666.2199667;-38.13080360867914
1739209666.219969;-38.13080360867914
1739209666.2199712;-45.120503652039325
1739209666.2199736;-45.120503652039325
1739209666.219976;-31.141103565318893
1739209666.219978;-38.13080360867914
1739209666.2199805;-45.120503652039325
1739209666.2199826;-33.981070128970906
1739209666.219985;-35.57807855764607
1739209666.2199874;-38.13080360867914
1739209666.2199895;-35.57807855764607
1739209666.219992;-45.120503652039325
1739209666.2199943;-45.120503652039325
1739209666.2199965;-38.13080360867914
1739209666.2199988;-45.120503652039325
1739209666.2200012;-38.13080360867914
1739209666.2200034;-45.120503652039325
1739209666.2200058;-45.120503652039325
1739209666.2200081;-45.120503652039325
1739209666.2200103;-45.120503652039325
1739209666.2200127;-32.816014438256545
1739209666.220015;-32.816014438256545
1739209666.2200172;-35.57807855764607
1739209666.2200196;-38.13080360867914
1739209666.220022;-38.13080360867914
1739209666.220024;-33.981070128970906
1739209666.2200265;-38.13080360867914
1739209666.2200286;-45.120503652039325
1739209666.220031;-38.13080360867914
1739209666.2200334;-38.13080360867914
1739209666.2200356;-45.120503652039325
1739209666.220038;-38.13080360867914
1739209666.2200403;-38.13080360867914
1739209666.2200425;-45.120503652039325
1739209666.2200449;-45.120503652039325
1739209666.2200472;-38.13080360867914
1739209666.2200494;-38.13080360867914
1739209666.2200518;-45.120503652039325
1739209666.2200541;-45.120503652039325
1739209666.2200563;-38.13080360867914
1739209666.2200587;-30.49652367304973
1739209666.220061;-28.992665084841942
1739209666.2200632;-38.13080360867914
1739209666.2200656;-38.13080360867914
1739209666.220068;-38.13080360867914
1739209666.2200701;-32.816014438256545
1739209666.2200725;-38.13080360867914
1739209666.2200747;-45.120503652039325
1739209666.220077;-38.13080360867914
1739209666.2200794;-38.13080360867914
1739209666.2200816;-32.816014438256545
1739209666.220084;-38.13080360867914
1739209666.2200863;-45.120503652039325
1739209666.2200885;-38.13080360867914
1739209666.2200909;-38.13080360867914
1739209666.2200933;-45.120503652039325
1739209666.2200954;-32.816014438256545
1739209666.2200978;-31.141103565318915
1739209666.2201002;-45.120503652039325
1739209666.2201023;-45.120503652039325
1739209666.2201047;-32.816014438256545
1739209666.220107;-38.13080360867914
