CAN Message; 0x24:0800412a5289a320
1739209764.127943;-45.120503652039325
1739209764.1279492;-38.13080360867914
1739209764.1279557;-38.13080360867914
1739209764.127962;-38.13080360867914
1739209764.1279685;-38.13080360867914
1739209764.127975;-45.120503652039325
1739209764.1279814;-38.13080360867914
1739209764.1279879;-38.13080360867914
1739209764.1279943;-45.120503652039325
1739209764.1280007;-33.981070128970906
1739209764.1280072;-38.13080360867914
1739209764.1280134;-45.120503652039325
1739209764.1280198;-45.120503652039325
1739209764.1280262;-38.13080360867914
1739209764.1280327;-45.120503652039325
1739209764.1280391;-35.57807855764607
1739209764.1280456;-35.57807855764607
1739209764.128052;-38.13080360867914
1739209764.1280584;-35.57807855764607
1739209764.1280649;-38.13080360867914
1739209764.1280713;-33.981070128970906
1739209764.1280775;-45.120503652039325
1739209764.128084;-38.13080360867914
1739209764.1280904;-38.13080360867914
1739209764.1280968;-45.120503652039325
1739209764.1281033;-38.13080360867914
1739209764.1281097;-45.120503652039325
1739209764.1281161;-45.120503652039325
1739209764.1281226;-38.13080360867914
1739209764.128129;-38.13080360867914
1739209764.1281354;-45.120503652039325
1739209764.1281416;-38.13080360867914
1739209764.128148;-32.816014438256545
1739209764.1281545;-35.57807855764607
1739209764.128161;-45.120503652039325
1739209764.1281674;-45.120503652039325
1739209764.1281738;-45.120503652039325
1739209764.1281803;-38.13080360867914
1739209764.1281867;-38.13080360867914
1739209764.1281931;-45.120503652039325
1739209764.1281993;-38.13080360867914
1739209764.1282058;-45.120503652039325
1739209764.1282122;-45.120503652039325
1739209764.1282187;-38.13080360867914
1739209764.128225;-35.57807855764607
1739209764.1282315;-45.120503652039325
1739209764.128238;-45.120503652039325
1739209764.1282444;-38.13080360867914
1739209764.1282508;-30.49652367304973
1739209764.1282573;-33.981070128970906
1739209764.1282635;-45.120503652039325
1739209764.12827;-38.13080360867914
1739209764.1282763;-35.57807855764607
1739209764.1282828;-38.13080360867914
1739209764.1282892;-45.120503652039325
1739209764.1282957;-38.13080360867914
1739209764.128302;-38.13080360867914
1739209764.1283085;-45.120503652039325
1739209764.128315;-45.120503652039325
1739209764.1283214;-45.120503652039325
1739209764.1283276;-38.13080360867914
1739209764.128334;-45.120503652039325
1739209764.1283405;-45.120503652039325
1739209764.128347;-38.13080360867914
1739209764.1283534;-38.13080360867914
1739209764.1283598;-45.120503652039325
1739209764.1283662;-45.120503652039325
1739209764.1283727;-45.120503652039325
1739209764.128379;-38.13080360867914
1739209764.1283855;-38.13080360867914
1739209764.1283917;-45.120503652039325
1739209764.1283982;-38.13080360867914
1739209764.1284046;-38.13080360867914
1739209764.128411;-31.141103565318915
1739209764.1284175;-45.120503652039325
1739209764.128424;-45.120503652039325
1739209764.1284304;-45.120503652039325
1739209764.1284368;-38.13080360867914
1739209764.1284432;-38.13080360867914
1739209764.1284494;-38.13080360867914
1739209764.1284559;-38.13080360867914
1739209764.1284623;-32.816014438256545
1739209764.1284688;-35.57807855764607
1739209764.1284752;-38.13080360867914
1739209764.1284816;-38.13080360867914
1739209764.128488;-45.120503652039325
1739209764.1284945;-45.120503652039325
1739209764.128501;-33.981070128970906
1739209764.1285074;-30.49652367304973
1739209764.1285136;-28.992665084841942
1739209764.12852;-38.13080360867914
1739209764.1285264;-45.120503652039325
1739209764.128533;-38.13080360867914
1739209764.1285393;-38.13080360867914
1739209764.1285458;-45.120503652039325
1739209764.1285522;-38.13080360867914
1739209764.1285586;-45.120503652039325
1739209764.128565;-30.49652367304973
1739209764.1285715;-45.120503652039325
1739209764.1285777;-38.13080360867914
1739209764.1285841;-38.13080360867914
1739209764.1285906;-38.13080360867914
1739209764.128597;-35.57807855764607
1739209764.1286035;-33.981070128970906
1739209764.12861;-38.13080360867914
1739209764.1286163;-28.58837851428586
1739209764.1286228;-45.120503652039325
1739209764.1286292;-45.120503652039325
1739209764.1286356;-45.120503652039325
1739209764.1286418;-38.13080360867914
1739209764.1286483;-38.13080360867914
1739209764.1286547;-45.120503652039325
1739209764.1286612;-45.120503652039325
1739209764.1286676;-45.120503652039325
1739209764.128674;-45.120503652039325
1739209764.1286805;-45.120503652039325
1739209764.128687;-45.120503652039325
1739209764.1286933;-45.120503652039325
1739209764.1286995;-45.120503652039325
1739209764.128706;-38.13080360867914
1739209764.1287124;-45.120503652039325
1739209764.1287189;-28.992665084841942
1739209764.1287253;-45.120503652039325
1739209764.1287317;-45.120503652039325
1739209764.1287382;-45.120503652039325
1739209764.1287446;-33.981070128970906
1739209764.128751;-45.120503652039325
1739209764.1287575;-38.13080360867914
1739209764.1287637;-38.13080360867914
1739209764.12877;-32.816014438256545
1739209764.1287766;-33.981070128970906
1739209764.128783;-38.13080360867914
1739209764.1287894;-45.120503652039325
1739209764.1287959;-38.13080360867914
1739209764.1288023;-32.816014438256545
1739209764.1288087;-33.981070128970906
1739209764.1288152;-45.120503652039325
1739209764.1288216;-33.981070128970906
1739209764.1288278;-38.13080360867914
1739209764.1288342;-45.120503652039325
1739209764.1288407;-38.13080360867914
1739209764.1288471;-38.13080360867914
1739209764.1288536;-45.120503652039325
1739209764.12886;-45.120503652039325
1739209764.1288664;-45.120503652039325
1739209764.1288729;-38.13080360867914
1739209764.1288793;-35.57807855764607
1739209764.1288857;-38.13080360867914
1739209764.128892;-45.120503652039325
1739209764.1288984;-38.13080360867914
1739209764.1289048;-35.57807855764607
1739209764.1289113;-38.13080360867914
1739209764.1289177;-45.120503652039325
1739209764.1289234;-45.120503652039325
1739209764.1289291;-35.57807855764607
1739209764.1289349;-38.13080360867914
1739209764.1289403;-45.120503652039325
1739209764.128946;-38.13080360867914
1739209764.1289518;-32.816014438256545
1739209764.1289575;-38.13080360867914
1739209764.1289632;-45.120503652039325
1739209764.128969;-33.981070128970906
1739209764.1289744;-38.13080360867914
1739209764.1289802;-38.13080360867914
1739209764.128986;-45.120503652039325
1739209764.1289916;-38.13080360867914
1739209764.1289973;-45.120503652039325
1739209764.129003;-45.120503652039325
1739209764.1290085;-45.120503652039325
1739209764.1290143;-38.13080360867914
1739209764.12902;-35.57807855764607
1739209764.1290257;-45.120503652039325
1739209764.1290314;-45.120503652039325
1739209764.1290371;-38.13080360867914
1739209764.1290429;-32.816014438256545
1739209764.1290483;-35.57807855764607
1739209764.129054;-38.13080360867914
1739209764.1290598;-45.120503652039325
1739209764.1290655;-32.816014438256545
1739209764.1290712;-38.13080360867914
1739209764.129077;-45.120503652039325
1739209764.1290824;-45.120503652039325
1739209764.1290882;-38.13080360867914
1739209764.129094;-38.13080360867914
1739209764.1290996;-32.816014438256545
1739209764.1291053;-35.57807855764607
1739209764.129111;-45.120503652039325
1739209764.1291165;-45.120503652039325
1739209764.1291223;-38.13080360867914
1739209764.129128;-35.57807855764607
1739209764.1291337;-45.120503652039325
1739209764.1291394;-45.120503652039325
1739209764.1291451;-35.57807855764607
1739209764.1291509;-38.13080360867914
1739209764.1291564;-30.49652367304973
1739209764.129162;-38.13080360867914
1739209764.1291678;-38.13080360867914
1739209764.1291735;-38.13080360867914
1739209764.1291792;-45.120503652039325
1739209764.129185;-38.13080360867914
1739209764.1291904;-45.120503652039325
1739209764.1291962;-45.120503652039325
1739209764.129202;-38.13080360867914
1739209764.1292076;-45.120503652039325
1739209764.1292133;-38.13080360867914
1739209764.129219;-38.13080360867914
1739209764.1292245;-45.120503652039325
1739209764.1292303;-38.13080360867914
1739209764.129236;-32.816014438256545
1739209764.1292417;-45.120503652039325
1739209764.1292474;-35.57807855764607
1739209764.1292531;-33.981070128970906
1739209764.1292589;-38.13080360867914
1739209764.1292644;-38.13080360867914
1739209764.12927;-38.13080360867914
1739209764.1292758;-38.13080360867914
1739209764.1292815;-35.57807855764607
1739209764.1292872;-45.120503652039325
1739209764.129293;-38.13080360867914
1739209764.1292984;-38.13080360867914
1739209764.1293042;-45.120503652039325
1739209764.12931;-38.13080360867914
1739209764.1293156;-45.120503652039325
1739209764.1293213;-35.57807855764607
1739209764.129327;-45.120503652039325
1739209764.1293325;-38.13080360867914
1739209764.1293383;-33.981070128970956
1739209764.129344;-45.120503652039325
1739209764.1293497;-38.13080360867914
1739209764.1293554;-38.13080360867914
1739209764.1293612;-38.13080360867914
1739209764.1293669;-45.120503652039325
1739209764.1293724;-38.13080360867914
1739209764.129378;-45.120503652039325
1739209764.1293838;-28.58837851428586
1739209764.1293895;-32.816014438256545
1739209764.1293952;-45.120503652039325
1739209764.129401;-38.13080360867914
1739209764.1294065;-32.816014438256545
1739209764.1294122;-38.13080360867914
1739209764.129418;-45.120503652039325
1739209764.1294236;-38.13080360867914
1739209764.1294293;-35.57807855764607
1739209764.129435;-38.13080360867914
1739209764.1294405;-45.120503652039325
1739209764.1294463;-45.120503652039325
1739209764.129452;-38.13080360867914
1739209764.1294577;-38.13080360867914
1739209764.1294634;-45.120503652039325
1739209764.1294692;-45.120503652039325
1739209764.1294746;-45.120503652039325
1739209764.1294804;-45.120503652039325
1739209764.129486;-45.120503652039325
1739209764.1294918;-45.120503652039325
1739209764.1294975;-35.57807855764607
1739209764.1295033;-45.120503652039325
1739209764.129509;-45.120503652039325
1739209764.1295145;-38.13080360867914
1739209764.1295202;-30.49652367304973
1739209764.129526;-28.992665084841942
1739209764.1295316;-45.120503652039325
1739209764.1295373;-38.13080360867914
1739209764.129543;-32.816014438256545
1739209764.1295485;-33.981070128970906
1739209764.1295543;-45.120503652039325
1739209764.12956;-38.13080360867914
1739209764.1295657;-38.13080360867914
1739209764.1295714;-45.120503652039325
1739209764.1295772;-38.13080360867914
1739209764.1295826;-38.13080360867914
1739209764.1295884;-38.13080360867914
1739209764.129594;-38.13080360867914
1739209764.1295998;-45.120503652039325
1739209764.1296055;-45.120503652039325
1739209764.1296113;-45.120503652039325
1739209764.129617;-45.120503652039325
1739209764.1296225;-38.13080360867914
1739209764.1296282;-38.13080360867914
1739209764.129634;-33.981070128970906
1739209764.1296396;-45.120503652039325
1739209764.1296453;-45.120503652039325
1739209764.129651;-38.13080360867914
1739209764.1296566;-45.120503652039325
1739209764.1296623;-38.13080360867914
1739209764.129668;-38.13080360867914
1739209764.1296737;-45.120503652039325
1739209764.1296794;-38.13080360867914
1739209764.1296852;-38.13080360867914
1739209764.1296906;-38.13080360867914
1739209764.1296964;-38.13080360867914
1739209764.129702;-45.120503652039325
1739209764.1297078;-45.120503652039325
1739209764.1297135;-38.13080360867914
1739209764.1297193;-35.57807855764607
1739209764.129725;-45.120503652039325
1739209764.1297305;-38.13080360867914
1739209764.1297362;-38.13080360867914
1739209764.129742;-38.13080360867914
1739209764.1297476;-45.120503652039325
1739209764.1297534;-45.120503652039325
1739209764.129759;-45.120503652039325
1739209764.1297646;-45.120503652039325
1739209764.1297703;-45.120503652039325
1739209764.129776;-38.13080360867914
1739209764.1297817;-45.120503652039325
1739209764.1297874;-38.13080360867914
1739209764.1297932;-35.57807855764607
1739209764.1297987;-33.981070128970906
1739209764.1298044;-38.13080360867914
1739209764.12981;-45.120503652039325
1739209764.1298158;-38.13080360867914
1739209764.1298215;-35.57807855764607
1739209764.1298273;-38.13080360867914
1739209764.129833;-38.13080360867914
1739209764.1298385;-35.57807855764607
1739209764.1298442;-38.13080360867914
1739209764.12985;-45.120503652039325
1739209764.1298556;-33.981070128970906
1739209764.1298614;-45.120503652039325
1739209764.129867;-33.981070128970906
1739209764.1298726;-45.120503652039325
1739209764.1298783;-38.13080360867914
1739209764.129884;-32.816014438256545
1739209764.1298897;-45.120503652039325
1739209764.1298954;-45.120503652039325
1739209764.1299012;-38.13080360867914
1739209764.1299067;-38.13080360867914
1739209764.1299124;-38.13080360867914
1739209764.129918;-45.120503652039325
1739209764.1299238;-38.13080360867914
1739209764.1299295;-45.120503652039325
1739209764.1299353;-33.981070128970906
1739209764.129941;-33.981070128970906
1739209764.1299465;-45.120503652039325
1739209764.1299522;-35.57807855764607
1739209764.129958;-45.120503652039325
1739209764.1299636;-45.120503652039325
1739209764.1299694;-45.120503652039325
1739209764.129975;-45.120503652039325
1739209764.1299806;-32.81601443825658
1739209764.1299863;-33.981070128970956
1739209764.129992;-38.13080360867914
1739209764.1299977;-38.13080360867914
1739209764.1300035;-38.13080360867914
1739209764.1300092;-38.13080360867914
1739209764.1300147;-38.13080360867914
1739209764.1300204;-32.816014438256545
1739209764.130026;-32.816014438256545
1739209764.1300318;-38.13080360867914
1739209764.1300375;-38.13080360867914
1739209764.1300433;-32.816014438256545
1739209764.130049;-38.13080360867914
1739209764.1300545;-45.120503652039325
1739209764.1300602;-33.981070128970906
1739209764.130066;-38.13080360867914
1739209764.1300716;-35.57807855764607
1739209764.1300774;-32.816014438256545
1739209764.130083;-38.13080360867914
1739209764.1300886;-35.57807855764607
1739209764.1300943;-35.57807855764607
1739209764.1301;-38.13080360867914
1739209764.1301057;-45.120503652039325
1739209764.1301115;-32.816014438256545
1739209764.1301172;-45.120503652039325
1739209764.1301227;-33.981070128970956
1739209764.1301284;-35.57807855764607
1739209764.130134;-38.13080360867914
1739209764.1301398;-45.120503652039325
1739209764.1301455;-38.13080360867914
1739209764.1301513;-35.57807855764607
1739209764.130157;-38.13080360867914
1739209764.1301625;-35.57807855764607
1739209764.1301682;-29.438486411369333
1739209764.130174;-45.120503652039325
1739209764.1301796;-45.120503652039325
1739209764.1301854;-38.13080360867914
1739209764.130191;-38.13080360867914
1739209764.1301966;-33.981070128970906
1739209764.1302023;-35.57807855764607
1739209764.130208;-38.13080360867914
1739209764.1302137;-45.120503652039325
1739209764.1302195;-38.13080360867914
1739209764.1302252;-45.120503652039325
1739209764.1302307;-45.120503652039325
1739209764.1302364;-35.57807855764607
1739209764.130242;-45.120503652039325
1739209764.1302478;-38.13080360867914
1739209764.1302536;-38.13080360867914
1739209764.1302593;-45.120503652039325
1739209764.130265;-45.120503652039325
1739209764.1302705;-45.120503652039325
1739209764.1302762;-38.13080360867914
1739209764.130282;-38.13080360867914
1739209764.1302876;-38.13080360867914
1739209764.1302934;-45.120503652039325
1739209764.130299;-38.13080360867914
1739209764.1303046;-38.13080360867914
1739209764.1303103;-38.13080360867914
1739209764.130316;-38.13080360867914
1739209764.1303217;-38.13080360867914
1739209764.1303275;-35.57807855764607
1739209764.1303332;-35.57807855764607
1739209764.1303387;-38.13080360867914
1739209764.1303444;-38.13080360867914
1739209764.13035;-45.120503652039325
1739209764.1303558;-45.120503652039325
1739209764.1303616;-45.120503652039325
1739209764.1303673;-38.13080360867914
1739209764.130373;-38.13080360867914
1739209764.1303785;-45.120503652039325
1739209764.1303842;-45.120503652039325
1739209764.13039;-45.120503652039325
1739209764.1303957;-38.13080360867914
1739209764.1304014;-33.981070128970906
1739209764.130407;-45.120503652039325
1739209764.1304126;-33.981070128970906
1739209764.1304183;-38.13080360867914
1739209764.130424;-38.13080360867914
1739209764.1304297;-38.13080360867914
1739209764.1304355;-45.120503652039325
1739209764.1304412;-45.120503652039325
1739209764.1304467;-45.120503652039325
1739209764.1304524;-45.120503652039325
1739209764.130458;-45.120503652039325
1739209764.1304638;-45.120503652039325
1739209764.1304696;-38.13080360867914
1739209764.1304753;-38.13080360867914
1739209764.1304808;-38.13080360867914
1739209764.1304865;-45.120503652039325
1739209764.1304922;-45.120503652039325
1739209764.130498;-38.13080360867914
1739209764.1305037;-45.120503652039325
1739209764.1305094;-38.13080360867914
1739209764.130515;-45.120503652039325
1739209764.1305206;-38.13080360867914
1739209764.1305263;-38.13080360867914
1739209764.130532;-33.981070128970906
1739209764.1305377;-28.992665084841942
1739209764.1305435;-38.13080360867914
1739209764.1305492;-45.120503652039325
1739209764.1305547;-38.13080360867914
1739209764.1305604;-38.13080360867914
1739209764.1305661;-38.13080360867914
1739209764.1305718;-38.13080360867914
1739209764.1305776;-45.120503652039325
1739209764.1305833;-38.13080360867914
1739209764.1305888;-38.13080360867914
1739209764.1305945;-38.13080360867914
1739209764.1306002;-45.120503652039325
1739209764.130606;-45.120503652039325
1739209764.1306117;-38.13080360867914
1739209764.1306174;-38.13080360867914
1739209764.130623;-45.120503652039325
1739209764.1306286;-38.13080360867914
1739209764.1306343;-45.120503652039325
1739209764.13064;-45.120503652039325
1739209764.1306458;-45.120503652039325
1739209764.1306515;-38.13080360867914
1739209764.1306572;-38.13080360867914
1739209764.1306627;-38.13080360867914
1739209764.1306684;-38.13080360867914
1739209764.1306741;-33.981070128970906
1739209764.1306798;-38.13080360867914
1739209764.1306856;-38.13080360867914
1739209764.1306913;-45.120503652039325
1739209764.1306968;-33.981070128970906
1739209764.1307025;-38.13080360867914
1739209764.1307082;-38.13080360867914
1739209764.130714;-38.13080360867914
1739209764.1307197;-32.816014438256545
1739209764.1307254;-45.120503652039325
1739209764.130731;-45.120503652039325
1739209764.1307366;-35.57807855764607
1739209764.1307423;-38.13080360867914
1739209764.130748;-45.120503652039325
1739209764.1307538;-33.981070128970906
1739209764.1307595;-38.13080360867914
1739209764.1307652;-38.13080360867914
1739209764.1307707;-38.13080360867914
1739209764.1307764;-45.120503652039325
1739209764.1307821;-45.120503652039325
1739209764.1307878;-38.13080360867914
1739209764.1307936;-38.13080360867914
1739209764.1307993;-38.13080360867914
1739209764.1308048;-45.120503652039325
1739209764.1308105;-38.13080360867914
1739209764.1308162;-35.57807855764607
1739209764.130822;-38.13080360867914
1739209764.1308277;-38.13080360867914
1739209764.1308334;-32.816014438256545
1739209764.130839;-33.981070128970906
1739209764.1308446;-38.13080360867914
1739209764.1308503;-35.57807855764607
1739209764.130856;-38.13080360867914
1739209764.1308618;-35.57807855764607
1739209764.1308675;-38.13080360867914
1739209764.1308732;-38.13080360867914
1739209764.1308787;-45.120503652039325
1739209764.1308844;-45.120503652039325
1739209764.1308901;-38.13080360867914
1739209764.1308959;-38.13080360867914
1739209764.1309016;-45.120503652039325
1739209764.1309073;-45.120503652039325
1739209764.1309128;-45.120503652039325
1739209764.1309185;-38.13080360867914
1739209764.1309242;-38.13080360867914
1739209764.13093;-45.120503652039325
1739209764.1309357;-38.13080360867914
1739209764.1309414;-35.57807855764607
1739209764.130947;-38.13080360867914
1739209764.1309526;-38.13080360867914
1739209764.1309583;-38.13080360867914
1739209764.130964;-45.120503652039325
1739209764.1309698;-38.13080360867914
1739209764.1309755;-38.13080360867914
1739209764.1309812;-45.120503652039325
1739209764.1309867;-45.120503652039325
1739209764.1309924;-45.120503652039325
1739209764.1309981;-45.120503652039325
1739209764.1310039;-38.13080360867914
1739209764.1310096;-45.120503652039325
1739209764.1310153;-45.120503652039325
1739209764.1310208;-45.120503652039325
1739209764.1310265;-38.13080360867914
1739209764.1310322;-45.120503652039325
1739209764.131038;-38.13080360867914
1739209764.1310437;-38.13080360867914
1739209764.1310494;-45.120503652039325
1739209764.131055;-35.57807855764607
1739209764.1310606;-45.120503652039325
1739209764.1310663;-45.120503652039325
1739209764.131072;-45.120503652039325
1739209764.1310778;-45.120503652039325
1739209764.1310835;-38.13080360867914
1739209764.1310892;-38.13080360867914
1739209764.1310947;-38.13080360867914
1739209764.1311004;-32.816014438256545
1739209764.1311061;-38.13080360867914
1739209764.1311119;-45.120503652039325
1739209764.1311176;-45.120503652039325
1739209764.1311233;-45.120503652039325
1739209764.1311288;-45.120503652039325
1739209764.1311345;-45.120503652039325
1739209764.1311402;-38.13080360867914
1739209764.131146;-45.120503652039325
1739209764.1311517;-45.120503652039325
1739209764.1311574;-45.120503652039325
1739209764.1311631;-35.57807855764607
1739209764.1311686;-38.13080360867914
1739209764.1311743;-35.57807855764607
1739209764.13118;-26.035653463252796
1739209764.1311858;-35.57807855764607
1739209764.1311915;-45.120503652039325
1739209764.1311972;-45.120503652039325
1739209764.1312027;-32.816014438256545
1739209764.1312084;-45.120503652039325
1739209764.1312141;-45.120503652039325
1739209764.1312199;-45.120503652039325
1739209764.1312256;-45.120503652039325
1739209764.1312313;-45.120503652039325
1739209764.1312368;-45.120503652039325
1739209764.1312425;-45.120503652039325
1739209764.1312482;-45.120503652039325
1739209764.131254;-33.981070128970906
1739209764.1312597;-45.120503652039325
1739209764.1312654;-38.13080360867914
1739209764.1312711;-45.120503652039325
1739209764.1312766;-45.120503652039325
1739209764.1312823;-45.120503652039325
1739209764.131288;-38.13080360867914
1739209764.1312938;-45.120503652039325
1739209764.1312995;-38.13080360867914
1739209764.1313052;-45.120503652039325
1739209764.1313107;-45.120503652039325
1739209764.1313164;-26.991370085610736
1739209764.1313221;-35.57807855764607
1739209764.1313279;-45.120503652039325
1739209764.1313336;-38.13080360867914
1739209764.1313393;-35.57807855764607
1739209764.1313448;-38.13080360867914
1739209764.1313505;-45.120503652039325
1739209764.1313562;-45.120503652039325
1739209764.131362;-38.13080360867914
1739209764.1313677;-45.120503652039325
1739209764.1313734;-45.120503652039325
1739209764.131379;-38.13080360867914
1739209764.1313846;-45.120503652039325
1739209764.1313903;-38.13080360867914
1739209764.131396;-45.120503652039325
1739209764.1314018;-38.13080360867914
1739209764.1314075;-29.438486411369333
1739209764.1314132;-33.981070128970906
1739209764.1314187;-38.13080360867914
1739209764.1314244;-38.13080360867914
1739209764.1314301;-45.120503652039325
1739209764.1314359;-45.120503652039325
1739209764.1314416;-45.120503652039325
1739209764.1314473;-38.13080360867914
1739209764.1314528;-38.13080360867914
1739209764.1314585;-38.13080360867914
1739209764.1314642;-45.120503652039325
1739209764.13147;-45.120503652039325
1739209764.1314757;-32.816014438256545
1739209764.1314814;-38.13080360867914
1739209764.131487;-45.120503652039325
1739209764.1314926;-38.13080360867914
1739209764.1314983;-45.120503652039325
1739209764.131504;-45.120503652039325
1739209764.1315098;-45.120503652039325
1739209764.1315155;-33.981070128970906
1739209764.1315212;-38.13080360867914
1739209764.1315267;-33.981070128970906
1739209764.1315324;-45.120503652039325
1739209764.1315382;-38.13080360867914
1739209764.1315439;-30.49652367304973
1739209764.1315496;-38.13080360867914
1739209764.1315553;-45.120503652039325
1739209764.1315608;-38.13080360867914
1739209764.1315665;-32.816014438256545
1739209764.1315722;-33.981070128970906
1739209764.131578;-35.57807855764607
1739209764.1315837;-38.13080360867914
1739209764.1315894;-45.120503652039325
1739209764.131595;-45.120503652039325
1739209764.1316006;-45.120503652039325
1739209764.1316063;-38.13080360867914
1739209764.131612;-38.13080360867914
1739209764.1316178;-38.13080360867914
1739209764.1316235;-45.120503652039325
1739209764.1316292;-38.13080360867914
1739209764.1316347;-45.120503652039325
1739209764.1316404;-38.13080360867914
1739209764.1316462;-35.57807855764607
1739209764.1316519;-45.120503652039325
1739209764.1316576;-45.120503652039325
1739209764.1316633;-38.13080360867914
1739209764.1316688;-35.57807855764607
1739209764.1316745;-35.57807855764607
1739209764.1316803;-38.13080360867914
1739209764.131686;-33.981070128970906
1739209764.1316917;-35.57807855764607
1739209764.1316974;-45.120503652039325
1739209764.131703;-38.13080360867914
1739209764.1317086;-35.57807855764607
1739209764.1317143;-38.13080360867914
1739209764.13172;-33.981070128970906
1739209764.1317258;-45.120503652039325
1739209764.1317315;-38.13080360867914
1739209764.1317372;-38.13080360867914
1739209764.1317427;-38.13080360867914
1739209764.1317484;-35.57807855764607
1739209764.1317542;-38.13080360867914
1739209764.13176;-38.13080360867914
1739209764.1317656;-38.13080360867914
1739209764.1317713;-45.120503652039325
1739209764.1317768;-45.120503652039325
1739209764.1317825;-35.57807855764607
1739209764.1317883;-38.13080360867914
1739209764.131794;-45.120503652039325
1739209764.1317997;-45.120503652039325
1739209764.1318054;-45.120503652039325
1739209764.131811;-38.13080360867914
1739209764.1318166;-45.120503652039325
1739209764.1318223;-31.141103565318915
1739209764.131828;-33.981070128970906
1739209764.1318338;-45.120503652039325
1739209764.1318395;-38.13080360867914
1739209764.1318452;-38.13080360867914
1739209764.1318507;-45.120503652039325
1739209764.1318564;-45.120503652039325
1739209764.1318622;-38.13080360867914
1739209764.131868;-30.49652367304973
1739209764.1318736;-45.120503652039325
1739209764.1318793;-45.120503652039325
1739209764.1318848;-38.13080360867914
1739209764.1318905;-33.981070128970906
1739209764.1318963;-45.120503652039325
1739209764.131902;-38.13080360867914
1739209764.1319077;-35.57807855764607
1739209764.1319134;-31.141103565318915
1739209764.131919;-45.120503652039325
1739209764.1319246;-38.13080360867914
1739209764.1319304;-35.57807855764607
1739209764.131936;-38.13080360867914
1739209764.1319418;-45.120503652039325
1739209764.1319475;-33.981070128970906
1739209764.1319532;-38.13080360867914
1739209764.1319587;-38.13080360867914
1739209764.1319644;-45.120503652039325
1739209764.1319702;-38.13080360867914
1739209764.131976;-38.13080360867914
1739209764.1319816;-35.57807855764607
1739209764.1319873;-45.120503652039325
1739209764.1319928;-45.120503652039325
1739209764.1319985;-38.13080360867914
1739209764.1320043;-32.81601443825658
1739209764.13201;-45.120503652039325
1739209764.1320157;-33.981070128970906
1739209764.1320214;-32.816014438256545
1739209764.132027;-38.13080360867914
1739209764.1320326;-45.120503652039325
1739209764.1320384;-33.981070128970906
1739209764.132044;-45.120503652039325
1739209764.1320498;-33.981070128970906
1739209764.1320555;-33.981070128970906
1739209764.1320612;-45.120503652039325
1739209764.1320667;-45.120503652039325
1739209764.1320724;-38.13080360867914
1739209764.1320782;-45.120503652039325
1739209764.132084;-38.13080360867914
1739209764.1320896;-38.13080360867914
1739209764.1320953;-35.57807855764607
1739209764.1321008;-38.13080360867914
1739209764.1321065;-45.120503652039325
1739209764.1321123;-45.120503652039325
1739209764.132118;-38.13080360867914
1739209764.1321237;-38.13080360867914
1739209764.1321294;-38.13080360867914
1739209764.132135;-45.120503652039325
1739209764.1321406;-45.120503652039325
1739209764.1321464;-45.120503652039325
1739209764.132152;-38.13080360867914
1739209764.1321578;-38.13080360867914
1739209764.1321635;-45.120503652039325
1739209764.1321692;-38.13080360867914
1739209764.1321747;-38.13080360867914
1739209764.1321805;-45.120503652039325
1739209764.1321862;-38.13080360867914
1739209764.132192;-38.13080360867914
1739209764.1321976;-45.120503652039325
1739209764.1322033;-45.120503652039325
1739209764.1322088;-33.981070128970906
1739209764.1322145;-33.981070128970906
1739209764.1322203;-38.13080360867914
1739209764.132226;-38.13080360867914
1739209764.1322317;-45.120503652039325
1739209764.1322374;-38.13080360867914
1739209764.132243;-38.13080360867914
1739209764.1322486;-45.120503652039325
1739209764.1322544;-45.120503652039325
1739209764.13226;-33.981070128970906
1739209764.1322658;-35.57807855764607
1739209764.1322715;-45.120503652039325
1739209764.1322773;-38.13080360867914
1739209764.1322827;-38.13080360867914
1739209764.1322885;-45.120503652039325
1739209764.1322942;-45.120503652039325
1739209764.1323;-45.120503652039325
1739209764.1323056;-45.120503652039325
1739209764.1323113;-45.120503652039325
1739209764.1323168;-45.120503652039325
1739209764.1323225;-38.13080360867914
1739209764.1323283;-38.13080360867914
1739209764.132334;-45.120503652039325
1739209764.1323397;-45.120503652039325
1739209764.1323454;-38.13080360867914
1739209764.132351;-31.141103565318893
1739209764.1323566;-45.120503652039325
1739209764.1323624;-45.120503652039325
1739209764.132368;-38.13080360867914
1739209764.1323738;-32.816014438256545
1739209764.1323795;-38.13080360867914
1739209764.132385;-38.13080360867914
1739209764.1323907;-38.13080360867914
1739209764.1323965;-38.13080360867914
1739209764.1324022;-38.13080360867914
1739209764.132408;-45.120503652039325
1739209764.1324136;-38.13080360867914
1739209764.1324193;-45.120503652039325
1739209764.1324248;-38.13080360867914
1739209764.1324306;-38.13080360867914
1739209764.1324363;-38.13080360867914
1739209764.132442;-38.13080360867914
1739209764.1324477;-38.13080360867914
1739209764.1324534;-38.13080360867914
1739209764.132459;-45.120503652039325
1739209764.1324646;-31.141103565318915
1739209764.1324704;-33.981070128970906
1739209764.132476;-38.13080360867914
1739209764.1324818;-38.13080360867914
1739209764.1324875;-45.120503652039325
1739209764.132493;-33.981070128970906
1739209764.1324987;-35.57807855764607
1739209764.1325045;-38.13080360867914
1739209764.1325102;-45.120503652039325
1739209764.132516;-38.13080360867914
