CAN Message; 0x150:0400e118ae2d0e3b
1739209889.678086;-38.13080360867914
1739209889.6780882;-45.120503652039325
1739209889.6780903;-45.120503652039325
1739209889.6780922;-45.120503652039325
1739209889.6780944;-38.13080360867914
1739209889.6780965;-38.13080360867914
1739209889.6780987;-38.13080360867914
1739209889.6781008;-38.13080360867914
1739209889.678103;-38.13080360867914
1739209889.6781049;-45.120503652039325
1739209889.678107;-33.981070128970906
1739209889.6781092;-38.13080360867914
1739209889.6781113;-33.981070128970906
1739209889.6781135;-38.13080360867914
1739209889.6781156;-38.13080360867914
1739209889.6781175;-45.120503652039325
1739209889.6781197;-33.981070128970906
1739209889.6781218;-31.141103565318893
1739209889.6788719;-38.13080360867914
1739209889.6788752;-45.120503652039325
1739209889.6788788;-31.141103565318915
1739209889.6788824;-35.57807855764607
1739209889.6788857;-45.120503652039325
1739209889.6788893;-45.120503652039325
1739209889.6788926;-38.13080360867914
1739209889.6788962;-38.13080360867914
1739209889.6788998;-45.120503652039325
1739209889.678903;-38.13080360867914
1739209889.6789067;-30.49652367304973
1739209889.6789103;-45.120503652039325
1739209889.6789136;-45.120503652039325
1739209889.6789172;-45.120503652039325
1739209889.6789205;-45.120503652039325
1739209889.678924;-45.120503652039325
1739209889.6789277;-38.13080360867914
1739209889.678931;-38.13080360867914
1739209889.6789346;-28.992665084841942
1739209889.6789382;-38.13080360867914
1739209889.6789415;-45.120503652039325
1739209889.678945;-35.57807855764607
1739209889.6789486;-33.981070128970906
1739209889.678952;-45.120503652039325
1739209889.6789556;-38.13080360867914
1739209889.678959;-38.13080360867914
1739209889.6789625;-31.14110356531892
1739209889.678966;-45.120503652039325
1739209889.6789694;-45.120503652039325
1739209889.678973;-45.120503652039325
1739209889.6789765;-45.120503652039325
1739209889.6789799;-45.120503652039325
1739209889.6789834;-45.120503652039325
1739209889.6789868;-38.13080360867914
1739209889.6789904;-33.981070128970906
1739209889.678994;-38.13080360867914
1739209889.6789973;-45.120503652039325
1739209889.6790009;-35.57807855764607
1739209889.6790044;-38.13080360867914
1739209889.6790078;-45.120503652039325
1739209889.6790113;-38.13080360867914
1739209889.6790147;-45.120503652039325
1739209889.6790183;-38.13080360867914
1739209889.6790218;-38.13080360867914
1739209889.6790252;-45.120503652039325
1739209889.6790287;-45.120503652039325
1739209889.6790323;-45.120503652039325
1739209889.6790357;-45.120503652039325
1739209889.6790392;-45.120503652039325
1739209889.6790428;-35.57807855764607
1739209889.6790462;-35.57807855764607
1739209889.6790497;-45.120503652039325
1739209889.679053;-33.981070128970906
1739209889.6790566;-35.57807855764607
1739209889.6790602;-45.120503652039325
1739209889.6790636;-45.120503652039325
1739209889.6790671;-38.13080360867914
1739209889.6790707;-35.57807855764607
1739209889.679074;-32.816014438256545
1739209889.6790776;-33.981070128970906
1739209889.679081;-38.13080360867914
1739209889.6790845;-38.13080360867914
1739209889.679088;-38.13080360867914
1739209889.6790915;-45.120503652039325
1739209889.679095;-45.120503652039325
1739209889.6790986;-35.57807855764607
1739209889.679102;-38.13080360867914
1739209889.6791055;-38.13080360867914
1739209889.679109;-35.57807855764607
1739209889.6791124;-38.13080360867914
1739209889.679116;-45.120503652039325
1739209889.6791193;-38.13080360867914
1739209889.679123;-38.13080360867914
1739209889.6791265;-33.981070128970906
1739209889.6791298;-35.57807855764607
1739209889.6791334;-38.13080360867914
1739209889.679137;-38.13080360867914
1739209889.6791403;-32.816014438256545
1739209889.679144;-45.120503652039325
1739209889.6791472;-45.120503652039325
1739209889.6791508;-38.13080360867914
1739209889.6791544;-35.57807855764607
1739209889.6791577;-38.13080360867914
1739209889.6791613;-38.13080360867914
1739209889.679165;-45.120503652039325
1739209889.6791682;-32.816014438256545
1739209889.6791718;-35.57807855764607
1739209889.6791754;-38.13080360867914
1739209889.6791787;-45.120503652039325
1739209889.6791823;-45.120503652039325
1739209889.6791856;-45.120503652039325
1739209889.6791892;-45.120503652039325
1739209889.6791928;-35.57807855764607
1739209889.6791961;-35.57807855764607
1739209889.6791997;-45.120503652039325
1739209889.6792033;-33.981070128970906
1739209889.6792066;-32.816014438256545
1739209889.6792102;-45.120503652039325
1739209889.6792135;-35.57807855764607
1739209889.679217;-32.816014438256545
1739209889.6792207;-45.120503652039325
1739209889.679224;-45.120503652039325
1739209889.6792276;-38.13080360867914
1739209889.6792312;-38.13080360867914
1739209889.6792345;-45.120503652039325
1739209889.679238;-38.13080360867914
1739209889.6792417;-45.120503652039325
1739209889.679245;-45.120503652039325
1739209889.6792486;-38.13080360867914
1739209889.679252;-45.120503652039325
1739209889.6792555;-45.120503652039325
1739209889.679259;-38.13080360867914
1739209889.6792624;-45.120503652039325
1739209889.679266;-45.120503652039325
1739209889.6792696;-38.13080360867914
1739209889.679273;-35.57807855764607
1739209889.6792765;-45.120503652039325
1739209889.6792798;-38.13080360867914
1739209889.6792834;-38.13080360867914
1739209889.679287;-45.120503652039325
1739209889.6792903;-38.13080360867914
1739209889.6792939;-38.13080360867914
1739209889.6792974;-45.120503652039325
1739209889.6793008;-45.120503652039325
1739209889.6793044;-45.120503652039325
1739209889.6793077;-45.120503652039325
1739209889.6793113;-38.13080360867914
1739209889.6793149;-32.816014438256545
1739209889.6793182;-45.120503652039325
1739209889.6793218;-45.120503652039325
1739209889.6793253;-45.120503652039325
1739209889.6793287;-38.13080360867914
1739209889.6793323;-33.981070128970906
1739209889.6793358;-45.120503652039325
1739209889.6793392;-45.120503652039325
1739209889.6793427;-38.13080360867914
1739209889.679346;-38.13080360867914
1739209889.6793497;-45.120503652039325
1739209889.6793532;-45.120503652039325
1739209889.6793566;-45.120503652039325
1739209889.6793602;-45.120503652039325
1739209889.6793637;-33.981070128970906
1739209889.679367;-38.13080360867914
1739209889.6793706;-45.120503652039325
1739209889.679374;-45.120503652039325
1739209889.6793776;-45.120503652039325
1739209889.6793811;-45.120503652039325
1739209889.6793845;-45.120503652039325
1739209889.679388;-38.13080360867914
1739209889.6793916;-45.120503652039325
1739209889.679395;-33.981070128970906
1739209889.6793985;-32.816014438256545
1739209889.679402;-38.13080360867914
1739209889.6794055;-38.13080360867914
1739209889.679409;-38.13080360867914
1739209889.6794124;-45.120503652039325
1739209889.679416;-33.981070128970906
1739209889.6794195;-45.120503652039325
1739209889.6794229;-38.13080360867914
1739209889.6794264;-38.13080360867914
1739209889.67943;-45.120503652039325
1739209889.6794333;-38.13080360867914
1739209889.679437;-45.120503652039325
1739209889.6794403;-38.13080360867914
1739209889.6794438;-33.981070128970906
1739209889.6794474;-45.120503652039325
1739209889.6794508;-38.13080360867914
1739209889.6794543;-38.13080360867914
1739209889.679458;-38.13080360867914
1739209889.6794612;-35.57807855764607
1739209889.6794648;-45.120503652039325
1739209889.6794684;-38.13080360867914
1739209889.6794717;-28.992665084841942
1739209889.6794753;-35.57807855764607
1739209889.6794786;-38.13080360867914
1739209889.6794822;-45.120503652039325
1739209889.6794858;-38.13080360867914
1739209889.6794891;-38.13080360867914
1739209889.6794927;-33.981070128970906
1739209889.6794963;-45.120503652039325
1739209889.6794996;-27.877744956031414
1739209889.6795032;-45.120503652039325
1739209889.6795065;-45.120503652039325
1739209889.67951;-45.120503652039325
1739209889.6795137;-33.981070128970906
1739209889.679517;-32.816014438256545
1739209889.6795206;-38.13080360867914
1739209889.6795242;-45.120503652039325
1739209889.6795275;-33.981070128970906
1739209889.679531;-38.13080360867914
1739209889.6795344;-45.120503652039325
1739209889.679538;-45.120503652039325
1739209889.6795416;-35.57807855764607
1739209889.679545;-35.57807855764607
1739209889.6795485;-38.13080360867914
1739209889.679552;-45.120503652039325
1739209889.6795554;-38.13080360867914
1739209889.679559;-38.13080360867914
1739209889.6795626;-38.13080360867914
1739209889.679566;-38.13080360867914
1739209889.6795695;-38.13080360867914
1739209889.6795728;-38.13080360867914
1739209889.6795764;-45.120503652039325
1739209889.67958;-45.120503652039325
1739209889.6795833;-33.981070128970906
1739209889.679587;-45.120503652039325
1739209889.6795905;-38.13080360867914
1739209889.6795938;-35.57807855764607
1739209889.6795974;-45.120503652039325
1739209889.6796007;-45.120503652039325
1739209889.6796043;-38.13080360867914
1739209889.6796079;-35.57807855764607
1739209889.6796112;-38.13080360867914
1739209889.6796148;-45.120503652039325
1739209889.6796184;-38.13080360867914
1739209889.6796217;-35.57807855764607
1739209889.6796253;-38.13080360867914
1739209889.6796288;-45.120503652039325
1739209889.6796322;-45.120503652039325
1739209889.6796358;-38.13080360867914
1739209889.679639;-28.992665084841942
1739209889.6796427;-33.981070128970906
1739209889.6796463;-38.13080360867914
1739209889.6796496;-38.13080360867914
1739209889.6796532;-38.13080360867914
1739209889.6796567;-45.120503652039325
1739209889.67966;-38.13080360867914
1739209889.6796637;-38.13080360867914
1739209889.679667;-32.816014438256545
1739209889.6796706;-45.120503652039325
1739209889.6796741;-33.981070128970906
1739209889.6796775;-38.13080360867914
1739209889.679681;-45.120503652039325
1739209889.6796846;-45.120503652039325
1739209889.679688;-45.120503652039325
1739209889.6796916;-38.13080360867914
1739209889.6796951;-35.57807855764607
1739209889.6796985;-38.13080360867914
1739209889.679702;-45.120503652039325
1739209889.6797054;-45.120503652039325
1739209889.679709;-45.120503652039325
1739209889.6797125;-45.120503652039325
1739209889.6797159;-45.120503652039325
1739209889.6797194;-35.57807855764607
1739209889.679723;-35.57807855764607
1739209889.6797264;-45.120503652039325
1739209889.67973;-45.120503652039325
1739209889.6797333;-45.120503652039325
1739209889.6797369;-38.13080360867914
1739209889.6797404;-45.120503652039325
1739209889.6797438;-45.120503652039325
1739209889.6797473;-35.57807855764607
1739209889.679751;-45.120503652039325
1739209889.6797543;-45.120503652039325
1739209889.6797578;-33.981070128970906
1739209889.6797614;-45.120503652039325
1739209889.6797647;-45.120503652039325
1739209889.6797683;-32.816014438256545
1739209889.6797717;-38.13080360867914
1739209889.6797752;-45.120503652039325
1739209889.6797788;-33.981070128970906
1739209889.6797822;-32.816014438256545
1739209889.6797857;-38.13080360867914
1739209889.6797893;-45.120503652039325
1739209889.6797926;-33.981070128970906
1739209889.6797962;-38.13080360867914
1739209889.6797996;-45.120503652039325
1739209889.6798031;-38.13080360867914
1739209889.6798067;-45.120503652039325
1739209889.67981;-33.981070128970906
1739209889.6798136;-33.981070128970906
1739209889.6798172;-45.120503652039325
1739209889.6798205;-45.120503652039325
1739209889.679824;-38.13080360867914
1739209889.6798275;-45.120503652039325
1739209889.679831;-45.120503652039325
1739209889.6798346;-33.981070128970906
1739209889.679838;-35.57807855764607
1739209889.6798415;-38.13080360867914
1739209889.679845;-45.120503652039325
1739209889.6798484;-38.13080360867914
1739209889.679852;-33.981070128970906
1739209889.6798556;-45.120503652039325
1739209889.679859;-45.120503652039325
1739209889.6798625;-45.120503652039325
1739209889.6798658;-45.120503652039325
1739209889.6798694;-38.13080360867914
1739209889.679873;-45.120503652039325
1739209889.6798763;-45.120503652039325
1739209889.67988;-38.13080360867914
1739209889.6798835;-45.120503652039325
1739209889.6798868;-45.120503652039325
1739209889.6798904;-35.57807855764607
1739209889.6798937;-38.13080360867914
1739209889.6798973;-38.13080360867914
1739209889.679901;-38.13080360867914
1739209889.6799042;-38.13080360867914
1739209889.6799078;-45.120503652039325
1739209889.6799114;-45.120503652039325
1739209889.6799147;-45.120503652039325
1739209889.6799183;-38.13080360867914
1739209889.6799219;-35.57807855764607
1739209889.6799252;-38.13080360867914
1739209889.6799288;-38.13080360867914
1739209889.679932;-38.13080360867914
1739209889.6799357;-32.816014438256545
1739209889.6799393;-38.13080360867914
1739209889.6799426;-45.120503652039325
1739209889.6799462;-38.13080360867914
1739209889.6799498;-35.57807855764607
1739209889.679953;-38.13080360867914
1739209889.6799567;-45.120503652039325
1739209889.67996;-45.120503652039325
1739209889.6799636;-45.120503652039325
1739209889.6799672;-45.120503652039325
1739209889.6799705;-38.13080360867914
1739209889.679974;-38.13080360867914
1739209889.6799777;-45.120503652039325
1739209889.679981;-38.13080360867914
1739209889.6799846;-45.120503652039325
1739209889.6799881;-45.120503652039325
1739209889.6799915;-32.816014438256545
1739209889.679995;-38.13080360867914
1739209889.6799984;-35.57807855764607
1739209889.680002;-38.13080360867914
1739209889.6800056;-38.13080360867914
1739209889.680009;-38.13080360867914
1739209889.6800125;-38.13080360867914
1739209889.680016;-45.120503652039325
1739209889.6800194;-45.120503652039325
1739209889.680023;-38.13080360867914
1739209889.6800263;-45.120503652039325
1739209889.6800299;-38.13080360867914
1739209889.6800334;-38.13080360867914
1739209889.6800368;-38.13080360867914
1739209889.6800404;-38.13080360867914
1739209889.680044;-45.120503652039325
1739209889.6800473;-35.57807855764607
1739209889.6800508;-38.13080360867914
1739209889.6800542;-38.13080360867914
1739209889.6800578;-45.120503652039325
1739209889.6800613;-38.13080360867914
1739209889.6800647;-38.13080360867914
1739209889.6800683;-38.13080360867914
1739209889.6800718;-45.120503652039325
1739209889.6800752;-38.13080360867914
1739209889.6800787;-38.13080360867914
1739209889.6800823;-35.57807855764607
1739209889.6800857;-45.120503652039325
1739209889.6800892;-45.120503652039325
1739209889.6800926;-33.981070128970906
1739209889.6800961;-38.13080360867914
1739209889.6800997;-33.981070128970906
1739209889.680103;-38.13080360867914
1739209889.6801066;-38.13080360867914
1739209889.6801102;-45.120503652039325
1739209889.6801136;-38.13080360867914
1739209889.6801171;-38.13080360867914
1739209889.6801205;-38.13080360867914
1739209889.680124;-45.120503652039325
1739209889.6801276;-38.13080360867914
1739209889.680131;-32.816014438256545
1739209889.6801345;-31.141103565318915
1739209889.680138;-45.120503652039325
1739209889.6801414;-45.120503652039325
1739209889.680145;-38.13080360867914
1739209889.6801486;-38.13080360867914
1739209889.680152;-45.120503652039325
1739209889.6801555;-33.981070128970906
1739209889.6801589;-38.13080360867914
1739209889.6801624;-45.120503652039325
1739209889.680166;-45.120503652039325
1739209889.6801693;-33.981070128970906
1739209889.680173;-38.13080360867914
1739209889.6801765;-33.981070128970906
1739209889.6801798;-45.120503652039325
1739209889.6801834;-38.13080360867914
1739209889.6801867;-32.816014438256545
1739209889.6801903;-33.981070128970906
1739209889.680194;-45.120503652039325
1739209889.6801972;-38.13080360867914
1739209889.6802008;-32.816014438256545
1739209889.6802044;-29.438486411369347
1739209889.6802077;-45.120503652039325
1739209889.6802113;-33.981070128970906
1739209889.680215;-45.120503652039325
1739209889.6802182;-45.120503652039325
1739209889.6802218;-45.120503652039325
1739209889.6802251;-38.13080360867914
1739209889.6802287;-35.57807855764607
1739209889.6802323;-28.992665084841942
1739209889.6802356;-38.13080360867914
1739209889.6802392;-45.120503652039325
1739209889.6802428;-45.120503652039325
1739209889.680246;-38.13080360867914
1739209889.6802497;-45.120503652039325
1739209889.680253;-45.120503652039325
1739209889.6802566;-35.57807855764607
1739209889.6802602;-29.438486411369347
1739209889.6802635;-45.120503652039325
1739209889.680267;-38.13080360867914
1739209889.6802707;-35.57807855764607
1739209889.680274;-38.13080360867914
1739209889.6802776;-45.120503652039325
1739209889.6802812;-33.981070128970906
1739209889.6802845;-38.13080360867914
1739209889.680288;-33.981070128970906
1739209889.6802914;-35.57807855764607
1739209889.680295;-38.13080360867914
1739209889.6802986;-35.57807855764607
1739209889.680302;-33.981070128970906
1739209889.6803055;-45.120503652039325
1739209889.680309;-38.13080360867914
1739209889.6803124;-35.57807855764607
1739209889.680316;-45.120503652039325
1739209889.6803193;-45.120503652039325
1739209889.680323;-45.120503652039325
1739209889.6803265;-45.120503652039325
1739209889.6803298;-38.13080360867914
1739209889.6803334;-45.120503652039325
1739209889.680337;-38.13080360867914
1739209889.6803403;-38.13080360867914
1739209889.6803439;-33.981070128970956
1739209889.6803472;-45.120503652039325
1739209889.6803508;-45.120503652039325
1739209889.6803544;-45.120503652039325
1739209889.6803577;-38.13080360867914
1739209889.6803613;-45.120503652039325
1739209889.6803648;-38.13080360867914
1739209889.6803682;-45.120503652039325
1739209889.6803718;-31.141103565318915
1739209889.6803753;-32.816014438256545
1739209889.6803787;-45.120503652039325
1739209889.6803823;-45.120503652039325
1739209889.6803856;-45.120503652039325
1739209889.6803892;-45.120503652039325
1739209889.6803927;-38.13080360867914
1739209889.680396;-38.13080360867914
1739209889.6803997;-45.120503652039325
1739209889.6804032;-45.120503652039325
1739209889.6804066;-38.13080360867914
1739209889.6804101;-45.120503652039325
1739209889.6804135;-38.13080360867914
1739209889.680417;-38.13080360867914
1739209889.6804206;-45.120503652039325
1739209889.680424;-38.13080360867914
1739209889.6804276;-38.13080360867914
1739209889.6804311;-45.120503652039325
1739209889.6804345;-45.120503652039325
1739209889.680438;-45.120503652039325
1739209889.6804416;-45.120503652039325
1739209889.680445;-38.13080360867914
1739209889.6804485;-38.13080360867914
1739209889.6804519;-45.120503652039325
1739209889.6804554;-35.57807855764607
1739209889.680459;-38.13080360867914
1739209889.6804624;-45.120503652039325
1739209889.680466;-45.120503652039325
1739209889.6804695;-35.57807855764607
1739209889.6804729;-38.13080360867914
1739209889.6804764;-45.120503652039325
1739209889.6804798;-45.120503652039325
1739209889.6804833;-45.120503652039325
1739209889.680487;-45.120503652039325
1739209889.6804903;-38.13080360867914
1739209889.6804938;-35.57807855764607
1739209889.6804974;-38.13080360867914
1739209889.6805007;-45.120503652039325
1739209889.6805043;-33.981070128970906
1739209889.680508;-45.120503652039325
1739209889.6805112;-38.13080360867914
1739209889.6805148;-38.13080360867914
1739209889.6805182;-45.120503652039325
1739209889.6805217;-45.120503652039325
1739209889.6805253;-38.13080360867914
1739209889.6805286;-33.981070128970906
1739209889.6805322;-45.120503652039325
1739209889.6805358;-45.120503652039325
1739209889.6805391;-45.120503652039325
1739209889.6805427;-45.120503652039325
1739209889.680546;-45.120503652039325
1739209889.6805496;-45.120503652039325
1739209889.6805532;-45.120503652039325
1739209889.6805565;-38.13080360867914
1739209889.68056;-35.57807855764607
1739209889.6805637;-45.120503652039325
1739209889.680567;-35.57807855764607
1739209889.6805706;-29.438486411369333
1739209889.680574;-45.120503652039325
1739209889.6805775;-38.13080360867914
1739209889.680581;-45.120503652039325
1739209889.6805844;-35.57807855764607
1739209889.680588;-45.120503652039325
1739209889.6805916;-45.120503652039325
1739209889.680595;-38.13080360867914
1739209889.6805985;-45.120503652039325
1739209889.680602;-45.120503652039325
1739209889.6806054;-45.120503652039325
1739209889.680609;-38.13080360867914
1739209889.6806123;-38.13080360867914
1739209889.680616;-38.13080360867914
1739209889.6806195;-45.120503652039325
1739209889.6806228;-35.57807855764607
1739209889.6806264;-32.816014438256545
1739209889.68063;-38.13080360867914
1739209889.6806333;-38.13080360867914
1739209889.680637;-38.13080360867914
1739209889.6806402;-38.13080360867914
1739209889.6806438;-38.13080360867914
1739209889.6806474;-38.13080360867914
1739209889.6806507;-38.13080360867914
1739209889.6806543;-45.120503652039325
1739209889.6806579;-45.120503652039325
1739209889.6806612;-38.13080360867914
1739209889.6806648;-38.13080360867914
1739209889.6806684;-45.120503652039325
1739209889.6806717;-33.981070128970906
1739209889.6806753;-38.13080360867914
1739209889.6806786;-45.120503652039325
1739209889.6806822;-35.57807855764607
1739209889.6806858;-38.13080360867914
1739209889.680689;-45.120503652039325
1739209889.6806927;-38.13080360867914
1739209889.6806962;-45.120503652039325
1739209889.6806996;-33.981070128970906
1739209889.6807032;-35.57807855764607
1739209889.6807065;-38.13080360867914
1739209889.68071;-45.120503652039325
1739209889.6807137;-38.13080360867914
1739209889.680717;-32.816014438256545
1739209889.6807206;-38.13080360867914
1739209889.6807241;-45.120503652039325
1739209889.6807275;-38.13080360867914
1739209889.680731;-35.57807855764607
1739209889.6807346;-38.13080360867914
1739209889.680738;-38.13080360867914
1739209889.6807415;-35.57807855764607
1739209889.680745;-33.981070128970906
1739209889.6807485;-38.13080360867914
1739209889.680752;-45.120503652039325
1739209889.6807554;-33.981070128970906
1739209889.680759;-35.57807855764607
1739209889.6807625;-38.13080360867914
1739209889.6807659;-45.120503652039325
1739209889.6807694;-45.120503652039325
1739209889.6807728;-45.120503652039325
1739209889.6807764;-45.120503652039325
1739209889.68078;-45.120503652039325
1739209889.6807833;-38.13080360867914
1739209889.6807868;-45.120503652039325
1739209889.6807904;-45.120503652039325
1739209889.6807938;-45.120503652039325
1739209889.6807973;-35.57807855764607
1739209889.680801;-38.13080360867914
1739209889.6808043;-38.13080360867914
1739209889.6808078;-38.13080360867914
1739209889.6808112;-45.120503652039325
1739209889.6808147;-45.120503652039325
1739209889.6808183;-38.13080360867914
1739209889.6808217;-45.120503652039325
1739209889.6808252;-33.981070128970906
1739209889.6808288;-38.13080360867914
1739209889.6808321;-45.120503652039325
1739209889.6808357;-38.13080360867914
1739209889.680839;-38.13080360867914
1739209889.6808426;-45.120503652039325
1739209889.6808462;-33.981070128970906
1739209889.6808496;-32.816014438256545
1739209889.6808531;-38.13080360867914
1739209889.6808567;-45.120503652039325
1739209889.68086;-45.120503652039325
1739209889.6808636;-45.120503652039325
1739209889.680867;-45.120503652039325
1739209889.6808705;-38.13080360867914
1739209889.680874;-38.13080360867914
1739209889.6808774;-38.13080360867914
1739209889.680881;-31.141103565318915
1739209889.6808846;-38.13080360867914
1739209889.680888;-45.120503652039325
1739209889.6808915;-38.13080360867914
1739209889.680895;-35.57807855764607
1739209889.6808984;-35.57807855764607
1739209889.680902;-38.13080360867914
1739209889.6809053;-32.816014438256545
1739209889.680909;-38.13080360867914
1739209889.6809125;-45.120503652039325
1739209889.6809158;-45.120503652039325
1739209889.6809194;-45.120503652039325
1739209889.680923;-45.120503652039325
1739209889.6809263;-45.120503652039325
1739209889.68093;-38.13080360867914
1739209889.6809332;-38.13080360867914
1739209889.6809368;-33.981070128970906
1739209889.6809404;-35.57807855764607
1739209889.6809437;-45.120503652039325
1739209889.6809473;-38.13080360867914
1739209889.6809509;-32.816014438256545
1739209889.6809542;-45.120503652039325
1739209889.6809578;-45.120503652039325
1739209889.6809614;-38.13080360867914
1739209889.6809647;-38.13080360867914
1739209889.6809683;-38.13080360867914
1739209889.6809716;-38.13080360867914
1739209889.6809752;-35.57807855764607
1739209889.6809788;-38.13080360867914
1739209889.680982;-45.120503652039325
1739209889.6809857;-33.981070128970906
1739209889.6809893;-33.981070128970906
1739209889.6809926;-45.120503652039325
1739209889.6809962;-45.120503652039325
1739209889.6809995;-38.13080360867914
1739209889.681003;-45.120503652039325
1739209889.6810067;-33.981070128970906
1739209889.68101;-45.120503652039325
1739209889.6810136;-38.13080360867914
1739209889.6810172;-38.13080360867914
1739209889.6810205;-31.141103565318915
1739209889.681024;-28.58837851428586
1739209889.6810277;-45.120503652039325
1739209889.681031;-38.13080360867914
1739209889.6810346;-45.120503652039325
1739209889.681038;-45.120503652039325
1739209889.6810415;-45.120503652039325
1739209889.681045;-38.13080360867914
1739209889.6810484;-45.120503652039325
1739209889.681052;-38.13080360867914
1739209889.6810555;-35.57807855764607
1739209889.681059;-38.13080360867914
1739209889.6810625;-38.13080360867914
1739209889.6810658;-45.120503652039325
1739209889.6810694;-45.120503652039325
1739209889.681073;-38.13080360867914
1739209889.6810763;-32.816014438256545
1739209889.6810799;-26.991370085610736
1739209889.6810834;-45.120503652039325
1739209889.6810868;-45.120503652039325
1739209889.6810904;-38.13080360867914
1739209889.6810937;-38.13080360867914
1739209889.6810973;-45.120503652039325
1739209889.6811008;-38.13080360867914
1739209889.6811042;-45.120503652039325
1739209889.6811078;-45.120503652039325
1739209889.6811113;-38.13080360867914
1739209889.6811147;-38.13080360867914
1739209889.6811182;-45.120503652039325
1739209889.6811218;-45.120503652039325
1739209889.6811252;-45.120503652039325
1739209889.6811287;-45.120503652039325
1739209889.681132;-38.13080360867914
1739209889.6811357;-35.57807855764607
1739209889.6811392;-38.13080360867914
1739209889.6811426;-45.120503652039325
1739209889.6811461;-38.13080360867914
1739209889.6811497;-35.57807855764607
1739209889.681153;-45.120503652039325
1739209889.6811566;-45.120503652039325
1739209889.68116;-45.120503652039325
1739209889.6811635;-32.816014438256545
1739209889.6811671;-38.13080360867914
1739209889.6811705;-45.120503652039325
1739209889.681174;-38.13080360867914
1739209889.6811776;-35.57807855764607
1739209889.681181;-45.120503652039325
1739209889.6811845;-45.120503652039325
1739209889.681188;-45.120503652039325
1739209889.6811914;-45.120503652039325
1739209889.681195;-38.13080360867914
1739209889.6811984;-45.120503652039325
1739209889.681202;-33.981070128970906
1739209889.6812055;-45.120503652039325
1739209889.6812088;-45.120503652039325
1739209889.6812124;-33.981070128970906
1739209889.681216;-33.981070128970906
1739209889.6812193;-26.991370085610736
1739209889.681223;-38.13080360867914
1739209889.6812263;-45.120503652039325
1739209889.6812298;-38.13080360867914
1739209889.6812334;-38.13080360867914
1739209889.6812367;-38.13080360867914
1739209889.6812403;-38.13080360867914
1739209889.681244;-45.120503652039325
1739209889.6812472;-33.981070128970956
1739209889.6812508;-45.120503652039325
1739209889.6812544;-38.13080360867914
1739209889.6812577;-45.120503652039325
1739209889.6812613;-45.120503652039325
1739209889.6812646;-35.57807855764607
1739209889.6812682;-38.13080360867914
1739209889.6812718;-45.120503652039325
1739209889.6812751;-31.141103565318915
1739209889.6812787;-35.57807855764607
1739209889.6812823;-38.13080360867914
1739209889.6812856;-38.13080360867914
1739209889.6812892;-45.120503652039325
1739209889.6812925;-38.13080360867914
1739209889.681296;-38.13080360867914
1739209889.6812997;-38.13080360867914
1739209889.681303;-45.120503652039325
1739209889.6813066;-38.13080360867914
1739209889.6813102;-38.13080360867914
1739209889.6813135;-38.13080360867914
1739209889.681317;-45.120503652039325
1739209889.6813204;-38.13080360867914
1739209889.681324;-38.13080360867914
1739209889.6813276;-38.13080360867914
1739209889.681331;-38.13080360867914
1739209889.6813345;-45.120503652039325
1739209889.681338;-45.120503652039325
1739209889.6813414;-45.120503652039325
1739209889.681345;-45.120503652039325
1739209889.6813486;-45.120503652039325
1739209889.681352;-38.13080360867914
1739209889.6813555;-38.13080360867914
1739209889.6813588;-32.816014438256545
1739209889.6813624;-35.57807855764607
1739209889.681366;-38.13080360867914
1739209889.6813693;-38.13080360867914
1739209889.681373;-38.13080360867914
1739209889.6813765;-33.981070128970906
1739209889.6813798;-45.120503652039325
1739209889.6813834;-33.981070128970906
1739209889.6813867;-45.120503652039325
1739209889.6813903;-45.120503652039325
1739209889.6813939;-32.816014438256545
1739209889.6813972;-45.120503652039325
1739209889.6814008;-45.120503652039325
1739209889.6814044;-33.981070128970906
1739209889.6814077;-45.120503652039325
1739209889.6814113;-45.120503652039325
1739209889.6814148;-38.13080360867914
1739209889.6814182;-38.13080360867914
1739209889.6814218;-45.120503652039325
1739209889.681425;-38.13080360867914
1739209889.6814287;-38.13080360867914
1739209889.6814322;-38.13080360867914
1739209889.6814356;-38.13080360867914
1739209889.6814392;-45.120503652039325
1739209889.6814427;-45.120503652039325
1739209889.681446;-33.981070128970906
1739209889.6814497;-45.120503652039325
1739209889.681453;-45.120503652039325
1739209889.6814566;-45.120503652039325
1739209889.6814601;-33.981070128970906
1739209889.6814635;-35.57807855764607
1739209889.681467;-38.13080360867914
1739209889.6814706;-45.120503652039325
1739209889.681474;-38.13080360867914
1739209889.6814775;-30.49652367304973
1739209889.6814811;-31.141103565318915
1739209889.6814845;-45.120503652039325
1739209889.681488;-38.13080360867914
1739209889.6814914;-38.13080360867914
1739209889.681495;-45.120503652039325
1739209889.6814985;-45.120503652039325
1739209889.6815019;-33.981070128970906
1739209889.6815054;-38.13080360867914
1739209889.681509;-38.13080360867914
1739209889.6815124;-45.120503652039325
1739209889.681516;-33.981070128970906
1739209889.6815193;-35.57807855764607
1739209889.6815228;-38.13080360867914
1739209889.6815264;-45.120503652039325
1739209889.6815298;-45.120503652039325
1739209889.6815333;-38.13080360867914
1739209889.681537;-38.13080360867914
1739209889.6815403;-45.120503652039325
1739209889.6815438;-38.13080360867914
1739209889.6815474;-38.13080360867914
