CAN Message; 0x1b8:0200422f54ea02f0
1739209620.9265976;-45.120503652039325
1739209620.9265983;-38.13080360867914
1739209620.9265993;-35.57807855764607
1739209620.9266;-33.981070128970906
1739209620.9266007;-45.120503652039325
1739209620.9266016;-38.13080360867914
1739209620.9266024;-38.13080360867914
1739209620.9266033;-45.120503652039325
1739209620.926604;-38.13080360867914
1739209620.9266047;-38.13080360867914
1739209620.9266057;-45.120503652039325
1739209620.9266064;-33.981070128970906
1739209620.9266074;-38.13080360867914
1739209620.926608;-38.13080360867914
1739209620.926609;-38.13080360867914
1739209620.9266098;-38.13080360867914
1739209620.9266105;-45.120503652039325
1739209620.9266114;-38.13080360867914
1739209620.9266121;-35.57807855764607
1739209620.926613;-29.438486411369347
1739209620.9266138;-38.13080360867914
1739209620.9266145;-38.13080360867914
1739209620.9266155;-35.57807855764607
1739209620.9266162;-38.13080360867914
1739209620.9266171;-45.120503652039325
1739209620.9266179;-38.13080360867914
1739209620.9266186;-38.13080360867914
1739209620.9266195;-31.141103565318915
1739209620.9266202;-33.981070128970906
1739209620.9266212;-45.120503652039325
1739209620.926622;-45.120503652039325
1739209620.9266229;-38.13080360867914
1739209620.9266236;-38.13080360867914
1739209620.9266243;-45.120503652039325
1739209620.9266253;-38.13080360867914
1739209620.926626;-38.13080360867914
1739209620.926627;-38.13080360867914
1739209620.9266276;-38.13080360867914
1739209620.9266284;-38.13080360867914
1739209620.9266293;-38.13080360867914
1739209620.92663;-35.57807855764607
1739209620.926631;-38.13080360867914
1739209620.9266317;-45.120503652039325
1739209620.9266326;-38.13080360867914
1739209620.9266334;-35.57807855764607
1739209620.926634;-38.13080360867914
1739209620.926635;-45.120503652039325
1739209620.9266357;-38.13080360867914
1739209620.9266367;-38.13080360867914
1739209620.9266374;-45.120503652039325
1739209620.9266381;-45.120503652039325
1739209620.9269571;-38.13080360867914
1739209620.926965;-45.120503652039325
1739209620.926973;-38.13080360867914
1739209620.926981;-35.57807855764607
1739209620.9269888;-38.13080360867914
1739209620.9269967;-45.120503652039325
1739209620.9270046;-31.141103565318893
1739209620.9270127;-27.8777449560314
1739209620.9270205;-38.13080360867914
1739209620.9270284;-38.13080360867914
1739209620.9270363;-38.13080360867914
1739209620.9270444;-35.57807855764607
1739209620.9270523;-35.57807855764607
1739209620.9270601;-33.981070128970906
1739209620.927068;-45.120503652039325
1739209620.9270759;-38.13080360867914
1739209620.927084;-38.13080360867914
1739209620.9270918;-35.57807855764607
1739209620.9270997;-45.120503652039325
1739209620.9271076;-45.120503652039325
1739209620.9271154;-45.120503652039325
1739209620.9271235;-45.120503652039325
1739209620.9271314;-38.13080360867914
1739209620.9271393;-38.13080360867914
1739209620.9271472;-38.13080360867914
1739209620.9271553;-45.120503652039325
1739209620.9271631;-38.13080360867914
1739209620.927171;-38.13080360867914
1739209620.9271789;-38.13080360867914
1739209620.9271867;-45.120503652039325
1739209620.9271948;-45.120503652039325
1739209620.9272027;-45.120503652039325
1739209620.9272106;-45.120503652039325
1739209620.9272184;-45.120503652039325
1739209620.9272263;-38.13080360867914
1739209620.9272344;-45.120503652039325
1739209620.9272423;-38.13080360867914
1739209620.9272501;-38.13080360867914
1739209620.927258;-38.13080360867914
1739209620.9272661;-45.120503652039325
1739209620.927274;-38.13080360867914
1739209620.9272819;-38.13080360867914
1739209620.9272897;-38.13080360867914
1739209620.9272976;-45.120503652039325
1739209620.9273057;-45.120503652039325
1739209620.9273136;-45.120503652039325
1739209620.9273214;-45.120503652039325
1739209620.9273293;-29.438486411369333
1739209620.9273372;-38.13080360867914
1739209620.9273453;-45.120503652039325
1739209620.9273531;-38.13080360867914
1739209620.927361;-38.13080360867914
1739209620.9273689;-38.13080360867914
1739209620.927377;-38.13080360867914
1739209620.9273849;-38.13080360867914
1739209620.9273927;-32.81601443825658
1739209620.9274006;-45.120503652039325
1739209620.9274085;-38.13080360867914
1739209620.9274166;-45.120503652039325
1739209620.9274244;-45.120503652039325
1739209620.9274323;-45.120503652039325
1739209620.9274402;-35.57807855764607
1739209620.927448;-38.13080360867914
1739209620.9274561;-28.58837851428586
1739209620.927464;-35.57807855764607
1739209620.9274719;-45.120503652039325
1739209620.9274797;-38.13080360867914
1739209620.9274879;-45.120503652039325
1739209620.9274957;-45.120503652039325
1739209620.9275036;-45.120503652039325
1739209620.9275115;-38.13080360867914
1739209620.9275193;-45.120503652039325
1739209620.9275274;-33.981070128970906
1739209620.9275353;-35.57807855764607
1739209620.9275432;-45.120503652039325
1739209620.927551;-38.13080360867914
1739209620.927559;-38.13080360867914
1739209620.927567;-35.57807855764607
1739209620.9275749;-38.13080360867914
1739209620.9275827;-45.120503652039325
1739209620.9275906;-45.120503652039325
1739209620.9275987;-45.120503652039325
1739209620.9276066;-45.120503652039325
1739209620.9276145;-45.120503652039325
1739209620.9276223;-38.13080360867914
1739209620.9276302;-45.120503652039325
1739209620.9276383;-45.120503652039325
1739209620.9276462;-35.57807855764607
1739209620.927654;-45.120503652039325
1739209620.927662;-38.13080360867914
1739209620.9276698;-33.981070128970906
1739209620.9276779;-38.13080360867914
1739209620.9276857;-33.981070128970906
1739209620.9276936;-45.120503652039325
1739209620.9277015;-38.13080360867914
1739209620.9277096;-38.13080360867914
1739209620.9277174;-38.13080360867914
1739209620.9277253;-45.120503652039325
1739209620.9277332;-38.13080360867914
1739209620.927741;-38.13080360867914
1739209620.9277492;-33.981070128970906
1739209620.927757;-45.120503652039325
1739209620.927765;-38.13080360867914
1739209620.9277728;-35.57807855764607
1739209620.9277806;-38.13080360867914
1739209620.9277887;-45.120503652039325
1739209620.9277966;-45.120503652039325
1739209620.9278045;-45.120503652039325
1739209620.9278123;-45.120503652039325
1739209620.9278204;-45.120503652039325
1739209620.9278283;-38.13080360867914
1739209620.9278362;-38.13080360867914
1739209620.927844;-35.57807855764607
1739209620.927852;-38.13080360867914
1739209620.92786;-45.120503652039325
1739209620.927868;-33.981070128970906
1739209620.9278758;-32.816014438256545
1739209620.9278836;-38.13080360867914
1739209620.9278915;-45.120503652039325
1739209620.9278996;-38.13080360867914
1739209620.9279075;-33.981070128970906
1739209620.9279153;-45.120503652039325
1739209620.9279232;-45.120503652039325
1739209620.9279313;-45.120503652039325
1739209620.9279392;-45.120503652039325
1739209620.927947;-45.120503652039325
1739209620.927955;-38.13080360867914
1739209620.9279628;-35.57807855764607
1739209620.927971;-33.981070128970906
1739209620.9279788;-35.57807855764607
1739209620.9279866;-45.120503652039325
1739209620.9279945;-45.120503652039325
1739209620.9280024;-33.981070128970906
1739209620.9280105;-35.57807855764607
1739209620.9280183;-35.57807855764607
1739209620.9280262;-38.13080360867914
1739209620.928034;-45.120503652039325
1739209620.9280422;-45.120503652039325
1739209620.92805;-45.120503652039325
1739209620.928058;-45.120503652039325
1739209620.9280658;-38.13080360867914
1739209620.9280736;-35.57807855764607
1739209620.9280818;-38.13080360867914
1739209620.9280896;-45.120503652039325
1739209620.9280975;-45.120503652039325
1739209620.9281054;-35.57807855764607
1739209620.9281132;-38.13080360867914
1739209620.9281213;-45.120503652039325
1739209620.9281292;-33.981070128970906
1739209620.928137;-35.57807855764607
1739209620.928145;-38.13080360867914
1739209620.928153;-45.120503652039325
1739209620.928161;-28.992665084841942
1739209620.9281688;-33.981070128970906
1739209620.9281766;-45.120503652039325
1739209620.9281845;-45.120503652039325
1739209620.9281926;-33.981070128970906
1739209620.9282005;-35.57807855764607
1739209620.9282084;-33.981070128970906
1739209620.9282162;-45.120503652039325
1739209620.928224;-35.57807855764607
1739209620.9282322;-38.13080360867914
1739209620.92824;-45.120503652039325
1739209620.928248;-45.120503652039325
1739209620.9282558;-45.120503652039325
1739209620.928264;-35.57807855764607
1739209620.9282718;-45.120503652039325
1739209620.9282796;-45.120503652039325
1739209620.9282875;-33.981070128970906
1739209620.9282954;-33.981070128970906
1739209620.9283035;-45.120503652039325
1739209620.9283113;-45.120503652039325
1739209620.9283192;-38.13080360867914
1739209620.928327;-45.120503652039325
1739209620.928335;-45.120503652039325
1739209620.928343;-45.120503652039325
1739209620.928351;-45.120503652039325
1739209620.9283588;-45.120503652039325
1739209620.9283667;-45.120503652039325
1739209620.9283745;-45.120503652039325
1739209620.9283826;-45.120503652039325
1739209620.9283905;-45.120503652039325
1739209620.9283984;-38.13080360867914
1739209620.9284062;-35.57807855764607
1739209620.9284143;-45.120503652039325
1739209620.9284222;-38.13080360867914
1739209620.92843;-38.13080360867914
1739209620.928438;-45.120503652039325
1739209620.9284458;-38.13080360867914
1739209620.928454;-45.120503652039325
1739209620.9284618;-38.13080360867914
1739209620.9284697;-38.13080360867914
1739209620.9284775;-33.981070128970906
1739209620.9284854;-33.981070128970906
1739209620.9284935;-38.13080360867914
1739209620.9285014;-32.816014438256545
1739209620.9285092;-38.13080360867914
1739209620.928517;-38.13080360867914
1739209620.9285252;-38.13080360867914
1739209620.928533;-35.57807855764607
1739209620.928541;-45.120503652039325
1739209620.9285488;-38.13080360867914
1739209620.9285567;-38.13080360867914
1739209620.9285648;-38.13080360867914
1739209620.9285727;-38.13080360867914
1739209620.9285805;-45.120503652039325
1739209620.9285884;-38.13080360867914
1739209620.9285963;-45.120503652039325
1739209620.9286044;-38.13080360867914
1739209620.9286122;-26.991370085610736
1739209620.92862;-38.13080360867914
1739209620.928628;-45.120503652039325
1739209620.928636;-35.57807855764607
1739209620.928644;-32.816014438256545
1739209620.926639;-33.981070128970906
1739209620.9266398;-33.981070128970906
1739209620.9266407;-38.13080360867914
1739209620.9266415;-45.120503652039325
1739209620.9266424;-45.120503652039325
1739209620.9266431;-33.981070128970906
1739209620.9266438;-33.981070128970906
1739209620.9266448;-45.120503652039325
1739209620.9266455;-45.120503652039325
1739209620.9266465;-38.13080360867914
1739209620.9266472;-45.120503652039325
1739209620.926648;-45.120503652039325
1739209620.9266489;-45.120503652039325
1739209620.9266496;-38.13080360867914
1739209620.9266505;-33.981070128970906
1739209620.9266512;-45.120503652039325
1739209620.9266522;-28.992665084841942
1739209620.926653;-28.58837851428586
1739209620.9266536;-38.13080360867914
1739209620.9266546;-45.120503652039325
1739209620.9266553;-38.13080360867914
1739209620.9266562;-38.13080360867914
1739209620.926657;-38.13080360867914
1739209620.9266577;-45.120503652039325
1739209620.9266586;-45.120503652039325
1739209620.9266593;-33.981070128970956
1739209620.9266603;-38.13080360867914
1739209620.926661;-45.120503652039325
1739209620.9266617;-45.120503652039325
1739209620.9266627;-38.13080360867914
1739209620.9266634;-45.120503652039325
1739209620.9266644;-45.120503652039325
1739209620.926665;-31.141103565318893
1739209620.926666;-30.49652367304973
1739209620.9266667;-45.120503652039325
1739209620.9266675;-45.120503652039325
1739209620.9266684;-45.120503652039325
1739209620.9266691;-45.120503652039325
1739209620.92667;-45.120503652039325
1739209620.9266708;-38.13080360867914
1739209620.9266715;-38.13080360867914
1739209620.9266725;-45.120503652039325
1739209620.9266732;-45.120503652039325
1739209620.9266741;-45.120503652039325
1739209620.9266748;-45.120503652039325
1739209620.9266758;-45.120503652039325
1739209620.9266765;-38.13080360867914
1739209620.9266772;-45.120503652039325
1739209620.9266782;-45.120503652039325
1739209620.926679;-38.13080360867914
1739209620.9266798;-38.13080360867914
1739209620.9266806;-32.816014438256545
1739209620.9266813;-45.120503652039325
1739209620.9266822;-45.120503652039325
1739209620.926683;-33.981070128970906
1739209620.926684;-35.57807855764607
1739209620.9266846;-38.13080360867914
1739209620.9266856;-32.816014438256545
1739209620.9266863;-38.13080360867914
1739209620.926687;-45.120503652039325
1739209620.926688;-35.57807855764607
1739209620.9266887;-31.141103565318915
1739209620.9266896;-45.120503652039325
1739209620.9266903;-45.120503652039325
1739209620.926691;-45.120503652039325
1739209620.926692;-45.120503652039325
1739209620.9266927;-38.13080360867914
1739209620.9266937;-35.57807855764607
1739209620.9266944;-38.13080360867914
1739209620.9266953;-45.120503652039325
1739209620.926696;-33.981070128970906
1739209620.9266968;-35.57807855764607
1739209620.9266977;-38.13080360867914
1739209620.9266984;-45.120503652039325
1739209620.9266994;-38.13080360867914
1739209620.9267;-35.57807855764607
1739209620.9267008;-38.13080360867914
1739209620.9267018;-45.120503652039325
1739209620.9267025;-38.13080360867914
1739209620.9267035;-32.816014438256545
1739209620.9267042;-38.13080360867914
1739209620.926705;-38.13080360867914
1739209620.9267058;-38.13080360867914
1739209620.9267066;-35.57807855764607
1739209620.9267075;-38.13080360867914
1739209620.9267082;-38.13080360867914
1739209620.9267092;-45.120503652039325
1739209620.92671;-32.816014438256545
1739209620.9267106;-45.120503652039325
1739209620.9267116;-38.13080360867914
1739209620.9267123;-38.13080360867914
1739209620.9267132;-45.120503652039325
1739209620.926714;-45.120503652039325
1739209620.9267147;-45.120503652039325
1739209620.9267156;-45.120503652039325
1739209620.9267163;-38.13080360867914
1739209620.9267173;-45.120503652039325
1739209620.926718;-45.120503652039325
1739209620.926719;-38.13080360867914
1739209620.9267197;-35.57807855764607
1739209620.9267204;-38.13080360867914
1739209620.9267213;-45.120503652039325
1739209620.926722;-33.981070128970906
1739209620.926723;-45.120503652039325
1739209620.9267237;-45.120503652039325
1739209620.9267244;-45.120503652039325
1739209620.9267254;-38.13080360867914
1739209620.926726;-38.13080360867914
1739209620.926727;-45.120503652039325
1739209620.9267278;-31.141103565318893
1739209620.9267287;-33.981070128970906
1739209620.9267294;-45.120503652039325
1739209620.9267302;-45.120503652039325
1739209620.926731;-31.141103565318915
1739209620.9267318;-28.992665084841942
1739209620.9267328;-45.120503652039325
1739209620.9267335;-33.981070128970906
1739209620.9267342;-32.816014438256545
1739209620.9267352;-38.13080360867914
1739209620.9267359;-45.120503652039325
1739209620.9267368;-45.120503652039325
1739209620.9267375;-38.13080360867914
1739209620.9267385;-38.13080360867914
1739209620.9267392;-38.13080360867914
1739209620.92674;-38.13080360867914
1739209620.926741;-35.57807855764607
1739209620.9267416;-38.13080360867914
1739209620.9267426;-45.120503652039325
1739209620.9267433;-38.13080360867914
1739209620.926744;-45.120503652039325
1739209620.926745;-38.13080360867914
1739209620.9267457;-38.13080360867914
1739209620.9267466;-38.13080360867914
1739209620.9267473;-35.57807855764607
1739209620.926748;-45.120503652039325
1739209620.926749;-45.120503652039325
1739209620.9267497;-38.13080360867914
1739209620.9267507;-38.13080360867914
1739209620.9267514;-31.141103565318915
1739209620.9267523;-38.13080360867914
1739209620.926753;-38.13080360867914
1739209620.9267538;-35.57807855764607
1739209620.9267547;-33.981070128970906
1739209620.9267554;-35.57807855764607
1739209620.9267564;-38.13080360867914
1739209620.926757;-45.120503652039325
1739209620.9267578;-30.49652367304973
1739209620.9267588;-45.120503652039325
1739209620.9267595;-38.13080360867914
1739209620.9267604;-38.13080360867914
1739209620.9267612;-45.120503652039325
1739209620.926762;-45.120503652039325
1739209620.9267628;-38.13080360867914
1739209620.9267635;-38.13080360867914
1739209620.9267645;-33.981070128970906
1739209620.9267652;-45.120503652039325
1739209620.9267662;-38.13080360867914
1739209620.9267669;-45.120503652039325
1739209620.9267676;-45.120503652039325
1739209620.9267685;-45.120503652039325
1739209620.9267693;-45.120503652039325
1739209620.9267702;-38.13080360867914
1739209620.926771;-38.13080360867914
1739209620.9267719;-45.120503652039325
1739209620.9267726;-45.120503652039325
1739209620.9267733;-45.120503652039325
1739209620.9267743;-38.13080360867914
1739209620.926775;-35.57807855764607
1739209620.926776;-38.13080360867914
1739209620.9267766;-38.13080360867914
1739209620.9267774;-38.13080360867914
1739209620.9267783;-38.13080360867914
1739209620.926779;-38.13080360867914
1739209620.92678;-45.120503652039325
1739209620.9267807;-38.13080360867914
1739209620.9267817;-45.120503652039325
1739209620.9267824;-38.13080360867914
1739209620.926783;-45.120503652039325
1739209620.926784;-38.13080360867914
1739209620.9267848;-38.13080360867914
1739209620.9267857;-38.13080360867914
1739209620.9267864;-45.120503652039325
1739209620.9267871;-38.13080360867914
1739209620.926788;-35.57807855764607
1739209620.9267888;-45.120503652039325
1739209620.9267898;-45.120503652039325
1739209620.9267905;-38.13080360867914
1739209620.9267912;-38.13080360867914
1739209620.9267921;-38.13080360867914
1739209620.9267929;-35.57807855764607
1739209620.9267938;-38.13080360867914
1739209620.9267945;-45.120503652039325
1739209620.9267955;-45.120503652039325
1739209620.9267962;-45.120503652039325
1739209620.926797;-45.120503652039325
1739209620.9267979;-45.120503652039325
1739209620.9267986;-38.13080360867914
1739209620.9267995;-38.13080360867914
1739209620.9268003;-38.13080360867914
1739209620.926801;-45.120503652039325
1739209620.926802;-35.57807855764607
1739209620.9268026;-35.57807855764607
1739209620.9268036;-38.13080360867914
1739209620.9268043;-31.141103565318893
1739209620.9268053;-38.13080360867914
1739209620.926806;-38.13080360867914
1739209620.9268067;-38.13080360867914
1739209620.9268076;-38.13080360867914
1739209620.9268084;-38.13080360867914
1739209620.9268093;-33.981070128970906
1739209620.92681;-38.13080360867914
1739209620.9268107;-45.120503652039325
1739209620.9268117;-45.120503652039325
1739209620.9268124;-38.13080360867914
1739209620.9268134;-38.13080360867914
1739209620.926814;-45.120503652039325
1739209620.926815;-45.120503652039325
1739209620.9268157;-45.120503652039325
1739209620.9268165;-38.13080360867914
1739209620.9268174;-45.120503652039325
1739209620.9268181;-35.57807855764607
1739209620.926819;-38.13080360867914
1739209620.9268198;-38.13080360867914
1739209620.9268205;-38.13080360867914
1739209620.9268215;-38.13080360867914
1739209620.9268222;-38.13080360867914
1739209620.9268231;-35.57807855764607
1739209620.9268239;-29.438486411369333
1739209620.9268246;-38.13080360867914
1739209620.9268255;-45.120503652039325
1739209620.9268262;-38.13080360867914
1739209620.9268272;-35.57807855764607
1739209620.926828;-45.120503652039325
1739209620.9268289;-38.13080360867914
1739209620.9268296;-45.120503652039325
1739209620.9268303;-45.120503652039325
1739209620.9268312;-45.120503652039325
1739209620.926832;-38.13080360867914
1739209620.926833;-38.13080360867914
1739209620.9268336;-45.120503652039325
1739209620.9268343;-45.120503652039325
1739209620.9268353;-45.120503652039325
1739209620.926836;-45.120503652039325
1739209620.926837;-45.120503652039325
1739209620.9268377;-38.13080360867914
1739209620.9268386;-38.13080360867914
1739209620.9268394;-45.120503652039325
1739209620.92684;-45.120503652039325
1739209620.926841;-38.13080360867914
1739209620.9268417;-38.13080360867914
1739209620.9268427;-38.13080360867914
1739209620.9268434;-29.438486411369333
1739209620.9268441;-33.981070128970906
1739209620.926845;-35.57807855764607
1739209620.9268458;-38.13080360867914
1739209620.9268467;-45.120503652039325
1739209620.9268475;-45.120503652039325
1739209620.9268484;-38.13080360867914
1739209620.9268491;-38.13080360867914
1739209620.9268498;-38.13080360867914
1739209620.9268508;-45.120503652039325
1739209620.9268515;-38.13080360867914
1739209620.9268525;-38.13080360867914
1739209620.9268532;-45.120503652039325
1739209620.926854;-38.13080360867914
1739209620.9268548;-45.120503652039325
1739209620.9268556;-38.13080360867914
1739209620.9268565;-45.120503652039325
1739209620.9268572;-45.120503652039325
1739209620.9268582;-38.13080360867914
1739209620.926859;-38.13080360867914
1739209620.9268596;-45.120503652039325
1739209620.9268606;-45.120503652039325
1739209620.9268613;-45.120503652039325
1739209620.9268622;-38.13080360867914
1739209620.926863;-38.13080360867914
1739209620.9268637;-33.981070128970906
1739209620.9268646;-35.57807855764607
1739209620.9268653;-45.120503652039325
1739209620.9268663;-45.120503652039325
1739209620.926867;-38.13080360867914
1739209620.9268677;-45.120503652039325
1739209620.9268687;-38.13080360867914
1739209620.9268694;-45.120503652039325
1739209620.9268703;-45.120503652039325
1739209620.926871;-45.120503652039325
1739209620.926872;-38.13080360867914
1739209620.9268727;-38.13080360867914
1739209620.9268734;-45.120503652039325
1739209620.9268744;-35.57807855764607
1739209620.926875;-45.120503652039325
1739209620.926876;-45.120503652039325
1739209620.9268768;-38.13080360867914
1739209620.9268775;-35.57807855764607
1739209620.9268785;-38.13080360867914
1739209620.9268792;-45.120503652039325
1739209620.9268801;-45.120503652039325
1739209620.9268808;-35.57807855764607
1739209620.9268818;-38.13080360867914
1739209620.9268825;-45.120503652039325
1739209620.9268832;-33.981070128970906
1739209620.9268842;-35.57807855764607
1739209620.926885;-38.13080360867914
1739209620.9268858;-38.13080360867914
1739209620.9268866;-33.981070128970906
1739209620.9268873;-35.57807855764607
1739209620.9268882;-45.120503652039325
1739209620.926889;-45.120503652039325
1739209620.92689;-33.981070128970906
1739209620.9268906;-38.13080360867914
1739209620.9268916;-38.13080360867914
1739209620.9268923;-45.120503652039325
1739209620.926893;-45.120503652039325
1739209620.926894;-35.57807855764607
1739209620.9268947;-45.120503652039325
1739209620.9268956;-45.120503652039325
1739209620.9268963;-33.981070128970906
1739209620.926897;-45.120503652039325
1739209620.926898;-45.120503652039325
1739209620.9268987;-45.120503652039325
1739209620.9268997;-35.57807855764607
1739209620.9269004;-45.120503652039325
1739209620.9269013;-45.120503652039325
1739209620.926902;-45.120503652039325
1739209620.9269028;-38.13080360867914
1739209620.9269037;-45.120503652039325
1739209620.9269044;-38.13080360867914
1739209620.9269054;-33.981070128970906
1739209620.926906;-45.120503652039325
1739209620.9269068;-45.120503652039325
1739209620.9269078;-38.13080360867914
1739209620.9269085;-45.120503652039325
1739209620.9269094;-33.981070128970906
1739209620.9269102;-38.13080360867914
1739209620.9269109;-38.13080360867914
1739209620.9269118;-38.13080360867914
1739209620.9269125;-35.57807855764607
1739209620.9269135;-38.13080360867914
1739209620.9269142;-38.13080360867914
1739209620.9269152;-38.13080360867914
1739209620.926916;-38.13080360867914
1739209620.9269166;-38.13080360867914
1739209620.9269176;-45.120503652039325
1739209620.9269183;-45.120503652039325
1739209620.9269192;-45.120503652039325
1739209620.92692;-38.13080360867914
1739209620.9269207;-38.13080360867914
1739209620.9269216;-38.13080360867914
1739209620.9269223;-38.13080360867914
1739209620.9269233;-38.13080360867914
1739209620.926924;-45.120503652039325
1739209620.926925;-45.120503652039325
1739209620.9269257;-33.981070128970906
1739209620.9269264;-32.816014438256545
1739209620.9269273;-33.981070128970906
1739209620.926928;-45.120503652039325
1739209620.926929;-45.120503652039325
1739209620.9269297;-38.13080360867914
1739209620.9269304;-38.13080360867914
1739209620.9269314;-45.120503652039325
1739209620.926932;-45.120503652039325
1739209620.926933;-38.13080360867914
1739209620.9269338;-33.981070128970906
1739209620.9269347;-45.120503652039325
1739209620.9269354;-45.120503652039325
1739209620.9269361;-38.13080360867914
1739209620.926937;-38.13080360867914
1739209620.9269378;-38.13080360867914
1739209620.9269388;-33.981070128970906
1739209620.9269395;-38.13080360867914
1739209620.9269402;-33.981070128970906
1739209620.9269412;-45.120503652039325
1739209620.9269419;-38.13080360867914
1739209620.9269428;-32.816014438256545
1739209620.9269435;-45.120503652039325
1739209620.9269445;-45.120503652039325
1739209620.9269452;-45.120503652039325
1739209620.926946;-38.13080360867914
1739209620.9269469;-45.120503652039325
1739209620.9269476;-45.120503652039325
1739209620.9269485;-45.120503652039325
1739209620.9269493;-45.120503652039325
1739209620.9286518;-45.120503652039325
1739209620.9286597;-45.120503652039325
1739209620.9286675;-45.120503652039325
1739209620.9286757;-33.981070128970956
1739209620.9286835;-38.13080360867914
1739209620.9286914;-45.120503652039325
1739209620.9286993;-38.13080360867914
1739209620.9287071;-35.57807855764607
1739209620.9287152;-38.13080360867914
1739209620.928723;-45.120503652039325
1739209620.928731;-38.13080360867914
1739209620.9287388;-31.141103565318893
1739209620.928747;-38.13080360867914
1739209620.9287548;-45.120503652039325
1739209620.9287627;-45.120503652039325
1739209620.9287705;-45.120503652039325
1739209620.9287784;-38.13080360867914
1739209620.9287865;-35.57807855764607
1739209620.9287944;-45.120503652039325
1739209620.9288023;-45.120503652039325
1739209620.9288101;-38.13080360867914
1739209620.928818;-45.120503652039325
1739209620.928826;-38.13080360867914
1739209620.928834;-38.13080360867914
1739209620.9288418;-45.120503652039325
1739209620.9288497;-45.120503652039325
1739209620.9288578;-45.120503652039325
1739209620.9288657;-45.120503652039325
1739209620.9288735;-38.13080360867914
1739209620.9288814;-35.57807855764607
1739209620.9288893;-45.120503652039325
1739209620.9288974;-45.120503652039325
1739209620.9289052;-38.13080360867914
1739209620.928913;-38.13080360867914
1739209620.928921;-45.120503652039325
1739209620.9289289;-35.57807855764607
1739209620.928937;-38.13080360867914
1739209620.9289448;-45.120503652039325
1739209620.9289527;-33.981070128970906
1739209620.9289606;-45.120503652039325
1739209620.9289687;-45.120503652039325
1739209620.9289765;-38.13080360867914
1739209620.9289844;-45.120503652039325
1739209620.9289923;-45.120503652039325
1739209620.9290001;-45.120503652039325
1739209620.9290082;-31.141103565318893
1739209620.929016;-38.13080360867914
1739209620.929024;-45.120503652039325
1739209620.9290318;-45.120503652039325
1739209620.9290397;-35.57807855764607
1739209620.9290478;-38.13080360867914
1739209620.9290557;-38.13080360867914
1739209620.9290636;-38.13080360867914
1739209620.9290714;-35.57807855764607
1739209620.9290795;-38.13080360867914
1739209620.9290874;-45.120503652039325
1739209620.9290953;-45.120503652039325
1739209620.9291031;-38.13080360867914
1739209620.929111;-38.13080360867914
1739209620.929119;-38.13080360867914
1739209620.929127;-38.13080360867914
1739209620.9291348;-38.13080360867914
1739209620.9291427;-38.13080360867914
1739209620.9291506;-38.13080360867914
1739209620.9291587;-38.13080360867914
1739209620.9291666;-38.13080360867914
1739209620.9291744;-38.13080360867914
1739209620.9291823;-45.120503652039325
1739209620.9291904;-33.981070128970906
1739209620.9291983;-45.120503652039325
1739209620.9292061;-31.141103565318915
1739209620.929214;-38.13080360867914
1739209620.9292219;-45.120503652039325
1739209620.92923;-35.57807855764607
1739209620.9292378;-31.141103565318915
1739209620.9292457;-38.13080360867914
1739209620.9292536;-33.981070128970906
1739209620.9292614;-35.57807855764607
1739209620.9292696;-45.120503652039325
1739209620.9292774;-35.57807855764607
1739209620.9292853;-38.13080360867914
1739209620.9292932;-45.120503652039325
1739209620.9293013;-38.13080360867914
1739209620.9293091;-38.13080360867914
1739209620.929317;-33.981070128970906
1739209620.9293249;-45.120503652039325
1739209620.9293327;-38.13080360867914
1739209620.9293408;-38.13080360867914
1739209620.9293487;-38.13080360867914
1739209620.9293566;-45.120503652039325
1739209620.9293644;-45.120503652039325
1739209620.9293723;-38.13080360867914
1739209620.9293804;-45.120503652039325
1739209620.9293883;-45.120503652039325
1739209620.9293962;-45.120503652039325
1739209620.929404;-38.13080360867914
1739209620.9294121;-38.13080360867914
1739209620.92942;-38.13080360867914
1739209620.9294279;-38.13080360867914
1739209620.9294357;-35.57807855764607
1739209620.9294436;-38.13080360867914
1739209620.9294517;-38.13080360867914
1739209620.9294596;-38.13080360867914
1739209620.9294674;-35.57807855764607
1739209620.9294753;-33.981070128970906
1739209620.9294832;-45.120503652039325
1739209620.9294913;-38.13080360867914
1739209620.9294991;-35.57807855764607
1739209620.929507;-30.49652367304973
1739209620.929515;-45.120503652039325
1739209620.929523;-38.13080360867914
1739209620.9295309;-35.57807855764607
1739209620.9295387;-38.13080360867914
1739209620.9295466;-38.13080360867914
1739209620.9295545;-38.13080360867914
1739209620.9295626;-35.57807855764607
1739209620.9295704;-31.141103565318915
1739209620.9295783;-38.13080360867914
1739209620.9295862;-38.13080360867914
1739209620.929594;-38.13080360867914
1739209620.9296021;-38.13080360867914
1739209620.92961;-45.120503652039325
1739209620.929618;-38.13080360867914
1739209620.9296257;-38.13080360867914
1739209620.9296339;-38.13080360867914
1739209620.9296417;-45.120503652039325
1739209620.9296496;-38.13080360867914
1739209620.9296575;-38.13080360867914
1739209620.9296653;-38.13080360867914
1739209620.9296734;-38.13080360867914
1739209620.9296813;-38.13080360867914
1739209620.9296892;-45.120503652039325
1739209620.929697;-38.13080360867914
1739209620.929705;-38.13080360867914
1739209620.929713;-38.13080360867914
1739209620.9297209;-45.120503652039325
1739209620.9297287;-45.120503652039325
1739209620.9297366;-32.816014438256545
1739209620.9297445;-38.13080360867914
