CAN Message; 0x98:0000afa433a395f3
Timestamp;Amplitude
1739209697.4390893;-45.120503652039325
1739209697.4391036;-38.13080360867914
1739209697.4391181;-38.13080360867914
1739209697.4391325;-45.120503652039325
1739209697.4391468;-35.57807855764607
1739209697.439161;-38.13080360867914
1739209697.4391754;-45.120503652039325
1739209697.4391897;-35.57807855764607
1739209697.439204;-33.981070128970906
1739209697.4392185;-35.57807855764607
1739209697.4392328;-45.120503652039325
1739209697.4392471;-38.13080360867914
1739209697.4392614;-38.13080360867914
1739209697.4392757;-45.120503652039325
1739209697.43929;-45.120503652039325
1739209697.4393044;-45.120503652039325
1739209697.439319;-45.120503652039325
1739209697.4393332;-45.120503652039325
1739209697.4393475;-38.13080360867914
1739209697.4393618;-38.13080360867914
1739209697.439376;-38.13080360867914
1739209697.4393904;-45.120503652039325
1739209697.439405;-38.13080360867914
1739209697.4394193;-32.816014438256545
1739209697.4394336;-45.120503652039325
1739209697.4394479;-45.120503652039325
1739209697.4394622;-38.13080360867914
1739209697.4394765;-35.57807855764607
1739209697.4394908;-45.120503652039325
1739209697.4395053;-45.120503652039325
1739209697.4395196;-38.13080360867914
1739209697.439534;-38.13080360867914
1739209697.4395483;-45.120503652039325
1739209697.4395626;-45.120503652039325
1739209697.4395769;-38.13080360867914
1739209697.4395912;-45.120503652039325
1739209697.4396057;-38.13080360867914
1739209697.43962;-38.13080360867914
1739209697.4396343;-38.13080360867914
1739209697.4396486;-45.120503652039325
1739209697.439663;-38.13080360867914
1739209697.4396772;-38.13080360867914
1739209697.4396915;-45.120503652039325
1739209697.439706;-45.120503652039325
1739209697.4397204;-45.120503652039325
1739209697.4397347;-38.13080360867914
1739209697.439749;-45.120503652039325
1739209697.4397633;-45.120503652039325
1739209697.4397776;-33.981070128970906
1739209697.439792;-38.13080360867914
1739209697.4398065;-38.13080360867914
1739209697.4398208;-35.57807855764607
1739209697.439835;-45.120503652039325
1739209697.4398494;-45.120503652039325
1739209697.4398637;-45.120503652039325
1739209697.439878;-33.981070128970906
1739209697.4398923;-38.13080360867914
1739209697.4399068;-45.120503652039325
1739209697.4399211;-38.13080360867914
1739209697.4399354;-33.981070128970906
1739209697.4399498;-38.13080360867914
1739209697.439964;-45.120503652039325
1739209697.4399784;-38.13080360867914
1739209697.439993;-45.120503652039325
1739209697.4400072;-38.13080360867914
1739209697.4400215;-38.13080360867914
1739209697.4400358;-38.13080360867914
1739209697.4400501;-38.13080360867914
1739209697.4400644;-45.120503652039325
1739209697.4400787;-45.120503652039325
1739209697.4400933;-38.13080360867914
1739209697.4401076;-35.57807855764607
1739209697.440122;-28.992665084841942
1739209697.4401362;-45.120503652039325
1739209697.4401505;-38.13080360867914
1739209697.4401648;-38.13080360867914
1739209697.440179;-33.981070128970906
1739209697.4401937;-38.13080360867914
1739209697.440208;-38.13080360867914
1739209697.4402223;-38.13080360867914
1739209697.4402366;-31.14110356531892
1739209697.4402509;-45.120503652039325
1739209697.4402652;-38.13080360867914
1739209697.4402795;-38.13080360867914
1739209697.440294;-38.13080360867914
1739209697.4403083;-45.120503652039325
1739209697.4403226;-45.120503652039325
1739209697.440337;-45.120503652039325
1739209697.4403512;-33.981070128970906
1739209697.4403656;-33.981070128970906
1739209697.4403799;-38.13080360867914
1739209697.4403944;-38.13080360867914
1739209697.4404087;-38.13080360867914
1739209697.440423;-45.120503652039325
1739209697.4404373;-35.57807855764607
1739209697.4404516;-38.13080360867914
1739209697.440466;-33.981070128970906
1739209697.4404802;-38.13080360867914
1739209697.4404948;-45.120503652039325
1739209697.440509;-38.13080360867914
1739209697.4405234;-33.981070128970906
1739209697.4405377;-45.120503652039325
1739209697.440552;-38.13080360867914
1739209697.4405663;-45.120503652039325
1739209697.4405808;-33.981070128970956
1739209697.4405951;-45.120503652039325
1739209697.4406095;-38.13080360867914
1739209697.4406238;-45.120503652039325
1739209697.440638;-45.120503652039325
1739209697.4406524;-38.13080360867914
1739209697.4406667;-45.120503652039325
1739209697.4406812;-45.120503652039325
1739209697.4406955;-28.58837851428586
1739209697.4407098;-32.816014438256545
1739209697.4407241;-45.120503652039325
1739209697.4407384;-45.120503652039325
1739209697.4407527;-38.13080360867914
1739209697.440767;-38.13080360867914
1739209697.4407816;-45.120503652039325
1739209697.440796;-45.120503652039325
1739209697.4408102;-45.120503652039325
1739209697.4408245;-45.120503652039325
1739209697.4408388;-45.120503652039325
1739209697.440853;-45.120503652039325
1739209697.4408674;-35.57807855764607
1739209697.440882;-35.57807855764607
1739209697.4408963;-45.120503652039325
1739209697.4409106;-45.120503652039325
1739209697.440925;-45.120503652039325
1739209697.4409392;-38.13080360867914
1739209697.4409535;-38.13080360867914
1739209697.4409678;-38.13080360867914
1739209697.4409823;-45.120503652039325
1739209697.4409966;-45.120503652039325
1739209697.441011;-45.120503652039325
1739209697.4410253;-45.120503652039325
1739209697.4410396;-33.981070128970906
1739209697.4410539;-45.120503652039325
1739209697.4410684;-45.120503652039325
1739209697.4410827;-45.120503652039325
1739209697.441097;-38.13080360867914
1739209697.4411113;-38.13080360867914
1739209697.4411256;-45.120503652039325
1739209697.44114;-38.13080360867914
1739209697.4411542;-45.120503652039325
1739209697.4411688;-45.120503652039325
1739209697.441183;-38.13080360867914
1739209697.4411974;-35.57807855764607
1739209697.4412117;-45.120503652039325
1739209697.441226;-45.120503652039325
1739209697.4412403;-33.981070128970906
1739209697.4412546;-45.120503652039325
1739209697.4412692;-35.57807855764607
1739209697.4412835;-38.13080360867914
1739209697.4412978;-45.120503652039325
1739209697.441312;-38.13080360867914
1739209697.4413264;-38.13080360867914
1739209697.4413407;-45.120503652039325
1739209697.441355;-45.120503652039325
1739209697.4413695;-35.57807855764607
1739209697.4413838;-45.120503652039325
1739209697.4413981;-45.120503652039325
1739209697.4414124;-32.816014438256545
1739209697.4414268;-35.57807855764607
1739209697.441441;-38.13080360867914
1739209697.4414554;-45.120503652039325
1739209697.44147;-45.120503652039325
1739209697.4414842;-45.120503652039325
1739209697.4414985;-38.13080360867914
1739209697.4415128;-32.816014438256545
1739209697.4415271;-45.120503652039325
1739209697.4415414;-45.120503652039325
1739209697.4415557;-45.120503652039325
1739209697.4415703;-45.120503652039325
1739209697.4415846;-38.13080360867914
1739209697.441599;-45.120503652039325
1739209697.4416132;-38.13080360867914
1739209697.4416275;-38.13080360867914
1739209697.4416418;-45.120503652039325
1739209697.4416564;-45.120503652039325
1739209697.4416707;-38.13080360867914
1739209697.441685;-38.13080360867914
1739209697.4416993;-38.13080360867914
1739209697.4417136;-45.120503652039325
1739209697.4417279;-38.13080360867914
1739209697.4417422;-33.981070128970906
1739209697.4417567;-33.981070128970906
1739209697.441771;-45.120503652039325
1739209697.4417853;-45.120503652039325
1739209697.4417996;-38.13080360867914
1739209697.441814;-38.13080360867914
1739209697.4418283;-45.120503652039325
1739209697.4418426;-45.120503652039325
1739209697.441857;-45.120503652039325
1739209697.4418714;-45.120503652039325
1739209697.4418857;-38.13080360867914
1739209697.4419;-38.13080360867914
1739209697.4133966;-31.141103565318915
1739209697.4134042;-38.13080360867914
1739209697.4134119;-45.120503652039325
1739209697.4134195;-38.13080360867914
1739209697.413427;-38.13080360867914
1739209697.4134347;-38.13080360867914
1739209697.4134424;-38.13080360867914
1739209697.41345;-38.13080360867914
1739209697.4134576;-32.81601443825658
1739209697.4134653;-45.120503652039325
1739209697.413473;-38.13080360867914
1739209697.4134805;-45.120503652039325
1739209697.4134881;-45.120503652039325
1739209697.4134958;-32.816014438256545
1739209697.4135034;-45.120503652039325
1739209697.413511;-45.120503652039325
1739209697.4135187;-27.267205301931607
1739209697.4135263;-30.49652367304973
1739209697.413534;-38.13080360867914
1739209697.4135416;-45.120503652039325
1739209697.4135492;-33.981070128970906
1739209697.4135568;-45.120503652039325
1739209697.4135644;-38.13080360867914
1739209697.413572;-45.120503652039325
1739209697.4135797;-45.120503652039325
1739209697.4135873;-45.120503652039325
1739209697.413595;-38.13080360867914
1739209697.4136026;-45.120503652039325
1739209697.4136102;-45.120503652039325
1739209697.4136178;-32.816014438256545
1739209697.4136255;-38.13080360867914
1739209697.413633;-45.120503652039325
1739209697.4136407;-33.981070128970906
1739209697.4136484;-32.816014438256545
1739209697.413656;-45.120503652039325
1739209697.4136636;-45.120503652039325
1739209697.4136713;-45.120503652039325
1739209697.413679;-38.13080360867914
1739209697.4136865;-38.13080360867914
1739209697.4136941;-45.120503652039325
1739209697.4137018;-38.13080360867914
1739209697.4137094;-38.13080360867914
1739209697.413717;-45.120503652039325
1739209697.4137247;-45.120503652039325
1739209697.4137323;-33.981070128970906
1739209697.41374;-45.120503652039325
1739209697.4137475;-38.13080360867914
1739209697.4137552;-38.13080360867914
1739209697.4137628;-45.120503652039325
1739209697.4137704;-38.13080360867914
1739209697.413778;-45.120503652039325
1739209697.4137857;-38.13080360867914
1739209697.4137933;-35.57807855764607
1739209697.413801;-38.13080360867914
1739209697.4138086;-31.141103565318915
1739209697.4138162;-38.13080360867914
1739209697.4138238;-45.120503652039325
1739209697.4138315;-35.57807855764607
1739209697.413839;-38.13080360867914
1739209697.4138467;-38.13080360867914
1739209697.4138544;-38.13080360867914
1739209697.413862;-45.120503652039325
1739209697.4138696;-38.13080360867914
1739209697.4138772;-45.120503652039325
1739209697.4138849;-45.120503652039325
1739209697.4138925;-45.120503652039325
1739209697.4139001;-38.13080360867914
1739209697.4139078;-38.13080360867914
1739209697.4139154;-38.13080360867914
1739209697.413923;-45.120503652039325
1739209697.4139307;-45.120503652039325
1739209697.4139383;-35.57807855764607
1739209697.413946;-45.120503652039325
1739209697.4139535;-33.981070128970906
1739209697.4139612;-38.13080360867914
1739209697.4139688;-45.120503652039325
1739209697.4139764;-38.13080360867914
1739209697.413984;-38.13080360867914
1739209697.4139917;-45.120503652039325
1739209697.4139993;-45.120503652039325
1739209697.414007;-38.13080360867914
1739209697.4140146;-38.13080360867914
1739209697.4140222;-45.120503652039325
1739209697.4140298;-45.120503652039325
1739209697.4140375;-45.120503652039325
1739209697.4140453;-45.120503652039325
1739209697.414053;-45.120503652039325
1739209697.4140606;-45.120503652039325
1739209697.4140682;-45.120503652039325
1739209697.4140759;-45.120503652039325
1739209697.4140835;-38.13080360867914
1739209697.414091;-45.120503652039325
1739209697.4140987;-33.981070128970906
1739209697.4141064;-31.141103565318893
1739209697.414114;-38.13080360867914
1739209697.4141216;-45.120503652039325
1739209697.4141293;-38.13080360867914
1739209697.414137;-27.267205301931607
1739209697.4141445;-33.981070128970906
1739209697.4141521;-45.120503652039325
1739209697.4141598;-45.120503652039325
1739209697.4141674;-38.13080360867914
1739209697.414175;-35.57807855764607
1739209697.4141827;-38.13080360867914
1739209697.4141903;-45.120503652039325
1739209697.414198;-38.13080360867914
1739209697.4142056;-45.120503652039325
1739209697.4142132;-45.120503652039325
1739209697.4142208;-45.120503652039325
1739209697.4142284;-38.13080360867914
1739209697.414236;-45.120503652039325
1739209697.4142437;-38.13080360867914
1739209697.4142513;-38.13080360867914
1739209697.414259;-33.981070128970906
1739209697.4142666;-38.13080360867914
1739209697.4142742;-45.120503652039325
1739209697.4142818;-45.120503652039325
1739209697.4142895;-38.13080360867914
1739209697.414297;-38.13080360867914
1739209697.4143047;-45.120503652039325
1739209697.4143124;-38.13080360867914
1739209697.41432;-32.816014438256545
1739209697.4143276;-45.120503652039325
1739209697.4143353;-45.120503652039325
1739209697.4143429;-45.120503652039325
1739209697.4143505;-32.816014438256545
1739209697.4143581;-38.13080360867914
1739209697.4143658;-45.120503652039325
1739209697.4143734;-38.13080360867914
1739209697.414381;-38.13080360867914
1739209697.4143887;-38.13080360867914
1739209697.4143963;-45.120503652039325
1739209697.414404;-45.120503652039325
1739209697.4144115;-45.120503652039325
1739209697.4144192;-45.120503652039325
1739209697.4144268;-33.981070128970906
1739209697.4144344;-45.120503652039325
1739209697.414442;-38.13080360867914
1739209697.4144497;-33.981070128970906
1739209697.4144573;-38.13080360867914
1739209697.414465;-38.13080360867914
1739209697.4144726;-38.13080360867914
1739209697.4144802;-38.13080360867914
1739209697.4144878;-35.57807855764607
1739209697.4144955;-38.13080360867914
1739209697.414503;-38.13080360867914
1739209697.4145107;-38.13080360867914
1739209697.4145184;-38.13080360867914
1739209697.414526;-45.120503652039325
1739209697.4145336;-45.120503652039325
1739209697.4145412;-38.13080360867914
1739209697.4145489;-35.57807855764607
1739209697.4145565;-38.13080360867914
1739209697.4145641;-38.13080360867914
1739209697.4145718;-38.13080360867914
1739209697.4145794;-38.13080360867914
1739209697.414587;-38.13080360867914
1739209697.4145947;-38.13080360867914
1739209697.4146023;-38.13080360867914
1739209697.41461;-33.981070128970906
1739209697.4146175;-45.120503652039325
1739209697.4146252;-45.120503652039325
1739209697.4146328;-38.13080360867914
1739209697.4146404;-45.120503652039325
1739209697.414648;-45.120503652039325
1739209697.4146557;-38.13080360867914
1739209697.4146633;-35.57807855764607
1739209697.414671;-35.57807855764607
1739209697.4146786;-38.13080360867914
1739209697.4146862;-38.13080360867914
1739209697.4146938;-38.13080360867914
1739209697.4147017;-38.13080360867914
1739209697.4147093;-38.13080360867914
1739209697.414717;-45.120503652039325
1739209697.4147246;-45.120503652039325
1739209697.4147322;-45.120503652039325
1739209697.4147398;-38.13080360867914
1739209697.4147475;-38.13080360867914
1739209697.414755;-35.57807855764607
1739209697.4147627;-38.13080360867914
1739209697.4147704;-38.13080360867914
1739209697.414778;-38.13080360867914
1739209697.4147856;-38.13080360867914
1739209697.4147933;-38.13080360867914
1739209697.414801;-38.13080360867914
1739209697.4148085;-45.120503652039325
1739209697.4148161;-38.13080360867914
1739209697.4148238;-38.13080360867914
1739209697.4148314;-45.120503652039325
1739209697.414839;-45.120503652039325
1739209697.4148467;-38.13080360867914
1739209697.4148543;-35.57807855764607
1739209697.414862;-45.120503652039325
1739209697.4148695;-35.57807855764607
1739209697.4148772;-45.120503652039325
1739209697.4148848;-45.120503652039325
1739209697.4148924;-38.13080360867914
1739209697.4149;-35.57807855764607
1739209697.4149077;-45.120503652039325
1739209697.4149153;-45.120503652039325
1739209697.414923;-38.13080360867914
1739209697.4149306;-45.120503652039325
1739209697.4149382;-35.57807855764607
1739209697.4149458;-35.57807855764607
1739209697.4149535;-38.13080360867914
1739209697.414961;-35.57807855764607
1739209697.4149687;-33.981070128970906
1739209697.4149764;-45.120503652039325
1739209697.414984;-38.13080360867914
1739209697.4149916;-35.57807855764607
1739209697.4149992;-45.120503652039325
1739209697.4150069;-45.120503652039325
1739209697.4150145;-38.13080360867914
1739209697.4150221;-35.57807855764607
1739209697.4150298;-38.13080360867914
1739209697.4150374;-45.120503652039325
1739209697.415045;-38.13080360867914
1739209697.4150527;-45.120503652039325
1739209697.4150603;-45.120503652039325
1739209697.415068;-45.120503652039325
1739209697.4150755;-38.13080360867914
1739209697.4150832;-38.13080360867914
1739209697.4150908;-33.981070128970906
1739209697.4150984;-38.13080360867914
1739209697.415106;-45.120503652039325
1739209697.4151137;-45.120503652039325
1739209697.4151213;-38.13080360867914
1739209697.415129;-35.57807855764607
1739209697.4151366;-35.57807855764607
1739209697.4151442;-45.120503652039325
1739209697.4151518;-45.120503652039325
1739209697.4151595;-45.120503652039325
1739209697.415167;-38.13080360867914
1739209697.4151747;-32.816014438256545
1739209697.4151824;-45.120503652039325
1739209697.41519;-45.120503652039325
1739209697.4151976;-38.13080360867914
1739209697.4152052;-45.120503652039325
1739209697.4152129;-45.120503652039325
1739209697.4152205;-45.120503652039325
1739209697.4152281;-38.13080360867914
1739209697.4152358;-45.120503652039325
1739209697.4152434;-35.57807855764607
1739209697.415251;-31.141103565318893
1739209697.4152586;-45.120503652039325
1739209697.4152663;-45.120503652039325
1739209697.415274;-38.13080360867914
1739209697.4152815;-38.13080360867914
1739209697.4152892;-45.120503652039325
1739209697.4152968;-45.120503652039325
1739209697.4153044;-38.13080360867914
1739209697.415312;-35.57807855764607
1739209697.4153197;-45.120503652039325
1739209697.4153273;-45.120503652039325
1739209697.415335;-45.120503652039325
1739209697.4153426;-38.13080360867914
1739209697.4153504;-38.13080360867914
1739209697.415358;-38.13080360867914
1739209697.4153657;-45.120503652039325
1739209697.4153733;-33.981070128970956
1739209697.415381;-45.120503652039325
1739209697.4153886;-38.13080360867914
1739209697.4153962;-45.120503652039325
1739209697.4154038;-38.13080360867914
1739209697.4154115;-33.981070128970906
1739209697.415419;-38.13080360867914
1739209697.4154267;-38.13080360867914
1739209697.4154344;-27.8777449560314
1739209697.415442;-35.57807855764607
1739209697.4154496;-38.13080360867914
1739209697.4154572;-45.120503652039325
1739209697.4154649;-45.120503652039325
1739209697.4154725;-45.120503652039325
1739209697.4154801;-38.13080360867914
1739209697.4154878;-45.120503652039325
1739209697.4154954;-38.13080360867914
1739209697.415503;-38.13080360867914
1739209697.4155107;-45.120503652039325
1739209697.4155183;-45.120503652039325
1739209697.415526;-38.13080360867914
1739209697.4155335;-35.57807855764607
1739209697.4155412;-45.120503652039325
1739209697.4155488;-38.13080360867914
1739209697.4155564;-45.120503652039325
1739209697.415564;-38.13080360867914
1739209697.4155717;-35.57807855764607
1739209697.4155793;-38.13080360867914
1739209697.415587;-45.120503652039325
1739209697.4155946;-45.120503652039325
1739209697.4156022;-32.816014438256545
1739209697.4156098;-45.120503652039325
1739209697.4156175;-38.13080360867914
1739209697.415625;-33.981070128970906
1739209697.4156327;-35.57807855764607
1739209697.4156404;-38.13080360867914
1739209697.415648;-33.981070128970906
1739209697.4156556;-33.981070128970906
1739209697.4156632;-35.57807855764607
1739209697.4156709;-38.13080360867914
1739209697.4156785;-45.120503652039325
1739209697.4156861;-45.120503652039325
1739209697.4156938;-33.981070128970906
1739209697.4157014;-45.120503652039325
1739209697.415709;-45.120503652039325
1739209697.4157166;-33.981070128970906
1739209697.4157243;-45.120503652039325
1739209697.415732;-45.120503652039325
1739209697.4157395;-38.13080360867914
1739209697.4157472;-38.13080360867914
1739209697.4157548;-38.13080360867914
1739209697.4157624;-38.13080360867914
1739209697.41577;-45.120503652039325
1739209697.4157777;-45.120503652039325
1739209697.4157853;-45.120503652039325
1739209697.415793;-38.13080360867914
1739209697.4158006;-35.57807855764607
1739209697.4158082;-45.120503652039325
1739209697.4158158;-45.120503652039325
1739209697.4158235;-38.13080360867914
1739209697.415831;-38.13080360867914
1739209697.4158387;-38.13080360867914
1739209697.4158463;-45.120503652039325
1739209697.415854;-38.13080360867914
1739209697.4158616;-38.13080360867914
1739209697.4158692;-45.120503652039325
1739209697.4158769;-38.13080360867914
1739209697.4158845;-45.120503652039325
1739209697.4158921;-45.120503652039325
1739209697.4158998;-45.120503652039325
1739209697.4159074;-38.13080360867914
1739209697.415915;-38.13080360867914
1739209697.4159226;-38.13080360867914
1739209697.4159303;-33.981070128970906
1739209697.415938;-38.13080360867914
1739209697.4159455;-45.120503652039325
1739209697.4159532;-45.120503652039325
1739209697.4159608;-38.13080360867914
1739209697.4159684;-38.13080360867914
1739209697.415976;-38.13080360867914
1739209697.4159837;-45.120503652039325
1739209697.4159913;-38.13080360867914
1739209697.4159992;-38.13080360867914
1739209697.4160068;-38.13080360867914
1739209697.4160144;-45.120503652039325
1739209697.416022;-45.120503652039325
1739209697.4160297;-38.13080360867914
1739209697.4160373;-45.120503652039325
1739209697.416045;-45.120503652039325
1739209697.4160526;-38.13080360867914
1739209697.4160602;-45.120503652039325
1739209697.4160678;-45.120503652039325
1739209697.4160755;-45.120503652039325
1739209697.416083;-33.981070128970906
1739209697.4160907;-38.13080360867914
1739209697.4160984;-45.120503652039325
1739209697.416106;-45.120503652039325
1739209697.4161136;-31.141103565318915
1739209697.4161212;-38.13080360867914
1739209697.4161289;-45.120503652039325
1739209697.4161365;-38.13080360867914
1739209697.4161441;-38.13080360867914
1739209697.4161518;-35.57807855764607
1739209697.4161594;-38.13080360867914
1739209697.416167;-45.120503652039325
1739209697.4161747;-32.81601443825658
1739209697.4161823;-38.13080360867914
1739209697.41619;-38.13080360867914
1739209697.4161975;-33.981070128970906
1739209697.4162052;-33.981070128970906
1739209697.4162128;-45.120503652039325
1739209697.4162204;-45.120503652039325
1739209697.416228;-45.120503652039325
1739209697.4162357;-31.141103565318915
1739209697.4162433;-38.13080360867914
1739209697.416251;-45.120503652039325
1739209697.4162586;-45.120503652039325
1739209697.4162662;-38.13080360867914
1739209697.4162738;-45.120503652039325
1739209697.4162815;-38.13080360867914
1739209697.416289;-38.13080360867914
1739209697.4162967;-45.120503652039325
1739209697.4163043;-45.120503652039325
1739209697.416312;-38.13080360867914
1739209697.4163196;-38.13080360867914
1739209697.4163272;-38.13080360867914
1739209697.4163349;-45.120503652039325
1739209697.4163425;-45.120503652039325
1739209697.4163501;-45.120503652039325
1739209697.4163578;-45.120503652039325
1739209697.4163654;-45.120503652039325
1739209697.416373;-38.13080360867914
1739209697.4163806;-38.13080360867914
1739209697.4163883;-45.120503652039325
1739209697.416396;-38.13080360867914
1739209697.4164035;-38.13080360867914
1739209697.4164112;-38.13080360867914
1739209697.4164188;-30.49652367304973
1739209697.4164264;-33.981070128970906
1739209697.416434;-38.13080360867914
1739209697.4164417;-38.13080360867914
1739209697.4164493;-35.57807855764607
1739209697.416457;-35.57807855764607
1739209697.4164646;-38.13080360867914
1739209697.4164722;-38.13080360867914
1739209697.4164798;-38.13080360867914
1739209697.4164875;-38.13080360867914
1739209697.416495;-38.13080360867914
1739209697.4165027;-45.120503652039325
1739209697.4165103;-45.120503652039325
1739209697.416518;-33.981070128970906
1739209697.4165256;-45.120503652039325
1739209697.4165332;-45.120503652039325
1739209697.4165409;-30.49652367304973
1739209697.4165485;-31.141103565318893
1739209697.4165561;-45.120503652039325
1739209697.4165637;-45.120503652039325
1739209697.4165714;-38.13080360867914
1739209697.416579;-38.13080360867914
1739209697.4165866;-38.13080360867914
1739209697.4165943;-38.13080360867914
1739209697.416602;-35.57807855764607
1739209697.4166095;-32.816014438256545
1739209697.4166172;-45.120503652039325
1739209697.4166248;-38.13080360867914
1739209697.4166324;-32.816014438256545
1739209697.41664;-38.13080360867914
1739209697.416648;-45.120503652039325
1739209697.4166555;-35.57807855764607
1739209697.4166632;-45.120503652039325
1739209697.4166708;-45.120503652039325
1739209697.4166784;-38.13080360867914
1739209697.416686;-45.120503652039325
1739209697.4166937;-45.120503652039325
1739209697.4167013;-38.13080360867914
1739209697.416709;-38.13080360867914
1739209697.4167166;-45.120503652039325
1739209697.4167242;-35.57807855764607
1739209697.4167318;-35.57807855764607
1739209697.4167395;-45.120503652039325
1739209697.416747;-45.120503652039325
1739209697.4167547;-45.120503652039325
1739209697.4167624;-38.13080360867914
1739209697.41677;-38.13080360867914
1739209697.4167776;-45.120503652039325
1739209697.4167852;-45.120503652039325
1739209697.4167929;-38.13080360867914
1739209697.4168005;-45.120503652039325
1739209697.4168081;-45.120503652039325
1739209697.4168158;-38.13080360867914
1739209697.4168234;-35.57807855764607
1739209697.416831;-45.120503652039325
1739209697.4168386;-45.120503652039325
1739209697.4168463;-38.13080360867914
1739209697.416854;-33.981070128970906
1739209697.4168615;-35.57807855764607
1739209697.4168692;-38.13080360867914
1739209697.4168768;-45.120503652039325
1739209697.4168844;-35.57807855764607
1739209697.416892;-38.13080360867914
1739209697.4168997;-38.13080360867914
1739209697.4169073;-35.57807855764607
1739209697.416915;-38.13080360867914
1739209697.4169226;-38.13080360867914
1739209697.4169302;-35.57807855764607
1739209697.4169378;-45.120503652039325
1739209697.4169455;-45.120503652039325
1739209697.416953;-33.981070128970906
1739209697.4169607;-38.13080360867914
1739209697.4169683;-38.13080360867914
1739209697.416976;-38.13080360867914
1739209697.4169836;-45.120503652039325
1739209697.4169912;-35.57807855764607
1739209697.4169989;-33.981070128970906
1739209697.4170065;-35.57807855764607
1739209697.4170141;-38.13080360867914
1739209697.4170218;-45.120503652039325
1739209697.4170294;-33.981070128970906
1739209697.417037;-31.141103565318915
1739209697.4170446;-33.981070128970906
1739209697.4170523;-45.120503652039325
1739209697.41706;-45.120503652039325
1739209697.4170675;-45.120503652039325
1739209697.4170752;-35.57807855764607
1739209697.4170828;-38.13080360867914
1739209697.4170904;-38.13080360867914
1739209697.417098;-35.57807855764607
1739209697.4171057;-38.13080360867914
1739209697.4171133;-38.13080360867914
1739209697.417121;-45.120503652039325
1739209697.4171286;-38.13080360867914
1739209697.4171362;-38.13080360867914
1739209697.4171438;-38.13080360867914
1739209697.4171515;-45.120503652039325
1739209697.417159;-28.992665084841942
1739209697.4171667;-31.141103565318915
1739209697.4171743;-35.57807855764607
1739209697.417182;-38.13080360867914
1739209697.4171896;-45.120503652039325
1739209697.4171972;-35.57807855764607
1739209697.4172049;-35.57807855764607
1739209697.4172125;-38.13080360867914
1739209697.41722;-38.13080360867914
1739209697.4172277;-30.49652367304973
1739209697.4172354;-33.981070128970906
1739209697.417243;-38.13080360867914
1739209697.4172506;-38.13080360867914
1739209697.4172583;-38.13080360867914
1739209697.417266;-45.120503652039325
1739209697.4172735;-38.13080360867914
1739209697.4172812;-33.981070128970906
1739209697.4172888;-31.141103565318915
1739209697.4172964;-45.120503652039325
1739209697.4173043;-45.120503652039325
1739209697.417312;-38.13080360867914
1739209697.4173195;-38.13080360867914
1739209697.4173272;-38.13080360867914
1739209697.4173348;-38.13080360867914
1739209697.4173424;-45.120503652039325
1739209697.41735;-45.120503652039325
1739209697.4173577;-45.120503652039325
1739209697.4173653;-38.13080360867914
1739209697.417373;-38.13080360867914
1739209697.4173806;-38.13080360867914
1739209697.4173882;-45.120503652039325
1739209697.4173958;-38.13080360867914
1739209697.4174035;-35.57807855764607
1739209697.417411;-38.13080360867914
1739209697.4174187;-45.120503652039325
1739209697.4174263;-38.13080360867914
1739209697.417434;-31.141103565318893
1739209697.4174416;-45.120503652039325
1739209697.4174492;-45.120503652039325
1739209697.4174569;-33.981070128970906
1739209697.4174645;-33.981070128970906
1739209697.4174721;-31.14110356531892
1739209697.4174798;-45.120503652039325
1739209697.4174874;-33.981070128970906
1739209697.417495;-38.13080360867914
1739209697.4175026;-38.13080360867914
1739209697.4175103;-38.13080360867914
1739209697.417518;-45.120503652039325
1739209697.4175255;-35.57807855764607
1739209697.4175332;-28.992665084841942
1739209697.4175408;-45.120503652039325
1739209697.4175484;-38.13080360867914
1739209697.417556;-38.13080360867914
1739209697.4175637;-45.120503652039325
1739209697.4175713;-45.120503652039325
1739209697.417579;-45.120503652039325
1739209697.4175866;-38.13080360867914
1739209697.4175942;-33.981070128970906
1739209697.4176018;-38.13080360867914
1739209697.4176095;-35.57807855764607
1739209697.417617;-45.120503652039325
1739209697.4176247;-35.57807855764607
1739209697.4176323;-32.816014438256545
1739209697.41764;-45.120503652039325
1739209697.4176476;-38.13080360867914
1739209697.4176552;-38.13080360867914
1739209697.4176629;-35.57807855764607
1739209697.4176705;-45.120503652039325
1739209697.417678;-45.120503652039325
1739209697.4176857;-45.120503652039325
1739209697.4176934;-45.120503652039325
1739209697.417701;-45.120503652039325
1739209697.4177086;-45.120503652039325
1739209697.4177163;-33.981070128970906
1739209697.417724;-38.13080360867914
1739209697.4177315;-38.13080360867914
1739209697.4177392;-38.13080360867914
1739209697.4177468;-38.13080360867914
1739209697.4177544;-45.120503652039325
1739209697.417762;-45.120503652039325
1739209697.4177697;-45.120503652039325
1739209697.4177773;-38.13080360867914
1739209697.417785;-45.120503652039325
1739209697.4177926;-33.981070128970906
1739209697.4178002;-35.57807855764607
1739209697.4178078;-38.13080360867914
1739209697.4178154;-38.13080360867914
1739209697.417823;-31.141103565318915
1739209697.4178307;-35.57807855764607
1739209697.4178383;-35.57807855764607
1739209697.417846;-45.120503652039325
1739209697.4178536;-38.13080360867914
1739209697.4178612;-35.57807855764607
1739209697.4178689;-38.13080360867914
1739209697.4178765;-45.120503652039325
1739209697.417884;-31.141103565318915
