CAN Message; 0x1d3:0000e1bbd4e69efa
1739209589.1130474;-45.120503652039325
1739209589.1130555;-33.981070128970906
1739209589.1130636;-35.57807855764607
1739209589.1130717;-38.13080360867914
1739209589.1130798;-45.120503652039325
1739209589.113088;-38.13080360867914
1739209589.1130962;-38.13080360867914
1739209589.1131043;-38.13080360867914
1739209589.1131124;-38.13080360867914
1739209589.1131206;-38.13080360867914
1739209589.1131287;-45.120503652039325
1739209589.1131368;-38.13080360867914
1739209589.1131449;-38.13080360867914
1739209589.1131532;-35.57807855764607
1739209589.1131613;-45.120503652039325
1739209589.1131694;-45.120503652039325
1739209589.1131775;-45.120503652039325
1739209589.1131856;-38.13080360867914
1739209589.1131938;-38.13080360867914
1739209589.113202;-45.120503652039325
1739209589.1132102;-45.120503652039325
1739209589.1132183;-45.120503652039325
1739209589.1132264;-45.120503652039325
1739209589.1132345;-45.120503652039325
1739209589.1132426;-38.13080360867914
1739209589.1132507;-45.120503652039325
1739209589.113259;-38.13080360867914
1739209589.1132672;-33.981070128970906
1739209589.1132753;-45.120503652039325
1739209589.1132834;-45.120503652039325
1739209589.1132915;-45.120503652039325
1739209589.1132996;-38.13080360867914
1739209589.113308;-38.13080360867914
1739209589.113316;-33.981070128970906
1739209589.1133242;-38.13080360867914
1739209589.1133323;-45.120503652039325
1739209589.1133404;-45.120503652039325
1739209589.1133485;-38.13080360867914
1739209589.1133568;-32.816014438256545
1739209589.113365;-45.120503652039325
1739209589.113373;-38.13080360867914
1739209589.1133811;-38.13080360867914
1739209589.1133893;-45.120503652039325
1739209589.1133974;-38.13080360867914
1739209589.1134055;-45.120503652039325
1739209589.1134138;-45.120503652039325
1739209589.113422;-38.13080360867914
1739209589.11343;-45.120503652039325
1739209589.1134381;-45.120503652039325
1739209589.1134462;-45.120503652039325
1739209589.1134543;-38.13080360867914
1739209589.1134627;-35.57807855764607
1739209589.1134708;-45.120503652039325
1739209589.113479;-33.981070128970906
1739209589.113487;-26.991370085610722
1739209589.113495;-38.13080360867914
1739209589.1135032;-45.120503652039325
1739209589.1135116;-38.13080360867914
1739209589.1135197;-38.13080360867914
1739209589.1135278;-45.120503652039325
1739209589.113536;-38.13080360867914
1739209589.113544;-45.120503652039325
1739209589.113552;-33.981070128970956
1739209589.1135602;-45.120503652039325
1739209589.1135685;-45.120503652039325
1739209589.1135767;-45.120503652039325
1739209589.1135848;-45.120503652039325
1739209589.1135929;-45.120503652039325
1739209589.113601;-45.120503652039325
1739209589.113609;-45.120503652039325
1739209589.1136174;-38.13080360867914
1739209589.1136255;-38.13080360867914
1739209589.1136336;-45.120503652039325
1739209589.1136417;-45.120503652039325
1739209589.1136498;-35.57807855764607
1739209589.113658;-38.13080360867914
1739209589.1136663;-45.120503652039325
1739209589.1136744;-45.120503652039325
1739209589.1136825;-45.120503652039325
1739209589.1136906;-45.120503652039325
1739209589.1136987;-35.57807855764607
1739209589.1137068;-45.120503652039325
1739209589.113715;-45.120503652039325
1739209589.1137233;-45.120503652039325
1739209589.1137314;-45.120503652039325
1739209589.1137395;-45.120503652039325
1739209589.1137476;-33.981070128970956
1739209589.1137557;-45.120503652039325
1739209589.1137638;-35.57807855764607
1739209589.1137722;-45.120503652039325
1739209589.1137803;-45.120503652039325
1739209589.1137884;-38.13080360867914
1739209589.1137965;-45.120503652039325
1739209589.1138046;-38.13080360867914
1739209589.1138127;-25.077289914212862
1739209589.1138208;-30.49652367304973
1739209589.1138291;-45.120503652039325
1739209589.1138372;-33.981070128970906
1739209589.1138453;-33.981070128970906
1739209589.1138535;-45.120503652039325
1739209589.1138616;-35.57807855764607
1739209589.1138697;-38.13080360867914
1739209589.113878;-45.120503652039325
1739209589.113886;-45.120503652039325
1739209589.1138942;-35.57807855764607
1739209589.1139023;-35.57807855764607
1739209589.1139104;-45.120503652039325
1739209589.1139185;-45.120503652039325
1739209589.113927;-38.13080360867914
1739209589.113935;-38.13080360867914
1739209589.113943;-31.141103565318893
1739209589.1139512;-30.49652367304973
1739209589.1139593;-45.120503652039325
1739209589.1139674;-38.13080360867914
1739209589.1139755;-38.13080360867914
1739209589.1139839;-45.120503652039325
1739209589.113992;-45.120503652039325
1739209589.114;-45.120503652039325
1739209589.1140082;-45.120503652039325
1739209589.1140163;-45.120503652039325
1739209589.1140244;-35.57807855764607
1739209589.1140327;-38.13080360867914
1739209589.1140409;-38.13080360867914
1739209589.114049;-38.13080360867914
1739209589.114057;-45.120503652039325
1739209589.1140652;-38.13080360867914
1739209589.1140733;-45.120503652039325
1739209589.1140816;-45.120503652039325
1739209589.1140897;-38.13080360867914
1739209589.1140978;-45.120503652039325
1739209589.114106;-45.120503652039325
1739209589.114114;-45.120503652039325
1739209589.1141222;-32.816014438256545
1739209589.1141303;-38.13080360867914
1739209589.1141386;-38.13080360867914
1739209589.1141467;-35.57807855764607
1739209589.1141548;-45.120503652039325
1739209589.114163;-38.13080360867914
1739209589.114171;-32.816014438256545
1739209589.1141791;-38.13080360867914
1739209589.1141875;-45.120503652039325
1739209589.1141956;-38.13080360867914
1739209589.1142037;-45.120503652039325
1739209589.1142118;-45.120503652039325
1739209589.11422;-45.120503652039325
1739209589.114228;-45.120503652039325
1739209589.1142364;-33.981070128970906
1739209589.1142445;-38.13080360867914
1739209589.1142526;-38.13080360867914
1739209589.1142607;-38.13080360867914
1739209589.1142688;-38.13080360867914
1739209589.114277;-32.816014438256545
1739209589.114285;-38.13080360867914
1739209589.1142933;-45.120503652039325
1739209589.1143014;-45.120503652039325
1739209589.1143095;-38.13080360867914
1739209589.1143177;-38.13080360867914
1739209589.1143258;-45.120503652039325
1739209589.1143339;-45.120503652039325
1739209589.1143422;-45.120503652039325
1739209589.1143503;-38.13080360867914
1739209589.1143584;-38.13080360867914
1739209589.1143665;-38.13080360867914
1739209589.1143746;-38.13080360867914
1739209589.1143827;-38.13080360867914
1739209589.114391;-38.13080360867914
1739209589.1143992;-38.13080360867914
1739209589.1144073;-38.13080360867914
1739209589.1144154;-45.120503652039325
1739209589.1144235;-45.120503652039325
1739209589.1144316;-45.120503652039325
1739209589.1144397;-38.13080360867914
1739209589.114448;-45.120503652039325
1739209589.1144562;-45.120503652039325
1739209589.1144643;-45.120503652039325
1739209589.1144724;-45.120503652039325
1739209589.1144805;-45.120503652039325
1739209589.1144886;-45.120503652039325
1739209589.114497;-45.120503652039325
1739209589.114505;-38.13080360867914
1739209589.1145132;-45.120503652039325
1739209589.1145213;-45.120503652039325
1739209589.1145294;-38.13080360867914
1739209589.1145375;-38.13080360867914
1739209589.1145456;-38.13080360867914
1739209589.114554;-38.13080360867914
1739209589.114562;-45.120503652039325
1739209589.1145701;-45.120503652039325
1739209589.1145782;-45.120503652039325
1739209589.1145864;-45.120503652039325
1739209589.1145945;-45.120503652039325
1739209589.1146028;-38.13080360867914
1739209589.114611;-38.13080360867914
1739209589.114619;-38.13080360867914
1739209589.1146271;-45.120503652039325
1739209589.1146352;-38.13080360867914
1739209589.1146433;-38.13080360867914
1739209589.1146517;-38.13080360867914
1739209589.1146598;-38.13080360867914
1739209589.114668;-45.120503652039325
1739209589.114676;-45.120503652039325
1739209589.114684;-45.120503652039325
1739209589.1146922;-38.13080360867914
1739209589.1147003;-38.13080360867914
1739209589.1147087;-45.120503652039325
1739209589.1147168;-38.13080360867914
1739209589.1147249;-45.120503652039325
1739209589.114733;-38.13080360867914
1739209589.114741;-38.13080360867914
1739209589.1147492;-45.120503652039325
1739209589.1147575;-45.120503652039325
1739209589.1147656;-33.981070128970906
1739209589.1147738;-45.120503652039325
1739209589.1147819;-38.13080360867914
1739209589.11479;-38.13080360867914
1739209589.114798;-38.13080360867914
1739209589.1148064;-31.141103565318915
1739209589.1148145;-45.120503652039325
1739209589.1148226;-45.120503652039325
1739209589.1148307;-33.981070128970906
1739209589.1148388;-38.13080360867914
1739209589.114847;-45.120503652039325
1739209589.114855;-45.120503652039325
1739209589.1148634;-45.120503652039325
1739209589.1148715;-35.57807855764607
1739209589.1148796;-45.120503652039325
1739209589.1148877;-45.120503652039325
1739209589.1148958;-45.120503652039325
1739209589.114904;-45.120503652039325
1739209589.1149123;-45.120503652039325
1739209589.1149204;-38.13080360867914
1739209589.1149285;-32.816014438256545
1739209589.1149366;-32.816014438256545
1739209589.1149447;-38.13080360867914
1739209589.1149528;-35.57807855764607
1739209589.1149611;-35.57807855764607
1739209589.1149693;-38.13080360867914
1739209589.1149774;-45.120503652039325
1739209589.1149855;-45.120503652039325
1739209589.1149936;-45.120503652039325
1739209589.1150017;-45.120503652039325
1739209589.1150098;-33.981070128970906
1739209589.1150181;-45.120503652039325
1739209589.1150262;-45.120503652039325
1739209589.1150343;-38.13080360867914
1739209589.1150424;-38.13080360867914
1739209589.1150506;-45.120503652039325
1739209589.1150587;-45.120503652039325
1739209589.115067;-45.120503652039325
1739209589.115075;-45.120503652039325
1739209589.1150832;-35.57807855764607
1739209589.1150913;-35.57807855764607
1739209589.1150994;-45.120503652039325
1739209589.1151075;-45.120503652039325
1739209589.1151156;-38.13080360867914
1739209589.115124;-38.13080360867914
1739209589.115132;-30.49652367304973
1739209589.1151402;-45.120503652039325
1739209589.1151483;-38.13080360867914
1739209589.1151564;-33.981070128970906
1739209589.1151645;-32.816014438256545
1739209589.1151729;-45.120503652039325
1739209589.115181;-35.57807855764607
1739209589.115189;-45.120503652039325
1739209589.1151972;-31.141103565318943
1739209589.1152053;-45.120503652039325
1739209589.1152134;-45.120503652039325
1739209589.1152217;-45.120503652039325
1739209589.1152298;-45.120503652039325
1739209589.115238;-45.120503652039325
1739209589.115246;-45.120503652039325
1739209589.1152542;-38.13080360867914
1739209589.1152623;-27.8777449560314
1739209589.1152704;-38.13080360867914
1739209589.1152787;-38.13080360867914
1739209589.1152868;-38.13080360867914
1739209589.115295;-38.13080360867914
1739209589.115303;-45.120503652039325
1739209589.1153111;-45.120503652039325
1739209589.1153193;-33.981070128970906
1739209589.1153276;-45.120503652039325
1739209589.1153357;-45.120503652039325
1739209589.1153438;-45.120503652039325
1739209589.115352;-45.120503652039325
1739209589.11536;-38.13080360867914
1739209589.1153681;-38.13080360867914
1739209589.1153765;-45.120503652039325
1739209589.1153846;-45.120503652039325
1739209589.1153927;-35.57807855764607
1739209589.1154008;-38.13080360867914
1739209589.115409;-45.120503652039325
1739209589.115417;-45.120503652039325
1739209589.115425;-45.120503652039325
1739209589.1154335;-38.13080360867914
1739209589.1154416;-45.120503652039325
1739209589.1154497;-45.120503652039325
1739209589.1154578;-32.816014438256545
1739209589.1154659;-45.120503652039325
1739209589.115474;-38.13080360867914
1739209589.1154823;-33.981070128970906
1739209589.1154904;-45.120503652039325
1739209589.1154985;-38.13080360867914
1739209589.1155066;-45.120503652039325
1739209589.1155148;-38.13080360867914
1739209589.1155229;-45.120503652039325
1739209589.1155312;-45.120503652039325
1739209589.1155393;-45.120503652039325
1739209589.1155474;-38.13080360867914
1739209589.1155555;-38.13080360867914
1739209589.1155636;-33.981070128970906
1739209589.1155717;-45.120503652039325
1739209589.1155798;-45.120503652039325
1739209589.1155882;-35.57807855764607
1739209589.1155963;-38.13080360867914
1739209589.1156044;-38.13080360867914
1739209589.1156125;-38.13080360867914
1739209589.1156206;-45.120503652039325
1739209589.1156287;-45.120503652039325
1739209589.115637;-32.816014438256545
1739209589.1156452;-38.13080360867914
1739209589.1156533;-45.120503652039325
1739209589.1156614;-38.13080360867914
1739209589.1156695;-38.13080360867914
1739209589.1156776;-33.981070128970906
1739209589.115686;-38.13080360867914
1739209589.115694;-33.981070128970906
1739209589.1157022;-38.13080360867914
1739209589.1157103;-45.120503652039325
1739209589.1157184;-38.13080360867914
1739209589.1157265;-38.13080360867914
1739209589.1157346;-45.120503652039325
1739209589.115743;-45.120503652039325
1739209589.115751;-45.120503652039325
1739209589.1157591;-45.120503652039325
1739209589.1157672;-38.13080360867914
1739209589.1157753;-45.120503652039325
1739209589.1157835;-45.120503652039325
1739209589.1157918;-38.13080360867914
1739209589.1158;-35.57807855764607
1739209589.115808;-33.981070128970906
1739209589.115816;-45.120503652039325
1739209589.1158242;-33.981070128970906
1739209589.1158323;-38.13080360867914
1739209589.1158404;-38.13080360867914
1739209589.1158488;-45.120503652039325
1739209589.115857;-38.13080360867914
1739209589.115865;-45.120503652039325
1739209589.115873;-45.120503652039325
1739209589.1158812;-38.13080360867914
1739209589.1158893;-38.13080360867914
1739209589.1158977;-45.120503652039325
1739209589.1159058;-45.120503652039325
1739209589.1159139;-45.120503652039325
1739209589.115922;-38.13080360867914
1739209589.11593;-45.120503652039325
1739209589.1159382;-45.120503652039325
1739209589.1159465;-45.120503652039325
1739209589.1159546;-38.13080360867914
1739209589.1159627;-38.13080360867914
1739209589.1159708;-38.13080360867914
1739209589.115979;-45.120503652039325
1739209589.115987;-33.981070128970906
1739209589.1159952;-45.120503652039325
1739209589.1160035;-45.120503652039325
1739209589.1160116;-45.120503652039325
1739209589.1160197;-38.13080360867914
1739209589.1160278;-38.13080360867914
1739209589.116036;-45.120503652039325
1739209589.116044;-38.13080360867914
1739209589.1160524;-33.981070128970906
1739209589.1160605;-38.13080360867914
1739209589.1160686;-38.13080360867914
1739209589.1160767;-38.13080360867914
1739209589.1160848;-45.120503652039325
1739209589.116093;-38.13080360867914
1739209589.1161013;-35.57807855764607
1739209589.1161094;-35.57807855764607
1739209589.1161175;-31.141103565318915
1739209589.1161256;-28.992665084841942
1739209589.1161337;-38.13080360867914
1739209589.1161418;-45.120503652039325
1739209589.11615;-38.13080360867914
1739209589.1161582;-38.13080360867914
1739209589.1161664;-45.120503652039325
1739209589.1161745;-38.13080360867914
1739209589.1161826;-31.141103565318915
1739209589.1161907;-35.57807855764607
1739209589.1161988;-45.120503652039325
1739209589.1162071;-45.120503652039325
1739209589.1162152;-45.120503652039325
1739209589.1162233;-38.13080360867914
1739209589.1162314;-45.120503652039325
1739209589.1162395;-45.120503652039325
1739209589.1162477;-38.13080360867914
1739209589.116256;-38.13080360867914
1739209589.116264;-38.13080360867914
1739209589.1162722;-35.57807855764607
1739209589.1162803;-38.13080360867914
1739209589.1162884;-45.120503652039325
1739209589.1162965;-38.13080360867914
1739209589.1163046;-45.120503652039325
1739209589.116313;-38.13080360867914
1739209589.116321;-31.141103565318915
1739209589.1163292;-45.120503652039325
1739209589.1163373;-45.120503652039325
1739209589.1163454;-38.13080360867914
1739209589.1163535;-38.13080360867914
1739209589.1163619;-38.13080360867914
1739209589.11637;-45.120503652039325
1739209589.116378;-45.120503652039325
1739209589.1163862;-35.57807855764607
1739209589.1163943;-35.57807855764607
1739209589.1164024;-45.120503652039325
1739209589.1164105;-45.120503652039325
1739209589.1164188;-38.13080360867914
1739209589.116427;-45.120503652039325
1739209589.116435;-45.120503652039325
1739209589.1164432;-33.981070128970906
1739209589.1164513;-31.141103565318915
1739209589.1164594;-45.120503652039325
1739209589.1164677;-45.120503652039325
1739209589.1164758;-38.13080360867914
1739209589.116484;-45.120503652039325
1739209589.116492;-45.120503652039325
1739209589.1165001;-45.120503652039325
1739209589.1165082;-33.981070128970906
1739209589.1165166;-45.120503652039325
1739209589.1165247;-38.13080360867914
1739209589.1165328;-45.120503652039325
1739209589.116541;-38.13080360867914
1739209589.116549;-32.816014438256545
1739209589.1165571;-38.13080360867914
1739209589.1165652;-45.120503652039325
1739209589.1165736;-45.120503652039325
1739209589.1165817;-38.13080360867914
1739209589.1165898;-38.13080360867914
1739209589.116598;-45.120503652039325
1739209589.116606;-45.120503652039325
1739209589.116614;-38.13080360867914
1739209589.1166224;-32.816014438256545
1739209589.1166306;-45.120503652039325
1739209589.1166387;-45.120503652039325
1739209589.1166468;-38.13080360867914
1739209589.1166549;-38.13080360867914
1739209589.116663;-38.13080360867914
1739209589.1166713;-38.13080360867914
1739209589.1166794;-38.13080360867914
1739209589.1166875;-38.13080360867914
1739209589.1166956;-35.57807855764607
1739209589.1167037;-38.13080360867914
1739209589.1167119;-35.57807855764607
1739209589.11672;-38.13080360867914
1739209589.1167283;-45.120503652039325
1739209589.1167364;-45.120503652039325
1739209589.1167445;-35.57807855764607
1739209589.1167526;-35.57807855764607
1739209589.1167607;-45.120503652039325
1739209589.1167688;-45.120503652039325
1739209589.1167772;-32.816014438256545
1739209589.1167853;-33.981070128970906
1739209589.1167934;-38.13080360867914
1739209589.1168015;-35.57807855764607
1739209589.1168096;-45.120503652039325
1739209589.1168177;-35.57807855764607
1739209589.116826;-35.57807855764607
1739209589.1168342;-38.13080360867914
1739209589.1168423;-45.120503652039325
1739209589.1168504;-45.120503652039325
1739209589.1168585;-45.120503652039325
1739209589.1168666;-33.981070128970906
1739209589.1168747;-33.981070128970906
1739209589.116883;-45.120503652039325
1739209589.1168911;-45.120503652039325
1739209589.1168993;-45.120503652039325
1739209589.1169074;-38.13080360867914
1739209589.1169155;-33.981070128970906
1739209589.1169236;-35.57807855764607
1739209589.116932;-38.13080360867914
1739209589.11694;-32.816014438256545
1739209589.1169481;-30.49652367304973
1739209589.1169562;-45.120503652039325
1739209589.1169643;-33.981070128970906
1739209589.1169724;-38.13080360867914
1739209589.1169806;-45.120503652039325
1739209589.116989;-45.120503652039325
1739209589.116997;-38.13080360867914
1739209589.117005;-38.13080360867914
1739209589.1170132;-45.120503652039325
1739209589.1170213;-45.120503652039325
1739209589.1170294;-38.13080360867914
1739209589.1170378;-38.13080360867914
1739209589.1170459;-32.816014438256545
1739209589.117054;-45.120503652039325
1739209589.117062;-45.120503652039325
1739209589.1170702;-38.13080360867914
1739209589.1170783;-35.57807855764607
1739209589.1170866;-38.13080360867914
1739209589.1170948;-38.13080360867914
1739209589.1171029;-45.120503652039325
1739209589.117111;-45.120503652039325
1739209589.117119;-33.981070128970906
1739209589.1171272;-45.120503652039325
1739209589.1171353;-45.120503652039325
1739209589.1171436;-38.13080360867914
1739209589.1171517;-38.13080360867914
1739209589.1171598;-38.13080360867914
1739209589.117168;-38.13080360867914
1739209589.117176;-45.120503652039325
1739209589.1171842;-45.120503652039325
1739209589.1171925;-38.13080360867914
1739209589.1172006;-32.816014438256545
1739209589.1172087;-33.981070128970906
1739209589.1172168;-45.120503652039325
1739209589.117225;-45.120503652039325
1739209589.117233;-45.120503652039325
1739209589.1172414;-31.141103565318915
1739209589.1172495;-38.13080360867914
1739209589.1172576;-45.120503652039325
1739209589.1172657;-45.120503652039325
1739209589.1172738;-45.120503652039325
1739209589.117282;-38.13080360867914
1739209589.11729;-45.120503652039325
1739209589.1172984;-45.120503652039325
1739209589.1173065;-38.13080360867914
1739209589.1173146;-45.120503652039325
1739209589.1173227;-38.13080360867914
1739209589.1173308;-38.13080360867914
1739209589.117339;-38.13080360867914
1739209589.1173472;-38.13080360867914
1739209589.1173553;-38.13080360867914
1739209589.1173635;-35.57807855764607
1739209589.1173716;-27.267205301931607
1739209589.1173797;-38.13080360867914
1739209589.1173878;-33.981070128970906
1739209589.117396;-38.13080360867914
1739209589.1174042;-33.981070128970906
1739209589.1174123;-45.120503652039325
1739209589.1174204;-45.120503652039325
1739209589.1174285;-45.120503652039325
1739209589.1174366;-35.57807855764607
1739209589.1174448;-38.13080360867914
1739209589.117453;-45.120503652039325
1739209589.1174612;-45.120503652039325
1739209589.1174693;-45.120503652039325
1739209589.1174774;-45.120503652039325
1739209589.1174855;-45.120503652039325
1739209589.1174936;-45.120503652039325
1739209589.117502;-38.13080360867914
1739209589.11751;-45.120503652039325
1739209589.1175182;-38.13080360867914
1739209589.1175263;-35.57807855764607
1739209589.1175344;-35.57807855764607
1739209589.1175425;-45.120503652039325
1739209589.1175508;-45.120503652039325
1739209589.117559;-38.13080360867914
1739209589.117567;-31.141103565318915
1739209589.1175752;-32.816014438256545
1739209589.1175833;-38.13080360867914
1739209589.1175914;-38.13080360867914
1739209589.1175995;-38.13080360867914
1739209589.1176078;-38.13080360867914
1739209589.117616;-45.120503652039325
1739209589.117624;-38.13080360867914
1739209589.1176322;-30.49652367304973
1739209589.1176403;-38.13080360867914
1739209589.1176484;-45.120503652039325
1739209589.1176567;-45.120503652039325
1739209589.1176648;-38.13080360867914
1739209589.117673;-45.120503652039325
1739209589.117681;-38.13080360867914
1739209589.1176891;-33.981070128970906
1739209589.1176972;-31.141103565318915
1739209589.1177053;-38.13080360867914
1739209589.1177137;-38.13080360867914
1739209589.1177218;-45.120503652039325
1739209589.11773;-38.13080360867914
1739209589.117738;-38.13080360867914
1739209589.117746;-45.120503652039325
1739209589.1177542;-45.120503652039325
1739209589.1177626;-45.120503652039325
1739209589.1177707;-31.141103565318893
1739209589.1177788;-33.981070128970906
1739209589.117787;-45.120503652039325
1739209589.117795;-45.120503652039325
1739209589.117803;-38.13080360867914
1739209589.1178114;-38.13080360867914
1739209589.1178195;-38.13080360867914
1739209589.1178277;-38.13080360867914
1739209589.1178358;-45.120503652039325
1739209589.1178439;-45.120503652039325
1739209589.117852;-35.57807855764607
1739209589.11786;-35.57807855764607
1739209589.1178684;-45.120503652039325
1739209589.1178765;-45.120503652039325
1739209589.1178846;-38.13080360867914
1739209589.1178927;-45.120503652039325
1739209589.1179008;-38.13080360867914
1739209589.117909;-45.120503652039325
1739209589.1179173;-35.57807855764607
1739209589.1179254;-45.120503652039325
1739209589.1179335;-38.13080360867914
1739209589.1179416;-45.120503652039325
1739209589.1179497;-45.120503652039325
1739209589.1179578;-38.13080360867914
1739209589.1179662;-38.13080360867914
1739209589.1179743;-45.120503652039325
1739209589.1179824;-38.13080360867914
1739209589.1179905;-45.120503652039325
1739209589.1179986;-45.120503652039325
1739209589.1180067;-38.13080360867914
1739209589.1180148;-38.13080360867914
1739209589.1180232;-45.120503652039325
1739209589.1180313;-45.120503652039325
1739209589.1180394;-45.120503652039325
1739209589.1180475;-32.816014438256545
1739209589.1180556;-35.57807855764607
1739209589.1180637;-38.13080360867914
1739209589.118072;-38.13080360867914
1739209589.1180801;-45.120503652039325
1739209589.1180882;-45.120503652039325
1739209589.1180964;-32.816014438256545
1739209589.1181045;-38.13080360867914
1739209589.1181126;-45.120503652039325
1739209589.118121;-45.120503652039325
1739209589.118129;-38.13080360867914
1739209589.1181371;-45.120503652039325
1739209589.1181452;-32.816014438256545
1739209589.1181533;-32.816014438256545
1739209589.1181614;-45.120503652039325
1739209589.1181695;-45.120503652039325
1739209589.118178;-35.57807855764607
1739209589.118186;-35.57807855764607
1739209589.118194;-45.120503652039325
1739209589.1182022;-45.120503652039325
1739209589.1182103;-35.57807855764607
1739209589.1182184;-38.13080360867914
1739209589.1182268;-32.816014438256545
1739209589.1182349;-38.13080360867914
1739209589.118243;-45.120503652039325
1739209589.118251;-45.120503652039325
1739209589.1182592;-32.816014438256545
1739209589.1182673;-38.13080360867914
1739209589.1182754;-45.120503652039325
1739209589.1182837;-45.120503652039325
1739209589.1182919;-31.141103565318893
1739209589.1183;-35.57807855764607
1739209589.118308;-45.120503652039325
1739209589.1183162;-45.120503652039325
1739209589.1183243;-45.120503652039325
1739209589.1183326;-45.120503652039325
1739209589.1183407;-38.13080360867914
1739209589.1183488;-38.13080360867914
1739209589.118357;-38.13080360867914
1739209589.118365;-45.120503652039325
1739209589.1183732;-32.816014438256545
1739209589.1183815;-38.13080360867914
1739209589.1183896;-45.120503652039325
1739209589.1183977;-45.120503652039325
1739209589.1184058;-45.120503652039325
1739209589.118414;-38.13080360867914
1739209589.118422;-30.49652367304973
1739209589.1184301;-32.816014438256545
1739209589.1184385;-45.120503652039325
1739209589.1184466;-38.13080360867914
1739209589.1184547;-35.57807855764607
1739209589.1184628;-38.13080360867914
1739209589.118471;-45.120503652039325
1739209589.118479;-38.13080360867914
1739209589.1184874;-45.120503652039325
1739209589.1184955;-45.120503652039325
1739209589.1185036;-45.120503652039325
1739209589.1185117;-38.13080360867914
1739209589.1185198;-38.13080360867914
1739209589.118528;-45.120503652039325
1739209589.1185362;-38.13080360867914
1739209589.1185443;-35.57807855764607
1739209589.1185524;-45.120503652039325
1739209589.1185606;-45.120503652039325
1739209589.1185687;-32.816014438256545
1739209589.1185768;-35.57807855764607
1739209589.1185849;-38.13080360867914
1739209589.1185932;-45.120503652039325
1739209589.1186013;-45.120503652039325
1739209589.1186094;-38.13080360867914
1739209589.1186175;-32.816014438256545
1739209589.1186256;-28.992665084841942
1739209589.1186337;-45.120503652039325
1739209589.118642;-45.120503652039325
1739209589.1186502;-38.13080360867914
1739209589.1186583;-31.141103565318915
1739209589.1186664;-38.13080360867914
1739209589.1186745;-45.120503652039325
1739209589.1186826;-45.120503652039325
1739209589.118691;-38.13080360867914
1739209589.118699;-38.13080360867914
1739209589.1187072;-38.13080360867914
1739209589.1187153;-38.13080360867914
1739209589.1187234;-38.13080360867914
1739209589.1187315;-45.120503652039325
1739209589.1187396;-38.13080360867914
1739209589.118748;-45.120503652039325
1739209589.118756;-45.120503652039325
1739209589.1187642;-45.120503652039325
1739209589.1187723;-45.120503652039325
1739209589.1187804;-45.120503652039325
1739209589.1187885;-45.120503652039325
1739209589.1187968;-33.981070128970906
1739209589.118805;-45.120503652039325
1739209589.118813;-45.120503652039325
1739209589.1188211;-38.13080360867914
1739209589.1188293;-45.120503652039325
1739209589.1188374;-45.120503652039325
1739209589.1188457;-38.13080360867914
1739209589.1188538;-45.120503652039325
1739209589.118862;-45.120503652039325
1739209589.11887;-45.120503652039325
1739209589.1188781;-38.13080360867914
1739209589.1188862;-38.13080360867914
1739209589.1188943;-32.816014438256545
1739209589.1189027;-38.13080360867914
1739209589.1189108;-38.13080360867914
1739209589.118919;-35.57807855764607
1739209589.118927;-33.981070128970906
1739209589.118935;-38.13080360867914
1739209589.1189432;-45.120503652039325
1739209589.1189516;-45.120503652039325
1739209589.1189597;-38.13080360867914
1739209589.1189678;-38.13080360867914
1739209589.1189759;-33.981070128970906
1739209589.118984;-45.120503652039325
1739209589.118992;-45.120503652039325
1739209589.1190002;-38.13080360867914
1739209589.1190085;-45.120503652039325
1739209589.1190166;-38.13080360867914
1739209589.1190248;-38.13080360867914
1739209589.1190329;-45.120503652039325
1739209589.119041;-45.120503652039325
1739209589.119049;-38.13080360867914
1739209589.1190574;-38.13080360867914
1739209589.1190655;-38.13080360867914
1739209589.1190736;-45.120503652039325
1739209589.1190817;-38.13080360867914
1739209589.1190898;-38.13080360867914
1739209589.119098;-38.13080360867914
1739209589.1191063;-45.120503652039325
1739209589.1191144;-38.13080360867914
1739209589.1191225;-35.57807855764607
1739209589.1191306;-38.13080360867914
1739209589.1191387;-45.120503652039325
1739209589.1191468;-45.120503652039325
1739209589.119155;-38.13080360867914
1739209589.1191633;-32.816014438256545
1739209589.1191714;-45.120503652039325
1739209589.1191795;-38.13080360867914
1739209589.1191876;-45.120503652039325
1739209589.1191957;-38.13080360867914
1739209589.1192038;-45.120503652039325
1739209589.1192122;-33.981070128970906
1739209589.1192203;-31.141103565318915
1739209589.1192284;-45.120503652039325
1739209589.1192365;-33.981070128970906
1739209589.1192446;-33.981070128970906
1739209589.1192527;-45.120503652039325
1739209589.119261;-45.120503652039325
1739209589.1192691;-38.13080360867914
1739209589.1192772;-38.13080360867914
1739209589.1192853;-38.13080360867914
1739209589.1192935;-38.13080360867914
1739209589.1193016;-45.120503652039325
1739209589.1193097;-45.120503652039325
1739209589.119318;-38.13080360867914
1739209589.119326;-38.13080360867914
1739209589.1193342;-45.120503652039325
1739209589.1193423;-33.981070128970906
1739209589.1193504;-31.141103565318915
1739209589.1193585;-35.57807855764607
1739209589.119367;-38.13080360867914
1739209589.119375;-38.13080360867914
1739209589.119383;-33.981070128970906
1739209589.1193912;-45.120503652039325
1739209589.1193993;-38.13080360867914
1739209589.1194074;-38.13080360867914
1739209589.1194158;-45.120503652039325
1739209589.1194239;-45.120503652039325
1739209589.119432;-35.57807855764607
1739209589.11944;-38.13080360867914
