CAN Message; 0x150:060074f17144f0e4
Timestamp;Amplitude
1739209868.466144;-38.13080360867914
1739209868.466156;-38.13080360867914
1739209868.466168;-38.13080360867914
1739209868.4661796;-38.13080360867914
1739209868.4661915;-38.13080360867914
1739209868.4662035;-33.981070128970906
1739209868.4662154;-45.120503652039325
1739209868.4662273;-45.120503652039325
1739209868.4662392;-38.13080360867914
1739209868.4662511;-35.57807855764607
1739209868.466263;-38.13080360867914
1739209868.466275;-35.57807855764607
1739209868.466287;-38.13080360867914
1739209868.4662988;-38.13080360867914
1739209868.4663107;-38.13080360867914
1739209868.4663227;-45.120503652039325
1739209868.4663346;-45.120503652039325
1739209868.4663465;-45.120503652039325
1739209868.4663584;-33.981070128970906
1739209868.4663703;-45.120503652039325
1739209868.4663823;-45.120503652039325
1739209868.4663942;-28.58837851428586
1739209868.466406;-38.13080360867914
1739209868.466418;-45.120503652039325
1739209868.46643;-45.120503652039325
1739209868.4664419;-33.981070128970906
1739209868.4664538;-45.120503652039325
1739209868.4664657;-45.120503652039325
1739209868.4664776;-45.120503652039325
1739209868.4664896;-45.120503652039325
1739209868.4665012;-38.13080360867914
1739209868.4665132;-45.120503652039325
1739209868.466525;-45.120503652039325
1739209868.466537;-45.120503652039325
1739209868.466549;-45.120503652039325
1739209868.4665608;-45.120503652039325
1739209868.4665728;-45.120503652039325
1739209868.4665847;-45.120503652039325
1739209868.4665966;-45.120503652039325
1739209868.4666085;-38.13080360867914
1739209868.4666204;-45.120503652039325
1739209868.4666324;-33.981070128970906
1739209868.4666443;-32.816014438256545
1739209868.4666562;-38.13080360867914
1739209868.4666681;-45.120503652039325
1739209868.46668;-30.49652367304973
1739209868.466692;-33.981070128970906
1739209868.466704;-45.120503652039325
1739209868.4667158;-45.120503652039325
1739209868.4667277;-45.120503652039325
1739209868.4667397;-38.13080360867914
1739209868.4667516;-38.13080360867914
1739209868.4667635;-45.120503652039325
1739209868.4667754;-38.13080360867914
1739209868.4667873;-45.120503652039325
1739209868.4667993;-33.981070128970906
1739209868.4668112;-45.120503652039325
1739209868.4668229;-45.120503652039325
1739209868.4668348;-45.120503652039325
1739209868.4668467;-45.120503652039325
1739209868.4668586;-45.120503652039325
1739209868.4668705;-28.58837851428586
1739209868.4668825;-35.57807855764607
1739209868.4668944;-45.120503652039325
1739209868.4669063;-45.120503652039325
1739209868.4669182;-45.120503652039325
1739209868.4669302;-45.120503652039325
1739209868.466942;-38.13080360867914
1739209868.466954;-45.120503652039325
1739209868.466966;-38.13080360867914
1739209868.4669778;-35.57807855764607
1739209868.4669898;-38.13080360867914
1739209868.4670017;-38.13080360867914
1739209868.4670136;-32.816014438256545
1739209868.4670255;-35.57807855764607
1739209868.4670374;-38.13080360867914
1739209868.4670494;-35.57807855764607
1739209868.4670613;-45.120503652039325
1739209868.4670732;-45.120503652039325
1739209868.4670851;-38.13080360867914
1739209868.467097;-38.13080360867914
1739209868.467109;-45.120503652039325
1739209868.467121;-38.13080360867914
1739209868.4671328;-38.13080360867914
1739209868.4671445;-45.120503652039325
1739209868.4671564;-29.438486411369333
1739209868.4671683;-31.141103565318893
1739209868.4671803;-45.120503652039325
1739209868.4671922;-45.120503652039325
1739209868.467204;-38.13080360867914
1739209868.467216;-33.981070128970906
1739209868.467228;-45.120503652039325
1739209868.4672399;-38.13080360867914
1739209868.4672518;-45.120503652039325
1739209868.4672637;-38.13080360867914
1739209868.4672756;-35.57807855764607
1739209868.4672875;-45.120503652039325
1739209868.4672995;-45.120503652039325
1739209868.4673114;-38.13080360867914
1739209868.4673233;-45.120503652039325
1739209868.4673352;-45.120503652039325
1739209868.4673471;-38.13080360867914
1739209868.467359;-45.120503652039325
1739209868.467371;-38.13080360867914
1739209868.467383;-38.13080360867914
1739209868.4673948;-38.13080360867914
1739209868.4674067;-45.120503652039325
1739209868.4674187;-38.13080360867914
1739209868.4674306;-45.120503652039325
1739209868.4674425;-35.57807855764607
1739209868.4674544;-31.141103565318893
1739209868.467466;-38.13080360867914
1739209868.467478;-45.120503652039325
1739209868.46749;-32.816014438256545
1739209868.4675019;-38.13080360867914
1739209868.4675138;-45.120503652039325
1739209868.4675257;-45.120503652039325
1739209868.4675376;-38.13080360867914
1739209868.4675496;-45.120503652039325
1739209868.4675615;-38.13080360867914
1739209868.4675734;-45.120503652039325
1739209868.4675853;-45.120503652039325
1739209868.4675972;-45.120503652039325
1739209868.4676092;-38.13080360867914
1739209868.467621;-45.120503652039325
1739209868.467633;-38.13080360867914
1739209868.467645;-35.57807855764607
1739209868.4676569;-38.13080360867914
1739209868.4676688;-45.120503652039325
1739209868.4676807;-38.13080360867914
1739209868.4676926;-33.981070128970906
1739209868.4677045;-38.13080360867914
1739209868.4677165;-45.120503652039325
1739209868.4677284;-45.120503652039325
1739209868.4677403;-45.120503652039325
1739209868.4677522;-38.13080360867914
1739209868.4677641;-38.13080360867914
1739209868.467776;-45.120503652039325
1739209868.4677877;-38.13080360867914
1739209868.4677997;-38.13080360867914
1739209868.4678116;-45.120503652039325
1739209868.4678235;-38.13080360867914
1739209868.4678354;-38.13080360867914
1739209868.4678473;-45.120503652039325
1739209868.4678593;-45.120503652039325
1739209868.4678712;-32.816014438256545
1739209868.467883;-38.13080360867914
1739209868.467895;-38.13080360867914
1739209868.467907;-45.120503652039325
1739209868.4679189;-38.13080360867914
1739209868.4679308;-38.13080360867914
1739209868.4679427;-38.13080360867914
1739209868.4679546;-45.120503652039325
1739209868.4679666;-45.120503652039325
1739209868.4679785;-38.13080360867914
1739209868.4679904;-33.981070128970906
1739209868.4680023;-38.13080360867914
1739209868.4680142;-45.120503652039325
1739209868.4680262;-45.120503652039325
1739209868.468038;-38.13080360867914
1739209868.46805;-45.120503652039325
1739209868.468062;-45.120503652039325
1739209868.4680738;-45.120503652039325
1739209868.4680858;-45.120503652039325
1739209868.4680977;-45.120503652039325
1739209868.4681094;-45.120503652039325
1739209868.4681213;-38.13080360867914
1739209868.4681332;-45.120503652039325
1739209868.4681451;-38.13080360867914
1739209868.468157;-38.13080360867914
1739209868.468169;-38.13080360867914
1739209868.468181;-38.13080360867914
1739209868.4681928;-45.120503652039325
1739209868.4682047;-45.120503652039325
1739209868.4682167;-38.13080360867914
1739209868.4682286;-45.120503652039325
1739209868.4682405;-45.120503652039325
1739209868.4682524;-38.13080360867914
1739209868.4682643;-33.981070128970906
1739209868.4682763;-35.57807855764607
1739209868.4682882;-38.13080360867914
1739209868.4683;-45.120503652039325
1739209868.468312;-38.13080360867914
1739209868.468324;-35.57807855764607
1739209868.4683359;-45.120503652039325
1739209868.4683478;-45.120503652039325
1739209868.4683597;-45.120503652039325
1739209868.4683716;-45.120503652039325
1739209868.4683836;-45.120503652039325
1739209868.4683955;-38.13080360867914
1739209868.4684074;-38.13080360867914
1739209868.468419;-31.141103565318915
1739209868.468431;-45.120503652039325
1739209868.468443;-45.120503652039325
1739209868.4684548;-33.981070128970906
1739209868.4684668;-38.13080360867914
1739209868.4684787;-45.120503652039325
1739209868.4684906;-45.120503652039325
1739209868.4685025;-45.120503652039325
1739209868.4685144;-35.57807855764607
1739209868.4685264;-45.120503652039325
1739209868.4685383;-35.57807855764607
1739209868.4685502;-45.120503652039325
1739209868.4685621;-45.120503652039325
1739209868.468574;-45.120503652039325
1739209868.468586;-45.120503652039325
1739209868.468598;-38.13080360867914
1739209868.4686098;-28.992665084841942
1739209868.4686217;-38.13080360867914
1739209868.4686337;-45.120503652039325
1739209868.4686456;-38.13080360867914
1739209868.4686575;-38.13080360867914
1739209868.4686694;-45.120503652039325
1739209868.4686813;-38.13080360867914
1739209868.4686933;-38.13080360867914
1739209868.4687052;-38.13080360867914
1739209868.468717;-38.13080360867914
1739209868.468729;-38.13080360867914
1739209868.4687407;-35.57807855764607
1739209868.4687526;-45.120503652039325
1739209868.4687645;-45.120503652039325
1739209868.4687765;-33.981070128970906
1739209868.4687884;-38.13080360867914
1739209868.4688003;-33.981070128970956
1739209868.4688122;-45.120503652039325
1739209868.4688241;-35.57807855764607
1739209868.468836;-45.120503652039325
1739209868.468848;-45.120503652039325
1739209868.46886;-38.13080360867914
1739209868.4688718;-45.120503652039325
1739209868.4688838;-38.13080360867914
1739209868.4688957;-26.991370085610722
1739209868.4689076;-32.816014438256545
1739209868.4689195;-45.120503652039325
1739209868.4689314;-38.13080360867914
1739209868.4689434;-33.981070128970906
1739209868.4689553;-45.120503652039325
1739209868.4689672;-35.57807855764607
1739209868.4689791;-35.57807855764607
1739209868.468991;-45.120503652039325
1739209868.469003;-45.120503652039325
1739209868.469015;-38.13080360867914
1739209868.4690268;-38.13080360867914
1739209868.4690387;-45.120503652039325
1739209868.4690506;-38.13080360867914
1739209868.4690623;-38.13080360867914
1739209868.4690742;-45.120503652039325
1739209868.4690862;-33.981070128970906
1739209868.469098;-28.58837851428586
1739209868.46911;-27.877744956031417
1739209868.469122;-38.13080360867914
1739209868.4691339;-35.57807855764607
1739209868.4691458;-31.14110356531892
1739209868.4691577;-27.267205301931607
1739209868.4691696;-33.981070128970906
1739209868.4691815;-28.58837851428586
1739209868.4691935;-45.120503652039325
1739209868.4692054;-45.120503652039325
1739209868.4692173;-33.981070128970906
1739209868.4692292;-32.816014438256545
1739209868.4692411;-45.120503652039325
1739209868.469253;-24.746238672633048
1739209868.469265;-23.273589343863314
1739209868.469277;-38.13080360867914
1739209868.4692888;-38.13080360867914
1739209868.4693007;-28.992665084841942
1739209868.4693127;-33.981070128970906
1739209868.4693246;-35.57807855764607
1739209868.4693365;-38.13080360867914
1739209868.4693484;-35.57807855764607
1739209868.4693604;-32.816014438256545
1739209868.4693723;-33.981070128970906
1739209868.469384;-38.13080360867914
1739209868.4693959;-31.141103565318943
1739209868.4694078;-21.4469444417791
1739209868.4694197;-28.992665084841942
1739209868.4694316;-32.81601443825658
1739209868.4694436;-45.120503652039325
1739209868.4694555;-45.120503652039325
1739209868.4694674;-38.13080360867914
1739209868.4694793;-45.120503652039325
1739209868.4694912;-38.13080360867914
1739209868.4695032;-33.981070128970906
1739209868.469515;-38.13080360867914
1739209868.469527;-33.981070128970906
1739209868.469539;-35.57807855764607
1739209868.4695508;-26.991370085610722
1739209868.4695628;-27.267205301931607
1739209868.4695747;-32.816014438256545
1739209868.4695866;-31.141103565318943
1739209868.4695985;-45.120503652039325
1739209868.4696105;-31.141103565318915
1739209868.4696224;-38.13080360867914
1739209868.4696343;-31.141103565318915
1739209868.4696462;-33.981070128970906
1739209868.4696581;-45.120503652039325
1739209868.46967;-45.120503652039325
1739209868.469682;-27.8777449560314
1739209868.469694;-25.25278630937684
1739209868.4697056;-29.438486411369375
1739209868.4697175;-45.120503652039325
1739209868.4697294;-31.141103565318943
1739209868.4697413;-45.120503652039325
1739209868.4697533;-27.8777449560314
1739209868.4697652;-31.141103565318915
1739209868.469777;-33.981070128970906
1739209868.469789;-35.57807855764607
1739209868.469801;-33.981070128970906
1739209868.4698129;-30.49652367304973
1739209868.4698248;-38.13080360867914
1739209868.4698367;-23.75329798047522
1739209868.4698486;-24.589719217205094
1739209868.4698606;-31.141103565318943
1739209868.4698725;-28.58837851428586
1739209868.4698844;-27.267205301931607
1739209868.4698963;-31.141103565318893
1739209868.4699082;-35.57807855764607
1739209868.4699202;-32.816014438256545
1739209868.469932;-35.57807855764607
1739209868.469944;-38.13080360867914
1739209868.469956;-32.81601443825658
1739209868.4699678;-33.981070128970906
1739209868.4699798;-33.981070128970956
1739209868.4699917;-24.589719217205094
1739209868.4700036;-25.077289914212862
1739209868.4700155;-38.13080360867914
1739209868.4700272;-24.589719217205094
1739209868.4700391;-33.981070128970906
1739209868.470051;-45.120503652039325
1739209868.470063;-31.141103565318915
1739209868.470075;-38.13080360867914
1739209868.4700868;-45.120503652039325
1739209868.4700987;-45.120503652039325
1739209868.4701107;-45.120503652039325
1739209868.4701226;-32.816014438256545
1739209868.4701345;-22.84163660590255
1739209868.4701464;-22.84163660590255
1739209868.4701583;-33.981070128970906
1739209868.4701703;-45.120503652039325
1739209868.4701822;-45.120503652039325
1739209868.470194;-28.992665084841942
1739209868.470206;-33.981070128970906
1739209868.470218;-45.120503652039325
1739209868.4702299;-33.981070128970906
1739209868.4702418;-33.981070128970906
1739209868.4702537;-45.120503652039325
1739209868.4702656;-45.120503652039325
1739209868.4702775;-28.588378514285886
1739209868.4702895;-22.264930561961556
1739209868.4703014;-38.13080360867914
1739209868.4703133;-38.13080360867914
1739209868.4703252;-31.141103565318915
1739209868.4703372;-30.49652367304973
1739209868.4703488;-33.981070128970906
1739209868.4703608;-38.13080360867914
1739209868.4703727;-38.13080360867914
1739209868.4703846;-38.13080360867914
1739209868.4703965;-45.120503652039325
1739209868.4704084;-45.120503652039325
1739209868.4704204;-33.981070128970906
1739209868.4704323;-33.981070128970906
1739209868.4704442;-33.981070128970906
1739209868.4704561;-45.120503652039325
1739209868.470468;-38.13080360867914
1739209868.47048;-38.13080360867914
1739209868.470492;-38.13080360867914
1739209868.4705038;-38.13080360867914
1739209868.4705157;-45.120503652039325
1739209868.4705276;-38.13080360867914
1739209868.4705396;-33.981070128970906
1739209868.4705515;-38.13080360867914
1739209868.4705634;-35.57807855764607
1739209868.4705753;-38.13080360867914
1739209868.4705873;-38.13080360867914
1739209868.4705992;-45.120503652039325
1739209868.470611;-35.57807855764607
1739209868.470623;-31.141103565318915
1739209868.470635;-27.267205301931607
1739209868.4706469;-38.13080360867914
1739209868.4706588;-38.13080360867914
1739209868.4706705;-38.13080360867914
1739209868.4706824;-38.13080360867914
1739209868.4706943;-45.120503652039325
1739209868.4707062;-38.13080360867914
1739209868.4707181;-33.981070128970906
1739209868.47073;-35.57807855764607
1739209868.470742;-38.13080360867914
1739209868.470754;-38.13080360867914
1739209868.4707658;-45.120503652039325
1739209868.4707778;-38.13080360867914
1739209868.4707897;-38.13080360867914
1739209868.4708016;-38.13080360867914
1739209868.4708135;-31.141103565318893
1739209868.4708254;-28.992665084841942
1739209868.4708374;-33.981070128970906
1739209868.4708493;-45.120503652039325
1739209868.4708612;-38.13080360867914
1739209868.470873;-33.981070128970906
1739209868.470885;-38.13080360867914
1739209868.470897;-45.120503652039325
1739209868.4709089;-45.120503652039325
1739209868.4709208;-45.120503652039325
1739209868.4709327;-38.13080360867914
1739209868.4709446;-45.120503652039325
1739209868.4709566;-45.120503652039325
1739209868.4709685;-38.13080360867914
1739209868.4709804;-45.120503652039325
1739209868.470992;-45.120503652039325
1739209868.471004;-38.13080360867914
1739209868.471016;-38.13080360867914
1739209868.4710279;-45.120503652039325
1739209868.4710398;-45.120503652039325
1739209868.4710517;-45.120503652039325
1739209868.4710636;-45.120503652039325
1739209868.4710755;-45.120503652039325
1739209868.4710875;-38.13080360867914
1739209868.4710994;-38.13080360867914
1739209868.4711113;-33.981070128970906
1739209868.4711232;-38.13080360867914
1739209868.4711351;-38.13080360867914
1739209868.471147;-38.13080360867914
1739209868.471159;-30.49652367304973
1739209868.4711711;-38.13080360867914
1739209868.471183;-38.13080360867914
1739209868.471195;-38.13080360867914
1739209868.4712071;-45.120503652039325
1739209868.471219;-38.13080360867914
1739209868.471231;-38.13080360867914
1739209868.4712431;-45.120503652039325
1739209868.471255;-38.13080360867914
1739209868.471267;-32.816014438256545
1739209868.4712791;-38.13080360867914
1739209868.471291;-45.120503652039325
1739209868.471303;-45.120503652039325
1739209868.4713151;-45.120503652039325
1739209868.471327;-45.120503652039325
1739209868.471339;-45.120503652039325
1739209868.4713511;-33.981070128970956
1739209868.471363;-28.992665084841942
1739209868.471375;-27.267205301931607
1739209868.4713871;-38.13080360867914
1739209868.471399;-30.49652367304973
1739209868.471411;-32.81601443825658
1739209868.4714231;-33.981070128970906
1739209868.471435;-28.992665084841942
1739209868.471447;-24.589719217205094
1739209868.4714592;-33.981070128970906
1739209868.471471;-24.746238672633048
1739209868.471483;-29.438486411369347
1739209868.4714952;-38.13080360867914
1739209868.471507;-32.816014438256545
1739209868.471519;-38.13080360867914
1739209868.4715312;-45.120503652039325
1739209868.471543;-38.13080360867914
1739209868.471555;-45.120503652039325
1739209868.4715672;-32.81601443825658
1739209868.471579;-33.981070128970906
1739209868.471591;-26.991370085610722
1739209868.4716032;-28.992665084841942
1739209868.471615;-45.120503652039325
1739209868.471627;-45.120503652039325
1739209868.4716392;-33.981070128970956
1739209868.471651;-38.13080360867914
1739209868.471663;-30.49652367304976
1739209868.4716752;-26.487275050834725
1739209868.471687;-38.13080360867914
1739209868.471699;-38.13080360867914
1739209868.4717112;-32.816014438256545
1739209868.471723;-26.991370085610722
1739209868.471735;-33.981070128970906
1739209868.4717472;-33.981070128970906
1739209868.471759;-31.141103565318915
1739209868.471771;-33.981070128970906
1739209868.4717832;-28.992665084841942
1739209868.471795;-29.438486411369333
1739209868.471807;-29.438486411369375
1739209868.4718192;-31.14110356531892
1739209868.471831;-33.981070128970906
1739209868.471843;-27.267205301931607
1739209868.4718552;-28.58837851428586
1739209868.471867;-26.487275050834715
1739209868.471879;-45.120503652039325
1739209868.4718912;-31.141103565318915
1739209868.471903;-38.13080360867914
1739209868.471915;-45.120503652039325
1739209868.4719272;-45.120503652039325
1739209868.471939;-38.13080360867914
1739209868.471951;-33.981070128970906
1739209868.4719632;-28.992665084841942
1739209868.471975;-22.841636605902558
1739209868.471987;-31.14110356531892
1739209868.4719992;-45.120503652039325
1739209868.472011;-45.120503652039325
1739209868.472023;-33.981070128970906
1739209868.472035;-45.120503652039325
1739209868.472047;-33.981070128970956
1739209868.472059;-38.13080360867914
1739209868.472071;-45.120503652039325
1739209868.472083;-38.13080360867914
1739209868.472095;-30.49652367304976
1739209868.472107;-28.992665084841942
1739209868.472119;-45.120503652039325
1739209868.472131;-35.57807855764607
1739209868.472143;-30.49652367304973
1739209868.472155;-32.816014438256545
1739209868.472167;-32.816014438256545
1739209868.472179;-22.002965041481755
1739209868.472191;-30.49652367304976
1739209868.472203;-31.141103565318915
1739209868.472215;-38.13080360867914
1739209868.472227;-30.49652367304976
1739209868.472239;-32.81601443825658
1739209868.472251;-33.981070128970906
1739209868.472263;-33.981070128970906
1739209868.472275;-26.991370085610722
1739209868.472287;-30.49652367304973
1739209868.472299;-45.120503652039325
1739209868.472311;-28.992665084841942
1739209868.472323;-25.077289914212862
1739209868.472335;-45.120503652039325
1739209868.472347;-32.816014438256545
1739209868.472359;-29.438486411369333
1739209868.472371;-27.877744956031417
1739209868.472383;-33.981070128970906
1739209868.472395;-27.267205301931607
1739209868.472407;-33.981070128970956
1739209868.472419;-27.267205301931607
1739209868.472431;-31.141103565318915
1739209868.472443;-45.120503652039325
1739209868.472455;-31.14110356531892
1739209868.472467;-33.981070128970906
1739209868.472479;-33.981070128970906
1739209868.472491;-45.120503652039325
1739209868.472503;-45.120503652039325
1739209868.472515;-38.13080360867914
1739209868.472527;-32.81601443825658
1739209868.472539;-29.438486411369347
1739209868.472551;-25.077289914212862
1739209868.472563;-31.141103565318893
1739209868.472575;-31.14110356531892
1739209868.472587;-28.992665084841942
1739209868.472599;-38.13080360867914
1739209868.472611;-31.141103565318915
1739209868.472623;-24.438645034577675
1739209868.472635;-38.13080360867914
1739209868.472647;-30.49652367304973
1739209868.472659;-25.826314394896357
1739209868.472671;-38.13080360867914
1739209868.472683;-38.13080360867914
1739209868.472695;-33.981070128970906
1739209868.472707;-31.141103565318893
1739209868.472719;-45.120503652039325
1739209868.472731;-28.218542851754165
1739209868.472743;-38.13080360867914
1739209868.472755;-32.816014438256545
1739209868.472767;-27.267205301931607
1739209868.472779;-26.035653463252796
1739209868.472791;-38.13080360867914
1739209868.472803;-35.57807855764607
1739209868.472815;-38.13080360867914
1739209868.472827;-33.981070128970906
1739209868.472839;-31.141103565318943
1739209868.472851;-31.141103565318943
1739209868.472863;-31.14110356531892
1739209868.472875;-38.13080360867914
1739209868.472887;-45.120503652039325
1739209868.472899;-32.816014438256545
1739209868.4729111;-31.141103565318915
1739209868.472923;-38.13080360867914
1739209868.472935;-45.120503652039325
1739209868.4729471;-31.141103565318915
1739209868.472959;-28.21854285175415
1739209868.472971;-28.992665084841942
1739209868.4729831;-31.141103565318943
1739209868.472995;-28.992665084841967
1739209868.473007;-31.141103565318915
1739209868.4730191;-38.13080360867914
1739209868.473031;-30.49652367304973
1739209868.473043;-31.141103565318915
1739209868.4730551;-45.120503652039325
1739209868.473067;-38.13080360867914
1739209868.473079;-33.981070128970906
1739209868.4730911;-45.120503652039325
1739209868.473103;-38.13080360867914
1739209868.473115;-38.13080360867914
1739209868.4731271;-38.13080360867914
1739209868.473139;-38.13080360867914
1739209868.473151;-45.120503652039325
1739209868.4731631;-45.120503652039325
1739209868.473175;-45.120503652039325
1739209868.473187;-45.120503652039325
1739209868.4731991;-38.13080360867914
1739209868.473211;-45.120503652039325
1739209868.473223;-38.13080360867914
1739209868.4732351;-32.816014438256545
1739209868.473247;-30.49652367304973
1739209868.473259;-35.57807855764607
1739209868.4732711;-32.816014438256545
1739209868.473283;-35.57807855764607
1739209868.473295;-38.13080360867914
1739209868.4733071;-38.13080360867914
1739209868.473319;-38.13080360867914
1739209868.473331;-38.13080360867914
1739209868.4733431;-38.13080360867914
1739209868.473355;-35.57807855764607
1739209868.473367;-45.120503652039325
1739209868.4733791;-38.13080360867914
1739209868.473391;-45.120503652039325
1739209868.473403;-45.120503652039325
1739209868.4734151;-45.120503652039325
1739209868.473427;-45.120503652039325
1739209868.473439;-45.120503652039325
1739209868.4734511;-45.120503652039325
1739209868.473463;-38.13080360867914
1739209868.473475;-45.120503652039325
1739209868.4734871;-45.120503652039325
1739209868.473499;-38.13080360867914
1739209868.473511;-38.13080360867914
1739209868.4735231;-45.120503652039325
1739209868.473535;-28.21854285175415
1739209868.473547;-31.141103565318893
1739209868.4735591;-45.120503652039325
1739209868.473571;-38.13080360867914
1739209868.473583;-35.57807855764607
1739209868.4735951;-35.57807855764607
1739209868.473607;-45.120503652039325
1739209868.473619;-32.816014438256545
1739209868.4736311;-45.120503652039325
1739209868.473643;-45.120503652039325
1739209868.473655;-32.816014438256545
1739209868.4736671;-38.13080360867914
1739209868.473679;-45.120503652039325
1739209868.473691;-45.120503652039325
1739209868.4737031;-38.13080360867914
1739209868.473715;-38.13080360867914
1739209868.473727;-38.13080360867914
1739209868.4737391;-45.120503652039325
1739209868.473751;-33.981070128970906
1739209868.473763;-38.13080360867914
1739209868.4737751;-45.120503652039325
1739209868.473787;-45.120503652039325
1739209868.473799;-38.13080360867914
1739209868.473811;-45.120503652039325
1739209868.473823;-32.816014438256545
1739209868.473835;-30.49652367304973
1739209868.473847;-45.120503652039325
1739209868.473859;-45.120503652039325
1739209868.473871;-35.57807855764607
1739209868.473883;-32.816014438256545
1739209868.473895;-45.120503652039325
1739209868.473907;-45.120503652039325
1739209868.473919;-45.120503652039325
1739209868.473931;-33.981070128970956
1739209868.473943;-45.120503652039325
1739209868.473955;-38.13080360867914
1739209868.473967;-45.120503652039325
1739209868.473979;-45.120503652039325
1739209868.473991;-35.57807855764607
1739209868.474003;-45.120503652039325
1739209868.474015;-38.13080360867914
1739209868.474027;-32.816014438256545
1739209868.474039;-33.981070128970906
1739209868.474051;-38.13080360867914
1739209868.474063;-38.13080360867914
1739209868.474075;-38.13080360867914
1739209868.474087;-38.13080360867914
1739209868.474099;-38.13080360867914
1739209868.474111;-38.13080360867914
1739209868.474123;-45.120503652039325
1739209868.474135;-38.13080360867914
1739209868.474147;-45.120503652039325
1739209868.474159;-45.120503652039325
1739209868.474171;-33.981070128970906
1739209868.474183;-35.57807855764607
1739209868.474195;-35.57807855764607
1739209868.474207;-38.13080360867914
1739209868.474219;-45.120503652039325
1739209868.474231;-45.120503652039325
1739209868.474243;-45.120503652039325
1739209868.474255;-45.120503652039325
1739209868.474267;-45.120503652039325
1739209868.474279;-38.13080360867914
1739209868.474291;-45.120503652039325
1739209868.474303;-45.120503652039325
1739209868.474315;-33.981070128970906
1739209868.474327;-38.13080360867914
1739209868.474339;-45.120503652039325
1739209868.474351;-38.13080360867914
1739209868.474363;-38.13080360867914
1739209868.474375;-33.981070128970906
1739209868.474387;-45.120503652039325
1739209868.474399;-45.120503652039325
1739209868.474411;-45.120503652039325
1739209868.474423;-45.120503652039325
1739209868.474435;-45.120503652039325
1739209868.474447;-45.120503652039325
1739209868.474459;-45.120503652039325
1739209868.474471;-38.13080360867914
1739209868.474483;-38.13080360867914
1739209868.474495;-38.13080360867914
1739209868.474507;-45.120503652039325
1739209868.474519;-38.13080360867914
1739209868.474531;-38.13080360867914
1739209868.474543;-38.13080360867914
1739209868.474555;-45.120503652039325
1739209868.474567;-35.57807855764607
1739209868.474579;-35.57807855764607
1739209868.474591;-45.120503652039325
1739209868.474603;-38.13080360867914
1739209868.474615;-33.981070128970906
1739209868.474627;-38.13080360867914
1739209868.474639;-45.120503652039325
1739209868.474651;-38.13080360867914
1739209868.474663;-33.981070128970906
1739209868.474675;-38.13080360867914
1739209868.474687;-45.120503652039325
1739209868.474699;-45.120503652039325
1739209868.474711;-45.120503652039325
1739209868.474723;-45.120503652039325
1739209868.474735;-45.120503652039325
1739209868.474747;-38.13080360867914
1739209868.474759;-38.13080360867914
1739209868.474771;-38.13080360867914
1739209868.474783;-32.816014438256545
1739209868.474795;-38.13080360867914
1739209868.474807;-45.120503652039325
1739209868.474819;-45.120503652039325
1739209868.474831;-38.13080360867914
1739209868.474843;-35.57807855764607
1739209868.474855;-38.13080360867914
1739209868.474867;-38.13080360867914
1739209868.474879;-38.13080360867914
1739209868.474891;-33.981070128970906
1739209868.474903;-31.141103565318915
1739209868.474915;-33.981070128970906
1739209868.474927;-45.120503652039325
1739209868.474939;-38.13080360867914
1739209868.474951;-38.13080360867914
1739209868.474963;-33.981070128970906
1739209868.474975;-38.13080360867914
1739209868.474987;-45.120503652039325
1739209868.474999;-32.81601443825658
1739209868.475011;-38.13080360867914
1739209868.475023;-38.13080360867914
1739209868.475035;-38.13080360867914
1739209868.475047;-38.13080360867914
1739209868.475059;-38.13080360867914
1739209868.475071;-38.13080360867914
1739209868.475083;-38.13080360867914
1739209868.475095;-28.992665084841942
1739209868.475107;-45.120503652039325
1739209868.475119;-38.13080360867914
1739209868.475131;-45.120503652039325
1739209868.475143;-31.141103565318915
1739209868.475155;-45.120503652039325
1739209868.475167;-45.120503652039325
1739209868.475179;-45.120503652039325
1739209868.475191;-38.13080360867914
1739209868.475203;-38.13080360867914
1739209868.475215;-45.120503652039325
1739209868.475227;-45.120503652039325
1739209868.475239;-35.57807855764607
1739209868.475251;-38.13080360867914
1739209868.475263;-35.57807855764607
1739209868.475275;-38.13080360867914
1739209868.475287;-45.120503652039325
1739209868.4752991;-45.120503652039325
1739209868.475311;-45.120503652039325
1739209868.475323;-45.120503652039325
1739209868.4753351;-45.120503652039325
1739209868.475347;-45.120503652039325
1739209868.475359;-45.120503652039325
1739209868.4753711;-45.120503652039325
1739209868.475383;-25.62660358559016
1739209868.475395;-31.141103565318893
1739209868.4754071;-45.120503652039325
1739209868.475419;-38.13080360867914
1739209868.475431;-33.981070128970906
1739209868.4754431;-38.13080360867914
1739209868.475455;-45.120503652039325
1739209868.475467;-45.120503652039325
1739209868.4754791;-33.981070128970956
1739209868.475491;-45.120503652039325
1739209868.475503;-38.13080360867914
1739209868.4755151;-45.120503652039325
1739209868.475527;-45.120503652039325
1739209868.475539;-45.120503652039325
1739209868.475551;-45.120503652039325
1739209868.475563;-45.120503652039325
1739209868.475575;-32.816014438256545
1739209868.475587;-35.57807855764607
1739209868.475599;-45.120503652039325
1739209868.475611;-45.120503652039325
1739209868.475623;-45.120503652039325
1739209868.475635;-38.13080360867914
1739209868.475647;-38.13080360867914
1739209868.475659;-35.57807855764607
1739209868.475671;-38.13080360867914
1739209868.475683;-45.120503652039325
