CAN Message; 0x62:0d1e5ac3df82548d
1739209913.6014864;-38.13080360867914
1739209913.6014884;-45.120503652039325
1739209913.6014905;-35.57807855764607
1739209913.6014924;-35.57807855764607
1739209913.6014943;-45.120503652039325
1739209913.6014962;-38.13080360867914
1739209913.6014981;-45.120503652039325
1739209913.6015;-45.120503652039325
1739209913.6015022;-38.13080360867914
1739209913.601504;-38.13080360867914
1739209913.601506;-45.120503652039325
1739209913.601508;-31.141103565318915
1739209913.6015098;-33.981070128970906
1739209913.601512;-38.13080360867914
1739209913.6015139;-45.120503652039325
1739209913.6015158;-33.981070128970906
1739209913.6015177;-45.120503652039325
1739209913.6015196;-45.120503652039325
1739209913.6015215;-45.120503652039325
1739209913.6015236;-45.120503652039325
1739209913.6015255;-38.13080360867914
1739209913.6015275;-38.13080360867914
1739209913.6015294;-45.120503652039325
1739209913.6015313;-38.13080360867914
1739209913.6015334;-38.13080360867914
1739209913.6015353;-38.13080360867914
1739209913.6015372;-45.120503652039325
1739209913.6015391;-33.981070128970906
1739209913.601541;-33.981070128970906
1739209913.601543;-45.120503652039325
1739209913.601545;-45.120503652039325
1739209913.601547;-38.13080360867914
1739209913.601549;-32.816014438256545
1739209913.6015508;-38.13080360867914
1739209913.6015527;-45.120503652039325
1739209913.6015549;-45.120503652039325
1739209913.6015568;-45.120503652039325
1739209913.6015587;-45.120503652039325
1739209913.6015606;-45.120503652039325
1739209913.6015625;-45.120503652039325
1739209913.6015644;-38.13080360867914
1739209913.6015666;-38.13080360867914
1739209913.6015685;-45.120503652039325
1739209913.6015704;-45.120503652039325
1739209913.6015723;-45.120503652039325
1739209913.6015742;-38.13080360867914
1739209913.6015763;-45.120503652039325
1739209913.6015782;-33.981070128970906
1739209913.6015801;-35.57807855764607
1739209913.601582;-38.13080360867914
1739209913.601584;-45.120503652039325
1739209913.6015859;-31.141103565318915
1739209913.601588;-27.8777449560314
1739209913.60159;-38.13080360867914
1739209913.6015918;-45.120503652039325
1739209913.6015937;-33.981070128970906
1739209913.6015956;-32.816014438256545
1739209913.6015978;-38.13080360867914
1739209913.6015997;-38.13080360867914
1739209913.6016016;-45.120503652039325
1739209913.6016035;-45.120503652039325
1739209913.6016054;-38.13080360867914
1739209913.6016073;-38.13080360867914
1739209913.6016095;-45.120503652039325
1739209913.6016114;-38.13080360867914
1739209913.6016133;-38.13080360867914
1739209913.6016152;-45.120503652039325
1739209913.601617;-45.120503652039325
1739209913.6016192;-35.57807855764607
1739209913.6016212;-38.13080360867914
1739209913.601623;-45.120503652039325
1739209913.601625;-45.120503652039325
1739209913.6016269;-38.13080360867914
1739209913.601629;-33.981070128970906
1739209913.601631;-45.120503652039325
1739209913.6016328;-33.981070128970906
1739209913.6016347;-26.487275050834715
1739209913.6016366;-38.13080360867914
1739209913.6016386;-45.120503652039325
1739209913.6016407;-38.13080360867914
1739209913.6016426;-32.816014438256545
1739209913.6016445;-38.13080360867914
1739209913.6016464;-45.120503652039325
1739209913.6016483;-45.120503652039325
1739209913.6016505;-45.120503652039325
1739209913.6016524;-38.13080360867914
1739209913.6016543;-45.120503652039325
1739209913.6016562;-38.13080360867914
1739209913.601658;-35.57807855764607
1739209913.60166;-38.13080360867914
1739209913.6016622;-45.120503652039325
1739209913.601664;-38.13080360867914
1739209913.601666;-35.57807855764607
1739209913.601668;-38.13080360867914
1739209913.6016698;-45.120503652039325
1739209913.601672;-45.120503652039325
1739209913.6016738;-45.120503652039325
1739209913.6016757;-33.981070128970906
1739209913.6016777;-45.120503652039325
1739209913.6016796;-38.13080360867914
1739209913.6016815;-32.816014438256545
1739209913.6016836;-45.120503652039325
1739209913.6016855;-38.13080360867914
1739209913.6016874;-32.816014438256545
1739209913.6016893;-32.816014438256545
1739209913.6016912;-45.120503652039325
1739209913.6016934;-45.120503652039325
1739209913.6016953;-38.13080360867914
1739209913.6016972;-45.120503652039325
1739209913.601699;-38.13080360867914
1739209913.601701;-45.120503652039325
1739209913.601703;-38.13080360867914
1739209913.601705;-38.13080360867914
1739209913.601707;-33.981070128970906
1739209913.601709;-45.120503652039325
1739209913.6017108;-38.13080360867914
1739209913.6017127;-31.141103565318893
1739209913.6017148;-38.13080360867914
1739209913.6017168;-45.120503652039325
1739209913.6017187;-33.981070128970906
1739209913.6017206;-38.13080360867914
1739209913.6017225;-38.13080360867914
1739209913.6017244;-38.13080360867914
1739209913.6017265;-38.13080360867914
1739209913.6017284;-38.13080360867914
1739209913.6017303;-45.120503652039325
1739209913.6017323;-45.120503652039325
1739209913.6017342;-38.13080360867914
1739209913.6017363;-32.816014438256545
1739209913.6017382;-45.120503652039325
1739209913.6017401;-45.120503652039325
1739209913.601742;-38.13080360867914
1739209913.601744;-32.816014438256545
1739209913.6017458;-33.981070128970906
1739209913.601748;-45.120503652039325
1739209913.60175;-38.13080360867914
1739209913.6017518;-35.57807855764607
1739209913.6017537;-35.57807855764607
1739209913.6017556;-38.13080360867914
1739209913.6017578;-45.120503652039325
1739209913.6017597;-45.120503652039325
1739209913.6017616;-33.981070128970906
1739209913.6017635;-45.120503652039325
1739209913.6017654;-45.120503652039325
1739209913.6017673;-32.816014438256545
1739209913.6017694;-38.13080360867914
1739209913.6017714;-45.120503652039325
1739209913.6017733;-45.120503652039325
1739209913.6017752;-38.13080360867914
1739209913.601777;-33.981070128970906
1739209913.6017792;-45.120503652039325
1739209913.6017811;-38.13080360867914
1739209913.601783;-45.120503652039325
1739209913.601785;-38.13080360867914
1739209913.6017869;-38.13080360867914
1739209913.6017888;-38.13080360867914
1739209913.601791;-45.120503652039325
1739209913.6017928;-38.13080360867914
1739209913.6017947;-38.13080360867914
1739209913.6017966;-45.120503652039325
1739209913.6017985;-45.120503652039325
1739209913.6018007;-45.120503652039325
1739209913.6018026;-38.13080360867914
1739209913.6018045;-38.13080360867914
1739209913.6018064;-38.13080360867914
1739209913.6018083;-38.13080360867914
1739209913.6018102;-45.120503652039325
1739209913.6018124;-45.120503652039325
1739209913.6018143;-38.13080360867914
1739209913.6018162;-38.13080360867914
1739209913.601818;-38.13080360867914
1739209913.60182;-45.120503652039325
1739209913.6018221;-38.13080360867914
1739209913.601824;-31.141103565318915
1739209913.601826;-45.120503652039325
1739209913.6018279;-45.120503652039325
1739209913.6018298;-45.120503652039325
1739209913.6018317;-45.120503652039325
1739209913.6018338;-38.13080360867914
1739209913.6018357;-45.120503652039325
1739209913.6018376;-38.13080360867914
1739209913.6018395;-31.14110356531892
1739209913.6018414;-45.120503652039325
1739209913.6018436;-45.120503652039325
1739209913.6018455;-38.13080360867914
1739209913.6018474;-38.13080360867914
1739209913.6018493;-38.13080360867914
1739209913.6018512;-45.120503652039325
1739209913.6018534;-38.13080360867914
1739209913.6018553;-31.141103565318915
1739209913.6018572;-45.120503652039325
1739209913.601859;-45.120503652039325
1739209913.601861;-45.120503652039325
1739209913.601863;-38.13080360867914
1739209913.601865;-45.120503652039325
1739209913.601867;-45.120503652039325
1739209913.6018689;-38.13080360867914
1739209913.6018708;-38.13080360867914
1739209913.6018727;-45.120503652039325
1739209913.6018748;-45.120503652039325
1739209913.6018767;-45.120503652039325
1739209913.6018786;-38.13080360867914
1739209913.6018806;-45.120503652039325
1739209913.6018825;-38.13080360867914
1739209913.6018844;-38.13080360867914
1739209913.6018865;-33.981070128970906
1739209913.6018884;-38.13080360867914
1739209913.6018903;-45.120503652039325
1739209913.6018922;-32.816014438256545
1739209913.6018941;-38.13080360867914
1739209913.6018963;-38.13080360867914
1739209913.6018982;-38.13080360867914
1739209913.6019;-45.120503652039325
1739209913.601902;-32.816014438256545
1739209913.601904;-38.13080360867914
1739209913.6019058;-35.57807855764607
1739209913.601908;-45.120503652039325
1739209913.6019099;-38.13080360867914
1739209913.6019118;-35.57807855764607
1739209913.6019137;-45.120503652039325
1739209913.6019156;-45.120503652039325
1739209913.6019177;-38.13080360867914
1739209913.6019197;-35.57807855764607
1739209913.6019216;-45.120503652039325
1739209913.6019235;-45.120503652039325
1739209913.6019254;-38.13080360867914
1739209913.6019273;-38.13080360867914
1739209913.6019294;-45.120503652039325
1739209913.6019313;-45.120503652039325
1739209913.6019332;-38.13080360867914
1739209913.6019351;-38.13080360867914
1739209913.601937;-45.120503652039325
1739209913.6019392;-45.120503652039325
1739209913.601941;-33.981070128970906
1739209913.601943;-45.120503652039325
1739209913.601945;-45.120503652039325
1739209913.6019468;-45.120503652039325
1739209913.6019487;-38.13080360867914
1739209913.601951;-35.57807855764607
1739209913.6019528;-38.13080360867914
1739209913.6019547;-45.120503652039325
1739209913.6019566;-38.13080360867914
1739209913.6019585;-35.57807855764607
1739209913.6019607;-45.120503652039325
1739209913.6019626;-45.120503652039325
1739209913.6019645;-33.981070128970906
1739209913.6019664;-38.13080360867914
1739209913.6019683;-45.120503652039325
1739209913.6019702;-38.13080360867914
1739209913.6019723;-38.13080360867914
1739209913.6019742;-45.120503652039325
1739209913.6019762;-45.120503652039325
1739209913.601978;-45.120503652039325
1739209913.60198;-45.120503652039325
1739209913.601982;-38.13080360867914
1739209913.601984;-38.13080360867914
1739209913.601986;-45.120503652039325
1739209913.6019878;-38.13080360867914
1739209913.6019897;-38.13080360867914
1739209913.6019917;-45.120503652039325
1739209913.6019938;-45.120503652039325
1739209913.6019957;-45.120503652039325
1739209913.6019976;-35.57807855764607
1739209913.6019995;-38.13080360867914
1739209913.6020014;-45.120503652039325
1739209913.6020036;-45.120503652039325
1739209913.6020055;-33.981070128970906
1739209913.6020074;-38.13080360867914
1739209913.6020093;-35.57807855764607
1739209913.6020112;-38.13080360867914
1739209913.602013;-45.120503652039325
1739209913.6020153;-45.120503652039325
1739209913.6020172;-38.13080360867914
1739209913.602019;-38.13080360867914
1739209913.602021;-38.13080360867914
1739209913.602023;-45.120503652039325
1739209913.602025;-45.120503652039325
1739209913.602027;-38.13080360867914
1739209913.6020288;-31.141103565318893
1739209913.6020308;-35.57807855764607
1739209913.6020327;-35.57807855764607
1739209913.6020346;-38.13080360867914
1739209913.6020367;-38.13080360867914
1739209913.6020386;-35.57807855764607
1739209913.6020405;-35.57807855764607
1739209913.6020424;-45.120503652039325
1739209913.6020443;-45.120503652039325
1739209913.6020465;-45.120503652039325
1739209913.6020484;-38.13080360867914
1739209913.6020503;-38.13080360867914
1739209913.6020522;-45.120503652039325
1739209913.602054;-45.120503652039325
1739209913.602056;-45.120503652039325
1739209913.6020582;-45.120503652039325
1739209913.60206;-45.120503652039325
1739209913.602062;-38.13080360867914
1739209913.602064;-35.57807855764607
1739209913.6020658;-38.13080360867914
1739209913.602068;-35.57807855764607
1739209913.6020699;-38.13080360867914
1739209913.6020718;-45.120503652039325
1739209913.6020737;-38.13080360867914
1739209913.6020756;-35.57807855764607
1739209913.6020777;-45.120503652039325
1739209913.6020796;-45.120503652039325
1739209913.6020815;-38.13080360867914
1739209913.6020834;-45.120503652039325
1739209913.6020854;-38.13080360867914
1739209913.6020873;-45.120503652039325
1739209913.6020894;-33.981070128970906
1739209913.6020913;-33.981070128970956
1739209913.6020932;-45.120503652039325
1739209913.6020951;-38.13080360867914
1739209913.602097;-45.120503652039325
1739209913.6020992;-45.120503652039325
1739209913.602101;-38.13080360867914
1739209913.602103;-38.13080360867914
1739209913.602105;-38.13080360867914
1739209913.6021068;-27.8777449560314
1739209913.6021087;-30.49652367304973
1739209913.6021109;-45.120503652039325
1739209913.6021128;-38.13080360867914
1739209913.6021147;-38.13080360867914
1739209913.6021166;-38.13080360867914
1739209913.6021185;-45.120503652039325
1739209913.6021206;-38.13080360867914
1739209913.6021225;-45.120503652039325
1739209913.6021245;-45.120503652039325
1739209913.6021264;-45.120503652039325
1739209913.6021283;-45.120503652039325
1739209913.6021302;-45.120503652039325
1739209913.6021323;-45.120503652039325
1739209913.6021342;-35.57807855764607
1739209913.6021361;-38.13080360867914
1739209913.602138;-45.120503652039325
1739209913.60214;-45.120503652039325
1739209913.602142;-38.13080360867914
1739209913.602144;-38.13080360867914
1739209913.602146;-45.120503652039325
1739209913.6021478;-45.120503652039325
1739209913.6021497;-38.13080360867914
1739209913.6021516;-45.120503652039325
1739209913.6021538;-33.981070128970906
1739209913.6021557;-31.141103565318915
1739209913.6021576;-38.13080360867914
1739209913.6021595;-45.120503652039325
1739209913.6021614;-38.13080360867914
1739209913.6021636;-35.57807855764607
1739209913.6021655;-38.13080360867914
1739209913.6021674;-38.13080360867914
1739209913.6021693;-45.120503652039325
1739209913.6021712;-33.981070128970906
1739209913.602173;-45.120503652039325
1739209913.6021752;-45.120503652039325
1739209913.6021771;-45.120503652039325
1739209913.602179;-45.120503652039325
1739209913.5988576;-38.13080360867914
1739209913.5988655;-45.120503652039325
1739209913.5988736;-45.120503652039325
1739209913.5988815;-45.120503652039325
1739209913.5988894;-38.13080360867914
1739209913.5988972;-38.13080360867914
1739209913.598905;-32.816014438256545
1739209913.598913;-25.826314394896354
1739209913.5989208;-45.120503652039325
1739209913.5989287;-45.120503652039325
1739209913.5989366;-32.816014438256545
1739209913.5989444;-33.981070128970906
1739209913.5989523;-45.120503652039325
1739209913.5989602;-38.13080360867914
1739209913.598968;-45.120503652039325
1739209913.598976;-38.13080360867914
1739209913.5989838;-38.13080360867914
1739209913.5989916;-45.120503652039325
1739209913.5989995;-45.120503652039325
1739209913.5990074;-38.13080360867914
1739209913.5990152;-33.981070128970906
1739209913.599023;-45.120503652039325
1739209913.599031;-35.57807855764607
1739209913.5990388;-26.991370085610736
1739209913.599047;-38.13080360867914
1739209913.5990548;-45.120503652039325
1739209913.5990627;-38.13080360867914
1739209913.5990705;-38.13080360867914
1739209913.5990784;-45.120503652039325
1739209913.5990863;-38.13080360867914
1739209913.5990942;-45.120503652039325
1739209913.599102;-45.120503652039325
1739209913.59911;-45.120503652039325
1739209913.5991178;-38.13080360867914
1739209913.5991256;-38.13080360867914
1739209913.5991335;-35.57807855764607
1739209913.5991414;-38.13080360867914
1739209913.5991492;-45.120503652039325
1739209913.599157;-38.13080360867914
1739209913.599165;-35.57807855764607
1739209913.5991728;-38.13080360867914
1739209913.5991807;-38.13080360867914
1739209913.5991886;-45.120503652039325
1739209913.5991964;-45.120503652039325
1739209913.5992043;-45.120503652039325
1739209913.5992122;-38.13080360867914
1739209913.5992203;-38.13080360867914
1739209913.5992281;-45.120503652039325
1739209913.599236;-45.120503652039325
1739209913.5992439;-38.13080360867914
1739209913.5992517;-38.13080360867914
1739209913.5992596;-38.13080360867914
1739209913.5992675;-38.13080360867914
1739209913.5992754;-45.120503652039325
1739209913.5992832;-38.13080360867914
1739209913.599291;-45.120503652039325
1739209913.599299;-45.120503652039325
1739209913.5993068;-32.816014438256545
1739209913.5993147;-45.120503652039325
1739209913.5993226;-45.120503652039325
1739209913.5993304;-38.13080360867914
1739209913.5993383;-38.13080360867914
1739209913.5993462;-45.120503652039325
1739209913.599354;-38.13080360867914
1739209913.599362;-45.120503652039325
1739209913.5993698;-45.120503652039325
1739209913.5993776;-45.120503652039325
1739209913.5993855;-45.120503652039325
1739209913.5993936;-45.120503652039325
1739209913.5994015;-35.57807855764607
1739209913.5994093;-45.120503652039325
1739209913.5994172;-45.120503652039325
1739209913.599425;-45.120503652039325
1739209913.599433;-45.120503652039325
1739209913.5994408;-45.120503652039325
1739209913.5994487;-38.13080360867914
1739209913.5994565;-35.57807855764607
1739209913.5994644;-38.13080360867914
1739209913.5994723;-45.120503652039325
1739209913.5994802;-38.13080360867914
1739209913.599488;-31.141103565318915
1739209913.599496;-45.120503652039325
1739209913.5995038;-38.13080360867914
1739209913.5995116;-38.13080360867914
1739209913.5995195;-38.13080360867914
1739209913.5995274;-38.13080360867914
1739209913.5995352;-38.13080360867914
1739209913.599543;-38.13080360867914
1739209913.599551;-33.981070128970906
1739209913.5995588;-45.120503652039325
1739209913.5995667;-38.13080360867914
1739209913.5995748;-35.57807855764607
1739209913.5995827;-33.981070128970906
1739209913.5995905;-35.57807855764607
1739209913.5995984;-38.13080360867914
1739209913.5996063;-38.13080360867914
1739209913.5996141;-31.141103565318915
1739209913.599622;-45.120503652039325
1739209913.5996299;-45.120503652039325
1739209913.5996377;-45.120503652039325
1739209913.5996456;-38.13080360867914
1739209913.5996535;-45.120503652039325
1739209913.5996614;-38.13080360867914
1739209913.5996692;-45.120503652039325
1739209913.599677;-33.981070128970906
1739209913.599685;-35.57807855764607
1739209913.5996928;-33.981070128970906
1739209913.5997007;-38.13080360867914
1739209913.5997086;-38.13080360867914
1739209913.5997164;-45.120503652039325
1739209913.5997243;-45.120503652039325
1739209913.5997322;-45.120503652039325
1739209913.59974;-33.981070128970906
1739209913.5997481;-33.981070128970906
1739209913.599756;-45.120503652039325
1739209913.5997639;-45.120503652039325
1739209913.5997717;-38.13080360867914
1739209913.5997796;-35.57807855764607
1739209913.5997875;-38.13080360867914
1739209913.5997953;-35.57807855764607
1739209913.5998032;-30.49652367304973
1739209913.599811;-35.57807855764607
1739209913.599819;-45.120503652039325
1739209913.5998268;-45.120503652039325
1739209913.5998347;-38.13080360867914
1739209913.5998425;-35.57807855764607
1739209913.5998504;-45.120503652039325
1739209913.5998583;-38.13080360867914
1739209913.5998662;-31.141103565318915
1739209913.599874;-38.13080360867914
1739209913.599882;-45.120503652039325
1739209913.5998898;-45.120503652039325
1739209913.5998976;-38.13080360867914
1739209913.5999055;-38.13080360867914
1739209913.5999134;-45.120503652039325
1739209913.5999215;-45.120503652039325
1739209913.5999293;-32.816014438256545
1739209913.5999372;-33.981070128970906
1739209913.599945;-45.120503652039325
1739209913.599953;-45.120503652039325
1739209913.5999608;-38.13080360867914
1739209913.5999687;-38.13080360867914
1739209913.5999765;-38.13080360867914
1739209913.5999844;-38.13080360867914
1739209913.5999923;-35.57807855764607
1739209913.6000001;-38.13080360867914
1739209913.600008;-38.13080360867914
1739209913.6000159;-35.57807855764607
1739209913.6000237;-38.13080360867914
1739209913.6000316;-38.13080360867914
1739209913.6000395;-38.13080360867914
1739209913.6000473;-38.13080360867914
1739209913.6000552;-35.57807855764607
1739209913.600063;-45.120503652039325
1739209913.600071;-45.120503652039325
1739209913.6000788;-45.120503652039325
1739209913.6000867;-38.13080360867914
1739209913.6000948;-38.13080360867914
1739209913.6001027;-45.120503652039325
1739209913.6001105;-38.13080360867914
1739209913.6001184;-35.57807855764607
1739209913.6001263;-45.120503652039325
1739209913.6001341;-38.13080360867914
1739209913.600142;-38.13080360867914
1739209913.6001499;-38.13080360867914
1739209913.6001577;-38.13080360867914
1739209913.6001656;-38.13080360867914
1739209913.6001735;-45.120503652039325
1739209913.6001813;-31.141103565318915
1739209913.6021857;-45.120503652039325
1739209913.6021924;-45.120503652039325
1739209913.602199;-38.13080360867914
1739209913.6022058;-33.981070128970906
1739209913.6022124;-45.120503652039325
1739209913.602219;-33.981070128970906
1739209913.6022258;-45.120503652039325
1739209913.6022325;-38.13080360867914
1739209913.6022391;-38.13080360867914
1739209913.6022458;-38.13080360867914
1739209913.6022522;-45.120503652039325
1739209913.602259;-38.13080360867914
1739209913.6022656;-38.13080360867914
1739209913.6022723;-45.120503652039325
1739209913.602279;-38.13080360867914
1739209913.6022856;-38.13080360867914
1739209913.6022923;-45.120503652039325
1739209913.602299;-38.13080360867914
1739209913.6023057;-38.13080360867914
1739209913.6023123;-45.120503652039325
1739209913.602319;-38.13080360867914
1739209913.6023257;-38.13080360867914
1739209913.6023324;-38.13080360867914
1739209913.602339;-45.120503652039325
1739209913.6023457;-45.120503652039325
1739209913.6023524;-38.13080360867914
1739209913.602359;-38.13080360867914
1739209913.6023657;-33.981070128970906
1739209913.6023724;-45.120503652039325
1739209913.602379;-38.13080360867914
1739209913.6023855;-35.57807855764607
1739209913.6023922;-35.57807855764607
1739209913.6023989;-45.120503652039325
1739209913.6024055;-38.13080360867914
1739209913.6024122;-45.120503652039325
1739209913.602419;-38.13080360867914
1739209913.6024256;-38.13080360867914
1739209913.6024323;-38.13080360867914
1739209913.602439;-38.13080360867914
1739209913.6024456;-38.13080360867914
1739209913.6024523;-45.120503652039325
1739209913.602459;-38.13080360867914
1739209913.6024656;-35.57807855764607
1739209913.6024723;-38.13080360867914
1739209913.602479;-45.120503652039325
1739209913.6024857;-38.13080360867914
1739209913.6024923;-45.120503652039325
1739209913.602499;-45.120503652039325
1739209913.6025057;-45.120503652039325
1739209913.6025124;-45.120503652039325
1739209913.602519;-38.13080360867914
1739209913.6025255;-35.57807855764607
1739209913.6025321;-38.13080360867914
1739209913.6025388;-45.120503652039325
1739209913.6025455;-45.120503652039325
1739209913.6025522;-38.13080360867914
1739209913.6025589;-45.120503652039325
1739209913.6025655;-35.57807855764607
1739209913.6025722;-35.57807855764607
1739209913.6025789;-33.981070128970906
1739209913.6025856;-33.981070128970906
1739209913.6025922;-45.120503652039325
1739209913.602599;-38.13080360867914
1739209913.6026056;-45.120503652039325
1739209913.6026123;-38.13080360867914
1739209913.602619;-38.13080360867914
1739209913.6026256;-32.816014438256545
1739209913.6026323;-45.120503652039325
1739209913.602639;-38.13080360867914
1739209913.6026456;-38.13080360867914
1739209913.6026523;-45.120503652039325
1739209913.6026587;-45.120503652039325
1739209913.6026654;-45.120503652039325
1739209913.602672;-33.981070128970906
1739209913.6026788;-38.13080360867914
1739209913.6026855;-35.57807855764607
1739209913.6026921;-30.49652367304973
1739209913.6026988;-38.13080360867914
1739209913.6027055;-38.13080360867914
1739209913.6027122;-38.13080360867914
1739209913.6027188;-38.13080360867914
1739209913.6027255;-45.120503652039325
1739209913.6027322;-38.13080360867914
1739209913.6027389;-38.13080360867914
1739209913.6027455;-45.120503652039325
1739209913.6027522;-45.120503652039325
1739209913.602759;-45.120503652039325
1739209913.6027656;-38.13080360867914
1739209913.6027722;-45.120503652039325
1739209913.602779;-38.13080360867914
1739209913.6027856;-35.57807855764607
1739209913.6027923;-45.120503652039325
1739209913.6027987;-33.981070128970956
1739209913.6028054;-38.13080360867914
1739209913.602812;-38.13080360867914
1739209913.6028187;-45.120503652039325
1739209913.6028254;-45.120503652039325
1739209913.602832;-33.981070128970906
1739209913.6028388;-35.57807855764607
1739209913.6028454;-35.57807855764607
1739209913.602852;-30.49652367304973
1739209913.6028588;-45.120503652039325
1739209913.6028655;-38.13080360867914
1739209913.6028721;-33.981070128970906
1739209913.6028788;-45.120503652039325
1739209913.6028855;-45.120503652039325
1739209913.6028922;-38.13080360867914
1739209913.6028988;-45.120503652039325
1739209913.6029055;-45.120503652039325
1739209913.6029122;-38.13080360867914
1739209913.6029189;-45.120503652039325
1739209913.6029255;-35.57807855764607
1739209913.602932;-32.816014438256545
1739209913.6029387;-45.120503652039325
1739209913.6029453;-38.13080360867914
1739209913.602952;-45.120503652039325
1739209913.6029587;-45.120503652039325
1739209913.6029654;-33.981070128970906
1739209913.602972;-45.120503652039325
1739209913.6029787;-45.120503652039325
1739209913.6029854;-38.13080360867914
1739209913.602992;-33.981070128970906
1739209913.6029987;-45.120503652039325
1739209913.6030054;-38.13080360867914
1739209913.603012;-32.816014438256545
1739209913.6030188;-38.13080360867914
1739209913.6030254;-45.120503652039325
1739209913.603032;-45.120503652039325
1739209913.6030388;-45.120503652039325
1739209913.6030455;-38.13080360867914
1739209913.6030521;-45.120503652039325
1739209913.6030588;-38.13080360867914
1739209913.6030655;-35.57807855764607
1739209913.603072;-45.120503652039325
1739209913.6030786;-45.120503652039325
1739209913.6030853;-38.13080360867914
1739209913.603092;-29.438486411369333
1739209913.6030986;-38.13080360867914
1739209913.6031053;-38.13080360867914
1739209913.603112;-38.13080360867914
1739209913.6031187;-33.981070128970906
1739209913.6031253;-33.981070128970906
1739209913.603132;-45.120503652039325
1739209913.6031387;-38.13080360867914
1739209913.6031454;-38.13080360867914
1739209913.603152;-38.13080360867914
1739209913.6031587;-45.120503652039325
1739209913.6031654;-38.13080360867914
1739209913.603172;-38.13080360867914
1739209913.6031787;-38.13080360867914
1739209913.6031854;-38.13080360867914
1739209913.603192;-38.13080360867914
1739209913.6031988;-45.120503652039325
1739209913.6032052;-45.120503652039325
1739209913.6032119;-38.13080360867914
1739209913.6032186;-38.13080360867914
1739209913.6032252;-38.13080360867914
1739209913.603232;-38.13080360867914
1739209913.6032386;-38.13080360867914
1739209913.6032453;-38.13080360867914
1739209913.603252;-35.57807855764607
1739209913.6032586;-38.13080360867914
1739209913.6032653;-45.120503652039325
1739209913.603272;-45.120503652039325
1739209913.6032786;-31.141103565318915
1739209913.6032853;-28.992665084841942
1739209913.603292;-38.13080360867914
1739209913.6032987;-38.13080360867914
1739209913.6033053;-38.13080360867914
1739209913.603312;-33.981070128970906
1739209913.6033187;-45.120503652039325
1739209913.6033254;-38.13080360867914
1739209913.603332;-38.13080360867914
1739209913.6033387;-38.13080360867914
1739209913.6033452;-38.13080360867914
1739209913.6033518;-45.120503652039325
1739209913.6033585;-45.120503652039325
1739209913.6033652;-45.120503652039325
1739209913.6033719;-45.120503652039325
1739209913.6033785;-38.13080360867914
1739209913.6033852;-35.57807855764607
1739209913.603392;-38.13080360867914
1739209913.6033986;-45.120503652039325
1739209913.6034052;-45.120503652039325
1739209913.603412;-38.13080360867914
1739209913.6034186;-38.13080360867914
1739209913.6034253;-45.120503652039325
1739209913.603432;-38.13080360867914
1739209913.6034386;-35.57807855764607
1739209913.6034453;-33.981070128970906
1739209913.603452;-45.120503652039325
1739209913.6034586;-38.13080360867914
1739209913.6034653;-38.13080360867914
1739209913.603472;-38.13080360867914
1739209913.6034784;-45.120503652039325
1739209913.603485;-38.13080360867914
1739209913.6034918;-35.57807855764607
1739209913.6034985;-31.141103565318915
1739209913.6035051;-45.120503652039325
1739209913.6035118;-45.120503652039325
1739209913.6035185;-45.120503652039325
1739209913.6035252;-38.13080360867914
1739209913.6035318;-38.13080360867914
1739209913.6035385;-45.120503652039325
1739209913.6035452;-38.13080360867914
1739209913.6035519;-31.141103565318915
1739209913.6035585;-45.120503652039325
1739209913.6035652;-45.120503652039325
1739209913.603572;-38.13080360867914
1739209913.6035786;-33.981070128970906
1739209913.6035852;-45.120503652039325
1739209913.603592;-45.120503652039325
1739209913.6035986;-45.120503652039325
1739209913.6036053;-45.120503652039325
1739209913.603612;-45.120503652039325
1739209913.6036184;-38.13080360867914
1739209913.603625;-38.13080360867914
1739209913.6036317;-45.120503652039325
1739209913.6036384;-45.120503652039325
1739209913.603645;-38.13080360867914
1739209913.6036518;-35.57807855764607
1739209913.6036584;-35.57807855764607
1739209913.603665;-45.120503652039325
1739209913.6036718;-45.120503652039325
1739209913.6036785;-35.57807855764607
1739209913.6036851;-38.13080360867914
1739209913.6036918;-45.120503652039325
1739209913.6036985;-38.13080360867914
1739209913.6037052;-38.13080360867914
1739209913.6037118;-38.13080360867914
1739209913.6037185;-35.57807855764607
1739209913.6037252;-33.981070128970906
1739209913.6037319;-38.13080360867914
1739209913.6037385;-33.981070128970906
1739209913.6037452;-35.57807855764607
1739209913.6037517;-38.13080360867914
1739209913.6037583;-35.57807855764607
1739209913.603765;-35.57807855764607
1739209913.6037717;-45.120503652039325
1739209913.6037784;-45.120503652039325
1739209913.603785;-35.57807855764607
1739209913.6037917;-38.13080360867914
1739209913.6037984;-45.120503652039325
1739209913.603805;-38.13080360867914
1739209913.6038117;-32.816014438256545
1739209913.6038184;-33.981070128970906
1739209913.603825;-45.120503652039325
1739209913.6038318;-38.13080360867914
1739209913.6038384;-45.120503652039325
1739209913.6038451;-38.13080360867914
1739209913.6038518;-35.57807855764607
1739209913.6038585;-38.13080360867914
1739209913.6038651;-33.981070128970906
1739209913.6038718;-33.981070128970906
1739209913.6038785;-32.816014438256545
1739209913.6038852;-35.57807855764607
1739209913.6038916;-32.816014438256545
1739209913.6038983;-38.13080360867914
1739209913.603905;-38.13080360867914
1739209913.6039116;-38.13080360867914
1739209913.6039183;-38.13080360867914
