CAN Message; 0x62:030a483c10f09d42
1739209824.866846;-45.120503652039325
1739209824.86685;-38.13080360867914
1739209824.8668535;-38.13080360867914
1739209824.8668573;-38.13080360867914
1739209824.8668609;-38.13080360867914
1739209824.8668647;-35.57807855764607
1739209824.8668683;-45.120503652039325
1739209824.8668718;-45.120503652039325
1739209824.8668756;-38.13080360867914
1739209824.8668792;-38.13080360867914
1739209824.866883;-45.120503652039325
1739209824.8668866;-33.981070128970906
1739209824.8668904;-45.120503652039325
1739209824.866894;-45.120503652039325
1739209824.8668978;-38.13080360867914
1739209824.8669014;-45.120503652039325
1739209824.8669052;-45.120503652039325
1739209824.8669088;-45.120503652039325
1739209824.8669126;-32.816014438256545
1739209824.8669162;-38.13080360867914
1739209824.86692;-26.991370085610736
1739209824.8669236;-32.816014438256545
1739209824.8669274;-45.120503652039325
1739209824.866931;-38.13080360867914
1739209824.8669348;-35.57807855764607
1739209824.8669384;-38.13080360867914
1739209824.8669422;-38.13080360867914
1739209824.8669457;-38.13080360867914
1739209824.8669493;-45.120503652039325
1739209824.8669531;-45.120503652039325
1739209824.8669567;-38.13080360867914
1739209824.8669605;-45.120503652039325
1739209824.866964;-45.120503652039325
1739209824.866968;-38.13080360867914
1739209824.8669715;-38.13080360867914
1739209824.8669753;-38.13080360867914
1739209824.866979;-27.8777449560314
1739209824.8669827;-28.992665084841942
1739209824.8669863;-45.120503652039325
1739209824.86699;-38.13080360867914
1739209824.8669937;-31.141103565318893
1739209824.8669975;-38.13080360867914
1739209824.867001;-38.13080360867914
1739209824.8670049;-38.13080360867914
1739209824.8670084;-35.57807855764607
1739209824.8670123;-38.13080360867914
1739209824.8670158;-45.120503652039325
1739209824.8670197;-45.120503652039325
1739209824.8670232;-35.57807855764607
1739209824.8670268;-35.57807855764607
1739209824.8670306;-45.120503652039325
1739209824.8670342;-35.57807855764607
1739209824.867038;-38.13080360867914
1739209824.8670416;-45.120503652039325
1739209824.8670454;-45.120503652039325
1739209824.867049;-45.120503652039325
1739209824.8670528;-45.120503652039325
1739209824.8670564;-38.13080360867914
1739209824.8670602;-45.120503652039325
1739209824.8670638;-45.120503652039325
1739209824.8670676;-32.816014438256545
1739209824.8670712;-33.981070128970906
1739209824.867075;-45.120503652039325
1739209824.8670785;-38.13080360867914
1739209824.8670824;-35.57807855764607
1739209824.867086;-38.13080360867914
1739209824.8670897;-45.120503652039325
1739209824.8670933;-38.13080360867914
1739209824.867097;-38.13080360867914
1739209824.8671007;-45.120503652039325
1739209824.8671043;-45.120503652039325
1739209824.867108;-45.120503652039325
1739209824.8671117;-38.13080360867914
1739209824.8671155;-38.13080360867914
1739209824.867119;-45.120503652039325
1739209824.867123;-38.13080360867914
1739209824.8671265;-38.13080360867914
1739209824.8671303;-38.13080360867914
1739209824.8671339;-38.13080360867914
1739209824.8671377;-38.13080360867914
1739209824.8671412;-45.120503652039325
1739209824.867145;-38.13080360867914
1739209824.8671486;-35.57807855764607
1739209824.8671525;-45.120503652039325
1739209824.867156;-45.120503652039325
1739209824.8671598;-38.13080360867914
1739209824.8671634;-38.13080360867914
1739209824.8671672;-45.120503652039325
1739209824.8671708;-45.120503652039325
1739209824.8671744;-33.981070128970906
1739209824.8671782;-38.13080360867914
1739209824.8671818;-33.981070128970906
1739209824.8671856;-38.13080360867914
1739209824.8671892;-38.13080360867914
1739209824.867193;-38.13080360867914
1739209824.8671966;-38.13080360867914
1739209824.8672004;-45.120503652039325
1739209824.867204;-45.120503652039325
1739209824.8672078;-38.13080360867914
1739209824.8672113;-35.57807855764607
1739209824.8672152;-45.120503652039325
1739209824.8672187;-38.13080360867914
1739209824.8672225;-35.57807855764607
1739209824.8672261;-38.13080360867914
1739209824.86723;-45.120503652039325
1739209824.8672335;-38.13080360867914
1739209824.8672373;-45.120503652039325
1739209824.867241;-45.120503652039325
1739209824.8672447;-38.13080360867914
1739209824.8672483;-31.141103565318915
1739209824.8672519;-33.981070128970906
1739209824.8672557;-45.120503652039325
1739209824.8672593;-35.57807855764607
1739209824.867263;-38.13080360867914
1739209824.8672667;-45.120503652039325
1739209824.8672705;-38.13080360867914
1739209824.867274;-38.13080360867914
1739209824.8672779;-31.14110356531892
1739209824.8672814;-38.13080360867914
1739209824.8672853;-38.13080360867914
1739209824.8672888;-38.13080360867914
1739209824.8672926;-45.120503652039325
1739209824.8672962;-38.13080360867914
1739209824.8673;-38.13080360867914
1739209824.8673036;-32.816014438256545
1739209824.8673074;-33.981070128970906
1739209824.867311;-38.13080360867914
1739209824.8673148;-45.120503652039325
1739209824.8673184;-38.13080360867914
1739209824.8673222;-38.13080360867914
1739209824.8673258;-38.13080360867914
1739209824.8673294;-38.13080360867914
1739209824.8673332;-35.57807855764607
1739209824.8673368;-38.13080360867914
1739209824.8673406;-45.120503652039325
1739209824.8673441;-38.13080360867914
1739209824.867348;-33.981070128970906
1739209824.8673515;-38.13080360867914
1739209824.8673553;-38.13080360867914
1739209824.867359;-45.120503652039325
1739209824.8673627;-45.120503652039325
1739209824.8673663;-45.120503652039325
1739209824.8673701;-35.57807855764607
1739209824.8673737;-45.120503652039325
1739209824.8673775;-45.120503652039325
1739209824.867381;-45.120503652039325
1739209824.867385;-45.120503652039325
1739209824.8673885;-45.120503652039325
1739209824.8673923;-45.120503652039325
1739209824.8673959;-35.57807855764607
1739209824.8673995;-32.816014438256545
1739209824.8674033;-45.120503652039325
1739209824.8674068;-45.120503652039325
1739209824.8674107;-38.13080360867914
1739209824.8674142;-38.13080360867914
1739209824.867418;-45.120503652039325
1739209824.8674216;-45.120503652039325
1739209824.8674254;-45.120503652039325
1739209824.867429;-33.981070128970956
1739209824.8674328;-38.13080360867914
1739209824.8674364;-45.120503652039325
1739209824.8674402;-45.120503652039325
1739209824.8674438;-38.13080360867914
1739209824.8674476;-38.13080360867914
1739209824.8674512;-38.13080360867914
1739209824.867455;-35.57807855764607
1739209824.8674586;-33.981070128970906
1739209824.8674624;-38.13080360867914
1739209824.867466;-38.13080360867914
1739209824.8674698;-38.13080360867914
1739209824.8674734;-45.120503652039325
1739209824.867477;-38.13080360867914
1739209824.8674808;-35.57807855764607
1739209824.8674843;-38.13080360867914
1739209824.8674881;-32.816014438256545
1739209824.8674917;-33.981070128970906
1739209824.8674955;-45.120503652039325
1739209824.867499;-35.57807855764607
1739209824.867503;-38.13080360867914
1739209824.8675065;-45.120503652039325
1739209824.8675103;-35.57807855764607
1739209824.867514;-45.120503652039325
1739209824.8675177;-45.120503652039325
1739209824.8675213;-45.120503652039325
1739209824.867525;-33.981070128970906
1739209824.8675287;-38.13080360867914
1739209824.8675325;-33.981070128970906
1739209824.867536;-35.57807855764607
1739209824.86754;-38.13080360867914
1739209824.8675435;-38.13080360867914
1739209824.8675473;-33.981070128970906
1739209824.8675508;-35.57807855764607
1739209824.8675544;-45.120503652039325
1739209824.8675582;-45.120503652039325
1739209824.8675618;-38.13080360867914
1739209824.8675656;-38.13080360867914
1739209824.8675692;-45.120503652039325
1739209824.867573;-38.13080360867914
1739209824.8675766;-45.120503652039325
1739209824.8675804;-45.120503652039325
1739209824.867584;-38.13080360867914
1739209824.8675878;-38.13080360867914
1739209824.8675914;-45.120503652039325
1739209824.8675952;-45.120503652039325
1739209824.8675988;-38.13080360867914
1739209824.8676026;-33.981070128970906
1739209824.8676062;-45.120503652039325
1739209824.86761;-45.120503652039325
1739209824.8676136;-35.57807855764607
1739209824.8676174;-38.13080360867914
1739209824.867621;-38.13080360867914
1739209824.8676248;-45.120503652039325
1739209824.8676283;-38.13080360867914
1739209824.867632;-38.13080360867914
1739209824.8676357;-33.981070128970906
1739209824.8676393;-32.816014438256545
1739209824.867643;-38.13080360867914
1739209824.8676467;-38.13080360867914
1739209824.8676505;-38.13080360867914
1739209824.867654;-35.57807855764607
1739209824.867658;-38.13080360867914
1739209824.8676615;-38.13080360867914
1739209824.8676653;-45.120503652039325
1739209824.8676689;-32.816014438256545
1739209824.8676727;-45.120503652039325
1739209824.8676763;-45.120503652039325
1739209824.86768;-45.120503652039325
1739209824.8676836;-45.120503652039325
1739209824.8676875;-38.13080360867914
1739209824.867691;-33.981070128970906
1739209824.8676949;-45.120503652039325
1739209824.8676984;-45.120503652039325
1739209824.867702;-45.120503652039325
1739209824.8677058;-38.13080360867914
1739209824.8677094;-38.13080360867914
1739209824.8677132;-45.120503652039325
1739209824.8677168;-45.120503652039325
1739209824.8677206;-45.120503652039325
1739209824.8677242;-33.981070128970906
1739209824.867728;-28.992665084841942
1739209824.8677316;-38.13080360867914
1739209824.8677354;-45.120503652039325
1739209824.867739;-33.981070128970906
1739209824.8677428;-33.981070128970906
1739209824.8677464;-45.120503652039325
1739209824.8677502;-33.981070128970906
1739209824.8677537;-35.57807855764607
1739209824.8677576;-25.826314394896357
1739209824.8677611;-9.316957040973376
1739209824.867765;-15.97707208084488
1739209824.8677685;-28.992665084841967
1739209824.8677723;-32.816014438256545
1739209824.867776;-38.13080360867914
1739209824.8677795;-35.57807855764607
1739209824.8677833;-35.57807855764607
1739209824.867787;-31.141103565318915
1739209824.8677907;-45.120503652039325
1739209824.8677943;-33.981070128970906
1739209824.867798;-38.13080360867914
1739209824.8678017;-38.13080360867914
1739209824.8678055;-45.120503652039325
1739209824.867809;-38.13080360867914
1739209824.8678129;-35.57807855764607
1739209824.8678164;-33.981070128970906
1739209824.8678203;-45.120503652039325
1739209824.8678238;-38.13080360867914
1739209824.8678277;-38.13080360867914
1739209824.8678312;-30.49652367304973
1739209824.867835;-38.13080360867914
1739209824.8678386;-45.120503652039325
1739209824.8678424;-38.13080360867914
1739209824.867846;-33.981070128970906
1739209824.8678498;-21.021172418726344
1739209824.8678534;-45.120503652039325
1739209824.867857;-38.13080360867914
1739209824.8678608;-32.816014438256545
1739209824.8678644;-45.120503652039325
1739209824.8678682;-13.833280808655019
1739209824.8678718;-24.589719217205094
1739209824.8678756;-38.13080360867914
1739209824.8678792;-38.13080360867914
1739209824.867883;-45.120503652039325
1739209824.8678865;-45.120503652039325
1739209824.8678904;-28.992665084841942
1739209824.867894;-38.13080360867914
1739209824.8678977;-38.13080360867914
1739209824.8679013;-45.120503652039325
1739209824.8679051;-31.141103565318915
1739209824.8679087;-33.981070128970906
1739209824.8679125;-38.13080360867914
1739209824.867916;-45.120503652039325
1739209824.86792;-27.267205301931607
1739209824.8679235;-33.981070128970906
1739209824.8679273;-38.13080360867914
1739209824.867931;-38.13080360867914
1739209824.8679345;-24.589719217205094
1739209824.8679383;-28.992665084841942
1739209824.8679419;-45.120503652039325
1739209824.8679457;-38.13080360867914
1739209824.8679492;-32.816014438256545
1739209824.867953;-29.438486411369347
1739209824.8679566;-18.0533258286717
1739209824.8679605;-35.57807855764607
1739209824.867964;-33.981070128970906
1739209824.8679678;-28.992665084841967
1739209824.8679714;-22.002965041481755
1739209824.8679752;-8.978916556947539
1739209824.8679788;-28.58837851428586
1739209824.8679826;-33.981070128970906
1739209824.8679862;-38.13080360867914
1739209824.86799;-38.13080360867914
1739209824.8679936;-30.49652367304976
1739209824.8679974;-31.141103565318943
1739209824.868001;-31.141103565318915
1739209824.8680046;-45.120503652039325
1739209824.8680084;-17.788531000973595
1739209824.868012;-22.54371790334745
1739209824.8680158;-38.13080360867914
1739209824.8680193;-33.981070128970906
1739209824.8680232;-38.13080360867914
1739209824.8680267;-45.120503652039325
1739209824.8680305;-45.120503652039325
1739209824.8680341;-38.13080360867914
1739209824.868038;-35.57807855764607
1739209824.8680415;-35.57807855764607
1739209824.8680453;-15.275230518601363
1739209824.868049;-29.438486411369347
1739209824.8680527;-28.992665084841942
1739209824.8680563;-32.816014438256545
1739209824.86806;-38.13080360867914
1739209824.8680637;-45.120503652039325
1739209824.8680675;-45.120503652039325
1739209824.868071;-33.981070128970956
1739209824.868075;-33.981070128970906
1739209824.8680785;-45.120503652039325
1739209824.868082;-33.981070128970906
1739209824.8680859;-38.13080360867914
1739209824.8680894;-45.120503652039325
1739209824.8680933;-45.120503652039325
1739209824.8680968;-45.120503652039325
1739209824.8681006;-38.13080360867914
1739209824.8681042;-45.120503652039325
1739209824.868108;-45.120503652039325
1739209824.8681116;-38.13080360867914
1739209824.8681154;-45.120503652039325
1739209824.868119;-45.120503652039325
1739209824.8681228;-38.13080360867914
1739209824.8681264;-38.13080360867914
1739209824.8681302;-45.120503652039325
1739209824.8681338;-30.49652367304973
1739209824.8681376;-38.13080360867914
1739209824.8681412;-35.57807855764607
1739209824.868145;-21.522148828640407
1739209824.8681486;-38.13080360867914
1739209824.8681524;-38.13080360867914
1739209824.868156;-33.981070128970906
1739209824.8681595;-32.816014438256545
1739209824.8681633;-33.981070128970906
1739209824.868167;-38.13080360867914
1739209824.8681707;-38.13080360867914
1739209824.8681743;-23.50682362968953
1739209824.8681781;-35.57807855764607
1739209824.8681817;-45.120503652039325
1739209824.8681855;-38.13080360867914
1739209824.868189;-38.13080360867914
1739209824.868193;-38.13080360867914
1739209824.8681965;-32.816014438256545
1739209824.8682003;-38.13080360867914
1739209824.8682039;-30.49652367304973
1739209824.8682077;-38.13080360867914
1739209824.8682113;-38.13080360867914
1739209824.868215;-38.13080360867914
1739209824.8682187;-28.21854285175415
1739209824.8682225;-38.13080360867914
1739209824.868226;-45.120503652039325
1739209824.8682299;-38.13080360867914
1739209824.8682334;-45.120503652039325
1739209824.868237;-28.21854285175415
1739209824.8682408;-22.841636605902558
1739209824.8682444;-45.120503652039325
1739209824.8682482;-24.746238672633048
1739209824.8682518;-31.141103565318915
1739209824.8682556;-28.992665084841942
1739209824.8682592;-17.133997197586602
1739209824.868263;-45.120503652039325
1739209824.8682666;-31.141103565318915
1739209824.8682704;-35.57807855764607
1739209824.868274;-38.13080360867914
1739209824.8682778;-33.981070128970906
1739209824.8682814;-31.141103565318915
1739209824.8682852;-38.13080360867914
1739209824.8682888;-38.13080360867914
1739209824.8682926;-45.120503652039325
1739209824.8682961;-38.13080360867914
1739209824.8683;-35.57807855764607
1739209824.8683035;-38.13080360867914
1739209824.868307;-33.981070128970906
1739209824.868311;-15.133552068922738
1739209824.8683145;-24.438645034577675
1739209824.8683183;-33.981070128970906
1739209824.868322;-33.981070128970956
1739209824.8683257;-28.588378514285886
1739209824.8683293;-35.57807855764607
1739209824.868333;-45.120503652039325
1739209824.8683367;-45.120503652039325
1739209824.8683405;-45.120503652039325
1739209824.868344;-45.120503652039325
1739209824.868348;-38.13080360867914
1739209824.8683515;-38.13080360867914
1739209824.8683553;-38.13080360867914
1739209824.8683589;-45.120503652039325
1739209824.8683627;-27.877744956031417
1739209824.8683662;-38.13080360867914
1739209824.86837;-45.120503652039325
1739209824.8683736;-45.120503652039325
1739209824.8683774;-25.62660358559016
1739209824.868381;-12.833934070949944
1739209824.8683846;-19.22100763878221
1739209824.8683884;-24.746238672633048
1739209824.868392;-45.120503652039325
1739209824.8683958;-45.120503652039325
1739209824.8683994;-32.816014438256545
1739209824.8684032;-38.13080360867914
1739209824.8684068;-45.120503652039325
1739209824.8684106;-38.13080360867914
1739209824.8684142;-31.141103565318915
1739209824.868418;-38.13080360867914
1739209824.8684216;-38.13080360867914
1739209824.8684254;-38.13080360867914
1739209824.868429;-33.981070128970906
1739209824.8684328;-38.13080360867914
1739209824.8684363;-45.120503652039325
1739209824.8684402;-35.57807855764607
1739209824.8684437;-38.13080360867914
1739209824.8684475;-28.58837851428586
1739209824.868451;-20.001670042250552
1739209824.868455;-24.15140352195872
1739209824.8684585;-28.992665084841942
1739209824.868462;-38.13080360867914
1739209824.868466;-24.15140352195872
1739209824.8684695;-10.74141329664431
1739209824.8684733;-14.281895643373563
1739209824.8684769;-24.15140352195872
1739209824.8684807;-33.981070128970956
1739209824.8684843;-38.13080360867914
1739209824.868488;-28.58837851428586
1739209824.8684916;-45.120503652039325
1739209824.8684955;-38.13080360867914
1739209824.868499;-38.13080360867914
1739209824.8685029;-25.07728991421287
1739209824.8685064;-38.13080360867914
1739209824.8685102;-38.13080360867914
1739209824.8685138;-45.120503652039325
1739209824.8685176;-38.13080360867914
1739209824.8685212;-38.13080360867914
1739209824.868525;-38.13080360867914
1739209824.8685286;-38.13080360867914
1739209824.8685324;-26.03565346325281
1739209824.868536;-35.57807855764607
1739209824.8685396;-38.13080360867914
1739209824.8685434;-45.120503652039325
1739209824.868547;-38.13080360867914
1739209824.8685508;-45.120503652039325
1739209824.8685544;-33.981070128970906
1739209824.8685582;-26.487275050834725
1739209824.8685617;-45.120503652039325
1739209824.8685656;-38.13080360867914
1739209824.8685691;-45.120503652039325
1739209824.868573;-38.13080360867914
1739209824.8685765;-11.188262488426318
1739209824.8685803;-20.10991102986178
1739209824.868584;-38.13080360867914
1739209824.8685877;-33.981070128970906
1739209824.8685913;-31.141103565318915
1739209824.8685951;-38.13080360867914
1739209824.8685987;-38.13080360867914
1739209824.8686025;-33.981070128970906
1739209824.868606;-32.81601443825658
1739209824.8686097;-32.81601443825658
1739209824.8686135;-33.981070128970906
1739209824.868617;-38.13080360867914
1739209824.8686209;-38.13080360867914
1739209824.8686244;-45.120503652039325
1739209824.8686283;-45.120503652039325
1739209824.8686318;-38.13080360867914
1739209824.8686357;-45.120503652039325
1739209824.8686392;-31.141103565318943
1739209824.868643;-32.816014438256545
1739209824.8686466;-20.888044912671212
1739209824.8686504;-45.120503652039325
1739209824.868654;-29.438486411369333
1739209824.8686578;-45.120503652039325
1739209824.8686614;-35.57807855764607
1739209824.8686652;-32.816014438256545
1739209824.8686688;-38.13080360867914
1739209824.8686726;-32.816014438256545
1739209824.8686762;-45.120503652039325
1739209824.86868;-26.991370085610736
1739209824.8686836;-14.814506432379781
1739209824.8686872;-45.120503652039325
1739209824.868691;-45.120503652039325
1739209824.8686945;-35.57807855764607
1739209824.8686984;-33.981070128970906
1739209824.868702;-45.120503652039325
1739209824.8687057;-45.120503652039325
1739209824.8687093;-45.120503652039325
1739209824.8687131;-33.981070128970956
1739209824.8687167;-45.120503652039325
1739209824.8687205;-45.120503652039325
1739209824.868724;-45.120503652039325
1739209824.868728;-31.141103565318893
1739209824.8687315;-45.120503652039325
1739209824.8687353;-45.120503652039325
1739209824.868739;-45.120503652039325
1739209824.8687427;-27.87774495603143
1739209824.8687463;-45.120503652039325
1739209824.86875;-38.13080360867914
1739209824.8687537;-31.14110356531892
1739209824.8687575;-38.13080360867914
1739209824.868761;-32.816014438256545
1739209824.8687646;-45.120503652039325
1739209824.8687685;-32.816014438256545
1739209824.868772;-12.04768318170583
1739209824.8687758;-27.8777449560314
1739209824.8687794;-45.120503652039325
1739209824.8687832;-27.267205301931607
1739209824.8687868;-21.446944441779113
1739209824.8687906;-20.695705961394815
1739209824.8687942;-31.141103565318915
1739209824.868798;-28.992665084841942
1739209824.8688016;-31.141103565318943
1739209824.8688054;-13.631393720945725
1739209824.868809;-9.570769068706895
1739209824.8688128;-28.588378514285886
1739209824.8688164;-45.120503652039325
1739209824.8688202;-45.120503652039325
1739209824.8688238;-45.120503652039325
1739209824.8688276;-45.120503652039325
1739209824.8688312;-32.816014438256545
1739209824.868835;-45.120503652039325
1739209824.8688385;-38.13080360867914
1739209824.8688421;-20.4518274484982
1739209824.868846;-38.13080360867914
1739209824.8688495;-35.57807855764607
1739209824.8688533;-45.120503652039325
1739209824.868857;-30.49652367304973
1739209824.8688607;-9.271540210664792
1739209824.8688643;-25.252786309376837
1739209824.868868;-45.120503652039325
1739209824.8688717;-31.141103565318915
1739209824.8688755;-28.21854285175415
1739209824.868879;-33.981070128970906
1739209824.868883;-32.816014438256545
1739209824.8688865;-38.13080360867914
1739209824.8688903;-25.62660358559016
1739209824.8688939;-25.826314394896354
1739209824.8688977;-33.981070128970906
1739209824.8689013;-33.981070128970906
1739209824.868905;-31.141103565318915
1739209824.8689086;-45.120503652039325
1739209824.8689122;-16.971371839288555
1739209824.868916;-18.755624688505634
1739209824.8689196;-38.13080360867914
1739209824.8689234;-35.57807855764607
1739209824.868927;-45.120503652039325
1739209824.8689308;-45.120503652039325
1739209824.8689344;-31.141103565318915
1739209824.8689382;-31.141103565318915
1739209824.8689418;-45.120503652039325
1739209824.8689456;-38.13080360867914
1739209824.8689492;-31.141103565318943
1739209824.868953;-28.588378514285886
1739209824.8689566;-33.981070128970906
1739209824.8689604;-45.120503652039325
1739209824.868964;-38.13080360867914
1739209824.8689678;-33.981070128970906
1739209824.8689713;-45.120503652039325
1739209824.8689752;-33.981070128970906
1739209824.8689787;-38.13080360867914
1739209824.8689826;-45.120503652039325
1739209824.8689861;-38.13080360867914
1739209824.868993;-45.120503652039325
1739209824.869;-45.120503652039325
1739209824.8690069;-33.981070128970906
1739209824.8690138;-38.13080360867914
1739209824.8690207;-45.120503652039325
1739209824.8690276;-38.13080360867914
1739209824.8690345;-38.13080360867914
1739209824.8690414;-38.13080360867914
1739209824.8690484;-38.13080360867914
1739209824.8690553;-38.13080360867914
1739209824.8690622;-35.57807855764607
1739209824.869069;-35.57807855764607
1739209824.869076;-38.13080360867914
1739209824.869083;-45.120503652039325
1739209824.8690898;-33.981070128970906
1739209824.8690968;-45.120503652039325
1739209824.8691034;-38.13080360867914
1739209824.8691103;-38.13080360867914
1739209824.8691173;-33.981070128970906
1739209824.8691242;-45.120503652039325
1739209824.869131;-38.13080360867914
1739209824.869138;-45.120503652039325
1739209824.869145;-33.981070128970906
1739209824.8691518;-32.816014438256545
1739209824.8691587;-38.13080360867914
1739209824.8691657;-28.58837851428586
1739209824.8691726;-31.141103565318943
1739209824.8691795;-11.153280867001559
1739209824.8691864;-11.608340198645873
1739209824.8691933;-28.992665084841967
1739209824.8692002;-25.826314394896357
1739209824.8692071;-38.13080360867914
1739209824.869214;-38.13080360867914
1739209824.869221;-45.120503652039325
1739209824.869228;-38.13080360867914
1739209824.8692348;-38.13080360867914
1739209824.8692417;-45.120503652039325
1739209824.8692486;-45.120503652039325
1739209824.8692555;-26.991370085610722
1739209824.8692625;-33.981070128970906
1739209824.8692694;-38.13080360867914
1739209824.8692763;-38.13080360867914
1739209824.8692832;-45.120503652039325
1739209824.86929;-45.120503652039325
1739209824.869297;-38.13080360867914
1739209824.869304;-45.120503652039325
1739209824.8693109;-27.267205301931607
1739209824.8693175;-31.141103565318915
1739209824.8693244;-45.120503652039325
1739209824.8693314;-45.120503652039325
1739209824.8693383;-33.981070128970906
1739209824.8693452;-22.002965041481744
1739209824.869352;-28.58837851428586
1739209824.869359;-38.13080360867914
1739209824.869366;-26.991370085610754
1739209824.8693728;-33.981070128970906
1739209824.8693798;-11.65501806655455
1739209824.8693867;-17.56938098808858
1739209824.8693936;-21.598678470925666
1739209824.8694005;-38.13080360867914
1739209824.8694074;-28.21854285175415
1739209824.8694143;-16.738311432963037
1739209824.8694212;-38.13080360867914
1739209824.8694282;-31.141103565318915
1739209824.869435;-32.816014438256545
1739209824.869442;-22.54371790334745
1739209824.869449;-8.95784959922221
1739209824.8694558;-45.120503652039325
1739209824.8694627;-45.120503652039325
1739209824.8694696;-38.13080360867914
1739209824.8694766;-38.13080360867914
1739209824.8694835;-38.13080360867914
1739209824.8694904;-38.13080360867914
1739209824.8694973;-38.13080360867914
1739209824.8695042;-38.13080360867914
1739209824.8695111;-32.816014438256545
1739209824.869518;-45.120503652039325
1739209824.869525;-45.120503652039325
1739209824.8695319;-45.120503652039325
1739209824.8695388;-45.120503652039325
1739209824.8695455;-45.120503652039325
1739209824.8695524;-33.981070128970906
1739209824.8695593;-38.13080360867914
1739209824.8695662;-28.992665084841967
1739209824.869573;-28.58837851428586
1739209824.86958;-18.836614351536177
1739209824.869587;-45.120503652039325
1739209824.8695939;-33.981070128970956
1739209824.8696008;-45.120503652039325
1739209824.8696077;-45.120503652039325
1739209824.8696146;-45.120503652039325
1739209824.8696215;-45.120503652039325
1739209824.8696284;-33.981070128970906
1739209824.8696353;-45.120503652039325
1739209824.8696423;-32.816014438256545
1739209824.8696492;-26.487275050834715
1739209824.869656;-38.13080360867914
1739209824.869663;-45.120503652039325
1739209824.86967;-38.13080360867914
1739209824.8696768;-38.13080360867914
1739209824.8696837;-38.13080360867914
1739209824.8696907;-45.120503652039325
1739209824.8696976;-45.120503652039325
1739209824.8697045;-22.54371790334745
1739209824.8697114;-12.507874964114357
1739209824.8697183;-17.56938098808858
1739209824.8697252;-27.267205301931607
1739209824.8697321;-38.13080360867914
1739209824.869739;-45.120503652039325
1739209824.869746;-45.120503652039325
1739209824.869753;-45.120503652039325
1739209824.8697596;-31.141103565318943
1739209824.8697665;-38.13080360867914
1739209824.8697734;-35.57807855764607
1739209824.8697803;-45.120503652039325
1739209824.8697872;-32.816014438256545
1739209824.8697941;-38.13080360867914
1739209824.869801;-45.120503652039325
1739209824.869808;-38.13080360867914
1739209824.8698149;-38.13080360867914
1739209824.8698218;-33.981070128970906
1739209824.8698287;-38.13080360867914
1739209824.8698356;-45.120503652039325
1739209824.8698425;-22.264930561961556
1739209824.8698494;-25.252786309376837
1739209824.8698564;-45.120503652039325
1739209824.8698633;-38.13080360867914
1739209824.8698702;-25.826314394896357
1739209824.869877;-17.302949905514602
1739209824.869884;-20.695705961394815
1739209824.869891;-28.992665084841942
1739209824.8698978;-35.57807855764607
1739209824.8699048;-38.13080360867914
1739209824.8699117;-38.13080360867914
1739209824.8699186;-38.13080360867914
1739209824.8699255;-31.141103565318893
1739209824.8699324;-35.57807855764607
1739209824.8699393;-24.589719217205094
1739209824.8699462;-19.45023999044868
1739209824.8699532;-31.141103565318915
1739209824.86996;-38.13080360867914
1739209824.869967;-32.816014438256545
1739209824.869974;-38.13080360867914
1739209824.8699808;-33.981070128970906
1739209824.8699875;-31.141103565318893
1739209824.8699944;-38.13080360867914
1739209824.8700013;-45.120503652039325
1739209824.8700082;-30.49652367304973
1739209824.8700151;-32.816014438256545
1739209824.870022;-45.120503652039325
1739209824.870029;-45.120503652039325
1739209824.870036;-35.57807855764607
1739209824.8700428;-45.120503652039325
1739209824.8700497;-38.13080360867914
1739209824.8700566;-35.57807855764607
1739209824.8700635;-45.120503652039325
1739209824.8700705;-45.120503652039325
1739209824.8700774;-38.13080360867914
1739209824.8700843;-38.13080360867914
1739209824.8700912;-35.57807855764607
1739209824.870098;-38.13080360867914
1739209824.870105;-33.981070128970956
1739209824.870112;-15.790695432807311
1739209824.8701189;-33.981070128970906
1739209824.8701258;-45.120503652039325
1739209824.8701327;-31.141103565318915
1739209824.8701396;-25.826314394896357
1739209824.8701465;-22.740042620751332
1739209824.8701534;-26.487275050834715
1739209824.8701603;-33.981070128970956
1739209824.8701673;-23.506823629689542
1739209824.8701742;-12.712515940865977
1739209824.870181;-10.824595629806279
1739209824.870188;-22.44878636800916
1739209824.870195;-33.981070128970956
1739209824.8702016;-31.141103565318915
1739209824.8702085;-27.267205301931607
1739209824.8702154;-38.13080360867914
1739209824.8702223;-38.13080360867914
1739209824.8702292;-38.13080360867914
1739209824.8702362;-35.57807855764607
1739209824.870243;-38.13080360867914
1739209824.87025;-38.13080360867914
1739209824.870257;-45.120503652039325
1739209824.8702638;-38.13080360867914
1739209824.8702707;-45.120503652039325
1739209824.8702776;-38.13080360867914
1739209824.8702846;-33.981070128970906
1739209824.8702915;-28.992665084841942
1739209824.8702984;-31.141103565318915
1739209824.8703053;-22.54371790334745
1739209824.8703122;-22.54371790334745
1739209824.8703191;-31.141103565318915
1739209824.870326;-38.13080360867914
1739209824.870333;-25.62660358559016
1739209824.8703399;-15.064409198436486
1739209824.8703468;-12.948297095594102
1739209824.8703537;-25.62660358559016
1739209824.8703606;-38.13080360867914
1739209824.8703675;-33.981070128970906
1739209824.8703744;-25.826314394896354
1739209824.8703814;-33.981070128970906
1739209824.8703883;-35.57807855764607
1739209824.8703952;-38.13080360867914
1739209824.870402;-45.120503652039325
1739209824.870409;-38.13080360867914
