CAN Message; 0x77:24a0c1b1f2533899
1739209897.0640247;-45.120503652039325
1739209897.0640354;-31.141103565318915
1739209897.0640461;-28.992665084841942
1739209897.0640569;-38.13080360867914
1739209897.0640676;-35.57807855764607
1739209897.0640783;-38.13080360867914
1739209897.064089;-38.13080360867914
1739209897.0641;-38.13080360867914
1739209897.0641108;-45.120503652039325
1739209897.0641215;-45.120503652039325
1739209897.0641322;-38.13080360867914
1739209897.064143;-45.120503652039325
1739209897.0641537;-45.120503652039325
1739209897.0641644;-38.13080360867914
1739209897.0641751;-45.120503652039325
1739209897.0641859;-45.120503652039325
1739209897.0641966;-38.13080360867914
1739209897.0642076;-32.816014438256545
1739209897.0642183;-28.992665084841942
1739209897.064229;-45.120503652039325
1739209897.0642397;-45.120503652039325
1739209897.0642505;-38.13080360867914
1739209897.0642612;-38.13080360867914
1739209897.064272;-45.120503652039325
1739209897.0642827;-38.13080360867914
1739209897.0642934;-45.120503652039325
1739209897.0643044;-35.57807855764607
1739209897.064315;-45.120503652039325
1739209897.0643258;-38.13080360867914
1739209897.0643365;-33.981070128970906
1739209897.0643473;-45.120503652039325
1739209897.064358;-38.13080360867914
1739209897.0643687;-38.13080360867914
1739209897.0643795;-33.981070128970906
1739209897.0643902;-31.141103565318915
1739209897.064401;-45.120503652039325
1739209897.0644119;-38.13080360867914
1739209897.0644226;-38.13080360867914
1739209897.0644333;-33.981070128970906
1739209897.064444;-45.120503652039325
1739209897.0644548;-45.120503652039325
1739209897.0644655;-38.13080360867914
1739209897.0644763;-33.981070128970906
1739209897.064487;-45.120503652039325
1739209897.0644977;-45.120503652039325
1739209897.0645087;-45.120503652039325
1739209897.0645194;-38.13080360867914
1739209897.0645301;-45.120503652039325
1739209897.0645409;-38.13080360867914
1739209897.0645516;-29.438486411369333
1739209897.0645623;-31.141103565318915
1739209897.064573;-45.120503652039325
1739209897.0645838;-38.13080360867914
1739209897.0645945;-45.120503652039325
1739209897.0646052;-45.120503652039325
1739209897.0646162;-45.120503652039325
1739209897.064627;-45.120503652039325
1739209897.0646377;-45.120503652039325
1739209897.0646484;-45.120503652039325
1739209897.064659;-45.120503652039325
1739209897.0646698;-45.120503652039325
1739209897.0646806;-45.120503652039325
1739209897.0646913;-45.120503652039325
1739209897.064702;-29.438486411369333
1739209897.064713;-32.816014438256545
1739209897.0647237;-38.13080360867914
1739209897.0647345;-31.141103565318915
1739209897.0647452;-38.13080360867914
1739209897.064756;-45.120503652039325
1739209897.0647666;-38.13080360867914
1739209897.0647774;-38.13080360867914
1739209897.064788;-38.13080360867914
1739209897.0647988;-35.57807855764607
1739209897.0648096;-38.13080360867914
1739209897.0648205;-35.57807855764607
1739209897.0648313;-33.981070128970906
1739209897.064842;-33.981070128970906
1739209897.0648527;-45.120503652039325
1739209897.0648634;-38.13080360867914
1739209897.0648742;-45.120503652039325
1739209897.064885;-45.120503652039325
1739209897.0648956;-45.120503652039325
1739209897.0649064;-31.141103565318915
1739209897.0649173;-33.981070128970906
1739209897.064928;-38.13080360867914
1739209897.0649388;-45.120503652039325
1739209897.0649495;-38.13080360867914
1739209897.0649602;-35.57807855764607
1739209897.064971;-38.13080360867914
1739209897.0649817;-45.120503652039325
1739209897.0649924;-38.13080360867914
1739209897.0650032;-38.13080360867914
1739209897.065014;-38.13080360867914
1739209897.0650249;-45.120503652039325
1739209897.0650356;-38.13080360867914
1739209897.0650463;-38.13080360867914
1739209897.065057;-38.13080360867914
1739209897.0650678;-38.13080360867914
1739209897.0650785;-45.120503652039325
1739209897.0650892;-35.57807855764607
1739209897.0651;-38.13080360867914
1739209897.0651107;-45.120503652039325
1739209897.0651217;-45.120503652039325
1739209897.0651324;-45.120503652039325
1739209897.065143;-45.120503652039325
1739209897.0651538;-45.120503652039325
1739209897.0651646;-38.13080360867914
1739209897.0651753;-35.57807855764607
1739209897.065186;-38.13080360867914
1739209897.0651968;-45.120503652039325
1739209897.0652075;-45.120503652039325
1739209897.0652184;-45.120503652039325
1739209897.0652292;-45.120503652039325
1739209897.06524;-45.120503652039325
1739209897.0652506;-45.120503652039325
1739209897.0652614;-38.13080360867914
1739209897.065272;-35.57807855764607
1739209897.0652828;-35.57807855764607
1739209897.0652936;-38.13080360867914
1739209897.0653043;-38.13080360867914
1739209897.065315;-35.57807855764607
1739209897.065326;-45.120503652039325
1739209897.0653367;-38.13080360867914
1739209897.0653474;-33.981070128970906
1739209897.0653582;-38.13080360867914
1739209897.065369;-38.13080360867914
1739209897.0653796;-45.120503652039325
1739209897.0653903;-45.120503652039325
1739209897.065401;-45.120503652039325
1739209897.0654118;-45.120503652039325
1739209897.0654228;-45.120503652039325
1739209897.0654335;-45.120503652039325
1739209897.0654442;-45.120503652039325
1739209897.065455;-45.120503652039325
1739209897.0654657;-45.120503652039325
1739209897.0654764;-38.13080360867914
1739209897.0654871;-38.13080360867914
1739209897.0654979;-45.120503652039325
1739209897.0655086;-45.120503652039325
1739209897.0655193;-32.816014438256545
1739209897.0655303;-45.120503652039325
1739209897.065541;-45.120503652039325
1739209897.0655518;-35.57807855764607
1739209897.0655625;-38.13080360867914
1739209897.0655732;-45.120503652039325
1739209897.065584;-45.120503652039325
1739209897.0655947;-45.120503652039325
1739209897.0656054;-45.120503652039325
1739209897.0656161;-45.120503652039325
1739209897.065627;-45.120503652039325
1739209897.0656378;-45.120503652039325
1739209897.0656486;-38.13080360867914
1739209897.0656593;-38.13080360867914
1739209897.06567;-45.120503652039325
1739209897.0656807;-45.120503652039325
1739209897.0656915;-38.13080360867914
1739209897.0657022;-45.120503652039325
1739209897.065713;-45.120503652039325
1739209897.0657237;-45.120503652039325
1739209897.0657346;-38.13080360867914
1739209897.0657454;-35.57807855764607
1739209897.065756;-38.13080360867914
1739209897.0657668;-38.13080360867914
1739209897.0657775;-45.120503652039325
1739209897.0657883;-45.120503652039325
1739209897.065799;-32.816014438256545
1739209897.0658097;-45.120503652039325
1739209897.0658205;-35.57807855764607
1739209897.0658314;-45.120503652039325
1739209897.0658422;-45.120503652039325
1739209897.0658529;-45.120503652039325
1739209897.0658636;-33.981070128970906
1739209897.0658743;-32.816014438256545
1739209897.065885;-35.57807855764607
1739209897.0658958;-38.13080360867914
1739209897.0659065;-38.13080360867914
1739209897.0659173;-35.57807855764607
1739209897.065928;-45.120503652039325
1739209897.065939;-38.13080360867914
1739209897.0659497;-45.120503652039325
1739209897.0659604;-45.120503652039325
1739209897.0659711;-38.13080360867914
1739209897.0659819;-38.13080360867914
1739209897.0659926;-45.120503652039325
1739209897.0660033;-45.120503652039325
1739209897.066014;-45.120503652039325
1739209897.0660248;-38.13080360867914
1739209897.0660357;-45.120503652039325
1739209897.0660465;-45.120503652039325
1739209897.0660572;-45.120503652039325
1739209897.066068;-45.120503652039325
1739209897.0660787;-38.13080360867914
1739209897.0660894;-38.13080360867914
1739209897.0661001;-45.120503652039325
1739209897.0661108;-45.120503652039325
1739209897.0661216;-33.981070128970906
1739209897.0661323;-31.141103565318915
1739209897.0661433;-45.120503652039325
1739209897.066154;-45.120503652039325
1739209897.0661647;-45.120503652039325
1739209897.0661755;-38.13080360867914
1739209897.0661862;-38.13080360867914
1739209897.066197;-33.981070128970906
1739209897.0662076;-45.120503652039325
1739209897.0662184;-31.14110356531892
1739209897.066229;-38.13080360867914
1739209897.06624;-45.120503652039325
1739209897.0662508;-45.120503652039325
1739209897.0662615;-45.120503652039325
1739209897.0662723;-38.13080360867914
1739209897.066283;-38.13080360867914
1739209897.0662937;-33.981070128970906
1739209897.0663044;-27.267205301931607
1739209897.0663152;-45.120503652039325
1739209897.066326;-38.13080360867914
1739209897.0663366;-38.13080360867914
1739209897.0663476;-35.57807855764607
1739209897.0663583;-38.13080360867914
1739209897.066369;-38.13080360867914
1739209897.0663798;-45.120503652039325
1739209897.0663905;-33.981070128970906
1739209897.0663934;-35.57807855764607
1739209897.066396;-45.120503652039325
1739209897.0663989;-45.120503652039325
1739209897.0664017;-45.120503652039325
1739209897.0664046;-38.13080360867914
1739209897.0664072;-35.57807855764607
1739209897.06641;-45.120503652039325
1739209897.066413;-45.120503652039325
1739209897.0664155;-38.13080360867914
1739209897.0664184;-38.13080360867914
1739209897.0664213;-45.120503652039325
1739209897.0664241;-38.13080360867914
1739209897.0664268;-32.816014438256545
1739209897.0664296;-38.13080360867914
1739209897.0664325;-45.120503652039325
1739209897.0664353;-38.13080360867914
1739209897.066438;-38.13080360867914
1739209897.0664408;-45.120503652039325
1739209897.0664437;-45.120503652039325
1739209897.0664463;-45.120503652039325
1739209897.0664492;-38.13080360867914
1739209897.066452;-45.120503652039325
1739209897.066455;-45.120503652039325
1739209897.0664575;-33.981070128970906
1739209897.0664604;-45.120503652039325
1739209897.0664632;-45.120503652039325
1739209897.0664659;-45.120503652039325
1739209897.0664687;-38.13080360867914
1739209897.0664716;-38.13080360867914
1739209897.0664744;-38.13080360867914
1739209897.066477;-38.13080360867914
1739209897.06648;-38.13080360867914
1739209897.0664828;-38.13080360867914
1739209897.0664854;-45.120503652039325
1739209897.0664883;-35.57807855764607
1739209897.0664911;-38.13080360867914
1739209897.066494;-45.120503652039325
1739209897.0664966;-45.120503652039325
1739209897.0664995;-45.120503652039325
1739209897.0665023;-28.992665084841942
1739209897.0665052;-38.13080360867914
1739209897.0665078;-38.13080360867914
1739209897.0665107;-33.981070128970906
1739209897.0665135;-45.120503652039325
1739209897.0665162;-45.120503652039325
1739209897.066519;-45.120503652039325
1739209897.066522;-45.120503652039325
1739209897.0665247;-32.816014438256545
1739209897.0665274;-45.120503652039325
1739209897.0665302;-45.120503652039325
1739209897.066533;-38.13080360867914
1739209897.0665357;-45.120503652039325
1739209897.0665386;-38.13080360867914
1739209897.0665414;-38.13080360867914
1739209897.0665443;-38.13080360867914
1739209897.066547;-31.141103565318915
1739209897.0665498;-32.816014438256545
1739209897.0665526;-35.57807855764607
1739209897.0665553;-38.13080360867914
1739209897.0665581;-45.120503652039325
1739209897.066561;-38.13080360867914
1739209897.0665638;-45.120503652039325
1739209897.0665665;-38.13080360867914
1739209897.0665693;-35.57807855764607
1739209897.0665722;-38.13080360867914
1739209897.066575;-45.120503652039325
1739209897.0665777;-45.120503652039325
1739209897.0665805;-38.13080360867914
1739209897.0665834;-45.120503652039325
1739209897.066586;-45.120503652039325
1739209897.0665889;-35.57807855764607
1739209897.0665917;-38.13080360867914
1739209897.0665946;-45.120503652039325
1739209897.0665972;-38.13080360867914
1739209897.0666;-35.57807855764607
1739209897.066603;-33.981070128970906
1739209897.0666056;-35.57807855764607
1739209897.0666084;-38.13080360867914
1739209897.0666113;-35.57807855764607
1739209897.0666142;-35.57807855764607
1739209897.0666168;-33.981070128970906
1739209897.0666196;-45.120503652039325
1739209897.0666225;-38.13080360867914
1739209897.066625;-38.13080360867914
1739209897.066628;-38.13080360867914
1739209897.0666308;-38.13080360867914
1739209897.0666337;-38.13080360867914
1739209897.0666363;-38.13080360867914
1739209897.0666392;-45.120503652039325
1739209897.066642;-45.120503652039325
1739209897.0666447;-38.13080360867914
1739209897.0666475;-38.13080360867914
1739209897.0666504;-33.981070128970906
1739209897.0666533;-35.57807855764607
1739209897.0666559;-45.120503652039325
1739209897.0666587;-32.816014438256545
1739209897.0666616;-38.13080360867914
1739209897.0666645;-45.120503652039325
1739209897.066667;-38.13080360867914
1739209897.06667;-35.57807855764607
1739209897.0666728;-45.120503652039325
1739209897.0666754;-45.120503652039325
1739209897.0666783;-35.57807855764607
1739209897.0666811;-45.120503652039325
1739209897.066684;-45.120503652039325
1739209897.0666866;-38.13080360867914
1739209897.0666895;-38.13080360867914
1739209897.0666924;-45.120503652039325
1739209897.066695;-45.120503652039325
1739209897.0666978;-38.13080360867914
1739209897.0667007;-38.13080360867914
1739209897.0667036;-38.13080360867914
1739209897.0667062;-38.13080360867914
1739209897.066709;-38.13080360867914
1739209897.066712;-38.13080360867914
1739209897.0667145;-45.120503652039325
1739209897.0667174;-45.120503652039325
1739209897.0667202;-38.13080360867914
1739209897.066723;-38.13080360867914
1739209897.0667257;-45.120503652039325
1739209897.0667286;-45.120503652039325
1739209897.0667315;-38.13080360867914
1739209897.0667343;-35.57807855764607
1739209897.066737;-45.120503652039325
1739209897.0667398;-32.816014438256545
1739209897.0667427;-45.120503652039325
1739209897.0667453;-32.816014438256545
1739209897.0667481;-38.13080360867914
1739209897.066751;-32.816014438256545
1739209897.0667539;-35.57807855764607
1739209897.0667565;-45.120503652039325
1739209897.0667593;-45.120503652039325
1739209897.0667622;-45.120503652039325
1739209897.0667648;-38.13080360867914
1739209897.0667677;-38.13080360867914
1739209897.0667706;-45.120503652039325
1739209897.0667734;-45.120503652039325
1739209897.066776;-38.13080360867914
1739209897.066779;-38.13080360867914
1739209897.0667818;-45.120503652039325
1739209897.0667844;-45.120503652039325
1739209897.0667872;-45.120503652039325
1739209897.06679;-31.141103565318893
1739209897.066793;-38.13080360867914
1739209897.0667956;-38.13080360867914
1739209897.0667984;-38.13080360867914
1739209897.0668013;-45.120503652039325
1739209897.0668042;-45.120503652039325
1739209897.0668068;-33.981070128970906
1739209897.0668097;-38.13080360867914
1739209897.0668125;-32.816014438256545
1739209897.0668151;-38.13080360867914
1739209897.066818;-45.120503652039325
1739209897.0668209;-35.57807855764607
1739209897.0668237;-35.57807855764607
1739209897.0668263;-35.57807855764607
1739209897.0668292;-38.13080360867914
1739209897.066832;-38.13080360867914
1739209897.0668347;-35.57807855764607
1739209897.0668375;-35.57807855764607
1739209897.0668404;-45.120503652039325
1739209897.0668433;-35.57807855764607
1739209897.066846;-35.57807855764607
1739209897.0668488;-33.981070128970906
1739209897.0668516;-29.438486411369333
1739209897.0668542;-38.13080360867914
1739209897.066857;-38.13080360867914
1739209897.06686;-33.981070128970906
1739209897.0668628;-33.981070128970906
1739209897.0668654;-27.267205301931607
1739209897.0668683;-38.13080360867914
1739209897.0668712;-38.13080360867914
1739209897.066874;-33.981070128970906
1739209897.0668766;-33.981070128970906
1739209897.0668795;-32.816014438256545
1739209897.0668824;-45.120503652039325
1739209897.066885;-45.120503652039325
1739209897.0668879;-33.981070128970906
1739209897.0668907;-45.120503652039325
1739209897.0668936;-45.120503652039325
1739209897.0668962;-45.120503652039325
1739209897.066899;-45.120503652039325
1739209897.066902;-45.120503652039325
1739209897.0669045;-45.120503652039325
1739209897.0669074;-45.120503652039325
1739209897.0669103;-38.13080360867914
1739209897.0669131;-38.13080360867914
1739209897.0669158;-33.981070128970906
1739209897.0669186;-45.120503652039325
1739209897.0669215;-45.120503652039325
1739209897.066924;-38.13080360867914
1739209897.066927;-45.120503652039325
1739209897.0669298;-38.13080360867914
1739209897.0669327;-31.141103565318915
1739209897.0669353;-38.13080360867914
1739209897.0669382;-38.13080360867914
1739209897.066941;-45.120503652039325
1739209897.066944;-38.13080360867914
1739209897.0669465;-35.57807855764607
1739209897.0669494;-38.13080360867914
1739209897.0669522;-45.120503652039325
1739209897.0669549;-28.58837851428586
1739209897.0669577;-45.120503652039325
1739209897.0669606;-45.120503652039325
1739209897.0669634;-45.120503652039325
1739209897.066966;-45.120503652039325
1739209897.066969;-35.57807855764607
1739209897.0669718;-38.13080360867914
1739209897.0669744;-45.120503652039325
1739209897.0669773;-33.981070128970906
1739209897.0669801;-38.13080360867914
1739209897.066983;-45.120503652039325
1739209897.0669856;-32.816014438256545
1739209897.0669885;-35.57807855764607
1739209897.0669913;-38.13080360867914
1739209897.066994;-45.120503652039325
1739209897.0669968;-45.120503652039325
1739209897.0669997;-31.141103565318915
1739209897.0670025;-38.13080360867914
1739209897.0670052;-45.120503652039325
1739209897.067008;-45.120503652039325
1739209897.0670109;-38.13080360867914
1739209897.0670135;-32.816014438256545
1739209897.0670164;-38.13080360867914
1739209897.0670192;-35.57807855764607
1739209897.067022;-35.57807855764607
1739209897.0670247;-45.120503652039325
1739209897.0670276;-38.13080360867914
1739209897.0670304;-45.120503652039325
1739209897.0670333;-33.981070128970906
1739209897.067036;-45.120503652039325
1739209897.0670388;-38.13080360867914
1739209897.0670416;-45.120503652039325
1739209897.0670443;-38.13080360867914
1739209897.067047;-38.13080360867914
1739209897.06705;-45.120503652039325
1739209897.0670528;-45.120503652039325
1739209897.0670555;-38.13080360867914
1739209897.0670583;-35.57807855764607
1739209897.0670612;-45.120503652039325
1739209897.0670638;-45.120503652039325
1739209897.0670667;-33.981070128970906
1739209897.0670695;-35.57807855764607
1739209897.0670724;-38.13080360867914
1739209897.067075;-45.120503652039325
1739209897.0670779;-38.13080360867914
1739209897.0670807;-45.120503652039325
1739209897.0670834;-45.120503652039325
1739209897.0670862;-45.120503652039325
1739209897.067089;-38.13080360867914
1739209897.067092;-38.13080360867914
1739209897.0670946;-45.120503652039325
1739209897.0670974;-45.120503652039325
1739209897.0671003;-38.13080360867914
1739209897.0671031;-31.141103565318893
1739209897.0671058;-45.120503652039325
1739209897.0671086;-38.13080360867914
1739209897.0671115;-32.816014438256545
1739209897.067114;-38.13080360867914
1739209897.067117;-38.13080360867914
1739209897.0671198;-45.120503652039325
1739209897.0671227;-38.13080360867914
1739209897.0671253;-45.120503652039325
1739209897.0671282;-45.120503652039325
1739209897.067131;-45.120503652039325
1739209897.0671337;-38.13080360867914
1739209897.0671365;-45.120503652039325
1739209897.0671394;-38.13080360867914
1739209897.0671422;-45.120503652039325
1739209897.0671449;-45.120503652039325
1739209897.0671477;-32.816014438256545
1739209897.0671506;-38.13080360867914
1739209897.0671532;-38.13080360867914
1739209897.067156;-35.57807855764607
1739209897.067159;-29.438486411369333
1739209897.0671618;-38.13080360867914
1739209897.0671644;-45.120503652039325
1739209897.0671673;-45.120503652039325
1739209897.0671701;-38.13080360867914
1739209897.067173;-38.13080360867914
1739209897.0671756;-45.120503652039325
1739209897.0671785;-45.120503652039325
1739209897.0671813;-45.120503652039325
1739209897.067184;-45.120503652039325
1739209897.0671868;-45.120503652039325
1739209897.0671897;-38.13080360867914
1739209897.0671926;-38.13080360867914
1739209897.0671952;-38.13080360867914
1739209897.067198;-35.57807855764607
1739209897.067201;-38.13080360867914
1739209897.0672035;-32.816014438256545
1739209897.0672064;-35.57807855764607
1739209897.0672092;-38.13080360867914
1739209897.067212;-45.120503652039325
1739209897.0672147;-38.13080360867914
1739209897.0672176;-38.13080360867914
1739209897.0672204;-45.120503652039325
1739209897.067223;-35.57807855764607
1739209897.067226;-45.120503652039325
1739209897.0672288;-45.120503652039325
1739209897.0672317;-38.13080360867914
1739209897.0672343;-38.13080360867914
1739209897.0672371;-38.13080360867914
1739209897.06724;-38.13080360867914
1739209897.0672429;-45.120503652039325
1739209897.0672455;-45.120503652039325
1739209897.0672483;-30.49652367304973
1739209897.0672512;-33.981070128970906
1739209897.0672538;-45.120503652039325
1739209897.0672567;-45.120503652039325
1739209897.0672596;-38.13080360867914
1739209897.0672624;-38.13080360867914
1739209897.067265;-45.120503652039325
1739209897.067268;-38.13080360867914
1739209897.0672708;-38.13080360867914
1739209897.0672734;-45.120503652039325
1739209897.0672762;-45.120503652039325
1739209897.067279;-38.13080360867914
1739209897.067282;-38.13080360867914
1739209897.0672846;-38.13080360867914
1739209897.0672874;-38.13080360867914
1739209897.0672903;-38.13080360867914
1739209897.067293;-38.13080360867914
1739209897.0672958;-45.120503652039325
1739209897.0672987;-45.120503652039325
1739209897.0673015;-45.120503652039325
1739209897.0673041;-32.816014438256545
1739209897.067307;-38.13080360867914
1739209897.0673099;-45.120503652039325
1739209897.0673127;-38.13080360867914
1739209897.0673153;-35.57807855764607
1739209897.0673182;-38.13080360867914
1739209897.067321;-38.13080360867914
1739209897.0673237;-35.57807855764607
1739209897.0673265;-45.120503652039325
1739209897.0673294;-45.120503652039325
1739209897.0673323;-35.57807855764607
1739209897.067335;-35.57807855764607
1739209897.0673378;-45.120503652039325
1739209897.0673406;-33.981070128970906
1739209897.0673432;-32.816014438256545
1739209897.067346;-45.120503652039325
1739209897.067349;-35.57807855764607
1739209897.0673518;-38.13080360867914
1739209897.0673544;-45.120503652039325
1739209897.0673573;-38.13080360867914
1739209897.0673602;-38.13080360867914
1739209897.0673628;-31.141103565318915
1739209897.0673656;-35.57807855764607
1739209897.0673685;-35.57807855764607
1739209897.0673714;-45.120503652039325
1739209897.067374;-38.13080360867914
1739209897.0673769;-38.13080360867914
1739209897.0673797;-38.13080360867914
1739209897.0673826;-45.120503652039325
1739209897.0673852;-38.13080360867914
1739209897.067388;-45.120503652039325
1739209897.067391;-45.120503652039325
1739209897.0673935;-45.120503652039325
1739209897.0673964;-38.13080360867914
1739209897.0673993;-38.13080360867914
1739209897.0674021;-38.13080360867914
1739209897.0674047;-33.981070128970906
1739209897.0674076;-28.992665084841942
1739209897.0674105;-38.13080360867914
1739209897.067413;-45.120503652039325
1739209897.067416;-45.120503652039325
1739209897.0674188;-45.120503652039325
1739209897.0674217;-45.120503652039325
1739209897.0674243;-35.57807855764607
1739209897.0674272;-33.981070128970906
1739209897.06743;-32.816014438256545
1739209897.0674326;-45.120503652039325
1739209897.0674355;-38.13080360867914
1739209897.0674384;-45.120503652039325
1739209897.0674412;-45.120503652039325
1739209897.0674438;-35.57807855764607
1739209897.0674467;-38.13080360867914
1739209897.0674496;-38.13080360867914
1739209897.0674522;-33.981070128970906
1739209897.067455;-33.981070128970906
1739209897.067458;-31.141103565318915
1739209897.0674608;-38.13080360867914
1739209897.0674634;-33.981070128970906
1739209897.0674663;-38.13080360867914
1739209897.0674691;-33.981070128970906
1739209897.067472;-45.120503652039325
1739209897.0674746;-45.120503652039325
1739209897.0674775;-38.13080360867914
1739209897.0674803;-45.120503652039325
1739209897.067483;-45.120503652039325
1739209897.0674858;-45.120503652039325
1739209897.0674887;-38.13080360867914
1739209897.0674915;-45.120503652039325
1739209897.0674942;-45.120503652039325
1739209897.067497;-33.981070128970906
1739209897.0674999;-45.120503652039325
1739209897.0675025;-45.120503652039325
1739209897.0675054;-45.120503652039325
1739209897.0675082;-38.13080360867914
1739209897.067511;-45.120503652039325
1739209897.0675137;-45.120503652039325
1739209897.0675166;-45.120503652039325
1739209897.0675194;-32.816014438256545
1739209897.067522;-33.981070128970906
1739209897.067525;-45.120503652039325
1739209897.0675278;-45.120503652039325
1739209897.0675306;-38.13080360867914
1739209897.0675333;-31.141103565318893
1739209897.067536;-38.13080360867914
1739209897.067539;-38.13080360867914
1739209897.0675418;-28.992665084841942
1739209897.0675445;-33.981070128970906
1739209897.0675473;-45.120503652039325
1739209897.0675502;-38.13080360867914
1739209897.0675528;-38.13080360867914
1739209897.0675557;-45.120503652039325
1739209897.0675585;-33.981070128970906
1739209897.0675614;-45.120503652039325
1739209897.067564;-38.13080360867914
1739209897.0675669;-38.13080360867914
1739209897.0675697;-45.120503652039325
1739209897.0675724;-45.120503652039325
1739209897.0675752;-45.120503652039325
1739209897.067578;-45.120503652039325
1739209897.067581;-38.13080360867914
1739209897.0675836;-45.120503652039325
1739209897.0675864;-33.981070128970906
1739209897.0675893;-30.49652367304973
1739209897.067592;-38.13080360867914
1739209897.0675948;-45.120503652039325
1739209897.0675976;-38.13080360867914
1739209897.0676005;-45.120503652039325
1739209897.067603;-38.13080360867914
1739209897.067606;-38.13080360867914
1739209897.0676088;-38.13080360867914
1739209897.0676117;-45.120503652039325
1739209897.0676143;-33.981070128970906
1739209897.0676172;-45.120503652039325
1739209897.06762;-45.120503652039325
1739209897.0676227;-38.13080360867914
1739209897.0676255;-45.120503652039325
1739209897.0676284;-45.120503652039325
1739209897.0676312;-38.13080360867914
1739209897.0676339;-38.13080360867914
1739209897.0676367;-33.981070128970906
1739209897.0676396;-45.120503652039325
1739209897.0676422;-45.120503652039325
1739209897.067645;-38.13080360867914
1739209897.067648;-38.13080360867914
1739209897.0676508;-45.120503652039325
1739209897.0676534;-38.13080360867914
1739209897.0676563;-38.13080360867914
1739209897.0676591;-45.120503652039325
1739209897.0676618;-45.120503652039325
1739209897.0676646;-33.981070128970906
1739209897.0676675;-45.120503652039325
1739209897.0676703;-45.120503652039325
1739209897.067673;-38.13080360867914
1739209897.0676758;-45.120503652039325
1739209897.0676787;-45.120503652039325
1739209897.0676816;-38.13080360867914
1739209897.0676842;-45.120503652039325
1739209897.067687;-45.120503652039325
1739209897.06769;-32.816014438256545
1739209897.0676925;-38.13080360867914
1739209897.0676954;-45.120503652039325
1739209897.0676982;-35.57807855764607
1739209897.067701;-33.981070128970906
1739209897.0677037;-38.13080360867914
1739209897.0677066;-45.120503652039325
1739209897.0677094;-35.57807855764607
1739209897.067712;-38.13080360867914
1739209897.067715;-45.120503652039325
1739209897.0677178;-45.120503652039325
1739209897.0677207;-45.120503652039325
1739209897.0677233;-38.13080360867914
1739209897.0677261;-38.13080360867914
1739209897.067729;-35.57807855764607
1739209897.0677316;-38.13080360867914
1739209897.0677345;-45.120503652039325
1739209897.0677373;-45.120503652039325
1739209897.0677402;-45.120503652039325
1739209897.0677428;-45.120503652039325
1739209897.0677457;-45.120503652039325
1739209897.0677485;-38.13080360867914
1739209897.0677514;-38.13080360867914
1739209897.067754;-45.120503652039325
1739209897.067757;-45.120503652039325
1739209897.0677598;-45.120503652039325
1739209897.0677624;-45.120503652039325
1739209897.0677652;-45.120503652039325
1739209897.067768;-45.120503652039325
1739209897.067771;-45.120503652039325
1739209897.0677736;-38.13080360867914
1739209897.0677764;-38.13080360867914
1739209897.0677793;-38.13080360867914
1739209897.067782;-45.120503652039325
1739209897.0677848;-38.13080360867914
1739209897.0677876;-45.120503652039325
1739209897.0677905;-33.981070128970906
1739209897.0677931;-38.13080360867914
1739209897.067796;-35.57807855764607
1739209897.0677989;-38.13080360867914
1739209897.0678015;-45.120503652039325
1739209897.0678043;-38.13080360867914
1739209897.0678072;-45.120503652039325
1739209897.06781;-38.13080360867914
1739209897.0678127;-45.120503652039325
1739209897.0678155;-38.13080360867914
1739209897.0678184;-35.57807855764607
1739209897.067821;-38.13080360867914
1739209897.067824;-45.120503652039325
1739209897.0678267;-38.13080360867914
1739209897.0678296;-35.57807855764607
1739209897.0678322;-38.13080360867914
1739209897.067835;-45.120503652039325
1739209897.067838;-35.57807855764607
1739209897.0678408;-35.57807855764607
1739209897.0678434;-38.13080360867914
1739209897.0678463;-45.120503652039325
1739209897.0678492;-33.981070128970906
1739209897.0678518;-45.120503652039325
1739209897.0678546;-45.120503652039325
1739209897.0678575;-45.120503652039325
1739209897.0678604;-38.13080360867914
1739209897.067863;-38.13080360867914
1739209897.0678658;-38.13080360867914
1739209897.0678687;-38.13080360867914
1739209897.0678713;-45.120503652039325
1739209897.0678742;-45.120503652039325
1739209897.067877;-38.13080360867914
1739209897.06788;-45.120503652039325
1739209897.0678825;-45.120503652039325
1739209897.0678854;-45.120503652039325
1739209897.0678883;-38.13080360867914
1739209897.067891;-35.57807855764607
1739209897.0678937;-38.13080360867914
1739209897.0678966;-45.120503652039325
1739209897.0678995;-45.120503652039325
1739209897.067902;-32.816014438256545
1739209897.067905;-28.992665084841942
1739209897.0679078;-45.120503652039325
1739209897.0679107;-38.13080360867914
1739209897.0679133;-45.120503652039325
1739209897.0679162;-38.13080360867914
1739209897.067919;-45.120503652039325
1739209897.0679216;-38.13080360867914
1739209897.0679245;-38.13080360867914
1739209897.0679274;-38.13080360867914
1739209897.0679302;-45.120503652039325
1739209897.0679328;-45.120503652039325
1739209897.0679357;-38.13080360867914
1739209897.0679386;-45.120503652039325
1739209897.0679412;-38.13080360867914
1739209897.067944;-38.13080360867914
1739209897.067947;-32.816014438256545
1739209897.0679498;-27.267205301931607
1739209897.0679524;-45.120503652039325
1739209897.0679553;-45.120503652039325
1739209897.067958;-35.57807855764607
1739209897.0679607;-38.13080360867914
1739209897.0679636;-45.120503652039325
1739209897.0679665;-45.120503652039325
1739209897.0679693;-38.13080360867914
