CAN Message; 0x1b8:010021a33a427793
1739209795.7118142;-38.13080360867914
1739209795.7118146;-33.981070128970906
1739209795.7118154;-45.120503652039325
1739209795.7118158;-45.120503652039325
1739209795.7118163;-45.120503652039325
1739209795.7118168;-45.120503652039325
1739209795.7118175;-45.120503652039325
1739209795.711818;-45.120503652039325
1739209795.7118185;-38.13080360867914
1739209795.711819;-45.120503652039325
1739209795.7118196;-45.120503652039325
1739209795.7118201;-45.120503652039325
1739209795.7118206;-38.13080360867914
1739209795.711821;-35.57807855764607
1739209795.7118218;-45.120503652039325
1739209795.7118223;-35.57807855764607
1739209795.7118227;-38.13080360867914
1739209795.7118232;-33.981070128970906
1739209795.711824;-32.816014438256545
1739209795.7118244;-35.57807855764607
1739209795.711825;-31.141103565318915
1739209795.7118254;-38.13080360867914
1739209795.7118258;-38.13080360867914
1739209795.7118266;-45.120503652039325
1739209795.711827;-32.816014438256545
1739209795.7118275;-45.120503652039325
1739209795.711828;-45.120503652039325
1739209795.7118287;-38.13080360867914
1739209795.7118292;-38.13080360867914
1739209795.7118297;-45.120503652039325
1739209795.7118301;-45.120503652039325
1739209795.7118309;-35.57807855764607
1739209795.7118313;-45.120503652039325
1739209795.7118318;-45.120503652039325
1739209795.7118323;-45.120503652039325
1739209795.711833;-38.13080360867914
1739209795.7118335;-38.13080360867914
1739209795.711834;-35.57807855764607
1739209795.7118344;-35.57807855764607
1739209795.7118351;-45.120503652039325
1739209795.7118356;-38.13080360867914
1739209795.711836;-31.141103565318893
1739209795.7118366;-30.49652367304973
1739209795.7118373;-45.120503652039325
1739209795.7118378;-38.13080360867914
1739209795.7118382;-35.57807855764607
1739209795.7118387;-33.981070128970906
1739209795.7118394;-45.120503652039325
1739209795.71184;-38.13080360867914
1739209795.7118404;-45.120503652039325
1739209795.7118409;-45.120503652039325
1739209795.7118413;-38.13080360867914
1739209795.711842;-45.120503652039325
1739209795.7118425;-45.120503652039325
1739209795.711843;-45.120503652039325
1739209795.7118435;-35.57807855764607
1739209795.7118442;-38.13080360867914
1739209795.7118447;-45.120503652039325
1739209795.7118452;-45.120503652039325
1739209795.7118456;-45.120503652039325
1739209795.7118464;-38.13080360867914
1739209795.7118468;-38.13080360867914
1739209795.7118473;-45.120503652039325
1739209795.7118478;-38.13080360867914
1739209795.7118485;-45.120503652039325
1739209795.711849;-33.981070128970906
1739209795.7118495;-27.267205301931607
1739209795.71185;-45.120503652039325
1739209795.7118506;-45.120503652039325
1739209795.7118511;-32.816014438256545
1739209795.7118516;-31.141103565318915
1739209795.711852;-45.120503652039325
1739209795.7118528;-38.13080360867914
1739209795.7118533;-38.13080360867914
1739209795.7118537;-35.57807855764607
1739209795.7118542;-45.120503652039325
1739209795.711855;-45.120503652039325
1739209795.7118554;-45.120503652039325
1739209795.711856;-38.13080360867914
1739209795.7118564;-45.120503652039325
1739209795.7118568;-45.120503652039325
1739209795.7118576;-38.13080360867914
1739209795.711858;-33.981070128970906
1739209795.7118585;-45.120503652039325
1739209795.711859;-38.13080360867914
1739209795.7118597;-38.13080360867914
1739209795.7118602;-45.120503652039325
1739209795.7118607;-38.13080360867914
1739209795.7118611;-45.120503652039325
1739209795.7118618;-45.120503652039325
1739209795.7118623;-38.13080360867914
1739209795.7118628;-38.13080360867914
1739209795.7118633;-38.13080360867914
1739209795.711864;-38.13080360867914
1739209795.7118645;-33.981070128970906
1739209795.711865;-38.13080360867914
1739209795.7118654;-33.981070128970906
1739209795.7118661;-45.120503652039325
1739209795.7118666;-35.57807855764607
1739209795.711867;-35.57807855764607
1739209795.7118676;-38.13080360867914
1739209795.7118683;-45.120503652039325
1739209795.7118688;-45.120503652039325
1739209795.7118692;-33.981070128970906
1739209795.7118697;-35.57807855764607
1739209795.7118704;-38.13080360867914
1739209795.711871;-38.13080360867914
1739209795.7118714;-35.57807855764607
1739209795.7118719;-38.13080360867914
1739209795.7118723;-45.120503652039325
1739209795.711873;-38.13080360867914
1739209795.7118735;-33.981070128970906
1739209795.711874;-33.981070128970906
1739209795.7118745;-45.120503652039325
1739209795.7118752;-38.13080360867914
1739209795.7118757;-38.13080360867914
1739209795.7118762;-38.13080360867914
1739209795.7118766;-45.120503652039325
1739209795.7118773;-33.981070128970906
1739209795.7118778;-31.141103565318915
1739209795.7118783;-45.120503652039325
1739209795.7118788;-35.57807855764607
1739209795.7118795;-38.13080360867914
1739209795.71188;-45.120503652039325
1739209795.7118804;-45.120503652039325
1739209795.711881;-45.120503652039325
1739209795.7118816;-45.120503652039325
1739209795.711882;-45.120503652039325
1739209795.7118826;-38.13080360867914
1739209795.711883;-35.57807855764607
1739209795.7118838;-38.13080360867914
1739209795.7118843;-35.57807855764607
1739209795.7118847;-38.13080360867914
1739209795.7118852;-45.120503652039325
1739209795.711886;-32.816014438256545
1739209795.7118864;-38.13080360867914
1739209795.711887;-45.120503652039325
1739209795.7118874;-38.13080360867914
1739209795.7118878;-45.120503652039325
1739209795.7118886;-45.120503652039325
1739209795.711889;-38.13080360867914
1739209795.7118895;-38.13080360867914
1739209795.71189;-38.13080360867914
1739209795.7118907;-45.120503652039325
1739209795.7118912;-45.120503652039325
1739209795.7118917;-45.120503652039325
1739209795.7118921;-45.120503652039325
1739209795.7118928;-45.120503652039325
1739209795.7118933;-38.13080360867914
1739209795.7118938;-45.120503652039325
1739209795.7118943;-38.13080360867914
1739209795.711895;-33.981070128970906
1739209795.7118955;-38.13080360867914
1739209795.711896;-45.120503652039325
1739209795.7118964;-38.13080360867914
1739209795.7118971;-28.58837851428586
1739209795.7118976;-45.120503652039325
1739209795.711898;-38.13080360867914
1739209795.7118986;-45.120503652039325
1739209795.7118993;-38.13080360867914
1739209795.7118998;-45.120503652039325
1739209795.7119002;-45.120503652039325
1739209795.7119007;-45.120503652039325
1739209795.7119012;-38.13080360867914
1739209795.711902;-45.120503652039325
1739209795.7119024;-45.120503652039325
1739209795.7119029;-45.120503652039325
1739209795.7119033;-38.13080360867914
1739209795.711904;-33.981070128970906
1739209795.7119045;-45.120503652039325
1739209795.711905;-38.13080360867914
1739209795.7119055;-26.487275050834715
1739209795.7119062;-32.816014438256545
1739209795.7119067;-45.120503652039325
1739209795.7119071;-38.13080360867914
1739209795.7119076;-30.49652367304973
1739209795.7119083;-38.13080360867914
1739209795.7119088;-45.120503652039325
1739209795.7119093;-45.120503652039325
1739209795.7119098;-45.120503652039325
1739209795.7119105;-38.13080360867914
1739209795.711911;-35.57807855764607
1739209795.7119114;-45.120503652039325
1739209795.711912;-45.120503652039325
1739209795.7119126;-33.981070128970906
1739209795.711913;-45.120503652039325
1739209795.7119136;-38.13080360867914
1739209795.711914;-35.57807855764607
1739209795.7119148;-33.981070128970906
1739209795.7119153;-45.120503652039325
1739209795.7119157;-45.120503652039325
1739209795.7119162;-45.120503652039325
1739209795.7119167;-45.120503652039325
1739209795.7119174;-45.120503652039325
1739209795.7119179;-45.120503652039325
1739209795.7119184;-32.816014438256545
1739209795.7119188;-35.57807855764607
1739209795.7119195;-45.120503652039325
1739209795.71192;-38.13080360867914
1739209795.7119205;-35.57807855764607
1739209795.711921;-38.13080360867914
1739209795.7119217;-45.120503652039325
1739209795.7119222;-45.120503652039325
1739209795.7119226;-38.13080360867914
1739209795.7119231;-45.120503652039325
1739209795.7119238;-45.120503652039325
1739209795.7119243;-45.120503652039325
1739209795.7119248;-45.120503652039325
1739209795.7119253;-45.120503652039325
1739209795.711926;-45.120503652039325
1739209795.7119265;-45.120503652039325
1739209795.711927;-29.438486411369333
1739209795.7119274;-29.438486411369333
1739209795.7119281;-45.120503652039325
1739209795.7119286;-33.981070128970906
1739209795.711929;-38.13080360867914
1739209795.7119296;-38.13080360867914
1739209795.7119303;-35.57807855764607
1739209795.7119308;-32.816014438256545
1739209795.7119312;-38.13080360867914
1739209795.7119317;-45.120503652039325
1739209795.7119322;-35.57807855764607
1739209795.711933;-45.120503652039325
1739209795.7119334;-45.120503652039325
1739209795.7119339;-38.13080360867914
1739209795.7119343;-45.120503652039325
1739209795.711935;-45.120503652039325
1739209795.7119355;-45.120503652039325
1739209795.711936;-45.120503652039325
1739209795.7119365;-35.57807855764607
1739209795.7119372;-45.120503652039325
1739209795.7119377;-45.120503652039325
1739209795.7119381;-45.120503652039325
1739209795.7119386;-35.57807855764607
1739209795.7119393;-45.120503652039325
1739209795.7119398;-38.13080360867914
1739209795.7119403;-38.13080360867914
1739209795.7119408;-45.120503652039325
1739209795.7119415;-45.120503652039325
1739209795.711942;-38.13080360867914
1739209795.7119424;-38.13080360867914
1739209795.711943;-45.120503652039325
1739209795.7119436;-45.120503652039325
1739209795.711944;-45.120503652039325
1739209795.7119446;-45.120503652039325
1739209795.711945;-45.120503652039325
1739209795.7119458;-45.120503652039325
1739209795.7119462;-38.13080360867914
1739209795.7119467;-38.13080360867914
1739209795.7119472;-38.13080360867914
1739209795.7119477;-38.13080360867914
1739209795.7119484;-35.57807855764607
1739209795.7119489;-31.141103565318915
1739209795.7119493;-45.120503652039325
1739209795.7119498;-38.13080360867914
1739209795.7119505;-35.57807855764607
1739209795.711951;-38.13080360867914
1739209795.7119515;-45.120503652039325
1739209795.711952;-38.13080360867914
1739209795.7119527;-38.13080360867914
1739209795.7119532;-38.13080360867914
1739209795.7119536;-38.13080360867914
1739209795.711954;-45.120503652039325
1739209795.7119548;-38.13080360867914
1739209795.7119553;-38.13080360867914
1739209795.7119558;-38.13080360867914
1739209795.7119563;-38.13080360867914
1739209795.711957;-45.120503652039325
1739209795.7119575;-45.120503652039325
1739209795.711958;-38.13080360867914
1739209795.7119584;-38.13080360867914
1739209795.7119591;-45.120503652039325
1739209795.7119596;-45.120503652039325
1739209795.71196;-32.816014438256545
1739209795.7119606;-38.13080360867914
1739209795.7119613;-35.57807855764607
1739209795.7119617;-32.816014438256545
1739209795.7119622;-33.981070128970906
1739209795.7119627;-45.120503652039325
1739209795.7119632;-38.13080360867914
1739209795.711964;-32.816014438256545
1739209795.7119644;-45.120503652039325
1739209795.7119648;-45.120503652039325
1739209795.7119653;-33.981070128970906
1739209795.711966;-33.981070128970906
1739209795.7119665;-45.120503652039325
1739209795.711967;-45.120503652039325
1739209795.7119675;-38.13080360867914
1739209795.7119682;-38.13080360867914
1739209795.7119687;-38.13080360867914
1739209795.7119691;-38.13080360867914
1739209795.7119696;-45.120503652039325
1739209795.7119703;-38.13080360867914
1739209795.7119708;-38.13080360867914
1739209795.7119713;-45.120503652039325
1739209795.7119718;-45.120503652039325
1739209795.7119725;-33.981070128970906
1739209795.711973;-38.13080360867914
1739209795.7119734;-45.120503652039325
1739209795.711974;-45.120503652039325
1739209795.7119746;-38.13080360867914
1739209795.711975;-35.57807855764607
1739209795.7119756;-38.13080360867914
1739209795.711976;-45.120503652039325
1739209795.7119768;-38.13080360867914
1739209795.7119772;-38.13080360867914
1739209795.7119777;-38.13080360867914
1739209795.7119782;-45.120503652039325
1739209795.7119787;-38.13080360867914
1739209795.7119794;-38.13080360867914
1739209795.7119799;-45.120503652039325
1739209795.7119803;-38.13080360867914
1739209795.7119808;-45.120503652039325
1739209795.7119815;-38.13080360867914
1739209795.711982;-38.13080360867914
1739209795.7119825;-45.120503652039325
1739209795.711983;-33.981070128970906
1739209795.7119837;-28.992665084841942
1739209795.7119842;-45.120503652039325
1739209795.7119846;-38.13080360867914
1739209795.711985;-35.57807855764607
1739209795.7119858;-38.13080360867914
1739209795.7119863;-45.120503652039325
1739209795.7119868;-38.13080360867914
1739209795.7119873;-38.13080360867914
1739209795.711988;-38.13080360867914
1739209795.7119884;-45.120503652039325
1739209795.711989;-38.13080360867914
1739209795.7119894;-45.120503652039325
1739209795.71199;-45.120503652039325
1739209795.7119906;-38.13080360867914
1739209795.711991;-45.120503652039325
1739209795.7119915;-33.981070128970906
1739209795.7119923;-28.992665084841942
1739209795.7119927;-45.120503652039325
1739209795.7119932;-45.120503652039325
1739209795.7119937;-38.13080360867914
1739209795.7119942;-30.49652367304973
1739209795.711995;-38.13080360867914
1739209795.7119954;-38.13080360867914
1739209795.7119958;-45.120503652039325
1739209795.7119963;-45.120503652039325
1739209795.711997;-38.13080360867914
1739209795.7119975;-45.120503652039325
1739209795.711998;-45.120503652039325
1739209795.7119985;-38.13080360867914
1739209795.7119992;-45.120503652039325
1739209795.7119997;-45.120503652039325
1739209795.7120001;-38.13080360867914
1739209795.7120006;-45.120503652039325
1739209795.7120013;-38.13080360867914
1739209795.7120018;-45.120503652039325
1739209795.7120023;-38.13080360867914
1739209795.7120028;-38.13080360867914
1739209795.7120035;-45.120503652039325
1739209795.712004;-45.120503652039325
1739209795.7120044;-38.13080360867914
1739209795.712005;-28.58837851428586
1739209795.7120056;-38.13080360867914
1739209795.712006;-45.120503652039325
1739209795.7120066;-35.57807855764607
1739209795.712007;-35.57807855764607
1739209795.7120075;-45.120503652039325
1739209795.7120082;-33.981070128970906
1739209795.7120087;-45.120503652039325
1739209795.7120092;-33.981070128970956
1739209795.7120097;-45.120503652039325
1739209795.7120104;-38.13080360867914
1739209795.7120109;-45.120503652039325
1739209795.7120113;-45.120503652039325
1739209795.7120118;-35.57807855764607
1739209795.7120125;-38.13080360867914
1739209795.712013;-45.120503652039325
1739209795.7120135;-27.8777449560314
1739209795.712014;-35.57807855764607
1739209795.7120147;-45.120503652039325
1739209795.7120152;-45.120503652039325
1739209795.7120156;-38.13080360867914
1739209795.712016;-45.120503652039325
1739209795.7120168;-38.13080360867914
1739209795.7120173;-38.13080360867914
1739209795.7120178;-45.120503652039325
1739209795.7120183;-45.120503652039325
1739209795.712019;-35.57807855764607
1739209795.7120194;-45.120503652039325
1739209795.71202;-45.120503652039325
1739209795.7120204;-38.13080360867914
1739209795.712021;-35.57807855764607
1739209795.7120216;-38.13080360867914
1739209795.712022;-45.120503652039325
1739209795.7120225;-45.120503652039325
1739209795.712023;-35.57807855764607
1739209795.7120237;-35.57807855764607
1739209795.7120242;-45.120503652039325
1739209795.7120247;-45.120503652039325
1739209795.7120252;-38.13080360867914
1739209795.712026;-33.981070128970906
1739209795.7120264;-32.816014438256545
1739209795.7120268;-38.13080360867914
1739209795.7120273;-38.13080360867914
1739209795.712028;-38.13080360867914
1739209795.7120285;-35.57807855764607
1739209795.712029;-38.13080360867914
1739209795.7120295;-45.120503652039325
1739209795.7120302;-38.13080360867914
1739209795.7120306;-45.120503652039325
1739209795.7120311;-45.120503652039325
1739209795.7120316;-32.816014438256545
1739209795.7120323;-38.13080360867914
1739209795.7120328;-45.120503652039325
1739209795.7120333;-38.13080360867914
1739209795.7120337;-38.13080360867914
1739209795.7120345;-38.13080360867914
1739209795.712035;-45.120503652039325
1739209795.7120354;-45.120503652039325
1739209795.712036;-38.13080360867914
1739209795.7120366;-35.57807855764607
1739209795.712037;-38.13080360867914
1739209795.7120376;-45.120503652039325
1739209795.712038;-45.120503652039325
1739209795.7120385;-45.120503652039325
1739209795.7120392;-45.120503652039325
1739209795.7120397;-38.13080360867914
1739209795.7120402;-38.13080360867914
1739209795.7120407;-38.13080360867914
1739209795.7120414;-35.57807855764607
1739209795.7120419;-32.816014438256545
1739209795.7120423;-45.120503652039325
1739209795.7120428;-45.120503652039325
1739209795.7120435;-32.816014438256545
1739209795.712044;-31.141103565318915
1739209795.7120445;-45.120503652039325
1739209795.712045;-38.13080360867914
1739209795.7120457;-45.120503652039325
1739209795.7120461;-33.981070128970906
1739209795.7120466;-45.120503652039325
1739209795.712047;-45.120503652039325
1739209795.7120478;-45.120503652039325
1739209795.7120483;-38.13080360867914
1739209795.7120488;-45.120503652039325
1739209795.7120492;-38.13080360867914
1739209795.71205;-38.13080360867914
1739209795.7120504;-38.13080360867914
1739209795.712051;-45.120503652039325
1739209795.7120514;-45.120503652039325
1739209795.712052;-45.120503652039325
1739209795.7120526;-38.13080360867914
1739209795.712053;-45.120503652039325
1739209795.7120535;-45.120503652039325
1739209795.712054;-45.120503652039325
1739209795.7120547;-38.13080360867914
1739209795.7120552;-38.13080360867914
1739209795.7120557;-45.120503652039325
1739209795.7120562;-45.120503652039325
1739209795.7120569;-45.120503652039325
1739209795.7120574;-38.13080360867914
1739209795.7120578;-35.57807855764607
1739209795.7120583;-45.120503652039325
1739209795.712059;-38.13080360867914
1739209795.7120595;-33.981070128970906
1739209795.71206;-38.13080360867914
1739209795.7120605;-45.120503652039325
1739209795.7120612;-32.816014438256545
1739209795.7120616;-31.141103565318915
1739209795.7120621;-38.13080360867914
1739209795.7120626;-45.120503652039325
1739209795.7120633;-38.13080360867914
1739209795.7120638;-38.13080360867914
1739209795.7120643;-38.13080360867914
1739209795.7120647;-45.120503652039325
1739209795.7120655;-31.141103565318915
1739209795.712066;-38.13080360867914
1739209795.7120664;-38.13080360867914
1739209795.712067;-45.120503652039325
1739209795.7120676;-38.13080360867914
1739209795.712068;-38.13080360867914
1739209795.7120686;-45.120503652039325
1739209795.712069;-38.13080360867914
1739209795.7120695;-33.981070128970906
1739209795.7120702;-33.981070128970906
1739209795.7120707;-45.120503652039325
1739209795.7120712;-35.57807855764607
1739209795.7120717;-38.13080360867914
1739209795.7120724;-38.13080360867914
1739209795.7120728;-45.120503652039325
1739209795.7120733;-45.120503652039325
1739209795.7120738;-38.13080360867914
1739209795.7120745;-45.120503652039325
1739209795.712075;-45.120503652039325
1739209795.7120755;-45.120503652039325
1739209795.712076;-38.13080360867914
1739209795.7120767;-45.120503652039325
1739209795.7120771;-45.120503652039325
1739209795.7120776;-38.13080360867914
1739209795.712078;-38.13080360867914
1739209795.7120788;-38.13080360867914
1739209795.7120793;-38.13080360867914
1739209795.7120798;-38.13080360867914
1739209795.7120802;-33.981070128970906
1739209795.712081;-45.120503652039325
1739209795.7120814;-38.13080360867914
1739209795.712082;-35.57807855764607
1739209795.7120824;-33.981070128970906
1739209795.712083;-33.981070128970906
1739209795.7120836;-38.13080360867914
1739209795.712084;-35.57807855764607
1739209795.7120845;-38.13080360867914
1739209795.712085;-38.13080360867914
1739209795.7120857;-38.13080360867914
1739209795.7120862;-38.13080360867914
1739209795.7120867;-38.13080360867914
1739209795.7120872;-32.81601443825658
1739209795.7120879;-38.13080360867914
1739209795.7120883;-38.13080360867914
1739209795.7120888;-38.13080360867914
1739209795.7120893;-35.57807855764607
1739209795.71209;-38.13080360867914
1739209795.7120905;-38.13080360867914
1739209795.712091;-38.13080360867914
1739209795.7120914;-38.13080360867914
1739209795.7120922;-38.13080360867914
1739209795.7120926;-45.120503652039325
1739209795.712093;-45.120503652039325
1739209795.7120936;-45.120503652039325
1739209795.7120943;-38.13080360867914
1739209795.7120948;-45.120503652039325
1739209795.7120953;-38.13080360867914
1739209795.7120957;-33.981070128970906
1739209795.7120965;-38.13080360867914
1739209795.712097;-45.120503652039325
1739209795.7120974;-38.13080360867914
1739209795.712098;-38.13080360867914
1739209795.7120986;-38.13080360867914
1739209795.712099;-45.120503652039325
1739209795.7120996;-45.120503652039325
1739209795.7121;-45.120503652039325
1739209795.7121005;-38.13080360867914
1739209795.7121012;-38.13080360867914
1739209795.7121017;-45.120503652039325
1739209795.7121022;-38.13080360867914
1739209795.7121027;-38.13080360867914
1739209795.7121034;-38.13080360867914
1739209795.7121038;-35.57807855764607
1739209795.7121043;-38.13080360867914
1739209795.7121048;-45.120503652039325
1739209795.7121055;-45.120503652039325
1739209795.712106;-38.13080360867914
1739209795.7121065;-45.120503652039325
1739209795.712107;-38.13080360867914
1739209795.7121077;-45.120503652039325
1739209795.7121081;-38.13080360867914
1739209795.7121086;-45.120503652039325
1739209795.712109;-45.120503652039325
1739209795.7121098;-45.120503652039325
1739209795.7121103;-45.120503652039325
1739209795.7121108;-33.981070128970906
1739209795.7121112;-45.120503652039325
1739209795.712112;-45.120503652039325
1739209795.7121124;-45.120503652039325
1739209795.712113;-32.816014438256545
1739209795.7121134;-32.816014438256545
1739209795.7121139;-45.120503652039325
1739209795.7121146;-45.120503652039325
1739209795.712115;-38.13080360867914
1739209795.7121155;-32.816014438256545
1739209795.712116;-45.120503652039325
1739209795.7121167;-45.120503652039325
1739209795.7121172;-45.120503652039325
1739209795.7121177;-45.120503652039325
1739209795.7121181;-45.120503652039325
1739209795.7121189;-45.120503652039325
1739209795.7121193;-35.57807855764607
1739209795.7121198;-38.13080360867914
1739209795.7121203;-38.13080360867914
1739209795.712121;-38.13080360867914
1739209795.7121215;-38.13080360867914
1739209795.712122;-35.57807855764607
1739209795.7121224;-45.120503652039325
1739209795.7121232;-38.13080360867914
1739209795.7121236;-35.57807855764607
1739209795.712124;-33.981070128970906
1739209795.7121246;-45.120503652039325
1739209795.7121253;-38.13080360867914
1739209795.7121258;-38.13080360867914
1739209795.7121263;-45.120503652039325
1739209795.7121267;-38.13080360867914
1739209795.7121274;-38.13080360867914
1739209795.712128;-33.981070128970906
1739209795.7121284;-45.120503652039325
1739209795.7121289;-45.120503652039325
1739209795.7121294;-45.120503652039325
1739209795.71213;-38.13080360867914
1739209795.7121305;-33.981070128970906
1739209795.712131;-45.120503652039325
1739209795.7121315;-38.13080360867914
1739209795.7121322;-35.57807855764607
1739209795.7121327;-38.13080360867914
1739209795.7121332;-45.120503652039325
1739209795.7121336;-38.13080360867914
1739209795.7121344;-38.13080360867914
1739209795.7121348;-38.13080360867914
1739209795.7121353;-38.13080360867914
1739209795.7121358;-35.57807855764607
1739209795.7121365;-45.120503652039325
1739209795.712137;-45.120503652039325
1739209795.7121375;-38.13080360867914
1739209795.712138;-45.120503652039325
1739209795.7121387;-45.120503652039325
1739209795.7121391;-45.120503652039325
1739209795.7121396;-38.13080360867914
1739209795.71214;-45.120503652039325
1739209795.7121408;-38.13080360867914
1739209795.7121413;-35.57807855764607
1739209795.7121418;-38.13080360867914
1739209795.7121422;-45.120503652039325
1739209795.712143;-45.120503652039325
1739209795.7121434;-33.981070128970906
1739209795.712144;-38.13080360867914
1739209795.7121444;-45.120503652039325
1739209795.7121449;-45.120503652039325
1739209795.7121456;-45.120503652039325
1739209795.712146;-35.57807855764607
1739209795.7121465;-38.13080360867914
1739209795.712147;-45.120503652039325
1739209795.7121477;-32.81601443825658
1739209795.7121482;-38.13080360867914
1739209795.7121487;-45.120503652039325
1739209795.7121491;-45.120503652039325
1739209795.7121499;-38.13080360867914
1739209795.7121503;-38.13080360867914
1739209795.7121508;-38.13080360867914
1739209795.7121513;-45.120503652039325
1739209795.712152;-31.141103565318915
1739209795.7121525;-33.981070128970906
1739209795.712153;-45.120503652039325
1739209795.7121534;-38.13080360867914
1739209795.7121542;-38.13080360867914
1739209795.7121546;-45.120503652039325
1739209795.712155;-45.120503652039325
1739209795.7121556;-45.120503652039325
1739209795.7121563;-31.14110356531892
1739209795.7121568;-38.13080360867914
1739209795.7121572;-45.120503652039325
1739209795.7121577;-45.120503652039325
1739209795.7121584;-45.120503652039325
1739209795.712159;-45.120503652039325
1739209795.7121594;-45.120503652039325
1739209795.7083802;-38.13080360867914
1739209795.7083857;-32.816014438256545
1739209795.708391;-38.13080360867914
1739209795.7083964;-38.13080360867914
1739209795.708402;-38.13080360867914
1739209795.7084074;-38.13080360867914
1739209795.7084126;-33.981070128970906
1739209795.7084181;-45.120503652039325
1739209795.7084236;-38.13080360867914
1739209795.708429;-45.120503652039325
1739209795.7084343;-33.981070128970906
1739209795.7084398;-45.120503652039325
1739209795.7084453;-38.13080360867914
1739209795.7084508;-32.816014438256545
1739209795.708456;-45.120503652039325
1739209795.7084615;-45.120503652039325
1739209795.708467;-45.120503652039325
1739209795.7084725;-32.816014438256545
1739209795.7084777;-35.57807855764607
1739209795.7084832;-45.120503652039325
1739209795.7084887;-38.13080360867914
1739209795.7084942;-45.120503652039325
1739209795.7084994;-45.120503652039325
1739209795.708505;-45.120503652039325
1739209795.7085104;-45.120503652039325
1739209795.708516;-38.13080360867914
1739209795.7085211;-38.13080360867914
1739209795.7085266;-45.120503652039325
1739209795.708532;-45.120503652039325
1739209795.7085376;-38.13080360867914
1739209795.7085428;-45.120503652039325
1739209795.7085483;-45.120503652039325
1739209795.7085538;-38.13080360867914
1739209795.708559;-38.13080360867914
1739209795.7085645;-45.120503652039325
1739209795.70857;-45.120503652039325
1739209795.7085755;-45.120503652039325
1739209795.7085807;-33.981070128970906
1739209795.7085862;-38.13080360867914
1739209795.7085917;-35.57807855764607
1739209795.7085972;-45.120503652039325
1739209795.7086024;-35.57807855764607
1739209795.708608;-38.13080360867914
1739209795.7086134;-45.120503652039325
1739209795.7086189;-38.13080360867914
1739209795.7086241;-45.120503652039325
1739209795.7086296;-45.120503652039325
1739209795.708635;-33.981070128970906
1739209795.7086406;-45.120503652039325
1739209795.7086458;-45.120503652039325
1739209795.7086513;-45.120503652039325
1739209795.7086568;-35.57807855764607
1739209795.7086623;-38.13080360867914
1739209795.7086675;-35.57807855764607
1739209795.708673;-38.13080360867914
1739209795.7086785;-45.120503652039325
1739209795.708684;-38.13080360867914
1739209795.7086892;-35.57807855764607
1739209795.7086947;-38.13080360867914
1739209795.7087002;-38.13080360867914
1739209795.7087057;-45.120503652039325
1739209795.708711;-45.120503652039325
1739209795.7087164;-45.120503652039325
1739209795.7087219;-38.13080360867914
1739209795.7087274;-38.13080360867914
1739209795.7087326;-45.120503652039325
1739209795.708738;-45.120503652039325
1739209795.7087436;-38.13080360867914
1739209795.708749;-45.120503652039325
1739209795.7087543;-38.13080360867914
1739209795.7087598;-45.120503652039325
1739209795.7087653;-45.120503652039325
1739209795.7087708;-45.120503652039325
1739209795.708776;-30.49652367304973
1739209795.7087815;-32.816014438256545
1739209795.708787;-45.120503652039325
1739209795.7087924;-45.120503652039325
1739209795.7087977;-28.21854285175415
1739209795.7088032;-31.141103565318893
1739209795.7088087;-45.120503652039325
1739209795.7088141;-45.120503652039325
1739209795.7088194;-45.120503652039325
1739209795.7088249;-38.13080360867914
1739209795.7088304;-38.13080360867914
1739209795.7088356;-38.13080360867914
1739209795.708841;-45.120503652039325
1739209795.7088466;-45.120503652039325
1739209795.708852;-45.120503652039325
1739209795.7088573;-45.120503652039325
1739209795.7088628;-38.13080360867914
1739209795.7088683;-45.120503652039325
1739209795.7088737;-45.120503652039325
1739209795.708879;-45.120503652039325
1739209795.7088845;-28.21854285175415
1739209795.70889;-27.8777449560314
1739209795.7088954;-45.120503652039325
1739209795.7089007;-45.120503652039325
1739209795.7089062;-32.816014438256545
1739209795.7089117;-33.981070128970906
1739209795.7089171;-45.120503652039325
1739209795.7089224;-35.57807855764607
1739209795.7089279;-45.120503652039325
1739209795.7089334;-38.13080360867914
1739209795.7089388;-38.13080360867914
1739209795.708944;-38.13080360867914
1739209795.7089496;-45.120503652039325
1739209795.708955;-45.120503652039325
1739209795.7089605;-35.57807855764607
1739209795.7089658;-38.13080360867914
1739209795.7089713;-45.120503652039325
1739209795.7089767;-33.981070128970906
1739209795.7089822;-45.120503652039325
1739209795.7089875;-45.120503652039325
1739209795.708993;-38.13080360867914
1739209795.7089984;-45.120503652039325
1739209795.709004;-38.13080360867914
1739209795.7090092;-38.13080360867914
1739209795.7090147;-45.120503652039325
1739209795.7090201;-32.816014438256545
1739209795.7090256;-38.13080360867914
1739209795.7090309;-38.13080360867914
1739209795.7090364;-45.120503652039325
1739209795.7090418;-38.13080360867914
1739209795.7090473;-38.13080360867914
1739209795.7090526;-38.13080360867914
1739209795.709058;-45.120503652039325
1739209795.7090635;-33.981070128970956
1739209795.709069;-38.13080360867914
1739209795.7090743;-38.13080360867914
1739209795.7090797;-45.120503652039325
1739209795.7090852;-45.120503652039325
1739209795.7090907;-38.13080360867914
1739209795.709096;-38.13080360867914
1739209795.7091014;-38.13080360867914
1739209795.709107;-28.992665084841942
1739209795.7091124;-38.13080360867914
1739209795.7091177;-45.120503652039325
1739209795.7091231;-38.13080360867914
1739209795.7091286;-32.816014438256545
