CAN Message; 0x98:0000f4a346b004a8
1739209654.454625;-45.120503652039325
1739209654.454628;-45.120503652039325
1739209654.454631;-35.57807855764607
1739209654.4546342;-38.13080360867914
1739209654.4546373;-38.13080360867914
1739209654.4546404;-45.120503652039325
1739209654.4546432;-38.13080360867914
1739209654.4546463;-38.13080360867914
1739209654.4546494;-38.13080360867914
1739209654.4546525;-45.120503652039325
1739209654.4546556;-38.13080360867914
1739209654.4546587;-38.13080360867914
1739209654.4546618;-45.120503652039325
1739209654.454665;-45.120503652039325
1739209654.454668;-35.57807855764607
1739209654.4546711;-38.13080360867914
1739209654.4546742;-45.120503652039325
1739209654.4546773;-38.13080360867914
1739209654.4546804;-38.13080360867914
1739209654.4546835;-45.120503652039325
1739209654.4546866;-45.120503652039325
1739209654.4546897;-35.57807855764607
1739209654.4546928;-33.981070128970906
1739209654.454696;-45.120503652039325
1739209654.454699;-35.57807855764607
1739209654.4547021;-38.13080360867914
1739209654.4547052;-38.13080360867914
1739209654.4547083;-45.120503652039325
1739209654.4547114;-38.13080360867914
1739209654.4547145;-45.120503652039325
1739209654.4547176;-31.141103565318943
1739209654.4547207;-38.13080360867914
1739209654.4547238;-35.57807855764607
1739209654.454727;-38.13080360867914
1739209654.45473;-45.120503652039325
1739209654.4547331;-38.13080360867914
1739209654.4547362;-45.120503652039325
1739209654.4547393;-38.13080360867914
1739209654.4547424;-28.58837851428586
1739209654.4547455;-45.120503652039325
1739209654.4547486;-45.120503652039325
1739209654.4547517;-45.120503652039325
1739209654.4547548;-38.13080360867914
1739209654.454758;-45.120503652039325
1739209654.454761;-45.120503652039325
1739209654.4547641;-38.13080360867914
1739209654.454767;-45.120503652039325
1739209654.45477;-45.120503652039325
1739209654.4547732;-33.981070128970906
1739209654.4547763;-45.120503652039325
1739209654.4547794;-45.120503652039325
1739209654.4547825;-38.13080360867914
1739209654.4547856;-35.57807855764607
1739209654.4547887;-38.13080360867914
1739209654.4547918;-45.120503652039325
1739209654.454795;-45.120503652039325
1739209654.454798;-45.120503652039325
1739209654.454801;-38.13080360867914
1739209654.4548042;-45.120503652039325
1739209654.4548073;-38.13080360867914
1739209654.4548104;-32.816014438256545
1739209654.4548135;-38.13080360867914
1739209654.4548166;-35.57807855764607
1739209654.4548197;-38.13080360867914
1739209654.4548228;-38.13080360867914
1739209654.4548259;-45.120503652039325
1739209654.454829;-35.57807855764607
1739209654.454832;-45.120503652039325
1739209654.4548352;-38.13080360867914
1739209654.4548383;-35.57807855764607
1739209654.4548414;-45.120503652039325
1739209654.4548445;-45.120503652039325
1739209654.4548476;-45.120503652039325
1739209654.4548507;-45.120503652039325
1739209654.4548538;-45.120503652039325
1739209654.4548569;-38.13080360867914
1739209654.45486;-38.13080360867914
1739209654.454863;-45.120503652039325
1739209654.4548662;-35.57807855764607
1739209654.4548693;-38.13080360867914
1739209654.4548724;-38.13080360867914
1739209654.4548755;-38.13080360867914
1739209654.4548786;-35.57807855764607
1739209654.4548817;-38.13080360867914
1739209654.4548848;-45.120503652039325
1739209654.4548876;-38.13080360867914
1739209654.4548907;-45.120503652039325
1739209654.4548938;-38.13080360867914
1739209654.454897;-45.120503652039325
1739209654.4549;-45.120503652039325
1739209654.4549031;-45.120503652039325
1739209654.4549062;-33.981070128970906
1739209654.4549093;-45.120503652039325
1739209654.4549124;-45.120503652039325
1739209654.4549155;-33.981070128970906
1739209654.4549186;-38.13080360867914
1739209654.4549217;-38.13080360867914
1739209654.4549248;-45.120503652039325
1739209654.454928;-45.120503652039325
1739209654.454931;-38.13080360867914
1739209654.4549341;-45.120503652039325
1739209654.4549372;-45.120503652039325
1739209654.4549403;-45.120503652039325
1739209654.4549434;-45.120503652039325
1739209654.4549465;-45.120503652039325
1739209654.4549496;-45.120503652039325
1739209654.4549527;-35.57807855764607
1739209654.4549558;-38.13080360867914
1739209654.454959;-45.120503652039325
1739209654.454962;-38.13080360867914
1739209654.454965;-38.13080360867914
1739209654.4549682;-38.13080360867914
1739209654.4549713;-38.13080360867914
1739209654.4549744;-35.57807855764607
1739209654.4549775;-45.120503652039325
1739209654.4549806;-45.120503652039325
1739209654.4549837;-38.13080360867914
1739209654.4549868;-45.120503652039325
1739209654.45499;-35.57807855764607
1739209654.454993;-33.981070128970906
1739209654.454996;-38.13080360867914
1739209654.4549992;-38.13080360867914
1739209654.4550023;-38.13080360867914
1739209654.4550054;-38.13080360867914
1739209654.4550083;-38.13080360867914
1739209654.4550114;-45.120503652039325
1739209654.4550145;-45.120503652039325
1739209654.4550176;-33.981070128970906
1739209654.4550207;-38.13080360867914
1739209654.4550238;-35.57807855764607
1739209654.4550269;-45.120503652039325
1739209654.45503;-38.13080360867914
1739209654.455033;-45.120503652039325
1739209654.4550362;-45.120503652039325
1739209654.4550393;-38.13080360867914
1739209654.4550424;-45.120503652039325
1739209654.4550455;-35.57807855764607
1739209654.4550486;-45.120503652039325
1739209654.4550517;-45.120503652039325
1739209654.4550548;-38.13080360867914
1739209654.4550579;-38.13080360867914
1739209654.455061;-38.13080360867914
1739209654.455064;-45.120503652039325
1739209654.4550672;-38.13080360867914
1739209654.4550703;-35.57807855764607
1739209654.4550734;-38.13080360867914
1739209654.4550765;-45.120503652039325
1739209654.4550796;-38.13080360867914
1739209654.4550827;-35.57807855764607
1739209654.4550858;-38.13080360867914
1739209654.4550889;-45.120503652039325
1739209654.455092;-38.13080360867914
1739209654.455095;-38.13080360867914
1739209654.4550982;-38.13080360867914
1739209654.4551013;-38.13080360867914
1739209654.4551044;-38.13080360867914
1739209654.4551075;-45.120503652039325
1739209654.4551105;-38.13080360867914
1739209654.4551136;-38.13080360867914
1739209654.4551167;-31.141103565318915
1739209654.4551198;-28.992665084841942
1739209654.455123;-45.120503652039325
1739209654.455126;-45.120503652039325
1739209654.4551291;-38.13080360867914
1739209654.455132;-33.981070128970906
1739209654.455135;-45.120503652039325
1739209654.4551382;-38.13080360867914
1739209654.4551413;-33.981070128970906
1739209654.4551444;-33.981070128970906
1739209654.4551475;-35.57807855764607
1739209654.4551506;-45.120503652039325
1739209654.4551537;-45.120503652039325
1739209654.4551568;-45.120503652039325
1739209654.45516;-45.120503652039325
1739209654.455163;-45.120503652039325
1739209654.455166;-33.981070128970906
1739209654.4551692;-31.141103565318915
1739209654.4551723;-38.13080360867914
1739209654.4551754;-45.120503652039325
1739209654.4551785;-38.13080360867914
1739209654.4551816;-32.816014438256545
1739209654.4551847;-38.13080360867914
1739209654.4551878;-38.13080360867914
1739209654.455191;-45.120503652039325
1739209654.4551942;-45.120503652039325
1739209654.4551976;-45.120503652039325
1739209654.455201;-38.13080360867914
1739209654.4552042;-45.120503652039325
1739209654.4552076;-38.13080360867914
1739209654.455211;-45.120503652039325
1739209654.4552143;-45.120503652039325
1739209654.4552176;-45.120503652039325
1739209654.455221;-45.120503652039325
1739209654.4552243;-45.120503652039325
1739209654.4552276;-45.120503652039325
1739209654.455231;-45.120503652039325
1739209654.4552343;-38.13080360867914
1739209654.4552376;-32.816014438256545
1739209654.455241;-45.120503652039325
1739209654.4552443;-33.981070128970906
1739209654.4552476;-28.992665084841942
1739209654.455251;-45.120503652039325
1739209654.4552543;-45.120503652039325
1739209654.4552577;-38.13080360867914
1739209654.455261;-38.13080360867914
1739209654.4552643;-45.120503652039325
1739209654.4552677;-45.120503652039325
1739209654.455271;-45.120503652039325
1739209654.4552743;-38.13080360867914
1739209654.4552777;-38.13080360867914
1739209654.455281;-45.120503652039325
1739209654.4552844;-45.120503652039325
1739209654.4552877;-38.13080360867914
1739209654.455291;-38.13080360867914
1739209654.4552944;-45.120503652039325
1739209654.4552975;-38.13080360867914
1739209654.4553008;-26.991370085610722
1739209654.4553041;-38.13080360867914
1739209654.4553075;-45.120503652039325
1739209654.4553108;-38.13080360867914
1739209654.4553142;-32.816014438256545
1739209654.4553175;-38.13080360867914
1739209654.4553208;-38.13080360867914
1739209654.4553242;-38.13080360867914
1739209654.4553275;-45.120503652039325
1739209654.4553308;-45.120503652039325
1739209654.4553342;-45.120503652039325
1739209654.4553375;-45.120503652039325
1739209654.4553409;-35.57807855764607
1739209654.4553442;-45.120503652039325
1739209654.4553475;-38.13080360867914
1739209654.4553509;-38.13080360867914
1739209654.4553542;-45.120503652039325
1739209654.4553576;-38.13080360867914
1739209654.455361;-45.120503652039325
1739209654.4553642;-45.120503652039325
1739209654.4553676;-45.120503652039325
1739209654.455371;-38.13080360867914
1739209654.4553742;-45.120503652039325
1739209654.4553776;-45.120503652039325
1739209654.455381;-32.816014438256545
1739209654.4553843;-35.57807855764607
1739209654.4553876;-38.13080360867914
1739209654.455391;-38.13080360867914
1739209654.4553943;-32.816014438256545
1739209654.4553976;-38.13080360867914
1739209654.455401;-45.120503652039325
1739209654.4554043;-45.120503652039325
1739209654.4554076;-45.120503652039325
1739209654.455411;-38.13080360867914
1739209654.4554143;-38.13080360867914
1739209654.4554176;-45.120503652039325
1739209654.455421;-45.120503652039325
1739209654.4554243;-31.141103565318915
1739209654.4554276;-45.120503652039325
1739209654.455431;-38.13080360867914
1739209654.4554343;-32.816014438256545
1739209654.4554377;-35.57807855764607
1739209654.455441;-45.120503652039325
1739209654.4554443;-45.120503652039325
1739209654.4554477;-38.13080360867914
1739209654.455451;-45.120503652039325
1739209654.4554543;-45.120503652039325
1739209654.4554577;-45.120503652039325
1739209654.455461;-38.13080360867914
1739209654.4554644;-33.981070128970906
1739209654.4554677;-45.120503652039325
1739209654.455471;-38.13080360867914
1739209654.4554744;-38.13080360867914
1739209654.4554777;-38.13080360867914
1739209654.455481;-45.120503652039325
1739209654.4554844;-45.120503652039325
1739209654.4554877;-38.13080360867914
1739209654.455491;-45.120503652039325
1739209654.4554944;-45.120503652039325
1739209654.4554977;-45.120503652039325
1739209654.455501;-45.120503652039325
1739209654.4555044;-38.13080360867914
1739209654.4555078;-45.120503652039325
1739209654.455511;-45.120503652039325
1739209654.4555142;-38.13080360867914
1739209654.4555175;-38.13080360867914
1739209654.4555209;-45.120503652039325
1739209654.4555242;-38.13080360867914
1739209654.4555275;-35.57807855764607
1739209654.455531;-38.13080360867914
1739209654.4555342;-45.120503652039325
1739209654.4555376;-38.13080360867914
1739209654.455541;-38.13080360867914
1739209654.4555442;-33.981070128970906
1739209654.4555476;-38.13080360867914
1739209654.455551;-38.13080360867914
1739209654.4555542;-45.120503652039325
1739209654.4555576;-45.120503652039325
1739209654.455561;-35.57807855764607
1739209654.4555643;-45.120503652039325
1739209654.4555676;-38.13080360867914
1739209654.455571;-38.13080360867914
1739209654.4555743;-45.120503652039325
1739209654.4555776;-45.120503652039325
1739209654.455581;-38.13080360867914
1739209654.4555843;-38.13080360867914
1739209654.4555876;-45.120503652039325
1739209654.455591;-38.13080360867914
1739209654.4555943;-45.120503652039325
1739209654.4555976;-33.981070128970906
1739209654.455601;-45.120503652039325
1739209654.4556043;-45.120503652039325
1739209654.4556077;-45.120503652039325
1739209654.455611;-45.120503652039325
1739209654.4556143;-38.13080360867914
1739209654.4556177;-38.13080360867914
1739209654.455621;-38.13080360867914
1739209654.4556243;-38.13080360867914
1739209654.4556277;-38.13080360867914
1739209654.455631;-45.120503652039325
1739209654.4556344;-38.13080360867914
1739209654.4556377;-45.120503652039325
1739209654.455641;-45.120503652039325
1739209654.4556444;-45.120503652039325
1739209654.4556477;-45.120503652039325
1739209654.455651;-38.13080360867914
1739209654.4556544;-38.13080360867914
1739209654.4556577;-38.13080360867914
1739209654.455661;-35.57807855764607
1739209654.4556644;-31.141103565318915
1739209654.4556677;-38.13080360867914
1739209654.455671;-38.13080360867914
1739209654.4556744;-35.57807855764607
1739209654.4556777;-33.981070128970906
1739209654.455681;-45.120503652039325
1739209654.4556844;-38.13080360867914
1739209654.4556878;-38.13080360867914
1739209654.455691;-45.120503652039325
1739209654.4556944;-45.120503652039325
1739209654.4556978;-38.13080360867914
1739209654.455701;-38.13080360867914
1739209654.4557045;-33.981070128970906
1739209654.4557078;-38.13080360867914
1739209654.4557111;-45.120503652039325
1739209654.4557145;-38.13080360867914
1739209654.4557178;-38.13080360867914
1739209654.4557211;-38.13080360867914
1739209654.4557242;-38.13080360867914
1739209654.4557276;-33.981070128970906
1739209654.455731;-29.438486411369347
1739209654.4557343;-38.13080360867914
1739209654.4557376;-38.13080360867914
1739209654.455741;-45.120503652039325
1739209654.4557443;-38.13080360867914
1739209654.4557476;-38.13080360867914
1739209654.455751;-38.13080360867914
1739209654.4557543;-45.120503652039325
1739209654.4557576;-38.13080360867914
1739209654.455761;-38.13080360867914
1739209654.4557643;-45.120503652039325
1739209654.4557676;-45.120503652039325
1739209654.455771;-38.13080360867914
1739209654.4557743;-38.13080360867914
1739209654.4557776;-45.120503652039325
1739209654.455781;-45.120503652039325
1739209654.4557843;-33.981070128970906
1739209654.4557877;-30.49652367304973
1739209654.455791;-33.981070128970906
1739209654.4557943;-45.120503652039325
1739209654.4557977;-38.13080360867914
1739209654.455801;-33.981070128970906
1739209654.4558043;-38.13080360867914
1739209654.4558077;-45.120503652039325
1739209654.455811;-45.120503652039325
1739209654.4558144;-32.816014438256545
1739209654.4558177;-38.13080360867914
1739209654.455821;-45.120503652039325
1739209654.4558244;-45.120503652039325
1739209654.4558277;-38.13080360867914
1739209654.455831;-35.57807855764607
1739209654.4558344;-45.120503652039325
1739209654.4558377;-33.981070128970906
1739209654.455841;-27.267205301931607
1739209654.4558444;-45.120503652039325
1739209654.4558477;-45.120503652039325
1739209654.455851;-38.13080360867914
1739209654.4558544;-38.13080360867914
1739209654.4558578;-38.13080360867914
1739209654.455861;-38.13080360867914
1739209654.4558644;-45.120503652039325
1739209654.4558678;-38.13080360867914
1739209654.455871;-35.57807855764607
1739209654.4558744;-38.13080360867914
1739209654.4558778;-45.120503652039325
1739209654.455881;-38.13080360867914
1739209654.4558845;-35.57807855764607
1739209654.4558878;-45.120503652039325
1739209654.4558911;-38.13080360867914
1739209654.4558945;-32.816014438256545
1739209654.4558978;-33.981070128970906
1739209654.4559011;-45.120503652039325
1739209654.4559045;-45.120503652039325
1739209654.4559078;-38.13080360867914
1739209654.4559112;-38.13080360867914
1739209654.4559145;-45.120503652039325
1739209654.4559178;-38.13080360867914
1739209654.4559212;-38.13080360867914
1739209654.4559245;-45.120503652039325
1739209654.4559278;-45.120503652039325
1739209654.4559312;-38.13080360867914
1739209654.4559345;-30.49652367304973
1739209654.4559379;-38.13080360867914
1739209654.455941;-45.120503652039325
1739209654.4559443;-45.120503652039325
1739209654.4559476;-45.120503652039325
1739209654.455951;-38.13080360867914
1739209654.4559543;-45.120503652039325
1739209654.4559577;-45.120503652039325
1739209654.455961;-38.13080360867914
1739209654.4559643;-35.57807855764607
1739209654.4559677;-38.13080360867914
1739209654.455971;-38.13080360867914
1739209654.4559743;-32.816014438256545
1739209654.4559777;-35.57807855764607
1739209654.455981;-45.120503652039325
1739209654.4559844;-38.13080360867914
1739209654.4559877;-38.13080360867914
1739209654.455991;-45.120503652039325
1739209654.4559944;-35.57807855764607
1739209654.4559977;-38.13080360867914
1739209654.456001;-45.120503652039325
1739209654.4560044;-38.13080360867914
1739209654.4560077;-45.120503652039325
1739209654.456011;-45.120503652039325
1739209654.4560144;-38.13080360867914
1739209654.4560177;-38.13080360867914
1739209654.456021;-45.120503652039325
1739209654.4560244;-45.120503652039325
1739209654.4560277;-35.57807855764607
1739209654.456031;-45.120503652039325
1739209654.4560344;-45.120503652039325
1739209654.4560378;-38.13080360867914
1739209654.456041;-45.120503652039325
1739209654.4560444;-38.13080360867914
1739209654.4560478;-35.57807855764607
1739209654.456051;-38.13080360867914
1739209654.4560544;-38.13080360867914
1739209654.4560578;-45.120503652039325
1739209654.4560611;-38.13080360867914
1739209654.4560645;-38.13080360867914
1739209654.4560678;-45.120503652039325
1739209654.4560711;-38.13080360867914
1739209654.4560745;-35.57807855764607
1739209654.4560778;-38.13080360867914
1739209654.4560812;-38.13080360867914
1739209654.4560845;-35.57807855764607
1739209654.4560878;-45.120503652039325
1739209654.4560912;-31.141103565318915
1739209654.4560945;-45.120503652039325
1739209654.4560978;-38.13080360867914
1739209654.4561012;-31.141103565318893
1739209654.4561045;-35.57807855764607
1739209654.4561079;-38.13080360867914
1739209654.4561112;-38.13080360867914
1739209654.4561145;-38.13080360867914
1739209654.4561179;-35.57807855764607
1739209654.4561212;-38.13080360867914
1739209654.4561245;-45.120503652039325
1739209654.456128;-45.120503652039325
1739209654.4561312;-45.120503652039325
1739209654.4561346;-45.120503652039325
1739209654.456138;-33.981070128970906
1739209654.4561412;-45.120503652039325
1739209654.4561446;-45.120503652039325
1739209654.456148;-38.13080360867914
1739209654.456151;-35.57807855764607
1739209654.4561543;-45.120503652039325
1739209654.4561577;-45.120503652039325
1739209654.456161;-38.13080360867914
1739209654.4561644;-45.120503652039325
1739209654.4561677;-45.120503652039325
1739209654.456171;-38.13080360867914
1739209654.4561744;-45.120503652039325
1739209654.4561777;-38.13080360867914
1739209654.456181;-45.120503652039325
1739209654.4561844;-45.120503652039325
1739209654.4561877;-38.13080360867914
1739209654.456191;-45.120503652039325
1739209654.4561944;-45.120503652039325
1739209654.4561977;-38.13080360867914
1739209654.456201;-38.13080360867914
1739209654.4562044;-33.981070128970906
1739209654.4562078;-45.120503652039325
1739209654.456211;-38.13080360867914
1739209654.4562144;-38.13080360867914
1739209654.4562178;-33.981070128970906
1739209654.456221;-33.981070128970906
1739209654.4562244;-38.13080360867914
1739209654.4562278;-38.13080360867914
1739209654.456231;-45.120503652039325
1739209654.4562345;-45.120503652039325
1739209654.4562378;-45.120503652039325
1739209654.4562411;-45.120503652039325
1739209654.4562445;-33.981070128970906
1739209654.4562478;-45.120503652039325
1739209654.4562511;-45.120503652039325
1739209654.4562545;-45.120503652039325
1739209654.4562578;-35.57807855764607
1739209654.4562612;-45.120503652039325
1739209654.4562645;-45.120503652039325
1739209654.4562678;-45.120503652039325
1739209654.4562712;-28.992665084841942
1739209654.4562745;-38.13080360867914
1739209654.4562778;-45.120503652039325
1739209654.4562812;-38.13080360867914
1739209654.4562845;-38.13080360867914
1739209654.4562879;-45.120503652039325
1739209654.4562912;-38.13080360867914
1739209654.4562945;-35.57807855764607
1739209654.4562979;-33.981070128970906
1739209654.4563012;-33.981070128970906
1739209654.4563046;-33.981070128970906
1739209654.456308;-45.120503652039325
1739209654.4563112;-38.13080360867914
1739209654.4563146;-45.120503652039325
1739209654.456318;-45.120503652039325
1739209654.4563212;-45.120503652039325
1739209654.4563246;-38.13080360867914
1739209654.456328;-45.120503652039325
1739209654.4563313;-38.13080360867914
1739209654.4563346;-32.816014438256545
1739209654.456338;-35.57807855764607
1739209654.4563413;-38.13080360867914
1739209654.4563446;-45.120503652039325
1739209654.456348;-31.141103565318915
1739209654.4563513;-31.141103565318915
1739209654.4563546;-38.13080360867914
1739209654.456358;-38.13080360867914
1739209654.4563613;-38.13080360867914
1739209654.4563646;-33.981070128970906
1739209654.4563677;-38.13080360867914
1739209654.456371;-38.13080360867914
1739209654.4563744;-32.816014438256545
1739209654.4563777;-31.141103565318915
1739209654.456381;-33.981070128970906
1739209654.4563844;-45.120503652039325
1739209654.4563878;-35.57807855764607
1739209654.456391;-38.13080360867914
1739209654.4563944;-45.120503652039325
1739209654.4563978;-45.120503652039325
1739209654.456401;-45.120503652039325
1739209654.4564044;-38.13080360867914
1739209654.4564078;-35.57807855764607
1739209654.4564111;-33.981070128970906
1739209654.4564145;-38.13080360867914
1739209654.4564178;-38.13080360867914
1739209654.4564211;-38.13080360867914
1739209654.4564245;-38.13080360867914
1739209654.4564278;-32.816014438256545
1739209654.4564312;-35.57807855764607
1739209654.4564345;-35.57807855764607
1739209654.4564378;-45.120503652039325
1739209654.4564412;-35.57807855764607
1739209654.4564445;-38.13080360867914
1739209654.4564478;-45.120503652039325
1739209654.4564512;-38.13080360867914
1739209654.4564545;-32.816014438256545
1739209654.4564579;-35.57807855764607
1739209654.4564612;-38.13080360867914
1739209654.4564645;-45.120503652039325
1739209654.4564679;-38.13080360867914
1739209654.4564712;-32.816014438256545
1739209654.4564745;-45.120503652039325
1739209654.4564779;-45.120503652039325
1739209654.4564812;-35.57807855764607
1739209654.4564846;-33.981070128970906
1739209654.456488;-38.13080360867914
1739209654.4564912;-38.13080360867914
1739209654.4564946;-38.13080360867914
1739209654.456498;-38.13080360867914
1739209654.4565012;-38.13080360867914
1739209654.4565046;-38.13080360867914
1739209654.456508;-38.13080360867914
1739209654.4565113;-38.13080360867914
1739209654.4565146;-45.120503652039325
1739209654.456518;-45.120503652039325
1739209654.4565213;-35.57807855764607
1739209654.4565246;-35.57807855764607
1739209654.456528;-45.120503652039325
1739209654.4565313;-38.13080360867914
1739209654.4565346;-35.57807855764607
1739209654.456538;-38.13080360867914
1739209654.4565413;-45.120503652039325
1739209654.4565446;-33.981070128970906
1739209654.456548;-33.981070128970906
1739209654.4565513;-45.120503652039325
1739209654.4565547;-38.13080360867914
1739209654.456558;-38.13080360867914
1739209654.4565613;-38.13080360867914
1739209654.4565647;-38.13080360867914
1739209654.456568;-38.13080360867914
1739209654.4565713;-35.57807855764607
1739209654.4565747;-45.120503652039325
1739209654.4565778;-45.120503652039325
1739209654.456581;-38.13080360867914
1739209654.4565845;-38.13080360867914
1739209654.4565878;-45.120503652039325
1739209654.4565911;-32.816014438256545
1739209654.4565945;-38.13080360867914
1739209654.4565978;-45.120503652039325
1739209654.4566011;-35.57807855764607
1739209654.4566045;-38.13080360867914
1739209654.4566078;-45.120503652039325
1739209654.4566112;-45.120503652039325
1739209654.4566145;-38.13080360867914
1739209654.4566178;-45.120503652039325
1739209654.4566212;-33.981070128970906
1739209654.4566245;-33.981070128970906
1739209654.4566278;-38.13080360867914
1739209654.4566312;-38.13080360867914
1739209654.4566345;-38.13080360867914
1739209654.4566379;-38.13080360867914
1739209654.4566412;-38.13080360867914
1739209654.4566445;-38.13080360867914
1739209654.4566479;-45.120503652039325
1739209654.4566512;-38.13080360867914
1739209654.4566545;-38.13080360867914
1739209654.456658;-38.13080360867914
1739209654.4566612;-45.120503652039325
1739209654.4566646;-45.120503652039325
1739209654.456668;-38.13080360867914
1739209654.4566712;-38.13080360867914
1739209654.4566746;-45.120503652039325
1739209654.456678;-38.13080360867914
1739209654.4566813;-35.57807855764607
1739209654.4566846;-38.13080360867914
1739209654.456688;-45.120503652039325
1739209654.4566913;-33.981070128970906
1739209654.4566946;-38.13080360867914
1739209654.456698;-38.13080360867914
1739209654.4567013;-32.816014438256545
1739209654.4567046;-31.141103565318893
1739209654.456708;-38.13080360867914
1739209654.4567113;-38.13080360867914
1739209654.4567146;-38.13080360867914
1739209654.456718;-35.57807855764607
1739209654.4567213;-38.13080360867914
1739209654.4567246;-38.13080360867914
1739209654.456728;-45.120503652039325
1739209654.4567313;-38.13080360867914
1739209654.4567347;-32.816014438256545
1739209654.456738;-38.13080360867914
1739209654.4567413;-45.120503652039325
1739209654.4567447;-38.13080360867914
1739209654.456748;-35.57807855764607
1739209654.4567513;-38.13080360867914
1739209654.4567547;-45.120503652039325
1739209654.456758;-45.120503652039325
1739209654.4567614;-38.13080360867914
1739209654.4567647;-38.13080360867914
1739209654.456768;-45.120503652039325
1739209654.4567714;-38.13080360867914
1739209654.4567747;-35.57807855764607
1739209654.456778;-38.13080360867914
1739209654.4567814;-38.13080360867914
1739209654.4567847;-33.981070128970906
1739209654.456788;-38.13080360867914
1739209654.4567914;-45.120503652039325
1739209654.4567945;-38.13080360867914
1739209654.4567978;-32.816014438256545
1739209654.4568012;-38.13080360867914
1739209654.4568045;-45.120503652039325
1739209654.4568079;-33.981070128970906
1739209654.4568112;-38.13080360867914
1739209654.4568145;-35.57807855764607
1739209654.4568179;-38.13080360867914
1739209654.4568212;-45.120503652039325
1739209654.4568245;-45.120503652039325
1739209654.4568279;-38.13080360867914
1739209654.4568312;-45.120503652039325
1739209654.4568346;-38.13080360867914
1739209654.456838;-28.992665084841942
1739209654.4568412;-45.120503652039325
1739209654.4568446;-45.120503652039325
1739209654.456848;-35.57807855764607
1739209654.4568512;-35.57807855764607
1739209654.4568546;-38.13080360867914
1739209654.456858;-38.13080360867914
1739209654.4568613;-45.120503652039325
1739209654.4568646;-38.13080360867914
1739209654.456868;-38.13080360867914
1739209654.4568713;-38.13080360867914
1739209654.4568746;-38.13080360867914
1739209654.456878;-38.13080360867914
1739209654.4568813;-45.120503652039325
1739209654.4568846;-38.13080360867914
1739209654.456888;-35.57807855764607
1739209654.4568913;-38.13080360867914
1739209654.4568946;-45.120503652039325
1739209654.456898;-45.120503652039325
1739209654.4569013;-45.120503652039325
1739209654.4569046;-45.120503652039325
1739209654.456908;-45.120503652039325
1739209654.4569113;-35.57807855764607
1739209654.4569147;-45.120503652039325
1739209654.456918;-38.13080360867914
1739209654.4569213;-38.13080360867914
1739209654.4569247;-38.13080360867914
1739209654.456928;-45.120503652039325
1739209654.4569314;-38.13080360867914
1739209654.4569347;-38.13080360867914
1739209654.456938;-45.120503652039325
1739209654.4569414;-38.13080360867914
1739209654.4569447;-38.13080360867914
1739209654.456948;-45.120503652039325
1739209654.4569514;-33.981070128970906
1739209654.4569547;-45.120503652039325
1739209654.456958;-38.13080360867914
1739209654.4569614;-45.120503652039325
1739209654.4569647;-45.120503652039325
1739209654.456968;-38.13080360867914
1739209654.4569714;-38.13080360867914
1739209654.4569747;-38.13080360867914
1739209654.456978;-38.13080360867914
1739209654.4569814;-45.120503652039325
1739209654.4569848;-38.13080360867914
1739209654.456988;-38.13080360867914
1739209654.4569914;-35.57807855764607
1739209654.4569948;-45.120503652039325
1739209654.456998;-45.120503652039325
1739209654.4570014;-38.13080360867914
1739209654.4570045;-45.120503652039325
1739209654.457008;-38.13080360867914
1739209654.4570112;-45.120503652039325
1739209654.4570146;-35.57807855764607
1739209654.457018;-35.57807855764607
1739209654.4570212;-45.120503652039325
1739209654.4570246;-45.120503652039325
1739209654.457028;-45.120503652039325
1739209654.4570312;-38.13080360867914
1739209654.4570346;-45.120503652039325
1739209654.457038;-38.13080360867914
1739209654.4570413;-45.120503652039325
1739209654.4570446;-38.13080360867914
1739209654.457048;-45.120503652039325
1739209654.4570513;-45.120503652039325
1739209654.4570546;-32.816014438256545
1739209654.457058;-38.13080360867914
1739209654.4570613;-45.120503652039325
1739209654.4570646;-45.120503652039325
1739209654.457068;-32.816014438256545
1739209654.4570713;-38.13080360867914
1739209654.4570746;-38.13080360867914
1739209654.457078;-38.13080360867914
1739209654.4570813;-45.120503652039325
1739209654.4570847;-45.120503652039325
1739209654.457088;-45.120503652039325
1739209654.4570913;-45.120503652039325
1739209654.4570947;-45.120503652039325
1739209654.457098;-38.13080360867914
1739209654.4571013;-45.120503652039325
1739209654.4571047;-45.120503652039325
1739209654.457108;-38.13080360867914
1739209654.4571114;-38.13080360867914
1739209654.4571147;-45.120503652039325
1739209654.457118;-38.13080360867914
1739209654.4571214;-38.13080360867914
1739209654.4571247;-38.13080360867914
1739209654.457128;-45.120503652039325
1739209654.4571314;-38.13080360867914
1739209654.4571347;-32.816014438256545
1739209654.457138;-38.13080360867914
1739209654.4571414;-38.13080360867914
1739209654.4571447;-45.120503652039325
1739209654.457148;-45.120503652039325
1739209654.4571514;-38.13080360867914
1739209654.4571548;-35.57807855764607
1739209654.457158;-38.13080360867914
1739209654.4571614;-38.13080360867914
1739209654.4571648;-38.13080360867914
1739209654.457168;-45.120503652039325
1739209654.4571714;-45.120503652039325
1739209654.4571748;-45.120503652039325
1739209654.457178;-38.13080360867914
1739209654.4571815;-38.13080360867914
1739209654.4571848;-38.13080360867914
1739209654.4571881;-26.487275050834715
1739209654.4571915;-32.816014438256545
1739209654.4571948;-45.120503652039325
1739209654.4571981;-45.120503652039325
1739209654.4572015;-35.57807855764607
