CAN Message; 0x150:0200b57bab67662a
Timestamp;Amplitude
1739209884.1098814;-38.13080360867914
1739209884.1098835;-45.120503652039325
1739209884.1098857;-29.438486411369347
1739209884.1098878;-31.141103565318943
1739209884.10989;-33.981070128970956
1739209884.1098921;-33.981070128970956
1739209884.1098943;-33.981070128970906
1739209884.1098964;-33.981070128970906
1739209884.1098986;-38.13080360867914
1739209884.109901;-33.981070128970906
1739209884.109903;-33.981070128970906
1739209884.1099052;-33.981070128970956
1739209884.1099074;-30.49652367304973
1739209884.1099095;-28.21854285175415
1739209884.1099117;-27.267205301931607
1739209884.1099138;-31.141103565318915
1739209884.109916;-31.141103565318943
1739209884.109918;-45.120503652039325
1739209884.1099203;-45.120503652039325
1739209884.1099224;-31.141103565318943
1739209884.1099246;-27.267205301931607
1739209884.1099267;-31.141103565318915
1739209884.1099288;-31.14110356531892
1739209884.109931;-45.120503652039325
1739209884.1099331;-45.120503652039325
1739209884.1099355;-45.120503652039325
1739209884.1099377;-38.13080360867914
1739209884.1099398;-35.57807855764607
1739209884.109942;-38.13080360867914
1739209884.109944;-45.120503652039325
1739209884.1099463;-38.13080360867914
1739209884.1099484;-38.13080360867914
1739209884.1099505;-38.13080360867914
1739209884.1099527;-45.120503652039325
1739209884.1099548;-38.13080360867914
1739209884.109957;-35.57807855764607
1739209884.1099591;-38.13080360867914
1739209884.1099613;-38.13080360867914
1739209884.1099634;-38.13080360867914
1739209884.1099656;-45.120503652039325
1739209884.1099677;-35.57807855764607
1739209884.10997;-38.13080360867914
1739209884.1099722;-38.13080360867914
1739209884.1099744;-38.13080360867914
1739209884.1099765;-38.13080360867914
1739209884.1099787;-45.120503652039325
1739209884.1099808;-45.120503652039325
1739209884.109983;-38.13080360867914
1739209884.109985;-38.13080360867914
1739209884.1099873;-45.120503652039325
1739209884.1099894;-45.120503652039325
1739209884.1099916;-45.120503652039325
1739209884.1099937;-45.120503652039325
1739209884.1099958;-38.13080360867914
1739209884.109998;-45.120503652039325
1739209884.1100001;-45.120503652039325
1739209884.1100023;-32.816014438256545
1739209884.1100047;-33.981070128970906
1739209884.1100068;-45.120503652039325
1739209884.110009;-45.120503652039325
1739209884.110011;-38.13080360867914
1739209884.1100132;-38.13080360867914
1739209884.1100154;-38.13080360867914
1739209884.1100175;-45.120503652039325
1739209884.1100197;-45.120503652039325
1739209884.1100218;-45.120503652039325
1739209884.110024;-35.57807855764607
1739209884.1100261;-38.13080360867914
1739209884.1100283;-45.120503652039325
1739209884.1100304;-45.120503652039325
1739209884.1100326;-33.981070128970906
1739209884.1100347;-35.57807855764607
1739209884.1100368;-32.816014438256545
1739209884.110039;-32.816014438256545
1739209884.1100414;-45.120503652039325
1739209884.1100435;-38.13080360867914
1739209884.1100457;-35.57807855764607
1739209884.1100478;-38.13080360867914
1739209884.11005;-45.120503652039325
1739209884.110052;-45.120503652039325
1739209884.1100543;-38.13080360867914
1739209884.1100564;-35.57807855764607
1739209884.1100585;-38.13080360867914
1739209884.1100607;-38.13080360867914
1739209884.1100628;-45.120503652039325
1739209884.110065;-45.120503652039325
1739209884.1100671;-38.13080360867914
1739209884.1100693;-38.13080360867914
1739209884.1100714;-45.120503652039325
1739209884.1100736;-45.120503652039325
1739209884.110076;-33.981070128970906
1739209884.110078;-45.120503652039325
1739209884.1100802;-45.120503652039325
1739209884.1100824;-45.120503652039325
1739209884.1100845;-38.13080360867914
1739209884.1100867;-45.120503652039325
1739209884.1100888;-35.57807855764607
1739209884.110091;-29.438486411369333
1739209884.110093;-38.13080360867914
1739209884.1100953;-38.13080360867914
1739209884.1100974;-38.13080360867914
1739209884.1100996;-38.13080360867914
1739209884.1101017;-38.13080360867914
1739209884.1101038;-35.57807855764607
1739209884.110106;-45.120503652039325
1739209884.1101081;-35.57807855764607
1739209884.1101105;-38.13080360867914
1739209884.1101127;-35.57807855764607
1739209884.1101148;-38.13080360867914
1739209884.110117;-45.120503652039325
1739209884.110119;-38.13080360867914
1739209884.1101213;-38.13080360867914
1739209884.1101234;-45.120503652039325
1739209884.1101255;-35.57807855764607
1739209884.1101277;-45.120503652039325
1739209884.1101298;-45.120503652039325
1739209884.110132;-35.57807855764607
1739209884.1101341;-38.13080360867914
1739209884.1101363;-38.13080360867914
1739209884.1101384;-35.57807855764607
1739209884.1101406;-38.13080360867914
1739209884.1101427;-38.13080360867914
1739209884.110145;-38.13080360867914
1739209884.1101472;-35.57807855764607
1739209884.1101494;-38.13080360867914
1739209884.1101515;-45.120503652039325
1739209884.1101537;-38.13080360867914
1739209884.1101558;-38.13080360867914
1739209884.110158;-38.13080360867914
1739209884.11016;-33.981070128970956
1739209884.1101623;-45.120503652039325
1739209884.1125612;-38.13080360867914
1739209884.1125665;-45.120503652039325
1739209884.1125715;-45.120503652039325
1739209884.1125767;-45.120503652039325
1739209884.112582;-45.120503652039325
1739209884.1125872;-45.120503652039325
1739209884.1125925;-45.120503652039325
1739209884.1125975;-38.13080360867914
1739209884.1126027;-38.13080360867914
1739209884.112608;-30.49652367304973
1739209884.1126132;-33.981070128970906
1739209884.1126184;-38.13080360867914
1739209884.1126237;-35.57807855764607
1739209884.1126287;-38.13080360867914
1739209884.112634;-45.120503652039325
1739209884.1126392;-45.120503652039325
1739209884.1126444;-35.57807855764607
1739209884.1126497;-32.81601443825658
1739209884.1126547;-45.120503652039325
1739209884.11266;-33.981070128970906
1739209884.1126652;-45.120503652039325
1739209884.1126704;-33.981070128970906
1739209884.1126757;-45.120503652039325
1739209884.1126807;-38.13080360867914
1739209884.112686;-32.816014438256545
1739209884.1126912;-35.57807855764607
1739209884.1126964;-38.13080360867914
1739209884.1127017;-38.13080360867914
1739209884.112707;-35.57807855764607
1739209884.112712;-38.13080360867914
1739209884.1127172;-45.120503652039325
1739209884.1127224;-38.13080360867914
1739209884.1127276;-35.57807855764607
1739209884.112733;-38.13080360867914
1739209884.112738;-45.120503652039325
1739209884.1127431;-45.120503652039325
1739209884.1127484;-38.13080360867914
1739209884.1127536;-35.57807855764607
1739209884.1127589;-45.120503652039325
1739209884.112764;-38.13080360867914
1739209884.1127691;-32.816014438256545
1739209884.1127744;-38.13080360867914
1739209884.1127796;-45.120503652039325
1739209884.1127849;-33.981070128970906
1739209884.11279;-35.57807855764607
1739209884.112795;-38.13080360867914
1739209884.1128004;-38.13080360867914
1739209884.1128056;-45.120503652039325
1739209884.1128109;-45.120503652039325
1739209884.112816;-33.981070128970906
1739209884.112821;-31.141103565318893
1739209884.1128263;-38.13080360867914
1739209884.1128316;-35.57807855764607
1739209884.1128368;-35.57807855764607
1739209884.112842;-45.120503652039325
1739209884.112847;-45.120503652039325
1739209884.1128523;-38.13080360867914
1739209884.1128576;-45.120503652039325
1739209884.1128628;-38.13080360867914
1739209884.112868;-35.57807855764607
1739209884.1128733;-45.120503652039325
1739209884.1128783;-45.120503652039325
1739209884.1128836;-35.57807855764607
1739209884.1128888;-35.57807855764607
1739209884.112894;-45.120503652039325
1739209884.1128993;-45.120503652039325
1739209884.1129043;-38.13080360867914
1739209884.1129096;-38.13080360867914
1739209884.1129148;-38.13080360867914
1739209884.11292;-32.816014438256545
1739209884.1129253;-38.13080360867914
1739209884.1129303;-45.120503652039325
1739209884.1129355;-45.120503652039325
1739209884.1129408;-45.120503652039325
1739209884.112946;-45.120503652039325
1739209884.1129513;-45.120503652039325
1739209884.1129563;-45.120503652039325
1739209884.1129615;-38.13080360867914
1739209884.1129668;-35.57807855764607
1739209884.112972;-45.120503652039325
1739209884.1129773;-45.120503652039325
1739209884.1129825;-38.13080360867914
1739209884.1129875;-45.120503652039325
1739209884.1129928;-38.13080360867914
1739209884.112998;-38.13080360867914
1739209884.1130033;-38.13080360867914
1739209884.1130085;-45.120503652039325
1739209884.1130135;-45.120503652039325
1739209884.1130188;-45.120503652039325
1739209884.113024;-35.57807855764607
1739209884.1130292;-38.13080360867914
1739209884.1130345;-38.13080360867914
1739209884.1130395;-45.120503652039325
1739209884.1130447;-45.120503652039325
1739209884.11305;-32.816014438256545
1739209884.1130552;-45.120503652039325
1739209884.1130605;-45.120503652039325
1739209884.1130657;-38.13080360867914
1739209884.1130707;-38.13080360867914
1739209884.113076;-35.57807855764607
1739209884.1130812;-38.13080360867914
1739209884.1130865;-45.120503652039325
1739209884.1130917;-38.13080360867914
1739209884.1130967;-38.13080360867914
1739209884.113102;-45.120503652039325
1739209884.1131072;-35.57807855764607
1739209884.1131124;-38.13080360867914
1739209884.1131177;-45.120503652039325
1739209884.1131227;-45.120503652039325
1739209884.113128;-38.13080360867914
1739209884.1131332;-38.13080360867914
1739209884.1131384;-45.120503652039325
1739209884.1131437;-45.120503652039325
1739209884.113149;-45.120503652039325
1739209884.113154;-38.13080360867914
1739209884.1131592;-38.13080360867914
1739209884.1131644;-45.120503652039325
1739209884.1131697;-38.13080360867914
1739209884.113175;-30.49652367304973
1739209884.11318;-33.981070128970906
1739209884.1131852;-38.13080360867914
1739209884.1131904;-45.120503652039325
1739209884.1131957;-33.981070128970906
1739209884.113201;-33.981070128970906
1739209884.113206;-45.120503652039325
1739209884.1132112;-38.13080360867914
1739209884.1132164;-45.120503652039325
1739209884.1132216;-45.120503652039325
1739209884.113227;-45.120503652039325
1739209884.113232;-38.13080360867914
1739209884.1132371;-45.120503652039325
1739209884.1132424;-38.13080360867914
1739209884.1132476;-45.120503652039325
1739209884.1132529;-45.120503652039325
1739209884.1132581;-33.981070128970906
1739209884.1132631;-33.981070128970906
1739209884.1132684;-45.120503652039325
1739209884.1132736;-38.13080360867914
1739209884.1132789;-38.13080360867914
1739209884.113284;-31.141103565318915
1739209884.113289;-38.13080360867914
1739209884.1132944;-35.57807855764607
1739209884.1132996;-35.57807855764607
1739209884.1133049;-38.13080360867914
1739209884.11331;-45.120503652039325
1739209884.113315;-45.120503652039325
1739209884.1133204;-45.120503652039325
1739209884.1133256;-33.981070128970906
1739209884.1133308;-31.141103565318893
1739209884.113336;-38.13080360867914
1739209884.1133413;-38.13080360867914
1739209884.1133463;-38.13080360867914
1739209884.1133516;-35.57807855764607
1739209884.1133568;-38.13080360867914
1739209884.113362;-35.57807855764607
1739209884.1133673;-31.141103565318915
1739209884.1133723;-38.13080360867914
1739209884.1133776;-38.13080360867914
1739209884.1133828;-45.120503652039325
1739209884.113388;-45.120503652039325
1739209884.1133933;-38.13080360867914
1739209884.1133983;-38.13080360867914
1739209884.1134036;-38.13080360867914
1739209884.1134088;-31.141103565318915
1739209884.113414;-35.57807855764607
1739209884.1134193;-38.13080360867914
1739209884.1134245;-45.120503652039325
1739209884.1134295;-38.13080360867914
1739209884.1134348;-35.57807855764607
1739209884.11344;-35.57807855764607
1739209884.1134453;-45.120503652039325
1739209884.1134505;-28.992665084841942
1739209884.1134555;-31.141103565318893
1739209884.1134608;-38.13080360867914
1739209884.113466;-45.120503652039325
1739209884.1134713;-45.120503652039325
1739209884.1134765;-45.120503652039325
1739209884.1134815;-45.120503652039325
1739209884.1134868;-38.13080360867914
1739209884.113492;-33.981070128970906
1739209884.1134973;-45.120503652039325
1739209884.1135025;-38.13080360867914
1739209884.1135077;-38.13080360867914
1739209884.1135128;-33.981070128970906
1739209884.113518;-35.57807855764607
1739209884.1135232;-38.13080360867914
1739209884.1135285;-45.120503652039325
1739209884.1135337;-38.13080360867914
1739209884.1135387;-35.57807855764607
1739209884.113544;-38.13080360867914
1739209884.1135492;-45.120503652039325
1739209884.1135545;-38.13080360867914
1739209884.1135597;-35.57807855764607
1739209884.1135647;-45.120503652039325
1739209884.11357;-38.13080360867914
1739209884.1135752;-38.13080360867914
1739209884.1135805;-45.120503652039325
1739209884.1135857;-45.120503652039325
1739209884.1135907;-35.57807855764607
1739209884.113596;-38.13080360867914
1739209884.1136012;-45.120503652039325
1739209884.1136065;-38.13080360867914
1739209884.1136117;-38.13080360867914
1739209884.113617;-45.120503652039325
1739209884.113622;-45.120503652039325
1739209884.1136272;-45.120503652039325
1739209884.1136324;-45.120503652039325
1739209884.1136377;-45.120503652039325
1739209884.113643;-32.816014438256545
1739209884.113648;-38.13080360867914
1739209884.1136532;-45.120503652039325
1739209884.1136584;-35.57807855764607
1739209884.1136637;-38.13080360867914
1739209884.113669;-45.120503652039325
1739209884.113674;-45.120503652039325
1739209884.1136792;-38.13080360867914
1739209884.1136844;-45.120503652039325
1739209884.1136897;-38.13080360867914
1739209884.113695;-38.13080360867914
1739209884.1137002;-45.120503652039325
1739209884.1137052;-33.981070128970906
1739209884.1137104;-38.13080360867914
1739209884.1137156;-45.120503652039325
1739209884.113721;-38.13080360867914
1739209884.1137261;-31.141103565318893
1739209884.1137311;-45.120503652039325
1739209884.1137364;-45.120503652039325
1739209884.1137416;-38.13080360867914
1739209884.113747;-38.13080360867914
1739209884.1137521;-38.13080360867914
1739209884.1137571;-45.120503652039325
1739209884.1137624;-38.13080360867914
1739209884.1137676;-45.120503652039325
1739209884.1137729;-38.13080360867914
1739209884.113778;-45.120503652039325
1739209884.1137834;-38.13080360867914
1739209884.1137884;-38.13080360867914
1739209884.1137936;-45.120503652039325
1739209884.1137989;-45.120503652039325
1739209884.113804;-33.981070128970906
1739209884.1138093;-38.13080360867914
1739209884.1138144;-45.120503652039325
1739209884.1138196;-45.120503652039325
1739209884.1138248;-45.120503652039325
1739209884.11383;-32.816014438256545
1739209884.1138353;-38.13080360867914
1739209884.1138403;-38.13080360867914
1739209884.1138456;-45.120503652039325
1739209884.1138508;-33.981070128970906
1739209884.113856;-38.13080360867914
1739209884.1138613;-45.120503652039325
1739209884.1138666;-38.13080360867914
1739209884.1138716;-45.120503652039325
1739209884.1138768;-38.13080360867914
1739209884.113882;-38.13080360867914
1739209884.1138873;-38.13080360867914
1739209884.1138926;-38.13080360867914
1739209884.1138976;-45.120503652039325
1739209884.1139028;-38.13080360867914
1739209884.113908;-45.120503652039325
1739209884.1139133;-32.816014438256545
1739209884.1139185;-38.13080360867914
1739209884.1139235;-35.57807855764607
1739209884.1139288;-45.120503652039325
1739209884.113934;-38.13080360867914
1739209884.1139393;-38.13080360867914
1739209884.1139445;-35.57807855764607
1739209884.1139495;-33.981070128970906
1739209884.1139548;-45.120503652039325
1739209884.11396;-38.13080360867914
1739209884.1139653;-45.120503652039325
1739209884.1139705;-45.120503652039325
1739209884.1139758;-45.120503652039325
1739209884.1139808;-38.13080360867914
1739209884.113986;-35.57807855764607
1739209884.1139913;-33.981070128970906
1739209884.1139965;-45.120503652039325
1739209884.1140018;-45.120503652039325
1739209884.1140068;-38.13080360867914
1739209884.114012;-38.13080360867914
1739209884.1140172;-32.816014438256545
1739209884.1140225;-45.120503652039325
1739209884.1140277;-35.57807855764607
1739209884.1140327;-38.13080360867914
1739209884.114038;-33.981070128970906
1739209884.1140432;-32.816014438256545
1739209884.1140485;-33.981070128970906
1739209884.1140537;-45.120503652039325
1739209884.114059;-45.120503652039325
1739209884.114064;-45.120503652039325
1739209884.1140692;-45.120503652039325
1739209884.1140745;-35.57807855764607
1739209884.1140797;-38.13080360867914
1739209884.114085;-38.13080360867914
1739209884.11409;-38.13080360867914
1739209884.1140952;-38.13080360867914
1739209884.1141005;-45.120503652039325
1739209884.1141057;-45.120503652039325
1739209884.114111;-38.13080360867914
1739209884.114116;-45.120503652039325
1739209884.1141212;-38.13080360867914
1739209884.1141264;-32.816014438256545
1739209884.1141317;-35.57807855764607
1739209884.114137;-38.13080360867914
1739209884.1141422;-30.49652367304973
1739209884.1141472;-33.981070128970906
1739209884.1141524;-38.13080360867914
1739209884.1141577;-38.13080360867914
1739209884.114163;-45.120503652039325
1739209884.1141682;-38.13080360867914
1739209884.1141732;-35.57807855764607
1739209884.1141784;-38.13080360867914
1739209884.1141837;-45.120503652039325
1739209884.114189;-45.120503652039325
1739209884.1141942;-45.120503652039325
1739209884.1141992;-45.120503652039325
1739209884.1142044;-38.13080360867914
1739209884.1142097;-38.13080360867914
1739209884.114215;-32.816014438256545
1739209884.1142201;-38.13080360867914
1739209884.1142251;-38.13080360867914
1739209884.1142304;-45.120503652039325
1739209884.1142356;-45.120503652039325
1739209884.114241;-38.13080360867914
1739209884.1142461;-33.981070128970906
1739209884.1142514;-28.992665084841942
1739209884.1142564;-45.120503652039325
1739209884.1142616;-45.120503652039325
1739209884.1142669;-38.13080360867914
1739209884.114272;-35.57807855764607
1739209884.1142774;-38.13080360867914
1739209884.1142824;-45.120503652039325
1739209884.1142876;-38.13080360867914
1739209884.1142929;-29.438486411369347
1739209884.114298;-35.57807855764607
1739209884.1143034;-38.13080360867914
1739209884.1143084;-45.120503652039325
1739209884.1143136;-45.120503652039325
1739209884.1143188;-38.13080360867914
1739209884.114324;-45.120503652039325
1739209884.1143293;-38.13080360867914
1739209884.1143346;-31.141103565318915
1739209884.1143396;-45.120503652039325
1739209884.1143448;-38.13080360867914
1739209884.11435;-45.120503652039325
1739209884.1143553;-38.13080360867914
1739209884.1143606;-38.13080360867914
1739209884.1143656;-38.13080360867914
1739209884.1143708;-35.57807855764607
1739209884.114376;-38.13080360867914
1739209884.1143813;-45.120503652039325
1739209884.1143866;-45.120503652039325
1739209884.1143916;-38.13080360867914
1739209884.1143968;-38.13080360867914
1739209884.114402;-45.120503652039325
1739209884.1144073;-45.120503652039325
1739209884.1144125;-45.120503652039325
1739209884.1144178;-45.120503652039325
1739209884.1144228;-45.120503652039325
1739209884.114428;-38.13080360867914
1739209884.1144333;-38.13080360867914
1739209884.1144385;-38.13080360867914
1739209884.1144438;-38.13080360867914
1739209884.1144488;-45.120503652039325
1739209884.114454;-45.120503652039325
1739209884.1144593;-38.13080360867914
1739209884.1144645;-38.13080360867914
1739209884.1144698;-38.13080360867914
1739209884.1144748;-38.13080360867914
1739209884.11448;-38.13080360867914
1739209884.1144853;-38.13080360867914
1739209884.1144905;-45.120503652039325
1739209884.1144958;-45.120503652039325
1739209884.114501;-33.981070128970906
1739209884.114506;-45.120503652039325
1739209884.1145113;-45.120503652039325
1739209884.1145165;-38.13080360867914
1739209884.1145217;-38.13080360867914
1739209884.114527;-38.13080360867914
1739209884.114532;-45.120503652039325
1739209884.1145372;-45.120503652039325
1739209884.1145425;-45.120503652039325
1739209884.1145477;-45.120503652039325
1739209884.114553;-45.120503652039325
1739209884.114558;-45.120503652039325
1739209884.1145632;-38.13080360867914
1739209884.1145685;-45.120503652039325
1739209884.1145737;-45.120503652039325
1739209884.114579;-45.120503652039325
1739209884.114584;-35.57807855764607
1739209884.1145892;-31.141103565318893
1739209884.1145945;-38.13080360867914
1739209884.1145997;-45.120503652039325
1739209884.114605;-45.120503652039325
1739209884.1146102;-35.57807855764607
1739209884.1146152;-45.120503652039325
1739209884.1146204;-45.120503652039325
1739209884.1146257;-45.120503652039325
1739209884.114631;-45.120503652039325
1739209884.1146362;-45.120503652039325
1739209884.1146412;-38.13080360867914
1739209884.1146464;-38.13080360867914
1739209884.1146517;-38.13080360867914
1739209884.114657;-38.13080360867914
1739209884.1146622;-35.57807855764607
1739209884.1146672;-38.13080360867914
1739209884.1146724;-45.120503652039325
1739209884.1146777;-38.13080360867914
1739209884.114683;-45.120503652039325
1739209884.1146882;-45.120503652039325
1739209884.1146934;-38.13080360867914
1739209884.1146984;-35.57807855764607
1739209884.1147037;-45.120503652039325
1739209884.114709;-35.57807855764607
1739209884.1147141;-28.21854285175415
1739209884.1147194;-38.13080360867914
1739209884.1147244;-45.120503652039325
1739209884.1147296;-45.120503652039325
1739209884.114735;-32.816014438256545
1739209884.1147401;-38.13080360867914
1739209884.1147454;-45.120503652039325
1739209884.1147504;-45.120503652039325
1739209884.1147556;-31.141103565318943
1739209884.1147609;-45.120503652039325
1739209884.1147661;-45.120503652039325
1739209884.1147714;-45.120503652039325
1739209884.1147766;-45.120503652039325
1739209884.1147816;-38.13080360867914
1739209884.1147869;-45.120503652039325
1739209884.114792;-35.57807855764607
1739209884.1147974;-26.035653463252796
1739209884.1148026;-38.13080360867914
1739209884.1148076;-38.13080360867914
1739209884.1148129;-35.57807855764607
1739209884.114818;-31.141103565318893
1739209884.1148233;-45.120503652039325
1739209884.1148286;-45.120503652039325
1739209884.1148336;-38.13080360867914
1739209884.1148388;-33.981070128970956
1739209884.114844;-45.120503652039325
1739209884.1148493;-45.120503652039325
1739209884.1148546;-45.120503652039325
1739209884.1148598;-45.120503652039325
1739209884.1148648;-33.981070128970906
1739209884.11487;-38.13080360867914
1739209884.1148753;-32.816014438256545
1739209884.1148806;-31.141103565318893
1739209884.1148858;-35.57807855764607
1739209884.1148908;-35.57807855764607
1739209884.114896;-45.120503652039325
1739209884.1149013;-38.13080360867914
1739209884.1149065;-38.13080360867914
1739209884.1149118;-45.120503652039325
1739209884.1149168;-45.120503652039325
1739209884.114922;-45.120503652039325
1739209884.1149273;-45.120503652039325
1739209884.1149325;-38.13080360867914
1739209884.1149378;-38.13080360867914
1739209884.1149428;-45.120503652039325
1739209884.114948;-38.13080360867914
1739209884.1149533;-38.13080360867914
1739209884.1149585;-38.13080360867914
1739209884.1149638;-38.13080360867914
1739209884.114969;-45.120503652039325
1739209884.114974;-32.816014438256545
1739209884.1149793;-38.13080360867914
1739209884.1149845;-45.120503652039325
1739209884.1149898;-38.13080360867914
1739209884.114995;-35.57807855764607
1739209884.115;-45.120503652039325
1739209884.1150053;-32.816014438256545
1739209884.1150105;-35.57807855764607
1739209884.1150157;-38.13080360867914
1739209884.115021;-38.13080360867914
1739209884.115026;-45.120503652039325
1739209884.1150312;-33.981070128970906
1739209884.1150365;-38.13080360867914
1739209884.1150417;-33.981070128970906
1739209884.115047;-33.981070128970956
1739209884.1150522;-45.120503652039325
1739209884.1150572;-38.13080360867914
1739209884.1150625;-45.120503652039325
1739209884.1150677;-45.120503652039325
1739209884.115073;-45.120503652039325
1739209884.1150782;-38.13080360867914
1739209884.1150832;-35.57807855764607
1739209884.1150885;-30.49652367304973
1739209884.1150937;-33.981070128970906
1739209884.115099;-45.120503652039325
1739209884.1151042;-45.120503652039325
1739209884.1151092;-38.13080360867914
1739209884.1151145;-45.120503652039325
1739209884.1151197;-45.120503652039325
1739209884.115125;-38.13080360867914
1739209884.1151302;-45.120503652039325
1739209884.1151354;-38.13080360867914
1739209884.1151404;-38.13080360867914
1739209884.1151457;-38.13080360867914
1739209884.115151;-45.120503652039325
1739209884.1151562;-38.13080360867914
1739209884.1151614;-45.120503652039325
1739209884.1151664;-38.13080360867914
1739209884.1151717;-38.13080360867914
1739209884.115177;-45.120503652039325
1739209884.1151822;-45.120503652039325
1739209884.1151874;-35.57807855764607
1739209884.1151924;-33.981070128970906
1739209884.1151977;-45.120503652039325
1739209884.115203;-38.13080360867914
1739209884.1152081;-33.981070128970906
1739209884.1152134;-38.13080360867914
1739209884.1152186;-33.981070128970906
1739209884.1152236;-38.13080360867914
1739209884.115229;-45.120503652039325
1739209884.1152341;-38.13080360867914
1739209884.1152394;-32.816014438256545
1739209884.1152446;-38.13080360867914
1739209884.1152496;-38.13080360867914
1739209884.1152549;-33.981070128970906
1739209884.1152601;-45.120503652039325
1739209884.1152654;-45.120503652039325
1739209884.1152706;-38.13080360867914
1739209884.1152756;-38.13080360867914
1739209884.1152809;-38.13080360867914
1739209884.115286;-45.120503652039325
1739209884.1152914;-38.13080360867914
1739209884.1152966;-32.816014438256545
1739209884.1153016;-38.13080360867914
1739209884.1153069;-45.120503652039325
1739209884.115312;-35.57807855764607
1739209884.1153173;-32.816014438256545
1739209884.1153226;-38.13080360867914
1739209884.1153278;-45.120503652039325
1739209884.1153328;-38.13080360867914
1739209884.115338;-35.57807855764607
1739209884.1153433;-38.13080360867914
1739209884.1153486;-38.13080360867914
1739209884.1153538;-45.120503652039325
1739209884.1153588;-45.120503652039325
1739209884.115364;-38.13080360867914
1739209884.1153693;-45.120503652039325
1739209884.1153746;-45.120503652039325
1739209884.1153798;-33.981070128970906
1739209884.1153848;-35.57807855764607
1739209884.11539;-45.120503652039325
1739209884.1153953;-45.120503652039325
1739209884.1154006;-35.57807855764607
1739209884.1154058;-45.120503652039325
1739209884.115411;-45.120503652039325
1739209884.115416;-38.13080360867914
1739209884.1154213;-38.13080360867914
1739209884.1154265;-35.57807855764607
1739209884.1154318;-38.13080360867914
1739209884.115437;-38.13080360867914
1739209884.115442;-45.120503652039325
1739209884.1154473;-45.120503652039325
1739209884.1154525;-38.13080360867914
1739209884.1154578;-45.120503652039325
1739209884.115463;-38.13080360867914
1739209884.115468;-38.13080360867914
1739209884.1154733;-45.120503652039325
1739209884.1154785;-38.13080360867914
1739209884.1154838;-35.57807855764607
1739209884.115489;-38.13080360867914
1739209884.1154943;-38.13080360867914
1739209884.1154993;-38.13080360867914
1739209884.1155045;-35.57807855764607
1739209884.1155097;-38.13080360867914
1739209884.115515;-45.120503652039325
1739209884.1155202;-45.120503652039325
1739209884.1155252;-45.120503652039325
1739209884.1155305;-38.13080360867914
1739209884.1155357;-45.120503652039325
1739209884.115541;-38.13080360867914
1739209884.1155462;-35.57807855764607
1739209884.1155512;-35.57807855764607
1739209884.1155565;-33.981070128970906
1739209884.1155617;-45.120503652039325
1739209884.115567;-45.120503652039325
1739209884.1155722;-45.120503652039325
1739209884.1155772;-45.120503652039325
1739209884.1155825;-45.120503652039325
1739209884.1155877;-38.13080360867914
1739209884.115593;-45.120503652039325
1739209884.1155982;-38.13080360867914
1739209884.1156034;-38.13080360867914
1739209884.1156085;-45.120503652039325
1739209884.1156137;-38.13080360867914
1739209884.115619;-45.120503652039325
1739209884.1156242;-38.13080360867914
1739209884.1156294;-45.120503652039325
1739209884.1156344;-32.816014438256545
1739209884.1156397;-27.8777449560314
1739209884.115645;-45.120503652039325
1739209884.1156502;-45.120503652039325
1739209884.1156554;-38.13080360867914
1739209884.1156604;-35.57807855764607
1739209884.1156657;-38.13080360867914
1739209884.115671;-45.120503652039325
1739209884.1156762;-45.120503652039325
1739209884.1156814;-45.120503652039325
1739209884.1156867;-38.13080360867914
1739209884.1156917;-45.120503652039325
1739209884.115697;-45.120503652039325
1739209884.1157022;-45.120503652039325
1739209884.1157074;-38.13080360867914
1739209884.1157126;-38.13080360867914
1739209884.1157176;-45.120503652039325
1739209884.115723;-45.120503652039325
1739209884.1157281;-38.13080360867914
1739209884.1157334;-45.120503652039325
1739209884.1157386;-45.120503652039325
1739209884.1157436;-45.120503652039325
1739209884.115749;-33.981070128970906
1739209884.1157541;-35.57807855764607
1739209884.1157594;-38.13080360867914
1739209884.1157646;-29.438486411369333
1739209884.1157699;-38.13080360867914
1739209884.1157749;-38.13080360867914
1739209884.11578;-38.13080360867914
1739209884.1157854;-35.57807855764607
1739209884.1157906;-38.13080360867914
1739209884.1157959;-38.13080360867914
1739209884.1158009;-38.13080360867914
1739209884.115806;-38.13080360867914
1739209884.1158113;-38.13080360867914
1739209884.1158166;-38.13080360867914
1739209884.1158218;-45.120503652039325
1739209884.1158268;-38.13080360867914
1739209884.115832;-35.57807855764607
1739209884.1158373;-35.57807855764607
1739209884.1158426;-45.120503652039325
1739209884.1158478;-38.13080360867914
1739209884.115853;-38.13080360867914
1739209884.115858;-38.13080360867914
1739209884.1158633;-45.120503652039325
1739209884.1158686;-45.120503652039325
1739209884.1158738;-35.57807855764607
1739209884.115879;-38.13080360867914
1739209884.115884;-38.13080360867914
1739209884.1158893;-35.57807855764607
1739209884.1158946;-38.13080360867914
1739209884.1158998;-38.13080360867914
1739209884.115905;-45.120503652039325
1739209884.11591;-38.13080360867914
1739209884.1159153;-45.120503652039325
1739209884.1159205;-38.13080360867914
1739209884.1159258;-45.120503652039325
1739209884.115931;-45.120503652039325
1739209884.115936;-45.120503652039325
1739209884.1159413;-38.13080360867914
1739209884.1159465;-45.120503652039325
1739209884.1159518;-38.13080360867914
1739209884.115957;-38.13080360867914
1739209884.1159623;-45.120503652039325
