CAN Message; 0x1a7:0000fee1dc1cd597
1739209805.3605728;-38.13080360867914
1739209805.3605764;-45.120503652039325
1739209805.36058;-45.120503652039325
1739209805.3605835;-38.13080360867914
1739209805.360587;-35.57807855764607
1739209805.3605905;-31.141103565318915
1739209805.360594;-38.13080360867914
1739209805.3605974;-38.13080360867914
1739209805.360601;-32.816014438256545
1739209805.3606045;-35.57807855764607
1739209805.3606079;-45.120503652039325
1739209805.3606114;-45.120503652039325
1739209805.360615;-45.120503652039325
1739209805.3606184;-45.120503652039325
1739209805.360622;-38.13080360867914
1739209805.3606255;-38.13080360867914
1739209805.360629;-38.13080360867914
1739209805.3606324;-38.13080360867914
1739209805.360636;-38.13080360867914
1739209805.3606396;-45.120503652039325
1739209805.360643;-38.13080360867914
1739209805.3606465;-38.13080360867914
1739209805.36065;-38.13080360867914
1739209805.3606534;-45.120503652039325
1739209805.360657;-45.120503652039325
1739209805.3606606;-38.13080360867914
1739209805.360664;-45.120503652039325
1739209805.3606675;-45.120503652039325
1739209805.360671;-45.120503652039325
1739209805.3606746;-45.120503652039325
1739209805.360678;-35.57807855764607
1739209805.3606815;-45.120503652039325
1739209805.360685;-45.120503652039325
1739209805.3606884;-38.13080360867914
1739209805.360692;-35.57807855764607
1739209805.3606956;-38.13080360867914
1739209805.360699;-45.120503652039325
1739209805.3607025;-38.13080360867914
1739209805.360706;-38.13080360867914
1739209805.3607094;-33.981070128970906
1739209805.360713;-38.13080360867914
1739209805.3607166;-33.981070128970906
1739209805.3607202;-38.13080360867914
1739209805.3607235;-38.13080360867914
1739209805.360727;-45.120503652039325
1739209805.3607306;-45.120503652039325
1739209805.360734;-38.13080360867914
1739209805.3607376;-38.13080360867914
1739209805.3607411;-45.120503652039325
1739209805.3607445;-38.13080360867914
1739209805.360748;-38.13080360867914
1739209805.3607516;-45.120503652039325
1739209805.360755;-45.120503652039325
1739209805.3607585;-45.120503652039325
1739209805.3607621;-38.13080360867914
1739209805.3607657;-45.120503652039325
1739209805.360769;-45.120503652039325
1739209805.3607726;-45.120503652039325
1739209805.3607762;-45.120503652039325
1739209805.3607795;-38.13080360867914
1739209805.360783;-38.13080360867914
1739209805.3607867;-35.57807855764607
1739209805.36079;-38.13080360867914
1739209805.3607936;-38.13080360867914
1739209805.3607972;-45.120503652039325
1739209805.3608005;-33.981070128970906
1739209805.360804;-45.120503652039325
1739209805.3608077;-45.120503652039325
1739209805.3608112;-32.816014438256545
1739209805.3608146;-38.13080360867914
1739209805.3608181;-45.120503652039325
1739209805.3608217;-45.120503652039325
1739209805.360825;-35.57807855764607
1739209805.3608286;-38.13080360867914
1739209805.3608322;-45.120503652039325
1739209805.3608356;-38.13080360867914
1739209805.3608391;-38.13080360867914
1739209805.3608427;-45.120503652039325
1739209805.360846;-45.120503652039325
1739209805.3608496;-38.13080360867914
1739209805.3608532;-30.49652367304973
1739209805.3608568;-33.981070128970906
1739209805.36086;-38.13080360867914
1739209805.3608637;-45.120503652039325
1739209805.3608673;-35.57807855764607
1739209805.3608706;-35.57807855764607
1739209805.3608742;-28.58837851428586
1739209805.3608778;-35.57807855764607
1739209805.360881;-35.57807855764607
1739209805.3608847;-38.13080360867914
1739209805.3608882;-38.13080360867914
1739209805.3608916;-45.120503652039325
1739209805.3608952;-38.13080360867914
1739209805.3608987;-38.13080360867914
1739209805.3609023;-33.981070128970956
1739209805.3609056;-45.120503652039325
1739209805.3609092;-45.120503652039325
1739209805.3609128;-45.120503652039325
1739209805.3609161;-35.57807855764607
1739209805.3609197;-32.816014438256545
1739209805.3609233;-45.120503652039325
1739209805.3609266;-38.13080360867914
1739209805.3609302;-26.991370085610722
1739209805.3609338;-35.57807855764607
1739209805.360937;-45.120503652039325
1739209805.3609407;-45.120503652039325
1739209805.3609443;-32.816014438256545
1739209805.3609478;-45.120503652039325
1739209805.3609512;-45.120503652039325
1739209805.3609548;-45.120503652039325
1739209805.3609583;-45.120503652039325
1739209805.3609617;-35.57807855764607
1739209805.3609653;-35.57807855764607
1739209805.3609688;-45.120503652039325
1739209805.3609722;-38.13080360867914
1739209805.3609757;-45.120503652039325
1739209805.3609793;-35.57807855764607
1739209805.3609827;-38.13080360867914
1739209805.3609862;-45.120503652039325
1739209805.3609898;-32.816014438256545
1739209805.3609934;-38.13080360867914
1739209805.3609967;-38.13080360867914
1739209805.3610003;-45.120503652039325
1739209805.3610039;-38.13080360867914
1739209805.3610072;-38.13080360867914
1739209805.3610108;-45.120503652039325
1739209805.3610144;-32.816014438256545
1739209805.3610177;-38.13080360867914
1739209805.3610213;-45.120503652039325
1739209805.3610249;-38.13080360867914
1739209805.3610282;-38.13080360867914
1739209805.3610318;-45.120503652039325
1739209805.3610353;-35.57807855764607
1739209805.361039;-32.816014438256545
1739209805.3610423;-31.141103565318943
1739209805.3610458;-45.120503652039325
1739209805.3610494;-38.13080360867914
1739209805.3610528;-45.120503652039325
1739209805.3610563;-45.120503652039325
1739209805.36106;-45.120503652039325
1739209805.3610632;-38.13080360867914
1739209805.3610668;-45.120503652039325
1739209805.3610704;-27.8777449560314
1739209805.361074;-35.57807855764607
1739209805.3610773;-38.13080360867914
1739209805.361081;-38.13080360867914
1739209805.3610845;-32.816014438256545
1739209805.3610878;-38.13080360867914
1739209805.3610914;-45.120503652039325
1739209805.361095;-33.981070128970906
1739209805.3610983;-35.57807855764607
1739209805.3611019;-45.120503652039325
1739209805.3611054;-35.57807855764607
1739209805.3611088;-45.120503652039325
1739209805.3611124;-45.120503652039325
1739209805.361116;-38.13080360867914
1739209805.3611195;-45.120503652039325
1739209805.3611228;-38.13080360867914
1739209805.3611264;-31.141103565318915
1739209805.36113;-31.141103565318893
1739209805.3611333;-45.120503652039325
1739209805.361137;-38.13080360867914
1739209805.3611405;-35.57807855764607
1739209805.3611438;-35.57807855764607
1739209805.3611474;-38.13080360867914
1739209805.361151;-33.981070128970906
1739209805.3611543;-45.120503652039325
1739209805.361158;-45.120503652039325
1739209805.3611615;-38.13080360867914
1739209805.361165;-45.120503652039325
1739209805.3611684;-38.13080360867914
1739209805.361172;-35.57807855764607
1739209805.3611755;-45.120503652039325
1739209805.3611789;-45.120503652039325
1739209805.3611825;-35.57807855764607
1739209805.361186;-38.13080360867914
1739209805.3611894;-38.13080360867914
1739209805.361193;-38.13080360867914
1739209805.3611965;-45.120503652039325
1739209805.3611999;-45.120503652039325
1739209805.3612034;-45.120503652039325
1739209805.361207;-45.120503652039325
1739209805.3612106;-32.816014438256545
1739209805.361214;-38.13080360867914
1739209805.3612175;-35.57807855764607
1739209805.361221;-45.120503652039325
1739209805.3612244;-33.981070128970906
1739209805.361228;-32.816014438256545
1739209805.3612316;-45.120503652039325
1739209805.361235;-38.13080360867914
1739209805.3612385;-33.981070128970906
1739209805.361242;-45.120503652039325
1739209805.3612454;-38.13080360867914
1739209805.361249;-45.120503652039325
1739209805.3612525;-38.13080360867914
1739209805.3612561;-45.120503652039325
1739209805.3612595;-38.13080360867914
1739209805.361263;-45.120503652039325
1739209805.3612666;-33.981070128970906
1739209805.36127;-32.816014438256545
1739209805.3612735;-45.120503652039325
1739209805.361277;-45.120503652039325
1739209805.3612804;-38.13080360867914
1739209805.361284;-38.13080360867914
1739209805.3612876;-45.120503652039325
1739209805.361291;-45.120503652039325
1739209805.3612945;-45.120503652039325
1739209805.361298;-38.13080360867914
1739209805.3613017;-38.13080360867914
1739209805.361305;-38.13080360867914
1739209805.3613086;-38.13080360867914
1739209805.3613122;-35.57807855764607
1739209805.3613155;-38.13080360867914
1739209805.361319;-45.120503652039325
1739209805.3613226;-45.120503652039325
1739209805.361326;-33.981070128970906
1739209805.3613296;-35.57807855764607
1739209805.3613331;-38.13080360867914
1739209805.3613365;-45.120503652039325
1739209805.36134;-45.120503652039325
1739209805.3613436;-45.120503652039325
1739209805.3613472;-45.120503652039325
1739209805.3613505;-38.13080360867914
1739209805.361354;-31.141103565318915
1739209805.3613577;-31.141103565318915
1739209805.361361;-33.981070128970906
1739209805.3613646;-38.13080360867914
1739209805.3613682;-38.13080360867914
1739209805.3613715;-38.13080360867914
1739209805.361375;-38.13080360867914
1739209805.3613787;-45.120503652039325
1739209805.361382;-45.120503652039325
1739209805.3613856;-38.13080360867914
1739209805.3613892;-38.13080360867914
1739209805.3613927;-45.120503652039325
1739209805.361396;-38.13080360867914
1739209805.3613997;-38.13080360867914
1739209805.3614032;-38.13080360867914
1739209805.3614066;-38.13080360867914
1739209805.3614101;-45.120503652039325
1739209805.3614137;-38.13080360867914
1739209805.361417;-38.13080360867914
1739209805.3614206;-35.57807855764607
1739209805.3614242;-38.13080360867914
1739209805.3614275;-45.120503652039325
1739209805.3614311;-38.13080360867914
1739209805.3614347;-45.120503652039325
1739209805.3614383;-38.13080360867914
1739209805.3614416;-33.981070128970906
1739209805.3614452;-45.120503652039325
1739209805.3614488;-45.120503652039325
1739209805.361452;-38.13080360867914
1739209805.3614557;-35.57807855764607
1739209805.3614593;-38.13080360867914
1739209805.3614626;-45.120503652039325
1739209805.3614662;-45.120503652039325
1739209805.3614697;-33.981070128970906
1739209805.361473;-35.57807855764607
1739209805.3614767;-35.57807855764607
1739209805.3614802;-45.120503652039325
1739209805.3614838;-38.13080360867914
1739209805.3614872;-38.13080360867914
1739209805.3614907;-38.13080360867914
1739209805.3614943;-33.981070128970906
1739209805.3614976;-28.992665084841942
1739209805.3615012;-33.981070128970906
1739209805.3615048;-45.120503652039325
1739209805.3615081;-45.120503652039325
1739209805.3615117;-38.13080360867914
1739209805.3615153;-33.981070128970906
1739209805.3615186;-45.120503652039325
1739209805.3615222;-45.120503652039325
1739209805.3615258;-45.120503652039325
1739209805.3615294;-45.120503652039325
1739209805.3615327;-35.57807855764607
1739209805.3615363;-38.13080360867914
1739209805.3615398;-33.981070128970906
1739209805.3615432;-38.13080360867914
1739209805.3615468;-45.120503652039325
1739209805.3615503;-38.13080360867914
1739209805.3615537;-33.981070128970906
1739209805.3615572;-45.120503652039325
1739209805.3615608;-45.120503652039325
1739209805.3615642;-38.13080360867914
1739209805.3615677;-45.120503652039325
1739209805.3615713;-38.13080360867914
1739209805.361575;-35.57807855764607
1739209805.3615782;-32.816014438256545
1739209805.3615818;-28.992665084841942
1739209805.3615854;-38.13080360867914
1739209805.3615887;-38.13080360867914
1739209805.3615923;-45.120503652039325
1739209805.3615959;-35.57807855764607
1739209805.3615992;-45.120503652039325
1739209805.3616028;-38.13080360867914
1739209805.3616064;-38.13080360867914
1739209805.3616097;-31.141103565318943
1739209805.3616133;-45.120503652039325
1739209805.3616168;-35.57807855764607
1739209805.3616204;-38.13080360867914
1739209805.3616238;-38.13080360867914
1739209805.3616273;-35.57807855764607
1739209805.361631;-45.120503652039325
1739209805.3616343;-45.120503652039325
1739209805.3616378;-35.57807855764607
1739209805.3616414;-45.120503652039325
1739209805.3616447;-45.120503652039325
1739209805.3616483;-45.120503652039325
1739209805.361652;-38.13080360867914
1739209805.3616552;-38.13080360867914
1739209805.3616588;-38.13080360867914
1739209805.3616624;-45.120503652039325
1739209805.361666;-45.120503652039325
1739209805.3616693;-45.120503652039325
1739209805.3616729;-45.120503652039325
1739209805.3616765;-45.120503652039325
1739209805.3616798;-38.13080360867914
1739209805.3616834;-38.13080360867914
1739209805.361687;-38.13080360867914
1739209805.3616903;-45.120503652039325
1739209805.3616939;-45.120503652039325
1739209805.3616974;-38.13080360867914
1739209805.3617008;-45.120503652039325
1739209805.3617043;-45.120503652039325
1739209805.361708;-45.120503652039325
1739209805.3617115;-33.981070128970906
1739209805.3617148;-38.13080360867914
1739209805.3617184;-45.120503652039325
1739209805.361722;-30.49652367304973
1739209805.3617253;-35.57807855764607
1739209805.361729;-45.120503652039325
1739209805.3617325;-45.120503652039325
1739209805.3617358;-33.981070128970906
1739209805.3617394;-45.120503652039325
1739209805.361743;-38.13080360867914
1739209805.3617463;-38.13080360867914
1739209805.36175;-45.120503652039325
1739209805.3617535;-38.13080360867914
1739209805.361757;-45.120503652039325
1739209805.3617604;-38.13080360867914
1739209805.361764;-45.120503652039325
1739209805.3617675;-33.981070128970906
1739209805.3617709;-38.13080360867914
1739209805.3617744;-38.13080360867914
1739209805.361778;-30.49652367304973
1739209805.3617814;-38.13080360867914
1739209805.361785;-45.120503652039325
1739209805.3617885;-45.120503652039325
1739209805.3617918;-35.57807855764607
1739209805.3617954;-38.13080360867914
1739209805.361799;-45.120503652039325
1739209805.3618026;-38.13080360867914
1739209805.361806;-45.120503652039325
1739209805.3618095;-45.120503652039325
1739209805.361813;-45.120503652039325
1739209805.3618164;-45.120503652039325
1739209805.36182;-45.120503652039325
1739209805.3618236;-38.13080360867914
1739209805.361827;-38.13080360867914
1739209805.3618305;-45.120503652039325
1739209805.361834;-38.13080360867914
1739209805.3618374;-38.13080360867914
1739209805.361841;-45.120503652039325
1739209805.3618445;-45.120503652039325
1739209805.361848;-45.120503652039325
1739209805.3618515;-38.13080360867914
1739209805.361855;-38.13080360867914
1739209805.3618586;-38.13080360867914
1739209805.361862;-38.13080360867914
1739209805.3618655;-38.13080360867914
1739209805.361869;-45.120503652039325
1739209805.3618724;-45.120503652039325
1739209805.361876;-45.120503652039325
1739209805.3618796;-45.120503652039325
1739209805.361883;-38.13080360867914
1739209805.3618865;-45.120503652039325
1739209805.36189;-45.120503652039325
1739209805.3618937;-33.981070128970906
1739209805.361897;-38.13080360867914
1739209805.3619006;-45.120503652039325
1739209805.3619041;-45.120503652039325
1739209805.3619075;-45.120503652039325
1739209805.361911;-38.13080360867914
1739209805.3619146;-38.13080360867914
1739209805.361918;-38.13080360867914
1739209805.3619215;-38.13080360867914
1739209805.3619251;-33.981070128970906
1739209805.3619285;-38.13080360867914
1739209805.361932;-32.816014438256545
1739209805.3619356;-38.13080360867914
1739209805.3619392;-45.120503652039325
1739209805.3619425;-38.13080360867914
1739209805.361946;-45.120503652039325
1739209805.3619497;-31.141103565318915
1739209805.361953;-38.13080360867914
1739209805.3619566;-45.120503652039325
1739209805.3619602;-45.120503652039325
1739209805.3619635;-38.13080360867914
1739209805.361967;-45.120503652039325
1739209805.3619707;-45.120503652039325
1739209805.361974;-38.13080360867914
1739209805.3619776;-38.13080360867914
1739209805.3619812;-45.120503652039325
1739209805.3619847;-45.120503652039325
1739209805.361988;-45.120503652039325
1739209805.3619916;-38.13080360867914
1739209805.3619952;-38.13080360867914
1739209805.3619986;-45.120503652039325
1739209805.3620021;-38.13080360867914
1739209805.3620057;-38.13080360867914
1739209805.362009;-45.120503652039325
1739209805.3620126;-38.13080360867914
1739209805.3620162;-32.816014438256545
1739209805.3620195;-31.141103565318915
1739209805.362023;-38.13080360867914
1739209805.3620267;-38.13080360867914
1739209805.3620303;-45.120503652039325
1739209805.3620336;-31.141103565318915
1739209805.3620372;-45.120503652039325
1739209805.3620408;-38.13080360867914
1739209805.362044;-35.57807855764607
1739209805.3620477;-38.13080360867914
1739209805.3620512;-38.13080360867914
1739209805.3620546;-38.13080360867914
1739209805.3620582;-38.13080360867914
1739209805.3620617;-31.141103565318915
1739209805.362065;-33.981070128970906
1739209805.3620687;-45.120503652039325
1739209805.3620722;-33.981070128970906
1739209805.3620758;-33.981070128970906
1739209805.3620791;-45.120503652039325
1739209805.3620827;-45.120503652039325
1739209805.3620863;-38.13080360867914
1739209805.3620896;-33.981070128970906
1739209805.3620932;-31.14110356531892
1739209805.3620968;-38.13080360867914
1739209805.3621001;-45.120503652039325
1739209805.3621037;-38.13080360867914
1739209805.3621073;-38.13080360867914
1739209805.3621106;-45.120503652039325
1739209805.3621142;-38.13080360867914
1739209805.3621178;-31.141103565318915
1739209805.3621213;-28.992665084841942
1739209805.3621247;-38.13080360867914
1739209805.3621283;-45.120503652039325
1739209805.3621318;-38.13080360867914
1739209805.3621352;-38.13080360867914
1739209805.3621387;-45.120503652039325
1739209805.3621423;-45.120503652039325
1739209805.3621457;-38.13080360867914
1739209805.3621492;-32.816014438256545
1739209805.3621528;-35.57807855764607
1739209805.3621562;-45.120503652039325
1739209805.3621597;-45.120503652039325
1739209805.3621633;-38.13080360867914
1739209805.362167;-38.13080360867914
1739209805.3621702;-45.120503652039325
1739209805.3621738;-38.13080360867914
1739209805.3621774;-31.141103565318915
1739209805.3621807;-45.120503652039325
1739209805.3621843;-45.120503652039325
1739209805.3621879;-45.120503652039325
1739209805.3621912;-38.13080360867914
1739209805.3621948;-38.13080360867914
1739209805.3621984;-38.13080360867914
1739209805.3622017;-38.13080360867914
1739209805.3622053;-45.120503652039325
1739209805.3622088;-45.120503652039325
1739209805.3622124;-38.13080360867914
1739209805.3622158;-45.120503652039325
1739209805.3622193;-45.120503652039325
1739209805.362223;-45.120503652039325
1739209805.3622262;-38.13080360867914
1739209805.3622298;-45.120503652039325
1739209805.3622334;-45.120503652039325
1739209805.3622367;-45.120503652039325
1739209805.3622403;-38.13080360867914
1739209805.362244;-38.13080360867914
1739209805.3622472;-45.120503652039325
1739209805.3622508;-45.120503652039325
1739209805.3622544;-33.981070128970906
1739209805.362258;-38.13080360867914
1739209805.3622613;-32.816014438256545
1739209805.3622649;-38.13080360867914
1739209805.3622684;-33.981070128970906
1739209805.3622718;-45.120503652039325
1739209805.3628716;-35.57807855764607
1739209805.362876;-38.13080360867914
1739209805.3628805;-45.120503652039325
1739209805.3628848;-38.13080360867914
1739209805.362889;-32.816014438256545
1739209805.3628933;-38.13080360867914
1739209805.3628979;-45.120503652039325
1739209805.3629022;-45.120503652039325
1739209805.3629065;-38.13080360867914
1739209805.3629107;-38.13080360867914
1739209805.3629153;-45.120503652039325
1739209805.3629196;-45.120503652039325
1739209805.3629239;-33.981070128970906
1739209805.3629282;-38.13080360867914
1739209805.3629327;-45.120503652039325
1739209805.362937;-38.13080360867914
1739209805.3629413;-38.13080360867914
1739209805.3629456;-45.120503652039325
1739209805.3629498;-45.120503652039325
1739209805.3629544;-38.13080360867914
1739209805.3629587;-38.13080360867914
1739209805.362963;-38.13080360867914
1739209805.3629673;-38.13080360867914
1739209805.3629718;-38.13080360867914
1739209805.362976;-35.57807855764607
1739209805.3629804;-32.816014438256545
1739209805.3629847;-45.120503652039325
1739209805.3629892;-38.13080360867914
1739209805.3629935;-31.141103565318915
1739209805.3629978;-38.13080360867914
1739209805.363002;-45.120503652039325
1739209805.3630066;-38.13080360867914
1739209805.363011;-45.120503652039325
1739209805.3630152;-45.120503652039325
1739209805.3630195;-38.13080360867914
1739209805.3630238;-45.120503652039325
1739209805.3630283;-38.13080360867914
1739209805.3630326;-33.981070128970906
1739209805.3630369;-45.120503652039325
1739209805.3630412;-45.120503652039325
1739209805.3630457;-32.816014438256545
1739209805.36305;-32.816014438256545
1739209805.3630543;-45.120503652039325
1739209805.3630586;-38.13080360867914
1739209805.363063;-38.13080360867914
1739209805.3630674;-38.13080360867914
1739209805.3630717;-38.13080360867914
1739209805.363076;-38.13080360867914
1739209805.3630803;-38.13080360867914
1739209805.3630848;-45.120503652039325
1739209805.363089;-38.13080360867914
1739209805.3630934;-38.13080360867914
1739209805.3630977;-38.13080360867914
1739209805.3631022;-45.120503652039325
1739209805.3631065;-45.120503652039325
1739209805.3631108;-45.120503652039325
1739209805.363115;-35.57807855764607
1739209805.3631196;-45.120503652039325
1739209805.363124;-38.13080360867914
1739209805.3631282;-38.13080360867914
1739209805.3631325;-38.13080360867914
1739209805.363137;-32.816014438256545
1739209805.3631413;-35.57807855764607
1739209805.3631456;-35.57807855764607
1739209805.36315;-45.120503652039325
1739209805.3631542;-45.120503652039325
1739209805.3631587;-33.981070128970906
1739209805.363163;-33.981070128970906
1739209805.3631673;-45.120503652039325
1739209805.3631716;-45.120503652039325
1739209805.363176;-45.120503652039325
1739209805.3631804;-38.13080360867914
1739209805.3631847;-35.57807855764607
1739209805.363189;-35.57807855764607
1739209805.3631935;-45.120503652039325
1739209805.3631978;-38.13080360867914
1739209805.363202;-38.13080360867914
1739209805.3632064;-38.13080360867914
1739209805.363211;-45.120503652039325
1739209805.3632152;-45.120503652039325
1739209805.3632195;-45.120503652039325
1739209805.3632238;-33.981070128970906
1739209805.363228;-45.120503652039325
1739209805.3632326;-45.120503652039325
1739209805.363237;-38.13080360867914
1739209805.3632412;-33.981070128970906
1739209805.3632455;-45.120503652039325
1739209805.36325;-45.120503652039325
1739209805.3632543;-45.120503652039325
1739209805.3632586;-45.120503652039325
1739209805.363263;-45.120503652039325
1739209805.3632674;-38.13080360867914
1739209805.3632717;-38.13080360867914
1739209805.363276;-38.13080360867914
1739209805.3632803;-38.13080360867914
1739209805.3632846;-45.120503652039325
1739209805.363289;-35.57807855764607
1739209805.3632934;-38.13080360867914
1739209805.3632977;-38.13080360867914
1739209805.363302;-38.13080360867914
1739209805.3633065;-45.120503652039325
1739209805.3633108;-28.992665084841942
1739209805.363315;-38.13080360867914
1739209805.3633194;-45.120503652039325
1739209805.363324;-45.120503652039325
1739209805.3633282;-33.981070128970906
1739209805.3633325;-45.120503652039325
1739209805.3633368;-45.120503652039325
1739209805.3633413;-35.57807855764607
1739209805.3633456;-29.438486411369354
1739209805.36335;-33.981070128970906
1739209805.3633542;-33.981070128970906
1739209805.3633585;-45.120503652039325
1739209805.363363;-38.13080360867914
1739209805.3633673;-45.120503652039325
1739209805.3633716;-35.57807855764607
1739209805.363376;-38.13080360867914
1739209805.3633804;-33.981070128970906
1739209805.3633847;-38.13080360867914
1739209805.363389;-38.13080360867914
1739209805.3633933;-35.57807855764607
1739209805.3633978;-33.981070128970906
1739209805.3634021;-45.120503652039325
1739209805.3634064;-38.13080360867914
1739209805.3634107;-38.13080360867914
1739209805.3634152;-38.13080360867914
1739209805.3634195;-45.120503652039325
1739209805.3634238;-45.120503652039325
1739209805.363428;-45.120503652039325
1739209805.3634324;-38.13080360867914
1739209805.363437;-38.13080360867914
1739209805.3634412;-35.57807855764607
1739209805.3634455;-38.13080360867914
1739209805.3634498;-33.981070128970906
1739209805.3634543;-45.120503652039325
1739209805.3634586;-45.120503652039325
1739209805.363463;-38.13080360867914
1739209805.3634672;-33.981070128970906
1739209805.3634717;-45.120503652039325
1739209805.363476;-45.120503652039325
1739209805.3634803;-35.57807855764607
1739209805.3634846;-33.981070128970906
1739209805.3634892;-38.13080360867914
1739209805.3634934;-38.13080360867914
1739209805.3634977;-38.13080360867914
1739209805.363502;-38.13080360867914
1739209805.3635063;-38.13080360867914
1739209805.3635108;-38.13080360867914
1739209805.3635151;-38.13080360867914
1739209805.3635194;-33.981070128970906
1739209805.3635237;-38.13080360867914
1739209805.3635283;-45.120503652039325
1739209805.3635325;-32.816014438256545
1739209805.3635368;-35.57807855764607
1739209805.3635411;-45.120503652039325
1739209805.3635457;-45.120503652039325
1739209805.36355;-33.981070128970906
1739209805.3635542;-33.981070128970906
1739209805.3635585;-31.14110356531892
1739209805.363563;-33.981070128970906
1739209805.3635674;-32.816014438256545
1739209805.3635716;-31.141103565318915
1739209805.363576;-45.120503652039325
1739209805.3635802;-38.13080360867914
1739209805.3635848;-35.57807855764607
1739209805.363589;-33.981070128970906
1739209805.3635933;-33.981070128970906
1739209805.3635976;-45.120503652039325
1739209805.3636022;-45.120503652039325
1739209805.3636065;-38.13080360867914
1739209805.3636107;-45.120503652039325
1739209805.363615;-45.120503652039325
1739209805.3636196;-45.120503652039325
1739209805.3636239;-38.13080360867914
1739209805.3636281;-38.13080360867914
1739209805.3636324;-38.13080360867914
1739209805.3636367;-45.120503652039325
1739209805.3636413;-45.120503652039325
1739209805.3636456;-32.816014438256545
1739209805.3636498;-38.13080360867914
1739209805.3636541;-45.120503652039325
1739209805.3636587;-38.13080360867914
1739209805.363663;-30.49652367304973
1739209805.3636672;-35.57807855764607
1739209805.3636715;-45.120503652039325
1739209805.363676;-45.120503652039325
1739209805.3636804;-45.120503652039325
1739209805.3636847;-45.120503652039325
1739209805.363689;-38.13080360867914
1739209805.3636935;-38.13080360867914
1739209805.3636978;-45.120503652039325
1739209805.363702;-38.13080360867914
1739209805.3637064;-38.13080360867914
1739209805.3637106;-38.13080360867914
1739209805.3637152;-38.13080360867914
1739209805.3637195;-38.13080360867914
1739209805.3637238;-38.13080360867914
1739209805.363728;-45.120503652039325
1739209805.3637326;-45.120503652039325
1739209805.3637369;-45.120503652039325
1739209805.3637412;-45.120503652039325
1739209805.3637455;-38.13080360867914
1739209805.36375;-45.120503652039325
1739209805.3637543;-33.981070128970906
1739209805.3637586;-33.981070128970906
1739209805.3637629;-38.13080360867914
1739209805.3637674;-38.13080360867914
1739209805.3637717;-45.120503652039325
1739209805.363776;-38.13080360867914
1739209805.3637803;-35.57807855764607
1739209805.3637846;-38.13080360867914
1739209805.363789;-45.120503652039325
1739209805.3637934;-38.13080360867914
1739209805.3637977;-38.13080360867914
1739209805.363802;-38.13080360867914
1739209805.3638065;-38.13080360867914
1739209805.3638108;-38.13080360867914
1739209805.363815;-45.120503652039325
1739209805.3638194;-45.120503652039325
1739209805.363824;-38.13080360867914
1739209805.3638282;-45.120503652039325
1739209805.3638325;-35.57807855764607
1739209805.3638368;-38.13080360867914
1739209805.363841;-45.120503652039325
1739209805.3638456;-45.120503652039325
1739209805.3638499;-45.120503652039325
1739209805.3638542;-35.57807855764607
1739209805.3638585;-38.13080360867914
1739209805.363863;-38.13080360867914
1739209805.3638673;-38.13080360867914
1739209805.3638716;-45.120503652039325
1739209805.3638759;-38.13080360867914
1739209805.3638804;-45.120503652039325
1739209805.3638847;-45.120503652039325
1739209805.363889;-38.13080360867914
1739209805.3638933;-31.141103565318915
1739209805.3638978;-38.13080360867914
1739209805.363902;-38.13080360867914
1739209805.3639064;-45.120503652039325
1739209805.3639107;-45.120503652039325
1739209805.363915;-45.120503652039325
1739209805.3639195;-45.120503652039325
1739209805.3639238;-45.120503652039325
1739209805.363928;-38.13080360867914
1739209805.3639324;-38.13080360867914
1739209805.363937;-45.120503652039325
1739209805.3639412;-38.13080360867914
1739209805.3639455;-38.13080360867914
1739209805.3639498;-45.120503652039325
1739209805.3639543;-45.120503652039325
1739209805.3639586;-33.981070128970906
1739209805.363963;-38.13080360867914
1739209805.3639672;-45.120503652039325
1739209805.3639717;-38.13080360867914
1739209805.363976;-32.816014438256545
1739209805.3639803;-31.141103565318915
1739209805.3639846;-35.57807855764607
1739209805.3639889;-38.13080360867914
1739209805.3639934;-45.120503652039325
1739209805.3639977;-38.13080360867914
1739209805.364002;-38.13080360867914
1739209805.3640063;-45.120503652039325
1739209805.3640108;-35.57807855764607
1739209805.364015;-38.13080360867914
1739209805.3640194;-38.13080360867914
1739209805.3640237;-45.120503652039325
1739209805.3640282;-38.13080360867914
1739209805.3640325;-35.57807855764607
1739209805.3640368;-45.120503652039325
1739209805.364041;-38.13080360867914
1739209805.3640456;-45.120503652039325
1739209805.36405;-31.141103565318915
1739209805.3640542;-35.57807855764607
1739209805.3640585;-35.57807855764607
1739209805.3640628;-45.120503652039325
1739209805.3640673;-38.13080360867914
1739209805.3640716;-35.57807855764607
1739209805.364076;-38.13080360867914
1739209805.3640802;-38.13080360867914
1739209805.3640847;-32.816014438256545
1739209805.364089;-33.981070128970906
1739209805.3640933;-45.120503652039325
1739209805.3640976;-45.120503652039325
1739209805.3641021;-38.13080360867914
1739209805.3641064;-38.13080360867914
1739209805.3641107;-38.13080360867914
1739209805.364115;-38.13080360867914
1739209805.3641195;-33.981070128970906
1739209805.3641238;-35.57807855764607
1739209805.364128;-38.13080360867914
1739209805.3641324;-45.120503652039325
1739209805.3641367;-38.13080360867914
1739209805.3641412;-32.816014438256545
1739209805.3641455;-38.13080360867914
1739209805.3641498;-45.120503652039325
1739209805.364154;-38.13080360867914
1739209805.3641586;-38.13080360867914
1739209805.364163;-38.13080360867914
1739209805.3641672;-45.120503652039325
1739209805.3641715;-45.120503652039325
