CAN Message; 0x1d3:0000a55efe9fc831
1739209762.3394134;-38.13080360867914
1739209762.339416;-38.13080360867914
1739209762.3394186;-38.13080360867914
1739209762.339421;-33.981070128970906
1739209762.3394237;-33.981070128970906
1739209762.3394263;-38.13080360867914
1739209762.339429;-38.13080360867914
1739209762.3394315;-33.981070128970906
1739209762.3394341;-33.981070128970906
1739209762.3394368;-38.13080360867914
1739209762.3394392;-45.120503652039325
1739209762.3394418;-38.13080360867914
1739209762.3394444;-38.13080360867914
1739209762.339447;-38.13080360867914
1739209762.3394496;-45.120503652039325
1739209762.3394523;-45.120503652039325
1739209762.339455;-32.816014438256545
1739209762.3394573;-35.57807855764607
1739209762.33946;-45.120503652039325
1739209762.3394625;-45.120503652039325
1739209762.3394651;-38.13080360867914
1739209762.3394678;-33.981070128970906
1739209762.3394704;-38.13080360867914
1739209762.339473;-38.13080360867914
1739209762.3394754;-33.981070128970906
1739209762.339478;-38.13080360867914
1739209762.3394806;-38.13080360867914
1739209762.3394833;-33.981070128970906
1739209762.339486;-28.992665084841942
1739209762.3394885;-38.13080360867914
1739209762.3394911;-45.120503652039325
1739209762.3394935;-45.120503652039325
1739209762.3394961;-32.816014438256545
1739209762.3394988;-38.13080360867914
1739209762.3395014;-38.13080360867914
1739209762.339504;-38.13080360867914
1739209762.3395066;-38.13080360867914
1739209762.3395092;-33.981070128970906
1739209762.3395116;-45.120503652039325
1739209762.3395143;-45.120503652039325
1739209762.3395169;-45.120503652039325
1739209762.3395195;-38.13080360867914
1739209762.3395221;-45.120503652039325
1739209762.3395247;-38.13080360867914
1739209762.3395274;-26.991370085610722
1739209762.3395298;-45.120503652039325
1739209762.3395324;-45.120503652039325
1739209762.339535;-38.13080360867914
1739209762.3395376;-31.141103565318915
1739209762.3395402;-38.13080360867914
1739209762.3395429;-45.120503652039325
1739209762.3395455;-38.13080360867914
1739209762.3395479;-45.120503652039325
1739209762.3395505;-35.57807855764607
1739209762.339553;-45.120503652039325
1739209762.3395557;-45.120503652039325
1739209762.3395584;-38.13080360867914
1739209762.339561;-38.13080360867914
1739209762.3395636;-45.120503652039325
1739209762.3395662;-38.13080360867914
1739209762.3395686;-32.816014438256545
1739209762.3395712;-38.13080360867914
1739209762.3395739;-45.120503652039325
1739209762.3395765;-45.120503652039325
1739209762.339579;-38.13080360867914
1739209762.3395817;-45.120503652039325
1739209762.3395844;-45.120503652039325
1739209762.3395867;-45.120503652039325
1739209762.3395894;-38.13080360867914
1739209762.339592;-38.13080360867914
1739209762.3395946;-45.120503652039325
1739209762.3395972;-38.13080360867914
1739209762.3395998;-38.13080360867914
1739209762.3396025;-38.13080360867914
1739209762.3396049;-38.13080360867914
1739209762.3396075;-38.13080360867914
1739209762.33961;-45.120503652039325
1739209762.3396127;-38.13080360867914
1739209762.3396153;-45.120503652039325
1739209762.339618;-45.120503652039325
1739209762.3396206;-38.13080360867914
1739209762.339623;-38.13080360867914
1739209762.3396256;-45.120503652039325
1739209762.3396282;-45.120503652039325
1739209762.3396308;-31.141103565318893
1739209762.3396335;-33.981070128970906
1739209762.339636;-45.120503652039325
1739209762.3396387;-45.120503652039325
1739209762.339641;-45.120503652039325
1739209762.3396437;-45.120503652039325
1739209762.3396463;-45.120503652039325
1739209762.339649;-38.13080360867914
1739209762.3396516;-45.120503652039325
1739209762.3396542;-38.13080360867914
1739209762.3396568;-45.120503652039325
1739209762.3396592;-45.120503652039325
1739209762.3396618;-45.120503652039325
1739209762.3396645;-38.13080360867914
1739209762.339667;-45.120503652039325
1739209762.3396697;-45.120503652039325
1739209762.3396723;-28.21854285175415
1739209762.339675;-29.438486411369333
1739209762.3396773;-45.120503652039325
1739209762.33968;-45.120503652039325
1739209762.3396826;-35.57807855764607
1739209762.3396852;-35.57807855764607
1739209762.3396878;-45.120503652039325
1739209762.3396904;-45.120503652039325
1739209762.339693;-45.120503652039325
1739209762.3396955;-45.120503652039325
1739209762.339698;-35.57807855764607
1739209762.3397007;-38.13080360867914
1739209762.3397033;-45.120503652039325
1739209762.339706;-38.13080360867914
1739209762.3397086;-38.13080360867914
1739209762.3397112;-45.120503652039325
1739209762.3397136;-31.141103565318893
1739209762.3397162;-29.438486411369333
1739209762.3397188;-45.120503652039325
1739209762.3397214;-38.13080360867914
1739209762.339724;-38.13080360867914
1739209762.3397267;-38.13080360867914
1739209762.3397293;-45.120503652039325
1739209762.3397317;-38.13080360867914
1739209762.3397343;-45.120503652039325
1739209762.339737;-45.120503652039325
1739209762.3397396;-38.13080360867914
1739209762.3397422;-45.120503652039325
1739209762.3397448;-45.120503652039325
1739209762.3397474;-38.13080360867914
1739209762.33975;-38.13080360867914
1739209762.3397524;-45.120503652039325
1739209762.339755;-38.13080360867914
1739209762.3397577;-38.13080360867914
1739209762.3397603;-45.120503652039325
1739209762.339763;-45.120503652039325
1739209762.3397655;-38.13080360867914
1739209762.3397682;-45.120503652039325
1739209762.3397706;-45.120503652039325
1739209762.3397732;-38.13080360867914
1739209762.3397758;-45.120503652039325
1739209762.3397784;-33.981070128970906
1739209762.339781;-45.120503652039325
1739209762.3397837;-45.120503652039325
1739209762.3397863;-35.57807855764607
1739209762.3397887;-35.57807855764607
1739209762.3397913;-45.120503652039325
1739209762.339794;-45.120503652039325
1739209762.3397965;-45.120503652039325
1739209762.3397992;-45.120503652039325
1739209762.3398018;-38.13080360867914
1739209762.3398044;-38.13080360867914
1739209762.3398068;-38.13080360867914
1739209762.3398094;-45.120503652039325
1739209762.339812;-32.816014438256545
1739209762.3398147;-35.57807855764607
1739209762.3398178;-38.13080360867914
1739209762.339821;-30.49652367304973
1739209762.3398242;-45.120503652039325
1739209762.3398275;-45.120503652039325
1739209762.3398306;-45.120503652039325
1739209762.3398337;-38.13080360867914
1739209762.339837;-38.13080360867914
1739209762.3398402;-45.120503652039325
1739209762.3398433;-45.120503652039325
1739209762.3398466;-45.120503652039325
1739209762.3398497;-45.120503652039325
1739209762.339853;-45.120503652039325
1739209762.3398561;-45.120503652039325
1739209762.3398592;-38.13080360867914
1739209762.3398626;-38.13080360867914
1739209762.3398657;-45.120503652039325
1739209762.3398688;-38.13080360867914
1739209762.3398721;-35.57807855764607
1739209762.3398752;-45.120503652039325
1739209762.3398786;-38.13080360867914
1739209762.3398817;-45.120503652039325
1739209762.3398848;-38.13080360867914
1739209762.339888;-35.57807855764607
1739209762.3398912;-45.120503652039325
1739209762.3398943;-45.120503652039325
1739209762.3398976;-35.57807855764607
1739209762.3399007;-38.13080360867914
1739209762.339904;-45.120503652039325
1739209762.3399072;-45.120503652039325
1739209762.3399103;-45.120503652039325
1739209762.3399136;-38.13080360867914
1739209762.3399167;-45.120503652039325
1739209762.33992;-45.120503652039325
1739209762.3399231;-45.120503652039325
1739209762.3399262;-38.13080360867914
1739209762.3399296;-38.13080360867914
1739209762.3399327;-45.120503652039325
1739209762.3399358;-38.13080360867914
1739209762.339939;-45.120503652039325
1739209762.3399422;-45.120503652039325
1739209762.3399456;-45.120503652039325
1739209762.3399487;-38.13080360867914
1739209762.3399518;-30.49652367304973
1739209762.339955;-38.13080360867914
1739209762.3399582;-45.120503652039325
1739209762.3399613;-45.120503652039325
1739209762.3399646;-32.816014438256545
1739209762.3399677;-38.13080360867914
1739209762.339971;-45.120503652039325
1739209762.3399742;-45.120503652039325
1739209762.3399773;-45.120503652039325
1739209762.3399806;-38.13080360867914
1739209762.3399837;-38.13080360867914
1739209762.3399868;-45.120503652039325
1739209762.3399901;-45.120503652039325
1739209762.3399932;-38.13080360867914
1739209762.3399966;-38.13080360867914
1739209762.3399997;-45.120503652039325
1739209762.3400028;-38.13080360867914
1739209762.340006;-45.120503652039325
1739209762.3400092;-45.120503652039325
1739209762.3400123;-38.13080360867914
1739209762.3400156;-38.13080360867914
1739209762.3400187;-45.120503652039325
1739209762.340022;-45.120503652039325
1739209762.3400252;-35.57807855764607
1739209762.3400283;-31.141103565318915
1739209762.3400316;-45.120503652039325
1739209762.3400347;-38.13080360867914
1739209762.340038;-38.13080360867914
1739209762.3400412;-45.120503652039325
1739209762.3400443;-45.120503652039325
1739209762.3400476;-32.816014438256545
1739209762.3400507;-38.13080360867914
1739209762.3400538;-31.141103565318943
1739209762.3400571;-45.120503652039325
1739209762.3400602;-38.13080360867914
1739209762.3400636;-38.13080360867914
1739209762.3400667;-45.120503652039325
1739209762.3400698;-45.120503652039325
1739209762.340073;-38.13080360867914
1739209762.3400762;-35.57807855764607
1739209762.3400793;-28.58837851428586
1739209762.3400826;-38.13080360867914
1739209762.3400857;-38.13080360867914
1739209762.340089;-35.57807855764607
1739209762.3400922;-38.13080360867914
1739209762.3400953;-45.120503652039325
1739209762.3400986;-33.981070128970906
1739209762.3401017;-45.120503652039325
1739209762.3401048;-38.13080360867914
1739209762.3401082;-45.120503652039325
1739209762.3401113;-35.57807855764607
1739209762.3401146;-45.120503652039325
1739209762.3401177;-45.120503652039325
1739209762.3401208;-45.120503652039325
1739209762.3401241;-32.816014438256545
1739209762.3401272;-35.57807855764607
1739209762.3401306;-45.120503652039325
1739209762.3401337;-45.120503652039325
1739209762.3401368;-45.120503652039325
1739209762.34014;-45.120503652039325
1739209762.3401432;-45.120503652039325
1739209762.3401463;-45.120503652039325
1739209762.3401496;-45.120503652039325
1739209762.3401527;-45.120503652039325
1739209762.340156;-29.438486411369333
1739209762.3401592;-38.13080360867914
1739209762.3401623;-45.120503652039325
1739209762.3401656;-38.13080360867914
1739209762.3401687;-35.57807855764607
1739209762.3401718;-45.120503652039325
1739209762.3401752;-45.120503652039325
1739209762.3401783;-45.120503652039325
1739209762.3401816;-45.120503652039325
1739209762.3401847;-45.120503652039325
1739209762.3401878;-38.13080360867914
1739209762.3401911;-45.120503652039325
1739209762.3401942;-45.120503652039325
1739209762.3401973;-38.13080360867914
1739209762.3402007;-45.120503652039325
1739209762.3402038;-45.120503652039325
1739209762.340207;-29.438486411369333
1739209762.3402102;-35.57807855764607
1739209762.3402133;-45.120503652039325
1739209762.3402166;-38.13080360867914
1739209762.3402197;-33.981070128970906
1739209762.3402228;-45.120503652039325
1739209762.3402262;-45.120503652039325
1739209762.3402293;-38.13080360867914
1739209762.3402326;-45.120503652039325
1739209762.3402357;-45.120503652039325
1739209762.3402388;-38.13080360867914
1739209762.3402421;-38.13080360867914
1739209762.3402452;-38.13080360867914
1739209762.3402486;-38.13080360867914
1739209762.3402517;-38.13080360867914
1739209762.3402548;-45.120503652039325
1739209762.3402581;-32.816014438256545
1739209762.3402612;-35.57807855764607
1739209762.3402643;-45.120503652039325
1739209762.3402677;-45.120503652039325
1739209762.3402708;-45.120503652039325
1739209762.340274;-45.120503652039325
1739209762.3402772;-38.13080360867914
1739209762.3402803;-38.13080360867914
1739209762.3402836;-45.120503652039325
1739209762.3402867;-45.120503652039325
1739209762.3402898;-45.120503652039325
1739209762.3402932;-38.13080360867914
1739209762.3402963;-38.13080360867914
1739209762.3402996;-35.57807855764607
1739209762.3403027;-38.13080360867914
1739209762.3403058;-45.120503652039325
1739209762.3403091;-38.13080360867914
1739209762.3403122;-45.120503652039325
1739209762.3403153;-35.57807855764607
1739209762.3403187;-35.57807855764607
1739209762.3403218;-45.120503652039325
1739209762.340325;-38.13080360867914
1739209762.3403282;-35.57807855764607
1739209762.3403313;-38.13080360867914
1739209762.3403347;-33.981070128970906
1739209762.3403378;-35.57807855764607
1739209762.340341;-45.120503652039325
1739209762.3403442;-38.13080360867914
1739209762.3403473;-38.13080360867914
1739209762.3403506;-33.981070128970906
1739209762.3403537;-38.13080360867914
1739209762.3403568;-33.981070128970906
1739209762.3403602;-45.120503652039325
1739209762.3403633;-45.120503652039325
1739209762.3403666;-38.13080360867914
1739209762.3403697;-32.816014438256545
1739209762.3403728;-45.120503652039325
1739209762.3403761;-45.120503652039325
1739209762.3403792;-35.57807855764607
1739209762.3403823;-45.120503652039325
1739209762.3403857;-38.13080360867914
1739209762.3403888;-38.13080360867914
1739209762.340392;-38.13080360867914
1739209762.3403952;-45.120503652039325
1739209762.3403983;-38.13080360867914
1739209762.3404016;-38.13080360867914
1739209762.3404047;-38.13080360867914
1739209762.3404078;-33.981070128970906
1739209762.3404112;-45.120503652039325
1739209762.3404143;-45.120503652039325
1739209762.3404176;-38.13080360867914
1739209762.3404207;-38.13080360867914
1739209762.3404238;-45.120503652039325
1739209762.3404272;-45.120503652039325
1739209762.3404303;-38.13080360867914
1739209762.3404336;-45.120503652039325
1739209762.3404367;-38.13080360867914
1739209762.3404398;-38.13080360867914
1739209762.3404431;-33.981070128970906
1739209762.3404462;-38.13080360867914
1739209762.3404493;-38.13080360867914
1739209762.3404527;-38.13080360867914
1739209762.3404558;-45.120503652039325
1739209762.340459;-45.120503652039325
1739209762.3404622;-38.13080360867914
1739209762.3404653;-33.981070128970906
1739209762.3404686;-38.13080360867914
1739209762.3404717;-45.120503652039325
1739209762.3404748;-45.120503652039325
1739209762.3404782;-38.13080360867914
1739209762.3404813;-38.13080360867914
1739209762.3404846;-38.13080360867914
1739209762.3404877;-45.120503652039325
1739209762.3404908;-38.13080360867914
1739209762.3404942;-38.13080360867914
1739209762.3404973;-38.13080360867914
1739209762.3405004;-38.13080360867914
1739209762.3405037;-33.981070128970906
1739209762.3405068;-38.13080360867914
1739209762.3405101;-38.13080360867914
1739209762.3405132;-38.13080360867914
1739209762.3405163;-38.13080360867914
1739209762.3405197;-38.13080360867914
1739209762.3405228;-45.120503652039325
1739209762.3405259;-45.120503652039325
1739209762.3405292;-33.981070128970906
1739209762.3405323;-33.981070128970906
1739209762.3405356;-35.57807855764607
1739209762.3405387;-38.13080360867914
1739209762.3405418;-38.13080360867914
1739209762.3405452;-31.141103565318915
1739209762.3405483;-38.13080360867914
1739209762.3405516;-38.13080360867914
1739209762.3405547;-31.141103565318915
1739209762.3405578;-38.13080360867914
1739209762.3405612;-45.120503652039325
1739209762.3405643;-45.120503652039325
1739209762.3405674;-45.120503652039325
1739209762.3405707;-38.13080360867914
1739209762.3405738;-38.13080360867914
1739209762.3405771;-45.120503652039325
1739209762.3405802;-45.120503652039325
1739209762.3405833;-45.120503652039325
1739209762.3405867;-38.13080360867914
1739209762.3405898;-38.13080360867914
1739209762.3405929;-33.981070128970906
1739209762.3405962;-27.267205301931607
1739209762.3405993;-38.13080360867914
1739209762.3406026;-38.13080360867914
1739209762.3406057;-38.13080360867914
1739209762.3406088;-38.13080360867914
1739209762.3406122;-45.120503652039325
1739209762.3406153;-32.816014438256545
1739209762.3406184;-33.981070128970906
1739209762.3406217;-31.141103565318943
1739209762.3406248;-33.981070128970906
1739209762.3406281;-45.120503652039325
1739209762.3406312;-38.13080360867914
1739209762.3406343;-45.120503652039325
1739209762.3406377;-38.13080360867914
1739209762.3406408;-35.57807855764607
1739209762.3406441;-32.816014438256545
1739209762.3406472;-27.267205301931607
1739209762.3406503;-38.13080360867914
1739209762.3406537;-35.57807855764607
1739209762.3406568;-35.57807855764607
1739209762.3406599;-38.13080360867914
1739209762.3406632;-38.13080360867914
1739209762.3406663;-35.57807855764607
1739209762.3406696;-38.13080360867914
1739209762.3406727;-45.120503652039325
1739209762.3406758;-38.13080360867914
1739209762.3406792;-38.13080360867914
1739209762.3406823;-45.120503652039325
1739209762.3406854;-45.120503652039325
1739209762.3406887;-45.120503652039325
1739209762.3406918;-35.57807855764607
1739209762.3406951;-35.57807855764607
1739209762.3406982;-45.120503652039325
1739209762.3407013;-38.13080360867914
1739209762.3407047;-45.120503652039325
1739209762.3407078;-38.13080360867914
1739209762.3407109;-45.120503652039325
1739209762.3407142;-45.120503652039325
1739209762.3407173;-45.120503652039325
1739209762.3407207;-38.13080360867914
1739209762.3407238;-30.49652367304973
1739209762.3407269;-45.120503652039325
1739209762.3407302;-45.120503652039325
1739209762.3407333;-45.120503652039325
1739209762.3407366;-45.120503652039325
1739209762.3407397;-45.120503652039325
1739209762.3407428;-45.120503652039325
1739209762.3407462;-38.13080360867914
1739209762.3407493;-38.13080360867914
1739209762.3407524;-45.120503652039325
1739209762.3407557;-38.13080360867914
1739209762.3407588;-38.13080360867914
1739209762.3407621;-45.120503652039325
1739209762.3407652;-38.13080360867914
1739209762.3407683;-45.120503652039325
1739209762.3407717;-45.120503652039325
1739209762.3407748;-29.438486411369333
1739209762.3407779;-35.57807855764607
1739209762.3407812;-45.120503652039325
1739209762.3407843;-32.816014438256545
1739209762.3407876;-45.120503652039325
1739209762.3407907;-45.120503652039325
1739209762.3407938;-45.120503652039325
1739209762.3407972;-45.120503652039325
1739209762.3408003;-45.120503652039325
1739209762.3408034;-45.120503652039325
1739209762.3408067;-45.120503652039325
1739209762.3408098;-45.120503652039325
1739209762.3408132;-35.57807855764607
1739209762.3408163;-38.13080360867914
1739209762.3408194;-45.120503652039325
1739209762.3408227;-45.120503652039325
1739209762.3408258;-45.120503652039325
1739209762.340829;-38.13080360867914
1739209762.3408322;-38.13080360867914
1739209762.3408353;-35.57807855764607
1739209762.3408387;-45.120503652039325
1739209762.3408418;-38.13080360867914
1739209762.3408449;-35.57807855764607
1739209762.3408482;-45.120503652039325
1739209762.3408513;-31.141103565318893
1739209762.3408546;-35.57807855764607
1739209762.3408577;-45.120503652039325
1739209762.3408608;-45.120503652039325
1739209762.3408642;-32.816014438256545
1739209762.3408673;-38.13080360867914
1739209762.3408704;-45.120503652039325
1739209762.3408737;-38.13080360867914
1739209762.3408768;-38.13080360867914
1739209762.3408802;-38.13080360867914
1739209762.3408833;-45.120503652039325
1739209762.3408864;-45.120503652039325
1739209762.3408897;-45.120503652039325
1739209762.3408928;-38.13080360867914
1739209762.340896;-45.120503652039325
1739209762.3408992;-45.120503652039325
1739209762.3409023;-35.57807855764607
1739209762.3409057;-35.57807855764607
1739209762.3409088;-38.13080360867914
1739209762.3409119;-38.13080360867914
1739209762.3409152;-38.13080360867914
1739209762.3409183;-45.120503652039325
1739209762.3409214;-38.13080360867914
1739209762.3409247;-38.13080360867914
1739209762.3409278;-35.57807855764607
1739209762.3409312;-38.13080360867914
1739209762.3409343;-45.120503652039325
1739209762.3409374;-45.120503652039325
1739209762.3409407;-38.13080360867914
1739209762.3409438;-35.57807855764607
1739209762.3409472;-38.13080360867914
1739209762.3409503;-38.13080360867914
1739209762.3409534;-45.120503652039325
1739209762.3409567;-38.13080360867914
1739209762.3409598;-38.13080360867914
1739209762.340963;-38.13080360867914
1739209762.3409662;-45.120503652039325
1739209762.3409693;-45.120503652039325
1739209762.3409727;-35.57807855764607
1739209762.3409758;-38.13080360867914
1739209762.3409789;-35.57807855764607
1739209762.3409822;-38.13080360867914
1739209762.3409853;-45.120503652039325
1739209762.3409884;-45.120503652039325
1739209762.3409917;-45.120503652039325
1739209762.3409948;-38.13080360867914
1739209762.3409982;-45.120503652039325
1739209762.3410013;-45.120503652039325
1739209762.3410044;-45.120503652039325
1739209762.3410077;-33.981070128970906
1739209762.3410108;-45.120503652039325
1739209762.341014;-45.120503652039325
1739209762.3410172;-33.981070128970906
1739209762.3410203;-33.981070128970906
1739209762.3410237;-38.13080360867914
1739209762.3410268;-45.120503652039325
1739209762.34103;-38.13080360867914
1739209762.3410332;-38.13080360867914
1739209762.3410363;-38.13080360867914
1739209762.3410397;-32.816014438256545
1739209762.3410428;-45.120503652039325
1739209762.3410459;-45.120503652039325
1739209762.3410492;-35.57807855764607
1739209762.3410523;-35.57807855764607
1739209762.3410554;-38.13080360867914
1739209762.3410587;-33.981070128970906
1739209762.3410618;-38.13080360867914
1739209762.3410652;-45.120503652039325
1739209762.3410683;-45.120503652039325
1739209762.3410714;-35.57807855764607
1739209762.3410747;-35.57807855764607
1739209762.3410778;-33.981070128970906
1739209762.341081;-45.120503652039325
1739209762.3410842;-33.981070128970906
1739209762.3410873;-33.981070128970906
1739209762.3410907;-45.120503652039325
1739209762.3410938;-32.816014438256545
1739209762.3410969;-33.981070128970906
1739209762.3411002;-38.13080360867914
1739209762.3411033;-38.13080360867914
1739209762.3411064;-45.120503652039325
1739209762.3411098;-31.141103565318915
1739209762.3411129;-33.981070128970906
1739209762.3411162;-38.13080360867914
1739209762.3411193;-45.120503652039325
1739209762.3411224;-33.981070128970906
1739209762.3411257;-31.141103565318915
1739209762.3411288;-33.981070128970906
1739209762.341132;-38.13080360867914
1739209762.3411353;-33.981070128970906
1739209762.3411384;-38.13080360867914
1739209762.3411417;-35.57807855764607
1739209762.3411448;-45.120503652039325
1739209762.341148;-45.120503652039325
1739209762.3411512;-45.120503652039325
1739209762.3411543;-45.120503652039325
1739209762.3411577;-45.120503652039325
1739209762.3411608;-45.120503652039325
1739209762.3411639;-38.13080360867914
1739209762.3411672;-38.13080360867914
1739209762.3411703;-45.120503652039325
1739209762.3411734;-45.120503652039325
1739209762.3411767;-38.13080360867914
1739209762.3411798;-35.57807855764607
1739209762.3411832;-45.120503652039325
1739209762.3411863;-33.981070128970906
1739209762.3411894;-31.141103565318915
1739209762.3411927;-45.120503652039325
1739209762.3411958;-45.120503652039325
1739209762.341199;-38.13080360867914
1739209762.3412023;-38.13080360867914
1739209762.3412054;-45.120503652039325
1739209762.3412087;-45.120503652039325
1739209762.3412118;-38.13080360867914
1739209762.341215;-32.81601443825658
1739209762.3412182;-38.13080360867914
1739209762.3412213;-38.13080360867914
1739209762.3412244;-38.13080360867914
1739209762.3412278;-38.13080360867914
1739209762.3412309;-38.13080360867914
1739209762.3412342;-33.981070128970906
1739209762.3412373;-35.57807855764607
1739209762.3412404;-30.49652367304973
1739209762.3412437;-45.120503652039325
1739209762.3412468;-45.120503652039325
1739209762.3412502;-35.57807855764607
1739209762.3412533;-38.13080360867914
1739209762.3412564;-45.120503652039325
1739209762.3412597;-38.13080360867914
1739209762.3412628;-45.120503652039325
1739209762.341266;-33.981070128970956
1739209762.3412693;-45.120503652039325
1739209762.3412724;-45.120503652039325
1739209762.3412757;-38.13080360867914
1739209762.3412788;-38.13080360867914
1739209762.341282;-45.120503652039325
1739209762.3412852;-38.13080360867914
1739209762.3412883;-38.13080360867914
1739209762.3412914;-35.57807855764607
1739209762.3412948;-38.13080360867914
1739209762.3412979;-45.120503652039325
1739209762.3413012;-38.13080360867914
1739209762.3413043;-45.120503652039325
1739209762.3413074;-38.13080360867914
1739209762.3413107;-45.120503652039325
1739209762.3413138;-45.120503652039325
1739209762.341317;-45.120503652039325
1739209762.3413203;-45.120503652039325
1739209762.3413234;-45.120503652039325
1739209762.3413267;-45.120503652039325
1739209762.3413298;-38.13080360867914
1739209762.341333;-45.120503652039325
1739209762.3413363;-38.13080360867914
1739209762.3413393;-38.13080360867914
1739209762.3413424;-45.120503652039325
1739209762.3413458;-45.120503652039325
1739209762.341349;-38.13080360867914
1739209762.3413522;-38.13080360867914
1739209762.3413553;-38.13080360867914
1739209762.3413584;-32.816014438256545
1739209762.3413618;-38.13080360867914
1739209762.3413649;-45.120503652039325
1739209762.3413682;-32.816014438256545
1739209762.3413713;-38.13080360867914
1739209762.3413744;-45.120503652039325
1739209762.3413777;-45.120503652039325
1739209762.3413808;-45.120503652039325
1739209762.341384;-45.120503652039325
1739209762.3413873;-45.120503652039325
1739209762.3413904;-45.120503652039325
1739209762.3413937;-45.120503652039325
1739209762.3413968;-38.13080360867914
1739209762.3414;-38.13080360867914
1739209762.3414032;-45.120503652039325
1739209762.3414063;-45.120503652039325
1739209762.3414094;-33.981070128970906
1739209762.3414128;-45.120503652039325
1739209762.341416;-45.120503652039325
1739209762.3414192;-33.981070128970906
1739209762.3414223;-45.120503652039325
1739209762.3414254;-45.120503652039325
1739209762.3414288;-33.981070128970906
1739209762.3414319;-45.120503652039325
1739209762.341435;-38.13080360867914
1739209762.3414383;-38.13080360867914
1739209762.3414414;-45.120503652039325
1739209762.3414447;-45.120503652039325
1739209762.3414478;-45.120503652039325
1739209762.341451;-35.57807855764607
1739209762.3414543;-38.13080360867914
1739209762.3414574;-45.120503652039325
1739209762.3414607;-38.13080360867914
1739209762.3414638;-38.13080360867914
1739209762.341467;-35.57807855764607
1739209762.3414702;-38.13080360867914
1739209762.3414733;-38.13080360867914
1739209762.3414764;-45.120503652039325
1739209762.3414798;-45.120503652039325
1739209762.3414829;-45.120503652039325
1739209762.3414862;-45.120503652039325
1739209762.3414893;-38.13080360867914
1739209762.3414924;-45.120503652039325
1739209762.3414958;-45.120503652039325
1739209762.3414989;-45.120503652039325
1739209762.341502;-38.13080360867914
1739209762.3415053;-33.981070128970906
1739209762.3415084;-45.120503652039325
1739209762.3415117;-45.120503652039325
1739209762.3415148;-35.57807855764607
1739209762.341518;-32.816014438256545
1739209762.3415213;-45.120503652039325
1739209762.3415244;-38.13080360867914
1739209762.3415275;-38.13080360867914
1739209762.3415308;-38.13080360867914
1739209762.341534;-38.13080360867914
1739209762.3415372;-35.57807855764607
1739209762.3415403;-38.13080360867914
1739209762.3415434;-45.120503652039325
1739209762.3415468;-38.13080360867914
1739209762.3415499;-28.992665084841942
1739209762.3415532;-32.816014438256545
1739209762.3415563;-35.57807855764607
1739209762.3415594;-45.120503652039325
1739209762.3415627;-38.13080360867914
1739209762.3415658;-35.57807855764607
1739209762.341569;-32.816014438256545
1739209762.3415723;-45.120503652039325
1739209762.3415754;-28.588378514285886
1739209762.3415787;-38.13080360867914
1739209762.3415818;-33.981070128970906
1739209762.341585;-45.120503652039325
1739209762.3415883;-45.120503652039325
1739209762.3415914;-38.13080360867914
1739209762.3415945;-38.13080360867914
1739209762.3415978;-38.13080360867914
1739209762.341601;-28.992665084841942
1739209762.3416042;-38.13080360867914
1739209762.3416073;-45.120503652039325
1739209762.3416104;-35.57807855764607
1739209762.3416138;-38.13080360867914
1739209762.3416169;-45.120503652039325
1739209762.34162;-38.13080360867914
1739209762.3416233;-35.57807855764607
1739209762.3416264;-30.49652367304973
1739209762.3416297;-38.13080360867914
1739209762.3416328;-45.120503652039325
1739209762.341636;-35.57807855764607
1739209762.3416393;-33.981070128970906
1739209762.3416424;-38.13080360867914
1739209762.3416455;-45.120503652039325
1739209762.3416488;-45.120503652039325
1739209762.341652;-38.13080360867914
1739209762.3416553;-45.120503652039325
1739209762.3416584;-45.120503652039325
1739209762.3416615;-38.13080360867914
1739209762.3416648;-38.13080360867914
1739209762.341668;-45.120503652039325
1739209762.3416712;-38.13080360867914
1739209762.3416743;-38.13080360867914
1739209762.3416774;-33.981070128970906
1739209762.3416808;-45.120503652039325
1739209762.3416839;-45.120503652039325
1739209762.341687;-38.13080360867914
1739209762.3416903;-38.13080360867914
1739209762.3416934;-38.13080360867914
1739209762.3416967;-45.120503652039325
1739209762.3416998;-33.981070128970906
1739209762.341703;-33.981070128970906
1739209762.3417063;-38.13080360867914
1739209762.3417094;-45.120503652039325
1739209762.3417125;-45.120503652039325
1739209762.3417158;-38.13080360867914
1739209762.341719;-45.120503652039325
1739209762.3417222;-38.13080360867914
1739209762.3417253;-45.120503652039325
1739209762.3417284;-31.141103565318915
1739209762.3417318;-33.981070128970906
1739209762.341735;-45.120503652039325
1739209762.341738;-35.57807855764607
1739209762.3417413;-45.120503652039325
1739209762.3417444;-45.120503652039325
1739209762.3417478;-45.120503652039325
1739209762.3417509;-33.981070128970906
1739209762.341754;-31.141103565318915
1739209762.3417573;-31.141103565318915
1739209762.3417604;-38.13080360867914
1739209762.3417637;-38.13080360867914
1739209762.3417668;-38.13080360867914
1739209762.34177;-45.120503652039325
1739209762.3417733;-38.13080360867914
1739209762.3417764;-38.13080360867914
1739209762.3417795;-38.13080360867914
1739209762.3417828;-38.13080360867914
1739209762.341786;-38.13080360867914
1739209762.3417892;-45.120503652039325
1739209762.3417923;-45.120503652039325
1739209762.3417954;-45.120503652039325
1739209762.3417988;-38.13080360867914
1739209762.341802;-45.120503652039325
1739209762.341805;-38.13080360867914
1739209762.3418083;-38.13080360867914
