CAN Message; 0x39:0fada79fb1398c4e
Timestamp;Amplitude
1739209776.6680336;-33.981070128970906
1739209776.668041;-45.120503652039325
1739209776.6680484;-45.120503652039325
1739209776.6680558;-35.57807855764607
1739209776.6680632;-38.13080360867914
1739209776.6680706;-45.120503652039325
1739209776.6680777;-38.13080360867914
1739209776.668085;-38.13080360867914
1739209776.6680925;-45.120503652039325
1739209776.6680999;-31.141103565318893
1739209776.6681073;-33.981070128970906
1739209776.6681147;-33.981070128970906
1739209776.668122;-33.981070128970906
1739209776.6681294;-45.120503652039325
1739209776.6681368;-38.13080360867914
1739209776.6681442;-45.120503652039325
1739209776.6681516;-33.981070128970906
1739209776.668159;-38.13080360867914
1739209776.6681662;-45.120503652039325
1739209776.6681736;-38.13080360867914
1739209776.668181;-45.120503652039325
1739209776.6681883;-45.120503652039325
1739209776.6681957;-45.120503652039325
1739209776.668203;-35.57807855764607
1739209776.6682105;-45.120503652039325
1739209776.668218;-30.49652367304973
1739209776.6682253;-28.992665084841942
1739209776.6682327;-45.120503652039325
1739209776.66824;-45.120503652039325
1739209776.6682472;-38.13080360867914
1739209776.6682546;-35.57807855764607
1739209776.668262;-35.57807855764607
1739209776.6682694;-31.141103565318915
1739209776.6682768;-45.120503652039325
1739209776.6682842;-38.13080360867914
1739209776.6682916;-35.57807855764607
1739209776.668299;-38.13080360867914
1739209776.6683064;-45.120503652039325
1739209776.6683137;-38.13080360867914
1739209776.6683211;-38.13080360867914
1739209776.6683285;-45.120503652039325
1739209776.6683357;-38.13080360867914
1739209776.668343;-38.13080360867914
1739209776.6683505;-35.57807855764607
1739209776.6683578;-38.13080360867914
1739209776.6683652;-45.120503652039325
1739209776.6683726;-45.120503652039325
1739209776.66838;-45.120503652039325
1739209776.6683874;-45.120503652039325
1739209776.6683948;-38.13080360867914
1739209776.6684022;-31.141103565318915
1739209776.6684096;-45.120503652039325
1739209776.6684167;-38.13080360867914
1739209776.6684241;-35.57807855764607
1739209776.6684315;-32.816014438256545
1739209776.668439;-45.120503652039325
1739209776.6744325;-38.13080360867914
1739209776.6744564;-35.57807855764607
1739209776.67448;-45.120503652039325
1739209776.6745038;-45.120503652039325
1739209776.6745276;-45.120503652039325
1739209776.6745515;-45.120503652039325
1739209776.6745753;-38.13080360867914
1739209776.6745992;-45.120503652039325
1739209776.6746228;-38.13080360867914
1739209776.6746466;-33.981070128970906
1739209776.6746705;-38.13080360867914
1739209776.6746943;-35.57807855764607
1739209776.6747181;-35.57807855764607
1739209776.674742;-38.13080360867914
1739209776.6747656;-35.57807855764607
1739209776.6747894;-38.13080360867914
1739209776.6748133;-38.13080360867914
1739209776.674837;-32.816014438256545
1739209776.674861;-38.13080360867914
1739209776.6748848;-45.120503652039325
1739209776.6749084;-38.13080360867914
1739209776.6749322;-35.57807855764607
1739209776.674956;-45.120503652039325
1739209776.67498;-45.120503652039325
1739209776.6750038;-45.120503652039325
1739209776.6750274;-33.981070128970956
1739209776.6750512;-45.120503652039325
1739209776.675075;-45.120503652039325
1739209776.675099;-45.120503652039325
1739209776.6751227;-45.120503652039325
1739209776.6751466;-33.981070128970906
1739209776.6751702;-45.120503652039325
1739209776.675194;-38.13080360867914
1739209776.6752179;-26.991370085610722
1739209776.6752417;-35.57807855764607
1739209776.6752656;-45.120503652039325
1739209776.6752894;-38.13080360867914
1739209776.675313;-35.57807855764607
1739209776.6753368;-45.120503652039325
1739209776.6753607;-45.120503652039325
1739209776.6753845;-45.120503652039325
1739209776.6754084;-45.120503652039325
1739209776.675432;-45.120503652039325
1739209776.6754558;-45.120503652039325
1739209776.6754797;-45.120503652039325
1739209776.6755035;-35.57807855764607
1739209776.6755273;-38.13080360867914
1739209776.6755512;-38.13080360867914
1739209776.6755748;-45.120503652039325
1739209776.6755986;-38.13080360867914
1739209776.6756225;-38.13080360867914
1739209776.6756463;-45.120503652039325
1739209776.6756701;-38.13080360867914
1739209776.675694;-45.120503652039325
1739209776.6757176;-45.120503652039325
1739209776.6757414;-45.120503652039325
1739209776.6757653;-45.120503652039325
1739209776.675789;-32.816014438256545
1739209776.675813;-35.57807855764607
1739209776.6758368;-45.120503652039325
1739209776.6758604;-38.13080360867914
1739209776.6758842;-33.981070128970906
1739209776.675908;-45.120503652039325
1739209776.675932;-35.57807855764607
1739209776.6759558;-38.13080360867914
1739209776.6759794;-35.57807855764607
1739209776.6760032;-38.13080360867914
1739209776.676027;-45.120503652039325
1739209776.676051;-38.13080360867914
1739209776.6760747;-33.981070128970906
1739209776.6760986;-38.13080360867914
1739209776.6761222;-45.120503652039325
1739209776.676146;-45.120503652039325
1739209776.6761699;-38.13080360867914
1739209776.6761937;-45.120503652039325
1739209776.6762176;-45.120503652039325
1739209776.6762414;-38.13080360867914
1739209776.676265;-45.120503652039325
1739209776.6762888;-45.120503652039325
1739209776.6763127;-45.120503652039325
1739209776.6763365;-45.120503652039325
1739209776.6763604;-45.120503652039325
1739209776.676384;-38.13080360867914
1739209776.6764078;-33.981070128970906
1739209776.6764317;-33.981070128970906
1739209776.6764555;-45.120503652039325
1739209776.6764793;-38.13080360867914
1739209776.6765032;-35.57807855764607
1739209776.6765268;-38.13080360867914
1739209776.6765506;-45.120503652039325
1739209776.6765745;-38.13080360867914
1739209776.6765983;-38.13080360867914
1739209776.6766222;-33.981070128970906
1739209776.676646;-45.120503652039325
1739209776.6766696;-45.120503652039325
1739209776.6766934;-38.13080360867914
1739209776.6767173;-33.981070128970906
1739209776.6767411;-45.120503652039325
1739209776.676765;-45.120503652039325
1739209776.6767888;-45.120503652039325
1739209776.6768124;-45.120503652039325
1739209776.6768363;-33.981070128970906
1739209776.67686;-45.120503652039325
1739209776.676884;-45.120503652039325
1739209776.6769078;-45.120503652039325
1739209776.6769314;-45.120503652039325
1739209776.6769552;-45.120503652039325
1739209776.676979;-45.120503652039325
1739209776.677003;-45.120503652039325
1739209776.6770267;-38.13080360867914
1739209776.6770506;-33.981070128970906
1739209776.6770742;-45.120503652039325
1739209776.677098;-45.120503652039325
1739209776.6771219;-45.120503652039325
1739209776.6771457;-31.141103565318915
1739209776.6771696;-38.13080360867914
1739209776.6771934;-38.13080360867914
1739209776.677217;-45.120503652039325
1739209776.6772408;-38.13080360867914
1739209776.6772647;-35.57807855764607
1739209776.6772885;-38.13080360867914
1739209776.6773124;-45.120503652039325
1739209776.677336;-31.14110356531892
1739209776.6773598;-38.13080360867914
1739209776.6773837;-33.981070128970906
1739209776.6774075;-45.120503652039325
1739209776.6774313;-38.13080360867914
1739209776.6774552;-38.13080360867914
1739209776.6774788;-38.13080360867914
1739209776.6775026;-38.13080360867914
1739209776.6775265;-38.13080360867914
1739209776.6775503;-45.120503652039325
1739209776.6775742;-38.13080360867914
1739209776.677598;-38.13080360867914
1739209776.6776216;-38.13080360867914
1739209776.6776454;-45.120503652039325
1739209776.6776693;-45.120503652039325
1739209776.6776931;-45.120503652039325
1739209776.677717;-33.981070128970906
1739209776.6777408;-38.13080360867914
1739209776.6777644;-38.13080360867914
1739209776.6777883;-38.13080360867914
1739209776.677812;-38.13080360867914
1739209776.677836;-38.13080360867914
1739209776.6778598;-45.120503652039325
1739209776.6778834;-38.13080360867914
1739209776.6779072;-30.49652367304973
1739209776.677931;-38.13080360867914
1739209776.677955;-45.120503652039325
1739209776.6779788;-38.13080360867914
1739209776.6780026;-45.120503652039325
1739209776.6780262;-38.13080360867914
1739209776.67805;-35.57807855764607
1739209776.678074;-45.120503652039325
1739209776.6780977;-30.49652367304973
1739209776.6781216;-38.13080360867914
1739209776.6781454;-38.13080360867914
1739209776.678169;-45.120503652039325
1739209776.6781929;-38.13080360867914
1739209776.6782167;-38.13080360867914
1739209776.6782405;-45.120503652039325
1739209776.6782644;-45.120503652039325
1739209776.6782882;-33.981070128970906
1739209776.6783118;-38.13080360867914
1739209776.6783357;-45.120503652039325
1739209776.6783595;-45.120503652039325
1739209776.6783834;-45.120503652039325
1739209776.6784072;-45.120503652039325
1739209776.6784308;-38.13080360867914
1739209776.6784546;-45.120503652039325
1739209776.6784785;-45.120503652039325
1739209776.6785023;-45.120503652039325
1739209776.6785262;-45.120503652039325
1739209776.67855;-45.120503652039325
1739209776.6785736;-38.13080360867914
1739209776.6785975;-45.120503652039325
1739209776.6786213;-45.120503652039325
1739209776.6786451;-38.13080360867914
1739209776.678669;-45.120503652039325
1739209776.6786928;-33.981070128970906
1739209776.6787164;-38.13080360867914
1739209776.6787403;-45.120503652039325
1739209776.678764;-45.120503652039325
1739209776.678788;-35.57807855764607
1739209776.6788118;-38.13080360867914
1739209776.6788354;-45.120503652039325
1739209776.6788592;-38.13080360867914
1739209776.678883;-33.981070128970906
1739209776.678907;-38.13080360867914
1739209776.6789308;-45.120503652039325
1739209776.6789546;-38.13080360867914
1739209776.6789782;-45.120503652039325
1739209776.679002;-45.120503652039325
1739209776.679026;-45.120503652039325
1739209776.6790497;-45.120503652039325
1739209776.6790736;-38.13080360867914
1739209776.6790974;-38.13080360867914
1739209776.679121;-45.120503652039325
1739209776.6791449;-45.120503652039325
1739209776.6791687;-38.13080360867914
1739209776.6791925;-38.13080360867914
1739209776.6792164;-38.13080360867914
1739209776.6792402;-38.13080360867914
1739209776.6792638;-38.13080360867914
1739209776.6792877;-38.13080360867914
1739209776.6793115;-45.120503652039325
1739209776.6793354;-45.120503652039325
1739209776.6793592;-45.120503652039325
1739209776.6793828;-38.13080360867914
1739209776.6794066;-45.120503652039325
1739209776.6794305;-45.120503652039325
1739209776.6794543;-45.120503652039325
1739209776.6794782;-45.120503652039325
1739209776.679502;-38.13080360867914
1739209776.6795256;-38.13080360867914
1739209776.6795495;-45.120503652039325
1739209776.6795733;-38.13080360867914
1739209776.6795971;-38.13080360867914
1739209776.679621;-45.120503652039325
1739209776.6796448;-29.438486411369333
1739209776.6796684;-38.13080360867914
1739209776.6796923;-45.120503652039325
1739209776.679716;-45.120503652039325
1739209776.67974;-35.57807855764607
1739209776.6797638;-33.981070128970906
1739209776.6797874;-45.120503652039325
1739209776.6798112;-38.13080360867914
1739209776.679835;-45.120503652039325
1739209776.679859;-38.13080360867914
1739209776.6798828;-45.120503652039325
1739209776.6799066;-38.13080360867914
1739209776.6799302;-38.13080360867914
1739209776.679954;-45.120503652039325
1739209776.679978;-45.120503652039325
1739209776.6800017;-45.120503652039325
1739209776.6800256;-32.816014438256545
1739209776.6800494;-32.816014438256545
1739209776.680073;-45.120503652039325
1739209776.6800969;-38.13080360867914
1739209776.6801207;-38.13080360867914
1739209776.6801445;-33.981070128970906
1739209776.6801684;-45.120503652039325
1739209776.6801922;-38.13080360867914
1739209776.6802158;-38.13080360867914
1739209776.6802397;-45.120503652039325
1739209776.6802635;-38.13080360867914
1739209776.6802874;-45.120503652039325
1739209776.6803112;-45.120503652039325
1739209776.6803348;-45.120503652039325
1739209776.6803586;-45.120503652039325
1739209776.6803825;-45.120503652039325
1739209776.6804063;-38.13080360867914
1739209776.6804302;-45.120503652039325
1739209776.680454;-45.120503652039325
1739209776.6804776;-45.120503652039325
1739209776.6805015;-35.57807855764607
1739209776.6805253;-35.57807855764607
1739209776.6805491;-45.120503652039325
1739209776.680573;-38.13080360867914
1739209776.6805968;-35.57807855764607
1739209776.6806204;-38.13080360867914
1739209776.6806443;-38.13080360867914
1739209776.680668;-45.120503652039325
1739209776.680692;-45.120503652039325
1739209776.6807158;-45.120503652039325
1739209776.6807396;-38.13080360867914
1739209776.6807632;-33.981070128970906
1739209776.680787;-45.120503652039325
1739209776.680811;-33.981070128970956
1739209776.6808348;-38.13080360867914
1739209776.6808586;-38.13080360867914
1739209776.6808822;-45.120503652039325
1739209776.680906;-45.120503652039325
1739209776.68093;-32.816014438256545
1739209776.6809537;-45.120503652039325
1739209776.6809776;-33.981070128970906
1739209776.6810014;-27.267205301931607
1739209776.681025;-38.13080360867914
1739209776.6810489;-38.13080360867914
1739209776.6810727;-45.120503652039325
1739209776.6810966;-35.57807855764607
1739209776.6811204;-38.13080360867914
1739209776.6811442;-38.13080360867914
1739209776.6811678;-45.120503652039325
1739209776.6811917;-38.13080360867914
1739209776.6812155;-35.57807855764607
1739209776.6812394;-45.120503652039325
1739209776.6812632;-45.120503652039325
1739209776.6812868;-45.120503652039325
1739209776.6813107;-45.120503652039325
1739209776.6813345;-38.13080360867914
1739209776.6813583;-35.57807855764607
1739209776.6813822;-27.267205301931607
1739209776.681406;-45.120503652039325
1739209776.6814296;-45.120503652039325
1739209776.6814535;-35.57807855764607
1739209776.6814773;-38.13080360867914
1739209776.6815012;-45.120503652039325
1739209776.681525;-38.13080360867914
1739209776.6815488;-38.13080360867914
1739209776.6815724;-45.120503652039325
1739209776.6815963;-45.120503652039325
1739209776.6816201;-45.120503652039325
1739209776.681644;-38.13080360867914
1739209776.6816678;-45.120503652039325
1739209776.6816916;-45.120503652039325
1739209776.6817153;-38.13080360867914
1739209776.681739;-38.13080360867914
1739209776.681763;-45.120503652039325
1739209776.6817868;-45.120503652039325
1739209776.6818106;-45.120503652039325
1739209776.6818342;-35.57807855764607
1739209776.681858;-35.57807855764607
1739209776.681882;-45.120503652039325
1739209776.6819057;-45.120503652039325
1739209776.6819296;-38.13080360867914
1739209776.6819534;-27.267205301931607
1739209776.681977;-45.120503652039325
1739209776.6820009;-38.13080360867914
1739209776.6820247;-38.13080360867914
1739209776.6820486;-33.981070128970906
1739209776.6820724;-45.120503652039325
1739209776.6820962;-45.120503652039325
1739209776.6821198;-38.13080360867914
1739209776.6821437;-32.816014438256545
1739209776.6821675;-45.120503652039325
1739209776.6821914;-45.120503652039325
1739209776.6822152;-35.57807855764607
1739209776.6822388;-38.13080360867914
1739209776.6822627;-45.120503652039325
1739209776.6822865;-45.120503652039325
1739209776.6823103;-45.120503652039325
1739209776.6823342;-28.992665084841942
1739209776.682358;-38.13080360867914
1739209776.6823816;-45.120503652039325
1739209776.6824055;-38.13080360867914
1739209776.6824293;-38.13080360867914
1739209776.6824532;-38.13080360867914
1739209776.682477;-33.981070128970906
1739209776.6825008;-45.120503652039325
1739209776.6825244;-38.13080360867914
1739209776.6825483;-33.981070128970906
1739209776.6825721;-45.120503652039325
1739209776.682596;-45.120503652039325
1739209776.6826198;-45.120503652039325
1739209776.6826437;-38.13080360867914
1739209776.6826673;-38.13080360867914
1739209776.682691;-45.120503652039325
1739209776.682715;-45.120503652039325
1739209776.6827388;-45.120503652039325
1739209776.6827626;-45.120503652039325
1739209776.6827862;-38.13080360867914
1739209776.68281;-38.13080360867914
1739209776.682834;-45.120503652039325
1739209776.6828578;-45.120503652039325
1739209776.6828816;-33.981070128970906
1739209776.6829054;-38.13080360867914
1739209776.682929;-38.13080360867914
1739209776.682953;-38.13080360867914
1739209776.6829767;-35.57807855764607
1739209776.6830006;-38.13080360867914
1739209776.6830244;-38.13080360867914
1739209776.6830482;-38.13080360867914
1739209776.6830719;-32.816014438256545
1739209776.6830957;-38.13080360867914
1739209776.6831195;-45.120503652039325
1739209776.6831434;-45.120503652039325
1739209776.6831672;-38.13080360867914
1739209776.6831908;-45.120503652039325
1739209776.6832147;-45.120503652039325
1739209776.6832385;-45.120503652039325
1739209776.6832623;-35.57807855764607
1739209776.6832862;-38.13080360867914
1739209776.68331;-45.120503652039325
1739209776.6833336;-35.57807855764607
1739209776.6833575;-38.13080360867914
1739209776.6833813;-33.981070128970906
1739209776.6834052;-33.981070128970906
1739209776.683429;-45.120503652039325
1739209776.6834528;-38.13080360867914
1739209776.6834764;-38.13080360867914
1739209776.6835003;-31.141103565318893
1739209776.6835241;-38.13080360867914
1739209776.683548;-45.120503652039325
1739209776.6835718;-45.120503652039325
1739209776.6835957;-38.13080360867914
1739209776.6836193;-45.120503652039325
1739209776.683643;-38.13080360867914
1739209776.683667;-45.120503652039325
1739209776.6836908;-45.120503652039325
1739209776.6837146;-38.13080360867914
1739209776.6837382;-45.120503652039325
1739209776.683762;-38.13080360867914
1739209776.683786;-38.13080360867914
1739209776.6838098;-38.13080360867914
1739209776.6838336;-45.120503652039325
1739209776.6838574;-45.120503652039325
1739209776.683881;-27.8777449560314
1739209776.683905;-33.981070128970906
1739209776.6839287;-45.120503652039325
1739209776.6839526;-45.120503652039325
1739209776.6839764;-31.141103565318893
1739209776.6840003;-33.981070128970906
1739209776.6840239;-45.120503652039325
1739209776.6840477;-38.13080360867914
1739209776.6840715;-38.13080360867914
1739209776.6840954;-45.120503652039325
1739209776.6841192;-45.120503652039325
1739209776.684143;-45.120503652039325
1739209776.6841667;-45.120503652039325
1739209776.6841905;-45.120503652039325
1739209776.6842144;-45.120503652039325
1739209776.6842382;-45.120503652039325
1739209776.684262;-45.120503652039325
1739209776.6842856;-45.120503652039325
1739209776.6843095;-45.120503652039325
1739209776.6843333;-45.120503652039325
1739209776.6843572;-32.816014438256545
1739209776.684381;-45.120503652039325
1739209776.6844049;-45.120503652039325
1739209776.6844285;-45.120503652039325
1739209776.6844523;-28.21854285175415
1739209776.6844761;-35.57807855764607
1739209776.6845;-45.120503652039325
1739209776.6845238;-45.120503652039325
1739209776.6845477;-38.13080360867914
1739209776.6845713;-35.57807855764607
1739209776.684595;-45.120503652039325
1739209776.684619;-38.13080360867914
1739209776.6846428;-38.13080360867914
1739209776.6846666;-45.120503652039325
1739209776.6846902;-38.13080360867914
1739209776.684714;-45.120503652039325
1739209776.684738;-45.120503652039325
1739209776.6847618;-45.120503652039325
1739209776.6847856;-32.816014438256545
1739209776.6848094;-45.120503652039325
1739209776.684833;-29.438486411369333
1739209776.684857;-31.141103565318893
1739209776.6848807;-38.13080360867914
1739209776.6849046;-45.120503652039325
1739209776.6849284;-35.57807855764607
1739209776.6849523;-38.13080360867914
1739209776.6849759;-45.120503652039325
1739209776.6849997;-45.120503652039325
1739209776.6850235;-45.120503652039325
1739209776.6850474;-38.13080360867914
1739209776.6850712;-38.13080360867914
1739209776.685095;-38.13080360867914
1739209776.6851187;-45.120503652039325
1739209776.6851425;-38.13080360867914
1739209776.6851664;-35.57807855764607
1739209776.6851902;-38.13080360867914
1739209776.685214;-45.120503652039325
1739209776.6852376;-45.120503652039325
1739209776.6852615;-38.13080360867914
1739209776.6852853;-45.120503652039325
1739209776.6853092;-45.120503652039325
1739209776.685333;-45.120503652039325
1739209776.6853569;-38.13080360867914
1739209776.6853805;-45.120503652039325
1739209776.6854043;-30.49652367304973
1739209776.6854281;-28.58837851428586
1739209776.685452;-38.13080360867914
1739209776.6854758;-33.981070128970906
1739209776.6854997;-38.13080360867914
1739209776.6855233;-33.981070128970906
1739209776.685547;-38.13080360867914
1739209776.685571;-33.981070128970906
1739209776.6855948;-45.120503652039325
1739209776.6856186;-38.13080360867914
1739209776.6856422;-38.13080360867914
1739209776.685666;-38.13080360867914
1739209776.68569;-45.120503652039325
1739209776.6857138;-38.13080360867914
1739209776.6857376;-33.981070128970906
1739209776.6857615;-33.981070128970906
1739209776.685785;-38.13080360867914
1739209776.685809;-45.120503652039325
1739209776.6858327;-38.13080360867914
1739209776.6858566;-33.981070128970906
1739209776.6858804;-38.13080360867914
1739209776.6859043;-45.120503652039325
1739209776.6859279;-38.13080360867914
1739209776.6859517;-45.120503652039325
1739209776.6859756;-38.13080360867914
1739209776.6859994;-35.57807855764607
1739209776.6860232;-45.120503652039325
1739209776.686047;-38.13080360867914
1739209776.6860707;-38.13080360867914
1739209776.6860945;-35.57807855764607
1739209776.6861184;-45.120503652039325
1739209776.6861422;-45.120503652039325
1739209776.686166;-45.120503652039325
1739209776.6861897;-45.120503652039325
1739209776.6862135;-45.120503652039325
1739209776.6862373;-45.120503652039325
1739209776.6862612;-45.120503652039325
1739209776.686285;-45.120503652039325
1739209776.6863089;-45.120503652039325
1739209776.6863325;-38.13080360867914
1739209776.6863563;-38.13080360867914
1739209776.6863801;-38.13080360867914
1739209776.686404;-38.13080360867914
1739209776.6864278;-38.13080360867914
1739209776.6864517;-35.57807855764607
1739209776.6864753;-38.13080360867914
1739209776.686499;-45.120503652039325
1739209776.686523;-45.120503652039325
1739209776.6865468;-38.13080360867914
1739209776.6865706;-45.120503652039325
1739209776.6865945;-45.120503652039325
1739209776.686618;-45.120503652039325
1739209776.686642;-45.120503652039325
1739209776.6866658;-33.981070128970906
1739209776.6866896;-45.120503652039325
1739209776.6867135;-45.120503652039325
1739209776.686737;-32.816014438256545
1739209776.686761;-33.981070128970906
1739209776.6867847;-45.120503652039325
1739209776.6868086;-38.13080360867914
1739209776.6868324;-38.13080360867914
1739209776.6868563;-45.120503652039325
1739209776.6868799;-45.120503652039325
1739209776.6869037;-38.13080360867914
1739209776.6869276;-38.13080360867914
1739209776.6869514;-38.13080360867914
1739209776.6869752;-38.13080360867914
1739209776.686999;-45.120503652039325
1739209776.6870227;-35.57807855764607
1739209776.6870465;-33.981070128970906
1739209776.6870704;-45.120503652039325
1739209776.6870942;-38.13080360867914
1739209776.687118;-35.57807855764607
1739209776.6871417;-38.13080360867914
1739209776.6871655;-45.120503652039325
1739209776.6871893;-38.13080360867914
1739209776.6872132;-38.13080360867914
1739209776.687237;-45.120503652039325
1739209776.6872609;-45.120503652039325
1739209776.6872845;-45.120503652039325
1739209776.6873083;-45.120503652039325
1739209776.6873322;-38.13080360867914
1739209776.687356;-35.57807855764607
1739209776.6873798;-35.57807855764607
1739209776.6874037;-45.120503652039325
1739209776.6874273;-38.13080360867914
1739209776.6874511;-38.13080360867914
1739209776.687475;-38.13080360867914
1739209776.6874988;-45.120503652039325
1739209776.6875226;-38.13080360867914
1739209776.6875465;-35.57807855764607
1739209776.68757;-38.13080360867914
1739209776.687594;-45.120503652039325
1739209776.6876178;-45.120503652039325
1739209776.6876416;-45.120503652039325
1739209776.6876655;-45.120503652039325
1739209776.687689;-38.13080360867914
1739209776.687713;-38.13080360867914
1739209776.6877367;-38.13080360867914
1739209776.6877606;-33.981070128970906
1739209776.6877844;-45.120503652039325
1739209776.6878083;-38.13080360867914
1739209776.6878319;-45.120503652039325
1739209776.6878557;-45.120503652039325
1739209776.6878796;-45.120503652039325
1739209776.6879034;-38.13080360867914
1739209776.6879272;-26.991370085610722
1739209776.687951;-35.57807855764607
1739209776.6879747;-45.120503652039325
1739209776.6879985;-38.13080360867914
1739209776.6880224;-38.13080360867914
1739209776.6880462;-45.120503652039325
1739209776.68807;-45.120503652039325
1739209776.6880937;-45.120503652039325
1739209776.6881175;-38.13080360867914
1739209776.6881413;-38.13080360867914
1739209776.6881652;-38.13080360867914
1739209776.688189;-38.13080360867914
1739209776.6882129;-38.13080360867914
1739209776.6882365;-38.13080360867914
1739209776.6882603;-45.120503652039325
1739209776.6882842;-38.13080360867914
1739209776.688308;-30.49652367304973
1739209776.6883318;-38.13080360867914
1739209776.6883557;-38.13080360867914
1739209776.6883793;-38.13080360867914
1739209776.6884031;-38.13080360867914
1739209776.688427;-45.120503652039325
1739209776.6884508;-45.120503652039325
1739209776.6884747;-45.120503652039325
1739209776.6884985;-38.13080360867914
1739209776.688522;-38.13080360867914
1739209776.688546;-45.120503652039325
1739209776.6885698;-45.120503652039325
1739209776.6885936;-38.13080360867914
1739209776.6886175;-45.120503652039325
1739209776.688641;-38.13080360867914
1739209776.688665;-35.57807855764607
1739209776.6886888;-45.120503652039325
1739209776.6887126;-45.120503652039325
1739209776.6887364;-38.13080360867914
1739209776.6887603;-38.13080360867914
1739209776.688784;-45.120503652039325
1739209776.6888077;-45.120503652039325
1739209776.6888316;-38.13080360867914
1739209776.6888554;-45.120503652039325
1739209776.6888793;-29.438486411369333
1739209776.688903;-33.981070128970906
1739209776.6889267;-38.13080360867914
1739209776.6889505;-38.13080360867914
1739209776.6889744;-35.57807855764607
1739209776.6889982;-38.13080360867914
1739209776.689022;-45.120503652039325
1739209776.6890457;-38.13080360867914
1739209776.6890695;-33.981070128970956
1739209776.6890934;-45.120503652039325
1739209776.6891172;-45.120503652039325
1739209776.689141;-45.120503652039325
1739209776.6891649;-45.120503652039325
1739209776.6891885;-35.57807855764607
1739209776.6892123;-32.816014438256545
1739209776.6892362;-38.13080360867914
1739209776.68926;-29.438486411369333
1739209776.6892838;-32.816014438256545
1739209776.6893077;-38.13080360867914
1739209776.6893313;-33.981070128970906
1739209776.6893551;-45.120503652039325
1739209776.689379;-45.120503652039325
1739209776.6894028;-45.120503652039325
1739209776.6894267;-38.13080360867914
1739209776.6894505;-45.120503652039325
1739209776.689474;-45.120503652039325
1739209776.689498;-32.816014438256545
1739209776.6895218;-45.120503652039325
1739209776.6895456;-45.120503652039325
1739209776.6895695;-33.981070128970906
1739209776.689593;-45.120503652039325
1739209776.689617;-45.120503652039325
1739209776.6896408;-35.57807855764607
1739209776.6896646;-32.816014438256545
1739209776.6896884;-35.57807855764607
1739209776.6897123;-35.57807855764607
1739209776.689736;-45.120503652039325
1739209776.6897597;-45.120503652039325
1739209776.6897836;-45.120503652039325
1739209776.6898074;-45.120503652039325
1739209776.6898313;-35.57807855764607
1739209776.689855;-38.13080360867914
1739209776.6898787;-38.13080360867914
1739209776.6899025;-38.13080360867914
1739209776.6899264;-35.57807855764607
1739209776.6899502;-35.57807855764607
1739209776.689974;-45.120503652039325
1739209776.689998;-38.13080360867914
1739209776.6900215;-38.13080360867914
1739209776.6900454;-45.120503652039325
1739209776.6900692;-38.13080360867914
1739209776.690093;-38.13080360867914
1739209776.690117;-45.120503652039325
1739209776.6901405;-38.13080360867914
1739209776.6901643;-35.57807855764607
1739209776.6901882;-38.13080360867914
1739209776.690212;-45.120503652039325
1739209776.6902359;-38.13080360867914
1739209776.6902597;-35.57807855764607
1739209776.6902833;-38.13080360867914
1739209776.6903071;-45.120503652039325
1739209776.690331;-45.120503652039325
1739209776.6903548;-38.13080360867914
1739209776.6903787;-38.13080360867914
1739209776.6904025;-45.120503652039325
1739209776.690426;-38.13080360867914
1739209776.69045;-45.120503652039325
1739209776.6904738;-38.13080360867914
1739209776.6904976;-38.13080360867914
1739209776.6905215;-45.120503652039325
1739209776.690545;-45.120503652039325
1739209776.690569;-33.981070128970906
1739209776.6905928;-45.120503652039325
1739209776.6906166;-31.141103565318915
1739209776.6906404;-38.13080360867914
1739209776.6906643;-38.13080360867914
1739209776.690688;-45.120503652039325
1739209776.6907117;-45.120503652039325
1739209776.6907356;-38.13080360867914
1739209776.6907594;-38.13080360867914
1739209776.6907833;-38.13080360867914
1739209776.690807;-38.13080360867914
1739209776.6908307;-45.120503652039325
1739209776.6908545;-38.13080360867914
1739209776.6908784;-38.13080360867914
1739209776.6909022;-45.120503652039325
1739209776.690926;-45.120503652039325
1739209776.69095;-45.120503652039325
1739209776.6909735;-38.13080360867914
1739209776.6909974;-33.981070128970906
1739209776.6910212;-38.13080360867914
1739209776.691045;-45.120503652039325
1739209776.691069;-38.13080360867914
1739209776.6910925;-45.120503652039325
1739209776.6911163;-38.13080360867914
1739209776.6911402;-45.120503652039325
1739209776.691164;-45.120503652039325
1739209776.6911879;-33.981070128970906
1739209776.6912117;-38.13080360867914
1739209776.6912353;-45.120503652039325
1739209776.6912591;-38.13080360867914
1739209776.691283;-45.120503652039325
1739209776.6913068;-38.13080360867914
1739209776.6913307;-38.13080360867914
1739209776.6913545;-45.120503652039325
1739209776.691378;-33.981070128970906
1739209776.691402;-33.981070128970906
1739209776.6914258;-45.120503652039325
1739209776.6914496;-45.120503652039325
1739209776.6914735;-38.13080360867914
1739209776.691497;-38.13080360867914
1739209776.691521;-38.13080360867914
1739209776.6915448;-45.120503652039325
1739209776.6915686;-33.981070128970906
1739209776.6915925;-33.981070128970906
1739209776.6916163;-35.57807855764607
1739209776.69164;-45.120503652039325
1739209776.6916637;-45.120503652039325
1739209776.6916876;-38.13080360867914
1739209776.6917114;-38.13080360867914
1739209776.6917353;-45.120503652039325
1739209776.691759;-33.981070128970906
1739209776.6917827;-28.992665084841942
