CAN Message; 0x39:0b5b58b203272784
1739209668.688311;-32.816014438256545
1739209668.6883118;-38.13080360867914
1739209668.6883125;-38.13080360867914
1739209668.6883132;-38.13080360867914
1739209668.688314;-45.120503652039325
1739209668.6883147;-38.13080360867914
1739209668.6883156;-38.13080360867914
1739209668.6883163;-45.120503652039325
1739209668.688317;-45.120503652039325
1739209668.6883178;-45.120503652039325
1739209668.6883185;-38.13080360867914
1739209668.6883192;-45.120503652039325
1739209668.68832;-45.120503652039325
1739209668.6883206;-45.120503652039325
1739209668.6883214;-38.13080360867914
1739209668.688322;-38.13080360867914
1739209668.6883228;-45.120503652039325
1739209668.6883235;-35.57807855764607
1739209668.6883242;-45.120503652039325
1739209668.688325;-45.120503652039325
1739209668.688326;-45.120503652039325
1739209668.6883266;-45.120503652039325
1739209668.6883273;-45.120503652039325
1739209668.688328;-45.120503652039325
1739209668.6883287;-33.981070128970906
1739209668.6883295;-35.57807855764607
1739209668.6883302;-38.13080360867914
1739209668.688331;-45.120503652039325
1739209668.6883316;-33.981070128970906
1739209668.6883323;-38.13080360867914
1739209668.688333;-45.120503652039325
1739209668.6883337;-38.13080360867914
1739209668.6883345;-38.13080360867914
1739209668.6883352;-45.120503652039325
1739209668.6883361;-38.13080360867914
1739209668.6883368;-38.13080360867914
1739209668.6883376;-38.13080360867914
1739209668.6883383;-38.13080360867914
1739209668.688339;-38.13080360867914
1739209668.6883397;-45.120503652039325
1739209668.6883404;-31.141103565318915
1739209668.6883411;-32.816014438256545
1739209668.6883419;-38.13080360867914
1739209668.6883426;-45.120503652039325
1739209668.6883433;-32.816014438256545
1739209668.688344;-38.13080360867914
1739209668.6883447;-45.120503652039325
1739209668.6883454;-38.13080360867914
1739209668.6883464;-45.120503652039325
1739209668.688347;-45.120503652039325
1739209668.6883478;-38.13080360867914
1739209668.6883485;-45.120503652039325
1739209668.6883492;-45.120503652039325
1739209668.68835;-35.57807855764607
1739209668.6883507;-35.57807855764607
1739209668.6883514;-45.120503652039325
1739209668.688352;-38.13080360867914
1739209668.6883528;-32.816014438256545
1739209668.6883535;-35.57807855764607
1739209668.6883543;-45.120503652039325
1739209668.688355;-45.120503652039325
1739209668.6883557;-45.120503652039325
1739209668.6883566;-45.120503652039325
1739209668.6883574;-45.120503652039325
1739209668.688358;-45.120503652039325
1739209668.6883588;-38.13080360867914
1739209668.6883595;-38.13080360867914
1739209668.6883602;-45.120503652039325
1739209668.688361;-45.120503652039325
1739209668.6883616;-38.13080360867914
1739209668.6883624;-38.13080360867914
1739209668.688363;-38.13080360867914
1739209668.6883638;-38.13080360867914
1739209668.6883645;-38.13080360867914
1739209668.6883652;-45.120503652039325
1739209668.688366;-38.13080360867914
1739209668.688367;-38.13080360867914
1739209668.6883676;-38.13080360867914
1739209668.6883683;-33.981070128970906
1739209668.688369;-45.120503652039325
1739209668.6883698;-45.120503652039325
1739209668.6883705;-38.13080360867914
1739209668.6883712;-38.13080360867914
1739209668.688372;-38.13080360867914
1739209668.6883726;-38.13080360867914
1739209668.6883733;-35.57807855764607
1739209668.688374;-38.13080360867914
1739209668.6883748;-38.13080360867914
1739209668.6883755;-33.981070128970906
1739209668.6883762;-38.13080360867914
1739209668.6883771;-33.981070128970906
1739209668.6883779;-38.13080360867914
1739209668.6883786;-45.120503652039325
1739209668.6883793;-45.120503652039325
1739209668.68838;-45.120503652039325
1739209668.6883807;-38.13080360867914
1739209668.6883814;-45.120503652039325
1739209668.6883821;-33.981070128970906
1739209668.6883829;-33.981070128970906
1739209668.6883836;-45.120503652039325
1739209668.6883843;-45.120503652039325
1739209668.688385;-38.13080360867914
1739209668.6883857;-38.13080360867914
1739209668.6883864;-45.120503652039325
1739209668.6883874;-45.120503652039325
1739209668.688388;-33.981070128970906
1739209668.6883888;-45.120503652039325
1739209668.6883895;-38.13080360867914
1739209668.6883903;-38.13080360867914
1739209668.688391;-45.120503652039325
1739209668.6883917;-38.13080360867914
1739209668.6883924;-35.57807855764607
1739209668.688393;-35.57807855764607
1739209668.6883938;-45.120503652039325
1739209668.6883945;-45.120503652039325
1739209668.6883953;-38.13080360867914
1739209668.688396;-38.13080360867914
1739209668.6883967;-38.13080360867914
1739209668.6883976;-31.141103565318915
1739209668.6883984;-33.981070128970906
1739209668.688399;-38.13080360867914
1739209668.6883998;-38.13080360867914
1739209668.6884005;-31.141103565318893
1739209668.6884012;-45.120503652039325
1739209668.688402;-45.120503652039325
1739209668.6884027;-45.120503652039325
1739209668.6884034;-45.120503652039325
1739209668.688404;-45.120503652039325
1739209668.6884048;-33.981070128970906
1739209668.6884055;-45.120503652039325
1739209668.6884062;-38.13080360867914
1739209668.688407;-38.13080360867914
1739209668.688408;-38.13080360867914
1739209668.6884086;-38.13080360867914
1739209668.6884093;-45.120503652039325
1739209668.68841;-45.120503652039325
1739209668.6884108;-45.120503652039325
1739209668.6884115;-38.13080360867914
1739209668.6884122;-45.120503652039325
1739209668.688413;-45.120503652039325
1739209668.6884136;-45.120503652039325
1739209668.6884143;-38.13080360867914
1739209668.688415;-35.57807855764607
1739209668.6884158;-45.120503652039325
1739209668.6884165;-45.120503652039325
1739209668.6884172;-45.120503652039325
1739209668.6884181;-45.120503652039325
1739209668.6884189;-45.120503652039325
1739209668.6884196;-38.13080360867914
1739209668.6884203;-45.120503652039325
1739209668.688421;-45.120503652039325
1739209668.6884217;-38.13080360867914
1739209668.6884224;-38.13080360867914
1739209668.6884232;-35.57807855764607
1739209668.6884239;-32.816014438256545
1739209668.6884246;-38.13080360867914
1739209668.6884253;-35.57807855764607
1739209668.688426;-45.120503652039325
1739209668.6884267;-33.981070128970906
1739209668.6884274;-45.120503652039325
1739209668.6884284;-38.13080360867914
1739209668.688429;-38.13080360867914
1739209668.6884298;-45.120503652039325
1739209668.6884305;-35.57807855764607
1739209668.6884313;-35.57807855764607
1739209668.688432;-45.120503652039325
1739209668.6884327;-45.120503652039325
1739209668.6884334;-45.120503652039325
1739209668.6884341;-38.13080360867914
1739209668.6884348;-45.120503652039325
1739209668.6884356;-45.120503652039325
1739209668.6884363;-45.120503652039325
1739209668.688437;-45.120503652039325
1739209668.6884377;-38.13080360867914
1739209668.6884387;-38.13080360867914
1739209668.6884394;-33.981070128970906
1739209668.68844;-38.13080360867914
1739209668.6884408;-45.120503652039325
1739209668.6884415;-45.120503652039325
1739209668.6884422;-38.13080360867914
1739209668.688443;-45.120503652039325
1739209668.6884437;-45.120503652039325
1739209668.6884444;-38.13080360867914
1739209668.688445;-38.13080360867914
1739209668.6884458;-38.13080360867914
1739209668.6884465;-45.120503652039325
1739209668.6884472;-45.120503652039325
1739209668.688448;-45.120503652039325
1739209668.688449;-45.120503652039325
1739209668.6884496;-38.13080360867914
1739209668.6884503;-35.57807855764607
1739209668.688451;-38.13080360867914
1739209668.6884518;-45.120503652039325
1739209668.6884525;-45.120503652039325
1739209668.6884532;-28.992665084841942
1739209668.688454;-38.13080360867914
1739209668.6884546;-45.120503652039325
1739209668.6884553;-38.13080360867914
1739209668.688456;-45.120503652039325
1739209668.6884568;-45.120503652039325
1739209668.6884575;-45.120503652039325
1739209668.6884582;-45.120503652039325
1739209668.6884592;-33.981070128970956
1739209668.6884599;-45.120503652039325
1739209668.6884606;-38.13080360867914
1739209668.6884613;-38.13080360867914
1739209668.688462;-38.13080360867914
1739209668.6884627;-45.120503652039325
1739209668.6884634;-45.120503652039325
1739209668.6884642;-45.120503652039325
1739209668.6884649;-27.267205301931607
1739209668.6884656;-33.981070128970906
1739209668.6884663;-38.13080360867914
1739209668.688467;-38.13080360867914
1739209668.6884677;-38.13080360867914
1739209668.6884685;-38.13080360867914
1739209668.6884694;-45.120503652039325
1739209668.6884701;-35.57807855764607
1739209668.6884708;-38.13080360867914
1739209668.6884716;-38.13080360867914
1739209668.6884723;-45.120503652039325
1739209668.688473;-38.13080360867914
1739209668.6884737;-45.120503652039325
1739209668.6884744;-45.120503652039325
1739209668.6884751;-45.120503652039325
1739209668.6884758;-31.141103565318915
1739209668.6884766;-28.992665084841942
1739209668.6884773;-31.141103565318915
1739209668.688478;-38.13080360867914
1739209668.6884787;-45.120503652039325
1739209668.6884797;-31.141103565318915
1739209668.6884804;-38.13080360867914
1739209668.688481;-45.120503652039325
1739209668.6884818;-38.13080360867914
1739209668.6884825;-38.13080360867914
1739209668.6884832;-33.981070128970906
1739209668.688484;-38.13080360867914
1739209668.6884847;-45.120503652039325
1739209668.6884854;-45.120503652039325
1739209668.688486;-38.13080360867914
1739209668.6884868;-38.13080360867914
1739209668.6884875;-45.120503652039325
1739209668.6884882;-45.120503652039325
1739209668.688489;-38.13080360867914
1739209668.68849;-35.57807855764607
1739209668.6884906;-38.13080360867914
1739209668.6884913;-38.13080360867914
1739209668.688492;-38.13080360867914
1739209668.6884928;-38.13080360867914
1739209668.6884935;-45.120503652039325
1739209668.6884942;-45.120503652039325
1739209668.688495;-38.13080360867914
1739209668.6884956;-35.57807855764607
1739209668.6884964;-38.13080360867914
1739209668.688497;-38.13080360867914
1739209668.6884978;-38.13080360867914
1739209668.6884985;-38.13080360867914
1739209668.6884992;-38.13080360867914
1739209668.6885002;-38.13080360867914
1739209668.688501;-33.981070128970906
1739209668.6885016;-38.13080360867914
1739209668.6885023;-45.120503652039325
1739209668.688503;-38.13080360867914
1739209668.6885037;-45.120503652039325
1739209668.6885045;-38.13080360867914
1739209668.6885052;-45.120503652039325
1739209668.688506;-33.981070128970906
1739209668.6885066;-30.49652367304973
1739209668.6885073;-38.13080360867914
1739209668.688508;-38.13080360867914
1739209668.6885087;-45.120503652039325
1739209668.6885095;-35.57807855764607
1739209668.6885104;-35.57807855764607
1739209668.6885111;-45.120503652039325
1739209668.6885118;-38.13080360867914
1739209668.6885126;-27.267205301931607
1739209668.6885133;-32.816014438256545
1739209668.688514;-45.120503652039325
1739209668.6885147;-45.120503652039325
1739209668.6885154;-45.120503652039325
1739209668.6885161;-38.13080360867914
1739209668.6885169;-45.120503652039325
1739209668.6885176;-45.120503652039325
1739209668.6885183;-38.13080360867914
1739209668.688519;-38.13080360867914
1739209668.6885197;-38.13080360867914
1739209668.6885207;-45.120503652039325
1739209668.6885214;-45.120503652039325
1739209668.688522;-38.13080360867914
1739209668.6885228;-38.13080360867914
1739209668.6885235;-45.120503652039325
1739209668.6885242;-45.120503652039325
1739209668.688525;-38.13080360867914
1739209668.6885257;-45.120503652039325
1739209668.6885264;-45.120503652039325
1739209668.688527;-45.120503652039325
1739209668.6885278;-45.120503652039325
1739209668.6885285;-45.120503652039325
1739209668.6885293;-45.120503652039325
1739209668.68853;-31.141103565318915
1739209668.688531;-45.120503652039325
1739209668.6885316;-38.13080360867914
1739209668.6885324;-35.57807855764607
1739209668.688533;-45.120503652039325
1739209668.6885338;-45.120503652039325
1739209668.6885345;-38.13080360867914
1739209668.6885352;-45.120503652039325
1739209668.688536;-38.13080360867914
1739209668.6885366;-38.13080360867914
1739209668.6885374;-45.120503652039325
1739209668.688538;-38.13080360867914
1739209668.6885388;-38.13080360867914
1739209668.6885395;-38.13080360867914
1739209668.6885402;-45.120503652039325
1739209668.6885412;-45.120503652039325
1739209668.688542;-38.13080360867914
1739209668.6885426;-38.13080360867914
1739209668.6885433;-45.120503652039325
1739209668.688544;-45.120503652039325
1739209668.6885448;-38.13080360867914
1739209668.6885455;-45.120503652039325
1739209668.6885462;-35.57807855764607
1739209668.688547;-35.57807855764607
1739209668.6885476;-45.120503652039325
1739209668.6885483;-45.120503652039325
1739209668.688549;-45.120503652039325
1739209668.6885498;-45.120503652039325
1739209668.6885505;-38.13080360867914
1739209668.6885514;-32.816014438256545
1739209668.6885521;-45.120503652039325
1739209668.6885529;-45.120503652039325
1739209668.6885536;-31.141103565318915
1739209668.6885543;-38.13080360867914
1739209668.688555;-45.120503652039325
1739209668.6885557;-45.120503652039325
1739209668.6885564;-45.120503652039325
1739209668.6885571;-45.120503652039325
1739209668.6885579;-38.13080360867914
1739209668.6885586;-38.13080360867914
1739209668.6885593;-45.120503652039325
1739209668.68856;-45.120503652039325
1739209668.6885607;-38.13080360867914
1739209668.6885614;-35.57807855764607
1739209668.6885624;-38.13080360867914
1739209668.688563;-35.57807855764607
1739209668.6885638;-45.120503652039325
1739209668.6885645;-45.120503652039325
1739209668.6885653;-45.120503652039325
1739209668.688566;-38.13080360867914
1739209668.6885667;-45.120503652039325
1739209668.6885674;-38.13080360867914
1739209668.688568;-45.120503652039325
1739209668.6885688;-38.13080360867914
1739209668.6885695;-38.13080360867914
1739209668.6885703;-45.120503652039325
1739209668.688571;-45.120503652039325
1739209668.6885717;-45.120503652039325
1739209668.6885726;-45.120503652039325
1739209668.6885734;-38.13080360867914
1739209668.688574;-35.57807855764607
1739209668.6885748;-35.57807855764607
1739209668.6885755;-45.120503652039325
1739209668.6885762;-45.120503652039325
1739209668.688577;-38.13080360867914
1739209668.6885777;-31.141103565318915
1739209668.6885784;-38.13080360867914
1739209668.688579;-38.13080360867914
1739209668.6885798;-45.120503652039325
1739209668.6885805;-45.120503652039325
1739209668.6885812;-45.120503652039325
1739209668.688582;-45.120503652039325
1739209668.688583;-38.13080360867914
1739209668.6885836;-38.13080360867914
1739209668.6885843;-45.120503652039325
1739209668.688585;-45.120503652039325
1739209668.6885858;-35.57807855764607
1739209668.6885865;-35.57807855764607
1739209668.6885872;-38.13080360867914
1739209668.688588;-38.13080360867914
1739209668.6885886;-45.120503652039325
1739209668.6885893;-33.981070128970906
1739209668.68859;-38.13080360867914
1739209668.6885908;-45.120503652039325
1739209668.6885915;-45.120503652039325
1739209668.6885922;-45.120503652039325
1739209668.6885931;-45.120503652039325
1739209668.6885939;-45.120503652039325
1739209668.6885946;-35.57807855764607
1739209668.6885953;-38.13080360867914
1739209668.688596;-45.120503652039325
1739209668.6885967;-35.57807855764607
1739209668.6885974;-38.13080360867914
1739209668.6885982;-35.57807855764607
1739209668.6885989;-45.120503652039325
1739209668.6885996;-38.13080360867914
1739209668.6886003;-45.120503652039325
1739209668.688601;-38.13080360867914
1739209668.6886017;-38.13080360867914
1739209668.6886024;-45.120503652039325
1739209668.6886034;-45.120503652039325
1739209668.688604;-38.13080360867914
1739209668.6886048;-38.13080360867914
1739209668.6886055;-45.120503652039325
1739209668.6886063;-38.13080360867914
1739209668.688607;-45.120503652039325
1739209668.6886077;-45.120503652039325
1739209668.6886084;-45.120503652039325
1739209668.6886091;-38.13080360867914
1739209668.6886098;-38.13080360867914
1739209668.6886106;-45.120503652039325
1739209668.6886113;-38.13080360867914
1739209668.688612;-35.57807855764607
1739209668.6886127;-35.57807855764607
1739209668.6886137;-45.120503652039325
1739209668.6886144;-38.13080360867914
1739209668.688615;-38.13080360867914
1739209668.6886158;-33.981070128970906
1739209668.6886165;-38.13080360867914
1739209668.6886172;-38.13080360867914
1739209668.688618;-38.13080360867914
1739209668.6886187;-45.120503652039325
1739209668.6886194;-33.981070128970906
1739209668.68862;-45.120503652039325
1739209668.6886208;-45.120503652039325
1739209668.6886215;-45.120503652039325
1739209668.6886222;-38.13080360867914
1739209668.688623;-33.981070128970906
1739209668.688624;-38.13080360867914
1739209668.6886246;-38.13080360867914
1739209668.6886253;-33.981070128970906
1739209668.688626;-38.13080360867914
1739209668.6886268;-45.120503652039325
1739209668.6886275;-38.13080360867914
1739209668.6886282;-38.13080360867914
1739209668.688629;-45.120503652039325
1739209668.6886296;-45.120503652039325
1739209668.6886303;-33.981070128970906
1739209668.688631;-28.992665084841942
1739209668.6886318;-38.13080360867914
1739209668.6886325;-45.120503652039325
1739209668.6886332;-45.120503652039325
1739209668.6886342;-45.120503652039325
1739209668.6886349;-45.120503652039325
1739209668.6886356;-38.13080360867914
1739209668.6886363;-38.13080360867914
1739209668.688637;-30.49652367304973
1739209668.6886377;-38.13080360867914
1739209668.6886384;-45.120503652039325
1739209668.6886392;-45.120503652039325
1739209668.6886399;-45.120503652039325
1739209668.6886406;-45.120503652039325
1739209668.6886413;-45.120503652039325
1739209668.688642;-33.981070128970906
1739209668.6886427;-33.981070128970906
1739209668.6886435;-38.13080360867914
1739209668.6886444;-45.120503652039325
1739209668.6886451;-38.13080360867914
1739209668.6886458;-38.13080360867914
1739209668.6886466;-38.13080360867914
1739209668.6886473;-45.120503652039325
1739209668.688648;-38.13080360867914
1739209668.6886487;-38.13080360867914
1739209668.6886494;-38.13080360867914
1739209668.6886501;-45.120503652039325
1739209668.6886508;-45.120503652039325
1739209668.6886516;-45.120503652039325
1739209668.6886523;-45.120503652039325
1739209668.688653;-45.120503652039325
1739209668.6886537;-45.120503652039325
1739209668.6886547;-45.120503652039325
1739209668.6886554;-45.120503652039325
1739209668.688656;-45.120503652039325
1739209668.6889393;-38.13080360867914
1739209668.6889424;-45.120503652039325
1739209668.6889453;-38.13080360867914
1739209668.6889482;-35.57807855764607
1739209668.6889513;-38.13080360867914
1739209668.688954;-45.120503652039325
1739209668.6889572;-33.981070128970906
1739209668.68896;-45.120503652039325
1739209668.688963;-38.13080360867914
1739209668.688966;-38.13080360867914
1739209668.688969;-45.120503652039325
1739209668.6889718;-45.120503652039325
1739209668.6889749;-45.120503652039325
1739209668.6889777;-45.120503652039325
1739209668.6889808;-38.13080360867914
1739209668.6889837;-45.120503652039325
1739209668.6889865;-38.13080360867914
1739209668.6889896;-38.13080360867914
1739209668.6889925;-45.120503652039325
1739209668.6889954;-45.120503652039325
1739209668.6889985;-32.816014438256545
1739209668.6890013;-45.120503652039325
1739209668.6890042;-38.13080360867914
1739209668.6890073;-45.120503652039325
1739209668.6890101;-45.120503652039325
1739209668.6890132;-45.120503652039325
1739209668.689016;-32.816014438256545
1739209668.689019;-35.57807855764607
1739209668.689022;-45.120503652039325
1739209668.689025;-45.120503652039325
1739209668.6890278;-38.13080360867914
1739209668.689031;-38.13080360867914
1739209668.6890337;-45.120503652039325
1739209668.6890368;-38.13080360867914
1739209668.6890397;-38.13080360867914
1739209668.6890426;-45.120503652039325
1739209668.6890457;-38.13080360867914
1739209668.6890485;-45.120503652039325
1739209668.6890514;-45.120503652039325
1739209668.6890545;-45.120503652039325
1739209668.6890574;-35.57807855764607
1739209668.6890604;-45.120503652039325
1739209668.6890633;-31.141103565318893
1739209668.6890662;-28.21854285175415
1739209668.6890693;-45.120503652039325
1739209668.6890721;-45.120503652039325
1739209668.689075;-32.816014438256545
1739209668.689078;-38.13080360867914
1739209668.689081;-45.120503652039325
1739209668.6890838;-35.57807855764607
1739209668.689087;-45.120503652039325
1739209668.6890898;-45.120503652039325
1739209668.6890929;-45.120503652039325
1739209668.6890957;-45.120503652039325
1739209668.6890986;-45.120503652039325
1739209668.6891017;-38.13080360867914
1739209668.6891046;-38.13080360867914
1739209668.6891074;-45.120503652039325
1739209668.6891105;-29.438486411369333
1739209668.6891134;-26.035653463252796
1739209668.6891165;-45.120503652039325
1739209668.6891193;-45.120503652039325
1739209668.6891222;-32.816014438256545
1739209668.6891253;-35.57807855764607
1739209668.6891282;-45.120503652039325
1739209668.689131;-45.120503652039325
1739209668.6891341;-38.13080360867914
1739209668.689137;-45.120503652039325
1739209668.6891398;-45.120503652039325
1739209668.689143;-38.13080360867914
1739209668.6891458;-38.13080360867914
1739209668.689149;-38.13080360867914
1739209668.6891518;-45.120503652039325
1739209668.6891546;-45.120503652039325
1739209668.6891577;-45.120503652039325
1739209668.6891606;-45.120503652039325
1739209668.6891634;-45.120503652039325
1739209668.6891665;-45.120503652039325
1739209668.6891694;-38.13080360867914
1739209668.6891725;-38.13080360867914
1739209668.6891754;-38.13080360867914
1739209668.6891782;-45.120503652039325
1739209668.6891813;-35.57807855764607
1739209668.6891842;-27.8777449560314
1739209668.689187;-45.120503652039325
1739209668.6891901;-45.120503652039325
1739209668.689193;-45.120503652039325
1739209668.6891959;-35.57807855764607
1739209668.689199;-45.120503652039325
1739209668.6892018;-45.120503652039325
1739209668.689205;-45.120503652039325
1739209668.6892078;-38.13080360867914
1739209668.6892107;-45.120503652039325
1739209668.6892138;-45.120503652039325
1739209668.6892166;-38.13080360867914
1739209668.6892195;-45.120503652039325
1739209668.6892226;-38.13080360867914
1739209668.6892254;-38.13080360867914
1739209668.6892285;-35.57807855764607
1739209668.6892314;-30.49652367304973
1739209668.6892343;-35.57807855764607
1739209668.6892374;-38.13080360867914
1739209668.6892402;-45.120503652039325
1739209668.689243;-38.13080360867914
1739209668.6892462;-38.13080360867914
1739209668.689249;-33.981070128970906
1739209668.689252;-38.13080360867914
1739209668.689255;-45.120503652039325
1739209668.6892579;-35.57807855764607
1739209668.689261;-38.13080360867914
1739209668.6892638;-45.120503652039325
1739209668.6892667;-45.120503652039325
1739209668.6892698;-45.120503652039325
1739209668.6892726;-38.13080360867914
1739209668.6892755;-38.13080360867914
1739209668.6892786;-45.120503652039325
1739209668.6892815;-45.120503652039325
1739209668.6892846;-38.13080360867914
1739209668.6892874;-45.120503652039325
1739209668.6892903;-45.120503652039325
1739209668.6892934;-38.13080360867914
1739209668.6892962;-45.120503652039325
1739209668.689299;-45.120503652039325
1739209668.6893022;-32.816014438256545
1739209668.689305;-45.120503652039325
1739209668.6893082;-45.120503652039325
1739209668.689311;-38.13080360867914
1739209668.689314;-35.57807855764607
1739209668.689317;-38.13080360867914
1739209668.6893198;-38.13080360867914
1739209668.6893227;-45.120503652039325
1739209668.6893258;-45.120503652039325
1739209668.6893287;-45.120503652039325
1739209668.6893315;-38.13080360867914
1739209668.6893346;-38.13080360867914
1739209668.6893375;-38.13080360867914
1739209668.6893406;-38.13080360867914
1739209668.6893435;-45.120503652039325
1739209668.6893463;-45.120503652039325
1739209668.6893494;-38.13080360867914
1739209668.6893523;-38.13080360867914
1739209668.6893551;-45.120503652039325
1739209668.6893582;-45.120503652039325
1739209668.689361;-38.13080360867914
1739209668.6893642;-45.120503652039325
1739209668.689367;-45.120503652039325
1739209668.68937;-38.13080360867914
1739209668.689373;-38.13080360867914
1739209668.6893759;-38.13080360867914
1739209668.6893787;-45.120503652039325
1739209668.6893818;-38.13080360867914
1739209668.6893847;-35.57807855764607
1739209668.6893876;-38.13080360867914
1739209668.6893907;-45.120503652039325
1739209668.6893935;-45.120503652039325
1739209668.6893966;-45.120503652039325
1739209668.6893995;-38.13080360867914
1739209668.6894023;-45.120503652039325
1739209668.6894054;-45.120503652039325
1739209668.6894083;-45.120503652039325
1739209668.6894112;-45.120503652039325
1739209668.6894143;-45.120503652039325
1739209668.6894171;-45.120503652039325
1739209668.6894202;-38.13080360867914
1739209668.689423;-33.981070128970906
1739209668.689426;-45.120503652039325
1739209668.689429;-38.13080360867914
1739209668.689432;-38.13080360867914
1739209668.6894348;-35.57807855764607
1739209668.6894379;-38.13080360867914
1739209668.6894407;-45.120503652039325
1739209668.6894436;-38.13080360867914
1739209668.6894467;-45.120503652039325
1739209668.6894495;-45.120503652039325
1739209668.6894526;-38.13080360867914
1739209668.6894555;-45.120503652039325
1739209668.6894584;-45.120503652039325
1739209668.6894615;-45.120503652039325
1739209668.6894643;-38.13080360867914
1739209668.6894672;-45.120503652039325
1739209668.6894703;-30.49652367304973
1739209668.6894732;-32.816014438256545
1739209668.6894763;-45.120503652039325
1739209668.689479;-45.120503652039325
1739209668.689482;-32.816014438256545
1739209668.689485;-35.57807855764607
1739209668.689488;-38.13080360867914
1739209668.6894908;-38.13080360867914
1739209668.689494;-45.120503652039325
1739209668.6894968;-38.13080360867914
1739209668.6894999;-38.13080360867914
1739209668.6895027;-45.120503652039325
1739209668.6895056;-45.120503652039325
1739209668.6895087;-45.120503652039325
1739209668.6895115;-45.120503652039325
1739209668.6895144;-45.120503652039325
1739209668.6895175;-33.981070128970906
1739209668.6895204;-38.13080360867914
1739209668.6895232;-45.120503652039325
1739209668.6895263;-45.120503652039325
1739209668.6895292;-32.816014438256545
1739209668.6895323;-32.816014438256545
1739209668.6895351;-45.120503652039325
1739209668.689538;-45.120503652039325
1739209668.689541;-45.120503652039325
1739209668.689544;-45.120503652039325
1739209668.6895468;-45.120503652039325
1739209668.68955;-45.120503652039325
1739209668.6895528;-38.13080360867914
1739209668.689556;-38.13080360867914
1739209668.6895587;-45.120503652039325
1739209668.6895616;-45.120503652039325
1739209668.6895647;-32.816014438256545
1739209668.6895676;-38.13080360867914
1739209668.6895704;-38.13080360867914
1739209668.6895735;-38.13080360867914
1739209668.6895764;-35.57807855764607
1739209668.6895792;-30.49652367304973
1739209668.6895823;-38.13080360867914
1739209668.6895852;-38.13080360867914
1739209668.6895883;-45.120503652039325
1739209668.6895912;-45.120503652039325
1739209668.689594;-38.13080360867914
1739209668.6895971;-45.120503652039325
1739209668.6896;-38.13080360867914
1739209668.6896029;-45.120503652039325
1739209668.689606;-38.13080360867914
1739209668.6896088;-45.120503652039325
1739209668.689612;-38.13080360867914
1739209668.6896148;-35.57807855764607
1739209668.6896176;-45.120503652039325
1739209668.6896207;-38.13080360867914
1739209668.6896236;-38.13080360867914
1739209668.6896265;-35.57807855764607
1739209668.6896296;-38.13080360867914
1739209668.6896324;-45.120503652039325
1739209668.6896353;-45.120503652039325
1739209668.6896384;-38.13080360867914
1739209668.6896412;-45.120503652039325
1739209668.6896443;-45.120503652039325
1739209668.6896472;-38.13080360867914
1739209668.68965;-45.120503652039325
1739209668.6896532;-45.120503652039325
1739209668.689656;-45.120503652039325
1739209668.6896589;-35.57807855764607
1739209668.689662;-35.57807855764607
1739209668.6896648;-38.13080360867914
1739209668.689668;-45.120503652039325
1739209668.6896708;-33.981070128970906
1739209668.6896737;-31.141103565318893
1739209668.6896768;-45.120503652039325
1739209668.6896796;-45.120503652039325
1739209668.6896825;-38.13080360867914
1739209668.6896856;-32.816014438256545
1739209668.6896884;-45.120503652039325
1739209668.6896915;-45.120503652039325
1739209668.6896944;-45.120503652039325
1739209668.6896973;-45.120503652039325
1739209668.6897004;-45.120503652039325
1739209668.6897032;-45.120503652039325
1739209668.689706;-45.120503652039325
1739209668.6897092;-45.120503652039325
1739209668.689712;-45.120503652039325
1739209668.689715;-45.120503652039325
1739209668.689718;-32.816014438256545
1739209668.6897209;-35.57807855764607
1739209668.689724;-45.120503652039325
1739209668.6897268;-45.120503652039325
1739209668.6897297;-33.981070128970906
1739209668.6897328;-26.487275050834715
1739209668.6897357;-38.13080360867914
1739209668.6897385;-45.120503652039325
1739209668.6897416;-38.13080360867914
1739209668.6897445;-33.981070128970906
1739209668.6897476;-38.13080360867914
1739209668.6897504;-45.120503652039325
1739209668.6897533;-45.120503652039325
1739209668.6897564;-33.981070128970956
1739209668.6897593;-45.120503652039325
1739209668.689762;-38.13080360867914
1739209668.6897652;-38.13080360867914
1739209668.689768;-45.120503652039325
1739209668.689771;-45.120503652039325
1739209668.689774;-45.120503652039325
1739209668.689777;-38.13080360867914
1739209668.68978;-25.62660358559016
1739209668.6897829;-32.816014438256545
1739209668.6897857;-35.57807855764607
1739209668.6897888;-38.13080360867914
1739209668.6897917;-38.13080360867914
1739209668.6897945;-38.13080360867914
1739209668.6897976;-45.120503652039325
1739209668.6898005;-45.120503652039325
1739209668.6898036;-45.120503652039325
1739209668.6898065;-45.120503652039325
1739209668.6898093;-38.13080360867914
1739209668.6898124;-38.13080360867914
1739209668.6898153;-45.120503652039325
1739209668.6898181;-45.120503652039325
1739209668.6898212;-38.13080360867914
1739209668.689824;-45.120503652039325
1739209668.689827;-31.141103565318915
1739209668.68983;-38.13080360867914
1739209668.689833;-45.120503652039325
1739209668.689836;-38.13080360867914
1739209668.689839;-33.981070128970906
1739209668.6898417;-38.13080360867914
1739209668.6898448;-45.120503652039325
1739209668.6898477;-45.120503652039325
1739209668.6898506;-45.120503652039325
1739209668.6898537;-38.13080360867914
1739209668.6898565;-35.57807855764607
1739209668.6898596;-45.120503652039325
1739209668.6898625;-45.120503652039325
1739209668.6898654;-38.13080360867914
