CAN Message; 0x150:03005534f440b513
1739209887.9916673;-45.120503652039325
1739209887.991675;-33.981070128970906
1739209887.9916825;-45.120503652039325
1739209887.9916902;-45.120503652039325
1739209887.9916978;-28.992665084841942
1739209887.9917054;-35.57807855764607
1739209887.991713;-45.120503652039325
1739209887.9917207;-45.120503652039325
1739209887.9917283;-33.981070128970906
1739209887.991736;-45.120503652039325
1739209887.9917436;-45.120503652039325
1739209887.9917512;-45.120503652039325
1739209887.9917588;-45.120503652039325
1739209887.9917665;-38.13080360867914
1739209887.991774;-45.120503652039325
1739209887.9917817;-38.13080360867914
1739209887.9917893;-38.13080360867914
1739209887.991797;-32.816014438256545
1739209887.9918046;-45.120503652039325
1739209887.9918122;-45.120503652039325
1739209887.9918199;-38.13080360867914
1739209887.9918275;-45.120503652039325
1739209887.991835;-33.981070128970906
1739209887.9918427;-38.13080360867914
1739209887.9918504;-38.13080360867914
1739209887.991858;-45.120503652039325
1739209887.9918656;-38.13080360867914
1739209887.9918733;-38.13080360867914
1739209887.991881;-45.120503652039325
1739209887.9918885;-45.120503652039325
1739209887.9918962;-32.816014438256545
1739209887.9919038;-38.13080360867914
1739209887.9919114;-35.57807855764607
1739209887.991919;-38.13080360867914
1739209887.9919267;-32.816014438256545
1739209887.9919343;-35.57807855764607
1739209887.991942;-38.13080360867914
1739209887.9919496;-30.49652367304973
1739209887.9919572;-38.13080360867914
1739209887.9919648;-35.57807855764607
1739209887.9919724;-45.120503652039325
1739209887.99198;-38.13080360867914
1739209887.9919877;-38.13080360867914
1739209887.9919953;-45.120503652039325
1739209887.992003;-45.120503652039325
1739209887.9920106;-38.13080360867914
1739209887.9920182;-45.120503652039325
1739209887.9920259;-45.120503652039325
1739209887.9920335;-38.13080360867914
1739209887.992041;-38.13080360867914
1739209887.9920487;-45.120503652039325
1739209887.9920564;-38.13080360867914
1739209887.992064;-38.13080360867914
1739209887.9920716;-32.816014438256545
1739209887.9920793;-38.13080360867914
1739209887.992087;-38.13080360867914
1739209887.9920945;-35.57807855764607
1739209887.9921021;-38.13080360867914
1739209887.9921098;-45.120503652039325
1739209887.9921174;-45.120503652039325
1739209887.992125;-45.120503652039325
1739209887.9921327;-38.13080360867914
1739209887.9921403;-45.120503652039325
1739209887.992148;-45.120503652039325
1739209887.9921556;-38.13080360867914
1739209887.9921632;-45.120503652039325
1739209887.9921708;-38.13080360867914
1739209887.9921784;-38.13080360867914
1739209887.992186;-38.13080360867914
1739209887.9921937;-35.57807855764607
1739209887.9922013;-38.13080360867914
1739209887.992209;-45.120503652039325
1739209887.9922166;-45.120503652039325
1739209887.9922242;-38.13080360867914
1739209887.9922318;-45.120503652039325
1739209887.9922395;-45.120503652039325
1739209887.992247;-38.13080360867914
1739209887.9922547;-27.267205301931607
1739209887.9922624;-33.981070128970906
1739209887.99227;-38.13080360867914
1739209887.9922776;-38.13080360867914
1739209887.9922853;-38.13080360867914
1739209887.992293;-38.13080360867914
1739209887.9923005;-45.120503652039325
1739209887.9923081;-33.981070128970906
1739209887.9923158;-32.816014438256545
1739209887.9923234;-45.120503652039325
1739209887.992331;-45.120503652039325
1739209887.9923387;-38.13080360867914
1739209887.9923463;-38.13080360867914
1739209887.992354;-38.13080360867914
1739209887.9923615;-38.13080360867914
1739209887.9923692;-38.13080360867914
1739209887.9923768;-38.13080360867914
1739209887.9923844;-38.13080360867914
1739209887.992392;-45.120503652039325
1739209887.9923997;-45.120503652039325
1739209887.9924073;-35.57807855764607
1739209887.992415;-45.120503652039325
1739209887.9924226;-45.120503652039325
1739209887.9924302;-33.981070128970906
1739209887.9924378;-28.992665084841942
1739209887.9924455;-33.981070128970906
1739209887.992453;-45.120503652039325
1739209887.9924607;-38.13080360867914
1739209887.9924684;-38.13080360867914
1739209887.992476;-38.13080360867914
1739209887.9924836;-38.13080360867914
1739209887.9924912;-45.120503652039325
1739209887.9924989;-31.141103565318915
1739209887.9925065;-30.49652367304973
1739209887.9925141;-38.13080360867914
1739209887.9925218;-45.120503652039325
1739209887.9925294;-45.120503652039325
1739209887.992537;-45.120503652039325
1739209887.9925447;-45.120503652039325
1739209887.9925523;-45.120503652039325
1739209887.99256;-45.120503652039325
1739209887.9925675;-38.13080360867914
1739209887.9925752;-35.57807855764607
1739209887.9925828;-45.120503652039325
1739209887.9925904;-45.120503652039325
1739209887.992598;-33.981070128970906
1739209887.9926057;-45.120503652039325
1739209887.9926133;-35.57807855764607
1739209887.992621;-35.57807855764607
1739209887.9926286;-45.120503652039325
1739209887.9926362;-38.13080360867914
1739209887.9926438;-38.13080360867914
1739209887.9926515;-45.120503652039325
1739209887.992659;-35.57807855764607
1739209887.9926667;-35.57807855764607
1739209887.9926744;-38.13080360867914
1739209887.992682;-38.13080360867914
1739209887.9926896;-38.13080360867914
1739209887.9926972;-38.13080360867914
1739209887.9927049;-45.120503652039325
1739209887.9927125;-38.13080360867914
1739209887.9927201;-45.120503652039325
1739209887.9927278;-45.120503652039325
1739209887.9927354;-45.120503652039325
1739209887.992743;-33.981070128970906
1739209887.9927506;-33.981070128970906
1739209887.9927583;-38.13080360867914
1739209887.992766;-45.120503652039325
1739209887.9927735;-38.13080360867914
1739209887.9927812;-32.816014438256545
1739209887.9927888;-38.13080360867914
1739209887.9927964;-45.120503652039325
1739209887.992804;-38.13080360867914
1739209887.9928117;-38.13080360867914
1739209887.9928193;-45.120503652039325
1739209887.992827;-38.13080360867914
1739209887.9928346;-38.13080360867914
1739209887.9928422;-45.120503652039325
1739209887.9928498;-38.13080360867914
1739209887.9928575;-45.120503652039325
1739209887.992865;-45.120503652039325
1739209887.9928727;-45.120503652039325
1739209887.9928803;-45.120503652039325
1739209887.992888;-38.13080360867914
1739209887.9928956;-35.57807855764607
1739209887.9929032;-38.13080360867914
1739209887.9929109;-38.13080360867914
1739209887.9929185;-38.13080360867914
1739209887.9929261;-45.120503652039325
1739209887.9929338;-32.816014438256545
1739209887.9929414;-30.49652367304973
1739209887.992949;-45.120503652039325
1739209887.9929566;-45.120503652039325
1739209887.9929643;-33.981070128970906
1739209887.992972;-38.13080360867914
1739209887.9929795;-45.120503652039325
1739209887.9929872;-38.13080360867914
1739209887.9929948;-38.13080360867914
1739209887.9930024;-45.120503652039325
1739209887.99301;-45.120503652039325
1739209887.9930177;-45.120503652039325
1739209887.9930253;-45.120503652039325
1739209887.993033;-45.120503652039325
1739209887.9930406;-38.13080360867914
1739209887.9930482;-45.120503652039325
1739209887.9930558;-38.13080360867914
1739209887.9930634;-38.13080360867914
1739209887.993071;-45.120503652039325
1739209887.9930787;-45.120503652039325
1739209887.9930863;-31.141103565318915
1739209887.993094;-35.57807855764607
1739209887.9931016;-38.13080360867914
1739209887.9931092;-45.120503652039325
1739209887.9931169;-32.816014438256545
1739209887.9931245;-32.816014438256545
1739209887.993132;-45.120503652039325
1739209887.9931397;-45.120503652039325
1739209887.9931474;-38.13080360867914
1739209887.993155;-38.13080360867914
1739209887.9931626;-38.13080360867914
1739209887.9931703;-35.57807855764607
1739209887.993178;-45.120503652039325
1739209887.9931855;-45.120503652039325
1739209887.9931931;-35.57807855764607
1739209887.9932008;-38.13080360867914
1739209887.9932084;-45.120503652039325
1739209887.993216;-45.120503652039325
1739209887.9932237;-38.13080360867914
1739209887.9932313;-38.13080360867914
1739209887.993239;-32.816014438256545
1739209887.9932466;-29.438486411369333
1739209887.9932542;-45.120503652039325
1739209887.9932618;-38.13080360867914
1739209887.9932694;-45.120503652039325
1739209887.993277;-45.120503652039325
1739209887.9932847;-45.120503652039325
1739209887.9932923;-45.120503652039325
1739209887.9933;-38.13080360867914
1739209887.9933076;-45.120503652039325
1739209887.9933152;-38.13080360867914
1739209887.9933228;-32.816014438256545
1739209887.9933305;-45.120503652039325
1739209887.993338;-45.120503652039325
1739209887.9933457;-45.120503652039325
1739209887.9933534;-45.120503652039325
1739209887.993361;-45.120503652039325
1739209887.9933686;-45.120503652039325
1739209887.9933763;-45.120503652039325
1739209887.993384;-33.981070128970906
1739209887.9933915;-45.120503652039325
1739209887.9979415;-35.57807855764607
1739209887.9979446;-45.120503652039325
1739209887.9979475;-38.13080360867914
1739209887.9979506;-33.981070128970906
1739209887.9979534;-45.120503652039325
1739209887.9979565;-45.120503652039325
1739209887.9979594;-38.13080360867914
1739209887.9979625;-45.120503652039325
1739209887.9979653;-38.13080360867914
1739209887.9979684;-45.120503652039325
1739209887.9979713;-45.120503652039325
1739209887.9979744;-38.13080360867914
1739209887.9979773;-38.13080360867914
1739209887.9979804;-45.120503652039325
1739209887.9979832;-38.13080360867914
1739209887.9979863;-45.120503652039325
1739209887.9979892;-45.120503652039325
1739209887.9979923;-38.13080360867914
1739209887.9979951;-38.13080360867914
1739209887.9979982;-38.13080360867914
1739209887.998001;-45.120503652039325
1739209887.9980042;-38.13080360867914
1739209887.998007;-38.13080360867914
1739209887.9980102;-45.120503652039325
1739209887.998013;-38.13080360867914
1739209887.998016;-38.13080360867914
1739209887.998019;-38.13080360867914
1739209887.998022;-38.13080360867914
1739209887.998025;-45.120503652039325
1739209887.998028;-33.981070128970906
1739209887.998031;-33.981070128970906
1739209887.9980338;-38.13080360867914
1739209887.9980369;-45.120503652039325
1739209887.9980397;-38.13080360867914
1739209887.9980428;-35.57807855764607
1739209887.9980457;-45.120503652039325
1739209887.9980488;-45.120503652039325
1739209887.9980516;-45.120503652039325
1739209887.9980547;-32.816014438256545
1739209887.9980576;-38.13080360867914
1739209887.9980607;-45.120503652039325
1739209887.9980636;-38.13080360867914
1739209887.9980667;-33.981070128970906
1739209887.9980695;-38.13080360867914
1739209887.9980726;-45.120503652039325
1739209887.9980755;-38.13080360867914
1739209887.9980786;-38.13080360867914
1739209887.9980814;-38.13080360867914
1739209887.9980845;-38.13080360867914
1739209887.9980874;-35.57807855764607
1739209887.9980905;-38.13080360867914
1739209887.9980934;-45.120503652039325
1739209887.9980965;-45.120503652039325
1739209887.9980993;-45.120503652039325
1739209887.9981024;-45.120503652039325
1739209887.9981053;-33.981070128970906
1739209887.9981084;-35.57807855764607
1739209887.9981112;-45.120503652039325
1739209887.9981143;-45.120503652039325
1739209887.9981172;-35.57807855764607
1739209887.99812;-38.13080360867914
1739209887.9981232;-45.120503652039325
1739209887.998126;-38.13080360867914
1739209887.9981291;-38.13080360867914
1739209887.998132;-38.13080360867914
1739209887.998135;-35.57807855764607
1739209887.998138;-45.120503652039325
1739209887.998141;-38.13080360867914
1739209887.998144;-35.57807855764607
1739209887.998147;-38.13080360867914
1739209887.9981499;-38.13080360867914
1739209887.998153;-45.120503652039325
1739209887.9981558;-45.120503652039325
1739209887.998159;-38.13080360867914
1739209887.9981618;-45.120503652039325
1739209887.998165;-31.141103565318915
1739209887.9981678;-38.13080360867914
1739209887.9981709;-45.120503652039325
1739209887.9981737;-45.120503652039325
1739209887.9981768;-30.49652367304973
1739209887.9981797;-32.816014438256545
1739209887.9981828;-45.120503652039325
1739209887.9981856;-45.120503652039325
1739209887.9981887;-45.120503652039325
1739209887.9981916;-45.120503652039325
1739209887.9981947;-45.120503652039325
1739209887.9981976;-38.13080360867914
1739209887.9982007;-38.13080360867914
1739209887.9982035;-45.120503652039325
1739209887.9982066;-33.981070128970906
1739209887.9982095;-38.13080360867914
1739209887.9982123;-45.120503652039325
1739209887.9982154;-45.120503652039325
1739209887.9982183;-45.120503652039325
1739209887.9982214;-45.120503652039325
1739209887.9982243;-45.120503652039325
1739209887.9982274;-45.120503652039325
1739209887.9982302;-35.57807855764607
1739209887.9982333;-38.13080360867914
1739209887.9982362;-45.120503652039325
1739209887.9982393;-45.120503652039325
1739209887.9982421;-35.57807855764607
1739209887.9982452;-45.120503652039325
1739209887.998248;-31.141103565318893
1739209887.9982512;-30.49652367304973
1739209887.998254;-45.120503652039325
1739209887.9982572;-38.13080360867914
1739209887.99826;-35.57807855764607
1739209887.9982631;-38.13080360867914
1739209887.998266;-38.13080360867914
1739209887.998269;-35.57807855764607
1739209887.998272;-38.13080360867914
1739209887.998275;-45.120503652039325
1739209887.998278;-33.981070128970906
1739209887.998281;-38.13080360867914
1739209887.9982839;-38.13080360867914
1739209887.998287;-38.13080360867914
1739209887.9982898;-35.57807855764607
1739209887.998293;-35.57807855764607
1739209887.9982958;-45.120503652039325
1739209887.9982986;-45.120503652039325
1739209887.9983017;-38.13080360867914
1739209887.9983046;-38.13080360867914
1739209887.9983077;-45.120503652039325
1739209887.9983106;-38.13080360867914
1739209887.9983137;-38.13080360867914
1739209887.9983165;-45.120503652039325
1739209887.9983196;-35.57807855764607
1739209887.9983225;-38.13080360867914
1739209887.9983256;-38.13080360867914
1739209887.9983284;-38.13080360867914
1739209887.9983315;-45.120503652039325
1739209887.9983344;-45.120503652039325
1739209887.9983375;-45.120503652039325
1739209887.9983404;-38.13080360867914
1739209887.9983435;-45.120503652039325
1739209887.9983463;-45.120503652039325
1739209887.9983494;-38.13080360867914
1739209887.9983523;-38.13080360867914
1739209887.9983554;-35.57807855764607
1739209887.9983582;-35.57807855764607
1739209887.9983613;-45.120503652039325
1739209887.9983642;-45.120503652039325
1739209887.9983673;-38.13080360867914
1739209887.9983702;-38.13080360867914
1739209887.9983733;-38.13080360867914
1739209887.9983761;-38.13080360867914
1739209887.9983792;-38.13080360867914
1739209887.998382;-38.13080360867914
1739209887.9983852;-38.13080360867914
1739209887.998388;-38.13080360867914
1739209887.998391;-35.57807855764607
1739209887.998394;-38.13080360867914
1739209887.9983969;-45.120503652039325
1739209887.9984;-45.120503652039325
1739209887.9984028;-35.57807855764607
1739209887.998406;-38.13080360867914
1739209887.9984088;-45.120503652039325
1739209887.998412;-45.120503652039325
1739209887.9984148;-38.13080360867914
1739209887.9984179;-33.981070128970906
1739209887.9984207;-38.13080360867914
1739209887.9984238;-45.120503652039325
1739209887.9984267;-45.120503652039325
1739209887.9984298;-45.120503652039325
1739209887.9984326;-32.816014438256545
1739209887.9984357;-38.13080360867914
1739209887.9984386;-38.13080360867914
1739209887.9984417;-38.13080360867914
1739209887.9984446;-33.981070128970906
1739209887.9984477;-38.13080360867914
1739209887.9984505;-38.13080360867914
1739209887.9984536;-38.13080360867914
1739209887.9984565;-32.816014438256545
1739209887.9984596;-35.57807855764607
1739209887.9984624;-45.120503652039325
1739209887.9984655;-38.13080360867914
1739209887.9984684;-32.816014438256545
1739209887.9984715;-35.57807855764607
1739209887.9984744;-38.13080360867914
1739209887.9984772;-38.13080360867914
1739209887.9984803;-38.13080360867914
1739209887.9984832;-38.13080360867914
1739209887.9984863;-38.13080360867914
1739209887.9984891;-45.120503652039325
1739209887.9984922;-45.120503652039325
1739209887.998495;-38.13080360867914
1739209887.9984982;-38.13080360867914
1739209887.998501;-45.120503652039325
1739209887.9985042;-45.120503652039325
1739209887.998507;-38.13080360867914
1739209887.9985101;-38.13080360867914
1739209887.998513;-38.13080360867914
1739209887.998516;-38.13080360867914
1739209887.998519;-45.120503652039325
1739209887.998522;-38.13080360867914
1739209887.998525;-35.57807855764607
1739209887.998528;-45.120503652039325
1739209887.9985309;-45.120503652039325
1739209887.998534;-33.981070128970906
1739209887.9985368;-31.141103565318915
1739209887.99854;-29.438486411369347
1739209887.9985428;-38.13080360867914
1739209887.998546;-38.13080360867914
1739209887.9985487;-33.981070128970906
1739209887.9985518;-38.13080360867914
1739209887.9985547;-45.120503652039325
1739209887.9985578;-38.13080360867914
1739209887.9985607;-35.57807855764607
1739209887.9985638;-38.13080360867914
1739209887.9985666;-45.120503652039325
1739209887.9985695;-45.120503652039325
1739209887.9985726;-38.13080360867914
1739209887.9985754;-45.120503652039325
1739209887.9933991;-45.120503652039325
1739209887.9934068;-38.13080360867914
1739209887.9934144;-38.13080360867914
1739209887.993422;-38.13080360867914
1739209887.9934297;-26.487275050834715
1739209887.9934373;-38.13080360867914
1739209887.993445;-45.120503652039325
1739209887.9934525;-38.13080360867914
1739209887.9934602;-35.57807855764607
1739209887.9934678;-45.120503652039325
1739209887.9934754;-38.13080360867914
1739209887.993483;-45.120503652039325
1739209887.9934907;-33.981070128970956
1739209887.9934983;-45.120503652039325
1739209887.993506;-38.13080360867914
1739209887.9935136;-38.13080360867914
1739209887.9935212;-45.120503652039325
1739209887.9935288;-33.981070128970906
1739209887.9935365;-38.13080360867914
1739209887.993544;-38.13080360867914
1739209887.9935517;-32.816014438256545
1739209887.9935594;-45.120503652039325
1739209887.993567;-38.13080360867914
1739209887.9935746;-45.120503652039325
1739209887.9935822;-45.120503652039325
1739209887.9935899;-33.981070128970906
1739209887.9935975;-45.120503652039325
1739209887.9936051;-45.120503652039325
1739209887.9936128;-35.57807855764607
1739209887.9936204;-35.57807855764607
1739209887.993628;-38.13080360867914
1739209887.9936357;-45.120503652039325
1739209887.9936433;-35.57807855764607
1739209887.993651;-38.13080360867914
1739209887.9936585;-38.13080360867914
1739209887.9936662;-45.120503652039325
1739209887.9936738;-45.120503652039325
1739209887.9936814;-35.57807855764607
1739209887.993689;-31.141103565318893
1739209887.9936967;-45.120503652039325
1739209887.9937043;-45.120503652039325
1739209887.993712;-38.13080360867914
1739209887.9937196;-38.13080360867914
1739209887.9937272;-38.13080360867914
1739209887.9937348;-38.13080360867914
1739209887.9937425;-38.13080360867914
1739209887.99375;-35.57807855764607
1739209887.9937577;-38.13080360867914
1739209887.9937654;-38.13080360867914
1739209887.993773;-38.13080360867914
1739209887.9937806;-38.13080360867914
1739209887.9937882;-45.120503652039325
1739209887.9937959;-45.120503652039325
1739209887.9938035;-35.57807855764607
1739209887.9938111;-32.816014438256545
1739209887.9938188;-38.13080360867914
1739209887.9938264;-33.981070128970906
1739209887.993834;-38.13080360867914
1739209887.9938416;-38.13080360867914
1739209887.9938493;-38.13080360867914
1739209887.993857;-45.120503652039325
1739209887.9938645;-38.13080360867914
1739209887.9938722;-45.120503652039325
1739209887.9938798;-45.120503652039325
1739209887.9938874;-45.120503652039325
1739209887.993895;-45.120503652039325
1739209887.9939027;-38.13080360867914
1739209887.9939103;-45.120503652039325
1739209887.993918;-38.13080360867914
1739209887.9939256;-33.981070128970906
1739209887.9939332;-45.120503652039325
1739209887.9939408;-45.120503652039325
1739209887.9939485;-45.120503652039325
1739209887.993956;-45.120503652039325
1739209887.9939637;-45.120503652039325
1739209887.9939713;-38.13080360867914
1739209887.993979;-45.120503652039325
1739209887.9939866;-38.13080360867914
1739209887.9939942;-45.120503652039325
1739209887.9940019;-45.120503652039325
1739209887.9940095;-38.13080360867914
1739209887.9940171;-45.120503652039325
1739209887.9940248;-45.120503652039325
1739209887.9940324;-45.120503652039325
1739209887.99404;-38.13080360867914
1739209887.9940476;-38.13080360867914
1739209887.9940553;-45.120503652039325
1739209887.994063;-38.13080360867914
1739209887.9940705;-45.120503652039325
1739209887.9940782;-45.120503652039325
1739209887.9940858;-45.120503652039325
1739209887.9940934;-38.13080360867914
1739209887.994101;-38.13080360867914
1739209887.9941087;-28.992665084841942
1739209887.9941163;-38.13080360867914
1739209887.994124;-38.13080360867914
1739209887.9941316;-45.120503652039325
1739209887.9941392;-35.57807855764607
1739209887.9941468;-38.13080360867914
1739209887.9941545;-45.120503652039325
1739209887.994162;-45.120503652039325
1739209887.9941697;-32.81601443825658
1739209887.9941773;-33.981070128970906
1739209887.994185;-38.13080360867914
1739209887.9941926;-45.120503652039325
1739209887.9942002;-38.13080360867914
1739209887.9942079;-38.13080360867914
1739209887.9942155;-38.13080360867914
1739209887.994223;-38.13080360867914
1739209887.9942307;-27.267205301931607
1739209887.9942384;-38.13080360867914
1739209887.994246;-45.120503652039325
1739209887.9942536;-45.120503652039325
1739209887.9942613;-32.816014438256545
1739209887.994269;-35.57807855764607
1739209887.9942765;-45.120503652039325
1739209887.9942842;-45.120503652039325
1739209887.9942918;-45.120503652039325
1739209887.9942994;-45.120503652039325
1739209887.994307;-45.120503652039325
1739209887.9943147;-45.120503652039325
1739209887.9943223;-45.120503652039325
1739209887.99433;-45.120503652039325
1739209887.9943376;-38.13080360867914
1739209887.9943452;-35.57807855764607
1739209887.9943528;-45.120503652039325
1739209887.9943604;-45.120503652039325
1739209887.994368;-45.120503652039325
1739209887.9943757;-38.13080360867914
1739209887.9943833;-38.13080360867914
1739209887.994391;-45.120503652039325
1739209887.9943986;-45.120503652039325
1739209887.9944062;-45.120503652039325
1739209887.9944139;-28.992665084841942
1739209887.9944215;-38.13080360867914
1739209887.994429;-45.120503652039325
1739209887.9944367;-35.57807855764607
1739209887.9944444;-45.120503652039325
1739209887.994452;-45.120503652039325
1739209887.9944596;-38.13080360867914
1739209887.9944673;-35.57807855764607
1739209887.994475;-33.981070128970956
1739209887.9944825;-45.120503652039325
1739209887.9944901;-33.981070128970906
1739209887.9944978;-38.13080360867914
1739209887.9945054;-45.120503652039325
1739209887.994513;-38.13080360867914
1739209887.9945207;-45.120503652039325
1739209887.9945283;-45.120503652039325
1739209887.994536;-29.438486411369333
1739209887.9945436;-32.816014438256545
1739209887.9945512;-38.13080360867914
1739209887.9945588;-32.816014438256545
1739209887.9945664;-45.120503652039325
1739209887.994574;-45.120503652039325
1739209887.9945817;-38.13080360867914
1739209887.9945893;-45.120503652039325
1739209887.994597;-35.57807855764607
1739209887.9946046;-38.13080360867914
1739209887.9946122;-45.120503652039325
1739209887.9946198;-45.120503652039325
1739209887.9946275;-38.13080360867914
1739209887.994635;-45.120503652039325
1739209887.9946427;-45.120503652039325
1739209887.9946504;-38.13080360867914
1739209887.994658;-45.120503652039325
1739209887.9946656;-45.120503652039325
1739209887.9946733;-45.120503652039325
1739209887.994681;-45.120503652039325
1739209887.9946885;-45.120503652039325
1739209887.9946961;-38.13080360867914
1739209887.9947038;-38.13080360867914
1739209887.9947114;-38.13080360867914
1739209887.994719;-38.13080360867914
1739209887.9947267;-38.13080360867914
1739209887.9947343;-38.13080360867914
1739209887.994742;-45.120503652039325
1739209887.9947495;-45.120503652039325
1739209887.9947572;-45.120503652039325
1739209887.9947648;-38.13080360867914
1739209887.9947724;-38.13080360867914
1739209887.99478;-38.13080360867914
1739209887.9947877;-45.120503652039325
1739209887.9947953;-45.120503652039325
1739209887.994803;-45.120503652039325
1739209887.9948106;-38.13080360867914
1739209887.9948182;-38.13080360867914
1739209887.9948258;-45.120503652039325
1739209887.9948335;-45.120503652039325
1739209887.994841;-38.13080360867914
1739209887.9948487;-31.141103565318915
1739209887.9948564;-33.981070128970906
1739209887.994864;-38.13080360867914
1739209887.9948716;-38.13080360867914
1739209887.9948792;-33.981070128970906
1739209887.9948869;-38.13080360867914
1739209887.9948945;-45.120503652039325
1739209887.9949021;-33.981070128970906
1739209887.9949098;-45.120503652039325
1739209887.9949174;-45.120503652039325
1739209887.994925;-38.13080360867914
1739209887.9949327;-33.981070128970906
1739209887.9949403;-45.120503652039325
1739209887.994948;-45.120503652039325
1739209887.9949555;-45.120503652039325
1739209887.9949632;-45.120503652039325
1739209887.9949708;-45.120503652039325
1739209887.9949784;-45.120503652039325
1739209887.994986;-38.13080360867914
1739209887.9949937;-33.981070128970906
1739209887.9950013;-32.816014438256545
1739209887.995009;-45.120503652039325
1739209887.9950166;-38.13080360867914
1739209887.9950242;-45.120503652039325
1739209887.9950318;-27.267205301931607
1739209887.9950395;-31.141103565318915
1739209887.995047;-38.13080360867914
1739209887.9950547;-38.13080360867914
1739209887.9950624;-31.141103565318915
1739209887.99507;-38.13080360867914
1739209887.9950776;-45.120503652039325
1739209887.9950852;-45.120503652039325
1739209887.9950929;-45.120503652039325
1739209887.9951005;-38.13080360867914
1739209887.9951081;-38.13080360867914
1739209887.9951158;-45.120503652039325
1739209887.9951234;-45.120503652039325
1739209887.995131;-45.120503652039325
1739209887.9951386;-45.120503652039325
1739209887.9951463;-45.120503652039325
1739209887.995154;-35.57807855764607
1739209887.9951615;-38.13080360867914
1739209887.9951692;-38.13080360867914
1739209887.9951768;-38.13080360867914
1739209887.9951844;-38.13080360867914
1739209887.995192;-45.120503652039325
1739209887.9951997;-38.13080360867914
1739209887.9952073;-38.13080360867914
1739209887.995215;-31.141103565318915
1739209887.9952226;-33.981070128970906
1739209887.9952302;-45.120503652039325
1739209887.9952378;-45.120503652039325
1739209887.9952455;-45.120503652039325
1739209887.995253;-45.120503652039325
1739209887.9952607;-45.120503652039325
1739209887.9952683;-35.57807855764607
1739209887.995276;-38.13080360867914
1739209887.9952836;-38.13080360867914
1739209887.9952912;-45.120503652039325
1739209887.9952989;-38.13080360867914
1739209887.9953065;-33.981070128970906
1739209887.9953141;-38.13080360867914
1739209887.9953218;-38.13080360867914
1739209887.9953294;-38.13080360867914
1739209887.995337;-38.13080360867914
1739209887.9953446;-33.981070128970906
1739209887.9953523;-45.120503652039325
1739209887.99536;-33.981070128970906
1739209887.9953675;-33.981070128970906
1739209887.9953752;-45.120503652039325
1739209887.9953828;-38.13080360867914
1739209887.9953904;-38.13080360867914
1739209887.995398;-38.13080360867914
1739209887.9954057;-38.13080360867914
1739209887.9954133;-38.13080360867914
1739209887.995421;-38.13080360867914
1739209887.9954286;-38.13080360867914
1739209887.9954362;-35.57807855764607
1739209887.9954438;-38.13080360867914
1739209887.9954515;-45.120503652039325
1739209887.995459;-38.13080360867914
1739209887.9954667;-38.13080360867914
1739209887.9954743;-45.120503652039325
1739209887.995482;-45.120503652039325
1739209887.9954896;-38.13080360867914
1739209887.9954972;-45.120503652039325
1739209887.9955049;-45.120503652039325
1739209887.9955125;-45.120503652039325
1739209887.99552;-45.120503652039325
1739209887.9955277;-45.120503652039325
1739209887.9955354;-38.13080360867914
1739209887.995543;-38.13080360867914
1739209887.9955506;-38.13080360867914
1739209887.9955583;-45.120503652039325
1739209887.995566;-45.120503652039325
1739209887.9955735;-38.13080360867914
1739209887.9955812;-45.120503652039325
1739209887.9955888;-35.57807855764607
1739209887.9955964;-38.13080360867914
1739209887.995604;-38.13080360867914
1739209887.9956117;-45.120503652039325
1739209887.9956193;-35.57807855764607
1739209887.995627;-45.120503652039325
1739209887.9956346;-38.13080360867914
1739209887.9956422;-38.13080360867914
1739209887.9956498;-38.13080360867914
1739209887.9956574;-45.120503652039325
1739209887.995665;-35.57807855764607
1739209887.9956727;-35.57807855764607
1739209887.9956803;-45.120503652039325
1739209887.995688;-38.13080360867914
1739209887.9956956;-38.13080360867914
1739209887.9957032;-45.120503652039325
1739209887.9957108;-45.120503652039325
1739209887.9957185;-38.13080360867914
1739209887.995726;-38.13080360867914
1739209887.9957337;-35.57807855764607
1739209887.9957414;-38.13080360867914
1739209887.995749;-45.120503652039325
1739209887.9957566;-33.981070128970906
1739209887.9957643;-38.13080360867914
1739209887.995772;-29.438486411369333
1739209887.9957795;-32.816014438256545
1739209887.9957871;-45.120503652039325
1739209887.9957948;-35.57807855764607
1739209887.9958024;-45.120503652039325
1739209887.99581;-45.120503652039325
1739209887.9958177;-45.120503652039325
1739209887.9958253;-31.141103565318893
1739209887.995833;-31.141103565318943
1739209887.9958405;-45.120503652039325
1739209887.9958482;-38.13080360867914
1739209887.9958558;-38.13080360867914
1739209887.9958634;-45.120503652039325
1739209887.995871;-45.120503652039325
1739209887.9958787;-45.120503652039325
1739209887.9958863;-45.120503652039325
1739209887.995894;-32.816014438256545
1739209887.9959016;-32.816014438256545
1739209887.9959092;-38.13080360867914
1739209887.9959168;-38.13080360867914
1739209887.9959245;-45.120503652039325
1739209887.995932;-45.120503652039325
1739209887.9959397;-38.13080360867914
1739209887.9959474;-45.120503652039325
1739209887.995955;-27.8777449560314
1739209887.9959626;-31.141103565318893
1739209887.9959702;-45.120503652039325
1739209887.9959779;-38.13080360867914
1739209887.9959855;-35.57807855764607
1739209887.9959931;-38.13080360867914
1739209887.9960008;-45.120503652039325
1739209887.9960084;-38.13080360867914
1739209887.996016;-45.120503652039325
1739209887.9960237;-45.120503652039325
1739209887.9960313;-38.13080360867914
