CAN Message; 0x1d3:00001a759cf688bb
1739209769.1025329;-35.57807855764607
1739209769.1025796;-45.120503652039325
1739209769.102626;-45.120503652039325
1739209769.1026726;-38.13080360867914
1739209769.1027193;-38.13080360867914
1739209769.1027658;-45.120503652039325
1739209769.1028123;-38.13080360867914
1739209769.102859;-45.120503652039325
1739209769.1029055;-45.120503652039325
1739209769.1029522;-45.120503652039325
1739209769.1029987;-45.120503652039325
1739209769.1030452;-38.13080360867914
1739209769.103092;-45.120503652039325
1739209769.1031384;-45.120503652039325
1739209769.103185;-45.120503652039325
1739209769.1032317;-28.21854285175415
1739209769.1032782;-32.816014438256545
1739209769.1033247;-45.120503652039325
1739209769.1033714;-38.13080360867914
1739209769.1034179;-35.57807855764607
1739209769.1034644;-35.57807855764607
1739209769.103511;-45.120503652039325
1739209769.1035576;-38.13080360867914
1739209769.103604;-45.120503652039325
1739209769.1036508;-45.120503652039325
1739209769.1036973;-45.120503652039325
1739209769.1037438;-38.13080360867914
1739209769.1037905;-45.120503652039325
1739209769.103837;-45.120503652039325
1739209769.1038835;-45.120503652039325
1739209769.1039302;-45.120503652039325
1739209769.1039767;-33.981070128970906
1739209769.1040232;-35.57807855764607
1739209769.10407;-38.13080360867914
1739209769.1041164;-38.13080360867914
1739209769.104163;-45.120503652039325
1739209769.1042097;-45.120503652039325
1739209769.1042562;-38.13080360867914
1739209769.104303;-45.120503652039325
1739209769.1043494;-38.13080360867914
1739209769.1043959;-35.57807855764607
1739209769.1044426;-38.13080360867914
1739209769.104489;-38.13080360867914
1739209769.1045356;-45.120503652039325
1739209769.1045823;-45.120503652039325
1739209769.1046288;-45.120503652039325
1739209769.1046753;-38.13080360867914
1739209769.104722;-45.120503652039325
1739209769.1047685;-38.13080360867914
1739209769.104815;-32.816014438256545
1739209769.1048617;-32.816014438256545
1739209769.1049082;-45.120503652039325
1739209769.1049547;-45.120503652039325
1739209769.1050014;-35.57807855764607
1739209769.105048;-45.120503652039325
1739209769.1050944;-30.49652367304973
1739209769.1051412;-28.992665084841942
1739209769.1051877;-45.120503652039325
1739209769.1052341;-45.120503652039325
1739209769.1052809;-38.13080360867914
1739209769.1053274;-38.13080360867914
1739209769.1053739;-45.120503652039325
1739209769.1054206;-33.981070128970906
1739209769.105467;-45.120503652039325
1739209769.1055136;-38.13080360867914
1739209769.1055603;-35.57807855764607
1739209769.1056068;-45.120503652039325
1739209769.1056533;-45.120503652039325
1739209769.1057;-33.981070128970906
1739209769.1057465;-38.13080360867914
1739209769.105793;-45.120503652039325
1739209769.1058397;-38.13080360867914
1739209769.1058862;-38.13080360867914
1739209769.105933;-45.120503652039325
1739209769.1059794;-45.120503652039325
1739209769.106026;-38.13080360867914
1739209769.1060727;-45.120503652039325
1739209769.1061192;-45.120503652039325
1739209769.1061656;-45.120503652039325
1739209769.1062124;-38.13080360867914
1739209769.1062589;-32.816014438256545
1739209769.1063054;-38.13080360867914
1739209769.106352;-45.120503652039325
1739209769.1063986;-38.13080360867914
1739209769.106445;-33.981070128970906
1739209769.1064918;-38.13080360867914
1739209769.1065383;-38.13080360867914
1739209769.1065848;-45.120503652039325
1739209769.1066315;-45.120503652039325
1739209769.106678;-32.816014438256545
1739209769.1067245;-38.13080360867914
1739209769.1067712;-45.120503652039325
1739209769.1068177;-45.120503652039325
1739209769.1068642;-45.120503652039325
1739209769.106911;-31.141103565318915
1739209769.1069574;-38.13080360867914
1739209769.107004;-45.120503652039325
1739209769.1070507;-32.816014438256545
1739209769.1070971;-45.120503652039325
1739209769.1071436;-45.120503652039325
1739209769.1071904;-38.13080360867914
1739209769.1072369;-45.120503652039325
1739209769.1072836;-45.120503652039325
1739209769.10733;-45.120503652039325
1739209769.1073766;-38.13080360867914
1739209769.1074233;-33.981070128970906
1739209769.1074698;-38.13080360867914
1739209769.1075163;-38.13080360867914
1739209769.107563;-35.57807855764607
1739209769.1076095;-38.13080360867914
1739209769.107656;-45.120503652039325
1739209769.1077027;-38.13080360867914
1739209769.1077492;-45.120503652039325
1739209769.1077957;-33.981070128970906
1739209769.1078424;-38.13080360867914
1739209769.107889;-35.57807855764607
1739209769.1079354;-38.13080360867914
1739209769.1079822;-45.120503652039325
1739209769.1080287;-45.120503652039325
1739209769.1080751;-45.120503652039325
1739209769.1081219;-35.57807855764607
1739209769.1081684;-33.981070128970906
1739209769.1082149;-38.13080360867914
1739209769.1082616;-35.57807855764607
1739209769.108308;-38.13080360867914
1739209769.1083546;-38.13080360867914
1739209769.1084013;-45.120503652039325
1739209769.1084478;-45.120503652039325
1739209769.1084943;-45.120503652039325
1739209769.108541;-45.120503652039325
1739209769.1085875;-45.120503652039325
1739209769.108634;-38.13080360867914
1739209769.1086807;-38.13080360867914
1739209769.1087272;-38.13080360867914
1739209769.1087737;-38.13080360867914
1739209769.1088204;-45.120503652039325
1739209769.108867;-45.120503652039325
1739209769.1089137;-45.120503652039325
1739209769.1089602;-45.120503652039325
1739209769.1090066;-38.13080360867914
1739209769.1090534;-33.981070128970906
1739209769.1090999;-38.13080360867914
1739209769.1091464;-45.120503652039325
1739209769.109193;-45.120503652039325
1739209769.1092396;-38.13080360867914
1739209769.109286;-33.981070128970906
1739209769.1093328;-45.120503652039325
1739209769.1093793;-45.120503652039325
1739209769.1094258;-38.13080360867914
1739209769.1094725;-38.13080360867914
1739209769.109519;-45.120503652039325
1739209769.1095655;-38.13080360867914
1739209769.1096122;-38.13080360867914
1739209769.1096587;-33.981070128970956
1739209769.1097052;-38.13080360867914
1739209769.109752;-38.13080360867914
1739209769.1097984;-38.13080360867914
1739209769.109845;-45.120503652039325
1739209769.1098917;-45.120503652039325
1739209769.1099381;-38.13080360867914
1739209769.1099846;-33.981070128970906
1739209769.1100314;-27.267205301931607
1739209769.1100779;-45.120503652039325
1739209769.1101243;-38.13080360867914
1739209769.110171;-38.13080360867914
1739209769.1102176;-35.57807855764607
1739209769.1102643;-45.120503652039325
1739209769.1103108;-32.816014438256545
1739209769.1103573;-45.120503652039325
1739209769.110404;-33.981070128970956
1739209769.1104505;-45.120503652039325
1739209769.110497;-35.57807855764607
1739209769.1105437;-45.120503652039325
1739209769.1105902;-45.120503652039325
1739209769.1106367;-38.13080360867914
1739209769.1106834;-35.57807855764607
1739209769.11073;-38.13080360867914
1739209769.1107764;-32.816014438256545
1739209769.1108232;-35.57807855764607
1739209769.1108696;-38.13080360867914
1739209769.1109161;-38.13080360867914
1739209769.1109629;-38.13080360867914
1739209769.1110094;-38.13080360867914
1739209769.1110559;-38.13080360867914
1739209769.1111026;-38.13080360867914
1739209769.111149;-38.13080360867914
1739209769.1111956;-38.13080360867914
1739209769.1112423;-45.120503652039325
1739209769.1112888;-45.120503652039325
1739209769.1113353;-45.120503652039325
1739209769.111382;-38.13080360867914
1739209769.1114285;-35.57807855764607
1739209769.111475;-38.13080360867914
1739209769.1115217;-45.120503652039325
1739209769.1115682;-45.120503652039325
1739209769.1116147;-45.120503652039325
1739209769.1116614;-45.120503652039325
1739209769.111708;-45.120503652039325
1739209769.1117544;-45.120503652039325
1739209769.1118011;-45.120503652039325
1739209769.1118476;-38.13080360867914
1739209769.1118944;-28.21854285175415
1739209769.1119409;-32.816014438256545
1739209769.1119874;-45.120503652039325
1739209769.112034;-45.120503652039325
1739209769.1120806;-30.49652367304973
1739209769.112127;-45.120503652039325
1739209769.1121738;-45.120503652039325
1739209769.1122203;-38.13080360867914
1739209769.1122668;-38.13080360867914
1739209769.1123135;-45.120503652039325
1739209769.11236;-45.120503652039325
1739209769.1124065;-45.120503652039325
1739209769.1124532;-45.120503652039325
1739209769.1124997;-45.120503652039325
1739209769.1125462;-45.120503652039325
1739209769.112593;-45.120503652039325
1739209769.1126394;-26.991370085610736
1739209769.112686;-30.49652367304973
1739209769.1127326;-45.120503652039325
1739209769.1127791;-38.13080360867914
1739209769.1128256;-35.57807855764607
1739209769.1128724;-45.120503652039325
1739209769.1129189;-45.120503652039325
1739209769.1129653;-45.120503652039325
1739209769.113012;-35.57807855764607
1739209769.1130586;-45.120503652039325
1739209769.113105;-45.120503652039325
1739209769.1131518;-38.13080360867914
1739209769.1131983;-38.13080360867914
1739209769.113245;-45.120503652039325
1739209769.1132915;-45.120503652039325
1739209769.113338;-38.13080360867914
1739209769.1133847;-38.13080360867914
1739209769.1134312;-45.120503652039325
1739209769.1134777;-45.120503652039325
1739209769.1135244;-38.13080360867914
1739209769.113571;-38.13080360867914
1739209769.1136174;-33.981070128970906
1739209769.1136642;-45.120503652039325
1739209769.1137106;-45.120503652039325
1739209769.1137571;-35.57807855764607
1739209769.1138039;-35.57807855764607
1739209769.1138504;-45.120503652039325
1739209769.1138968;-45.120503652039325
1739209769.1139436;-32.816014438256545
1739209769.11399;-38.13080360867914
1739209769.1140366;-45.120503652039325
1739209769.1140833;-38.13080360867914
1739209769.1141298;-38.13080360867914
1739209769.1141763;-45.120503652039325
1739209769.114223;-45.120503652039325
1739209769.1142695;-38.13080360867914
1739209769.114316;-32.816014438256545
1739209769.1143627;-33.981070128970906
1739209769.1144092;-45.120503652039325
1739209769.1144557;-45.120503652039325
1739209769.1145024;-32.816014438256545
1739209769.114549;-33.981070128970906
1739209769.1145954;-38.13080360867914
1739209769.1146421;-45.120503652039325
1739209769.1146886;-45.120503652039325
1739209769.1147351;-45.120503652039325
1739209769.1147819;-45.120503652039325
1739209769.1148283;-38.13080360867914
1739209769.114875;-38.13080360867914
1739209769.1149216;-35.57807855764607
1739209769.114968;-45.120503652039325
1739209769.1150148;-38.13080360867914
1739209769.1150613;-45.120503652039325
1739209769.1151078;-33.981070128970906
1739209769.1151545;-45.120503652039325
1739209769.115201;-45.120503652039325
1739209769.1152475;-38.13080360867914
1739209769.1152942;-38.13080360867914
1739209769.1153407;-38.13080360867914
1739209769.1153872;-38.13080360867914
1739209769.115434;-38.13080360867914
1739209769.1154804;-45.120503652039325
1739209769.115527;-45.120503652039325
1739209769.1155736;-38.13080360867914
1739209769.1156201;-45.120503652039325
1739209769.1156666;-33.981070128970906
1739209769.1157134;-38.13080360867914
1739209769.1157598;-38.13080360867914
1739209769.1158063;-45.120503652039325
1739209769.115853;-38.13080360867914
1739209769.1158996;-38.13080360867914
1739209769.115946;-38.13080360867914
1739209769.1159928;-45.120503652039325
1739209769.1160393;-38.13080360867914
1739209769.1160858;-35.57807855764607
1739209769.1161325;-38.13080360867914
1739209769.116179;-45.120503652039325
1739209769.1162257;-33.981070128970906
1739209769.1162722;-45.120503652039325
1739209769.1163187;-38.13080360867914
1739209769.1163654;-45.120503652039325
1739209769.116412;-38.13080360867914
1739209769.1164584;-33.981070128970906
1739209769.1165051;-38.13080360867914
1739209769.1165516;-38.13080360867914
1739209769.1165981;-38.13080360867914
1739209769.1166449;-38.13080360867914
1739209769.1166914;-45.120503652039325
1739209769.1167378;-45.120503652039325
1739209769.1167846;-33.981070128970906
1739209769.116831;-33.981070128970906
1739209769.1168776;-45.120503652039325
1739209769.1169243;-35.57807855764607
1739209769.1169708;-33.981070128970906
1739209769.1170173;-45.120503652039325
1739209769.117064;-35.57807855764607
1739209769.1171105;-35.57807855764607
1739209769.117157;-38.13080360867914
1739209769.1172037;-45.120503652039325
1739209769.1172502;-45.120503652039325
1739209769.1172967;-38.13080360867914
1739209769.1173434;-38.13080360867914
1739209769.11739;-38.13080360867914
1739209769.1174364;-38.13080360867914
1739209769.1174831;-45.120503652039325
1739209769.1175296;-38.13080360867914
1739209769.1175761;-38.13080360867914
1739209769.1176229;-35.57807855764607
1739209769.1176693;-45.120503652039325
1739209769.1177158;-38.13080360867914
1739209769.1177626;-38.13080360867914
1739209769.117809;-45.120503652039325
1739209769.1178558;-38.13080360867914
1739209769.1179023;-38.13080360867914
1739209769.1179488;-32.816014438256545
1739209769.1179955;-38.13080360867914
1739209769.118042;-38.13080360867914
1739209769.1180885;-35.57807855764607
1739209769.1181352;-45.120503652039325
1739209769.1181817;-38.13080360867914
1739209769.1182282;-45.120503652039325
1739209769.118275;-38.13080360867914
1739209769.1183214;-38.13080360867914
1739209769.118368;-45.120503652039325
1739209769.1184146;-38.13080360867914
1739209769.1184611;-38.13080360867914
1739209769.1185076;-45.120503652039325
1739209769.1185544;-45.120503652039325
1739209769.1186008;-45.120503652039325
1739209769.1186473;-38.13080360867914
1739209769.118694;-38.13080360867914
1739209769.1187406;-45.120503652039325
1739209769.118787;-45.120503652039325
1739209769.1188338;-45.120503652039325
1739209769.1188803;-35.57807855764607
1739209769.1189268;-38.13080360867914
1739209769.1189735;-45.120503652039325
1739209769.11902;-35.57807855764607
1739209769.1190665;-45.120503652039325
1739209769.1191132;-45.120503652039325
1739209769.1191597;-45.120503652039325
1739209769.1192064;-45.120503652039325
1739209769.119253;-38.13080360867914
1739209769.1192994;-35.57807855764607
1739209769.1193461;-38.13080360867914
1739209769.1193926;-32.816014438256545
1739209769.1194391;-45.120503652039325
1739209769.1194859;-45.120503652039325
1739209769.1195323;-45.120503652039325
1739209769.1195788;-35.57807855764607
1739209769.1196256;-38.13080360867914
1739209769.119672;-45.120503652039325
1739209769.1197186;-38.13080360867914
1739209769.1197653;-45.120503652039325
1739209769.1198118;-38.13080360867914
1739209769.1198583;-38.13080360867914
1739209769.119905;-38.13080360867914
1739209769.1199515;-45.120503652039325
1739209769.119998;-38.13080360867914
1739209769.1200447;-38.13080360867914
1739209769.1200912;-45.120503652039325
1739209769.1201377;-33.981070128970906
1739209769.1201844;-45.120503652039325
1739209769.120231;-45.120503652039325
1739209769.1202774;-33.981070128970906
1739209769.1203241;-38.13080360867914
1739209769.1203706;-45.120503652039325
1739209769.120417;-45.120503652039325
1739209769.1204638;-35.57807855764607
1739209769.1205103;-38.13080360867914
1739209769.1205568;-45.120503652039325
1739209769.1206036;-45.120503652039325
1739209769.12065;-38.13080360867914
1739209769.1206965;-45.120503652039325
1739209769.1207433;-35.57807855764607
1739209769.1207898;-38.13080360867914
1739209769.1208365;-38.13080360867914
1739209769.120883;-38.13080360867914
1739209769.1209295;-32.816014438256545
1739209769.1209762;-32.816014438256545
1739209769.1210227;-45.120503652039325
1739209769.1210692;-38.13080360867914
1739209769.121116;-38.13080360867914
1739209769.1211624;-38.13080360867914
1739209769.121209;-45.120503652039325
1739209769.1212556;-33.981070128970906
1739209769.1213021;-45.120503652039325
1739209769.1213486;-38.13080360867914
1739209769.1213953;-38.13080360867914
1739209769.1214418;-38.13080360867914
1739209769.1214883;-45.120503652039325
1739209769.121535;-45.120503652039325
1739209769.1215816;-32.816014438256545
1739209769.121628;-45.120503652039325
1739209769.1216748;-32.816014438256545
1739209769.1217213;-32.816014438256545
1739209769.1217678;-35.57807855764607
1739209769.1218145;-35.57807855764607
1739209769.121861;-45.120503652039325
1739209769.1219075;-45.120503652039325
1739209769.1219542;-45.120503652039325
1739209769.1220007;-38.13080360867914
1739209769.1220472;-38.13080360867914
1739209769.122094;-38.13080360867914
1739209769.1221404;-45.120503652039325
1739209769.1221871;-45.120503652039325
1739209769.1222336;-45.120503652039325
1739209769.1222801;-45.120503652039325
1739209769.1223269;-35.57807855764607
1739209769.1223733;-38.13080360867914
1739209769.1224198;-45.120503652039325
1739209769.1224666;-33.981070128970956
1739209769.122513;-45.120503652039325
1739209769.1225595;-45.120503652039325
1739209769.1226063;-45.120503652039325
1739209769.1226528;-45.120503652039325
1739209769.1226993;-38.13080360867914
1739209769.122746;-45.120503652039325
1739209769.1227925;-38.13080360867914
1739209769.122839;-30.49652367304973
1739209769.1228857;-38.13080360867914
1739209769.1229322;-38.13080360867914
1739209769.1229787;-45.120503652039325
1739209769.1230254;-38.13080360867914
1739209769.123072;-38.13080360867914
1739209769.1231184;-33.981070128970906
1739209769.1231651;-45.120503652039325
1739209769.1232116;-38.13080360867914
1739209769.123258;-35.57807855764607
1739209769.1233048;-38.13080360867914
1739209769.1233513;-45.120503652039325
1739209769.1233978;-45.120503652039325
1739209769.1234446;-35.57807855764607
1739209769.123491;-33.981070128970906
1739209769.1235375;-45.120503652039325
1739209769.1235843;-45.120503652039325
1739209769.1236308;-38.13080360867914
1739209769.1236773;-45.120503652039325
1739209769.123724;-45.120503652039325
1739209769.1237705;-45.120503652039325
1739209769.1238172;-38.13080360867914
1739209769.1238637;-45.120503652039325
1739209769.1239102;-38.13080360867914
1739209769.123957;-38.13080360867914
1739209769.1240034;-45.120503652039325
1739209769.12405;-38.13080360867914
1739209769.1240966;-35.57807855764607
1739209769.1241431;-35.57807855764607
1739209769.1241896;-38.13080360867914
1739209769.1242363;-45.120503652039325
1739209769.1242828;-45.120503652039325
1739209769.1243293;-45.120503652039325
1739209769.124376;-45.120503652039325
1739209769.1244226;-38.13080360867914
1739209769.124469;-38.13080360867914
1739209769.1245158;-38.13080360867914
1739209769.1245623;-38.13080360867914
1739209769.1246088;-45.120503652039325
1739209769.1246555;-38.13080360867914
1739209769.124702;-33.981070128970906
1739209769.1247485;-45.120503652039325
1739209769.1247952;-38.13080360867914
1739209769.1248417;-38.13080360867914
1739209769.1248882;-45.120503652039325
1739209769.124935;-45.120503652039325
1739209769.1249814;-38.13080360867914
1739209769.125028;-35.57807855764607
1739209769.1250746;-32.816014438256545
1739209769.125121;-38.13080360867914
1739209769.1251678;-45.120503652039325
1739209769.1252143;-45.120503652039325
1739209769.1252608;-35.57807855764607
1739209769.1253076;-33.981070128970906
1739209769.125354;-45.120503652039325
1739209769.1254005;-32.816014438256545
1739209769.1254473;-38.13080360867914
1739209769.1254938;-45.120503652039325
1739209769.1255403;-38.13080360867914
1739209769.125587;-38.13080360867914
1739209769.1256335;-38.13080360867914
1739209769.12568;-38.13080360867914
1739209769.1257267;-45.120503652039325
1739209769.1257732;-45.120503652039325
1739209769.1258197;-35.57807855764607
1739209769.1258664;-45.120503652039325
1739209769.125913;-45.120503652039325
1739209769.1259594;-38.13080360867914
1739209769.1260061;-33.981070128970906
1739209769.1260526;-33.981070128970906
1739209769.126099;-45.120503652039325
1739209769.1261458;-45.120503652039325
1739209769.1261923;-33.981070128970906
1739209769.1262388;-28.992665084841942
1739209769.1262856;-45.120503652039325
1739209769.126332;-45.120503652039325
1739209769.1263785;-38.13080360867914
1739209769.1264253;-33.981070128970906
1739209769.1264718;-45.120503652039325
1739209769.1265182;-38.13080360867914
1739209769.126565;-45.120503652039325
1739209769.1266115;-31.141103565318943
1739209769.126658;-38.13080360867914
1739209769.1267047;-33.981070128970906
1739209769.1267512;-45.120503652039325
1739209769.126798;-38.13080360867914
1739209769.1268444;-35.57807855764607
1739209769.126891;-45.120503652039325
1739209769.1269376;-38.13080360867914
1739209769.1269841;-30.49652367304973
1739209769.1270306;-38.13080360867914
1739209769.1270773;-45.120503652039325
1739209769.1271238;-38.13080360867914
1739209769.1271703;-38.13080360867914
1739209769.127217;-45.120503652039325
1739209769.1272635;-45.120503652039325
1739209769.12731;-45.120503652039325
1739209769.1273568;-35.57807855764607
1739209769.1274033;-35.57807855764607
1739209769.1274498;-45.120503652039325
1739209769.1274965;-45.120503652039325
1739209769.127543;-35.57807855764607
1739209769.1275895;-38.13080360867914
1739209769.1276362;-45.120503652039325
1739209769.1276827;-45.120503652039325
1739209769.1277292;-38.13080360867914
1739209769.127776;-38.13080360867914
1739209769.1278224;-38.13080360867914
1739209769.127869;-45.120503652039325
1739209769.1279156;-45.120503652039325
1739209769.127962;-38.13080360867914
1739209769.1280086;-45.120503652039325
1739209769.1280553;-38.13080360867914
1739209769.1281018;-25.826314394896354
1739209769.1281486;-33.981070128970906
1739209769.128195;-45.120503652039325
1739209769.1282415;-45.120503652039325
1739209769.1282883;-38.13080360867914
1739209769.1283348;-38.13080360867914
1739209769.1283813;-38.13080360867914
1739209769.128428;-45.120503652039325
1739209769.1284745;-45.120503652039325
1739209769.128521;-38.13080360867914
1739209769.1285677;-38.13080360867914
1739209769.1286142;-38.13080360867914
1739209769.1286607;-35.57807855764607
1739209769.1287074;-35.57807855764607
1739209769.128754;-45.120503652039325
1739209769.1288004;-38.13080360867914
1739209769.1288471;-35.57807855764607
1739209769.1288936;-38.13080360867914
1739209769.12894;-45.120503652039325
1739209769.1289868;-45.120503652039325
1739209769.1290333;-45.120503652039325
1739209769.1290798;-38.13080360867914
1739209769.1291265;-45.120503652039325
1739209769.129173;-45.120503652039325
1739209769.1292195;-32.816014438256545
1739209769.1292663;-38.13080360867914
1739209769.1293128;-38.13080360867914
1739209769.1293592;-45.120503652039325
1739209769.129406;-35.57807855764607
1739209769.1294525;-38.13080360867914
1739209769.129499;-38.13080360867914
1739209769.1295457;-35.57807855764607
1739209769.1295922;-45.120503652039325
1739209769.1296387;-45.120503652039325
1739209769.1296854;-38.13080360867914
1739209769.129732;-38.13080360867914
1739209769.1297786;-45.120503652039325
1739209769.129825;-31.141103565318915
1739209769.1298716;-35.57807855764607
1739209769.1299183;-38.13080360867914
1739209769.1299648;-38.13080360867914
1739209769.1300113;-45.120503652039325
1739209769.130058;-45.120503652039325
1739209769.1301045;-38.13080360867914
1739209769.130151;-45.120503652039325
1739209769.1301978;-45.120503652039325
1739209769.1302443;-35.57807855764607
1739209769.1302907;-32.816014438256545
1739209769.1303375;-45.120503652039325
1739209769.130384;-33.981070128970906
1739209769.1304305;-38.13080360867914
1739209769.1304772;-45.120503652039325
1739209769.1305237;-35.57807855764607
1739209769.1305702;-38.13080360867914
1739209769.130617;-38.13080360867914
1739209769.1306634;-38.13080360867914
1739209769.13071;-38.13080360867914
1739209769.1307566;-28.992665084841942
1739209769.130803;-45.120503652039325
1739209769.1308496;-38.13080360867914
1739209769.1308963;-38.13080360867914
1739209769.1309428;-33.981070128970906
1739209769.1309893;-38.13080360867914
1739209769.131036;-45.120503652039325
1739209769.1310825;-45.120503652039325
1739209769.1311293;-38.13080360867914
1739209769.1311758;-45.120503652039325
1739209769.1312222;-45.120503652039325
1739209769.131269;-45.120503652039325
1739209769.1313155;-38.13080360867914
1739209769.131362;-35.57807855764607
1739209769.1314087;-38.13080360867914
1739209769.1314552;-45.120503652039325
1739209769.1315017;-31.14110356531892
1739209769.1315484;-38.13080360867914
1739209769.131595;-45.120503652039325
1739209769.1316414;-38.13080360867914
1739209769.131688;-45.120503652039325
1739209769.1317346;-45.120503652039325
1739209769.131781;-38.13080360867914
1739209769.1318278;-45.120503652039325
1739209769.1318743;-28.992665084841942
1739209769.1319208;-38.13080360867914
1739209769.1319675;-45.120503652039325
1739209769.132014;-45.120503652039325
1739209769.1320605;-33.981070128970906
1739209769.1321073;-38.13080360867914
1739209769.1321537;-45.120503652039325
1739209769.1322002;-45.120503652039325
1739209769.132247;-30.49652367304973
1739209769.1322935;-45.120503652039325
1739209769.13234;-45.120503652039325
1739209769.1323867;-33.981070128970906
1739209769.1324332;-38.13080360867914
1739209769.1324797;-45.120503652039325
1739209769.1325264;-38.13080360867914
1739209769.132573;-38.13080360867914
1739209769.1326194;-38.13080360867914
1739209769.132666;-45.120503652039325
1739209769.1327126;-45.120503652039325
1739209769.1327593;-45.120503652039325
1739209769.1328058;-38.13080360867914
1739209769.1328523;-38.13080360867914
1739209769.132899;-38.13080360867914
1739209769.1329455;-45.120503652039325
1739209769.132992;-38.13080360867914
1739209769.1330388;-45.120503652039325
1739209769.1330853;-45.120503652039325
1739209769.1331317;-45.120503652039325
1739209769.1331785;-45.120503652039325
1739209769.133225;-38.13080360867914
1739209769.1332715;-45.120503652039325
1739209769.1333182;-45.120503652039325
1739209769.1333647;-31.141103565318915
1739209769.1334112;-38.13080360867914
1739209769.133458;-45.120503652039325
1739209769.1335044;-45.120503652039325
1739209769.133551;-38.13080360867914
1739209769.1335976;-45.120503652039325
1739209769.133644;-33.981070128970906
1739209769.1336906;-38.13080360867914
1739209769.1337373;-33.981070128970906
1739209769.1337838;-33.981070128970906
1739209769.1338303;-38.13080360867914
1739209769.133877;-38.13080360867914
1739209769.1339235;-38.13080360867914
1739209769.13397;-38.13080360867914
1739209769.1340168;-45.120503652039325
1739209769.1340632;-33.981070128970906
1739209769.13411;-28.992665084841942
1739209769.1341565;-31.141103565318915
1739209769.134203;-38.13080360867914
1739209769.1342497;-38.13080360867914
1739209769.1342962;-38.13080360867914
1739209769.1343427;-45.120503652039325
1739209769.1343894;-38.13080360867914
1739209769.134436;-45.120503652039325
1739209769.1344824;-38.13080360867914
1739209769.134529;-38.13080360867914
1739209769.1345756;-45.120503652039325
1739209769.134622;-45.120503652039325
1739209769.1346688;-38.13080360867914
1739209769.1347153;-38.13080360867914
1739209769.1347618;-38.13080360867914
1739209769.1348085;-45.120503652039325
1739209769.134855;-38.13080360867914
1739209769.1349015;-35.57807855764607
1739209769.1349483;-38.13080360867914
1739209769.1349947;-35.57807855764607
1739209769.1350412;-38.13080360867914
1739209769.135088;-38.13080360867914
1739209769.1351345;-38.13080360867914
1739209769.135181;-45.120503652039325
1739209769.1352277;-38.13080360867914
1739209769.1352742;-38.13080360867914
1739209769.1353207;-45.120503652039325
1739209769.1353674;-45.120503652039325
1739209769.135414;-38.13080360867914
1739209769.1354604;-45.120503652039325
1739209769.135507;-45.120503652039325
1739209769.1355536;-45.120503652039325
1739209769.1356;-45.120503652039325
1739209769.1356468;-45.120503652039325
1739209769.1356933;-45.120503652039325
1739209769.13574;-45.120503652039325
1739209769.1357865;-38.13080360867914
1739209769.135833;-35.57807855764607
1739209769.1358798;-38.13080360867914
1739209769.1359262;-38.13080360867914
1739209769.1359727;-35.57807855764607
1739209769.1360195;-45.120503652039325
1739209769.136066;-45.120503652039325
1739209769.1361125;-35.57807855764607
1739209769.1361592;-38.13080360867914
1739209769.1362057;-45.120503652039325
1739209769.1362522;-45.120503652039325
1739209769.136299;-45.120503652039325
1739209769.1363454;-33.981070128970906
1739209769.1363666;-45.120503652039325
1739209769.1363878;-38.13080360867914
1739209769.1364088;-35.57807855764607
1739209769.13643;-38.13080360867914
1739209769.1364512;-45.120503652039325
1739209769.1364725;-45.120503652039325
1739209769.1364937;-35.57807855764607
1739209769.1365147;-38.13080360867914
1739209769.136536;-38.13080360867914
1739209769.136557;-35.57807855764607
1739209769.1365783;-38.13080360867914
1739209769.1365993;-38.13080360867914
1739209769.1366205;-35.57807855764607
1739209769.1366417;-38.13080360867914
1739209769.136663;-38.13080360867914
1739209769.1366842;-38.13080360867914
1739209769.1367052;-45.120503652039325
1739209769.1367264;-45.120503652039325
1739209769.1367476;-35.57807855764607
1739209769.1367688;-33.981070128970906
1739209769.13679;-45.120503652039325
1739209769.136811;-45.120503652039325
1739209769.1368322;-35.57807855764607
1739209769.1368535;-38.13080360867914
1739209769.1368747;-45.120503652039325
1739209769.136896;-45.120503652039325
1739209769.1369169;-38.13080360867914
1739209769.136938;-38.13080360867914
1739209769.1369593;-38.13080360867914
1739209769.1369805;-45.120503652039325
1739209769.1370015;-45.120503652039325
1739209769.1370227;-38.13080360867914
1739209769.137044;-32.816014438256545
1739209769.1370652;-32.816014438256545
1739209769.1370864;-38.13080360867914
1739209769.1371074;-38.13080360867914
1739209769.1371286;-38.13080360867914
1739209769.1371498;-35.57807855764607
1739209769.137171;-38.13080360867914
1739209769.1371922;-38.13080360867914
1739209769.1372132;-45.120503652039325
1739209769.1372344;-38.13080360867914
1739209769.1372557;-35.57807855764607
1739209769.137277;-45.120503652039325
1739209769.137298;-45.120503652039325
1739209769.137319;-45.120503652039325
1739209769.1373403;-45.120503652039325
1739209769.1373615;-45.120503652039325
1739209769.1373827;-35.57807855764607
1739209769.1374037;-38.13080360867914
1739209769.137425;-38.13080360867914
1739209769.1374462;-45.120503652039325
1739209769.1374674;-38.13080360867914
1739209769.1374886;-38.13080360867914
1739209769.1375096;-45.120503652039325
1739209769.1375308;-38.13080360867914
1739209769.137552;-35.57807855764607
1739209769.1375732;-38.13080360867914
1739209769.1375945;-45.120503652039325
1739209769.1376154;-45.120503652039325
