CAN Message; 0x77:a81684432d8e59e3
1739209665.3684964;-38.13080360867914
1739209665.3685021;-45.120503652039325
1739209665.3685079;-38.13080360867914
1739209665.3685136;-38.13080360867914
1739209665.3685195;-45.120503652039325
1739209665.3685253;-45.120503652039325
1739209665.368531;-28.58837851428586
1739209665.3685367;-38.13080360867914
1739209665.3685424;-45.120503652039325
1739209665.3685482;-38.13080360867914
1739209665.368554;-38.13080360867914
1739209665.3685598;-45.120503652039325
1739209665.3685656;-38.13080360867914
1739209665.3685706;-38.13080360867914
1739209665.3685753;-30.49652367304973
1739209665.3685803;-45.120503652039325
1739209665.3685853;-45.120503652039325
1739209665.3685904;-45.120503652039325
1739209665.3685951;-45.120503652039325
1739209665.3686001;-38.13080360867914
1739209665.3686051;-45.120503652039325
1739209665.3686101;-45.120503652039325
1739209665.368615;-31.141103565318915
1739209665.36862;-35.57807855764607
1739209665.368625;-45.120503652039325
1739209665.3686297;-45.120503652039325
1739209665.3686347;-33.981070128970906
1739209665.3686397;-35.57807855764607
1739209665.3686447;-38.13080360867914
1739209665.3686495;-35.57807855764607
1739209665.3686545;-32.816014438256545
1739209665.3686595;-38.13080360867914
1739209665.3686643;-38.13080360867914
1739209665.3686693;-45.120503652039325
1739209665.3686743;-45.120503652039325
1739209665.3686793;-35.57807855764607
1739209665.368684;-38.13080360867914
1739209665.368689;-45.120503652039325
1739209665.368694;-27.267205301931607
1739209665.368699;-38.13080360867914
1739209665.3687038;-45.120503652039325
1739209665.3687088;-45.120503652039325
1739209665.3687139;-31.141103565318915
1739209665.3687186;-35.57807855764607
1739209665.3687236;-38.13080360867914
1739209665.3687286;-38.13080360867914
1739209665.3687336;-35.57807855764607
1739209665.3687384;-38.13080360867914
1739209665.3687434;-45.120503652039325
1739209665.3687484;-45.120503652039325
1739209665.3687532;-45.120503652039325
1739209665.3687582;-33.981070128970906
1739209665.3687632;-38.13080360867914
1739209665.3687682;-45.120503652039325
1739209665.368773;-27.267205301931607
1739209665.368778;-31.141103565318893
1739209665.368783;-38.13080360867914
1739209665.368788;-45.120503652039325
1739209665.3687928;-38.13080360867914
1739209665.3687978;-38.13080360867914
1739209665.3688028;-45.120503652039325
1739209665.3688076;-45.120503652039325
1739209665.3688126;-45.120503652039325
1739209665.3688176;-45.120503652039325
1739209665.3688226;-45.120503652039325
1739209665.3688273;-45.120503652039325
1739209665.3688323;-45.120503652039325
1739209665.3688374;-45.120503652039325
1739209665.3688421;-38.13080360867914
1739209665.3688471;-45.120503652039325
1739209665.3688521;-45.120503652039325
1739209665.3688571;-45.120503652039325
1739209665.368862;-38.13080360867914
1739209665.368867;-38.13080360867914
1739209665.368872;-38.13080360867914
1739209665.368877;-35.57807855764607
1739209665.3688817;-38.13080360867914
1739209665.3688867;-45.120503652039325
1739209665.3688917;-33.981070128970906
1739209665.3688965;-29.438486411369333
1739209665.3689015;-45.120503652039325
1739209665.3689065;-45.120503652039325
1739209665.3689115;-38.13080360867914
1739209665.3689163;-35.57807855764607
1739209665.3689213;-38.13080360867914
1739209665.3689263;-38.13080360867914
1739209665.368931;-45.120503652039325
1739209665.368936;-45.120503652039325
1739209665.368941;-38.13080360867914
1739209665.368946;-45.120503652039325
1739209665.3689508;-45.120503652039325
1739209665.3689559;-45.120503652039325
1739209665.3689609;-33.981070128970906
1739209665.3689659;-45.120503652039325
1739209665.3689706;-30.49652367304973
1739209665.3689756;-27.8777449560314
1739209665.3689806;-45.120503652039325
1739209665.3689854;-45.120503652039325
1739209665.3689904;-38.13080360867914
1739209665.3689954;-33.981070128970906
1739209665.3690004;-45.120503652039325
1739209665.3690052;-35.57807855764607
1739209665.3690102;-45.120503652039325
1739209665.3690152;-38.13080360867914
1739209665.36902;-38.13080360867914
1739209665.369025;-45.120503652039325
1739209665.36903;-45.120503652039325
1739209665.369035;-38.13080360867914
1739209665.3690398;-38.13080360867914
1739209665.3690448;-45.120503652039325
1739209665.3690498;-38.13080360867914
1739209665.3690548;-31.141103565318893
1739209665.3690596;-45.120503652039325
1739209665.3690646;-45.120503652039325
1739209665.3690696;-38.13080360867914
1739209665.3690743;-45.120503652039325
1739209665.3690794;-45.120503652039325
1739209665.3690844;-38.13080360867914
1739209665.3690894;-45.120503652039325
1739209665.3690941;-45.120503652039325
1739209665.3690991;-38.13080360867914
1739209665.3691041;-35.57807855764607
1739209665.369109;-35.57807855764607
1739209665.369114;-32.816014438256545
1739209665.369119;-38.13080360867914
1739209665.369124;-38.13080360867914
1739209665.3691287;-45.120503652039325
1739209665.3691337;-45.120503652039325
1739209665.3691387;-38.13080360867914
1739209665.3691437;-38.13080360867914
1739209665.3691485;-45.120503652039325
1739209665.3691535;-45.120503652039325
1739209665.3691585;-32.816014438256545
1739209665.3691633;-45.120503652039325
1739209665.3691683;-45.120503652039325
1739209665.3691733;-29.438486411369333
1739209665.3691783;-38.13080360867914
1739209665.369183;-45.120503652039325
1739209665.369188;-33.981070128970906
1739209665.369193;-38.13080360867914
1739209665.3691978;-45.120503652039325
1739209665.3692029;-38.13080360867914
1739209665.3692079;-38.13080360867914
1739209665.3692129;-45.120503652039325
1739209665.3692176;-45.120503652039325
1739209665.3692226;-35.57807855764607
1739209665.3692276;-38.13080360867914
1739209665.3692327;-45.120503652039325
1739209665.3692374;-33.981070128970906
1739209665.3692424;-45.120503652039325
1739209665.3692474;-35.57807855764607
1739209665.3692522;-32.816014438256545
1739209665.3692572;-45.120503652039325
1739209665.3692622;-45.120503652039325
1739209665.3692672;-33.981070128970906
1739209665.369272;-32.816014438256545
1739209665.369277;-38.13080360867914
1739209665.369282;-45.120503652039325
1739209665.369287;-38.13080360867914
1739209665.3692918;-45.120503652039325
1739209665.3692968;-45.120503652039325
1739209665.3693018;-45.120503652039325
1739209665.3693066;-38.13080360867914
1739209665.3693116;-38.13080360867914
1739209665.3693166;-38.13080360867914
1739209665.3693216;-38.13080360867914
1739209665.3693264;-45.120503652039325
1739209665.3693314;-33.981070128970906
1739209665.3693364;-33.981070128970906
1739209665.3693411;-45.120503652039325
1739209665.3693461;-38.13080360867914
1739209665.3693511;-45.120503652039325
1739209665.3693562;-38.13080360867914
1739209665.369361;-45.120503652039325
1739209665.369366;-45.120503652039325
1739209665.369371;-38.13080360867914
1739209665.369376;-38.13080360867914
1739209665.3693807;-38.13080360867914
1739209665.3693857;-38.13080360867914
1739209665.3693907;-33.981070128970906
1739209665.3693955;-38.13080360867914
1739209665.3694005;-38.13080360867914
1739209665.3694055;-38.13080360867914
1739209665.3694105;-35.57807855764607
1739209665.3694153;-33.981070128970906
1739209665.3694203;-45.120503652039325
1739209665.3694253;-38.13080360867914
1739209665.36943;-38.13080360867914
1739209665.369435;-38.13080360867914
1739209665.36944;-38.13080360867914
1739209665.369445;-45.120503652039325
1739209665.3694499;-33.981070128970906
1739209665.3694549;-32.816014438256545
1739209665.3694599;-45.120503652039325
1739209665.3694649;-38.13080360867914
1739209665.3694696;-31.141103565318893
1739209665.3694746;-38.13080360867914
1739209665.3694797;-45.120503652039325
1739209665.3694844;-38.13080360867914
1739209665.3694894;-35.57807855764607
1739209665.3694944;-33.981070128970906
1739209665.3694994;-45.120503652039325
1739209665.3695042;-45.120503652039325
1739209665.3695092;-38.13080360867914
1739209665.3695142;-33.981070128970906
1739209665.369519;-45.120503652039325
1739209665.369524;-45.120503652039325
1739209665.369529;-45.120503652039325
1739209665.369534;-33.981070128970906
1739209665.3695388;-38.13080360867914
1739209665.3695438;-45.120503652039325
1739209665.3695488;-45.120503652039325
1739209665.3695538;-38.13080360867914
1739209665.3695586;-45.120503652039325
1739209665.3695636;-38.13080360867914
1739209665.3695686;-45.120503652039325
1739209665.3695734;-45.120503652039325
1739209665.3695784;-45.120503652039325
1739209665.3695834;-38.13080360867914
1739209665.3695884;-45.120503652039325
1739209665.3695931;-45.120503652039325
1739209665.3695982;-35.57807855764607
1739209665.3696032;-45.120503652039325
1739209665.369608;-45.120503652039325
1739209665.369613;-45.120503652039325
1739209665.369618;-38.13080360867914
1739209665.369623;-45.120503652039325
1739209665.3696277;-45.120503652039325
1739209665.3696327;-33.981070128970906
1739209665.3696377;-35.57807855764607
1739209665.3696427;-38.13080360867914
1739209665.3696475;-38.13080360867914
1739209665.3696525;-33.981070128970906
1739209665.3696575;-33.981070128970906
1739209665.3696623;-45.120503652039325
1739209665.3696673;-45.120503652039325
1739209665.3696723;-38.13080360867914
1739209665.3696773;-35.57807855764607
1739209665.369682;-38.13080360867914
1739209665.369687;-38.13080360867914
1739209665.369692;-45.120503652039325
1739209665.3696969;-45.120503652039325
1739209665.3697019;-38.13080360867914
1739209665.3697069;-45.120503652039325
1739209665.3697119;-45.120503652039325
1739209665.3697166;-38.13080360867914
1739209665.3697217;-38.13080360867914
1739209665.3697267;-45.120503652039325
1739209665.3697317;-27.267205301931607
1739209665.3697364;-28.58837851428586
1739209665.3697414;-45.120503652039325
1739209665.3697464;-45.120503652039325
1739209665.3697512;-33.981070128970906
1739209665.3697562;-35.57807855764607
1739209665.3697612;-38.13080360867914
1739209665.3697662;-38.13080360867914
1739209665.369771;-38.13080360867914
1739209665.369776;-45.120503652039325
1739209665.369781;-45.120503652039325
1739209665.3697858;-45.120503652039325
1739209665.3697908;-45.120503652039325
1739209665.3697958;-38.13080360867914
1739209665.3698008;-38.13080360867914
1739209665.3698056;-45.120503652039325
1739209665.3698106;-33.981070128970906
1739209665.3698156;-32.816014438256545
1739209665.3698206;-45.120503652039325
1739209665.3698254;-45.120503652039325
1739209665.3698304;-33.981070128970906
1739209665.3698354;-38.13080360867914
1739209665.3698401;-45.120503652039325
1739209665.3698452;-35.57807855764607
1739209665.3698502;-38.13080360867914
1739209665.3698552;-45.120503652039325
1739209665.36986;-45.120503652039325
1739209665.369865;-45.120503652039325
1739209665.36987;-45.120503652039325
1739209665.369875;-38.13080360867914
1739209665.3698797;-38.13080360867914
1739209665.3698847;-45.120503652039325
1739209665.3698897;-38.13080360867914
1739209665.3698945;-45.120503652039325
1739209665.3698995;-38.13080360867914
1739209665.3699045;-45.120503652039325
1739209665.3699095;-38.13080360867914
1739209665.3699143;-45.120503652039325
1739209665.3699193;-45.120503652039325
1739209665.3699243;-45.120503652039325
1739209665.369929;-38.13080360867914
1739209665.369934;-31.141103565318893
1739209665.369939;-45.120503652039325
1739209665.369944;-45.120503652039325
1739209665.3699489;-35.57807855764607
1739209665.3699539;-31.141103565318893
1739209665.3699589;-45.120503652039325
1739209665.369964;-35.57807855764607
1739209665.3699687;-38.13080360867914
1739209665.3699737;-45.120503652039325
1739209665.3699787;-45.120503652039325
1739209665.3699834;-45.120503652039325
1739209665.3699884;-45.120503652039325
1739209665.3699934;-38.13080360867914
1739209665.3699985;-32.816014438256545
1739209665.3700032;-45.120503652039325
1739209665.3700082;-38.13080360867914
1739209665.3700132;-26.991370085610736
1739209665.370018;-38.13080360867914
1739209665.370023;-45.120503652039325
1739209665.370028;-45.120503652039325
1739209665.370033;-45.120503652039325
1739209665.3700378;-45.120503652039325
1739209665.3700428;-45.120503652039325
1739209665.3700478;-45.120503652039325
1739209665.3700528;-45.120503652039325
1739209665.3700576;-45.120503652039325
1739209665.3700626;-45.120503652039325
1739209665.3700676;-45.120503652039325
1739209665.3700724;-45.120503652039325
1739209665.3700774;-38.13080360867914
1739209665.3700824;-45.120503652039325
1739209665.3700874;-45.120503652039325
1739209665.3700922;-45.120503652039325
1739209665.3700972;-45.120503652039325
1739209665.3701022;-35.57807855764607
1739209665.370107;-45.120503652039325
1739209665.370112;-45.120503652039325
1739209665.370117;-38.13080360867914
1739209665.370122;-38.13080360867914
1739209665.3701267;-38.13080360867914
1739209665.3701317;-32.816014438256545
1739209665.3701367;-45.120503652039325
1739209665.3701417;-45.120503652039325
1739209665.3701465;-45.120503652039325
1739209665.3701515;-45.120503652039325
1739209665.3701565;-45.120503652039325
1739209665.3701613;-45.120503652039325
1739209665.3701663;-45.120503652039325
1739209665.3701713;-45.120503652039325
1739209665.3701763;-38.13080360867914
1739209665.370181;-35.57807855764607
1739209665.370186;-38.13080360867914
1739209665.370191;-45.120503652039325
1739209665.3701959;-33.981070128970906
1739209665.3702009;-38.13080360867914
1739209665.3702059;-45.120503652039325
1739209665.370211;-38.13080360867914
1739209665.3702157;-38.13080360867914
1739209665.3702207;-45.120503652039325
1739209665.3702257;-38.13080360867914
1739209665.3702307;-35.57807855764607
1739209665.3702354;-38.13080360867914
1739209665.3702404;-45.120503652039325
1739209665.3702455;-45.120503652039325
1739209665.3702502;-45.120503652039325
1739209665.3702552;-45.120503652039325
1739209665.3702602;-45.120503652039325
1739209665.3702652;-45.120503652039325
1739209665.37027;-45.120503652039325
1739209665.370275;-38.13080360867914
1739209665.37028;-45.120503652039325
1739209665.3702848;-33.981070128970906
1739209665.3702898;-38.13080360867914
1739209665.3702948;-38.13080360867914
1739209665.3702998;-45.120503652039325
1739209665.3703046;-38.13080360867914
1739209665.3703096;-38.13080360867914
1739209665.3703146;-45.120503652039325
1739209665.3703196;-38.13080360867914
1739209665.3703244;-45.120503652039325
1739209665.3703294;-35.57807855764607
1739209665.3703344;-33.981070128970906
1739209665.3703392;-45.120503652039325
1739209665.3703442;-45.120503652039325
1739209665.3703492;-33.981070128970906
1739209665.3703542;-38.13080360867914
1739209665.370359;-45.120503652039325
1739209665.370364;-38.13080360867914
1739209665.370369;-35.57807855764607
1739209665.3703737;-33.981070128970906
1739209665.3703787;-38.13080360867914
1739209665.3703837;-38.13080360867914
1739209665.3703887;-45.120503652039325
1739209665.3703935;-45.120503652039325
1739209665.3703985;-38.13080360867914
1739209665.3704035;-38.13080360867914
1739209665.3704085;-38.13080360867914
1739209665.3704133;-38.13080360867914
1739209665.3704183;-38.13080360867914
1739209665.3704233;-38.13080360867914
1739209665.370428;-35.57807855764607
1739209665.370433;-38.13080360867914
1739209665.370438;-45.120503652039325
1739209665.370443;-45.120503652039325
1739209665.3704479;-38.13080360867914
1739209665.370453;-38.13080360867914
1739209665.370458;-45.120503652039325
1739209665.370463;-38.13080360867914
1739209665.3704677;-35.57807855764607
1739209665.3704727;-38.13080360867914
1739209665.3704777;-45.120503652039325
1739209665.3704824;-45.120503652039325
1739209665.3704875;-45.120503652039325
1739209665.3704925;-38.13080360867914
1739209665.3704975;-35.57807855764607
1739209665.3705022;-38.13080360867914
1739209665.3705072;-45.120503652039325
1739209665.3705122;-38.13080360867914
1739209665.370517;-45.120503652039325
1739209665.370522;-38.13080360867914
1739209665.370527;-38.13080360867914
1739209665.370532;-38.13080360867914
1739209665.3705368;-38.13080360867914
1739209665.3705418;-45.120503652039325
1739209665.3705468;-38.13080360867914
1739209665.3705518;-38.13080360867914
1739209665.3705566;-45.120503652039325
1739209665.3705616;-45.120503652039325
1739209665.3705666;-35.57807855764607
1739209665.3705714;-38.13080360867914
1739209665.3705764;-45.120503652039325
1739209665.3705814;-38.13080360867914
1739209665.3705864;-45.120503652039325
1739209665.3705912;-38.13080360867914
1739209665.3705962;-45.120503652039325
1739209665.3706012;-38.13080360867914
1739209665.370606;-38.13080360867914
1739209665.370611;-32.816014438256545
1739209665.370616;-33.981070128970906
1739209665.370621;-45.120503652039325
1739209665.3706257;-35.57807855764607
1739209665.3706307;-38.13080360867914
1739209665.3706357;-45.120503652039325
1739209665.3706408;-38.13080360867914
1739209665.3706455;-45.120503652039325
1739209665.3706505;-45.120503652039325
1739209665.3706555;-45.120503652039325
1739209665.3706603;-38.13080360867914
1739209665.3706653;-35.57807855764607
1739209665.3706703;-38.13080360867914
1739209665.3706753;-45.120503652039325
1739209665.37068;-38.13080360867914
1739209665.370685;-45.120503652039325
1739209665.37069;-33.981070128970906
1739209665.3706949;-30.49652367304973
1739209665.3707;-45.120503652039325
1739209665.370705;-38.13080360867914
1739209665.37071;-45.120503652039325
1739209665.3707147;-38.13080360867914
1739209665.3707197;-38.13080360867914
1739209665.3707247;-35.57807855764607
1739209665.3707297;-45.120503652039325
1739209665.3707345;-45.120503652039325
1739209665.3707395;-35.57807855764607
1739209665.3707445;-45.120503652039325
1739209665.3707492;-35.57807855764607
1739209665.3707542;-38.13080360867914
1739209665.3707592;-38.13080360867914
1739209665.3707643;-45.120503652039325
1739209665.370769;-31.141103565318915
1739209665.370774;-26.991370085610736
1739209665.370779;-45.120503652039325
1739209665.3707838;-45.120503652039325
1739209665.3707888;-45.120503652039325
1739209665.3707938;-38.13080360867914
1739209665.3707988;-38.13080360867914
1739209665.3708036;-45.120503652039325
1739209665.3708086;-45.120503652039325
1739209665.3708136;-45.120503652039325
1739209665.3708186;-38.13080360867914
1739209665.3708234;-45.120503652039325
1739209665.3708284;-38.13080360867914
1739209665.3708334;-38.13080360867914
1739209665.3708382;-45.120503652039325
1739209665.3708432;-45.120503652039325
1739209665.3708482;-33.981070128970906
1739209665.3708532;-28.21854285175415
1739209665.370858;-45.120503652039325
1739209665.370863;-45.120503652039325
1739209665.370868;-35.57807855764607
1739209665.3708727;-31.141103565318893
1739209665.3708777;-45.120503652039325
1739209665.3708827;-45.120503652039325
1739209665.3708878;-45.120503652039325
1739209665.3708925;-45.120503652039325
1739209665.3708975;-38.13080360867914
1739209665.3709025;-45.120503652039325
1739209665.3709075;-38.13080360867914
1739209665.3709123;-38.13080360867914
1739209665.3709173;-45.120503652039325
1739209665.3709223;-45.120503652039325
1739209665.370927;-38.13080360867914
1739209665.370932;-35.57807855764607
1739209665.370937;-38.13080360867914
1739209665.370942;-45.120503652039325
1739209665.370947;-38.13080360867914
1739209665.370952;-38.13080360867914
1739209665.370957;-35.57807855764607
1739209665.3709617;-45.120503652039325
1739209665.3709667;-33.981070128970906
1739209665.3709717;-32.816014438256545
1739209665.3709767;-38.13080360867914
1739209665.3709815;-38.13080360867914
1739209665.3709865;-45.120503652039325
1739209665.3709915;-33.981070128970906
1739209665.3709965;-38.13080360867914
1739209665.3710012;-45.120503652039325
1739209665.3710063;-38.13080360867914
1739209665.3710113;-45.120503652039325
1739209665.371016;-45.120503652039325
1739209665.371021;-45.120503652039325
1739209665.371026;-33.981070128970906
1739209665.371031;-45.120503652039325
1739209665.3710358;-38.13080360867914
1739209665.3710408;-45.120503652039325
1739209665.3710458;-45.120503652039325
1739209665.3710506;-26.991370085610722
1739209665.3710556;-33.981070128970906
1739209665.3710606;-45.120503652039325
1739209665.3710656;-45.120503652039325
1739209665.3710704;-38.13080360867914
1739209665.3710754;-38.13080360867914
1739209665.3710804;-45.120503652039325
1739209665.3710854;-38.13080360867914
1739209665.3710902;-38.13080360867914
1739209665.3710952;-45.120503652039325
1739209665.3711002;-45.120503652039325
1739209665.371105;-45.120503652039325
1739209665.37111;-45.120503652039325
1739209665.371115;-38.13080360867914
1739209665.37112;-45.120503652039325
1739209665.3711247;-38.13080360867914
1739209665.3711298;-35.57807855764607
1739209665.3711348;-38.13080360867914
1739209665.3711398;-45.120503652039325
1739209665.3711445;-45.120503652039325
1739209665.3711495;-45.120503652039325
1739209665.3711545;-45.120503652039325
1739209665.3711593;-45.120503652039325
1739209665.3711643;-45.120503652039325
1739209665.3711693;-38.13080360867914
1739209665.3711743;-38.13080360867914
1739209665.371179;-33.981070128970906
1739209665.371184;-45.120503652039325
1739209665.371189;-35.57807855764607
1739209665.371194;-38.13080360867914
1739209665.371199;-38.13080360867914
1739209665.371204;-45.120503652039325
1739209665.371209;-38.13080360867914
1739209665.3712137;-45.120503652039325
1739209665.3712187;-45.120503652039325
1739209665.3712237;-38.13080360867914
1739209665.3712287;-38.13080360867914
1739209665.3712335;-45.120503652039325
1739209665.3712385;-32.816014438256545
1739209665.3712435;-45.120503652039325
1739209665.3712482;-33.981070128970906
1739209665.3712533;-33.981070128970906
1739209665.3712583;-45.120503652039325
1739209665.3712633;-45.120503652039325
1739209665.371268;-45.120503652039325
1739209665.371273;-33.981070128970906
1739209665.371278;-45.120503652039325
1739209665.3712828;-38.13080360867914
1739209665.3712878;-33.981070128970906
1739209665.3712928;-45.120503652039325
1739209665.3712978;-45.120503652039325
1739209665.3713026;-45.120503652039325
1739209665.3713076;-45.120503652039325
1739209665.3713126;-38.13080360867914
1739209665.3713176;-35.57807855764607
1739209665.3713224;-38.13080360867914
1739209665.3713274;-33.981070128970906
1739209665.3713324;-38.13080360867914
1739209665.3713372;-45.120503652039325
1739209665.3713422;-45.120503652039325
1739209665.3713472;-38.13080360867914
1739209665.3713522;-35.57807855764607
1739209665.371357;-38.13080360867914
1739209665.371362;-38.13080360867914
1739209665.371367;-38.13080360867914
1739209665.3713717;-38.13080360867914
1739209665.3713768;-45.120503652039325
1739209665.3713818;-45.120503652039325
1739209665.3713868;-45.120503652039325
1739209665.3713915;-38.13080360867914
1739209665.3713965;-33.981070128970906
1739209665.3714015;-38.13080360867914
1739209665.3714066;-38.13080360867914
1739209665.3714113;-38.13080360867914
1739209665.3714163;-35.57807855764607
1739209665.3714213;-38.13080360867914
1739209665.371426;-38.13080360867914
1739209665.371431;-33.981070128970906
1739209665.371436;-35.57807855764607
1739209665.3714411;-38.13080360867914
1739209665.371446;-45.120503652039325
1739209665.371451;-38.13080360867914
1739209665.371456;-38.13080360867914
1739209665.3714607;-38.13080360867914
1739209665.3714657;-45.120503652039325
1739209665.3714707;-45.120503652039325
1739209665.3714757;-45.120503652039325
1739209665.3714805;-45.120503652039325
1739209665.3714855;-38.13080360867914
1739209665.3714905;-45.120503652039325
1739209665.3714955;-38.13080360867914
1739209665.3715003;-38.13080360867914
1739209665.3715053;-45.120503652039325
1739209665.3715103;-33.981070128970906
1739209665.371515;-38.13080360867914
1739209665.37152;-38.13080360867914
1739209665.371525;-45.120503652039325
1739209665.37153;-35.57807855764607
1739209665.3715348;-32.816014438256545
1739209665.3715398;-38.13080360867914
1739209665.3715448;-45.120503652039325
1739209665.3715496;-38.13080360867914
1739209665.3715546;-35.57807855764607
1739209665.3715596;-38.13080360867914
1739209665.3715646;-38.13080360867914
1739209665.3715694;-45.120503652039325
1739209665.3715744;-45.120503652039325
1739209665.3715794;-45.120503652039325
1739209665.3715844;-45.120503652039325
1739209665.3715892;-38.13080360867914
1739209665.3715942;-45.120503652039325
1739209665.3715992;-38.13080360867914
1739209665.371604;-38.13080360867914
1739209665.371609;-35.57807855764607
1739209665.371614;-32.816014438256545
1739209665.371619;-45.120503652039325
1739209665.3716238;-45.120503652039325
1739209665.3716288;-35.57807855764607
1739209665.3716338;-32.816014438256545
1739209665.3716385;-38.13080360867914
1739209665.3716435;-45.120503652039325
1739209665.3716486;-45.120503652039325
1739209665.3716536;-45.120503652039325
1739209665.3716583;-45.120503652039325
1739209665.3716633;-38.13080360867914
1739209665.3716683;-38.13080360867914
1739209665.3716733;-45.120503652039325
1739209665.371678;-33.981070128970906
1739209665.3716831;-38.13080360867914
1739209665.3716881;-38.13080360867914
1739209665.371693;-45.120503652039325
1739209665.371698;-45.120503652039325
1739209665.371703;-38.13080360867914
1739209665.371708;-35.57807855764607
1739209665.3717127;-45.120503652039325
1739209665.3717177;-38.13080360867914
1739209665.3717227;-38.13080360867914
1739209665.3717275;-32.816014438256545
1739209665.3717325;-29.438486411369333
1739209665.3717375;-38.13080360867914
1739209665.3717425;-32.816014438256545
1739209665.3717473;-45.120503652039325
1739209665.3717523;-38.13080360867914
1739209665.3717573;-38.13080360867914
1739209665.3717623;-35.57807855764607
1739209665.371767;-38.13080360867914
1739209665.371772;-35.57807855764607
1739209665.371777;-38.13080360867914
1739209665.3717818;-35.57807855764607
1739209665.3717868;-35.57807855764607
1739209665.3717918;-38.13080360867914
1739209665.3717968;-38.13080360867914
1739209665.3718016;-45.120503652039325
1739209665.3718066;-35.57807855764607
1739209665.3718116;-26.991370085610736
1739209665.3718166;-38.13080360867914
1739209665.3718214;-45.120503652039325
1739209665.3718264;-45.120503652039325
1739209665.3718314;-38.13080360867914
1739209665.3718362;-45.120503652039325
1739209665.3718412;-45.120503652039325
1739209665.3718462;-38.13080360867914
1739209665.3718512;-38.13080360867914
1739209665.371856;-45.120503652039325
1739209665.371861;-45.120503652039325
1739209665.371866;-38.13080360867914
1739209665.3718708;-35.57807855764607
1739209665.3718758;-45.120503652039325
1739209665.3718808;-45.120503652039325
1739209665.3718858;-45.120503652039325
1739209665.3718905;-30.49652367304973
1739209665.3718956;-38.13080360867914
1739209665.3719006;-45.120503652039325
1739209665.3719056;-45.120503652039325
1739209665.3719103;-38.13080360867914
1739209665.3719153;-38.13080360867914
1739209665.3719203;-45.120503652039325
1739209665.371925;-45.120503652039325
1739209665.3719301;-38.13080360867914
1739209665.3719351;-45.120503652039325
1739209665.3719401;-45.120503652039325
1739209665.371945;-45.120503652039325
1739209665.37195;-45.120503652039325
1739209665.371955;-45.120503652039325
1739209665.3719597;-38.13080360867914
1739209665.3719647;-38.13080360867914
1739209665.3719697;-30.49652367304973
1739209665.3719747;-33.981070128970906
1739209665.3719795;-38.13080360867914
1739209665.3719845;-38.13080360867914
1739209665.3719895;-38.13080360867914
1739209665.3719945;-33.981070128970906
1739209665.3719993;-45.120503652039325
1739209665.3720043;-35.57807855764607
1739209665.3720093;-35.57807855764607
1739209665.372014;-45.120503652039325
1739209665.372019;-38.13080360867914
1739209665.372024;-45.120503652039325
1739209665.372029;-45.120503652039325
1739209665.3720338;-45.120503652039325
1739209665.3720388;-45.120503652039325
1739209665.3720438;-38.13080360867914
1739209665.3720486;-28.58837851428586
1739209665.3720536;-31.141103565318915
1739209665.3720586;-38.13080360867914
1739209665.3720636;-38.13080360867914
1739209665.3720684;-38.13080360867914
1739209665.3720734;-35.57807855764607
1739209665.3720784;-45.120503652039325
1739209665.3720834;-38.13080360867914
1739209665.3720882;-38.13080360867914
1739209665.3720932;-32.816014438256545
1739209665.3720982;-32.816014438256545
1739209665.372103;-45.120503652039325
1739209665.372108;-45.120503652039325
1739209665.372113;-38.13080360867914
1739209665.372118;-32.816014438256545
1739209665.3721228;-45.120503652039325
1739209665.3721278;-31.141103565318915
1739209665.3721328;-31.141103565318915
1739209665.3721375;-38.13080360867914
1739209665.3721426;-33.981070128970906
1739209665.3721476;-45.120503652039325
1739209665.3721526;-38.13080360867914
1739209665.3721573;-35.57807855764607
1739209665.3721623;-33.981070128970906
1739209665.3721673;-38.13080360867914
1739209665.3721724;-29.438486411369347
1739209665.3721771;-38.13080360867914
1739209665.3721821;-45.120503652039325
1739209665.3721871;-45.120503652039325
1739209665.372192;-38.13080360867914
1739209665.372197;-38.13080360867914
1739209665.372202;-45.120503652039325
1739209665.372207;-38.13080360867914
1739209665.3722117;-31.141103565318915
1739209665.3722167;-35.57807855764607
1739209665.3722217;-38.13080360867914
1739209665.3722265;-45.120503652039325
1739209665.3722315;-38.13080360867914
1739209665.3722365;-35.57807855764607
1739209665.3722415;-38.13080360867914
1739209665.3722463;-38.13080360867914
1739209665.3722513;-31.141103565318915
1739209665.3722563;-38.13080360867914
1739209665.3722613;-38.13080360867914
1739209665.372266;-45.120503652039325
1739209665.372271;-33.981070128970906
1739209665.372276;-35.57807855764607
1739209665.3722808;-45.120503652039325
1739209665.3722858;-45.120503652039325
1739209665.3722908;-38.13080360867914
1739209665.3722959;-38.13080360867914
1739209665.3723006;-38.13080360867914
1739209665.3723056;-45.120503652039325
1739209665.3723106;-38.13080360867914
1739209665.3723154;-38.13080360867914
1739209665.3723204;-38.13080360867914
1739209665.3723254;-45.120503652039325
1739209665.3723304;-38.13080360867914
1739209665.3723352;-35.57807855764607
1739209665.3723402;-45.120503652039325
1739209665.3723452;-45.120503652039325
1739209665.3723502;-33.981070128970906
1739209665.372355;-35.57807855764607
1739209665.37236;-38.13080360867914
1739209665.372365;-45.120503652039325
1739209665.3723698;-33.981070128970906
1739209665.3723748;-35.57807855764607
1739209665.3723798;-38.13080360867914
1739209665.3723848;-45.120503652039325
