CAN Message; 0x1a7:00009626123811d5
1739209742.1387274;-38.13080360867914
1739209742.13873;-45.120503652039325
1739209742.138733;-38.13080360867914
1739209742.1387355;-38.13080360867914
1739209742.1387382;-38.13080360867914
1739209742.1387408;-38.13080360867914
1739209742.1387434;-38.13080360867914
1739209742.138746;-38.13080360867914
1739209742.1387486;-33.981070128970906
1739209742.1387513;-38.13080360867914
1739209742.138754;-45.120503652039325
1739209742.1387565;-38.13080360867914
1739209742.1387591;-33.981070128970906
1739209742.1387618;-35.57807855764607
1739209742.1387644;-38.13080360867914
1739209742.138767;-35.57807855764607
1739209742.1387696;-35.57807855764607
1739209742.1387725;-45.120503652039325
1739209742.138775;-38.13080360867914
1739209742.1387777;-45.120503652039325
1739209742.1387804;-33.981070128970906
1739209742.138783;-31.141103565318915
1739209742.1387856;-38.13080360867914
1739209742.1387882;-38.13080360867914
1739209742.1387908;-38.13080360867914
1739209742.1387935;-38.13080360867914
1739209742.138796;-38.13080360867914
1739209742.1387987;-45.120503652039325
1739209742.1388013;-38.13080360867914
1739209742.138804;-38.13080360867914
1739209742.1388066;-38.13080360867914
1739209742.1388094;-45.120503652039325
1739209742.138812;-45.120503652039325
1739209742.1388147;-38.13080360867914
1739209742.1388173;-38.13080360867914
1739209742.13882;-45.120503652039325
1739209742.1388226;-45.120503652039325
1739209742.1388252;-38.13080360867914
1739209742.1388278;-38.13080360867914
1739209742.1388304;-45.120503652039325
1739209742.138833;-45.120503652039325
1739209742.1388357;-38.13080360867914
1739209742.1388383;-45.120503652039325
1739209742.138841;-45.120503652039325
1739209742.1388435;-38.13080360867914
1739209742.1388462;-28.992665084841942
1739209742.138849;-45.120503652039325
1739209742.1388516;-45.120503652039325
1739209742.1388543;-38.13080360867914
1739209742.138857;-38.13080360867914
1739209742.1388595;-33.981070128970906
1739209742.1388621;-45.120503652039325
1739209742.1388648;-45.120503652039325
1739209742.1388674;-32.81601443825658
1739209742.13887;-35.57807855764607
1739209742.1388726;-38.13080360867914
1739209742.1388752;-45.120503652039325
1739209742.1388779;-32.816014438256545
1739209742.1388805;-38.13080360867914
1739209742.138883;-45.120503652039325
1739209742.138886;-33.981070128970906
1739209742.1388886;-25.826314394896357
1739209742.1388912;-45.120503652039325
1739209742.1388938;-45.120503652039325
1739209742.1388965;-38.13080360867914
1739209742.138899;-38.13080360867914
1739209742.1389017;-45.120503652039325
1739209742.1389043;-45.120503652039325
1739209742.138907;-45.120503652039325
1739209742.1389096;-31.141103565318943
1739209742.1389122;-45.120503652039325
1739209742.1389148;-33.981070128970906
1739209742.1389174;-45.120503652039325
1739209742.13892;-45.120503652039325
1739209742.1389227;-38.13080360867914
1739209742.1389256;-38.13080360867914
1739209742.1389282;-38.13080360867914
1739209742.1389308;-45.120503652039325
1739209742.1389334;-38.13080360867914
1739209742.138936;-35.57807855764607
1739209742.1389387;-38.13080360867914
1739209742.1389413;-45.120503652039325
1739209742.138944;-45.120503652039325
1739209742.1389465;-45.120503652039325
1739209742.1389492;-45.120503652039325
1739209742.1389518;-45.120503652039325
1739209742.1389544;-45.120503652039325
1739209742.138957;-38.13080360867914
1739209742.1389596;-45.120503652039325
1739209742.1389623;-38.13080360867914
1739209742.1389651;-38.13080360867914
1739209742.1389678;-38.13080360867914
1739209742.1389704;-35.57807855764607
1739209742.138973;-45.120503652039325
1739209742.1389756;-45.120503652039325
1739209742.1389782;-38.13080360867914
1739209742.1389809;-38.13080360867914
1739209742.1389835;-45.120503652039325
1739209742.138986;-45.120503652039325
1739209742.1389887;-45.120503652039325
1739209742.1389914;-45.120503652039325
1739209742.138994;-31.141103565318915
1739209742.1389966;-45.120503652039325
1739209742.1389992;-45.120503652039325
1739209742.139002;-45.120503652039325
1739209742.1390047;-32.816014438256545
1739209742.1390073;-38.13080360867914
1739209742.13901;-45.120503652039325
1739209742.1390126;-38.13080360867914
1739209742.1390152;-38.13080360867914
1739209742.1390178;-38.13080360867914
1739209742.1390204;-35.57807855764607
1739209742.139023;-35.57807855764607
1739209742.1390257;-38.13080360867914
1739209742.1390283;-38.13080360867914
1739209742.139031;-45.120503652039325
1739209742.1390336;-38.13080360867914
1739209742.1390362;-38.13080360867914
1739209742.1390388;-38.13080360867914
1739209742.1390417;-38.13080360867914
1739209742.1390443;-38.13080360867914
1739209742.139047;-38.13080360867914
1739209742.1390495;-38.13080360867914
1739209742.1390522;-45.120503652039325
1739209742.1390548;-38.13080360867914
1739209742.1390574;-45.120503652039325
1739209742.13906;-45.120503652039325
1739209742.1390626;-45.120503652039325
1739209742.1390653;-45.120503652039325
1739209742.139068;-35.57807855764607
1739209742.1390705;-38.13080360867914
1739209742.1390731;-38.13080360867914
1739209742.1390758;-45.120503652039325
1739209742.1390784;-38.13080360867914
1739209742.1390812;-28.992665084841942
1739209742.1390839;-38.13080360867914
1739209742.1390865;-45.120503652039325
1739209742.139089;-45.120503652039325
1739209742.1390917;-38.13080360867914
1739209742.1390944;-35.57807855764607
1739209742.139097;-38.13080360867914
1739209742.1390996;-38.13080360867914
1739209742.1391022;-45.120503652039325
1739209742.1391048;-38.13080360867914
1739209742.1391075;-38.13080360867914
1739209742.13911;-45.120503652039325
1739209742.1391127;-45.120503652039325
1739209742.1391153;-38.13080360867914
1739209742.1391182;-45.120503652039325
1739209742.1391208;-45.120503652039325
1739209742.1391234;-45.120503652039325
1739209742.139126;-38.13080360867914
1739209742.1391287;-45.120503652039325
1739209742.1391313;-38.13080360867914
1739209742.139134;-32.816014438256545
1739209742.1391366;-45.120503652039325
1739209742.1391392;-45.120503652039325
1739209742.1391418;-45.120503652039325
1739209742.1391444;-31.141103565318915
1739209742.139147;-45.120503652039325
1739209742.1391497;-45.120503652039325
1739209742.1391523;-38.13080360867914
1739209742.139155;-45.120503652039325
1739209742.1391578;-38.13080360867914
1739209742.1391604;-38.13080360867914
1739209742.139163;-33.981070128970906
1739209742.1391656;-31.14110356531892
1739209742.1391683;-38.13080360867914
1739209742.139171;-38.13080360867914
1739209742.1391735;-45.120503652039325
1739209742.1391761;-38.13080360867914
1739209742.1391788;-38.13080360867914
1739209742.1391814;-45.120503652039325
1739209742.139184;-38.13080360867914
1739209742.1391866;-28.992665084841942
1739209742.1391892;-32.816014438256545
1739209742.1391919;-38.13080360867914
1739209742.1391945;-45.120503652039325
1739209742.1391973;-45.120503652039325
1739209742.1392;-38.13080360867914
1739209742.1392026;-38.13080360867914
1739209742.1392052;-45.120503652039325
1739209742.1392078;-45.120503652039325
1739209742.1392105;-38.13080360867914
1739209742.139213;-38.13080360867914
1739209742.1392157;-45.120503652039325
1739209742.1392183;-45.120503652039325
1739209742.139221;-45.120503652039325
1739209742.1392236;-38.13080360867914
1739209742.1392262;-38.13080360867914
1739209742.1392288;-38.13080360867914
1739209742.1392314;-33.981070128970906
1739209742.1392343;-38.13080360867914
1739209742.139237;-45.120503652039325
1739209742.1392395;-38.13080360867914
1739209742.1392422;-38.13080360867914
1739209742.1392448;-33.981070128970906
1739209742.1392474;-45.120503652039325
1739209742.13925;-33.981070128970906
1739209742.1392527;-33.981070128970906
1739209742.1392553;-35.57807855764607
1739209742.139258;-38.13080360867914
1739209742.1392605;-45.120503652039325
1739209742.1392632;-32.816014438256545
1739209742.1392658;-38.13080360867914
1739209742.1392684;-45.120503652039325
1739209742.139271;-32.816014438256545
1739209742.139274;-31.141103565318915
1739209742.1392765;-38.13080360867914
1739209742.1392791;-45.120503652039325
1739209742.1392817;-45.120503652039325
1739209742.1392844;-45.120503652039325
1739209742.139287;-45.120503652039325
1739209742.1392896;-45.120503652039325
1739209742.1392922;-45.120503652039325
1739209742.1392949;-45.120503652039325
1739209742.1392975;-38.13080360867914
1739209742.1393;-38.13080360867914
1739209742.1393027;-45.120503652039325
1739209742.1393054;-38.13080360867914
1739209742.139308;-38.13080360867914
1739209742.1393108;-45.120503652039325
1739209742.1393135;-38.13080360867914
1739209742.139316;-38.13080360867914
1739209742.1393187;-35.57807855764607
1739209742.1393213;-45.120503652039325
1739209742.139324;-45.120503652039325
1739209742.1393266;-38.13080360867914
1739209742.1393292;-38.13080360867914
1739209742.1393318;-38.13080360867914
1739209742.1393344;-32.816014438256545
1739209742.139337;-45.120503652039325
1739209742.1393397;-38.13080360867914
1739209742.1393423;-45.120503652039325
1739209742.139345;-38.13080360867914
1739209742.1393476;-45.120503652039325
1739209742.1393504;-45.120503652039325
1739209742.139353;-38.13080360867914
1739209742.1393557;-38.13080360867914
1739209742.1393583;-38.13080360867914
1739209742.139361;-45.120503652039325
1739209742.1393635;-38.13080360867914
1739209742.1393661;-38.13080360867914
1739209742.1393688;-35.57807855764607
1739209742.1393714;-38.13080360867914
1739209742.139374;-45.120503652039325
1739209742.1393766;-38.13080360867914
1739209742.1393793;-45.120503652039325
1739209742.139382;-38.13080360867914
1739209742.1393845;-35.57807855764607
1739209742.1393871;-38.13080360867914
1739209742.13939;-45.120503652039325
1739209742.1393926;-45.120503652039325
1739209742.1393952;-45.120503652039325
1739209742.1393979;-45.120503652039325
1739209742.1394005;-45.120503652039325
1739209742.139403;-38.13080360867914
1739209742.1394057;-38.13080360867914
1739209742.1394083;-45.120503652039325
1739209742.139411;-33.981070128970906
1739209742.1394136;-38.13080360867914
1739209742.1394162;-35.57807855764607
1739209742.1394188;-35.57807855764607
1739209742.1394215;-32.816014438256545
1739209742.139424;-35.57807855764607
1739209742.139427;-32.816014438256545
1739209742.1394296;-38.13080360867914
1739209742.1394322;-38.13080360867914
1739209742.1394348;-32.816014438256545
1739209742.1394374;-45.120503652039325
1739209742.13944;-35.57807855764607
1739209742.1394427;-38.13080360867914
1739209742.1394453;-45.120503652039325
1739209742.139448;-38.13080360867914
1739209742.1394506;-38.13080360867914
1739209742.1394532;-38.13080360867914
1739209742.1394558;-38.13080360867914
1739209742.1394584;-45.120503652039325
1739209742.139461;-45.120503652039325
1739209742.1394637;-32.816014438256545
1739209742.1394665;-33.981070128970906
1739209742.1394691;-45.120503652039325
1739209742.1394718;-45.120503652039325
1739209742.1394744;-45.120503652039325
1739209742.139477;-38.13080360867914
1739209742.1394796;-45.120503652039325
1739209742.1394823;-45.120503652039325
1739209742.139485;-45.120503652039325
1739209742.1394875;-38.13080360867914
1739209742.1394901;-45.120503652039325
1739209742.1394928;-45.120503652039325
1739209742.1394954;-45.120503652039325
1739209742.139498;-45.120503652039325
1739209742.1395006;-45.120503652039325
1739209742.1395032;-38.13080360867914
1739209742.139506;-45.120503652039325
1739209742.1395087;-45.120503652039325
1739209742.1395113;-38.13080360867914
1739209742.139514;-38.13080360867914
1739209742.1395166;-38.13080360867914
1739209742.1395192;-38.13080360867914
1739209742.1395218;-45.120503652039325
1739209742.1395245;-45.120503652039325
1739209742.139527;-33.981070128970906
1739209742.1395297;-29.438486411369333
1739209742.1395323;-38.13080360867914
1739209742.139535;-38.13080360867914
1739209742.1395376;-45.120503652039325
1739209742.1395402;-45.120503652039325
1739209742.139543;-38.13080360867914
1739209742.1395457;-38.13080360867914
1739209742.1395483;-45.120503652039325
1739209742.139551;-45.120503652039325
1739209742.1395535;-35.57807855764607
1739209742.1395562;-35.57807855764607
1739209742.1395588;-45.120503652039325
1739209742.1395614;-45.120503652039325
1739209742.139564;-38.13080360867914
1739209742.1395667;-38.13080360867914
1739209742.1395693;-38.13080360867914
1739209742.139572;-45.120503652039325
1739209742.1395745;-45.120503652039325
1739209742.1395772;-45.120503652039325
1739209742.1395798;-45.120503652039325
1739209742.1395826;-45.120503652039325
1739209742.1395853;-45.120503652039325
1739209742.1395879;-45.120503652039325
1739209742.1395905;-35.57807855764607
1739209742.1395931;-28.58837851428586
1739209742.1395957;-45.120503652039325
1739209742.1395984;-38.13080360867914
1739209742.139601;-38.13080360867914
1739209742.1396036;-33.981070128970906
1739209742.1396062;-45.120503652039325
1739209742.1396089;-45.120503652039325
1739209742.1396115;-45.120503652039325
1739209742.139614;-45.120503652039325
1739209742.1396167;-45.120503652039325
1739209742.1396196;-45.120503652039325
1739209742.1396222;-45.120503652039325
1739209742.1396248;-45.120503652039325
1739209742.1396275;-38.13080360867914
1739209742.13963;-38.13080360867914
1739209742.1396327;-38.13080360867914
1739209742.1396353;-33.981070128970906
1739209742.139638;-38.13080360867914
1739209742.1396406;-45.120503652039325
1739209742.1396432;-45.120503652039325
1739209742.1396458;-45.120503652039325
1739209742.1396484;-45.120503652039325
1739209742.139651;-38.13080360867914
1739209742.1396537;-45.120503652039325
1739209742.1396563;-33.981070128970906
1739209742.1396592;-35.57807855764607
1739209742.1396618;-45.120503652039325
1739209742.1396644;-38.13080360867914
1739209742.139667;-35.57807855764607
1739209742.1396697;-38.13080360867914
1739209742.1396723;-45.120503652039325
1739209742.139675;-38.13080360867914
1739209742.1396775;-38.13080360867914
1739209742.1396801;-45.120503652039325
1739209742.1396828;-45.120503652039325
1739209742.1396854;-35.57807855764607
1739209742.139688;-33.981070128970906
1739209742.1396906;-38.13080360867914
1739209742.1396933;-38.13080360867914
1739209742.139696;-35.57807855764607
1739209742.1396987;-30.49652367304973
1739209742.1397014;-45.120503652039325
1739209742.139704;-45.120503652039325
1739209742.1397066;-35.57807855764607
1739209742.1397092;-35.57807855764607
1739209742.1397119;-45.120503652039325
1739209742.1397145;-38.13080360867914
1739209742.139717;-38.13080360867914
1739209742.1397197;-38.13080360867914
1739209742.1397223;-38.13080360867914
1739209742.139725;-38.13080360867914
1739209742.1397276;-45.120503652039325
1739209742.1397302;-38.13080360867914
1739209742.1397328;-35.57807855764607
1739209742.1397357;-45.120503652039325
1739209742.1397383;-38.13080360867914
1739209742.139741;-45.120503652039325
1739209742.1397436;-45.120503652039325
1739209742.1397462;-45.120503652039325
1739209742.1397488;-45.120503652039325
1739209742.1397514;-45.120503652039325
1739209742.139754;-45.120503652039325
1739209742.1397567;-45.120503652039325
1739209742.1397593;-45.120503652039325
1739209742.139762;-38.13080360867914
1739209742.1397645;-33.981070128970906
1739209742.1397672;-38.13080360867914
1739209742.1397698;-35.57807855764607
1739209742.1397724;-35.57807855764607
1739209742.1397753;-38.13080360867914
1739209742.139778;-38.13080360867914
1739209742.1397805;-38.13080360867914
1739209742.1397831;-45.120503652039325
1739209742.1397858;-45.120503652039325
1739209742.1397884;-45.120503652039325
1739209742.139791;-38.13080360867914
1739209742.1397936;-45.120503652039325
1739209742.1397963;-38.13080360867914
1739209742.1397989;-35.57807855764607
1739209742.1398015;-38.13080360867914
1739209742.1398041;-45.120503652039325
1739209742.1398067;-38.13080360867914
1739209742.1398094;-38.13080360867914
1739209742.139812;-45.120503652039325
1739209742.1398149;-38.13080360867914
1739209742.1398175;-38.13080360867914
1739209742.13982;-38.13080360867914
1739209742.1398227;-38.13080360867914
1739209742.1398253;-45.120503652039325
1739209742.139828;-33.981070128970906
1739209742.1398306;-45.120503652039325
1739209742.1398332;-45.120503652039325
1739209742.1398358;-45.120503652039325
1739209742.1398385;-33.981070128970906
1739209742.139841;-38.13080360867914
1739209742.1398437;-45.120503652039325
1739209742.1398463;-38.13080360867914
1739209742.139849;-38.13080360867914
1739209742.1398518;-45.120503652039325
1739209742.1398544;-45.120503652039325
1739209742.139857;-45.120503652039325
1739209742.1398597;-45.120503652039325
1739209742.1398623;-38.13080360867914
1739209742.139865;-45.120503652039325
1739209742.1398675;-45.120503652039325
1739209742.1398702;-26.991370085610722
1739209742.1398728;-32.816014438256545
1739209742.1398754;-45.120503652039325
1739209742.139878;-45.120503652039325
1739209742.1398807;-38.13080360867914
1739209742.1398833;-45.120503652039325
1739209742.139886;-45.120503652039325
1739209742.1398885;-45.120503652039325
1739209742.1398914;-45.120503652039325
1739209742.139894;-38.13080360867914
1739209742.1398966;-35.57807855764607
1739209742.1398993;-45.120503652039325
1739209742.1399019;-38.13080360867914
1739209742.1399045;-38.13080360867914
1739209742.1399071;-38.13080360867914
1739209742.1399097;-45.120503652039325
1739209742.1399124;-32.816014438256545
1739209742.139915;-35.57807855764607
1739209742.1399176;-45.120503652039325
1739209742.1399202;-45.120503652039325
1739209742.1399229;-38.13080360867914
1739209742.1399255;-45.120503652039325
1739209742.1399283;-45.120503652039325
1739209742.139931;-45.120503652039325
1739209742.1399336;-33.981070128970906
1739209742.1399362;-38.13080360867914
1739209742.1399388;-45.120503652039325
1739209742.1399415;-35.57807855764607
1739209742.139944;-38.13080360867914
1739209742.1399467;-45.120503652039325
1739209742.1399493;-45.120503652039325
1739209742.139952;-32.816014438256545
1739209742.1399546;-45.120503652039325
1739209742.1399572;-45.120503652039325
1739209742.1399598;-35.57807855764607
1739209742.1399624;-35.57807855764607
1739209742.139965;-45.120503652039325
1739209742.139968;-38.13080360867914
1739209742.1399705;-35.57807855764607
1739209742.1399732;-38.13080360867914
1739209742.1399758;-29.438486411369333
1739209742.1399784;-32.816014438256545
1739209742.139981;-45.120503652039325
1739209742.1399837;-45.120503652039325
1739209742.1399863;-35.57807855764607
1739209742.139989;-38.13080360867914
1739209742.1399915;-38.13080360867914
1739209742.1399941;-35.57807855764607
1739209742.1399968;-45.120503652039325
1739209742.1399994;-45.120503652039325
1739209742.140002;-38.13080360867914
1739209742.1400046;-38.13080360867914
1739209742.1400075;-38.13080360867914
1739209742.14001;-38.13080360867914
1739209742.1400127;-45.120503652039325
1739209742.1400154;-45.120503652039325
1739209742.140018;-45.120503652039325
1739209742.1400206;-45.120503652039325
1739209742.1400232;-38.13080360867914
1739209742.1400259;-38.13080360867914
1739209742.1400285;-45.120503652039325
1739209742.140031;-45.120503652039325
1739209742.1400337;-45.120503652039325
1739209742.1400363;-45.120503652039325
1739209742.140039;-35.57807855764607
1739209742.1400416;-32.816014438256545
1739209742.1400445;-45.120503652039325
1739209742.140047;-38.13080360867914
1739209742.1400497;-35.57807855764607
1739209742.1400523;-32.816014438256545
1739209742.140055;-38.13080360867914
1739209742.1400576;-38.13080360867914
1739209742.1400602;-45.120503652039325
1739209742.1400628;-45.120503652039325
1739209742.1400654;-45.120503652039325
1739209742.140068;-38.13080360867914
1739209742.1400707;-38.13080360867914
1739209742.1400733;-33.981070128970906
1739209742.140076;-38.13080360867914
1739209742.1400785;-45.120503652039325
1739209742.1400812;-38.13080360867914
1739209742.140084;-35.57807855764607
1739209742.1400867;-45.120503652039325
1739209742.1400893;-45.120503652039325
1739209742.140092;-45.120503652039325
1739209742.1400945;-38.13080360867914
1739209742.1400971;-38.13080360867914
1739209742.1400998;-45.120503652039325
1739209742.1401024;-45.120503652039325
1739209742.140105;-45.120503652039325
1739209742.1401076;-38.13080360867914
1739209742.1401103;-45.120503652039325
1739209742.1401129;-38.13080360867914
1739209742.1401155;-38.13080360867914
1739209742.1401181;-38.13080360867914
1739209742.1401207;-38.13080360867914
1739209742.1401236;-45.120503652039325
1739209742.1401262;-38.13080360867914
1739209742.1401289;-35.57807855764607
1739209742.1401315;-35.57807855764607
1739209742.140134;-45.120503652039325
1739209742.1401367;-45.120503652039325
1739209742.1401393;-38.13080360867914
1739209742.140142;-45.120503652039325
1739209742.1401446;-45.120503652039325
1739209742.1401472;-38.13080360867914
1739209742.1401498;-38.13080360867914
1739209742.1401525;-45.120503652039325
1739209742.140155;-38.13080360867914
1739209742.1401577;-45.120503652039325
1739209742.1401606;-45.120503652039325
1739209742.1401632;-45.120503652039325
1739209742.1401658;-33.981070128970906
1739209742.1401684;-38.13080360867914
1739209742.140171;-38.13080360867914
1739209742.1401737;-45.120503652039325
1739209742.1401763;-45.120503652039325
1739209742.140179;-38.13080360867914
1739209742.1401815;-38.13080360867914
1739209742.1401842;-38.13080360867914
1739209742.1401868;-38.13080360867914
1739209742.1401894;-33.981070128970906
1739209742.140192;-38.13080360867914
1739209742.1401947;-38.13080360867914
1739209742.1401973;-45.120503652039325
1739209742.1402001;-45.120503652039325
1739209742.1402028;-45.120503652039325
1739209742.1402054;-38.13080360867914
1739209742.140208;-45.120503652039325
1739209742.1402106;-33.981070128970906
1739209742.1402133;-31.141103565318915
1739209742.1402159;-33.981070128970906
1739209742.1402185;-45.120503652039325
1739209742.140221;-38.13080360867914
1739209742.1402237;-45.120503652039325
1739209742.1402264;-31.141103565318915
1739209742.140229;-38.13080360867914
1739209742.1402316;-33.981070128970906
1739209742.1402342;-33.981070128970906
1739209742.140237;-32.816014438256545
1739209742.1402397;-45.120503652039325
1739209742.1402423;-38.13080360867914
1739209742.140245;-38.13080360867914
1739209742.1402476;-38.13080360867914
1739209742.1402502;-38.13080360867914
1739209742.1402528;-38.13080360867914
1739209742.1402555;-31.141103565318915
1739209742.140258;-33.981070128970906
1739209742.1402607;-45.120503652039325
1739209742.1402633;-38.13080360867914
1739209742.140266;-38.13080360867914
1739209742.1402686;-45.120503652039325
1739209742.1402712;-38.13080360867914
1739209742.1402738;-33.981070128970906
1739209742.1402767;-38.13080360867914
1739209742.1402793;-45.120503652039325
1739209742.140282;-35.57807855764607
1739209742.1402845;-35.57807855764607
1739209742.1402872;-45.120503652039325
1739209742.1402898;-45.120503652039325
1739209742.1402924;-38.13080360867914
1739209742.140295;-38.13080360867914
1739209742.1402977;-32.81601443825658
1739209742.1403003;-45.120503652039325
1739209742.140303;-35.57807855764607
1739209742.1403055;-38.13080360867914
1739209742.1403081;-33.981070128970906
1739209742.1403108;-32.816014438256545
1739209742.1403134;-45.120503652039325
1739209742.1403162;-35.57807855764607
1739209742.1403189;-28.992665084841942
1739209742.1403215;-45.120503652039325
1739209742.140324;-45.120503652039325
1739209742.1403267;-38.13080360867914
1739209742.1403294;-38.13080360867914
1739209742.140332;-45.120503652039325
1739209742.1403346;-38.13080360867914
1739209742.1403372;-38.13080360867914
1739209742.1403399;-32.81601443825658
1739209742.1403425;-45.120503652039325
1739209742.140345;-45.120503652039325
1739209742.1403477;-45.120503652039325
1739209742.1403503;-38.13080360867914
1739209742.1403532;-45.120503652039325
1739209742.1403558;-38.13080360867914
1739209742.1403584;-38.13080360867914
1739209742.140361;-31.141103565318915
1739209742.1403637;-38.13080360867914
1739209742.1403663;-45.120503652039325
1739209742.140369;-45.120503652039325
1739209742.1403716;-45.120503652039325
1739209742.1403742;-45.120503652039325
1739209742.1403768;-35.57807855764607
1739209742.1403794;-38.13080360867914
1739209742.140382;-45.120503652039325
1739209742.1403847;-38.13080360867914
1739209742.1403873;-45.120503652039325
1739209742.14039;-45.120503652039325
1739209742.1403928;-38.13080360867914
1739209742.1403954;-45.120503652039325
1739209742.140398;-38.13080360867914
1739209742.1404006;-45.120503652039325
1739209742.1404033;-45.120503652039325
1739209742.140406;-45.120503652039325
1739209742.1404085;-45.120503652039325
1739209742.1404111;-45.120503652039325
1739209742.1404138;-38.13080360867914
1739209742.1404164;-32.816014438256545
1739209742.140419;-45.120503652039325
1739209742.1404216;-45.120503652039325
1739209742.1404243;-31.141103565318915
1739209742.1404269;-35.57807855764607
1739209742.1404295;-45.120503652039325
1739209742.1404324;-45.120503652039325
1739209742.140435;-38.13080360867914
1739209742.1404376;-45.120503652039325
1739209742.1404402;-45.120503652039325
1739209742.1404428;-45.120503652039325
1739209742.1404455;-38.13080360867914
1739209742.140448;-33.981070128970906
1739209742.1404507;-38.13080360867914
1739209742.1404533;-45.120503652039325
1739209742.140456;-45.120503652039325
1739209742.1404586;-31.141103565318915
1739209742.1404612;-38.13080360867914
1739209742.1404638;-45.120503652039325
1739209742.1404665;-31.141103565318915
1739209742.1404693;-38.13080360867914
1739209742.140472;-38.13080360867914
1739209742.1404746;-38.13080360867914
1739209742.1404772;-45.120503652039325
1739209742.1404798;-38.13080360867914
1739209742.1404824;-45.120503652039325
1739209742.140485;-45.120503652039325
1739209742.1404877;-45.120503652039325
1739209742.1404903;-38.13080360867914
1739209742.140493;-45.120503652039325
1739209742.1404955;-45.120503652039325
1739209742.1404982;-32.816014438256545
1739209742.1405008;-38.13080360867914
1739209742.1405034;-38.13080360867914
1739209742.140506;-38.13080360867914
1739209742.140509;-45.120503652039325
1739209742.1405115;-30.49652367304973
1739209742.1405141;-45.120503652039325
1739209742.1405168;-38.13080360867914
1739209742.1405194;-45.120503652039325
1739209742.140522;-38.13080360867914
1739209742.1405246;-38.13080360867914
1739209742.1405272;-45.120503652039325
1739209742.1405299;-45.120503652039325
1739209742.1405325;-45.120503652039325
1739209742.140535;-38.13080360867914
1739209742.1405377;-38.13080360867914
1739209742.1405404;-45.120503652039325
1739209742.140543;-45.120503652039325
1739209742.1405458;-45.120503652039325
1739209742.1405485;-45.120503652039325
1739209742.140551;-38.13080360867914
1739209742.1405537;-38.13080360867914
1739209742.1405563;-35.57807855764607
1739209742.140559;-38.13080360867914
1739209742.1405616;-38.13080360867914
1739209742.1405642;-38.13080360867914
1739209742.1405668;-38.13080360867914
1739209742.1405694;-45.120503652039325
1739209742.140572;-45.120503652039325
1739209742.1405747;-33.981070128970906
1739209742.1405773;-38.13080360867914
1739209742.14058;-38.13080360867914
1739209742.1405826;-45.120503652039325
1739209742.1405854;-45.120503652039325
1739209742.140588;-32.816014438256545
1739209742.1405907;-45.120503652039325
1739209742.1405933;-45.120503652039325
1739209742.140596;-32.81601443825658
1739209742.1405985;-45.120503652039325
1739209742.1406012;-45.120503652039325
1739209742.1406038;-38.13080360867914
1739209742.1406064;-38.13080360867914
1739209742.140609;-38.13080360867914
1739209742.1406116;-38.13080360867914
1739209742.1406143;-38.13080360867914
1739209742.140617;-27.267205301931607
1739209742.1406195;-33.981070128970906
1739209742.1406221;-38.13080360867914
1739209742.140625;-45.120503652039325
1739209742.1406276;-38.13080360867914
1739209742.1406302;-38.13080360867914
1739209742.1406329;-38.13080360867914
1739209742.1406355;-38.13080360867914
1739209742.140638;-38.13080360867914
1739209742.1406407;-38.13080360867914
1739209742.1406434;-45.120503652039325
1739209742.140646;-45.120503652039325
1739209742.1406486;-38.13080360867914
1739209742.1406512;-45.120503652039325
1739209742.1406538;-45.120503652039325
1739209742.1406565;-38.13080360867914
1739209742.140659;-31.141103565318915
1739209742.140662;-38.13080360867914
1739209742.1406646;-45.120503652039325
1739209742.1406672;-38.13080360867914
1739209742.1406698;-38.13080360867914
1739209742.1406724;-38.13080360867914
1739209742.140675;-38.13080360867914
1739209742.1406777;-32.816014438256545
1739209742.1406803;-35.57807855764607
1739209742.140683;-45.120503652039325
1739209742.1406856;-45.120503652039325
1739209742.1406882;-45.120503652039325
1739209742.1406908;-38.13080360867914
1739209742.1406934;-45.120503652039325
1739209742.140696;-45.120503652039325
1739209742.1406987;-38.13080360867914
1739209742.1407015;-35.57807855764607
1739209742.1407042;-45.120503652039325
1739209742.1407068;-45.120503652039325
1739209742.1407094;-38.13080360867914
1739209742.140712;-38.13080360867914
1739209742.1407146;-45.120503652039325
1739209742.1407173;-38.13080360867914
1739209742.14072;-38.13080360867914
1739209742.1407225;-38.13080360867914
1739209742.1407251;-33.981070128970906
1739209742.1407278;-38.13080360867914
1739209742.1407304;-38.13080360867914
1739209742.140733;-38.13080360867914
1739209742.1407356;-38.13080360867914
1739209742.1407382;-38.13080360867914
1739209742.140741;-35.57807855764607
1739209742.1407437;-31.141103565318915
1739209742.1407464;-28.992665084841942
1739209742.140749;-45.120503652039325
1739209742.1407516;-45.120503652039325
1739209742.1407542;-38.13080360867914
1739209742.1407568;-33.981070128970906
1739209742.1407595;-38.13080360867914
1739209742.140762;-45.120503652039325
1739209742.1407647;-45.120503652039325
1739209742.1407673;-35.57807855764607
1739209742.14077;-38.13080360867914
1739209742.1407726;-45.120503652039325
1739209742.1407752;-45.120503652039325
1739209742.140778;-35.57807855764607
1739209742.1407807;-35.57807855764607
1739209742.1407833;-45.120503652039325
1739209742.140786;-38.13080360867914
1739209742.1407886;-31.141103565318915
1739209742.1407912;-45.120503652039325
1739209742.1407938;-45.120503652039325
1739209742.1407964;-38.13080360867914
1739209742.140799;-38.13080360867914
1739209742.1408017;-38.13080360867914
