CAN Message; 0x1bb:000018133352eb61
1739209892.6989436;-38.13080360867914
1739209892.6989472;-35.57807855764607
1739209892.6989505;-38.13080360867914
1739209892.698954;-32.816014438256545
1739209892.6989574;-45.120503652039325
1739209892.6989608;-45.120503652039325
1739209892.6989644;-38.13080360867914
1739209892.6989677;-35.57807855764607
1739209892.6989713;-45.120503652039325
1739209892.6989746;-45.120503652039325
1739209892.6989782;-38.13080360867914
1739209892.6989815;-45.120503652039325
1739209892.698985;-45.120503652039325
1739209892.6989884;-45.120503652039325
1739209892.698992;-38.13080360867914
1739209892.6989954;-35.57807855764607
1739209892.6989987;-45.120503652039325
1739209892.6990023;-45.120503652039325
1739209892.6990056;-45.120503652039325
1739209892.6990092;-45.120503652039325
1739209892.6990125;-45.120503652039325
1739209892.699016;-45.120503652039325
1739209892.6990194;-38.13080360867914
1739209892.699023;-38.13080360867914
1739209892.6990263;-38.13080360867914
1739209892.69903;-38.13080360867914
1739209892.6990333;-38.13080360867914
1739209892.6990368;-45.120503652039325
1739209892.6990402;-45.120503652039325
1739209892.6990435;-35.57807855764607
1739209892.699047;-38.13080360867914
1739209892.6990504;-35.57807855764607
1739209892.699054;-45.120503652039325
1739209892.6990573;-38.13080360867914
1739209892.699061;-33.981070128970906
1739209892.6990643;-38.13080360867914
1739209892.6990678;-45.120503652039325
1739209892.6990712;-45.120503652039325
1739209892.6990747;-38.13080360867914
1739209892.699078;-45.120503652039325
1739209892.6990814;-38.13080360867914
1739209892.699085;-38.13080360867914
1739209892.6990883;-33.981070128970906
1739209892.699092;-38.13080360867914
1739209892.6990952;-45.120503652039325
1739209892.6990988;-38.13080360867914
1739209892.6991022;-38.13080360867914
1739209892.6991057;-45.120503652039325
1739209892.699109;-45.120503652039325
1739209892.6991127;-45.120503652039325
1739209892.699116;-38.13080360867914
1739209892.6991193;-38.13080360867914
1739209892.699123;-35.57807855764607
1739209892.6991262;-38.13080360867914
1739209892.6991298;-38.13080360867914
1739209892.6991332;-45.120503652039325
1739209892.6991367;-45.120503652039325
1739209892.69914;-38.13080360867914
1739209892.6991436;-38.13080360867914
1739209892.699147;-45.120503652039325
1739209892.6991506;-38.13080360867914
1739209892.699154;-38.13080360867914
1739209892.6991575;-33.981070128970906
1739209892.6991608;-38.13080360867914
1739209892.6991642;-38.13080360867914
1739209892.6991677;-38.13080360867914
1739209892.699171;-38.13080360867914
1739209892.6991746;-45.120503652039325
1739209892.699178;-45.120503652039325
1739209892.6991816;-38.13080360867914
1739209892.699185;-33.981070128970906
1739209892.6991885;-35.57807855764607
1739209892.6991918;-38.13080360867914
1739209892.6991954;-35.57807855764607
1739209892.6991987;-38.13080360867914
1739209892.699202;-45.120503652039325
1739209892.6992056;-38.13080360867914
1739209892.699209;-38.13080360867914
1739209892.6992126;-38.13080360867914
1739209892.699216;-45.120503652039325
1739209892.6992195;-45.120503652039325
1739209892.6992228;-38.13080360867914
1739209892.6992264;-38.13080360867914
1739209892.6992297;-45.120503652039325
1739209892.6992333;-38.13080360867914
1739209892.6992366;-38.13080360867914
1739209892.69924;-38.13080360867914
1739209892.6992435;-45.120503652039325
1739209892.699247;-45.120503652039325
1739209892.6992505;-45.120503652039325
1739209892.6992538;-45.120503652039325
1739209892.6992574;-45.120503652039325
1739209892.6992607;-35.57807855764607
1739209892.6992643;-45.120503652039325
1739209892.6992676;-45.120503652039325
1739209892.6992712;-38.13080360867914
1739209892.6992745;-45.120503652039325
1739209892.699278;-45.120503652039325
1739209892.6992815;-28.992665084841942
1739209892.6992848;-38.13080360867914
1739209892.6992884;-38.13080360867914
1739209892.6992917;-32.816014438256545
1739209892.6992953;-35.57807855764607
1739209892.6992986;-38.13080360867914
1739209892.6993022;-45.120503652039325
1739209892.6993055;-38.13080360867914
1739209892.699309;-30.49652367304976
1739209892.6993124;-45.120503652039325
1739209892.699316;-45.120503652039325
1739209892.6993194;-45.120503652039325
1739209892.6993227;-38.13080360867914
1739209892.6993263;-38.13080360867914
1739209892.6993296;-32.816014438256545
1739209892.6993332;-38.13080360867914
1739209892.6993365;-26.991370085610722
1739209892.69934;-32.816014438256545
1739209892.6993434;-38.13080360867914
1739209892.699347;-38.13080360867914
1739209892.6993504;-38.13080360867914
1739209892.699354;-38.13080360867914
1739209892.6993573;-38.13080360867914
1739209892.6993606;-38.13080360867914
1739209892.6993642;-38.13080360867914
1739209892.6993675;-45.120503652039325
1739209892.699371;-45.120503652039325
1739209892.6993744;-45.120503652039325
1739209892.699378;-38.13080360867914
1739209892.6993814;-45.120503652039325
1739209892.699385;-45.120503652039325
1739209892.6993883;-45.120503652039325
1739209892.6993918;-38.13080360867914
1739209892.6993952;-38.13080360867914
1739209892.6993988;-38.13080360867914
1739209892.699402;-38.13080360867914
1739209892.6994054;-38.13080360867914
1739209892.699409;-38.13080360867914
1739209892.6994123;-38.13080360867914
1739209892.699416;-45.120503652039325
1739209892.6994193;-38.13080360867914
1739209892.6994228;-38.13080360867914
1739209892.6994262;-45.120503652039325
1739209892.6994298;-45.120503652039325
1739209892.699433;-38.13080360867914
1739209892.6994367;-38.13080360867914
1739209892.69944;-45.120503652039325
1739209892.6994433;-38.13080360867914
1739209892.699447;-45.120503652039325
1739209892.6994503;-38.13080360867914
1739209892.6994538;-45.120503652039325
1739209892.6994572;-45.120503652039325
1739209892.6994607;-38.13080360867914
1739209892.699464;-45.120503652039325
1739209892.6994677;-38.13080360867914
1739209892.699471;-38.13080360867914
1739209892.6994746;-35.57807855764607
1739209892.699478;-33.981070128970906
1739209892.6994812;-38.13080360867914
1739209892.6994848;-45.120503652039325
1739209892.6994882;-45.120503652039325
1739209892.6994917;-45.120503652039325
1739209892.699495;-45.120503652039325
1739209892.6994987;-35.57807855764607
1739209892.699502;-45.120503652039325
1739209892.6995056;-45.120503652039325
1739209892.699509;-35.57807855764607
1739209892.6995125;-38.13080360867914
1739209892.6995158;-45.120503652039325
1739209892.6995194;-45.120503652039325
1739209892.6995227;-38.13080360867914
1739209892.699526;-38.13080360867914
1739209892.6995296;-32.816014438256545
1739209892.699533;-28.21854285175415
1739209892.6995366;-38.13080360867914
1739209892.69954;-38.13080360867914
1739209892.6995435;-35.57807855764607
1739209892.6995468;-33.981070128970906
1739209892.6995504;-45.120503652039325
1739209892.6995537;-45.120503652039325
1739209892.6995573;-45.120503652039325
1739209892.6995606;-45.120503652039325
1739209892.699564;-38.13080360867914
1739209892.6995676;-38.13080360867914
1739209892.699571;-45.120503652039325
1739209892.6995745;-38.13080360867914
1739209892.6995778;-32.816014438256545
1739209892.6995814;-45.120503652039325
1739209892.6995847;-35.57807855764607
1739209892.6995883;-32.816014438256545
1739209892.6995916;-38.13080360867914
1739209892.6995952;-45.120503652039325
1739209892.6995986;-38.13080360867914
1739209892.699602;-38.13080360867914
1739209892.6996055;-45.120503652039325
1739209892.6996088;-45.120503652039325
1739209892.6996124;-38.13080360867914
1739209892.6996157;-35.57807855764607
1739209892.6996193;-45.120503652039325
1739209892.6996226;-45.120503652039325
1739209892.6996262;-38.13080360867914
1739209892.6996295;-35.57807855764607
1739209892.6996331;-45.120503652039325
1739209892.6996365;-45.120503652039325
1739209892.69964;-45.120503652039325
1739209892.6996434;-45.120503652039325
1739209892.6996467;-38.13080360867914
1739209892.6996503;-38.13080360867914
1739209892.6996536;-33.981070128970906
1739209892.6996572;-45.120503652039325
1739209892.6996605;-33.981070128970906
1739209892.699664;-45.120503652039325
1739209892.6996675;-38.13080360867914
1739209892.699671;-27.8777449560314
1739209892.6996744;-38.13080360867914
1739209892.699678;-45.120503652039325
1739209892.6996813;-38.13080360867914
1739209892.6996846;-38.13080360867914
1739209892.6996882;-38.13080360867914
1739209892.6996915;-45.120503652039325
1739209892.699695;-33.981070128970906
1739209892.6996984;-38.13080360867914
1739209892.699702;-38.13080360867914
1739209892.6997054;-45.120503652039325
1739209892.699709;-38.13080360867914
1739209892.6997123;-45.120503652039325
1739209892.6997159;-38.13080360867914
1739209892.6997192;-45.120503652039325
1739209892.6997225;-45.120503652039325
1739209892.699726;-32.816014438256545
1739209892.6997294;-38.13080360867914
1739209892.699733;-45.120503652039325
1739209892.6997364;-38.13080360867914
1739209892.69974;-32.816014438256545
1739209892.6997433;-38.13080360867914
1739209892.6997468;-38.13080360867914
1739209892.6997502;-38.13080360867914
1739209892.6997538;-38.13080360867914
1739209892.699757;-45.120503652039325
1739209892.6997604;-45.120503652039325
1739209892.699764;-38.13080360867914
1739209892.6997674;-38.13080360867914
1739209892.699771;-38.13080360867914
1739209892.6997743;-38.13080360867914
1739209892.6997778;-35.57807855764607
1739209892.6997812;-35.57807855764607
1739209892.6997848;-38.13080360867914
1739209892.699788;-45.120503652039325
1739209892.6997917;-38.13080360867914
1739209892.699795;-38.13080360867914
1739209892.6997986;-45.120503652039325
1739209892.699802;-45.120503652039325
1739209892.6998053;-38.13080360867914
1739209892.6998088;-35.57807855764607
1739209892.6998122;-35.57807855764607
1739209892.6998158;-45.120503652039325
1739209892.699819;-38.13080360867914
1739209892.6998227;-32.816014438256545
1739209892.699826;-38.13080360867914
1739209892.6998296;-45.120503652039325
1739209892.699833;-38.13080360867914
1739209892.6998365;-35.57807855764607
1739209892.6998398;-38.13080360867914
1739209892.6998432;-45.120503652039325
1739209892.6998467;-38.13080360867914
1739209892.69985;-38.13080360867914
1739209892.6998537;-45.120503652039325
1739209892.699857;-45.120503652039325
1739209892.6998606;-45.120503652039325
1739209892.699864;-45.120503652039325
1739209892.6998675;-33.981070128970906
1739209892.6998708;-45.120503652039325
1739209892.6998744;-38.13080360867914
1739209892.6998777;-35.57807855764607
1739209892.699881;-33.981070128970906
1739209892.6998847;-45.120503652039325
1739209892.699888;-38.13080360867914
1739209892.6998916;-38.13080360867914
1739209892.699895;-38.13080360867914
1739209892.6998985;-38.13080360867914
1739209892.6999018;-45.120503652039325
1739209892.6999054;-38.13080360867914
1739209892.6999087;-38.13080360867914
1739209892.6999123;-45.120503652039325
1739209892.6999156;-38.13080360867914
1739209892.6999192;-35.57807855764607
1739209892.6999226;-38.13080360867914
1739209892.699926;-45.120503652039325
1739209892.6999295;-45.120503652039325
1739209892.6999328;-38.13080360867914
1739209892.6999364;-45.120503652039325
1739209892.6999397;-45.120503652039325
1739209892.6999433;-38.13080360867914
1739209892.6999466;-35.57807855764607
1739209892.6999502;-31.141103565318915
1739209892.6999536;-38.13080360867914
1739209892.6999571;-38.13080360867914
1739209892.6999605;-38.13080360867914
1739209892.6999638;-38.13080360867914
1739209892.6999674;-45.120503652039325
1739209892.6999707;-45.120503652039325
1739209892.6999743;-45.120503652039325
1739209892.6999776;-33.981070128970956
1739209892.6999812;-38.13080360867914
1739209892.6999846;-38.13080360867914
1739209892.6999881;-35.57807855764607
1739209892.6999915;-38.13080360867914
1739209892.699995;-45.120503652039325
1739209892.6999984;-45.120503652039325
1739209892.7000017;-45.120503652039325
1739209892.7000053;-31.141103565318915
1739209892.7000086;-38.13080360867914
1739209892.7000122;-45.120503652039325
1739209892.7000155;-45.120503652039325
1739209892.7000191;-33.981070128970906
1739209892.7000225;-38.13080360867914
1739209892.700026;-45.120503652039325
1739209892.7000294;-38.13080360867914
1739209892.700033;-45.120503652039325
1739209892.7000363;-45.120503652039325
1739209892.7000399;-38.13080360867914
1739209892.7000432;-38.13080360867914
1739209892.7000465;-33.981070128970906
1739209892.70005;-33.981070128970906
1739209892.7000535;-38.13080360867914
1739209892.700057;-45.120503652039325
1739209892.7000604;-38.13080360867914
1739209892.700064;-35.57807855764607
1739209892.7000673;-45.120503652039325
1739209892.7000709;-45.120503652039325
1739209892.7000742;-38.13080360867914
1739209892.7000778;-45.120503652039325
1739209892.700081;-33.981070128970906
1739209892.7000844;-45.120503652039325
1739209892.700088;-33.981070128970906
1739209892.7000914;-29.438486411369333
1739209892.700095;-45.120503652039325
1739209892.7000983;-45.120503652039325
1739209892.7001019;-38.13080360867914
1739209892.7001052;-38.13080360867914
1739209892.7001088;-45.120503652039325
1739209892.700112;-45.120503652039325
1739209892.7001157;-45.120503652039325
1739209892.700119;-38.13080360867914
1739209892.7001224;-35.57807855764607
1739209892.700126;-38.13080360867914
1739209892.7001293;-45.120503652039325
1739209892.7001328;-38.13080360867914
1739209892.7001362;-38.13080360867914
1739209892.7001398;-45.120503652039325
1739209892.700143;-32.816014438256545
1739209892.7001467;-30.49652367304973
1739209892.70015;-38.13080360867914
1739209892.7001536;-38.13080360867914
1739209892.700157;-35.57807855764607
1739209892.7001605;-38.13080360867914
1739209892.7001638;-45.120503652039325
1739209892.7001672;-45.120503652039325
1739209892.7001708;-45.120503652039325
1739209892.700174;-45.120503652039325
1739209892.7001777;-45.120503652039325
1739209892.700181;-45.120503652039325
1739209892.7001846;-45.120503652039325
1739209892.700188;-38.13080360867914
1739209892.7001915;-45.120503652039325
1739209892.7001948;-45.120503652039325
1739209892.7001984;-38.13080360867914
1739209892.7002017;-38.13080360867914
1739209892.700205;-45.120503652039325
1739209892.7002087;-45.120503652039325
1739209892.700212;-38.13080360867914
1739209892.7002156;-38.13080360867914
1739209892.700219;-38.13080360867914
1739209892.7002225;-45.120503652039325
1739209892.7002258;-35.57807855764607
1739209892.7002294;-31.141103565318893
1739209892.7002327;-38.13080360867914
1739209892.7002363;-45.120503652039325
1739209892.7002397;-38.13080360867914
1739209892.700243;-35.57807855764607
1739209892.7002466;-45.120503652039325
1739209892.70025;-45.120503652039325
1739209892.7002535;-38.13080360867914
1739209892.7002568;-45.120503652039325
1739209892.7002604;-38.13080360867914
1739209892.7002637;-45.120503652039325
1739209892.7002673;-33.981070128970906
1739209892.7002707;-38.13080360867914
1739209892.7002742;-33.981070128970906
1739209892.7002776;-45.120503652039325
1739209892.7002811;-38.13080360867914
1739209892.7002845;-32.816014438256545
1739209892.7002878;-38.13080360867914
1739209892.7002914;-45.120503652039325
1739209892.7002947;-38.13080360867914
1739209892.7002983;-38.13080360867914
1739209892.7003016;-45.120503652039325
1739209892.7003052;-45.120503652039325
1739209892.7003086;-45.120503652039325
1739209892.7003121;-45.120503652039325
1739209892.7003155;-45.120503652039325
1739209892.700319;-45.120503652039325
1739209892.7003224;-45.120503652039325
1739209892.7003257;-33.981070128970906
1739209892.7003293;-33.981070128970906
1739209892.7003326;-45.120503652039325
1739209892.7003362;-33.981070128970906
1739209892.7003396;-38.13080360867914
1739209892.7003431;-38.13080360867914
1739209892.7003465;-45.120503652039325
1739209892.70035;-45.120503652039325
1739209892.7003534;-45.120503652039325
1739209892.700357;-38.13080360867914
1739209892.7003603;-38.13080360867914
1739209892.7003636;-45.120503652039325
1739209892.7003672;-38.13080360867914
1739209892.7003706;-45.120503652039325
1739209892.7003741;-45.120503652039325
1739209892.7003775;-38.13080360867914
1739209892.700381;-33.981070128970906
1739209892.7003844;-45.120503652039325
1739209892.700388;-45.120503652039325
1739209892.7003913;-35.57807855764607
1739209892.7003949;-32.816014438256545
1739209892.7003982;-33.981070128970906
1739209892.7004018;-38.13080360867914
1739209892.7004051;-33.981070128970906
1739209892.7004085;-45.120503652039325
1739209892.700412;-45.120503652039325
1739209892.7004154;-45.120503652039325
1739209892.700419;-45.120503652039325
1739209892.7004223;-45.120503652039325
1739209892.7004259;-33.981070128970906
1739209892.7004292;-35.57807855764607
1739209892.7004328;-38.13080360867914
1739209892.700436;-35.57807855764607
1739209892.7004397;-38.13080360867914
1739209892.700443;-45.120503652039325
1739209892.7004464;-45.120503652039325
1739209892.70045;-45.120503652039325
1739209892.7004533;-35.57807855764607
1739209892.7004569;-38.13080360867914
1739209892.7004602;-38.13080360867914
1739209892.7004638;-35.57807855764607
1739209892.700467;-38.13080360867914
1739209892.7004707;-35.57807855764607
1739209892.700474;-38.13080360867914
1739209892.7004776;-45.120503652039325
1739209892.700481;-33.981070128970906
1739209892.7004843;-45.120503652039325
1739209892.7004879;-38.13080360867914
1739209892.7004912;-38.13080360867914
1739209892.7004948;-38.13080360867914
1739209892.700498;-45.120503652039325
1739209892.7005017;-38.13080360867914
1739209892.700505;-38.13080360867914
1739209892.7005086;-38.13080360867914
1739209892.700512;-45.120503652039325
1739209892.7005155;-38.13080360867914
1739209892.7005188;-38.13080360867914
1739209892.7005224;-35.57807855764607
1739209892.7005258;-38.13080360867914
1739209892.700529;-38.13080360867914
1739209892.7005327;-45.120503652039325
1739209892.700536;-45.120503652039325
1739209892.7005396;-45.120503652039325
1739209892.700543;-45.120503652039325
1739209892.7005465;-38.13080360867914
1739209892.7005498;-38.13080360867914
1739209892.7005534;-45.120503652039325
1739209892.7005568;-45.120503652039325
1739209892.7005603;-45.120503652039325
1739209892.7005637;-28.992665084841942
1739209892.700567;-35.57807855764607
1739209892.7005706;-38.13080360867914
1739209892.700574;-45.120503652039325
1739209892.7005775;-45.120503652039325
1739209892.7005808;-38.13080360867914
1739209892.7005844;-45.120503652039325
1739209892.7005877;-45.120503652039325
1739209892.7005913;-35.57807855764607
1739209892.7005947;-33.981070128970906
1739209892.7005982;-38.13080360867914
1739209892.7006016;-45.120503652039325
1739209892.700605;-45.120503652039325
1739209892.7006085;-33.981070128970906
1739209892.7006118;-38.13080360867914
1739209892.7006154;-45.120503652039325
1739209892.7006187;-28.992665084841942
1739209892.7006223;-33.981070128970906
1739209892.7006257;-45.120503652039325
1739209892.7006292;-45.120503652039325
1739209892.7006326;-33.981070128970906
1739209892.7006361;-38.13080360867914
1739209892.7006395;-38.13080360867914
1739209892.700643;-38.13080360867914
1739209892.7006464;-45.120503652039325
1739209892.7006497;-45.120503652039325
1739209892.7006533;-38.13080360867914
1739209892.7006567;-45.120503652039325
1739209892.7006602;-45.120503652039325
1739209892.7006636;-38.13080360867914
1739209892.7006671;-38.13080360867914
1739209892.7006705;-38.13080360867914
1739209892.700674;-45.120503652039325
1739209892.7006774;-38.13080360867914
1739209892.700681;-35.57807855764607
1739209892.7006843;-38.13080360867914
1739209892.7006876;-38.13080360867914
1739209892.7006912;-38.13080360867914
1739209892.7006946;-38.13080360867914
1739209892.7006981;-45.120503652039325
1739209892.7007015;-30.49652367304973
1739209892.700705;-32.816014438256545
1739209892.7007084;-45.120503652039325
1739209892.700712;-38.13080360867914
1739209892.7007153;-38.13080360867914
1739209892.7007189;-38.13080360867914
1739209892.7007222;-45.120503652039325
1739209892.7007256;-45.120503652039325
1739209892.7007291;-45.120503652039325
1739209892.7007325;-45.120503652039325
1739209892.700736;-33.981070128970906
1739209892.7007394;-38.13080360867914
1739209892.700743;-45.120503652039325
1739209892.7007463;-38.13080360867914
1739209892.7007499;-33.981070128970906
1739209892.7007532;-45.120503652039325
1739209892.7007568;-28.58837851428586
1739209892.7007601;-29.438486411369333
1739209892.7007635;-45.120503652039325
1739209892.700767;-45.120503652039325
1739209892.7007704;-33.981070128970906
1739209892.700774;-32.816014438256545
1739209892.7007773;-38.13080360867914
1739209892.7007809;-38.13080360867914
1739209892.7007842;-45.120503652039325
1739209892.7007878;-45.120503652039325
1739209892.7007911;-45.120503652039325
1739209892.7007947;-45.120503652039325
1739209892.700798;-45.120503652039325
1739209892.7008016;-33.981070128970906
1739209892.700805;-38.13080360867914
1739209892.7008083;-45.120503652039325
1739209892.7008119;-32.816014438256545
1739209892.7008152;-31.141103565318893
1739209892.7008188;-45.120503652039325
1739209892.700822;-45.120503652039325
1739209892.7008257;-38.13080360867914
1739209892.700829;-45.120503652039325
1739209892.7008326;-45.120503652039325
1739209892.700836;-45.120503652039325
1739209892.7008395;-45.120503652039325
1739209892.7008429;-45.120503652039325
1739209892.7008462;-45.120503652039325
1739209892.7008498;-45.120503652039325
1739209892.700853;-45.120503652039325
1739209892.7008567;-38.13080360867914
1739209892.70086;-38.13080360867914
1739209892.7008636;-45.120503652039325
1739209892.700867;-45.120503652039325
1739209892.7008705;-45.120503652039325
1739209892.7008739;-38.13080360867914
1739209892.7008774;-45.120503652039325
1739209892.7008808;-38.13080360867914
1739209892.700884;-38.13080360867914
1739209892.7008877;-35.57807855764607
1739209892.700891;-35.57807855764607
1739209892.7008946;-38.13080360867914
1739209892.700898;-31.141103565318893
1739209892.7009015;-45.120503652039325
1739209892.7009048;-45.120503652039325
1739209892.7009084;-45.120503652039325
1739209892.7009118;-38.13080360867914
1739209892.7009153;-38.13080360867914
1739209892.7009187;-35.57807855764607
1739209892.7009223;-38.13080360867914
1739209892.7009256;-45.120503652039325
1739209892.700929;-38.13080360867914
1739209892.7009325;-35.57807855764607
1739209892.7009358;-45.120503652039325
1739209892.7009394;-38.13080360867914
1739209892.7009428;-45.120503652039325
1739209892.7009463;-38.13080360867914
1739209892.7009497;-38.13080360867914
1739209892.7009532;-45.120503652039325
1739209892.7009566;-35.57807855764607
1739209892.7009602;-38.13080360867914
1739209892.7009635;-38.13080360867914
1739209892.7009668;-45.120503652039325
1739209892.7009704;-45.120503652039325
1739209892.7009737;-35.57807855764607
1739209892.7009773;-38.13080360867914
1739209892.7009807;-45.120503652039325
1739209892.7009842;-38.13080360867914
1739209892.7009876;-38.13080360867914
1739209892.7009912;-38.13080360867914
1739209892.7009945;-38.13080360867914
1739209892.700998;-33.981070128970906
1739209892.7010014;-38.13080360867914
1739209892.7010047;-45.120503652039325
1739209892.7010083;-38.13080360867914
1739209892.7010117;-33.981070128970906
1739209892.7010152;-45.120503652039325
1739209892.7010186;-38.13080360867914
1739209892.7010221;-45.120503652039325
1739209892.7010255;-45.120503652039325
1739209892.701029;-38.13080360867914
1739209892.7010324;-38.13080360867914
1739209892.701036;-38.13080360867914
1739209892.7010393;-38.13080360867914
1739209892.701043;-45.120503652039325
1739209892.7010462;-45.120503652039325
1739209892.7010496;-38.13080360867914
1739209892.7010531;-38.13080360867914
1739209892.7010565;-45.120503652039325
1739209892.70106;-45.120503652039325
1739209892.7010634;-38.13080360867914
1739209892.701067;-38.13080360867914
1739209892.7010703;-38.13080360867914
1739209892.701074;-38.13080360867914
1739209892.7010772;-45.120503652039325
1739209892.7010808;-33.981070128970906
1739209892.7010841;-35.57807855764607
1739209892.7010856;-31.141103565318915
1739209892.7010868;-38.13080360867914
1739209892.7010882;-38.13080360867914
1739209892.7010896;-33.981070128970906
1739209892.7010908;-38.13080360867914
1739209892.7010922;-38.13080360867914
1739209892.7010937;-38.13080360867914
1739209892.701095;-45.120503652039325
1739209892.7010963;-45.120503652039325
1739209892.7010977;-38.13080360867914
1739209892.7010992;-38.13080360867914
1739209892.7011003;-38.13080360867914
1739209892.7011018;-45.120503652039325
1739209892.7011032;-45.120503652039325
1739209892.7011044;-38.13080360867914
1739209892.7011058;-45.120503652039325
1739209892.7011073;-45.120503652039325
1739209892.7011087;-45.120503652039325
1739209892.70111;-45.120503652039325
1739209892.7011113;-33.981070128970906
1739209892.7011127;-38.13080360867914
1739209892.701114;-38.13080360867914
1739209892.7011154;-33.981070128970906
1739209892.7011168;-45.120503652039325
1739209892.701118;-45.120503652039325
1739209892.7011194;-45.120503652039325
1739209892.7011209;-31.141103565318915
1739209892.701122;-33.981070128970906
1739209892.7011235;-33.981070128970906
1739209892.701125;-38.13080360867914
1739209892.7011263;-35.57807855764607
1739209892.7011275;-35.57807855764607
1739209892.701129;-45.120503652039325
1739209892.7011304;-45.120503652039325
1739209892.7011316;-45.120503652039325
1739209892.701133;-38.13080360867914
1739209892.7011344;-45.120503652039325
1739209892.7011356;-45.120503652039325
1739209892.701137;-38.13080360867914
1739209892.7011385;-45.120503652039325
1739209892.70114;-35.57807855764607
1739209892.701141;-38.13080360867914
1739209892.7011425;-27.267205301931607
1739209892.701144;-32.816014438256545
1739209892.7011452;-45.120503652039325
1739209892.7011466;-45.120503652039325
1739209892.701148;-38.13080360867914
1739209892.7011492;-45.120503652039325
1739209892.7011507;-45.120503652039325
1739209892.701152;-45.120503652039325
1739209892.7011535;-38.13080360867914
1739209892.7011547;-45.120503652039325
1739209892.7011561;-38.13080360867914
1739209892.7011576;-45.120503652039325
1739209892.7011588;-45.120503652039325
1739209892.7011602;-38.13080360867914
1739209892.7011616;-38.13080360867914
1739209892.7011628;-45.120503652039325
1739209892.7011642;-28.58837851428586
1739209892.7011657;-32.816014438256545
1739209892.7011669;-38.13080360867914
1739209892.7011683;-38.13080360867914
1739209892.7011697;-30.49652367304973
1739209892.7011712;-32.816014438256545
1739209892.7011724;-45.120503652039325
1739209892.7011738;-45.120503652039325
1739209892.7011752;-45.120503652039325
1739209892.7011764;-45.120503652039325
1739209892.7011778;-38.13080360867914
1739209892.7011793;-45.120503652039325
1739209892.7011805;-38.13080360867914
1739209892.701182;-38.13080360867914
1739209892.7011833;-38.13080360867914
1739209892.7011847;-45.120503652039325
1739209892.701186;-38.13080360867914
1739209892.7011874;-38.13080360867914
1739209892.7011888;-45.120503652039325
1739209892.70119;-38.13080360867914
1739209892.7011914;-35.57807855764607
1739209892.7011929;-38.13080360867914
1739209892.701194;-38.13080360867914
1739209892.7011955;-45.120503652039325
1739209892.701197;-30.49652367304973
1739209892.701198;-32.816014438256545
1739209892.7011995;-45.120503652039325
1739209892.701201;-45.120503652039325
1739209892.7012024;-38.13080360867914
1739209892.7012036;-45.120503652039325
1739209892.701205;-45.120503652039325
1739209892.7012064;-38.13080360867914
1739209892.7012076;-45.120503652039325
1739209892.701209;-45.120503652039325
1739209892.7012105;-38.13080360867914
1739209892.7012117;-45.120503652039325
1739209892.7012131;-45.120503652039325
1739209892.7012146;-38.13080360867914
1739209892.701216;-38.13080360867914
1739209892.7012172;-45.120503652039325
1739209892.7012186;-31.141103565318893
1739209892.70122;-26.991370085610736
1739209892.7012212;-38.13080360867914
1739209892.7012227;-35.57807855764607
1739209892.701224;-32.816014438256545
1739209892.7012253;-35.57807855764607
1739209892.7012267;-35.57807855764607
1739209892.7012281;-45.120503652039325
1739209892.7012296;-45.120503652039325
1739209892.7012308;-38.13080360867914
1739209892.7012322;-38.13080360867914
1739209892.7012336;-45.120503652039325
1739209892.7012348;-45.120503652039325
1739209892.7012362;-33.981070128970906
1739209892.7012377;-38.13080360867914
1739209892.7012389;-45.120503652039325
1739209892.7012403;-32.816014438256545
1739209892.7012417;-31.141103565318893
1739209892.701243;-45.120503652039325
1739209892.7012444;-45.120503652039325
1739209892.7012458;-35.57807855764607
1739209892.7012472;-38.13080360867914
1739209892.7012484;-38.13080360867914
1739209892.7012498;-35.57807855764607
1739209892.7012513;-38.13080360867914
1739209892.7012525;-45.120503652039325
1739209892.701254;-45.120503652039325
1739209892.7012553;-45.120503652039325
1739209892.7012565;-45.120503652039325
1739209892.701258;-38.13080360867914
1739209892.7012594;-35.57807855764607
1739209892.7012608;-38.13080360867914
1739209892.701262;-38.13080360867914
1739209892.7012634;-38.13080360867914
1739209892.7012649;-38.13080360867914
1739209892.701266;-32.816014438256545
1739209892.7012675;-45.120503652039325
1739209892.701269;-45.120503652039325
1739209892.70127;-45.120503652039325
1739209892.7012715;-38.13080360867914
1739209892.701273;-33.981070128970906
1739209892.7012742;-35.57807855764607
1739209892.7012756;-33.981070128970906
1739209892.701277;-30.49652367304973
1739209892.7012784;-38.13080360867914
1739209892.7012796;-38.13080360867914
1739209892.701281;-38.13080360867914
1739209892.7012825;-45.120503652039325
1739209892.7012837;-38.13080360867914
1739209892.7012851;-45.120503652039325
1739209892.7012866;-38.13080360867914
1739209892.7012877;-35.57807855764607
1739209892.7012892;-45.120503652039325
1739209892.7012906;-45.120503652039325
1739209892.701292;-32.816014438256545
1739209892.7012932;-38.13080360867914
1739209892.7012947;-38.13080360867914
1739209892.701296;-45.120503652039325
1739209892.7012973;-38.13080360867914
1739209892.7012987;-38.13080360867914
1739209892.7013001;-38.13080360867914
1739209892.7013013;-38.13080360867914
1739209892.7013028;-38.13080360867914
1739209892.7013042;-45.120503652039325
1739209892.7013054;-38.13080360867914
1739209892.7013068;-38.13080360867914
1739209892.7013083;-45.120503652039325
