CAN Message; 0x77:855ef2c6387f06cf
1739209605.4520118;-38.13080360867914
1739209605.452012;-45.120503652039325
1739209605.4520123;-45.120503652039325
1739209605.4520128;-45.120503652039325
1739209605.452013;-45.120503652039325
1739209605.4520133;-45.120503652039325
1739209605.4520137;-45.120503652039325
1739209605.452014;-45.120503652039325
1739209605.4520142;-45.120503652039325
1739209605.4520147;-38.13080360867914
1739209605.452015;-38.13080360867914
1739209605.4520152;-45.120503652039325
1739209605.4520156;-35.57807855764607
1739209605.4520159;-45.120503652039325
1739209605.452016;-45.120503652039325
1739209605.4520166;-32.816014438256545
1739209605.4520168;-38.13080360867914
1739209605.452017;-45.120503652039325
1739209605.4520175;-38.13080360867914
1739209605.4520178;-33.981070128970906
1739209605.452018;-38.13080360867914
1739209605.4520185;-38.13080360867914
1739209605.4520187;-38.13080360867914
1739209605.452019;-38.13080360867914
1739209605.4520195;-45.120503652039325
1739209605.4520197;-45.120503652039325
1739209605.4520202;-38.13080360867914
1739209605.4520204;-45.120503652039325
1739209605.4520206;-38.13080360867914
1739209605.4520211;-45.120503652039325
1739209605.4520214;-35.57807855764607
1739209605.4520216;-45.120503652039325
1739209605.452022;-45.120503652039325
1739209605.4520223;-38.13080360867914
1739209605.4520226;-38.13080360867914
1739209605.452023;-38.13080360867914
1739209605.4520233;-45.120503652039325
1739209605.4520235;-35.57807855764607
1739209605.452024;-35.57807855764607
1739209605.4520242;-31.141103565318893
1739209605.4520245;-35.57807855764607
1739209605.452025;-45.120503652039325
1739209605.4520252;-45.120503652039325
1739209605.4520254;-35.57807855764607
1739209605.452026;-35.57807855764607
1739209605.4520261;-38.13080360867914
1739209605.4520264;-38.13080360867914
1739209605.4520268;-38.13080360867914
1739209605.452027;-38.13080360867914
1739209605.4520273;-32.816014438256545
1739209605.4520278;-32.816014438256545
1739209605.452028;-38.13080360867914
1739209605.4520283;-45.120503652039325
1739209605.4520288;-33.981070128970906
1739209605.452029;-45.120503652039325
1739209605.4520292;-45.120503652039325
1739209605.4520297;-45.120503652039325
1739209605.45203;-35.57807855764607
1739209605.4520302;-33.981070128970906
1739209605.4520307;-31.141103565318893
1739209605.452031;-35.57807855764607
1739209605.4520311;-45.120503652039325
1739209605.4520316;-45.120503652039325
1739209605.4520319;-38.13080360867914
1739209605.452032;-45.120503652039325
1739209605.4520326;-45.120503652039325
1739209605.4520328;-38.13080360867914
1739209605.452033;-30.49652367304973
1739209605.4520335;-32.816014438256545
1739209605.4520338;-38.13080360867914
1739209605.452034;-35.57807855764607
1739209605.4520345;-35.57807855764607
1739209605.4520347;-38.13080360867914
1739209605.452035;-38.13080360867914
1739209605.4520354;-31.141103565318893
1739209605.4520357;-32.81601443825658
1739209605.452036;-45.120503652039325
1739209605.4520364;-45.120503652039325
1739209605.4520366;-38.13080360867914
1739209605.4520369;-45.120503652039325
1739209605.4520373;-38.13080360867914
1739209605.4520376;-38.13080360867914
1739209605.4520378;-45.120503652039325
1739209605.4520383;-31.141103565318893
1739209605.4520385;-32.816014438256545
1739209605.4520388;-38.13080360867914
1739209605.4520392;-33.981070128970906
1739209605.4520395;-45.120503652039325
1739209605.4520397;-45.120503652039325
1739209605.4520402;-38.13080360867914
1739209605.4520404;-45.120503652039325
1739209605.4520407;-38.13080360867914
1739209605.4520411;-35.57807855764607
1739209605.4520414;-45.120503652039325
1739209605.4520416;-38.13080360867914
1739209605.452042;-38.13080360867914
1739209605.4520423;-45.120503652039325
1739209605.4520426;-45.120503652039325
1739209605.452043;-33.981070128970906
1739209605.4520433;-45.120503652039325
1739209605.4520438;-38.13080360867914
1739209605.452044;-32.816014438256545
1739209605.4520442;-45.120503652039325
1739209605.4520447;-45.120503652039325
1739209605.452045;-33.981070128970906
1739209605.4520452;-45.120503652039325
1739209605.4520457;-38.13080360867914
1739209605.452046;-38.13080360867914
1739209605.4520462;-38.13080360867914
1739209605.4520466;-38.13080360867914
1739209605.4520469;-38.13080360867914
1739209605.452047;-35.57807855764607
1739209605.4520476;-38.13080360867914
1739209605.4520478;-38.13080360867914
1739209605.452048;-35.57807855764607
1739209605.4520485;-45.120503652039325
1739209605.4520488;-45.120503652039325
1739209605.452049;-33.981070128970906
1739209605.4520495;-45.120503652039325
1739209605.4520497;-38.13080360867914
1739209605.45205;-38.13080360867914
1739209605.4520504;-38.13080360867914
1739209605.4520507;-38.13080360867914
1739209605.452051;-45.120503652039325
1739209605.4520514;-45.120503652039325
1739209605.4520516;-38.13080360867914
1739209605.4520519;-38.13080360867914
1739209605.4520524;-45.120503652039325
1739209605.4520526;-45.120503652039325
1739209605.4520528;-35.57807855764607
1739209605.4520533;-35.57807855764607
1739209605.4520535;-38.13080360867914
1739209605.4520538;-32.816014438256545
1739209605.4520543;-38.13080360867914
1739209605.4520545;-38.13080360867914
1739209605.4520547;-45.120503652039325
1739209605.4520552;-38.13080360867914
1739209605.4520555;-38.13080360867914
1739209605.4520557;-33.981070128970906
1739209605.4520562;-45.120503652039325
1739209605.4520564;-45.120503652039325
1739209605.4520566;-35.57807855764607
1739209605.4520571;-38.13080360867914
1739209605.4520574;-35.57807855764607
1739209605.4520576;-38.13080360867914
1739209605.452058;-45.120503652039325
1739209605.4520583;-38.13080360867914
1739209605.4520586;-38.13080360867914
1739209605.452059;-45.120503652039325
1739209605.4520593;-35.57807855764607
1739209605.4520595;-35.57807855764607
1739209605.45206;-45.120503652039325
1739209605.4520602;-38.13080360867914
1739209605.4520605;-38.13080360867914
1739209605.452061;-33.981070128970906
1739209605.4520612;-38.13080360867914
1739209605.4520614;-31.141103565318915
1739209605.452062;-31.141103565318915
1739209605.4520621;-33.981070128970906
1739209605.4520624;-45.120503652039325
1739209605.4520628;-38.13080360867914
1739209605.452063;-33.981070128970906
1739209605.4520633;-45.120503652039325
1739209605.4520638;-38.13080360867914
1739209605.452064;-38.13080360867914
1739209605.4520643;-38.13080360867914
1739209605.4520648;-35.57807855764607
1739209605.452065;-38.13080360867914
1739209605.4520652;-38.13080360867914
1739209605.4520657;-35.57807855764607
1739209605.452066;-35.57807855764607
1739209605.4520664;-45.120503652039325
1739209605.4520667;-38.13080360867914
1739209605.452067;-33.981070128970906
1739209605.4520674;-38.13080360867914
1739209605.4520676;-38.13080360867914
1739209605.4520679;-45.120503652039325
1739209605.4520683;-33.981070128970906
1739209605.4520686;-35.57807855764607
1739209605.4520688;-35.57807855764607
1739209605.4520693;-32.816014438256545
1739209605.4520695;-31.141103565318915
1739209605.4520698;-45.120503652039325
1739209605.4520702;-45.120503652039325
1739209605.4520705;-38.13080360867914
1739209605.4520707;-33.981070128970906
1739209605.4520712;-33.981070128970906
1739209605.4520714;-45.120503652039325
1739209605.4520717;-45.120503652039325
1739209605.4520721;-38.13080360867914
1739209605.4520724;-32.816014438256545
1739209605.4520726;-45.120503652039325
1739209605.452073;-45.120503652039325
1739209605.4520733;-38.13080360867914
1739209605.4520736;-38.13080360867914
1739209605.452074;-45.120503652039325
1739209605.4520743;-38.13080360867914
1739209605.4520745;-31.141103565318915
1739209605.452075;-35.57807855764607
1739209605.4520752;-45.120503652039325
1739209605.4520755;-38.13080360867914
1739209605.452076;-38.13080360867914
1739209605.4520762;-35.57807855764607
1739209605.4520764;-38.13080360867914
1739209605.452077;-45.120503652039325
1739209605.4520772;-35.57807855764607
1739209605.4520774;-33.981070128970906
1739209605.4520779;-38.13080360867914
1739209605.452078;-35.57807855764607
1739209605.4520783;-32.816014438256545
1739209605.4520788;-33.981070128970906
1739209605.452079;-45.120503652039325
1739209605.4520793;-38.13080360867914
1739209605.4520798;-45.120503652039325
1739209605.45208;-45.120503652039325
1739209605.4520802;-45.120503652039325
1739209605.4520807;-45.120503652039325
1739209605.452081;-38.13080360867914
1739209605.4520812;-45.120503652039325
1739209605.4520817;-45.120503652039325
1739209605.452082;-38.13080360867914
1739209605.4520822;-28.992665084841942
1739209605.4520826;-33.981070128970906
1739209605.4520829;-45.120503652039325
1739209605.452083;-38.13080360867914
1739209605.4520836;-38.13080360867914
1739209605.4520838;-38.13080360867914
1739209605.452084;-38.13080360867914
1739209605.4520845;-45.120503652039325
1739209605.4520848;-38.13080360867914
1739209605.452085;-33.981070128970906
1739209605.4520855;-45.120503652039325
1739209605.4520857;-45.120503652039325
1739209605.452086;-35.57807855764607
1739209605.4520864;-35.57807855764607
1739209605.4520867;-45.120503652039325
1739209605.452087;-45.120503652039325
1739209605.4520874;-38.13080360867914
1739209605.4520876;-45.120503652039325
1739209605.4520879;-38.13080360867914
1739209605.4520884;-38.13080360867914
1739209605.4520886;-38.13080360867914
1739209605.4520888;-45.120503652039325
1739209605.4520893;-38.13080360867914
1739209605.4520895;-45.120503652039325
1739209605.45209;-45.120503652039325
1739209605.4520903;-45.120503652039325
1739209605.4520905;-38.13080360867914
1739209605.452091;-33.981070128970906
1739209605.4520912;-35.57807855764607
1739209605.4520915;-45.120503652039325
1739209605.452092;-35.57807855764607
1739209605.4520922;-38.13080360867914
1739209605.4520924;-38.13080360867914
1739209605.452093;-33.981070128970906
1739209605.4520931;-45.120503652039325
1739209605.4520934;-38.13080360867914
1739209605.4520938;-38.13080360867914
1739209605.452094;-35.57807855764607
1739209605.4520943;-38.13080360867914
1739209605.4520948;-45.120503652039325
1739209605.452095;-45.120503652039325
1739209605.4520953;-45.120503652039325
1739209605.4520957;-45.120503652039325
1739209605.452096;-45.120503652039325
1739209605.4520962;-45.120503652039325
1739209605.4520967;-45.120503652039325
1739209605.452097;-38.13080360867914
1739209605.4520972;-45.120503652039325
1739209605.4520977;-38.13080360867914
1739209605.452098;-45.120503652039325
1739209605.4520981;-38.13080360867914
1739209605.4520986;-45.120503652039325
1739209605.4520988;-35.57807855764607
1739209605.452099;-33.981070128970906
1739209605.4520996;-45.120503652039325
1739209605.4520998;-38.13080360867914
1739209605.4521;-38.13080360867914
1739209605.4521005;-33.981070128970906
1739209605.4521008;-35.57807855764607
1739209605.452101;-35.57807855764607
1739209605.4521015;-45.120503652039325
1739209605.4521017;-45.120503652039325
1739209605.452102;-45.120503652039325
1739209605.4521024;-45.120503652039325
1739209605.4521027;-45.120503652039325
1739209605.452103;-45.120503652039325
1739209605.4521034;-33.981070128970906
1739209605.4521036;-38.13080360867914
1739209605.4521039;-38.13080360867914
1739209605.4521043;-45.120503652039325
1739209605.4521046;-45.120503652039325
1739209605.4521048;-45.120503652039325
1739209605.4521053;-38.13080360867914
1739209605.4521055;-28.992665084841942
1739209605.4521058;-45.120503652039325
1739209605.4521062;-45.120503652039325
1739209605.4521065;-45.120503652039325
1739209605.4521067;-33.981070128970906
1739209605.4521072;-45.120503652039325
1739209605.4521074;-45.120503652039325
1739209605.4521077;-38.13080360867914
1739209605.4521081;-32.81601443825658
1739209605.4521084;-38.13080360867914
1739209605.4521086;-38.13080360867914
1739209605.452109;-45.120503652039325
1739209605.4521093;-45.120503652039325
1739209605.4521096;-45.120503652039325
1739209605.45211;-38.13080360867914
1739209605.4521103;-35.57807855764607
1739209605.4521105;-33.981070128970906
1739209605.452111;-45.120503652039325
1739209605.4521112;-38.13080360867914
1739209605.4521115;-45.120503652039325
1739209605.452112;-38.13080360867914
1739209605.4521122;-45.120503652039325
1739209605.4521124;-45.120503652039325
1739209605.452113;-38.13080360867914
1739209605.4521132;-33.981070128970906
1739209605.4521136;-38.13080360867914
1739209605.4521139;-35.57807855764607
1739209605.452114;-38.13080360867914
1739209605.4521146;-38.13080360867914
1739209605.4521148;-38.13080360867914
1739209605.452115;-45.120503652039325
1739209605.4521155;-38.13080360867914
1739209605.4521158;-35.57807855764607
1739209605.452116;-38.13080360867914
1739209605.4521165;-38.13080360867914
1739209605.4521167;-45.120503652039325
1739209605.452117;-35.57807855764607
1739209605.4521174;-45.120503652039325
1739209605.4521177;-45.120503652039325
1739209605.452118;-38.13080360867914
1739209605.4521184;-31.141103565318915
1739209605.4521186;-38.13080360867914
1739209605.4521189;-38.13080360867914
1739209605.4521194;-45.120503652039325
1739209605.4521196;-38.13080360867914
1739209605.4521198;-32.816014438256545
1739209605.4521203;-35.57807855764607
1739209605.4521205;-45.120503652039325
1739209605.4521208;-32.816014438256545
1739209605.4521213;-38.13080360867914
1739209605.4521215;-45.120503652039325
1739209605.4521217;-45.120503652039325
1739209605.4521222;-45.120503652039325
1739209605.4521224;-38.13080360867914
1739209605.4521227;-38.13080360867914
1739209605.4521232;-45.120503652039325
1739209605.4521234;-33.981070128970906
1739209605.4521236;-38.13080360867914
1739209605.452124;-45.120503652039325
1739209605.4521244;-45.120503652039325
1739209605.4521246;-38.13080360867914
1739209605.452125;-45.120503652039325
1739209605.4521253;-45.120503652039325
1739209605.4521255;-38.13080360867914
1739209605.452126;-31.141103565318915
1739209605.4521263;-38.13080360867914
1739209605.4521265;-38.13080360867914
1739209605.452127;-45.120503652039325
1739209605.4521272;-38.13080360867914
1739209605.4521275;-35.57807855764607
1739209605.452128;-45.120503652039325
1739209605.4521282;-45.120503652039325
1739209605.4521284;-38.13080360867914
1739209605.452129;-35.57807855764607
1739209605.4521291;-45.120503652039325
1739209605.4521294;-45.120503652039325
1739209605.4521298;-33.981070128970906
1739209605.45213;-45.120503652039325
1739209605.4521303;-45.120503652039325
1739209605.4521308;-38.13080360867914
1739209605.452131;-38.13080360867914
1739209605.4521313;-38.13080360867914
1739209605.4521317;-45.120503652039325
1739209605.452132;-38.13080360867914
1739209605.4521322;-35.57807855764607
1739209605.4521327;-45.120503652039325
1739209605.452133;-45.120503652039325
1739209605.4521332;-38.13080360867914
1739209605.4521337;-33.981070128970906
1739209605.452134;-35.57807855764607
1739209605.4521341;-38.13080360867914
1739209605.4521346;-38.13080360867914
1739209605.4521348;-38.13080360867914
1739209605.452135;-33.981070128970906
1739209605.4521356;-38.13080360867914
1739209605.4521358;-32.816014438256545
1739209605.452136;-35.57807855764607
1739209605.4521365;-33.981070128970956
1739209605.4521368;-45.120503652039325
1739209605.4521372;-38.13080360867914
1739209605.4521375;-45.120503652039325
1739209605.4521377;-45.120503652039325
1739209605.4521382;-45.120503652039325
1739209605.4521384;-38.13080360867914
1739209605.4521387;-38.13080360867914
1739209605.4521391;-35.57807855764607
1739209605.4521394;-38.13080360867914
1739209605.4521396;-38.13080360867914
1739209605.45214;-38.13080360867914
1739209605.4521403;-38.13080360867914
1739209605.4521406;-45.120503652039325
1739209605.452141;-38.13080360867914
1739209605.4521413;-45.120503652039325
1739209605.4521415;-32.816014438256545
1739209605.452142;-38.13080360867914
1739209605.4521422;-35.57807855764607
1739209605.4521425;-33.981070128970906
1739209605.452143;-45.120503652039325
1739209605.4521432;-38.13080360867914
1739209605.4521434;-38.13080360867914
1739209605.452144;-38.13080360867914
1739209605.4521441;-33.981070128970956
1739209605.4521444;-45.120503652039325
1739209605.4521449;-38.13080360867914
1739209605.452145;-38.13080360867914
1739209605.4521453;-45.120503652039325
1739209605.4521458;-45.120503652039325
1739209605.452146;-38.13080360867914
1739209605.4521463;-45.120503652039325
1739209605.4521468;-31.141103565318893
1739209605.452147;-38.13080360867914
1739209605.4521472;-38.13080360867914
1739209605.4521477;-38.13080360867914
1739209605.452148;-32.816014438256545
1739209605.4521525;-38.13080360867914
1739209605.452157;-32.816014438256545
1739209605.4521616;-38.13080360867914
1739209605.452166;-45.120503652039325
1739209605.4521706;-38.13080360867914
1739209605.4521751;-38.13080360867914
1739209605.4521797;-35.57807855764607
1739209605.4521842;-45.120503652039325
1739209605.4521887;-45.120503652039325
1739209605.4521933;-38.13080360867914
1739209605.4521978;-38.13080360867914
1739209605.4522023;-45.120503652039325
1739209605.4522066;-45.120503652039325
1739209605.4522111;-35.57807855764607
1739209605.4522157;-38.13080360867914
1739209605.4522202;-45.120503652039325
1739209605.4522247;-45.120503652039325
1739209605.4522293;-38.13080360867914
1739209605.4522338;-45.120503652039325
1739209605.4522383;-27.8777449560314
1739209605.4522429;-29.438486411369333
1739209605.4522474;-38.13080360867914
1739209605.452252;-38.13080360867914
1739209605.4522564;-35.57807855764607
1739209605.452261;-38.13080360867914
1739209605.4522655;-45.120503652039325
1739209605.45227;-35.57807855764607
1739209605.4522746;-45.120503652039325
1739209605.452279;-38.13080360867914
1739209605.4522836;-32.816014438256545
1739209605.4522882;-33.981070128970906
1739209605.4522927;-45.120503652039325
1739209605.4522972;-45.120503652039325
1739209605.4523017;-33.981070128970906
1739209605.4523063;-33.981070128970906
1739209605.4523108;-45.120503652039325
1739209605.452315;-45.120503652039325
1739209605.4523196;-45.120503652039325
1739209605.4523242;-38.13080360867914
1739209605.4523287;-45.120503652039325
1739209605.4523332;-45.120503652039325
1739209605.4523377;-33.981070128970906
1739209605.4523423;-33.981070128970906
1739209605.4523468;-45.120503652039325
1739209605.4523513;-38.13080360867914
1739209605.4523559;-33.981070128970906
1739209605.4523604;-38.13080360867914
1739209605.452365;-38.13080360867914
1739209605.4523695;-38.13080360867914
1739209605.452374;-45.120503652039325
1739209605.4523785;-33.981070128970906
1739209605.452383;-45.120503652039325
1739209605.4523876;-45.120503652039325
1739209605.452392;-35.57807855764607
1739209605.4523966;-33.981070128970906
1739209605.4524012;-45.120503652039325
1739209605.4524057;-45.120503652039325
1739209605.4524102;-45.120503652039325
1739209605.4524148;-45.120503652039325
1739209605.4524193;-38.13080360867914
1739209605.4524236;-38.13080360867914
1739209605.452428;-32.816014438256545
1739209605.4524326;-35.57807855764607
1739209605.4524372;-45.120503652039325
1739209605.4524417;-38.13080360867914
1739209605.4524462;-33.981070128970906
1739209605.4524508;-45.120503652039325
1739209605.4524553;-45.120503652039325
1739209605.4524598;-45.120503652039325
1739209605.4524643;-38.13080360867914
1739209605.4524689;-38.13080360867914
1739209605.4524734;-35.57807855764607
1739209605.452478;-35.57807855764607
1739209605.4524825;-45.120503652039325
1739209605.452487;-45.120503652039325
1739209605.4524915;-38.13080360867914
1739209605.452496;-38.13080360867914
1739209605.4525006;-38.13080360867914
1739209605.452505;-38.13080360867914
1739209605.4525096;-45.120503652039325
1739209605.4525142;-38.13080360867914
1739209605.4525187;-38.13080360867914
1739209605.4525232;-38.13080360867914
1739209605.4525278;-45.120503652039325
1739209605.4525323;-38.13080360867914
1739209605.4525366;-38.13080360867914
1739209605.452541;-38.13080360867914
1739209605.4525456;-38.13080360867914
1739209605.4525502;-45.120503652039325
1739209605.4525547;-45.120503652039325
1739209605.4525592;-38.13080360867914
1739209605.4525638;-38.13080360867914
1739209605.4525683;-38.13080360867914
1739209605.4525728;-38.13080360867914
1739209605.4525774;-38.13080360867914
1739209605.452582;-38.13080360867914
1739209605.4525864;-45.120503652039325
1739209605.452591;-45.120503652039325
1739209605.4525955;-38.13080360867914
1739209605.4526;-38.13080360867914
1739209605.4526045;-31.141103565318915
1739209605.452609;-33.981070128970906
1739209605.4526136;-38.13080360867914
1739209605.4526181;-45.120503652039325
1739209605.4526227;-45.120503652039325
1739209605.4526272;-45.120503652039325
1739209605.4526317;-38.13080360867914
1739209605.4526362;-45.120503652039325
1739209605.4526408;-33.981070128970906
1739209605.452645;-31.141103565318915
1739209605.4526496;-33.981070128970906
1739209605.4526541;-38.13080360867914
1739209605.4526587;-38.13080360867914
1739209605.4526632;-33.981070128970906
1739209605.4526677;-45.120503652039325
1739209605.4526722;-45.120503652039325
1739209605.4526768;-45.120503652039325
1739209605.4526813;-38.13080360867914
1739209605.4526858;-38.13080360867914
1739209605.4526904;-45.120503652039325
1739209605.452695;-38.13080360867914
1739209605.4526994;-35.57807855764607
1739209605.452704;-35.57807855764607
1739209605.4527085;-45.120503652039325
1739209605.452713;-45.120503652039325
1739209605.4527175;-45.120503652039325
1739209605.452722;-45.120503652039325
1739209605.4527266;-45.120503652039325
1739209605.4527311;-45.120503652039325
1739209605.4527357;-38.13080360867914
1739209605.4527402;-35.57807855764607
1739209605.4527447;-38.13080360867914
1739209605.4527493;-33.981070128970906
1739209605.4527538;-28.992665084841942
1739209605.452758;-38.13080360867914
1739209605.4527626;-45.120503652039325
1739209605.4527671;-38.13080360867914
1739209605.4527717;-45.120503652039325
1739209605.4527762;-45.120503652039325
1739209605.4527807;-45.120503652039325
1739209605.4527853;-45.120503652039325
1739209605.4527898;-32.81601443825658
1739209605.4527943;-45.120503652039325
1739209605.4527988;-45.120503652039325
1739209605.4528034;-45.120503652039325
1739209605.452808;-38.13080360867914
1739209605.4528124;-35.57807855764607
1739209605.452817;-45.120503652039325
1739209605.4528215;-45.120503652039325
1739209605.452826;-35.57807855764607
1739209605.4528306;-38.13080360867914
1739209605.452835;-38.13080360867914
1739209605.4528396;-45.120503652039325
1739209605.4528441;-45.120503652039325
1739209605.4528487;-45.120503652039325
1739209605.4528532;-45.120503652039325
1739209605.4528577;-45.120503652039325
1739209605.4528623;-38.13080360867914
1739209605.4528666;-45.120503652039325
1739209605.452871;-45.120503652039325
1739209605.4528756;-27.267205301931607
1739209605.4528801;-35.57807855764607
1739209605.4528847;-45.120503652039325
1739209605.4528892;-38.13080360867914
1739209605.4528937;-45.120503652039325
1739209605.4528983;-45.120503652039325
1739209605.4529028;-38.13080360867914
1739209605.4529073;-45.120503652039325
1739209605.4529119;-45.120503652039325
1739209605.4529164;-33.981070128970906
1739209605.452921;-31.141103565318893
1739209605.4529254;-38.13080360867914
1739209605.45293;-38.13080360867914
1739209605.4529345;-31.141103565318915
1739209605.452939;-45.120503652039325
1739209605.4529436;-45.120503652039325
1739209605.452948;-38.13080360867914
1739209605.4529526;-45.120503652039325
1739209605.4529572;-45.120503652039325
1739209605.4529617;-38.13080360867914
1739209605.4529662;-45.120503652039325
1739209605.4529707;-45.120503652039325
1739209605.452975;-35.57807855764607
1739209605.4529796;-45.120503652039325
1739209605.452984;-45.120503652039325
1739209605.4529886;-38.13080360867914
1739209605.4529932;-38.13080360867914
1739209605.4529977;-45.120503652039325
1739209605.4530022;-35.57807855764607
1739209605.4530067;-45.120503652039325
1739209605.4530113;-45.120503652039325
1739209605.4530158;-38.13080360867914
1739209605.4530203;-38.13080360867914
1739209605.4530249;-45.120503652039325
1739209605.4530294;-45.120503652039325
1739209605.453034;-38.13080360867914
1739209605.4530385;-45.120503652039325
1739209605.453043;-45.120503652039325
1739209605.4530475;-45.120503652039325
1739209605.453052;-38.13080360867914
1739209605.4530566;-38.13080360867914
1739209605.453061;-38.13080360867914
1739209605.4530656;-45.120503652039325
1739209605.4530702;-45.120503652039325
1739209605.4530747;-38.13080360867914
1739209605.4530792;-35.57807855764607
1739209605.4530838;-35.57807855764607
1739209605.453088;-45.120503652039325
1739209605.4530926;-45.120503652039325
1739209605.453097;-45.120503652039325
1739209605.4531016;-33.981070128970906
1739209605.4531062;-45.120503652039325
1739209605.4531107;-45.120503652039325
1739209605.4531152;-45.120503652039325
1739209605.4531198;-38.13080360867914
1739209605.4531243;-38.13080360867914
1739209605.4531288;-38.13080360867914
1739209605.4531333;-38.13080360867914
1739209605.4531379;-45.120503652039325
1739209605.4531424;-35.57807855764607
1739209605.453147;-38.13080360867914
1739209605.4531515;-35.57807855764607
1739209605.453156;-38.13080360867914
1739209605.4531605;-35.57807855764607
1739209605.453165;-38.13080360867914
1739209605.4531696;-38.13080360867914
1739209605.453174;-38.13080360867914
1739209605.4531786;-38.13080360867914
1739209605.4531832;-35.57807855764607
1739209605.4531877;-35.57807855764607
1739209605.4531922;-28.992665084841942
1739209605.4531965;-38.13080360867914
1739209605.453201;-33.981070128970906
1739209605.4532056;-45.120503652039325
1739209605.45321;-38.13080360867914
1739209605.4532146;-38.13080360867914
1739209605.4532192;-45.120503652039325
1739209605.4532237;-45.120503652039325
1739209605.4532282;-32.81601443825658
1739209605.4532328;-38.13080360867914
1739209605.4532373;-35.57807855764607
1739209605.4532418;-38.13080360867914
1739209605.4532464;-38.13080360867914
1739209605.453251;-45.120503652039325
1739209605.4532554;-45.120503652039325
1739209605.45326;-38.13080360867914
1739209605.4532645;-28.992665084841942
1739209605.453269;-38.13080360867914
1739209605.4532735;-45.120503652039325
1739209605.453278;-45.120503652039325
1739209605.4532826;-38.13080360867914
1739209605.4532871;-45.120503652039325
1739209605.4532917;-38.13080360867914
1739209605.4532962;-45.120503652039325
1739209605.4533007;-38.13080360867914
1739209605.4533052;-38.13080360867914
1739209605.4533095;-45.120503652039325
1739209605.453314;-38.13080360867914
1739209605.4533186;-38.13080360867914
1739209605.4533231;-38.13080360867914
1739209605.4533277;-38.13080360867914
1739209605.4533322;-38.13080360867914
1739209605.4533367;-33.981070128970906
1739209605.4533412;-45.120503652039325
1739209605.4533458;-45.120503652039325
1739209605.4533503;-38.13080360867914
1739209605.4533548;-38.13080360867914
1739209605.4533594;-45.120503652039325
1739209605.453364;-38.13080360867914
1739209605.4533684;-45.120503652039325
1739209605.453373;-28.992665084841942
1739209605.4533775;-38.13080360867914
1739209605.453382;-38.13080360867914
1739209605.4533865;-45.120503652039325
1739209605.453391;-35.57807855764607
1739209605.4533956;-38.13080360867914
1739209605.4534001;-45.120503652039325
1739209605.4534047;-45.120503652039325
1739209605.4534092;-38.13080360867914
1739209605.4534137;-38.13080360867914
1739209605.453418;-45.120503652039325
1739209605.4534225;-32.816014438256545
1739209605.453427;-45.120503652039325
1739209605.4534316;-45.120503652039325
1739209605.4534361;-38.13080360867914
1739209605.4534407;-45.120503652039325
1739209605.4534452;-45.120503652039325
1739209605.4534497;-45.120503652039325
1739209605.4534543;-45.120503652039325
1739209605.4534588;-35.57807855764607
1739209605.4534633;-38.13080360867914
1739209605.4534678;-38.13080360867914
1739209605.4534724;-45.120503652039325
1739209605.453477;-45.120503652039325
1739209605.4534814;-33.981070128970906
1739209605.453486;-45.120503652039325
1739209605.4534905;-45.120503652039325
1739209605.453495;-45.120503652039325
1739209605.4534996;-33.981070128970906
1739209605.453504;-32.816014438256545
1739209605.4535086;-45.120503652039325
1739209605.4535131;-38.13080360867914
1739209605.4535177;-38.13080360867914
1739209605.4535222;-45.120503652039325
1739209605.4535265;-45.120503652039325
1739209605.453531;-45.120503652039325
1739209605.4535356;-38.13080360867914
1739209605.45354;-45.120503652039325
1739209605.4535446;-38.13080360867914
1739209605.4535491;-45.120503652039325
1739209605.4535537;-38.13080360867914
1739209605.4535582;-45.120503652039325
1739209605.4535627;-38.13080360867914
1739209605.4535673;-38.13080360867914
1739209605.4535718;-38.13080360867914
1739209605.4535763;-38.13080360867914
1739209605.4535809;-45.120503652039325
1739209605.4535854;-38.13080360867914
1739209605.45359;-38.13080360867914
1739209605.4535944;-32.816014438256545
1739209605.453599;-45.120503652039325
1739209605.4536035;-35.57807855764607
1739209605.453608;-35.57807855764607
1739209605.4536126;-32.816014438256545
1739209605.453617;-38.13080360867914
1739209605.4536216;-45.120503652039325
1739209605.4536262;-38.13080360867914
1739209605.4536307;-45.120503652039325
1739209605.4536352;-45.120503652039325
1739209605.4536395;-32.816014438256545
1739209605.453644;-35.57807855764607
1739209605.4536486;-38.13080360867914
1739209605.453653;-38.13080360867914
1739209605.4536576;-38.13080360867914
1739209605.4536622;-45.120503652039325
1739209605.4536667;-45.120503652039325
1739209605.4536712;-45.120503652039325
1739209605.4536757;-38.13080360867914
1739209605.4536803;-38.13080360867914
1739209605.4536848;-38.13080360867914
1739209605.4536893;-35.57807855764607
1739209605.4536939;-35.57807855764607
1739209605.4536984;-45.120503652039325
1739209605.453703;-27.8777449560314
1739209605.4537075;-33.981070128970906
1739209605.453712;-45.120503652039325
1739209605.4537165;-38.13080360867914
1739209605.453721;-32.816014438256545
1739209605.4537256;-45.120503652039325
1739209605.45373;-35.57807855764607
1739209605.4537346;-33.981070128970906
1739209605.4537392;-28.992665084841967
1739209605.4537437;-45.120503652039325
1739209605.453748;-38.13080360867914
1739209605.4537525;-45.120503652039325
1739209605.453757;-45.120503652039325
1739209605.4537616;-45.120503652039325
1739209605.453766;-35.57807855764607
