CAN Message; 0x150:0300a8a24089e5fd
1739209908.103086;-33.981070128970906
1739209908.103091;-45.120503652039325
1739209908.103096;-45.120503652039325
1739209908.1031008;-38.13080360867914
1739209908.1031058;-38.13080360867914
1739209908.1031106;-38.13080360867914
1739209908.1031156;-38.13080360867914
1739209908.1031206;-38.13080360867914
1739209908.1031253;-45.120503652039325
1739209908.1031303;-38.13080360867914
1739209908.103135;-38.13080360867914
1739209908.10314;-45.120503652039325
1739209908.1031451;-45.120503652039325
1739209908.10315;-38.13080360867914
1739209908.103155;-38.13080360867914
1739209908.1031597;-45.120503652039325
1739209908.1031647;-45.120503652039325
1739209908.1031697;-45.120503652039325
1739209908.1031744;-38.13080360867914
1739209908.1031795;-38.13080360867914
1739209908.1031842;-38.13080360867914
1739209908.1031892;-45.120503652039325
1739209908.1031942;-33.981070128970906
1739209908.103199;-38.13080360867914
1739209908.103204;-45.120503652039325
1739209908.103209;-28.992665084841942
1739209908.1032138;-32.816014438256545
1739209908.1032188;-38.13080360867914
1739209908.1032236;-45.120503652039325
1739209908.1032286;-35.57807855764607
1739209908.1032336;-35.57807855764607
1739209908.1032383;-45.120503652039325
1739209908.1032434;-45.120503652039325
1739209908.1032481;-45.120503652039325
1739209908.1032531;-38.13080360867914
1739209908.1032581;-45.120503652039325
1739209908.103263;-45.120503652039325
1739209908.103268;-45.120503652039325
1739209908.1032727;-45.120503652039325
1739209908.1032777;-38.13080360867914
1739209908.1032827;-45.120503652039325
1739209908.1032875;-45.120503652039325
1739209908.1032925;-38.13080360867914
1739209908.1032975;-38.13080360867914
1739209908.1033022;-45.120503652039325
1739209908.1033072;-33.981070128970906
1739209908.103312;-38.13080360867914
1739209908.103317;-38.13080360867914
1739209908.103322;-38.13080360867914
1739209908.1033268;-33.981070128970906
1739209908.1033318;-32.816014438256545
1739209908.1033366;-38.13080360867914
1739209908.1033416;-45.120503652039325
1739209908.1033466;-38.13080360867914
1739209908.1033514;-38.13080360867914
1739209908.1033564;-45.120503652039325
1739209908.1033611;-45.120503652039325
1739209908.1033661;-45.120503652039325
1739209908.1033711;-45.120503652039325
1739209908.103376;-33.981070128970906
1739209908.103381;-45.120503652039325
1739209908.103386;-38.13080360867914
1739209908.1033907;-38.13080360867914
1739209908.1033957;-38.13080360867914
1739209908.1034005;-45.120503652039325
1739209908.1034055;-28.58837851428586
1739209908.1034105;-30.49652367304973
1739209908.1034153;-45.120503652039325
1739209908.1034203;-45.120503652039325
1739209908.103425;-33.981070128970906
1739209908.10343;-35.57807855764607
1739209908.103435;-38.13080360867914
1739209908.1034398;-38.13080360867914
1739209908.1034448;-45.120503652039325
1739209908.1034496;-38.13080360867914
1739209908.1034546;-38.13080360867914
1739209908.1034596;-45.120503652039325
1739209908.1034644;-45.120503652039325
1739209908.1034694;-33.981070128970906
1739209908.1034741;-38.13080360867914
1739209908.1034791;-45.120503652039325
1739209908.1034842;-33.981070128970906
1739209908.103489;-38.13080360867914
1739209908.103494;-38.13080360867914
1739209908.103499;-38.13080360867914
1739209908.1035037;-38.13080360867914
1739209908.1035087;-38.13080360867914
1739209908.1035135;-38.13080360867914
1739209908.1035185;-45.120503652039325
1739209908.1035235;-31.141103565318915
1739209908.1035283;-32.816014438256545
1739209908.1035333;-45.120503652039325
1739209908.103538;-45.120503652039325
1739209908.103543;-38.13080360867914
1739209908.103548;-35.57807855764607
1739209908.1035528;-45.120503652039325
1739209908.1035578;-35.57807855764607
1739209908.1035626;-45.120503652039325
1739209908.1035676;-45.120503652039325
1739209908.1035726;-38.13080360867914
1739209908.1035774;-38.13080360867914
1739209908.1035824;-45.120503652039325
1739209908.1035874;-33.981070128970906
1739209908.1035922;-38.13080360867914
1739209908.1035972;-45.120503652039325
1739209908.103602;-29.438486411369333
1739209908.103607;-25.077289914212862
1739209908.103612;-38.13080360867914
1739209908.1036167;-45.120503652039325
1739209908.1036217;-33.981070128970906
1739209908.1036265;-33.981070128970906
1739209908.1036315;-45.120503652039325
1739209908.1036365;-45.120503652039325
1739209908.1036413;-45.120503652039325
1739209908.1036463;-45.120503652039325
1739209908.103651;-45.120503652039325
1739209908.103656;-45.120503652039325
1739209908.103661;-45.120503652039325
1739209908.1036658;-38.13080360867914
1739209908.1036708;-38.13080360867914
1739209908.1036758;-45.120503652039325
1739209908.1036806;-45.120503652039325
1739209908.1036856;-31.141103565318893
1739209908.1036904;-45.120503652039325
1739209908.1036954;-38.13080360867914
1739209908.1037004;-45.120503652039325
1739209908.1037052;-45.120503652039325
1739209908.1037102;-38.13080360867914
1739209908.103715;-35.57807855764607
1739209908.10372;-45.120503652039325
1739209908.103725;-38.13080360867914
1739209908.1037297;-35.57807855764607
1739209908.1037347;-38.13080360867914
1739209908.1037395;-45.120503652039325
1739209908.1037445;-38.13080360867914
1739209908.1037495;-38.13080360867914
1739209908.1037543;-33.981070128970906
1739209908.1037593;-45.120503652039325
1739209908.1037643;-45.120503652039325
1739209908.103769;-38.13080360867914
1739209908.103774;-38.13080360867914
1739209908.1037788;-45.120503652039325
1739209908.1037838;-38.13080360867914
1739209908.1037889;-38.13080360867914
1739209908.1037936;-45.120503652039325
1739209908.1037986;-38.13080360867914
1739209908.1038034;-32.816014438256545
1739209908.1038084;-38.13080360867914
1739209908.1038134;-45.120503652039325
1739209908.1038182;-38.13080360867914
1739209908.1038232;-35.57807855764607
1739209908.103828;-38.13080360867914
1739209908.103833;-35.57807855764607
1739209908.103838;-38.13080360867914
1739209908.1038427;-45.120503652039325
1739209908.1038477;-45.120503652039325
1739209908.1038525;-45.120503652039325
1739209908.1038575;-45.120503652039325
1739209908.1038625;-45.120503652039325
1739209908.1038673;-45.120503652039325
1739209908.1038723;-45.120503652039325
1739209908.1038773;-33.981070128970906
1739209908.103882;-38.13080360867914
1739209908.103887;-33.981070128970906
1739209908.1038918;-45.120503652039325
1739209908.1038969;-38.13080360867914
1739209908.1039019;-45.120503652039325
1739209908.1039066;-38.13080360867914
1739209908.1039116;-38.13080360867914
1739209908.1039164;-45.120503652039325
1739209908.1039214;-38.13080360867914
1739209908.1039264;-33.981070128970906
1739209908.1039312;-45.120503652039325
1739209908.1039362;-45.120503652039325
1739209908.103941;-38.13080360867914
1739209908.103946;-38.13080360867914
1739209908.103951;-45.120503652039325
1739209908.1039557;-45.120503652039325
1739209908.1039608;-38.13080360867914
1739209908.1039658;-45.120503652039325
1739209908.1039705;-45.120503652039325
1739209908.1039755;-45.120503652039325
1739209908.1039803;-38.13080360867914
1739209908.1039853;-38.13080360867914
1739209908.1039903;-45.120503652039325
1739209908.103995;-38.13080360867914
1739209908.104;-38.13080360867914
1739209908.1040049;-38.13080360867914
1739209908.1040099;-45.120503652039325
1739209908.1040149;-45.120503652039325
1739209908.1040196;-38.13080360867914
1739209908.1040246;-45.120503652039325
1739209908.1040294;-45.120503652039325
1739209908.1040344;-45.120503652039325
1739209908.1040394;-38.13080360867914
1739209908.1040442;-31.141103565318915
1739209908.1040492;-38.13080360867914
1739209908.1040542;-45.120503652039325
1739209908.104059;-45.120503652039325
1739209908.104064;-45.120503652039325
1739209908.1040688;-38.13080360867914
1739209908.1040738;-45.120503652039325
1739209908.1040788;-38.13080360867914
1739209908.1040835;-29.438486411369347
1739209908.1040885;-32.816014438256545
1739209908.1040933;-38.13080360867914
1739209908.1040983;-45.120503652039325
1739209908.1041033;-45.120503652039325
1739209908.104108;-45.120503652039325
1739209908.104113;-45.120503652039325
1739209908.1041179;-38.13080360867914
1739209908.1041229;-28.992665084841942
1739209908.104128;-45.120503652039325
1739209908.1041327;-45.120503652039325
1739209908.1041377;-38.13080360867914
1739209908.1041427;-33.981070128970906
1739209908.1041474;-38.13080360867914
1739209908.1041524;-38.13080360867914
1739209908.1041572;-45.120503652039325
1739209908.1041622;-35.57807855764607
1739209908.1041672;-38.13080360867914
1739209908.104172;-38.13080360867914
1739209908.104177;-45.120503652039325
1739209908.1041818;-38.13080360867914
1739209908.1041868;-45.120503652039325
1739209908.1041918;-38.13080360867914
1739209908.1041965;-38.13080360867914
1739209908.1042016;-31.141103565318915
1739209908.1042063;-35.57807855764607
1739209908.1042113;-38.13080360867914
1739209908.1042163;-45.120503652039325
1739209908.104221;-38.13080360867914
1739209908.104226;-45.120503652039325
1739209908.1042309;-45.120503652039325
1739209908.104236;-45.120503652039325
1739209908.104241;-45.120503652039325
1739209908.1042457;-45.120503652039325
1739209908.1042507;-38.13080360867914
1739209908.1042557;-45.120503652039325
1739209908.1042604;-38.13080360867914
1739209908.1042655;-38.13080360867914
1739209908.1042702;-38.13080360867914
1739209908.1042752;-38.13080360867914
1739209908.1042802;-45.120503652039325
1739209908.104285;-45.120503652039325
1739209908.10429;-45.120503652039325
1739209908.1042948;-38.13080360867914
1739209908.1042998;-38.13080360867914
1739209908.1043048;-38.13080360867914
1739209908.1043096;-45.120503652039325
1739209908.1043146;-45.120503652039325
1739209908.1043193;-30.49652367304973
1739209908.1043243;-38.13080360867914
1739209908.1043293;-45.120503652039325
1739209908.104334;-38.13080360867914
1739209908.1043391;-32.816014438256545
1739209908.1043441;-38.13080360867914
1739209908.104349;-45.120503652039325
1739209908.104354;-38.13080360867914
1739209908.1043587;-38.13080360867914
1739209908.1043637;-38.13080360867914
1739209908.1043687;-38.13080360867914
1739209908.1043735;-45.120503652039325
1739209908.1043785;-45.120503652039325
1739209908.1043832;-35.57807855764607
1739209908.1043882;-38.13080360867914
1739209908.1043932;-45.120503652039325
1739209908.104398;-30.49652367304973
1739209908.104403;-32.816014438256545
1739209908.1044078;-38.13080360867914
1739209908.1044128;-45.120503652039325
1739209908.1044178;-38.13080360867914
1739209908.1044226;-35.57807855764607
1739209908.1044276;-38.13080360867914
1739209908.1044326;-45.120503652039325
1739209908.1044374;-45.120503652039325
1739209908.1044424;-45.120503652039325
1739209908.1044471;-45.120503652039325
1739209908.1044521;-45.120503652039325
1739209908.1044571;-35.57807855764607
1739209908.104462;-33.981070128970906
1739209908.104467;-45.120503652039325
1739209908.1044717;-45.120503652039325
1739209908.1044767;-45.120503652039325
1739209908.1044817;-38.13080360867914
1739209908.1044865;-38.13080360867914
1739209908.1044915;-38.13080360867914
1739209908.1044962;-38.13080360867914
1739209908.1045012;-31.141103565318915
1739209908.1045063;-38.13080360867914
1739209908.104511;-45.120503652039325
1739209908.104516;-35.57807855764607
1739209908.104521;-38.13080360867914
1739209908.1045258;-45.120503652039325
1739209908.1045308;-45.120503652039325
1739209908.1045356;-35.57807855764607
1739209908.1045406;-38.13080360867914
1739209908.1045456;-45.120503652039325
1739209908.1045504;-45.120503652039325
1739209908.1045554;-45.120503652039325
1739209908.1045601;-45.120503652039325
1739209908.1045651;-38.13080360867914
1739209908.1045702;-38.13080360867914
1739209908.104575;-35.57807855764607
1739209908.10458;-38.13080360867914
1739209908.1045847;-38.13080360867914
1739209908.1045897;-45.120503652039325
1739209908.1045947;-38.13080360867914
1739209908.1045995;-38.13080360867914
1739209908.1046045;-38.13080360867914
1739209908.1046093;-35.57807855764607
1739209908.1046143;-45.120503652039325
1739209908.1046193;-38.13080360867914
1739209908.104624;-38.13080360867914
1739209908.104629;-45.120503652039325
1739209908.104634;-38.13080360867914
1739209908.1046388;-45.120503652039325
1739209908.1046438;-38.13080360867914
1739209908.1046486;-35.57807855764607
1739209908.1046536;-38.13080360867914
1739209908.1046586;-38.13080360867914
1739209908.1046634;-45.120503652039325
1739209908.1046684;-45.120503652039325
1739209908.1046731;-38.13080360867914
1739209908.1046782;-33.981070128970906
1739209908.1046832;-45.120503652039325
1739209908.104688;-45.120503652039325
1739209908.104693;-45.120503652039325
1739209908.1046977;-38.13080360867914
1739209908.1047027;-38.13080360867914
1739209908.1047077;-32.816014438256545
1739209908.1047125;-38.13080360867914
1739209908.1047175;-45.120503652039325
1739209908.1047225;-38.13080360867914
1739209908.1047273;-32.816014438256545
1739209908.1047323;-38.13080360867914
1739209908.104737;-45.120503652039325
1739209908.104742;-38.13080360867914
1739209908.104747;-45.120503652039325
1739209908.1047518;-45.120503652039325
1739209908.1047568;-38.13080360867914
1739209908.1047616;-45.120503652039325
1739209908.1047666;-38.13080360867914
1739209908.1047716;-38.13080360867914
1739209908.1047764;-33.981070128970906
1739209908.1047814;-45.120503652039325
1739209908.1047862;-45.120503652039325
1739209908.1047912;-45.120503652039325
1739209908.1047962;-31.141103565318915
1739209908.104801;-33.981070128970906
1739209908.104806;-45.120503652039325
1739209908.104811;-45.120503652039325
1739209908.1048157;-45.120503652039325
1739209908.1048207;-38.13080360867914
1739209908.1048255;-38.13080360867914
1739209908.1048305;-45.120503652039325
1739209908.1048355;-38.13080360867914
1739209908.1048403;-32.816014438256545
1739209908.1048453;-33.981070128970906
1739209908.10485;-38.13080360867914
1739209908.104855;-38.13080360867914
1739209908.10486;-38.13080360867914
1739209908.1048648;-33.981070128970906
1739209908.1048698;-35.57807855764607
1739209908.1048746;-33.981070128970906
1739209908.1048796;-31.141103565318915
1739209908.1048846;-38.13080360867914
1739209908.1048894;-38.13080360867914
1739209908.1048944;-38.13080360867914
1739209908.1048994;-38.13080360867914
1739209908.1049042;-38.13080360867914
1739209908.1049092;-38.13080360867914
1739209908.104914;-38.13080360867914
1739209908.104919;-33.981070128970906
1739209908.104924;-38.13080360867914
1739209908.1049287;-45.120503652039325
1739209908.1049337;-38.13080360867914
1739209908.1049385;-38.13080360867914
1739209908.1049435;-45.120503652039325
1739209908.1049485;-45.120503652039325
1739209908.1049533;-38.13080360867914
1739209908.1049583;-45.120503652039325
1739209908.104963;-38.13080360867914
1739209908.104968;-38.13080360867914
1739209908.104973;-45.120503652039325
1739209908.1049778;-38.13080360867914
1739209908.1049829;-45.120503652039325
1739209908.1049876;-45.120503652039325
1739209908.1049926;-38.13080360867914
1739209908.1049976;-38.13080360867914
1739209908.1050024;-38.13080360867914
1739209908.1050074;-38.13080360867914
1739209908.1050124;-45.120503652039325
1739209908.1050172;-33.981070128970906
1739209908.1050222;-45.120503652039325
1739209908.105027;-45.120503652039325
1739209908.105032;-38.13080360867914
1739209908.105037;-31.141103565318915
1739209908.1050417;-45.120503652039325
1739209908.1050467;-45.120503652039325
1739209908.1050515;-38.13080360867914
1739209908.1050565;-33.981070128970906
1739209908.1050615;-33.981070128970906
1739209908.1050663;-45.120503652039325
1739209908.1050713;-45.120503652039325
1739209908.105076;-32.816014438256545
1739209908.105081;-45.120503652039325
1739209908.105086;-45.120503652039325
1739209908.1050909;-45.120503652039325
1739209908.1050959;-35.57807855764607
1739209908.1051009;-35.57807855764607
1739209908.1051056;-38.13080360867914
1739209908.1051106;-45.120503652039325
1739209908.1051154;-38.13080360867914
1739209908.1051204;-33.981070128970906
1739209908.1051254;-45.120503652039325
1739209908.1051302;-45.120503652039325
1739209908.1051352;-33.981070128970906
1739209908.10514;-45.120503652039325
1739209908.105145;-45.120503652039325
1739209908.10515;-33.981070128970906
1739209908.1051548;-38.13080360867914
1739209908.1051598;-45.120503652039325
1739209908.1051645;-38.13080360867914
1739209908.1051695;-38.13080360867914
1739209908.1051745;-45.120503652039325
1739209908.1051793;-45.120503652039325
1739209908.1051843;-38.13080360867914
1739209908.1051893;-45.120503652039325
1739209908.105194;-45.120503652039325
1739209908.105199;-38.13080360867914
1739209908.1052039;-38.13080360867914
1739209908.1052089;-38.13080360867914
1739209908.1052139;-35.57807855764607
1739209908.1052186;-35.57807855764607
1739209908.1052237;-38.13080360867914
1739209908.1052284;-45.120503652039325
1739209908.1052334;-38.13080360867914
1739209908.1052384;-38.13080360867914
1739209908.1052432;-45.120503652039325
1739209908.1052482;-45.120503652039325
1739209908.105253;-35.57807855764607
1739209908.105258;-32.816014438256545
1739209908.105263;-38.13080360867914
1739209908.1052678;-35.57807855764607
1739209908.1052728;-38.13080360867914
1739209908.1052775;-45.120503652039325
1739209908.1052825;-38.13080360867914
1739209908.1052876;-33.981070128970906
1739209908.1052923;-35.57807855764607
1739209908.1052973;-45.120503652039325
1739209908.1053023;-38.13080360867914
1739209908.105307;-38.13080360867914
1739209908.105312;-38.13080360867914
1739209908.1053169;-32.816014438256545
1739209908.105322;-45.120503652039325
1739209908.105327;-45.120503652039325
1739209908.1053317;-35.57807855764607
1739209908.1053367;-35.57807855764607
1739209908.1053414;-45.120503652039325
1739209908.1053464;-38.13080360867914
1739209908.1053514;-45.120503652039325
1739209908.1053562;-45.120503652039325
1739209908.1053612;-33.981070128970906
1739209908.105366;-35.57807855764607
1739209908.105371;-45.120503652039325
1739209908.105376;-45.120503652039325
1739209908.1053808;-38.13080360867914
1739209908.1053858;-45.120503652039325
1739209908.1053908;-45.120503652039325
1739209908.1053956;-45.120503652039325
1739209908.1054006;-45.120503652039325
1739209908.1054053;-45.120503652039325
1739209908.1054103;-35.57807855764607
1739209908.1054153;-45.120503652039325
1739209908.10542;-38.13080360867914
1739209908.1054251;-38.13080360867914
1739209908.10543;-38.13080360867914
1739209908.105435;-29.438486411369333
1739209908.10544;-33.981070128970906
1739209908.1054447;-35.57807855764607
1739209908.1054497;-38.13080360867914
1739209908.1054544;-35.57807855764607
1739209908.1054595;-38.13080360867914
1739209908.1054645;-33.981070128970906
1739209908.1054692;-45.120503652039325
1739209908.1054742;-45.120503652039325
1739209908.1054792;-38.13080360867914
1739209908.105484;-38.13080360867914
1739209908.105489;-45.120503652039325
1739209908.1054938;-45.120503652039325
1739209908.1054988;-38.13080360867914
1739209908.1055038;-45.120503652039325
1739209908.1055086;-38.13080360867914
1739209908.1055136;-45.120503652039325
1739209908.1055183;-35.57807855764607
1739209908.1055233;-38.13080360867914
1739209908.1055284;-38.13080360867914
1739209908.1055331;-45.120503652039325
1739209908.1055381;-45.120503652039325
1739209908.105543;-45.120503652039325
1739209908.105548;-45.120503652039325
1739209908.105553;-38.13080360867914
1739209908.1055577;-33.981070128970906
1739209908.1055627;-38.13080360867914
1739209908.1055677;-45.120503652039325
1739209908.1055725;-38.13080360867914
1739209908.1055775;-35.57807855764607
1739209908.1055822;-38.13080360867914
1739209908.1055872;-38.13080360867914
1739209908.1055923;-33.981070128970956
1739209908.105597;-45.120503652039325
1739209908.105602;-45.120503652039325
1739209908.1056068;-45.120503652039325
1739209908.1056118;-45.120503652039325
1739209908.1056168;-38.13080360867914
1739209908.1056216;-38.13080360867914
1739209908.1056266;-45.120503652039325
1739209908.1056314;-28.992665084841942
1739209908.1056364;-38.13080360867914
1739209908.1056414;-45.120503652039325
1739209908.1056461;-45.120503652039325
1739209908.1056511;-32.816014438256545
1739209908.105656;-38.13080360867914
1739209908.105661;-45.120503652039325
1739209908.105666;-45.120503652039325
1739209908.1056707;-45.120503652039325
1739209908.1056757;-38.13080360867914
1739209908.1056807;-45.120503652039325
1739209908.1056855;-45.120503652039325
1739209908.1056905;-38.13080360867914
1739209908.1056952;-38.13080360867914
1739209908.1057003;-45.120503652039325
1739209908.1057053;-38.13080360867914
1739209908.10571;-45.120503652039325
1739209908.105715;-38.13080360867914
1739209908.1057198;-35.57807855764607
1739209908.1057248;-45.120503652039325
1739209908.1057298;-45.120503652039325
1739209908.1057346;-45.120503652039325
1739209908.1057396;-38.13080360867914
1739209908.1057444;-45.120503652039325
1739209908.1057494;-38.13080360867914
1739209908.1057544;-31.141103565318915
1739209908.1057591;-38.13080360867914
1739209908.1057642;-33.981070128970906
1739209908.1057692;-45.120503652039325
1739209908.105774;-33.981070128970906
1739209908.105779;-38.13080360867914
1739209908.1057837;-38.13080360867914
1739209908.1057887;-38.13080360867914
1739209908.1057937;-38.13080360867914
1739209908.1057985;-32.816014438256545
1739209908.1058035;-45.120503652039325
1739209908.1058083;-45.120503652039325
1739209908.1058133;-38.13080360867914
1739209908.1058183;-35.57807855764607
1739209908.105823;-45.120503652039325
1739209908.105828;-33.981070128970906
1739209908.1058328;-35.57807855764607
1739209908.1058378;-45.120503652039325
1739209908.1058428;-45.120503652039325
1739209908.1058476;-45.120503652039325
1739209908.1058526;-33.981070128970906
1739209908.1058576;-45.120503652039325
1739209908.1058624;-45.120503652039325
1739209908.1058674;-45.120503652039325
1739209908.1058722;-38.13080360867914
1739209908.1058772;-45.120503652039325
1739209908.1058822;-45.120503652039325
1739209908.105887;-38.13080360867914
1739209908.105892;-45.120503652039325
1739209908.1058967;-45.120503652039325
1739209908.1059017;-45.120503652039325
1739209908.1059067;-45.120503652039325
1739209908.1059115;-45.120503652039325
1739209908.1059165;-45.120503652039325
1739209908.1059213;-45.120503652039325
1739209908.1059263;-45.120503652039325
1739209908.1059313;-35.57807855764607
1739209908.105936;-38.13080360867914
1739209908.105941;-38.13080360867914
1739209908.105946;-45.120503652039325
1739209908.1059508;-38.13080360867914
1739209908.1059558;-38.13080360867914
1739209908.1059606;-38.13080360867914
1739209908.1059656;-38.13080360867914
1739209908.1059706;-38.13080360867914
1739209908.1059754;-38.13080360867914
1739209908.1059804;-38.13080360867914
1739209908.1059852;-38.13080360867914
1739209908.1059902;-45.120503652039325
1739209908.1059904;-45.120503652039325
1739209908.1059906;-38.13080360867914
1739209908.105991;-35.57807855764607
1739209908.1059911;-38.13080360867914
1739209908.1059916;-45.120503652039325
1739209908.1059918;-33.981070128970906
1739209908.105992;-45.120503652039325
1739209908.1059923;-32.816014438256545
1739209908.1059926;-33.981070128970906
1739209908.1059928;-45.120503652039325
1739209908.105993;-38.13080360867914
1739209908.1059933;-35.57807855764607
1739209908.1059935;-35.57807855764607
1739209908.105994;-38.13080360867914
1739209908.1059942;-38.13080360867914
1739209908.1059945;-32.816014438256545
1739209908.1059947;-32.816014438256545
1739209908.105995;-45.120503652039325
1739209908.1059952;-45.120503652039325
1739209908.1059954;-38.13080360867914
1739209908.1059957;-38.13080360867914
1739209908.105996;-45.120503652039325
1739209908.1059964;-35.57807855764607
1739209908.1059966;-45.120503652039325
1739209908.1059968;-38.13080360867914
1739209908.105997;-38.13080360867914
1739209908.1059973;-45.120503652039325
1739209908.1059976;-38.13080360867914
1739209908.1059978;-45.120503652039325
1739209908.105998;-45.120503652039325
1739209908.1059983;-45.120503652039325
1739209908.1059988;-28.58837851428586
1739209908.105999;-29.438486411369333
1739209908.1059992;-45.120503652039325
1739209908.1059995;-45.120503652039325
1739209908.1059997;-35.57807855764607
1739209908.106;-38.13080360867914
1739209908.1060002;-45.120503652039325
1739209908.1060004;-38.13080360867914
1739209908.1060007;-38.13080360867914
1739209908.1060011;-45.120503652039325
1739209908.1060014;-38.13080360867914
1739209908.1060016;-45.120503652039325
1739209908.1060019;-45.120503652039325
1739209908.106002;-45.120503652039325
1739209908.1060023;-45.120503652039325
1739209908.1060026;-45.120503652039325
1739209908.1060028;-38.13080360867914
1739209908.106003;-38.13080360867914
1739209908.1060035;-38.13080360867914
1739209908.1060038;-45.120503652039325
1739209908.106004;-38.13080360867914
1739209908.1060042;-38.13080360867914
1739209908.1060045;-45.120503652039325
1739209908.1060047;-45.120503652039325
1739209908.106005;-30.49652367304973
1739209908.1060052;-32.816014438256545
1739209908.1060054;-45.120503652039325
1739209908.106006;-35.57807855764607
1739209908.1060061;-32.816014438256545
1739209908.1060064;-31.141103565318893
1739209908.1060066;-45.120503652039325
1739209908.1060069;-38.13080360867914
1739209908.106007;-45.120503652039325
1739209908.1060073;-45.120503652039325
1739209908.1060076;-38.13080360867914
1739209908.1060078;-45.120503652039325
1739209908.1060083;-38.13080360867914
1739209908.1060085;-38.13080360867914
1739209908.1060088;-38.13080360867914
1739209908.106009;-45.120503652039325
1739209908.1060092;-35.57807855764607
1739209908.1060095;-28.21854285175415
1739209908.1060097;-45.120503652039325
1739209908.10601;-38.13080360867914
1739209908.1060102;-33.981070128970906
1739209908.1060104;-38.13080360867914
1739209908.106011;-45.120503652039325
1739209908.1060112;-45.120503652039325
1739209908.1060114;-38.13080360867914
1739209908.1060116;-45.120503652039325
1739209908.1060119;-45.120503652039325
1739209908.106012;-45.120503652039325
1739209908.1060123;-38.13080360867914
1739209908.1060126;-32.816014438256545
1739209908.1060128;-45.120503652039325
1739209908.1060133;-45.120503652039325
1739209908.1060135;-45.120503652039325
1739209908.1060138;-45.120503652039325
1739209908.106014;-38.13080360867914
1739209908.1060143;-38.13080360867914
1739209908.1060145;-38.13080360867914
1739209908.1060147;-38.13080360867914
1739209908.106015;-38.13080360867914
1739209908.1060152;-45.120503652039325
1739209908.1060157;-32.816014438256545
1739209908.106016;-31.141103565318893
1739209908.1060162;-45.120503652039325
1739209908.1060164;-45.120503652039325
1739209908.1060166;-38.13080360867914
1739209908.1060169;-35.57807855764607
1739209908.106017;-45.120503652039325
1739209908.1060174;-45.120503652039325
1739209908.1060176;-38.13080360867914
1739209908.106018;-33.981070128970906
1739209908.1060183;-38.13080360867914
1739209908.1060185;-45.120503652039325
1739209908.1060188;-45.120503652039325
1739209908.106019;-38.13080360867914
1739209908.1060193;-45.120503652039325
1739209908.1060195;-45.120503652039325
1739209908.1060197;-38.13080360867914
1739209908.10602;-38.13080360867914
1739209908.1060205;-38.13080360867914
1739209908.1060207;-45.120503652039325
1739209908.106021;-33.981070128970906
1739209908.1060212;-38.13080360867914
1739209908.1060214;-38.13080360867914
1739209908.1060216;-45.120503652039325
1739209908.106022;-38.13080360867914
1739209908.1060221;-32.816014438256545
1739209908.1060224;-45.120503652039325
1739209908.1060228;-38.13080360867914
1739209908.106023;-45.120503652039325
1739209908.1060233;-38.13080360867914
1739209908.1060236;-38.13080360867914
1739209908.1060238;-33.981070128970906
1739209908.106024;-45.120503652039325
1739209908.1060243;-45.120503652039325
1739209908.1060245;-38.13080360867914
1739209908.1060247;-38.13080360867914
1739209908.1060252;-45.120503652039325
1739209908.1060255;-33.981070128970906
1739209908.1060257;-38.13080360867914
1739209908.106026;-38.13080360867914
1739209908.1060262;-38.13080360867914
1739209908.1060264;-45.120503652039325
1739209908.1060266;-31.141103565318915
1739209908.106027;-35.57807855764607
1739209908.1060271;-35.57807855764607
1739209908.1060276;-45.120503652039325
1739209908.1060278;-38.13080360867914
1739209908.106028;-38.13080360867914
1739209908.1060283;-38.13080360867914
1739209908.1060286;-38.13080360867914
1739209908.1060288;-30.49652367304973
1739209908.106029;-35.57807855764607
1739209908.1060293;-45.120503652039325
1739209908.1060295;-45.120503652039325
1739209908.10603;-38.13080360867914
1739209908.1060302;-45.120503652039325
1739209908.1060305;-45.120503652039325
1739209908.1060307;-32.816014438256545
1739209908.106031;-38.13080360867914
1739209908.1060312;-45.120503652039325
1739209908.1060314;-38.13080360867914
1739209908.1060317;-38.13080360867914
1739209908.106032;-38.13080360867914
1739209908.1060324;-45.120503652039325
1739209908.1060326;-35.57807855764607
1739209908.1060328;-32.816014438256545
1739209908.106033;-38.13080360867914
1739209908.1060333;-38.13080360867914
1739209908.1060336;-38.13080360867914
1739209908.1060338;-45.120503652039325
1739209908.106034;-45.120503652039325
1739209908.1060343;-45.120503652039325
1739209908.1060348;-45.120503652039325
1739209908.106035;-38.13080360867914
1739209908.1060352;-28.992665084841942
1739209908.1060355;-38.13080360867914
1739209908.1060357;-38.13080360867914
1739209908.106036;-38.13080360867914
1739209908.1060362;-33.981070128970906
1739209908.1060364;-45.120503652039325
1739209908.1060367;-38.13080360867914
1739209908.1060371;-45.120503652039325
1739209908.1060374;-31.14110356531892
1739209908.1060376;-45.120503652039325
1739209908.1060379;-38.13080360867914
1739209908.106038;-38.13080360867914
1739209908.1060383;-38.13080360867914
1739209908.1060386;-45.120503652039325
1739209908.1060388;-45.120503652039325
1739209908.106039;-38.13080360867914
1739209908.1060395;-31.141103565318915
1739209908.1060398;-38.13080360867914
1739209908.10604;-45.120503652039325
1739209908.1060402;-45.120503652039325
1739209908.1060405;-45.120503652039325
1739209908.1060407;-45.120503652039325
1739209908.106041;-45.120503652039325
1739209908.1060412;-45.120503652039325
1739209908.1060414;-38.13080360867914
