CAN Message; 0x77:301b342c70cf04d8
1739209793.9391317;-45.120503652039325
1739209793.939135;-45.120503652039325
1739209793.9391387;-38.13080360867914
1739209793.9391422;-45.120503652039325
1739209793.9391456;-35.57807855764607
1739209793.9391491;-26.991370085610736
1739209793.9391527;-38.13080360867914
1739209793.9391563;-45.120503652039325
1739209793.9391596;-45.120503652039325
1739209793.9391632;-33.981070128970906
1739209793.9391668;-45.120503652039325
1739209793.9391701;-45.120503652039325
1739209793.9391737;-45.120503652039325
1739209793.9391773;-35.57807855764607
1739209793.9391809;-38.13080360867914
1739209793.9391842;-45.120503652039325
1739209793.9391878;-45.120503652039325
1739209793.9391913;-45.120503652039325
1739209793.9391947;-45.120503652039325
1739209793.9391983;-45.120503652039325
1739209793.9392018;-45.120503652039325
1739209793.9392052;-27.8777449560314
1739209793.9392087;-38.13080360867914
1739209793.9392123;-35.57807855764607
1739209793.939216;-38.13080360867914
1739209793.9392192;-35.57807855764607
1739209793.9392228;-45.120503652039325
1739209793.9392264;-45.120503652039325
1739209793.9392297;-45.120503652039325
1739209793.9392333;-45.120503652039325
1739209793.9392369;-45.120503652039325
1739209793.9392405;-38.13080360867914
1739209793.9392438;-45.120503652039325
1739209793.9392474;-45.120503652039325
1739209793.939251;-45.120503652039325
1739209793.9392543;-45.120503652039325
1739209793.9392579;-38.13080360867914
1739209793.9392614;-45.120503652039325
1739209793.939265;-45.120503652039325
1739209793.9392684;-45.120503652039325
1739209793.939272;-38.13080360867914
1739209793.9392755;-38.13080360867914
1739209793.9392788;-45.120503652039325
1739209793.9392824;-45.120503652039325
1739209793.939286;-45.120503652039325
1739209793.9392896;-33.981070128970906
1739209793.939293;-38.13080360867914
1739209793.9392965;-45.120503652039325
1739209793.9393;-38.13080360867914
1739209793.9393034;-45.120503652039325
1739209793.939307;-38.13080360867914
1739209793.9393106;-45.120503652039325
1739209793.9393141;-45.120503652039325
1739209793.9393175;-38.13080360867914
1739209793.939321;-45.120503652039325
1739209793.9393246;-33.981070128970906
1739209793.939328;-45.120503652039325
1739209793.9393315;-45.120503652039325
1739209793.939335;-38.13080360867914
1739209793.9393384;-38.13080360867914
1739209793.939342;-45.120503652039325
1739209793.9393456;-30.49652367304973
1739209793.9393492;-38.13080360867914
1739209793.9393525;-45.120503652039325
1739209793.939356;-45.120503652039325
1739209793.9393597;-38.13080360867914
1739209793.939363;-38.13080360867914
1739209793.9393666;-45.120503652039325
1739209793.9393702;-38.13080360867914
1739209793.9393737;-45.120503652039325
1739209793.939377;-38.13080360867914
1739209793.9393806;-35.57807855764607
1739209793.9393842;-45.120503652039325
1739209793.9393876;-38.13080360867914
1739209793.9393911;-38.13080360867914
1739209793.9393947;-45.120503652039325
1739209793.9393983;-38.13080360867914
1739209793.9394016;-45.120503652039325
1739209793.9394052;-38.13080360867914
1739209793.9394093;-32.816014438256545
1739209793.9394133;-45.120503652039325
1739209793.9394174;-45.120503652039325
1739209793.9394214;-38.13080360867914
1739209793.9394255;-38.13080360867914
1739209793.9394295;-38.13080360867914
1739209793.9394336;-45.120503652039325
1739209793.9394376;-38.13080360867914
1739209793.9394414;-45.120503652039325
1739209793.9394455;-38.13080360867914
1739209793.9394495;-45.120503652039325
1739209793.9394536;-33.981070128970906
1739209793.9394577;-32.816014438256545
1739209793.9394617;-38.13080360867914
1739209793.9394658;-45.120503652039325
1739209793.9394698;-45.120503652039325
1739209793.9394739;-33.981070128970906
1739209793.939478;-38.13080360867914
1739209793.939482;-45.120503652039325
1739209793.939486;-45.120503652039325
1739209793.93949;-33.981070128970906
1739209793.9394941;-45.120503652039325
1739209793.9394982;-45.120503652039325
1739209793.9395022;-38.13080360867914
1739209793.939506;-35.57807855764607
1739209793.93951;-45.120503652039325
1739209793.9395142;-33.981070128970906
1739209793.9395182;-35.57807855764607
1739209793.9395223;-45.120503652039325
1739209793.9395263;-38.13080360867914
1739209793.9395304;-38.13080360867914
1739209793.9395344;-45.120503652039325
1739209793.9395385;-45.120503652039325
1739209793.9395425;-45.120503652039325
1739209793.9395466;-45.120503652039325
1739209793.9395506;-45.120503652039325
1739209793.9395547;-45.120503652039325
1739209793.9395587;-45.120503652039325
1739209793.9395628;-35.57807855764607
1739209793.9395669;-38.13080360867914
1739209793.9395707;-45.120503652039325
1739209793.9395747;-38.13080360867914
1739209793.9395788;-35.57807855764607
1739209793.9395828;-38.13080360867914
1739209793.9395869;-45.120503652039325
1739209793.939591;-45.120503652039325
1739209793.939595;-45.120503652039325
1739209793.939599;-33.981070128970906
1739209793.939603;-38.13080360867914
1739209793.9396071;-45.120503652039325
1739209793.9396112;-38.13080360867914
1739209793.9396152;-38.13080360867914
1739209793.9396193;-45.120503652039325
1739209793.9396234;-45.120503652039325
1739209793.9396274;-35.57807855764607
1739209793.9396315;-38.13080360867914
1739209793.9396353;-45.120503652039325
1739209793.9396393;-45.120503652039325
1739209793.9396434;-45.120503652039325
1739209793.9396474;-45.120503652039325
1739209793.9396515;-38.13080360867914
1739209793.9396555;-38.13080360867914
1739209793.9396596;-38.13080360867914
1739209793.9396636;-30.49652367304973
1739209793.9396677;-33.981070128970906
1739209793.9396718;-45.120503652039325
1739209793.9396758;-38.13080360867914
1739209793.9396799;-35.57807855764607
1739209793.939684;-35.57807855764607
1739209793.939688;-38.13080360867914
1739209793.939692;-38.13080360867914
1739209793.939696;-45.120503652039325
1739209793.9397001;-45.120503652039325
1739209793.939704;-38.13080360867914
1739209793.939708;-45.120503652039325
1739209793.939712;-45.120503652039325
1739209793.939716;-45.120503652039325
1739209793.9397202;-45.120503652039325
1739209793.9397242;-45.120503652039325
1739209793.9397283;-38.13080360867914
1739209793.9397323;-35.57807855764607
1739209793.9397364;-38.13080360867914
1739209793.9397404;-45.120503652039325
1739209793.9397445;-33.981070128970906
1739209793.9397485;-35.57807855764607
1739209793.9397526;-38.13080360867914
1739209793.9397566;-45.120503652039325
1739209793.9397607;-33.981070128970906
1739209793.9397647;-27.8777449560314
1739209793.9397686;-38.13080360867914
1739209793.9397726;-45.120503652039325
1739209793.9397767;-38.13080360867914
1739209793.9397807;-38.13080360867914
1739209793.9397848;-38.13080360867914
1739209793.9397888;-38.13080360867914
1739209793.9397929;-45.120503652039325
1739209793.939797;-38.13080360867914
1739209793.939801;-38.13080360867914
1739209793.939805;-45.120503652039325
1739209793.939809;-38.13080360867914
1739209793.9398131;-38.13080360867914
1739209793.9398172;-38.13080360867914
1739209793.9398212;-45.120503652039325
1739209793.9398253;-31.141103565318915
1739209793.9398293;-26.991370085610736
1739209793.9398332;-38.13080360867914
1739209793.9398372;-45.120503652039325
1739209793.9398413;-35.57807855764607
1739209793.9398453;-32.816014438256545
1739209793.9398494;-45.120503652039325
1739209793.9398534;-45.120503652039325
1739209793.9398575;-45.120503652039325
1739209793.9398615;-45.120503652039325
1739209793.9398656;-38.13080360867914
1739209793.9398696;-38.13080360867914
1739209793.9398737;-45.120503652039325
1739209793.9398777;-38.13080360867914
1739209793.9398818;-38.13080360867914
1739209793.9398859;-45.120503652039325
1739209793.93989;-38.13080360867914
1739209793.939894;-45.120503652039325
1739209793.9398978;-38.13080360867914
1739209793.9399018;-38.13080360867914
1739209793.939906;-45.120503652039325
1739209793.93991;-45.120503652039325
1739209793.939914;-33.981070128970906
1739209793.939918;-35.57807855764607
1739209793.939922;-35.57807855764607
1739209793.9399261;-28.21854285175415
1739209793.9399302;-45.120503652039325
1739209793.9399343;-45.120503652039325
1739209793.9399383;-38.13080360867914
1739209793.9399424;-32.816014438256545
1739209793.9399464;-45.120503652039325
1739209793.9399505;-45.120503652039325
1739209793.9399545;-45.120503652039325
1739209793.9399586;-45.120503652039325
1739209793.9399626;-45.120503652039325
1739209793.9399664;-45.120503652039325
1739209793.9399705;-38.13080360867914
1739209793.9399745;-38.13080360867914
1739209793.9399786;-38.13080360867914
1739209793.9399827;-45.120503652039325
1739209793.9399867;-45.120503652039325
1739209793.9399908;-30.49652367304973
1739209793.9399948;-33.981070128970906
1739209793.9399989;-45.120503652039325
1739209793.940003;-45.120503652039325
1739209793.940007;-38.13080360867914
1739209793.940011;-45.120503652039325
1739209793.940015;-35.57807855764607
1739209793.9400191;-38.13080360867914
1739209793.9400232;-45.120503652039325
1739209793.9400272;-45.120503652039325
1739209793.940031;-38.13080360867914
1739209793.940035;-38.13080360867914
1739209793.9400392;-45.120503652039325
1739209793.9400432;-33.981070128970906
1739209793.9400473;-38.13080360867914
1739209793.9400513;-38.13080360867914
1739209793.9400554;-45.120503652039325
1739209793.9400594;-38.13080360867914
1739209793.9400635;-35.57807855764607
1739209793.9400675;-45.120503652039325
1739209793.9400716;-45.120503652039325
1739209793.9400756;-35.57807855764607
1739209793.9400797;-38.13080360867914
1739209793.9400837;-45.120503652039325
1739209793.9400878;-32.816014438256545
1739209793.9400918;-33.981070128970906
1739209793.9400957;-45.120503652039325
1739209793.9400997;-38.13080360867914
1739209793.9401038;-38.13080360867914
1739209793.9401078;-33.981070128970906
1739209793.9401119;-45.120503652039325
1739209793.940116;-45.120503652039325
1739209793.94012;-45.120503652039325
1739209793.940124;-38.13080360867914
1739209793.940128;-38.13080360867914
1739209793.9401321;-45.120503652039325
1739209793.9401362;-45.120503652039325
1739209793.9401402;-38.13080360867914
1739209793.9401443;-45.120503652039325
1739209793.9401484;-45.120503652039325
1739209793.9401524;-45.120503652039325
1739209793.9401565;-38.13080360867914
1739209793.9401603;-45.120503652039325
1739209793.9401643;-45.120503652039325
1739209793.9401684;-45.120503652039325
1739209793.9401724;-38.13080360867914
1739209793.9401765;-45.120503652039325
1739209793.9401805;-45.120503652039325
1739209793.9401846;-45.120503652039325
1739209793.9401886;-38.13080360867914
1739209793.9401927;-45.120503652039325
1739209793.9401968;-45.120503652039325
1739209793.9402008;-38.13080360867914
1739209793.9402049;-33.981070128970906
1739209793.940209;-45.120503652039325
1739209793.940213;-38.13080360867914
1739209793.940217;-38.13080360867914
1739209793.940221;-33.981070128970906
1739209793.9402251;-45.120503652039325
1739209793.940229;-45.120503652039325
1739209793.940233;-45.120503652039325
1739209793.940237;-38.13080360867914
1739209793.940241;-45.120503652039325
1739209793.9402452;-45.120503652039325
1739209793.9402492;-38.13080360867914
1739209793.9402533;-38.13080360867914
1739209793.9402573;-45.120503652039325
1739209793.9402614;-45.120503652039325
1739209793.9402654;-38.13080360867914
1739209793.9402695;-38.13080360867914
1739209793.9402735;-45.120503652039325
1739209793.9402776;-45.120503652039325
1739209793.9402816;-38.13080360867914
1739209793.9402857;-38.13080360867914
1739209793.9402897;-45.120503652039325
1739209793.9402936;-45.120503652039325
1739209793.9402976;-45.120503652039325
1739209793.9403017;-38.13080360867914
1739209793.9403057;-45.120503652039325
1739209793.9403098;-38.13080360867914
1739209793.9403138;-35.57807855764607
1739209793.9403179;-30.49652367304973
1739209793.940322;-45.120503652039325
1739209793.940326;-38.13080360867914
1739209793.94033;-38.13080360867914
1739209793.940334;-45.120503652039325
1739209793.9403381;-45.120503652039325
1739209793.9403422;-38.13080360867914
1739209793.9403462;-38.13080360867914
1739209793.9403503;-31.141103565318915
1739209793.9403543;-38.13080360867914
1739209793.9403582;-45.120503652039325
1739209793.9403622;-45.120503652039325
1739209793.9403663;-38.13080360867914
1739209793.9403703;-38.13080360867914
1739209793.9403744;-45.120503652039325
1739209793.9403784;-45.120503652039325
1739209793.9403825;-31.14110356531892
1739209793.9403865;-45.120503652039325
1739209793.9403906;-38.13080360867914
1739209793.9403946;-38.13080360867914
1739209793.9403987;-45.120503652039325
1739209793.9404027;-38.13080360867914
1739209793.9404068;-45.120503652039325
1739209793.9404109;-45.120503652039325
1739209793.940415;-38.13080360867914
1739209793.940419;-45.120503652039325
1739209793.9404228;-45.120503652039325
1739209793.9404268;-45.120503652039325
1739209793.9404309;-45.120503652039325
1739209793.940435;-38.13080360867914
1739209793.940439;-38.13080360867914
1739209793.940443;-45.120503652039325
1739209793.940447;-31.141103565318915
1739209793.9404511;-33.981070128970906
1739209793.9404552;-45.120503652039325
1739209793.9404593;-45.120503652039325
1739209793.9404633;-38.13080360867914
1739209793.9404674;-45.120503652039325
1739209793.9404714;-38.13080360867914
1739209793.9404755;-35.57807855764607
1739209793.9404795;-32.81601443825658
1739209793.9404836;-45.120503652039325
1739209793.9404876;-38.13080360867914
1739209793.9404914;-38.13080360867914
1739209793.9404955;-38.13080360867914
1739209793.9404995;-45.120503652039325
1739209793.9405036;-45.120503652039325
1739209793.9405077;-38.13080360867914
1739209793.9405117;-35.57807855764607
1739209793.9405158;-38.13080360867914
1739209793.9405198;-38.13080360867914
1739209793.9405239;-32.816014438256545
1739209793.940528;-38.13080360867914
1739209793.940532;-45.120503652039325
1739209793.940536;-33.981070128970906
1739209793.94054;-32.816014438256545
1739209793.9405441;-38.13080360867914
1739209793.9405482;-45.120503652039325
1739209793.9405522;-33.981070128970906
1739209793.940556;-33.981070128970906
1739209793.94056;-38.13080360867914
1739209793.9405642;-45.120503652039325
1739209793.9405682;-45.120503652039325
1739209793.9405723;-32.816014438256545
1739209793.9405763;-45.120503652039325
1739209793.9405804;-45.120503652039325
1739209793.9405844;-38.13080360867914
1739209793.9405885;-45.120503652039325
1739209793.9405925;-38.13080360867914
1739209793.9405966;-38.13080360867914
1739209793.9406006;-38.13080360867914
1739209793.9406047;-45.120503652039325
1739209793.9406087;-38.13080360867914
1739209793.9406128;-38.13080360867914
1739209793.9406168;-45.120503652039325
1739209793.9406207;-45.120503652039325
1739209793.9406247;-38.13080360867914
1739209793.9406288;-38.13080360867914
1739209793.9406328;-45.120503652039325
1739209793.9406369;-45.120503652039325
1739209793.940641;-38.13080360867914
1739209793.940645;-38.13080360867914
1739209793.940649;-38.13080360867914
1739209793.940653;-45.120503652039325
1739209793.9406571;-45.120503652039325
1739209793.9406612;-38.13080360867914
1739209793.9406652;-38.13080360867914
1739209793.9406693;-45.120503652039325
1739209793.9406734;-38.13080360867914
1739209793.9406774;-35.57807855764607
1739209793.9406815;-35.57807855764607
1739209793.9406853;-45.120503652039325
1739209793.9406893;-45.120503652039325
1739209793.9406934;-38.13080360867914
1739209793.9406974;-38.13080360867914
1739209793.9407015;-45.120503652039325
1739209793.9407055;-35.57807855764607
1739209793.9407096;-38.13080360867914
1739209793.9407136;-45.120503652039325
1739209793.9407177;-45.120503652039325
1739209793.9407218;-45.120503652039325
1739209793.9407258;-35.57807855764607
1739209793.9407299;-45.120503652039325
1739209793.940734;-45.120503652039325
1739209793.940738;-45.120503652039325
1739209793.940742;-31.141103565318915
1739209793.940746;-33.981070128970906
1739209793.9407501;-45.120503652039325
1739209793.940754;-45.120503652039325
1739209793.940758;-38.13080360867914
1739209793.940762;-38.13080360867914
1739209793.940766;-45.120503652039325
1739209793.9407701;-38.13080360867914
1739209793.9407742;-45.120503652039325
1739209793.9407783;-45.120503652039325
1739209793.9407823;-45.120503652039325
1739209793.9407864;-33.981070128970906
1739209793.9407904;-45.120503652039325
1739209793.9407945;-45.120503652039325
1739209793.9407985;-45.120503652039325
1739209793.9408026;-45.120503652039325
1739209793.9408066;-45.120503652039325
1739209793.9408107;-38.13080360867914
1739209793.9408147;-38.13080360867914
1739209793.9408185;-45.120503652039325
1739209793.9408226;-38.13080360867914
1739209793.9408267;-45.120503652039325
1739209793.9408307;-35.57807855764607
1739209793.9408348;-38.13080360867914
1739209793.9408388;-33.981070128970906
1739209793.9408429;-32.816014438256545
1739209793.940847;-35.57807855764607
1739209793.940851;-38.13080360867914
1739209793.940855;-45.120503652039325
1739209793.940859;-45.120503652039325
1739209793.9408631;-45.120503652039325
1739209793.9408672;-38.13080360867914
1739209793.9408712;-38.13080360867914
1739209793.9408753;-38.13080360867914
1739209793.9408793;-45.120503652039325
1739209793.9408832;-45.120503652039325
1739209793.9408872;-45.120503652039325
1739209793.9408913;-45.120503652039325
1739209793.9408953;-45.120503652039325
1739209793.9408994;-45.120503652039325
1739209793.9409034;-33.981070128970906
1739209793.9409075;-45.120503652039325
1739209793.9409115;-45.120503652039325
1739209793.9409156;-45.120503652039325
1739209793.9409196;-45.120503652039325
1739209793.9409237;-38.13080360867914
1739209793.9409277;-32.816014438256545
1739209793.9409318;-38.13080360867914
1739209793.9409359;-38.13080360867914
1739209793.94094;-33.981070128970906
1739209793.940944;-32.816014438256545
1739209793.9409478;-45.120503652039325
1739209793.9409518;-45.120503652039325
1739209793.9409559;-35.57807855764607
1739209793.94096;-38.13080360867914
1739209793.940964;-38.13080360867914
1739209793.940968;-38.13080360867914
1739209793.940972;-29.438486411369347
1739209793.9409761;-38.13080360867914
1739209793.9409802;-38.13080360867914
1739209793.9409842;-45.120503652039325
1739209793.9409883;-45.120503652039325
1739209793.9409924;-45.120503652039325
1739209793.9409964;-38.13080360867914
1739209793.9410005;-38.13080360867914
1739209793.9410045;-38.13080360867914
1739209793.9410086;-38.13080360867914
1739209793.9410126;-38.13080360867914
1739209793.9410164;-45.120503652039325
1739209793.9410205;-33.981070128970906
1739209793.9410245;-33.981070128970906
1739209793.9410286;-38.13080360867914
1739209793.9410326;-38.13080360867914
1739209793.9410367;-38.13080360867914
1739209793.9410408;-45.120503652039325
1739209793.9410448;-38.13080360867914
1739209793.9410489;-38.13080360867914
1739209793.941053;-38.13080360867914
1739209793.941057;-45.120503652039325
1739209793.941061;-38.13080360867914
1739209793.941065;-45.120503652039325
1739209793.9410691;-38.13080360867914
1739209793.9410732;-45.120503652039325
1739209793.9410772;-45.120503652039325
1739209793.941081;-38.13080360867914
1739209793.941085;-45.120503652039325
1739209793.9410892;-45.120503652039325
1739209793.9410932;-38.13080360867914
1739209793.9410973;-45.120503652039325
1739209793.9411013;-38.13080360867914
1739209793.9411054;-38.13080360867914
1739209793.9411094;-45.120503652039325
1739209793.9411135;-38.13080360867914
1739209793.9411175;-35.57807855764607
1739209793.9411216;-33.981070128970906
1739209793.9411256;-45.120503652039325
1739209793.9435437;-29.438486411369333
1739209793.9435468;-45.120503652039325
1739209793.9435496;-38.13080360867914
1739209793.9435527;-35.57807855764607
1739209793.9435558;-38.13080360867914
1739209793.943559;-38.13080360867914
1739209793.9435618;-38.13080360867914
1739209793.943565;-38.13080360867914
1739209793.943568;-35.57807855764607
1739209793.943571;-38.13080360867914
1739209793.943574;-32.816014438256545
1739209793.943577;-38.13080360867914
1739209793.9435802;-35.57807855764607
1739209793.9435833;-38.13080360867914
1739209793.943586;-45.120503652039325
1739209793.9435892;-38.13080360867914
1739209793.9435923;-38.13080360867914
1739209793.9435954;-35.57807855764607
1739209793.9435983;-32.816014438256545
1739209793.9436014;-38.13080360867914
1739209793.9436045;-45.120503652039325
1739209793.9436076;-38.13080360867914
1739209793.9436104;-38.13080360867914
1739209793.9436135;-38.13080360867914
1739209793.9436166;-38.13080360867914
1739209793.9436197;-45.120503652039325
1739209793.9436226;-45.120503652039325
1739209793.9436257;-45.120503652039325
1739209793.9436288;-38.13080360867914
1739209793.943632;-45.120503652039325
1739209793.943635;-38.13080360867914
1739209793.9436378;-33.981070128970906
1739209793.943641;-45.120503652039325
1739209793.943644;-38.13080360867914
1739209793.9436471;-35.57807855764607
1739209793.94365;-45.120503652039325
1739209793.943653;-45.120503652039325
1739209793.9436562;-38.13080360867914
1739209793.9436593;-38.13080360867914
1739209793.9436622;-45.120503652039325
1739209793.9436653;-45.120503652039325
1739209793.9436684;-45.120503652039325
1739209793.9436715;-45.120503652039325
1739209793.9436743;-45.120503652039325
1739209793.9436774;-45.120503652039325
1739209793.9436805;-45.120503652039325
1739209793.9436836;-35.57807855764607
1739209793.9436865;-38.13080360867914
1739209793.9436896;-45.120503652039325
1739209793.9436927;-45.120503652039325
1739209793.9436958;-38.13080360867914
1739209793.9436986;-33.981070128970906
1739209793.9437017;-45.120503652039325
1739209793.9437048;-45.120503652039325
1739209793.943708;-45.120503652039325
1739209793.9437108;-38.13080360867914
1739209793.943714;-45.120503652039325
1739209793.943717;-45.120503652039325
1739209793.94372;-38.13080360867914
1739209793.9437232;-45.120503652039325
1739209793.943726;-38.13080360867914
1739209793.9437292;-45.120503652039325
1739209793.9437323;-38.13080360867914
1739209793.9437354;-38.13080360867914
1739209793.9437382;-38.13080360867914
1739209793.9437413;-45.120503652039325
1739209793.9437444;-38.13080360867914
1739209793.9437475;-35.57807855764607
1739209793.9437504;-38.13080360867914
1739209793.9437535;-45.120503652039325
1739209793.9437566;-45.120503652039325
1739209793.9437597;-33.981070128970906
1739209793.9437625;-33.981070128970906
1739209793.9437656;-45.120503652039325
1739209793.9437687;-45.120503652039325
1739209793.9437718;-33.981070128970906
1739209793.9437747;-35.57807855764607
1739209793.9437778;-45.120503652039325
1739209793.943781;-45.120503652039325
1739209793.943784;-33.981070128970906
1739209793.9437869;-35.57807855764607
1739209793.94379;-38.13080360867914
1739209793.943793;-38.13080360867914
1739209793.9437962;-45.120503652039325
1739209793.943799;-38.13080360867914
1739209793.943802;-45.120503652039325
1739209793.9438052;-33.981070128970906
1739209793.9438083;-38.13080360867914
1739209793.9438114;-35.57807855764607
1739209793.9438143;-38.13080360867914
1739209793.9438174;-38.13080360867914
1739209793.9438205;-33.981070128970906
1739209793.9438236;-38.13080360867914
1739209793.9438264;-38.13080360867914
1739209793.9438295;-45.120503652039325
1739209793.9438326;-38.13080360867914
1739209793.9438357;-35.57807855764607
1739209793.9438386;-38.13080360867914
1739209793.9438417;-38.13080360867914
1739209793.9438448;-28.58837851428586
1739209793.943848;-45.120503652039325
1739209793.9438508;-38.13080360867914
1739209793.9438539;-45.120503652039325
1739209793.943857;-38.13080360867914
1739209793.94386;-38.13080360867914
1739209793.943863;-45.120503652039325
1739209793.943866;-33.981070128970906
1739209793.943869;-30.49652367304973
1739209793.9438722;-45.120503652039325
1739209793.943875;-45.120503652039325
1739209793.9438782;-38.13080360867914
1739209793.9438813;-33.981070128970906
1739209793.9438844;-45.120503652039325
1739209793.9438875;-35.57807855764607
1739209793.9438903;-38.13080360867914
1739209793.9438934;-33.981070128970906
1739209793.9438965;-45.120503652039325
1739209793.9438996;-38.13080360867914
1739209793.9439025;-32.816014438256545
1739209793.9439056;-38.13080360867914
1739209793.9439087;-45.120503652039325
1739209793.9439118;-38.13080360867914
1739209793.9439147;-38.13080360867914
1739209793.9439178;-38.13080360867914
1739209793.9439209;-45.120503652039325
1739209793.943924;-45.120503652039325
1739209793.9439268;-38.13080360867914
1739209793.94393;-38.13080360867914
1739209793.943933;-45.120503652039325
1739209793.943936;-38.13080360867914
1739209793.943939;-38.13080360867914
1739209793.943942;-32.81601443825658
1739209793.9439452;-45.120503652039325
1739209793.9439483;-33.981070128970906
1739209793.9439511;-38.13080360867914
1739209793.9439542;-38.13080360867914
1739209793.9439573;-45.120503652039325
1739209793.9439604;-45.120503652039325
1739209793.9439633;-45.120503652039325
1739209793.9439664;-27.267205301931607
1739209793.9439695;-33.981070128970906
1739209793.9439726;-38.13080360867914
1739209793.9439757;-45.120503652039325
1739209793.9439785;-38.13080360867914
1739209793.9439816;-45.120503652039325
1739209793.9439847;-38.13080360867914
1739209793.9439878;-38.13080360867914
1739209793.9439907;-45.120503652039325
1739209793.9439938;-45.120503652039325
1739209793.943997;-45.120503652039325
1739209793.944;-38.13080360867914
1739209793.9440029;-35.57807855764607
1739209793.944006;-38.13080360867914
1739209793.944009;-45.120503652039325
1739209793.9440122;-45.120503652039325
1739209793.944015;-33.981070128970906
1739209793.9440181;-32.816014438256545
1739209793.9440212;-38.13080360867914
1739209793.9440243;-32.816014438256545
1739209793.9440272;-45.120503652039325
1739209793.9440303;-38.13080360867914
1739209793.9440334;-33.981070128970906
1739209793.9440365;-45.120503652039325
1739209793.9440393;-38.13080360867914
1739209793.9440424;-45.120503652039325
1739209793.9440455;-45.120503652039325
1739209793.9440486;-45.120503652039325
1739209793.9440515;-33.981070128970906
1739209793.9440546;-45.120503652039325
1739209793.9440577;-38.13080360867914
1739209793.9440608;-35.57807855764607
1739209793.944064;-45.120503652039325
1739209793.9440668;-45.120503652039325
1739209793.9440699;-45.120503652039325
1739209793.944073;-38.13080360867914
1739209793.944076;-38.13080360867914
1739209793.944079;-35.57807855764607
1739209793.944082;-38.13080360867914
1739209793.9440851;-35.57807855764607
1739209793.9440882;-38.13080360867914
1739209793.944091;-38.13080360867914
1739209793.9440942;-45.120503652039325
1739209793.9440973;-45.120503652039325
1739209793.9441004;-45.120503652039325
1739209793.9441032;-45.120503652039325
1739209793.9441063;-45.120503652039325
1739209793.9441094;-45.120503652039325
1739209793.9441125;-38.13080360867914
1739209793.9441154;-45.120503652039325
1739209793.9441185;-33.981070128970906
1739209793.9441216;-45.120503652039325
1739209793.9441247;-33.981070128970906
1739209793.9441276;-38.13080360867914
1739209793.9441307;-45.120503652039325
1739209793.9441338;-38.13080360867914
1739209793.9441369;-38.13080360867914
1739209793.9441397;-29.438486411369333
1739209793.9441428;-38.13080360867914
1739209793.944146;-45.120503652039325
1739209793.944149;-45.120503652039325
1739209793.944152;-33.981070128970906
1739209793.944155;-35.57807855764607
1739209793.944158;-45.120503652039325
1739209793.9441612;-38.13080360867914
1739209793.9441643;-45.120503652039325
1739209793.9441671;-45.120503652039325
1739209793.9441702;-45.120503652039325
1739209793.9441733;-45.120503652039325
1739209793.9441764;-45.120503652039325
1739209793.9441793;-45.120503652039325
1739209793.9441824;-38.13080360867914
1739209793.9441855;-45.120503652039325
1739209793.9441886;-33.981070128970906
1739209793.9441915;-38.13080360867914
1739209793.9441946;-35.57807855764607
1739209793.9441977;-38.13080360867914
1739209793.9442008;-38.13080360867914
1739209793.9442036;-45.120503652039325
1739209793.9442067;-33.981070128970906
1739209793.9442098;-33.981070128970906
1739209793.944213;-45.120503652039325
1739209793.9442158;-45.120503652039325
1739209793.9442189;-45.120503652039325
1739209793.944222;-45.120503652039325
1739209793.944225;-45.120503652039325
1739209793.944228;-38.13080360867914
1739209793.944231;-38.13080360867914
1739209793.9442341;-45.120503652039325
1739209793.9442372;-45.120503652039325
1739209793.9442403;-45.120503652039325
1739209793.9442432;-45.120503652039325
1739209793.9442463;-45.120503652039325
1739209793.9442494;-38.13080360867914
1739209793.9442525;-35.57807855764607
1739209793.9442554;-35.57807855764607
1739209793.9442585;-45.120503652039325
1739209793.9442616;-31.141103565318915
1739209793.9442647;-33.981070128970906
1739209793.9442675;-45.120503652039325
1739209793.9442706;-38.13080360867914
1739209793.9442737;-45.120503652039325
1739209793.9442768;-38.13080360867914
1739209793.9442797;-38.13080360867914
1739209793.9442828;-38.13080360867914
1739209793.9442859;-33.981070128970956
1739209793.944289;-38.13080360867914
1739209793.9442918;-32.816014438256545
1739209793.944295;-45.120503652039325
1739209793.944298;-45.120503652039325
1739209793.9443011;-33.981070128970906
1739209793.944304;-45.120503652039325
1739209793.944307;-45.120503652039325
1739209793.9443102;-28.992665084841942
1739209793.9443133;-28.992665084841942
1739209793.9443161;-35.57807855764607
1739209793.9443192;-38.13080360867914
1739209793.9443223;-33.981070128970906
1739209793.9443254;-33.981070128970906
1739209793.9443285;-35.57807855764607
1739209793.9443314;-45.120503652039325
1739209793.9443345;-45.120503652039325
1739209793.9443376;-45.120503652039325
1739209793.9443407;-33.981070128970906
1739209793.9443436;-33.981070128970906
1739209793.9443467;-45.120503652039325
1739209793.9443498;-38.13080360867914
1739209793.9443529;-38.13080360867914
1739209793.9443557;-33.981070128970906
1739209793.9443588;-45.120503652039325
1739209793.944362;-38.13080360867914
1739209793.944365;-35.57807855764607
1739209793.944368;-38.13080360867914
1739209793.944371;-45.120503652039325
1739209793.944374;-45.120503652039325
1739209793.9443772;-38.13080360867914
1739209793.94438;-33.981070128970906
1739209793.9443831;-38.13080360867914
1739209793.9443862;-31.141103565318915
1739209793.9443893;-38.13080360867914
1739209793.9443922;-38.13080360867914
1739209793.9443953;-38.13080360867914
