CAN Message; 0x1d3:0000716eef0f323e
1739209609.319795;-45.120503652039325
1739209609.3197997;-38.13080360867914
1739209609.3198042;-45.120503652039325
1739209609.319809;-45.120503652039325
1739209609.3198137;-38.13080360867914
1739209609.3198183;-38.13080360867914
1739209609.319823;-38.13080360867914
1739209609.3198278;-35.57807855764607
1739209609.3198323;-38.13080360867914
1739209609.319837;-38.13080360867914
1739209609.3198416;-45.120503652039325
1739209609.3198464;-38.13080360867914
1739209609.3198512;-38.13080360867914
1739209609.3198557;-38.13080360867914
1739209609.3198605;-45.120503652039325
1739209609.3198652;-45.120503652039325
1739209609.3198698;-38.13080360867914
1739209609.3198745;-38.13080360867914
1739209609.3198793;-45.120503652039325
1739209609.3198838;-38.13080360867914
1739209609.3198886;-38.13080360867914
1739209609.3198934;-45.120503652039325
1739209609.319898;-38.13080360867914
1739209609.3199027;-38.13080360867914
1739209609.3199074;-38.13080360867914
1739209609.319912;-38.13080360867914
1739209609.3199167;-38.13080360867914
1739209609.3199215;-45.120503652039325
1739209609.319926;-45.120503652039325
1739209609.3199308;-45.120503652039325
1739209609.3199356;-38.13080360867914
1739209609.31994;-35.57807855764607
1739209609.3199449;-38.13080360867914
1739209609.3199494;-38.13080360867914
1739209609.3199542;-38.13080360867914
1739209609.319959;-38.13080360867914
1739209609.3199635;-38.13080360867914
1739209609.3199682;-45.120503652039325
1739209609.319973;-35.57807855764607
1739209609.3199775;-38.13080360867914
1739209609.3199823;-38.13080360867914
1739209609.319987;-45.120503652039325
1739209609.3199916;-35.57807855764607
1739209609.3199964;-38.13080360867914
1739209609.3200011;-45.120503652039325
1739209609.3200057;-32.816014438256545
1739209609.3200104;-38.13080360867914
1739209609.3200152;-45.120503652039325
1739209609.3200197;-33.981070128970906
1739209609.3200245;-45.120503652039325
1739209609.3200293;-45.120503652039325
1739209609.3200338;-38.13080360867914
1739209609.3200386;-35.57807855764607
1739209609.3200433;-38.13080360867914
1739209609.3200479;-45.120503652039325
1739209609.3200526;-45.120503652039325
1739209609.3200574;-45.120503652039325
1739209609.320062;-45.120503652039325
1739209609.3200667;-38.13080360867914
1739209609.3200712;-38.13080360867914
1739209609.320076;-38.13080360867914
1739209609.3200808;-38.13080360867914
1739209609.3200853;-38.13080360867914
1739209609.32009;-38.13080360867914
1739209609.3200948;-35.57807855764607
1739209609.3200994;-45.120503652039325
1739209609.3201041;-45.120503652039325
1739209609.320109;-38.13080360867914
1739209609.3201134;-35.57807855764607
1739209609.3201182;-38.13080360867914
1739209609.320123;-38.13080360867914
1739209609.3201275;-35.57807855764607
1739209609.3201323;-45.120503652039325
1739209609.320137;-45.120503652039325
1739209609.3201416;-38.13080360867914
1739209609.3201463;-45.120503652039325
1739209609.320151;-45.120503652039325
1739209609.3201556;-38.13080360867914
1739209609.3201604;-35.57807855764607
1739209609.3201652;-35.57807855764607
1739209609.3201697;-35.57807855764607
1739209609.3201745;-45.120503652039325
1739209609.3201792;-45.120503652039325
1739209609.3201838;-45.120503652039325
1739209609.3201885;-35.57807855764607
1739209609.320193;-38.13080360867914
1739209609.3201978;-45.120503652039325
1739209609.3202026;-35.57807855764607
1739209609.320207;-45.120503652039325
1739209609.320212;-45.120503652039325
1739209609.3202167;-33.981070128970906
1739209609.3202212;-38.13080360867914
1739209609.320226;-45.120503652039325
1739209609.3202307;-38.13080360867914
1739209609.3202353;-35.57807855764607
1739209609.32024;-45.120503652039325
1739209609.3202448;-45.120503652039325
1739209609.3202493;-38.13080360867914
1739209609.320254;-38.13080360867914
1739209609.3202589;-35.57807855764607
1739209609.3202634;-32.816014438256545
1739209609.3202682;-33.981070128970906
1739209609.320273;-45.120503652039325
1739209609.3202775;-38.13080360867914
1739209609.3202822;-38.13080360867914
1739209609.320287;-45.120503652039325
1739209609.3202915;-45.120503652039325
1739209609.3202963;-38.13080360867914
1739209609.3203008;-45.120503652039325
1739209609.3203056;-45.120503652039325
1739209609.3203104;-35.57807855764607
1739209609.320315;-35.57807855764607
1739209609.3203197;-45.120503652039325
1739209609.3203244;-45.120503652039325
1739209609.320329;-38.13080360867914
1739209609.3203337;-38.13080360867914
1739209609.3203385;-35.57807855764607
1739209609.320343;-38.13080360867914
1739209609.3203478;-45.120503652039325
1739209609.3203526;-45.120503652039325
1739209609.320357;-35.57807855764607
1739209609.3203619;-38.13080360867914
1739209609.3203666;-38.13080360867914
1739209609.3203712;-35.57807855764607
1739209609.320376;-45.120503652039325
1739209609.3203807;-38.13080360867914
1739209609.3203852;-38.13080360867914
1739209609.32039;-38.13080360867914
1739209609.3203948;-38.13080360867914
1739209609.3203993;-45.120503652039325
1739209609.320404;-45.120503652039325
1739209609.3204088;-45.120503652039325
1739209609.3204134;-32.816014438256545
1739209609.3204181;-38.13080360867914
1739209609.3204226;-35.57807855764607
1739209609.3204274;-35.57807855764607
1739209609.3204322;-38.13080360867914
1739209609.3204367;-32.816014438256545
1739209609.3204415;-45.120503652039325
1739209609.3204463;-45.120503652039325
1739209609.3204508;-38.13080360867914
1739209609.3204556;-38.13080360867914
1739209609.3204603;-38.13080360867914
1739209609.3204648;-45.120503652039325
1739209609.3204696;-45.120503652039325
1739209609.3204744;-45.120503652039325
1739209609.320479;-45.120503652039325
1739209609.3204837;-45.120503652039325
1739209609.3204885;-38.13080360867914
1739209609.320493;-35.57807855764607
1739209609.3204978;-45.120503652039325
1739209609.3205025;-38.13080360867914
1739209609.320507;-38.13080360867914
1739209609.3205118;-30.49652367304973
1739209609.3205166;-38.13080360867914
1739209609.320521;-38.13080360867914
1739209609.320526;-45.120503652039325
1739209609.3205304;-45.120503652039325
1739209609.3205352;-38.13080360867914
1739209609.32054;-38.13080360867914
1739209609.3205445;-38.13080360867914
1739209609.3205492;-45.120503652039325
1739209609.320554;-45.120503652039325
1739209609.3205585;-45.120503652039325
1739209609.3205633;-38.13080360867914
1739209609.320568;-38.13080360867914
1739209609.3205726;-45.120503652039325
1739209609.3205774;-45.120503652039325
1739209609.3205822;-45.120503652039325
1739209609.3205867;-25.62660358559016
1739209609.3205914;-33.981070128970906
1739209609.3205962;-38.13080360867914
1739209609.3206007;-33.981070128970906
1739209609.3206055;-38.13080360867914
1739209609.3206103;-38.13080360867914
1739209609.3206148;-45.120503652039325
1739209609.3206196;-38.13080360867914
1739209609.3206244;-35.57807855764607
1739209609.320629;-45.120503652039325
1739209609.3206336;-45.120503652039325
1739209609.3206384;-45.120503652039325
1739209609.320643;-38.13080360867914
1739209609.3206477;-38.13080360867914
1739209609.3206522;-45.120503652039325
1739209609.320657;-38.13080360867914
1739209609.3206618;-27.267205301931607
1739209609.3206663;-38.13080360867914
1739209609.320671;-45.120503652039325
1739209609.3206758;-45.120503652039325
1739209609.3206804;-38.13080360867914
1739209609.3206851;-38.13080360867914
1739209609.32069;-45.120503652039325
1739209609.3206944;-45.120503652039325
1739209609.3206992;-31.141103565318943
1739209609.320704;-38.13080360867914
1739209609.3207085;-45.120503652039325
1739209609.3207133;-45.120503652039325
1739209609.320718;-45.120503652039325
1739209609.3207226;-38.13080360867914
1739209609.3207273;-32.816014438256545
1739209609.320732;-38.13080360867914
1739209609.3207366;-31.141103565318915
1739209609.3207414;-33.981070128970906
1739209609.3207462;-45.120503652039325
1739209609.3207507;-45.120503652039325
1739209609.3207555;-38.13080360867914
1739209609.3207603;-38.13080360867914
1739209609.3207648;-45.120503652039325
1739209609.3207695;-38.13080360867914
1739209609.320774;-38.13080360867914
1739209609.3207788;-38.13080360867914
1739209609.3207836;-38.13080360867914
1739209609.3207881;-45.120503652039325
1739209609.320793;-45.120503652039325
1739209609.3207977;-38.13080360867914
1739209609.3208022;-38.13080360867914
1739209609.320807;-33.981070128970906
1739209609.3208117;-33.981070128970906
1739209609.3208163;-38.13080360867914
1739209609.320821;-33.981070128970906
1739209609.3208258;-38.13080360867914
1739209609.3208303;-38.13080360867914
1739209609.320835;-45.120503652039325
1739209609.32084;-45.120503652039325
1739209609.3208444;-38.13080360867914
1739209609.3208492;-38.13080360867914
1739209609.320854;-33.981070128970906
1739209609.3208585;-45.120503652039325
1739209609.3208632;-45.120503652039325
1739209609.320868;-33.981070128970906
1739209609.3208725;-33.981070128970906
1739209609.3208773;-38.13080360867914
1739209609.3208818;-45.120503652039325
1739209609.3208866;-33.981070128970906
1739209609.3208914;-31.141103565318915
1739209609.320896;-45.120503652039325
1739209609.3209007;-45.120503652039325
1739209609.3209054;-38.13080360867914
1739209609.32091;-38.13080360867914
1739209609.3209147;-45.120503652039325
1739209609.3209195;-33.981070128970906
1739209609.320924;-38.13080360867914
1739209609.3209288;-32.816014438256545
1739209609.3209336;-45.120503652039325
1739209609.320938;-38.13080360867914
1739209609.3209429;-33.981070128970906
1739209609.3209476;-33.981070128970906
1739209609.3209522;-38.13080360867914
1739209609.320957;-45.120503652039325
1739209609.3209617;-38.13080360867914
1739209609.3209662;-31.141103565318915
1739209609.320971;-45.120503652039325
1739209609.3209758;-38.13080360867914
1739209609.3209803;-38.13080360867914
1739209609.320985;-38.13080360867914
1739209609.3209898;-45.120503652039325
1739209609.3209944;-31.141103565318915
1739209609.3209991;-38.13080360867914
1739209609.3210037;-31.14110356531892
1739209609.3210084;-38.13080360867914
1739209609.3210132;-33.981070128970906
1739209609.3210177;-33.981070128970906
1739209609.3210225;-33.981070128970906
1739209609.3210273;-38.13080360867914
1739209609.3210318;-45.120503652039325
1739209609.3210366;-38.13080360867914
1739209609.3210413;-33.981070128970906
1739209609.3210459;-38.13080360867914
1739209609.3210506;-33.981070128970906
1739209609.3210554;-35.57807855764607
1739209609.32106;-45.120503652039325
1739209609.3210647;-45.120503652039325
1739209609.3210695;-38.13080360867914
1739209609.321074;-33.981070128970906
1739209609.3210788;-38.13080360867914
1739209609.3210835;-45.120503652039325
1739209609.321088;-38.13080360867914
1739209609.3210928;-45.120503652039325
1739209609.3210976;-45.120503652039325
1739209609.3211021;-45.120503652039325
1739209609.321107;-38.13080360867914
1739209609.3211117;-32.816014438256545
1739209609.3211162;-38.13080360867914
1739209609.321121;-45.120503652039325
1739209609.3211255;-38.13080360867914
1739209609.3211303;-35.57807855764607
1739209609.321135;-38.13080360867914
1739209609.3211396;-38.13080360867914
1739209609.3211443;-38.13080360867914
1739209609.321149;-38.13080360867914
1739209609.3211536;-38.13080360867914
1739209609.3211584;-45.120503652039325
1739209609.3211632;-38.13080360867914
1739209609.3211677;-38.13080360867914
1739209609.3211725;-38.13080360867914
1739209609.3211772;-45.120503652039325
1739209609.3211818;-45.120503652039325
1739209609.3211865;-38.13080360867914
1739209609.3211913;-45.120503652039325
1739209609.3211958;-45.120503652039325
1739209609.3212006;-45.120503652039325
1739209609.3212054;-45.120503652039325
1739209609.32121;-38.13080360867914
1739209609.3212147;-32.816014438256545
1739209609.3212194;-45.120503652039325
1739209609.321224;-35.57807855764607
1739209609.3212287;-31.141103565318915
1739209609.3212333;-38.13080360867914
1739209609.321238;-45.120503652039325
1739209609.3212428;-45.120503652039325
1739209609.3212473;-38.13080360867914
1739209609.321252;-45.120503652039325
1739209609.3212569;-38.13080360867914
1739209609.3212614;-38.13080360867914
1739209609.3212662;-35.57807855764607
1739209609.321271;-45.120503652039325
1739209609.3212755;-45.120503652039325
1739209609.3212802;-38.13080360867914
1739209609.321285;-38.13080360867914
1739209609.3212895;-45.120503652039325
1739209609.3212943;-35.57807855764607
1739209609.321299;-32.816014438256545
1739209609.3213036;-38.13080360867914
1739209609.3213084;-32.816014438256545
1739209609.3213131;-33.981070128970906
1739209609.3213177;-35.57807855764607
1739209609.3213224;-45.120503652039325
1739209609.3213272;-38.13080360867914
1739209609.3213317;-35.57807855764607
1739209609.3213365;-38.13080360867914
1739209609.3213413;-45.120503652039325
1739209609.3213458;-45.120503652039325
1739209609.3213506;-35.57807855764607
1739209609.321355;-33.981070128970906
1739209609.3213599;-45.120503652039325
1739209609.3213646;-45.120503652039325
1739209609.3213692;-45.120503652039325
1739209609.321374;-38.13080360867914
1739209609.3213787;-38.13080360867914
1739209609.3213832;-31.141103565318915
1739209609.321388;-38.13080360867914
1739209609.3213928;-38.13080360867914
1739209609.3213973;-38.13080360867914
1739209609.321402;-33.981070128970906
1739209609.3214068;-45.120503652039325
1739209609.3214114;-45.120503652039325
1739209609.3214161;-45.120503652039325
1739209609.321421;-45.120503652039325
1739209609.3214254;-45.120503652039325
1739209609.3214302;-45.120503652039325
1739209609.321435;-45.120503652039325
1739209609.3214395;-45.120503652039325
1739209609.3214443;-45.120503652039325
1739209609.321449;-45.120503652039325
1739209609.3214536;-35.57807855764607
1739209609.3214583;-45.120503652039325
1739209609.321463;-38.13080360867914
1739209609.3214676;-35.57807855764607
1739209609.3214724;-32.816014438256545
1739209609.321477;-30.49652367304973
1739209609.3214817;-38.13080360867914
1739209609.3214865;-45.120503652039325
1739209609.321491;-45.120503652039325
1739209609.3214958;-28.992665084841942
1739209609.3215005;-38.13080360867914
1739209609.321505;-45.120503652039325
1739209609.3215098;-45.120503652039325
1739209609.3215146;-45.120503652039325
1739209609.3215191;-38.13080360867914
1739209609.321524;-38.13080360867914
1739209609.3215287;-45.120503652039325
1739209609.3215332;-38.13080360867914
1739209609.321538;-45.120503652039325
1739209609.3215427;-45.120503652039325
1739209609.3215473;-38.13080360867914
1739209609.321552;-38.13080360867914
1739209609.3215568;-45.120503652039325
1739209609.3215613;-45.120503652039325
1739209609.321566;-33.981070128970906
1739209609.3215709;-27.267205301931607
1739209609.3215754;-38.13080360867914
1739209609.3215802;-45.120503652039325
1739209609.3215847;-38.13080360867914
1739209609.3215895;-38.13080360867914
1739209609.3215942;-38.13080360867914
1739209609.3215988;-45.120503652039325
1739209609.3216035;-45.120503652039325
1739209609.3216083;-38.13080360867914
1739209609.3216128;-38.13080360867914
1739209609.3216176;-38.13080360867914
1739209609.3216224;-38.13080360867914
1739209609.321627;-45.120503652039325
1739209609.3216317;-45.120503652039325
1739209609.3216364;-38.13080360867914
1739209609.321641;-38.13080360867914
1739209609.3216457;-38.13080360867914
1739209609.3216505;-45.120503652039325
1739209609.321655;-45.120503652039325
1739209609.3216598;-38.13080360867914
1739209609.3216646;-38.13080360867914
1739209609.321669;-45.120503652039325
1739209609.3216739;-38.13080360867914
1739209609.3216786;-38.13080360867914
1739209609.3216832;-31.141103565318915
1739209609.321688;-31.141103565318915
1739209609.3216927;-45.120503652039325
1739209609.3216972;-38.13080360867914
1739209609.321702;-33.981070128970906
1739209609.3217065;-38.13080360867914
1739209609.3217113;-45.120503652039325
1739209609.321716;-38.13080360867914
1739209609.3217206;-33.981070128970906
1739209609.3217254;-31.141103565318915
1739209609.3217301;-45.120503652039325
1739209609.3217347;-45.120503652039325
1739209609.3217394;-45.120503652039325
1739209609.3217442;-45.120503652039325
1739209609.3217487;-45.120503652039325
1739209609.3217535;-38.13080360867914
1739209609.3217583;-33.981070128970906
1739209609.3217628;-30.49652367304973
1739209609.3217676;-38.13080360867914
1739209609.3217723;-45.120503652039325
1739209609.3217769;-38.13080360867914
1739209609.3217816;-38.13080360867914
1739209609.3217864;-38.13080360867914
1739209609.321791;-45.120503652039325
1739209609.3217957;-38.13080360867914
1739209609.3218005;-33.981070128970906
1739209609.321805;-45.120503652039325
1739209609.3218098;-45.120503652039325
1739209609.3218145;-45.120503652039325
1739209609.321819;-45.120503652039325
1739209609.3218238;-45.120503652039325
1739209609.3218284;-33.981070128970906
1739209609.3218331;-38.13080360867914
1739209609.321838;-33.981070128970906
1739209609.3218424;-45.120503652039325
1739209609.3218472;-38.13080360867914
1739209609.321852;-32.816014438256545
1739209609.3218565;-38.13080360867914
1739209609.3218613;-38.13080360867914
1739209609.321866;-38.13080360867914
1739209609.3218706;-38.13080360867914
1739209609.3218753;-38.13080360867914
1739209609.32188;-45.120503652039325
1739209609.3218846;-45.120503652039325
1739209609.3218894;-38.13080360867914
1739209609.3218942;-45.120503652039325
1739209609.3218987;-45.120503652039325
1739209609.3219035;-38.13080360867914
1739209609.3219082;-38.13080360867914
1739209609.3219128;-38.13080360867914
1739209609.3219175;-38.13080360867914
1739209609.3219223;-38.13080360867914
1739209609.3219268;-45.120503652039325
1739209609.3219316;-31.141103565318915
1739209609.3219361;-32.816014438256545
1739209609.321941;-45.120503652039325
1739209609.3219457;-45.120503652039325
1739209609.3219502;-38.13080360867914
1739209609.321955;-38.13080360867914
1739209609.3219597;-38.13080360867914
1739209609.3219643;-45.120503652039325
1739209609.321969;-38.13080360867914
1739209609.3219738;-35.57807855764607
1739209609.3219783;-38.13080360867914
1739209609.321983;-38.13080360867914
1739209609.3219879;-38.13080360867914
1739209609.3219924;-45.120503652039325
1739209609.3219972;-38.13080360867914
1739209609.322002;-30.49652367304973
1739209609.3220065;-45.120503652039325
1739209609.3220112;-45.120503652039325
1739209609.322016;-38.13080360867914
1739209609.3220205;-45.120503652039325
1739209609.3220253;-38.13080360867914
1739209609.32203;-45.120503652039325
1739209609.3220346;-38.13080360867914
1739209609.3220394;-45.120503652039325
1739209609.3220441;-45.120503652039325
1739209609.3220487;-38.13080360867914
1739209609.3220534;-38.13080360867914
1739209609.322058;-45.120503652039325
1739209609.3220627;-38.13080360867914
1739209609.3220675;-35.57807855764607
1739209609.322072;-45.120503652039325
1739209609.3220768;-45.120503652039325
1739209609.3220816;-45.120503652039325
1739209609.322086;-35.57807855764607
1739209609.3220909;-45.120503652039325
1739209609.3220956;-38.13080360867914
1739209609.3221002;-45.120503652039325
1739209609.322105;-45.120503652039325
1739209609.3221097;-45.120503652039325
1739209609.3221142;-45.120503652039325
1739209609.322119;-38.13080360867914
1739209609.3221238;-45.120503652039325
1739209609.3221283;-38.13080360867914
1739209609.322133;-45.120503652039325
1739209609.3221378;-45.120503652039325
1739209609.3221424;-32.816014438256545
1739209609.3221471;-45.120503652039325
1739209609.322152;-45.120503652039325
1739209609.3221564;-38.13080360867914
1739209609.3221612;-33.981070128970906
1739209609.322166;-38.13080360867914
1739209609.3221705;-33.981070128970906
1739209609.3221753;-45.120503652039325
1739209609.3221798;-45.120503652039325
1739209609.3221846;-35.57807855764607
1739209609.3221893;-35.57807855764607
1739209609.3221939;-38.13080360867914
1739209609.3221986;-45.120503652039325
1739209609.3222034;-38.13080360867914
1739209609.322208;-45.120503652039325
1739209609.3222127;-38.13080360867914
1739209609.3222175;-35.57807855764607
1739209609.322222;-45.120503652039325
1739209609.3222268;-45.120503652039325
1739209609.3222315;-32.816014438256545
1739209609.322236;-32.816014438256545
1739209609.3222408;-45.120503652039325
1739209609.3222456;-45.120503652039325
1739209609.3222501;-45.120503652039325
1739209609.322255;-45.120503652039325
1739209609.3222597;-45.120503652039325
1739209609.3222642;-45.120503652039325
1739209609.322269;-45.120503652039325
1739209609.3222737;-45.120503652039325
1739209609.3222783;-33.981070128970906
1739209609.322283;-35.57807855764607
1739209609.3222876;-35.57807855764607
1739209609.3222923;-45.120503652039325
1739209609.322297;-35.57807855764607
1739209609.3223016;-45.120503652039325
1739209609.3223064;-38.13080360867914
1739209609.3223112;-38.13080360867914
1739209609.3223157;-45.120503652039325
1739209609.3223205;-45.120503652039325
1739209609.3223252;-45.120503652039325
1739209609.3223298;-28.992665084841942
1739209609.3223345;-38.13080360867914
1739209609.3223393;-45.120503652039325
1739209609.3223438;-45.120503652039325
1739209609.3223486;-45.120503652039325
1739209609.3223534;-38.13080360867914
1739209609.322358;-38.13080360867914
1739209609.3223627;-35.57807855764607
1739209609.3223674;-33.981070128970956
1739209609.322372;-45.120503652039325
1739209609.3223767;-38.13080360867914
1739209609.3223815;-45.120503652039325
1739209609.322386;-45.120503652039325
1739209609.3223908;-38.13080360867914
1739209609.3223956;-33.981070128970906
1739209609.3224;-38.13080360867914
1739209609.3224049;-31.141103565318915
1739209609.3224094;-33.981070128970906
1739209609.3224142;-38.13080360867914
1739209609.322419;-38.13080360867914
1739209609.3224235;-45.120503652039325
1739209609.3224282;-38.13080360867914
1739209609.322433;-38.13080360867914
1739209609.3224375;-38.13080360867914
1739209609.3224423;-35.57807855764607
1739209609.322447;-38.13080360867914
1739209609.3224516;-33.981070128970906
1739209609.3224564;-38.13080360867914
1739209609.3224611;-38.13080360867914
1739209609.3224657;-45.120503652039325
1739209609.3224704;-38.13080360867914
1739209609.3224752;-33.981070128970906
1739209609.3224797;-31.141103565318915
1739209609.3224845;-31.141103565318915
1739209609.3224893;-38.13080360867914
1739209609.3224938;-38.13080360867914
1739209609.3224986;-35.57807855764607
1739209609.3225033;-38.13080360867914
1739209609.3225079;-38.13080360867914
1739209609.3225126;-38.13080360867914
1739209609.3225174;-35.57807855764607
1739209609.322522;-38.13080360867914
1739209609.3225267;-45.120503652039325
1739209609.3225312;-45.120503652039325
1739209609.322536;-45.120503652039325
1739209609.3225408;-38.13080360867914
1739209609.3225453;-38.13080360867914
1739209609.32255;-45.120503652039325
1739209609.3225548;-38.13080360867914
1739209609.3225594;-38.13080360867914
1739209609.3225641;-45.120503652039325
1739209609.322569;-45.120503652039325
1739209609.3225734;-38.13080360867914
1739209609.3225782;-38.13080360867914
1739209609.322583;-38.13080360867914
1739209609.3225875;-38.13080360867914
1739209609.3225923;-45.120503652039325
1739209609.322597;-38.13080360867914
1739209609.3226016;-35.57807855764607
1739209609.3226063;-45.120503652039325
1739209609.322611;-45.120503652039325
1739209609.3226156;-45.120503652039325
1739209609.3226204;-38.13080360867914
1739209609.3226252;-35.57807855764607
1739209609.3226297;-38.13080360867914
1739209609.3226345;-33.981070128970906
1739209609.322639;-45.120503652039325
1739209609.3226438;-38.13080360867914
1739209609.3226485;-38.13080360867914
1739209609.322653;-38.13080360867914
1739209609.3226578;-38.13080360867914
1739209609.3226626;-33.981070128970906
1739209609.3226671;-33.981070128970906
1739209609.322672;-29.438486411369347
1739209609.3226767;-38.13080360867914
1739209609.3226812;-38.13080360867914
1739209609.322686;-33.981070128970906
1739209609.3226907;-38.13080360867914
1739209609.3226953;-45.120503652039325
1739209609.3227;-38.13080360867914
1739209609.3227048;-38.13080360867914
1739209609.3227093;-31.141103565318915
1739209609.322714;-45.120503652039325
1739209609.3227189;-38.13080360867914
1739209609.3227234;-38.13080360867914
1739209609.3227282;-45.120503652039325
1739209609.322733;-45.120503652039325
1739209609.3227375;-33.981070128970906
1739209609.3227422;-38.13080360867914
1739209609.322747;-38.13080360867914
1739209609.3227515;-45.120503652039325
1739209609.3227563;-38.13080360867914
1739209609.3227608;-38.13080360867914
1739209609.3227656;-35.57807855764607
1739209609.3227704;-38.13080360867914
1739209609.322775;-45.120503652039325
1739209609.3227797;-35.57807855764607
1739209609.3227844;-38.13080360867914
1739209609.322789;-45.120503652039325
1739209609.3227937;-33.981070128970906
1739209609.3227985;-35.57807855764607
1739209609.322803;-45.120503652039325
1739209609.3228078;-38.13080360867914
1739209609.3228126;-45.120503652039325
1739209609.322817;-45.120503652039325
1739209609.3228219;-38.13080360867914
1739209609.3228266;-45.120503652039325
1739209609.3228312;-45.120503652039325
1739209609.322836;-38.13080360867914
1739209609.3228407;-38.13080360867914
1739209609.3228452;-38.13080360867914
1739209609.32285;-35.57807855764607
1739209609.3228548;-45.120503652039325
1739209609.3228593;-38.13080360867914
1739209609.322864;-35.57807855764607
1739209609.3228688;-45.120503652039325
1739209609.3228734;-45.120503652039325
1739209609.3228781;-38.13080360867914
1739209609.3228827;-32.816014438256545
1739209609.3228874;-38.13080360867914
1739209609.3228922;-45.120503652039325
1739209609.3228967;-30.49652367304973
1739209609.3229015;-38.13080360867914
1739209609.3229063;-45.120503652039325
1739209609.3229108;-38.13080360867914
1739209609.3229156;-38.13080360867914
1739209609.3229203;-38.13080360867914
1739209609.3229249;-33.981070128970906
1739209609.3229296;-45.120503652039325
1739209609.3229358;-45.120503652039325
1739209609.3229418;-38.13080360867914
1739209609.322948;-45.120503652039325
1739209609.322954;-45.120503652039325
1739209609.3229601;-38.13080360867914
1739209609.3229663;-38.13080360867914
1739209609.3229723;-45.120503652039325
1739209609.3229785;-45.120503652039325
1739209609.3229845;-32.816014438256545
1739209609.3229907;-35.57807855764607
1739209609.3229969;-45.120503652039325
1739209609.3230028;-38.13080360867914
1739209609.323009;-45.120503652039325
1739209609.323015;-45.120503652039325
1739209609.3230212;-45.120503652039325
1739209609.3230274;-45.120503652039325
1739209609.3230333;-45.120503652039325
1739209609.3230395;-45.120503652039325
1739209609.3230457;-45.120503652039325
1739209609.3230517;-45.120503652039325
1739209609.323058;-38.13080360867914
1739209609.3230639;-45.120503652039325
1739209609.32307;-38.13080360867914
1739209609.3230762;-38.13080360867914
1739209609.3230822;-38.13080360867914
1739209609.3230884;-32.816014438256545
1739209609.3230944;-38.13080360867914
1739209609.3231006;-35.57807855764607
1739209609.3231068;-45.120503652039325
1739209609.3231127;-38.13080360867914
1739209609.323119;-35.57807855764607
1739209609.323125;-35.57807855764607
1739209609.323131;-45.120503652039325
1739209609.3231373;-45.120503652039325
1739209609.3231432;-45.120503652039325
1739209609.3231494;-33.981070128970906
1739209609.3231554;-38.13080360867914
1739209609.3231616;-45.120503652039325
1739209609.3231678;-32.816014438256545
1739209609.3231738;-35.57807855764607
1739209609.32318;-38.13080360867914
1739209609.323186;-38.13080360867914
1739209609.3231921;-33.981070128970906
1739209609.3231983;-35.57807855764607
1739209609.3232043;-45.120503652039325
1739209609.3232105;-38.13080360867914
1739209609.3232167;-38.13080360867914
1739209609.3232226;-38.13080360867914
1739209609.3232288;-38.13080360867914
1739209609.3232348;-32.816014438256545
1739209609.323241;-38.13080360867914
1739209609.3232472;-38.13080360867914
1739209609.3232532;-45.120503652039325
1739209609.3232594;-45.120503652039325
1739209609.3232653;-45.120503652039325
1739209609.3232715;-45.120503652039325
1739209609.3232777;-45.120503652039325
1739209609.3232837;-33.981070128970956
1739209609.3232899;-45.120503652039325
1739209609.3232958;-45.120503652039325
1739209609.323302;-33.981070128970906
1739209609.3233082;-45.120503652039325
1739209609.3233142;-45.120503652039325
1739209609.3233204;-45.120503652039325
1739209609.3233263;-35.57807855764607
1739209609.3233325;-26.991370085610722
1739209609.3233387;-38.13080360867914
1739209609.3233447;-38.13080360867914
1739209609.323351;-38.13080360867914
1739209609.3233569;-38.13080360867914
1739209609.323363;-38.13080360867914
1739209609.3233693;-45.120503652039325
1739209609.3233752;-45.120503652039325
1739209609.3233814;-33.981070128970956
1739209609.3233874;-38.13080360867914
1739209609.3233936;-38.13080360867914
1739209609.3233998;-38.13080360867914
1739209609.3234057;-45.120503652039325
1739209609.323412;-38.13080360867914
1739209609.3234181;-35.57807855764607
1739209609.323424;-45.120503652039325
1739209609.3234303;-45.120503652039325
1739209609.3234363;-38.13080360867914
1739209609.3234425;-35.57807855764607
1739209609.3234487;-45.120503652039325
1739209609.3234546;-38.13080360867914
1739209609.3234608;-45.120503652039325
1739209609.3234668;-38.13080360867914
1739209609.323473;-45.120503652039325
1739209609.3234792;-31.141103565318915
1739209609.3234851;-33.981070128970906
1739209609.3234913;-45.120503652039325
1739209609.3234973;-45.120503652039325
1739209609.3235035;-38.13080360867914
1739209609.3235097;-35.57807855764607
1739209609.3235157;-45.120503652039325
1739209609.3235219;-38.13080360867914
1739209609.3235278;-32.816014438256545
1739209609.323534;-38.13080360867914
1739209609.3235402;-38.13080360867914
1739209609.3235462;-45.120503652039325
1739209609.3235524;-45.120503652039325
1739209609.3235583;-45.120503652039325
1739209609.3235645;-38.13080360867914
1739209609.3235707;-33.981070128970906
1739209609.3235767;-28.992665084841942
1739209609.323583;-31.141103565318915
1739209609.3235888;-45.120503652039325
1739209609.323595;-45.120503652039325
1739209609.3236012;-33.981070128970906
1739209609.3236072;-38.13080360867914
1739209609.3236134;-45.120503652039325
1739209609.3236196;-35.57807855764607
1739209609.3236256;-38.13080360867914
1739209609.3236318;-38.13080360867914
1739209609.3236377;-45.120503652039325
