CAN Message; 0x150:07006c2452c63fd0
Timestamp;Amplitude
1739209874.76868;-38.13080360867914
1739209874.768682;-38.13080360867914
1739209874.7686841;-45.120503652039325
1739209874.768686;-45.120503652039325
1739209874.7686882;-38.13080360867914
1739209874.7686903;-45.120503652039325
1739209874.7686923;-29.438486411369333
1739209874.7686944;-31.141103565318893
1739209874.7686963;-45.120503652039325
1739209874.7686985;-38.13080360867914
1739209874.7687006;-38.13080360867914
1739209874.7687025;-45.120503652039325
1739209874.7687047;-45.120503652039325
1739209874.7687066;-35.57807855764607
1739209874.7687087;-45.120503652039325
1739209874.7687109;-45.120503652039325
1739209874.7687128;-38.13080360867914
1739209874.768715;-38.13080360867914
1739209874.7687168;-45.120503652039325
1739209874.768719;-45.120503652039325
1739209874.768721;-33.981070128970906
1739209874.768723;-45.120503652039325
1739209874.7687252;-38.13080360867914
1739209874.768727;-45.120503652039325
1739209874.7687292;-38.13080360867914
1739209874.768731;-38.13080360867914
1739209874.7687333;-45.120503652039325
1739209874.7687354;-38.13080360867914
1739209874.7687373;-38.13080360867914
1739209874.7687395;-38.13080360867914
1739209874.7687414;-32.816014438256545
1739209874.7687435;-30.49652367304973
1739209874.7687457;-45.120503652039325
1739209874.7687476;-45.120503652039325
1739209874.7687497;-33.981070128970906
1739209874.7687516;-32.816014438256545
1739209874.7687538;-45.120503652039325
1739209874.768756;-38.13080360867914
1739209874.7687578;-45.120503652039325
1739209874.76876;-33.981070128970956
1739209874.7687619;-45.120503652039325
1739209874.768764;-45.120503652039325
1739209874.7687662;-45.120503652039325
1739209874.768768;-45.120503652039325
1739209874.7687702;-38.13080360867914
1739209874.7687721;-45.120503652039325
1739209874.7687743;-38.13080360867914
1739209874.7687764;-30.49652367304973
1739209874.7687783;-38.13080360867914
1739209874.7687805;-38.13080360867914
1739209874.7687824;-33.981070128970906
1739209874.7687845;-38.13080360867914
1739209874.7687867;-45.120503652039325
1739209874.7687886;-38.13080360867914
1739209874.7687907;-33.981070128970906
1739209874.7687926;-45.120503652039325
1739209874.7687948;-45.120503652039325
1739209874.768797;-45.120503652039325
1739209874.7687988;-45.120503652039325
1739209874.768801;-33.981070128970906
1739209874.768803;-45.120503652039325
1739209874.768805;-45.120503652039325
1739209874.7688072;-38.13080360867914
1739209874.768809;-45.120503652039325
1739209874.7688112;-45.120503652039325
1739209874.7688131;-33.981070128970906
1739209874.7688153;-45.120503652039325
1739209874.7688174;-45.120503652039325
1739209874.7688193;-38.13080360867914
1739209874.7688215;-38.13080360867914
1739209874.7688234;-38.13080360867914
1739209874.7688255;-31.141103565318893
1739209874.7688277;-45.120503652039325
1739209874.7688296;-45.120503652039325
1739209874.7688317;-35.57807855764607
1739209874.7688336;-32.816014438256545
1739209874.7688358;-38.13080360867914
1739209874.768838;-45.120503652039325
1739209874.7688398;-38.13080360867914
1739209874.768842;-45.120503652039325
1739209874.768844;-38.13080360867914
1739209874.768846;-38.13080360867914
1739209874.7688482;-38.13080360867914
1739209874.76885;-45.120503652039325
1739209874.7688522;-45.120503652039325
1739209874.7688541;-38.13080360867914
1739209874.7688563;-45.120503652039325
1739209874.7688584;-45.120503652039325
1739209874.7688603;-38.13080360867914
1739209874.7688625;-38.13080360867914
1739209874.7688644;-38.13080360867914
1739209874.7688665;-45.120503652039325
1739209874.7688687;-35.57807855764607
1739209874.7688706;-35.57807855764607
1739209874.7688727;-38.13080360867914
1739209874.7688746;-38.13080360867914
1739209874.7688768;-38.13080360867914
1739209874.768879;-45.120503652039325
1739209874.7688808;-45.120503652039325
1739209874.768883;-38.13080360867914
1739209874.768885;-38.13080360867914
1739209874.768887;-45.120503652039325
1739209874.7688892;-38.13080360867914
1739209874.768891;-38.13080360867914
1739209874.7688932;-45.120503652039325
1739209874.7688951;-38.13080360867914
1739209874.7688973;-38.13080360867914
1739209874.7688994;-45.120503652039325
1739209874.7689013;-38.13080360867914
1739209874.7689035;-38.13080360867914
1739209874.7689054;-45.120503652039325
1739209874.7689075;-38.13080360867914
1739209874.7689097;-33.981070128970906
1739209874.7689116;-45.120503652039325
1739209874.7689137;-45.120503652039325
1739209874.7689157;-45.120503652039325
1739209874.7689178;-38.13080360867914
1739209874.76892;-45.120503652039325
1739209874.7689219;-45.120503652039325
1739209874.768924;-45.120503652039325
1739209874.768926;-45.120503652039325
1739209874.768928;-45.120503652039325
1739209874.7689302;-38.13080360867914
1739209874.768932;-38.13080360867914
1739209874.7689342;-38.13080360867914
1739209874.7689362;-45.120503652039325
1739209874.7689383;-35.57807855764607
1739209874.7689404;-38.13080360867914
1739209874.7689424;-38.13080360867914
1739209874.7689445;-45.120503652039325
1739209874.7689464;-45.120503652039325
1739209874.7689486;-38.13080360867914
1739209874.7689507;-45.120503652039325
1739209874.7689526;-45.120503652039325
1739209874.7689548;-45.120503652039325
1739209874.7689567;-38.13080360867914
1739209874.7689588;-28.992665084841942
1739209874.768961;-45.120503652039325
1739209874.7689629;-45.120503652039325
1739209874.768965;-45.120503652039325
1739209874.768967;-38.13080360867914
1739209874.768969;-38.13080360867914
1739209874.7689712;-45.120503652039325
1739209874.768973;-38.13080360867914
1739209874.7689753;-33.981070128970956
1739209874.7689772;-45.120503652039325
1739209874.7689793;-45.120503652039325
1739209874.7689815;-45.120503652039325
1739209874.7689834;-45.120503652039325
1739209874.7689855;-45.120503652039325
1739209874.7689874;-45.120503652039325
1739209874.7689896;-38.13080360867914
1739209874.7689917;-27.267205301931607
1739209874.7689936;-38.13080360867914
1739209874.7689958;-38.13080360867914
1739209874.7689977;-45.120503652039325
1739209874.7689998;-38.13080360867914
1739209874.769002;-38.13080360867914
1739209874.7690039;-38.13080360867914
1739209874.769006;-38.13080360867914
1739209874.769008;-45.120503652039325
1739209874.76901;-45.120503652039325
1739209874.7690122;-45.120503652039325
1739209874.7690141;-45.120503652039325
1739209874.7690163;-35.57807855764607
1739209874.7690182;-45.120503652039325
1739209874.7690203;-45.120503652039325
1739209874.7690225;-38.13080360867914
1739209874.7690244;-33.981070128970956
1739209874.7690265;-45.120503652039325
1739209874.7690284;-38.13080360867914
1739209874.7690306;-38.13080360867914
1739209874.7690327;-45.120503652039325
1739209874.7690346;-33.981070128970906
1739209874.7690368;-45.120503652039325
1739209874.7690387;-38.13080360867914
1739209874.7690408;-28.58837851428586
1739209874.769043;-38.13080360867914
1739209874.7690449;-45.120503652039325
1739209874.769047;-45.120503652039325
1739209874.769049;-45.120503652039325
1739209874.769051;-45.120503652039325
1739209874.7690532;-33.981070128970906
1739209874.7690551;-38.13080360867914
1739209874.7690573;-38.13080360867914
1739209874.7690592;-45.120503652039325
1739209874.7690613;-45.120503652039325
1739209874.7690635;-45.120503652039325
1739209874.7690654;-38.13080360867914
1739209874.7690675;-38.13080360867914
1739209874.7690694;-45.120503652039325
1739209874.7690716;-45.120503652039325
1739209874.7690737;-45.120503652039325
1739209874.7690756;-38.13080360867914
1739209874.7690778;-38.13080360867914
1739209874.7690797;-38.13080360867914
1739209874.7690818;-38.13080360867914
1739209874.769084;-35.57807855764607
1739209874.769086;-38.13080360867914
1739209874.769088;-38.13080360867914
1739209874.76909;-38.13080360867914
1739209874.769092;-38.13080360867914
1739209874.7690942;-38.13080360867914
1739209874.7690961;-45.120503652039325
1739209874.7690983;-45.120503652039325
1739209874.7691002;-45.120503652039325
1739209874.7691023;-45.120503652039325
1739209874.7691045;-45.120503652039325
1739209874.7691064;-38.13080360867914
1739209874.7691085;-35.57807855764607
1739209874.7691104;-38.13080360867914
1739209874.7691126;-45.120503652039325
1739209874.7691147;-35.57807855764607
1739209874.7691166;-35.57807855764607
1739209874.7691188;-45.120503652039325
1739209874.7691207;-45.120503652039325
1739209874.7691228;-45.120503652039325
1739209874.769125;-33.981070128970906
1739209874.769127;-45.120503652039325
1739209874.769129;-45.120503652039325
1739209874.769131;-45.120503652039325
1739209874.769133;-38.13080360867914
1739209874.7691352;-38.13080360867914
1739209874.7691371;-45.120503652039325
1739209874.7691393;-45.120503652039325
1739209874.7691412;-45.120503652039325
1739209874.7691433;-45.120503652039325
1739209874.7691455;-38.13080360867914
1739209874.7691474;-45.120503652039325
1739209874.7691495;-45.120503652039325
1739209874.7691514;-32.816014438256545
1739209874.7691536;-35.57807855764607
1739209874.7691557;-45.120503652039325
1739209874.7691576;-38.13080360867914
1739209874.7691598;-38.13080360867914
1739209874.7691617;-45.120503652039325
1739209874.7691638;-35.57807855764607
1739209874.769166;-35.57807855764607
1739209874.769168;-38.13080360867914
1739209874.76917;-45.120503652039325
1739209874.769172;-45.120503652039325
1739209874.769174;-28.992665084841942
1739209874.7691762;-38.13080360867914
1739209874.7691782;-45.120503652039325
1739209874.7691803;-45.120503652039325
1739209874.7691822;-38.13080360867914
1739209874.7691844;-45.120503652039325
1739209874.7691865;-45.120503652039325
1739209874.7691884;-38.13080360867914
1739209874.7691905;-30.49652367304976
1739209874.7691925;-38.13080360867914
1739209874.7691946;-32.816014438256545
1739209874.7691967;-45.120503652039325
1739209874.7691987;-45.120503652039325
1739209874.7692008;-45.120503652039325
1739209874.7692027;-45.120503652039325
1739209874.7692049;-45.120503652039325
1739209874.769207;-31.141103565318915
1739209874.769209;-38.13080360867914
1739209874.769211;-45.120503652039325
1739209874.769213;-38.13080360867914
1739209874.769215;-38.13080360867914
1739209874.7692173;-45.120503652039325
1739209874.7692192;-45.120503652039325
1739209874.7692213;-38.13080360867914
1739209874.7692232;-38.13080360867914
1739209874.7692254;-38.13080360867914
1739209874.7692275;-45.120503652039325
1739209874.7692294;-38.13080360867914
1739209874.7692316;-38.13080360867914
1739209874.7692335;-38.13080360867914
1739209874.7692356;-45.120503652039325
1739209874.7692378;-38.13080360867914
1739209874.7692397;-38.13080360867914
1739209874.7692418;-38.13080360867914
1739209874.7692437;-45.120503652039325
1739209874.7692459;-45.120503652039325
1739209874.769248;-45.120503652039325
1739209874.76925;-45.120503652039325
1739209874.769252;-38.13080360867914
1739209874.769254;-38.13080360867914
1739209874.769256;-31.141103565318915
1739209874.7692583;-33.981070128970906
1739209874.7692602;-38.13080360867914
1739209874.7692623;-38.13080360867914
1739209874.7692642;-45.120503652039325
1739209874.7692664;-33.981070128970906
1739209874.7692685;-45.120503652039325
1739209874.7692704;-45.120503652039325
1739209874.7692726;-33.981070128970906
1739209874.7692745;-45.120503652039325
1739209874.7692766;-45.120503652039325
1739209874.7692788;-38.13080360867914
1739209874.7692807;-33.981070128970906
1739209874.7692828;-38.13080360867914
1739209874.7692847;-45.120503652039325
1739209874.7692869;-32.816014438256545
1739209874.769289;-35.57807855764607
1739209874.769291;-45.120503652039325
1739209874.769293;-38.13080360867914
1739209874.769295;-38.13080360867914
1739209874.7692971;-33.981070128970906
1739209874.7692993;-38.13080360867914
1739209874.7693012;-45.120503652039325
1739209874.7693033;-45.120503652039325
1739209874.7693052;-38.13080360867914
1739209874.7693074;-35.57807855764607
1739209874.7693095;-35.57807855764607
1739209874.7693114;-45.120503652039325
1739209874.7693136;-38.13080360867914
1739209874.7693155;-35.57807855764607
1739209874.7693176;-45.120503652039325
1739209874.7693198;-38.13080360867914
1739209874.7693217;-38.13080360867914
1739209874.7693238;-45.120503652039325
1739209874.7693257;-45.120503652039325
1739209874.7693279;-38.13080360867914
1739209874.76933;-38.13080360867914
1739209874.769332;-45.120503652039325
1739209874.769334;-45.120503652039325
1739209874.769336;-45.120503652039325
1739209874.7693381;-45.120503652039325
1739209874.7693403;-38.13080360867914
1739209874.7693422;-45.120503652039325
1739209874.7693443;-45.120503652039325
1739209874.7693462;-38.13080360867914
1739209874.7693484;-38.13080360867914
1739209874.7693505;-38.13080360867914
1739209874.7693524;-38.13080360867914
1739209874.7693546;-35.57807855764607
1739209874.7693565;-38.13080360867914
1739209874.7693586;-45.120503652039325
1739209874.7693608;-45.120503652039325
1739209874.7693627;-45.120503652039325
1739209874.7693648;-38.13080360867914
1739209874.7693667;-38.13080360867914
1739209874.769369;-38.13080360867914
1739209874.769371;-38.13080360867914
1739209874.769373;-45.120503652039325
1739209874.769375;-45.120503652039325
1739209874.769377;-35.57807855764607
1739209874.7693791;-32.816014438256545
1739209874.7693813;-45.120503652039325
1739209874.7693832;-45.120503652039325
1739209874.7693853;-35.57807855764607
1739209874.7693872;-35.57807855764607
1739209874.7693894;-38.13080360867914
1739209874.7693915;-38.13080360867914
1739209874.7693934;-45.120503652039325
1739209874.7693956;-45.120503652039325
1739209874.7693975;-33.981070128970906
1739209874.7693996;-38.13080360867914
1739209874.7694018;-38.13080360867914
1739209874.7694037;-38.13080360867914
1739209874.7694058;-35.57807855764607
1739209874.7694077;-38.13080360867914
1739209874.76941;-38.13080360867914
1739209874.769412;-38.13080360867914
1739209874.769414;-45.120503652039325
1739209874.769416;-45.120503652039325
1739209874.769418;-45.120503652039325
1739209874.7694201;-38.13080360867914
1739209874.7694223;-38.13080360867914
1739209874.7694242;-45.120503652039325
1739209874.7694263;-38.13080360867914
1739209874.7694283;-38.13080360867914
1739209874.7694304;-45.120503652039325
1739209874.7694325;-45.120503652039325
1739209874.7694345;-35.57807855764607
1739209874.7694366;-38.13080360867914
1739209874.7694385;-29.438486411369333
1739209874.7694407;-32.816014438256545
1739209874.7694428;-45.120503652039325
1739209874.7694447;-38.13080360867914
1739209874.7694468;-30.49652367304973
1739209874.7694488;-35.57807855764607
1739209874.769451;-45.120503652039325
1739209874.769453;-38.13080360867914
1739209874.769455;-45.120503652039325
1739209874.769457;-45.120503652039325
1739209874.769459;-38.13080360867914
1739209874.7694612;-45.120503652039325
1739209874.7694633;-45.120503652039325
1739209874.7694652;-38.13080360867914
1739209874.7694674;-38.13080360867914
1739209874.7694693;-38.13080360867914
1739209874.7694714;-45.120503652039325
1739209874.7694736;-38.13080360867914
1739209874.7694755;-32.816014438256545
1739209874.7694776;-45.120503652039325
1739209874.7694795;-45.120503652039325
1739209874.7694817;-45.120503652039325
1739209874.7694838;-45.120503652039325
1739209874.7694857;-45.120503652039325
1739209874.7694879;-29.438486411369333
1739209874.7694898;-26.991370085610736
1739209874.769492;-45.120503652039325
1739209874.769494;-45.120503652039325
1739209874.769496;-35.57807855764607
1739209874.769498;-38.13080360867914
1739209874.7695;-45.120503652039325
1739209874.7695022;-35.57807855764607
1739209874.7695043;-45.120503652039325
1739209874.7695062;-45.120503652039325
1739209874.7695084;-32.816014438256545
1739209874.7695103;-38.13080360867914
1739209874.7695124;-45.120503652039325
1739209874.7695146;-45.120503652039325
1739209874.7695165;-38.13080360867914
1739209874.7695186;-45.120503652039325
1739209874.7695205;-38.13080360867914
1739209874.7695227;-38.13080360867914
1739209874.7695248;-45.120503652039325
1739209874.7695267;-45.120503652039325
1739209874.7695289;-45.120503652039325
1739209874.7695308;-45.120503652039325
1739209874.769533;-38.13080360867914
1739209874.769535;-45.120503652039325
1739209874.769537;-38.13080360867914
1739209874.769539;-33.981070128970906
1739209874.769541;-35.57807855764607
1739209874.7695432;-38.13080360867914
1739209874.7695453;-38.13080360867914
1739209874.7695472;-33.981070128970906
1739209874.7695494;-45.120503652039325
1739209874.7695513;-38.13080360867914
1739209874.7695534;-45.120503652039325
1739209874.7695556;-45.120503652039325
1739209874.7695575;-45.120503652039325
1739209874.7695596;-38.13080360867914
1739209874.7695615;-38.13080360867914
1739209874.7695637;-33.981070128970906
1739209874.7695658;-38.13080360867914
1739209874.7695677;-38.13080360867914
1739209874.7695699;-45.120503652039325
1739209874.7695718;-45.120503652039325
1739209874.769574;-38.13080360867914
1739209874.769576;-35.57807855764607
1739209874.769578;-38.13080360867914
1739209874.7695801;-45.120503652039325
1739209874.769582;-33.981070128970906
1739209874.7695842;-38.13080360867914
1739209874.7695863;-38.13080360867914
1739209874.7695882;-38.13080360867914
1739209874.7695904;-38.13080360867914
1739209874.7695923;-45.120503652039325
1739209874.7695944;-38.13080360867914
1739209874.7695966;-35.57807855764607
1739209874.7695985;-38.13080360867914
1739209874.7696006;-33.981070128970906
1739209874.7696025;-45.120503652039325
1739209874.7696047;-45.120503652039325
1739209874.7696068;-38.13080360867914
1739209874.7696087;-38.13080360867914
1739209874.769611;-45.120503652039325
1739209874.7696128;-38.13080360867914
1739209874.769615;-35.57807855764607
1739209874.769617;-38.13080360867914
1739209874.769619;-38.13080360867914
1739209874.7696211;-38.13080360867914
1739209874.769623;-38.13080360867914
1739209874.7696252;-45.120503652039325
1739209874.7696273;-45.120503652039325
1739209874.7696292;-45.120503652039325
1739209874.7696314;-45.120503652039325
1739209874.7696333;-45.120503652039325
1739209874.7696354;-38.13080360867914
1739209874.7696376;-33.981070128970906
1739209874.7696395;-31.141103565318915
1739209874.7696416;-45.120503652039325
1739209874.7696435;-45.120503652039325
1739209874.7696457;-38.13080360867914
1739209874.7696478;-38.13080360867914
1739209874.7696497;-45.120503652039325
1739209874.769652;-33.981070128970906
1739209874.7696538;-31.141103565318915
1739209874.769656;-32.816014438256545
1739209874.769658;-45.120503652039325
1739209874.76966;-45.120503652039325
1739209874.7696621;-38.13080360867914
1739209874.769664;-38.13080360867914
1739209874.7696662;-45.120503652039325
1739209874.7696683;-45.120503652039325
1739209874.7696702;-45.120503652039325
1739209874.7696724;-38.13080360867914
1739209874.7696743;-35.57807855764607
1739209874.7696764;-45.120503652039325
1739209874.7696786;-45.120503652039325
1739209874.7696805;-38.13080360867914
1739209874.7696826;-33.981070128970906
1739209874.7696846;-38.13080360867914
1739209874.7696867;-38.13080360867914
1739209874.7696888;-28.992665084841942
1739209874.7696908;-38.13080360867914
1739209874.769693;-45.120503652039325
1739209874.7696948;-45.120503652039325
1739209874.769697;-45.120503652039325
1739209874.769699;-45.120503652039325
1739209874.769701;-30.49652367304973
1739209874.7697031;-31.141103565318915
1739209874.769705;-32.816014438256545
1739209874.7697072;-38.13080360867914
1739209874.7697093;-38.13080360867914
1739209874.7697113;-38.13080360867914
1739209874.7697134;-38.13080360867914
1739209874.7697153;-38.13080360867914
1739209874.7697175;-38.13080360867914
1739209874.7697196;-38.13080360867914
1739209874.7697215;-31.141103565318915
1739209874.7697237;-38.13080360867914
1739209874.7697256;-35.57807855764607
1739209874.7697277;-38.13080360867914
1739209874.7697299;-45.120503652039325
1739209874.7697318;-45.120503652039325
1739209874.769734;-45.120503652039325
1739209874.7697358;-45.120503652039325
1739209874.769738;-38.13080360867914
1739209874.76974;-45.120503652039325
1739209874.769742;-45.120503652039325
1739209874.7697442;-45.120503652039325
1739209874.769746;-33.981070128970906
1739209874.7697482;-33.981070128970906
1739209874.7697504;-38.13080360867914
1739209874.7697523;-38.13080360867914
1739209874.7697544;-32.816014438256545
1739209874.7697563;-35.57807855764607
1739209874.7697585;-45.120503652039325
1739209874.7697606;-45.120503652039325
1739209874.7697625;-45.120503652039325
1739209874.7697647;-45.120503652039325
1739209874.7697666;-35.57807855764607
1739209874.7697687;-32.816014438256545
1739209874.7697709;-45.120503652039325
1739209874.7697728;-45.120503652039325
1739209874.769775;-45.120503652039325
1739209874.7697768;-38.13080360867914
1739209874.769779;-38.13080360867914
1739209874.769781;-45.120503652039325
1739209874.769783;-45.120503652039325
1739209874.7697852;-45.120503652039325
1739209874.769787;-45.120503652039325
1739209874.7697892;-33.981070128970906
1739209874.7697911;-45.120503652039325
1739209874.7697933;-45.120503652039325
1739209874.7697954;-38.13080360867914
1739209874.7697973;-35.57807855764607
1739209874.7697995;-45.120503652039325
1739209874.7698014;-45.120503652039325
1739209874.7698035;-32.816014438256545
1739209874.7698057;-38.13080360867914
1739209874.7698076;-45.120503652039325
1739209874.7698097;-38.13080360867914
1739209874.7698116;-45.120503652039325
1739209874.7698138;-45.120503652039325
1739209874.769816;-35.57807855764607
1739209874.7698178;-38.13080360867914
1739209874.76982;-45.120503652039325
1739209874.769822;-38.13080360867914
1739209874.769824;-38.13080360867914
1739209874.7698262;-45.120503652039325
1739209874.769828;-38.13080360867914
1739209874.7698302;-38.13080360867914
1739209874.7698321;-45.120503652039325
1739209874.7698343;-45.120503652039325
1739209874.7698364;-35.57807855764607
1739209874.7698383;-38.13080360867914
1739209874.7698405;-45.120503652039325
1739209874.7698424;-45.120503652039325
1739209874.7698445;-45.120503652039325
1739209874.7698467;-33.981070128970906
1739209874.7698486;-38.13080360867914
1739209874.7698507;-45.120503652039325
1739209874.7698526;-45.120503652039325
1739209874.7698548;-45.120503652039325
1739209874.769857;-45.120503652039325
1739209874.7698588;-38.13080360867914
1739209874.769861;-38.13080360867914
1739209874.769863;-38.13080360867914
1739209874.769865;-38.13080360867914
1739209874.7698672;-45.120503652039325
1739209874.769869;-35.57807855764607
1739209874.7698712;-31.141103565318915
1739209874.7698731;-38.13080360867914
1739209874.7698753;-45.120503652039325
1739209874.7698774;-35.57807855764607
1739209874.7698793;-28.58837851428586
1739209874.7698815;-45.120503652039325
1739209874.7698834;-45.120503652039325
1739209874.7698855;-38.13080360867914
1739209874.7698877;-38.13080360867914
1739209874.7698896;-38.13080360867914
1739209874.7698917;-45.120503652039325
1739209874.7698936;-38.13080360867914
1739209874.7698958;-45.120503652039325
1739209874.769898;-45.120503652039325
1739209874.7698998;-38.13080360867914
1739209874.769902;-45.120503652039325
1739209874.769904;-45.120503652039325
1739209874.769906;-45.120503652039325
1739209874.7699082;-45.120503652039325
1739209874.76991;-38.13080360867914
1739209874.7699122;-38.13080360867914
1739209874.7699142;-45.120503652039325
1739209874.7699163;-45.120503652039325
1739209874.7699184;-35.57807855764607
1739209874.7699203;-28.58837851428586
1739209874.7699225;-38.13080360867914
1739209874.7699244;-32.816014438256545
1739209874.7699265;-45.120503652039325
1739209874.7699287;-45.120503652039325
1739209874.7699306;-45.120503652039325
1739209874.7699327;-45.120503652039325
1739209874.7699347;-38.13080360867914
1739209874.7699368;-35.57807855764607
1739209874.769939;-38.13080360867914
1739209874.7699409;-38.13080360867914
1739209874.769943;-45.120503652039325
1739209874.769945;-45.120503652039325
1739209874.769947;-38.13080360867914
1739209874.7699492;-33.981070128970906
1739209874.769951;-45.120503652039325
1739209874.7699533;-38.13080360867914
1739209874.7699552;-45.120503652039325
1739209874.7699573;-45.120503652039325
1739209874.7699594;-35.57807855764607
1739209874.7699614;-31.141103565318893
1739209874.7699635;-45.120503652039325
1739209874.7699654;-45.120503652039325
1739209874.7699676;-38.13080360867914
1739209874.7699697;-28.992665084841942
1739209874.7699716;-38.13080360867914
1739209874.7699738;-45.120503652039325
1739209874.7699757;-45.120503652039325
1739209874.7699778;-45.120503652039325
1739209874.76998;-33.981070128970906
1739209874.7699819;-45.120503652039325
1739209874.769984;-38.13080360867914
1739209874.769986;-30.49652367304973
1739209874.769988;-38.13080360867914
1739209874.7699902;-45.120503652039325
1739209874.769992;-45.120503652039325
1739209874.7699943;-45.120503652039325
1739209874.7699962;-45.120503652039325
1739209874.7699983;-33.981070128970906
1739209874.7700005;-38.13080360867914
1739209874.7700024;-31.141103565318915
1739209874.7700045;-33.981070128970906
1739209874.7700064;-45.120503652039325
1739209874.7700086;-45.120503652039325
1739209874.7700107;-38.13080360867914
1739209874.7700126;-45.120503652039325
1739209874.7700148;-45.120503652039325
1739209874.7700167;-38.13080360867914
1739209874.7700188;-45.120503652039325
1739209874.770021;-45.120503652039325
1739209874.7700229;-45.120503652039325
1739209874.770025;-45.120503652039325
1739209874.770027;-45.120503652039325
1739209874.770029;-45.120503652039325
1739209874.7700312;-45.120503652039325
1739209874.7700331;-38.13080360867914
1739209874.7700353;-35.57807855764607
1739209874.7700372;-38.13080360867914
1739209874.7700393;-45.120503652039325
1739209874.7700415;-38.13080360867914
1739209874.7700434;-38.13080360867914
1739209874.7700455;-38.13080360867914
1739209874.7700474;-38.13080360867914
1739209874.7700496;-33.981070128970906
1739209874.7700517;-33.981070128970906
1739209874.7700536;-33.981070128970906
1739209874.7700558;-45.120503652039325
1739209874.7700577;-45.120503652039325
1739209874.7700598;-33.981070128970906
1739209874.770062;-32.816014438256545
1739209874.7700639;-38.13080360867914
1739209874.770066;-45.120503652039325
1739209874.770068;-38.13080360867914
1739209874.77007;-38.13080360867914
1739209874.7700722;-38.13080360867914
1739209874.7700741;-38.13080360867914
1739209874.7700763;-38.13080360867914
1739209874.7700782;-45.120503652039325
1739209874.7700803;-33.981070128970906
1739209874.7700825;-45.120503652039325
1739209874.7700844;-45.120503652039325
1739209874.7700865;-45.120503652039325
1739209874.7700884;-45.120503652039325
1739209874.7700906;-45.120503652039325
1739209874.7700927;-45.120503652039325
1739209874.7700946;-38.13080360867914
1739209874.7700968;-38.13080360867914
1739209874.7700987;-38.13080360867914
1739209874.7701008;-38.13080360867914
1739209874.770103;-45.120503652039325
1739209874.770105;-45.120503652039325
1739209874.770107;-45.120503652039325
1739209874.770109;-38.13080360867914
1739209874.770111;-38.13080360867914
1739209874.7701132;-45.120503652039325
1739209874.7701151;-45.120503652039325
1739209874.7701173;-38.13080360867914
1739209874.7701192;-45.120503652039325
1739209874.7701213;-45.120503652039325
1739209874.7701235;-35.57807855764607
1739209874.7701254;-35.57807855764607
1739209874.7701275;-45.120503652039325
1739209874.7701294;-45.120503652039325
1739209874.7701316;-38.13080360867914
1739209874.7701337;-45.120503652039325
1739209874.7701356;-32.816014438256545
1739209874.7701378;-38.13080360867914
1739209874.7701397;-45.120503652039325
1739209874.7701418;-45.120503652039325
1739209874.770144;-38.13080360867914
1739209874.770146;-35.57807855764607
1739209874.770148;-38.13080360867914
1739209874.77015;-31.141103565318893
1739209874.770152;-45.120503652039325
1739209874.7701542;-45.120503652039325
1739209874.7701561;-35.57807855764607
1739209874.7701583;-35.57807855764607
1739209874.7701602;-45.120503652039325
1739209874.7701623;-45.120503652039325
1739209874.7701645;-33.981070128970906
1739209874.7701664;-45.120503652039325
1739209874.7701685;-33.981070128970906
1739209874.7701705;-38.13080360867914
1739209874.7701726;-38.13080360867914
1739209874.7701747;-38.13080360867914
1739209874.7701766;-31.141103565318915
1739209874.7701788;-38.13080360867914
1739209874.7701807;-45.120503652039325
1739209874.7701828;-38.13080360867914
1739209874.770185;-38.13080360867914
1739209874.770187;-38.13080360867914
1739209874.770189;-45.120503652039325
1739209874.770191;-38.13080360867914
1739209874.770193;-45.120503652039325
1739209874.7701952;-45.120503652039325
1739209874.7701972;-38.13080360867914
1739209874.7701993;-32.816014438256545
1739209874.7702012;-38.13080360867914
1739209874.7702034;-45.120503652039325
1739209874.7702055;-35.57807855764607
1739209874.7702074;-45.120503652039325
1739209874.7702096;-45.120503652039325
1739209874.7702115;-45.120503652039325
1739209874.7702136;-35.57807855764607
1739209874.7702157;-45.120503652039325
1739209874.7702177;-31.141103565318893
1739209874.7702198;-28.21854285175415
1739209874.7702217;-45.120503652039325
1739209874.7702239;-45.120503652039325
1739209874.770226;-38.13080360867914
1739209874.770228;-32.816014438256545
1739209874.77023;-45.120503652039325
1739209874.770232;-45.120503652039325
1739209874.770234;-45.120503652039325
1739209874.7702363;-45.120503652039325
1739209874.7702382;-38.13080360867914
1739209874.7702403;-38.13080360867914
1739209874.7702422;-45.120503652039325
1739209874.7702444;-45.120503652039325
1739209874.7702465;-38.13080360867914
1739209874.7702484;-33.981070128970906
1739209874.7702506;-45.120503652039325
1739209874.7702525;-45.120503652039325
1739209874.7702546;-38.13080360867914
1739209874.7702568;-38.13080360867914
1739209874.7702587;-45.120503652039325
1739209874.7702608;-45.120503652039325
1739209874.7702627;-45.120503652039325
1739209874.7702649;-45.120503652039325
1739209874.770267;-33.981070128970906
1739209874.770269;-26.487275050834715
1739209874.770271;-45.120503652039325
1739209874.770273;-45.120503652039325
1739209874.770275;-35.57807855764607
1739209874.7702773;-32.816014438256545
1739209874.7702792;-45.120503652039325
1739209874.7702813;-45.120503652039325
1739209874.7702832;-45.120503652039325
1739209874.7702854;-45.120503652039325
1739209874.7702875;-45.120503652039325
1739209874.7702894;-38.13080360867914
