CAN Message; 0x1b8:0200710181b6a1e0
1739209680.7866502;-45.120503652039325
1739209680.7866528;-45.120503652039325
1739209680.7866552;-45.120503652039325
1739209680.7866578;-45.120503652039325
1739209680.7866602;-38.13080360867914
1739209680.7866628;-38.13080360867914
1739209680.7866652;-38.13080360867914
1739209680.7866678;-45.120503652039325
1739209680.7866702;-38.13080360867914
1739209680.7866728;-45.120503652039325
1739209680.7866755;-38.13080360867914
1739209680.7866778;-38.13080360867914
1739209680.7866805;-45.120503652039325
1739209680.7866828;-31.141103565318915
1739209680.7866855;-33.981070128970906
1739209680.7866879;-31.141103565318915
1739209680.7866905;-38.13080360867914
1739209680.7866929;-45.120503652039325
1739209680.7866955;-38.13080360867914
1739209680.7866979;-35.57807855764607
1739209680.7867005;-38.13080360867914
1739209680.7867029;-31.14110356531892
1739209680.7867055;-33.981070128970906
1739209680.786708;-38.13080360867914
1739209680.7867105;-45.120503652039325
1739209680.7867131;-45.120503652039325
1739209680.7867155;-45.120503652039325
1739209680.7867181;-45.120503652039325
1739209680.7867205;-45.120503652039325
1739209680.7867231;-38.13080360867914
1739209680.7867255;-38.13080360867914
1739209680.7867281;-38.13080360867914
1739209680.7867305;-45.120503652039325
1739209680.7867332;-38.13080360867914
1739209680.7867355;-38.13080360867914
1739209680.7867382;-38.13080360867914
1739209680.7867408;-45.120503652039325
1739209680.7867432;-38.13080360867914
1739209680.7867458;-38.13080360867914
1739209680.7867482;-38.13080360867914
1739209680.7867508;-45.120503652039325
1739209680.7867532;-45.120503652039325
1739209680.7867558;-35.57807855764607
1739209680.7867582;-38.13080360867914
1739209680.7867608;-45.120503652039325
1739209680.7867632;-33.981070128970906
1739209680.7867658;-33.981070128970906
1739209680.7867682;-45.120503652039325
1739209680.7867708;-38.13080360867914
1739209680.7867734;-38.13080360867914
1739209680.7867758;-33.981070128970906
1739209680.7867785;-33.981070128970906
1739209680.7867808;-45.120503652039325
1739209680.7867835;-33.981070128970906
1739209680.7867858;-32.816014438256545
1739209680.7867885;-38.13080360867914
1739209680.7867908;-45.120503652039325
1739209680.7867935;-38.13080360867914
1739209680.7867959;-38.13080360867914
1739209680.7867985;-35.57807855764607
1739209680.7868009;-45.120503652039325
1739209680.7868035;-33.981070128970906
1739209680.786806;-31.141103565318915
1739209680.7868085;-33.981070128970906
1739209680.786811;-45.120503652039325
1739209680.7868135;-38.13080360867914
1739209680.7868161;-38.13080360867914
1739209680.7868185;-45.120503652039325
1739209680.7868211;-33.981070128970906
1739209680.7868235;-45.120503652039325
1739209680.7868261;-33.981070128970906
1739209680.7868285;-32.816014438256545
1739209680.7868311;-38.13080360867914
1739209680.7868338;-45.120503652039325
1739209680.7868361;-35.57807855764607
1739209680.7868388;-35.57807855764607
1739209680.7868412;-45.120503652039325
1739209680.7868438;-38.13080360867914
1739209680.7868462;-28.992665084841942
1739209680.7868488;-38.13080360867914
1739209680.7868512;-45.120503652039325
1739209680.7868538;-38.13080360867914
1739209680.7868562;-38.13080360867914
1739209680.7868588;-38.13080360867914
1739209680.7868612;-45.120503652039325
1739209680.7868638;-45.120503652039325
1739209680.7868664;-45.120503652039325
1739209680.7868688;-38.13080360867914
1739209680.7868714;-38.13080360867914
1739209680.7868738;-38.13080360867914
1739209680.7868764;-33.981070128970906
1739209680.7868788;-45.120503652039325
1739209680.7868814;-38.13080360867914
1739209680.7868838;-38.13080360867914
1739209680.7868865;-38.13080360867914
1739209680.7868888;-33.981070128970906
1739209680.7868915;-38.13080360867914
1739209680.7868938;-45.120503652039325
1739209680.7868965;-38.13080360867914
1739209680.786899;-38.13080360867914
1739209680.7869015;-45.120503652039325
1739209680.786904;-45.120503652039325
1739209680.7869065;-38.13080360867914
1739209680.786909;-38.13080360867914
1739209680.7869115;-38.13080360867914
1739209680.786914;-45.120503652039325
1739209680.7869165;-35.57807855764607
1739209680.786919;-38.13080360867914
1739209680.7869215;-45.120503652039325
1739209680.7869241;-38.13080360867914
1739209680.7869265;-38.13080360867914
1739209680.7869291;-38.13080360867914
1739209680.7869318;-45.120503652039325
1739209680.7869341;-45.120503652039325
1739209680.7869368;-45.120503652039325
1739209680.7869391;-45.120503652039325
1739209680.7869418;-45.120503652039325
1739209680.7869442;-38.13080360867914
1739209680.7869468;-38.13080360867914
1739209680.7869492;-38.13080360867914
1739209680.7869518;-31.141103565318915
1739209680.7869542;-45.120503652039325
1739209680.7869568;-38.13080360867914
1739209680.7869592;-38.13080360867914
1739209680.7869618;-38.13080360867914
1739209680.7869644;-38.13080360867914
1739209680.7869668;-45.120503652039325
1739209680.7869694;-45.120503652039325
1739209680.7869718;-38.13080360867914
1739209680.7869744;-38.13080360867914
1739209680.7869768;-45.120503652039325
1739209680.7869794;-35.57807855764607
1739209680.7869818;-38.13080360867914
1739209680.7869844;-45.120503652039325
1739209680.7869868;-33.981070128970906
1739209680.7869895;-45.120503652039325
1739209680.7869918;-45.120503652039325
1739209680.7869945;-38.13080360867914
1739209680.786997;-35.57807855764607
1739209680.7869995;-45.120503652039325
1739209680.787002;-38.13080360867914
1739209680.7870045;-35.57807855764607
1739209680.787007;-45.120503652039325
1739209680.7870095;-45.120503652039325
1739209680.787012;-45.120503652039325
1739209680.7870145;-38.13080360867914
1739209680.787017;-45.120503652039325
1739209680.7870195;-38.13080360867914
1739209680.787022;-45.120503652039325
1739209680.7870245;-45.120503652039325
1739209680.7870271;-35.57807855764607
1739209680.7870297;-38.13080360867914
1739209680.7870321;-38.13080360867914
1739209680.7870347;-38.13080360867914
1739209680.7870371;-45.120503652039325
1739209680.7870398;-38.13080360867914
1739209680.7870421;-45.120503652039325
1739209680.7870448;-38.13080360867914
1739209680.7870471;-45.120503652039325
1739209680.7870498;-38.13080360867914
1739209680.7870522;-38.13080360867914
1739209680.7870548;-38.13080360867914
1739209680.7870572;-45.120503652039325
1739209680.7870598;-38.13080360867914
1739209680.7870624;-35.57807855764607
1739209680.7870648;-38.13080360867914
1739209680.7870674;-38.13080360867914
1739209680.7870698;-38.13080360867914
1739209680.7870724;-45.120503652039325
1739209680.7870748;-38.13080360867914
1739209680.7870774;-45.120503652039325
1739209680.7870798;-45.120503652039325
1739209680.7870824;-45.120503652039325
1739209680.7870848;-38.13080360867914
1739209680.7870874;-45.120503652039325
1739209680.7870898;-45.120503652039325
1739209680.7870924;-45.120503652039325
1739209680.787095;-45.120503652039325
1739209680.7870975;-38.13080360867914
1739209680.7871;-38.13080360867914
1739209680.7871025;-38.13080360867914
1739209680.787105;-38.13080360867914
1739209680.7871075;-38.13080360867914
1739209680.78711;-38.13080360867914
1739209680.7871125;-38.13080360867914
1739209680.787115;-38.13080360867914
1739209680.7871175;-45.120503652039325
1739209680.78712;-45.120503652039325
1739209680.7871227;-38.13080360867914
1739209680.787125;-45.120503652039325
1739209680.7871277;-45.120503652039325
1739209680.78713;-45.120503652039325
1739209680.7871327;-45.120503652039325
1739209680.7871351;-38.13080360867914
1739209680.7871377;-38.13080360867914
1739209680.7871401;-35.57807855764607
1739209680.7871428;-45.120503652039325
1739209680.7871451;-45.120503652039325
1739209680.7871478;-33.981070128970906
1739209680.7871501;-38.13080360867914
1739209680.7871528;-38.13080360867914
1739209680.7871554;-45.120503652039325
1739209680.7871578;-45.120503652039325
1739209680.7871604;-45.120503652039325
1739209680.7871628;-38.13080360867914
1739209680.7871654;-45.120503652039325
1739209680.7871678;-38.13080360867914
1739209680.7871704;-38.13080360867914
1739209680.7871728;-38.13080360867914
1739209680.7871754;-38.13080360867914
1739209680.7871778;-38.13080360867914
1739209680.7871804;-38.13080360867914
1739209680.7871828;-33.981070128970906
1739209680.7871854;-38.13080360867914
1739209680.787188;-45.120503652039325
1739209680.7871904;-38.13080360867914
1739209680.787193;-38.13080360867914
1739209680.7871954;-35.57807855764607
1739209680.787198;-38.13080360867914
1739209680.7872005;-45.120503652039325
1739209680.787203;-45.120503652039325
1739209680.7872055;-38.13080360867914
1739209680.787208;-45.120503652039325
1739209680.7872105;-38.13080360867914
1739209680.787213;-33.981070128970906
1739209680.7872155;-45.120503652039325
1739209680.787218;-38.13080360867914
1739209680.7872207;-38.13080360867914
1739209680.787223;-38.13080360867914
1739209680.7872257;-45.120503652039325
1739209680.787228;-38.13080360867914
1739209680.7872307;-38.13080360867914
1739209680.787233;-45.120503652039325
1739209680.7872357;-38.13080360867914
1739209680.7872381;-35.57807855764607
1739209680.7872407;-45.120503652039325
1739209680.7872431;-45.120503652039325
1739209680.7872458;-45.120503652039325
1739209680.7872481;-38.13080360867914
1739209680.7872508;-38.13080360867914
1739209680.7872534;-35.57807855764607
1739209680.7872558;-38.13080360867914
1739209680.7872584;-38.13080360867914
1739209680.7872608;-45.120503652039325
1739209680.7872634;-45.120503652039325
1739209680.7872658;-45.120503652039325
1739209680.7872684;-45.120503652039325
1739209680.7872708;-38.13080360867914
1739209680.7872734;-38.13080360867914
1739209680.7872758;-45.120503652039325
1739209680.7872784;-35.57807855764607
1739209680.7872808;-35.57807855764607
1739209680.7872834;-38.13080360867914
1739209680.787286;-38.13080360867914
1739209680.7872884;-38.13080360867914
1739209680.787291;-35.57807855764607
1739209680.7872934;-38.13080360867914
1739209680.787296;-45.120503652039325
1739209680.7872984;-45.120503652039325
1739209680.787301;-38.13080360867914
1739209680.7873034;-38.13080360867914
1739209680.787306;-45.120503652039325
1739209680.7873085;-45.120503652039325
1739209680.787311;-45.120503652039325
1739209680.7873135;-38.13080360867914
1739209680.787316;-35.57807855764607
1739209680.7873187;-45.120503652039325
1739209680.787321;-45.120503652039325
1739209680.7873237;-45.120503652039325
1739209680.787326;-33.981070128970906
1739209680.7873287;-45.120503652039325
1739209680.787331;-45.120503652039325
1739209680.7873337;-45.120503652039325
1739209680.787336;-38.13080360867914
1739209680.7873387;-38.13080360867914
1739209680.787341;-38.13080360867914
1739209680.7873437;-31.141103565318915
1739209680.7873461;-38.13080360867914
1739209680.7873487;-45.120503652039325
1739209680.7873514;-45.120503652039325
1739209680.7873538;-32.816014438256545
1739209680.7873564;-30.49652367304973
1739209680.7873588;-45.120503652039325
1739209680.7873614;-45.120503652039325
1739209680.7873638;-45.120503652039325
1739209680.7873664;-45.120503652039325
1739209680.7873688;-45.120503652039325
1739209680.7873714;-38.13080360867914
1739209680.7873738;-45.120503652039325
1739209680.7873764;-45.120503652039325
1739209680.7873788;-45.120503652039325
1739209680.7873814;-45.120503652039325
1739209680.787384;-45.120503652039325
1739209680.7873864;-45.120503652039325
1739209680.787389;-38.13080360867914
1739209680.7873914;-38.13080360867914
1739209680.787394;-28.21854285175415
1739209680.7873964;-33.981070128970906
1739209680.787399;-45.120503652039325
1739209680.7874014;-38.13080360867914
1739209680.787404;-45.120503652039325
1739209680.7874064;-38.13080360867914
1739209680.787409;-45.120503652039325
1739209680.7874115;-35.57807855764607
1739209680.787414;-38.13080360867914
1739209680.7874167;-45.120503652039325
1739209680.787419;-32.816014438256545
1739209680.7874217;-38.13080360867914
1739209680.787424;-45.120503652039325
1739209680.7874267;-38.13080360867914
1739209680.787429;-33.981070128970906
1739209680.7874317;-45.120503652039325
1739209680.787434;-29.438486411369333
1739209680.7874367;-30.49652367304973
1739209680.787439;-45.120503652039325
1739209680.7874417;-45.120503652039325
1739209680.787444;-31.141103565318915
1739209680.7874467;-38.13080360867914
1739209680.7874494;-45.120503652039325
1739209680.7874517;-45.120503652039325
1739209680.7874544;-45.120503652039325
1739209680.7874568;-45.120503652039325
1739209680.7874594;-45.120503652039325
1739209680.7874618;-45.120503652039325
1739209680.7874644;-45.120503652039325
1739209680.7874668;-45.120503652039325
1739209680.7874694;-45.120503652039325
1739209680.7874718;-45.120503652039325
1739209680.7874744;-35.57807855764607
1739209680.787477;-38.13080360867914
1739209680.7874794;-45.120503652039325
1739209680.787482;-45.120503652039325
1739209680.7874844;-38.13080360867914
1739209680.787487;-45.120503652039325
1739209680.7874894;-45.120503652039325
1739209680.787492;-45.120503652039325
1739209680.7874944;-35.57807855764607
1739209680.787497;-32.816014438256545
1739209680.7874994;-45.120503652039325
1739209680.787502;-45.120503652039325
1739209680.7875044;-45.120503652039325
1739209680.787507;-38.13080360867914
1739209680.7875097;-45.120503652039325
1739209680.787512;-45.120503652039325
1739209680.7875147;-38.13080360867914
1739209680.787517;-38.13080360867914
1739209680.7875197;-38.13080360867914
1739209680.787522;-38.13080360867914
1739209680.7875247;-38.13080360867914
1739209680.787527;-45.120503652039325
1739209680.7875297;-45.120503652039325
1739209680.787532;-45.120503652039325
1739209680.7875347;-32.816014438256545
1739209680.787537;-31.141103565318893
1739209680.7875397;-45.120503652039325
1739209680.7875423;-35.57807855764607
1739209680.7875447;-38.13080360867914
1739209680.7875473;-35.57807855764607
1739209680.7875497;-45.120503652039325
1739209680.7875524;-45.120503652039325
1739209680.7875547;-38.13080360867914
1739209680.7875574;-45.120503652039325
1739209680.7875597;-45.120503652039325
1739209680.7875624;-45.120503652039325
1739209680.7875648;-38.13080360867914
1739209680.7875674;-45.120503652039325
1739209680.7875698;-38.13080360867914
1739209680.7875724;-38.13080360867914
1739209680.787575;-35.57807855764607
1739209680.7875774;-28.58837851428586
1739209680.78758;-45.120503652039325
1739209680.7875824;-45.120503652039325
1739209680.787585;-35.57807855764607
1739209680.7875874;-35.57807855764607
1739209680.78759;-45.120503652039325
1739209680.7875924;-45.120503652039325
1739209680.787595;-45.120503652039325
1739209680.7875974;-33.981070128970956
1739209680.7876;-45.120503652039325
1739209680.7876024;-45.120503652039325
1739209680.787605;-45.120503652039325
1739209680.7876089;-45.120503652039325
1739209680.787613;-38.13080360867914
1739209680.7876167;-45.120503652039325
1739209680.7876205;-45.120503652039325
1739209680.7876244;-31.141103565318915
1739209680.7876284;-38.13080360867914
1739209680.7876322;-35.57807855764607
1739209680.787636;-38.13080360867914
1739209680.78764;-38.13080360867914
1739209680.787644;-45.120503652039325
1739209680.7876477;-45.120503652039325
1739209680.7876515;-45.120503652039325
1739209680.7876556;-38.13080360867914
1739209680.7876594;-38.13080360867914
1739209680.7876632;-38.13080360867914
1739209680.7876673;-45.120503652039325
1739209680.787671;-45.120503652039325
1739209680.787675;-35.57807855764607
1739209680.7876787;-38.13080360867914
1739209680.7876828;-45.120503652039325
1739209680.7876866;-45.120503652039325
1739209680.7876904;-45.120503652039325
1739209680.7876942;-38.13080360867914
1739209680.7876983;-45.120503652039325
1739209680.787702;-45.120503652039325
1739209680.787706;-45.120503652039325
1739209680.78771;-33.981070128970906
1739209680.7877138;-38.13080360867914
1739209680.7877176;-38.13080360867914
1739209680.7877214;-45.120503652039325
1739209680.7877254;-45.120503652039325
1739209680.7877293;-45.120503652039325
1739209680.787733;-35.57807855764607
1739209680.7877371;-38.13080360867914
1739209680.787741;-45.120503652039325
1739209680.7877448;-45.120503652039325
1739209680.7877486;-38.13080360867914
1739209680.7877526;-45.120503652039325
1739209680.7877564;-45.120503652039325
1739209680.7877603;-33.981070128970906
1739209680.7877643;-45.120503652039325
1739209680.7877681;-45.120503652039325
1739209680.787772;-45.120503652039325
1739209680.7877758;-38.13080360867914
1739209680.7877798;-31.141103565318915
1739209680.7877836;-38.13080360867914
1739209680.7877874;-35.57807855764607
1739209680.7877915;-45.120503652039325
1739209680.7877953;-45.120503652039325
1739209680.7877991;-45.120503652039325
1739209680.787803;-45.120503652039325
1739209680.787807;-35.57807855764607
1739209680.7878108;-33.981070128970906
1739209680.7878146;-45.120503652039325
1739209680.7878187;-45.120503652039325
1739209680.7878225;-45.120503652039325
1739209680.7878263;-38.13080360867914
1739209680.78783;-45.120503652039325
1739209680.7878342;-45.120503652039325
1739209680.787838;-38.13080360867914
1739209680.7878418;-38.13080360867914
1739209680.7878456;-38.13080360867914
1739209680.7878497;-38.13080360867914
1739209680.7878535;-45.120503652039325
1739209680.7878573;-38.13080360867914
1739209680.7878613;-45.120503652039325
1739209680.7878652;-45.120503652039325
1739209680.787869;-45.120503652039325
1739209680.7878728;-45.120503652039325
1739209680.7878768;-33.981070128970906
1739209680.7878807;-45.120503652039325
1739209680.7878845;-45.120503652039325
1739209680.7878885;-45.120503652039325
1739209680.7878923;-35.57807855764607
1739209680.7878962;-35.57807855764607
1739209680.7879;-45.120503652039325
1739209680.787904;-45.120503652039325
1739209680.7879078;-45.120503652039325
1739209680.7879117;-45.120503652039325
1739209680.7879157;-45.120503652039325
1739209680.7879195;-38.13080360867914
1739209680.7879233;-38.13080360867914
1739209680.7879272;-45.120503652039325
1739209680.7879312;-33.981070128970906
1739209680.787935;-38.13080360867914
1739209680.7879388;-35.57807855764607
1739209680.787943;-45.120503652039325
1739209680.7879467;-45.120503652039325
1739209680.7879505;-38.13080360867914
1739209680.7879543;-38.13080360867914
1739209680.7879584;-45.120503652039325
1739209680.7879622;-45.120503652039325
1739209680.787966;-45.120503652039325
1739209680.78797;-45.120503652039325
1739209680.7879739;-45.120503652039325
1739209680.7879777;-35.57807855764607
1739209680.7879815;-35.57807855764607
1739209680.7879856;-45.120503652039325
1739209680.7879894;-45.120503652039325
1739209680.7879932;-38.13080360867914
1739209680.7879972;-38.13080360867914
1739209680.788001;-45.120503652039325
1739209680.7880049;-45.120503652039325
1739209680.7880087;-45.120503652039325
1739209680.7880127;-45.120503652039325
1739209680.7880166;-38.13080360867914
1739209680.7880204;-38.13080360867914
1739209680.7880242;-33.981070128970906
1739209680.7880282;-38.13080360867914
1739209680.788032;-35.57807855764607
1739209680.7880359;-35.57807855764607
1739209680.78804;-38.13080360867914
1739209680.7880437;-33.981070128970906
1739209680.7880476;-45.120503652039325
1739209680.7880514;-45.120503652039325
1739209680.7880554;-38.13080360867914
1739209680.7880592;-32.816014438256545
1739209680.788063;-38.13080360867914
1739209680.788067;-45.120503652039325
1739209680.788071;-35.57807855764607
1739209680.7880747;-38.13080360867914
1739209680.7880785;-38.13080360867914
1739209680.7880826;-45.120503652039325
1739209680.7880864;-38.13080360867914
1739209680.7880902;-45.120503652039325
1739209680.7880943;-32.816014438256545
1739209680.788098;-31.141103565318893
1739209680.788102;-38.13080360867914
1739209680.7881057;-38.13080360867914
1739209680.7881098;-38.13080360867914
1739209680.7881136;-35.57807855764607
1739209680.7881174;-38.13080360867914
1739209680.7881215;-32.816014438256545
1739209680.7881253;-38.13080360867914
1739209680.788129;-38.13080360867914
1739209680.788133;-32.816014438256545
1739209680.788137;-38.13080360867914
1739209680.7881408;-45.120503652039325
1739209680.7881446;-45.120503652039325
1739209680.7881486;-38.13080360867914
1739209680.7881525;-45.120503652039325
1739209680.7881563;-32.816014438256545
1739209680.78816;-30.49652367304973
1739209680.7881641;-38.13080360867914
1739209680.788168;-38.13080360867914
1739209680.7881718;-38.13080360867914
1739209680.7881756;-38.13080360867914
1739209680.7881796;-38.13080360867914
1739209680.7881835;-38.13080360867914
1739209680.7881873;-45.120503652039325
1739209680.7881913;-45.120503652039325
1739209680.7881951;-38.13080360867914
1739209680.788199;-35.57807855764607
1739209680.7882028;-45.120503652039325
1739209680.7882068;-45.120503652039325
1739209680.7882106;-38.13080360867914
1739209680.7882144;-38.13080360867914
1739209680.7882185;-45.120503652039325
1739209680.7882223;-45.120503652039325
1739209680.7882261;-38.13080360867914
1739209680.78823;-33.981070128970906
1739209680.788234;-45.120503652039325
1739209680.7882378;-45.120503652039325
1739209680.7882416;-38.13080360867914
1739209680.7882457;-45.120503652039325
1739209680.7882495;-38.13080360867914
1739209680.7882533;-28.58837851428586
1739209680.7882571;-38.13080360867914
1739209680.7882612;-45.120503652039325
1739209680.788265;-38.13080360867914
1739209680.7882688;-38.13080360867914
1739209680.7882729;-38.13080360867914
1739209680.7882767;-33.981070128970906
1739209680.7882805;-45.120503652039325
1739209680.7882843;-33.981070128970956
1739209680.7882884;-38.13080360867914
1739209680.7882922;-38.13080360867914
1739209680.788296;-45.120503652039325
1739209680.7883;-45.120503652039325
1739209680.7883039;-35.57807855764607
1739209680.7883077;-35.57807855764607
1739209680.7883115;-38.13080360867914
1739209680.7883155;-32.816014438256545
1739209680.7883193;-38.13080360867914
1739209680.7883232;-35.57807855764607
1739209680.788327;-45.120503652039325
1739209680.788331;-45.120503652039325
1739209680.7883348;-35.57807855764607
1739209680.7883387;-35.57807855764607
1739209680.7883427;-45.120503652039325
1739209680.7883465;-38.13080360867914
1739209680.7883503;-45.120503652039325
1739209680.7883542;-45.120503652039325
1739209680.7883582;-38.13080360867914
1739209680.788362;-33.981070128970906
1739209680.7883658;-38.13080360867914
1739209680.78837;-45.120503652039325
1739209680.7883737;-45.120503652039325
1739209680.7883775;-45.120503652039325
1739209680.7883813;-45.120503652039325
1739209680.7883854;-38.13080360867914
1739209680.7883892;-45.120503652039325
1739209680.788393;-45.120503652039325
1739209680.788397;-38.13080360867914
1739209680.788401;-45.120503652039325
1739209680.7884047;-38.13080360867914
1739209680.7884085;-31.141103565318915
1739209680.7884126;-35.57807855764607
1739209680.7884164;-38.13080360867914
1739209680.7884202;-35.57807855764607
1739209680.7884243;-32.816014438256545
1739209680.788428;-38.13080360867914
1739209680.788432;-45.120503652039325
1739209680.7884357;-45.120503652039325
1739209680.7884398;-45.120503652039325
1739209680.7884436;-45.120503652039325
1739209680.7884474;-45.120503652039325
1739209680.7884514;-45.120503652039325
1739209680.7884552;-45.120503652039325
1739209680.788459;-45.120503652039325
1739209680.7884629;-45.120503652039325
1739209680.788467;-45.120503652039325
1739209680.7884707;-38.13080360867914
1739209680.7884746;-35.57807855764607
1739209680.7884786;-45.120503652039325
1739209680.7884824;-38.13080360867914
1739209680.7884862;-35.57807855764607
1739209680.78849;-38.13080360867914
1739209680.788494;-45.120503652039325
1739209680.788498;-45.120503652039325
1739209680.7885017;-45.120503652039325
1739209680.7885056;-35.57807855764607
1739209680.7885096;-35.57807855764607
1739209680.7885134;-45.120503652039325
1739209680.7885172;-45.120503652039325
1739209680.7885213;-38.13080360867914
1739209680.788525;-45.120503652039325
1739209680.788529;-45.120503652039325
1739209680.7885327;-45.120503652039325
1739209680.7885368;-45.120503652039325
1739209680.7885406;-38.13080360867914
1739209680.7885444;-38.13080360867914
1739209680.7885485;-38.13080360867914
1739209680.7885523;-45.120503652039325
1739209680.788556;-45.120503652039325
1739209680.78856;-38.13080360867914
1739209680.788564;-38.13080360867914
1739209680.7885678;-28.992665084841942
1739209680.7885716;-45.120503652039325
1739209680.7885756;-45.120503652039325
1739209680.7885795;-38.13080360867914
1739209680.7885833;-38.13080360867914
1739209680.788587;-38.13080360867914
1739209680.7885911;-45.120503652039325
1739209680.788595;-38.13080360867914
1739209680.7885988;-38.13080360867914
1739209680.7886028;-38.13080360867914
1739209680.7886066;-45.120503652039325
1739209680.7886105;-45.120503652039325
1739209680.7886143;-38.13080360867914
1739209680.7886183;-35.57807855764607
1739209680.7886221;-45.120503652039325
1739209680.788626;-45.120503652039325
1739209680.78863;-45.120503652039325
1739209680.7886338;-33.981070128970906
1739209680.7886376;-38.13080360867914
1739209680.7886415;-38.13080360867914
1739209680.7886455;-33.981070128970906
1739209680.7886493;-33.981070128970906
1739209680.7886531;-38.13080360867914
1739209680.788657;-45.120503652039325
1739209680.788661;-30.49652367304973
1739209680.7886648;-35.57807855764607
1739209680.7886686;-45.120503652039325
1739209680.7886727;-38.13080360867914
1739209680.7886765;-38.13080360867914
1739209680.7886803;-45.120503652039325
1739209680.7886841;-45.120503652039325
1739209680.7886882;-45.120503652039325
1739209680.788692;-38.13080360867914
1739209680.7886958;-45.120503652039325
1739209680.7886999;-45.120503652039325
1739209680.7887037;-45.120503652039325
1739209680.7887075;-45.120503652039325
1739209680.7887113;-38.13080360867914
1739209680.7887154;-38.13080360867914
1739209680.7887192;-38.13080360867914
1739209680.788723;-26.487275050834715
1739209680.788727;-32.816014438256545
1739209680.7887309;-45.120503652039325
1739209680.7887347;-45.120503652039325
1739209680.7887385;-38.13080360867914
1739209680.7887425;-45.120503652039325
1739209680.7887464;-45.120503652039325
1739209680.7887502;-45.120503652039325
1739209680.7887542;-38.13080360867914
1739209680.788758;-45.120503652039325
1739209680.7887619;-38.13080360867914
1739209680.7887657;-45.120503652039325
1739209680.7887697;-38.13080360867914
1739209680.7887735;-45.120503652039325
1739209680.7887774;-35.57807855764607
1739209680.7887814;-45.120503652039325
1739209680.7887852;-29.438486411369333
1739209680.788789;-31.141103565318893
1739209680.7887928;-38.13080360867914
1739209680.788797;-45.120503652039325
1739209680.7888007;-45.120503652039325
1739209680.7888045;-38.13080360867914
1739209680.7888083;-38.13080360867914
1739209680.7888124;-38.13080360867914
1739209680.7888162;-45.120503652039325
1739209680.78882;-38.13080360867914
1739209680.788824;-38.13080360867914
1739209680.788828;-45.120503652039325
1739209680.7888317;-45.120503652039325
1739209680.7888355;-45.120503652039325
1739209680.7888396;-45.120503652039325
1739209680.7888434;-38.13080360867914
1739209680.7888472;-45.120503652039325
1739209680.7888513;-45.120503652039325
1739209680.788855;-45.120503652039325
1739209680.788859;-45.120503652039325
1739209680.7888627;-45.120503652039325
1739209680.7888668;-45.120503652039325
1739209680.7888706;-38.13080360867914
1739209680.7888744;-45.120503652039325
1739209680.7888784;-29.438486411369333
1739209680.7888823;-26.991370085610736
1739209680.788886;-45.120503652039325
1739209680.78889;-45.120503652039325
1739209680.788894;-35.57807855764607
1739209680.7888978;-38.13080360867914
1739209680.7889016;-45.120503652039325
1739209680.7889056;-45.120503652039325
1739209680.7889094;-45.120503652039325
1739209680.7889132;-45.120503652039325
1739209680.788917;-35.57807855764607
1739209680.788921;-45.120503652039325
1739209680.788925;-38.13080360867914
1739209680.7889287;-38.13080360867914
1739209680.7889328;-45.120503652039325
1739209680.7889366;-45.120503652039325
1739209680.7889404;-38.13080360867914
1739209680.7889442;-45.120503652039325
1739209680.7889483;-38.13080360867914
1739209680.788952;-45.120503652039325
1739209680.788956;-45.120503652039325
1739209680.7889597;-45.120503652039325
1739209680.7889638;-45.120503652039325
1739209680.7889676;-38.13080360867914
1739209680.7889714;-45.120503652039325
1739209680.7889755;-38.13080360867914
1739209680.7889793;-32.816014438256545
1739209680.788983;-33.981070128970906
1739209680.788987;-35.57807855764607
1739209680.788991;-35.57807855764607
1739209680.7889948;-45.120503652039325
1739209680.7889986;-45.120503652039325
1739209680.7890027;-45.120503652039325
1739209680.7890065;-45.120503652039325
1739209680.7890103;-45.120503652039325
1739209680.789014;-38.13080360867914
1739209680.7890182;-45.120503652039325
1739209680.789022;-38.13080360867914
1739209680.7890258;-38.13080360867914
1739209680.7890298;-45.120503652039325
1739209680.7890337;-38.13080360867914
1739209680.7890375;-32.816014438256545
1739209680.7890413;-45.120503652039325
1739209680.7890453;-45.120503652039325
1739209680.7890491;-38.13080360867914
1739209680.789053;-32.816014438256545
1739209680.789057;-45.120503652039325
1739209680.7890608;-45.120503652039325
1739209680.7890646;-38.13080360867914
1739209680.7890685;-38.13080360867914
1739209680.7890725;-45.120503652039325
1739209680.7890763;-38.13080360867914
1739209680.7890801;-38.13080360867914
1739209680.7890842;-45.120503652039325
1739209680.789088;-33.981070128970906
1739209680.7890918;-45.120503652039325
1739209680.7890956;-32.816014438256545
1739209680.7890997;-32.816014438256545
1739209680.7891035;-45.120503652039325
1739209680.7891073;-45.120503652039325
1739209680.7891114;-45.120503652039325
1739209680.7891152;-38.13080360867914
1739209680.789119;-38.13080360867914
1739209680.7891228;-45.120503652039325
1739209680.7891269;-45.120503652039325
1739209680.7891307;-45.120503652039325
1739209680.7891345;-45.120503652039325
1739209680.7891383;-45.120503652039325
1739209680.7891424;-45.120503652039325
1739209680.7891462;-38.13080360867914
1739209680.78915;-38.13080360867914
1739209680.789154;-45.120503652039325
1739209680.7891579;-38.13080360867914
1739209680.7891617;-38.13080360867914
1739209680.7891655;-38.13080360867914
1739209680.7891695;-38.13080360867914
1739209680.7891734;-45.120503652039325
1739209680.7891772;-45.120503652039325
