CAN Message; 0x1a7:00002a6308e128f4
1739209915.4320662;-33.981070128970906
1739209915.4320776;-32.816014438256545
1739209915.4320889;-38.13080360867914
1739209915.4321;-35.57807855764607
1739209915.4321115;-38.13080360867914
1739209915.4321227;-45.120503652039325
1739209915.432134;-38.13080360867914
1739209915.4321454;-35.57807855764607
1739209915.4321566;-38.13080360867914
1739209915.4321678;-45.120503652039325
1739209915.4321792;-45.120503652039325
1739209915.4321904;-45.120503652039325
1739209915.4322016;-38.13080360867914
1739209915.432213;-38.13080360867914
1739209915.4322243;-45.120503652039325
1739209915.4322355;-35.57807855764607
1739209915.432247;-45.120503652039325
1739209915.4322581;-45.120503652039325
1739209915.4322693;-38.13080360867914
1739209915.4322808;-45.120503652039325
1739209915.432292;-45.120503652039325
1739209915.4323032;-45.120503652039325
1739209915.4323146;-33.981070128970906
1739209915.4323258;-45.120503652039325
1739209915.432337;-38.13080360867914
1739209915.4323485;-45.120503652039325
1739209915.4323597;-35.57807855764607
1739209915.432371;-32.816014438256545
1739209915.4323823;-45.120503652039325
1739209915.4323936;-38.13080360867914
1739209915.4324048;-38.13080360867914
1739209915.432416;-45.120503652039325
1739209915.4324274;-38.13080360867914
1739209915.4324386;-38.13080360867914
1739209915.4324498;-38.13080360867914
1739209915.4324613;-38.13080360867914
1739209915.4324725;-38.13080360867914
1739209915.4324837;-33.981070128970906
1739209915.432495;-38.13080360867914
1739209915.4325063;-38.13080360867914
1739209915.4325175;-38.13080360867914
1739209915.432529;-45.120503652039325
1739209915.4325402;-45.120503652039325
1739209915.4325514;-45.120503652039325
1739209915.4325628;-33.981070128970906
1739209915.432574;-38.13080360867914
1739209915.4325852;-38.13080360867914
1739209915.4325967;-45.120503652039325
1739209915.432608;-38.13080360867914
1739209915.432619;-35.57807855764607
1739209915.4326305;-45.120503652039325
1739209915.4326417;-45.120503652039325
1739209915.432653;-45.120503652039325
1739209915.4326644;-38.13080360867914
1739209915.4326756;-38.13080360867914
1739209915.4326868;-35.57807855764607
1739209915.4326982;-45.120503652039325
1739209915.4327095;-45.120503652039325
1739209915.4327207;-38.13080360867914
1739209915.432732;-35.57807855764607
1739209915.4327433;-33.981070128970906
1739209915.4327545;-45.120503652039325
1739209915.4327657;-38.13080360867914
1739209915.4327772;-45.120503652039325
1739209915.4327884;-38.13080360867914
1739209915.4327996;-45.120503652039325
1739209915.432811;-38.13080360867914
1739209915.4328222;-38.13080360867914
1739209915.4328334;-31.141103565318915
1739209915.4328449;-38.13080360867914
1739209915.432856;-38.13080360867914
1739209915.4328673;-38.13080360867914
1739209915.4328787;-38.13080360867914
1739209915.43289;-38.13080360867914
1739209915.4329011;-38.13080360867914
1739209915.4329126;-38.13080360867914
1739209915.4329238;-38.13080360867914
1739209915.432935;-38.13080360867914
1739209915.4329464;-38.13080360867914
1739209915.4329576;-45.120503652039325
1739209915.4329689;-33.981070128970906
1739209915.4329803;-35.57807855764607
1739209915.4329915;-38.13080360867914
1739209915.4330027;-45.120503652039325
1739209915.4330142;-31.141103565318915
1739209915.4330254;-35.57807855764607
1739209915.4330366;-38.13080360867914
1739209915.433048;-35.57807855764607
1739209915.4330592;-45.120503652039325
1739209915.4330704;-38.13080360867914
1739209915.4330819;-35.57807855764607
1739209915.433093;-45.120503652039325
1739209915.4331043;-45.120503652039325
1739209915.4331157;-45.120503652039325
1739209915.433127;-45.120503652039325
1739209915.4331381;-45.120503652039325
1739209915.4331493;-31.141103565318915
1739209915.4331608;-45.120503652039325
1739209915.433172;-33.981070128970906
1739209915.4331832;-35.57807855764607
1739209915.4331946;-45.120503652039325
1739209915.4332058;-45.120503652039325
1739209915.433217;-33.981070128970906
1739209915.4332285;-38.13080360867914
1739209915.4332397;-33.981070128970906
1739209915.433251;-32.816014438256545
1739209915.4332623;-45.120503652039325
1739209915.4332736;-35.57807855764607
1739209915.4332848;-33.981070128970906
1739209915.4332962;-45.120503652039325
1739209915.4333074;-45.120503652039325
1739209915.4333186;-45.120503652039325
1739209915.43333;-45.120503652039325
1739209915.4333413;-38.13080360867914
1739209915.4333525;-38.13080360867914
1739209915.433364;-45.120503652039325
1739209915.4333751;-45.120503652039325
1739209915.4333863;-38.13080360867914
1739209915.4333978;-33.981070128970906
1739209915.433409;-35.57807855764607
1739209915.4334202;-38.13080360867914
1739209915.4334316;-38.13080360867914
1739209915.4334428;-45.120503652039325
1739209915.433454;-45.120503652039325
1739209915.4334655;-33.981070128970906
1739209915.4334767;-31.141103565318893
1739209915.433488;-45.120503652039325
1739209915.4334993;-38.13080360867914
1739209915.4335105;-45.120503652039325
1739209915.4335217;-45.120503652039325
1739209915.433533;-33.981070128970906
1739209915.4335444;-38.13080360867914
1739209915.4335556;-45.120503652039325
1739209915.4335668;-45.120503652039325
1739209915.4335783;-45.120503652039325
1739209915.4335895;-45.120503652039325
1739209915.4336007;-45.120503652039325
1739209915.433612;-45.120503652039325
1739209915.4336233;-38.13080360867914
1739209915.4336345;-38.13080360867914
1739209915.433646;-45.120503652039325
1739209915.4336572;-45.120503652039325
1739209915.4336684;-33.981070128970906
1739209915.4336798;-32.816014438256545
1739209915.433691;-45.120503652039325
1739209915.4337022;-45.120503652039325
1739209915.4337137;-38.13080360867914
1739209915.4337249;-45.120503652039325
1739209915.433736;-35.57807855764607
1739209915.4337475;-28.21854285175415
1739209915.4337587;-38.13080360867914
1739209915.43377;-38.13080360867914
1739209915.4337814;-38.13080360867914
1739209915.4337926;-35.57807855764607
1739209915.4338038;-45.120503652039325
1739209915.4338152;-38.13080360867914
1739209915.4338264;-45.120503652039325
1739209915.4338377;-38.13080360867914
1739209915.433849;-45.120503652039325
1739209915.4338603;-45.120503652039325
1739209915.4338715;-45.120503652039325
1739209915.4338827;-45.120503652039325
1739209915.4338942;-38.13080360867914
1739209915.4339054;-45.120503652039325
1739209915.4339166;-45.120503652039325
1739209915.433928;-35.57807855764607
1739209915.4339392;-38.13080360867914
1739209915.4339504;-45.120503652039325
1739209915.4339619;-38.13080360867914
1739209915.433973;-38.13080360867914
1739209915.4339843;-45.120503652039325
1739209915.4339957;-45.120503652039325
1739209915.434007;-45.120503652039325
1739209915.4340181;-28.58837851428586
1739209915.4340296;-35.57807855764607
1739209915.4340408;-45.120503652039325
1739209915.434052;-38.13080360867914
1739209915.4340634;-35.57807855764607
1739209915.4340746;-38.13080360867914
1739209915.4340858;-45.120503652039325
1739209915.4340973;-38.13080360867914
1739209915.4341085;-38.13080360867914
1739209915.4341197;-38.13080360867914
1739209915.4341311;-32.816014438256545
1739209915.4341424;-45.120503652039325
1739209915.4341536;-45.120503652039325
1739209915.434165;-45.120503652039325
1739209915.4341762;-45.120503652039325
1739209915.4341874;-38.13080360867914
1739209915.4341989;-32.816014438256545
1739209915.43421;-45.120503652039325
1739209915.4342213;-38.13080360867914
1739209915.4342327;-38.13080360867914
1739209915.434244;-45.120503652039325
1739209915.4342551;-38.13080360867914
1739209915.4342663;-38.13080360867914
1739209915.4342778;-45.120503652039325
1739209915.434289;-45.120503652039325
1739209915.4343002;-38.13080360867914
1739209915.4343116;-45.120503652039325
1739209915.4343228;-35.57807855764607
1739209915.434334;-35.57807855764607
1739209915.4343455;-38.13080360867914
1739209915.4343567;-45.120503652039325
1739209915.434368;-45.120503652039325
1739209915.4343793;-45.120503652039325
1739209915.4343905;-38.13080360867914
1739209915.4344018;-45.120503652039325
1739209915.4344132;-45.120503652039325
1739209915.4344244;-38.13080360867914
1739209915.4344356;-38.13080360867914
1739209915.434447;-38.13080360867914
1739209915.4344583;-45.120503652039325
1739209915.4344695;-38.13080360867914
1739209915.434481;-38.13080360867914
1739209915.434492;-45.120503652039325
1739209915.4345033;-35.57807855764607
1739209915.4345148;-35.57807855764607
1739209915.434526;-38.13080360867914
1739209915.4345372;-45.120503652039325
1739209915.4345486;-38.13080360867914
1739209915.4345598;-35.57807855764607
1739209915.434571;-38.13080360867914
1739209915.4345825;-38.13080360867914
1739209915.4345937;-45.120503652039325
1739209915.434605;-32.816014438256545
1739209915.4346163;-38.13080360867914
1739209915.4346275;-45.120503652039325
1739209915.4346387;-45.120503652039325
1739209915.43465;-38.13080360867914
1739209915.4346614;-38.13080360867914
1739209915.4346726;-38.13080360867914
1739209915.4346838;-35.57807855764607
1739209915.4346952;-35.57807855764607
1739209915.4347064;-38.13080360867914
1739209915.4347177;-38.13080360867914
1739209915.434729;-38.13080360867914
1739209915.4347403;-38.13080360867914
1739209915.4347515;-38.13080360867914
1739209915.434763;-45.120503652039325
1739209915.4347742;-38.13080360867914
1739209915.4347854;-45.120503652039325
1739209915.4347968;-38.13080360867914
1739209915.434808;-35.57807855764607
1739209915.436647;-38.13080360867914
1739209915.4366472;-45.120503652039325
1739209915.4366474;-38.13080360867914
1739209915.4366477;-35.57807855764607
1739209915.4366481;-38.13080360867914
1739209915.4366484;-45.120503652039325
1739209915.4366486;-45.120503652039325
1739209915.4366488;-38.13080360867914
1739209915.436649;-38.13080360867914
1739209915.4366493;-45.120503652039325
1739209915.4366496;-38.13080360867914
1739209915.4366498;-38.13080360867914
1739209915.4366503;-38.13080360867914
1739209915.4366505;-45.120503652039325
1739209915.4366508;-38.13080360867914
1739209915.436651;-38.13080360867914
1739209915.4366512;-45.120503652039325
1739209915.4366515;-45.120503652039325
1739209915.4366517;-38.13080360867914
1739209915.436652;-35.57807855764607
1739209915.4366524;-33.981070128970906
1739209915.4366527;-45.120503652039325
1739209915.436653;-38.13080360867914
1739209915.4366531;-35.57807855764607
1739209915.4366534;-45.120503652039325
1739209915.4366536;-45.120503652039325
1739209915.4366539;-38.13080360867914
1739209915.436654;-35.57807855764607
1739209915.4366543;-38.13080360867914
1739209915.4366548;-45.120503652039325
1739209915.436655;-38.13080360867914
1739209915.4366553;-38.13080360867914
1739209915.4366555;-38.13080360867914
1739209915.4366558;-38.13080360867914
1739209915.436656;-45.120503652039325
1739209915.4366562;-45.120503652039325
1739209915.4366565;-35.57807855764607
1739209915.436657;-45.120503652039325
1739209915.4366572;-45.120503652039325
1739209915.4366574;-38.13080360867914
1739209915.4366577;-38.13080360867914
1739209915.436658;-45.120503652039325
1739209915.4366581;-38.13080360867914
1739209915.4366584;-38.13080360867914
1739209915.4366586;-45.120503652039325
1739209915.436659;-45.120503652039325
1739209915.4366593;-38.13080360867914
1739209915.4366596;-33.981070128970906
1739209915.4366598;-38.13080360867914
1739209915.43666;-33.981070128970906
1739209915.4366603;-35.57807855764607
1739209915.4366605;-45.120503652039325
1739209915.4366608;-38.13080360867914
1739209915.436661;-45.120503652039325
1739209915.4366615;-38.13080360867914
1739209915.4366617;-45.120503652039325
1739209915.436662;-45.120503652039325
1739209915.4366622;-45.120503652039325
1739209915.4366624;-38.13080360867914
1739209915.4366627;-38.13080360867914
1739209915.436663;-38.13080360867914
1739209915.4366632;-45.120503652039325
1739209915.4366636;-38.13080360867914
1739209915.4366639;-35.57807855764607
1739209915.436664;-38.13080360867914
1739209915.4366643;-38.13080360867914
1739209915.4366646;-33.981070128970906
1739209915.4366648;-33.981070128970906
1739209915.436665;-45.120503652039325
1739209915.4366653;-45.120503652039325
1739209915.4366658;-38.13080360867914
1739209915.436666;-35.57807855764607
1739209915.4366663;-45.120503652039325
1739209915.4366665;-45.120503652039325
1739209915.4366667;-35.57807855764607
1739209915.436667;-38.13080360867914
1739209915.4366672;-38.13080360867914
1739209915.4366674;-45.120503652039325
1739209915.4366677;-38.13080360867914
1739209915.4366682;-38.13080360867914
1739209915.4366684;-38.13080360867914
1739209915.4366686;-38.13080360867914
1739209915.4366689;-32.816014438256545
1739209915.436669;-33.981070128970906
1739209915.4366693;-45.120503652039325
1739209915.4366696;-45.120503652039325
1739209915.4366698;-27.267205301931607
1739209915.4366703;-35.57807855764607
1739209915.4366705;-38.13080360867914
1739209915.4366708;-45.120503652039325
1739209915.436671;-38.13080360867914
1739209915.4366713;-35.57807855764607
1739209915.4366715;-38.13080360867914
1739209915.4366717;-45.120503652039325
1739209915.436672;-35.57807855764607
1739209915.4366724;-38.13080360867914
1739209915.4366727;-38.13080360867914
1739209915.436673;-45.120503652039325
1739209915.4366732;-45.120503652039325
1739209915.4366734;-32.816014438256545
1739209915.4366736;-38.13080360867914
1739209915.4366739;-45.120503652039325
1739209915.436674;-33.981070128970906
1739209915.4366744;-32.816014438256545
1739209915.4366748;-45.120503652039325
1739209915.436675;-45.120503652039325
1739209915.4366753;-38.13080360867914
1739209915.4366755;-45.120503652039325
1739209915.4366758;-45.120503652039325
1739209915.436676;-45.120503652039325
1739209915.4366763;-38.13080360867914
1739209915.4366765;-35.57807855764607
1739209915.436677;-38.13080360867914
1739209915.4366772;-45.120503652039325
1739209915.4366775;-38.13080360867914
1739209915.4366777;-45.120503652039325
1739209915.436678;-45.120503652039325
1739209915.4366782;-45.120503652039325
1739209915.4366784;-38.13080360867914
1739209915.4366786;-45.120503652039325
1739209915.4366791;-38.13080360867914
1739209915.4366794;-45.120503652039325
1739209915.4366796;-38.13080360867914
1739209915.4366798;-38.13080360867914
1739209915.43668;-33.981070128970906
1739209915.4366803;-35.57807855764607
1739209915.4366806;-30.49652367304973
1739209915.4366808;-33.981070128970906
1739209915.436681;-38.13080360867914
1739209915.4366815;-38.13080360867914
1739209915.4366817;-45.120503652039325
1739209915.436682;-45.120503652039325
1739209915.4366822;-45.120503652039325
1739209915.4366825;-45.120503652039325
1739209915.4366827;-38.13080360867914
1739209915.436683;-38.13080360867914
1739209915.4366832;-45.120503652039325
1739209915.4366837;-45.120503652039325
1739209915.436684;-33.981070128970906
1739209915.4366841;-45.120503652039325
1739209915.4366844;-45.120503652039325
1739209915.4366846;-45.120503652039325
1739209915.4366848;-45.120503652039325
1739209915.436685;-38.13080360867914
1739209915.4366853;-38.13080360867914
1739209915.4366858;-45.120503652039325
1739209915.436686;-45.120503652039325
1739209915.4366863;-30.49652367304973
1739209915.4366865;-38.13080360867914
1739209915.4366868;-45.120503652039325
1739209915.436687;-33.981070128970906
1739209915.4366872;-35.57807855764607
1739209915.4366875;-38.13080360867914
1739209915.4366877;-45.120503652039325
1739209915.4366882;-38.13080360867914
1739209915.4366884;-45.120503652039325
1739209915.4366887;-38.13080360867914
1739209915.436689;-45.120503652039325
1739209915.4366891;-45.120503652039325
1739209915.4366894;-38.13080360867914
1739209915.4366896;-38.13080360867914
1739209915.4366899;-45.120503652039325
1739209915.4366903;-38.13080360867914
1739209915.4366906;-32.816014438256545
1739209915.4366908;-38.13080360867914
1739209915.436691;-45.120503652039325
1739209915.4366913;-45.120503652039325
1739209915.4366915;-31.141103565318915
1739209915.4366918;-33.981070128970906
1739209915.436692;-45.120503652039325
1739209915.4366925;-45.120503652039325
1739209915.4366927;-38.13080360867914
1739209915.436693;-38.13080360867914
1739209915.4366932;-45.120503652039325
1739209915.4366934;-38.13080360867914
1739209915.4366937;-38.13080360867914
1739209915.436694;-45.120503652039325
1739209915.4366941;-45.120503652039325
1739209915.4366946;-38.13080360867914
1739209915.4366949;-38.13080360867914
1739209915.436695;-45.120503652039325
1739209915.4366953;-38.13080360867914
1739209915.4366956;-38.13080360867914
1739209915.4366958;-30.49652367304973
1739209915.436696;-38.13080360867914
1739209915.4366963;-45.120503652039325
1739209915.4366965;-30.49652367304973
1739209915.436697;-35.57807855764607
1739209915.4366972;-45.120503652039325
1739209915.4366975;-45.120503652039325
1739209915.4366977;-38.13080360867914
1739209915.436698;-45.120503652039325
1739209915.4366982;-45.120503652039325
1739209915.4366984;-45.120503652039325
1739209915.4366987;-38.13080360867914
1739209915.4366992;-38.13080360867914
1739209915.4366994;-45.120503652039325
1739209915.4366996;-35.57807855764607
1739209915.4366999;-45.120503652039325
1739209915.4367;-45.120503652039325
1739209915.4367003;-38.13080360867914
1739209915.4367006;-38.13080360867914
1739209915.4367008;-45.120503652039325
1739209915.4367013;-38.13080360867914
1739209915.4367015;-38.13080360867914
1739209915.4367018;-45.120503652039325
1739209915.436702;-38.13080360867914
1739209915.4367023;-32.816014438256545
1739209915.4367025;-38.13080360867914
1739209915.4367027;-45.120503652039325
1739209915.436703;-45.120503652039325
1739209915.4367032;-38.13080360867914
1739209915.4367037;-38.13080360867914
1739209915.436704;-45.120503652039325
1739209915.4367042;-38.13080360867914
1739209915.4367044;-35.57807855764607
1739209915.4367046;-38.13080360867914
1739209915.4367049;-38.13080360867914
1739209915.436705;-38.13080360867914
1739209915.4367054;-38.13080360867914
1739209915.4367058;-45.120503652039325
1739209915.436706;-45.120503652039325
1739209915.4367063;-38.13080360867914
1739209915.4367065;-28.992665084841942
1739209915.4367068;-28.992665084841942
1739209915.436707;-45.120503652039325
1739209915.4367073;-38.13080360867914
1739209915.4367075;-32.816014438256545
1739209915.436708;-33.981070128970906
1739209915.4367082;-45.120503652039325
1739209915.4367085;-38.13080360867914
1739209915.4367087;-38.13080360867914
1739209915.436709;-45.120503652039325
1739209915.4367092;-45.120503652039325
1739209915.4367094;-38.13080360867914
1739209915.4367096;-45.120503652039325
1739209915.43671;-38.13080360867914
1739209915.4367104;-38.13080360867914
1739209915.4367106;-45.120503652039325
1739209915.4367108;-45.120503652039325
1739209915.436711;-45.120503652039325
1739209915.4367113;-45.120503652039325
1739209915.4367115;-38.13080360867914
1739209915.4367118;-38.13080360867914
1739209915.436712;-38.13080360867914
1739209915.4367125;-45.120503652039325
1739209915.4367127;-38.13080360867914
1739209915.436713;-33.981070128970906
1739209915.4367132;-33.981070128970906
1739209915.4367135;-38.13080360867914
1739209915.4367137;-45.120503652039325
1739209915.436714;-38.13080360867914
1739209915.4367142;-35.57807855764607
1739209915.4367146;-38.13080360867914
1739209915.436715;-45.120503652039325
1739209915.4367151;-33.981070128970906
1739209915.4367154;-31.141103565318915
1739209915.4367156;-45.120503652039325
1739209915.4367158;-45.120503652039325
1739209915.436716;-38.13080360867914
1739209915.4367163;-45.120503652039325
1739209915.4367166;-45.120503652039325
1739209915.436717;-45.120503652039325
1739209915.4367173;-38.13080360867914
1739209915.4367175;-30.49652367304973
1739209915.4367177;-45.120503652039325
1739209915.436718;-38.13080360867914
1739209915.4367182;-38.13080360867914
1739209915.4367185;-38.13080360867914
1739209915.4367187;-45.120503652039325
1739209915.4367192;-38.13080360867914
1739209915.4367194;-38.13080360867914
1739209915.4367197;-33.981070128970906
1739209915.43672;-38.13080360867914
1739209915.4367201;-45.120503652039325
1739209915.4367204;-38.13080360867914
1739209915.4367206;-38.13080360867914
1739209915.4367208;-45.120503652039325
1739209915.4367213;-38.13080360867914
1739209915.4367216;-35.57807855764607
1739209915.4367218;-38.13080360867914
1739209915.436722;-45.120503652039325
1739209915.4367223;-38.13080360867914
1739209915.4367225;-38.13080360867914
1739209915.4367228;-38.13080360867914
1739209915.436723;-38.13080360867914
1739209915.4367232;-38.13080360867914
1739209915.4367237;-35.57807855764607
1739209915.436724;-45.120503652039325
1739209915.4367242;-45.120503652039325
1739209915.4367244;-38.13080360867914
1739209915.4367247;-45.120503652039325
1739209915.436725;-45.120503652039325
1739209915.4367251;-38.13080360867914
1739209915.4367254;-38.13080360867914
1739209915.4367259;-38.13080360867914
1739209915.436726;-38.13080360867914
1739209915.4367263;-45.120503652039325
1739209915.4367266;-38.13080360867914
1739209915.4367268;-45.120503652039325
1739209915.436727;-38.13080360867914
1739209915.4367273;-45.120503652039325
1739209915.4367275;-38.13080360867914
1739209915.436728;-35.57807855764607
1739209915.4367282;-38.13080360867914
1739209915.4367285;-45.120503652039325
1739209915.4367287;-38.13080360867914
1739209915.436729;-45.120503652039325
1739209915.4367292;-45.120503652039325
1739209915.4367294;-33.981070128970906
1739209915.4367297;-38.13080360867914
1739209915.43673;-38.13080360867914
1739209915.4367304;-38.13080360867914
1739209915.4367306;-45.120503652039325
1739209915.4367309;-45.120503652039325
1739209915.436731;-38.13080360867914
1739209915.4367313;-45.120503652039325
1739209915.4367316;-45.120503652039325
1739209915.4367318;-38.13080360867914
1739209915.436732;-35.57807855764607
1739209915.4367325;-38.13080360867914
1739209915.4367328;-45.120503652039325
1739209915.436733;-45.120503652039325
1739209915.4367332;-45.120503652039325
1739209915.4367335;-38.13080360867914
1739209915.4367337;-45.120503652039325
1739209915.436734;-45.120503652039325
1739209915.4367342;-32.816014438256545
1739209915.4367347;-38.13080360867914
1739209915.436735;-35.57807855764607
1739209915.4367352;-45.120503652039325
1739209915.4367354;-35.57807855764607
1739209915.4367356;-45.120503652039325
1739209915.4367359;-45.120503652039325
1739209915.436736;-38.13080360867914
1739209915.4367363;-38.13080360867914
1739209915.4367366;-45.120503652039325
1739209915.436737;-45.120503652039325
1739209915.4367373;-38.13080360867914
1739209915.4367375;-38.13080360867914
1739209915.4367378;-45.120503652039325
1739209915.436738;-38.13080360867914
1739209915.4367383;-38.13080360867914
1739209915.4367385;-35.57807855764607
1739209915.4367387;-38.13080360867914
1739209915.4367392;-38.13080360867914
1739209915.4367394;-38.13080360867914
1739209915.4367397;-38.13080360867914
1739209915.43674;-33.981070128970906
1739209915.4367402;-38.13080360867914
1739209915.4367404;-38.13080360867914
1739209915.4367406;-45.120503652039325
1739209915.4367409;-38.13080360867914
1739209915.4367414;-35.57807855764607
1739209915.4367416;-38.13080360867914
1739209915.4367418;-32.816014438256545
1739209915.436742;-45.120503652039325
1739209915.4367423;-45.120503652039325
1739209915.4367425;-38.13080360867914
1739209915.4367428;-38.13080360867914
1739209915.436743;-38.13080360867914
1739209915.4367433;-38.13080360867914
1739209915.4367437;-38.13080360867914
1739209915.436744;-38.13080360867914
1739209915.4367442;-38.13080360867914
1739209915.4367445;-45.120503652039325
1739209915.4367447;-45.120503652039325
1739209915.436745;-38.13080360867914
1739209915.4367452;-35.57807855764607
1739209915.4367454;-26.487275050834715
1739209915.436746;-38.13080360867914
1739209915.4367461;-45.120503652039325
1739209915.4367464;-38.13080360867914
1739209915.4367466;-31.141103565318893
1739209915.4367468;-45.120503652039325
1739209915.436747;-45.120503652039325
1739209915.4367473;-45.120503652039325
1739209915.4367476;-38.13080360867914
1739209915.436748;-38.13080360867914
1739209915.4367483;-45.120503652039325
1739209915.4367485;-38.13080360867914
1739209915.4367487;-38.13080360867914
1739209915.436749;-38.13080360867914
1739209915.4367492;-45.120503652039325
1739209915.4367495;-38.13080360867914
1739209915.4367497;-38.13080360867914
1739209915.43675;-45.120503652039325
1739209915.4367504;-45.120503652039325
1739209915.4367507;-33.981070128970906
1739209915.436751;-38.13080360867914
1739209915.4367511;-45.120503652039325
1739209915.4367514;-45.120503652039325
1739209915.4367516;-45.120503652039325
1739209915.4367518;-27.267205301931607
1739209915.436752;-31.141103565318915
1739209915.4367526;-38.13080360867914
1739209915.4367528;-35.57807855764607
1739209915.436753;-29.438486411369333
1739209915.4367533;-45.120503652039325
1739209915.4367535;-45.120503652039325
1739209915.4367537;-45.120503652039325
1739209915.436754;-45.120503652039325
1739209915.4367542;-45.120503652039325
1739209915.4367547;-45.120503652039325
1739209915.436755;-45.120503652039325
1739209915.4367552;-45.120503652039325
1739209915.4367554;-45.120503652039325
1739209915.4367557;-45.120503652039325
1739209915.436756;-38.13080360867914
1739209915.4367561;-35.57807855764607
1739209915.4367564;-38.13080360867914
1739209915.4367566;-45.120503652039325
1739209915.436757;-38.13080360867914
1739209915.4367573;-45.120503652039325
1739209915.4367576;-38.13080360867914
1739209915.4367578;-32.816014438256545
1739209915.436758;-45.120503652039325
1739209915.4367583;-38.13080360867914
1739209915.4367585;-38.13080360867914
1739209915.4367588;-35.57807855764607
1739209915.4367592;-38.13080360867914
1739209915.4367595;-45.120503652039325
1739209915.4367597;-33.981070128970906
1739209915.43676;-35.57807855764607
1739209915.4367602;-38.13080360867914
1739209915.4367604;-45.120503652039325
1739209915.4367607;-33.981070128970906
1739209915.436761;-38.13080360867914
1739209915.436928;-26.991370085610722
1739209915.436936;-26.991370085610736
1739209915.4369438;-38.13080360867914
1739209915.4369516;-32.816014438256545
1739209915.4369595;-38.13080360867914
1739209915.4369674;-38.13080360867914
1739209915.4369752;-38.13080360867914
1739209915.436983;-32.816014438256545
1739209915.4369912;-38.13080360867914
1739209915.436999;-45.120503652039325
1739209915.437007;-38.13080360867914
1739209915.4370148;-35.57807855764607
1739209915.4370227;-38.13080360867914
1739209915.4370306;-45.120503652039325
1739209915.4370384;-38.13080360867914
1739209915.4370463;-32.816014438256545
1739209915.4370542;-45.120503652039325
1739209915.437062;-45.120503652039325
1739209915.43707;-33.981070128970906
1739209915.4370778;-45.120503652039325
1739209915.4370856;-45.120503652039325
1739209915.4370935;-45.120503652039325
1739209915.4371014;-38.13080360867914
1739209915.4371092;-35.57807855764607
1739209915.437117;-35.57807855764607
1739209915.4371252;-29.438486411369333
1739209915.437133;-45.120503652039325
1739209915.437141;-35.57807855764607
1739209915.4371488;-35.57807855764607
1739209915.4371567;-35.57807855764607
1739209915.4371645;-38.13080360867914
1739209915.4371724;-38.13080360867914
1739209915.4371803;-45.120503652039325
1739209915.4371881;-35.57807855764607
1739209915.437196;-38.13080360867914
1739209915.437204;-45.120503652039325
1739209915.4372118;-45.120503652039325
1739209915.4372196;-45.120503652039325
1739209915.4372275;-45.120503652039325
1739209915.4372354;-45.120503652039325
1739209915.4372432;-38.13080360867914
1739209915.4372513;-45.120503652039325
1739209915.4372592;-38.13080360867914
1739209915.437267;-38.13080360867914
1739209915.437275;-38.13080360867914
1739209915.4372828;-45.120503652039325
1739209915.4372907;-38.13080360867914
1739209915.4372985;-38.13080360867914
1739209915.4373064;-35.57807855764607
1739209915.4373143;-28.21854285175415
1739209915.4373221;-38.13080360867914
1739209915.43733;-38.13080360867914
1739209915.4373379;-33.981070128970906
1739209915.4373457;-38.13080360867914
1739209915.4373536;-45.120503652039325
1739209915.4373615;-32.816014438256545
1739209915.4373693;-45.120503652039325
1739209915.4373772;-45.120503652039325
1739209915.4373853;-38.13080360867914
1739209915.4373932;-35.57807855764607
1739209915.437401;-38.13080360867914
1739209915.437409;-38.13080360867914
1739209915.4374168;-38.13080360867914
1739209915.4374247;-32.816014438256545
1739209915.4374325;-45.120503652039325
1739209915.4374404;-45.120503652039325
1739209915.4374483;-38.13080360867914
1739209915.4374561;-35.57807855764607
1739209915.437464;-38.13080360867914
1739209915.4374719;-45.120503652039325
1739209915.4374797;-45.120503652039325
1739209915.4374876;-45.120503652039325
1739209915.4374955;-38.13080360867914
1739209915.4375033;-32.816014438256545
1739209915.4375112;-38.13080360867914
1739209915.4375193;-38.13080360867914
1739209915.4375272;-35.57807855764607
1739209915.437535;-33.981070128970906
1739209915.437543;-38.13080360867914
1739209915.4375508;-33.981070128970906
1739209915.4375587;-45.120503652039325
1739209915.4375665;-45.120503652039325
1739209915.4375744;-38.13080360867914
1739209915.4375823;-45.120503652039325
1739209915.4375901;-35.57807855764607
1739209915.437598;-35.57807855764607
1739209915.4376059;-45.120503652039325
1739209915.4376137;-32.816014438256545
1739209915.4376216;-38.13080360867914
1739209915.4376295;-33.981070128970956
1739209915.4376373;-32.816014438256545
1739209915.4376452;-26.035653463252796
1739209915.4376533;-45.120503652039325
1739209915.4376612;-27.8777449560314
1739209915.437669;-38.13080360867914
1739209915.437677;-45.120503652039325
1739209915.4376848;-28.992665084841942
1739209915.4376926;-29.438486411369354
1739209915.4377005;-31.141103565318943
1739209915.4377084;-32.816014438256545
1739209915.4377162;-33.981070128970906
1739209915.437724;-38.13080360867914
1739209915.437732;-33.981070128970906
1739209915.4377398;-38.13080360867914
1739209915.4377477;-45.120503652039325
1739209915.4377556;-29.438486411369333
1739209915.4377635;-31.141103565318915
1739209915.4377713;-28.992665084841942
1739209915.4377792;-33.981070128970956
1739209915.4377873;-31.141103565318915
1739209915.4377952;-32.816014438256545
1739209915.437803;-29.438486411369333
1739209915.437811;-32.816014438256545
1739209915.4378188;-24.589719217205094
