CAN Message; 0x1bb:0000c2d36c42cb0e
Timestamp;Amplitude
1739209703.995761;-32.816014438256545
1739209703.9957645;-45.120503652039325
1739209703.995768;-38.13080360867914
1739209703.9957716;-38.13080360867914
1739209703.9957752;-45.120503652039325
1739209703.9957788;-45.120503652039325
1739209703.9957824;-45.120503652039325
1739209703.995786;-45.120503652039325
1739209703.9957895;-38.13080360867914
1739209703.9957933;-32.816014438256545
1739209703.995797;-30.49652367304973
1739209703.9958005;-38.13080360867914
1739209703.995804;-45.120503652039325
1739209703.9958076;-33.981070128970906
1739209703.9958112;-35.57807855764607
1739209703.9958148;-45.120503652039325
1739209703.9958184;-45.120503652039325
1739209703.995822;-45.120503652039325
1739209703.9958255;-38.13080360867914
1739209703.995829;-45.120503652039325
1739209703.9958327;-45.120503652039325
1739209703.9958363;-38.13080360867914
1739209703.9958398;-35.57807855764607
1739209703.9958434;-35.57807855764607
1739209703.995847;-45.120503652039325
1739209703.9958506;-38.13080360867914
1739209703.9958541;-38.13080360867914
1739209703.9958577;-38.13080360867914
1739209703.9958613;-38.13080360867914
1739209703.9958649;-38.13080360867914
1739209703.9958684;-38.13080360867914
1739209703.995872;-38.13080360867914
1739209703.9958756;-45.120503652039325
1739209703.9958792;-45.120503652039325
1739209703.9958827;-45.120503652039325
1739209703.9958863;-45.120503652039325
1739209703.99589;-45.120503652039325
1739209703.9958935;-38.13080360867914
1739209703.995897;-35.57807855764607
1739209703.9959006;-38.13080360867914
1739209703.9959042;-33.981070128970906
1739209703.9959078;-38.13080360867914
1739209703.9959114;-38.13080360867914
1739209703.995915;-45.120503652039325
1739209703.9959185;-45.120503652039325
1739209703.995922;-38.13080360867914
1739209703.9959257;-45.120503652039325
1739209703.9959292;-38.13080360867914
1739209703.9959328;-45.120503652039325
1739209703.9959364;-45.120503652039325
1739209703.9959402;-28.58837851428586
1739209703.9959438;-45.120503652039325
1739209703.9959474;-45.120503652039325
1739209703.995951;-45.120503652039325
1739209703.9959545;-38.13080360867914
1739209703.995958;-45.120503652039325
1739209703.9959617;-45.120503652039325
1739209703.9959652;-45.120503652039325
1739209703.9959688;-45.120503652039325
1739209703.9959724;-38.13080360867914
1739209703.995976;-45.120503652039325
1739209703.9959795;-38.13080360867914
1739209703.9959831;-38.13080360867914
1739209703.9959867;-38.13080360867914
1739209703.9959903;-45.120503652039325
1739209703.9959939;-45.120503652039325
1739209703.9959974;-45.120503652039325
1739209703.996001;-45.120503652039325
1739209703.9960046;-38.13080360867914
1739209703.9960082;-35.57807855764607
1739209703.9960117;-38.13080360867914
1739209703.9960153;-45.120503652039325
1739209703.996019;-45.120503652039325
1739209703.9960225;-38.13080360867914
1739209703.996026;-38.13080360867914
1739209703.9960296;-38.13080360867914
1739209703.9960332;-38.13080360867914
1739209703.9960368;-38.13080360867914
1739209703.9960403;-38.13080360867914
1739209703.996044;-38.13080360867914
1739209703.9960475;-38.13080360867914
1739209703.996051;-38.13080360867914
1739209703.9960546;-45.120503652039325
1739209703.9960582;-45.120503652039325
1739209703.9960618;-45.120503652039325
1739209703.9960654;-45.120503652039325
1739209703.996069;-45.120503652039325
1739209703.9960725;-45.120503652039325
1739209703.996076;-31.141103565318915
1739209703.9960797;-38.13080360867914
1739209703.9960833;-35.57807855764607
1739209703.996087;-31.141103565318915
1739209703.9960907;-35.57807855764607
1739209703.9960942;-45.120503652039325
1739209703.9960978;-38.13080360867914
1739209703.9961014;-33.981070128970906
1739209703.996105;-45.120503652039325
1739209703.9961085;-38.13080360867914
1739209703.996112;-45.120503652039325
1739209703.9961157;-38.13080360867914
1739209703.9961193;-38.13080360867914
1739209703.9961228;-45.120503652039325
1739209703.9961264;-45.120503652039325
1739209703.99613;-45.120503652039325
1739209703.9961336;-45.120503652039325
1739209703.9961371;-45.120503652039325
1739209703.9961407;-45.120503652039325
1739209703.9961443;-38.13080360867914
1739209703.9961479;-38.13080360867914
1739209703.9961514;-38.13080360867914
1739209703.996155;-38.13080360867914
1739209703.9961586;-38.13080360867914
1739209703.9961622;-45.120503652039325
1739209703.9961658;-38.13080360867914
1739209703.9961693;-45.120503652039325
1739209703.996173;-45.120503652039325
1739209703.9961765;-45.120503652039325
1739209703.99618;-45.120503652039325
1739209703.9961836;-45.120503652039325
1739209703.9961872;-38.13080360867914
1739209703.9961908;-38.13080360867914
1739209703.9961944;-45.120503652039325
1739209703.996198;-38.13080360867914
1739209703.9962015;-45.120503652039325
1739209703.996205;-45.120503652039325
1739209703.9962087;-38.13080360867914
1739209703.9962122;-38.13080360867914
1739209703.9962158;-38.13080360867914
1739209703.9962194;-45.120503652039325
1739209703.996223;-31.141103565318893
1739209703.9962265;-32.816014438256545
1739209703.9962301;-33.981070128970906
1739209703.996234;-38.13080360867914
1739209703.9962375;-38.13080360867914
1739209703.996241;-45.120503652039325
1739209703.9962447;-38.13080360867914
1739209703.9962482;-45.120503652039325
1739209703.9962518;-45.120503652039325
1739209703.9962554;-38.13080360867914
1739209703.996259;-33.981070128970956
1739209703.9962626;-45.120503652039325
1739209703.9962661;-35.57807855764607
1739209703.9962697;-35.57807855764607
1739209703.9962733;-45.120503652039325
1739209703.9962769;-45.120503652039325
1739209703.9962804;-45.120503652039325
1739209703.996284;-45.120503652039325
1739209703.9962876;-27.8777449560314
1739209703.9962912;-32.816014438256545
1739209703.9962947;-45.120503652039325
1739209703.9962983;-45.120503652039325
1739209703.996302;-35.57807855764607
1739209703.9963055;-35.57807855764607
1739209703.996309;-45.120503652039325
1739209703.9963126;-45.120503652039325
1739209703.9963162;-45.120503652039325
1739209703.9963198;-45.120503652039325
1739209703.9963233;-45.120503652039325
1739209703.996327;-45.120503652039325
1739209703.9963305;-45.120503652039325
1739209703.996334;-45.120503652039325
1739209703.9963377;-38.13080360867914
1739209703.9963412;-38.13080360867914
1739209703.9963448;-33.981070128970906
1739209703.9963484;-45.120503652039325
1739209703.996352;-45.120503652039325
1739209703.9963555;-38.13080360867914
1739209703.996359;-45.120503652039325
1739209703.9963627;-38.13080360867914
1739209703.9963663;-38.13080360867914
1739209703.9963698;-38.13080360867914
1739209703.9963734;-31.141103565318893
1739209703.996377;-32.816014438256545
1739209703.9963808;-38.13080360867914
1739209703.9963844;-38.13080360867914
1739209703.996388;-45.120503652039325
1739209703.9963915;-45.120503652039325
1739209703.996395;-45.120503652039325
1739209703.9963987;-32.816014438256545
1739209703.9964023;-45.120503652039325
1739209703.9964058;-35.57807855764607
1739209703.9964094;-35.57807855764607
1739209703.996413;-35.57807855764607
1739209703.9964166;-45.120503652039325
1739209703.9964201;-45.120503652039325
1739209703.9964237;-33.981070128970906
1739209703.9964273;-45.120503652039325
1739209703.9964309;-32.816014438256545
1739209703.9964345;-29.438486411369333
1739209703.996438;-38.13080360867914
1739209703.9964416;-35.57807855764607
1739209703.9964452;-38.13080360867914
1739209703.9964488;-38.13080360867914
1739209703.9964523;-38.13080360867914
1739209703.996456;-38.13080360867914
1739209703.9964595;-45.120503652039325
1739209703.996463;-45.120503652039325
1739209703.9964666;-45.120503652039325
1739209703.9964702;-38.13080360867914
1739209703.9964738;-38.13080360867914
1739209703.9964774;-38.13080360867914
1739209703.996481;-45.120503652039325
1739209703.9964845;-45.120503652039325
1739209703.996488;-45.120503652039325
1739209703.9964917;-45.120503652039325
1739209703.9964952;-45.120503652039325
1739209703.9964988;-45.120503652039325
1739209703.9965024;-45.120503652039325
1739209703.996506;-45.120503652039325
1739209703.9965096;-38.13080360867914
1739209703.9965131;-45.120503652039325
1739209703.9965167;-32.816014438256545
1739209703.9965203;-31.141103565318893
1739209703.9965239;-38.13080360867914
1739209703.9965277;-45.120503652039325
1739209703.9965312;-38.13080360867914
1739209703.9965348;-38.13080360867914
1739209703.9965384;-45.120503652039325
1739209703.996542;-38.13080360867914
1739209703.9965456;-45.120503652039325
1739209703.9965491;-45.120503652039325
1739209703.9965527;-35.57807855764607
1739209703.9965563;-35.57807855764607
1739209703.9965599;-38.13080360867914
1739209703.9965634;-45.120503652039325
1739209703.996567;-45.120503652039325
1739209703.9965706;-45.120503652039325
1739209703.9965742;-38.13080360867914
1739209703.9965777;-38.13080360867914
1739209703.9965813;-38.13080360867914
1739209703.996585;-38.13080360867914
1739209703.9965885;-38.13080360867914
1739209703.996592;-38.13080360867914
1739209703.9965956;-45.120503652039325
1739209703.9965992;-45.120503652039325
1739209703.9966028;-38.13080360867914
1739209703.9966063;-45.120503652039325
1739209703.99661;-45.120503652039325
1739209703.9966135;-38.13080360867914
1739209703.996617;-45.120503652039325
1739209703.9966207;-32.816014438256545
1739209703.9966242;-45.120503652039325
1739209703.9966278;-45.120503652039325
1739209703.9966314;-38.13080360867914
1739209703.996635;-45.120503652039325
1739209703.9966385;-45.120503652039325
1739209703.996642;-45.120503652039325
1739209703.9966457;-45.120503652039325
1739209703.9966493;-45.120503652039325
1739209703.9966528;-38.13080360867914
1739209703.9966564;-38.13080360867914
1739209703.99666;-35.57807855764607
1739209703.9966636;-33.981070128970906
1739209703.9966671;-38.13080360867914
1739209703.9966707;-45.120503652039325
1739209703.9966745;-45.120503652039325
1739209703.996678;-38.13080360867914
1739209703.9966817;-45.120503652039325
1739209703.9966853;-45.120503652039325
1739209703.9966888;-35.57807855764607
1739209703.9966924;-38.13080360867914
1739209703.996696;-38.13080360867914
1739209703.9966996;-35.57807855764607
1739209703.9967031;-45.120503652039325
1739209703.9967067;-45.120503652039325
1739209703.9967103;-45.120503652039325
1739209703.9967139;-38.13080360867914
1739209703.9967175;-38.13080360867914
1739209703.996721;-38.13080360867914
1739209703.9967246;-38.13080360867914
1739209703.9967282;-38.13080360867914
1739209703.9967318;-38.13080360867914
1739209703.9967353;-38.13080360867914
1739209703.996739;-33.981070128970906
1739209703.9967425;-45.120503652039325
1739209703.996746;-45.120503652039325
1739209703.9967496;-45.120503652039325
1739209703.9967532;-33.981070128970906
1739209703.9967568;-38.13080360867914
1739209703.9967604;-38.13080360867914
1739209703.996764;-38.13080360867914
1739209703.9967675;-38.13080360867914
1739209703.996771;-35.57807855764607
1739209703.9967747;-35.57807855764607
1739209703.9967782;-38.13080360867914
1739209703.9967818;-45.120503652039325
1739209703.9967854;-33.981070128970906
1739209703.996789;-33.981070128970906
1739209703.9967926;-38.13080360867914
1739209703.9967961;-38.13080360867914
1739209703.9967997;-38.13080360867914
1739209703.9968033;-45.120503652039325
1739209703.9968069;-35.57807855764607
1739209703.9968104;-28.992665084841942
1739209703.996814;-45.120503652039325
1739209703.9968176;-45.120503652039325
1739209703.9968214;-45.120503652039325
1739209703.996825;-45.120503652039325
1739209703.9968286;-45.120503652039325
1739209703.9968321;-45.120503652039325
1739209703.9968357;-33.981070128970906
1739209703.9968393;-31.14110356531892
1739209703.9968429;-38.13080360867914
1739209703.9968464;-35.57807855764607
1739209703.99685;-38.13080360867914
1739209703.9968536;-45.120503652039325
1739209703.9968572;-45.120503652039325
1739209703.9968607;-45.120503652039325
1739209703.9968643;-45.120503652039325
1739209703.996868;-28.992665084841942
1739209703.9968715;-38.13080360867914
1739209703.996875;-45.120503652039325
1739209703.9968786;-38.13080360867914
1739209703.9968822;-38.13080360867914
1739209703.9968858;-45.120503652039325
1739209703.9968894;-45.120503652039325
1739209703.996893;-45.120503652039325
1739209703.9968965;-33.981070128970956
1739209703.9969;-38.13080360867914
1739209703.9969037;-38.13080360867914
1739209703.9969072;-45.120503652039325
1739209703.9969108;-38.13080360867914
1739209703.9969144;-35.57807855764607
1739209703.996918;-45.120503652039325
1739209703.9969215;-45.120503652039325
1739209703.996925;-31.141103565318915
1739209703.9969287;-45.120503652039325
1739209703.9969323;-45.120503652039325
1739209703.9969358;-45.120503652039325
1739209703.9969394;-28.992665084841942
1739209703.996943;-35.57807855764607
1739209703.9969466;-38.13080360867914
1739209703.9969501;-38.13080360867914
1739209703.9969537;-35.57807855764607
1739209703.9969573;-38.13080360867914
1739209703.9969609;-38.13080360867914
1739209703.9969645;-45.120503652039325
1739209703.9969683;-45.120503652039325
1739209703.9969718;-45.120503652039325
1739209703.9969754;-45.120503652039325
1739209703.996979;-32.816014438256545
1739209703.9969826;-45.120503652039325
1739209703.9969862;-45.120503652039325
1739209703.9969897;-38.13080360867914
1739209703.9969933;-45.120503652039325
1739209703.9969969;-45.120503652039325
1739209703.9970005;-45.120503652039325
1739209703.997004;-45.120503652039325
1739209703.9970076;-38.13080360867914
1739209703.9970112;-29.438486411369333
1739209703.9970148;-31.141103565318893
1739209703.9970183;-45.120503652039325
1739209703.997022;-45.120503652039325
1739209703.9970255;-38.13080360867914
1739209703.997029;-38.13080360867914
1739209703.9970326;-45.120503652039325
1739209703.9970362;-33.981070128970906
1739209703.9970398;-45.120503652039325
1739209703.9970434;-45.120503652039325
1739209703.997047;-45.120503652039325
1739209703.9970505;-45.120503652039325
1739209703.997054;-38.13080360867914
1739209703.9970577;-35.57807855764607
1739209703.9970613;-45.120503652039325
1739209703.9970648;-45.120503652039325
1739209703.9970684;-38.13080360867914
1739209703.997072;-38.13080360867914
1739209703.9970756;-45.120503652039325
1739209703.9970791;-45.120503652039325
1739209703.9970827;-45.120503652039325
1739209703.9970863;-45.120503652039325
1739209703.9970899;-35.57807855764607
1739209703.9970934;-38.13080360867914
1739209703.997097;-38.13080360867914
1739209703.9971006;-38.13080360867914
1739209703.9971042;-45.120503652039325
1739209703.9971077;-45.120503652039325
1739209703.9971113;-35.57807855764607
1739209703.9971151;-35.57807855764607
1739209703.9971187;-38.13080360867914
1739209703.9971223;-35.57807855764607
1739209703.9971259;-38.13080360867914
1739209703.9971294;-38.13080360867914
1739209703.997133;-45.120503652039325
1739209703.9971366;-45.120503652039325
1739209703.9971402;-45.120503652039325
1739209703.9971437;-38.13080360867914
1739209703.9971473;-38.13080360867914
1739209703.997151;-45.120503652039325
1739209703.9971545;-32.816014438256545
1739209703.997158;-31.141103565318893
1739209703.9971616;-45.120503652039325
1739209703.9971652;-45.120503652039325
1739209703.9971688;-38.13080360867914
1739209703.9971724;-38.13080360867914
1739209703.997176;-45.120503652039325
1739209703.9971795;-45.120503652039325
1739209703.997183;-45.120503652039325
1739209703.9971867;-45.120503652039325
1739209703.9971902;-32.816014438256545
1739209703.9971938;-35.57807855764607
1739209703.9971974;-38.13080360867914
1739209703.997201;-45.120503652039325
1739209703.9972045;-45.120503652039325
1739209703.997208;-45.120503652039325
1739209703.9972117;-45.120503652039325
1739209703.9972153;-45.120503652039325
1739209703.9972188;-45.120503652039325
1739209703.9972224;-33.981070128970906
1739209703.997226;-45.120503652039325
1739209703.9972296;-45.120503652039325
1739209703.9972332;-38.13080360867914
1739209703.9972367;-38.13080360867914
1739209703.9972403;-45.120503652039325
1739209703.997244;-38.13080360867914
1739209703.9972475;-38.13080360867914
1739209703.997251;-45.120503652039325
1739209703.9972546;-45.120503652039325
1739209703.9972584;-35.57807855764607
1739209703.997262;-45.120503652039325
1739209703.9972656;-33.981070128970906
1739209703.9972692;-45.120503652039325
1739209703.9972727;-33.981070128970906
1739209703.9972763;-38.13080360867914
1739209703.99728;-45.120503652039325
1739209703.9972835;-45.120503652039325
1739209703.997287;-45.120503652039325
1739209703.9972906;-38.13080360867914
1739209703.9972942;-45.120503652039325
1739209703.9972978;-38.13080360867914
1739209703.9973013;-32.816014438256545
1739209703.997305;-38.13080360867914
1739209703.9973085;-45.120503652039325
1739209703.997312;-38.13080360867914
1739209703.9973156;-38.13080360867914
1739209703.9973192;-38.13080360867914
1739209703.9973228;-45.120503652039325
1739209703.9973264;-38.13080360867914
1739209703.99733;-35.57807855764607
1739209703.9973335;-45.120503652039325
1739209703.997337;-45.120503652039325
1739209703.9973407;-38.13080360867914
1739209703.9973443;-33.981070128970906
1739209703.9973478;-45.120503652039325
1739209703.9973514;-45.120503652039325
1739209703.997355;-33.981070128970906
1739209703.9973586;-38.13080360867914
1739209703.9973621;-33.981070128970906
1739209703.9973657;-38.13080360867914
1739209703.9973693;-38.13080360867914
1739209703.9973729;-38.13080360867914
1739209703.9973764;-38.13080360867914
1739209703.99738;-45.120503652039325
1739209703.9973836;-38.13080360867914
1739209703.9973872;-32.816014438256545
1739209703.9973907;-28.992665084841942
1739209703.9973943;-38.13080360867914
1739209703.997398;-45.120503652039325
1739209703.9974015;-38.13080360867914
1739209703.9974053;-38.13080360867914
1739209703.9974089;-38.13080360867914
1739209703.9974124;-45.120503652039325
1739209703.997416;-33.981070128970906
1739209703.9974196;-31.141103565318915
1739209703.9974232;-38.13080360867914
1739209703.9974267;-45.120503652039325
1739209703.9974303;-45.120503652039325
1739209703.997434;-38.13080360867914
1739209703.9974375;-38.13080360867914
1739209703.997441;-38.13080360867914
1739209703.9974446;-33.981070128970906
1739209703.9974482;-31.141103565318915
1739209703.9974518;-45.120503652039325
1739209703.9974554;-45.120503652039325
1739209703.997459;-38.13080360867914
1739209703.9974625;-38.13080360867914
1739209703.997466;-45.120503652039325
1739209703.9974697;-45.120503652039325
1739209703.9974732;-33.981070128970906
1739209703.9974768;-33.981070128970906
1739209703.9974804;-45.120503652039325
1739209703.997484;-35.57807855764607
1739209703.9974875;-38.13080360867914
1739209703.9974911;-45.120503652039325
1739209703.9974947;-45.120503652039325
1739209703.9974983;-45.120503652039325
1739209703.9975019;-45.120503652039325
1739209703.9975054;-45.120503652039325
1739209703.997509;-45.120503652039325
1739209703.9975126;-38.13080360867914
1739209703.9975162;-38.13080360867914
1739209703.9975197;-38.13080360867914
1739209703.9975233;-38.13080360867914
1739209703.997527;-33.981070128970906
1739209703.9975305;-35.57807855764607
1739209703.997534;-28.992665084841942
1739209703.9975376;-45.120503652039325
1739209703.9975412;-38.13080360867914
1739209703.9975448;-38.13080360867914
1739209703.9975483;-38.13080360867914
1739209703.9975522;-45.120503652039325
1739209703.9975557;-35.57807855764607
1739209703.9975593;-38.13080360867914
1739209703.997563;-30.49652367304976
1739209703.9975665;-45.120503652039325
1739209703.99757;-38.13080360867914
1739209703.998947;-38.13080360867914
1739209703.998948;-45.120503652039325
1739209703.9989495;-38.13080360867914
1739209703.998951;-45.120503652039325
1739209703.9989524;-45.120503652039325
1739209703.9989536;-45.120503652039325
1739209703.998955;-45.120503652039325
1739209703.9989564;-38.13080360867914
1739209703.9989579;-38.13080360867914
1739209703.998959;-38.13080360867914
1739209703.9989605;-45.120503652039325
1739209703.998962;-45.120503652039325
1739209703.9989634;-33.981070128970906
1739209703.9989645;-45.120503652039325
1739209703.998966;-45.120503652039325
1739209703.9989674;-45.120503652039325
1739209703.9989688;-31.141103565318915
1739209703.99897;-30.49652367304973
1739209703.9989715;-45.120503652039325
1739209703.998973;-38.13080360867914
1739209703.9989743;-38.13080360867914
1739209703.9989755;-38.13080360867914
1739209703.998977;-38.13080360867914
1739209703.9989784;-45.120503652039325
1739209703.9989798;-33.981070128970906
1739209703.998981;-31.141103565318915
1739209703.9989824;-38.13080360867914
1739209703.9989839;-38.13080360867914
1739209703.998985;-38.13080360867914
1739209703.9989865;-38.13080360867914
1739209703.998988;-33.981070128970906
1739209703.9989893;-45.120503652039325
1739209703.9989905;-45.120503652039325
1739209703.998992;-38.13080360867914
1739209703.9989934;-38.13080360867914
1739209703.9989948;-38.13080360867914
1739209703.998996;-45.120503652039325
1739209703.9989974;-38.13080360867914
1739209703.9989989;-38.13080360867914
1739209703.9990003;-38.13080360867914
1739209703.9990015;-33.981070128970906
1739209703.999003;-28.992665084841942
1739209703.9990044;-38.13080360867914
1739209703.9990058;-45.120503652039325
1739209703.999007;-45.120503652039325
1739209703.9990084;-33.981070128970906
1739209703.9990098;-38.13080360867914
1739209703.9990113;-38.13080360867914
1739209703.9990125;-38.13080360867914
1739209703.999014;-38.13080360867914
1739209703.9990153;-38.13080360867914
1739209703.9990168;-38.13080360867914
1739209703.999018;-38.13080360867914
1739209703.9990194;-45.120503652039325
1739209703.9990208;-38.13080360867914
1739209703.9990222;-35.57807855764607
1739209703.9990234;-38.13080360867914
1739209703.9990249;-29.438486411369354
1739209703.9990263;-45.120503652039325
1739209703.9990275;-38.13080360867914
1739209703.999029;-45.120503652039325
1739209703.9990304;-45.120503652039325
1739209703.9990318;-38.13080360867914
1739209703.999033;-45.120503652039325
1739209703.9990344;-35.57807855764607
1739209703.9990358;-28.992665084841942
1739209703.9990373;-35.57807855764607
1739209703.9990385;-35.57807855764607
1739209703.99904;-38.13080360867914
1739209703.9990413;-31.141103565318915
1739209703.9990427;-38.13080360867914
1739209703.999044;-38.13080360867914
1739209703.9990454;-38.13080360867914
1739209703.9990468;-33.981070128970956
1739209703.9990482;-38.13080360867914
1739209703.9990494;-38.13080360867914
1739209703.9990509;-45.120503652039325
1739209703.9990523;-35.57807855764607
1739209703.9990537;-32.816014438256545
1739209703.999055;-45.120503652039325
1739209703.9990563;-45.120503652039325
1739209703.9990578;-32.816014438256545
1739209703.9990592;-38.13080360867914
1739209703.9990604;-45.120503652039325
1739209703.9990618;-45.120503652039325
1739209703.9990633;-45.120503652039325
1739209703.9990644;-45.120503652039325
1739209703.9990659;-45.120503652039325
1739209703.9990673;-38.13080360867914
1739209703.9990687;-32.816014438256545
1739209703.99907;-38.13080360867914
1739209703.9990714;-45.120503652039325
1739209703.9990728;-38.13080360867914
1739209703.9990742;-35.57807855764607
1739209703.9990754;-45.120503652039325
1739209703.9990768;-38.13080360867914
1739209703.9990783;-38.13080360867914
1739209703.9990797;-45.120503652039325
1739209703.999081;-38.13080360867914
1739209703.9990823;-38.13080360867914
1739209703.9990838;-38.13080360867914
1739209703.9990852;-45.120503652039325
1739209703.9990864;-35.57807855764607
1739209703.9990878;-38.13080360867914
1739209703.9990892;-45.120503652039325
1739209703.9990907;-35.57807855764607
1739209703.9990919;-38.13080360867914
1739209703.9990933;-38.13080360867914
1739209703.9990947;-35.57807855764607
1739209703.9990962;-45.120503652039325
1739209703.9990973;-45.120503652039325
1739209703.9990988;-45.120503652039325
1739209703.9991002;-45.120503652039325
1739209703.9991014;-45.120503652039325
1739209703.9991028;-45.120503652039325
1739209703.9991043;-38.13080360867914
1739209703.9991057;-45.120503652039325
1739209703.999107;-38.13080360867914
1739209703.9991083;-38.13080360867914
1739209703.9991097;-35.57807855764607
1739209703.9991112;-38.13080360867914
1739209703.9991124;-45.120503652039325
1739209703.9991138;-35.57807855764607
1739209703.9991152;-45.120503652039325
1739209703.9991167;-45.120503652039325
1739209703.9991179;-38.13080360867914
1739209703.9991193;-38.13080360867914
1739209703.9991207;-38.13080360867914
1739209703.9991221;-35.57807855764607
1739209703.9991233;-38.13080360867914
1739209703.9991248;-38.13080360867914
1739209703.9991262;-45.120503652039325
1739209703.9991276;-45.120503652039325
1739209703.9991288;-32.816014438256545
1739209703.9991302;-38.13080360867914
1739209703.9991317;-45.120503652039325
1739209703.999133;-38.13080360867914
1739209703.9991343;-35.57807855764607
1739209703.9991357;-28.58837851428586
1739209703.9991372;-38.13080360867914
1739209703.9991386;-45.120503652039325
1739209703.9991398;-45.120503652039325
1739209703.9991412;-38.13080360867914
1739209703.9991426;-32.816014438256545
1739209703.9991438;-45.120503652039325
1739209703.9991453;-38.13080360867914
1739209703.9991467;-45.120503652039325
1739209703.9991481;-38.13080360867914
1739209703.9991493;-35.57807855764607
1739209703.9991508;-45.120503652039325
1739209703.9991522;-33.981070128970906
1739209703.9991536;-38.13080360867914
1739209703.9991548;-45.120503652039325
1739209703.9991562;-45.120503652039325
1739209703.9991577;-38.13080360867914
1739209703.999159;-38.13080360867914
1739209703.9991603;-45.120503652039325
1739209703.9991617;-38.13080360867914
1739209703.9991632;-29.438486411369333
1739209703.9991646;-38.13080360867914
1739209703.9991658;-45.120503652039325
1739209703.9991672;-33.981070128970906
1739209703.9991686;-33.981070128970906
1739209703.99917;-38.13080360867914
1739209703.9991713;-45.120503652039325
1739209703.9991727;-45.120503652039325
1739209703.999174;-38.13080360867914
1739209703.9991755;-38.13080360867914
1739209703.9991767;-45.120503652039325
1739209703.9991782;-45.120503652039325
1739209703.9991796;-31.14110356531892
1739209703.9991808;-45.120503652039325
1739209703.9991822;-45.120503652039325
1739209703.9991837;-38.13080360867914
1739209703.999185;-45.120503652039325
1739209703.9991863;-45.120503652039325
1739209703.9991877;-45.120503652039325
1739209703.9991891;-45.120503652039325
1739209703.9991906;-31.141103565318915
1739209703.9991918;-33.981070128970906
1739209703.9991932;-35.57807855764607
1739209703.9991946;-45.120503652039325
1739209703.999196;-45.120503652039325
1739209703.9991972;-38.13080360867914
1739209703.9991987;-45.120503652039325
1739209703.9992;-38.13080360867914
1739209703.9992015;-38.13080360867914
1739209703.9992027;-35.57807855764607
1739209703.9992042;-38.13080360867914
1739209703.9992056;-45.120503652039325
1739209703.999207;-38.13080360867914
1739209703.9992082;-45.120503652039325
1739209703.9992096;-45.120503652039325
1739209703.999211;-45.120503652039325
1739209703.9992125;-38.13080360867914
1739209703.9992137;-45.120503652039325
1739209703.9992151;-45.120503652039325
1739209703.9992166;-35.57807855764607
1739209703.999218;-33.981070128970906
1739209703.9992192;-45.120503652039325
1739209703.9992206;-45.120503652039325
1739209703.999222;-38.13080360867914
1739209703.9992232;-31.141103565318915
1739209703.9992247;-32.816014438256545
1739209703.999226;-45.120503652039325
1739209703.9992275;-45.120503652039325
1739209703.9992287;-33.981070128970906
1739209703.9992301;-38.13080360867914
1739209703.9992316;-45.120503652039325
1739209703.999233;-38.13080360867914
1739209703.9992342;-33.981070128970906
1739209703.9992356;-31.141103565318915
1739209703.999237;-45.120503652039325
1739209703.9992385;-45.120503652039325
1739209703.9992397;-45.120503652039325
1739209703.999241;-38.13080360867914
1739209703.9992425;-38.13080360867914
1739209703.999244;-45.120503652039325
1739209703.9992452;-38.13080360867914
1739209703.9992466;-38.13080360867914
1739209703.999248;-38.13080360867914
1739209703.9992495;-38.13080360867914
1739209703.9992507;-38.13080360867914
1739209703.999252;-38.13080360867914
1739209703.9992535;-38.13080360867914
1739209703.999255;-38.13080360867914
1739209703.9992561;-45.120503652039325
1739209703.9992576;-38.13080360867914
1739209703.999259;-35.57807855764607
1739209703.9992602;-45.120503652039325
1739209703.9992616;-45.120503652039325
1739209703.999263;-35.57807855764607
1739209703.9992645;-38.13080360867914
1739209703.9992657;-45.120503652039325
1739209703.999267;-38.13080360867914
1739209703.9992685;-38.13080360867914
1739209703.99927;-38.13080360867914
1739209703.9992712;-38.13080360867914
1739209703.9992726;-38.13080360867914
1739209703.999274;-38.13080360867914
1739209703.9992754;-33.981070128970906
1739209703.9992766;-38.13080360867914
1739209703.999278;-45.120503652039325
1739209703.9992795;-38.13080360867914
1739209703.999281;-45.120503652039325
1739209703.9992821;-38.13080360867914
1739209703.9992836;-38.13080360867914
1739209703.999285;-45.120503652039325
1739209703.9992864;-45.120503652039325
1739209703.9992876;-45.120503652039325
1739209703.999289;-33.981070128970906
1739209703.9992905;-45.120503652039325
1739209703.999292;-45.120503652039325
1739209703.999293;-45.120503652039325
1739209703.9992945;-45.120503652039325
1739209703.999296;-38.13080360867914
1739209703.9992971;-45.120503652039325
1739209703.9992986;-33.981070128970906
1739209703.9993;-32.816014438256545
1739209703.9993014;-45.120503652039325
1739209703.9993026;-45.120503652039325
1739209703.999304;-38.13080360867914
1739209703.9993055;-38.13080360867914
1739209703.999307;-45.120503652039325
1739209703.999308;-45.120503652039325
1739209703.9993095;-32.816014438256545
1739209703.999311;-45.120503652039325
1739209703.9993124;-32.816014438256545
1739209703.9993136;-32.816014438256545
1739209703.999315;-33.981070128970906
1739209703.9993165;-38.13080360867914
1739209703.999318;-45.120503652039325
1739209703.999319;-45.120503652039325
1739209703.9993205;-45.120503652039325
1739209703.999322;-45.120503652039325
1739209703.9993234;-45.120503652039325
1739209703.9993246;-45.120503652039325
1739209703.999326;-38.13080360867914
1739209703.9993274;-35.57807855764607
1739209703.9993289;-33.981070128970906
