CAN Message; 0x98:00003f8553383e26
1739209787.5082762;-33.981070128970906
1739209787.508279;-45.120503652039325
1739209787.5082817;-45.120503652039325
1739209787.5082843;-45.120503652039325
1739209787.5082872;-29.438486411369333
1739209787.5082898;-38.13080360867914
1739209787.5082924;-38.13080360867914
1739209787.5082953;-45.120503652039325
1739209787.508298;-45.120503652039325
1739209787.5083005;-38.13080360867914
1739209787.5083034;-45.120503652039325
1739209787.508306;-38.13080360867914
1739209787.5083086;-38.13080360867914
1739209787.5083115;-38.13080360867914
1739209787.5083141;-45.120503652039325
1739209787.5083168;-35.57807855764607
1739209787.5083196;-30.49652367304973
1739209787.5083222;-38.13080360867914
1739209787.5083249;-45.120503652039325
1739209787.5083277;-38.13080360867914
1739209787.5083303;-35.57807855764607
1739209787.508333;-45.120503652039325
1739209787.5083358;-38.13080360867914
1739209787.5083385;-45.120503652039325
1739209787.508341;-45.120503652039325
1739209787.508344;-38.13080360867914
1739209787.5083466;-38.13080360867914
1739209787.5083492;-45.120503652039325
1739209787.508352;-45.120503652039325
1739209787.5083547;-45.120503652039325
1739209787.5083573;-45.120503652039325
1739209787.5083601;-38.13080360867914
1739209787.5083628;-45.120503652039325
1739209787.5083654;-45.120503652039325
1739209787.5083683;-45.120503652039325
1739209787.5083709;-35.57807855764607
1739209787.5083735;-35.57807855764607
1739209787.5083764;-45.120503652039325
1739209787.508379;-45.120503652039325
1739209787.5083816;-38.13080360867914
1739209787.5083845;-30.49652367304973
1739209787.508387;-45.120503652039325
1739209787.5083897;-45.120503652039325
1739209787.5083926;-38.13080360867914
1739209787.5083952;-45.120503652039325
1739209787.5083978;-45.120503652039325
1739209787.5084007;-38.13080360867914
1739209787.5084033;-38.13080360867914
1739209787.508406;-33.981070128970956
1739209787.5084088;-38.13080360867914
1739209787.5084114;-38.13080360867914
1739209787.508414;-45.120503652039325
1739209787.508417;-45.120503652039325
1739209787.5084195;-45.120503652039325
1739209787.5084221;-45.120503652039325
1739209787.508425;-38.13080360867914
1739209787.5084276;-27.8777449560314
1739209787.5084302;-38.13080360867914
1739209787.508433;-38.13080360867914
1739209787.5084357;-38.13080360867914
1739209787.5084383;-38.13080360867914
1739209787.5084412;-45.120503652039325
1739209787.5084438;-45.120503652039325
1739209787.5084465;-45.120503652039325
1739209787.5084493;-45.120503652039325
1739209787.508452;-45.120503652039325
1739209787.5084546;-45.120503652039325
1739209787.5084574;-45.120503652039325
1739209787.50846;-45.120503652039325
1739209787.5084627;-45.120503652039325
1739209787.5084655;-45.120503652039325
1739209787.5084682;-45.120503652039325
1739209787.5084708;-35.57807855764607
1739209787.5084736;-38.13080360867914
1739209787.5084763;-45.120503652039325
1739209787.5084789;-45.120503652039325
1739209787.5084817;-45.120503652039325
1739209787.5084844;-38.13080360867914
1739209787.508487;-35.57807855764607
1739209787.5084898;-35.57807855764607
1739209787.5084925;-45.120503652039325
1739209787.508495;-45.120503652039325
1739209787.508498;-45.120503652039325
1739209787.5085006;-45.120503652039325
1739209787.5085032;-45.120503652039325
1739209787.508506;-45.120503652039325
1739209787.5085087;-45.120503652039325
1739209787.5085113;-38.13080360867914
1739209787.5085142;-45.120503652039325
1739209787.5085168;-45.120503652039325
1739209787.5085194;-45.120503652039325
1739209787.5085223;-38.13080360867914
1739209787.508525;-38.13080360867914
1739209787.5085275;-45.120503652039325
1739209787.5085304;-45.120503652039325
1739209787.508533;-45.120503652039325
1739209787.5085356;-27.8777449560314
1739209787.5085385;-28.992665084841942
1739209787.508541;-45.120503652039325
1739209787.5085437;-45.120503652039325
1739209787.5085466;-38.13080360867914
1739209787.5085492;-35.57807855764607
1739209787.5085518;-45.120503652039325
1739209787.5085547;-38.13080360867914
1739209787.5085573;-33.981070128970956
1739209787.50856;-45.120503652039325
1739209787.5085628;-45.120503652039325
1739209787.5085654;-38.13080360867914
1739209787.508568;-33.981070128970906
1739209787.508571;-45.120503652039325
1739209787.5085735;-38.13080360867914
1739209787.5085762;-45.120503652039325
1739209787.508579;-33.981070128970906
1739209787.5085816;-28.992665084841942
1739209787.5085843;-45.120503652039325
1739209787.5085871;-45.120503652039325
1739209787.5085897;-45.120503652039325
1739209787.5085924;-38.13080360867914
1739209787.5085952;-45.120503652039325
1739209787.5085979;-38.13080360867914
1739209787.5086005;-45.120503652039325
1739209787.5086033;-45.120503652039325
1739209787.508606;-45.120503652039325
1739209787.5086086;-45.120503652039325
1739209787.5086114;-45.120503652039325
1739209787.508614;-38.13080360867914
1739209787.5086167;-38.13080360867914
1739209787.5086195;-38.13080360867914
1739209787.5086222;-38.13080360867914
1739209787.5086248;-45.120503652039325
1739209787.5086277;-35.57807855764607
1739209787.5086303;-45.120503652039325
1739209787.508633;-38.13080360867914
1739209787.5086358;-45.120503652039325
1739209787.5086384;-45.120503652039325
1739209787.508641;-45.120503652039325
1739209787.5086439;-45.120503652039325
1739209787.5086465;-45.120503652039325
1739209787.508649;-38.13080360867914
1739209787.508652;-38.13080360867914
1739209787.5086546;-32.816014438256545
1739209787.5086572;-31.141103565318915
1739209787.50866;-45.120503652039325
1739209787.5086627;-45.120503652039325
1739209787.5086653;-45.120503652039325
1739209787.5086682;-45.120503652039325
1739209787.5086708;-45.120503652039325
1739209787.5086734;-45.120503652039325
1739209787.5086763;-33.981070128970906
1739209787.508679;-45.120503652039325
1739209787.5086815;-45.120503652039325
1739209787.5086844;-33.981070128970906
1739209787.508687;-35.57807855764607
1739209787.5086896;-31.141103565318915
1739209787.5086925;-38.13080360867914
1739209787.5086951;-38.13080360867914
1739209787.5086977;-35.57807855764607
1739209787.5087006;-35.57807855764607
1739209787.5087032;-38.13080360867914
1739209787.5087059;-45.120503652039325
1739209787.5087087;-38.13080360867914
1739209787.5087113;-38.13080360867914
1739209787.508714;-45.120503652039325
1739209787.5087168;-45.120503652039325
1739209787.5087194;-45.120503652039325
1739209787.508722;-45.120503652039325
1739209787.508725;-45.120503652039325
1739209787.5087276;-45.120503652039325
1739209787.5087302;-45.120503652039325
1739209787.508733;-33.981070128970906
1739209787.5087357;-35.57807855764607
1739209787.5087383;-45.120503652039325
1739209787.5087411;-45.120503652039325
1739209787.5087438;-35.57807855764607
1739209787.5087464;-35.57807855764607
1739209787.5087492;-38.13080360867914
1739209787.5087519;-45.120503652039325
1739209787.5087545;-38.13080360867914
1739209787.5087574;-35.57807855764607
1739209787.50876;-45.120503652039325
1739209787.5087626;-45.120503652039325
1739209787.5087655;-38.13080360867914
1739209787.508768;-45.120503652039325
1739209787.5087707;-45.120503652039325
1739209787.5087736;-45.120503652039325
1739209787.5087762;-38.13080360867914
1739209787.5087788;-45.120503652039325
1739209787.5087817;-45.120503652039325
1739209787.5087843;-38.13080360867914
1739209787.508787;-38.13080360867914
1739209787.5087898;-45.120503652039325
1739209787.5087924;-45.120503652039325
1739209787.508795;-35.57807855764607
1739209787.508798;-35.57807855764607
1739209787.5088005;-45.120503652039325
1739209787.5088031;-38.13080360867914
1739209787.508806;-38.13080360867914
1739209787.5088086;-38.13080360867914
1739209787.5088112;-38.13080360867914
1739209787.508814;-38.13080360867914
1739209787.5088167;-38.13080360867914
1739209787.5088193;-45.120503652039325
1739209787.5088222;-45.120503652039325
1739209787.5088248;-38.13080360867914
1739209787.5088274;-45.120503652039325
1739209787.5088303;-38.13080360867914
1739209787.508833;-45.120503652039325
1739209787.5088356;-45.120503652039325
1739209787.5088384;-45.120503652039325
1739209787.508841;-35.57807855764607
1739209787.5088437;-35.57807855764607
1739209787.5088465;-31.141103565318915
1739209787.5088491;-33.981070128970906
1739209787.5088518;-38.13080360867914
1739209787.5088546;-35.57807855764607
1739209787.5088573;-38.13080360867914
1739209787.5088599;-35.57807855764607
1739209787.5088627;-38.13080360867914
1739209787.5088654;-45.120503652039325
1739209787.508868;-38.13080360867914
1739209787.5088708;-33.981070128970906
1739209787.5088735;-45.120503652039325
1739209787.508876;-45.120503652039325
1739209787.508879;-38.13080360867914
1739209787.5088816;-38.13080360867914
1739209787.5088842;-45.120503652039325
1739209787.508887;-35.57807855764607
1739209787.5088897;-35.57807855764607
1739209787.5088923;-45.120503652039325
1739209787.5088952;-38.13080360867914
1739209787.5088978;-38.13080360867914
1739209787.5089004;-45.120503652039325
1739209787.5089033;-45.120503652039325
1739209787.508906;-45.120503652039325
1739209787.5089085;-38.13080360867914
1739209787.5089114;-45.120503652039325
1739209787.508914;-38.13080360867914
1739209787.5089166;-38.13080360867914
1739209787.5089195;-45.120503652039325
1739209787.508922;-45.120503652039325
1739209787.5089247;-45.120503652039325
1739209787.5089276;-45.120503652039325
1739209787.5089302;-45.120503652039325
1739209787.5089328;-38.13080360867914
1739209787.5089357;-38.13080360867914
1739209787.5089383;-45.120503652039325
1739209787.508941;-45.120503652039325
1739209787.5089438;-38.13080360867914
1739209787.5089464;-45.120503652039325
1739209787.5097792;-38.13080360867914
1739209787.5097811;-45.120503652039325
1739209787.509783;-45.120503652039325
1739209787.509785;-35.57807855764607
1739209787.5097868;-38.13080360867914
1739209787.5097888;-45.120503652039325
1739209787.509791;-38.13080360867914
1739209787.5097928;-45.120503652039325
1739209787.5097947;-45.120503652039325
1739209787.5097966;-32.816014438256545
1739209787.5097985;-35.57807855764607
1739209787.5098004;-38.13080360867914
1739209787.5098023;-38.13080360867914
1739209787.5098045;-35.57807855764607
1739209787.5098064;-38.13080360867914
1739209787.5098083;-45.120503652039325
1739209787.5098102;-45.120503652039325
1739209787.509812;-45.120503652039325
1739209787.509814;-45.120503652039325
1739209787.509816;-38.13080360867914
1739209787.509818;-38.13080360867914
1739209787.50982;-45.120503652039325
1739209787.509822;-38.13080360867914
1739209787.5098238;-45.120503652039325
1739209787.5098257;-38.13080360867914
1739209787.5098276;-35.57807855764607
1739209787.5098295;-38.13080360867914
1739209787.5098317;-45.120503652039325
1739209787.5098336;-38.13080360867914
1739209787.5098355;-33.981070128970906
1739209787.5098374;-45.120503652039325
1739209787.5098393;-45.120503652039325
1739209787.5098412;-38.13080360867914
1739209787.509843;-38.13080360867914
1739209787.5098453;-35.57807855764607
1739209787.5098472;-45.120503652039325
1739209787.509849;-38.13080360867914
1739209787.509851;-38.13080360867914
1739209787.509853;-33.981070128970906
1739209787.5098548;-38.13080360867914
1739209787.5098567;-45.120503652039325
1739209787.5098588;-38.13080360867914
1739209787.5098608;-45.120503652039325
1739209787.5098627;-33.981070128970906
1739209787.5098646;-38.13080360867914
1739209787.5098665;-45.120503652039325
1739209787.5098684;-45.120503652039325
1739209787.5098703;-45.120503652039325
1739209787.5098724;-38.13080360867914
1739209787.5098743;-45.120503652039325
1739209787.5098763;-33.981070128970906
1739209787.5098782;-32.816014438256545
1739209787.50988;-45.120503652039325
1739209787.509882;-45.120503652039325
1739209787.5098839;-32.816014438256545
1739209787.509886;-33.981070128970906
1739209787.509888;-38.13080360867914
1739209787.5098898;-38.13080360867914
1739209787.5098917;-45.120503652039325
1739209787.5098937;-38.13080360867914
1739209787.5098956;-45.120503652039325
1739209787.5098975;-45.120503652039325
1739209787.5098996;-45.120503652039325
1739209787.5099015;-38.13080360867914
1739209787.5099034;-45.120503652039325
1739209787.5099053;-45.120503652039325
1739209787.5099072;-38.13080360867914
1739209787.5099092;-33.981070128970906
1739209787.509911;-45.120503652039325
1739209787.5099132;-45.120503652039325
1739209787.509915;-33.981070128970906
1739209787.509917;-32.816014438256545
1739209787.509919;-38.13080360867914
1739209787.5099208;-45.120503652039325
1739209787.5099227;-45.120503652039325
1739209787.5099247;-38.13080360867914
1739209787.5099268;-38.13080360867914
1739209787.5099287;-45.120503652039325
1739209787.5099306;-45.120503652039325
1739209787.5099325;-45.120503652039325
1739209787.5099344;-45.120503652039325
1739209787.5099363;-45.120503652039325
1739209787.5099382;-45.120503652039325
1739209787.5099401;-45.120503652039325
1739209787.5099423;-38.13080360867914
1739209787.5099442;-32.816014438256545
1739209787.509946;-38.13080360867914
1739209787.509948;-45.120503652039325
1739209787.50995;-45.120503652039325
1739209787.5099518;-45.120503652039325
1739209787.5099537;-35.57807855764607
1739209787.509956;-30.49652367304973
1739209787.5099578;-45.120503652039325
1739209787.5099597;-38.13080360867914
1739209787.5099616;-38.13080360867914
1739209787.5099635;-38.13080360867914
1739209787.5099654;-38.13080360867914
1739209787.5099673;-45.120503652039325
1739209787.5099695;-45.120503652039325
1739209787.5099714;-38.13080360867914
1739209787.5099733;-38.13080360867914
1739209787.5099752;-45.120503652039325
1739209787.509977;-35.57807855764607
1739209787.509979;-38.13080360867914
1739209787.509981;-38.13080360867914
1739209787.509983;-45.120503652039325
1739209787.509985;-38.13080360867914
1739209787.5099869;-27.8777449560314
1739209787.5099888;-45.120503652039325
1739209787.5099907;-45.120503652039325
1739209787.5099926;-45.120503652039325
1739209787.5099945;-45.120503652039325
1739209787.5099967;-45.120503652039325
1739209787.5099986;-45.120503652039325
1739209787.5100005;-45.120503652039325
1739209787.5100024;-33.981070128970956
1739209787.5100043;-45.120503652039325
1739209787.5100062;-45.120503652039325
1739209787.510008;-45.120503652039325
1739209787.5100102;-45.120503652039325
1739209787.5100121;-38.13080360867914
1739209787.510014;-45.120503652039325
1739209787.510016;-33.981070128970906
1739209787.5100179;-25.252786309376837
1739209787.5100198;-38.13080360867914
1739209787.5100217;-45.120503652039325
1739209787.5100238;-38.13080360867914
1739209787.5100257;-33.981070128970906
1739209787.5100276;-45.120503652039325
1739209787.5100296;-45.120503652039325
1739209787.5100315;-45.120503652039325
1739209787.5100334;-45.120503652039325
1739209787.5100353;-45.120503652039325
1739209787.5100374;-45.120503652039325
1739209787.5100393;-38.13080360867914
1739209787.5100412;-45.120503652039325
1739209787.5100431;-38.13080360867914
1739209787.510045;-45.120503652039325
1739209787.510047;-38.13080360867914
1739209787.5100489;-26.991370085610736
1739209787.510051;-32.816014438256545
1739209787.510053;-45.120503652039325
1739209787.5100548;-38.13080360867914
1739209787.5100567;-35.57807855764607
1739209787.5100586;-35.57807855764607
1739209787.5100605;-45.120503652039325
1739209787.5100625;-38.13080360867914
1739209787.5100646;-32.816014438256545
1739209787.5100665;-38.13080360867914
1739209787.5100684;-45.120503652039325
1739209787.5100703;-45.120503652039325
1739209787.5100722;-38.13080360867914
1739209787.5100741;-38.13080360867914
1739209787.510076;-35.57807855764607
1739209787.5100782;-45.120503652039325
1739209787.51008;-45.120503652039325
1739209787.510082;-45.120503652039325
1739209787.510084;-33.981070128970906
1739209787.5100858;-33.981070128970906
1739209787.5100877;-45.120503652039325
1739209787.5100896;-45.120503652039325
1739209787.5100918;-38.13080360867914
1739209787.5100937;-45.120503652039325
1739209787.5100956;-31.141103565318915
1739209787.5100975;-32.816014438256545
1739209787.5100994;-38.13080360867914
1739209787.5101013;-38.13080360867914
1739209787.5101032;-38.13080360867914
1739209787.5101054;-32.816014438256545
1739209787.5101073;-45.120503652039325
1739209787.5101092;-45.120503652039325
1739209787.510111;-45.120503652039325
1739209787.510113;-35.57807855764607
1739209787.510115;-35.57807855764607
1739209787.5101168;-38.13080360867914
1739209787.510119;-45.120503652039325
1739209787.5101209;-45.120503652039325
1739209787.5101228;-33.981070128970906
1739209787.5101247;-45.120503652039325
1739209787.5101266;-33.981070128970906
1739209787.5101285;-28.58837851428586
1739209787.5101304;-38.13080360867914
1739209787.5101326;-45.120503652039325
1739209787.5101345;-33.981070128970906
1739209787.5101364;-33.981070128970906
1739209787.5101383;-45.120503652039325
1739209787.5101402;-33.981070128970906
1739209787.510142;-45.120503652039325
1739209787.510144;-32.81601443825658
1739209787.5101461;-38.13080360867914
1739209787.510148;-38.13080360867914
1739209787.51015;-45.120503652039325
1739209787.5101519;-45.120503652039325
1739209787.5101538;-35.57807855764607
1739209787.5101557;-45.120503652039325
1739209787.5101576;-33.981070128970906
1739209787.5101597;-31.141103565318915
1739209787.5101616;-45.120503652039325
1739209787.5101635;-45.120503652039325
1739209787.5101655;-38.13080360867914
1739209787.5101674;-38.13080360867914
1739209787.5101693;-45.120503652039325
1739209787.5101712;-38.13080360867914
1739209787.510173;-38.13080360867914
1739209787.5101752;-45.120503652039325
1739209787.5101771;-45.120503652039325
1739209787.510179;-38.13080360867914
1739209787.510181;-35.57807855764607
1739209787.5101829;-38.13080360867914
1739209787.5101848;-45.120503652039325
1739209787.5101867;-38.13080360867914
1739209787.5101888;-35.57807855764607
1739209787.5101907;-38.13080360867914
1739209787.5101926;-45.120503652039325
1739209787.5101945;-38.13080360867914
1739209787.5101964;-38.13080360867914
1739209787.5101984;-45.120503652039325
1739209787.5102003;-45.120503652039325
1739209787.5102024;-38.13080360867914
1739209787.5102043;-45.120503652039325
1739209787.5102062;-38.13080360867914
1739209787.5102081;-45.120503652039325
1739209787.51021;-38.13080360867914
1739209787.510212;-38.13080360867914
1739209787.5102139;-38.13080360867914
1739209787.510216;-33.981070128970906
1739209787.510218;-38.13080360867914
1739209787.5102198;-45.120503652039325
1739209787.5102217;-35.57807855764607
1739209787.5102236;-38.13080360867914
1739209787.5102255;-38.13080360867914
1739209787.5102274;-45.120503652039325
1739209787.5102296;-45.120503652039325
1739209787.5102315;-38.13080360867914
1739209787.5102334;-45.120503652039325
1739209787.5102353;-45.120503652039325
1739209787.5102372;-38.13080360867914
1739209787.5102391;-35.57807855764607
1739209787.510241;-38.13080360867914
1739209787.5102432;-45.120503652039325
1739209787.510245;-35.57807855764607
1739209787.510247;-38.13080360867914
1739209787.510249;-45.120503652039325
1739209787.5102508;-38.13080360867914
1739209787.5102527;-33.981070128970906
1739209787.5102546;-45.120503652039325
1739209787.5102568;-45.120503652039325
1739209787.5102587;-33.981070128970906
1739209787.5102606;-45.120503652039325
1739209787.5102625;-45.120503652039325
1739209787.5102644;-38.13080360867914
1739209787.5102663;-45.120503652039325
1739209787.5102682;-33.981070128970906
1739209787.5102704;-45.120503652039325
1739209787.5102723;-38.13080360867914
1739209787.5102742;-38.13080360867914
1739209787.510276;-38.13080360867914
1739209787.510278;-38.13080360867914
1739209787.51028;-45.120503652039325
1739209787.5102818;-35.57807855764607
1739209787.510284;-33.981070128970906
1739209787.5102859;-45.120503652039325
1739209787.5102878;-45.120503652039325
1739209787.5102897;-35.57807855764607
1739209787.5102916;-45.120503652039325
1739209787.5102935;-45.120503652039325
1739209787.5102954;-38.13080360867914
1739209787.5102975;-35.57807855764607
1739209787.5102994;-38.13080360867914
1739209787.5103014;-45.120503652039325
1739209787.5103033;-45.120503652039325
1739209787.5103052;-45.120503652039325
1739209787.510307;-38.13080360867914
1739209787.510309;-38.13080360867914
1739209787.5103111;-45.120503652039325
1739209787.510313;-38.13080360867914
1739209787.510315;-38.13080360867914
1739209787.5103168;-45.120503652039325
1739209787.5103188;-38.13080360867914
1739209787.5103207;-35.57807855764607
1739209787.5103226;-38.13080360867914
1739209787.5103247;-45.120503652039325
1739209787.5103266;-38.13080360867914
1739209787.5103285;-32.816014438256545
1739209787.5103304;-33.981070128970906
1739209787.5103323;-45.120503652039325
1739209787.5103343;-38.13080360867914
1739209787.5103362;-32.816014438256545
1739209787.5103383;-45.120503652039325
1739209787.5103402;-45.120503652039325
1739209787.5103421;-38.13080360867914
1739209787.510344;-35.57807855764607
1739209787.510346;-38.13080360867914
1739209787.5103478;-35.57807855764607
1739209787.5103498;-38.13080360867914
1739209787.510352;-33.981070128970906
1739209787.5103538;-33.981070128970906
1739209787.5103557;-45.120503652039325
1739209787.5103576;-38.13080360867914
1739209787.5103595;-38.13080360867914
1739209787.5103614;-45.120503652039325
1739209787.5103633;-45.120503652039325
1739209787.5103655;-38.13080360867914
1739209787.5103674;-35.57807855764607
1739209787.5103693;-35.57807855764607
1739209787.5103712;-45.120503652039325
1739209787.510373;-45.120503652039325
1739209787.510375;-35.57807855764607
1739209787.510377;-38.13080360867914
1739209787.510379;-38.13080360867914
1739209787.510381;-38.13080360867914
1739209787.510383;-35.57807855764607
1739209787.5103848;-38.13080360867914
1739209787.5103867;-45.120503652039325
1739209787.5103886;-35.57807855764607
1739209787.5103905;-45.120503652039325
1739209787.5103924;-35.57807855764607
1739209787.5103946;-45.120503652039325
1739209787.5103965;-45.120503652039325
1739209787.5103984;-38.13080360867914
1739209787.5104003;-38.13080360867914
1739209787.5104022;-38.13080360867914
1739209787.510404;-45.120503652039325
1739209787.510406;-38.13080360867914
1739209787.5104082;-38.13080360867914
1739209787.51041;-38.13080360867914
1739209787.510412;-38.13080360867914
1739209787.510414;-45.120503652039325
1739209787.5104158;-45.120503652039325
1739209787.5104177;-45.120503652039325
1739209787.5104196;-38.13080360867914
1739209787.5104218;-45.120503652039325
1739209787.5104237;-38.13080360867914
1739209787.5104256;-38.13080360867914
1739209787.5104275;-45.120503652039325
1739209787.5104294;-45.120503652039325
1739209787.5104313;-45.120503652039325
1739209787.5104332;-38.13080360867914
1739209787.5104353;-45.120503652039325
1739209787.5104373;-45.120503652039325
1739209787.5104392;-45.120503652039325
1739209787.510441;-33.981070128970906
1739209787.510443;-31.141103565318915
1739209787.5104449;-45.120503652039325
1739209787.5104468;-38.13080360867914
1739209787.510449;-35.57807855764607
1739209787.5104508;-33.981070128970906
1739209787.5104527;-45.120503652039325
1739209787.5104547;-45.120503652039325
1739209787.5104566;-38.13080360867914
1739209787.5104585;-45.120503652039325
1739209787.5104604;-38.13080360867914
1739209787.5104625;-35.57807855764607
1739209787.5104644;-38.13080360867914
1739209787.5104663;-45.120503652039325
1739209787.5104682;-38.13080360867914
1739209787.5104702;-45.120503652039325
1739209787.510472;-38.13080360867914
1739209787.510474;-45.120503652039325
1739209787.510476;-45.120503652039325
1739209787.510478;-35.57807855764607
1739209787.51048;-32.816014438256545
1739209787.5104818;-38.13080360867914
1739209787.5104837;-45.120503652039325
1739209787.5104856;-38.13080360867914
1739209787.5104876;-38.13080360867914
1739209787.5104897;-33.981070128970906
1739209787.5104916;-45.120503652039325
1739209787.5104935;-38.13080360867914
1739209787.5104954;-45.120503652039325
1739209787.5104973;-45.120503652039325
1739209787.5104992;-38.13080360867914
1739209787.5105011;-38.13080360867914
1739209787.5105033;-45.120503652039325
1739209787.5105052;-32.81601443825658
1739209787.510507;-38.13080360867914
1739209787.510509;-45.120503652039325
1739209787.510511;-35.57807855764607
1739209787.5105128;-45.120503652039325
1739209787.5105147;-38.13080360867914
1739209787.510517;-45.120503652039325
1739209787.5105188;-38.13080360867914
1739209787.5105207;-28.992665084841942
1739209787.5105226;-45.120503652039325
1739209787.5105245;-45.120503652039325
1739209787.5105264;-45.120503652039325
1739209787.5105283;-38.13080360867914
1739209787.5105305;-38.13080360867914
1739209787.5105324;-33.981070128970906
1739209787.5105343;-45.120503652039325
1739209787.5105362;-32.816014438256545
1739209787.510538;-32.816014438256545
1739209787.51054;-45.120503652039325
1739209787.510542;-45.120503652039325
1739209787.510544;-38.13080360867914
1739209787.510546;-35.57807855764607
1739209787.5105479;-45.120503652039325
1739209787.5105498;-38.13080360867914
1739209787.5105517;-31.141103565318915
1739209787.5105536;-35.57807855764607
1739209787.5105555;-35.57807855764607
1739209787.5105577;-45.120503652039325
1739209787.5105596;-38.13080360867914
1739209787.5105615;-45.120503652039325
1739209787.5105634;-45.120503652039325
1739209787.5105653;-45.120503652039325
1739209787.5105672;-38.13080360867914
1739209787.510569;-38.13080360867914
1739209787.5105712;-33.981070128970906
1739209787.5105731;-38.13080360867914
1739209787.510575;-45.120503652039325
1739209787.510577;-45.120503652039325
1739209787.5105789;-38.13080360867914
1739209787.5105808;-38.13080360867914
1739209787.5105827;-38.13080360867914
1739209787.5105848;-45.120503652039325
1739209787.5105867;-38.13080360867914
1739209787.5105886;-38.13080360867914
1739209787.5105906;-45.120503652039325
1739209787.5105925;-45.120503652039325
1739209787.5105944;-38.13080360867914
1739209787.5105963;-45.120503652039325
1739209787.5105984;-33.981070128970906
1739209787.5106003;-45.120503652039325
1739209787.5106022;-45.120503652039325
1739209787.5106041;-38.13080360867914
1739209787.510606;-33.981070128970906
1739209787.510608;-38.13080360867914
1739209787.5106099;-45.120503652039325
1739209787.5106118;-38.13080360867914
1739209787.510614;-31.141103565318915
1739209787.5106158;-38.13080360867914
1739209787.5106177;-33.981070128970906
1739209787.5106196;-45.120503652039325
1739209787.5106215;-38.13080360867914
1739209787.5106235;-38.13080360867914
1739209787.5106254;-33.981070128970906
1739209787.5106275;-45.120503652039325
1739209787.5106294;-38.13080360867914
1739209787.5106313;-38.13080360867914
1739209787.5106332;-38.13080360867914
1739209787.5106351;-45.120503652039325
1739209787.510637;-38.13080360867914
1739209787.510639;-32.816014438256545
1739209787.510641;-38.13080360867914
1739209787.510643;-45.120503652039325
1739209787.510645;-33.981070128970906
1739209787.5106468;-32.816014438256545
1739209787.5106487;-38.13080360867914
1739209787.5106506;-45.120503652039325
1739209787.5106525;-45.120503652039325
1739209787.5106547;-45.120503652039325
1739209787.5106566;-45.120503652039325
1739209787.5106585;-45.120503652039325
1739209787.5106604;-45.120503652039325
1739209787.5106623;-38.13080360867914
1739209787.5106642;-38.13080360867914
1739209787.5106661;-38.13080360867914
1739209787.5106683;-38.13080360867914
1739209787.5106702;-38.13080360867914
1739209787.510672;-38.13080360867914
1739209787.510674;-38.13080360867914
1739209787.510676;-38.13080360867914
1739209787.5106778;-45.120503652039325
1739209787.5106797;-45.120503652039325
1739209787.5106819;-38.13080360867914
1739209787.5106838;-38.13080360867914
1739209787.5106857;-45.120503652039325
1739209787.5106876;-38.13080360867914
1739209787.5106895;-38.13080360867914
1739209787.5106914;-33.981070128970906
1739209787.5106933;-38.13080360867914
1739209787.5106955;-38.13080360867914
1739209787.5106974;-38.13080360867914
1739209787.5106993;-38.13080360867914
1739209787.5107012;-45.120503652039325
1739209787.510703;-33.981070128970906
1739209787.510705;-45.120503652039325
1739209787.510707;-45.120503652039325
1739209787.510709;-32.816014438256545
1739209787.510711;-38.13080360867914
1739209787.5107129;-45.120503652039325
1739209787.5107148;-38.13080360867914
1739209787.5107167;-32.816014438256545
1739209787.5107186;-38.13080360867914
1739209787.5107205;-45.120503652039325
1739209787.5107226;-33.981070128970906
1739209787.5107245;-35.57807855764607
1739209787.5107265;-38.13080360867914
1739209787.5107284;-45.120503652039325
1739209787.5107303;-45.120503652039325
1739209787.5107322;-45.120503652039325
1739209787.510734;-45.120503652039325
1739209787.5107362;-45.120503652039325
1739209787.5107381;-45.120503652039325
1739209787.51074;-45.120503652039325
1739209787.510742;-45.120503652039325
1739209787.5107439;-45.120503652039325
1739209787.5107458;-45.120503652039325
1739209787.5107477;-45.120503652039325
1739209787.5107498;-45.120503652039325
1739209787.5107517;-45.120503652039325
1739209787.5107536;-45.120503652039325
1739209787.5107555;-45.120503652039325
1739209787.5107574;-45.120503652039325
1739209787.5107594;-35.57807855764607
1739209787.5107613;-35.57807855764607
1739209787.5107634;-45.120503652039325
1739209787.5107653;-45.120503652039325
1739209787.5107672;-32.816014438256545
1739209787.5107691;-38.13080360867914
1739209787.510771;-45.120503652039325
1739209787.510773;-45.120503652039325
1739209787.5107749;-45.120503652039325
1739209787.510777;-38.13080360867914
1739209787.510779;-35.57807855764607
1739209787.5107808;-45.120503652039325
1739209787.5107827;-32.816014438256545
1739209787.5107846;-38.13080360867914
1739209787.5107865;-38.13080360867914
1739209787.5107884;-35.57807855764607
1739209787.5107906;-32.816014438256545
1739209787.5107925;-38.13080360867914
1739209787.5107944;-45.120503652039325
1739209787.5107963;-38.13080360867914
1739209787.5107982;-38.13080360867914
1739209787.5108001;-33.981070128970906
1739209787.510802;-45.120503652039325
1739209787.5108042;-38.13080360867914
1739209787.510806;-33.981070128970906
1739209787.510808;-38.13080360867914
1739209787.51081;-35.57807855764607
1739209787.5108118;-38.13080360867914
1739209787.5108137;-38.13080360867914
1739209787.5108156;-38.13080360867914
1739209787.5108178;-33.981070128970906
1739209787.5108197;-31.141103565318915
1739209787.5108216;-45.120503652039325
