CAN Message; 0x98:000044bc4cc11e9d
1739209631.7998726;-45.120503652039325
1739209631.799873;-33.981070128970906
1739209631.7998736;-38.13080360867914
1739209631.799874;-45.120503652039325
1739209631.7998745;-33.981070128970906
1739209631.799875;-35.57807855764607
1739209631.7998755;-45.120503652039325
1739209631.799876;-45.120503652039325
1739209631.7998765;-38.13080360867914
1739209631.7998772;-45.120503652039325
1739209631.7998776;-45.120503652039325
1739209631.7998781;-38.13080360867914
1739209631.7998786;-38.13080360867914
1739209631.799879;-38.13080360867914
1739209631.7998796;-45.120503652039325
1739209631.79988;-35.57807855764607
1739209631.7998805;-38.13080360867914
1739209631.799881;-45.120503652039325
1739209631.7998815;-45.120503652039325
1739209631.799882;-38.13080360867914
1739209631.7998824;-45.120503652039325
1739209631.799883;-33.981070128970906
1739209631.7998834;-38.13080360867914
1739209631.7998838;-45.120503652039325
1739209631.7998843;-38.13080360867914
1739209631.7998848;-33.981070128970906
1739209631.7998853;-33.981070128970906
1739209631.7998857;-38.13080360867914
1739209631.7998862;-38.13080360867914
1739209631.7998867;-45.120503652039325
1739209631.7998872;-45.120503652039325
1739209631.7998877;-45.120503652039325
1739209631.7998881;-38.13080360867914
1739209631.7998886;-38.13080360867914
1739209631.799889;-31.141103565318915
1739209631.7998896;-38.13080360867914
1739209631.79989;-45.120503652039325
1739209631.7998905;-35.57807855764607
1739209631.799891;-38.13080360867914
1739209631.7998915;-38.13080360867914
1739209631.799892;-38.13080360867914
1739209631.7998924;-38.13080360867914
1739209631.799893;-31.141103565318915
1739209631.7998934;-35.57807855764607
1739209631.7998939;-38.13080360867914
1739209631.7998943;-45.120503652039325
1739209631.7998948;-45.120503652039325
1739209631.7998953;-45.120503652039325
1739209631.7998958;-45.120503652039325
1739209631.7998962;-38.13080360867914
1739209631.7998967;-28.992665084841942
1739209631.7998972;-45.120503652039325
1739209631.7998977;-45.120503652039325
1739209631.7998981;-45.120503652039325
1739209631.7998989;-33.981070128970906
1739209631.7998993;-33.981070128970906
1739209631.7998998;-45.120503652039325
1739209631.7999003;-45.120503652039325
1739209631.7999008;-32.816014438256545
1739209631.7999012;-38.13080360867914
1739209631.7999017;-38.13080360867914
1739209631.7999022;-45.120503652039325
1739209631.7999027;-45.120503652039325
1739209631.7999032;-45.120503652039325
1739209631.7999036;-45.120503652039325
1739209631.799904;-45.120503652039325
1739209631.7999046;-38.13080360867914
1739209631.799905;-38.13080360867914
1739209631.7999055;-45.120503652039325
1739209631.799906;-45.120503652039325
1739209631.7999065;-45.120503652039325
1739209631.799907;-38.13080360867914
1739209631.7999074;-45.120503652039325
1739209631.799908;-45.120503652039325
1739209631.7999084;-27.267205301931607
1739209631.7999089;-35.57807855764607
1739209631.7999094;-38.13080360867914
1739209631.7999098;-45.120503652039325
1739209631.7999103;-38.13080360867914
1739209631.7999108;-38.13080360867914
1739209631.7999113;-38.13080360867914
1739209631.7999117;-45.120503652039325
1739209631.7999122;-33.981070128970956
1739209631.7999127;-38.13080360867914
1739209631.7999132;-38.13080360867914
1739209631.7999136;-45.120503652039325
1739209631.7999141;-35.57807855764607
1739209631.7999146;-35.57807855764607
1739209631.799915;-38.13080360867914
1739209631.7999156;-38.13080360867914
1739209631.799916;-27.267205301931607
1739209631.7999165;-31.141103565318893
1739209631.799917;-38.13080360867914
1739209631.7999175;-45.120503652039325
1739209631.799918;-30.49652367304973
1739209631.7999184;-32.816014438256545
1739209631.799919;-45.120503652039325
1739209631.7999194;-45.120503652039325
1739209631.79992;-38.13080360867914
1739209631.7999206;-38.13080360867914
1739209631.799921;-38.13080360867914
1739209631.7999215;-45.120503652039325
1739209631.799922;-33.981070128970906
1739209631.7999225;-35.57807855764607
1739209631.799923;-45.120503652039325
1739209631.7999234;-45.120503652039325
1739209631.799924;-38.13080360867914
1739209631.7999244;-32.816014438256545
1739209631.7999249;-38.13080360867914
1739209631.7999253;-45.120503652039325
1739209631.7999258;-45.120503652039325
1739209631.7999263;-32.816014438256545
1739209631.7999268;-45.120503652039325
1739209631.7999272;-45.120503652039325
1739209631.7999277;-33.981070128970906
1739209631.7999282;-38.13080360867914
1739209631.7999287;-45.120503652039325
1739209631.7999291;-45.120503652039325
1739209631.7999296;-33.981070128970906
1739209631.79993;-38.13080360867914
1739209631.7999306;-45.120503652039325
1739209631.799931;-45.120503652039325
1739209631.7999315;-38.13080360867914
1739209631.799932;-33.981070128970906
1739209631.7999325;-38.13080360867914
1739209631.799933;-38.13080360867914
1739209631.7999334;-45.120503652039325
1739209631.799934;-38.13080360867914
1739209631.7999344;-38.13080360867914
1739209631.7999349;-45.120503652039325
1739209631.7999353;-35.57807855764607
1739209631.7999358;-33.981070128970906
1739209631.7999363;-45.120503652039325
1739209631.7999368;-45.120503652039325
1739209631.7999372;-31.141103565318915
1739209631.7999377;-33.981070128970906
1739209631.7999382;-45.120503652039325
1739209631.7999387;-35.57807855764607
1739209631.7999392;-45.120503652039325
1739209631.7999396;-45.120503652039325
1739209631.79994;-45.120503652039325
1739209631.7999406;-45.120503652039325
1739209631.799941;-45.120503652039325
1739209631.7999418;-38.13080360867914
1739209631.7999423;-45.120503652039325
1739209631.7999427;-38.13080360867914
1739209631.7999432;-35.57807855764607
1739209631.7999437;-35.57807855764607
1739209631.7999442;-38.13080360867914
1739209631.7999446;-38.13080360867914
1739209631.799945;-45.120503652039325
1739209631.7999456;-45.120503652039325
1739209631.799946;-32.816014438256545
1739209631.7999465;-38.13080360867914
1739209631.799947;-38.13080360867914
1739209631.7999475;-38.13080360867914
1739209631.799948;-35.57807855764607
1739209631.7999485;-38.13080360867914
1739209631.799949;-35.57807855764607
1739209631.7999494;-32.816014438256545
1739209631.79995;-45.120503652039325
1739209631.7999504;-38.13080360867914
1739209631.7999508;-45.120503652039325
1739209631.7999513;-38.13080360867914
1739209631.7999518;-38.13080360867914
1739209631.7999523;-35.57807855764607
1739209631.7999527;-38.13080360867914
1739209631.7999532;-45.120503652039325
1739209631.7999537;-38.13080360867914
1739209631.7999542;-33.981070128970906
1739209631.7999547;-38.13080360867914
1739209631.7999551;-45.120503652039325
1739209631.7999556;-38.13080360867914
1739209631.799956;-45.120503652039325
1739209631.7999566;-45.120503652039325
1739209631.799957;-45.120503652039325
1739209631.7999575;-38.13080360867914
1739209631.799958;-45.120503652039325
1739209631.7999585;-38.13080360867914
1739209631.799959;-45.120503652039325
1739209631.7999594;-45.120503652039325
1739209631.79996;-33.981070128970906
1739209631.7999604;-38.13080360867914
1739209631.7999609;-45.120503652039325
1739209631.7999613;-45.120503652039325
1739209631.7999618;-35.57807855764607
1739209631.7999623;-38.13080360867914
1739209631.799963;-45.120503652039325
1739209631.7999635;-45.120503652039325
1739209631.799964;-45.120503652039325
1739209631.7999644;-45.120503652039325
1739209631.799965;-45.120503652039325
1739209631.7999654;-45.120503652039325
1739209631.7999659;-45.120503652039325
1739209631.7999663;-45.120503652039325
1739209631.7999668;-45.120503652039325
1739209631.7999673;-45.120503652039325
1739209631.7999678;-45.120503652039325
1739209631.7999682;-38.13080360867914
1739209631.7999687;-38.13080360867914
1739209631.7999692;-45.120503652039325
1739209631.7999697;-45.120503652039325
1739209631.7999701;-45.120503652039325
1739209631.7999706;-38.13080360867914
1739209631.799971;-38.13080360867914
1739209631.7999716;-45.120503652039325
1739209631.799972;-33.981070128970906
1739209631.7999725;-38.13080360867914
1739209631.799973;-35.57807855764607
1739209631.7999735;-45.120503652039325
1739209631.799974;-38.13080360867914
1739209631.7999744;-38.13080360867914
1739209631.799975;-38.13080360867914
1739209631.7999754;-45.120503652039325
1739209631.7999759;-38.13080360867914
1739209631.7999763;-33.981070128970906
1739209631.7999768;-38.13080360867914
1739209631.7999773;-45.120503652039325
1739209631.7999778;-45.120503652039325
1739209631.7999783;-38.13080360867914
1739209631.7999787;-45.120503652039325
1739209631.7999792;-45.120503652039325
1739209631.7999797;-31.141103565318915
1739209631.7999802;-35.57807855764607
1739209631.7999806;-45.120503652039325
1739209631.799981;-45.120503652039325
1739209631.7999816;-38.13080360867914
1739209631.799982;-35.57807855764607
1739209631.7999825;-45.120503652039325
1739209631.799983;-45.120503652039325
1739209631.7999835;-38.13080360867914
1739209631.799984;-38.13080360867914
1739209631.7999847;-38.13080360867914
1739209631.7999852;-45.120503652039325
1739209631.7999856;-45.120503652039325
1739209631.7999861;-35.57807855764607
1739209631.7999866;-45.120503652039325
1739209631.799987;-38.13080360867914
1739209631.7999876;-33.981070128970956
1739209631.799988;-38.13080360867914
1739209631.7999885;-38.13080360867914
1739209631.799989;-45.120503652039325
1739209631.7999895;-38.13080360867914
1739209631.79999;-38.13080360867914
1739209631.7999904;-45.120503652039325
1739209631.799991;-38.13080360867914
1739209631.7999914;-31.141103565318915
1739209631.7999918;-38.13080360867914
1739209631.7999923;-45.120503652039325
1739209631.7999928;-38.13080360867914
1739209631.7999933;-38.13080360867914
1739209631.7999938;-38.13080360867914
1739209631.7999942;-38.13080360867914
1739209631.7999947;-35.57807855764607
1739209631.7999952;-45.120503652039325
1739209631.7999957;-45.120503652039325
1739209631.7999961;-33.981070128970906
1739209631.7999966;-45.120503652039325
1739209631.799997;-38.13080360867914
1739209631.7999976;-38.13080360867914
1739209631.799998;-38.13080360867914
1739209631.7999985;-32.816014438256545
1739209631.799999;-38.13080360867914
1739209631.7999995;-45.120503652039325
1739209631.8;-38.13080360867914
1739209631.8000004;-45.120503652039325
1739209631.800001;-45.120503652039325
1739209631.8000014;-45.120503652039325
1739209631.8000019;-33.981070128970906
1739209631.8000023;-45.120503652039325
1739209631.8000028;-28.58837851428586
1739209631.8000033;-32.816014438256545
1739209631.8000038;-45.120503652039325
1739209631.8000042;-35.57807855764607
1739209631.8000047;-38.13080360867914
1739209631.8000052;-45.120503652039325
1739209631.800006;-45.120503652039325
1739209631.8000064;-35.57807855764607
1739209631.8000069;-38.13080360867914
1739209631.8000073;-45.120503652039325
1739209631.8000078;-38.13080360867914
1739209631.8000083;-45.120503652039325
1739209631.8000088;-38.13080360867914
1739209631.8000093;-38.13080360867914
1739209631.8000097;-38.13080360867914
1739209631.8000102;-45.120503652039325
1739209631.8000107;-30.49652367304973
1739209631.8000112;-32.816014438256545
1739209631.8000116;-45.120503652039325
1739209631.800012;-45.120503652039325
1739209631.8000126;-45.120503652039325
1739209631.800013;-45.120503652039325
1739209631.8000135;-45.120503652039325
1739209631.800014;-38.13080360867914
1739209631.8000145;-38.13080360867914
1739209631.800015;-38.13080360867914
1739209631.8000154;-38.13080360867914
1739209631.800016;-38.13080360867914
1739209631.8000164;-45.120503652039325
1739209631.8000169;-38.13080360867914
1739209631.8000174;-38.13080360867914
1739209631.8000178;-33.981070128970906
1739209631.8000183;-45.120503652039325
1739209631.8000188;-45.120503652039325
1739209631.8000193;-38.13080360867914
1739209631.8000197;-45.120503652039325
1739209631.8000202;-45.120503652039325
1739209631.8000207;-38.13080360867914
1739209631.8000212;-38.13080360867914
1739209631.8000216;-45.120503652039325
1739209631.8000221;-38.13080360867914
1739209631.8000226;-31.141103565318893
1739209631.800023;-45.120503652039325
1739209631.8000236;-38.13080360867914
1739209631.800024;-38.13080360867914
1739209631.8000245;-33.981070128970956
1739209631.800025;-38.13080360867914
1739209631.8000255;-35.57807855764607
1739209631.800026;-45.120503652039325
1739209631.8000264;-38.13080360867914
1739209631.800027;-45.120503652039325
1739209631.8000276;-38.13080360867914
1739209631.800028;-45.120503652039325
1739209631.8000286;-38.13080360867914
1739209631.800029;-38.13080360867914
1739209631.8000295;-32.816014438256545
1739209631.80003;-45.120503652039325
1739209631.8000305;-45.120503652039325
1739209631.800031;-38.13080360867914
1739209631.8000314;-38.13080360867914
1739209631.800032;-38.13080360867914
1739209631.8000324;-38.13080360867914
1739209631.8000329;-38.13080360867914
1739209631.8000333;-38.13080360867914
1739209631.8000338;-45.120503652039325
1739209631.8000343;-38.13080360867914
1739209631.8000348;-38.13080360867914
1739209631.8000352;-45.120503652039325
1739209631.8000357;-45.120503652039325
1739209631.8000362;-38.13080360867914
1739209631.8000367;-38.13080360867914
1739209631.8000371;-45.120503652039325
1739209631.8000376;-38.13080360867914
1739209631.800038;-33.981070128970906
1739209631.8000386;-38.13080360867914
1739209631.800039;-45.120503652039325
1739209631.8000395;-38.13080360867914
1739209631.80004;-38.13080360867914
1739209631.8000405;-38.13080360867914
1739209631.800041;-45.120503652039325
1739209631.8000414;-35.57807855764607
1739209631.800042;-38.13080360867914
1739209631.8000424;-45.120503652039325
1739209631.8000429;-35.57807855764607
1739209631.8000433;-38.13080360867914
1739209631.8000438;-35.57807855764607
1739209631.8000443;-38.13080360867914
1739209631.8000448;-45.120503652039325
1739209631.8000453;-45.120503652039325
1739209631.8000457;-45.120503652039325
1739209631.8000462;-45.120503652039325
1739209631.8000467;-38.13080360867914
1739209631.8000472;-38.13080360867914
1739209631.8000476;-33.981070128970906
1739209631.800048;-38.13080360867914
1739209631.8000488;-38.13080360867914
1739209631.8000493;-35.57807855764607
1739209631.8000498;-38.13080360867914
1739209631.8000503;-33.981070128970906
1739209631.8000507;-38.13080360867914
1739209631.8000512;-33.981070128970906
1739209631.8000517;-45.120503652039325
1739209631.8000522;-38.13080360867914
1739209631.8000526;-38.13080360867914
1739209631.8000531;-38.13080360867914
1739209631.8000536;-38.13080360867914
1739209631.800054;-28.58837851428586
1739209631.8000546;-38.13080360867914
1739209631.800055;-38.13080360867914
1739209631.8000555;-35.57807855764607
1739209631.800056;-38.13080360867914
1739209631.8000565;-38.13080360867914
1739209631.800057;-45.120503652039325
1739209631.8000574;-33.981070128970906
1739209631.800058;-31.141103565318915
1739209631.8000584;-45.120503652039325
1739209631.8000588;-38.13080360867914
1739209631.8000593;-38.13080360867914
1739209631.800063;-38.13080360867914
1739209631.8000667;-38.13080360867914
1739209631.8000703;-45.120503652039325
1739209631.8000739;-38.13080360867914
1739209631.8000777;-33.981070128970906
1739209631.8000813;-45.120503652039325
1739209631.800085;-45.120503652039325
1739209631.8000886;-38.13080360867914
1739209631.8000922;-38.13080360867914
1739209631.800096;-45.120503652039325
1739209631.8000996;-38.13080360867914
1739209631.8001032;-38.13080360867914
1739209631.800107;-38.13080360867914
1739209631.8001106;-45.120503652039325
1739209631.8001142;-38.13080360867914
1739209631.800118;-35.57807855764607
1739209631.8001215;-38.13080360867914
1739209631.8001251;-38.13080360867914
1739209631.800129;-35.57807855764607
1739209631.8001325;-38.13080360867914
1739209631.8001363;-33.981070128970906
1739209631.80014;-45.120503652039325
1739209631.8001435;-38.13080360867914
1739209631.8001473;-33.981070128970906
1739209631.8001509;-38.13080360867914
1739209631.8001544;-45.120503652039325
1739209631.8001583;-33.981070128970906
1739209631.8001618;-38.13080360867914
1739209631.8001654;-31.141103565318915
1739209631.8001692;-38.13080360867914
1739209631.8001728;-38.13080360867914
1739209631.8001764;-35.57807855764607
1739209631.8001802;-45.120503652039325
1739209631.8001838;-45.120503652039325
1739209631.8001876;-33.981070128970906
1739209631.8001912;-38.13080360867914
1739209631.8001947;-29.438486411369354
1739209631.8001986;-45.120503652039325
1739209631.8002021;-35.57807855764607
1739209631.8002057;-38.13080360867914
1739209631.8002095;-38.13080360867914
1739209631.800213;-45.120503652039325
1739209631.8002167;-38.13080360867914
1739209631.8002205;-38.13080360867914
1739209631.800224;-33.981070128970906
1739209631.8002276;-35.57807855764607
1739209631.8002315;-38.13080360867914
1739209631.800235;-38.13080360867914
1739209631.8002388;-45.120503652039325
1739209631.8002424;-45.120503652039325
1739209631.800246;-38.13080360867914
1739209631.8002498;-38.13080360867914
1739209631.8002534;-38.13080360867914
1739209631.800257;-45.120503652039325
1739209631.8002608;-45.120503652039325
1739209631.8002644;-33.981070128970906
1739209631.800268;-38.13080360867914
1739209631.8002717;-45.120503652039325
1739209631.8002753;-38.13080360867914
1739209631.800279;-38.13080360867914
1739209631.8002827;-45.120503652039325
1739209631.8002863;-45.120503652039325
1739209631.80029;-38.13080360867914
1739209631.8002937;-45.120503652039325
1739209631.8002973;-45.120503652039325
1739209631.800301;-38.13080360867914
1739209631.8003047;-45.120503652039325
1739209631.8003082;-38.13080360867914
1739209631.800312;-38.13080360867914
1739209631.8003156;-38.13080360867914
1739209631.8003192;-45.120503652039325
1739209631.800323;-45.120503652039325
1739209631.8003266;-33.981070128970906
1739209631.8003302;-38.13080360867914
1739209631.800334;-38.13080360867914
1739209631.8003376;-35.57807855764607
1739209631.8003414;-38.13080360867914
1739209631.800345;-38.13080360867914
1739209631.8003485;-38.13080360867914
1739209631.8003523;-45.120503652039325
1739209631.800356;-45.120503652039325
1739209631.8003595;-33.981070128970906
1739209631.8003633;-38.13080360867914
1739209631.8003669;-38.13080360867914
1739209631.8003705;-35.57807855764607
1739209631.8003743;-45.120503652039325
1739209631.8003778;-45.120503652039325
1739209631.8003814;-38.13080360867914
1739209631.8003852;-45.120503652039325
1739209631.8003888;-45.120503652039325
1739209631.8003926;-38.13080360867914
1739209631.8003962;-45.120503652039325
1739209631.8003998;-45.120503652039325
1739209631.8004036;-45.120503652039325
1739209631.8004072;-33.981070128970906
1739209631.8004107;-38.13080360867914
1739209631.8004146;-38.13080360867914
1739209631.8004181;-45.120503652039325
1739209631.8004217;-38.13080360867914
1739209631.8004255;-38.13080360867914
1739209631.800429;-45.120503652039325
1739209631.8004327;-30.49652367304973
1739209631.8004365;-38.13080360867914
1739209631.80044;-35.57807855764607
1739209631.800444;-38.13080360867914
1739209631.8004475;-38.13080360867914
1739209631.800451;-38.13080360867914
1739209631.8004549;-33.981070128970906
1739209631.8004584;-38.13080360867914
1739209631.800462;-45.120503652039325
1739209631.8004658;-38.13080360867914
1739209631.8004694;-35.57807855764607
1739209631.800473;-38.13080360867914
1739209631.8004768;-45.120503652039325
1739209631.8004804;-45.120503652039325
1739209631.800484;-45.120503652039325
1739209631.8004878;-38.13080360867914
1739209631.8004913;-45.120503652039325
1739209631.8004951;-38.13080360867914
1739209631.8004987;-38.13080360867914
1739209631.8005023;-38.13080360867914
1739209631.800506;-38.13080360867914
1739209631.8005097;-38.13080360867914
1739209631.8005133;-38.13080360867914
1739209631.800517;-38.13080360867914
1739209631.8005207;-28.58837851428586
1739209631.8005242;-35.57807855764607
1739209631.800528;-38.13080360867914
1739209631.8005316;-32.816014438256545
1739209631.8005352;-31.141103565318893
1739209631.800539;-38.13080360867914
1739209631.8005426;-35.57807855764607
1739209631.8005464;-45.120503652039325
1739209631.80055;-38.13080360867914
1739209631.8005536;-45.120503652039325
1739209631.8005574;-38.13080360867914
1739209631.800561;-35.57807855764607
1739209631.8005645;-45.120503652039325
1739209631.8005683;-38.13080360867914
1739209631.800572;-38.13080360867914
1739209631.8005755;-45.120503652039325
1739209631.8005793;-38.13080360867914
1739209631.800583;-45.120503652039325
1739209631.8005865;-38.13080360867914
1739209631.8005903;-38.13080360867914
1739209631.8005939;-45.120503652039325
1739209631.8005977;-38.13080360867914
1739209631.8006012;-38.13080360867914
1739209631.8006048;-45.120503652039325
1739209631.8006086;-31.141103565318915
1739209631.8006122;-32.816014438256545
1739209631.8006158;-38.13080360867914
1739209631.8006196;-45.120503652039325
1739209631.8006232;-45.120503652039325
1739209631.8006268;-38.13080360867914
1739209631.8006306;-35.57807855764607
1739209631.8006341;-38.13080360867914
1739209631.8006377;-32.81601443825658
1739209631.8006415;-31.141103565318915
1739209631.800645;-33.981070128970906
1739209631.800649;-38.13080360867914
1739209631.8006525;-45.120503652039325
1739209631.800656;-45.120503652039325
1739209631.80066;-33.981070128970906
1739209631.8006635;-45.120503652039325
1739209631.800667;-33.981070128970906
1739209631.8006709;-33.981070128970906
1739209631.8006744;-35.57807855764607
1739209631.800678;-38.13080360867914
1739209631.8006818;-45.120503652039325
1739209631.8006854;-33.981070128970906
1739209631.800689;-38.13080360867914
1739209631.8006928;-38.13080360867914
1739209631.8006964;-38.13080360867914
1739209631.8007002;-38.13080360867914
1739209631.8007038;-32.816014438256545
1739209631.8007073;-45.120503652039325
1739209631.8007112;-45.120503652039325
1739209631.8007147;-38.13080360867914
1739209631.8007183;-38.13080360867914
1739209631.8007221;-38.13080360867914
1739209631.8007257;-38.13080360867914
1739209631.8007293;-38.13080360867914
1739209631.800733;-45.120503652039325
1739209631.8007367;-38.13080360867914
1739209631.8007402;-33.981070128970906
1739209631.800744;-45.120503652039325
1739209631.8007476;-45.120503652039325
1739209631.8007514;-38.13080360867914
1739209631.800755;-31.141103565318915
1739209631.8007586;-32.816014438256545
1739209631.8007624;-38.13080360867914
1739209631.800766;-38.13080360867914
1739209631.8007696;-38.13080360867914
1739209631.8007734;-35.57807855764607
1739209631.800777;-38.13080360867914
1739209631.8007805;-45.120503652039325
1739209631.8007843;-38.13080360867914
1739209631.800788;-45.120503652039325
1739209631.8007915;-45.120503652039325
1739209631.8007953;-45.120503652039325
1739209631.800799;-38.13080360867914
1739209631.8008027;-45.120503652039325
1739209631.8008063;-45.120503652039325
1739209631.8008099;-38.13080360867914
1739209631.8008137;-38.13080360867914
1739209631.8008173;-33.981070128970906
1739209631.8008208;-45.120503652039325
1739209631.8008246;-45.120503652039325
1739209631.8008282;-38.13080360867914
1739209631.8008318;-45.120503652039325
1739209631.8008356;-38.13080360867914
1739209631.8008392;-38.13080360867914
1739209631.8008428;-45.120503652039325
1739209631.8008466;-33.981070128970906
1739209631.8008502;-45.120503652039325
1739209631.800854;-45.120503652039325
1739209631.8008575;-38.13080360867914
1739209631.8008611;-33.981070128970906
1739209631.800865;-38.13080360867914
1739209631.8008685;-45.120503652039325
1739209631.800872;-45.120503652039325
1739209631.800876;-45.120503652039325
1739209631.8008795;-45.120503652039325
1739209631.800883;-35.57807855764607
1739209631.8008869;-35.57807855764607
1739209631.8008904;-45.120503652039325
1739209631.800894;-45.120503652039325
1739209631.8008978;-38.13080360867914
1739209631.8009014;-38.13080360867914
1739209631.8009052;-32.816014438256545
1739209631.8009088;-32.816014438256545
1739209631.8009124;-33.981070128970906
1739209631.8009162;-38.13080360867914
1739209631.8009198;-35.57807855764607
1739209631.8009233;-45.120503652039325
1739209631.8009272;-38.13080360867914
1739209631.8009307;-38.13080360867914
1739209631.8009343;-45.120503652039325
1739209631.8009381;-45.120503652039325
1739209631.8009417;-38.13080360867914
1739209631.8009453;-35.57807855764607
1739209631.800949;-45.120503652039325
1739209631.8009527;-45.120503652039325
1739209631.8009565;-38.13080360867914
1739209631.80096;-35.57807855764607
1739209631.8009636;-38.13080360867914
1739209631.8009675;-45.120503652039325
1739209631.800971;-33.981070128970906
1739209631.8009746;-35.57807855764607
1739209631.8009784;-38.13080360867914
1739209631.800982;-45.120503652039325
1739209631.8009856;-45.120503652039325
1739209631.8009894;-45.120503652039325
1739209631.800993;-32.816014438256545
1739209631.8009968;-32.816014438256545
1739209631.8010004;-45.120503652039325
1739209631.801004;-38.13080360867914
1739209631.8010077;-35.57807855764607
1739209631.8010113;-38.13080360867914
1739209631.801015;-38.13080360867914
1739209631.8010187;-35.57807855764607
1739209631.8010223;-45.120503652039325
1739209631.8010259;-45.120503652039325
1739209631.8010297;-38.13080360867914
1739209631.8010333;-45.120503652039325
1739209631.8010368;-45.120503652039325
1739209631.8010406;-45.120503652039325
1739209631.8010442;-45.120503652039325
1739209631.801048;-45.120503652039325
1739209631.8010516;-35.57807855764607
1739209631.8010552;-38.13080360867914
1739209631.801059;-38.13080360867914
1739209631.8010626;-35.57807855764607
1739209631.8010662;-45.120503652039325
1739209631.80107;-38.13080360867914
1739209631.8010736;-38.13080360867914
1739209631.8010771;-45.120503652039325
1739209631.801081;-30.49652367304973
1739209631.8010845;-26.991370085610736
1739209631.801088;-38.13080360867914
1739209631.801092;-45.120503652039325
1739209631.8010955;-38.13080360867914
1739209631.8010993;-38.13080360867914
1739209631.8011029;-45.120503652039325
1739209631.8011065;-45.120503652039325
1739209631.8011103;-45.120503652039325
1739209631.8011138;-45.120503652039325
1739209631.8011174;-38.13080360867914
1739209631.8011212;-45.120503652039325
1739209631.8011248;-38.13080360867914
1739209631.8011284;-35.57807855764607
1739209631.8011322;-45.120503652039325
1739209631.8011358;-45.120503652039325
1739209631.8011394;-38.13080360867914
1739209631.8011432;-38.13080360867914
1739209631.8011467;-38.13080360867914
1739209631.8011506;-45.120503652039325
1739209631.8011541;-33.981070128970906
1739209631.8011577;-33.981070128970906
1739209631.8011615;-33.981070128970906
1739209631.801165;-45.120503652039325
1739209631.8011687;-45.120503652039325
1739209631.8011725;-31.141103565318893
1739209631.801176;-45.120503652039325
1739209631.8011796;-45.120503652039325
1739209631.8011835;-38.13080360867914
1739209631.801187;-35.57807855764607
1739209631.8011906;-45.120503652039325
1739209631.8011944;-45.120503652039325
1739209631.801198;-38.13080360867914
1739209631.8012018;-38.13080360867914
1739209631.8012054;-38.13080360867914
1739209631.801209;-45.120503652039325
1739209631.8012128;-38.13080360867914
1739209631.8012164;-32.816014438256545
1739209631.80122;-45.120503652039325
1739209631.8012238;-45.120503652039325
1739209631.8012273;-45.120503652039325
1739209631.801231;-38.13080360867914
1739209631.8012347;-38.13080360867914
1739209631.8012383;-45.120503652039325
1739209631.8012419;-38.13080360867914
1739209631.8012457;-45.120503652039325
1739209631.8012493;-38.13080360867914
1739209631.801253;-35.57807855764607
1739209631.8012567;-38.13080360867914
1739209631.8012602;-38.13080360867914
1739209631.801264;-38.13080360867914
1739209631.8012676;-38.13080360867914
1739209631.8012712;-35.57807855764607
1739209631.801275;-35.57807855764607
1739209631.8012786;-38.13080360867914
1739209631.8012822;-45.120503652039325
1739209631.801286;-31.141103565318915
1739209631.8012896;-32.816014438256545
1739209631.8012931;-38.13080360867914
1739209631.801297;-45.120503652039325
1739209631.8013005;-45.120503652039325
1739209631.8013043;-38.13080360867914
1739209631.801308;-38.13080360867914
1739209631.8013115;-45.120503652039325
1739209631.8013153;-38.13080360867914
1739209631.801319;-38.13080360867914
1739209631.8013225;-38.13080360867914
1739209631.8013263;-45.120503652039325
1739209631.8013299;-38.13080360867914
1739209631.8013334;-38.13080360867914
1739209631.8013372;-45.120503652039325
1739209631.8013408;-45.120503652039325
1739209631.8013444;-38.13080360867914
1739209631.8013482;-38.13080360867914
1739209631.8013518;-33.981070128970906
1739209631.8013556;-45.120503652039325
1739209631.8013592;-45.120503652039325
1739209631.8013628;-38.13080360867914
1739209631.8013666;-38.13080360867914
1739209631.8013701;-38.13080360867914
1739209631.8013737;-38.13080360867914
1739209631.8013775;-33.981070128970906
1739209631.801381;-33.981070128970906
1739209631.8013847;-45.120503652039325
1739209631.8013885;-38.13080360867914
1739209631.801392;-38.13080360867914
1739209631.8013957;-38.13080360867914
1739209631.8013995;-45.120503652039325
1739209631.801403;-38.13080360867914
1739209631.8014069;-38.13080360867914
1739209631.8014104;-45.120503652039325
1739209631.801414;-45.120503652039325
1739209631.8014178;-38.13080360867914
1739209631.8014214;-38.13080360867914
1739209631.801425;-38.13080360867914
1739209631.8014288;-38.13080360867914
1739209631.8014324;-38.13080360867914
1739209631.801436;-38.13080360867914
1739209631.8014398;-31.141103565318915
1739209631.8014433;-38.13080360867914
1739209631.801447;-38.13080360867914
1739209631.8014507;-38.13080360867914
1739209631.8014543;-38.13080360867914
1739209631.8014581;-38.13080360867914
1739209631.8014617;-38.13080360867914
1739209631.8014653;-38.13080360867914
1739209631.801469;-30.49652367304973
1739209631.8014727;-45.120503652039325
1739209631.8014762;-38.13080360867914
1739209631.80148;-45.120503652039325
1739209631.8014836;-38.13080360867914
1739209631.8014872;-35.57807855764607
1739209631.801491;-38.13080360867914
1739209631.8014946;-38.13080360867914
1739209631.8014982;-28.992665084841942
1739209631.801502;-45.120503652039325
1739209631.8015056;-38.13080360867914
1739209631.8015094;-45.120503652039325
1739209631.801513;-45.120503652039325
1739209631.8015165;-38.13080360867914
1739209631.8015203;-38.13080360867914
