CAN Message; 0x1bb:0000d9e7fd7e232c
1739209679.3552089;-45.120503652039325
1739209679.3552094;-33.981070128970906
1739209679.3552096;-38.13080360867914
1739209679.35521;-45.120503652039325
1739209679.3552105;-45.120503652039325
1739209679.355211;-45.120503652039325
1739209679.3552113;-38.13080360867914
1739209679.3552117;-38.13080360867914
1739209679.3552122;-45.120503652039325
1739209679.3552127;-31.141103565318915
1739209679.3552132;-33.981070128970906
1739209679.3552134;-45.120503652039325
1739209679.3552139;-38.13080360867914
1739209679.3552144;-45.120503652039325
1739209679.3552148;-45.120503652039325
1739209679.355215;-45.120503652039325
1739209679.3552155;-38.13080360867914
1739209679.355216;-33.981070128970906
1739209679.3552165;-38.13080360867914
1739209679.3552167;-38.13080360867914
1739209679.3552172;-45.120503652039325
1739209679.3552177;-38.13080360867914
1739209679.3552182;-38.13080360867914
1739209679.3552184;-45.120503652039325
1739209679.355219;-38.13080360867914
1739209679.3552194;-38.13080360867914
1739209679.3552198;-38.13080360867914
1739209679.35522;-45.120503652039325
1739209679.3552206;-45.120503652039325
1739209679.355221;-45.120503652039325
1739209679.3552215;-38.13080360867914
1739209679.3552217;-38.13080360867914
1739209679.3552222;-45.120503652039325
1739209679.3552227;-38.13080360867914
1739209679.3552232;-38.13080360867914
1739209679.3552237;-45.120503652039325
1739209679.355224;-45.120503652039325
1739209679.3552244;-38.13080360867914
1739209679.3552248;-33.981070128970906
1739209679.3552253;-35.57807855764607
1739209679.3552256;-38.13080360867914
1739209679.355226;-45.120503652039325
1739209679.3552265;-38.13080360867914
1739209679.355227;-38.13080360867914
1739209679.3552272;-45.120503652039325
1739209679.3552277;-38.13080360867914
1739209679.3552282;-38.13080360867914
1739209679.3552287;-38.13080360867914
1739209679.355229;-38.13080360867914
1739209679.3552294;-33.981070128970906
1739209679.3552299;-33.981070128970906
1739209679.3552303;-38.13080360867914
1739209679.3552306;-45.120503652039325
1739209679.355231;-38.13080360867914
1739209679.3552315;-38.13080360867914
1739209679.355232;-38.13080360867914
1739209679.3552322;-45.120503652039325
1739209679.3552327;-45.120503652039325
1739209679.3552332;-38.13080360867914
1739209679.3552337;-38.13080360867914
1739209679.3552341;-45.120503652039325
1739209679.3552344;-45.120503652039325
1739209679.3552349;-32.816014438256545
1739209679.3552353;-38.13080360867914
1739209679.3552358;-45.120503652039325
1739209679.355236;-38.13080360867914
1739209679.3552365;-38.13080360867914
1739209679.355237;-38.13080360867914
1739209679.3552375;-35.57807855764607
1739209679.3552377;-35.57807855764607
1739209679.3552382;-38.13080360867914
1739209679.3552387;-38.13080360867914
1739209679.3552392;-38.13080360867914
1739209679.3552394;-45.120503652039325
1739209679.3552399;-45.120503652039325
1739209679.3552403;-45.120503652039325
1739209679.3552408;-45.120503652039325
1739209679.355241;-38.13080360867914
1739209679.3552415;-38.13080360867914
1739209679.355242;-38.13080360867914
1739209679.3552425;-38.13080360867914
1739209679.355243;-38.13080360867914
1739209679.3552432;-35.57807855764607
1739209679.3552437;-38.13080360867914
1739209679.3552442;-45.120503652039325
1739209679.3552446;-45.120503652039325
1739209679.3552449;-45.120503652039325
1739209679.3552454;-38.13080360867914
1739209679.3552458;-45.120503652039325
1739209679.3552463;-38.13080360867914
1739209679.3552465;-45.120503652039325
1739209679.355247;-45.120503652039325
1739209679.3552475;-45.120503652039325
1739209679.355248;-45.120503652039325
1739209679.3552482;-33.981070128970906
1739209679.3552487;-45.120503652039325
1739209679.3552492;-45.120503652039325
1739209679.3552496;-45.120503652039325
1739209679.35525;-35.57807855764607
1739209679.3552504;-28.992665084841942
1739209679.3552508;-45.120503652039325
1739209679.3552513;-45.120503652039325
1739209679.3552516;-45.120503652039325
1739209679.355252;-38.13080360867914
1739209679.3552525;-45.120503652039325
1739209679.355253;-38.13080360867914
1739209679.3552535;-38.13080360867914
1739209679.3552537;-45.120503652039325
1739209679.3552542;-35.57807855764607
1739209679.3552547;-45.120503652039325
1739209679.3552551;-38.13080360867914
1739209679.3552554;-38.13080360867914
1739209679.3552558;-38.13080360867914
1739209679.3552563;-45.120503652039325
1739209679.3552568;-35.57807855764607
1739209679.355257;-31.141103565318915
1739209679.3552575;-38.13080360867914
1739209679.355258;-38.13080360867914
1739209679.3552585;-35.57807855764607
1739209679.3552587;-33.981070128970906
1739209679.3552592;-45.120503652039325
1739209679.3552597;-38.13080360867914
1739209679.3552601;-38.13080360867914
1739209679.3552604;-38.13080360867914
1739209679.3552608;-45.120503652039325
1739209679.3552613;-45.120503652039325
1739209679.3552618;-45.120503652039325
1739209679.3552623;-45.120503652039325
1739209679.3552625;-45.120503652039325
1739209679.355263;-38.13080360867914
1739209679.3552635;-45.120503652039325
1739209679.355264;-45.120503652039325
1739209679.3552642;-38.13080360867914
1739209679.3552647;-45.120503652039325
1739209679.3552651;-45.120503652039325
1739209679.3552656;-45.120503652039325
1739209679.3552659;-45.120503652039325
1739209679.3552663;-45.120503652039325
1739209679.3552668;-38.13080360867914
1739209679.3552673;-27.267205301931607
1739209679.3552675;-38.13080360867914
1739209679.355268;-45.120503652039325
1739209679.3552685;-45.120503652039325
1739209679.355269;-33.981070128970906
1739209679.3552692;-45.120503652039325
1739209679.3552697;-45.120503652039325
1739209679.3552701;-45.120503652039325
1739209679.3552706;-33.981070128970956
1739209679.3552709;-45.120503652039325
1739209679.3552713;-45.120503652039325
1739209679.3552718;-45.120503652039325
1739209679.3552723;-45.120503652039325
1739209679.3552728;-45.120503652039325
1739209679.355273;-45.120503652039325
1739209679.3552735;-38.13080360867914
1739209679.355274;-38.13080360867914
1739209679.3552744;-45.120503652039325
1739209679.3552747;-38.13080360867914
1739209679.3552752;-30.49652367304973
1739209679.3552756;-32.816014438256545
1739209679.355276;-45.120503652039325
1739209679.3552763;-45.120503652039325
1739209679.3552768;-32.816014438256545
1739209679.3552773;-33.981070128970906
1739209679.3552778;-38.13080360867914
1739209679.355278;-38.13080360867914
1739209679.3552785;-38.13080360867914
1739209679.355279;-38.13080360867914
1739209679.3552794;-38.13080360867914
1739209679.3552797;-38.13080360867914
1739209679.3552802;-38.13080360867914
1739209679.3552806;-33.981070128970906
1739209679.355281;-45.120503652039325
1739209679.3552816;-45.120503652039325
1739209679.3552818;-33.981070128970906
1739209679.3552823;-45.120503652039325
1739209679.3552828;-45.120503652039325
1739209679.3552833;-45.120503652039325
1739209679.3552835;-35.57807855764607
1739209679.355284;-28.992665084841942
1739209679.3552845;-35.57807855764607
1739209679.355285;-38.13080360867914
1739209679.3552852;-35.57807855764607
1739209679.3552856;-33.981070128970906
1739209679.3552861;-45.120503652039325
1739209679.3552866;-45.120503652039325
1739209679.3552868;-33.981070128970906
1739209679.3552873;-31.141103565318915
1739209679.3552878;-38.13080360867914
1739209679.3552883;-45.120503652039325
1739209679.3552885;-38.13080360867914
1739209679.355289;-38.13080360867914
1739209679.3552895;-45.120503652039325
1739209679.35529;-38.13080360867914
1739209679.3552902;-45.120503652039325
1739209679.3552907;-45.120503652039325
1739209679.3552911;-45.120503652039325
1739209679.3552916;-45.120503652039325
1739209679.355292;-45.120503652039325
1739209679.3552923;-45.120503652039325
1739209679.3552928;-45.120503652039325
1739209679.3552933;-38.13080360867914
1739209679.3552938;-38.13080360867914
1739209679.355294;-31.141103565318915
1739209679.3552945;-38.13080360867914
1739209679.355295;-45.120503652039325
1739209679.3552954;-45.120503652039325
1739209679.3552957;-38.13080360867914
1739209679.3552961;-32.816014438256545
1739209679.3552966;-45.120503652039325
1739209679.355297;-45.120503652039325
1739209679.3552973;-38.13080360867914
1739209679.3552978;-38.13080360867914
1739209679.3552983;-45.120503652039325
1739209679.3552988;-38.13080360867914
1739209679.355299;-45.120503652039325
1739209679.3552995;-45.120503652039325
1739209679.3553;-38.13080360867914
1739209679.3553004;-45.120503652039325
1739209679.355301;-45.120503652039325
1739209679.3553011;-38.13080360867914
1739209679.3553016;-45.120503652039325
1739209679.355302;-38.13080360867914
1739209679.3553026;-38.13080360867914
1739209679.3553028;-38.13080360867914
1739209679.3553033;-38.13080360867914
1739209679.3553038;-38.13080360867914
1739209679.3553042;-45.120503652039325
1739209679.3553045;-32.816014438256545
1739209679.355305;-38.13080360867914
1739209679.3553054;-45.120503652039325
1739209679.355306;-45.120503652039325
1739209679.3553061;-35.57807855764607
1739209679.3553066;-38.13080360867914
1739209679.355307;-45.120503652039325
1739209679.3553076;-38.13080360867914
1739209679.3553078;-45.120503652039325
1739209679.3553083;-38.13080360867914
1739209679.3553088;-38.13080360867914
1739209679.3553092;-38.13080360867914
1739209679.3553095;-45.120503652039325
1739209679.35531;-45.120503652039325
1739209679.3553104;-45.120503652039325
1739209679.355311;-45.120503652039325
1739209679.3553114;-35.57807855764607
1739209679.3553116;-35.57807855764607
1739209679.355312;-38.13080360867914
1739209679.3553126;-45.120503652039325
1739209679.355313;-35.57807855764607
1739209679.3553133;-35.57807855764607
1739209679.3553138;-45.120503652039325
1739209679.3553143;-45.120503652039325
1739209679.3553147;-45.120503652039325
1739209679.355315;-45.120503652039325
1739209679.3553154;-35.57807855764607
1739209679.355316;-32.816014438256545
1739209679.3553164;-45.120503652039325
1739209679.3553166;-45.120503652039325
1739209679.355317;-35.57807855764607
1739209679.3553176;-35.57807855764607
1739209679.355318;-45.120503652039325
1739209679.3553183;-38.13080360867914
1739209679.3553188;-38.13080360867914
1739209679.3553193;-45.120503652039325
1739209679.3553197;-38.13080360867914
1739209679.35532;-38.13080360867914
1739209679.3553205;-38.13080360867914
1739209679.355321;-45.120503652039325
1739209679.3553214;-28.21854285175415
1739209679.355322;-31.141103565318893
1739209679.3553221;-45.120503652039325
1739209679.3553226;-38.13080360867914
1739209679.355323;-38.13080360867914
1739209679.3553236;-38.13080360867914
1739209679.3553238;-45.120503652039325
1739209679.3553243;-33.981070128970906
1739209679.3553247;-38.13080360867914
1739209679.3553252;-38.13080360867914
1739209679.3553255;-38.13080360867914
1739209679.355326;-45.120503652039325
1739209679.3553264;-45.120503652039325
1739209679.355327;-45.120503652039325
1739209679.3553271;-35.57807855764607
1739209679.3553276;-45.120503652039325
1739209679.355328;-32.816014438256545
1739209679.3553286;-32.816014438256545
1739209679.3553288;-45.120503652039325
1739209679.3553293;-38.13080360867914
1739209679.3553298;-35.57807855764607
1739209679.3553302;-38.13080360867914
1739209679.3553307;-35.57807855764607
1739209679.355331;-38.13080360867914
1739209679.3553314;-35.57807855764607
1739209679.355332;-38.13080360867914
1739209679.3553324;-45.120503652039325
1739209679.3553326;-45.120503652039325
1739209679.355333;-38.13080360867914
1739209679.3553336;-35.57807855764607
1739209679.355334;-38.13080360867914
1739209679.3553343;-38.13080360867914
1739209679.3553348;-45.120503652039325
1739209679.3553352;-33.981070128970956
1739209679.3553357;-32.816014438256545
1739209679.355336;-35.57807855764607
1739209679.3553364;-45.120503652039325
1739209679.355337;-38.13080360867914
1739209679.3553374;-35.57807855764607
1739209679.3553376;-38.13080360867914
1739209679.355338;-33.981070128970906
1739209679.3553386;-32.816014438256545
1739209679.355339;-38.13080360867914
1739209679.3553393;-33.981070128970906
1739209679.3553398;-45.120503652039325
1739209679.3553402;-38.13080360867914
1739209679.3553407;-38.13080360867914
1739209679.3553412;-45.120503652039325
1739209679.3553414;-45.120503652039325
1739209679.355342;-45.120503652039325
1739209679.3553424;-35.57807855764607
1739209679.3553429;-45.120503652039325
1739209679.355343;-45.120503652039325
1739209679.3553436;-45.120503652039325
1739209679.355344;-45.120503652039325
1739209679.3553445;-45.120503652039325
1739209679.3553448;-45.120503652039325
1739209679.3553452;-45.120503652039325
1739209679.3553457;-45.120503652039325
1739209679.3553462;-38.13080360867914
1739209679.3553464;-45.120503652039325
1739209679.355347;-45.120503652039325
1739209679.3553474;-38.13080360867914
1739209679.3553479;-45.120503652039325
1739209679.355348;-38.13080360867914
1739209679.3553486;-38.13080360867914
1739209679.355349;-38.13080360867914
1739209679.3553495;-45.120503652039325
1739209679.35535;-45.120503652039325
1739209679.3553503;-38.13080360867914
1739209679.3553507;-33.981070128970906
1739209679.3553512;-38.13080360867914
1739209679.3553517;-45.120503652039325
1739209679.355352;-45.120503652039325
1739209679.3553524;-35.57807855764607
1739209679.3553529;-35.57807855764607
1739209679.3553534;-38.13080360867914
1739209679.3553536;-35.57807855764607
1739209679.355354;-38.13080360867914
1739209679.3553545;-33.981070128970906
1739209679.355355;-45.120503652039325
1739209679.3553553;-38.13080360867914
1739209679.3553557;-38.13080360867914
1739209679.3553562;-45.120503652039325
1739209679.3553567;-45.120503652039325
1739209679.355357;-45.120503652039325
1739209679.3553574;-45.120503652039325
1739209679.355358;-45.120503652039325
1739209679.3553584;-38.13080360867914
1739209679.3553586;-33.981070128970906
1739209679.355359;-33.981070128970906
1739209679.3553596;-35.57807855764607
1739209679.35536;-38.13080360867914
1739209679.3553605;-38.13080360867914
1739209679.3553607;-35.57807855764607
1739209679.3553612;-33.981070128970906
1739209679.3553617;-45.120503652039325
1739209679.3553622;-45.120503652039325
1739209679.3553624;-35.57807855764607
1739209679.355363;-32.816014438256545
1739209679.3553634;-45.120503652039325
1739209679.3553638;-45.120503652039325
1739209679.355364;-35.57807855764607
1739209679.3553646;-35.57807855764607
1739209679.355365;-45.120503652039325
1739209679.3553655;-38.13080360867914
1739209679.3553658;-38.13080360867914
1739209679.3553662;-45.120503652039325
1739209679.3553667;-38.13080360867914
1739209679.3553672;-45.120503652039325
1739209679.3553674;-45.120503652039325
1739209679.355368;-45.120503652039325
1739209679.3553684;-45.120503652039325
1739209679.3553689;-33.981070128970906
1739209679.3553693;-31.141103565318915
1739209679.3553696;-33.981070128970906
1739209679.35537;-45.120503652039325
1739209679.3553705;-38.13080360867914
1739209679.355371;-33.981070128970906
1739209679.3553712;-45.120503652039325
1739209679.3553717;-45.120503652039325
1739209679.3553722;-33.981070128970906
1739209679.3553727;-33.981070128970906
1739209679.355373;-45.120503652039325
1739209679.3553734;-45.120503652039325
1739209679.3553739;-45.120503652039325
1739209679.3553743;-45.120503652039325
1739209679.3553746;-45.120503652039325
1739209679.355375;-45.120503652039325
1739209679.3553755;-45.120503652039325
1739209679.355376;-35.57807855764607
1739209679.3553762;-38.13080360867914
1739209679.3553767;-45.120503652039325
1739209679.3553772;-45.120503652039325
1739209679.3553777;-45.120503652039325
1739209679.355378;-38.13080360867914
1739209679.3553784;-45.120503652039325
1739209679.3553789;-38.13080360867914
1739209679.3553793;-28.992665084841942
1739209679.3553798;-38.13080360867914
1739209679.35538;-45.120503652039325
1739209679.3553805;-33.981070128970906
1739209679.355381;-31.141103565318915
1739209679.3553815;-45.120503652039325
1739209679.3553817;-45.120503652039325
1739209679.3553822;-45.120503652039325
1739209679.3553827;-33.981070128970956
1739209679.3553832;-45.120503652039325
1739209679.3553834;-45.120503652039325
1739209679.3553839;-45.120503652039325
1739209679.3553843;-38.13080360867914
1739209679.3553848;-45.120503652039325
1739209679.355385;-45.120503652039325
1739209679.3553855;-38.13080360867914
1739209679.355386;-31.141103565318915
1739209679.3553865;-45.120503652039325
1739209679.3553867;-45.120503652039325
1739209679.3553872;-45.120503652039325
1739209679.3553877;-45.120503652039325
1739209679.3553882;-45.120503652039325
1739209679.3553884;-38.13080360867914
1739209679.3553889;-35.57807855764607
1739209679.3553894;-38.13080360867914
1739209679.3553898;-38.13080360867914
1739209679.3553903;-35.57807855764607
1739209679.3553905;-35.57807855764607
1739209679.355391;-38.13080360867914
1739209679.3553915;-38.13080360867914
1739209679.355392;-38.13080360867914
1739209679.3553922;-38.13080360867914
1739209679.3553927;-38.13080360867914
1739209679.3553932;-38.13080360867914
1739209679.3553936;-38.13080360867914
1739209679.355394;-38.13080360867914
1739209679.3553944;-38.13080360867914
1739209679.3553948;-38.13080360867914
1739209679.3553953;-38.13080360867914
1739209679.3553956;-38.13080360867914
1739209679.355396;-38.13080360867914
1739209679.3553965;-45.120503652039325
1739209679.355397;-45.120503652039325
1739209679.3553972;-38.13080360867914
1739209679.3553977;-38.13080360867914
1739209679.3553982;-45.120503652039325
1739209679.3553987;-35.57807855764607
1739209679.3553991;-45.120503652039325
1739209679.3553994;-45.120503652039325
1739209679.3553998;-45.120503652039325
1739209679.3554003;-45.120503652039325
1739209679.3554008;-45.120503652039325
1739209679.355401;-45.120503652039325
1739209679.3554015;-38.13080360867914
1739209679.355402;-38.13080360867914
1739209679.3554025;-45.120503652039325
1739209679.3554027;-32.816014438256545
1739209679.3554032;-32.816014438256545
1739209679.3554037;-31.141103565318915
1739209679.3554041;-45.120503652039325
1739209679.3554044;-45.120503652039325
1739209679.3554049;-38.13080360867914
1739209679.3554053;-38.13080360867914
1739209679.3554058;-33.981070128970906
1739209679.355406;-45.120503652039325
1739209679.3554065;-45.120503652039325
1739209679.355407;-45.120503652039325
1739209679.3554075;-45.120503652039325
1739209679.3554077;-38.13080360867914
1739209679.3554082;-45.120503652039325
1739209679.3554087;-45.120503652039325
1739209679.3554091;-45.120503652039325
1739209679.3554096;-35.57807855764607
1739209679.3554099;-27.267205301931607
1739209679.3554103;-45.120503652039325
1739209679.3554108;-38.13080360867914
1739209679.3554113;-38.13080360867914
1739209679.3554115;-33.981070128970906
1739209679.355412;-45.120503652039325
1739209679.3554125;-45.120503652039325
1739209679.355413;-38.13080360867914
1739209679.3554132;-45.120503652039325
1739209679.3554137;-45.120503652039325
1739209679.3554142;-45.120503652039325
1739209679.3554146;-45.120503652039325
1739209679.3554149;-45.120503652039325
1739209679.3554153;-45.120503652039325
1739209679.3554158;-45.120503652039325
1739209679.3554163;-38.13080360867914
1739209679.3554165;-45.120503652039325
1739209679.355417;-45.120503652039325
1739209679.3554175;-45.120503652039325
1739209679.355418;-32.816014438256545
1739209679.3554184;-38.13080360867914
1739209679.3554187;-45.120503652039325
1739209679.3554192;-38.13080360867914
1739209679.3554196;-32.816014438256545
1739209679.35542;-28.992665084841942
1739209679.3554204;-45.120503652039325
1739209679.3554208;-38.13080360867914
1739209679.3554213;-38.13080360867914
1739209679.3554218;-38.13080360867914
1739209679.355422;-45.120503652039325
1739209679.3554225;-45.120503652039325
1739209679.355423;-38.13080360867914
1739209679.3554235;-38.13080360867914
1739209679.3554237;-45.120503652039325
1739209679.3554242;-45.120503652039325
1739209679.3554246;-33.981070128970906
1739209679.3554251;-45.120503652039325
1739209679.3554254;-45.120503652039325
1739209679.3554258;-45.120503652039325
1739209679.3554263;-35.57807855764607
1739209679.3554268;-28.992665084841942
1739209679.355427;-38.13080360867914
1739209679.3554275;-38.13080360867914
1739209679.355428;-35.57807855764607
1739209679.3554285;-33.981070128970906
1739209679.355429;-45.120503652039325
1739209679.3554292;-38.13080360867914
1739209679.3554296;-38.13080360867914
1739209679.3554301;-45.120503652039325
1739209679.3554306;-45.120503652039325
1739209679.3554308;-45.120503652039325
1739209679.3554313;-45.120503652039325
1739209679.3554318;-38.13080360867914
1739209679.3554323;-45.120503652039325
1739209679.3554325;-38.13080360867914
1739209679.355433;-45.120503652039325
1739209679.3554335;-45.120503652039325
1739209679.355434;-38.13080360867914
1739209679.3554342;-45.120503652039325
1739209679.3554347;-38.13080360867914
1739209679.3554351;-38.13080360867914
1739209679.3554356;-45.120503652039325
1739209679.3554358;-45.120503652039325
1739209679.3554363;-38.13080360867914
1739209679.3554368;-28.992665084841942
1739209679.3554373;-33.981070128970906
1739209679.3554378;-38.13080360867914
1739209679.355438;-45.120503652039325
1739209679.3554385;-38.13080360867914
1739209679.355439;-45.120503652039325
1739209679.3554394;-45.120503652039325
1739209679.3554397;-38.13080360867914
1739209679.3554401;-30.49652367304973
1739209679.3554406;-33.981070128970906
1739209679.355441;-38.13080360867914
1739209679.3554413;-45.120503652039325
1739209679.3554418;-38.13080360867914
1739209679.3554423;-45.120503652039325
1739209679.3554428;-45.120503652039325
1739209679.355443;-38.13080360867914
1739209679.3554435;-31.141103565318915
1739209679.355444;-33.981070128970906
1739209679.3554444;-38.13080360867914
1739209679.3554447;-45.120503652039325
1739209679.3554451;-38.13080360867914
1739209679.3554456;-38.13080360867914
1739209679.355446;-45.120503652039325
1739209679.3554463;-45.120503652039325
1739209679.3554468;-38.13080360867914
1739209679.3554473;-45.120503652039325
1739209679.3554478;-38.13080360867914
1739209679.3554482;-33.981070128970906
1739209679.3554485;-38.13080360867914
1739209679.355449;-38.13080360867914
1739209679.3554494;-38.13080360867914
1739209679.35545;-45.120503652039325
1739209679.3554502;-38.13080360867914
1739209679.3554506;-38.13080360867914
1739209679.355451;-45.120503652039325
1739209679.3554516;-45.120503652039325
1739209679.3554518;-38.13080360867914
1739209679.3554523;-35.57807855764607
1739209679.3554528;-38.13080360867914
1739209679.3554533;-45.120503652039325
1739209679.3554535;-45.120503652039325
1739209679.355454;-35.57807855764607
1739209679.3554544;-38.13080360867914
1739209679.355455;-45.120503652039325
1739209679.3554552;-38.13080360867914
1739209679.3554556;-31.141103565318893
1739209679.355456;-38.13080360867914
1739209679.3554566;-38.13080360867914
1739209679.3554568;-32.816014438256545
1739209679.3554573;-45.120503652039325
1739209679.3554578;-38.13080360867914
1739209679.3554583;-38.13080360867914
1739209679.3554587;-45.120503652039325
1739209679.355459;-45.120503652039325
1739209679.3554595;-38.13080360867914
1739209679.35546;-45.120503652039325
1739209679.3554604;-45.120503652039325
1739209679.3554606;-38.13080360867914
1739209679.3554611;-38.13080360867914
1739209679.3554616;-45.120503652039325
1739209679.355462;-38.13080360867914
1739209679.3554623;-38.13080360867914
1739209679.3554628;-38.13080360867914
1739209679.3554633;-38.13080360867914
1739209679.3554637;-45.120503652039325
1739209679.355464;-32.816014438256545
1739209679.3554645;-33.981070128970906
1739209679.355465;-45.120503652039325
1739209679.3554654;-45.120503652039325
1739209679.3554657;-38.13080360867914
1739209679.3554661;-35.57807855764607
1739209679.3554666;-45.120503652039325
1739209679.355467;-38.13080360867914
1739209679.3554676;-45.120503652039325
1739209679.3554678;-38.13080360867914
1739209679.3554683;-38.13080360867914
1739209679.3554688;-38.13080360867914
1739209679.3554692;-38.13080360867914
1739209679.3554695;-38.13080360867914
1739209679.35547;-38.13080360867914
1739209679.3554704;-45.120503652039325
1739209679.355471;-32.816014438256545
1739209679.3554711;-32.816014438256545
1739209679.3554716;-38.13080360867914
1739209679.355472;-38.13080360867914
1739209679.3554726;-38.13080360867914
1739209679.3554728;-33.981070128970906
1739209679.3554733;-45.120503652039325
1739209679.3554738;-33.981070128970906
1739209679.3554742;-45.120503652039325
1739209679.3554745;-45.120503652039325
1739209679.355475;-35.57807855764607
1739209679.3554754;-38.13080360867914
1739209679.355476;-45.120503652039325
1739209679.3554761;-45.120503652039325
1739209679.3554766;-45.120503652039325
1739209679.355477;-45.120503652039325
1739209679.3554776;-45.120503652039325
1739209679.355478;-45.120503652039325
1739209679.3554783;-38.13080360867914
1739209679.3554788;-45.120503652039325
1739209679.3554792;-45.120503652039325
1739209679.3554797;-45.120503652039325
1739209679.35548;-45.120503652039325
1739209679.3554804;-38.13080360867914
1739209679.355481;-28.21854285175415
1739209679.3554814;-31.141103565318893
1739209679.3554816;-38.13080360867914
1739209679.355482;-38.13080360867914
1739209679.3554826;-45.120503652039325
1739209679.355483;-38.13080360867914
1739209679.3554833;-45.120503652039325
1739209679.3554838;-38.13080360867914
1739209679.3554842;-45.120503652039325
1739209679.3554847;-45.120503652039325
1739209679.355485;-38.13080360867914
1739209679.3554854;-38.13080360867914
1739209679.355486;-38.13080360867914
1739209679.3554864;-45.120503652039325
1739209679.3554869;-45.120503652039325
1739209679.355487;-45.120503652039325
1739209679.3554876;-32.816014438256545
1739209679.355488;-35.57807855764607
1739209679.3554885;-45.120503652039325
1739209679.3554888;-32.816014438256545
1739209679.3554893;-38.13080360867914
1739209679.3554897;-45.120503652039325
1739209679.3554902;-38.13080360867914
1739209679.3554904;-35.57807855764607
1739209679.355491;-35.57807855764607
1739209679.3554914;-32.816014438256545
1739209679.3554919;-45.120503652039325
1739209679.355492;-38.13080360867914
1739209679.3554926;-45.120503652039325
1739209679.355493;-38.13080360867914
1739209679.3554935;-38.13080360867914
1739209679.3554938;-38.13080360867914
1739209679.3554943;-45.120503652039325
1739209679.3554947;-33.981070128970956
1739209679.3554952;-35.57807855764607
1739209679.3554955;-38.13080360867914
1739209679.355496;-45.120503652039325
1739209679.3554964;-38.13080360867914
1739209679.355497;-38.13080360867914
1739209679.3554974;-38.13080360867914
1739209679.3554976;-33.981070128970906
1739209679.355498;-38.13080360867914
1739209679.3554986;-38.13080360867914
1739209679.355499;-35.57807855764607
1739209679.3554993;-45.120503652039325
1739209679.3554997;-45.120503652039325
1739209679.3555002;-45.120503652039325
1739209679.3555007;-38.13080360867914
1739209679.355501;-45.120503652039325
1739209679.3555014;-38.13080360867914
1739209679.355502;-38.13080360867914
1739209679.3555024;-45.120503652039325
1739209679.3555026;-45.120503652039325
1739209679.355503;-38.13080360867914
1739209679.3555036;-38.13080360867914
1739209679.355504;-38.13080360867914
1739209679.3555043;-45.120503652039325
1739209679.3555048;-45.120503652039325
1739209679.3555052;-38.13080360867914
1739209679.3555057;-35.57807855764607
1739209679.3555062;-45.120503652039325
1739209679.3555064;-45.120503652039325
1739209679.355507;-35.57807855764607
1739209679.3555074;-38.13080360867914
1739209679.3555079;-45.120503652039325
1739209679.355508;-38.13080360867914
1739209679.3555086;-35.57807855764607
1739209679.355509;-38.13080360867914
1739209679.3555095;-45.120503652039325
1739209679.3555098;-38.13080360867914
1739209679.3555102;-33.981070128970906
1739209679.3555107;-38.13080360867914
1739209679.3555112;-45.120503652039325
1739209679.3555114;-38.13080360867914
1739209679.355512;-33.981070128970906
1739209679.3555124;-38.13080360867914
1739209679.3555129;-45.120503652039325
1739209679.355513;-45.120503652039325
1739209679.3555136;-32.816014438256545
1739209679.355514;-38.13080360867914
1739209679.3555145;-35.57807855764607
1739209679.3555148;-45.120503652039325
1739209679.3555152;-38.13080360867914
1739209679.3555157;-35.57807855764607
1739209679.3555226;-35.57807855764607
1739209679.3555293;-45.120503652039325
1739209679.3555362;-38.13080360867914
1739209679.355543;-35.57807855764607
1739209679.3555498;-45.120503652039325
1739209679.3555565;-33.981070128970906
1739209679.3555634;-31.141103565318915
1739209679.35557;-38.13080360867914
1739209679.355577;-45.120503652039325
1739209679.3555837;-38.13080360867914
1739209679.3555906;-32.816014438256545
1739209679.3555975;-45.120503652039325
1739209679.3556042;-45.120503652039325
1739209679.355611;-45.120503652039325
1739209679.3556178;-38.13080360867914
1739209679.3556247;-35.57807855764607
1739209679.3556314;-45.120503652039325
1739209679.3556383;-45.120503652039325
1739209679.355645;-38.13080360867914
1739209679.3556519;-33.981070128970906
1739209679.3556588;-45.120503652039325
1739209679.3556654;-38.13080360867914
1739209679.3556724;-32.816014438256545
1739209679.355679;-38.13080360867914
1739209679.355686;-45.120503652039325
1739209679.3556926;-38.13080360867914
1739209679.3556995;-33.981070128970906
1739209679.3557062;-45.120503652039325
1739209679.3557131;-38.13080360867914
1739209679.3557198;-38.13080360867914
1739209679.3557267;-31.141103565318915
1739209679.3557336;-38.13080360867914
1739209679.3557403;-45.120503652039325
1739209679.3557472;-45.120503652039325
1739209679.355754;-45.120503652039325
1739209679.3557608;-45.120503652039325
1739209679.3557675;-45.120503652039325
1739209679.3557744;-45.120503652039325
1739209679.355781;-38.13080360867914
1739209679.355788;-38.13080360867914
1739209679.3557947;-45.120503652039325
1739209679.3558016;-45.120503652039325
1739209679.3558085;-45.120503652039325
1739209679.3558152;-45.120503652039325
1739209679.355822;-45.120503652039325
1739209679.3558288;-31.141103565318915
1739209679.3558357;-27.267205301931607
1739209679.3558424;-38.13080360867914
1739209679.3558493;-45.120503652039325
1739209679.355856;-45.120503652039325
1739209679.3558629;-38.13080360867914
1739209679.3558695;-45.120503652039325
1739209679.3558764;-38.13080360867914
1739209679.3558834;-38.13080360867914
