CAN Message; 0x77:e356d0424adaa71c
1739209587.8651009;-45.120503652039325
1739209587.8651032;-38.13080360867914
1739209587.8651059;-38.13080360867914
1739209587.8651083;-45.120503652039325
1739209587.8651106;-33.981070128970906
1739209587.8651133;-31.141103565318915
1739209587.8651156;-45.120503652039325
1739209587.8651183;-45.120503652039325
1739209587.8651206;-33.981070128970906
1739209587.865123;-38.13080360867914
1739209587.8651257;-45.120503652039325
1739209587.865128;-32.816014438256545
1739209587.8651304;-45.120503652039325
1739209587.865133;-38.13080360867914
1739209587.8651354;-35.57807855764607
1739209587.8651378;-32.816014438256545
1739209587.8651404;-38.13080360867914
1739209587.8651428;-33.981070128970906
1739209587.8651452;-35.57807855764607
1739209587.8651478;-45.120503652039325
1739209587.8651502;-38.13080360867914
1739209587.8651528;-33.981070128970906
1739209587.8651552;-45.120503652039325
1739209587.8651576;-45.120503652039325
1739209587.8651602;-38.13080360867914
1739209587.8651626;-38.13080360867914
1739209587.865165;-45.120503652039325
1739209587.8651676;-45.120503652039325
1739209587.86517;-38.13080360867914
1739209587.8651724;-38.13080360867914
1739209587.865175;-38.13080360867914
1739209587.8651774;-38.13080360867914
1739209587.8651798;-45.120503652039325
1739209587.8651824;-35.57807855764607
1739209587.8651848;-38.13080360867914
1739209587.8651872;-45.120503652039325
1739209587.8651898;-38.13080360867914
1739209587.8651922;-45.120503652039325
1739209587.8651948;-33.981070128970906
1739209587.8651972;-38.13080360867914
1739209587.8651996;-38.13080360867914
1739209587.8652022;-38.13080360867914
1739209587.8652046;-45.120503652039325
1739209587.865207;-45.120503652039325
1739209587.8652096;-38.13080360867914
1739209587.865212;-38.13080360867914
1739209587.8652143;-45.120503652039325
1739209587.865217;-45.120503652039325
1739209587.8652194;-45.120503652039325
1739209587.8652217;-35.57807855764607
1739209587.8652244;-38.13080360867914
1739209587.8652267;-45.120503652039325
1739209587.8652294;-38.13080360867914
1739209587.8652318;-45.120503652039325
1739209587.8652341;-38.13080360867914
1739209587.8652368;-35.57807855764607
1739209587.8652391;-38.13080360867914
1739209587.8652415;-45.120503652039325
1739209587.8652442;-38.13080360867914
1739209587.8652465;-38.13080360867914
1739209587.865249;-45.120503652039325
1739209587.8652515;-45.120503652039325
1739209587.865254;-45.120503652039325
1739209587.8652563;-45.120503652039325
1739209587.865259;-38.13080360867914
1739209587.8652613;-32.816014438256545
1739209587.865264;-35.57807855764607
1739209587.8652663;-45.120503652039325
1739209587.8652687;-45.120503652039325
1739209587.8652713;-45.120503652039325
1739209587.8652737;-33.981070128970906
1739209587.865276;-45.120503652039325
1739209587.8652787;-45.120503652039325
1739209587.865281;-45.120503652039325
1739209587.8652835;-45.120503652039325
1739209587.865286;-45.120503652039325
1739209587.8652885;-45.120503652039325
1739209587.8652909;-38.13080360867914
1739209587.8652935;-38.13080360867914
1739209587.865296;-38.13080360867914
1739209587.8652983;-45.120503652039325
1739209587.865301;-38.13080360867914
1739209587.8653033;-38.13080360867914
1739209587.865306;-45.120503652039325
1739209587.8653083;-38.13080360867914
1739209587.8653107;-32.816014438256545
1739209587.8653133;-31.141103565318915
1739209587.8653157;-38.13080360867914
1739209587.865318;-32.816014438256545
1739209587.8653207;-38.13080360867914
1739209587.865323;-33.981070128970906
1739209587.8653255;-45.120503652039325
1739209587.865328;-45.120503652039325
1739209587.8653305;-45.120503652039325
1739209587.8653328;-38.13080360867914
1739209587.8653355;-38.13080360867914
1739209587.8653378;-38.13080360867914
1739209587.8653405;-45.120503652039325
1739209587.8653429;-45.120503652039325
1739209587.8653452;-38.13080360867914
1739209587.8653479;-38.13080360867914
1739209587.8653502;-38.13080360867914
1739209587.8653526;-38.13080360867914
1739209587.8653553;-38.13080360867914
1739209587.8653576;-45.120503652039325
1739209587.86536;-45.120503652039325
1739209587.8653626;-33.981070128970906
1739209587.865365;-45.120503652039325
1739209587.8653674;-45.120503652039325
1739209587.86537;-45.120503652039325
1739209587.8653724;-38.13080360867914
1739209587.8653748;-35.57807855764607
1739209587.8653774;-38.13080360867914
1739209587.8653798;-38.13080360867914
1739209587.8653824;-45.120503652039325
1739209587.8653848;-45.120503652039325
1739209587.8653872;-38.13080360867914
1739209587.8653898;-38.13080360867914
1739209587.8653922;-31.141103565318915
1739209587.8653946;-45.120503652039325
1739209587.8653972;-38.13080360867914
1739209587.8653996;-35.57807855764607
1739209587.865402;-35.57807855764607
1739209587.8654046;-45.120503652039325
1739209587.865407;-45.120503652039325
1739209587.8654094;-35.57807855764607
1739209587.865412;-30.49652367304973
1739209587.8654144;-45.120503652039325
1739209587.865417;-45.120503652039325
1739209587.8654194;-45.120503652039325
1739209587.8654218;-38.13080360867914
1739209587.8654244;-38.13080360867914
1739209587.8654268;-38.13080360867914
1739209587.8654292;-45.120503652039325
1739209587.8654318;-31.141103565318915
1739209587.8654342;-33.981070128970906
1739209587.8654366;-45.120503652039325
1739209587.8654392;-45.120503652039325
1739209587.8654416;-31.141103565318915
1739209587.865444;-33.981070128970906
1739209587.8654466;-38.13080360867914
1739209587.865449;-33.981070128970906
1739209587.8654516;-38.13080360867914
1739209587.865454;-45.120503652039325
1739209587.8654563;-45.120503652039325
1739209587.865459;-35.57807855764607
1739209587.8654613;-38.13080360867914
1739209587.8654637;-45.120503652039325
1739209587.8654664;-45.120503652039325
1739209587.8654687;-38.13080360867914
1739209587.8654711;-38.13080360867914
1739209587.8654737;-45.120503652039325
1739209587.8654761;-45.120503652039325
1739209587.8654785;-45.120503652039325
1739209587.8654811;-45.120503652039325
1739209587.8654835;-45.120503652039325
1739209587.865486;-45.120503652039325
1739209587.8654885;-45.120503652039325
1739209587.865491;-33.981070128970906
1739209587.8654935;-33.981070128970906
1739209587.865496;-45.120503652039325
1739209587.8654983;-32.816014438256545
1739209587.865501;-38.13080360867914
1739209587.8655033;-38.13080360867914
1739209587.8655057;-45.120503652039325
1739209587.8655083;-35.57807855764607
1739209587.8655107;-38.13080360867914
1739209587.865513;-38.13080360867914
1739209587.8655157;-38.13080360867914
1739209587.865518;-45.120503652039325
1739209587.8655205;-45.120503652039325
1739209587.865523;-33.981070128970906
1739209587.8655255;-33.981070128970906
1739209587.865528;-45.120503652039325
1739209587.8655305;-31.141103565318915
1739209587.8655329;-28.992665084841942
1739209587.8655355;-45.120503652039325
1739209587.865538;-45.120503652039325
1739209587.8655403;-45.120503652039325
1739209587.865543;-45.120503652039325
1739209587.8655453;-45.120503652039325
1739209587.8655477;-35.57807855764607
1739209587.8655503;-38.13080360867914
1739209587.8655527;-38.13080360867914
1739209587.865555;-38.13080360867914
1739209587.8655577;-32.816014438256545
1739209587.86556;-45.120503652039325
1739209587.8655627;-45.120503652039325
1739209587.865565;-38.13080360867914
1739209587.8655674;-38.13080360867914
1739209587.86557;-38.13080360867914
1739209587.8655725;-29.438486411369333
1739209587.8655748;-45.120503652039325
1739209587.8655775;-45.120503652039325
1739209587.8655798;-38.13080360867914
1739209587.8655822;-38.13080360867914
1739209587.8655849;-45.120503652039325
1739209587.8655872;-35.57807855764607
1739209587.8655896;-45.120503652039325
1739209587.8655922;-38.13080360867914
1739209587.8655946;-45.120503652039325
1739209587.865597;-38.13080360867914
1739209587.8655996;-45.120503652039325
1739209587.865602;-45.120503652039325
1739209587.8656046;-38.13080360867914
1739209587.865607;-45.120503652039325
1739209587.8656094;-38.13080360867914
1739209587.865612;-29.438486411369333
1739209587.8656144;-38.13080360867914
1739209587.8656168;-38.13080360867914
1739209587.8656194;-45.120503652039325
1739209587.8656218;-38.13080360867914
1739209587.8656242;-45.120503652039325
1739209587.8656268;-45.120503652039325
1739209587.8656292;-45.120503652039325
1739209587.8656316;-35.57807855764607
1739209587.8656342;-38.13080360867914
1739209587.8656366;-45.120503652039325
1739209587.8656392;-38.13080360867914
1739209587.8656416;-45.120503652039325
1739209587.865644;-38.13080360867914
1739209587.8656466;-45.120503652039325
1739209587.865649;-38.13080360867914
1739209587.8656514;-28.21854285175415
1739209587.865654;-33.981070128970906
1739209587.8656564;-35.57807855764607
1739209587.8656588;-35.57807855764607
1739209587.8656614;-35.57807855764607
1739209587.8656638;-45.120503652039325
1739209587.8656662;-45.120503652039325
1739209587.8656688;-38.13080360867914
1739209587.8656712;-38.13080360867914
1739209587.8656738;-45.120503652039325
1739209587.8656762;-45.120503652039325
1739209587.8656785;-45.120503652039325
1739209587.8656812;-45.120503652039325
1739209587.8656836;-38.13080360867914
1739209587.865686;-45.120503652039325
1739209587.8656886;-45.120503652039325
1739209587.865691;-30.49652367304973
1739209587.8656933;-33.981070128970906
1739209587.865696;-38.13080360867914
1739209587.8656983;-38.13080360867914
1739209587.8657007;-45.120503652039325
1739209587.8657033;-38.13080360867914
1739209587.8657057;-38.13080360867914
1739209587.865708;-33.981070128970906
1739209587.8657107;-38.13080360867914
1739209587.8657131;-38.13080360867914
1739209587.8657157;-35.57807855764607
1739209587.8657181;-38.13080360867914
1739209587.8657205;-45.120503652039325
1739209587.8657231;-45.120503652039325
1739209587.8657255;-45.120503652039325
1739209587.865728;-45.120503652039325
1739209587.8657305;-30.49652367304973
1739209587.865733;-33.981070128970906
1739209587.8657353;-45.120503652039325
1739209587.865738;-45.120503652039325
1739209587.8657403;-38.13080360867914
1739209587.8657427;-33.981070128970906
1739209587.8657453;-45.120503652039325
1739209587.8657477;-35.57807855764607
1739209587.8657503;-45.120503652039325
1739209587.8657527;-38.13080360867914
1739209587.865755;-38.13080360867914
1739209587.8657577;-38.13080360867914
1739209587.86576;-45.120503652039325
1739209587.8657625;-45.120503652039325
1739209587.865765;-45.120503652039325
1739209587.8657675;-45.120503652039325
1739209587.8657699;-31.141103565318893
1739209587.8657725;-33.981070128970906
1739209587.8657749;-45.120503652039325
1739209587.8657773;-38.13080360867914
1739209587.8657799;-35.57807855764607
1739209587.8657823;-38.13080360867914
1739209587.865785;-45.120503652039325
1739209587.8657873;-45.120503652039325
1739209587.8657897;-45.120503652039325
1739209587.8657923;-38.13080360867914
1739209587.8657947;-35.57807855764607
1739209587.865797;-38.13080360867914
1739209587.8657997;-45.120503652039325
1739209587.865802;-38.13080360867914
1739209587.8658044;-35.57807855764607
1739209587.865807;-38.13080360867914
1739209587.8658094;-38.13080360867914
1739209587.8658118;-38.13080360867914
1739209587.8658144;-45.120503652039325
1739209587.8658168;-45.120503652039325
1739209587.8658192;-38.13080360867914
1739209587.8658218;-38.13080360867914
1739209587.8658242;-45.120503652039325
1739209587.8658268;-45.120503652039325
1739209587.8658292;-38.13080360867914
1739209587.8658316;-38.13080360867914
1739209587.8658342;-45.120503652039325
1739209587.8658366;-45.120503652039325
1739209587.865839;-45.120503652039325
1739209587.8658416;-33.981070128970906
1739209587.865844;-33.981070128970906
1739209587.8658464;-45.120503652039325
1739209587.865849;-45.120503652039325
1739209587.8658514;-38.13080360867914
1739209587.8658538;-45.120503652039325
1739209587.8658564;-38.13080360867914
1739209587.8658588;-38.13080360867914
1739209587.8658614;-45.120503652039325
1739209587.8658638;-45.120503652039325
1739209587.8658662;-33.981070128970906
1739209587.8658688;-32.816014438256545
1739209587.8658712;-38.13080360867914
1739209587.8658736;-35.57807855764607
1739209587.8658762;-38.13080360867914
1739209587.8658786;-45.120503652039325
1739209587.865881;-33.981070128970906
1739209587.8658836;-35.57807855764607
1739209587.865886;-38.13080360867914
1739209587.8658884;-45.120503652039325
1739209587.865891;-38.13080360867914
1739209587.8658934;-45.120503652039325
1739209587.8658957;-38.13080360867914
1739209587.8658984;-45.120503652039325
1739209587.8659008;-45.120503652039325
1739209587.8659034;-45.120503652039325
1739209587.8659058;-38.13080360867914
1739209587.8659081;-32.816014438256545
1739209587.8659108;-45.120503652039325
1739209587.8659132;-45.120503652039325
1739209587.8659155;-33.981070128970906
1739209587.8659182;-45.120503652039325
1739209587.8659205;-38.13080360867914
1739209587.865923;-45.120503652039325
1739209587.8659256;-45.120503652039325
1739209587.865928;-45.120503652039325
1739209587.8659303;-35.57807855764607
1739209587.865933;-32.816014438256545
1739209587.8659353;-38.13080360867914
1739209587.865938;-45.120503652039325
1739209587.8659403;-35.57807855764607
1739209587.8659427;-35.57807855764607
1739209587.8659453;-45.120503652039325
1739209587.8659477;-32.816014438256545
1739209587.86595;-38.13080360867914
1739209587.8659527;-45.120503652039325
1739209587.865955;-45.120503652039325
1739209587.8659575;-38.13080360867914
1739209587.8659601;-38.13080360867914
1739209587.8659625;-45.120503652039325
1739209587.865965;-45.120503652039325
1739209587.8659675;-45.120503652039325
1739209587.86597;-33.981070128970906
1739209587.8659725;-30.49652367304973
1739209587.865975;-45.120503652039325
1739209587.8659773;-45.120503652039325
1739209587.86598;-38.13080360867914
1739209587.8659823;-30.49652367304973
1739209587.8659847;-38.13080360867914
1739209587.8659873;-45.120503652039325
1739209587.8659897;-45.120503652039325
1739209587.865992;-45.120503652039325
1739209587.8659947;-45.120503652039325
1739209587.865997;-45.120503652039325
1739209587.8659995;-45.120503652039325
1739209587.866002;-45.120503652039325
1739209587.8660045;-38.13080360867914
1739209587.8660069;-38.13080360867914
1739209587.8660095;-38.13080360867914
1739209587.8660119;-35.57807855764607
1739209587.8660145;-38.13080360867914
1739209587.8660169;-45.120503652039325
1739209587.8660192;-33.981070128970906
1739209587.8660219;-32.816014438256545
1739209587.8660243;-38.13080360867914
1739209587.8660266;-38.13080360867914
1739209587.8660293;-45.120503652039325
1739209587.8660316;-32.816014438256545
1739209587.866034;-45.120503652039325
1739209587.8660367;-45.120503652039325
1739209587.866039;-45.120503652039325
1739209587.8660414;-45.120503652039325
1739209587.866044;-45.120503652039325
1739209587.8660464;-45.120503652039325
1739209587.866049;-45.120503652039325
1739209587.8660514;-45.120503652039325
1739209587.8660538;-38.13080360867914
1739209587.8660564;-38.13080360867914
1739209587.8660588;-38.13080360867914
1739209587.8660612;-38.13080360867914
1739209587.8660638;-38.13080360867914
1739209587.8660662;-32.816014438256545
1739209587.8660686;-38.13080360867914
1739209587.8660712;-29.438486411369333
1739209587.8660736;-33.981070128970906
1739209587.866076;-45.120503652039325
1739209587.8660786;-45.120503652039325
1739209587.866081;-32.816014438256545
1739209587.8660836;-33.981070128970906
1739209587.866086;-45.120503652039325
1739209587.8660884;-45.120503652039325
1739209587.866091;-45.120503652039325
1739209587.8660934;-45.120503652039325
1739209587.8660958;-38.13080360867914
1739209587.8660984;-38.13080360867914
1739209587.8661008;-45.120503652039325
1739209587.8661032;-45.120503652039325
1739209587.8661058;-35.57807855764607
1739209587.8661082;-45.120503652039325
1739209587.8661106;-38.13080360867914
1739209587.8661132;-38.13080360867914
1739209587.8661156;-45.120503652039325
1739209587.866118;-38.13080360867914
1739209587.8661206;-35.57807855764607
1739209587.866123;-45.120503652039325
1739209587.8661256;-45.120503652039325
1739209587.866128;-45.120503652039325
1739209587.8661304;-32.816014438256545
1739209587.866133;-35.57807855764607
1739209587.8661354;-45.120503652039325
1739209587.8661377;-38.13080360867914
1739209587.8661404;-35.57807855764607
1739209587.8661427;-45.120503652039325
1739209587.8661451;-38.13080360867914
1739209587.8661478;-33.981070128970906
1739209587.8661501;-38.13080360867914
1739209587.8661525;-45.120503652039325
1739209587.8661551;-38.13080360867914
1739209587.8661575;-45.120503652039325
1739209587.8661602;-45.120503652039325
1739209587.8661625;-45.120503652039325
1739209587.866165;-45.120503652039325
1739209587.8661675;-45.120503652039325
1739209587.86617;-28.58837851428586
1739209587.8661723;-30.49652367304973
1739209587.866175;-45.120503652039325
1739209587.8661773;-38.13080360867914
1739209587.8661797;-31.141103565318893
1739209587.8661823;-45.120503652039325
1739209587.8661847;-45.120503652039325
1739209587.866187;-45.120503652039325
1739209587.8661897;-38.13080360867914
1739209587.866192;-45.120503652039325
1739209587.8661947;-38.13080360867914
1739209587.866197;-45.120503652039325
1739209587.8661995;-45.120503652039325
1739209587.866202;-45.120503652039325
1739209587.8662045;-38.13080360867914
1739209587.866207;-38.13080360867914
1739209587.8662095;-32.816014438256545
1739209587.866212;-31.141103565318915
1739209587.8683734;-35.57807855764607
1739209587.8683758;-33.981070128970906
1739209587.868378;-38.13080360867914
1739209587.86838;-38.13080360867914
1739209587.8683825;-38.13080360867914
1739209587.8683846;-45.120503652039325
1739209587.8683867;-45.120503652039325
1739209587.8683891;-45.120503652039325
1739209587.8683913;-45.120503652039325
1739209587.8683934;-33.981070128970906
1739209587.8683956;-45.120503652039325
1739209587.868398;-38.13080360867914
1739209587.8684;-45.120503652039325
1739209587.8684022;-38.13080360867914
1739209587.8684046;-27.8777449560314
1739209587.8684068;-38.13080360867914
1739209587.868409;-45.120503652039325
1739209587.8684113;-38.13080360867914
1739209587.8684134;-32.816014438256545
1739209587.8684156;-38.13080360867914
1739209587.868418;-45.120503652039325
1739209587.8684201;-45.120503652039325
1739209587.8684223;-45.120503652039325
1739209587.8684247;-38.13080360867914
1739209587.8684268;-38.13080360867914
1739209587.868429;-35.57807855764607
1739209587.8684313;-38.13080360867914
1739209587.8684335;-38.13080360867914
1739209587.8684356;-35.57807855764607
1739209587.8684378;-45.120503652039325
1739209587.8684402;-31.141103565318893
1739209587.8684423;-38.13080360867914
1739209587.8684444;-38.13080360867914
1739209587.8684468;-38.13080360867914
1739209587.868449;-38.13080360867914
1739209587.868451;-38.13080360867914
1739209587.8684535;-38.13080360867914
1739209587.8684556;-45.120503652039325
1739209587.8684578;-45.120503652039325
1739209587.8684602;-45.120503652039325
1739209587.8684623;-45.120503652039325
1739209587.8684645;-38.13080360867914
1739209587.8684669;-38.13080360867914
1739209587.868469;-38.13080360867914
1739209587.8684711;-35.57807855764607
1739209587.8684735;-38.13080360867914
1739209587.8684757;-32.816014438256545
1739209587.8684778;-33.981070128970906
1739209587.86848;-35.57807855764607
1739209587.8684824;-38.13080360867914
1739209587.8684845;-45.120503652039325
1739209587.8684866;-35.57807855764607
1739209587.868489;-38.13080360867914
1739209587.8684912;-45.120503652039325
1739209587.8684933;-45.120503652039325
1739209587.8684957;-45.120503652039325
1739209587.8684978;-45.120503652039325
1739209587.8685;-45.120503652039325
1739209587.8685024;-33.981070128970906
1739209587.8685045;-45.120503652039325
1739209587.8685067;-45.120503652039325
1739209587.868509;-38.13080360867914
1739209587.8685112;-32.816014438256545
1739209587.8685133;-35.57807855764607
1739209587.8685157;-45.120503652039325
1739209587.8685179;-45.120503652039325
1739209587.86852;-38.13080360867914
1739209587.8685222;-35.57807855764607
1739209587.8685246;-38.13080360867914
1739209587.8685267;-33.981070128970906
1739209587.8685288;-45.120503652039325
1739209587.8685312;-45.120503652039325
1739209587.8685334;-45.120503652039325
1739209587.8685355;-45.120503652039325
1739209587.868538;-33.981070128970906
1739209587.86854;-45.120503652039325
1739209587.8685422;-45.120503652039325
1739209587.8685446;-38.13080360867914
1739209587.8685467;-30.49652367304973
1739209587.8685489;-33.981070128970906
1739209587.8685513;-45.120503652039325
1739209587.8685534;-38.13080360867914
1739209587.8685555;-35.57807855764607
1739209587.8685577;-33.981070128970906
1739209587.86856;-45.120503652039325
1739209587.8685622;-38.13080360867914
1739209587.8685644;-45.120503652039325
1739209587.8685668;-38.13080360867914
1739209587.868569;-35.57807855764607
1739209587.868571;-38.13080360867914
1739209587.8685734;-38.13080360867914
1739209587.8685756;-45.120503652039325
1739209587.8685777;-35.57807855764607
1739209587.86858;-38.13080360867914
1739209587.8685822;-38.13080360867914
1739209587.8685844;-33.981070128970906
1739209587.8685868;-45.120503652039325
1739209587.868589;-38.13080360867914
1739209587.868591;-35.57807855764607
1739209587.8685935;-38.13080360867914
1739209587.8685956;-38.13080360867914
1739209587.8685977;-45.120503652039325
1739209587.8686;-45.120503652039325
1739209587.8686023;-45.120503652039325
1739209587.8686044;-45.120503652039325
1739209587.8686066;-38.13080360867914
1739209587.868609;-45.120503652039325
1739209587.868611;-45.120503652039325
1739209587.8686132;-45.120503652039325
1739209587.8686156;-45.120503652039325
1739209587.8686178;-38.13080360867914
1739209587.86862;-38.13080360867914
1739209587.8686223;-45.120503652039325
1739209587.8686244;-38.13080360867914
1739209587.8686266;-35.57807855764607
1739209587.868629;-33.981070128970906
1739209587.8686311;-45.120503652039325
1739209587.8686333;-38.13080360867914
1739209587.8686357;-38.13080360867914
1739209587.8686378;-45.120503652039325
1739209587.86864;-45.120503652039325
1739209587.868642;-45.120503652039325
1739209587.8686445;-45.120503652039325
1739209587.8686466;-38.13080360867914
1739209587.8686488;-38.13080360867914
1739209587.8686512;-45.120503652039325
1739209587.8686533;-45.120503652039325
1739209587.8686554;-38.13080360867914
1739209587.8686578;-35.57807855764607
1739209587.86866;-45.120503652039325
1739209587.868662;-38.13080360867914
1739209587.8686645;-33.981070128970906
1739209587.8686666;-45.120503652039325
1739209587.8686688;-38.13080360867914
1739209587.8686712;-35.57807855764607
1739209587.8686733;-33.981070128970906
1739209587.8686755;-45.120503652039325
1739209587.8686779;-45.120503652039325
1739209587.86868;-45.120503652039325
1739209587.8686821;-38.13080360867914
1739209587.8686843;-35.57807855764607
1739209587.8686867;-38.13080360867914
1739209587.8686888;-45.120503652039325
1739209587.868691;-28.58837851428586
1739209587.8686934;-45.120503652039325
1739209587.8686955;-38.13080360867914
1739209587.8686976;-38.13080360867914
1739209587.8687;-38.13080360867914
1739209587.8687022;-45.120503652039325
1739209587.8687043;-45.120503652039325
1739209587.8687067;-45.120503652039325
1739209587.8687088;-33.981070128970906
1739209587.868711;-38.13080360867914
1739209587.8687134;-38.13080360867914
1739209587.8687155;-38.13080360867914
1739209587.8687177;-45.120503652039325
1739209587.86872;-33.981070128970906
1739209587.8687222;-38.13080360867914
1739209587.8687243;-45.120503652039325
1739209587.8687265;-31.141103565318915
1739209587.8687289;-45.120503652039325
1739209587.868731;-38.13080360867914
1739209587.8687332;-38.13080360867914
1739209587.8687356;-38.13080360867914
1739209587.8687377;-45.120503652039325
1739209587.8687398;-45.120503652039325
1739209587.8687422;-38.13080360867914
1739209587.8687444;-32.816014438256545
1739209587.8687465;-38.13080360867914
1739209587.868749;-45.120503652039325
1739209587.868751;-45.120503652039325
1739209587.8687532;-38.13080360867914
1739209587.8687556;-38.13080360867914
1739209587.8687577;-38.13080360867914
1739209587.8687599;-45.120503652039325
1739209587.8687623;-31.141103565318915
1739209587.8687644;-33.981070128970906
1739209587.8687665;-38.13080360867914
1739209587.8687687;-38.13080360867914
1739209587.868771;-38.13080360867914
1739209587.8687732;-38.13080360867914
1739209587.8687754;-45.120503652039325
1739209587.8687778;-38.13080360867914
1739209587.86878;-32.816014438256545
1739209587.868782;-38.13080360867914
1739209587.8687844;-35.57807855764607
1739209587.8687866;-45.120503652039325
1739209587.8687887;-33.981070128970906
1739209587.868791;-45.120503652039325
1739209587.8687932;-45.120503652039325
1739209587.8687954;-38.13080360867914
1739209587.8687978;-28.992665084841942
1739209587.8688;-33.981070128970906
1739209587.868802;-45.120503652039325
1739209587.8688045;-38.13080360867914
1739209587.8688066;-33.981070128970906
1739209587.8688087;-45.120503652039325
1739209587.868811;-38.13080360867914
1739209587.8688133;-32.816014438256545
1739209587.8688154;-35.57807855764607
1739209587.8688176;-45.120503652039325
1739209587.86882;-38.13080360867914
1739209587.868822;-38.13080360867914
1739209587.8688242;-38.13080360867914
1739209587.8688266;-45.120503652039325
1739209587.8688288;-38.13080360867914
1739209587.868831;-38.13080360867914
1739209587.8688333;-30.49652367304973
1739209587.8688354;-28.58837851428586
1739209587.8688376;-38.13080360867914
1739209587.86884;-45.120503652039325
1739209587.8688421;-38.13080360867914
1739209587.8688443;-38.13080360867914
1739209587.8688467;-45.120503652039325
1739209587.8688488;-38.13080360867914
1739209587.868851;-38.13080360867914
1739209587.868853;-45.120503652039325
1739209587.8688555;-33.981070128970906
1739209587.8688576;-38.13080360867914
1739209587.8688598;-38.13080360867914
1739209587.8688622;-45.120503652039325
1739209587.8688643;-33.981070128970906
1739209587.8688664;-38.13080360867914
1739209587.8688688;-35.57807855764607
1739209587.868871;-30.49652367304973
1739209587.8688731;-45.120503652039325
1739209587.8688755;-45.120503652039325
1739209587.8688776;-38.13080360867914
1739209587.8688798;-38.13080360867914
1739209587.8688822;-45.120503652039325
1739209587.8688843;-35.57807855764607
1739209587.8688865;-45.120503652039325
1739209587.8688886;-45.120503652039325
1739209587.868891;-38.13080360867914
1739209587.8688931;-45.120503652039325
1739209587.8688953;-45.120503652039325
1739209587.8688977;-45.120503652039325
1739209587.8688998;-45.120503652039325
1739209587.868902;-38.13080360867914
1739209587.8689044;-45.120503652039325
1739209587.8689065;-32.816014438256545
1739209587.8689086;-38.13080360867914
1739209587.868911;-45.120503652039325
1739209587.8689132;-38.13080360867914
1739209587.8689153;-35.57807855764607
1739209587.8689177;-38.13080360867914
1739209587.8689198;-45.120503652039325
1739209587.868922;-45.120503652039325
1739209587.8689244;-45.120503652039325
1739209587.8689265;-45.120503652039325
1739209587.8689287;-45.120503652039325
1739209587.8689308;-45.120503652039325
1739209587.8689332;-45.120503652039325
1739209587.8689353;-45.120503652039325
1739209587.8689375;-45.120503652039325
1739209587.8689399;-45.120503652039325
1739209587.868942;-38.13080360867914
1739209587.8689442;-38.13080360867914
1739209587.8689466;-35.57807855764607
1739209587.8689487;-33.981070128970906
1739209587.8689508;-45.120503652039325
1739209587.8689532;-45.120503652039325
1739209587.8689554;-38.13080360867914
1739209587.8689575;-45.120503652039325
1739209587.86896;-31.141103565318893
1739209587.868962;-38.13080360867914
1739209587.8689642;-45.120503652039325
1739209587.8689666;-45.120503652039325
1739209587.8689687;-45.120503652039325
1739209587.8689709;-38.13080360867914
1739209587.868973;-45.120503652039325
1739209587.8689754;-45.120503652039325
1739209587.8689775;-45.120503652039325
1739209587.8689797;-45.120503652039325
1739209587.868982;-35.57807855764607
1739209587.8689842;-38.13080360867914
1739209587.8689864;-45.120503652039325
1739209587.8689888;-45.120503652039325
1739209587.868991;-33.981070128970906
1739209587.868993;-45.120503652039325
1739209587.8689954;-30.49652367304973
1739209587.8689976;-33.981070128970906
1739209587.8689997;-45.120503652039325
1739209587.869002;-38.13080360867914
1739209587.8690042;-35.57807855764607
1739209587.8690064;-38.13080360867914
1739209587.8690088;-35.57807855764607
1739209587.869011;-38.13080360867914
1739209587.869013;-33.981070128970956
1739209587.8690152;-38.13080360867914
1739209587.8690176;-35.57807855764607
1739209587.8690197;-38.13080360867914
1739209587.869022;-45.120503652039325
1739209587.8690243;-45.120503652039325
1739209587.8690264;-32.816014438256545
1739209587.8690286;-45.120503652039325
1739209587.869031;-28.58837851428586
1739209587.869033;-30.49652367304973
1739209587.8690352;-38.13080360867914
1739209587.8690376;-38.13080360867914
1739209587.8690398;-32.816014438256545
1739209587.869042;-38.13080360867914
1739209587.8690443;-45.120503652039325
1739209587.8690464;-33.981070128970906
1739209587.8690486;-38.13080360867914
1739209587.869051;-38.13080360867914
1739209587.8690531;-38.13080360867914
1739209587.8690553;-38.13080360867914
1739209587.8690574;-45.120503652039325
1739209587.8690598;-45.120503652039325
1739209587.869062;-38.13080360867914
1739209587.869064;-38.13080360867914
1739209587.8690665;-32.816014438256545
1739209587.8690686;-31.141103565318915
1739209587.8690708;-45.120503652039325
1739209587.8690732;-45.120503652039325
1739209587.8690753;-38.13080360867914
1739209587.8690774;-38.13080360867914
1739209587.8690798;-38.13080360867914
1739209587.869082;-38.13080360867914
1739209587.8690841;-45.120503652039325
1739209587.8690865;-45.120503652039325
1739209587.8690886;-38.13080360867914
1739209587.8690908;-38.13080360867914
1739209587.8690932;-35.57807855764607
1739209587.8690953;-38.13080360867914
1739209587.8690975;-38.13080360867914
1739209587.8690996;-38.13080360867914
1739209587.869102;-32.816014438256545
1739209587.8691041;-33.981070128970906
1739209587.8691063;-45.120503652039325
1739209587.8691087;-45.120503652039325
1739209587.8691108;-38.13080360867914
1739209587.869113;-38.13080360867914
1739209587.8691154;-45.120503652039325
