CAN Message; 0x24:00cdea5768e00e7e
1739209791.1280391;-33.981070128970906
1739209791.1280413;-45.120503652039325
1739209791.1280434;-45.120503652039325
1739209791.1280458;-45.120503652039325
1739209791.128048;-45.120503652039325
1739209791.12805;-45.120503652039325
1739209791.1280522;-38.13080360867914
1739209791.1280546;-45.120503652039325
1739209791.1280568;-38.13080360867914
1739209791.128059;-38.13080360867914
1739209791.128061;-45.120503652039325
1739209791.1280634;-38.13080360867914
1739209791.1280656;-33.981070128970906
1739209791.1280677;-33.981070128970906
1739209791.1280699;-45.120503652039325
1739209791.1280723;-45.120503652039325
1739209791.1280744;-33.981070128970906
1739209791.1280766;-38.13080360867914
1739209791.1280787;-45.120503652039325
1739209791.128081;-32.816014438256545
1739209791.1280832;-33.981070128970906
1739209791.1280854;-33.981070128970906
1739209791.1280875;-45.120503652039325
1739209791.12809;-45.120503652039325
1739209791.128092;-31.141103565318893
1739209791.1280942;-33.981070128970906
1739209791.1280963;-45.120503652039325
1739209791.1280987;-31.141103565318915
1739209791.1281009;-33.981070128970906
1739209791.128103;-45.120503652039325
1739209791.1281052;-45.120503652039325
1739209791.1281075;-38.13080360867914
1739209791.1281097;-45.120503652039325
1739209791.1281118;-45.120503652039325
1739209791.128114;-38.13080360867914
1739209791.1281164;-38.13080360867914
1739209791.1281185;-45.120503652039325
1739209791.1281207;-45.120503652039325
1739209791.1281228;-38.13080360867914
1739209791.1281252;-31.141103565318915
1739209791.1281273;-35.57807855764607
1739209791.1281295;-45.120503652039325
1739209791.1281316;-38.13080360867914
1739209791.128134;-35.57807855764607
1739209791.1281362;-31.141103565318893
1739209791.1281383;-32.816014438256545
1739209791.1281404;-45.120503652039325
1739209791.1281428;-45.120503652039325
1739209791.128145;-45.120503652039325
1739209791.1281471;-45.120503652039325
1739209791.1281493;-32.816014438256545
1739209791.1281517;-45.120503652039325
1739209791.1281538;-45.120503652039325
1739209791.128156;-45.120503652039325
1739209791.128158;-38.13080360867914
1739209791.1281605;-35.57807855764607
1739209791.1281626;-38.13080360867914
1739209791.1281648;-45.120503652039325
1739209791.128167;-32.816014438256545
1739209791.1281693;-38.13080360867914
1739209791.1281714;-45.120503652039325
1739209791.1281736;-45.120503652039325
1739209791.1281757;-38.13080360867914
1739209791.1281781;-45.120503652039325
1739209791.1281803;-38.13080360867914
1739209791.1281824;-38.13080360867914
1739209791.1281848;-38.13080360867914
1739209791.128187;-38.13080360867914
1739209791.128189;-38.13080360867914
1739209791.1281912;-38.13080360867914
1739209791.1281936;-38.13080360867914
1739209791.1281958;-38.13080360867914
1739209791.128198;-45.120503652039325
1739209791.1282;-45.120503652039325
1739209791.1282024;-38.13080360867914
1739209791.1282046;-45.120503652039325
1739209791.1282067;-38.13080360867914
1739209791.1282089;-38.13080360867914
1739209791.1282113;-45.120503652039325
1739209791.1282134;-45.120503652039325
1739209791.1282156;-38.13080360867914
1739209791.1282177;-35.57807855764607
1739209791.12822;-45.120503652039325
1739209791.1282222;-45.120503652039325
1739209791.1282244;-38.13080360867914
1739209791.1282265;-38.13080360867914
1739209791.128229;-45.120503652039325
1739209791.128231;-45.120503652039325
1739209791.1282332;-38.13080360867914
1739209791.1282353;-33.981070128970906
1739209791.1282377;-45.120503652039325
1739209791.1282399;-38.13080360867914
1739209791.128242;-38.13080360867914
1739209791.1282442;-45.120503652039325
1739209791.1282465;-45.120503652039325
1739209791.1282487;-45.120503652039325
1739209791.1282508;-33.981070128970906
1739209791.128253;-45.120503652039325
1739209791.1282554;-38.13080360867914
1739209791.1282575;-45.120503652039325
1739209791.1282597;-33.981070128970906
1739209791.1282618;-28.992665084841942
1739209791.1282642;-45.120503652039325
1739209791.1282663;-45.120503652039325
1739209791.1282685;-45.120503652039325
1739209791.1282706;-45.120503652039325
1739209791.128273;-45.120503652039325
1739209791.1282752;-45.120503652039325
1739209791.1282773;-45.120503652039325
1739209791.1282794;-38.13080360867914
1739209791.1282818;-38.13080360867914
1739209791.128284;-45.120503652039325
1739209791.1282861;-35.57807855764607
1739209791.1282883;-38.13080360867914
1739209791.1282907;-45.120503652039325
1739209791.1282928;-45.120503652039325
1739209791.128295;-45.120503652039325
1739209791.128297;-45.120503652039325
1739209791.1282995;-45.120503652039325
1739209791.1283016;-45.120503652039325
1739209791.1283038;-30.49652367304973
1739209791.128306;-33.981070128970906
1739209791.1283083;-45.120503652039325
1739209791.1283104;-45.120503652039325
1739209791.1283126;-38.13080360867914
1739209791.1283147;-31.141103565318915
1739209791.128317;-45.120503652039325
1739209791.1283193;-38.13080360867914
1739209791.1283214;-38.13080360867914
1739209791.1283236;-38.13080360867914
1739209791.128326;-32.816014438256545
1739209791.128328;-35.57807855764607
1739209791.1283302;-45.120503652039325
1739209791.1283324;-31.141103565318943
1739209791.1283348;-45.120503652039325
1739209791.128337;-38.13080360867914
1739209791.128339;-38.13080360867914
1739209791.1283412;-45.120503652039325
1739209791.1283436;-32.816014438256545
1739209791.1283457;-45.120503652039325
1739209791.1283479;-38.13080360867914
1739209791.12835;-28.992665084841942
1739209791.1283524;-45.120503652039325
1739209791.1283545;-45.120503652039325
1739209791.1283567;-38.13080360867914
1739209791.1283588;-35.57807855764607
1739209791.1283612;-38.13080360867914
1739209791.1283634;-45.120503652039325
1739209791.1283655;-45.120503652039325
1739209791.128368;-38.13080360867914
1739209791.12837;-38.13080360867914
1739209791.1283722;-45.120503652039325
1739209791.1283743;-33.981070128970906
1739209791.1283767;-32.816014438256545
1739209791.1283789;-45.120503652039325
1739209791.128381;-45.120503652039325
1739209791.1283832;-45.120503652039325
1739209791.1283855;-38.13080360867914
1739209791.1283877;-45.120503652039325
1739209791.1283898;-38.13080360867914
1739209791.128392;-38.13080360867914
1739209791.1283944;-45.120503652039325
1739209791.1283965;-45.120503652039325
1739209791.1283987;-38.13080360867914
1739209791.1284008;-32.816014438256545
1739209791.1284032;-27.267205301931607
1739209791.1284053;-38.13080360867914
1739209791.1284075;-38.13080360867914
1739209791.1284096;-35.57807855764607
1739209791.128412;-38.13080360867914
1739209791.1284142;-38.13080360867914
1739209791.1284163;-38.13080360867914
1739209791.1284184;-38.13080360867914
1739209791.1284208;-33.981070128970906
1739209791.128423;-45.120503652039325
1739209791.1284251;-38.13080360867914
1739209791.1284273;-35.57807855764607
1739209791.1284297;-33.981070128970906
1739209791.1284318;-38.13080360867914
1739209791.128434;-45.120503652039325
1739209791.128436;-35.57807855764607
1739209791.1284385;-38.13080360867914
1739209791.1284406;-45.120503652039325
1739209791.1284428;-38.13080360867914
1739209791.128445;-35.57807855764607
1739209791.1284473;-38.13080360867914
1739209791.1284494;-45.120503652039325
1739209791.1284516;-38.13080360867914
1739209791.1284537;-38.13080360867914
1739209791.128456;-33.981070128970906
1739209791.1284583;-38.13080360867914
1739209791.1284604;-45.120503652039325
1739209791.1284626;-35.57807855764607
1739209791.128465;-33.981070128970906
1739209791.128467;-45.120503652039325
1739209791.1284692;-38.13080360867914
1739209791.1284714;-38.13080360867914
1739209791.1284738;-38.13080360867914
1739209791.128476;-45.120503652039325
1739209791.128478;-45.120503652039325
1739209791.1284802;-38.13080360867914
1739209791.1284826;-38.13080360867914
1739209791.1284847;-45.120503652039325
1739209791.1284869;-38.13080360867914
1739209791.128489;-38.13080360867914
1739209791.1284914;-38.13080360867914
1739209791.1284935;-38.13080360867914
1739209791.1284957;-35.57807855764607
1739209791.1284978;-38.13080360867914
1739209791.1285002;-45.120503652039325
1739209791.1285024;-32.816014438256545
1739209791.1285045;-45.120503652039325
1739209791.1285067;-38.13080360867914
1739209791.128509;-38.13080360867914
1739209791.1285112;-38.13080360867914
1739209791.1285133;-45.120503652039325
1739209791.1285155;-32.816014438256545
1739209791.1285179;-38.13080360867914
1739209791.12852;-45.120503652039325
1739209791.1285222;-45.120503652039325
1739209791.1285243;-38.13080360867914
1739209791.1285267;-33.981070128970906
1739209791.1285288;-45.120503652039325
1739209791.128531;-38.13080360867914
1739209791.1285331;-38.13080360867914
1739209791.1285355;-38.13080360867914
1739209791.1285377;-35.57807855764607
1739209791.1285398;-45.120503652039325
1739209791.128542;-38.13080360867914
1739209791.1285443;-38.13080360867914
1739209791.1285465;-45.120503652039325
1739209791.1285486;-45.120503652039325
1739209791.1285508;-38.13080360867914
1739209791.1285532;-38.13080360867914
1739209791.1285553;-45.120503652039325
1739209791.1285574;-38.13080360867914
1739209791.1285598;-45.120503652039325
1739209791.128562;-45.120503652039325
1739209791.1285641;-45.120503652039325
1739209791.1285663;-45.120503652039325
1739209791.1285686;-35.57807855764607
1739209791.1285708;-33.981070128970906
1739209791.128573;-35.57807855764607
1739209791.128575;-38.13080360867914
1739209791.1285775;-38.13080360867914
1739209791.1285796;-35.57807855764607
1739209791.1285818;-28.58837851428586
1739209791.128584;-35.57807855764607
1739209791.1285863;-38.13080360867914
1739209791.1285884;-38.13080360867914
1739209791.1285906;-31.141103565318893
1739209791.1285927;-38.13080360867914
1739209791.128595;-45.120503652039325
1739209791.1285973;-38.13080360867914
1739209791.1285994;-45.120503652039325
1739209791.1286016;-45.120503652039325
1739209791.128604;-45.120503652039325
1739209791.128606;-45.120503652039325
1739209791.1286082;-38.13080360867914
1739209791.1286104;-38.13080360867914
1739209791.1286128;-32.816014438256545
1739209791.128615;-35.57807855764607
1739209791.128617;-45.120503652039325
1739209791.1286192;-45.120503652039325
1739209791.1286216;-38.13080360867914
1739209791.1286237;-38.13080360867914
1739209791.1286259;-38.13080360867914
1739209791.128628;-38.13080360867914
1739209791.1286304;-35.57807855764607
1739209791.1286325;-38.13080360867914
1739209791.1286347;-31.141103565318893
1739209791.1286368;-32.816014438256545
1739209791.1286392;-32.816014438256545
1739209791.1286414;-38.13080360867914
1739209791.1286435;-38.13080360867914
1739209791.1286457;-33.981070128970906
1739209791.128648;-45.120503652039325
1739209791.1286502;-33.981070128970906
1739209791.1286523;-35.57807855764607
1739209791.1286545;-45.120503652039325
1739209791.1286569;-31.141103565318893
1739209791.128659;-31.141103565318915
1739209791.1286612;-38.13080360867914
1739209791.1286633;-45.120503652039325
1739209791.1286657;-38.13080360867914
1739209791.1286678;-38.13080360867914
1739209791.12867;-29.438486411369333
1739209791.1286721;-31.141103565318893
1739209791.1286745;-38.13080360867914
1739209791.1286767;-38.13080360867914
1739209791.1286788;-45.120503652039325
1739209791.128681;-38.13080360867914
1739209791.1286833;-38.13080360867914
1739209791.1286855;-35.57807855764607
1739209791.1286876;-45.120503652039325
1739209791.1286898;-38.13080360867914
1739209791.1286922;-35.57807855764607
1739209791.1286943;-38.13080360867914
1739209791.1286964;-45.120503652039325
1739209791.1286986;-45.120503652039325
1739209791.128701;-33.981070128970906
1739209791.128703;-38.13080360867914
1739209791.1287053;-32.816014438256545
1739209791.1287074;-30.49652367304973
1739209791.1287098;-45.120503652039325
1739209791.128712;-45.120503652039325
1739209791.128714;-38.13080360867914
1739209791.1287162;-35.57807855764607
1739209791.1287186;-38.13080360867914
1739209791.1287208;-35.57807855764607
1739209791.128723;-45.120503652039325
1739209791.128725;-45.120503652039325
1739209791.1287274;-38.13080360867914
1739209791.1287296;-38.13080360867914
1739209791.1287317;-38.13080360867914
1739209791.1287339;-45.120503652039325
1739209791.1287363;-45.120503652039325
1739209791.1287384;-45.120503652039325
1739209791.1287405;-45.120503652039325
1739209791.128743;-45.120503652039325
1739209791.128745;-45.120503652039325
1739209791.1287472;-45.120503652039325
1739209791.1287494;-45.120503652039325
1739209791.1287518;-45.120503652039325
1739209791.128754;-45.120503652039325
1739209791.128756;-45.120503652039325
1739209791.1287582;-38.13080360867914
1739209791.1287606;-28.992665084841942
1739209791.1287627;-45.120503652039325
1739209791.1287649;-45.120503652039325
1739209791.128767;-33.981070128970906
1739209791.1287694;-33.981070128970906
1739209791.1287715;-45.120503652039325
1739209791.1287737;-38.13080360867914
1739209791.1287758;-38.13080360867914
1739209791.1287782;-32.81601443825658
1739209791.1287804;-45.120503652039325
1739209791.1287825;-45.120503652039325
1739209791.1287847;-33.981070128970906
1739209791.128787;-38.13080360867914
1739209791.1287892;-38.13080360867914
1739209791.1287913;-45.120503652039325
1739209791.1287935;-38.13080360867914
1739209791.1287959;-33.981070128970906
1739209791.128798;-45.120503652039325
1739209791.1288002;-45.120503652039325
1739209791.1288023;-38.13080360867914
1739209791.1288047;-45.120503652039325
1739209791.1288068;-45.120503652039325
1739209791.128809;-38.13080360867914
1739209791.1288111;-45.120503652039325
1739209791.1288135;-38.13080360867914
1739209791.1288157;-35.57807855764607
1739209791.1288178;-35.57807855764607
1739209791.12882;-45.120503652039325
1739209791.1288223;-38.13080360867914
1739209791.1288245;-38.13080360867914
1739209791.1288266;-33.981070128970906
1739209791.1288288;-45.120503652039325
1739209791.1288311;-45.120503652039325
1739209791.1288333;-35.57807855764607
1739209791.1288354;-31.141103565318915
1739209791.1288376;-35.57807855764607
1739209791.12884;-38.13080360867914
1739209791.128842;-45.120503652039325
1739209791.1288443;-45.120503652039325
1739209791.1288464;-45.120503652039325
1739209791.1288488;-38.13080360867914
1739209791.128851;-45.120503652039325
1739209791.128853;-45.120503652039325
1739209791.1288552;-45.120503652039325
1739209791.1288576;-45.120503652039325
1739209791.1288598;-45.120503652039325
1739209791.128862;-45.120503652039325
1739209791.128864;-38.13080360867914
1739209791.1288664;-38.13080360867914
1739209791.1288686;-33.981070128970906
1739209791.1288707;-38.13080360867914
1739209791.1288729;-38.13080360867914
1739209791.1288753;-35.57807855764607
1739209791.1288774;-33.981070128970906
1739209791.1288795;-45.120503652039325
1739209791.1288817;-45.120503652039325
1739209791.128884;-45.120503652039325
1739209791.1288862;-45.120503652039325
1739209791.1288884;-35.57807855764607
1739209791.1288905;-38.13080360867914
1739209791.128893;-45.120503652039325
1739209791.128895;-38.13080360867914
1739209791.1288972;-38.13080360867914
1739209791.1288993;-45.120503652039325
1739209791.1289017;-38.13080360867914
1739209791.1289039;-38.13080360867914
1739209791.128906;-38.13080360867914
1739209791.1289082;-38.13080360867914
1739209791.1289105;-33.981070128970906
1739209791.1289127;-38.13080360867914
1739209791.1289148;-45.120503652039325
1739209791.128917;-45.120503652039325
1739209791.1289194;-38.13080360867914
1739209791.1289215;-31.141103565318915
1739209791.1289237;-45.120503652039325
1739209791.1289258;-45.120503652039325
1739209791.1289282;-38.13080360867914
1739209791.1289303;-38.13080360867914
1739209791.1289325;-45.120503652039325
1739209791.1289349;-45.120503652039325
1739209791.128937;-38.13080360867914
1739209791.1289392;-33.981070128970956
1739209791.1289413;-38.13080360867914
1739209791.1289437;-38.13080360867914
1739209791.1289458;-45.120503652039325
1739209791.128948;-45.120503652039325
1739209791.12895;-38.13080360867914
1739209791.1289525;-45.120503652039325
1739209791.1289546;-35.57807855764607
1739209791.1289568;-28.58837851428586
1739209791.128959;-45.120503652039325
1739209791.1289613;-45.120503652039325
1739209791.1289635;-38.13080360867914
1739209791.1289656;-38.13080360867914
1739209791.1289678;-45.120503652039325
1739209791.1289701;-35.57807855764607
1739209791.1289723;-38.13080360867914
1739209791.1289744;-45.120503652039325
1739209791.1289766;-45.120503652039325
1739209791.128979;-45.120503652039325
1739209791.128981;-45.120503652039325
1739209791.1289833;-45.120503652039325
1739209791.1289854;-38.13080360867914
1739209791.1289878;-38.13080360867914
1739209791.12899;-38.13080360867914
1739209791.128992;-38.13080360867914
1739209791.1289942;-38.13080360867914
1739209791.1289966;-38.13080360867914
1739209791.1289988;-45.120503652039325
1739209791.129001;-38.13080360867914
1739209791.129003;-38.13080360867914
1739209791.1290054;-38.13080360867914
1739209791.1290076;-45.120503652039325
1739209791.1290097;-32.816014438256545
1739209791.1290119;-45.120503652039325
1739209791.1290143;-38.13080360867914
1739209791.1290164;-38.13080360867914
1739209791.1290185;-45.120503652039325
1739209791.1290207;-38.13080360867914
1739209791.129023;-45.120503652039325
1739209791.1290252;-35.57807855764607
1739209791.1290274;-45.120503652039325
1739209791.1290295;-45.120503652039325
1739209791.129032;-45.120503652039325
1739209791.129034;-45.120503652039325
1739209791.1290362;-45.120503652039325
1739209791.1290383;-33.981070128970906
1739209791.1290407;-38.13080360867914
1739209791.1290429;-38.13080360867914
1739209791.129045;-29.438486411369333
1739209791.1290472;-35.57807855764607
1739209791.1290495;-45.120503652039325
1739209791.1290517;-45.120503652039325
1739209791.1290538;-35.57807855764607
1739209791.129056;-35.57807855764607
1739209791.1290584;-45.120503652039325
1739209791.1290605;-38.13080360867914
1739209791.1290627;-45.120503652039325
1739209791.1290648;-45.120503652039325
1739209791.1290672;-35.57807855764607
1739209791.1290693;-38.13080360867914
1739209791.1290715;-45.120503652039325
1739209791.1290736;-38.13080360867914
1739209791.129076;-38.13080360867914
1739209791.1290781;-38.13080360867914
1739209791.1290803;-31.141103565318893
1739209791.1290824;-32.816014438256545
1739209791.1290848;-38.13080360867914
1739209791.129087;-45.120503652039325
1739209791.129089;-35.57807855764607
1739209791.1290913;-33.981070128970906
1739209791.1290936;-45.120503652039325
1739209791.1290958;-45.120503652039325
1739209791.129098;-45.120503652039325
1739209791.1291;-45.120503652039325
1739209791.1291025;-45.120503652039325
1739209791.1291046;-45.120503652039325
1739209791.1291068;-35.57807855764607
1739209791.129109;-38.13080360867914
1739209791.1291113;-45.120503652039325
1739209791.1291134;-38.13080360867914
1739209791.1291156;-45.120503652039325
1739209791.129118;-45.120503652039325
1739209791.12912;-38.13080360867914
1739209791.1291223;-38.13080360867914
1739209791.1291244;-45.120503652039325
1739209791.1291268;-38.13080360867914
1739209791.129129;-38.13080360867914
1739209791.129131;-38.13080360867914
1739209791.1291332;-35.57807855764607
1739209791.1291356;-35.57807855764607
1739209791.1291378;-38.13080360867914
1739209791.12914;-45.120503652039325
1739209791.129142;-35.57807855764607
1739209791.1291444;-33.981070128970906
1739209791.1291466;-38.13080360867914
1739209791.1291487;-33.981070128970906
1739209791.1291509;-45.120503652039325
1739209791.1291533;-45.120503652039325
1739209791.1291554;-38.13080360867914
1739209791.1291575;-45.120503652039325
1739209791.1291597;-45.120503652039325
1739209791.129162;-45.120503652039325
1739209791.1291642;-38.13080360867914
1739209791.1291664;-38.13080360867914
1739209791.1291685;-45.120503652039325
1739209791.129171;-38.13080360867914
1739209791.129173;-38.13080360867914
1739209791.1291752;-45.120503652039325
1739209791.1291773;-45.120503652039325
1739209791.1291797;-45.120503652039325
1739209791.1291819;-45.120503652039325
1739209791.129184;-45.120503652039325
1739209791.1291862;-45.120503652039325
1739209791.1291885;-45.120503652039325
1739209791.1291907;-45.120503652039325
1739209791.1291928;-33.981070128970906
1739209791.129195;-35.57807855764607
1739209791.1291974;-32.816014438256545
1739209791.1291995;-45.120503652039325
1739209791.1292017;-45.120503652039325
1739209791.1292038;-33.981070128970906
1739209791.1292062;-38.13080360867914
1739209791.1292083;-38.13080360867914
1739209791.1292105;-45.120503652039325
1739209791.1292126;-45.120503652039325
1739209791.129215;-45.120503652039325
1739209791.1292171;-38.13080360867914
1739209791.1292193;-38.13080360867914
1739209791.1292214;-38.13080360867914
1739209791.1292238;-38.13080360867914
1739209791.129226;-45.120503652039325
1739209791.129228;-45.120503652039325
1739209791.1292303;-45.120503652039325
1739209791.1292326;-45.120503652039325
1739209791.1292348;-45.120503652039325
1739209791.129237;-45.120503652039325
1739209791.129239;-33.981070128970906
1739209791.1292415;-33.981070128970906
1739209791.1292436;-45.120503652039325
1739209791.1292458;-45.120503652039325
1739209791.129248;-35.57807855764607
1739209791.1292503;-38.13080360867914
1739209791.1292524;-38.13080360867914
1739209791.1292546;-38.13080360867914
1739209791.1292567;-35.57807855764607
1739209791.129259;-35.57807855764607
1739209791.1292613;-45.120503652039325
1739209791.1292634;-38.13080360867914
1739209791.1292655;-35.57807855764607
1739209791.129268;-33.981070128970906
1739209791.12927;-38.13080360867914
1739209791.1292722;-38.13080360867914
1739209791.1292744;-45.120503652039325
1739209791.1292768;-38.13080360867914
1739209791.129279;-45.120503652039325
1739209791.129281;-38.13080360867914
1739209791.1292832;-38.13080360867914
1739209791.1292856;-38.13080360867914
1739209791.1292877;-45.120503652039325
1739209791.1292899;-45.120503652039325
1739209791.129292;-33.981070128970906
1739209791.1292944;-38.13080360867914
1739209791.1292965;-35.57807855764607
1739209791.1292987;-38.13080360867914
1739209791.1293008;-31.141103565318893
1739209791.1293032;-35.57807855764607
1739209791.1293054;-45.120503652039325
1739209791.1293075;-38.13080360867914
1739209791.12931;-45.120503652039325
1739209791.129312;-33.981070128970906
1739209791.1293142;-33.981070128970906
1739209791.1293163;-45.120503652039325
1739209791.1293187;-31.141103565318893
1739209791.1293209;-32.816014438256545
1739209791.129323;-45.120503652039325
1739209791.1293252;-45.120503652039325
1739209791.1293275;-33.981070128970906
1739209791.1293297;-38.13080360867914
1739209791.1293318;-38.13080360867914
1739209791.129334;-45.120503652039325
1739209791.1293364;-45.120503652039325
1739209791.1293385;-45.120503652039325
1739209791.1293406;-38.13080360867914
1739209791.1293428;-38.13080360867914
1739209791.1293452;-45.120503652039325
1739209791.1293473;-38.13080360867914
1739209791.1293495;-33.981070128970906
1739209791.1293516;-45.120503652039325
1739209791.129354;-35.57807855764607
1739209791.1293561;-33.981070128970906
1739209791.1293583;-45.120503652039325
1739209791.1293604;-38.13080360867914
1739209791.1293628;-38.13080360867914
1739209791.129365;-38.13080360867914
1739209791.129367;-30.49652367304973
1739209791.1293693;-38.13080360867914
1739209791.1293716;-38.13080360867914
1739209791.1293738;-38.13080360867914
1739209791.129376;-35.57807855764607
1739209791.129378;-38.13080360867914
1739209791.1293805;-35.57807855764607
1739209791.1293826;-33.981070128970906
1739209791.1293848;-33.981070128970956
1739209791.129387;-38.13080360867914
1739209791.1293893;-35.57807855764607
1739209791.1293914;-38.13080360867914
1739209791.1293936;-38.13080360867914
1739209791.1293957;-35.57807855764607
1739209791.129398;-45.120503652039325
1739209791.1294003;-45.120503652039325
1739209791.1294024;-27.8777449560314
1739209791.1294045;-38.13080360867914
1739209791.129407;-45.120503652039325
1739209791.129409;-45.120503652039325
1739209791.1294112;-45.120503652039325
1739209791.1294134;-45.120503652039325
1739209791.1294158;-45.120503652039325
1739209791.129418;-45.120503652039325
1739209791.12942;-45.120503652039325
1739209791.1294222;-45.120503652039325
1739209791.1294246;-45.120503652039325
1739209791.1294267;-45.120503652039325
1739209791.1294289;-45.120503652039325
1739209791.129431;-45.120503652039325
1739209791.1294334;-45.120503652039325
1739209791.1294355;-38.13080360867914
1739209791.1294377;-38.13080360867914
1739209791.1294398;-45.120503652039325
1739209791.1294422;-45.120503652039325
1739209791.1294444;-45.120503652039325
1739209791.1294465;-45.120503652039325
1739209791.1294487;-38.13080360867914
1739209791.129451;-38.13080360867914
1739209791.1294532;-45.120503652039325
1739209791.1294553;-38.13080360867914
1739209791.1294575;-38.13080360867914
1739209791.1294599;-38.13080360867914
1739209791.129462;-38.13080360867914
1739209791.1294641;-32.816014438256545
1739209791.1294663;-38.13080360867914
1739209791.1294687;-45.120503652039325
1739209791.1294708;-45.120503652039325
1739209791.129473;-45.120503652039325
1739209791.129475;-38.13080360867914
1739209791.1294775;-45.120503652039325
1739209791.1294796;-45.120503652039325
1739209791.1294818;-45.120503652039325
1739209791.129484;-45.120503652039325
1739209791.1294863;-32.816014438256545
1739209791.1294885;-38.13080360867914
1739209791.1294906;-35.57807855764607
1739209791.1294928;-38.13080360867914
1739209791.1294951;-38.13080360867914
1739209791.1294973;-38.13080360867914
1739209791.1294994;-45.120503652039325
1739209791.1295018;-45.120503652039325
1739209791.129504;-45.120503652039325
1739209791.129506;-45.120503652039325
1739209791.1295083;-45.120503652039325
1739209791.1295106;-45.120503652039325
1739209791.1295128;-35.57807855764607
1739209791.129515;-38.13080360867914
1739209791.129517;-45.120503652039325
1739209791.1295195;-38.13080360867914
1739209791.1295216;-32.816014438256545
1739209791.1295238;-45.120503652039325
1739209791.129526;-45.120503652039325
1739209791.1295283;-45.120503652039325
1739209791.1295304;-45.120503652039325
1739209791.1295326;-38.13080360867914
1739209791.1295347;-38.13080360867914
1739209791.129537;-38.13080360867914
1739209791.1295393;-30.49652367304973
1739209791.1295414;-31.141103565318915
1739209791.1295435;-45.120503652039325
1739209791.129546;-45.120503652039325
1739209791.129548;-35.57807855764607
1739209791.1295502;-33.981070128970906
1739209791.1295524;-32.816014438256545
1739209791.1295547;-33.981070128970906
1739209791.129557;-45.120503652039325
1739209791.129559;-38.13080360867914
1739209791.1295612;-45.120503652039325
1739209791.1295636;-33.981070128970906
1739209791.1295657;-32.816014438256545
1739209791.1295679;-38.13080360867914
1739209791.12957;-45.120503652039325
1739209791.1295724;-45.120503652039325
1739209791.1295745;-35.57807855764607
1739209791.1295767;-38.13080360867914
1739209791.1295788;-38.13080360867914
1739209791.1295812;-33.981070128970906
1739209791.1295834;-38.13080360867914
1739209791.1295855;-38.13080360867914
1739209791.1295877;-45.120503652039325
1739209791.12959;-31.141103565318915
1739209791.1295922;-38.13080360867914
1739209791.1295943;-38.13080360867914
1739209791.1295965;-45.120503652039325
1739209791.1295989;-38.13080360867914
1739209791.129601;-33.981070128970906
1739209791.1296031;-45.120503652039325
1739209791.1296053;-45.120503652039325
1739209791.1296077;-45.120503652039325
1739209791.1296098;-45.120503652039325
1739209791.129612;-45.120503652039325
1739209791.129614;-45.120503652039325
1739209791.1296165;-38.13080360867914
1739209791.1296186;-45.120503652039325
1739209791.1296208;-45.120503652039325
1739209791.129623;-45.120503652039325
1739209791.1296253;-38.13080360867914
1739209791.1296275;-45.120503652039325
1739209791.1296296;-38.13080360867914
1739209791.1296318;-45.120503652039325
1739209791.1296341;-33.981070128970906
1739209791.1296363;-38.13080360867914
1739209791.1296384;-45.120503652039325
1739209791.1296406;-45.120503652039325
1739209791.129643;-45.120503652039325
1739209791.129645;-45.120503652039325
1739209791.1296473;-45.120503652039325
1739209791.1296494;-45.120503652039325
1739209791.1296518;-33.981070128970906
1739209791.129654;-38.13080360867914
1739209791.129656;-35.57807855764607
1739209791.1296582;-45.120503652039325
1739209791.1296606;-38.13080360867914
1739209791.1296628;-35.57807855764607
1739209791.129665;-38.13080360867914
1739209791.129667;-45.120503652039325
1739209791.1296694;-33.981070128970906
1739209791.1296716;-33.981070128970906
1739209791.1296737;-45.120503652039325
1739209791.1296759;-35.57807855764607
1739209791.1296782;-31.141103565318893
1739209791.1296804;-38.13080360867914
1739209791.1296825;-45.120503652039325
1739209791.129685;-38.13080360867914
1739209791.129687;-38.13080360867914
1739209791.1296892;-38.13080360867914
1739209791.1296914;-38.13080360867914
1739209791.1296937;-45.120503652039325
1739209791.129696;-45.120503652039325
1739209791.129698;-38.13080360867914
1739209791.1297002;-38.13080360867914
1739209791.1297026;-38.13080360867914
1739209791.1297047;-45.120503652039325
1739209791.1297069;-45.120503652039325
1739209791.129709;-45.120503652039325
1739209791.1297114;-45.120503652039325
1739209791.1297135;-45.120503652039325
1739209791.1297157;-45.120503652039325
1739209791.1297178;-38.13080360867914
1739209791.1297202;-45.120503652039325
1739209791.1297224;-35.57807855764607
1739209791.1297245;-30.49652367304973
1739209791.1297266;-38.13080360867914
1739209791.129729;-45.120503652039325
1739209791.1297312;-38.13080360867914
1739209791.1297333;-38.13080360867914
1739209791.1297355;-38.13080360867914
1739209791.1297379;-32.816014438256545
1739209791.12974;-45.120503652039325
1739209791.1297421;-35.57807855764607
1739209791.1297443;-32.816014438256545
1739209791.1297467;-45.120503652039325
1739209791.1297488;-45.120503652039325
1739209791.129751;-32.816014438256545
1739209791.129753;-35.57807855764607
1739209791.1297555;-45.120503652039325
1739209791.1297576;-33.981070128970906
1739209791.1297598;-28.58837851428586
1739209791.129762;-38.13080360867914
1739209791.1297643;-45.120503652039325
1739209791.1297665;-45.120503652039325
1739209791.1297686;-38.13080360867914
1739209791.1297708;-38.13080360867914
1739209791.1297731;-45.120503652039325
