CAN Message; 0x98:00006c2bd0ae3103
1739209723.658578;-38.13080360867914
1739209723.658585;-45.120503652039325
1739209723.658592;-45.120503652039325
1739209723.658599;-45.120503652039325
1739209723.658606;-38.13080360867914
1739209723.658613;-38.13080360867914
1739209723.6586199;-45.120503652039325
1739209723.658627;-33.981070128970906
1739209723.658634;-33.981070128970906
1739209723.658641;-45.120503652039325
1739209723.658648;-45.120503652039325
1739209723.658655;-38.13080360867914
1739209723.658662;-45.120503652039325
1739209723.658669;-35.57807855764607
1739209723.658676;-38.13080360867914
1739209723.658683;-38.13080360867914
1739209723.65869;-33.981070128970906
1739209723.6586971;-45.120503652039325
1739209723.658704;-45.120503652039325
1739209723.658711;-31.141103565318915
1739209723.658718;-33.981070128970906
1739209723.658725;-38.13080360867914
1739209723.6587322;-33.981070128970906
1739209723.658739;-45.120503652039325
1739209723.658746;-35.57807855764607
1739209723.6587532;-35.57807855764607
1739209723.65876;-45.120503652039325
1739209723.658767;-45.120503652039325
1739209723.6587741;-38.13080360867914
1739209723.658781;-38.13080360867914
1739209723.6587882;-45.120503652039325
1739209723.658795;-33.981070128970906
1739209723.658802;-28.58837851428586
1739209723.6588092;-38.13080360867914
1739209723.658816;-38.13080360867914
1739209723.658823;-38.13080360867914
1739209723.6588302;-45.120503652039325
1739209723.658837;-45.120503652039325
1739209723.6588442;-35.57807855764607
1739209723.6588511;-38.13080360867914
1739209723.658858;-45.120503652039325
1739209723.6588652;-38.13080360867914
1739209723.6588721;-45.120503652039325
1739209723.658879;-45.120503652039325
1739209723.6588862;-45.120503652039325
1739209723.658893;-38.13080360867914
1739209723.6589003;-35.57807855764607
1739209723.6589072;-38.13080360867914
1739209723.658914;-45.120503652039325
1739209723.6589212;-45.120503652039325
1739209723.6589282;-38.13080360867914
1739209723.658935;-38.13080360867914
1739209723.6589422;-45.120503652039325
1739209723.6589491;-38.13080360867914
1739209723.6589563;-38.13080360867914
1739209723.6589632;-33.981070128970906
1739209723.65897;-38.13080360867914
1739209723.6589773;-45.120503652039325
1739209723.6589842;-38.13080360867914
1739209723.658991;-38.13080360867914
1739209723.6589983;-38.13080360867914
1739209723.6590052;-45.120503652039325
1739209723.6590123;-38.13080360867914
1739209723.6590192;-45.120503652039325
1739209723.6590261;-45.120503652039325
1739209723.6590333;-38.13080360867914
1739209723.6590402;-38.13080360867914
1739209723.6590474;-45.120503652039325
1739209723.6590543;-45.120503652039325
1739209723.6590612;-38.13080360867914
1739209723.6590683;-45.120503652039325
1739209723.6590753;-45.120503652039325
1739209723.6590822;-38.13080360867914
1739209723.6590893;-45.120503652039325
1739209723.6590962;-45.120503652039325
1739209723.6591034;-45.120503652039325
1739209723.6591103;-45.120503652039325
1739209723.6591172;-45.120503652039325
1739209723.6591244;-38.13080360867914
1739209723.6591313;-45.120503652039325
1739209723.6591382;-45.120503652039325
1739209723.6591454;-45.120503652039325
1739209723.6591523;-38.13080360867914
1739209723.6591594;-45.120503652039325
1739209723.6591663;-45.120503652039325
1739209723.6591733;-45.120503652039325
1739209723.6591804;-45.120503652039325
1739209723.6591873;-45.120503652039325
1739209723.6591942;-45.120503652039325
1739209723.6592014;-38.13080360867914
1739209723.6592083;-35.57807855764607
1739209723.6592155;-38.13080360867914
1739209723.6592224;-45.120503652039325
1739209723.6592293;-45.120503652039325
1739209723.6592364;-45.120503652039325
1739209723.6592433;-45.120503652039325
1739209723.6592503;-45.120503652039325
1739209723.6592574;-45.120503652039325
1739209723.6592643;-38.13080360867914
1739209723.6592715;-45.120503652039325
1739209723.6592784;-38.13080360867914
1739209723.6592853;-45.120503652039325
1739209723.6592925;-38.13080360867914
1739209723.6592994;-38.13080360867914
1739209723.6593063;-45.120503652039325
1739209723.6593134;-38.13080360867914
1739209723.6593204;-45.120503652039325
1739209723.6593275;-38.13080360867914
1739209723.6593344;-45.120503652039325
1739209723.6593413;-38.13080360867914
1739209723.6593485;-45.120503652039325
1739209723.6593554;-38.13080360867914
1739209723.6593626;-45.120503652039325
1739209723.6593695;-32.81601443825658
1739209723.6593764;-35.57807855764607
1739209723.6593835;-38.13080360867914
1739209723.6593904;-45.120503652039325
1739209723.6593974;-33.981070128970906
1739209723.6594045;-45.120503652039325
1739209723.6594114;-45.120503652039325
1739209723.6594186;-38.13080360867914
1739209723.6594255;-33.981070128970906
1739209723.6594324;-35.57807855764607
1739209723.6594396;-38.13080360867914
1739209723.6594465;-45.120503652039325
1739209723.6594534;-35.57807855764607
1739209723.6594605;-33.981070128970906
1739209723.6594675;-45.120503652039325
1739209723.6594746;-45.120503652039325
1739209723.6594815;-38.13080360867914
1739209723.6594884;-35.57807855764607
1739209723.6594956;-45.120503652039325
1739209723.6595025;-45.120503652039325
1739209723.6595094;-38.13080360867914
1739209723.6595166;-38.13080360867914
1739209723.6595235;-33.981070128970906
1739209723.6595306;-45.120503652039325
1739209723.6595376;-31.14110356531892
1739209723.6595445;-35.57807855764607
1739209723.6595516;-38.13080360867914
1739209723.6595585;-45.120503652039325
1739209723.6595654;-45.120503652039325
1739209723.6595726;-38.13080360867914
1739209723.6595795;-38.13080360867914
1739209723.6595867;-45.120503652039325
1739209723.6595936;-28.992665084841942
1739209723.6596005;-38.13080360867914
1739209723.6596076;-38.13080360867914
1739209723.6596146;-45.120503652039325
1739209723.6596217;-45.120503652039325
1739209723.6596286;-35.57807855764607
1739209723.6596355;-35.57807855764607
1739209723.6596427;-45.120503652039325
1739209723.6596496;-32.816014438256545
1739209723.6596565;-38.13080360867914
1739209723.6596637;-45.120503652039325
1739209723.6596706;-45.120503652039325
1739209723.6596777;-38.13080360867914
1739209723.6596847;-38.13080360867914
1739209723.6596916;-45.120503652039325
1739209723.6596987;-45.120503652039325
1739209723.6597056;-33.981070128970906
1739209723.6597126;-38.13080360867914
1739209723.6597197;-45.120503652039325
1739209723.6597266;-35.57807855764607
1739209723.6597338;-38.13080360867914
1739209723.6597407;-45.120503652039325
1739209723.6597476;-45.120503652039325
1739209723.6597548;-35.57807855764607
1739209723.6597617;-31.141103565318915
1739209723.6597686;-38.13080360867914
1739209723.6597757;-33.981070128970906
1739209723.6597826;-38.13080360867914
1739209723.6597898;-38.13080360867914
1739209723.6597967;-45.120503652039325
1739209723.6598036;-45.120503652039325
1739209723.6598108;-45.120503652039325
1739209723.6598177;-30.49652367304973
1739209723.6598246;-33.981070128970906
1739209723.6598318;-45.120503652039325
1739209723.6598387;-45.120503652039325
1739209723.6598458;-45.120503652039325
1739209723.6598527;-45.120503652039325
1739209723.6598597;-38.13080360867914
1739209723.6598668;-45.120503652039325
1739209723.6598737;-45.120503652039325
1739209723.6598806;-45.120503652039325
1739209723.6598878;-45.120503652039325
1739209723.6598947;-45.120503652039325
1739209723.6599019;-38.13080360867914
1739209723.6599088;-38.13080360867914
1739209723.6599157;-45.120503652039325
1739209723.6599228;-38.13080360867914
1739209723.6599298;-38.13080360867914
1739209723.659937;-33.981070128970906
1739209723.6599438;-32.816014438256545
1739209723.6599507;-45.120503652039325
1739209723.659958;-38.13080360867914
1739209723.6599648;-35.57807855764607
1739209723.6599717;-38.13080360867914
1739209723.6599789;-45.120503652039325
1739209723.6599858;-33.981070128970906
1739209723.659993;-32.816014438256545
1739209723.6599998;-38.13080360867914
1739209723.6600068;-45.120503652039325
1739209723.660014;-45.120503652039325
1739209723.6600208;-45.120503652039325
1739209723.6600277;-45.120503652039325
1739209723.660035;-45.120503652039325
1739209723.6600418;-38.13080360867914
1739209723.660049;-35.57807855764607
1739209723.6600559;-38.13080360867914
1739209723.6600628;-38.13080360867914
1739209723.66007;-35.57807855764607
1739209723.6600769;-38.13080360867914
1739209723.6600838;-45.120503652039325
1739209723.660091;-45.120503652039325
1739209723.6600978;-38.13080360867914
1739209723.660105;-38.13080360867914
1739209723.660112;-38.13080360867914
1739209723.6601188;-35.57807855764607
1739209723.660126;-38.13080360867914
1739209723.660133;-45.120503652039325
1739209723.6601398;-45.120503652039325
1739209723.660147;-45.120503652039325
1739209723.6601539;-45.120503652039325
1739209723.660161;-45.120503652039325
1739209723.660168;-45.120503652039325
1739209723.6601748;-38.13080360867914
1739209723.660182;-35.57807855764607
1739209723.660189;-38.13080360867914
1739209723.6601958;-45.120503652039325
1739209723.660203;-45.120503652039325
1739209723.66021;-45.120503652039325
1739209723.660217;-35.57807855764607
1739209723.660224;-45.120503652039325
1739209723.6602309;-38.13080360867914
1739209723.660238;-38.13080360867914
1739209723.660245;-38.13080360867914
1739209723.660252;-38.13080360867914
1739209723.660259;-38.13080360867914
1739209723.660266;-33.981070128970906
1739209723.660273;-45.120503652039325
1739209723.66028;-45.120503652039325
1739209723.660287;-35.57807855764607
1739209723.660294;-38.13080360867914
1739209723.660301;-45.120503652039325
1739209723.6603081;-45.120503652039325
1739209723.660315;-38.13080360867914
1739209723.660322;-45.120503652039325
1739209723.660329;-45.120503652039325
1739209723.660336;-45.120503652039325
1739209723.660343;-38.13080360867914
1739209723.66035;-35.57807855764607
1739209723.660357;-33.981070128970906
1739209723.6603642;-45.120503652039325
1739209723.660371;-38.13080360867914
1739209723.660378;-45.120503652039325
1739209723.6603851;-28.21854285175415
1739209723.660392;-32.816014438256545
1739209723.660399;-45.120503652039325
1739209723.660406;-45.120503652039325
1739209723.660413;-35.57807855764607
1739209723.6604202;-35.57807855764607
1739209723.660427;-45.120503652039325
1739209723.660434;-45.120503652039325
1739209723.6604412;-45.120503652039325
1739209723.660448;-45.120503652039325
1739209723.660455;-45.120503652039325
1739209723.6604621;-45.120503652039325
1739209723.660469;-38.13080360867914
1739209723.6604762;-38.13080360867914
1739209723.6604831;-45.120503652039325
1739209723.66049;-45.120503652039325
1739209723.6604972;-32.816014438256545
1739209723.660504;-33.981070128970906
1739209723.660511;-38.13080360867914
1739209723.6605182;-38.13080360867914
1739209723.660525;-35.57807855764607
1739209723.6605322;-38.13080360867914
1739209723.6605392;-45.120503652039325
1739209723.660546;-45.120503652039325
1739209723.6605532;-32.816014438256545
1739209723.6605601;-30.49652367304973
1739209723.6605673;-45.120503652039325
1739209723.6605742;-38.13080360867914
1739209723.660581;-35.57807855764607
1739209723.6605883;-38.13080360867914
1739209723.6605952;-38.13080360867914
1739209723.660602;-45.120503652039325
1739209723.6606092;-45.120503652039325
1739209723.6606162;-45.120503652039325
1739209723.6606233;-38.13080360867914
1739209723.6606302;-38.13080360867914
1739209723.6606371;-38.13080360867914
1739209723.6606443;-45.120503652039325
1739209723.6606512;-35.57807855764607
1739209723.6606581;-45.120503652039325
1739209723.6606653;-31.141103565318915
1739209723.6606722;-28.58837851428586
1739209723.6606793;-38.13080360867914
1739209723.6606863;-38.13080360867914
1739209723.6606932;-38.13080360867914
1739209723.6607003;-35.57807855764607
1739209723.6607072;-45.120503652039325
1739209723.6607141;-33.981070128970906
1739209723.6607213;-45.120503652039325
1739209723.6607282;-31.141103565318943
1739209723.6607354;-45.120503652039325
1739209723.6607423;-45.120503652039325
1739209723.6607492;-45.120503652039325
1739209723.6607563;-45.120503652039325
1739209723.6607633;-38.13080360867914
1739209723.6607702;-38.13080360867914
1739209723.6607773;-38.13080360867914
1739209723.6607842;-38.13080360867914
1739209723.6607914;-38.13080360867914
1739209723.6607983;-35.57807855764607
1739209723.6608052;-35.57807855764607
1739209723.6608124;-38.13080360867914
1739209723.6608193;-38.13080360867914
1739209723.6608264;-35.57807855764607
1739209723.6608334;-38.13080360867914
1739209723.6608403;-38.13080360867914
1739209723.6608474;-35.57807855764607
1739209723.6608543;-45.120503652039325
1739209723.6608613;-38.13080360867914
1739209723.6608684;-38.13080360867914
1739209723.6608753;-45.120503652039325
1739209723.6608825;-38.13080360867914
1739209723.6608894;-45.120503652039325
1739209723.6608963;-45.120503652039325
1739209723.6609035;-38.13080360867914
1739209723.6609104;-38.13080360867914
1739209723.6609173;-38.13080360867914
1739209723.6609244;-45.120503652039325
1739209723.6609313;-45.120503652039325
1739209723.6609385;-38.13080360867914
1739209723.6609454;-35.57807855764607
1739209723.6609523;-33.981070128970906
1739209723.6609595;-45.120503652039325
1739209723.6609664;-38.13080360867914
1739209723.6609733;-38.13080360867914
1739209723.6609805;-32.816014438256545
1739209723.6609874;-38.13080360867914
1739209723.6609945;-45.120503652039325
1739209723.6610014;-38.13080360867914
1739209723.6610084;-45.120503652039325
1739209723.6610155;-45.120503652039325
1739209723.6610224;-45.120503652039325
1739209723.6610293;-45.120503652039325
1739209723.6610365;-38.13080360867914
1739209723.6610434;-45.120503652039325
1739209723.6610506;-38.13080360867914
1739209723.6610575;-33.981070128970906
1739209723.6610644;-45.120503652039325
1739209723.6610715;-45.120503652039325
1739209723.6610785;-38.13080360867914
1739209723.6610854;-45.120503652039325
1739209723.6610925;-45.120503652039325
1739209723.6610994;-45.120503652039325
1739209723.6611066;-33.981070128970906
1739209723.6611135;-45.120503652039325
1739209723.6611204;-33.981070128970906
1739209723.6611276;-31.141103565318915
1739209723.6611345;-38.13080360867914
1739209723.6611416;-38.13080360867914
1739209723.6611485;-38.13080360867914
1739209723.6611555;-38.13080360867914
1739209723.6611626;-45.120503652039325
1739209723.6611695;-38.13080360867914
1739209723.6611764;-38.13080360867914
1739209723.6611836;-45.120503652039325
1739209723.6611905;-45.120503652039325
1739209723.6611977;-45.120503652039325
1739209723.6612046;-38.13080360867914
1739209723.6612115;-45.120503652039325
1739209723.6612186;-45.120503652039325
1739209723.6612256;-45.120503652039325
1739209723.6612325;-45.120503652039325
1739209723.6612396;-38.13080360867914
1739209723.6612465;-38.13080360867914
1739209723.6612537;-38.13080360867914
1739209723.6612606;-32.816014438256545
1739209723.6612675;-38.13080360867914
1739209723.6612747;-45.120503652039325
1739209723.6612816;-45.120503652039325
1739209723.6612885;-33.981070128970906
1739209723.6612957;-27.267205301931607
1739209723.6613026;-38.13080360867914
1739209723.6613097;-45.120503652039325
1739209723.6613166;-38.13080360867914
1739209723.6613235;-38.13080360867914
1739209723.6613307;-45.120503652039325
1739209723.6613376;-45.120503652039325
1739209723.6613445;-45.120503652039325
1739209723.6613517;-38.13080360867914
1739209723.6613586;-45.120503652039325
1739209723.6613657;-45.120503652039325
1739209723.6613727;-45.120503652039325
1739209723.6613796;-45.120503652039325
1739209723.6613867;-38.13080360867914
1739209723.6613936;-38.13080360867914
1739209723.6614006;-33.981070128970906
1739209723.6614077;-28.992665084841942
1739209723.6614146;-33.981070128970906
1739209723.6614218;-45.120503652039325
1739209723.6614287;-45.120503652039325
1739209723.6614356;-38.13080360867914
1739209723.6614428;-45.120503652039325
1739209723.6614497;-45.120503652039325
1739209723.6614568;-38.13080360867914
1739209723.6614637;-45.120503652039325
1739209723.6614707;-38.13080360867914
1739209723.6614778;-38.13080360867914
1739209723.6614847;-45.120503652039325
1739209723.6614916;-38.13080360867914
1739209723.6614988;-45.120503652039325
1739209723.6615057;-45.120503652039325
1739209723.6615129;-45.120503652039325
1739209723.6615198;-45.120503652039325
1739209723.6615267;-38.13080360867914
1739209723.6615338;-45.120503652039325
1739209723.6615407;-38.13080360867914
1739209723.6615477;-35.57807855764607
1739209723.6615548;-33.981070128970906
1739209723.6615617;-45.120503652039325
1739209723.6615689;-38.13080360867914
1739209723.6615758;-27.8777449560314
1739209723.6615827;-38.13080360867914
1739209723.6615899;-45.120503652039325
1739209723.6615968;-45.120503652039325
1739209723.6616037;-45.120503652039325
1739209723.6616108;-38.13080360867914
1739209723.6616178;-45.120503652039325
1739209723.661625;-45.120503652039325
1739209723.6616318;-45.120503652039325
1739209723.6616387;-38.13080360867914
1739209723.661646;-38.13080360867914
1739209723.6616528;-38.13080360867914
1739209723.6616597;-32.816014438256545
1739209723.6616669;-38.13080360867914
1739209723.6616738;-45.120503652039325
1739209723.661681;-45.120503652039325
1739209723.6616879;-45.120503652039325
1739209723.6616948;-33.981070128970906
1739209723.661702;-45.120503652039325
1739209723.6617088;-45.120503652039325
1739209723.661716;-38.13080360867914
1739209723.661723;-33.981070128970906
1739209723.6617298;-45.120503652039325
1739209723.661737;-45.120503652039325
1739209723.6617439;-32.816014438256545
1739209723.6617508;-38.13080360867914
1739209723.661758;-45.120503652039325
1739209723.6617649;-45.120503652039325
1739209723.661772;-45.120503652039325
1739209723.661779;-38.13080360867914
1739209723.6617858;-45.120503652039325
1739209723.661793;-45.120503652039325
1739209723.6618;-45.120503652039325
1739209723.6618068;-45.120503652039325
1739209723.661814;-38.13080360867914
1739209723.661821;-45.120503652039325
1739209723.661828;-45.120503652039325
1739209723.661835;-38.13080360867914
1739209723.6618419;-32.816014438256545
1739209723.661849;-35.57807855764607
1739209723.661856;-45.120503652039325
1739209723.6618629;-35.57807855764607
1739209723.66187;-35.57807855764607
1739209723.661877;-33.981070128970906
1739209723.661884;-38.13080360867914
1739209723.661891;-45.120503652039325
1739209723.661898;-35.57807855764607
1739209723.661905;-38.13080360867914
1739209723.661912;-45.120503652039325
1739209723.6619189;-35.57807855764607
1739209723.661926;-45.120503652039325
1739209723.661933;-45.120503652039325
1739209723.66194;-45.120503652039325
1739209723.661947;-38.13080360867914
1739209723.661954;-35.57807855764607
1739209723.661961;-45.120503652039325
1739209723.661968;-45.120503652039325
1739209723.661975;-33.981070128970906
1739209723.661982;-38.13080360867914
1739209723.661989;-45.120503652039325
1739209723.6619961;-38.13080360867914
1739209723.662003;-32.816014438256545
1739209723.66201;-38.13080360867914
1739209723.662017;-45.120503652039325
1739209723.662024;-45.120503652039325
1739209723.6620312;-45.120503652039325
1739209723.662038;-38.13080360867914
1739209723.662045;-33.981070128970906
1739209723.6620522;-45.120503652039325
1739209723.662059;-45.120503652039325
1739209723.662066;-45.120503652039325
1739209723.6620731;-38.13080360867914
1739209723.66208;-45.120503652039325
1739209723.6620872;-38.13080360867914
1739209723.662094;-45.120503652039325
1739209723.662101;-45.120503652039325
1739209723.6621082;-45.120503652039325
1739209723.662115;-38.13080360867914
1739209723.662122;-45.120503652039325
1739209723.6621292;-45.120503652039325
1739209723.662136;-45.120503652039325
1739209723.6621432;-31.141103565318915
1739209723.6621501;-35.57807855764607
1739209723.662157;-45.120503652039325
1739209723.6621642;-45.120503652039325
1739209723.6621711;-38.13080360867914
1739209723.662178;-38.13080360867914
1739209723.6621852;-45.120503652039325
1739209723.662192;-38.13080360867914
1739209723.6621993;-31.14110356531892
1739209723.6622062;-45.120503652039325
1739209723.662213;-33.981070128970906
1739209723.6622202;-45.120503652039325
1739209723.6622272;-45.120503652039325
1739209723.662234;-45.120503652039325
1739209723.6622412;-45.120503652039325
1739209723.6622481;-45.120503652039325
1739209723.6622553;-33.981070128970906
1739209723.6622622;-38.13080360867914
1739209723.662269;-35.57807855764607
1739209723.6622763;-35.57807855764607
1739209723.6622832;-38.13080360867914
1739209723.66229;-38.13080360867914
1739209723.6622972;-45.120503652039325
1739209723.6623042;-45.120503652039325
1739209723.6623113;-38.13080360867914
1739209723.6623182;-35.57807855764607
1739209723.6623251;-38.13080360867914
1739209723.6623323;-35.57807855764607
1739209723.6623392;-38.13080360867914
1739209723.6623464;-35.57807855764607
1739209723.6623533;-38.13080360867914
1739209723.6623602;-45.120503652039325
1739209723.6623673;-31.141103565318915
1739209723.6623743;-33.981070128970906
1739209723.6623812;-38.13080360867914
1739209723.6623883;-38.13080360867914
1739209723.6623952;-38.13080360867914
1739209723.6624024;-45.120503652039325
1739209723.6624093;-45.120503652039325
1739209723.6624162;-38.13080360867914
1739209723.6624234;-32.816014438256545
1739209723.6624303;-38.13080360867914
1739209723.6624372;-38.13080360867914
1739209723.6624444;-35.57807855764607
1739209723.6624513;-33.981070128970906
1739209723.6624584;-45.120503652039325
1739209723.6624653;-45.120503652039325
1739209723.6624722;-45.120503652039325
1739209723.6624794;-38.13080360867914
1739209723.6624863;-45.120503652039325
1739209723.6624932;-45.120503652039325
1739209723.6625004;-45.120503652039325
1739209723.6625073;-45.120503652039325
1739209723.6625144;-45.120503652039325
1739209723.6625214;-45.120503652039325
1739209723.6625283;-45.120503652039325
1739209723.6625354;-38.13080360867914
1739209723.6625423;-38.13080360867914
1739209723.6625493;-45.120503652039325
1739209723.6625564;-45.120503652039325
1739209723.6625633;-33.981070128970906
1739209723.6625705;-45.120503652039325
1739209723.6625774;-38.13080360867914
1739209723.6625843;-45.120503652039325
1739209723.6625915;-45.120503652039325
1739209723.6625984;-38.13080360867914
1739209723.6626053;-38.13080360867914
1739209723.6626124;-45.120503652039325
1739209723.6626194;-38.13080360867914
1739209723.6626265;-31.141103565318893
1739209723.6626334;-35.57807855764607
1739209723.6626403;-38.13080360867914
1739209723.6626475;-35.57807855764607
1739209723.6626544;-45.120503652039325
1739209723.6626616;-45.120503652039325
1739209723.6626685;-35.57807855764607
1739209723.6626754;-38.13080360867914
1739209723.6626825;-45.120503652039325
1739209723.6626894;-45.120503652039325
1739209723.6626964;-38.13080360867914
1739209723.6627035;-35.57807855764607
1739209723.6627104;-45.120503652039325
1739209723.6627176;-38.13080360867914
1739209723.6627245;-35.57807855764607
1739209723.6627314;-38.13080360867914
1739209723.6627386;-45.120503652039325
1739209723.6627455;-45.120503652039325
1739209723.6627524;-32.816014438256545
1739209723.6627595;-45.120503652039325
1739209723.6627665;-32.816014438256545
1739209723.6627736;-38.13080360867914
1739209723.6627805;-35.57807855764607
1739209723.6627874;-38.13080360867914
1739209723.6627946;-38.13080360867914
1739209723.6628015;-33.981070128970906
1739209723.6628084;-38.13080360867914
1739209723.6628156;-38.13080360867914
1739209723.6628225;-45.120503652039325
1739209723.6628296;-45.120503652039325
1739209723.6628366;-45.120503652039325
1739209723.6628435;-38.13080360867914
1739209723.6628506;-45.120503652039325
1739209723.6628575;-45.120503652039325
1739209723.6628644;-38.13080360867914
1739209723.6628716;-38.13080360867914
1739209723.6628785;-35.57807855764607
1739209723.6628857;-45.120503652039325
1739209723.6628926;-38.13080360867914
1739209723.6628995;-38.13080360867914
1739209723.6629066;-35.57807855764607
1739209723.6629136;-38.13080360867914
1739209723.6629207;-45.120503652039325
1739209723.6629276;-45.120503652039325
1739209723.6629345;-31.141103565318893
1739209723.6629417;-35.57807855764607
1739209723.6629486;-35.57807855764607
1739209723.6629555;-38.13080360867914
1739209723.6629627;-45.120503652039325
1739209723.6629696;-45.120503652039325
1739209723.6629767;-45.120503652039325
1739209723.6629837;-35.57807855764607
1739209723.6629906;-45.120503652039325
1739209723.6629977;-38.13080360867914
1739209723.6630046;-38.13080360867914
1739209723.6630116;-38.13080360867914
1739209723.6630187;-45.120503652039325
1739209723.6630256;-45.120503652039325
1739209723.6630328;-38.13080360867914
1739209723.6630397;-38.13080360867914
1739209723.6630466;-30.49652367304973
1739209723.6630538;-32.816014438256545
1739209723.6630607;-45.120503652039325
1739209723.6630676;-45.120503652039325
1739209723.6630747;-38.13080360867914
1739209723.6630816;-33.981070128970906
1739209723.6630888;-38.13080360867914
1739209723.6630957;-38.13080360867914
1739209723.6631026;-45.120503652039325
1739209723.6631098;-38.13080360867914
1739209723.6631167;-31.141103565318893
1739209723.6631236;-45.120503652039325
1739209723.6631308;-45.120503652039325
1739209723.6631377;-38.13080360867914
1739209723.6631448;-38.13080360867914
1739209723.6631517;-38.13080360867914
1739209723.6631587;-45.120503652039325
1739209723.6631658;-45.120503652039325
1739209723.6631727;-35.57807855764607
1739209723.6631796;-38.13080360867914
1739209723.6631868;-45.120503652039325
1739209723.6631937;-45.120503652039325
1739209723.6632009;-38.13080360867914
1739209723.6632078;-45.120503652039325
1739209723.6632156;-33.981070128970906
1739209723.6632235;-28.58837851428586
1739209723.6632314;-45.120503652039325
1739209723.6632392;-45.120503652039325
1739209723.6632469;-38.13080360867914
1739209723.6632547;-38.13080360867914
1739209723.6632626;-38.13080360867914
1739209723.6632705;-38.13080360867914
1739209723.6632783;-45.120503652039325
1739209723.6632862;-38.13080360867914
1739209723.663294;-38.13080360867914
1739209723.663302;-45.120503652039325
1739209723.6633098;-45.120503652039325
1739209723.6633177;-38.13080360867914
1739209723.6633253;-35.57807855764607
1739209723.6633332;-35.57807855764607
1739209723.663341;-38.13080360867914
1739209723.663349;-45.120503652039325
1739209723.6633568;-38.13080360867914
1739209723.6633646;-38.13080360867914
1739209723.6633725;-45.120503652039325
1739209723.6633804;-45.120503652039325
1739209723.6633883;-45.120503652039325
1739209723.663396;-45.120503652039325
1739209723.6634037;-38.13080360867914
1739209723.6634116;-35.57807855764607
1739209723.6634195;-33.981070128970906
1739209723.6634274;-38.13080360867914
1739209723.6634352;-38.13080360867914
1739209723.663443;-38.13080360867914
1739209723.663451;-38.13080360867914
1739209723.6634588;-38.13080360867914
1739209723.6634665;-45.120503652039325
1739209723.6634743;-38.13080360867914
1739209723.6634822;-35.57807855764607
1739209723.66349;-45.120503652039325
1739209723.663498;-45.120503652039325
1739209723.6635058;-38.13080360867914
1739209723.6635137;-45.120503652039325
1739209723.6635215;-45.120503652039325
1739209723.6635294;-45.120503652039325
1739209723.6635373;-38.13080360867914
1739209723.663545;-38.13080360867914
1739209723.6635528;-45.120503652039325
1739209723.6635606;-45.120503652039325
1739209723.6635685;-45.120503652039325
1739209723.6635764;-38.13080360867914
1739209723.6635842;-45.120503652039325
1739209723.663592;-45.120503652039325
1739209723.6636;-38.13080360867914
1739209723.6636078;-38.13080360867914
1739209723.6636155;-45.120503652039325
1739209723.6636233;-45.120503652039325
1739209723.6636312;-33.981070128970906
1739209723.663639;-45.120503652039325
1739209723.663647;-45.120503652039325
1739209723.6636548;-38.13080360867914
1739209723.6636627;-45.120503652039325
1739209723.6636705;-38.13080360867914
1739209723.6636784;-45.120503652039325
1739209723.6636863;-45.120503652039325
1739209723.663694;-45.120503652039325
1739209723.6637018;-45.120503652039325
1739209723.6637096;-45.120503652039325
1739209723.6637175;-45.120503652039325
1739209723.6637254;-38.13080360867914
1739209723.6637332;-38.13080360867914
1739209723.663741;-38.13080360867914
1739209723.663749;-38.13080360867914
1739209723.6637568;-32.816014438256545
1739209723.6637645;-45.120503652039325
1739209723.6637723;-38.13080360867914
1739209723.6637802;-38.13080360867914
1739209723.663788;-38.13080360867914
1739209723.663796;-33.981070128970906
1739209723.6638038;-38.13080360867914
1739209723.6638117;-33.981070128970906
1739209723.6638196;-38.13080360867914
1739209723.6638274;-38.13080360867914
1739209723.663835;-38.13080360867914
1739209723.663843;-33.981070128970906
1739209723.6638508;-38.13080360867914
1739209723.6638587;-35.57807855764607
1739209723.6638665;-38.13080360867914
1739209723.6638744;-45.120503652039325
1739209723.6638823;-45.120503652039325
1739209723.6638901;-38.13080360867914
1739209723.663898;-38.13080360867914
1739209723.6639059;-45.120503652039325
1739209723.6639135;-31.141103565318915
1739209723.6639214;-26.991370085610722
1739209723.6639292;-38.13080360867914
1739209723.663937;-38.13080360867914
1739209723.663945;-33.981070128970906
1739209723.6639528;-30.49652367304973
1739209723.6639607;-38.13080360867914
1739209723.6639686;-45.120503652039325
1739209723.6639764;-45.120503652039325
1739209723.663984;-45.120503652039325
1739209723.663992;-45.120503652039325
1739209723.6639998;-38.13080360867914
1739209723.6640077;-38.13080360867914
1739209723.6640155;-45.120503652039325
1739209723.6640234;-45.120503652039325
1739209723.6640313;-45.120503652039325
1739209723.6640391;-45.120503652039325
1739209723.664047;-38.13080360867914
1739209723.6640549;-45.120503652039325
1739209723.6640625;-35.57807855764607
1739209723.6640704;-45.120503652039325
1739209723.6640782;-38.13080360867914
1739209723.664086;-33.981070128970906
1739209723.664094;-45.120503652039325
1739209723.6641018;-38.13080360867914
1739209723.6641097;-30.49652367304973
1739209723.6641176;-38.13080360867914
1739209723.6641254;-38.13080360867914
1739209723.664133;-38.13080360867914
1739209723.664141;-45.120503652039325
1739209723.6641488;-45.120503652039325
1739209723.6641567;-45.120503652039325
1739209723.6641645;-45.120503652039325
1739209723.6641724;-45.120503652039325
1739209723.6641803;-45.120503652039325
