CAN Message; 0x1b8:0100182ba63a8397
Timestamp;Amplitude
1739209778.050384;-38.13080360867914
1739209778.0503886;-38.13080360867914
1739209778.050393;-45.120503652039325
1739209778.0503974;-38.13080360867914
1739209778.050402;-38.13080360867914
1739209778.0504065;-38.13080360867914
1739209778.0504107;-45.120503652039325
1739209778.0504153;-45.120503652039325
1739209778.0504198;-38.13080360867914
1739209778.050424;-45.120503652039325
1739209778.0504286;-45.120503652039325
1739209778.0504332;-45.120503652039325
1739209778.0504375;-45.120503652039325
1739209778.050442;-45.120503652039325
1739209778.0504465;-45.120503652039325
1739209778.0504508;-45.120503652039325
1739209778.0504553;-33.981070128970906
1739209778.0504596;-33.981070128970906
1739209778.0504642;-45.120503652039325
1739209778.0504687;-38.13080360867914
1739209778.050473;-38.13080360867914
1739209778.0504775;-45.120503652039325
1739209778.050482;-45.120503652039325
1739209778.0504863;-38.13080360867914
1739209778.0504909;-33.981070128970906
1739209778.0504954;-33.981070128970906
1739209778.0504997;-38.13080360867914
1739209778.0505042;-38.13080360867914
1739209778.0505087;-38.13080360867914
1739209778.050513;-38.13080360867914
1739209778.0505176;-38.13080360867914
1739209778.050522;-45.120503652039325
1739209778.0505264;-33.981070128970906
1739209778.050531;-28.992665084841942
1739209778.0505354;-33.981070128970906
1739209778.0505397;-38.13080360867914
1739209778.0505443;-35.57807855764607
1739209778.0505488;-38.13080360867914
1739209778.050553;-45.120503652039325
1739209778.0505576;-45.120503652039325
1739209778.0505621;-38.13080360867914
1739209778.0505664;-33.981070128970906
1739209778.050571;-45.120503652039325
1739209778.0505755;-38.13080360867914
1739209778.0505798;-38.13080360867914
1739209778.0505843;-45.120503652039325
1739209778.0505886;-38.13080360867914
1739209778.0505931;-45.120503652039325
1739209778.0505977;-38.13080360867914
1739209778.050602;-31.141103565318915
1739209778.0506065;-45.120503652039325
1739209778.050611;-45.120503652039325
1739209778.0506153;-38.13080360867914
1739209778.0506198;-33.981070128970906
1739209778.0506244;-38.13080360867914
1739209778.0506287;-45.120503652039325
1739209778.0506332;-45.120503652039325
1739209778.0506377;-45.120503652039325
1739209778.050642;-33.981070128970906
1739209778.0506465;-38.13080360867914
1739209778.050651;-38.13080360867914
1739209778.0506554;-38.13080360867914
1739209778.05066;-38.13080360867914
1739209778.0506644;-38.13080360867914
1739209778.0506687;-45.120503652039325
1739209778.0506732;-45.120503652039325
1739209778.0506778;-45.120503652039325
1739209778.050682;-45.120503652039325
1739209778.0506866;-45.120503652039325
1739209778.0506911;-45.120503652039325
1739209778.0506954;-32.816014438256545
1739209778.0507;-45.120503652039325
1739209778.0507045;-38.13080360867914
1739209778.0507088;-25.826314394896357
1739209778.0507133;-38.13080360867914
1739209778.0507178;-38.13080360867914
1739209778.0507221;-38.13080360867914
1739209778.0507267;-33.981070128970906
1739209778.0507312;-45.120503652039325
1739209778.0507355;-45.120503652039325
1739209778.05074;-45.120503652039325
1739209778.0507443;-33.981070128970956
1739209778.0507488;-45.120503652039325
1739209778.0507534;-45.120503652039325
1739209778.0507576;-45.120503652039325
1739209778.0507622;-38.13080360867914
1739209778.0507667;-35.57807855764607
1739209778.050771;-45.120503652039325
1739209778.0507755;-45.120503652039325
1739209778.05078;-26.487275050834715
1739209778.0507843;-35.57807855764607
1739209778.0507889;-45.120503652039325
1739209778.0507934;-38.13080360867914
1739209778.0507977;-38.13080360867914
1739209778.0508022;-45.120503652039325
1739209778.0508068;-45.120503652039325
1739209778.050811;-45.120503652039325
1739209778.0508156;-38.13080360867914
1739209778.05082;-45.120503652039325
1739209778.0508244;-45.120503652039325
1739209778.050829;-45.120503652039325
1739209778.0508335;-45.120503652039325
1739209778.0508378;-45.120503652039325
1739209778.0508423;-45.120503652039325
1739209778.0508468;-38.13080360867914
1739209778.050851;-38.13080360867914
1739209778.0508556;-38.13080360867914
1739209778.0508602;-45.120503652039325
1739209778.0508645;-45.120503652039325
1739209778.050869;-33.981070128970906
1739209778.0508733;-45.120503652039325
1739209778.0508778;-38.13080360867914
1739209778.0508823;-38.13080360867914
1739209778.0508866;-35.57807855764607
1739209778.0508912;-38.13080360867914
1739209778.0508957;-45.120503652039325
1739209778.0509;-45.120503652039325
1739209778.0509045;-35.57807855764607
1739209778.050909;-45.120503652039325
1739209778.0509133;-45.120503652039325
1739209778.0509179;-45.120503652039325
1739209778.0509224;-45.120503652039325
1739209778.0509267;-38.13080360867914
1739209778.0509312;-35.57807855764607
1739209778.0509357;-38.13080360867914
1739209778.05094;-45.120503652039325
1739209778.0509446;-32.816014438256545
1739209778.050949;-38.13080360867914
1739209778.0509534;-45.120503652039325
1739209778.050958;-35.57807855764607
1739209778.0509624;-38.13080360867914
1739209778.0509667;-45.120503652039325
1739209778.0509713;-45.120503652039325
1739209778.0509758;-35.57807855764607
1739209778.05098;-38.13080360867914
1739209778.0509846;-45.120503652039325
1739209778.0509892;-38.13080360867914
1739209778.0509934;-45.120503652039325
1739209778.050998;-45.120503652039325
1739209778.0510025;-32.816014438256545
1739209778.0510068;-35.57807855764607
1739209778.0510113;-45.120503652039325
1739209778.0510159;-38.13080360867914
1739209778.0510201;-32.816014438256545
1739209778.0510247;-33.981070128970906
1739209778.051029;-38.13080360867914
1739209778.0510335;-38.13080360867914
1739209778.051038;-38.13080360867914
1739209778.0510423;-33.981070128970906
1739209778.0510468;-38.13080360867914
1739209778.0510514;-38.13080360867914
1739209778.0510557;-38.13080360867914
1739209778.0510602;-35.57807855764607
1739209778.0510647;-45.120503652039325
1739209778.051069;-38.13080360867914
1739209778.0510736;-38.13080360867914
1739209778.051078;-38.13080360867914
1739209778.0510824;-38.13080360867914
1739209778.051087;-45.120503652039325
1739209778.0510914;-45.120503652039325
1739209778.0510957;-33.981070128970906
1739209778.0511003;-38.13080360867914
1739209778.0511048;-38.13080360867914
1739209778.051109;-38.13080360867914
1739209778.0511136;-35.57807855764607
1739209778.0511181;-38.13080360867914
1739209778.0511224;-45.120503652039325
1739209778.051127;-32.816014438256545
1739209778.0511315;-38.13080360867914
1739209778.0511358;-45.120503652039325
1739209778.0511403;-33.981070128970906
1739209778.0511448;-38.13080360867914
1739209778.0511491;-38.13080360867914
1739209778.0511537;-45.120503652039325
1739209778.051158;-38.13080360867914
1739209778.0511625;-45.120503652039325
1739209778.051167;-45.120503652039325
1739209778.0511713;-45.120503652039325
1739209778.0511758;-33.981070128970906
1739209778.0511804;-38.13080360867914
1739209778.0511847;-38.13080360867914
1739209778.0511892;-45.120503652039325
1739209778.0511937;-33.981070128970906
1739209778.051198;-45.120503652039325
1739209778.0512025;-38.13080360867914
1739209778.051207;-45.120503652039325
1739209778.0512114;-33.981070128970906
1739209778.051216;-38.13080360867914
1739209778.0512204;-45.120503652039325
1739209778.0512247;-45.120503652039325
1739209778.0512292;-45.120503652039325
1739209778.0512338;-38.13080360867914
1739209778.051238;-38.13080360867914
1739209778.0512426;-38.13080360867914
1739209778.0512471;-32.816014438256545
1739209778.0512514;-31.141103565318915
1739209778.051256;-33.981070128970906
1739209778.0512605;-45.120503652039325
1739209778.0512648;-45.120503652039325
1739209778.0512693;-45.120503652039325
1739209778.0512738;-45.120503652039325
1739209778.051278;-45.120503652039325
1739209778.0512826;-45.120503652039325
1739209778.0512872;-45.120503652039325
1739209778.0512915;-38.13080360867914
1739209778.051296;-35.57807855764607
1739209778.0513005;-38.13080360867914
1739209778.0513048;-38.13080360867914
1739209778.0513093;-45.120503652039325
1739209778.0513136;-38.13080360867914
1739209778.0513182;-33.981070128970906
1739209778.0513227;-33.981070128970906
1739209778.051327;-38.13080360867914
1739209778.0513315;-45.120503652039325
1739209778.051336;-38.13080360867914
1739209778.0513403;-38.13080360867914
1739209778.0513449;-38.13080360867914
1739209778.0513494;-45.120503652039325
1739209778.0513537;-33.981070128970906
1739209778.0513582;-31.141103565318915
1739209778.0513628;-38.13080360867914
1739209778.051367;-45.120503652039325
1739209778.0513716;-45.120503652039325
1739209778.051376;-45.120503652039325
1739209778.0513804;-45.120503652039325
1739209778.051385;-45.120503652039325
1739209778.0513895;-38.13080360867914
1739209778.0513937;-38.13080360867914
1739209778.0513983;-38.13080360867914
1739209778.0514028;-45.120503652039325
1739209778.051407;-45.120503652039325
1739209778.0514116;-38.13080360867914
1739209778.0514162;-38.13080360867914
1739209778.0514205;-45.120503652039325
1739209778.051425;-45.120503652039325
1739209778.0514295;-45.120503652039325
1739209778.0514338;-45.120503652039325
1739209778.0514383;-45.120503652039325
1739209778.0514426;-45.120503652039325
1739209778.0514472;-35.57807855764607
1739209778.0514517;-38.13080360867914
1739209778.051456;-45.120503652039325
1739209778.0514605;-38.13080360867914
1739209778.051465;-31.141103565318915
1739209778.0514693;-38.13080360867914
1739209778.0514739;-38.13080360867914
1739209778.0514784;-38.13080360867914
1739209778.0514827;-45.120503652039325
1739209778.0514872;-45.120503652039325
1739209778.0514917;-38.13080360867914
1739209778.051496;-45.120503652039325
1739209778.0515006;-38.13080360867914
1739209778.051505;-38.13080360867914
1739209778.0515094;-38.13080360867914
1739209778.051514;-45.120503652039325
1739209778.0515184;-32.816014438256545
1739209778.0515227;-38.13080360867914
1739209778.0515273;-45.120503652039325
1739209778.0515318;-38.13080360867914
1739209778.051536;-45.120503652039325
1739209778.0515406;-45.120503652039325
1739209778.0515451;-45.120503652039325
1739209778.0515494;-45.120503652039325
1739209778.051554;-38.13080360867914
1739209778.0515585;-30.49652367304973
1739209778.0542197;-32.816014438256545
1739209778.0542214;-45.120503652039325
1739209778.0542228;-38.13080360867914
1739209778.0542243;-38.13080360867914
1739209778.0542257;-33.981070128970906
1739209778.0542274;-45.120503652039325
1739209778.0542288;-45.120503652039325
1739209778.0542302;-45.120503652039325
1739209778.054232;-35.57807855764607
1739209778.0542333;-35.57807855764607
1739209778.0542347;-45.120503652039325
1739209778.0542364;-45.120503652039325
1739209778.0542378;-45.120503652039325
1739209778.0542393;-38.13080360867914
1739209778.0542407;-45.120503652039325
1739209778.0542424;-45.120503652039325
1739209778.0542438;-38.13080360867914
1739209778.0542452;-32.816014438256545
1739209778.054247;-45.120503652039325
1739209778.0542483;-45.120503652039325
1739209778.0542498;-35.57807855764607
1739209778.0542514;-35.57807855764607
1739209778.0542529;-45.120503652039325
1739209778.0542543;-45.120503652039325
1739209778.0542557;-35.57807855764607
1739209778.0542574;-38.13080360867914
1739209778.0542588;-45.120503652039325
1739209778.0542603;-38.13080360867914
1739209778.054262;-38.13080360867914
1739209778.0542634;-45.120503652039325
1739209778.0542648;-45.120503652039325
1739209778.0542665;-35.57807855764607
1739209778.054268;-38.13080360867914
1739209778.0542693;-45.120503652039325
1739209778.0542707;-45.120503652039325
1739209778.0542724;-33.981070128970906
1739209778.0542738;-38.13080360867914
1739209778.0542753;-38.13080360867914
1739209778.054277;-38.13080360867914
1739209778.0542784;-38.13080360867914
1739209778.0542798;-38.13080360867914
1739209778.0542815;-38.13080360867914
1739209778.054283;-35.57807855764607
1739209778.0542843;-33.981070128970906
1739209778.0542858;-38.13080360867914
1739209778.0542874;-45.120503652039325
1739209778.0542889;-38.13080360867914
1739209778.0542903;-35.57807855764607
1739209778.054292;-38.13080360867914
1739209778.0542934;-45.120503652039325
1739209778.0542948;-45.120503652039325
1739209778.0542965;-38.13080360867914
1739209778.054298;-32.816014438256545
1739209778.0542994;-35.57807855764607
1739209778.0543008;-45.120503652039325
1739209778.0543025;-38.13080360867914
1739209778.054304;-35.57807855764607
1739209778.0543053;-35.57807855764607
1739209778.054307;-45.120503652039325
1739209778.0543084;-38.13080360867914
1739209778.0543098;-38.13080360867914
1739209778.0543115;-45.120503652039325
1739209778.054313;-38.13080360867914
1739209778.0543144;-38.13080360867914
1739209778.0543158;-45.120503652039325
1739209778.0543175;-38.13080360867914
1739209778.054319;-38.13080360867914
1739209778.0543203;-31.141103565318915
1739209778.054322;-33.981070128970906
1739209778.0543234;-45.120503652039325
1739209778.0543249;-45.120503652039325
1739209778.0543265;-35.57807855764607
1739209778.054328;-38.13080360867914
1739209778.0543294;-45.120503652039325
1739209778.0543308;-38.13080360867914
1739209778.0543325;-31.141103565318915
1739209778.054334;-38.13080360867914
1739209778.0543354;-45.120503652039325
1739209778.054337;-45.120503652039325
1739209778.0543385;-38.13080360867914
1739209778.05434;-45.120503652039325
1739209778.0543416;-45.120503652039325
1739209778.054343;-45.120503652039325
1739209778.0543444;-45.120503652039325
1739209778.0543458;-38.13080360867914
1739209778.0543475;-35.57807855764607
1739209778.054349;-45.120503652039325
1739209778.0543504;-45.120503652039325
1739209778.054352;-35.57807855764607
1739209778.0543535;-35.57807855764607
1739209778.054355;-45.120503652039325
1739209778.0543563;-38.13080360867914
1739209778.054358;-38.13080360867914
1739209778.0543594;-45.120503652039325
1739209778.0543609;-45.120503652039325
1739209778.0543625;-38.13080360867914
1739209778.054364;-38.13080360867914
1739209778.0543654;-45.120503652039325
1739209778.054367;-45.120503652039325
1739209778.0543685;-33.981070128970906
1739209778.05437;-31.141103565318915
1739209778.0543714;-35.57807855764607
1739209778.054373;-45.120503652039325
1739209778.0543745;-38.13080360867914
1739209778.054376;-35.57807855764607
1739209778.0543776;-38.13080360867914
1739209778.054379;-38.13080360867914
1739209778.0543804;-33.981070128970906
1739209778.054382;-31.141103565318915
1739209778.0543835;-33.981070128970906
1739209778.054385;-38.13080360867914
1739209778.0543864;-45.120503652039325
1739209778.054388;-45.120503652039325
1739209778.0543895;-45.120503652039325
1739209778.054391;-45.120503652039325
1739209778.0543926;-38.13080360867914
1739209778.054394;-45.120503652039325
1739209778.0543954;-45.120503652039325
1739209778.054397;-45.120503652039325
1739209778.0543985;-38.13080360867914
1739209778.0544;-45.120503652039325
1739209778.0544014;-45.120503652039325
1739209778.054403;-38.13080360867914
1739209778.0544045;-45.120503652039325
1739209778.054406;-38.13080360867914
1739209778.0544076;-45.120503652039325
1739209778.054409;-45.120503652039325
1739209778.0544105;-45.120503652039325
1739209778.0544121;-35.57807855764607
1739209778.0544136;-35.57807855764607
1739209778.054415;-45.120503652039325
1739209778.0544164;-38.13080360867914
1739209778.054418;-31.141103565318915
1739209778.0544195;-38.13080360867914
1739209778.054421;-45.120503652039325
1739209778.0544226;-38.13080360867914
1739209778.054424;-38.13080360867914
1739209778.0544255;-45.120503652039325
1739209778.0544271;-45.120503652039325
1739209778.0544286;-45.120503652039325
1739209778.05443;-38.13080360867914
1739209778.0544314;-38.13080360867914
1739209778.054433;-38.13080360867914
1739209778.0544345;-45.120503652039325
1739209778.054436;-32.816014438256545
1739209778.0544376;-32.816014438256545
1739209778.054439;-45.120503652039325
1739209778.0544405;-45.120503652039325
1739209778.0544422;-35.57807855764607
1739209778.0544436;-38.13080360867914
1739209778.054445;-38.13080360867914
1739209778.0544465;-45.120503652039325
1739209778.0544481;-45.120503652039325
1739209778.0544496;-38.13080360867914
1739209778.054451;-45.120503652039325
1739209778.0544527;-38.13080360867914
1739209778.054454;-38.13080360867914
1739209778.0544555;-45.120503652039325
1739209778.0544572;-45.120503652039325
1739209778.0544586;-38.13080360867914
1739209778.05446;-33.981070128970906
1739209778.0544615;-45.120503652039325
1739209778.0544631;-45.120503652039325
1739209778.0544646;-45.120503652039325
1739209778.054466;-31.141103565318893
1739209778.0544677;-32.816014438256545
1739209778.054469;-45.120503652039325
1739209778.0544705;-38.13080360867914
1739209778.0544722;-38.13080360867914
1739209778.0544736;-38.13080360867914
1739209778.054475;-45.120503652039325
1739209778.0544765;-38.13080360867914
1739209778.0544782;-38.13080360867914
1739209778.0544796;-45.120503652039325
1739209778.054481;-38.13080360867914
1739209778.0544827;-45.120503652039325
1739209778.0544841;-45.120503652039325
1739209778.0544856;-45.120503652039325
1739209778.054487;-33.981070128970906
1739209778.0544887;-38.13080360867914
1739209778.05449;-38.13080360867914
1739209778.0544915;-35.57807855764607
1739209778.0544932;-45.120503652039325
1739209778.0544946;-38.13080360867914
1739209778.054496;-35.57807855764607
1739209778.0544977;-35.57807855764607
1739209778.0544991;-38.13080360867914
1739209778.0545006;-38.13080360867914
1739209778.054502;-38.13080360867914
1739209778.0545037;-32.816014438256545
1739209778.054505;-35.57807855764607
1739209778.0545065;-35.57807855764607
1739209778.0545082;-45.120503652039325
1739209778.0545096;-45.120503652039325
1739209778.054511;-38.13080360867914
1739209778.0545127;-33.981070128970906
1739209778.0545142;-45.120503652039325
1739209778.0545156;-33.981070128970956
1739209778.054517;-35.57807855764607
1739209778.0545187;-38.13080360867914
1739209778.0545201;-45.120503652039325
1739209778.0545216;-45.120503652039325
1739209778.0545232;-45.120503652039325
1739209778.0545247;-45.120503652039325
1739209778.054526;-35.57807855764607
1739209778.0545278;-25.826314394896357
1739209778.0545292;-38.13080360867914
1739209778.0545306;-45.120503652039325
1739209778.054532;-38.13080360867914
1739209778.0545337;-35.57807855764607
1739209778.0545352;-45.120503652039325
1739209778.0545366;-45.120503652039325
1739209778.0545382;-38.13080360867914
1739209778.0545397;-45.120503652039325
1739209778.054541;-45.120503652039325
1739209778.0545428;-38.13080360867914
1739209778.0545442;-38.13080360867914
1739209778.0545456;-45.120503652039325
1739209778.054547;-45.120503652039325
1739209778.0545487;-45.120503652039325
1739209778.0545502;-38.13080360867914
1739209778.0545516;-45.120503652039325
1739209778.0545533;-35.57807855764607
1739209778.0545547;-38.13080360867914
1739209778.0545561;-38.13080360867914
1739209778.0545578;-38.13080360867914
1739209778.0545592;-38.13080360867914
1739209778.0545607;-38.13080360867914
1739209778.054562;-35.57807855764607
1739209778.0545638;-27.267205301931607
1739209778.0545652;-38.13080360867914
1739209778.0545666;-45.120503652039325
1739209778.0545683;-35.57807855764607
1739209778.0545697;-33.981070128970906
1739209778.0545712;-45.120503652039325
1739209778.0545728;-45.120503652039325
1739209778.0545743;-45.120503652039325
1739209778.0545757;-32.81601443825658
1739209778.054577;-45.120503652039325
1739209778.0545788;-45.120503652039325
1739209778.0545802;-45.120503652039325
1739209778.0545816;-45.120503652039325
1739209778.0545833;-45.120503652039325
1739209778.0545847;-38.13080360867914
1739209778.0545862;-38.13080360867914
1739209778.0545878;-38.13080360867914
1739209778.0545893;-35.57807855764607
1739209778.0545907;-38.13080360867914
1739209778.0545921;-38.13080360867914
1739209778.0545938;-38.13080360867914
1739209778.0545952;-45.120503652039325
1739209778.0545967;-45.120503652039325
1739209778.0545983;-38.13080360867914
1739209778.0545998;-38.13080360867914
1739209778.0546012;-45.120503652039325
1739209778.0546026;-45.120503652039325
1739209778.0546043;-45.120503652039325
1739209778.0546057;-45.120503652039325
1739209778.0546072;-35.57807855764607
1739209778.0546088;-45.120503652039325
1739209778.0546103;-45.120503652039325
1739209778.0546117;-38.13080360867914
1739209778.0546134;-38.13080360867914
1739209778.0546148;-45.120503652039325
1739209778.0546162;-45.120503652039325
1739209778.0546176;-45.120503652039325
1739209778.0546193;-45.120503652039325
1739209778.0546207;-45.120503652039325
1739209778.0546222;-45.120503652039325
1739209778.0546238;-38.13080360867914
1739209778.0546253;-38.13080360867914
1739209778.0546267;-45.120503652039325
1739209778.0546284;-45.120503652039325
1739209778.0546298;-45.120503652039325
1739209778.0546312;-33.981070128970906
1739209778.0546327;-38.13080360867914
1739209778.0546343;-45.120503652039325
1739209778.0546358;-38.13080360867914
1739209778.0546372;-38.13080360867914
1739209778.0546389;-38.13080360867914
1739209778.0546403;-45.120503652039325
1739209778.0546417;-38.13080360867914
1739209778.0546434;-38.13080360867914
1739209778.0546448;-45.120503652039325
1739209778.0546463;-45.120503652039325
1739209778.0546477;-45.120503652039325
1739209778.0546494;-45.120503652039325
1739209778.0546508;-38.13080360867914
1739209778.0546522;-45.120503652039325
1739209778.054654;-38.13080360867914
1739209778.0546553;-38.13080360867914
1739209778.0546567;-38.13080360867914
1739209778.0546584;-45.120503652039325
1739209778.0546598;-45.120503652039325
1739209778.0546613;-32.816014438256545
1739209778.0546627;-45.120503652039325
1739209778.0546644;-33.981070128970906
1739209778.0546658;-45.120503652039325
1739209778.0546672;-35.57807855764607
1739209778.054669;-38.13080360867914
1739209778.0546703;-45.120503652039325
1739209778.0546718;-38.13080360867914
1739209778.0546734;-45.120503652039325
1739209778.0546749;-45.120503652039325
1739209778.0546763;-45.120503652039325
1739209778.0546777;-38.13080360867914
1739209778.0546794;-45.120503652039325
1739209778.0546808;-45.120503652039325
1739209778.0546823;-38.13080360867914
1739209778.054684;-38.13080360867914
1739209778.0546854;-33.981070128970906
1739209778.0546868;-45.120503652039325
1739209778.0546885;-35.57807855764607
1739209778.05469;-35.57807855764607
1739209778.0546913;-38.13080360867914
1739209778.0546927;-45.120503652039325
1739209778.0546944;-38.13080360867914
1739209778.0546958;-33.981070128970906
1739209778.0546973;-38.13080360867914
1739209778.054699;-45.120503652039325
1739209778.0547004;-38.13080360867914
1739209778.0547018;-45.120503652039325
1739209778.0547035;-45.120503652039325
1739209778.054705;-38.13080360867914
1739209778.0547063;-38.13080360867914
1739209778.0547078;-38.13080360867914
1739209778.0547094;-45.120503652039325
1739209778.0547109;-45.120503652039325
1739209778.0547123;-38.13080360867914
1739209778.054714;-45.120503652039325
1739209778.0547154;-45.120503652039325
1739209778.0547168;-45.120503652039325
1739209778.0547185;-38.13080360867914
1739209778.05472;-38.13080360867914
1739209778.0547214;-29.438486411369333
1739209778.0547228;-30.49652367304973
1739209778.0547245;-45.120503652039325
1739209778.054726;-45.120503652039325
1739209778.0547273;-35.57807855764607
1739209778.054729;-38.13080360867914
1739209778.0547304;-45.120503652039325
1739209778.0547318;-38.13080360867914
1739209778.0547333;-45.120503652039325
1739209778.054735;-45.120503652039325
1739209778.0547364;-38.13080360867914
1739209778.0547378;-38.13080360867914
1739209778.0547395;-38.13080360867914
1739209778.054741;-38.13080360867914
1739209778.0547423;-45.120503652039325
1739209778.054744;-45.120503652039325
1739209778.0547454;-45.120503652039325
1739209778.0547469;-45.120503652039325
1739209778.0547483;-35.57807855764607
1739209778.05475;-35.57807855764607
1739209778.0547514;-45.120503652039325
1739209778.0547528;-45.120503652039325
1739209778.0547545;-32.816014438256545
1739209778.054756;-38.13080360867914
1739209778.0547574;-32.816014438256545
1739209778.054759;-32.816014438256545
1739209778.0547605;-38.13080360867914
1739209778.054762;-38.13080360867914
1739209778.0547633;-38.13080360867914
1739209778.054765;-38.13080360867914
1739209778.0547664;-45.120503652039325
1739209778.0547678;-35.57807855764607
1739209778.0547695;-45.120503652039325
1739209778.054771;-33.981070128970956
1739209778.0547724;-32.816014438256545
1739209778.054774;-38.13080360867914
1739209778.0547755;-45.120503652039325
1739209778.054777;-45.120503652039325
1739209778.0547783;-35.57807855764607
1739209778.05478;-38.13080360867914
1739209778.0547814;-32.816014438256545
1739209778.0547829;-27.8777449560314
1739209778.0547845;-38.13080360867914
1739209778.054786;-38.13080360867914
1739209778.0547874;-38.13080360867914
1739209778.054789;-38.13080360867914
1739209778.0547905;-38.13080360867914
1739209778.054792;-30.49652367304973
1739209778.0547934;-45.120503652039325
1739209778.054795;-33.981070128970956
1739209778.0547965;-32.816014438256545
1739209778.054798;-45.120503652039325
1739209778.0547996;-45.120503652039325
1739209778.054801;-45.120503652039325
1739209778.0548024;-35.57807855764607
1739209778.054804;-38.13080360867914
1739209778.0548055;-38.13080360867914
1739209778.054807;-29.438486411369333
1739209778.0548084;-45.120503652039325
1739209778.05481;-33.981070128970906
1739209778.0548115;-38.13080360867914
1739209778.054813;-38.13080360867914
1739209778.0548146;-38.13080360867914
1739209778.054816;-38.13080360867914
1739209778.0548174;-45.120503652039325
1739209778.054819;-38.13080360867914
1739209778.0548205;-38.13080360867914
1739209778.054822;-38.13080360867914
1739209778.0548234;-45.120503652039325
1739209778.054825;-45.120503652039325
1739209778.0548265;-38.13080360867914
1739209778.054828;-38.13080360867914
1739209778.0548296;-45.120503652039325
1739209778.054831;-45.120503652039325
1739209778.0548325;-38.13080360867914
1739209778.0548341;-38.13080360867914
1739209778.0548356;-45.120503652039325
1739209778.054837;-45.120503652039325
1739209778.0548384;-38.13080360867914
1739209778.05484;-38.13080360867914
1739209778.0548415;-45.120503652039325
1739209778.054843;-45.120503652039325
1739209778.0548446;-32.816014438256545
1739209778.054846;-33.981070128970906
1739209778.0548475;-45.120503652039325
1739209778.0548491;-38.13080360867914
1739209778.0548506;-31.141103565318915
1739209778.054852;-38.13080360867914
1739209778.0548534;-45.120503652039325
1739209778.054855;-38.13080360867914
1739209778.0548565;-38.13080360867914
1739209778.054858;-45.120503652039325
1739209778.0548596;-45.120503652039325
1739209778.054861;-38.13080360867914
1739209778.0548625;-33.981070128970906
1739209778.054864;-35.57807855764607
1739209778.0548656;-38.13080360867914
1739209778.054867;-28.992665084841942
1739209778.0548685;-32.816014438256545
1739209778.0548701;-38.13080360867914
1739209778.0548716;-45.120503652039325
1739209778.054873;-45.120503652039325
1739209778.0548747;-38.13080360867914
1739209778.054876;-38.13080360867914
1739209778.0548775;-45.120503652039325
1739209778.054879;-45.120503652039325
1739209778.0548806;-45.120503652039325
1739209778.054882;-45.120503652039325
1739209778.0548835;-45.120503652039325
1739209778.0548851;-45.120503652039325
1739209778.0548866;-45.120503652039325
1739209778.054888;-45.120503652039325
1739209778.0548897;-45.120503652039325
1739209778.054891;-38.13080360867914
1739209778.0548925;-38.13080360867914
1739209778.054894;-45.120503652039325
1739209778.0548956;-38.13080360867914
1739209778.054897;-33.981070128970906
1739209778.0548985;-45.120503652039325
1739209778.0549002;-45.120503652039325
1739209778.0549016;-38.13080360867914
1739209778.054903;-35.57807855764607
1739209778.0549047;-38.13080360867914
1739209778.0549061;-45.120503652039325
1739209778.0549076;-38.13080360867914
1739209778.054909;-38.13080360867914
1739209778.0549107;-45.120503652039325
1739209778.054912;-45.120503652039325
1739209778.0549135;-35.57807855764607
1739209778.0549152;-38.13080360867914
1739209778.0549166;-38.13080360867914
1739209778.054918;-45.120503652039325
1739209778.0549197;-38.13080360867914
1739209778.0549212;-38.13080360867914
1739209778.0549226;-45.120503652039325
1739209778.054924;-45.120503652039325
1739209778.0549257;-45.120503652039325
1739209778.054927;-45.120503652039325
1739209778.0549285;-33.981070128970906
1739209778.0549302;-38.13080360867914
1739209778.0549316;-38.13080360867914
1739209778.054933;-38.13080360867914
1739209778.0549347;-35.57807855764607
1739209778.0549362;-38.13080360867914
1739209778.0549376;-45.120503652039325
1739209778.054939;-45.120503652039325
1739209778.0549407;-45.120503652039325
1739209778.0549421;-45.120503652039325
1739209778.0549436;-45.120503652039325
1739209778.0549452;-45.120503652039325
1739209778.0549467;-45.120503652039325
1739209778.054948;-45.120503652039325
1739209778.0549498;-38.13080360867914
1739209778.0549512;-38.13080360867914
1739209778.0549526;-31.141103565318915
1739209778.054954;-35.57807855764607
1739209778.0549557;-45.120503652039325
1739209778.0549572;-45.120503652039325
1739209778.0549586;-32.816014438256545
1739209778.0549603;-35.57807855764607
1739209778.0549617;-45.120503652039325
1739209778.054963;-38.13080360867914
1739209778.0549648;-45.120503652039325
1739209778.0549662;-45.120503652039325
1739209778.0549676;-38.13080360867914
1739209778.054969;-45.120503652039325
1739209778.0549707;-45.120503652039325
1739209778.0549722;-38.13080360867914
1739209778.0549736;-45.120503652039325
1739209778.0549753;-45.120503652039325
1739209778.0549767;-38.13080360867914
1739209778.0549781;-38.13080360867914
1739209778.0549798;-38.13080360867914
1739209778.0549812;-38.13080360867914
1739209778.0549827;-31.141103565318915
1739209778.054984;-33.981070128970906
1739209778.0549858;-45.120503652039325
1739209778.0549872;-45.120503652039325
1739209778.0549886;-31.141103565318893
1739209778.0549903;-30.49652367304973
1739209778.0549917;-45.120503652039325
1739209778.0549932;-45.120503652039325
1739209778.0549946;-38.13080360867914
1739209778.0549963;-35.57807855764607
1739209778.0549977;-45.120503652039325
1739209778.054999;-45.120503652039325
1739209778.0550008;-45.120503652039325
1739209778.0550022;-38.13080360867914
