CAN Message; 0x1d3:000097d8bbef1a7c
1739209808.4914348;-33.981070128970906
1739209808.4914358;-31.141103565318915
1739209808.491437;-45.120503652039325
1739209808.491438;-38.13080360867914
1739209808.491439;-38.13080360867914
1739209808.49144;-38.13080360867914
1739209808.491441;-38.13080360867914
1739209808.4914422;-45.120503652039325
1739209808.4914432;-45.120503652039325
1739209808.4914443;-45.120503652039325
1739209808.4914453;-45.120503652039325
1739209808.4914463;-45.120503652039325
1739209808.4914474;-45.120503652039325
1739209808.4914484;-45.120503652039325
1739209808.4914496;-45.120503652039325
1739209808.4914505;-38.13080360867914
1739209808.4914515;-45.120503652039325
1739209808.4914527;-45.120503652039325
1739209808.4914536;-38.13080360867914
1739209808.4914546;-45.120503652039325
1739209808.4914558;-45.120503652039325
1739209808.4914567;-45.120503652039325
1739209808.491458;-45.120503652039325
1739209808.491459;-38.13080360867914
1739209808.4914598;-35.57807855764607
1739209808.491461;-28.58837851428586
1739209808.491462;-45.120503652039325
1739209808.4914632;-45.120503652039325
1739209808.4914641;-38.13080360867914
1739209808.491465;-38.13080360867914
1739209808.4914663;-45.120503652039325
1739209808.4914672;-32.816014438256545
1739209808.4914684;-35.57807855764607
1739209808.4914694;-45.120503652039325
1739209808.4914703;-38.13080360867914
1739209808.4914715;-38.13080360867914
1739209808.4914725;-38.13080360867914
1739209808.4914734;-35.57807855764607
1739209808.4914746;-38.13080360867914
1739209808.4914756;-45.120503652039325
1739209808.4914768;-45.120503652039325
1739209808.4914777;-45.120503652039325
1739209808.4914787;-38.13080360867914
1739209808.4914799;-38.13080360867914
1739209808.4914808;-45.120503652039325
1739209808.491482;-45.120503652039325
1739209808.491483;-38.13080360867914
1739209808.491484;-45.120503652039325
1739209808.491485;-38.13080360867914
1739209808.491486;-30.49652367304973
1739209808.4914873;-38.13080360867914
1739209808.4914882;-38.13080360867914
1739209808.4914892;-45.120503652039325
1739209808.4914904;-33.981070128970906
1739209808.4914913;-38.13080360867914
1739209808.4914923;-38.13080360867914
1739209808.4914935;-38.13080360867914
1739209808.4914944;-45.120503652039325
1739209808.4914956;-33.981070128970906
1739209808.4914966;-38.13080360867914
1739209808.4914975;-45.120503652039325
1739209808.4914987;-38.13080360867914
1739209808.4914997;-33.981070128970906
1739209808.4915009;-45.120503652039325
1739209808.4915018;-38.13080360867914
1739209808.4915028;-35.57807855764607
1739209808.491504;-38.13080360867914
1739209808.491505;-45.120503652039325
1739209808.491506;-38.13080360867914
1739209808.491507;-38.13080360867914
1739209808.491508;-33.981070128970906
1739209808.4915092;-45.120503652039325
1739209808.4915102;-45.120503652039325
1739209808.491511;-35.57807855764607
1739209808.4915123;-38.13080360867914
1739209808.4915133;-45.120503652039325
1739209808.4915144;-45.120503652039325
1739209808.4915154;-32.816014438256545
1739209808.4915164;-45.120503652039325
1739209808.4915175;-45.120503652039325
1739209808.4915185;-38.13080360867914
1739209808.4915197;-31.141103565318893
1739209808.4915206;-31.141103565318915
1739209808.4915216;-45.120503652039325
1739209808.4915228;-38.13080360867914
1739209808.4915237;-45.120503652039325
1739209808.491525;-38.13080360867914
1739209808.491526;-45.120503652039325
1739209808.4915268;-38.13080360867914
1739209808.491528;-38.13080360867914
1739209808.491529;-45.120503652039325
1739209808.4915302;-45.120503652039325
1739209808.4915311;-45.120503652039325
1739209808.491532;-38.13080360867914
1739209808.4915333;-38.13080360867914
1739209808.4915342;-45.120503652039325
1739209808.4915352;-45.120503652039325
1739209808.4915364;-38.13080360867914
1739209808.4915373;-38.13080360867914
1739209808.4915385;-45.120503652039325
1739209808.4915395;-45.120503652039325
1739209808.4915404;-38.13080360867914
1739209808.4915416;-33.981070128970906
1739209808.4915426;-45.120503652039325
1739209808.4915438;-38.13080360867914
1739209808.4915447;-38.13080360867914
1739209808.4915457;-33.981070128970906
1739209808.4915469;-45.120503652039325
1739209808.4915478;-45.120503652039325
1739209808.491549;-45.120503652039325
1739209808.49155;-45.120503652039325
1739209808.491551;-38.13080360867914
1739209808.491552;-38.13080360867914
1739209808.491553;-45.120503652039325
1739209808.491554;-35.57807855764607
1739209808.4915552;-45.120503652039325
1739209808.4915562;-45.120503652039325
1739209808.4915574;-32.816014438256545
1739209808.4915583;-38.13080360867914
1739209808.4915593;-38.13080360867914
1739209808.4915605;-38.13080360867914
1739209808.4915614;-38.13080360867914
1739209808.4915626;-31.141103565318915
1739209808.4915636;-38.13080360867914
1739209808.4915645;-45.120503652039325
1739209808.4915657;-45.120503652039325
1739209808.4915667;-38.13080360867914
1739209808.4915679;-35.57807855764607
1739209808.4915688;-45.120503652039325
1739209808.4915698;-45.120503652039325
1739209808.491571;-31.14110356531892
1739209808.491572;-38.13080360867914
1739209808.4915729;-45.120503652039325
1739209808.491574;-45.120503652039325
1739209808.491575;-38.13080360867914
1739209808.4915762;-45.120503652039325
1739209808.4915771;-38.13080360867914
1739209808.491578;-45.120503652039325
1739209808.4915793;-31.141103565318915
1739209808.4915802;-38.13080360867914
1739209808.4915814;-45.120503652039325
1739209808.4915824;-45.120503652039325
1739209808.4915833;-33.981070128970906
1739209808.4915845;-38.13080360867914
1739209808.4915855;-38.13080360867914
1739209808.4915867;-33.981070128970906
1739209808.4915876;-45.120503652039325
1739209808.4915886;-45.120503652039325
1739209808.4915898;-38.13080360867914
1739209808.4915907;-45.120503652039325
1739209808.4915917;-38.13080360867914
1739209808.491593;-45.120503652039325
1739209808.4915938;-45.120503652039325
1739209808.491595;-45.120503652039325
1739209808.491596;-33.981070128970906
1739209808.491597;-38.13080360867914
1739209808.4915981;-45.120503652039325
1739209808.491599;-38.13080360867914
1739209808.4916003;-38.13080360867914
1739209808.4916012;-45.120503652039325
1739209808.4916022;-33.981070128970906
1739209808.4916034;-35.57807855764607
1739209808.4916043;-31.141103565318915
1739209808.4916055;-32.816014438256545
1739209808.4916065;-38.13080360867914
1739209808.4916074;-35.57807855764607
1739209808.4916086;-38.13080360867914
1739209808.4916096;-38.13080360867914
1739209808.4916108;-38.13080360867914
1739209808.4916117;-38.13080360867914
1739209808.4916127;-33.981070128970906
1739209808.4916139;-31.141103565318915
1739209808.4916148;-45.120503652039325
1739209808.4916158;-45.120503652039325
1739209808.491617;-38.13080360867914
1739209808.491618;-45.120503652039325
1739209808.491619;-38.13080360867914
1739209808.49162;-45.120503652039325
1739209808.491621;-45.120503652039325
1739209808.4916222;-38.13080360867914
1739209808.4916232;-38.13080360867914
1739209808.4916244;-45.120503652039325
1739209808.4916253;-38.13080360867914
1739209808.4916263;-38.13080360867914
1739209808.4916275;-38.13080360867914
1739209808.4916284;-45.120503652039325
1739209808.4916296;-38.13080360867914
1739209808.4916306;-30.49652367304973
1739209808.4916315;-33.981070128970906
1739209808.4916327;-45.120503652039325
1739209808.4916337;-38.13080360867914
1739209808.4916346;-38.13080360867914
1739209808.4916358;-38.13080360867914
1739209808.4916368;-45.120503652039325
1739209808.491638;-33.981070128970906
1739209808.491639;-33.981070128970906
1739209808.4916399;-31.141103565318915
1739209808.491641;-45.120503652039325
1739209808.491642;-38.13080360867914
1739209808.4916432;-38.13080360867914
1739209808.4916441;-45.120503652039325
1739209808.491645;-45.120503652039325
1739209808.4916463;-45.120503652039325
1739209808.4916472;-38.13080360867914
1739209808.4916484;-38.13080360867914
1739209808.4916494;-45.120503652039325
1739209808.4916503;-45.120503652039325
1739209808.4916515;-32.816014438256545
1739209808.4916525;-35.57807855764607
1739209808.4916534;-45.120503652039325
1739209808.4916546;-38.13080360867914
1739209808.4916556;-38.13080360867914
1739209808.4916568;-45.120503652039325
1739209808.4916577;-45.120503652039325
1739209808.4916587;-45.120503652039325
1739209808.4916599;-45.120503652039325
1739209808.4916608;-45.120503652039325
1739209808.491662;-45.120503652039325
1739209808.491663;-45.120503652039325
1739209808.491664;-45.120503652039325
1739209808.4916651;-38.13080360867914
1739209808.491666;-38.13080360867914
1739209808.4916673;-38.13080360867914
1739209808.4916682;-35.57807855764607
1739209808.4916692;-45.120503652039325
1739209808.4916704;-35.57807855764607
1739209808.4916713;-32.816014438256545
1739209808.4916723;-45.120503652039325
1739209808.4916735;-45.120503652039325
1739209808.4916744;-35.57807855764607
1739209808.4916756;-38.13080360867914
1739209808.4916766;-38.13080360867914
1739209808.4916775;-32.816014438256545
1739209808.4916787;-45.120503652039325
1739209808.4916797;-38.13080360867914
1739209808.4916809;-38.13080360867914
1739209808.4916818;-45.120503652039325
1739209808.4916828;-45.120503652039325
1739209808.491684;-33.981070128970906
1739209808.491685;-31.141103565318915
1739209808.491686;-38.13080360867914
1739209808.491687;-45.120503652039325
1739209808.491688;-45.120503652039325
1739209808.4916892;-35.57807855764607
1739209808.4916902;-38.13080360867914
1739209808.4916914;-38.13080360867914
1739209808.4916923;-45.120503652039325
1739209808.4916933;-35.57807855764607
1739209808.4916945;-38.13080360867914
1739209808.4916954;-45.120503652039325
1739209808.4916964;-45.120503652039325
1739209808.4916975;-32.816014438256545
1739209808.4916985;-38.13080360867914
1739209808.4916997;-45.120503652039325
1739209808.4917006;-38.13080360867914
1739209808.4917016;-28.992665084841942
1739209808.4917028;-45.120503652039325
1739209808.4917037;-45.120503652039325
1739209808.491705;-38.13080360867914
1739209808.491706;-38.13080360867914
1739209808.4917068;-45.120503652039325
1739209808.491708;-45.120503652039325
1739209808.491709;-45.120503652039325
1739209808.4917102;-45.120503652039325
1739209808.4917111;-45.120503652039325
1739209808.491712;-38.13080360867914
1739209808.4917133;-38.13080360867914
1739209808.4917142;-33.981070128970906
1739209808.4917152;-33.981070128970906
1739209808.4917164;-45.120503652039325
1739209808.4917173;-45.120503652039325
1739209808.4917185;-45.120503652039325
1739209808.4917195;-38.13080360867914
1739209808.4917204;-38.13080360867914
1739209808.4917216;-45.120503652039325
1739209808.4917226;-38.13080360867914
1739209808.4917238;-32.816014438256545
1739209808.4917247;-45.120503652039325
1739209808.4917257;-45.120503652039325
1739209808.4917269;-38.13080360867914
1739209808.4917278;-45.120503652039325
1739209808.491729;-38.13080360867914
1739209808.49173;-38.13080360867914
1739209808.491731;-45.120503652039325
1739209808.4917321;-38.13080360867914
1739209808.491733;-38.13080360867914
1739209808.491734;-38.13080360867914
1739209808.4917352;-45.120503652039325
1739209808.4917362;-45.120503652039325
1739209808.4917374;-45.120503652039325
1739209808.4917383;-45.120503652039325
1739209808.4917393;-38.13080360867914
1739209808.4917405;-38.13080360867914
1739209808.4917414;-38.13080360867914
1739209808.4917426;-45.120503652039325
1739209808.4917436;-31.141103565318915
1739209808.4917445;-32.816014438256545
1739209808.4917457;-38.13080360867914
1739209808.4917467;-35.57807855764607
1739209808.4917479;-45.120503652039325
1739209808.4917488;-35.57807855764607
1739209808.4917498;-45.120503652039325
1739209808.491751;-45.120503652039325
1739209808.491752;-45.120503652039325
1739209808.491753;-45.120503652039325
1739209808.491754;-45.120503652039325
1739209808.491755;-38.13080360867914
1739209808.4917562;-38.13080360867914
1739209808.4917572;-38.13080360867914
1739209808.491758;-45.120503652039325
1739209808.4917593;-45.120503652039325
1739209808.4917603;-38.13080360867914
1739209808.4917614;-45.120503652039325
1739209808.4917624;-38.13080360867914
1739209808.4917634;-45.120503652039325
1739209808.4917645;-45.120503652039325
1739209808.4917655;-45.120503652039325
1739209808.4917667;-45.120503652039325
1739209808.4917676;-45.120503652039325
1739209808.4917686;-33.981070128970906
1739209808.4917698;-30.49652367304973
1739209808.4917707;-45.120503652039325
1739209808.491772;-45.120503652039325
1739209808.491773;-38.13080360867914
1739209808.4917738;-45.120503652039325
1739209808.491775;-45.120503652039325
1739209808.491776;-38.13080360867914
1739209808.491777;-45.120503652039325
1739209808.4917781;-38.13080360867914
1739209808.491779;-45.120503652039325
1739209808.4917803;-45.120503652039325
1739209808.4917812;-45.120503652039325
1739209808.4917822;-45.120503652039325
1739209808.4917834;-31.141103565318893
1739209808.4917843;-38.13080360867914
1739209808.4917855;-45.120503652039325
1739209808.4917865;-45.120503652039325
1739209808.4917874;-35.57807855764607
1739209808.4917886;-45.120503652039325
1739209808.4917896;-45.120503652039325
1739209808.4917908;-38.13080360867914
1739209808.4917917;-38.13080360867914
1739209808.4917927;-45.120503652039325
1739209808.4917939;-38.13080360867914
1739209808.4917948;-31.141103565318915
1739209808.4917958;-38.13080360867914
1739209808.491797;-31.141103565318915
1739209808.491798;-38.13080360867914
1739209808.491799;-33.981070128970906
1739209808.4918;-45.120503652039325
1739209808.491801;-38.13080360867914
1739209808.4918022;-38.13080360867914
1739209808.4918032;-30.49652367304976
1739209808.4918044;-38.13080360867914
1739209808.4918053;-38.13080360867914
1739209808.4918063;-45.120503652039325
1739209808.4918075;-45.120503652039325
1739209808.4918084;-45.120503652039325
1739209808.4918096;-45.120503652039325
1739209808.4918106;-45.120503652039325
1739209808.4918115;-33.981070128970906
1739209808.4918127;-38.13080360867914
1739209808.4918137;-38.13080360867914
1739209808.4918146;-45.120503652039325
1739209808.4918158;-38.13080360867914
1739209808.4918168;-32.816014438256545
1739209808.491818;-33.981070128970906
1739209808.491819;-45.120503652039325
1739209808.4918199;-45.120503652039325
1739209808.491821;-35.57807855764607
1739209808.491822;-45.120503652039325
1739209808.4918232;-38.13080360867914
1739209808.4918242;-38.13080360867914
1739209808.491825;-38.13080360867914
1739209808.4918263;-45.120503652039325
1739209808.4918272;-38.13080360867914
1739209808.4918284;-38.13080360867914
1739209808.4918294;-38.13080360867914
1739209808.4918303;-38.13080360867914
1739209808.4918315;-45.120503652039325
1739209808.4918325;-38.13080360867914
1739209808.4918337;-45.120503652039325
1739209808.4918346;-38.13080360867914
1739209808.4918356;-45.120503652039325
1739209808.4918368;-33.981070128970906
1739209808.4918377;-35.57807855764607
1739209808.4918387;-38.13080360867914
1739209808.49184;-45.120503652039325
1739209808.4918408;-38.13080360867914
1739209808.491842;-33.981070128970906
1739209808.491843;-45.120503652039325
1739209808.491844;-38.13080360867914
1739209808.4918451;-38.13080360867914
1739209808.491846;-45.120503652039325
1739209808.4918473;-45.120503652039325
1739209808.4918482;-38.13080360867914
1739209808.4918492;-38.13080360867914
1739209808.4918504;-45.120503652039325
1739209808.4918513;-45.120503652039325
1739209808.4918525;-35.57807855764607
1739209808.4918535;-38.13080360867914
1739209808.4918544;-45.120503652039325
1739209808.4918556;-45.120503652039325
1739209808.4918566;-38.13080360867914
1739209808.4918575;-35.57807855764607
1739209808.4918587;-45.120503652039325
1739209808.4918597;-45.120503652039325
1739209808.4918609;-45.120503652039325
1739209808.4918618;-38.13080360867914
1739209808.4918628;-35.57807855764607
1739209808.491864;-45.120503652039325
1739209808.491865;-38.13080360867914
1739209808.491866;-33.981070128970906
1739209808.491867;-38.13080360867914
1739209808.491868;-45.120503652039325
1739209808.4918692;-45.120503652039325
1739209808.4918702;-45.120503652039325
1739209808.4918714;-45.120503652039325
1739209808.4918723;-38.13080360867914
1739209808.4918733;-33.981070128970906
1739209808.4918745;-38.13080360867914
1739209808.4918754;-45.120503652039325
1739209808.4918764;-38.13080360867914
1739209808.4918776;-45.120503652039325
1739209808.4918785;-38.13080360867914
1739209808.4918797;-38.13080360867914
1739209808.4918807;-38.13080360867914
1739209808.4918816;-38.13080360867914
1739209808.4918828;-38.13080360867914
1739209808.4918838;-32.816014438256545
1739209808.491885;-33.981070128970906
1739209808.491886;-45.120503652039325
1739209808.4918869;-38.13080360867914
1739209808.491888;-28.58837851428586
1739209808.491889;-38.13080360867914
1739209808.4918902;-45.120503652039325
1739209808.4918911;-45.120503652039325
1739209808.491892;-35.57807855764607
1739209808.4918933;-45.120503652039325
1739209808.4918942;-45.120503652039325
1739209808.4918952;-45.120503652039325
1739209808.4918964;-33.981070128970956
1739209808.4918973;-38.13080360867914
1739209808.4918985;-45.120503652039325
1739209808.4918995;-45.120503652039325
1739209808.4919004;-45.120503652039325
1739209808.4919016;-38.13080360867914
1739209808.4919026;-45.120503652039325
1739209808.4919038;-45.120503652039325
1739209808.4919047;-25.252786309376837
1739209808.4919093;-35.57807855764607
1739209808.4919136;-38.13080360867914
1739209808.491918;-38.13080360867914
1739209808.4919224;-35.57807855764607
1739209808.491927;-38.13080360867914
1739209808.4919314;-35.57807855764607
1739209808.4919357;-35.57807855764607
1739209808.4919403;-45.120503652039325
1739209808.4919448;-45.120503652039325
1739209808.491949;-45.120503652039325
1739209808.4919536;-38.13080360867914
1739209808.491958;-45.120503652039325
1739209808.4919624;-38.13080360867914
1739209808.491967;-35.57807855764607
1739209808.4919713;-33.981070128970906
1739209808.4919758;-45.120503652039325
1739209808.49198;-38.13080360867914
1739209808.4919846;-31.141103565318893
1739209808.4919891;-31.141103565318915
1739209808.4919934;-38.13080360867914
1739209808.491998;-45.120503652039325
1739209808.4920025;-35.57807855764607
1739209808.4920068;-38.13080360867914
1739209808.4920113;-29.438486411369333
1739209808.4920156;-35.57807855764607
1739209808.4920201;-45.120503652039325
1739209808.4920247;-35.57807855764607
1739209808.492029;-38.13080360867914
1739209808.4920335;-45.120503652039325
1739209808.4920378;-38.13080360867914
1739209808.4920423;-45.120503652039325
1739209808.4920468;-45.120503652039325
1739209808.4920511;-45.120503652039325
1739209808.4920557;-45.120503652039325
1739209808.4920602;-38.13080360867914
1739209808.4920645;-35.57807855764607
1739209808.492069;-38.13080360867914
1739209808.4920733;-45.120503652039325
1739209808.4920778;-38.13080360867914
1739209808.4920824;-45.120503652039325
1739209808.4920866;-45.120503652039325
1739209808.4920912;-38.13080360867914
1739209808.4920955;-35.57807855764607
1739209808.4921;-45.120503652039325
1739209808.4921045;-45.120503652039325
1739209808.4921088;-38.13080360867914
1739209808.4921134;-38.13080360867914
1739209808.492118;-33.981070128970906
1739209808.4921222;-38.13080360867914
1739209808.4921267;-45.120503652039325
1739209808.492131;-35.57807855764607
1739209808.4921355;-35.57807855764607
1739209808.49214;-38.13080360867914
1739209808.4921443;-45.120503652039325
1739209808.4921489;-38.13080360867914
1739209808.4921532;-38.13080360867914
1739209808.4921577;-38.13080360867914
1739209808.4921622;-38.13080360867914
1739209808.4921665;-38.13080360867914
1739209808.492171;-38.13080360867914
1739209808.4921756;-35.57807855764607
1739209808.4921799;-45.120503652039325
1739209808.4921844;-45.120503652039325
1739209808.4921887;-33.981070128970906
1739209808.4921932;-45.120503652039325
1739209808.4921978;-38.13080360867914
1739209808.492202;-33.981070128970906
1739209808.4922066;-45.120503652039325
1739209808.4922109;-45.120503652039325
1739209808.4922154;-38.13080360867914
1739209808.49222;-45.120503652039325
1739209808.4922242;-45.120503652039325
1739209808.4922287;-38.13080360867914
1739209808.4922333;-38.13080360867914
1739209808.4922376;-45.120503652039325
1739209808.492242;-38.13080360867914
1739209808.4922464;-33.981070128970906
1739209808.492251;-38.13080360867914
1739209808.4922554;-45.120503652039325
1739209808.4922597;-38.13080360867914
1739209808.4922643;-38.13080360867914
1739209808.4922686;-32.816014438256545
1739209808.492273;-33.981070128970906
1739209808.4922776;-45.120503652039325
1739209808.492282;-45.120503652039325
1739209808.4922864;-45.120503652039325
1739209808.492291;-38.13080360867914
1739209808.4922953;-38.13080360867914
1739209808.4922998;-38.13080360867914
1739209808.492304;-38.13080360867914
1739209808.4923086;-38.13080360867914
1739209808.4923131;-45.120503652039325
1739209808.4923174;-38.13080360867914
1739209808.492322;-38.13080360867914
1739209808.4923263;-45.120503652039325
1739209808.4923308;-45.120503652039325
1739209808.4923353;-45.120503652039325
1739209808.4923396;-45.120503652039325
1739209808.4923441;-45.120503652039325
1739209808.4923487;-38.13080360867914
1739209808.492353;-33.981070128970906
1739209808.4923575;-45.120503652039325
1739209808.4923618;-38.13080360867914
1739209808.4923663;-38.13080360867914
1739209808.4923708;-33.981070128970906
1739209808.4923751;-33.981070128970906
1739209808.4923797;-38.13080360867914
1739209808.492384;-45.120503652039325
1739209808.4923885;-38.13080360867914
1739209808.492393;-38.13080360867914
1739209808.4923973;-38.13080360867914
1739209808.4924018;-38.13080360867914
1739209808.4924064;-31.141103565318915
1739209808.4924107;-31.141103565318915
1739209808.4924152;-38.13080360867914
1739209808.4924195;-45.120503652039325
1739209808.492424;-33.981070128970906
1739209808.4924285;-33.981070128970906
1739209808.4924328;-38.13080360867914
1739209808.4924374;-45.120503652039325
1739209808.4924417;-33.981070128970906
1739209808.4924462;-38.13080360867914
1739209808.4924507;-38.13080360867914
1739209808.492455;-45.120503652039325
1739209808.4924595;-45.120503652039325
1739209808.492464;-38.13080360867914
1739209808.4924684;-45.120503652039325
1739209808.492473;-38.13080360867914
1739209808.4924772;-33.981070128970906
1739209808.4924817;-38.13080360867914
1739209808.4924862;-38.13080360867914
1739209808.4924905;-35.57807855764607
1739209808.492495;-38.13080360867914
1739209808.4924994;-45.120503652039325
1739209808.492504;-45.120503652039325
1739209808.4925084;-38.13080360867914
1739209808.4925127;-31.141103565318915
1739209808.4925172;-28.992665084841942
1739209808.4925218;-45.120503652039325
1739209808.492526;-35.57807855764607
1739209808.4925306;-38.13080360867914
1739209808.4925349;-45.120503652039325
1739209808.4925394;-45.120503652039325
1739209808.492544;-38.13080360867914
1739209808.4925482;-38.13080360867914
1739209808.4925528;-45.120503652039325
1739209808.492557;-38.13080360867914
1739209808.4925616;-45.120503652039325
1739209808.492566;-45.120503652039325
1739209808.4925704;-38.13080360867914
1739209808.492575;-38.13080360867914
1739209808.4925795;-38.13080360867914
1739209808.4925838;-45.120503652039325
1739209808.4925883;-35.57807855764607
1739209808.4925926;-38.13080360867914
1739209808.492597;-45.120503652039325
1739209808.4926016;-45.120503652039325
1739209808.492606;-35.57807855764607
1739209808.4926105;-35.57807855764607
1739209808.4926147;-35.57807855764607
1739209808.4926193;-38.13080360867914
1739209808.4926238;-38.13080360867914
1739209808.492628;-38.13080360867914
1739209808.4926326;-38.13080360867914
1739209808.4926372;-38.13080360867914
1739209808.4926414;-45.120503652039325
1739209808.492646;-38.13080360867914
1739209808.4926503;-38.13080360867914
1739209808.4926548;-45.120503652039325
1739209808.4926593;-38.13080360867914
1739209808.4926636;-35.57807855764607
1739209808.4926682;-45.120503652039325
1739209808.4926724;-45.120503652039325
1739209808.492677;-32.816014438256545
1739209808.4926815;-38.13080360867914
1739209808.4926858;-38.13080360867914
1739209808.4926903;-38.13080360867914
1739209808.4926949;-32.816014438256545
1739209808.4926991;-35.57807855764607
1739209808.4927037;-38.13080360867914
1739209808.492708;-45.120503652039325
1739209808.4927125;-45.120503652039325
1739209808.492717;-38.13080360867914
1739209808.4927213;-45.120503652039325
1739209808.4927258;-45.120503652039325
1739209808.4927301;-45.120503652039325
1739209808.4927347;-45.120503652039325
1739209808.4927392;-45.120503652039325
1739209808.4927435;-45.120503652039325
1739209808.492748;-38.13080360867914
1739209808.4927526;-45.120503652039325
1739209808.4927568;-38.13080360867914
1739209808.4927614;-45.120503652039325
1739209808.4927657;-35.57807855764607
1739209808.4927702;-33.981070128970906
1739209808.4927747;-45.120503652039325
1739209808.492779;-38.13080360867914
1739209808.4927835;-45.120503652039325
1739209808.4927878;-38.13080360867914
1739209808.4927924;-45.120503652039325
1739209808.492797;-45.120503652039325
1739209808.4928012;-45.120503652039325
1739209808.4928057;-45.120503652039325
1739209808.4928102;-38.13080360867914
1739209808.4928145;-45.120503652039325
1739209808.492819;-32.816014438256545
1739209808.4928234;-45.120503652039325
1739209808.492828;-38.13080360867914
1739209808.4928324;-45.120503652039325
1739209808.4928367;-38.13080360867914
1739209808.4928412;-32.816014438256545
1739209808.4928455;-38.13080360867914
1739209808.49285;-38.13080360867914
1739209808.4928546;-38.13080360867914
1739209808.492859;-38.13080360867914
1739209808.4928634;-38.13080360867914
1739209808.492868;-45.120503652039325
1739209808.4928722;-45.120503652039325
1739209808.4928768;-45.120503652039325
1739209808.492881;-45.120503652039325
1739209808.4928856;-38.13080360867914
1739209808.4928901;-45.120503652039325
1739209808.4928944;-45.120503652039325
1739209808.492899;-35.57807855764607
1739209808.4929032;-33.981070128970906
1739209808.4929078;-45.120503652039325
1739209808.4929123;-35.57807855764607
1739209808.4929166;-33.981070128970906
1739209808.492921;-38.13080360867914
1739209808.4929256;-35.57807855764607
1739209808.49293;-45.120503652039325
1739209808.4929345;-35.57807855764607
1739209808.4929388;-45.120503652039325
1739209808.4929433;-31.141103565318915
1739209808.4929478;-27.8777449560314
1739209808.492952;-38.13080360867914
1739209808.4929566;-33.981070128970906
1739209808.492961;-45.120503652039325
1739209808.4929655;-35.57807855764607
1739209808.49297;-38.13080360867914
1739209808.4929743;-38.13080360867914
1739209808.4929788;-45.120503652039325
1739209808.4929833;-45.120503652039325
1739209808.4929876;-35.57807855764607
1739209808.4929922;-38.13080360867914
1739209808.4929965;-45.120503652039325
1739209808.493001;-45.120503652039325
1739209808.4930055;-38.13080360867914
1739209808.4930098;-38.13080360867914
1739209808.4930143;-38.13080360867914
1739209808.4930186;-33.981070128970906
1739209808.4930232;-45.120503652039325
1739209808.4930277;-45.120503652039325
1739209808.493032;-38.13080360867914
1739209808.4930365;-38.13080360867914
1739209808.493041;-45.120503652039325
1739209808.4930453;-45.120503652039325
1739209808.4930499;-38.13080360867914
1739209808.4930542;-27.267205301931607
1739209808.4930587;-35.57807855764607
1739209808.4930632;-45.120503652039325
1739209808.4930675;-38.13080360867914
1739209808.493072;-32.816014438256545
1739209808.4930763;-38.13080360867914
1739209808.4930809;-38.13080360867914
1739209808.4930854;-38.13080360867914
1739209808.4930897;-32.81601443825658
1739209808.4930942;-45.120503652039325
1739209808.4930985;-38.13080360867914
1739209808.493103;-33.981070128970906
1739209808.4931076;-38.13080360867914
1739209808.4931118;-38.13080360867914
1739209808.4931164;-45.120503652039325
1739209808.493121;-35.57807855764607
1739209808.4931252;-31.141103565318915
1739209808.4931297;-38.13080360867914
1739209808.493134;-38.13080360867914
1739209808.4931386;-38.13080360867914
1739209808.493143;-38.13080360867914
1739209808.4931474;-45.120503652039325
1739209808.493152;-45.120503652039325
1739209808.4931562;-45.120503652039325
1739209808.4931607;-38.13080360867914
1739209808.4931653;-35.57807855764607
1739209808.4931695;-45.120503652039325
1739209808.493174;-45.120503652039325
1739209808.4931786;-35.57807855764607
1739209808.493183;-33.981070128970906
1739209808.4931874;-38.13080360867914
1739209808.4931917;-38.13080360867914
1739209808.4931962;-35.57807855764607
1739209808.4932008;-45.120503652039325
1739209808.493205;-38.13080360867914
1739209808.4932096;-45.120503652039325
1739209808.493214;-45.120503652039325
1739209808.4932184;-38.13080360867914
1739209808.493223;-38.13080360867914
1739209808.4932272;-45.120503652039325
1739209808.4932318;-38.13080360867914
1739209808.4932363;-38.13080360867914
1739209808.4932406;-38.13080360867914
1739209808.4932451;-38.13080360867914
1739209808.4932494;-38.13080360867914
1739209808.493254;-38.13080360867914
1739209808.4932585;-45.120503652039325
1739209808.4932628;-33.981070128970906
1739209808.4932673;-38.13080360867914
1739209808.4932716;-45.120503652039325
1739209808.4932761;-38.13080360867914
1739209808.4932806;-32.816014438256545
1739209808.493285;-33.981070128970906
1739209808.4932895;-38.13080360867914
1739209808.493294;-38.13080360867914
1739209808.4932983;-35.57807855764607
1739209808.4933028;-38.13080360867914
1739209808.493307;-45.120503652039325
1739209808.4933116;-38.13080360867914
1739209808.4933162;-35.57807855764607
1739209808.4933205;-35.57807855764607
1739209808.493325;-45.120503652039325
1739209808.4933293;-45.120503652039325
1739209808.4933338;-45.120503652039325
1739209808.4933383;-38.13080360867914
1739209808.4933426;-30.49652367304973
1739209808.4933472;-45.120503652039325
1739209808.4933517;-45.120503652039325
1739209808.493356;-31.141103565318915
1739209808.4933605;-38.13080360867914
1739209808.4933648;-38.13080360867914
1739209808.4933693;-45.120503652039325
1739209808.4933739;-45.120503652039325
1739209808.4933782;-45.120503652039325
1739209808.4933827;-38.13080360867914
1739209808.493387;-38.13080360867914
1739209808.4933915;-45.120503652039325
1739209808.493396;-45.120503652039325
