CAN Message; 0x39:005292c4c82cf453
1739209896.0850978;-38.13080360867914
1739209896.0851052;-26.487275050834715
1739209896.0851126;-23.50682362968953
1739209896.0851197;-27.267205301931607
1739209896.085127;-45.120503652039325
1739209896.0851345;-33.981070128970906
1739209896.0851417;-33.981070128970956
1739209896.085149;-28.58837851428586
1739209896.0851564;-31.141103565318943
1739209896.0851636;-45.120503652039325
1739209896.085171;-32.816014438256545
1739209896.0851784;-23.273589343863314
1739209896.0851858;-33.981070128970956
1739209896.085193;-45.120503652039325
1739209896.0852003;-45.120503652039325
1739209896.0852077;-33.981070128970906
1739209896.0852149;-32.816014438256545
1739209896.0852222;-31.141103565318915
1739209896.0852296;-38.13080360867914
1739209896.085237;-22.54371790334745
1739209896.0852442;-30.49652367304973
1739209896.0852516;-30.49652367304976
1739209896.085259;-31.141103565318943
1739209896.085266;-29.438486411369333
1739209896.0852735;-35.57807855764607
1739209896.085281;-38.13080360867914
1739209896.0852883;-45.120503652039325
1739209896.0852954;-31.141103565318893
1739209896.0853028;-26.487275050834715
1739209896.0853102;-28.992665084841967
1739209896.0853174;-31.141103565318943
1739209896.0853248;-25.826314394896357
1739209896.0853322;-28.58837851428586
1739209896.0853393;-38.13080360867914
1739209896.0853467;-30.49652367304973
1739209896.085354;-38.13080360867914
1739209896.0853615;-27.267205301931607
1739209896.0853686;-31.141103565318915
1739209896.085376;-38.13080360867914
1739209896.0853834;-28.992665084841967
1739209896.0853906;-45.120503652039325
1739209896.085398;-30.49652367304973
1739209896.0854053;-38.13080360867914
1739209896.0854127;-28.58837851428586
1739209896.08542;-38.13080360867914
1739209896.0854273;-45.120503652039325
1739209896.0854347;-23.273589343863303
1739209896.0854418;-35.57807855764607
1739209896.0854492;-31.14110356531892
1739209896.0854566;-28.992665084841942
1739209896.085464;-23.506823629689542
1739209896.0854712;-27.267205301931607
1739209896.0854785;-26.487275050834715
1739209896.085486;-30.49652367304973
1739209896.085493;-26.991370085610736
1739209896.0855005;-38.13080360867914
1739209896.0855079;-35.57807855764607
1739209896.085515;-24.151403521958734
1739209896.0855224;-26.991370085610722
1739209896.0855298;-22.84163660590255
1739209896.0855372;-26.487275050834715
1739209896.0855443;-27.877744956031414
1739209896.0855517;-31.141103565318915
1739209896.0855591;-38.13080360867914
1739209896.0855663;-28.992665084841942
1739209896.0855737;-29.438486411369333
1739209896.085581;-35.57807855764607
1739209896.0855885;-24.151403521958727
1739209896.0855956;-28.58837851428586
1739209896.085603;-31.141103565318915
1739209896.0856104;-30.49652367304973
1739209896.0856175;-45.120503652039325
1739209896.085625;-45.120503652039325
1739209896.0856323;-45.120503652039325
1739209896.0856395;-25.826314394896354
1739209896.0856469;-45.120503652039325
1739209896.0856543;-38.13080360867914
1739209896.0856616;-45.120503652039325
1739209896.0856688;-28.58837851428586
1739209896.0856762;-38.13080360867914
1739209896.0856836;-38.13080360867914
1739209896.0856907;-35.57807855764607
1739209896.0856981;-45.120503652039325
1739209896.0857055;-28.992665084841942
1739209896.085713;-24.589719217205094
1739209896.08572;-28.992665084841942
1739209896.0857275;-26.991370085610736
1739209896.0857348;-45.120503652039325
1739209896.085742;-28.992665084841967
1739209896.0857494;-38.13080360867914
1739209896.0857568;-35.57807855764607
1739209896.0857642;-45.120503652039325
1739209896.0857713;-45.120503652039325
1739209896.0857787;-30.49652367304973
1739209896.085786;-25.077289914212862
1739209896.0857933;-32.816014438256545
1739209896.0858006;-25.826314394896357
1739209896.085808;-26.991370085610722
1739209896.0858152;-45.120503652039325
1739209896.0858226;-32.816014438256545
1739209896.08583;-26.035653463252796
1739209896.0858374;-45.120503652039325
1739209896.0858445;-38.13080360867914
1739209896.085852;-45.120503652039325
1739209896.0858593;-45.120503652039325
1739209896.0858665;-28.58837851428586
1739209896.0858738;-33.981070128970906
1739209896.0858812;-33.981070128970906
1739209896.0858886;-24.746238672633048
1739209896.0858958;-28.992665084841942
1739209896.0859032;-25.826314394896357
1739209896.0859106;-35.57807855764607
1739209896.0859177;-33.981070128970906
1739209896.085925;-29.438486411369333
1739209896.0859325;-45.120503652039325
1739209896.08594;-31.14110356531892
1739209896.085947;-31.141103565318915
1739209896.0859544;-27.877744956031414
1739209896.0859618;-31.141103565318943
1739209896.085969;-45.120503652039325
1739209896.0859764;-23.506823629689542
1739209896.0859838;-27.267205301931607
1739209896.085991;-28.992665084841942
1739209896.0859983;-30.49652367304973
1739209896.0860057;-33.981070128970906
1739209896.086013;-38.13080360867914
1739209896.0860202;-31.141103565318915
1739209896.0860276;-28.992665084841942
1739209896.086035;-38.13080360867914
1739209896.0860422;-28.58837851428586
1739209896.0860496;-29.438486411369333
1739209896.086057;-45.120503652039325
1739209896.0860643;-35.57807855764607
1739209896.0860715;-24.438645034577675
1739209896.086079;-38.13080360867914
1739209896.0860863;-38.13080360867914
1739209896.0860934;-45.120503652039325
1739209896.0861008;-28.992665084841942
1739209896.0861082;-35.57807855764607
1739209896.0861156;-33.981070128970906
1739209896.0861228;-33.981070128970906
1739209896.0861301;-33.981070128970906
1739209896.0861375;-35.57807855764607
1739209896.0861447;-45.120503652039325
1739209896.086152;-45.120503652039325
1739209896.0861595;-33.981070128970906
1739209896.0861666;-25.077289914212862
1739209896.086174;-25.826314394896357
1739209896.0861814;-24.74623867263306
1739209896.0861888;-45.120503652039325
1739209896.086196;-22.54371790334745
1739209896.0862033;-27.877744956031417
1739209896.0862107;-45.120503652039325
1739209896.0862179;-38.13080360867914
1739209896.0862253;-31.141103565318943
1739209896.0862327;-31.141103565318915
1739209896.08624;-26.991370085610736
1739209896.0862472;-31.14110356531892
1739209896.0862546;-32.81601443825658
1739209896.086262;-20.695705961394808
1739209896.0862691;-26.035653463252796
1739209896.0862765;-45.120503652039325
1739209896.086284;-31.141103565318943
1739209896.0862913;-33.981070128970906
1739209896.0862985;-30.49652367304973
1739209896.0863059;-45.120503652039325
1739209896.0863132;-38.13080360867914
1739209896.0863204;-33.981070128970906
1739209896.0863278;-33.981070128970906
1739209896.0863352;-28.992665084841942
1739209896.0863423;-33.981070128970956
1739209896.0863497;-38.13080360867914
1739209896.086357;-38.13080360867914
1739209896.0863645;-25.826314394896354
1739209896.0863717;-33.981070128970956
1739209896.086379;-25.826314394896364
1739209896.0863864;-28.58837851428586
1739209896.0863936;-24.292649948874775
1739209896.086401;-45.120503652039325
1739209896.0864084;-38.13080360867914
1739209896.0864158;-31.141103565318943
1739209896.086423;-45.120503652039325
1739209896.0864303;-45.120503652039325
1739209896.0864377;-31.14110356531892
1739209896.0864449;-38.13080360867914
1739209896.0864522;-45.120503652039325
1739209896.0864596;-45.120503652039325
1739209896.0864668;-31.141103565318915
1739209896.0864742;-32.816014438256545
1739209896.0864816;-31.141103565318915
1739209896.086489;-24.15140352195872
1739209896.086496;-33.981070128970906
1739209896.0865035;-28.992665084841967
1739209896.086511;-31.141103565318915
1739209896.086518;-28.21854285175415
1739209896.0865254;-35.57807855764607
1739209896.0865328;-31.141103565318915
1739209896.0865402;-27.267205301931607
1739209896.0865474;-28.58837851428586
1739209896.0865548;-31.141103565318915
1739209896.0865622;-45.120503652039325
1739209896.0865693;-45.120503652039325
1739209896.0865767;-45.120503652039325
1739209896.086584;-30.49652367304973
1739209896.0865915;-38.13080360867914
1739209896.0865986;-45.120503652039325
1739209896.086606;-25.826314394896357
1739209896.0866134;-28.992665084841942
1739209896.0866206;-30.49652367304973
1739209896.086628;-32.816014438256545
1739209896.0866354;-45.120503652039325
1739209896.0866425;-28.992665084841942
1739209896.08665;-31.141103565318915
1739209896.0866573;-33.981070128970956
1739209896.0866647;-32.816014438256545
1739209896.0866718;-33.981070128970906
1739209896.0866792;-33.981070128970956
1739209896.0866866;-45.120503652039325
1739209896.0866938;-33.981070128970906
1739209896.0867012;-35.57807855764607
1739209896.0867085;-45.120503652039325
1739209896.086716;-38.13080360867914
1739209896.086723;-38.13080360867914
1739209896.0867305;-38.13080360867914
1739209896.0867379;-45.120503652039325
1739209896.086745;-33.981070128970906
1739209896.0867524;-38.13080360867914
1739209896.0867598;-38.13080360867914
1739209896.0867672;-45.120503652039325
1739209896.0867743;-38.13080360867914
1739209896.0867817;-32.816014438256545
1739209896.0867891;-45.120503652039325
1739209896.0867963;-45.120503652039325
1739209896.0868037;-38.13080360867914
1739209896.086811;-38.13080360867914
1739209896.0868182;-33.981070128970906
1739209896.0868256;-38.13080360867914
1739209896.086833;-38.13080360867914
1739209896.0868404;-35.57807855764607
1739209896.0868475;-38.13080360867914
1739209896.086855;-45.120503652039325
1739209896.0868623;-38.13080360867914
1739209896.0868695;-38.13080360867914
1739209896.0868769;-45.120503652039325
1739209896.0868843;-45.120503652039325
1739209896.0868917;-35.57807855764607
1739209896.0868988;-33.981070128970906
1739209896.0869062;-38.13080360867914
1739209896.0869136;-45.120503652039325
1739209896.0869207;-31.141103565318915
1739209896.0869281;-35.57807855764607
1739209896.0869355;-45.120503652039325
1739209896.086943;-45.120503652039325
1739209896.08695;-33.981070128970906
1739209896.0869575;-38.13080360867914
1739209896.0869648;-35.57807855764607
1739209896.086972;-38.13080360867914
1739209896.0869794;-38.13080360867914
1739209896.0869868;-35.57807855764607
1739209896.086994;-45.120503652039325
1739209896.0870013;-45.120503652039325
1739209896.0870087;-45.120503652039325
1739209896.087016;-38.13080360867914
1739209896.0870233;-38.13080360867914
1739209896.0870306;-45.120503652039325
1739209896.087038;-33.981070128970906
1739209896.0870452;-33.981070128970906
1739209896.0870526;-38.13080360867914
1739209896.08706;-35.57807855764607
1739209896.0870674;-38.13080360867914
1739209896.0870745;-45.120503652039325
1739209896.087082;-45.120503652039325
1739209896.0870893;-45.120503652039325
1739209896.0870965;-45.120503652039325
1739209896.0871038;-38.13080360867914
1739209896.0871112;-38.13080360867914
1739209896.0871186;-45.120503652039325
1739209896.0871258;-38.13080360867914
1739209896.0871332;-45.120503652039325
1739209896.0871406;-45.120503652039325
1739209896.0871477;-38.13080360867914
1739209896.087155;-45.120503652039325
1739209896.0871625;-45.120503652039325
1739209896.0871696;-38.13080360867914
1739209896.087177;-35.57807855764607
1739209896.0871844;-45.120503652039325
1739209896.0871918;-45.120503652039325
1739209896.087199;-45.120503652039325
1739209896.0872064;-38.13080360867914
1739209896.0872138;-33.981070128970906
1739209896.087221;-38.13080360867914
1739209896.0872283;-45.120503652039325
1739209896.0872357;-45.120503652039325
1739209896.087243;-33.981070128970906
1739209896.0872502;-45.120503652039325
1739209896.0872576;-33.981070128970906
1739209896.087265;-38.13080360867914
1739209896.0872722;-33.981070128970906
1739209896.0872796;-32.816014438256545
1739209896.087287;-45.120503652039325
1739209896.0872943;-45.120503652039325
1739209896.0873015;-45.120503652039325
1739209896.087309;-38.13080360867914
1739209896.0873163;-45.120503652039325
1739209896.0873234;-38.13080360867914
1739209896.0873308;-38.13080360867914
1739209896.0873382;-38.13080360867914
1739209896.0873454;-38.13080360867914
1739209896.0873528;-35.57807855764607
1739209896.0873601;-33.981070128970906
1739209896.0873675;-45.120503652039325
1739209896.0873747;-45.120503652039325
1739209896.087382;-31.141103565318915
1739209896.0873895;-33.981070128970906
1739209896.0873966;-45.120503652039325
1739209896.087404;-35.57807855764607
1739209896.0874114;-45.120503652039325
1739209896.0874188;-45.120503652039325
1739209896.087426;-45.120503652039325
1739209896.0874333;-35.57807855764607
1739209896.0874407;-35.57807855764607
1739209896.087448;-45.120503652039325
1739209896.0874553;-38.13080360867914
1739209896.0874627;-45.120503652039325
1739209896.0874698;-45.120503652039325
1739209896.0874772;-45.120503652039325
1739209896.0874846;-38.13080360867914
1739209896.087492;-38.13080360867914
1739209896.0874991;-28.992665084841942
1739209896.0875065;-33.981070128970906
1739209896.087514;-38.13080360867914
1739209896.087521;-45.120503652039325
1739209896.0875285;-33.981070128970906
1739209896.0875359;-35.57807855764607
1739209896.0875432;-45.120503652039325
1739209896.0875504;-35.57807855764607
1739209896.0875578;-35.57807855764607
1739209896.0875652;-45.120503652039325
1739209896.0875723;-38.13080360867914
1739209896.0875797;-38.13080360867914
1739209896.087587;-45.120503652039325
1739209896.0875945;-45.120503652039325
1739209896.0876017;-45.120503652039325
1739209896.087609;-45.120503652039325
1739209896.0876164;-38.13080360867914
1739209896.0876236;-33.981070128970906
1739209896.087631;-38.13080360867914
1739209896.0876384;-38.13080360867914
1739209896.0876455;-38.13080360867914
1739209896.087653;-38.13080360867914
1739209896.0876603;-38.13080360867914
1739209896.0876677;-33.981070128970906
1739209896.0876749;-33.981070128970906
1739209896.0876822;-31.141103565318915
1739209896.0876896;-45.120503652039325
1739209896.0876968;-38.13080360867914
1739209896.0877042;-31.141103565318915
1739209896.0877116;-32.816014438256545
1739209896.087719;-38.13080360867914
1739209896.087726;-38.13080360867914
1739209896.0877335;-38.13080360867914
1739209896.087741;-33.981070128970906
1739209896.087748;-38.13080360867914
1739209896.0877554;-38.13080360867914
1739209896.0877628;-38.13080360867914
1739209896.0877702;-38.13080360867914
1739209896.0877774;-38.13080360867914
1739209896.0877848;-38.13080360867914
1739209896.0877922;-38.13080360867914
1739209896.0877993;-31.141103565318915
1739209896.0878067;-38.13080360867914
1739209896.087814;-45.120503652039325
1739209896.0878212;-38.13080360867914
1739209896.0878286;-38.13080360867914
1739209896.087836;-45.120503652039325
1739209896.0878434;-38.13080360867914
1739209896.0878506;-38.13080360867914
1739209896.087858;-28.992665084841942
1739209896.0878654;-45.120503652039325
1739209896.0878725;-38.13080360867914
1739209896.08788;-45.120503652039325
1739209896.0878873;-45.120503652039325
1739209896.0878947;-38.13080360867914
1739209896.0879018;-45.120503652039325
1739209896.0879092;-45.120503652039325
1739209896.0879166;-33.981070128970906
1739209896.0879238;-35.57807855764607
1739209896.0879312;-38.13080360867914
1739209896.0879385;-45.120503652039325
1739209896.087946;-38.13080360867914
1739209896.087953;-38.13080360867914
1739209896.0879605;-45.120503652039325
1739209896.0879679;-45.120503652039325
1739209896.087975;-33.981070128970906
1739209896.0879824;-38.13080360867914
1739209896.0879898;-38.13080360867914
1739209896.087997;-45.120503652039325
1739209896.0880044;-45.120503652039325
1739209896.0880117;-35.57807855764607
1739209896.0880191;-33.981070128970906
1739209896.0880263;-45.120503652039325
1739209896.0880337;-35.57807855764607
1739209896.088041;-38.13080360867914
1739209896.0880482;-38.13080360867914
1739209896.0880556;-45.120503652039325
1739209896.088063;-38.13080360867914
1739209896.0880704;-45.120503652039325
1739209896.0880775;-38.13080360867914
1739209896.088085;-38.13080360867914
1739209896.0880923;-45.120503652039325
1739209896.0880995;-38.13080360867914
1739209896.0881069;-45.120503652039325
1739209896.0881143;-45.120503652039325
1739209896.0881217;-38.13080360867914
1739209896.0881288;-33.981070128970906
1739209896.0881362;-38.13080360867914
1739209896.0881436;-35.57807855764607
1739209896.0881507;-31.141103565318915
1739209896.0881581;-33.981070128970906
1739209896.0881655;-45.120503652039325
1739209896.0881727;-45.120503652039325
1739209896.08818;-33.981070128970906
1739209896.0881875;-45.120503652039325
1739209896.0881948;-45.120503652039325
1739209896.088202;-45.120503652039325
1739209896.0882094;-38.13080360867914
1739209896.0882168;-38.13080360867914
1739209896.088224;-45.120503652039325
1739209896.0882313;-45.120503652039325
1739209896.0882387;-38.13080360867914
1739209896.088246;-32.816014438256545
1739209896.0882533;-45.120503652039325
1739209896.0882607;-45.120503652039325
1739209896.088268;-38.13080360867914
1739209896.0882752;-38.13080360867914
1739209896.0882826;-45.120503652039325
1739209896.08829;-38.13080360867914
1739209896.0882974;-38.13080360867914
1739209896.0883045;-45.120503652039325
1739209896.088312;-45.120503652039325
1739209896.0883193;-45.120503652039325
1739209896.0883265;-45.120503652039325
1739209896.0883338;-45.120503652039325
1739209896.0883412;-45.120503652039325
1739209896.0883484;-45.120503652039325
1739209896.0883558;-32.816014438256545
1739209896.0883632;-32.816014438256545
1739209896.0883706;-45.120503652039325
1739209896.0883777;-45.120503652039325
1739209896.088385;-33.981070128970906
1739209896.0883925;-35.57807855764607
1739209896.0883996;-45.120503652039325
1739209896.088407;-45.120503652039325
1739209896.0884144;-38.13080360867914
1739209896.0884218;-38.13080360867914
1739209896.088429;-38.13080360867914
1739209896.0884364;-45.120503652039325
1739209896.0884438;-38.13080360867914
1739209896.088451;-45.120503652039325
1739209896.0884583;-45.120503652039325
1739209896.0884657;-45.120503652039325
1739209896.0884728;-38.13080360867914
1739209896.0884802;-45.120503652039325
1739209896.0884876;-38.13080360867914
1739209896.088495;-45.120503652039325
1739209896.0885022;-38.13080360867914
1739209896.0885096;-30.49652367304973
1739209896.088517;-35.57807855764607
1739209896.088524;-38.13080360867914
1739209896.0885315;-45.120503652039325
1739209896.088539;-35.57807855764607
1739209896.0885463;-38.13080360867914
1739209896.0885534;-45.120503652039325
1739209896.0885608;-38.13080360867914
1739209896.0885682;-38.13080360867914
1739209896.0885754;-45.120503652039325
1739209896.0885828;-45.120503652039325
1739209896.0885901;-38.13080360867914
1739209896.0885975;-45.120503652039325
1739209896.0886047;-45.120503652039325
1739209896.088612;-45.120503652039325
1739209896.0886195;-33.981070128970906
1739209896.0886266;-45.120503652039325
1739209896.088634;-45.120503652039325
1739209896.0886414;-38.13080360867914
1739209896.0886486;-35.57807855764607
1739209896.088656;-32.816014438256545
1739209896.0886633;-38.13080360867914
1739209896.0886707;-45.120503652039325
1739209896.088678;-38.13080360867914
1739209896.0886853;-26.991370085610722
1739209896.0886927;-38.13080360867914
1739209896.0886998;-45.120503652039325
1739209896.0887072;-38.13080360867914
1739209896.0887146;-38.13080360867914
1739209896.088722;-33.981070128970906
1739209896.0887291;-45.120503652039325
1739209896.0887365;-38.13080360867914
1739209896.088744;-35.57807855764607
1739209896.088751;-45.120503652039325
1739209896.0887585;-45.120503652039325
1739209896.0887659;-38.13080360867914
1739209896.0887733;-38.13080360867914
1739209896.0887804;-45.120503652039325
1739209896.0887878;-45.120503652039325
1739209896.0887952;-33.981070128970906
1739209896.0888023;-27.267205301931607
1739209896.0888097;-33.981070128970906
1739209896.0888171;-38.13080360867914
1739209896.0888243;-38.13080360867914
1739209896.0888317;-32.816014438256545
1739209896.088839;-45.120503652039325
1739209896.0888464;-45.120503652039325
1739209896.0888536;-38.13080360867914
1739209896.088861;-45.120503652039325
1739209896.0888684;-38.13080360867914
1739209896.0888755;-45.120503652039325
1739209896.088883;-38.13080360867914
1739209896.0888903;-35.57807855764607
1739209896.0888977;-38.13080360867914
1739209896.0889049;-38.13080360867914
1739209896.0889122;-38.13080360867914
1739209896.0889196;-33.981070128970906
1739209896.0889268;-45.120503652039325
1739209896.0889342;-45.120503652039325
1739209896.0889416;-38.13080360867914
1739209896.088949;-35.57807855764607
1739209896.088956;-45.120503652039325
1739209896.0889635;-45.120503652039325
1739209896.088971;-33.981070128970906
1739209896.088978;-33.981070128970906
1739209896.0889854;-31.141103565318915
1739209896.0889928;-45.120503652039325
1739209896.089;-45.120503652039325
1739209896.0890074;-33.981070128970906
1739209896.0890148;-38.13080360867914
1739209896.0890222;-38.13080360867914
1739209896.0890293;-35.57807855764607
1739209896.0890367;-33.981070128970906
1739209896.089044;-33.981070128970906
1739209896.0890512;-45.120503652039325
1739209896.0890586;-45.120503652039325
1739209896.089066;-38.13080360867914
1739209896.0890734;-45.120503652039325
1739209896.0890806;-38.13080360867914
1739209896.089088;-38.13080360867914
1739209896.0890954;-33.981070128970906
1739209896.0891025;-31.141103565318915
1739209896.08911;-33.981070128970906
1739209896.0891173;-33.981070128970906
1739209896.0891247;-38.13080360867914
1739209896.0891318;-38.13080360867914
1739209896.0891392;-45.120503652039325
1739209896.0891466;-45.120503652039325
1739209896.0891538;-45.120503652039325
1739209896.0891612;-38.13080360867914
1739209896.0891685;-45.120503652039325
1739209896.0891757;-38.13080360867914
1739209896.089183;-35.57807855764607
1739209896.0891905;-38.13080360867914
1739209896.0891979;-45.120503652039325
1739209896.089205;-33.981070128970906
1739209896.0892124;-35.57807855764607
1739209896.0892198;-38.13080360867914
1739209896.089227;-45.120503652039325
1739209896.0892344;-38.13080360867914
1739209896.0892417;-33.981070128970906
1739209896.0892491;-35.57807855764607
1739209896.0892563;-38.13080360867914
1739209896.0892637;-38.13080360867914
1739209896.089271;-38.13080360867914
1739209896.0892782;-38.13080360867914
1739209896.0892856;-45.120503652039325
1739209896.089293;-38.13080360867914
1739209896.0893002;-38.13080360867914
1739209896.0893075;-31.141103565318915
1739209896.089315;-38.13080360867914
1739209896.0893223;-38.13080360867914
1739209896.0893295;-35.57807855764607
1739209896.0893369;-33.981070128970906
1739209896.0893443;-45.120503652039325
1739209896.0893514;-45.120503652039325
1739209896.0893588;-38.13080360867914
1739209896.0893662;-45.120503652039325
1739209896.0893736;-45.120503652039325
1739209896.0893807;-45.120503652039325
1739209896.0893881;-32.816014438256545
1739209896.0893955;-38.13080360867914
1739209896.0894027;-38.13080360867914
1739209896.08941;-38.13080360867914
1739209896.0894175;-45.120503652039325
1739209896.0894248;-45.120503652039325
1739209896.089432;-38.13080360867914
1739209896.0894394;-38.13080360867914
1739209896.0894468;-38.13080360867914
1739209896.089454;-38.13080360867914
1739209896.0894613;-38.13080360867914
1739209896.0894687;-38.13080360867914
1739209896.0894759;-38.13080360867914
1739209896.0894833;-45.120503652039325
1739209896.0894907;-38.13080360867914
1739209896.089498;-38.13080360867914
1739209896.0895052;-45.120503652039325
1739209896.0895126;-45.120503652039325
1739209896.08952;-33.981070128970906
1739209896.0895271;-38.13080360867914
1739209896.0895345;-45.120503652039325
1739209896.089542;-32.816014438256545
1739209896.0895493;-45.120503652039325
1739209896.0895565;-38.13080360867914
1739209896.0895638;-45.120503652039325
1739209896.0895712;-32.816014438256545
1739209896.0895784;-32.816014438256545
1739209896.0895858;-45.120503652039325
1739209896.0895932;-38.13080360867914
1739209896.0896006;-38.13080360867914
1739209896.0896077;-35.57807855764607
1739209896.089615;-38.13080360867914
1739209896.0896225;-35.57807855764607
1739209896.0896297;-38.13080360867914
1739209896.089637;-45.120503652039325
1739209896.0896444;-45.120503652039325
1739209896.0896516;-45.120503652039325
1739209896.089659;-45.120503652039325
1739209896.0896664;-45.120503652039325
1739209896.0896738;-45.120503652039325
1739209896.089681;-45.120503652039325
1739209896.0896883;-45.120503652039325
1739209896.0896957;-45.120503652039325
1739209896.0897028;-45.120503652039325
1739209896.0897102;-45.120503652039325
1739209896.0897176;-32.816014438256545
1739209896.089725;-32.816014438256545
1739209896.0897322;-38.13080360867914
1739209896.0897396;-38.13080360867914
1739209896.089747;-38.13080360867914
1739209896.089754;-29.438486411369333
1739209896.0897615;-45.120503652039325
1739209896.089769;-45.120503652039325
1739209896.0897763;-45.120503652039325
1739209896.0897834;-45.120503652039325
1739209896.0897908;-45.120503652039325
1739209896.0897982;-45.120503652039325
1739209896.0898054;-45.120503652039325
1739209896.0898128;-45.120503652039325
1739209896.0898201;-35.57807855764607
1739209896.0898273;-38.13080360867914
1739209896.0898347;-33.981070128970906
1739209896.089842;-32.816014438256545
1739209896.0898495;-38.13080360867914
1739209896.0898566;-45.120503652039325
1739209896.089864;-33.981070128970906
1739209896.0898714;-27.8777449560314
1739209896.0898786;-38.13080360867914
1739209896.089886;-32.816014438256545
1739209896.0898933;-38.13080360867914
1739209896.0899007;-45.120503652039325
1739209896.089908;-35.57807855764607
1739209896.0899153;-38.13080360867914
1739209896.0899227;-38.13080360867914
1739209896.0899298;-33.981070128970956
1739209896.0899372;-45.120503652039325
1739209896.0899446;-45.120503652039325
1739209896.089952;-45.120503652039325
1739209896.0899591;-45.120503652039325
1739209896.0899665;-45.120503652039325
1739209896.089974;-45.120503652039325
1739209896.089981;-33.981070128970906
1739209896.0899885;-26.991370085610722
1739209896.0899959;-38.13080360867914
1739209896.090003;-45.120503652039325
1739209896.0900104;-45.120503652039325
1739209896.0900178;-38.13080360867914
1739209896.0900252;-38.13080360867914
1739209896.0900323;-35.57807855764607
1739209896.0900397;-38.13080360867914
1739209896.0900471;-45.120503652039325
1739209896.0900543;-35.57807855764607
1739209896.0900617;-45.120503652039325
1739209896.090069;-38.13080360867914
1739209896.0900764;-45.120503652039325
1739209896.0900836;-45.120503652039325
1739209896.090091;-45.120503652039325
1739209896.0900984;-38.13080360867914
1739209896.0901055;-45.120503652039325
1739209896.090113;-45.120503652039325
1739209896.0901203;-32.816014438256545
1739209896.0901277;-38.13080360867914
1739209896.0901349;-38.13080360867914
1739209896.0901423;-33.981070128970906
1739209896.0901496;-32.816014438256545
1739209896.0901568;-45.120503652039325
1739209896.0901642;-28.992665084841942
1739209896.0901716;-31.141103565318915
1739209896.0901787;-35.57807855764607
1739209896.090186;-45.120503652039325
1739209896.0901935;-38.13080360867914
1739209896.090201;-32.816014438256545
1739209896.090208;-38.13080360867914
1739209896.0902154;-45.120503652039325
1739209896.0902185;-30.49652367304976
1739209896.0902216;-38.13080360867914
1739209896.0902247;-38.13080360867914
1739209896.0902278;-38.13080360867914
1739209896.090231;-45.120503652039325
1739209896.090234;-45.120503652039325
1739209896.090237;-38.13080360867914
1739209896.09024;-38.13080360867914
1739209896.090243;-38.13080360867914
1739209896.0902462;-35.57807855764607
1739209896.0902493;-38.13080360867914
1739209896.0902524;-45.120503652039325
1739209896.0902555;-45.120503652039325
1739209896.0902586;-45.120503652039325
1739209896.0902617;-45.120503652039325
1739209896.0902648;-45.120503652039325
1739209896.090268;-33.981070128970906
1739209896.090271;-35.57807855764607
1739209896.0902739;-32.816014438256545
1739209896.090277;-35.57807855764607
1739209896.09028;-35.57807855764607
1739209896.0902832;-33.981070128970906
1739209896.0902863;-38.13080360867914
1739209896.0902894;-45.120503652039325
1739209896.0902925;-45.120503652039325
1739209896.0902956;-45.120503652039325
1739209896.0902987;-38.13080360867914
1739209896.0903018;-38.13080360867914
1739209896.0903049;-38.13080360867914
1739209896.090308;-45.120503652039325
1739209896.0903108;-45.120503652039325
1739209896.090314;-45.120503652039325
1739209896.090317;-45.120503652039325
1739209896.09032;-35.57807855764607
1739209896.0903232;-38.13080360867914
1739209896.0903263;-45.120503652039325
1739209896.0903294;-38.13080360867914
1739209896.0903325;-33.981070128970906
1739209896.0903356;-38.13080360867914
1739209896.0903387;-38.13080360867914
1739209896.0903418;-38.13080360867914
1739209896.090345;-38.13080360867914
1739209896.0903478;-45.120503652039325
1739209896.0903509;-45.120503652039325
1739209896.090354;-38.13080360867914
1739209896.090357;-33.981070128970906
1739209896.0903602;-45.120503652039325
1739209896.0903633;-45.120503652039325
1739209896.0903664;-45.120503652039325
1739209896.0903695;-38.13080360867914
1739209896.0903726;-35.57807855764607
1739209896.0903757;-45.120503652039325
1739209896.0903788;-45.120503652039325
1739209896.0903819;-45.120503652039325
1739209896.0903847;-45.120503652039325
1739209896.0903878;-45.120503652039325
1739209896.090391;-45.120503652039325
1739209896.090394;-33.981070128970906
1739209896.0903971;-35.57807855764607
1739209896.0904002;-38.13080360867914
1739209896.0904033;-45.120503652039325
1739209896.0904064;-38.13080360867914
1739209896.0904095;-32.816014438256545
1739209896.0904126;-45.120503652039325
1739209896.0904157;-45.120503652039325
1739209896.0904188;-45.120503652039325
1739209896.090422;-45.120503652039325
1739209896.0904248;-45.120503652039325
1739209896.0904279;-45.120503652039325
1739209896.090431;-38.13080360867914
1739209896.090434;-45.120503652039325
1739209896.0904372;-38.13080360867914
1739209896.0904403;-45.120503652039325
1739209896.0904434;-35.57807855764607
1739209896.0904465;-38.13080360867914
1739209896.0904496;-38.13080360867914
1739209896.0904527;-45.120503652039325
1739209896.0904558;-30.49652367304973
1739209896.0904589;-33.981070128970906
1739209896.0904617;-45.120503652039325
1739209896.0904648;-45.120503652039325
1739209896.090468;-38.13080360867914
1739209896.090471;-32.816014438256545
1739209896.0904741;-45.120503652039325
1739209896.0904772;-38.13080360867914
1739209896.0904803;-38.13080360867914
1739209896.0904834;-45.120503652039325
