CAN Message; 0x1bb:00001dc37b2cd0d5
1739209702.9176836;-32.816014438256545
1739209702.9176903;-38.13080360867914
1739209702.917697;-38.13080360867914
1739209702.9177036;-35.57807855764607
1739209702.9177103;-38.13080360867914
1739209702.9177167;-38.13080360867914
1739209702.9177234;-33.981070128970906
1739209702.91773;-45.120503652039325
1739209702.9177368;-35.57807855764607
1739209702.9177434;-32.816014438256545
1739209702.9177501;-33.981070128970906
1739209702.9177568;-45.120503652039325
1739209702.9177632;-45.120503652039325
1739209702.91777;-35.57807855764607
1739209702.9177766;-38.13080360867914
1739209702.9177833;-45.120503652039325
1739209702.91779;-38.13080360867914
1739209702.9177966;-35.57807855764607
1739209702.9178033;-45.120503652039325
1739209702.91781;-45.120503652039325
1739209702.9178164;-45.120503652039325
1739209702.917823;-45.120503652039325
1739209702.9178298;-38.13080360867914
1739209702.9178364;-38.13080360867914
1739209702.917843;-35.57807855764607
1739209702.9178498;-38.13080360867914
1739209702.9178565;-38.13080360867914
1739209702.9178631;-38.13080360867914
1739209702.9178696;-38.13080360867914
1739209702.9178762;-38.13080360867914
1739209702.917883;-33.981070128970906
1739209702.9178896;-45.120503652039325
1739209702.9178963;-38.13080360867914
1739209702.917903;-35.57807855764607
1739209702.9179096;-38.13080360867914
1739209702.917916;-45.120503652039325
1739209702.9179227;-45.120503652039325
1739209702.9179294;-35.57807855764607
1739209702.917936;-38.13080360867914
1739209702.9179428;-38.13080360867914
1739209702.9179494;-35.57807855764607
1739209702.917956;-38.13080360867914
1739209702.9179628;-38.13080360867914
1739209702.9179692;-38.13080360867914
1739209702.917976;-38.13080360867914
1739209702.9179826;-45.120503652039325
1739209702.9179893;-45.120503652039325
1739209702.917996;-45.120503652039325
1739209702.9180026;-38.13080360867914
1739209702.9180093;-45.120503652039325
1739209702.918016;-38.13080360867914
1739209702.9180224;-38.13080360867914
1739209702.918029;-45.120503652039325
1739209702.9180357;-38.13080360867914
1739209702.9180424;-38.13080360867914
1739209702.918049;-38.13080360867914
1739209702.9180558;-38.13080360867914
1739209702.9180624;-45.120503652039325
1739209702.918069;-38.13080360867914
1739209702.9180756;-38.13080360867914
1739209702.9180822;-45.120503652039325
1739209702.918089;-45.120503652039325
1739209702.9180956;-38.13080360867914
1739209702.9181023;-45.120503652039325
1739209702.918109;-38.13080360867914
1739209702.9181156;-38.13080360867914
1739209702.918122;-45.120503652039325
1739209702.9181287;-45.120503652039325
1739209702.9181354;-38.13080360867914
1739209702.918142;-38.13080360867914
1739209702.9181488;-45.120503652039325
1739209702.9181554;-38.13080360867914
1739209702.918162;-38.13080360867914
1739209702.9181688;-38.13080360867914
1739209702.9126513;-38.13080360867914
1739209702.9126582;-33.981070128970906
1739209702.9126654;-38.13080360867914
1739209702.9126723;-45.120503652039325
1739209702.9126794;-45.120503652039325
1739209702.9126863;-45.120503652039325
1739209702.9126935;-38.13080360867914
1739209702.9127004;-45.120503652039325
1739209702.9127073;-38.13080360867914
1739209702.9127145;-38.13080360867914
1739209702.9127214;-45.120503652039325
1739209702.9127285;-35.57807855764607
1739209702.9127355;-33.981070128970906
1739209702.9127426;-38.13080360867914
1739209702.9127495;-38.13080360867914
1739209702.9127564;-45.120503652039325
1739209702.9127636;-33.981070128970906
1739209702.9127705;-38.13080360867914
1739209702.9127777;-38.13080360867914
1739209702.9127846;-38.13080360867914
1739209702.9127917;-38.13080360867914
1739209702.9127986;-45.120503652039325
1739209702.9128056;-38.13080360867914
1739209702.9128127;-32.816014438256545
1739209702.9128196;-38.13080360867914
1739209702.9128268;-45.120503652039325
1739209702.9128337;-38.13080360867914
1739209702.9128408;-45.120503652039325
1739209702.9128478;-45.120503652039325
1739209702.9128547;-45.120503652039325
1739209702.9128618;-38.13080360867914
1739209702.9128687;-35.57807855764607
1739209702.912876;-38.13080360867914
1739209702.9128828;-45.120503652039325
1739209702.9128897;-38.13080360867914
1739209702.9128969;-32.816014438256545
1739209702.9129038;-38.13080360867914
1739209702.912911;-45.120503652039325
1739209702.9129179;-38.13080360867914
1739209702.912925;-35.57807855764607
1739209702.912932;-28.992665084841942
1739209702.9129388;-45.120503652039325
1739209702.912946;-38.13080360867914
1739209702.912953;-45.120503652039325
1739209702.91296;-45.120503652039325
1739209702.912967;-45.120503652039325
1739209702.912974;-45.120503652039325
1739209702.912981;-38.13080360867914
1739209702.912988;-30.49652367304973
1739209702.912995;-45.120503652039325
1739209702.913002;-45.120503652039325
1739209702.9130092;-38.13080360867914
1739209702.913016;-45.120503652039325
1739209702.9130232;-38.13080360867914
1739209702.9130301;-38.13080360867914
1739209702.913037;-45.120503652039325
1739209702.9130442;-31.141103565318915
1739209702.9130511;-33.981070128970906
1739209702.9130583;-45.120503652039325
1739209702.9130652;-38.13080360867914
1739209702.9130723;-32.816014438256545
1739209702.9130793;-38.13080360867914
1739209702.9130862;-45.120503652039325
1739209702.9130933;-45.120503652039325
1739209702.9131002;-45.120503652039325
1739209702.9131074;-35.57807855764607
1739209702.9131143;-35.57807855764607
1739209702.9131215;-45.120503652039325
1739209702.9131284;-38.13080360867914
1739209702.9131353;-38.13080360867914
1739209702.9131424;-38.13080360867914
1739209702.9131494;-45.120503652039325
1739209702.9131565;-33.981070128970906
1739209702.9131634;-38.13080360867914
1739209702.9131706;-38.13080360867914
1739209702.9131775;-45.120503652039325
1739209702.9131844;-33.981070128970906
1739209702.9131916;-45.120503652039325
1739209702.9131985;-38.13080360867914
1739209702.9132056;-45.120503652039325
1739209702.9132125;-38.13080360867914
1739209702.9132197;-38.13080360867914
1739209702.9132266;-38.13080360867914
1739209702.9132335;-45.120503652039325
1739209702.9132407;-45.120503652039325
1739209702.9132476;-31.141103565318893
1739209702.9132547;-38.13080360867914
1739209702.9132617;-45.120503652039325
1739209702.9132688;-31.141103565318915
1739209702.9132757;-32.816014438256545
1739209702.9132826;-45.120503652039325
1739209702.9132898;-45.120503652039325
1739209702.9132967;-35.57807855764607
1739209702.9133039;-45.120503652039325
1739209702.9133108;-45.120503652039325
1739209702.913318;-45.120503652039325
1739209702.9133248;-45.120503652039325
1739209702.9133317;-45.120503652039325
1739209702.913339;-45.120503652039325
1739209702.9133458;-45.120503652039325
1739209702.913353;-45.120503652039325
1739209702.9133599;-45.120503652039325
1739209702.913367;-45.120503652039325
1739209702.913374;-32.816014438256545
1739209702.9133809;-38.13080360867914
1739209702.913388;-38.13080360867914
1739209702.913395;-45.120503652039325
1739209702.913402;-38.13080360867914
1739209702.913409;-38.13080360867914
1739209702.913416;-33.981070128970906
1739209702.913423;-38.13080360867914
1739209702.91343;-45.120503652039325
1739209702.9134371;-45.120503652039325
1739209702.913444;-45.120503652039325
1739209702.9134512;-45.120503652039325
1739209702.913458;-38.13080360867914
1739209702.913465;-45.120503652039325
1739209702.9134722;-45.120503652039325
1739209702.913479;-38.13080360867914
1739209702.9134862;-38.13080360867914
1739209702.9134932;-38.13080360867914
1739209702.9135003;-45.120503652039325
1739209702.9135072;-38.13080360867914
1739209702.9135141;-35.57807855764607
1739209702.9135213;-45.120503652039325
1739209702.9135282;-45.120503652039325
1739209702.9135354;-38.13080360867914
1739209702.9135423;-45.120503652039325
1739209702.9135494;-45.120503652039325
1739209702.9135563;-45.120503652039325
1739209702.9135633;-45.120503652039325
1739209702.9135704;-45.120503652039325
1739209702.9135773;-45.120503652039325
1739209702.9135845;-32.816014438256545
1739209702.9135914;-33.981070128970906
1739209702.9135985;-45.120503652039325
1739209702.9136055;-38.13080360867914
1739209702.9136124;-45.120503652039325
1739209702.9136195;-38.13080360867914
1739209702.9136264;-45.120503652039325
1739209702.9136336;-38.13080360867914
1739209702.9136405;-33.981070128970906
1739209702.9136477;-45.120503652039325
1739209702.9136546;-45.120503652039325
1739209702.9136615;-45.120503652039325
1739209702.9136686;-31.141103565318893
1739209702.9136755;-35.57807855764607
1739209702.9136827;-45.120503652039325
1739209702.9136896;-45.120503652039325
1739209702.9136968;-38.13080360867914
1739209702.9137037;-35.57807855764607
1739209702.9137106;-38.13080360867914
1739209702.9137177;-38.13080360867914
1739209702.9137247;-38.13080360867914
1739209702.9137318;-45.120503652039325
1739209702.9137387;-45.120503652039325
1739209702.9137459;-45.120503652039325
1739209702.9137528;-45.120503652039325
1739209702.9137597;-45.120503652039325
1739209702.9137669;-38.13080360867914
1739209702.9137738;-45.120503652039325
1739209702.913781;-30.49652367304973
1739209702.9137878;-32.816014438256545
1739209702.913795;-45.120503652039325
1739209702.913802;-45.120503652039325
1739209702.9138088;-45.120503652039325
1739209702.913816;-38.13080360867914
1739209702.913823;-35.57807855764607
1739209702.91383;-33.981070128970906
1739209702.913837;-45.120503652039325
1739209702.913844;-45.120503652039325
1739209702.913851;-45.120503652039325
1739209702.913858;-45.120503652039325
1739209702.913865;-45.120503652039325
1739209702.913872;-45.120503652039325
1739209702.9138792;-38.13080360867914
1739209702.913886;-33.981070128970906
1739209702.9138932;-45.120503652039325
1739209702.9139001;-45.120503652039325
1739209702.913907;-45.120503652039325
1739209702.9139142;-45.120503652039325
1739209702.913921;-38.13080360867914
1739209702.9139283;-38.13080360867914
1739209702.9139352;-38.13080360867914
1739209702.9139423;-45.120503652039325
1739209702.9139493;-29.438486411369333
1739209702.9139562;-28.992665084841942
1739209702.9139633;-45.120503652039325
1739209702.9139702;-45.120503652039325
1739209702.9139774;-45.120503652039325
1739209702.9139843;-45.120503652039325
1739209702.9139912;-45.120503652039325
1739209702.9139984;-35.57807855764607
1739209702.9140053;-38.13080360867914
1739209702.9140124;-38.13080360867914
1739209702.9140193;-38.13080360867914
1739209702.9140265;-45.120503652039325
1739209702.9140334;-45.120503652039325
1739209702.9140403;-45.120503652039325
1739209702.9140475;-38.13080360867914
1739209702.9140544;-38.13080360867914
1739209702.9140615;-31.141103565318893
1739209702.9140685;-31.141103565318915
1739209702.9140756;-45.120503652039325
1739209702.9140825;-45.120503652039325
1739209702.9140894;-31.141103565318893
1739209702.9140966;-33.981070128970906
1739209702.9141035;-45.120503652039325
1739209702.9141107;-38.13080360867914
1739209702.9141176;-38.13080360867914
1739209702.9141247;-38.13080360867914
1739209702.9141316;-45.120503652039325
1739209702.9141386;-38.13080360867914
1739209702.9141457;-35.57807855764607
1739209702.9141526;-38.13080360867914
1739209702.9141598;-45.120503652039325
1739209702.9141667;-38.13080360867914
1739209702.9141738;-45.120503652039325
1739209702.9141808;-32.81601443825658
1739209702.9141877;-38.13080360867914
1739209702.9141948;-38.13080360867914
1739209702.9142017;-45.120503652039325
1739209702.914209;-45.120503652039325
1739209702.9142158;-45.120503652039325
1739209702.914223;-45.120503652039325
1739209702.9142299;-38.13080360867914
1739209702.9142368;-31.141103565318915
1739209702.914244;-45.120503652039325
1739209702.9142509;-45.120503652039325
1739209702.914258;-45.120503652039325
1739209702.914265;-38.13080360867914
1739209702.914272;-38.13080360867914
1739209702.914279;-38.13080360867914
1739209702.914286;-45.120503652039325
1739209702.914293;-32.816014438256545
1739209702.9143;-45.120503652039325
1739209702.914307;-45.120503652039325
1739209702.914314;-45.120503652039325
1739209702.9143212;-45.120503652039325
1739209702.914328;-38.13080360867914
1739209702.914335;-45.120503652039325
1739209702.9143422;-45.120503652039325
1739209702.914349;-38.13080360867914
1739209702.9143562;-38.13080360867914
1739209702.9143631;-38.13080360867914
1739209702.9143703;-35.57807855764607
1739209702.9143772;-35.57807855764607
1739209702.9143841;-45.120503652039325
1739209702.9143913;-45.120503652039325
1739209702.9143982;-35.57807855764607
1739209702.9144053;-33.981070128970906
1739209702.9144123;-45.120503652039325
1739209702.9144194;-38.13080360867914
1739209702.9144263;-35.57807855764607
1739209702.9144332;-38.13080360867914
1739209702.9144404;-32.816014438256545
1739209702.9144473;-33.981070128970906
1739209702.9144545;-45.120503652039325
1739209702.9144614;-38.13080360867914
1739209702.9144685;-45.120503652039325
1739209702.9144754;-45.120503652039325
1739209702.9144824;-45.120503652039325
1739209702.9144895;-38.13080360867914
1739209702.9144964;-38.13080360867914
1739209702.9145036;-33.981070128970906
1739209702.9145105;-45.120503652039325
1739209702.9145174;-38.13080360867914
1739209702.9145246;-35.57807855764607
1739209702.9145315;-45.120503652039325
1739209702.9145386;-38.13080360867914
1739209702.9145455;-38.13080360867914
1739209702.9145527;-45.120503652039325
1739209702.9145596;-45.120503652039325
1739209702.9145665;-35.57807855764607
1739209702.9145737;-33.981070128970906
1739209702.9145806;-45.120503652039325
1739209702.9145877;-38.13080360867914
1739209702.9145947;-38.13080360867914
1739209702.9146018;-33.981070128970906
1739209702.9146087;-38.13080360867914
1739209702.9146156;-35.57807855764607
1739209702.9146228;-35.57807855764607
1739209702.9146297;-38.13080360867914
1739209702.9146369;-45.120503652039325
1739209702.9146438;-45.120503652039325
1739209702.914651;-38.13080360867914
1739209702.9146578;-35.57807855764607
1739209702.9146647;-45.120503652039325
1739209702.914672;-38.13080360867914
1739209702.9146788;-38.13080360867914
1739209702.914686;-45.120503652039325
1739209702.9146929;-29.438486411369333
1739209702.9147;-38.13080360867914
1739209702.914707;-45.120503652039325
1739209702.9147139;-38.13080360867914
1739209702.914721;-31.141103565318893
1739209702.914728;-45.120503652039325
1739209702.914735;-38.13080360867914
1739209702.914742;-38.13080360867914
1739209702.9147491;-45.120503652039325
1739209702.914756;-38.13080360867914
1739209702.914763;-45.120503652039325
1739209702.9147701;-38.13080360867914
1739209702.914777;-45.120503652039325
1739209702.9147842;-38.13080360867914
1739209702.914791;-45.120503652039325
1739209702.9147983;-38.13080360867914
1739209702.9148052;-29.438486411369333
1739209702.914812;-33.981070128970906
1739209702.9148192;-45.120503652039325
1739209702.9148262;-45.120503652039325
1739209702.9148333;-32.816014438256545
1739209702.9148402;-38.13080360867914
1739209702.9148474;-45.120503652039325
1739209702.9148543;-38.13080360867914
1739209702.9148612;-45.120503652039325
1739209702.9148684;-45.120503652039325
1739209702.9148753;-45.120503652039325
1739209702.9148824;-45.120503652039325
1739209702.9148893;-45.120503652039325
1739209702.9148965;-38.13080360867914
1739209702.9149034;-38.13080360867914
1739209702.9149103;-45.120503652039325
1739209702.9149175;-45.120503652039325
1739209702.9149244;-38.13080360867914
1739209702.9149315;-38.13080360867914
1739209702.9149384;-45.120503652039325
1739209702.9149456;-35.57807855764607
1739209702.9149525;-38.13080360867914
1739209702.9149594;-45.120503652039325
1739209702.9149666;-45.120503652039325
1739209702.9149735;-31.141103565318893
1739209702.9149806;-35.57807855764607
1739209702.9149876;-45.120503652039325
1739209702.9149947;-45.120503652039325
1739209702.9150016;-38.13080360867914
1739209702.9150085;-38.13080360867914
1739209702.9150157;-45.120503652039325
1739209702.9150226;-38.13080360867914
1739209702.9150298;-38.13080360867914
1739209702.9150367;-45.120503652039325
1739209702.9150438;-45.120503652039325
1739209702.9150507;-38.13080360867914
1739209702.9150577;-45.120503652039325
1739209702.9150648;-45.120503652039325
1739209702.9150717;-35.57807855764607
1739209702.9150789;-38.13080360867914
1739209702.9150858;-29.438486411369333
1739209702.9150927;-32.816014438256545
1739209702.9150999;-38.13080360867914
1739209702.9151068;-38.13080360867914
1739209702.915114;-35.57807855764607
1739209702.9151208;-38.13080360867914
1739209702.915128;-38.13080360867914
1739209702.915135;-45.120503652039325
1739209702.9151418;-38.13080360867914
1739209702.915149;-38.13080360867914
1739209702.915156;-45.120503652039325
1739209702.915163;-45.120503652039325
1739209702.91517;-45.120503652039325
1739209702.915177;-45.120503652039325
1739209702.915184;-45.120503652039325
1739209702.915191;-33.981070128970906
1739209702.915198;-38.13080360867914
1739209702.915205;-45.120503652039325
1739209702.9152122;-35.57807855764607
1739209702.915219;-38.13080360867914
1739209702.9152262;-45.120503652039325
1739209702.9152331;-45.120503652039325
1739209702.91524;-32.816014438256545
1739209702.9152472;-45.120503652039325
1739209702.915254;-30.49652367304973
1739209702.9152613;-32.816014438256545
1739209702.9152682;-38.13080360867914
1739209702.9152753;-38.13080360867914
1739209702.9152822;-45.120503652039325
1739209702.9152892;-38.13080360867914
1739209702.9152963;-38.13080360867914
1739209702.9153032;-45.120503652039325
1739209702.9153104;-38.13080360867914
1739209702.9153173;-38.13080360867914
1739209702.9153244;-45.120503652039325
1739209702.9153314;-38.13080360867914
1739209702.9221368;-32.816014438256545
1739209702.922138;-38.13080360867914
1739209702.9221392;-45.120503652039325
1739209702.9221406;-45.120503652039325
1739209702.9221418;-38.13080360867914
1739209702.922143;-45.120503652039325
1739209702.9221442;-38.13080360867914
1739209702.9221454;-33.981070128970906
1739209702.9221466;-31.141103565318915
1739209702.922148;-45.120503652039325
1739209702.9221492;-45.120503652039325
1739209702.9221504;-38.13080360867914
1739209702.9221516;-20.27750525857143
1739209702.9221528;-35.57807855764607
1739209702.922154;-38.13080360867914
1739209702.9221554;-38.13080360867914
1739209702.9221566;-31.141103565318893
1739209702.9221578;-8.46188065000774
1739209702.922159;-24.151403521958727
1739209702.9221601;-28.992665084841942
1739209702.9221613;-32.816014438256545
1739209702.9221628;-45.120503652039325
1739209702.922164;-45.120503652039325
1739209702.9221652;-45.120503652039325
1739209702.9221663;-31.141103565318893
1739209702.9221675;-35.57807855764607
1739209702.9221687;-45.120503652039325
1739209702.9221702;-45.120503652039325
1739209702.9221714;-26.035653463252796
1739209702.9221725;-35.57807855764607
1739209702.9221737;-45.120503652039325
1739209702.922175;-45.120503652039325
1739209702.9221761;-24.746238672633048
1739209702.9221773;-29.438486411369333
1739209702.9221787;-45.120503652039325
1739209702.92218;-38.13080360867914
1739209702.9221811;-16.763597937115033
1739209702.9221823;-30.49652367304973
1739209702.9221835;-45.120503652039325
1739209702.9221847;-35.57807855764607
1739209702.9221861;-32.81601443825658
1739209702.9221873;-45.120503652039325
1739209702.9221885;-38.13080360867914
1739209702.9221897;-45.120503652039325
1739209702.922191;-28.58837851428586
1739209702.922192;-24.438645034577675
1739209702.9221935;-11.043196371775936
1739209702.9221947;-33.981070128970906
1739209702.922196;-38.13080360867914
1739209702.922197;-28.588378514285886
1739209702.9221983;-18.83661435153617
1739209702.9221995;-22.002965041481755
1739209702.922201;-33.981070128970956
1739209702.922202;-38.13080360867914
1739209702.9222033;-45.120503652039325
1739209702.9222045;-45.120503652039325
1739209702.9222057;-27.8777449560314
1739209702.9222069;-30.49652367304973
1739209702.9222083;-45.120503652039325
1739209702.9222095;-33.981070128970906
1739209702.9222107;-45.120503652039325
1739209702.922212;-38.13080360867914
1739209702.922213;-45.120503652039325
1739209702.9222143;-45.120503652039325
1739209702.9222155;-45.120503652039325
1739209702.922217;-21.021172418726344
1739209702.922218;-30.49652367304973
1739209702.9222193;-38.13080360867914
1739209702.9222205;-31.141103565318915
1739209702.9222217;-31.141103565318893
1739209702.9222229;-33.981070128970906
1739209702.9222243;-38.13080360867914
1739209702.9222255;-45.120503652039325
1739209702.9222267;-45.120503652039325
1739209702.9222279;-38.13080360867914
1739209702.922229;-45.120503652039325
1739209702.9222302;-45.120503652039325
1739209702.9222317;-31.14110356531892
1739209702.9222329;-27.267205301931607
1739209702.922234;-14.962716088148877
1739209702.9222353;-14.23914276503378
1739209702.9222364;-27.267205301931607
1739209702.9222376;-38.13080360867914
1739209702.922239;-33.981070128970906
1739209702.9222403;-45.120503652039325
1739209702.9222414;-32.81601443825658
1739209702.9222426;-38.13080360867914
1739209702.9222438;-45.120503652039325
1739209702.922245;-38.13080360867914
1739209702.9222465;-33.981070128970906
1739209702.9222476;-35.57807855764607
1739209702.9222488;-33.981070128970906
1739209702.92225;-38.13080360867914
1739209702.9222512;-38.13080360867914
1739209702.9222524;-38.13080360867914
1739209702.9222536;-38.13080360867914
1739209702.922255;-45.120503652039325
1739209702.9222562;-30.49652367304973
1739209702.9222574;-22.54371790334745
1739209702.9222586;-16.238708712856045
1739209702.9222598;-27.8777449560314
1739209702.922261;-45.120503652039325
1739209702.9222624;-38.13080360867914
1739209702.9222636;-38.13080360867914
1739209702.9222648;-38.13080360867914
1739209702.922266;-26.991370085610722
1739209702.9222672;-38.13080360867914
1739209702.9222684;-38.13080360867914
1739209702.9222698;-38.13080360867914
1739209702.922271;-38.13080360867914
1739209702.9222722;-38.13080360867914
1739209702.9222734;-38.13080360867914
1739209702.9222746;-45.120503652039325
1739209702.9222758;-30.49652367304973
1739209702.9222772;-33.981070128970906
1739209702.9222784;-45.120503652039325
1739209702.9222796;-45.120503652039325
1739209702.9222808;-31.141103565318915
1739209702.922282;-45.120503652039325
1739209702.9222832;-45.120503652039325
1739209702.9222844;-38.13080360867914
1739209702.9222858;-33.981070128970906
1739209702.922287;-29.438486411369333
1739209702.9222882;-26.991370085610722
1739209702.9222894;-38.13080360867914
1739209702.9222906;-28.58837851428586
1739209702.9222918;-38.13080360867914
1739209702.9222932;-45.120503652039325
1739209702.9222944;-31.141103565318943
1739209702.9222956;-31.141103565318915
1739209702.9222968;-38.13080360867914
1739209702.922298;-38.13080360867914
1739209702.9222991;-35.57807855764607
1739209702.9223006;-32.816014438256545
1739209702.9223018;-38.13080360867914
1739209702.922303;-38.13080360867914
1739209702.9223042;-35.57807855764607
1739209702.9223053;-38.13080360867914
1739209702.9223065;-38.13080360867914
1739209702.922308;-45.120503652039325
1739209702.9223092;-38.13080360867914
1739209702.9223104;-38.13080360867914
1739209702.9223115;-33.981070128970906
1739209702.9223127;-33.981070128970906
1739209702.922314;-38.13080360867914
1739209702.9223154;-38.13080360867914
1739209702.9223166;-32.81601443825658
1739209702.9223177;-35.57807855764607
1739209702.922319;-45.120503652039325
1739209702.9223201;-45.120503652039325
1739209702.9223213;-45.120503652039325
1739209702.9223225;-20.511525224473814
1739209702.922324;-26.991370085610747
1739209702.9223251;-33.981070128970906
1739209702.9223263;-38.13080360867914
1739209702.9223275;-26.487275050834715
1739209702.9223287;-12.762694948763691
1739209702.92233;-16.971371839288558
1739209702.9223313;-27.267205301931607
1739209702.9223325;-45.120503652039325
1739209702.9223337;-45.120503652039325
1739209702.922335;-28.992665084841942
1739209702.922336;-24.438645034577675
1739209702.9223373;-38.13080360867914
1739209702.9223387;-45.120503652039325
1739209702.92234;-45.120503652039325
1739209702.922341;-38.13080360867914
1739209702.9223423;-38.13080360867914
1739209702.9223435;-45.120503652039325
1739209702.9223447;-32.816014438256545
1739209702.922346;-28.992665084841942
1739209702.9223473;-45.120503652039325
1739209702.9223485;-45.120503652039325
1739209702.9223497;-38.13080360867914
1739209702.922351;-38.13080360867914
1739209702.922352;-45.120503652039325
1739209702.9223535;-45.120503652039325
1739209702.9223547;-45.120503652039325
1739209702.922356;-33.981070128970906
1739209702.922357;-45.120503652039325
1739209702.9223583;-20.277505258571438
1739209702.9223595;-45.120503652039325
1739209702.9223607;-28.992665084841942
1739209702.922362;-38.13080360867914
1739209702.9223633;-38.13080360867914
1739209702.9223645;-8.85812680057029
1739209702.9223657;-19.45023999044868
1739209702.9223669;-28.992665084841942
1739209702.922368;-38.13080360867914
1739209702.9223695;-35.57807855764607
1739209702.9223707;-27.8777449560314
1739209702.9223719;-38.13080360867914
1739209702.922373;-45.120503652039325
1739209702.9223742;-45.120503652039325
1739209702.9223754;-22.84163660590255
1739209702.9223769;-32.816014438256545
1739209702.922378;-45.120503652039325
1739209702.9223793;-33.981070128970906
1739209702.9223804;-31.141103565318893
1739209702.9223816;-38.13080360867914
1739209702.9223828;-38.13080360867914
1739209702.9223843;-38.13080360867914
1739209702.9223855;-45.120503652039325
1739209702.9223866;-45.120503652039325
1739209702.9223878;-45.120503652039325
1739209702.922389;-45.120503652039325
1739209702.9223902;-29.438486411369333
1739209702.9223917;-33.981070128970906
1739209702.9223928;-45.120503652039325
1739209702.922394;-26.03565346325281
1739209702.9223952;-29.438486411369375
1739209702.9223964;-45.120503652039325
1739209702.9223976;-38.13080360867914
1739209702.9223988;-26.991370085610722
1739209702.9224002;-10.561401248211864
1739209702.9224014;-26.487275050834715
1739209702.9224026;-45.120503652039325
1739209702.9224038;-32.816014438256545
1739209702.922405;-45.120503652039325
1739209702.9224062;-45.120503652039325
1739209702.9224076;-38.13080360867914
1739209702.9224088;-38.13080360867914
1739209702.92241;-45.120503652039325
1739209702.9224112;-33.981070128970906
1739209702.9224124;-33.981070128970906
1739209702.9224136;-38.13080360867914
1739209702.922415;-38.13080360867914
1739209702.9224162;-33.981070128970906
1739209702.9224174;-38.13080360867914
1739209702.9224186;-35.57807855764607
1739209702.9224198;-38.13080360867914
1739209702.922421;-45.120503652039325
1739209702.9224224;-35.57807855764607
1739209702.9224236;-38.13080360867914
1739209702.9224248;-38.13080360867914
1739209702.922426;-31.141103565318915
1739209702.9224272;-38.13080360867914
1739209702.9224284;-24.438645034577675
1739209702.9224298;-7.8442778723479165
1739209702.922431;-29.438486411369333
1739209702.9224322;-45.120503652039325
1739209702.9224334;-27.8777449560314
1739209702.9224346;-25.826314394896357
1739209702.9224358;-24.589719217205094
1739209702.922437;-30.49652367304973
1739209702.9224384;-45.120503652039325
1739209702.9224396;-38.13080360867914
1739209702.9224408;-35.57807855764607
1739209702.922442;-38.13080360867914
1739209702.9224432;-45.120503652039325
1739209702.9224443;-33.981070128970906
1739209702.9224458;-25.826314394896357
1739209702.922447;-35.57807855764607
1739209702.9224482;-33.981070128970906
1739209702.9224494;-35.57807855764607
1739209702.9224505;-33.981070128970906
1739209702.9224517;-45.120503652039325
1739209702.9224532;-32.816014438256545
1739209702.9224544;-28.992665084841942
1739209702.9224555;-38.13080360867914
1739209702.9224567;-35.57807855764607
1739209702.922458;-38.13080360867914
1739209702.9224591;-38.13080360867914
1739209702.9224606;-33.981070128970906
1739209702.9224617;-45.120503652039325
1739209702.922463;-38.13080360867914
1739209702.9224641;-45.120503652039325
1739209702.9224653;-32.816014438256545
1739209702.9224665;-45.120503652039325
1739209702.922468;-45.120503652039325
1739209702.9224691;-38.13080360867914
1739209702.9224703;-38.13080360867914
1739209702.9224715;-45.120503652039325
1739209702.9224727;-38.13080360867914
1739209702.922474;-38.13080360867914
1739209702.922475;-25.25278630937684
1739209702.9224765;-38.13080360867914
1739209702.9224777;-45.120503652039325
1739209702.922479;-38.13080360867914
1739209702.92248;-31.141103565318915
1739209702.9224813;-38.13080360867914
1739209702.9224825;-45.120503652039325
1739209702.922484;-38.13080360867914
1739209702.922485;-32.816014438256545
1739209702.9224863;-38.13080360867914
1739209702.9224875;-33.981070128970906
1739209702.9224887;-13.450285694136726
1739209702.92249;-25.252786309376837
1739209702.9224913;-45.120503652039325
1739209702.9224925;-32.816014438256545
1739209702.9224937;-38.13080360867914
1739209702.922495;-31.141103565318943
1739209702.922496;-45.120503652039325
1739209702.9224973;-45.120503652039325
1739209702.9224987;-38.13080360867914
1739209702.9225;-33.981070128970906
1739209702.922501;-38.13080360867914
1739209702.9225023;-38.13080360867914
1739209702.9225035;-35.57807855764607
1739209702.9225047;-38.13080360867914
1739209702.922506;-45.120503652039325
1739209702.9225073;-33.981070128970906
1739209702.9225085;-38.13080360867914
1739209702.9225097;-38.13080360867914
1739209702.9225109;-45.120503652039325
1739209702.922512;-38.13080360867914
1739209702.9225132;-28.21854285175415
1739209702.9225147;-30.49652367304973
1739209702.9225159;-28.992665084841942
1739209702.922517;-45.120503652039325
1739209702.9225183;-38.13080360867914
1739209702.9225194;-30.49652367304973
1739209702.9225206;-32.816014438256545
1739209702.922522;-38.13080360867914
1739209702.9225233;-30.49652367304973
1739209702.9225245;-32.816014438256545
1739209702.9225256;-38.13080360867914
1739209702.9225268;-33.981070128970906
1739209702.922528;-45.120503652039325
1739209702.9225295;-38.13080360867914
1739209702.9225307;-38.13080360867914
1739209702.9225318;-45.120503652039325
1739209702.922533;-31.141103565318893
1739209702.9225342;-38.13080360867914
1739209702.9225354;-22.44878636800916
1739209702.9225368;-20.6957059613948
1739209702.922538;-45.120503652039325
1739209702.9225392;-33.981070128970906
1739209702.9225404;-45.120503652039325
1739209702.9225416;-38.13080360867914
