CAN Message; 0x1a7:000000589461ae97
Timestamp;Amplitude
1739209625.620009;-35.57807855764607
1739209625.62001;-35.57807855764607
1739209625.6200109;-45.120503652039325
1739209625.6200118;-38.13080360867914
1739209625.6200128;-35.57807855764607
1739209625.6200137;-38.13080360867914
1739209625.6200147;-35.57807855764607
1739209625.6200159;-38.13080360867914
1739209625.6200168;-45.120503652039325
1739209625.6200178;-45.120503652039325
1739209625.6200187;-45.120503652039325
1739209625.6200197;-45.120503652039325
1739209625.6200206;-45.120503652039325
1739209625.6200216;-45.120503652039325
1739209625.6200225;-38.13080360867914
1739209625.6200237;-38.13080360867914
1739209625.6200247;-45.120503652039325
1739209625.6200256;-38.13080360867914
1739209625.6200266;-29.438486411369333
1739209625.6200275;-38.13080360867914
1739209625.6240625;-45.120503652039325
1739209625.6240668;-45.120503652039325
1739209625.6240714;-38.13080360867914
1739209625.6240757;-35.57807855764607
1739209625.6240802;-45.120503652039325
1739209625.6240847;-33.981070128970906
1739209625.624089;-38.13080360867914
1739209625.6240935;-38.13080360867914
1739209625.624098;-45.120503652039325
1739209625.6241024;-33.981070128970906
1739209625.624107;-28.58837851428586
1739209625.6241112;-45.120503652039325
1739209625.6241157;-45.120503652039325
1739209625.6241202;-38.13080360867914
1739209625.6241245;-35.57807855764607
1739209625.624129;-38.13080360867914
1739209625.6241333;-45.120503652039325
1739209625.6241379;-45.120503652039325
1739209625.6241424;-38.13080360867914
1739209625.6241467;-38.13080360867914
1739209625.6241512;-45.120503652039325
1739209625.6241555;-45.120503652039325
1739209625.62416;-45.120503652039325
1739209625.6241646;-45.120503652039325
1739209625.6241689;-38.13080360867914
1739209625.6241734;-38.13080360867914
1739209625.624178;-30.49652367304973
1739209625.6241822;-45.120503652039325
1739209625.6241868;-38.13080360867914
1739209625.624191;-35.57807855764607
1739209625.6241956;-45.120503652039325
1739209625.6242;-38.13080360867914
1739209625.6242044;-35.57807855764607
1739209625.624209;-45.120503652039325
1739209625.6242132;-45.120503652039325
1739209625.6242177;-38.13080360867914
1739209625.6242223;-45.120503652039325
1739209625.6242266;-38.13080360867914
1739209625.624231;-45.120503652039325
1739209625.6242354;-45.120503652039325
1739209625.62424;-35.57807855764607
1739209625.6242445;-45.120503652039325
1739209625.6242487;-33.981070128970956
1739209625.6242533;-38.13080360867914
1739209625.6242578;-35.57807855764607
1739209625.624262;-38.13080360867914
1739209625.6242666;-45.120503652039325
1739209625.624271;-38.13080360867914
1739209625.6242754;-45.120503652039325
1739209625.62428;-45.120503652039325
1739209625.6242843;-26.991370085610736
1739209625.6242888;-33.981070128970906
1739209625.624293;-45.120503652039325
1739209625.6242976;-33.981070128970906
1739209625.6243021;-33.981070128970906
1739209625.6243064;-45.120503652039325
1739209625.624311;-45.120503652039325
1739209625.6243153;-38.13080360867914
1739209625.6243198;-45.120503652039325
1739209625.6243243;-33.981070128970906
1739209625.6243286;-45.120503652039325
1739209625.6243331;-38.13080360867914
1739209625.6243377;-35.57807855764607
1739209625.624342;-33.981070128970906
1739209625.6243465;-45.120503652039325
1739209625.6243508;-45.120503652039325
1739209625.6243553;-38.13080360867914
1739209625.6243598;-45.120503652039325
1739209625.6243641;-45.120503652039325
1739209625.6243687;-45.120503652039325
1739209625.624373;-45.120503652039325
1739209625.6243775;-38.13080360867914
1739209625.624382;-45.120503652039325
1739209625.6243863;-45.120503652039325
1739209625.6243908;-35.57807855764607
1739209625.6243951;-38.13080360867914
1739209625.6243997;-45.120503652039325
1739209625.6244042;-45.120503652039325
1739209625.6244085;-38.13080360867914
1739209625.624413;-45.120503652039325
1739209625.6244175;-45.120503652039325
1739209625.6244218;-45.120503652039325
1739209625.6244264;-45.120503652039325
1739209625.6244307;-38.13080360867914
1739209625.6244352;-38.13080360867914
1739209625.6244397;-45.120503652039325
1739209625.624444;-45.120503652039325
1739209625.6244485;-38.13080360867914
1739209625.6244528;-35.57807855764607
1739209625.6244574;-38.13080360867914
1739209625.624462;-45.120503652039325
1739209625.6244662;-45.120503652039325
1739209625.6244707;-38.13080360867914
1739209625.624475;-35.57807855764607
1739209625.6244795;-45.120503652039325
1739209625.624484;-38.13080360867914
1739209625.6244884;-45.120503652039325
1739209625.624493;-45.120503652039325
1739209625.6244974;-35.57807855764607
1739209625.6245017;-38.13080360867914
1739209625.6245062;-45.120503652039325
1739209625.6245105;-45.120503652039325
1739209625.624515;-35.57807855764607
1739209625.6245196;-38.13080360867914
1739209625.6245239;-45.120503652039325
1739209625.6245284;-38.13080360867914
1739209625.6245327;-38.13080360867914
1739209625.6245372;-38.13080360867914
1739209625.6245418;-45.120503652039325
1739209625.624546;-45.120503652039325
1739209625.6245506;-38.13080360867914
1739209625.6245549;-33.981070128970906
1739209625.6245594;-45.120503652039325
1739209625.624564;-38.13080360867914
1739209625.6245682;-45.120503652039325
1739209625.6245728;-38.13080360867914
1739209625.6245773;-35.57807855764607
1739209625.6245816;-33.981070128970906
1739209625.624586;-45.120503652039325
1739209625.6245904;-38.13080360867914
1739209625.624595;-38.13080360867914
1739209625.6245995;-38.13080360867914
1739209625.6246037;-38.13080360867914
1739209625.6246083;-31.14110356531892
1739209625.6246126;-38.13080360867914
1739209625.624617;-38.13080360867914
1739209625.6246216;-38.13080360867914
1739209625.624626;-38.13080360867914
1739209625.6246305;-45.120503652039325
1739209625.6246347;-38.13080360867914
1739209625.6246393;-38.13080360867914
1739209625.6246438;-28.992665084841942
1739209625.624648;-45.120503652039325
1739209625.6246526;-38.13080360867914
1739209625.6246572;-35.57807855764607
1739209625.6246614;-35.57807855764607
1739209625.624666;-38.13080360867914
1739209625.6246703;-38.13080360867914
1739209625.6246748;-45.120503652039325
1739209625.6246793;-38.13080360867914
1739209625.6246836;-38.13080360867914
1739209625.6246881;-45.120503652039325
1739209625.6246924;-45.120503652039325
1739209625.624697;-45.120503652039325
1739209625.6247015;-45.120503652039325
1739209625.6247058;-45.120503652039325
1739209625.6247103;-45.120503652039325
1739209625.6247146;-33.981070128970906
1739209625.6247191;-45.120503652039325
1739209625.6247237;-45.120503652039325
1739209625.624728;-38.13080360867914
1739209625.6247325;-45.120503652039325
1739209625.624737;-45.120503652039325
1739209625.6247413;-45.120503652039325
1739209625.6247458;-33.981070128970906
1739209625.6247501;-30.49652367304973
1739209625.6247547;-38.13080360867914
1739209625.6247592;-45.120503652039325
1739209625.6247635;-38.13080360867914
1739209625.624768;-38.13080360867914
1739209625.6247723;-45.120503652039325
1739209625.6247768;-38.13080360867914
1739209625.6247814;-45.120503652039325
1739209625.6247857;-31.141103565318915
1739209625.6247902;-38.13080360867914
1739209625.6247945;-45.120503652039325
1739209625.624799;-38.13080360867914
1739209625.6248035;-45.120503652039325
1739209625.6248078;-38.13080360867914
1739209625.6248124;-38.13080360867914
1739209625.624817;-45.120503652039325
1739209625.6248212;-38.13080360867914
1739209625.6248257;-38.13080360867914
1739209625.62483;-45.120503652039325
1739209625.6248345;-45.120503652039325
1739209625.624839;-38.13080360867914
1739209625.6248434;-45.120503652039325
1739209625.624848;-45.120503652039325
1739209625.6248522;-45.120503652039325
1739209625.6248567;-45.120503652039325
1739209625.6248612;-38.13080360867914
1739209625.6248655;-35.57807855764607
1739209625.62487;-38.13080360867914
1739209625.6248744;-38.13080360867914
1739209625.624879;-31.141103565318893
1739209625.6248834;-38.13080360867914
1739209625.6248877;-45.120503652039325
1739209625.6248922;-33.981070128970906
1739209625.6248968;-38.13080360867914
1739209625.624901;-45.120503652039325
1739209625.6249056;-45.120503652039325
1739209625.6249099;-45.120503652039325
1739209625.6249144;-45.120503652039325
1739209625.624919;-38.13080360867914
1739209625.6249232;-45.120503652039325
1739209625.6249278;-38.13080360867914
1739209625.624932;-45.120503652039325
1739209625.6249366;-45.120503652039325
1739209625.624941;-45.120503652039325
1739209625.6249454;-45.120503652039325
1739209625.62495;-45.120503652039325
1739209625.6249542;-45.120503652039325
1739209625.6249588;-38.13080360867914
1739209625.6249633;-38.13080360867914
1739209625.6249676;-33.981070128970906
1739209625.624972;-33.981070128970906
1739209625.6249766;-35.57807855764607
1739209625.624981;-38.13080360867914
1739209625.6249855;-38.13080360867914
1739209625.6249897;-38.13080360867914
1739209625.6249943;-32.816014438256545
1739209625.6249988;-35.57807855764607
1739209625.625003;-45.120503652039325
1739209625.6250076;-45.120503652039325
1739209625.625012;-38.13080360867914
1739209625.6250165;-38.13080360867914
1739209625.625021;-45.120503652039325
1739209625.6250253;-38.13080360867914
1739209625.6250298;-38.13080360867914
1739209625.625034;-38.13080360867914
1739209625.6250386;-38.13080360867914
1739209625.6250432;-33.981070128970906
1739209625.6250474;-45.120503652039325
1739209625.625052;-45.120503652039325
1739209625.6250565;-35.57807855764607
1739209625.6250608;-38.13080360867914
1739209625.6250653;-45.120503652039325
1739209625.6250696;-45.120503652039325
1739209625.6250741;-28.21854285175415
1739209625.6250787;-35.57807855764607
1739209625.625083;-45.120503652039325
1739209625.6250875;-45.120503652039325
1739209625.6250918;-38.13080360867914
1739209625.6250963;-38.13080360867914
1739209625.6251009;-38.13080360867914
1739209625.6251051;-38.13080360867914
1739209625.6251097;-38.13080360867914
1739209625.625114;-45.120503652039325
1739209625.6251185;-38.13080360867914
1739209625.625123;-45.120503652039325
1739209625.6251273;-45.120503652039325
1739209625.6251318;-38.13080360867914
1739209625.6251364;-32.816014438256545
1739209625.6251407;-38.13080360867914
1739209625.6251452;-31.141103565318893
1739209625.6251495;-35.57807855764607
1739209625.625154;-38.13080360867914
1739209625.6251585;-38.13080360867914
1739209625.6251628;-32.816014438256545
1739209625.6251674;-38.13080360867914
1739209625.6251717;-45.120503652039325
1739209625.6251762;-45.120503652039325
1739209625.6251807;-45.120503652039325
1739209625.625185;-45.120503652039325
1739209625.6251895;-38.13080360867914
1739209625.625194;-45.120503652039325
1739209625.6251984;-45.120503652039325
1739209625.625203;-45.120503652039325
1739209625.6252072;-45.120503652039325
1739209625.6252117;-45.120503652039325
1739209625.6252162;-45.120503652039325
1739209625.6252205;-45.120503652039325
1739209625.625225;-45.120503652039325
1739209625.6252294;-45.120503652039325
1739209625.625234;-45.120503652039325
1739209625.6252384;-45.120503652039325
1739209625.6252427;-35.57807855764607
1739209625.6252472;-38.13080360867914
1739209625.6252515;-29.438486411369333
1739209625.625256;-28.992665084841942
1739209625.6252606;-45.120503652039325
1739209625.625265;-38.13080360867914
1739209625.6252694;-45.120503652039325
1739209625.625274;-38.13080360867914
1739209625.6252782;-32.816014438256545
1739209625.6252828;-45.120503652039325
1739209625.625287;-38.13080360867914
1739209625.6252916;-35.57807855764607
1739209625.625296;-35.57807855764607
1739209625.6253004;-33.981070128970906
1739209625.625305;-33.981070128970906
1739209625.6253092;-33.981070128970906
1739209625.6253138;-45.120503652039325
1739209625.6253183;-33.981070128970906
1739209625.6253226;-45.120503652039325
1739209625.625327;-45.120503652039325
1739209625.6253314;-38.13080360867914
1739209625.625336;-38.13080360867914
1739209625.6253405;-45.120503652039325
1739209625.6253448;-38.13080360867914
1739209625.6253493;-38.13080360867914
1739209625.6253538;-45.120503652039325
1739209625.625358;-38.13080360867914
1739209625.6253626;-45.120503652039325
1739209625.625367;-45.120503652039325
1739209625.6253715;-38.13080360867914
1739209625.625376;-38.13080360867914
1739209625.6253803;-45.120503652039325
1739209625.6253848;-45.120503652039325
1739209625.625389;-38.13080360867914
1739209625.6253936;-35.57807855764607
1739209625.6253982;-38.13080360867914
1739209625.6254025;-45.120503652039325
1739209625.625407;-38.13080360867914
1739209625.6254113;-38.13080360867914
1739209625.6254158;-33.981070128970906
1739209625.6254203;-45.120503652039325
1739209625.6254246;-45.120503652039325
1739209625.6254292;-33.981070128970906
1739209625.6254337;-38.13080360867914
1739209625.625438;-45.120503652039325
1739209625.6254425;-45.120503652039325
1739209625.6254468;-45.120503652039325
1739209625.6254513;-38.13080360867914
1739209625.6254559;-35.57807855764607
1739209625.6254601;-38.13080360867914
1739209625.6254647;-45.120503652039325
1739209625.625469;-38.13080360867914
1739209625.6254735;-38.13080360867914
1739209625.625478;-38.13080360867914
1739209625.6254823;-45.120503652039325
1739209625.6254869;-38.13080360867914
1739209625.6254911;-38.13080360867914
1739209625.6254957;-45.120503652039325
1739209625.6255002;-45.120503652039325
1739209625.6255045;-31.141103565318915
1739209625.625509;-38.13080360867914
1739209625.6255136;-45.120503652039325
1739209625.6255178;-45.120503652039325
1739209625.6255224;-38.13080360867914
1739209625.6255267;-38.13080360867914
1739209625.6255312;-38.13080360867914
1739209625.6255357;-38.13080360867914
1739209625.62554;-32.816014438256545
1739209625.6255445;-33.981070128970906
1739209625.6255488;-45.120503652039325
1739209625.6255534;-45.120503652039325
1739209625.625558;-45.120503652039325
1739209625.6255622;-38.13080360867914
1739209625.6255667;-45.120503652039325
1739209625.625571;-45.120503652039325
1739209625.6255755;-45.120503652039325
1739209625.62558;-38.13080360867914
1739209625.6255844;-38.13080360867914
1739209625.625589;-45.120503652039325
1739209625.6255934;-45.120503652039325
1739209625.6255977;-32.816014438256545
1739209625.6256022;-38.13080360867914
1739209625.6256065;-45.120503652039325
1739209625.625611;-33.981070128970906
1739209625.6256156;-38.13080360867914
1739209625.62562;-45.120503652039325
1739209625.6256244;-38.13080360867914
1739209625.6256287;-35.57807855764607
1739209625.6256332;-38.13080360867914
1739209625.6256378;-45.120503652039325
1739209625.625642;-45.120503652039325
1739209625.6256466;-33.981070128970906
1739209625.625651;-45.120503652039325
1739209625.6256554;-38.13080360867914
1739209625.62566;-45.120503652039325
1739209625.6256642;-38.13080360867914
1739209625.6256688;-38.13080360867914
1739209625.6256733;-38.13080360867914
1739209625.6256776;-38.13080360867914
1739209625.625682;-45.120503652039325
1739209625.6256864;-35.57807855764607
1739209625.625691;-38.13080360867914
1739209625.6256955;-38.13080360867914
1739209625.6256998;-45.120503652039325
1739209625.6257043;-32.816014438256545
1739209625.6257086;-33.981070128970906
1739209625.625713;-45.120503652039325
1739209625.6257176;-33.981070128970906
1739209625.625722;-38.13080360867914
1739209625.6257265;-45.120503652039325
1739209625.6257308;-38.13080360867914
1739209625.6257353;-38.13080360867914
1739209625.6257398;-45.120503652039325
1739209625.625744;-45.120503652039325
1739209625.6257486;-45.120503652039325
1739209625.6257532;-45.120503652039325
1739209625.6257575;-45.120503652039325
1739209625.625762;-45.120503652039325
1739209625.6257663;-45.120503652039325
1739209625.6257708;-38.13080360867914
1739209625.6257753;-38.13080360867914
1739209625.6257796;-45.120503652039325
1739209625.6257842;-38.13080360867914
1739209625.6257885;-45.120503652039325
1739209625.625793;-35.57807855764607
1739209625.6257975;-35.57807855764607
1739209625.6258018;-35.57807855764607
1739209625.6258063;-38.13080360867914
1739209625.6258106;-38.13080360867914
1739209625.6258152;-38.13080360867914
1739209625.6258197;-38.13080360867914
1739209625.625824;-38.13080360867914
1739209625.6258285;-45.120503652039325
1739209625.625833;-45.120503652039325
1739209625.6258373;-38.13080360867914
1739209625.6258419;-35.57807855764607
1739209625.6258461;-33.981070128970906
1739209625.6258507;-45.120503652039325
1739209625.6258552;-35.57807855764607
1739209625.6258595;-45.120503652039325
1739209625.625864;-31.141103565318893
1739209625.6258683;-35.57807855764607
1739209625.6258729;-45.120503652039325
1739209625.6258774;-35.57807855764607
1739209625.6258817;-32.816014438256545
1739209625.6258862;-33.981070128970906
1739209625.6258905;-45.120503652039325
1739209625.625895;-38.13080360867914
1739209625.6258996;-38.13080360867914
1739209625.6259038;-35.57807855764607
1739209625.6259084;-45.120503652039325
1739209625.625913;-45.120503652039325
1739209625.6259172;-45.120503652039325
1739209625.6259217;-45.120503652039325
1739209625.625926;-45.120503652039325
1739209625.6259305;-38.13080360867914
1739209625.625935;-45.120503652039325
1739209625.6259394;-45.120503652039325
1739209625.625944;-35.57807855764607
1739209625.6259482;-38.13080360867914
1739209625.6259527;-38.13080360867914
1739209625.6259573;-38.13080360867914
1739209625.6259615;-35.57807855764607
1739209625.625966;-45.120503652039325
1739209625.6259704;-29.438486411369333
1739209625.625975;-32.816014438256545
1739209625.6259794;-45.120503652039325
1739209625.6259837;-38.13080360867914
1739209625.6259882;-32.816014438256545
1739209625.6259928;-35.57807855764607
1739209625.625997;-45.120503652039325
1739209625.6260016;-33.981070128970906
1739209625.626006;-45.120503652039325
1739209625.6260104;-38.13080360867914
1739209625.626015;-35.57807855764607
1739209625.6260192;-45.120503652039325
1739209625.6260238;-45.120503652039325
1739209625.626028;-45.120503652039325
1739209625.6260326;-45.120503652039325
1739209625.6260371;-45.120503652039325
1739209625.6260414;-45.120503652039325
1739209625.626046;-45.120503652039325
1739209625.6260502;-45.120503652039325
1739209625.6260548;-38.13080360867914
1739209625.6260593;-38.13080360867914
1739209625.6260636;-38.13080360867914
1739209625.626068;-45.120503652039325
1739209625.6260726;-38.13080360867914
1739209625.626077;-30.49652367304973
1739209625.6260815;-28.58837851428586
1739209625.6260858;-45.120503652039325
1739209625.6260903;-38.13080360867914
1739209625.6260948;-35.57807855764607
1739209625.626099;-38.13080360867914
1739209625.6261036;-45.120503652039325
1739209625.626108;-38.13080360867914
1739209625.6261125;-38.13080360867914
1739209625.626117;-45.120503652039325
1739209625.6261213;-38.13080360867914
1739209625.6261258;-45.120503652039325
1739209625.62613;-45.120503652039325
1739209625.6261346;-45.120503652039325
1739209625.6261392;-45.120503652039325
1739209625.6261435;-38.13080360867914
1739209625.626148;-45.120503652039325
1739209625.6261525;-38.13080360867914
1739209625.6261568;-35.57807855764607
1739209625.6261613;-38.13080360867914
1739209625.6261656;-45.120503652039325
1739209625.6261702;-38.13080360867914
1739209625.6261747;-38.13080360867914
1739209625.626179;-45.120503652039325
1739209625.6261835;-32.816014438256545
1739209625.6261878;-33.981070128970906
1739209625.6261923;-45.120503652039325
1739209625.6261969;-38.13080360867914
1739209625.6262012;-38.13080360867914
1739209625.6262057;-38.13080360867914
1739209625.62621;-45.120503652039325
1739209625.6262145;-38.13080360867914
1739209625.626219;-45.120503652039325
1739209625.6262233;-45.120503652039325
1739209625.6262279;-45.120503652039325
1739209625.6262324;-38.13080360867914
1739209625.6262367;-38.13080360867914
1739209625.6262412;-38.13080360867914
1739209625.6262455;-38.13080360867914
1739209625.62625;-38.13080360867914
1739209625.6262546;-35.57807855764607
1739209625.6262589;-38.13080360867914
1739209625.6262634;-45.120503652039325
1739209625.6262677;-45.120503652039325
1739209625.6262722;-38.13080360867914
1739209625.6262767;-38.13080360867914
1739209625.626281;-35.57807855764607
1739209625.6262856;-38.13080360867914
1739209625.6262898;-45.120503652039325
1739209625.6262944;-38.13080360867914
1739209625.626299;-35.57807855764607
1739209625.6263032;-35.57807855764607
1739209625.6263077;-38.13080360867914
1739209625.6263123;-38.13080360867914
1739209625.6263165;-33.981070128970906
1739209625.626321;-45.120503652039325
1739209625.6263254;-45.120503652039325
1739209625.62633;-45.120503652039325
1739209625.6263344;-38.13080360867914
1739209625.6263387;-38.13080360867914
1739209625.6263433;-38.13080360867914
1739209625.6263475;-45.120503652039325
1739209625.626352;-45.120503652039325
1739209625.6263566;-45.120503652039325
1739209625.626361;-38.13080360867914
1739209625.6263654;-32.816014438256545
1739209625.62637;-38.13080360867914
1739209625.6263742;-38.13080360867914
1739209625.6263788;-33.981070128970906
1739209625.626383;-33.981070128970906
1739209625.6263876;-38.13080360867914
1739209625.6263921;-38.13080360867914
1739209625.6263964;-33.981070128970906
1739209625.626401;-45.120503652039325
1739209625.6264052;-35.57807855764607
1739209625.6264098;-31.141103565318893
1739209625.6264143;-38.13080360867914
1739209625.6264186;-38.13080360867914
1739209625.6264231;-45.120503652039325
1739209625.6264274;-45.120503652039325
1739209625.626432;-45.120503652039325
1739209625.6264365;-45.120503652039325
1739209625.6264408;-33.981070128970906
1739209625.6264453;-38.13080360867914
1739209625.6264498;-45.120503652039325
1739209625.626454;-33.981070128970906
1739209625.6264586;-33.981070128970906
1739209625.626463;-38.13080360867914
1739209625.6264675;-45.120503652039325
1739209625.626472;-38.13080360867914
1739209625.6264763;-30.49652367304973
1739209625.6264808;-38.13080360867914
1739209625.626485;-45.120503652039325
1739209625.6264896;-45.120503652039325
1739209625.6264942;-45.120503652039325
1739209625.6264985;-45.120503652039325
1739209625.626503;-45.120503652039325
1739209625.6265073;-45.120503652039325
1739209625.6265118;-33.981070128970956
1739209625.6265163;-38.13080360867914
1739209625.6265206;-45.120503652039325
1739209625.6265252;-38.13080360867914
1739209625.6265297;-45.120503652039325
1739209625.626534;-38.13080360867914
1739209625.6265385;-38.13080360867914
1739209625.6265428;-33.981070128970906
1739209625.6265473;-30.49652367304973
1739209625.6265519;-45.120503652039325
1739209625.6265562;-38.13080360867914
1739209625.6265607;-35.57807855764607
1739209625.626565;-38.13080360867914
1739209625.6265695;-45.120503652039325
1739209625.626574;-35.57807855764607
1739209625.6265783;-38.13080360867914
1739209625.6265829;-45.120503652039325
1739209625.6265872;-45.120503652039325
1739209625.6265917;-32.816014438256545
1739209625.6265962;-38.13080360867914
1739209625.6266005;-45.120503652039325
1739209625.626605;-45.120503652039325
1739209625.6266096;-38.13080360867914
1739209625.6266139;-38.13080360867914
1739209625.6266184;-45.120503652039325
1739209625.6266227;-38.13080360867914
1739209625.6266272;-45.120503652039325
1739209625.6266317;-45.120503652039325
1739209625.626636;-45.120503652039325
1739209625.6266406;-38.13080360867914
1739209625.6266448;-45.120503652039325
1739209625.6266494;-38.13080360867914
1739209625.626654;-25.826314394896354
1739209625.6266582;-38.13080360867914
1739209625.6266627;-45.120503652039325
1739209625.626667;-38.13080360867914
1739209625.6266716;-33.981070128970906
1739209625.626676;-38.13080360867914
1739209625.6266804;-45.120503652039325
1739209625.626685;-45.120503652039325
1739209625.6266894;-38.13080360867914
1739209625.6266937;-45.120503652039325
1739209625.6266983;-45.120503652039325
1739209625.6267025;-45.120503652039325
1739209625.626707;-45.120503652039325
1739209625.6267116;-38.13080360867914
1739209625.626716;-45.120503652039325
1739209625.6267204;-45.120503652039325
1739209625.6267247;-38.13080360867914
1739209625.6267292;-38.13080360867914
1739209625.6267338;-32.816014438256545
1739209625.626738;-38.13080360867914
1739209625.6267426;-45.120503652039325
1739209625.626747;-45.120503652039325
1739209625.6267514;-45.120503652039325
1739209625.626756;-45.120503652039325
1739209625.6267602;-35.57807855764607
1739209625.6267648;-38.13080360867914
1739209625.6267693;-45.120503652039325
1739209625.6267736;-45.120503652039325
1739209625.6267781;-45.120503652039325
1739209625.6267824;-45.120503652039325
1739209625.626787;-45.120503652039325
1739209625.6267915;-45.120503652039325
1739209625.6267958;-45.120503652039325
1739209625.6268003;-38.13080360867914
1739209625.6268046;-45.120503652039325
1739209625.6268091;-45.120503652039325
1739209625.6268137;-35.57807855764607
1739209625.626818;-38.13080360867914
1739209625.6268225;-45.120503652039325
1739209625.6268268;-38.13080360867914
1739209625.6268313;-35.57807855764607
1739209625.6268358;-45.120503652039325
1739209625.62684;-35.57807855764607
1739209625.6268446;-38.13080360867914
1739209625.6268492;-45.120503652039325
1739209625.6268535;-45.120503652039325
1739209625.626858;-45.120503652039325
1739209625.6268623;-38.13080360867914
1739209625.6268668;-45.120503652039325
1739209625.6268713;-32.816014438256545
1739209625.6268756;-35.57807855764607
1739209625.6268802;-45.120503652039325
1739209625.6268845;-35.57807855764607
1739209625.626889;-38.13080360867914
1739209625.6268935;-45.120503652039325
1739209625.6268978;-38.13080360867914
1739209625.6269023;-38.13080360867914
1739209625.6269066;-35.57807855764607
1739209625.6269112;-45.120503652039325
1739209625.6269157;-38.13080360867914
1739209625.62692;-30.49652367304973
1739209625.6269245;-32.816014438256545
1739209625.626929;-38.13080360867914
1739209625.6269333;-45.120503652039325
1739209625.6269379;-38.13080360867914
1739209625.6269422;-31.141103565318915
1739209625.6269467;-45.120503652039325
1739209625.6269512;-38.13080360867914
1739209625.6269555;-45.120503652039325
1739209625.62696;-45.120503652039325
1739209625.6269643;-32.816014438256545
1739209625.6269689;-38.13080360867914
1739209625.6269734;-45.120503652039325
1739209625.6269777;-32.81601443825658
1739209625.6269822;-38.13080360867914
1739209625.6269865;-45.120503652039325
1739209625.626991;-45.120503652039325
1739209625.6269956;-38.13080360867914
1739209625.6269999;-35.57807855764607
1739209625.6270044;-45.120503652039325
1739209625.627009;-38.13080360867914
1739209625.6270132;-45.120503652039325
1739209625.6270177;-35.57807855764607
1739209625.627022;-35.57807855764607
1739209625.6270266;-45.120503652039325
1739209625.627031;-38.13080360867914
1739209625.6270354;-38.13080360867914
1739209625.62704;-38.13080360867914
1739209625.6270442;-38.13080360867914
1739209625.6270487;-31.141103565318915
1739209625.6270533;-35.57807855764607
1739209625.6270576;-38.13080360867914
1739209625.627062;-45.120503652039325
1739209625.6270664;-33.981070128970906
1739209625.627071;-32.816014438256545
1739209625.6270754;-38.13080360867914
1739209625.6270797;-45.120503652039325
1739209625.6270843;-30.49652367304973
1739209625.6270888;-45.120503652039325
1739209625.627093;-45.120503652039325
1739209625.6270976;-45.120503652039325
1739209625.627102;-45.120503652039325
1739209625.6271064;-45.120503652039325
1739209625.627111;-38.13080360867914
1739209625.6271152;-38.13080360867914
1739209625.6271198;-38.13080360867914
1739209625.627124;-45.120503652039325
1739209625.6271286;-38.13080360867914
1739209625.6271331;-35.57807855764607
1739209625.6271374;-38.13080360867914
1739209625.627142;-45.120503652039325
1739209625.6271462;-38.13080360867914
1739209625.6271508;-38.13080360867914
1739209625.6271553;-33.981070128970906
1739209625.6271596;-45.120503652039325
1739209625.6271641;-45.120503652039325
1739209625.6271687;-45.120503652039325
1739209625.627173;-38.13080360867914
1739209625.6271775;-38.13080360867914
1739209625.6271818;-45.120503652039325
1739209625.6271863;-45.120503652039325
1739209625.6271908;-33.981070128970906
1739209625.6271951;-45.120503652039325
1739209625.6271996;-38.13080360867914
1739209625.627204;-45.120503652039325
1739209625.6272085;-45.120503652039325
1739209625.627213;-45.120503652039325
1739209625.6272173;-33.981070128970906
1739209625.6272218;-45.120503652039325
1739209625.627226;-45.120503652039325
1739209625.6272306;-45.120503652039325
1739209625.6272352;-38.13080360867914
1739209625.6272395;-45.120503652039325
1739209625.627244;-38.13080360867914
1739209625.6272485;-38.13080360867914
1739209625.6272528;-45.120503652039325
1739209625.6272573;-45.120503652039325
1739209625.6272616;-35.57807855764607
1739209625.6272662;-31.141103565318915
1739209625.6272707;-45.120503652039325
1739209625.627275;-45.120503652039325
1739209625.6272795;-45.120503652039325
1739209625.6272838;-38.13080360867914
1739209625.6272883;-38.13080360867914
1739209625.6272929;-35.57807855764607
1739209625.6272972;-38.13080360867914
1739209625.6273017;-45.120503652039325
1739209625.627306;-33.981070128970906
1739209625.6273105;-45.120503652039325
1739209625.627315;-45.120503652039325
1739209625.6273193;-38.13080360867914
1739209625.6273239;-38.13080360867914
1739209625.6273284;-45.120503652039325
1739209625.6273327;-38.13080360867914
1739209625.6273372;-35.57807855764607
1739209625.6273415;-38.13080360867914
1739209625.627346;-45.120503652039325
1739209625.6273506;-38.13080360867914
1739209625.6273549;-35.57807855764607
1739209625.6273594;-38.13080360867914
1739209625.6273637;-45.120503652039325
1739209625.6273682;-33.981070128970906
1739209625.6273727;-26.487275050834715
1739209625.627377;-38.13080360867914
1739209625.6273816;-45.120503652039325
1739209625.6273859;-38.13080360867914
1739209625.6273904;-32.816014438256545
1739209625.627395;-33.981070128970906
1739209625.6273992;-38.13080360867914
1739209625.6274037;-45.120503652039325
1739209625.6274083;-38.13080360867914
1739209625.6274126;-38.13080360867914
1739209625.627417;-45.120503652039325
1739209625.6274214;-45.120503652039325
1739209625.627426;-45.120503652039325
1739209625.6274304;-38.13080360867914
1739209625.6274347;-35.57807855764607
1739209625.6274393;-35.57807855764607
1739209625.6274436;-29.438486411369333
1739209625.627448;-38.13080360867914
1739209625.6274526;-45.120503652039325
1739209625.627457;-38.13080360867914
