CAN Message; 0x98:00007383efec5a5f
1739209752.415643;-33.981070128970906
1739209752.4156585;-38.13080360867914
1739209752.415674;-38.13080360867914
1739209752.4156897;-38.13080360867914
1739209752.4157052;-45.120503652039325
1739209752.4157207;-32.816014438256545
1739209752.4157364;-31.141103565318893
1739209752.415752;-45.120503652039325
1739209752.4157674;-35.57807855764607
1739209752.415783;-45.120503652039325
1739209752.4157987;-45.120503652039325
1739209752.4158142;-45.120503652039325
1739209752.4158297;-38.13080360867914
1739209752.4158454;-45.120503652039325
1739209752.415861;-45.120503652039325
1739209752.4158764;-38.13080360867914
1739209752.415892;-45.120503652039325
1739209752.4159076;-45.120503652039325
1739209752.415923;-38.13080360867914
1739209752.4159386;-38.13080360867914
1739209752.415954;-38.13080360867914
1739209752.4159698;-45.120503652039325
1739209752.4159853;-45.120503652039325
1739209752.4160008;-35.57807855764607
1739209752.4160166;-38.13080360867914
1739209752.416032;-38.13080360867914
1739209752.4160476;-33.981070128970906
1739209752.416063;-30.49652367304973
1739209752.4160788;-38.13080360867914
1739209752.4160943;-45.120503652039325
1739209752.4161098;-38.13080360867914
1739209752.4161255;-45.120503652039325
1739209752.416141;-45.120503652039325
1739209752.4161565;-45.120503652039325
1739209752.416172;-38.13080360867914
1739209752.4161878;-31.141103565318915
1739209752.4162033;-35.57807855764607
1739209752.4162188;-45.120503652039325
1739209752.4162345;-38.13080360867914
1739209752.41625;-35.57807855764607
1739209752.4162655;-38.13080360867914
1739209752.416281;-38.13080360867914
1739209752.4162967;-33.981070128970906
1739209752.4163122;-31.141103565318915
1739209752.4163277;-38.13080360867914
1739209752.4163432;-38.13080360867914
1739209752.416359;-38.13080360867914
1739209752.4163744;-38.13080360867914
1739209752.41639;-38.13080360867914
1739209752.4164057;-45.120503652039325
1739209752.4164212;-33.981070128970906
1739209752.4164367;-38.13080360867914
1739209752.4164522;-38.13080360867914
1739209752.416468;-38.13080360867914
1739209752.4164834;-38.13080360867914
1739209752.416499;-38.13080360867914
1739209752.4165146;-45.120503652039325
1739209752.4165301;-35.57807855764607
1739209752.4165456;-35.57807855764607
1739209752.4165611;-45.120503652039325
1739209752.4165769;-45.120503652039325
1739209752.4165924;-45.120503652039325
1739209752.4166079;-45.120503652039325
1739209752.4166236;-38.13080360867914
1739209752.416639;-35.57807855764607
1739209752.4166546;-38.13080360867914
1739209752.41667;-38.13080360867914
1739209752.4166858;-38.13080360867914
1739209752.4167013;-45.120503652039325
1739209752.4167168;-45.120503652039325
1739209752.4167323;-38.13080360867914
1739209752.416748;-45.120503652039325
1739209752.4167635;-45.120503652039325
1739209752.416779;-38.13080360867914
1739209752.4167948;-45.120503652039325
1739209752.4168103;-38.13080360867914
1739209752.4168258;-35.57807855764607
1739209752.4168413;-45.120503652039325
1739209752.416857;-45.120503652039325
1739209752.4168725;-35.57807855764607
1739209752.416888;-35.57807855764607
1739209752.4169037;-45.120503652039325
1739209752.4169192;-45.120503652039325
1739209752.4169347;-45.120503652039325
1739209752.4169502;-38.13080360867914
1739209752.416966;-45.120503652039325
1739209752.4169815;-45.120503652039325
1739209752.416997;-38.13080360867914
1739209752.4170127;-35.57807855764607
1739209752.4170282;-45.120503652039325
1739209752.4170437;-45.120503652039325
1739209752.4170592;-45.120503652039325
1739209752.417075;-45.120503652039325
1739209752.4170904;-38.13080360867914
1739209752.417106;-45.120503652039325
1739209752.4171216;-45.120503652039325
1739209752.4171371;-45.120503652039325
1739209752.4171526;-33.981070128970906
1739209752.4171681;-45.120503652039325
1739209752.4171839;-33.981070128970906
1739209752.4171994;-31.141103565318893
1739209752.4172149;-45.120503652039325
1739209752.4172304;-45.120503652039325
1739209752.417246;-35.57807855764607
1739209752.4172616;-35.57807855764607
1739209752.417277;-45.120503652039325
1739209752.4172928;-38.13080360867914
1739209752.4173083;-38.13080360867914
1739209752.4173238;-45.120503652039325
1739209752.4173393;-45.120503652039325
1739209752.417355;-45.120503652039325
1739209752.4173706;-45.120503652039325
1739209752.417386;-38.13080360867914
1739209752.4174018;-45.120503652039325
1739209752.4174173;-45.120503652039325
1739209752.4174328;-45.120503652039325
1739209752.4174483;-38.13080360867914
1739209752.417464;-38.13080360867914
1739209752.4174795;-45.120503652039325
1739209752.417495;-38.13080360867914
1739209752.4175107;-45.120503652039325
1739209752.4175262;-38.13080360867914
1739209752.4175417;-45.120503652039325
1739209752.4175572;-31.141103565318893
1739209752.417573;-27.8777449560314
1739209752.4175885;-45.120503652039325
1739209752.417604;-38.13080360867914
1739209752.4176195;-35.57807855764607
1739209752.4176352;-35.57807855764607
1739209752.4176507;-45.120503652039325
1739209752.4176662;-45.120503652039325
1739209752.417682;-45.120503652039325
1739209752.4176974;-33.981070128970956
1739209752.417713;-45.120503652039325
1739209752.4177284;-38.13080360867914
1739209752.4177442;-45.120503652039325
1739209752.4177597;-45.120503652039325
1739209752.4177752;-38.13080360867914
1739209752.417791;-45.120503652039325
1739209752.4178064;-35.57807855764607
1739209752.417822;-35.57807855764607
1739209752.4178374;-38.13080360867914
1739209752.417853;-45.120503652039325
1739209752.4178686;-45.120503652039325
1739209752.417884;-45.120503652039325
1739209752.4178998;-33.981070128970906
1739209752.4179153;-45.120503652039325
1739209752.4179308;-45.120503652039325
1739209752.4179463;-35.57807855764607
1739209752.417962;-38.13080360867914
1739209752.4179776;-45.120503652039325
1739209752.417993;-45.120503652039325
1739209752.4180086;-45.120503652039325
1739209752.4180243;-45.120503652039325
1739209752.4180398;-45.120503652039325
1739209752.4180553;-45.120503652039325
1739209752.418071;-33.981070128970956
1739209752.4180865;-45.120503652039325
1739209752.418102;-45.120503652039325
1739209752.4181175;-45.120503652039325
1739209752.4181333;-45.120503652039325
1739209752.4181488;-38.13080360867914
1739209752.4181643;-45.120503652039325
1739209752.41818;-33.981070128970906
1739209752.4181955;-26.991370085610722
1739209752.418211;-38.13080360867914
1739209752.4182265;-45.120503652039325
1739209752.4182422;-35.57807855764607
1739209752.4182577;-38.13080360867914
1739209752.4182732;-38.13080360867914
1739209752.418289;-38.13080360867914
1739209752.4183044;-38.13080360867914
1739209752.41832;-35.57807855764607
1739209752.4183354;-38.13080360867914
1739209752.4183512;-38.13080360867914
1739209752.4183667;-38.13080360867914
1739209752.4183822;-38.13080360867914
1739209752.4183977;-38.13080360867914
1739209752.4184134;-45.120503652039325
1739209752.418429;-35.57807855764607
1739209752.4184444;-32.816014438256545
1739209752.4184601;-38.13080360867914
1739209752.4184756;-45.120503652039325
1739209752.4184911;-45.120503652039325
1739209752.4185066;-38.13080360867914
1739209752.4185224;-45.120503652039325
1739209752.4185379;-38.13080360867914
1739209752.4185534;-45.120503652039325
1739209752.418569;-38.13080360867914
1739209752.4185846;-35.57807855764607
1739209752.4186;-35.57807855764607
1739209752.4186156;-38.13080360867914
1739209752.4186313;-38.13080360867914
1739209752.4186468;-38.13080360867914
1739209752.4186623;-45.120503652039325
1739209752.418678;-35.57807855764607
1739209752.4186935;-38.13080360867914
1739209752.418709;-45.120503652039325
1739209752.4187245;-38.13080360867914
1739209752.4187403;-45.120503652039325
1739209752.4187558;-45.120503652039325
1739209752.4187713;-38.13080360867914
1739209752.4187868;-35.57807855764607
1739209752.4188025;-45.120503652039325
1739209752.418818;-38.13080360867914
1739209752.4188335;-38.13080360867914
1739209752.4188492;-45.120503652039325
1739209752.4188647;-45.120503652039325
1739209752.4188802;-38.13080360867914
1739209752.4188957;-38.13080360867914
1739209752.4189115;-38.13080360867914
1739209752.418927;-35.57807855764607
1739209752.4189425;-38.13080360867914
1739209752.4189582;-31.141103565318915
1739209752.4189737;-38.13080360867914
1739209752.4189892;-45.120503652039325
1739209752.4190047;-45.120503652039325
1739209752.4190204;-32.816014438256545
1739209752.419036;-38.13080360867914
1739209752.4190514;-45.120503652039325
1739209752.4190671;-33.981070128970906
1739209752.4190826;-38.13080360867914
1739209752.4190981;-38.13080360867914
1739209752.4191136;-38.13080360867914
1739209752.4191294;-45.120503652039325
1739209752.4191449;-38.13080360867914
1739209752.4191604;-38.13080360867914
1739209752.419176;-45.120503652039325
1739209752.4191916;-45.120503652039325
1739209752.419207;-31.141103565318915
1739209752.4192226;-35.57807855764607
1739209752.4192383;-38.13080360867914
1739209752.4192538;-38.13080360867914
1739209752.4192693;-33.981070128970906
1739209752.4192848;-38.13080360867914
1739209752.4193006;-45.120503652039325
1739209752.419316;-35.57807855764607
1739209752.4193316;-38.13080360867914
1739209752.4193473;-45.120503652039325
1739209752.4193628;-38.13080360867914
1739209752.4193783;-45.120503652039325
1739209752.4193938;-38.13080360867914
1739209752.4194095;-35.57807855764607
1739209752.419425;-45.120503652039325
1739209752.4194405;-38.13080360867914
1739209752.4194562;-45.120503652039325
1739209752.4194717;-45.120503652039325
1739209752.4194872;-38.13080360867914
1739209752.4195027;-38.13080360867914
1739209752.4195185;-45.120503652039325
1739209752.419534;-45.120503652039325
1739209752.4195495;-33.981070128970906
1739209752.4195652;-35.57807855764607
1739209752.4195807;-31.141103565318915
1739209752.4195962;-45.120503652039325
1739209752.4196117;-38.13080360867914
1739209752.4196274;-38.13080360867914
1739209752.419643;-45.120503652039325
1739209752.4196584;-45.120503652039325
1739209752.419674;-38.13080360867914
1739209752.4196897;-33.981070128970906
1739209752.4197052;-31.141103565318943
1739209752.4197206;-45.120503652039325
1739209752.4197364;-33.981070128970906
1739209752.419752;-38.13080360867914
1739209752.4197674;-38.13080360867914
1739209752.4197829;-45.120503652039325
1739209752.4197986;-38.13080360867914
1739209752.419814;-38.13080360867914
1739209752.4198296;-35.57807855764607
1739209752.4198453;-38.13080360867914
1739209752.4198608;-45.120503652039325
1739209752.4198763;-38.13080360867914
1739209752.4198918;-38.13080360867914
1739209752.4199076;-38.13080360867914
1739209752.419923;-45.120503652039325
1739209752.4199386;-45.120503652039325
1739209752.4199543;-38.13080360867914
1739209752.4199698;-45.120503652039325
1739209752.4199853;-45.120503652039325
1739209752.4200008;-45.120503652039325
1739209752.4200165;-35.57807855764607
1739209752.420032;-35.57807855764607
1739209752.4200475;-38.13080360867914
1739209752.420063;-38.13080360867914
1739209752.4200788;-45.120503652039325
1739209752.4200943;-45.120503652039325
1739209752.4201097;-45.120503652039325
1739209752.4201255;-45.120503652039325
1739209752.420141;-45.120503652039325
1739209752.4201565;-38.13080360867914
1739209752.420172;-38.13080360867914
1739209752.4201877;-45.120503652039325
1739209752.4202032;-27.8777449560314
1739209752.424406;-45.120503652039325
1739209752.424409;-38.13080360867914
1739209752.424412;-35.57807855764607
1739209752.4244149;-38.13080360867914
1739209752.4244177;-45.120503652039325
1739209752.4244206;-33.981070128970906
1739209752.4244237;-33.981070128970906
1739209752.4244266;-38.13080360867914
1739209752.4244294;-45.120503652039325
1739209752.4244323;-45.120503652039325
1739209752.4244351;-33.981070128970906
1739209752.4244382;-30.49652367304973
1739209752.424441;-45.120503652039325
1739209752.424444;-45.120503652039325
1739209752.4244468;-38.13080360867914
1739209752.42445;-35.57807855764607
1739209752.4244528;-38.13080360867914
1739209752.4244556;-45.120503652039325
1739209752.4244585;-38.13080360867914
1739209752.4244616;-33.981070128970906
1739209752.4244645;-38.13080360867914
1739209752.4244673;-45.120503652039325
1739209752.4244702;-38.13080360867914
1739209752.424473;-38.13080360867914
1739209752.4244761;-35.57807855764607
1739209752.424479;-45.120503652039325
1739209752.4244819;-38.13080360867914
1739209752.4244847;-33.981070128970906
1739209752.4244878;-45.120503652039325
1739209752.4244907;-45.120503652039325
1739209752.4244936;-38.13080360867914
1739209752.4244964;-38.13080360867914
1739209752.4244993;-45.120503652039325
1739209752.4245024;-45.120503652039325
1739209752.4245052;-45.120503652039325
1739209752.424508;-38.13080360867914
1739209752.424511;-38.13080360867914
1739209752.424514;-35.57807855764607
1739209752.424517;-38.13080360867914
1739209752.4245198;-35.57807855764607
1739209752.4245226;-35.57807855764607
1739209752.4245255;-45.120503652039325
1739209752.4245286;-38.13080360867914
1739209752.4245315;-38.13080360867914
1739209752.4245343;-45.120503652039325
1739209752.4245372;-38.13080360867914
1739209752.4245403;-38.13080360867914
1739209752.4245431;-38.13080360867914
1739209752.424546;-45.120503652039325
1739209752.4245489;-45.120503652039325
1739209752.424552;-35.57807855764607
1739209752.4245548;-45.120503652039325
1739209752.4245577;-45.120503652039325
1739209752.4245605;-38.13080360867914
1739209752.4245634;-38.13080360867914
1739209752.4245665;-38.13080360867914
1739209752.4245694;-45.120503652039325
1739209752.4245722;-33.981070128970906
1739209752.424575;-45.120503652039325
1739209752.4245782;-35.57807855764607
1739209752.424581;-33.981070128970906
1739209752.424584;-38.13080360867914
1739209752.4245868;-33.981070128970906
1739209752.4245896;-38.13080360867914
1739209752.4245927;-38.13080360867914
1739209752.4245956;-35.57807855764607
1739209752.4245985;-35.57807855764607
1739209752.4246013;-45.120503652039325
1739209752.4246044;-45.120503652039325
1739209752.4246073;-31.141103565318915
1739209752.4246101;-32.816014438256545
1739209752.424613;-45.120503652039325
1739209752.4246159;-45.120503652039325
1739209752.424619;-32.816014438256545
1739209752.4246218;-38.13080360867914
1739209752.4246247;-38.13080360867914
1739209752.4246275;-32.816014438256545
1739209752.4246306;-45.120503652039325
1739209752.4246335;-45.120503652039325
1739209752.4246364;-35.57807855764607
1739209752.4246392;-35.57807855764607
1739209752.424642;-35.57807855764607
1739209752.4246452;-35.57807855764607
1739209752.424648;-45.120503652039325
1739209752.424651;-33.981070128970906
1739209752.4246538;-38.13080360867914
1739209752.4246569;-45.120503652039325
1739209752.4246597;-38.13080360867914
1739209752.4246626;-38.13080360867914
1739209752.4246655;-45.120503652039325
1739209752.4246686;-38.13080360867914
1739209752.4246714;-45.120503652039325
1739209752.4246743;-45.120503652039325
1739209752.4246771;-45.120503652039325
1739209752.42468;-45.120503652039325
1739209752.424683;-38.13080360867914
1739209752.424686;-38.13080360867914
1739209752.4246888;-33.981070128970906
1739209752.4246917;-45.120503652039325
1739209752.4246948;-32.816014438256545
1739209752.4246976;-25.826314394896354
1739209752.4247005;-45.120503652039325
1739209752.4247034;-38.13080360867914
1739209752.4247062;-38.13080360867914
1739209752.4247093;-35.57807855764607
1739209752.4247122;-38.13080360867914
1739209752.424715;-32.816014438256545
1739209752.424718;-45.120503652039325
1739209752.424721;-45.120503652039325
1739209752.4247239;-45.120503652039325
1739209752.4247267;-33.981070128970906
1739209752.4247296;-38.13080360867914
1739209752.4247324;-45.120503652039325
1739209752.4247355;-35.57807855764607
1739209752.4247384;-35.57807855764607
1739209752.4247413;-45.120503652039325
1739209752.4247441;-38.13080360867914
1739209752.4247472;-38.13080360867914
1739209752.42475;-35.57807855764607
1739209752.424753;-45.120503652039325
1739209752.4247558;-45.120503652039325
1739209752.424759;-38.13080360867914
1739209752.4247618;-45.120503652039325
1739209752.4247646;-45.120503652039325
1739209752.4247675;-26.991370085610722
1739209752.4247704;-38.13080360867914
1739209752.4247735;-45.120503652039325
1739209752.4247763;-38.13080360867914
1739209752.4247792;-35.57807855764607
1739209752.424782;-38.13080360867914
1739209752.4247851;-45.120503652039325
1739209752.424788;-45.120503652039325
1739209752.4247909;-45.120503652039325
1739209752.4247937;-45.120503652039325
1739209752.4247966;-38.13080360867914
1739209752.4247997;-38.13080360867914
1739209752.4248025;-38.13080360867914
1739209752.4248054;-38.13080360867914
1739209752.4248083;-45.120503652039325
1739209752.4248114;-38.13080360867914
1739209752.4248142;-38.13080360867914
1739209752.424817;-38.13080360867914
1739209752.42482;-45.120503652039325
1739209752.4248228;-45.120503652039325
1739209752.424826;-45.120503652039325
1739209752.4248288;-45.120503652039325
1739209752.4248316;-38.13080360867914
1739209752.4248345;-45.120503652039325
1739209752.4248376;-33.981070128970906
1739209752.4248405;-45.120503652039325
1739209752.4248433;-45.120503652039325
1739209752.4248462;-38.13080360867914
1739209752.4248493;-38.13080360867914
1739209752.4248521;-33.981070128970906
1739209752.424855;-38.13080360867914
1739209752.4248579;-38.13080360867914
1739209752.4248607;-35.57807855764607
1739209752.4248638;-45.120503652039325
1739209752.4248667;-33.981070128970906
1739209752.4248695;-45.120503652039325
1739209752.4248724;-45.120503652039325
1739209752.4248755;-45.120503652039325
1739209752.4248784;-38.13080360867914
1739209752.4248812;-38.13080360867914
1739209752.424884;-38.13080360867914
1739209752.424887;-38.13080360867914
1739209752.42489;-38.13080360867914
1739209752.424893;-35.57807855764607
1739209752.4248958;-38.13080360867914
1739209752.4248986;-31.141103565318915
1739209752.4249017;-38.13080360867914
1739209752.4249046;-38.13080360867914
1739209752.4249074;-45.120503652039325
1739209752.4249103;-45.120503652039325
1739209752.4249132;-32.816014438256545
1739209752.4249163;-38.13080360867914
1739209752.4249191;-45.120503652039325
1739209752.424922;-45.120503652039325
1739209752.4249249;-38.13080360867914
1739209752.424928;-38.13080360867914
1739209752.4249308;-38.13080360867914
1739209752.4249337;-38.13080360867914
1739209752.4249365;-33.981070128970906
1739209752.4249396;-38.13080360867914
1739209752.4249425;-38.13080360867914
1739209752.4249454;-31.141103565318915
1739209752.4249482;-35.57807855764607
1739209752.424951;-38.13080360867914
1739209752.4249542;-38.13080360867914
1739209752.424957;-33.981070128970906
1739209752.42496;-45.120503652039325
1739209752.4249628;-45.120503652039325
1739209752.4249659;-38.13080360867914
1739209752.4249687;-31.141103565318915
1739209752.4249716;-35.57807855764607
1739209752.4249744;-45.120503652039325
1739209752.4249773;-38.13080360867914
1739209752.4249804;-45.120503652039325
1739209752.4249833;-38.13080360867914
1739209752.4249861;-38.13080360867914
1739209752.424989;-45.120503652039325
1739209752.424992;-45.120503652039325
1739209752.424995;-45.120503652039325
1739209752.4249978;-38.13080360867914
1739209752.4250007;-38.13080360867914
1739209752.4250035;-33.981070128970906
1739209752.4250066;-38.13080360867914
1739209752.4250095;-45.120503652039325
1739209752.4250124;-45.120503652039325
1739209752.4250152;-38.13080360867914
1739209752.4250183;-45.120503652039325
1739209752.4250212;-35.57807855764607
1739209752.425024;-35.57807855764607
1739209752.425027;-38.13080360867914
1739209752.42503;-38.13080360867914
1739209752.4250329;-38.13080360867914
1739209752.4250357;-38.13080360867914
1739209752.4250386;-45.120503652039325
1739209752.4250414;-45.120503652039325
1739209752.4250445;-45.120503652039325
1739209752.4250474;-45.120503652039325
1739209752.4250503;-45.120503652039325
1739209752.4250531;-45.120503652039325
1739209752.4250562;-38.13080360867914
1739209752.425059;-38.13080360867914
1739209752.425062;-38.13080360867914
1739209752.4250648;-38.13080360867914
1739209752.4250677;-32.816014438256545
1739209752.4250708;-38.13080360867914
1739209752.4250736;-28.58837851428586
1739209752.4250765;-35.57807855764607
1739209752.4250793;-45.120503652039325
1739209752.4250824;-38.13080360867914
1739209752.4250853;-35.57807855764607
1739209752.4250882;-35.57807855764607
1739209752.425091;-45.120503652039325
1739209752.425094;-45.120503652039325
1739209752.425097;-33.981070128970956
1739209752.4250998;-45.120503652039325
1739209752.4251027;-45.120503652039325
1739209752.4251056;-45.120503652039325
1739209752.4251087;-45.120503652039325
1739209752.4251115;-45.120503652039325
1739209752.4251144;-38.13080360867914
1739209752.4251173;-45.120503652039325
1739209752.42512;-33.981070128970906
1739209752.4251232;-38.13080360867914
1739209752.425126;-38.13080360867914
1739209752.425129;-45.120503652039325
1739209752.4251318;-45.120503652039325
1739209752.425135;-45.120503652039325
1739209752.4251378;-38.13080360867914
1739209752.4251406;-45.120503652039325
1739209752.4251435;-26.991370085610722
1739209752.4251466;-28.21854285175415
1739209752.4251494;-45.120503652039325
1739209752.4251523;-38.13080360867914
1739209752.4251552;-33.981070128970906
1739209752.425158;-38.13080360867914
1739209752.4251611;-45.120503652039325
1739209752.425164;-38.13080360867914
1739209752.4251668;-38.13080360867914
1739209752.4251697;-45.120503652039325
1739209752.4251728;-38.13080360867914
1739209752.4251757;-38.13080360867914
1739209752.4251785;-38.13080360867914
1739209752.4251814;-45.120503652039325
1739209752.4251842;-38.13080360867914
1739209752.4251873;-45.120503652039325
1739209752.4251902;-38.13080360867914
1739209752.425193;-38.13080360867914
1739209752.425196;-45.120503652039325
1739209752.425199;-45.120503652039325
1739209752.425202;-45.120503652039325
1739209752.4252048;-35.57807855764607
1739209752.4252076;-38.13080360867914
1739209752.4252105;-45.120503652039325
1739209752.4252136;-38.13080360867914
1739209752.4252164;-35.57807855764607
1739209752.4252193;-45.120503652039325
1739209752.4252222;-45.120503652039325
1739209752.4252253;-35.57807855764607
1739209752.425228;-38.13080360867914
1739209752.425231;-45.120503652039325
1739209752.4252338;-35.57807855764607
1739209752.425237;-38.13080360867914
1739209752.4252398;-38.13080360867914
1739209752.4252427;-38.13080360867914
1739209752.4252455;-38.13080360867914
1739209752.4252484;-45.120503652039325
1739209752.4252515;-38.13080360867914
1739209752.4252543;-38.13080360867914
1739209752.4252572;-45.120503652039325
1739209752.42526;-38.13080360867914
1739209752.4252632;-38.13080360867914
1739209752.425266;-35.57807855764607
1739209752.425269;-45.120503652039325
1739209752.4252717;-38.13080360867914
1739209752.4252746;-45.120503652039325
1739209752.4252777;-45.120503652039325
1739209752.4252806;-45.120503652039325
1739209752.4252834;-45.120503652039325
1739209752.4252863;-38.13080360867914
1739209752.4252894;-45.120503652039325
1739209752.4252923;-38.13080360867914
1739209752.425295;-35.57807855764607
1739209752.425298;-35.57807855764607
1739209752.4253008;-45.120503652039325
1739209752.425304;-45.120503652039325
1739209752.4253068;-45.120503652039325
1739209752.4253097;-31.141103565318915
1739209752.4253125;-38.13080360867914
1739209752.4253156;-45.120503652039325
1739209752.4253185;-38.13080360867914
1739209752.4253213;-33.981070128970906
1739209752.4253242;-38.13080360867914
1739209752.4253273;-38.13080360867914
1739209752.4253302;-38.13080360867914
1739209752.425333;-38.13080360867914
1739209752.425336;-45.120503652039325
1739209752.4253387;-45.120503652039325
1739209752.4253418;-38.13080360867914
1739209752.4253447;-45.120503652039325
1739209752.4253476;-38.13080360867914
1739209752.4253504;-38.13080360867914
1739209752.4253535;-33.981070128970906
1739209752.4253564;-38.13080360867914
1739209752.4253592;-38.13080360867914
1739209752.425362;-38.13080360867914
1739209752.425365;-45.120503652039325
1739209752.425368;-38.13080360867914
1739209752.425371;-38.13080360867914
1739209752.4253738;-33.981070128970906
1739209752.4253767;-38.13080360867914
1739209752.4253798;-31.141103565318915
1739209752.4253826;-33.981070128970906
1739209752.4253855;-38.13080360867914
1739209752.4253883;-38.13080360867914
1739209752.4253912;-45.120503652039325
1739209752.4253943;-38.13080360867914
1739209752.4253972;-45.120503652039325
1739209752.4254;-38.13080360867914
1739209752.4254029;-35.57807855764607
1739209752.425406;-33.981070128970906
1739209752.4254088;-33.981070128970906
1739209752.4254117;-38.13080360867914
1739209752.4254146;-38.13080360867914
1739209752.4254177;-45.120503652039325
1739209752.4254205;-38.13080360867914
1739209752.4254234;-33.981070128970906
1739209752.4254262;-33.981070128970906
1739209752.425429;-38.13080360867914
1739209752.4254322;-45.120503652039325
1739209752.425435;-35.57807855764607
1739209752.425438;-35.57807855764607
1739209752.4254408;-45.120503652039325
1739209752.425444;-45.120503652039325
1739209752.4254467;-33.981070128970906
1739209752.4254496;-33.981070128970906
1739209752.4254525;-33.981070128970906
1739209752.4254553;-38.13080360867914
1739209752.4254584;-38.13080360867914
1739209752.4254613;-33.981070128970906
1739209752.4254642;-33.981070128970906
1739209752.425467;-45.120503652039325
1739209752.42547;-38.13080360867914
1739209752.425473;-33.981070128970906
1739209752.4254758;-31.141103565318915
1739209752.4254787;-45.120503652039325
1739209752.4254816;-38.13080360867914
1739209752.4254847;-38.13080360867914
1739209752.4254875;-45.120503652039325
1739209752.4254904;-45.120503652039325
1739209752.4254932;-45.120503652039325
1739209752.4254963;-33.981070128970906
1739209752.4254992;-31.141103565318915
1739209752.425502;-38.13080360867914
1739209752.425505;-35.57807855764607
1739209752.4255078;-32.816014438256545
1739209752.425511;-45.120503652039325
1739209752.4255137;-45.120503652039325
1739209752.4255166;-33.981070128970906
1739209752.4255195;-45.120503652039325
1739209752.4255226;-38.13080360867914
1739209752.4255254;-35.57807855764607
1739209752.4255283;-45.120503652039325
1739209752.4255311;-38.13080360867914
1739209752.4255342;-38.13080360867914
1739209752.425537;-38.13080360867914
1739209752.42554;-38.13080360867914
1739209752.4255428;-38.13080360867914
1739209752.4255457;-33.981070128970906
1739209752.4255488;-45.120503652039325
1739209752.4255517;-38.13080360867914
1739209752.4255545;-35.57807855764607
1739209752.4255574;-38.13080360867914
1739209752.4255605;-45.120503652039325
1739209752.4255633;-45.120503652039325
1739209752.4255662;-45.120503652039325
1739209752.425569;-38.13080360867914
1739209752.425572;-38.13080360867914
1739209752.425575;-45.120503652039325
1739209752.4255779;-45.120503652039325
1739209752.4255807;-32.816014438256545
1739209752.4255836;-35.57807855764607
1739209752.4255867;-45.120503652039325
1739209752.4255896;-38.13080360867914
1739209752.4255924;-38.13080360867914
1739209752.4255953;-38.13080360867914
1739209752.4255981;-45.120503652039325
1739209752.4256012;-45.120503652039325
1739209752.425604;-45.120503652039325
1739209752.425607;-45.120503652039325
1739209752.4256098;-35.57807855764607
1739209752.425613;-35.57807855764607
1739209752.4256158;-45.120503652039325
1739209752.4256186;-45.120503652039325
1739209752.4256215;-38.13080360867914
1739209752.4256246;-35.57807855764607
1739209752.4256275;-38.13080360867914
1739209752.4256303;-45.120503652039325
1739209752.4256332;-38.13080360867914
1739209752.425636;-38.13080360867914
1739209752.4256392;-32.816014438256545
1739209752.425642;-32.816014438256545
1739209752.4256449;-33.981070128970906
1739209752.4256477;-35.57807855764607
1739209752.4256508;-38.13080360867914
1739209752.4256537;-38.13080360867914
1739209752.4256566;-45.120503652039325
1739209752.4256594;-38.13080360867914
1739209752.4256623;-45.120503652039325
1739209752.4256654;-45.120503652039325
1739209752.4256682;-45.120503652039325
1739209752.425671;-45.120503652039325
1739209752.425674;-38.13080360867914
1739209752.425677;-38.13080360867914
1739209752.42568;-38.13080360867914
1739209752.4256828;-45.120503652039325
1739209752.4256856;-35.57807855764607
1739209752.4256885;-33.981070128970906
1739209752.4256916;-38.13080360867914
1739209752.4256945;-35.57807855764607
1739209752.4256973;-35.57807855764607
1739209752.4257002;-33.981070128970906
1739209752.4257033;-38.13080360867914
1739209752.4257061;-45.120503652039325
1739209752.425709;-38.13080360867914
1739209752.4257119;-38.13080360867914
1739209752.425715;-45.120503652039325
1739209752.4257178;-45.120503652039325
1739209752.4257207;-45.120503652039325
1739209752.4257236;-38.13080360867914
1739209752.4257264;-38.13080360867914
1739209752.4257295;-35.57807855764607
1739209752.4257324;-38.13080360867914
1739209752.4257352;-38.13080360867914
1739209752.425738;-45.120503652039325
1739209752.4257412;-45.120503652039325
1739209752.425744;-45.120503652039325
1739209752.425747;-45.120503652039325
1739209752.4257498;-45.120503652039325
1739209752.4257526;-45.120503652039325
1739209752.4257557;-35.57807855764607
1739209752.4257586;-27.8777449560314
1739209752.4257615;-35.57807855764607
1739209752.4257643;-38.13080360867914
1739209752.4257674;-38.13080360867914
1739209752.4257703;-35.57807855764607
1739209752.4257731;-45.120503652039325
1739209752.425776;-38.13080360867914
1739209752.4257789;-45.120503652039325
1739209752.425782;-33.981070128970956
1739209752.4257848;-38.13080360867914
1739209752.4257877;-38.13080360867914
1739209752.4257905;-45.120503652039325
1739209752.4257936;-45.120503652039325
1739209752.4257965;-38.13080360867914
1739209752.4257994;-45.120503652039325
1739209752.4258022;-38.13080360867914
1739209752.4258053;-35.57807855764607
1739209752.4258082;-45.120503652039325
1739209752.425811;-38.13080360867914
1739209752.425814;-38.13080360867914
1739209752.4258168;-45.120503652039325
1739209752.4258199;-38.13080360867914
1739209752.4258227;-35.57807855764607
1739209752.4258256;-38.13080360867914
1739209752.4258285;-38.13080360867914
1739209752.4258316;-38.13080360867914
1739209752.4258344;-38.13080360867914
1739209752.4258373;-38.13080360867914
1739209752.4258401;-45.120503652039325
