CAN Message; 0x1d3:0000fbea3e62e4fd
1739209882.2414987;-45.120503652039325
1739209882.2415075;-45.120503652039325
1739209882.2415164;-32.816014438256545
1739209882.2415252;-45.120503652039325
1739209882.241534;-45.120503652039325
1739209882.2415428;-33.981070128970906
1739209882.2415516;-45.120503652039325
1739209882.2415605;-38.13080360867914
1739209882.2415693;-38.13080360867914
1739209882.241578;-45.120503652039325
1739209882.241587;-45.120503652039325
1739209882.2415957;-38.13080360867914
1739209882.2416046;-38.13080360867914
1739209882.2416134;-45.120503652039325
1739209882.2416222;-35.57807855764607
1739209882.241631;-45.120503652039325
1739209882.2416399;-38.13080360867914
1739209882.241649;-45.120503652039325
1739209882.2416577;-45.120503652039325
1739209882.2416666;-38.13080360867914
1739209882.2416754;-35.57807855764607
1739209882.2416842;-38.13080360867914
1739209882.241693;-45.120503652039325
1739209882.2417018;-38.13080360867914
1739209882.2417107;-32.816014438256545
1739209882.2417195;-33.981070128970906
1739209882.2417283;-45.120503652039325
1739209882.2417371;-33.981070128970906
1739209882.241746;-38.13080360867914
1739209882.2417548;-45.120503652039325
1739209882.2417636;-38.13080360867914
1739209882.2417724;-38.13080360867914
1739209882.2417812;-45.120503652039325
1739209882.24179;-45.120503652039325
1739209882.241799;-45.120503652039325
1739209882.241808;-31.141103565318915
1739209882.2418168;-45.120503652039325
1739209882.2418256;-45.120503652039325
1739209882.2418344;-45.120503652039325
1739209882.2418432;-45.120503652039325
1739209882.241852;-45.120503652039325
1739209882.2418609;-45.120503652039325
1739209882.2418697;-45.120503652039325
1739209882.2418785;-38.13080360867914
1739209882.2418873;-45.120503652039325
1739209882.2418962;-45.120503652039325
1739209882.241905;-45.120503652039325
1739209882.2419138;-38.13080360867914
1739209882.2419226;-38.13080360867914
1739209882.2419314;-38.13080360867914
1739209882.2419403;-38.13080360867914
1739209882.241949;-45.120503652039325
1739209882.2419581;-45.120503652039325
1739209882.241967;-45.120503652039325
1739209882.2419758;-38.13080360867914
1739209882.2419846;-38.13080360867914
1739209882.2419934;-38.13080360867914
1739209882.2420022;-38.13080360867914
1739209882.242011;-32.816014438256545
1739209882.24202;-33.981070128970906
1739209882.2420287;-45.120503652039325
1739209882.2420375;-45.120503652039325
1739209882.2420464;-45.120503652039325
1739209882.2420552;-45.120503652039325
1739209882.242064;-38.13080360867914
1739209882.2420728;-38.13080360867914
1739209882.2420816;-45.120503652039325
1739209882.2420905;-28.58837851428586
1739209882.2420993;-38.13080360867914
1739209882.2421083;-45.120503652039325
1739209882.2421172;-38.13080360867914
1739209882.242126;-38.13080360867914
1739209882.2421348;-38.13080360867914
1739209882.2421436;-38.13080360867914
1739209882.2421525;-45.120503652039325
1739209882.2421613;-32.816014438256545
1739209882.24217;-33.981070128970906
1739209882.242179;-45.120503652039325
1739209882.2421877;-45.120503652039325
1739209882.2421966;-45.120503652039325
1739209882.2422054;-45.120503652039325
1739209882.2422142;-45.120503652039325
1739209882.242223;-45.120503652039325
1739209882.2422318;-28.992665084841942
1739209882.2422407;-28.992665084841942
1739209882.2422495;-38.13080360867914
1739209882.2422585;-45.120503652039325
1739209882.2422674;-33.981070128970906
1739209882.2422762;-38.13080360867914
1739209882.242285;-38.13080360867914
1739209882.2422938;-45.120503652039325
1739209882.2423027;-38.13080360867914
1739209882.2423115;-38.13080360867914
1739209882.2423203;-38.13080360867914
1739209882.2423291;-45.120503652039325
1739209882.242338;-45.120503652039325
1739209882.2423468;-45.120503652039325
1739209882.2423556;-45.120503652039325
1739209882.2423644;-45.120503652039325
1739209882.2423732;-38.13080360867914
1739209882.242382;-29.438486411369333
1739209882.2423909;-38.13080360867914
1739209882.2423997;-45.120503652039325
1739209882.2424085;-38.13080360867914
1739209882.2424176;-45.120503652039325
1739209882.2424264;-38.13080360867914
1739209882.2424352;-38.13080360867914
1739209882.242444;-38.13080360867914
1739209882.2424529;-38.13080360867914
1739209882.2424617;-38.13080360867914
1739209882.2424705;-35.57807855764607
1739209882.2424793;-38.13080360867914
1739209882.2424881;-35.57807855764607
1739209882.242497;-38.13080360867914
1739209882.2425058;-32.816014438256545
1739209882.2425146;-38.13080360867914
1739209882.2425234;-38.13080360867914
1739209882.2425323;-38.13080360867914
1739209882.242541;-35.57807855764607
1739209882.24255;-45.120503652039325
1739209882.2425587;-45.120503652039325
1739209882.2425678;-35.57807855764607
1739209882.2425766;-45.120503652039325
1739209882.2425854;-35.57807855764607
1739209882.2425942;-30.49652367304973
1739209882.242603;-38.13080360867914
1739209882.242612;-38.13080360867914
1739209882.2426207;-33.981070128970906
1739209882.2426295;-38.13080360867914
1739209882.2426383;-45.120503652039325
1739209882.2426472;-38.13080360867914
1739209882.242656;-45.120503652039325
1739209882.2426648;-38.13080360867914
1739209882.2426736;-38.13080360867914
1739209882.2426825;-45.120503652039325
1739209882.2426913;-45.120503652039325
1739209882.2427;-38.13080360867914
1739209882.242709;-35.57807855764607
1739209882.2427177;-45.120503652039325
1739209882.2427268;-33.981070128970906
1739209882.2427356;-27.8777449560314
1739209882.2427444;-38.13080360867914
1739209882.2427533;-45.120503652039325
1739209882.242762;-45.120503652039325
1739209882.242771;-38.13080360867914
1739209882.2427797;-45.120503652039325
1739209882.2427886;-45.120503652039325
1739209882.2427974;-45.120503652039325
1739209882.2428062;-33.981070128970956
1739209882.242815;-45.120503652039325
1739209882.2428238;-45.120503652039325
1739209882.2428327;-45.120503652039325
1739209882.2428415;-45.120503652039325
1739209882.2428503;-33.981070128970906
1739209882.2428591;-45.120503652039325
1739209882.242868;-45.120503652039325
1739209882.242877;-26.991370085610736
1739209882.2428858;-38.13080360867914
1739209882.2428946;-35.57807855764607
1739209882.2429035;-35.57807855764607
1739209882.2429123;-38.13080360867914
1739209882.242921;-45.120503652039325
1739209882.24293;-32.816014438256545
1739209882.2429388;-38.13080360867914
1739209882.2429476;-45.120503652039325
1739209882.2429564;-45.120503652039325
1739209882.2429652;-38.13080360867914
1739209882.242974;-45.120503652039325
1739209882.2429829;-35.57807855764607
1739209882.2429917;-45.120503652039325
1739209882.2430005;-45.120503652039325
1739209882.2430093;-45.120503652039325
1739209882.2430182;-45.120503652039325
1739209882.2430272;-38.13080360867914
1739209882.243036;-35.57807855764607
1739209882.2430449;-45.120503652039325
1739209882.2430537;-45.120503652039325
1739209882.2430625;-45.120503652039325
1739209882.2430713;-35.57807855764607
1739209882.2430801;-38.13080360867914
1739209882.243089;-35.57807855764607
1739209882.2430978;-45.120503652039325
1739209882.2431066;-45.120503652039325
1739209882.2431154;-45.120503652039325
1739209882.2431242;-45.120503652039325
1739209882.243133;-45.120503652039325
1739209882.243142;-45.120503652039325
1739209882.2431507;-38.13080360867914
1739209882.2431595;-38.13080360867914
1739209882.2431684;-38.13080360867914
1739209882.2431772;-45.120503652039325
1739209882.2431862;-45.120503652039325
1739209882.243195;-45.120503652039325
1739209882.2432039;-31.141103565318915
1739209882.2432127;-45.120503652039325
1739209882.2432215;-45.120503652039325
1739209882.2432303;-32.816014438256545
1739209882.2432392;-38.13080360867914
1739209882.243248;-45.120503652039325
1739209882.2432568;-33.981070128970906
1739209882.2432656;-35.57807855764607
1739209882.2432745;-38.13080360867914
1739209882.2432833;-45.120503652039325
1739209882.243292;-45.120503652039325
1739209882.243301;-38.13080360867914
1739209882.2433097;-38.13080360867914
1739209882.2433186;-45.120503652039325
1739209882.2433274;-38.13080360867914
1739209882.2433364;-38.13080360867914
1739209882.2433453;-38.13080360867914
1739209882.243354;-45.120503652039325
1739209882.243363;-38.13080360867914
1739209882.2433717;-38.13080360867914
1739209882.2433805;-38.13080360867914
1739209882.2433894;-38.13080360867914
1739209882.2433982;-38.13080360867914
1739209882.243407;-45.120503652039325
1739209882.2434158;-45.120503652039325
1739209882.2434247;-45.120503652039325
1739209882.2434335;-45.120503652039325
1739209882.2434423;-45.120503652039325
1739209882.243451;-38.13080360867914
1739209882.24346;-45.120503652039325
1739209882.2434688;-45.120503652039325
1739209882.2434776;-45.120503652039325
1739209882.2434866;-38.13080360867914
1739209882.2434955;-35.57807855764607
1739209882.2435043;-38.13080360867914
1739209882.243513;-45.120503652039325
1739209882.243522;-33.981070128970906
1739209882.2435308;-38.13080360867914
1739209882.2435396;-45.120503652039325
1739209882.2435484;-45.120503652039325
1739209882.2435572;-38.13080360867914
1739209882.243566;-35.57807855764607
1739209882.2435749;-45.120503652039325
1739209882.2435837;-45.120503652039325
1739209882.2435925;-33.981070128970906
1739209882.2436013;-45.120503652039325
1739209882.2436101;-45.120503652039325
1739209882.243619;-38.13080360867914
1739209882.2436278;-38.13080360867914
1739209882.2436366;-45.120503652039325
1739209882.2436457;-45.120503652039325
1739209882.2436545;-38.13080360867914
1739209882.2436633;-38.13080360867914
1739209882.2436721;-45.120503652039325
1739209882.243681;-38.13080360867914
1739209882.2436898;-35.57807855764607
1739209882.2436986;-33.981070128970906
1739209882.2437074;-45.120503652039325
1739209882.2437162;-38.13080360867914
1739209882.243725;-38.13080360867914
1739209882.243734;-33.981070128970906
1739209882.2437427;-38.13080360867914
1739209882.2437515;-38.13080360867914
1739209882.2437603;-45.120503652039325
1739209882.2437692;-38.13080360867914
1739209882.243778;-45.120503652039325
1739209882.2437868;-38.13080360867914
1739209882.2437959;-38.13080360867914
1739209882.2438047;-31.141103565318915
1739209882.2438135;-33.981070128970906
1739209882.2438223;-45.120503652039325
1739209882.2438312;-38.13080360867914
1739209882.24384;-38.13080360867914
1739209882.2438488;-32.816014438256545
1739209882.2438576;-38.13080360867914
1739209882.2438664;-45.120503652039325
1739209882.2438753;-38.13080360867914
1739209882.243884;-38.13080360867914
1739209882.243893;-45.120503652039325
1739209882.2439017;-45.120503652039325
1739209882.2439106;-45.120503652039325
1739209882.2439194;-45.120503652039325
1739209882.2439282;-45.120503652039325
1739209882.243937;-45.120503652039325
1739209882.243946;-31.141103565318915
1739209882.243955;-33.981070128970906
1739209882.2439637;-45.120503652039325
1739209882.2439725;-45.120503652039325
1739209882.2439814;-38.13080360867914
1739209882.2439902;-45.120503652039325
1739209882.243999;-45.120503652039325
1739209882.2440078;-35.57807855764607
1739209882.2440166;-45.120503652039325
1739209882.2440255;-45.120503652039325
1739209882.2440343;-35.57807855764607
1739209882.244043;-35.57807855764607
1739209882.244052;-38.13080360867914
1739209882.2440608;-35.57807855764607
1739209882.2440696;-45.120503652039325
1739209882.2440784;-45.120503652039325
1739209882.2440872;-38.13080360867914
1739209882.244096;-45.120503652039325
1739209882.244105;-38.13080360867914
1739209882.244114;-45.120503652039325
1739209882.2441227;-45.120503652039325
1739209882.2441316;-33.981070128970906
1739209882.2441404;-38.13080360867914
1739209882.2441492;-45.120503652039325
1739209882.244158;-31.141103565318915
1739209882.2441669;-31.141103565318915
1739209882.2441757;-38.13080360867914
1739209882.2441845;-38.13080360867914
1739209882.2441933;-45.120503652039325
1739209882.2442021;-35.57807855764607
1739209882.244211;-35.57807855764607
1739209882.2442198;-45.120503652039325
1739209882.2442286;-45.120503652039325
1739209882.2442374;-38.13080360867914
1739209882.2442462;-45.120503652039325
1739209882.2442553;-45.120503652039325
1739209882.2442641;-38.13080360867914
1739209882.244273;-38.13080360867914
1739209882.2442818;-45.120503652039325
1739209882.2442906;-45.120503652039325
1739209882.2442994;-35.57807855764607
1739209882.2443082;-33.981070128970906
1739209882.244317;-45.120503652039325
1739209882.2443259;-38.13080360867914
1739209882.2443347;-38.13080360867914
1739209882.2443435;-45.120503652039325
1739209882.2443523;-38.13080360867914
1739209882.2443612;-35.57807855764607
1739209882.24437;-38.13080360867914
1739209882.2443788;-45.120503652039325
1739209882.2443876;-33.981070128970906
1739209882.2443964;-45.120503652039325
1739209882.2444055;-45.120503652039325
1739209882.2444143;-38.13080360867914
1739209882.2444232;-45.120503652039325
1739209882.244432;-45.120503652039325
1739209882.2444408;-45.120503652039325
1739209882.2444496;-45.120503652039325
1739209882.2444584;-35.57807855764607
1739209882.2444673;-38.13080360867914
1739209882.244476;-45.120503652039325
1739209882.244485;-38.13080360867914
1739209882.2444937;-32.816014438256545
1739209882.2445025;-45.120503652039325
1739209882.2445114;-45.120503652039325
1739209882.2445202;-31.141103565318893
1739209882.244529;-45.120503652039325
1739209882.2445378;-45.120503652039325
1739209882.2445467;-38.13080360867914
1739209882.2445555;-35.57807855764607
1739209882.2445645;-45.120503652039325
1739209882.2445734;-45.120503652039325
1739209882.2445822;-45.120503652039325
1739209882.244591;-45.120503652039325
1739209882.2445998;-45.120503652039325
1739209882.2446086;-45.120503652039325
1739209882.2446175;-45.120503652039325
1739209882.2446263;-33.981070128970906
1739209882.244635;-38.13080360867914
1739209882.244644;-38.13080360867914
1739209882.2446527;-38.13080360867914
1739209882.2446616;-38.13080360867914
1739209882.2446704;-38.13080360867914
1739209882.2446792;-45.120503652039325
1739209882.244688;-33.981070128970906
1739209882.2446969;-45.120503652039325
1739209882.2447057;-38.13080360867914
1739209882.2447147;-35.57807855764607
1739209882.2447236;-38.13080360867914
1739209882.2447324;-38.13080360867914
1739209882.2447412;-45.120503652039325
1739209882.24475;-38.13080360867914
1739209882.2447588;-38.13080360867914
1739209882.2447677;-35.57807855764607
1739209882.2447765;-45.120503652039325
1739209882.2447853;-45.120503652039325
1739209882.2447941;-45.120503652039325
1739209882.244803;-38.13080360867914
1739209882.2448118;-31.141103565318915
1739209882.2448206;-35.57807855764607
1739209882.2448294;-38.13080360867914
1739209882.2448382;-45.120503652039325
1739209882.244847;-33.981070128970906
1739209882.2448559;-45.120503652039325
1739209882.244865;-45.120503652039325
1739209882.2448738;-38.13080360867914
1739209882.2448826;-38.13080360867914
1739209882.2448914;-35.57807855764607
1739209882.2449002;-45.120503652039325
1739209882.244909;-45.120503652039325
1739209882.2449179;-45.120503652039325
1739209882.2449267;-45.120503652039325
1739209882.2449355;-38.13080360867914
1739209882.2449443;-38.13080360867914
1739209882.2449532;-38.13080360867914
1739209882.244962;-45.120503652039325
1739209882.2449708;-45.120503652039325
1739209882.2449796;-38.13080360867914
1739209882.2449884;-33.981070128970906
1739209882.2449973;-45.120503652039325
1739209882.245006;-45.120503652039325
1739209882.245015;-45.120503652039325
1739209882.245024;-45.120503652039325
1739209882.2450328;-38.13080360867914
1739209882.2450416;-38.13080360867914
1739209882.2450504;-45.120503652039325
1739209882.2450593;-45.120503652039325
1739209882.245068;-45.120503652039325
1739209882.245077;-45.120503652039325
1739209882.2450857;-45.120503652039325
1739209882.2450945;-32.816014438256545
1739209882.2451034;-32.816014438256545
1739209882.2451122;-45.120503652039325
1739209882.245121;-45.120503652039325
1739209882.2451298;-38.13080360867914
1739209882.2451386;-35.57807855764607
1739209882.2451475;-38.13080360867914
1739209882.2451563;-38.13080360867914
1739209882.245165;-31.141103565318915
1739209882.2451742;-38.13080360867914
1739209882.245183;-38.13080360867914
1739209882.2451918;-45.120503652039325
1739209882.2452006;-45.120503652039325
1739209882.2452095;-45.120503652039325
1739209882.2452183;-38.13080360867914
1739209882.245227;-45.120503652039325
1739209882.245236;-30.49652367304973
1739209882.2452447;-38.13080360867914
1739209882.2452536;-45.120503652039325
1739209882.2452624;-45.120503652039325
1739209882.2452712;-38.13080360867914
1739209882.24528;-35.57807855764607
1739209882.2452888;-45.120503652039325
1739209882.2452977;-38.13080360867914
1739209882.2453065;-31.141103565318915
1739209882.2453153;-45.120503652039325
1739209882.2453241;-33.981070128970906
1739209882.2453332;-38.13080360867914
1739209882.245342;-38.13080360867914
1739209882.2453508;-38.13080360867914
1739209882.2453597;-35.57807855764607
1739209882.2453685;-38.13080360867914
1739209882.2453773;-33.981070128970906
1739209882.2453861;-38.13080360867914
1739209882.245395;-45.120503652039325
1739209882.2454038;-35.57807855764607
1739209882.2454126;-38.13080360867914
1739209882.2454214;-45.120503652039325
1739209882.2454302;-45.120503652039325
1739209882.245439;-38.13080360867914
1739209882.2454479;-33.981070128970906
1739209882.2454567;-38.13080360867914
1739209882.2454655;-45.120503652039325
1739209882.2454743;-38.13080360867914
1739209882.2454834;-38.13080360867914
1739209882.2454922;-45.120503652039325
1739209882.245501;-45.120503652039325
1739209882.2455099;-45.120503652039325
1739209882.2455187;-45.120503652039325
1739209882.2455275;-45.120503652039325
1739209882.2455363;-45.120503652039325
1739209882.2455451;-38.13080360867914
1739209882.245554;-38.13080360867914
1739209882.2455628;-45.120503652039325
1739209882.2455716;-38.13080360867914
1739209882.2455804;-38.13080360867914
1739209882.2455893;-45.120503652039325
1739209882.245598;-45.120503652039325
1739209882.245607;-38.13080360867914
1739209882.2456157;-38.13080360867914
1739209882.2456245;-38.13080360867914
1739209882.2456336;-45.120503652039325
1739209882.2456424;-38.13080360867914
1739209882.2456512;-35.57807855764607
1739209882.24566;-38.13080360867914
1739209882.245669;-45.120503652039325
1739209882.2456777;-38.13080360867914
1739209882.2456865;-38.13080360867914
1739209882.2456954;-38.13080360867914
1739209882.2457042;-45.120503652039325
1739209882.245713;-45.120503652039325
1739209882.2457218;-38.13080360867914
1739209882.2457306;-35.57807855764607
1739209882.2457395;-31.141103565318893
1739209882.2457483;-38.13080360867914
1739209882.245757;-35.57807855764607
1739209882.245766;-38.13080360867914
1739209882.2457747;-32.816014438256545
1739209882.2457836;-38.13080360867914
1739209882.2457926;-38.13080360867914
1739209882.2458014;-33.981070128970906
1739209882.2458103;-32.81601443825658
1739209882.245819;-45.120503652039325
1739209882.245828;-38.13080360867914
1739209882.2458367;-45.120503652039325
1739209882.2458456;-45.120503652039325
1739209882.2458544;-38.13080360867914
1739209882.2458632;-38.13080360867914
1739209882.245872;-38.13080360867914
1739209882.2458808;-29.438486411369333
1739209882.2458897;-38.13080360867914
1739209882.2458985;-45.120503652039325
1739209882.2459073;-38.13080360867914
1739209882.2459161;-45.120503652039325
1739209882.245925;-45.120503652039325
1739209882.2459338;-38.13080360867914
1739209882.2459428;-38.13080360867914
1739209882.2459517;-45.120503652039325
1739209882.2459605;-38.13080360867914
1739209882.2459693;-35.57807855764607
1739209882.245978;-38.13080360867914
1739209882.245987;-38.13080360867914
1739209882.2459958;-38.13080360867914
1739209882.2460046;-45.120503652039325
1739209882.2460134;-38.13080360867914
1739209882.2460222;-45.120503652039325
1739209882.246031;-38.13080360867914
1739209882.2460399;-45.120503652039325
1739209882.2460487;-45.120503652039325
1739209882.2460575;-45.120503652039325
1739209882.2460663;-45.120503652039325
1739209882.2460752;-45.120503652039325
1739209882.246084;-38.13080360867914
1739209882.246093;-38.13080360867914
1739209882.2461019;-38.13080360867914
1739209882.2461107;-45.120503652039325
1739209882.2461195;-45.120503652039325
1739209882.2461283;-45.120503652039325
1739209882.2461371;-38.13080360867914
1739209882.246146;-35.57807855764607
1739209882.2461548;-33.981070128970906
1739209882.2461636;-45.120503652039325
1739209882.2461724;-38.13080360867914
1739209882.2461812;-38.13080360867914
1739209882.24619;-45.120503652039325
1739209882.246199;-45.120503652039325
1739209882.2462077;-38.13080360867914
1739209882.2462165;-35.57807855764607
1739209882.2462254;-38.13080360867914
1739209882.2462342;-38.13080360867914
1739209882.246243;-38.13080360867914
1739209882.246252;-35.57807855764607
1739209882.246261;-33.981070128970906
1739209882.2462697;-45.120503652039325
1739209882.2462785;-38.13080360867914
1739209882.2462873;-38.13080360867914
1739209882.2462962;-45.120503652039325
1739209882.246305;-38.13080360867914
1739209882.2463138;-38.13080360867914
1739209882.2463226;-38.13080360867914
1739209882.2463315;-38.13080360867914
1739209882.2463403;-35.57807855764607
1739209882.246349;-38.13080360867914
1739209882.246358;-38.13080360867914
1739209882.2463667;-38.13080360867914
1739209882.2463756;-35.57807855764607
1739209882.2463844;-33.981070128970906
1739209882.2463932;-45.120503652039325
1739209882.2464023;-38.13080360867914
1739209882.246411;-33.981070128970906
1739209882.24642;-45.120503652039325
1739209882.2464287;-38.13080360867914
1739209882.2464375;-38.13080360867914
1739209882.2464464;-35.57807855764607
1739209882.2464552;-33.981070128970906
1739209882.246464;-38.13080360867914
1739209882.2464728;-38.13080360867914
1739209882.2464817;-35.57807855764607
1739209882.2464905;-38.13080360867914
1739209882.2464993;-45.120503652039325
1739209882.2465081;-45.120503652039325
1739209882.246517;-38.13080360867914
1739209882.2465258;-38.13080360867914
1739209882.2465346;-45.120503652039325
1739209882.2465434;-45.120503652039325
1739209882.2465525;-33.981070128970906
1739209882.2465613;-33.981070128970906
1739209882.24657;-45.120503652039325
1739209882.246579;-38.13080360867914
1739209882.2465878;-35.57807855764607
1739209882.2465966;-38.13080360867914
1739209882.2466054;-38.13080360867914
1739209882.2466142;-38.13080360867914
1739209882.246623;-45.120503652039325
1739209882.2466319;-38.13080360867914
1739209882.2466407;-38.13080360867914
1739209882.2466495;-38.13080360867914
1739209882.2466583;-45.120503652039325
1739209882.2466671;-31.141103565318915
1739209882.246676;-32.816014438256545
1739209882.2466848;-38.13080360867914
1739209882.2466936;-45.120503652039325
1739209882.2467024;-38.13080360867914
1739209882.2467115;-35.57807855764607
1739209882.2467203;-38.13080360867914
1739209882.2467291;-35.57807855764607
1739209882.246738;-31.14110356531892
1739209882.2467468;-38.13080360867914
1739209882.2467556;-38.13080360867914
1739209882.2467644;-45.120503652039325
1739209882.2467732;-45.120503652039325
1739209882.246782;-38.13080360867914
1739209882.246791;-38.13080360867914
1739209882.2467997;-45.120503652039325
1739209882.2468085;-33.981070128970906
1739209882.2468174;-32.816014438256545
1739209882.2468262;-38.13080360867914
1739209882.246835;-45.120503652039325
1739209882.2468438;-38.13080360867914
1739209882.2468526;-32.816014438256545
1739209882.2468617;-45.120503652039325
1739209882.2468705;-45.120503652039325
1739209882.2468793;-45.120503652039325
1739209882.2468882;-38.13080360867914
1739209882.246897;-38.13080360867914
1739209882.2469058;-45.120503652039325
1739209882.2469146;-38.13080360867914
1739209882.2469234;-35.57807855764607
1739209882.2469323;-45.120503652039325
1739209882.246941;-45.120503652039325
1739209882.24695;-33.981070128970906
1739209882.2469587;-32.816014438256545
1739209882.2469676;-38.13080360867914
1739209882.2469764;-45.120503652039325
1739209882.2469852;-38.13080360867914
1739209882.246994;-38.13080360867914
1739209882.2470028;-45.120503652039325
1739209882.247012;-45.120503652039325
1739209882.2470207;-45.120503652039325
1739209882.2470295;-45.120503652039325
1739209882.2470384;-45.120503652039325
1739209882.2470472;-45.120503652039325
1739209882.247056;-38.13080360867914
1739209882.2470648;-38.13080360867914
1739209882.2470737;-38.13080360867914
1739209882.2470825;-38.13080360867914
1739209882.2470913;-45.120503652039325
1739209882.2471;-38.13080360867914
1739209882.247109;-38.13080360867914
1739209882.2471178;-45.120503652039325
1739209882.2471266;-38.13080360867914
1739209882.2471354;-38.13080360867914
1739209882.2471442;-38.13080360867914
1739209882.247153;-45.120503652039325
1739209882.2471619;-32.816014438256545
1739209882.247171;-26.487275050834715
1739209882.2471797;-45.120503652039325
1739209882.2471886;-38.13080360867914
1739209882.2471974;-35.57807855764607
1739209882.2472062;-35.57807855764607
1739209882.247215;-45.120503652039325
1739209882.2472239;-45.120503652039325
1739209882.2472327;-45.120503652039325
1739209882.2472415;-45.120503652039325
1739209882.2485414;-38.13080360867914
1739209882.248545;-45.120503652039325
1739209882.2485483;-33.981070128970906
1739209882.2485518;-38.13080360867914
1739209882.2485554;-38.13080360867914
1739209882.248559;-45.120503652039325
1739209882.2485626;-38.13080360867914
1739209882.2485662;-45.120503652039325
1739209882.2485695;-45.120503652039325
1739209882.248573;-35.57807855764607
1739209882.2485766;-31.141103565318915
1739209882.2485802;-38.13080360867914
1739209882.2485838;-45.120503652039325
1739209882.2485871;-38.13080360867914
1739209882.2485907;-35.57807855764607
1739209882.2485943;-35.57807855764607
1739209882.2485979;-38.13080360867914
1739209882.2486014;-35.57807855764607
1739209882.248605;-32.816014438256545
1739209882.2486084;-45.120503652039325
1739209882.248612;-33.981070128970906
1739209882.2486155;-38.13080360867914
1739209882.248619;-45.120503652039325
1739209882.2486227;-38.13080360867914
1739209882.248626;-45.120503652039325
1739209882.2486296;-38.13080360867914
1739209882.2486331;-33.981070128970906
1739209882.2486367;-32.816014438256545
1739209882.2486403;-38.13080360867914
1739209882.2486439;-38.13080360867914
1739209882.2486472;-45.120503652039325
1739209882.2486508;-45.120503652039325
1739209882.2486544;-33.981070128970906
1739209882.248658;-38.13080360867914
1739209882.2486615;-35.57807855764607
1739209882.2486649;-32.816014438256545
1739209882.2486684;-45.120503652039325
1739209882.248672;-33.981070128970906
1739209882.2486756;-35.57807855764607
1739209882.2486792;-45.120503652039325
1739209882.2486827;-45.120503652039325
1739209882.248686;-38.13080360867914
1739209882.2486897;-38.13080360867914
1739209882.2486932;-38.13080360867914
1739209882.2486968;-38.13080360867914
1739209882.2487004;-38.13080360867914
1739209882.2487037;-38.13080360867914
1739209882.2487073;-45.120503652039325
1739209882.2487109;-45.120503652039325
1739209882.2487144;-45.120503652039325
1739209882.248718;-38.13080360867914
1739209882.2487216;-38.13080360867914
1739209882.248725;-45.120503652039325
1739209882.2487285;-45.120503652039325
1739209882.248732;-38.13080360867914
1739209882.2487357;-45.120503652039325
1739209882.2487392;-45.120503652039325
1739209882.2487426;-45.120503652039325
1739209882.2487462;-31.141103565318915
1739209882.2487497;-38.13080360867914
1739209882.2487533;-38.13080360867914
1739209882.248757;-35.57807855764607
1739209882.2487602;-33.981070128970906
1739209882.2487638;-38.13080360867914
1739209882.2487674;-38.13080360867914
1739209882.248771;-38.13080360867914
1739209882.2487745;-45.120503652039325
1739209882.248778;-38.13080360867914
1739209882.2487814;-38.13080360867914
1739209882.248785;-45.120503652039325
1739209882.2487886;-45.120503652039325
1739209882.2487922;-32.816014438256545
1739209882.2487957;-38.13080360867914
1739209882.248799;-45.120503652039325
1739209882.2488027;-38.13080360867914
1739209882.2488062;-35.57807855764607
1739209882.2488098;-38.13080360867914
1739209882.2488134;-45.120503652039325
1739209882.248817;-45.120503652039325
1739209882.2488203;-45.120503652039325
1739209882.248824;-45.120503652039325
1739209882.2488275;-45.120503652039325
1739209882.248831;-38.13080360867914
1739209882.2488346;-38.13080360867914
1739209882.248838;-45.120503652039325
1739209882.2488415;-45.120503652039325
1739209882.248845;-33.981070128970906
1739209882.2488487;-33.981070128970906
1739209882.2488523;-45.120503652039325
1739209882.2488558;-45.120503652039325
1739209882.2488592;-45.120503652039325
1739209882.2488627;-30.49652367304973
1739209882.2488663;-38.13080360867914
1739209882.24887;-45.120503652039325
1739209882.2488735;-38.13080360867914
1739209882.2488768;-32.816014438256545
1739209882.2488804;-33.981070128970906
1739209882.248884;-45.120503652039325
1739209882.2488875;-45.120503652039325
1739209882.248891;-45.120503652039325
1739209882.2488947;-45.120503652039325
1739209882.248898;-45.120503652039325
1739209882.2489016;-45.120503652039325
1739209882.2489052;-45.120503652039325
1739209882.2489088;-38.13080360867914
1739209882.2489123;-45.120503652039325
1739209882.2489157;-38.13080360867914
1739209882.2489192;-38.13080360867914
1739209882.2489228;-45.120503652039325
1739209882.2489264;-45.120503652039325
1739209882.24893;-45.120503652039325
1739209882.2489336;-38.13080360867914
1739209882.248937;-38.13080360867914
1739209882.2489405;-38.13080360867914
1739209882.248944;-38.13080360867914
1739209882.2489476;-30.49652367304973
1739209882.2489512;-33.981070128970906
1739209882.2489545;-45.120503652039325
1739209882.248958;-45.120503652039325
1739209882.2489617;-45.120503652039325
1739209882.2489653;-45.120503652039325
1739209882.2489688;-38.13080360867914
1739209882.2489724;-45.120503652039325
1739209882.2489758;-38.13080360867914
1739209882.2489793;-45.120503652039325
1739209882.248983;-45.120503652039325
1739209882.2489865;-38.13080360867914
1739209882.24899;-38.13080360867914
1739209882.2489934;-45.120503652039325
1739209882.248997;-45.120503652039325
1739209882.2490005;-45.120503652039325
1739209882.2490041;-31.141103565318915
1739209882.2490077;-28.992665084841942
1739209882.2490113;-38.13080360867914
1739209882.2490146;-38.13080360867914
