CAN Message; 0x1a7:0000e4c274b67cad
1739209878.6832218;-30.49652367304973
1739209878.6832247;-29.438486411369333
1739209878.6832273;-38.13080360867914
1739209878.6832302;-33.981070128970906
1739209878.6832328;-45.120503652039325
1739209878.6832356;-38.13080360867914
1739209878.6832383;-38.13080360867914
1739209878.6832411;-33.981070128970906
1739209878.6832438;-28.992665084841942
1739209878.6832466;-26.991370085610768
1739209878.6832492;-23.75329798047523
1739209878.6832519;-28.21854285175415
1739209878.6832547;-45.120503652039325
1739209878.6832573;-33.981070128970906
1739209878.6832602;-33.981070128970956
1739209878.6832628;-45.120503652039325
1739209878.6832657;-45.120503652039325
1739209878.6832683;-45.120503652039325
1739209878.6832712;-45.120503652039325
1739209878.6832738;-45.120503652039325
1739209878.6832767;-38.13080360867914
1739209878.6832793;-38.13080360867914
1739209878.6832821;-31.141103565318893
1739209878.6832848;-38.13080360867914
1739209878.6832874;-45.120503652039325
1739209878.6832902;-38.13080360867914
1739209878.6832929;-45.120503652039325
1739209878.6832957;-38.13080360867914
1739209878.6832983;-45.120503652039325
1739209878.6833012;-38.13080360867914
1739209878.6833038;-38.13080360867914
1739209878.6833067;-38.13080360867914
1739209878.6833093;-45.120503652039325
1739209878.6833122;-45.120503652039325
1739209878.6833148;-45.120503652039325
1739209878.6833174;-38.13080360867914
1739209878.6833203;-32.816014438256545
1739209878.683323;-38.13080360867914
1739209878.6833258;-38.13080360867914
1739209878.6833284;-45.120503652039325
1739209878.6833313;-45.120503652039325
1739209878.6833339;-45.120503652039325
1739209878.6833367;-38.13080360867914
1739209878.6833394;-45.120503652039325
1739209878.6833422;-38.13080360867914
1739209878.6833448;-45.120503652039325
1739209878.6833477;-30.49652367304973
1739209878.6833503;-31.141103565318893
1739209878.683353;-38.13080360867914
1739209878.6833558;-38.13080360867914
1739209878.6833584;-33.981070128970906
1739209878.6833613;-35.57807855764607
1739209878.683364;-38.13080360867914
1739209878.6833668;-33.981070128970906
1739209878.6833694;-45.120503652039325
1739209878.6833723;-45.120503652039325
1739209878.683375;-38.13080360867914
1739209878.6833777;-38.13080360867914
1739209878.6833804;-45.120503652039325
1739209878.6833832;-45.120503652039325
1739209878.6833858;-38.13080360867914
1739209878.6833885;-38.13080360867914
1739209878.6833913;-45.120503652039325
1739209878.683394;-45.120503652039325
1739209878.6833968;-45.120503652039325
1739209878.6833994;-45.120503652039325
1739209878.6834023;-45.120503652039325
1739209878.683405;-38.13080360867914
1739209878.6834078;-45.120503652039325
1739209878.6834104;-45.120503652039325
1739209878.6834133;-28.58837851428586
1739209878.683416;-28.58837851428586
1739209878.6834188;-38.13080360867914
1739209878.6834214;-45.120503652039325
1739209878.683424;-45.120503652039325
1739209878.6834269;-38.13080360867914
1739209878.6834295;-38.13080360867914
1739209878.6834323;-32.816014438256545
1739209878.683435;-38.13080360867914
1739209878.6834378;-30.49652367304976
1739209878.6834404;-32.816014438256545
1739209878.6834433;-38.13080360867914
1739209878.683446;-45.120503652039325
1739209878.6834488;-38.13080360867914
1739209878.6834514;-38.13080360867914
1739209878.683454;-33.981070128970906
1739209878.683457;-33.981070128970906
1739209878.6834595;-28.992665084841942
1739209878.6834624;-32.816014438256545
1739209878.683465;-38.13080360867914
1739209878.6834679;-38.13080360867914
1739209878.6834705;-35.57807855764607
1739209878.6834733;-45.120503652039325
1739209878.683476;-38.13080360867914
1739209878.6834788;-45.120503652039325
1739209878.6834815;-45.120503652039325
1739209878.6834843;-45.120503652039325
1739209878.683487;-45.120503652039325
1739209878.6834896;-32.816014438256545
1739209878.6834924;-45.120503652039325
1739209878.683495;-35.57807855764607
1739209878.683498;-31.141103565318893
1739209878.6835005;-31.141103565318915
1739209878.6835034;-38.13080360867914
1739209878.683506;-33.981070128970906
1739209878.6835089;-38.13080360867914
1739209878.6835115;-28.992665084841942
1739209878.6835144;-25.826314394896357
1739209878.683517;-32.81601443825658
1739209878.6835198;-28.218542851754165
1739209878.6835225;-25.826314394896354
1739209878.683525;-31.141103565318893
1739209878.683528;-38.13080360867914
1739209878.6835306;-28.992665084841942
1739209878.6835334;-45.120503652039325
1739209878.683536;-33.981070128970906
1739209878.683539;-31.141103565318915
1739209878.6835415;-45.120503652039325
1739209878.6835444;-38.13080360867914
1739209878.683547;-38.13080360867914
1739209878.68355;-29.438486411369333
1739209878.6835525;-45.120503652039325
1739209878.6835554;-38.13080360867914
1739209878.683558;-33.981070128970956
1739209878.6835606;-29.438486411369333
1739209878.6835635;-25.826314394896354
1739209878.683566;-31.141103565318943
1739209878.683569;-26.487275050834725
1739209878.6835716;-33.981070128970906
1739209878.6835744;-28.992665084841942
1739209878.683577;-45.120503652039325
1739209878.68358;-27.8777449560314
1739209878.6835825;-32.81601443825658
1739209878.6835854;-33.981070128970956
1739209878.683588;-25.62660358559016
1739209878.6835907;-26.991370085610736
1739209878.6835935;-31.141103565318915
1739209878.6835961;-33.981070128970906
1739209878.683599;-33.981070128970956
1739209878.6836016;-31.141103565318893
1739209878.6836045;-45.120503652039325
1739209878.683607;-33.981070128970906
1739209878.68361;-31.141103565318915
1739209878.6836126;-33.981070128970956
1739209878.6836154;-38.13080360867914
1739209878.683618;-31.141103565318915
1739209878.683621;-38.13080360867914
1739209878.6836236;-28.218542851754165
1739209878.6836262;-33.981070128970906
1739209878.683629;-38.13080360867914
1739209878.6836317;-32.81601443825658
1739209878.6836345;-30.49652367304973
1739209878.6836371;-28.58837851428586
1739209878.68364;-28.992665084841942
1739209878.6836426;-31.141103565318943
1739209878.6836455;-45.120503652039325
1739209878.683648;-31.141103565318893
1739209878.683651;-35.57807855764607
1739209878.6836536;-38.13080360867914
1739209878.6836565;-31.141103565318915
1739209878.683659;-38.13080360867914
1739209878.6836617;-27.267205301931607
1739209878.6836646;-25.62660358559016
1739209878.6836672;-26.035653463252796
1739209878.68367;-29.438486411369354
1739209878.6836727;-28.218542851754165
1739209878.6836755;-27.8777449560314
1739209878.6836782;-31.141103565318893
1739209878.683681;-28.992665084841942
1739209878.6836836;-38.13080360867914
1739209878.6836865;-27.8777449560314
1739209878.683689;-38.13080360867914
1739209878.683692;-26.487275050834715
1739209878.6836946;-38.13080360867914
1739209878.6836972;-27.267205301931607
1739209878.6837;-38.13080360867914
1739209878.6837027;-31.141103565318915
1739209878.6837056;-30.49652367304973
1739209878.6837082;-38.13080360867914
1739209878.683711;-38.13080360867914
1739209878.6837137;-31.141103565318915
1739209878.6837165;-28.58837851428586
1739209878.6837192;-28.588378514285886
1739209878.683722;-45.120503652039325
1739209878.6837246;-28.992665084841942
1739209878.6837273;-32.81601443825658
1739209878.6837301;-24.292649948874775
1739209878.6837327;-24.746238672633048
1739209878.6837356;-26.991370085610722
1739209878.6837382;-25.826314394896354
1739209878.683741;-28.992665084841942
1739209878.6837437;-45.120503652039325
1739209878.6837466;-28.58837851428586
1739209878.6837492;-31.141103565318893
1739209878.683752;-25.252786309376837
1739209878.6837547;-33.981070128970956
1739209878.6837575;-31.141103565318915
1739209878.6837602;-28.992665084841942
1739209878.6837673;-26.035653463252824
1739209878.6837745;-28.58837851428586
1739209878.6837816;-30.49652367304973
1739209878.6837888;-33.981070128970956
1739209878.6837962;-31.141103565318915
1739209878.6838033;-25.62660358559016
1739209878.6838105;-38.13080360867914
1739209878.6838176;-26.487275050834715
1739209878.6838248;-26.991370085610722
1739209878.683832;-33.981070128970956
1739209878.683839;-20.954098578656478
1739209878.6838462;-26.487275050834715
1739209878.6838534;-33.981070128970906
1739209878.6838608;-38.13080360867914
1739209878.683868;-29.438486411369333
1739209878.683875;-45.120503652039325
1739209878.6838822;-31.141103565318893
1739209878.6838894;-31.14110356531892
1739209878.6838965;-32.81601443825658
1739209878.6839037;-31.141103565318943
1739209878.6839108;-28.992665084841942
1739209878.6839182;-30.49652367304973
1739209878.6839254;-38.13080360867914
1739209878.6839325;-27.877744956031417
1739209878.6839397;-31.141103565318915
1739209878.6839468;-25.826314394896357
1739209878.683954;-33.981070128970956
1739209878.6839612;-32.81601443825658
1739209878.6839683;-31.141103565318915
1739209878.6839755;-30.49652367304973
1739209878.6839828;-31.141103565318943
1739209878.68399;-31.14110356531892
1739209878.6839972;-28.992665084841942
1739209878.6840043;-32.81601443825658
1739209878.6840115;-23.38864096791655
1739209878.6840186;-24.589719217205094
1739209878.6840258;-33.981070128970906
1739209878.684033;-28.58837851428586
1739209878.68404;-38.13080360867914
1739209878.6840475;-33.981070128970906
1739209878.6840546;-38.13080360867914
1739209878.6840618;-45.120503652039325
1739209878.684069;-45.120503652039325
1739209878.684076;-28.992665084841967
1739209878.6840832;-30.49652367304976
1739209878.6840904;-26.991370085610722
1739209878.6840975;-30.49652367304973
1739209878.684105;-45.120503652039325
1739209878.684112;-32.816014438256545
1739209878.6841192;-35.57807855764607
1739209878.6841264;-24.292649948874775
1739209878.6841335;-33.981070128970906
1739209878.6841407;-30.49652367304976
1739209878.6841478;-38.13080360867914
1739209878.684155;-32.81601443825658
1739209878.6841621;-33.981070128970956
1739209878.6841695;-29.438486411369347
1739209878.6841767;-32.816014438256545
1739209878.6841838;-30.49652367304976
1739209878.684191;-28.58837851428586
1739209878.6841981;-27.267205301931607
1739209878.6842053;-38.13080360867914
1739209878.6842124;-38.13080360867914
1739209878.6842196;-45.120503652039325
1739209878.6842268;-38.13080360867914
1739209878.6842341;-38.13080360867914
1739209878.6842413;-32.816014438256545
1739209878.6842484;-31.141103565318915
1739209878.6842556;-38.13080360867914
1739209878.6842628;-45.120503652039325
1739209878.68427;-38.13080360867914
1739209878.684277;-45.120503652039325
1739209878.6842842;-26.991370085610722
1739209878.6842916;-30.49652367304973
1739209878.6842988;-45.120503652039325
1739209878.684306;-32.816014438256545
1739209878.684313;-31.141103565318943
1739209878.6843202;-28.218542851754165
1739209878.6843274;-29.438486411369333
1739209878.6843345;-31.141103565318915
1739209878.6843417;-38.13080360867914
1739209878.6843488;-31.141103565318915
1739209878.6843562;-45.120503652039325
1739209878.6843634;-31.141103565318915
1739209878.6843705;-45.120503652039325
1739209878.6843777;-38.13080360867914
1739209878.6843848;-25.62660358559016
1739209878.684392;-28.21854285175415
1739209878.6843991;-28.992665084841942
1739209878.6844063;-32.816014438256545
1739209878.6844134;-33.981070128970956
1739209878.6844208;-45.120503652039325
1739209878.684428;-33.981070128970906
1739209878.6844351;-33.981070128970906
1739209878.6844423;-26.991370085610736
1739209878.6844494;-38.13080360867914
1739209878.6844566;-38.13080360867914
1739209878.6844637;-27.267205301931607
1739209878.684471;-33.981070128970906
1739209878.6844783;-29.438486411369354
1739209878.6844854;-27.267205301931607
1739209878.6844926;-24.746238672633048
1739209878.6844997;-27.877744956031414
1739209878.684507;-33.981070128970956
1739209878.684514;-28.992665084841942
1739209878.6845212;-29.438486411369333
1739209878.6845284;-28.58837851428586
1739209878.6845355;-33.981070128970956
1739209878.684543;-33.981070128970906
1739209878.68455;-28.992665084841942
1739209878.6845572;-33.981070128970906
1739209878.6845644;-45.120503652039325
1739209878.6845715;-30.49652367304976
1739209878.6845787;-28.58837851428586
1739209878.6845858;-45.120503652039325
1739209878.684593;-33.981070128970906
1739209878.6846;-45.120503652039325
1739209878.6846075;-33.981070128970906
1739209878.6846147;-28.992665084841942
1739209878.6846218;-33.981070128970956
1739209878.684629;-45.120503652039325
1739209878.684636;-38.13080360867914
1739209878.6846433;-38.13080360867914
1739209878.6846504;-35.57807855764607
1739209878.6846576;-38.13080360867914
1739209878.684665;-30.49652367304973
1739209878.684672;-32.816014438256545
1739209878.6846793;-38.13080360867914
1739209878.6846864;-38.13080360867914
1739209878.6846936;-38.13080360867914
1739209878.6847007;-45.120503652039325
1739209878.6847079;-45.120503652039325
1739209878.684715;-31.141103565318915
1739209878.6847222;-28.58837851428586
1739209878.6847296;-45.120503652039325
1739209878.6847367;-38.13080360867914
1739209878.684744;-45.120503652039325
1739209878.684751;-38.13080360867914
1739209878.6847582;-35.57807855764607
1739209878.6847653;-31.141103565318915
1739209878.6847725;-45.120503652039325
1739209878.6847796;-28.992665084841942
1739209878.6847868;-38.13080360867914
1739209878.6847942;-30.49652367304973
1739209878.6848013;-25.62660358559016
1739209878.6848085;-35.57807855764607
1739209878.6848156;-38.13080360867914
1739209878.6848228;-45.120503652039325
1739209878.68483;-27.8777449560314
1739209878.684837;-25.826314394896357
1739209878.6848443;-33.981070128970956
1739209878.6848516;-33.981070128970906
1739209878.6848588;-31.141103565318943
1739209878.684866;-32.81601443825658
1739209878.684873;-26.991370085610722
1739209878.6848803;-38.13080360867914
1739209878.6848874;-38.13080360867914
1739209878.6848946;-33.981070128970906
1739209878.6849017;-26.487275050834715
1739209878.6849089;-45.120503652039325
1739209878.6849163;-45.120503652039325
1739209878.6849234;-45.120503652039325
1739209878.6849306;-45.120503652039325
1739209878.6849377;-38.13080360867914
1739209878.6849449;-45.120503652039325
1739209878.684952;-45.120503652039325
1739209878.6849592;-45.120503652039325
1739209878.6849663;-33.981070128970906
1739209878.6849735;-32.816014438256545
1739209878.6849809;-38.13080360867914
1739209878.684988;-45.120503652039325
1739209878.6849952;-38.13080360867914
1739209878.6850023;-29.438486411369333
1739209878.6850095;-45.120503652039325
1739209878.6850166;-45.120503652039325
1739209878.6850238;-45.120503652039325
1739209878.685031;-45.120503652039325
1739209878.6850383;-38.13080360867914
1739209878.6850455;-32.816014438256545
1739209878.6850526;-45.120503652039325
1739209878.6850598;-38.13080360867914
1739209878.685067;-38.13080360867914
1739209878.685074;-38.13080360867914
1739209878.6850812;-35.57807855764607
1739209878.6850884;-45.120503652039325
1739209878.6850955;-45.120503652039325
1739209878.685103;-38.13080360867914
1739209878.68511;-38.13080360867914
1739209878.6851172;-27.8777449560314
1739209878.6851244;-45.120503652039325
1739209878.6851315;-35.57807855764607
1739209878.6851387;-38.13080360867914
1739209878.6851459;-45.120503652039325
1739209878.685153;-45.120503652039325
1739209878.6851602;-35.57807855764607
1739209878.6851676;-38.13080360867914
1739209878.6851747;-38.13080360867914
1739209878.6851819;-45.120503652039325
1739209878.685189;-45.120503652039325
1739209878.6851962;-45.120503652039325
1739209878.6852033;-45.120503652039325
1739209878.6852105;-38.13080360867914
1739209878.6852176;-45.120503652039325
1739209878.685225;-38.13080360867914
1739209878.6852322;-29.438486411369333
1739209878.6852393;-33.981070128970906
1739209878.6852465;-45.120503652039325
1739209878.6852536;-45.120503652039325
1739209878.6852608;-38.13080360867914
1739209878.685268;-38.13080360867914
1739209878.685275;-38.13080360867914
1739209878.6852822;-45.120503652039325
1739209878.6852896;-45.120503652039325
1739209878.6852968;-38.13080360867914
1739209878.685304;-32.816014438256545
1739209878.685311;-38.13080360867914
1739209878.6853182;-45.120503652039325
1739209878.6853254;-38.13080360867914
1739209878.6853325;-38.13080360867914
1739209878.6853397;-38.13080360867914
1739209878.6853468;-45.120503652039325
1739209878.6853542;-45.120503652039325
1739209878.6853614;-45.120503652039325
1739209878.6853685;-38.13080360867914
1739209878.6853757;-38.13080360867914
1739209878.6853828;-45.120503652039325
1739209878.68539;-45.120503652039325
1739209878.6853971;-38.13080360867914
1739209878.6854043;-26.991370085610736
1739209878.6854117;-32.816014438256545
1739209878.6854188;-45.120503652039325
1739209878.685426;-38.13080360867914
1739209878.6854331;-35.57807855764607
1739209878.6854403;-45.120503652039325
1739209878.6854475;-45.120503652039325
1739209878.6854546;-33.981070128970906
1739209878.6854618;-38.13080360867914
1739209878.685469;-45.120503652039325
1739209878.6854763;-32.816014438256545
1739209878.6854835;-38.13080360867914
1739209878.6854906;-45.120503652039325
1739209878.6854978;-38.13080360867914
1739209878.685505;-38.13080360867914
1739209878.685512;-38.13080360867914
1739209878.6855192;-38.13080360867914
1739209878.6855264;-38.13080360867914
1739209878.6855335;-45.120503652039325
1739209878.685541;-45.120503652039325
1739209878.685548;-45.120503652039325
1739209878.6855552;-45.120503652039325
1739209878.6855624;-38.13080360867914
1739209878.6855695;-45.120503652039325
1739209878.6855767;-38.13080360867914
1739209878.6855838;-45.120503652039325
1739209878.685591;-45.120503652039325
1739209878.6855984;-45.120503652039325
1739209878.6856055;-35.57807855764607
1739209878.6856127;-35.57807855764607
1739209878.6856198;-45.120503652039325
1739209878.685627;-45.120503652039325
1739209878.6856341;-38.13080360867914
1739209878.6856413;-45.120503652039325
1739209878.6856484;-45.120503652039325
1739209878.6856556;-45.120503652039325
1739209878.685663;-45.120503652039325
1739209878.6856701;-45.120503652039325
1739209878.6856773;-38.13080360867914
1739209878.6856844;-38.13080360867914
1739209878.6856916;-45.120503652039325
1739209878.6856987;-35.57807855764607
1739209878.685706;-38.13080360867914
1739209878.685713;-45.120503652039325
1739209878.6857202;-31.141103565318915
1739209878.6857276;-32.816014438256545
1739209878.6857347;-38.13080360867914
1739209878.685742;-38.13080360867914
1739209878.685749;-38.13080360867914
1739209878.6857562;-45.120503652039325
1739209878.6857634;-38.13080360867914
1739209878.6857705;-38.13080360867914
1739209878.6857777;-45.120503652039325
1739209878.6857848;-38.13080360867914
1739209878.6857922;-45.120503652039325
1739209878.6857994;-45.120503652039325
1739209878.6858065;-38.13080360867914
1739209878.6858137;-38.13080360867914
1739209878.6858208;-45.120503652039325
1739209878.685828;-45.120503652039325
1739209878.6858351;-35.57807855764607
1739209878.6858423;-38.13080360867914
1739209878.6858497;-45.120503652039325
1739209878.6858568;-38.13080360867914
1739209878.685864;-38.13080360867914
1739209878.6858711;-38.13080360867914
1739209878.6858783;-38.13080360867914
1739209878.6858854;-38.13080360867914
1739209878.6858926;-45.120503652039325
1739209878.6858997;-38.13080360867914
1739209878.685907;-35.57807855764607
1739209878.6859143;-38.13080360867914
1739209878.6859214;-38.13080360867914
1739209878.6859286;-38.13080360867914
1739209878.6859357;-45.120503652039325
1739209878.685943;-38.13080360867914
1739209878.68595;-45.120503652039325
1739209878.6859572;-45.120503652039325
1739209878.6859643;-38.13080360867914
1739209878.6859715;-38.13080360867914
1739209878.685979;-45.120503652039325
1739209878.685986;-33.981070128970906
1739209878.6859932;-33.981070128970906
1739209878.6860003;-45.120503652039325
1739209878.6860075;-38.13080360867914
1739209878.6860147;-35.57807855764607
1739209878.6860218;-33.981070128970906
1739209878.686029;-38.13080360867914
1739209878.6860363;-32.816014438256545
1739209878.6860435;-38.13080360867914
1739209878.6860507;-38.13080360867914
1739209878.6860578;-38.13080360867914
1739209878.686065;-35.57807855764607
1739209878.686072;-45.120503652039325
1739209878.6860793;-45.120503652039325
1739209878.6860864;-38.13080360867914
1739209878.6860936;-45.120503652039325
1739209878.686101;-38.13080360867914
1739209878.686108;-38.13080360867914
1739209878.6861153;-45.120503652039325
1739209878.6861224;-38.13080360867914
1739209878.6861296;-38.13080360867914
1739209878.6861367;-38.13080360867914
1739209878.6861439;-45.120503652039325
1739209878.686151;-45.120503652039325
1739209878.6861582;-45.120503652039325
1739209878.6861656;-38.13080360867914
1739209878.6861727;-38.13080360867914
1739209878.6861799;-32.816014438256545
1739209878.686187;-38.13080360867914
1739209878.6861942;-38.13080360867914
1739209878.6862013;-45.120503652039325
1739209878.6862085;-35.57807855764607
1739209878.6862156;-45.120503652039325
1739209878.686223;-38.13080360867914
1739209878.6862302;-35.57807855764607
1739209878.6862373;-45.120503652039325
1739209878.6862445;-33.981070128970906
1739209878.6862516;-38.13080360867914
1739209878.6862588;-45.120503652039325
1739209878.686266;-45.120503652039325
1739209878.686273;-38.13080360867914
1739209878.6862803;-33.981070128970906
1739209878.6862876;-38.13080360867914
1739209878.6862948;-32.816014438256545
1739209878.686302;-38.13080360867914
1739209878.686309;-35.57807855764607
1739209878.6863163;-38.13080360867914
1739209878.6863234;-45.120503652039325
1739209878.6863306;-45.120503652039325
1739209878.6863377;-38.13080360867914
1739209878.6863449;-38.13080360867914
1739209878.6863523;-38.13080360867914
1739209878.6863594;-45.120503652039325
1739209878.6863666;-45.120503652039325
1739209878.6863737;-38.13080360867914
1739209878.6863809;-45.120503652039325
1739209878.686388;-33.981070128970906
1739209878.6863952;-24.746238672633048
1739209878.6864023;-35.57807855764607
1739209878.6864097;-45.120503652039325
1739209878.6864169;-45.120503652039325
1739209878.686424;-30.49652367304973
1739209878.6864312;-38.13080360867914
1739209878.6864383;-45.120503652039325
1739209878.6864455;-45.120503652039325
1739209878.6864526;-33.981070128970956
1739209878.6864598;-45.120503652039325
1739209878.686467;-45.120503652039325
1739209878.6864743;-45.120503652039325
1739209878.6864815;-45.120503652039325
1739209878.6864886;-45.120503652039325
1739209878.6864958;-45.120503652039325
1739209878.686503;-38.13080360867914
1739209878.68651;-32.816014438256545
1739209878.6865172;-38.13080360867914
1739209878.6865244;-45.120503652039325
1739209878.6865315;-38.13080360867914
1739209878.686539;-38.13080360867914
1739209878.686546;-38.13080360867914
1739209878.6865532;-38.13080360867914
1739209878.6865604;-38.13080360867914
1739209878.6865675;-45.120503652039325
1739209878.6865747;-38.13080360867914
1739209878.6865819;-35.57807855764607
1739209878.686589;-38.13080360867914
1739209878.6865964;-45.120503652039325
1739209878.6866035;-45.120503652039325
1739209878.6866107;-45.120503652039325
1739209878.6866179;-38.13080360867914
1739209878.686625;-45.120503652039325
1739209878.6866322;-38.13080360867914
1739209878.6866393;-45.120503652039325
1739209878.6866465;-38.13080360867914
1739209878.6866536;-38.13080360867914
1739209878.686661;-45.120503652039325
1739209878.6866682;-35.57807855764607
1739209878.6866753;-45.120503652039325
1739209878.6866825;-28.21854285175415
1739209878.6866896;-32.816014438256545
1739209878.6866968;-45.120503652039325
1739209878.686704;-38.13080360867914
1739209878.686711;-29.438486411369333
1739209878.6867182;-38.13080360867914
1739209878.6867256;-45.120503652039325
1739209878.6867328;-35.57807855764607
1739209878.68674;-38.13080360867914
1739209878.686747;-45.120503652039325
1739209878.6867542;-38.13080360867914
1739209878.6867614;-45.120503652039325
1739209878.6867685;-45.120503652039325
1739209878.6867757;-45.120503652039325
1739209878.686783;-38.13080360867914
1739209878.6867902;-38.13080360867914
1739209878.6867974;-30.49652367304973
1739209878.6868045;-31.141103565318893
1739209878.6868117;-45.120503652039325
1739209878.6868188;-45.120503652039325
1739209878.686826;-32.816014438256545
1739209878.6868331;-35.57807855764607
1739209878.6868403;-45.120503652039325
1739209878.6868477;-38.13080360867914
1739209878.6868548;-38.13080360867914
1739209878.686862;-45.120503652039325
1739209878.6868691;-35.57807855764607
1739209878.6868763;-38.13080360867914
1739209878.6868834;-38.13080360867914
1739209878.6868906;-38.13080360867914
1739209878.6868978;-45.120503652039325
1739209878.686905;-38.13080360867914
1739209878.6869123;-29.438486411369333
1739209878.6869195;-31.141103565318915
1739209878.6869266;-45.120503652039325
1739209878.6869338;-45.120503652039325
1739209878.686941;-45.120503652039325
1739209878.686948;-45.120503652039325
1739209878.6869552;-45.120503652039325
1739209878.6869624;-38.13080360867914
1739209878.6869698;-35.57807855764607
1739209878.686977;-33.981070128970906
1739209878.686984;-32.816014438256545
1739209878.6869912;-38.13080360867914
1739209878.6869984;-38.13080360867914
1739209878.6870055;-38.13080360867914
1739209878.6870127;-45.120503652039325
1739209878.6870198;-33.981070128970906
1739209878.687027;-45.120503652039325
1739209878.6870344;-45.120503652039325
1739209878.6870415;-45.120503652039325
1739209878.6870487;-38.13080360867914
1739209878.6870558;-45.120503652039325
1739209878.687063;-45.120503652039325
1739209878.6870701;-38.13080360867914
1739209878.6870773;-38.13080360867914
1739209878.6870844;-35.57807855764607
1739209878.6870916;-33.981070128970906
1739209878.687099;-45.120503652039325
1739209878.6871061;-45.120503652039325
1739209878.6871133;-45.120503652039325
1739209878.6871204;-38.13080360867914
1739209878.6871276;-38.13080360867914
1739209878.6871347;-45.120503652039325
1739209878.687142;-38.13080360867914
1739209878.687149;-45.120503652039325
1739209878.6871564;-38.13080360867914
1739209878.6871636;-38.13080360867914
1739209878.6871707;-45.120503652039325
1739209878.687178;-45.120503652039325
1739209878.687185;-38.13080360867914
1739209878.6871922;-45.120503652039325
1739209878.6871994;-45.120503652039325
1739209878.6872065;-45.120503652039325
1739209878.6872137;-45.120503652039325
1739209878.687221;-45.120503652039325
1739209878.6872282;-45.120503652039325
1739209878.6872354;-38.13080360867914
1739209878.6872425;-45.120503652039325
1739209878.6872497;-45.120503652039325
1739209878.6872568;-45.120503652039325
1739209878.687264;-33.981070128970906
1739209878.687271;-38.13080360867914
1739209878.6872783;-45.120503652039325
1739209878.6872857;-38.13080360867914
1739209878.6872928;-33.981070128970906
1739209878.6873;-45.120503652039325
1739209878.6873071;-45.120503652039325
1739209878.6873143;-45.120503652039325
1739209878.6873214;-45.120503652039325
1739209878.6873286;-45.120503652039325
1739209878.6873357;-45.120503652039325
1739209878.6873431;-35.57807855764607
1739209878.6873503;-45.120503652039325
1739209878.6873574;-45.120503652039325
1739209878.6873646;-38.13080360867914
1739209878.6873717;-45.120503652039325
1739209878.687379;-33.981070128970906
1739209878.687386;-32.816014438256545
1739209878.6873932;-35.57807855764607
1739209878.6874003;-38.13080360867914
1739209878.6874077;-38.13080360867914
1739209878.687415;-35.57807855764607
1739209878.687422;-38.13080360867914
1739209878.6874292;-38.13080360867914
1739209878.6874363;-45.120503652039325
1739209878.6874435;-38.13080360867914
1739209878.6874506;-38.13080360867914
1739209878.6874578;-45.120503652039325
1739209878.687465;-45.120503652039325
1739209878.6874723;-45.120503652039325
1739209878.6874795;-38.13080360867914
1739209878.6874866;-38.13080360867914
1739209878.6874938;-45.120503652039325
1739209878.687501;-45.120503652039325
1739209878.687508;-38.13080360867914
1739209878.6875153;-31.141103565318893
1739209878.6875224;-38.13080360867914
1739209878.6875296;-38.13080360867914
1739209878.687537;-38.13080360867914
1739209878.687544;-35.57807855764607
1739209878.6875513;-32.816014438256545
1739209878.6875584;-30.49652367304973
1739209878.6875656;-45.120503652039325
1739209878.6875727;-45.120503652039325
1739209878.6875799;-38.13080360867914
1739209878.687587;-33.981070128970906
1739209878.6875944;-45.120503652039325
1739209878.6876016;-38.13080360867914
1739209878.6876087;-45.120503652039325
1739209878.6876159;-38.13080360867914
1739209878.687623;-45.120503652039325
1739209878.6876302;-38.13080360867914
1739209878.6876373;-38.13080360867914
1739209878.6876445;-45.120503652039325
1739209878.6876516;-45.120503652039325
1739209878.687659;-45.120503652039325
1739209878.6876662;-38.13080360867914
1739209878.6876733;-32.816014438256545
1739209878.6876805;-38.13080360867914
1739209878.6876876;-35.57807855764607
1739209878.6876948;-38.13080360867914
1739209878.687702;-45.120503652039325
1739209878.687709;-38.13080360867914
1739209878.6877162;-45.120503652039325
1739209878.6877236;-35.57807855764607
1739209878.6877308;-33.981070128970906
1739209878.687738;-38.13080360867914
1739209878.687745;-35.57807855764607
1739209878.6877522;-38.13080360867914
1739209878.6877594;-45.120503652039325
1739209878.6877666;-45.120503652039325
1739209878.6877737;-35.57807855764607
1739209878.687781;-38.13080360867914
1739209878.6877882;-33.981070128970956
1739209878.6877954;-38.13080360867914
1739209878.6878026;-45.120503652039325
1739209878.6878097;-45.120503652039325
1739209878.6878169;-45.120503652039325
1739209878.687824;-38.13080360867914
1739209878.6878312;-35.57807855764607
1739209878.6878383;-38.13080360867914
1739209878.6878457;-29.438486411369333
1739209878.6878529;-38.13080360867914
1739209878.68786;-45.120503652039325
1739209878.6878672;-38.13080360867914
1739209878.6878743;-45.120503652039325
1739209878.6878815;-38.13080360867914
1739209878.6878886;-38.13080360867914
1739209878.6878958;-45.120503652039325
1739209878.687903;-38.13080360867914
1739209878.6879103;-45.120503652039325
1739209878.6879175;-35.57807855764607
1739209878.6879246;-33.981070128970906
1739209878.6879318;-45.120503652039325
1739209878.687939;-38.13080360867914
1739209878.687946;-45.120503652039325
1739209878.6879532;-45.120503652039325
1739209878.6879604;-35.57807855764607
1739209878.6879678;-38.13080360867914
1739209878.687975;-35.57807855764607
1739209878.687982;-35.57807855764607
1739209878.6879892;-45.120503652039325
