CAN Message; 0x150:0200e0e349da93dc
1739209793.6291196;-38.13080360867914
1739209793.629123;-38.13080360867914
1739209793.6291265;-35.57807855764607
1739209793.62913;-33.981070128970906
1739209793.6291332;-45.120503652039325
1739209793.6291368;-31.141103565318915
1739209793.6291401;-28.992665084841942
1739209793.6291437;-45.120503652039325
1739209793.629147;-38.13080360867914
1739209793.6291504;-45.120503652039325
1739209793.629154;-45.120503652039325
1739209793.6291573;-45.120503652039325
1739209793.629161;-38.13080360867914
1739209793.6291642;-38.13080360867914
1739209793.6291676;-38.13080360867914
1739209793.6291711;-45.120503652039325
1739209793.6291745;-38.13080360867914
1739209793.629178;-33.981070128970906
1739209793.6291814;-45.120503652039325
1739209793.6291847;-38.13080360867914
1739209793.6291883;-35.57807855764607
1739209793.6291916;-38.13080360867914
1739209793.6291952;-45.120503652039325
1739209793.6291986;-45.120503652039325
1739209793.629202;-38.13080360867914
1739209793.6292055;-45.120503652039325
1739209793.6292088;-45.120503652039325
1739209793.6292124;-38.13080360867914
1739209793.6292157;-38.13080360867914
1739209793.629219;-31.141103565318893
1739209793.6292226;-31.141103565318915
1739209793.629226;-45.120503652039325
1739209793.6292295;-35.57807855764607
1739209793.629233;-38.13080360867914
1739209793.6292362;-33.981070128970906
1739209793.6292398;-45.120503652039325
1739209793.6292431;-32.816014438256545
1739209793.6292465;-45.120503652039325
1739209793.62925;-33.981070128970956
1739209793.6292534;-38.13080360867914
1739209793.629257;-45.120503652039325
1739209793.6292603;-45.120503652039325
1739209793.6292636;-35.57807855764607
1739209793.6292672;-35.57807855764607
1739209793.6292706;-45.120503652039325
1739209793.6292741;-38.13080360867914
1739209793.6292775;-32.816014438256545
1739209793.6292808;-38.13080360867914
1739209793.6292844;-45.120503652039325
1739209793.6292877;-38.13080360867914
1739209793.6292913;-38.13080360867914
1739209793.6292946;-38.13080360867914
1739209793.629298;-45.120503652039325
1739209793.6293015;-45.120503652039325
1739209793.629305;-45.120503652039325
1739209793.6293085;-45.120503652039325
1739209793.6293118;-45.120503652039325
1739209793.6293151;-38.13080360867914
1739209793.6293187;-38.13080360867914
1739209793.629322;-45.120503652039325
1739209793.6293256;-45.120503652039325
1739209793.629329;-45.120503652039325
1739209793.6293323;-45.120503652039325
1739209793.6293359;-38.13080360867914
1739209793.6293392;-45.120503652039325
1739209793.6293428;-45.120503652039325
1739209793.6293461;-38.13080360867914
1739209793.6293495;-35.57807855764607
1739209793.629353;-45.120503652039325
1739209793.6293564;-38.13080360867914
1739209793.62936;-30.49652367304973
1739209793.6293633;-38.13080360867914
1739209793.6293666;-35.57807855764607
1739209793.6293702;-35.57807855764607
1739209793.6293736;-32.816014438256545
1739209793.629377;-45.120503652039325
1739209793.6293805;-45.120503652039325
1739209793.6293838;-35.57807855764607
1739209793.6293874;-38.13080360867914
1739209793.6293907;-33.981070128970906
1739209793.629394;-45.120503652039325
1739209793.6293976;-38.13080360867914
1739209793.629401;-32.816014438256545
1739209793.6294045;-31.141103565318915
1739209793.629408;-45.120503652039325
1739209793.6294112;-38.13080360867914
1739209793.6294148;-35.57807855764607
1739209793.6294181;-38.13080360867914
1739209793.6294217;-45.120503652039325
1739209793.629425;-45.120503652039325
1739209793.6294284;-35.57807855764607
1739209793.629432;-38.13080360867914
1739209793.6294353;-45.120503652039325
1739209793.6294389;-45.120503652039325
1739209793.6294422;-35.57807855764607
1739209793.6294456;-38.13080360867914
1739209793.6294491;-45.120503652039325
1739209793.6294525;-45.120503652039325
1739209793.629456;-35.57807855764607
1739209793.6294594;-45.120503652039325
1739209793.6294627;-45.120503652039325
1739209793.6294663;-33.981070128970906
1739209793.6294696;-45.120503652039325
1739209793.6294732;-31.141103565318915
1739209793.6294765;-45.120503652039325
1739209793.62948;-45.120503652039325
1739209793.6294835;-38.13080360867914
1739209793.6294868;-33.981070128970906
1739209793.6294904;-45.120503652039325
1739209793.6294937;-38.13080360867914
1739209793.629497;-32.816014438256545
1739209793.6295006;-45.120503652039325
1739209793.629504;-45.120503652039325
1739209793.6295073;-38.13080360867914
1739209793.6295109;-35.57807855764607
1739209793.6295142;-38.13080360867914
1739209793.6295178;-38.13080360867914
1739209793.6295211;-38.13080360867914
1739209793.6295245;-45.120503652039325
1739209793.629528;-31.141103565318915
1739209793.6295314;-38.13080360867914
1739209793.629535;-45.120503652039325
1739209793.6295383;-38.13080360867914
1739209793.6295416;-38.13080360867914
1739209793.6295452;-45.120503652039325
1739209793.6295485;-38.13080360867914
1739209793.6295521;-45.120503652039325
1739209793.6295555;-38.13080360867914
1739209793.6295588;-33.981070128970906
1739209793.6295624;-33.981070128970906
1739209793.6295657;-45.120503652039325
1739209793.6295693;-38.13080360867914
1739209793.6295726;-35.57807855764607
1739209793.629576;-38.13080360867914
1739209793.6295795;-45.120503652039325
1739209793.629583;-33.981070128970906
1739209793.6295865;-45.120503652039325
1739209793.6295898;-38.13080360867914
1739209793.6295931;-45.120503652039325
1739209793.6295967;-38.13080360867914
1739209793.6296;-45.120503652039325
1739209793.6296036;-38.13080360867914
1739209793.629607;-38.13080360867914
1739209793.6296103;-33.981070128970906
1739209793.6296139;-38.13080360867914
1739209793.6296172;-35.57807855764607
1739209793.6296206;-38.13080360867914
1739209793.6296241;-38.13080360867914
1739209793.6296275;-35.57807855764607
1739209793.629631;-45.120503652039325
1739209793.6296344;-45.120503652039325
1739209793.6296377;-30.49652367304973
1739209793.6296413;-38.13080360867914
1739209793.6296446;-38.13080360867914
1739209793.6296482;-45.120503652039325
1739209793.6296515;-38.13080360867914
1739209793.629655;-45.120503652039325
1739209793.6296585;-38.13080360867914
1739209793.6296618;-38.13080360867914
1739209793.6296654;-28.58837851428586
1739209793.6296687;-38.13080360867914
1739209793.629672;-45.120503652039325
1739209793.6296756;-45.120503652039325
1739209793.629679;-33.981070128970906
1739209793.6296825;-45.120503652039325
1739209793.6296859;-38.13080360867914
1739209793.6296892;-38.13080360867914
1739209793.6296928;-45.120503652039325
1739209793.6296961;-38.13080360867914
1739209793.6296997;-45.120503652039325
1739209793.629703;-45.120503652039325
1739209793.6297064;-45.120503652039325
1739209793.62971;-45.120503652039325
1739209793.6297133;-45.120503652039325
1739209793.6297169;-32.816014438256545
1739209793.6297202;-33.981070128970906
1739209793.6297235;-45.120503652039325
1739209793.6297271;-38.13080360867914
1739209793.6297305;-38.13080360867914
1739209793.629734;-38.13080360867914
1739209793.6297374;-38.13080360867914
1739209793.6297407;-38.13080360867914
1739209793.6297443;-45.120503652039325
1739209793.6297476;-30.49652367304973
1739209793.629751;-38.13080360867914
1739209793.6297545;-38.13080360867914
1739209793.629758;-45.120503652039325
1739209793.6297615;-38.13080360867914
1739209793.6297648;-38.13080360867914
1739209793.6297681;-45.120503652039325
1739209793.6297717;-45.120503652039325
1739209793.629775;-31.141103565318915
1739209793.6297786;-33.981070128970906
1739209793.629782;-45.120503652039325
1739209793.6297853;-45.120503652039325
1739209793.6297889;-38.13080360867914
1739209793.6297922;-45.120503652039325
1739209793.6297958;-45.120503652039325
1739209793.6297991;-45.120503652039325
1739209793.6298025;-45.120503652039325
1739209793.629806;-45.120503652039325
1739209793.6298094;-45.120503652039325
1739209793.629813;-45.120503652039325
1739209793.6298163;-38.13080360867914
1739209793.6298196;-38.13080360867914
1739209793.6298232;-45.120503652039325
1739209793.6298265;-45.120503652039325
1739209793.6298301;-38.13080360867914
1739209793.6298335;-35.57807855764607
1739209793.6298368;-45.120503652039325
1739209793.6298404;-45.120503652039325
1739209793.6298437;-45.120503652039325
1739209793.6298473;-35.57807855764607
1739209793.6298506;-38.13080360867914
1739209793.629854;-38.13080360867914
1739209793.6298575;-38.13080360867914
1739209793.6298609;-33.981070128970906
1739209793.6298645;-45.120503652039325
1739209793.6298678;-38.13080360867914
1739209793.6298711;-45.120503652039325
1739209793.6298747;-45.120503652039325
1739209793.629878;-45.120503652039325
1739209793.6298814;-35.57807855764607
1739209793.629885;-38.13080360867914
1739209793.6298883;-45.120503652039325
1739209793.6298919;-33.981070128970906
1739209793.6298952;-38.13080360867914
1739209793.6298985;-38.13080360867914
1739209793.6299021;-32.816014438256545
1739209793.6299055;-38.13080360867914
1739209793.629909;-38.13080360867914
1739209793.6299124;-38.13080360867914
1739209793.6299157;-38.13080360867914
1739209793.6299193;-38.13080360867914
1739209793.6299226;-38.13080360867914
1739209793.6299262;-38.13080360867914
1739209793.6299295;-45.120503652039325
1739209793.6299329;-38.13080360867914
1739209793.6299365;-38.13080360867914
1739209793.6299398;-38.13080360867914
1739209793.6299434;-45.120503652039325
1739209793.6299467;-45.120503652039325
1739209793.62995;-45.120503652039325
1739209793.6299536;-45.120503652039325
1739209793.629957;-38.13080360867914
1739209793.6299605;-45.120503652039325
1739209793.6299639;-35.57807855764607
1739209793.6299672;-38.13080360867914
1739209793.6299708;-33.981070128970906
1739209793.6299741;-35.57807855764607
1739209793.6299777;-35.57807855764607
1739209793.629981;-38.13080360867914
1739209793.6299844;-38.13080360867914
1739209793.629988;-33.981070128970906
1739209793.6299913;-45.120503652039325
1739209793.6299946;-32.816014438256545
1739209793.6299982;-45.120503652039325
1739209793.6300015;-45.120503652039325
1739209793.6300051;-35.57807855764607
1739209793.6300085;-45.120503652039325
1739209793.6300118;-35.57807855764607
1739209793.6300154;-45.120503652039325
1739209793.6300187;-45.120503652039325
1739209793.6300223;-45.120503652039325
1739209793.6300256;-38.13080360867914
1739209793.630029;-38.13080360867914
1739209793.6300325;-45.120503652039325
1739209793.6300359;-45.120503652039325
1739209793.6300395;-32.816014438256545
1739209793.6300428;-45.120503652039325
1739209793.6300461;-38.13080360867914
1739209793.6300497;-45.120503652039325
1739209793.630053;-38.13080360867914
1739209793.6300566;-32.816014438256545
1739209793.63006;-45.120503652039325
1739209793.6300633;-38.13080360867914
1739209793.6300669;-38.13080360867914
1739209793.6300702;-45.120503652039325
1739209793.6300738;-38.13080360867914
1739209793.6300771;-45.120503652039325
1739209793.6300805;-45.120503652039325
1739209793.630084;-38.13080360867914
1739209793.6300874;-33.981070128970906
1739209793.630091;-38.13080360867914
1739209793.6300943;-45.120503652039325
1739209793.6300976;-45.120503652039325
1739209793.6301012;-32.816014438256545
1739209793.6301045;-45.120503652039325
1739209793.630108;-32.816014438256545
1739209793.6301115;-32.816014438256545
1739209793.6301148;-45.120503652039325
1739209793.6301184;-45.120503652039325
1739209793.6301217;-38.13080360867914
1739209793.630125;-38.13080360867914
1739209793.6301286;-38.13080360867914
1739209793.630132;-35.57807855764607
1739209793.6301355;-45.120503652039325
1739209793.6301389;-45.120503652039325
1739209793.6301422;-38.13080360867914
1739209793.6301458;-45.120503652039325
1739209793.6301491;-45.120503652039325
1739209793.6301527;-45.120503652039325
1739209793.630156;-45.120503652039325
1739209793.6301594;-38.13080360867914
1739209793.630163;-45.120503652039325
1739209793.6301663;-32.81601443825658
1739209793.6301699;-35.57807855764607
1739209793.6301732;-38.13080360867914
1739209793.6301765;-45.120503652039325
1739209793.6301801;-45.120503652039325
1739209793.6301835;-35.57807855764607
1739209793.630187;-38.13080360867914
1739209793.6301904;-33.981070128970906
1739209793.6301937;-28.992665084841942
1739209793.6301973;-35.57807855764607
1739209793.6302006;-45.120503652039325
1739209793.6302042;-45.120503652039325
1739209793.6302075;-38.13080360867914
1739209793.6302109;-38.13080360867914
1739209793.6302145;-38.13080360867914
1739209793.6302178;-45.120503652039325
1739209793.6302214;-38.13080360867914
1739209793.6302247;-38.13080360867914
1739209793.630228;-45.120503652039325
1739209793.6302316;-45.120503652039325
1739209793.630235;-45.120503652039325
1739209793.6302385;-38.13080360867914
1739209793.6302419;-33.981070128970906
1739209793.6302452;-45.120503652039325
1739209793.6302488;-45.120503652039325
1739209793.6302521;-38.13080360867914
1739209793.6302555;-38.13080360867914
1739209793.630259;-32.816014438256545
1739209793.6302624;-45.120503652039325
1739209793.630266;-45.120503652039325
1739209793.6302693;-38.13080360867914
1739209793.6302726;-35.57807855764607
1739209793.6302762;-31.141103565318915
1739209793.6302795;-45.120503652039325
1739209793.630283;-38.13080360867914
1739209793.6302865;-38.13080360867914
1739209793.6302898;-35.57807855764607
1739209793.6302934;-38.13080360867914
1739209793.6302967;-45.120503652039325
1739209793.6303003;-38.13080360867914
1739209793.6303036;-45.120503652039325
1739209793.630307;-33.981070128970906
1739209793.6303105;-35.57807855764607
1739209793.6303139;-45.120503652039325
1739209793.6303174;-45.120503652039325
1739209793.6303208;-45.120503652039325
1739209793.6303241;-45.120503652039325
1739209793.6303277;-45.120503652039325
1739209793.630331;-38.13080360867914
1739209793.6303346;-38.13080360867914
1739209793.630338;-45.120503652039325
1739209793.6303413;-45.120503652039325
1739209793.6303449;-38.13080360867914
1739209793.6303482;-35.57807855764607
1739209793.6303518;-38.13080360867914
1739209793.6303551;-38.13080360867914
1739209793.6303585;-35.57807855764607
1739209793.630362;-38.13080360867914
1739209793.6303654;-38.13080360867914
1739209793.6303687;-45.120503652039325
1739209793.6303723;-45.120503652039325
1739209793.6303756;-31.141103565318893
1739209793.6303792;-35.57807855764607
1739209793.6303825;-38.13080360867914
1739209793.6303859;-38.13080360867914
1739209793.6303895;-45.120503652039325
1739209793.6303928;-45.120503652039325
1739209793.6303964;-38.13080360867914
1739209793.6303997;-45.120503652039325
1739209793.630403;-45.120503652039325
1739209793.6304066;-38.13080360867914
1739209793.63041;-35.57807855764607
1739209793.6304135;-35.57807855764607
1739209793.6304169;-38.13080360867914
1739209793.6304202;-45.120503652039325
1739209793.6304238;-35.57807855764607
1739209793.6304271;-35.57807855764607
1739209793.6304307;-45.120503652039325
1739209793.630434;-45.120503652039325
1739209793.6304374;-45.120503652039325
1739209793.630441;-38.13080360867914
1739209793.6304443;-45.120503652039325
1739209793.6304479;-45.120503652039325
1739209793.6304512;-45.120503652039325
1739209793.6304545;-45.120503652039325
1739209793.630458;-45.120503652039325
1739209793.6304615;-45.120503652039325
1739209793.630465;-38.13080360867914
1739209793.6304684;-45.120503652039325
1739209793.6304717;-45.120503652039325
1739209793.6304753;-45.120503652039325
1739209793.6304786;-45.120503652039325
1739209793.6304822;-38.13080360867914
1739209793.6304855;-45.120503652039325
1739209793.6304889;-38.13080360867914
1739209793.6304924;-33.981070128970906
1739209793.6304958;-35.57807855764607
1739209793.6304991;-28.58837851428586
1739209793.6305027;-38.13080360867914
1739209793.630506;-38.13080360867914
1739209793.6305096;-38.13080360867914
1739209793.630513;-32.816014438256545
1739209793.6305163;-45.120503652039325
1739209793.6305199;-45.120503652039325
1739209793.6305232;-45.120503652039325
1739209793.6305268;-45.120503652039325
1739209793.63053;-45.120503652039325
1739209793.6305335;-38.13080360867914
1739209793.630537;-45.120503652039325
1739209793.6305404;-45.120503652039325
1739209793.630544;-45.120503652039325
1739209793.6305473;-38.13080360867914
1739209793.6305506;-38.13080360867914
1739209793.6305542;-45.120503652039325
1739209793.6305575;-38.13080360867914
1739209793.630561;-38.13080360867914
1739209793.6305645;-45.120503652039325
1739209793.6305678;-45.120503652039325
1739209793.6305714;-45.120503652039325
1739209793.6305747;-45.120503652039325
1739209793.6305783;-38.13080360867914
1739209793.6305816;-26.991370085610736
1739209793.630585;-35.57807855764607
1739209793.6305885;-31.141103565318893
1739209793.6305919;-31.141103565318915
1739209793.6305954;-38.13080360867914
1739209793.6305988;-38.13080360867914
1739209793.6306021;-45.120503652039325
1739209793.6306057;-35.57807855764607
1739209793.630609;-32.81601443825658
1739209793.6306126;-45.120503652039325
1739209793.630616;-45.120503652039325
1739209793.6306193;-38.13080360867914
1739209793.6306229;-45.120503652039325
1739209793.6306262;-38.13080360867914
1739209793.6306295;-45.120503652039325
1739209793.630633;-45.120503652039325
1739209793.6306365;-31.141103565318893
1739209793.63064;-35.57807855764607
1739209793.6306434;-35.57807855764607
1739209793.6306467;-38.13080360867914
1739209793.6306503;-45.120503652039325
1739209793.6306536;-45.120503652039325
1739209793.6306572;-45.120503652039325
1739209793.6306605;-45.120503652039325
1739209793.6306639;-45.120503652039325
1739209793.6306674;-38.13080360867914
1739209793.6306708;-35.57807855764607
1739209793.6306744;-38.13080360867914
1739209793.6306777;-35.57807855764607
1739209793.630681;-33.981070128970906
1739209793.6306846;-38.13080360867914
1739209793.630688;-32.816014438256545
1739209793.6306915;-45.120503652039325
1739209793.6306949;-45.120503652039325
1739209793.6306982;-38.13080360867914
1739209793.6307018;-38.13080360867914
1739209793.630705;-45.120503652039325
1739209793.6307087;-38.13080360867914
1739209793.630712;-45.120503652039325
1739209793.6307154;-45.120503652039325
1739209793.630719;-32.816014438256545
1739209793.6307223;-35.57807855764607
1739209793.6307259;-45.120503652039325
1739209793.6307292;-45.120503652039325
1739209793.6307325;-33.981070128970906
1739209793.630736;-33.981070128970906
1739209793.6307395;-45.120503652039325
1739209793.630743;-38.13080360867914
1739209793.6307464;-38.13080360867914
1739209793.6307497;-45.120503652039325
1739209793.6307533;-45.120503652039325
1739209793.6307566;-45.120503652039325
1739209793.63076;-38.13080360867914
1739209793.6307635;-33.981070128970906
1739209793.6307669;-45.120503652039325
1739209793.6307704;-45.120503652039325
1739209793.6307738;-35.57807855764607
1739209793.6307771;-32.816014438256545
1739209793.6307807;-45.120503652039325
1739209793.630784;-45.120503652039325
1739209793.6307876;-38.13080360867914
1739209793.630791;-38.13080360867914
1739209793.6307943;-38.13080360867914
1739209793.6307979;-38.13080360867914
1739209793.6308012;-38.13080360867914
1739209793.6308048;-45.120503652039325
1739209793.630808;-45.120503652039325
1739209793.6308115;-38.13080360867914
1739209793.630815;-38.13080360867914
1739209793.6308184;-38.13080360867914
1739209793.630822;-38.13080360867914
1739209793.6308253;-45.120503652039325
1739209793.6308286;-45.120503652039325
1739209793.6308322;-38.13080360867914
1739209793.6308355;-45.120503652039325
1739209793.630839;-45.120503652039325
1739209793.6308424;-45.120503652039325
1739209793.6308458;-45.120503652039325
1739209793.6308494;-45.120503652039325
1739209793.6308527;-38.13080360867914
1739209793.6308563;-38.13080360867914
1739209793.6308596;-33.981070128970906
1739209793.630863;-45.120503652039325
1739209793.6308665;-45.120503652039325
1739209793.6308699;-38.13080360867914
1739209793.6308732;-35.57807855764607
1739209793.6308768;-45.120503652039325
1739209793.63088;-38.13080360867914
1739209793.6308837;-33.981070128970906
1739209793.630887;-38.13080360867914
1739209793.6308904;-45.120503652039325
1739209793.630894;-45.120503652039325
1739209793.6308973;-45.120503652039325
1739209793.6309009;-45.120503652039325
1739209793.6309042;-45.120503652039325
1739209793.6309075;-38.13080360867914
1739209793.630911;-38.13080360867914
1739209793.6309144;-33.981070128970906
1739209793.630918;-33.981070128970906
1739209793.6309214;-45.120503652039325
1739209793.6309247;-45.120503652039325
1739209793.6309283;-35.57807855764607
1739209793.6309316;-35.57807855764607
1739209793.6309352;-38.13080360867914
1739209793.6309385;-45.120503652039325
1739209793.6309419;-38.13080360867914
1739209793.6309454;-33.981070128970906
1739209793.6309488;-38.13080360867914
1739209793.6309524;-45.120503652039325
1739209793.6309557;-45.120503652039325
1739209793.630959;-38.13080360867914
1739209793.6309626;-38.13080360867914
1739209793.630966;-38.13080360867914
1739209793.6309695;-32.816014438256545
1739209793.6309729;-33.981070128970906
1739209793.6309762;-38.13080360867914
1739209793.6309798;-45.120503652039325
1739209793.630983;-33.981070128970906
1739209793.6309867;-38.13080360867914
1739209793.63099;-45.120503652039325
1739209793.6309934;-35.57807855764607
1739209793.630997;-31.141103565318915
1739209793.6310003;-38.13080360867914
1739209793.6310036;-45.120503652039325
1739209793.6310072;-33.981070128970906
1739209793.6310105;-38.13080360867914
1739209793.631014;-38.13080360867914
1739209793.6310174;-38.13080360867914
1739209793.6310208;-38.13080360867914
1739209793.6310244;-38.13080360867914
1739209793.6310277;-45.120503652039325
1739209793.6310313;-45.120503652039325
1739209793.6310346;-45.120503652039325
1739209793.631038;-38.13080360867914
1739209793.6310415;-45.120503652039325
1739209793.6310449;-38.13080360867914
1739209793.6310484;-32.816014438256545
1739209793.6310518;-32.816014438256545
1739209793.631055;-31.141103565318915
1739209793.6310587;-45.120503652039325
1739209793.631062;-32.816014438256545
1739209793.6310656;-38.13080360867914
1739209793.631069;-45.120503652039325
1739209793.6310723;-45.120503652039325
1739209793.6310759;-33.981070128970906
1739209793.6310792;-45.120503652039325
1739209793.6310828;-33.981070128970956
1739209793.631086;-38.13080360867914
1739209793.6310894;-45.120503652039325
1739209793.631093;-45.120503652039325
1739209793.6310964;-45.120503652039325
1739209793.6311;-33.981070128970906
1739209793.6311033;-45.120503652039325
1739209793.6311066;-33.981070128970906
1739209793.6311102;-31.141103565318915
1739209793.6311135;-45.120503652039325
1739209793.631117;-45.120503652039325
1739209793.6311204;-33.981070128970906
1739209793.6311238;-31.141103565318915
1739209793.6311274;-38.13080360867914
1739209793.6311307;-45.120503652039325
1739209793.631134;-38.13080360867914
1739209793.6311376;-35.57807855764607
1739209793.631141;-38.13080360867914
1739209793.6311445;-38.13080360867914
1739209793.6311479;-45.120503652039325
1739209793.6311512;-45.120503652039325
1739209793.6311548;-45.120503652039325
1739209793.631158;-45.120503652039325
1739209793.6311617;-45.120503652039325
1739209793.631165;-38.13080360867914
1739209793.6311684;-45.120503652039325
1739209793.631172;-38.13080360867914
1739209793.6311753;-45.120503652039325
1739209793.6311789;-45.120503652039325
1739209793.6311822;-38.13080360867914
1739209793.6311855;-45.120503652039325
1739209793.631189;-33.981070128970906
1739209793.6311924;-27.8777449560314
1739209793.631196;-38.13080360867914
1739209793.6311994;-35.57807855764607
1739209793.6312027;-38.13080360867914
1739209793.6312063;-38.13080360867914
1739209793.6312096;-45.120503652039325
1739209793.6312132;-38.13080360867914
1739209793.6312165;-38.13080360867914
1739209793.6312199;-38.13080360867914
1739209793.6312234;-45.120503652039325
1739209793.6312268;-45.120503652039325
1739209793.6312304;-38.13080360867914
1739209793.6312337;-35.57807855764607
1739209793.631237;-35.57807855764607
1739209793.6312406;-45.120503652039325
1739209793.631244;-38.13080360867914
1739209793.6312475;-35.57807855764607
1739209793.6312509;-38.13080360867914
1739209793.6312542;-38.13080360867914
1739209793.6312578;-38.13080360867914
1739209793.631261;-45.120503652039325
1739209793.6312644;-38.13080360867914
1739209793.631268;-45.120503652039325
1739209793.6312714;-45.120503652039325
1739209793.631275;-32.816014438256545
1739209793.6312783;-38.13080360867914
1739209793.6312816;-38.13080360867914
1739209793.6312852;-45.120503652039325
1739209793.6312885;-33.981070128970906
1739209793.631292;-45.120503652039325
1739209793.6312954;-38.13080360867914
1739209793.6312988;-38.13080360867914
1739209793.6313024;-45.120503652039325
1739209793.6313057;-38.13080360867914
1739209793.6313093;-38.13080360867914
1739209793.6313126;-38.13080360867914
1739209793.631316;-38.13080360867914
1739209793.6313195;-32.816014438256545
1739209793.6313229;-45.120503652039325
1739209793.6313264;-45.120503652039325
1739209793.6313298;-35.57807855764607
1739209793.631333;-35.57807855764607
1739209793.6313367;-45.120503652039325
1739209793.63134;-45.120503652039325
1739209793.6313436;-45.120503652039325
1739209793.631347;-38.13080360867914
1739209793.6313503;-38.13080360867914
1739209793.6313539;-45.120503652039325
1739209793.6313572;-38.13080360867914
1739209793.6313608;-38.13080360867914
1739209793.631364;-45.120503652039325
1739209793.6313674;-45.120503652039325
1739209793.631371;-35.57807855764607
1739209793.6313744;-38.13080360867914
1739209793.6313777;-32.816014438256545
1739209793.6313813;-38.13080360867914
1739209793.6313846;-45.120503652039325
1739209793.6313882;-33.981070128970906
1739209793.6313915;-45.120503652039325
1739209793.6313949;-45.120503652039325
1739209793.6313984;-45.120503652039325
1739209793.6314018;-45.120503652039325
1739209793.6314054;-45.120503652039325
1739209793.6314087;-45.120503652039325
1739209793.631412;-38.13080360867914
1739209793.6314156;-33.981070128970906
1739209793.631419;-45.120503652039325
1739209793.6314225;-45.120503652039325
1739209793.6314259;-45.120503652039325
1739209793.6314292;-38.13080360867914
1739209793.6314328;-45.120503652039325
1739209793.631436;-38.13080360867914
1739209793.6314397;-38.13080360867914
1739209793.631443;-31.141103565318915
1739209793.6314464;-45.120503652039325
1739209793.63145;-45.120503652039325
1739209793.6314533;-45.120503652039325
1739209793.6314569;-38.13080360867914
1739209793.6314602;-35.57807855764607
1739209793.6314635;-38.13080360867914
1739209793.631467;-38.13080360867914
1739209793.6314704;-38.13080360867914
1739209793.631474;-45.120503652039325
1739209793.6314774;-33.981070128970906
1739209793.6314807;-38.13080360867914
1739209793.6314843;-45.120503652039325
1739209793.6314876;-38.13080360867914
1739209793.6314912;-45.120503652039325
1739209793.6314945;-38.13080360867914
1739209793.6314979;-33.981070128970906
1739209793.6315014;-35.57807855764607
1739209793.6315048;-38.13080360867914
1739209793.631508;-45.120503652039325
1739209793.6315117;-38.13080360867914
1739209793.631515;-35.57807855764607
1739209793.6315186;-35.57807855764607
1739209793.631522;-45.120503652039325
1739209793.6315253;-45.120503652039325
1739209793.6315289;-35.57807855764607
1739209793.6315322;-38.13080360867914
1739209793.6315358;-45.120503652039325
1739209793.631539;-45.120503652039325
1739209793.6315424;-35.57807855764607
1739209793.631546;-38.13080360867914
1739209793.6315494;-45.120503652039325
1739209793.631553;-31.141103565318915
1739209793.6315563;-33.981070128970906
1739209793.6315596;-45.120503652039325
1739209793.6315632;-38.13080360867914
1739209793.6315665;-38.13080360867914
1739209793.63157;-38.13080360867914
1739209793.6315734;-33.981070128970906
1739209793.6315768;-45.120503652039325
1739209793.6315804;-30.49652367304973
1739209793.6315837;-38.13080360867914
1739209793.6315873;-38.13080360867914
1739209793.6315906;-45.120503652039325
1739209793.631594;-45.120503652039325
1739209793.6315975;-38.13080360867914
1739209793.6316009;-38.13080360867914
1739209793.6316044;-45.120503652039325
1739209793.6316078;-31.141103565318915
1739209793.631611;-38.13080360867914
1739209793.6316147;-45.120503652039325
1739209793.631618;-45.120503652039325
1739209793.6316216;-33.981070128970906
1739209793.631625;-31.141103565318915
1739209793.6316283;-45.120503652039325
1739209793.6316319;-35.57807855764607
1739209793.6316352;-38.13080360867914
1739209793.6316385;-38.13080360867914
1739209793.631642;-38.13080360867914
1739209793.6316454;-35.57807855764607
1739209793.631649;-33.981070128970906
1739209793.6316524;-45.120503652039325
1739209793.6316557;-38.13080360867914
1739209793.6316593;-33.981070128970906
1739209793.6316626;-33.981070128970906
1739209793.6316662;-45.120503652039325
1739209793.6316695;-38.13080360867914
1739209793.6316729;-38.13080360867914
1739209793.6316764;-45.120503652039325
1739209793.6316798;-38.13080360867914
1739209793.6316833;-38.13080360867914
1739209793.6316867;-45.120503652039325
1739209793.6334596;-32.816014438256545
1739209793.633466;-33.981070128970906
1739209793.6334722;-38.13080360867914
1739209793.6334784;-45.120503652039325
1739209793.6334848;-38.13080360867914
1739209793.633491;-38.13080360867914
1739209793.6334975;-38.13080360867914
1739209793.6335037;-45.120503652039325
1739209793.6335099;-45.120503652039325
1739209793.6335163;-45.120503652039325
1739209793.6335225;-38.13080360867914
1739209793.6335287;-45.120503652039325
1739209793.6335351;-32.81601443825658
1739209793.6335413;-45.120503652039325
1739209793.6335475;-33.981070128970906
1739209793.633554;-45.120503652039325
1739209793.6335602;-38.13080360867914
1739209793.6335666;-32.816014438256545
1739209793.6335728;-38.13080360867914
1739209793.633579;-38.13080360867914
1739209793.6335855;-31.141103565318915
1739209793.6335917;-38.13080360867914
1739209793.6335979;-38.13080360867914
1739209793.6336043;-45.120503652039325
1739209793.6336105;-38.13080360867914
1739209793.6336167;-35.57807855764607
1739209793.6336231;-33.981070128970906
1739209793.6336293;-45.120503652039325
1739209793.6336355;-38.13080360867914
1739209793.633642;-38.13080360867914
1739209793.6336482;-38.13080360867914
1739209793.6336546;-45.120503652039325
1739209793.6336608;-35.57807855764607
1739209793.633667;-38.13080360867914
1739209793.6336734;-35.57807855764607
1739209793.6336796;-45.120503652039325
1739209793.6336858;-31.14110356531892
