CAN Message; 0x150:0400078cbc65d8b4
1739209641.441765;-35.57807855764607
1739209641.4417655;-38.13080360867914
1739209641.441766;-45.120503652039325
1739209641.4417665;-38.13080360867914
1739209641.441767;-45.120503652039325
1739209641.4417672;-45.120503652039325
1739209641.4417677;-33.981070128970906
1739209641.4417682;-38.13080360867914
1739209641.4417686;-38.13080360867914
1739209641.4417691;-35.57807855764607
1739209641.4417694;-32.816014438256545
1739209641.4417698;-33.981070128970906
1739209641.4417703;-38.13080360867914
1739209641.4417708;-38.13080360867914
1739209641.4417713;-45.120503652039325
1739209641.4417717;-45.120503652039325
1739209641.441772;-38.13080360867914
1739209641.4417725;-35.57807855764607
1739209641.441773;-38.13080360867914
1739209641.4417734;-45.120503652039325
1739209641.441774;-38.13080360867914
1739209641.4417744;-38.13080360867914
1739209641.4417746;-45.120503652039325
1739209641.441775;-45.120503652039325
1739209641.4417756;-38.13080360867914
1739209641.441776;-35.57807855764607
1739209641.4417765;-35.57807855764607
1739209641.441777;-45.120503652039325
1739209641.4417772;-45.120503652039325
1739209641.4417777;-45.120503652039325
1739209641.4417782;-38.13080360867914
1739209641.4417787;-38.13080360867914
1739209641.4417791;-38.13080360867914
1739209641.4417796;-35.57807855764607
1739209641.4417799;-38.13080360867914
1739209641.4417803;-45.120503652039325
1739209641.4417808;-45.120503652039325
1739209641.4417813;-38.13080360867914
1739209641.4417818;-35.57807855764607
1739209641.441782;-31.141103565318943
1739209641.4417825;-33.981070128970906
1739209641.441783;-32.816014438256545
1739209641.4417834;-38.13080360867914
1739209641.441784;-45.120503652039325
1739209641.4417844;-35.57807855764607
1739209641.4417846;-45.120503652039325
1739209641.441785;-38.13080360867914
1739209641.4417856;-32.816014438256545
1739209641.441786;-38.13080360867914
1739209641.4417865;-33.981070128970906
1739209641.441787;-45.120503652039325
1739209641.4417872;-45.120503652039325
1739209641.4417877;-45.120503652039325
1739209641.4417882;-45.120503652039325
1739209641.4417887;-45.120503652039325
1739209641.4417892;-45.120503652039325
1739209641.4417896;-45.120503652039325
1739209641.4417899;-45.120503652039325
1739209641.4417903;-45.120503652039325
1739209641.4417908;-32.816014438256545
1739209641.4417913;-45.120503652039325
1739209641.4417918;-35.57807855764607
1739209641.4417922;-38.13080360867914
1739209641.4417925;-38.13080360867914
1739209641.441793;-38.13080360867914
1739209641.4417934;-38.13080360867914
1739209641.441794;-45.120503652039325
1739209641.4417944;-45.120503652039325
1739209641.4417949;-38.13080360867914
1739209641.441795;-45.120503652039325
1739209641.4417956;-38.13080360867914
1739209641.441796;-35.57807855764607
1739209641.4417965;-35.57807855764607
1739209641.441797;-38.13080360867914
1739209641.4417973;-38.13080360867914
1739209641.4417977;-38.13080360867914
1739209641.4417982;-45.120503652039325
1739209641.4417987;-45.120503652039325
1739209641.4417992;-38.13080360867914
1739209641.4417996;-45.120503652039325
1739209641.4417999;-45.120503652039325
1739209641.4418004;-45.120503652039325
1739209641.4418008;-45.120503652039325
1739209641.4418013;-45.120503652039325
1739209641.4418018;-45.120503652039325
1739209641.4418023;-35.57807855764607
1739209641.4418025;-38.13080360867914
1739209641.441803;-45.120503652039325
1739209641.4418035;-38.13080360867914
1739209641.441804;-38.13080360867914
1739209641.4418044;-38.13080360867914
1739209641.441805;-45.120503652039325
1739209641.4418051;-35.57807855764607
1739209641.4418056;-38.13080360867914
1739209641.441806;-38.13080360867914
1739209641.4418066;-35.57807855764607
1739209641.441807;-38.13080360867914
1739209641.4418075;-35.57807855764607
1739209641.4418077;-38.13080360867914
1739209641.4418082;-45.120503652039325
1739209641.4418087;-45.120503652039325
1739209641.4418092;-38.13080360867914
1739209641.4418097;-45.120503652039325
1739209641.4418101;-45.120503652039325
1739209641.4418104;-45.120503652039325
1739209641.4418108;-35.57807855764607
1739209641.4418113;-38.13080360867914
1739209641.4418118;-45.120503652039325
1739209641.4418123;-38.13080360867914
1739209641.4418125;-38.13080360867914
1739209641.441813;-38.13080360867914
1739209641.4418135;-45.120503652039325
1739209641.441814;-38.13080360867914
1739209641.4418144;-38.13080360867914
1739209641.441815;-33.981070128970906
1739209641.4418151;-45.120503652039325
1739209641.4418156;-38.13080360867914
1739209641.441816;-38.13080360867914
1739209641.4418166;-45.120503652039325
1739209641.441817;-45.120503652039325
1739209641.4418175;-38.13080360867914
1739209641.4418178;-35.57807855764607
1739209641.4418182;-38.13080360867914
1739209641.4418187;-38.13080360867914
1739209641.4418192;-38.13080360867914
1739209641.4418197;-45.120503652039325
1739209641.4418201;-38.13080360867914
1739209641.4418204;-45.120503652039325
1739209641.4418209;-38.13080360867914
1739209641.4418213;-33.981070128970906
1739209641.4418218;-33.981070128970906
1739209641.4418223;-45.120503652039325
1739209641.4418228;-45.120503652039325
1739209641.441823;-38.13080360867914
1739209641.4418235;-45.120503652039325
1739209641.441824;-45.120503652039325
1739209641.4418244;-31.141103565318915
1739209641.441825;-35.57807855764607
1739209641.4418252;-33.981070128970906
1739209641.4418256;-32.816014438256545
1739209641.441826;-33.981070128970906
1739209641.4418266;-45.120503652039325
1739209641.441827;-45.120503652039325
1739209641.4418275;-45.120503652039325
1739209641.4418278;-38.13080360867914
1739209641.4418283;-45.120503652039325
1739209641.4418287;-45.120503652039325
1739209641.4418292;-45.120503652039325
1739209641.4418297;-45.120503652039325
1739209641.4418302;-35.57807855764607
1739209641.4418304;-38.13080360867914
1739209641.4418309;-38.13080360867914
1739209641.4418314;-38.13080360867914
1739209641.4418318;-38.13080360867914
1739209641.4418323;-38.13080360867914
1739209641.4418328;-45.120503652039325
1739209641.441833;-33.981070128970906
1739209641.4418335;-33.981070128970906
1739209641.441834;-38.13080360867914
1739209641.4418344;-45.120503652039325
1739209641.441835;-38.13080360867914
1739209641.4418354;-38.13080360867914
1739209641.4418356;-45.120503652039325
1739209641.441836;-38.13080360867914
1739209641.4418366;-33.981070128970906
1739209641.441837;-45.120503652039325
1739209641.4418375;-38.13080360867914
1739209641.4418378;-45.120503652039325
1739209641.4418383;-38.13080360867914
1739209641.4418387;-45.120503652039325
1739209641.4418392;-38.13080360867914
1739209641.4418397;-45.120503652039325
1739209641.4418402;-38.13080360867914
1739209641.4418404;-38.13080360867914
1739209641.441841;-45.120503652039325
1739209641.4418414;-45.120503652039325
1739209641.4418418;-28.992665084841942
1739209641.4418423;-33.981070128970906
1739209641.4418428;-38.13080360867914
1739209641.441843;-45.120503652039325
1739209641.4418435;-38.13080360867914
1739209641.441844;-35.57807855764607
1739209641.4418445;-38.13080360867914
1739209641.441845;-38.13080360867914
1739209641.4418454;-31.14110356531892
1739209641.4418457;-38.13080360867914
1739209641.4418461;-38.13080360867914
1739209641.4418466;-38.13080360867914
1739209641.441847;-45.120503652039325
1739209641.4418476;-38.13080360867914
1739209641.441848;-45.120503652039325
1739209641.4418483;-45.120503652039325
1739209641.4418488;-31.141103565318915
1739209641.4418492;-33.981070128970906
1739209641.4418497;-33.981070128970906
1739209641.4418502;-45.120503652039325
1739209641.4418507;-38.13080360867914
1739209641.441851;-38.13080360867914
1739209641.4418514;-35.57807855764607
1739209641.4418519;-38.13080360867914
1739209641.4418523;-45.120503652039325
1739209641.4418528;-45.120503652039325
1739209641.441853;-45.120503652039325
1739209641.4418535;-45.120503652039325
1739209641.441854;-45.120503652039325
1739209641.4418545;-45.120503652039325
1739209641.441855;-38.13080360867914
1739209641.4418554;-45.120503652039325
1739209641.4418557;-45.120503652039325
1739209641.4418561;-45.120503652039325
1739209641.4418566;-38.13080360867914
1739209641.441857;-45.120503652039325
1739209641.4418576;-45.120503652039325
1739209641.441858;-38.13080360867914
1739209641.4418583;-38.13080360867914
1739209641.4418588;-38.13080360867914
1739209641.4418592;-31.141103565318915
1739209641.4418597;-31.141103565318915
1739209641.4418602;-38.13080360867914
1739209641.4418607;-38.13080360867914
1739209641.441861;-38.13080360867914
1739209641.4418614;-38.13080360867914
1739209641.4418619;-38.13080360867914
1739209641.4418623;-32.816014438256545
1739209641.4418628;-38.13080360867914
1739209641.4418633;-38.13080360867914
1739209641.4418635;-38.13080360867914
1739209641.441864;-45.120503652039325
1739209641.4418645;-45.120503652039325
1739209641.441865;-45.120503652039325
1739209641.4418654;-33.981070128970906
1739209641.441866;-45.120503652039325
1739209641.4418662;-35.57807855764607
1739209641.4418666;-30.49652367304973
1739209641.441867;-38.13080360867914
1739209641.4418676;-38.13080360867914
1739209641.441868;-38.13080360867914
1739209641.4418683;-45.120503652039325
1739209641.4418688;-38.13080360867914
1739209641.4418693;-35.57807855764607
1739209641.4418697;-45.120503652039325
1739209641.4418702;-45.120503652039325
1739209641.4418707;-38.13080360867914
1739209641.441871;-45.120503652039325
1739209641.4418714;-45.120503652039325
1739209641.441872;-45.120503652039325
1739209641.4418724;-45.120503652039325
1739209641.4418728;-45.120503652039325
1739209641.4418733;-38.13080360867914
1739209641.4418736;-45.120503652039325
1739209641.441874;-45.120503652039325
1739209641.4418745;-45.120503652039325
1739209641.441875;-45.120503652039325
1739209641.4418755;-45.120503652039325
1739209641.441876;-45.120503652039325
1739209641.4418762;-45.120503652039325
1739209641.4418766;-45.120503652039325
1739209641.4418771;-32.816014438256545
1739209641.4418776;-38.13080360867914
1739209641.441878;-45.120503652039325
1739209641.4418786;-38.13080360867914
1739209641.4418788;-38.13080360867914
1739209641.4418793;-45.120503652039325
1739209641.4418797;-45.120503652039325
1739209641.4418802;-45.120503652039325
1739209641.4418807;-45.120503652039325
1739209641.441881;-38.13080360867914
1739209641.4418814;-38.13080360867914
1739209641.441882;-45.120503652039325
1739209641.4418824;-38.13080360867914
1739209641.4418828;-33.981070128970906
1739209641.4418833;-45.120503652039325
1739209641.4418836;-38.13080360867914
1739209641.441884;-30.49652367304973
1739209641.4418845;-38.13080360867914
1739209641.441885;-45.120503652039325
1739209641.4418855;-35.57807855764607
1739209641.441886;-32.816014438256545
1739209641.4418862;-45.120503652039325
1739209641.4418867;-45.120503652039325
1739209641.4418871;-33.981070128970906
1739209641.4418876;-45.120503652039325
1739209641.441888;-45.120503652039325
1739209641.4418886;-45.120503652039325
1739209641.4418888;-38.13080360867914
1739209641.4418893;-45.120503652039325
1739209641.4418898;-38.13080360867914
1739209641.4418902;-45.120503652039325
1739209641.4418907;-45.120503652039325
1739209641.4418912;-45.120503652039325
1739209641.4418914;-38.13080360867914
1739209641.441892;-38.13080360867914
1739209641.4418924;-45.120503652039325
1739209641.4418929;-45.120503652039325
1739209641.4418933;-45.120503652039325
1739209641.4418936;-45.120503652039325
1739209641.441894;-38.13080360867914
1739209641.4418945;-45.120503652039325
1739209641.441895;-38.13080360867914
1739209641.4418955;-35.57807855764607
1739209641.441896;-45.120503652039325
1739209641.4418962;-35.57807855764607
1739209641.4418967;-38.13080360867914
1739209641.4418972;-35.57807855764607
1739209641.4418976;-38.13080360867914
1739209641.441898;-38.13080360867914
1739209641.4418986;-38.13080360867914
1739209641.4418988;-38.13080360867914
1739209641.4418993;-33.981070128970906
1739209641.4418998;-45.120503652039325
1739209641.4419003;-45.120503652039325
1739209641.4419007;-45.120503652039325
1739209641.4419012;-45.120503652039325
1739209641.4419014;-38.13080360867914
1739209641.441902;-33.981070128970906
1739209641.4419024;-45.120503652039325
1739209641.4419029;-38.13080360867914
1739209641.4419034;-31.141103565318893
1739209641.4419038;-38.13080360867914
1739209641.441904;-45.120503652039325
1739209641.4419045;-38.13080360867914
1739209641.441905;-38.13080360867914
1739209641.4419055;-33.981070128970906
1739209641.441906;-38.13080360867914
1739209641.4419065;-38.13080360867914
1739209641.4419067;-45.120503652039325
1739209641.4419072;-45.120503652039325
1739209641.4419076;-35.57807855764607
1739209641.4419081;-45.120503652039325
1739209641.4419086;-38.13080360867914
1739209641.4419088;-33.981070128970906
1739209641.4419093;-45.120503652039325
1739209641.4419098;-45.120503652039325
1739209641.4419103;-45.120503652039325
1739209641.4419107;-38.13080360867914
1739209641.4419112;-45.120503652039325
1739209641.4419115;-38.13080360867914
1739209641.441912;-45.120503652039325
1739209641.4419124;-33.981070128970906
1739209641.441913;-38.13080360867914
1739209641.4419134;-35.57807855764607
1739209641.4419138;-45.120503652039325
1739209641.441914;-38.13080360867914
1739209641.4419146;-38.13080360867914
1739209641.441915;-38.13080360867914
1739209641.4419155;-32.816014438256545
1739209641.441916;-33.981070128970906
1739209641.4419165;-38.13080360867914
1739209641.4419167;-38.13080360867914
1739209641.4419172;-45.120503652039325
1739209641.4419177;-33.981070128970906
1739209641.4419181;-38.13080360867914
1739209641.4419186;-45.120503652039325
1739209641.441919;-38.13080360867914
1739209641.4419193;-35.57807855764607
1739209641.4419198;-38.13080360867914
1739209641.4419203;-45.120503652039325
1739209641.4419208;-45.120503652039325
1739209641.4419212;-38.13080360867914
1739209641.4419217;-45.120503652039325
1739209641.441922;-45.120503652039325
1739209641.4419224;-32.816014438256545
1739209641.441923;-32.816014438256545
1739209641.4419234;-45.120503652039325
1739209641.4419239;-38.13080360867914
1739209641.441924;-38.13080360867914
1739209641.4419246;-38.13080360867914
1739209641.441925;-45.120503652039325
1739209641.4419255;-38.13080360867914
1739209641.441926;-38.13080360867914
1739209641.4419265;-31.141103565318915
1739209641.4419267;-33.981070128970906
1739209641.4419272;-38.13080360867914
1739209641.4419277;-32.816014438256545
1739209641.4419281;-32.816014438256545
1739209641.4419286;-45.120503652039325
1739209641.441929;-38.13080360867914
1739209641.4419293;-32.816014438256545
1739209641.4419298;-32.816014438256545
1739209641.4419303;-45.120503652039325
1739209641.4419308;-38.13080360867914
1739209641.4419312;-45.120503652039325
1739209641.4419317;-45.120503652039325
1739209641.441932;-45.120503652039325
1739209641.4419324;-45.120503652039325
1739209641.441933;-45.120503652039325
1739209641.4419334;-31.141103565318915
1739209641.4419339;-33.981070128970906
1739209641.4419343;-38.13080360867914
1739209641.4419346;-45.120503652039325
1739209641.441935;-38.13080360867914
1739209641.4419355;-38.13080360867914
1739209641.4419382;-45.120503652039325
1739209641.441941;-35.57807855764607
1739209641.4419436;-33.981070128970906
1739209641.4419465;-45.120503652039325
1739209641.4419491;-45.120503652039325
1739209641.441952;-38.13080360867914
1739209641.4419546;-33.981070128970906
1739209641.4419575;-45.120503652039325
1739209641.44196;-45.120503652039325
1739209641.441963;-35.57807855764607
1739209641.4419656;-38.13080360867914
1739209641.4419684;-45.120503652039325
1739209641.441971;-38.13080360867914
1739209641.4419737;-38.13080360867914
1739209641.4419765;-38.13080360867914
1739209641.4419792;-45.120503652039325
1739209641.441982;-38.13080360867914
1739209641.4419847;-35.57807855764607
1739209641.4419875;-32.816014438256545
1739209641.4419901;-31.141103565318915
1739209641.441993;-38.13080360867914
1739209641.4419956;-32.816014438256545
1739209641.4419985;-32.816014438256545
1739209641.442001;-45.120503652039325
1739209641.4420037;-45.120503652039325
1739209641.4420066;-32.816014438256545
1739209641.4420092;-38.13080360867914
1739209641.442012;-38.13080360867914
1739209641.4420147;-45.120503652039325
1739209641.4420176;-38.13080360867914
1739209641.4420202;-45.120503652039325
1739209641.442023;-38.13080360867914
1739209641.4420257;-33.981070128970906
1739209641.4420285;-45.120503652039325
1739209641.4420311;-38.13080360867914
1739209641.442034;-32.816014438256545
1739209641.4420366;-38.13080360867914
1739209641.4420393;-32.816014438256545
1739209641.442042;-33.981070128970906
1739209641.4420447;-45.120503652039325
1739209641.4420476;-45.120503652039325
1739209641.4420502;-45.120503652039325
1739209641.442053;-45.120503652039325
1739209641.4420557;-45.120503652039325
1739209641.4420586;-45.120503652039325
1739209641.4420612;-38.13080360867914
1739209641.442064;-38.13080360867914
1739209641.4420667;-45.120503652039325
1739209641.4420695;-38.13080360867914
1739209641.4420722;-38.13080360867914
1739209641.4420748;-45.120503652039325
1739209641.4420776;-45.120503652039325
1739209641.4420803;-38.13080360867914
1739209641.4420831;-45.120503652039325
1739209641.4420857;-45.120503652039325
1739209641.4420886;-38.13080360867914
1739209641.4420912;-38.13080360867914
1739209641.442094;-45.120503652039325
1739209641.4420967;-38.13080360867914
1739209641.4420996;-38.13080360867914
1739209641.4421022;-33.981070128970906
1739209641.442105;-38.13080360867914
1739209641.4421077;-38.13080360867914
1739209641.4421103;-45.120503652039325
1739209641.4421132;-45.120503652039325
1739209641.4421158;-35.57807855764607
1739209641.4421186;-38.13080360867914
1739209641.4421213;-45.120503652039325
1739209641.4421241;-38.13080360867914
1739209641.4421268;-35.57807855764607
1739209641.4421296;-45.120503652039325
1739209641.4421322;-45.120503652039325
1739209641.442135;-33.981070128970906
1739209641.4421377;-45.120503652039325
1739209641.4421403;-38.13080360867914
1739209641.4421432;-38.13080360867914
1739209641.4421458;-33.981070128970906
1739209641.4421487;-45.120503652039325
1739209641.4421513;-45.120503652039325
1739209641.4421542;-45.120503652039325
1739209641.4421568;-45.120503652039325
1739209641.4421597;-45.120503652039325
1739209641.4421623;-38.13080360867914
1739209641.4421651;-38.13080360867914
1739209641.4421678;-45.120503652039325
1739209641.4421706;-45.120503652039325
1739209641.4421732;-45.120503652039325
1739209641.4421759;-35.57807855764607
1739209641.4421787;-45.120503652039325
1739209641.4421813;-45.120503652039325
1739209641.4421842;-38.13080360867914
1739209641.4421868;-35.57807855764607
1739209641.4421897;-45.120503652039325
1739209641.4421923;-45.120503652039325
1739209641.4421952;-38.13080360867914
1739209641.4421978;-32.816014438256545
1739209641.4422007;-33.981070128970906
1739209641.4422033;-45.120503652039325
1739209641.4422061;-38.13080360867914
1739209641.4422088;-45.120503652039325
1739209641.4422114;-33.981070128970906
1739209641.4422143;-35.57807855764607
1739209641.4422169;-38.13080360867914
1739209641.4422197;-45.120503652039325
1739209641.4422224;-45.120503652039325
1739209641.4422252;-35.57807855764607
1739209641.4422278;-33.981070128970906
1739209641.4422307;-45.120503652039325
1739209641.4422333;-32.816014438256545
1739209641.4422362;-35.57807855764607
1739209641.4422388;-45.120503652039325
1739209641.4422417;-38.13080360867914
1739209641.4422443;-38.13080360867914
1739209641.442247;-38.13080360867914
1739209641.4422498;-45.120503652039325
1739209641.4422524;-38.13080360867914
1739209641.4422553;-31.141103565318915
1739209641.442258;-38.13080360867914
1739209641.4422607;-38.13080360867914
1739209641.4422634;-38.13080360867914
1739209641.4422662;-38.13080360867914
1739209641.4422688;-32.816014438256545
1739209641.4422717;-38.13080360867914
1739209641.4422743;-45.120503652039325
1739209641.442277;-30.49652367304973
1739209641.4422798;-35.57807855764607
1739209641.4422824;-38.13080360867914
1739209641.4422853;-45.120503652039325
1739209641.442288;-38.13080360867914
1739209641.4422908;-35.57807855764607
1739209641.4422934;-35.57807855764607
1739209641.4422963;-38.13080360867914
1739209641.442299;-38.13080360867914
1739209641.4423018;-38.13080360867914
1739209641.4423044;-45.120503652039325
1739209641.4423072;-45.120503652039325
1739209641.4423099;-45.120503652039325
1739209641.4423125;-45.120503652039325
1739209641.4423153;-38.13080360867914
1739209641.442318;-45.120503652039325
1739209641.4423208;-38.13080360867914
1739209641.4423234;-45.120503652039325
1739209641.4423263;-45.120503652039325
1739209641.442329;-38.13080360867914
1739209641.4423318;-45.120503652039325
1739209641.4423344;-35.57807855764607
1739209641.4423373;-45.120503652039325
1739209641.44234;-45.120503652039325
1739209641.4423428;-33.981070128970906
1739209641.4423454;-35.57807855764607
1739209641.442348;-35.57807855764607
1739209641.4423509;-38.13080360867914
1739209641.4423535;-38.13080360867914
1739209641.4423563;-38.13080360867914
1739209641.442359;-38.13080360867914
1739209641.4423618;-35.57807855764607
1739209641.4423645;-28.58837851428586
1739209641.4423673;-45.120503652039325
1739209641.44237;-45.120503652039325
1739209641.4423728;-45.120503652039325
1739209641.4423754;-33.981070128970906
1739209641.4423783;-32.816014438256545
1739209641.442381;-38.13080360867914
1739209641.4423835;-38.13080360867914
1739209641.4423864;-28.992665084841942
1739209641.442389;-38.13080360867914
1739209641.4423919;-38.13080360867914
1739209641.4423945;-45.120503652039325
1739209641.4423974;-38.13080360867914
1739209641.4424;-45.120503652039325
1739209641.4424028;-45.120503652039325
1739209641.4424055;-45.120503652039325
1739209641.4424083;-32.816014438256545
1739209641.442411;-45.120503652039325
1739209641.4424136;-45.120503652039325
1739209641.4424164;-38.13080360867914
1739209641.442419;-38.13080360867914
1739209641.442422;-35.57807855764607
1739209641.4424245;-38.13080360867914
1739209641.4424274;-45.120503652039325
1739209641.44243;-45.120503652039325
1739209641.4424329;-38.13080360867914
1739209641.4424355;-38.13080360867914
1739209641.4424384;-45.120503652039325
1739209641.442441;-45.120503652039325
1739209641.4424438;-32.816014438256545
1739209641.4424465;-38.13080360867914
1739209641.442449;-45.120503652039325
1739209641.442452;-38.13080360867914
1739209641.4424546;-38.13080360867914
1739209641.4424574;-45.120503652039325
1739209641.44246;-38.13080360867914
1739209641.442463;-35.57807855764607
1739209641.4424655;-45.120503652039325
1739209641.4424684;-45.120503652039325
1739209641.442471;-32.816014438256545
1739209641.442474;-45.120503652039325
1739209641.4424765;-38.13080360867914
1739209641.4424794;-38.13080360867914
1739209641.442482;-45.120503652039325
1739209641.4424846;-38.13080360867914
1739209641.4424875;-35.57807855764607
1739209641.44249;-38.13080360867914
1739209641.442493;-35.57807855764607
1739209641.4424956;-35.57807855764607
1739209641.4424984;-45.120503652039325
1739209641.442501;-45.120503652039325
1739209641.442504;-45.120503652039325
1739209641.4425066;-45.120503652039325
1739209641.4425094;-45.120503652039325
1739209641.442512;-45.120503652039325
1739209641.442515;-38.13080360867914
1739209641.4425175;-45.120503652039325
1739209641.4425201;-45.120503652039325
1739209641.442523;-45.120503652039325
1739209641.4425256;-35.57807855764607
1739209641.4425285;-38.13080360867914
1739209641.442531;-38.13080360867914
1739209641.442534;-38.13080360867914
1739209641.4425366;-32.816014438256545
1739209641.4425395;-32.816014438256545
1739209641.442542;-38.13080360867914
1739209641.442545;-45.120503652039325
1739209641.4425476;-45.120503652039325
1739209641.4425502;-45.120503652039325
1739209641.442553;-45.120503652039325
1739209641.4425557;-45.120503652039325
1739209641.4425585;-35.57807855764607
1739209641.4425611;-45.120503652039325
1739209641.442564;-45.120503652039325
1739209641.4425666;-38.13080360867914
1739209641.4425695;-45.120503652039325
1739209641.442572;-38.13080360867914
1739209641.442575;-35.57807855764607
1739209641.4425776;-45.120503652039325
1739209641.4425805;-35.57807855764607
1739209641.442583;-38.13080360867914
1739209641.4425857;-38.13080360867914
1739209641.4425886;-35.57807855764607
1739209641.4425912;-38.13080360867914
1739209641.442594;-45.120503652039325
1739209641.4425967;-38.13080360867914
1739209641.4425995;-38.13080360867914
1739209641.4426022;-45.120503652039325
1739209641.442605;-35.57807855764607
1739209641.4426076;-45.120503652039325
1739209641.4426105;-45.120503652039325
1739209641.4426131;-45.120503652039325
1739209641.442616;-38.13080360867914
1739209641.4426186;-38.13080360867914
1739209641.4426212;-45.120503652039325
1739209641.442624;-45.120503652039325
1739209641.4426267;-38.13080360867914
1739209641.4426296;-32.816014438256545
1739209641.4426322;-33.981070128970906
1739209641.442635;-45.120503652039325
1739209641.4426377;-45.120503652039325
1739209641.4426405;-45.120503652039325
1739209641.4426432;-32.816014438256545
1739209641.442646;-45.120503652039325
1739209641.4426486;-45.120503652039325
1739209641.4426515;-33.981070128970906
1739209641.4426541;-45.120503652039325
1739209641.4426568;-45.120503652039325
1739209641.4426596;-38.13080360867914
1739209641.4426622;-45.120503652039325
1739209641.442665;-45.120503652039325
1739209641.4426677;-45.120503652039325
1739209641.4426706;-38.13080360867914
1739209641.4426732;-38.13080360867914
1739209641.442676;-38.13080360867914
1739209641.4426787;-45.120503652039325
1739209641.4426816;-38.13080360867914
1739209641.4426842;-32.816014438256545
1739209641.4426868;-33.981070128970906
1739209641.4426897;-45.120503652039325
1739209641.4426923;-38.13080360867914
1739209641.4426951;-45.120503652039325
1739209641.4426978;-38.13080360867914
1739209641.4427006;-38.13080360867914
1739209641.4427032;-45.120503652039325
1739209641.442706;-45.120503652039325
1739209641.4427087;-38.13080360867914
1739209641.4427116;-45.120503652039325
1739209641.4427142;-45.120503652039325
1739209641.442717;-38.13080360867914
1739209641.4427197;-38.13080360867914
1739209641.4427223;-45.120503652039325
1739209641.4427252;-45.120503652039325
1739209641.4427278;-35.57807855764607
1739209641.4427307;-38.13080360867914
1739209641.4427333;-45.120503652039325
1739209641.4427361;-45.120503652039325
1739209641.4427388;-45.120503652039325
1739209641.4427416;-38.13080360867914
1739209641.4427443;-45.120503652039325
1739209641.442747;-45.120503652039325
1739209641.4427497;-45.120503652039325
1739209641.4427526;-45.120503652039325
1739209641.4427552;-45.120503652039325
1739209641.4427578;-45.120503652039325
1739209641.4427607;-38.13080360867914
1739209641.4427633;-38.13080360867914
1739209641.4427662;-45.120503652039325
1739209641.4427688;-38.13080360867914
1739209641.4427717;-32.816014438256545
1739209641.4427743;-33.981070128970906
1739209641.4427772;-45.120503652039325
1739209641.4427798;-38.13080360867914
1739209641.4427826;-35.57807855764607
1739209641.4427853;-28.992665084841942
1739209641.4427881;-45.120503652039325
1739209641.4427907;-38.13080360867914
1739209641.4427934;-45.120503652039325
1739209641.4427962;-38.13080360867914
1739209641.4427989;-38.13080360867914
1739209641.4428017;-45.120503652039325
1739209641.4428043;-35.57807855764607
1739209641.4428072;-32.816014438256545
1739209641.4428098;-45.120503652039325
1739209641.4428127;-45.120503652039325
1739209641.4428153;-38.13080360867914
1739209641.4428182;-38.13080360867914
1739209641.4428208;-45.120503652039325
1739209641.4428234;-45.120503652039325
1739209641.4428263;-38.13080360867914
1739209641.442829;-26.991370085610722
1739209641.4428318;-45.120503652039325
1739209641.4428344;-45.120503652039325
1739209641.4428372;-38.13080360867914
1739209641.4428399;-31.141103565318915
1739209641.4428427;-45.120503652039325
1739209641.4428453;-38.13080360867914
1739209641.4428482;-45.120503652039325
1739209641.4428508;-38.13080360867914
1739209641.4428537;-45.120503652039325
1739209641.4428563;-38.13080360867914
1739209641.442859;-38.13080360867914
1739209641.4428618;-45.120503652039325
1739209641.4428644;-45.120503652039325
1739209641.4428673;-33.981070128970906
1739209641.44287;-45.120503652039325
1739209641.4428728;-38.13080360867914
1739209641.4428754;-38.13080360867914
1739209641.4428782;-45.120503652039325
1739209641.4428809;-45.120503652039325
1739209641.4428837;-45.120503652039325
1739209641.4428864;-38.13080360867914
1739209641.4428892;-38.13080360867914
1739209641.4428918;-33.981070128970906
1739209641.4428945;-38.13080360867914
1739209641.4428973;-38.13080360867914
1739209641.4429;-45.120503652039325
1739209641.4429028;-38.13080360867914
1739209641.4429054;-33.981070128970906
1739209641.4429083;-38.13080360867914
1739209641.442911;-35.57807855764607
1739209641.4429138;-38.13080360867914
1739209641.4429164;-31.141103565318915
1739209641.4429193;-33.981070128970906
1739209641.4429219;-45.120503652039325
1739209641.4429247;-35.57807855764607
1739209641.4429274;-38.13080360867914
1739209641.44293;-45.120503652039325
1739209641.4429328;-38.13080360867914
1739209641.4429355;-35.57807855764607
1739209641.4429383;-38.13080360867914
1739209641.442941;-45.120503652039325
1739209641.4429438;-33.981070128970906
1739209641.4429464;-38.13080360867914
1739209641.4429493;-35.57807855764607
1739209641.442952;-45.120503652039325
1739209641.4429548;-45.120503652039325
1739209641.4429574;-45.120503652039325
1739209641.44296;-45.120503652039325
1739209641.442963;-45.120503652039325
1739209641.4429655;-45.120503652039325
1739209641.4429684;-45.120503652039325
1739209641.442971;-38.13080360867914
1739209641.4429739;-35.57807855764607
1739209641.4429765;-38.13080360867914
1739209641.4429793;-35.57807855764607
1739209641.442982;-38.13080360867914
1739209641.4429848;-38.13080360867914
1739209641.4429874;-45.120503652039325
1739209641.4429903;-45.120503652039325
1739209641.442993;-45.120503652039325
1739209641.4429955;-45.120503652039325
1739209641.4429984;-38.13080360867914
1739209641.443001;-38.13080360867914
1739209641.443004;-38.13080360867914
1739209641.4430065;-38.13080360867914
1739209641.4430094;-38.13080360867914
1739209641.443012;-45.120503652039325
