CAN Message; 0x150:04008a6e797ebd91
Timestamp;Amplitude
1739209704.3783388;-45.120503652039325
1739209704.3783493;-38.13080360867914
1739209704.3783596;-38.13080360867914
1739209704.37837;-38.13080360867914
1739209704.3783803;-38.13080360867914
1739209704.3783908;-38.13080360867914
1739209704.378401;-28.992665084841942
1739209704.3784115;-14.686880871827997
1739209704.3784218;-33.981070128970906
1739209704.3784323;-45.120503652039325
1739209704.3784425;-31.141103565318915
1739209704.378453;-25.25278630937684
1739209704.3784633;-27.267205301931607
1739209704.3784738;-33.981070128970906
1739209704.378484;-30.49652367304973
1739209704.3784945;-31.141103565318943
1739209704.3785048;-15.133552068922732
1739209704.3785152;-14.210872886081972
1739209704.3785255;-31.141103565318943
1739209704.378536;-31.141103565318893
1739209704.3785462;-38.13080360867914
1739209704.3785567;-19.132598584408132
1739209704.378567;-38.13080360867914
1739209704.3785772;-26.991370085610722
1739209704.3785877;-38.13080360867914
1739209704.378598;-45.120503652039325
1739209704.3786085;-8.380163647726743
1739209704.3786187;-19.35709014998136
1739209704.3786292;-32.81601443825658
1739209704.3786395;-28.21854285175415
1739209704.37865;-27.267205301931607
1739209704.3786602;-20.001670042250545
1739209704.3786707;-33.981070128970906
1739209704.378681;-45.120503652039325
1739209704.3786914;-35.57807855764607
1739209704.3787017;-27.877744956031417
1739209704.3787122;-38.13080360867914
1739209704.3787224;-45.120503652039325
1739209704.378733;-38.13080360867914
1739209704.3787432;-45.120503652039325
1739209704.3787537;-45.120503652039325
1739209704.378764;-38.13080360867914
1739209704.3787744;-38.13080360867914
1739209704.3787847;-33.981070128970906
1739209704.3787951;-38.13080360867914
1739209704.3788054;-38.13080360867914
1739209704.378816;-38.13080360867914
1739209704.3788261;-32.816014438256545
1739209704.3788366;-38.13080360867914
1739209704.378847;-45.120503652039325
1739209704.3788574;-9.038453574996034
1739209704.3788676;-19.69224938244749
1739209704.378878;-33.981070128970956
1739209704.3788884;-26.991370085610736
1739209704.3788989;-26.991370085610722
1739209704.378909;-21.228842808393978
1739209704.3789196;-29.438486411369333
1739209704.3789299;-45.120503652039325
1739209704.3789403;-38.13080360867914
1739209704.3789506;-29.438486411369347
1739209704.378961;-33.981070128970906
1739209704.3789713;-38.13080360867914
1739209704.3789818;-38.13080360867914
1739209704.378992;-45.120503652039325
1739209704.3790026;-27.8777449560314
1739209704.3790128;-32.816014438256545
1739209704.3790233;-38.13080360867914
1739209704.3790336;-35.57807855764607
1739209704.379044;-45.120503652039325
1739209704.3790543;-38.13080360867914
1739209704.3790646;-38.13080360867914
1739209704.379075;-33.981070128970906
1739209704.3790853;-33.981070128970906
1739209704.3790958;-45.120503652039325
1739209704.379106;-22.54371790334745
1739209704.3791165;-33.981070128970906
1739209704.3791268;-38.13080360867914
1739209704.3791373;-32.816014438256545
1739209704.3791475;-31.141103565318943
1739209704.379158;-11.448808766692483
1739209704.3791683;-27.267205301931607
1739209704.3791788;-38.13080360867914
1739209704.379189;-45.120503652039325
1739209704.3791995;-45.120503652039325
1739209704.3792098;-45.120503652039325
1739209704.3792202;-38.13080360867914
1739209704.3792305;-38.13080360867914
1739209704.379241;-33.981070128970906
1739209704.3792512;-38.13080360867914
1739209704.3792617;-38.13080360867914
1739209704.379272;-38.13080360867914
1739209704.3792825;-38.13080360867914
1739209704.3792927;-45.120503652039325
1739209704.3793032;-31.141103565318915
1739209704.3793135;-33.981070128970906
1739209704.379324;-38.13080360867914
1739209704.3793342;-38.13080360867914
1739209704.3793447;-45.120503652039325
1739209704.379355;-38.13080360867914
1739209704.3793654;-38.13080360867914
1739209704.3793757;-28.58837851428586
1739209704.3793862;-38.13080360867914
1739209704.3793964;-38.13080360867914
1739209704.379407;-33.981070128970906
1739209704.3794172;-31.141103565318915
1739209704.3794277;-33.981070128970906
1739209704.379438;-31.14110356531892
1739209704.3794484;-20.001670042250552
1739209704.3794587;-13.898344869311028
1739209704.3794692;-33.981070128970906
1739209704.3794794;-38.13080360867914
1739209704.37949;-38.13080360867914
1739209704.3795002;-20.95409857865649
1739209704.3795106;-38.13080360867914
1739209704.379521;-35.57807855764607
1739209704.3795314;-45.120503652039325
1739209704.3795416;-33.981070128970956
1739209704.379552;-45.120503652039325
1739209704.3795624;-32.816014438256545
1739209704.3795726;-38.13080360867914
1739209704.3795831;-45.120503652039325
1739209704.3795934;-35.57807855764607
1739209704.3796039;-45.120503652039325
1739209704.379614;-45.120503652039325
1739209704.3796246;-23.75329798047522
1739209704.3796349;-38.13080360867914
1739209704.3796453;-38.13080360867914
1739209704.3796556;-32.816014438256545
1739209704.379666;-35.57807855764607
1739209704.3796763;-45.120503652039325
1739209704.3796868;-35.57807855764607
1739209704.379697;-38.13080360867914
1739209704.3797076;-31.141103565318943
1739209704.3797178;-45.120503652039325
1739209704.3797283;-45.120503652039325
1739209704.3797386;-45.120503652039325
1739209704.379749;-38.13080360867914
1739209704.3797593;-45.120503652039325
1739209704.3797698;-45.120503652039325
1739209704.37978;-45.120503652039325
1739209704.3797905;-30.49652367304976
1739209704.3798008;-22.84163660590256
1739209704.3798113;-33.981070128970906
1739209704.3798215;-45.120503652039325
1739209704.379832;-38.13080360867914
1739209704.3798423;-38.13080360867914
1739209704.3798528;-20.277505258571445
1739209704.379863;-30.49652367304976
1739209704.3798735;-22.740042620751332
1739209704.3798838;-32.816014438256545
1739209704.3798943;-35.57807855764607
1739209704.3799045;-28.58837851428586
1739209704.379915;-38.13080360867914
1739209704.3799253;-45.120503652039325
1739209704.3799357;-38.13080360867914
1739209704.379946;-33.981070128970906
1739209704.3799565;-45.120503652039325
1739209704.3799667;-45.120503652039325
1739209704.3799772;-45.120503652039325
1739209704.3799875;-24.151403521958727
1739209704.379998;-13.197617526358087
1739209704.3800082;-13.011969998890363
1739209704.3800185;-24.292649948874775
1739209704.380029;-45.120503652039325
1739209704.3800392;-45.120503652039325
1739209704.3800497;-45.120503652039325
1739209704.38006;-45.120503652039325
1739209704.3800704;-45.120503652039325
1739209704.3800807;-32.816014438256545
1739209704.3800912;-28.992665084841942
1739209704.3801014;-24.438645034577675
1739209704.380112;-35.57807855764607
1739209704.3801222;-45.120503652039325
1739209704.3801327;-45.120503652039325
1739209704.380143;-45.120503652039325
1739209704.3801534;-45.120503652039325
1739209704.3801637;-45.120503652039325
1739209704.3801742;-45.120503652039325
1739209704.3801844;-35.57807855764607
1739209704.380195;-31.141103565318915
1739209704.3802052;-28.992665084841942
1739209704.3802156;-38.13080360867914
1739209704.380226;-45.120503652039325
1739209704.3802364;-38.13080360867914
1739209704.3802466;-45.120503652039325
1739209704.3802571;-45.120503652039325
1739209704.3802674;-33.981070128970906
1739209704.3802779;-38.13080360867914
1739209704.3802881;-45.120503652039325
1739209704.3802986;-45.120503652039325
1739209704.3803089;-45.120503652039325
1739209704.3803194;-38.13080360867914
1739209704.3803296;-38.13080360867914
1739209704.38034;-38.13080360867914
1739209704.3803504;-38.13080360867914
1739209704.3803608;-45.120503652039325
1739209704.380371;-38.13080360867914
1739209704.3803816;-25.826314394896357
1739209704.3803918;-45.120503652039325
1739209704.3804023;-45.120503652039325
1739209704.3804126;-38.13080360867914
1739209704.380423;-32.816014438256545
1739209704.3804333;-45.120503652039325
1739209704.3804438;-45.120503652039325
1739209704.380454;-45.120503652039325
1739209704.3804646;-38.13080360867914
1739209704.3804748;-38.13080360867914
1739209704.3804853;-33.981070128970906
1739209704.3804955;-45.120503652039325
1739209704.3805058;-45.120503652039325
1739209704.3805163;-35.57807855764607
1739209704.3805265;-38.13080360867914
1739209704.380537;-45.120503652039325
1739209704.3805473;-31.14110356531892
1739209704.3805578;-38.13080360867914
1739209704.380568;-45.120503652039325
1739209704.3805785;-45.120503652039325
1739209704.3805888;-38.13080360867914
1739209704.3805993;-45.120503652039325
1739209704.3806095;-35.57807855764607
1739209704.38062;-45.120503652039325
1739209704.3806303;-27.267205301931607
1739209704.3806407;-33.981070128970906
1739209704.380651;-38.13080360867914
1739209704.3806615;-45.120503652039325
1739209704.3806717;-38.13080360867914
1739209704.3806822;-32.816014438256545
1739209704.3806925;-38.13080360867914
1739209704.380703;-38.13080360867914
1739209704.3807132;-31.14110356531892
1739209704.3807237;-38.13080360867914
1739209704.380734;-45.120503652039325
1739209704.3807445;-45.120503652039325
1739209704.3807547;-45.120503652039325
1739209704.3807652;-38.13080360867914
1739209704.3807755;-38.13080360867914
1739209704.380786;-35.57807855764607
1739209704.3807962;-31.141103565318915
1739209704.3808067;-38.13080360867914
1739209704.380817;-45.120503652039325
1739209704.3808274;-38.13080360867914
1739209704.3808377;-35.57807855764607
1739209704.3808482;-45.120503652039325
1739209704.3808584;-38.13080360867914
1739209704.380869;-35.57807855764607
1739209704.3808792;-45.120503652039325
1739209704.3808897;-45.120503652039325
1739209704.3809;-45.120503652039325
1739209704.3809104;-38.13080360867914
1739209704.3809206;-38.13080360867914
1739209704.3809311;-38.13080360867914
1739209704.3809414;-38.13080360867914
1739209704.380952;-38.13080360867914
1739209704.3809621;-45.120503652039325
1739209704.3809726;-45.120503652039325
1739209704.3809829;-45.120503652039325
1739209704.3809931;-45.120503652039325
1739209704.3810036;-38.13080360867914
1739209704.3810139;-38.13080360867914
1739209704.3810244;-45.120503652039325
1739209704.3810346;-45.120503652039325
1739209704.381045;-45.120503652039325
1739209704.3810554;-35.57807855764607
1739209704.3810658;-45.120503652039325
1739209704.381076;-45.120503652039325
1739209704.3810866;-38.13080360867914
1739209704.3810968;-38.13080360867914
1739209704.3811073;-38.13080360867914
1739209704.3811176;-45.120503652039325
1739209704.381128;-38.13080360867914
1739209704.3811383;-38.13080360867914
1739209704.3811488;-45.120503652039325
1739209704.381159;-45.120503652039325
1739209704.3811696;-38.13080360867914
1739209704.3811798;-38.13080360867914
1739209704.3811903;-38.13080360867914
1739209704.3812006;-45.120503652039325
1739209704.381211;-45.120503652039325
1739209704.3812213;-38.13080360867914
1739209704.3812318;-38.13080360867914
1739209704.381242;-45.120503652039325
1739209704.3812525;-45.120503652039325
1739209704.3812628;-31.141103565318893
1739209704.3812733;-35.57807855764607
1739209704.3812835;-45.120503652039325
1739209704.381294;-38.13080360867914
1739209704.3813043;-38.13080360867914
1739209704.3813148;-38.13080360867914
1739209704.381325;-38.13080360867914
1739209704.3813355;-38.13080360867914
1739209704.3813457;-38.13080360867914
1739209704.3813562;-45.120503652039325
1739209704.3813665;-38.13080360867914
1739209704.381377;-45.120503652039325
1739209704.3813872;-38.13080360867914
1739209704.3813977;-38.13080360867914
1739209704.381408;-38.13080360867914
1739209704.3814185;-38.13080360867914
1739209704.3814287;-33.981070128970906
1739209704.3814392;-38.13080360867914
1739209704.3814495;-38.13080360867914
1739209704.38146;-35.57807855764607
1739209704.3814702;-38.13080360867914
1739209704.3814805;-45.120503652039325
1739209704.381491;-35.57807855764607
1739209704.3815012;-38.13080360867914
1739209704.3815117;-45.120503652039325
1739209704.381522;-45.120503652039325
1739209704.3815324;-38.13080360867914
1739209704.3815427;-45.120503652039325
1739209704.3815532;-38.13080360867914
1739209704.3815634;-35.57807855764607
1739209704.381574;-38.13080360867914
1739209704.3815842;-45.120503652039325
1739209704.3815947;-35.57807855764607
1739209704.381605;-35.57807855764607
1739209704.3816154;-45.120503652039325
1739209704.3816257;-45.120503652039325
1739209704.3816361;-38.13080360867914
1739209704.3816464;-38.13080360867914
1739209704.381657;-45.120503652039325
1739209704.3816671;-45.120503652039325
1739209704.3816776;-45.120503652039325
1739209704.3816879;-45.120503652039325
1739209704.3816984;-45.120503652039325
1739209704.3817086;-45.120503652039325
1739209704.381719;-45.120503652039325
1739209704.3817294;-45.120503652039325
1739209704.3817399;-38.13080360867914
1739209704.38175;-38.13080360867914
1739209704.3817606;-32.816014438256545
1739209704.3817708;-38.13080360867914
1739209704.3817813;-38.13080360867914
1739209704.3817916;-45.120503652039325
1739209704.381802;-38.13080360867914
1739209704.3818123;-35.57807855764607
1739209704.3818228;-45.120503652039325
1739209704.381833;-45.120503652039325
1739209704.3818436;-45.120503652039325
1739209704.3818538;-38.13080360867914
1739209704.3818643;-45.120503652039325
1739209704.3818746;-38.13080360867914
1739209704.381885;-38.13080360867914
1739209704.3818953;-45.120503652039325
1739209704.3819058;-45.120503652039325
1739209704.381916;-45.120503652039325
1739209704.3819265;-35.57807855764607
1739209704.3819368;-38.13080360867914
1739209704.381947;-45.120503652039325
1739209704.3819575;-45.120503652039325
1739209704.3819678;-35.57807855764607
1739209704.3819783;-33.981070128970906
1739209704.3819885;-45.120503652039325
1739209704.381999;-38.13080360867914
1739209704.3820093;-45.120503652039325
1739209704.3820198;-38.13080360867914
1739209704.38203;-45.120503652039325
1739209704.3820405;-45.120503652039325
1739209704.3820508;-45.120503652039325
1739209704.3820612;-45.120503652039325
1739209704.3820715;-38.13080360867914
1739209704.382082;-45.120503652039325
1739209704.3820922;-45.120503652039325
1739209704.3821027;-38.13080360867914
1739209704.382113;-35.57807855764607
1739209704.3821235;-38.13080360867914
1739209704.3821337;-45.120503652039325
1739209704.3821442;-33.981070128970906
1739209704.3821545;-38.13080360867914
1739209704.382165;-38.13080360867914
1739209704.3821752;-45.120503652039325
1739209704.3821857;-33.981070128970906
1739209704.382196;-38.13080360867914
1739209704.3822064;-38.13080360867914
1739209704.3822167;-45.120503652039325
1739209704.3822272;-45.120503652039325
1739209704.3822374;-35.57807855764607
1739209704.382248;-38.13080360867914
1739209704.3822582;-45.120503652039325
1739209704.3822687;-45.120503652039325
1739209704.382279;-45.120503652039325
1739209704.3822894;-45.120503652039325
1739209704.3822997;-33.981070128970906
1739209704.3823102;-38.13080360867914
1739209704.3823204;-45.120503652039325
1739209704.382331;-45.120503652039325
1739209704.3823411;-35.57807855764607
1739209704.3823516;-38.13080360867914
1739209704.382362;-45.120503652039325
1739209704.3823724;-45.120503652039325
1739209704.3823826;-38.13080360867914
1739209704.3823931;-27.267205301931607
1739209704.3824034;-38.13080360867914
1739209704.3824139;-45.120503652039325
1739209704.382424;-45.120503652039325
1739209704.3824344;-38.13080360867914
1739209704.3824449;-38.13080360867914
1739209704.382455;-45.120503652039325
1739209704.3824656;-45.120503652039325
1739209704.3824759;-31.14110356531892
1739209704.3824863;-38.13080360867914
1739209704.3824966;-45.120503652039325
1739209704.382507;-45.120503652039325
1739209704.3825173;-38.13080360867914
1739209704.3825278;-35.57807855764607
1739209704.382538;-38.13080360867914
1739209704.3825486;-38.13080360867914
1739209704.3825588;-31.141103565318915
1739209704.3825693;-32.816014438256545
1739209704.3825796;-31.141103565318915
1739209704.38259;-45.120503652039325
1739209704.3826003;-38.13080360867914
1739209704.3826108;-35.57807855764607
1739209704.382621;-38.13080360867914
1739209704.3826315;-45.120503652039325
1739209704.3826418;-38.13080360867914
1739209704.3826523;-38.13080360867914
1739209704.3826625;-38.13080360867914
1739209704.382673;-45.120503652039325
1739209704.3826833;-38.13080360867914
1739209704.3826938;-38.13080360867914
1739209704.382704;-45.120503652039325
1739209704.3827145;-38.13080360867914
1739209704.3827248;-33.981070128970906
1739209704.3827353;-33.981070128970906
1739209704.3827455;-38.13080360867914
1739209704.382756;-45.120503652039325
1739209704.3827662;-45.120503652039325
1739209704.3827767;-45.120503652039325
1739209704.382787;-45.120503652039325
1739209704.3827975;-45.120503652039325
1739209704.3828077;-30.49652367304973
1739209704.3828182;-38.13080360867914
1739209704.3828285;-45.120503652039325
1739209704.382839;-45.120503652039325
1739209704.3828492;-38.13080360867914
1739209704.3828597;-38.13080360867914
1739209704.38287;-38.13080360867914
1739209704.3828804;-45.120503652039325
1739209704.3828907;-31.141103565318915
1739209704.3829012;-28.992665084841942
1739209704.3829114;-45.120503652039325
1739209704.3829217;-45.120503652039325
1739209704.3829322;-45.120503652039325
1739209704.3829424;-45.120503652039325
1739209704.382953;-45.120503652039325
1739209704.3829632;-38.13080360867914
1739209704.3829737;-33.981070128970906
1739209704.382984;-38.13080360867914
1739209704.3829944;-38.13080360867914
1739209704.3830047;-38.13080360867914
1739209704.3830152;-38.13080360867914
1739209704.3830254;-35.57807855764607
1739209704.383036;-38.13080360867914
1739209704.3830462;-35.57807855764607
1739209704.3830566;-35.57807855764607
1739209704.383067;-33.981070128970906
1739209704.3830774;-45.120503652039325
1739209704.3830876;-38.13080360867914
1739209704.3830981;-35.57807855764607
1739209704.3831084;-45.120503652039325
1739209704.3831189;-45.120503652039325
1739209704.3831291;-45.120503652039325
1739209704.3831396;-38.13080360867914
1739209704.3831499;-38.13080360867914
1739209704.3831604;-38.13080360867914
1739209704.3831706;-45.120503652039325
1739209704.383181;-38.13080360867914
1739209704.3831913;-38.13080360867914
1739209704.3832018;-45.120503652039325
1739209704.383212;-45.120503652039325
1739209704.3832226;-45.120503652039325
1739209704.3832328;-35.57807855764607
1739209704.3832433;-35.57807855764607
1739209704.3832536;-45.120503652039325
1739209704.383264;-45.120503652039325
1739209704.3832743;-38.13080360867914
1739209704.3832848;-32.816014438256545
1739209704.383295;-45.120503652039325
1739209704.3833055;-38.13080360867914
1739209704.3833158;-38.13080360867914
1739209704.3833263;-45.120503652039325
1739209704.3833365;-38.13080360867914
1739209704.383347;-38.13080360867914
1739209704.3833573;-45.120503652039325
1739209704.3833678;-45.120503652039325
1739209704.383378;-35.57807855764607
1739209704.3833885;-45.120503652039325
1739209704.3833988;-45.120503652039325
1739209704.383409;-38.13080360867914
1739209704.3834195;-35.57807855764607
1739209704.3834298;-33.981070128970906
1739209704.3834403;-38.13080360867914
1739209704.3834505;-35.57807855764607
1739209704.383461;-38.13080360867914
1739209704.3834713;-38.13080360867914
1739209704.3834817;-38.13080360867914
1739209704.383492;-45.120503652039325
1739209704.3835025;-45.120503652039325
1739209704.3835127;-45.120503652039325
1739209704.3835232;-45.120503652039325
1739209704.3835335;-45.120503652039325
1739209704.383544;-45.120503652039325
1739209704.3835542;-38.13080360867914
1739209704.3835647;-45.120503652039325
1739209704.383575;-35.57807855764607
1739209704.3835855;-45.120503652039325
1739209704.3835957;-38.13080360867914
1739209704.3836062;-38.13080360867914
1739209704.3836164;-38.13080360867914
1739209704.383627;-38.13080360867914
1739209704.3836372;-45.120503652039325
1739209704.3836477;-38.13080360867914
1739209704.383658;-31.141103565318915
1739209704.3836684;-35.57807855764607
1739209704.3836787;-35.57807855764607
1739209704.3836892;-45.120503652039325
1739209704.3836994;-38.13080360867914
1739209704.38371;-45.120503652039325
1739209704.3837202;-38.13080360867914
1739209704.3837306;-45.120503652039325
1739209704.383741;-45.120503652039325
1739209704.3837514;-38.13080360867914
1739209704.3837616;-45.120503652039325
1739209704.3837721;-35.57807855764607
1739209704.3837824;-38.13080360867914
1739209704.3837929;-45.120503652039325
1739209704.3838031;-45.120503652039325
1739209704.3838136;-38.13080360867914
1739209704.3838239;-38.13080360867914
1739209704.3838344;-45.120503652039325
1739209704.3838446;-38.13080360867914
1739209704.383855;-45.120503652039325
1739209704.3838654;-38.13080360867914
1739209704.3838758;-38.13080360867914
1739209704.383886;-38.13080360867914
1739209704.3838964;-45.120503652039325
1739209704.3839068;-45.120503652039325
1739209704.383917;-35.57807855764607
1739209704.3839276;-45.120503652039325
1739209704.3839378;-38.13080360867914
1739209704.3839483;-38.13080360867914
1739209704.3839586;-45.120503652039325
1739209704.383969;-45.120503652039325
1739209704.3839793;-45.120503652039325
1739209704.3839898;-33.981070128970906
1739209704.384;-45.120503652039325
1739209704.3840106;-38.13080360867914
1739209704.3840208;-38.13080360867914
1739209704.3840313;-45.120503652039325
1739209704.3840415;-45.120503652039325
1739209704.384052;-45.120503652039325
1739209704.3840623;-38.13080360867914
1739209704.3840728;-45.120503652039325
1739209704.384083;-45.120503652039325
1739209704.3840935;-45.120503652039325
1739209704.3841038;-35.57807855764607
1739209704.3841143;-38.13080360867914
1739209704.3841245;-45.120503652039325
1739209704.384135;-38.13080360867914
1739209704.3841453;-35.57807855764607
1739209704.3841558;-33.981070128970906
1739209704.384166;-35.57807855764607
1739209704.3841765;-38.13080360867914
1739209704.3841867;-38.13080360867914
1739209704.3841972;-31.141103565318915
1739209704.3842075;-35.57807855764607
1739209704.384218;-35.57807855764607
1739209704.3842282;-45.120503652039325
1739209704.3842387;-45.120503652039325
1739209704.384249;-38.13080360867914
1739209704.3842595;-33.981070128970906
1739209704.3842697;-45.120503652039325
1739209704.3842802;-45.120503652039325
1739209704.3842905;-38.13080360867914
1739209704.384301;-38.13080360867914
1739209704.3843112;-45.120503652039325
1739209704.3843217;-35.57807855764607
1739209704.384332;-38.13080360867914
1739209704.3843424;-45.120503652039325
1739209704.3843527;-45.120503652039325
1739209704.384363;-45.120503652039325
1739209704.3843734;-38.13080360867914
1739209704.3843837;-38.13080360867914
1739209704.3843942;-45.120503652039325
1739209704.3844044;-33.981070128970906
1739209704.384415;-35.57807855764607
1739209704.3844252;-38.13080360867914
1739209704.3844357;-45.120503652039325
1739209704.384446;-45.120503652039325
1739209704.3844564;-32.816014438256545
1739209704.3844666;-35.57807855764607
1739209704.3844771;-45.120503652039325
1739209704.3844874;-33.981070128970906
1739209704.384498;-38.13080360867914
1739209704.3845081;-45.120503652039325
1739209704.3845186;-38.13080360867914
1739209704.3845289;-33.981070128970906
1739209704.3845394;-45.120503652039325
1739209704.3845496;-45.120503652039325
1739209704.38456;-38.13080360867914
1739209704.3845704;-28.992665084841942
1739209704.3845809;-38.13080360867914
1739209704.384591;-38.13080360867914
1739209704.3846016;-45.120503652039325
1739209704.3846118;-45.120503652039325
1739209704.3846223;-45.120503652039325
1739209704.3846326;-38.13080360867914
1739209704.384643;-38.13080360867914
1739209704.3846533;-31.141103565318915
1739209704.3846638;-31.141103565318915
1739209704.384674;-45.120503652039325
1739209704.3846846;-45.120503652039325
1739209704.3846948;-45.120503652039325
1739209704.3847053;-45.120503652039325
1739209704.3847156;-45.120503652039325
1739209704.384726;-45.120503652039325
1739209704.3847363;-31.141103565318915
1739209704.3847468;-38.13080360867914
1739209704.384757;-45.120503652039325
1739209704.3847675;-35.57807855764607
1739209704.3847778;-38.13080360867914
1739209704.3847883;-45.120503652039325
1739209704.3847985;-45.120503652039325
1739209704.384809;-38.13080360867914
1739209704.3848193;-31.141103565318915
1739209704.3848298;-33.981070128970906
1739209704.38484;-38.13080360867914
1739209704.3848503;-45.120503652039325
1739209704.3848608;-38.13080360867914
1739209704.384871;-33.981070128970906
1739209704.3848815;-33.981070128970906
1739209704.3848917;-45.120503652039325
1739209704.3849022;-45.120503652039325
1739209704.3849125;-38.13080360867914
1739209704.384923;-38.13080360867914
1739209704.3849332;-45.120503652039325
1739209704.3849437;-45.120503652039325
1739209704.384954;-38.13080360867914
1739209704.3849645;-38.13080360867914
1739209704.3849747;-45.120503652039325
1739209704.3849852;-45.120503652039325
1739209704.3849955;-38.13080360867914
1739209704.385006;-35.57807855764607
1739209704.3850162;-45.120503652039325
1739209704.3850267;-38.13080360867914
1739209704.385037;-38.13080360867914
1739209704.3850474;-38.13080360867914
1739209704.3850577;-45.120503652039325
1739209704.3850682;-38.13080360867914
1739209704.3850784;-33.981070128970906
1739209704.385089;-38.13080360867914
1739209704.3850992;-45.120503652039325
1739209704.3851097;-45.120503652039325
1739209704.38512;-45.120503652039325
1739209704.3851304;-45.120503652039325
1739209704.3851407;-38.13080360867914
1739209704.3851511;-38.13080360867914
1739209704.3851614;-28.588378514285886
1739209704.385172;-38.13080360867914
1739209704.3851821;-38.13080360867914
1739209704.3851926;-45.120503652039325
1739209704.385203;-45.120503652039325
1739209704.3852134;-38.13080360867914
1739209704.3852236;-35.57807855764607
1739209704.385234;-35.57807855764607
1739209704.3852444;-26.991370085610722
1739209704.3852549;-38.13080360867914
1739209704.385265;-45.120503652039325
1739209704.3852756;-38.13080360867914
1739209704.3852859;-33.981070128970906
1739209704.3852963;-38.13080360867914
1739209704.3853066;-45.120503652039325
1739209704.385317;-45.120503652039325
1739209704.3853273;-45.120503652039325
1739209704.3853376;-45.120503652039325
1739209704.385348;-45.120503652039325
1739209704.3853583;-45.120503652039325
1739209704.3853688;-35.57807855764607
1739209704.385379;-33.981070128970906
1739209704.3853896;-33.981070128970906
1739209704.3853998;-35.57807855764607
1739209704.3854103;-38.13080360867914
1739209704.3854206;-45.120503652039325
1739209704.385431;-35.57807855764607
1739209704.3854413;-38.13080360867914
1739209704.3854518;-38.13080360867914
1739209704.385462;-38.13080360867914
1739209704.3854725;-38.13080360867914
1739209704.3854828;-38.13080360867914
1739209704.3854933;-45.120503652039325
1739209704.3855035;-45.120503652039325
1739209704.385514;-45.120503652039325
1739209704.3855243;-38.13080360867914
1739209704.3855348;-33.981070128970906
1739209704.385545;-45.120503652039325
1739209704.3855555;-45.120503652039325
1739209704.3855658;-45.120503652039325
1739209704.3855762;-45.120503652039325
1739209704.3855865;-33.981070128970906
1739209704.385597;-45.120503652039325
1739209704.3856072;-45.120503652039325
1739209704.3856177;-38.13080360867914
1739209704.385628;-32.816014438256545
1739209704.3856385;-45.120503652039325
1739209704.3856487;-45.120503652039325
1739209704.3856592;-32.816014438256545
1739209704.3856695;-45.120503652039325
1739209704.38568;-45.120503652039325
1739209704.3856902;-45.120503652039325
1739209704.3857007;-45.120503652039325
1739209704.385711;-45.120503652039325
1739209704.3857214;-45.120503652039325
1739209704.3857317;-38.13080360867914
1739209704.3857422;-45.120503652039325
1739209704.3857524;-38.13080360867914
1739209704.385763;-45.120503652039325
1739209704.3857732;-45.120503652039325
1739209704.3857837;-38.13080360867914
1739209704.385794;-35.57807855764607
1739209704.3858044;-45.120503652039325
1739209704.3858147;-45.120503652039325
1739209704.385825;-33.981070128970906
1739209704.3858354;-45.120503652039325
1739209704.3858457;-38.13080360867914
1739209704.3858562;-38.13080360867914
1739209704.3858664;-45.120503652039325
1739209704.385877;-38.13080360867914
1739209704.3858871;-35.57807855764607
1739209704.3858976;-38.13080360867914
1739209704.385908;-45.120503652039325
1739209704.3859184;-45.120503652039325
1739209704.3859286;-45.120503652039325
1739209704.3859391;-38.13080360867914
1739209704.3859494;-38.13080360867914
1739209704.3859599;-38.13080360867914
1739209704.38597;-38.13080360867914
1739209704.3859806;-38.13080360867914
1739209704.3859909;-45.120503652039325
1739209704.3860013;-38.13080360867914
1739209704.3860116;-45.120503652039325
1739209704.386022;-45.120503652039325
1739209704.3860323;-45.120503652039325
1739209704.3860428;-38.13080360867914
1739209704.386053;-35.57807855764607
1739209704.3860636;-45.120503652039325
1739209704.3860738;-45.120503652039325
1739209704.3860843;-38.13080360867914
1739209704.3860946;-45.120503652039325
1739209704.386105;-45.120503652039325
1739209704.3861153;-35.57807855764607
1739209704.3861258;-35.57807855764607
1739209704.386136;-45.120503652039325
1739209704.3861465;-38.13080360867914
1739209704.3861568;-38.13080360867914
1739209704.3861673;-28.992665084841942
1739209704.3861775;-38.13080360867914
1739209704.386188;-38.13080360867914
1739209704.3861983;-32.816014438256545
1739209704.3862088;-31.141103565318915
1739209704.386219;-45.120503652039325
1739209704.3862295;-38.13080360867914
1739209704.3862398;-38.13080360867914
1739209704.3862503;-38.13080360867914
1739209704.3862605;-45.120503652039325
1739209704.386271;-38.13080360867914
1739209704.3862813;-45.120503652039325
1739209704.3862915;-38.13080360867914
1739209704.386302;-38.13080360867914
1739209704.3863122;-38.13080360867914
1739209704.3863227;-45.120503652039325
1739209704.386333;-45.120503652039325
1739209704.3863435;-38.13080360867914
1739209704.3863537;-38.13080360867914
1739209704.3863642;-45.120503652039325
1739209704.3863745;-38.13080360867914
1739209704.386385;-45.120503652039325
1739209704.3863952;-38.13080360867914
1739209704.3864057;-45.120503652039325
1739209704.386416;-38.13080360867914
1739209704.3864264;-35.57807855764607
1739209704.3864367;-35.57807855764607
1739209704.3864472;-45.120503652039325
1739209704.3864574;-45.120503652039325
1739209704.386468;-38.13080360867914
1739209704.3864782;-38.13080360867914
