CAN Message; 0x39:075c0b887b43e33e
1739209803.7268353;-45.120503652039325
1739209803.7268393;-38.13080360867914
1739209803.7268436;-45.120503652039325
1739209803.7268476;-38.13080360867914
1739209803.7268517;-45.120503652039325
1739209803.7268558;-38.13080360867914
1739209803.72686;-45.120503652039325
1739209803.726864;-45.120503652039325
1739209803.7268682;-45.120503652039325
1739209803.7268724;-45.120503652039325
1739209803.7268765;-38.13080360867914
1739209803.7268806;-38.13080360867914
1739209803.7268846;-45.120503652039325
1739209803.726889;-38.13080360867914
1739209803.726893;-31.141103565318893
1739209803.726897;-38.13080360867914
1739209803.726901;-35.57807855764607
1739209803.7269053;-38.13080360867914
1739209803.7269094;-38.13080360867914
1739209803.7269135;-38.13080360867914
1739209803.7269175;-38.13080360867914
1739209803.7269218;-38.13080360867914
1739209803.7269258;-45.120503652039325
1739209803.72693;-38.13080360867914
1739209803.7269342;-38.13080360867914
1739209803.7269382;-45.120503652039325
1739209803.7269423;-33.981070128970956
1739209803.7269464;-45.120503652039325
1739209803.7269506;-38.13080360867914
1739209803.7269547;-38.13080360867914
1739209803.7269588;-45.120503652039325
1739209803.7269628;-38.13080360867914
1739209803.726967;-35.57807855764607
1739209803.7269711;-38.13080360867914
1739209803.7269752;-26.991370085610736
1739209803.7269793;-32.816014438256545
1739209803.7269835;-45.120503652039325
1739209803.7269876;-33.981070128970906
1739209803.7269917;-35.57807855764607
1739209803.7269957;-38.13080360867914
1739209803.727;-38.13080360867914
1739209803.727004;-45.120503652039325
1739209803.727008;-38.13080360867914
1739209803.7270124;-45.120503652039325
1739209803.7270164;-32.816014438256545
1739209803.7270205;-38.13080360867914
1739209803.7270246;-45.120503652039325
1739209803.7270288;-38.13080360867914
1739209803.727033;-35.57807855764607
1739209803.727037;-38.13080360867914
1739209803.727041;-29.438486411369333
1739209803.7270453;-35.57807855764607
1739209803.7270494;-45.120503652039325
1739209803.7270534;-38.13080360867914
1739209803.7270575;-45.120503652039325
1739209803.7270617;-45.120503652039325
1739209803.7270658;-45.120503652039325
1739209803.7270699;-45.120503652039325
1739209803.7270741;-45.120503652039325
1739209803.7270782;-38.13080360867914
1739209803.7270823;-35.57807855764607
1739209803.7270863;-38.13080360867914
1739209803.7270906;-45.120503652039325
1739209803.7270947;-45.120503652039325
1739209803.7270987;-38.13080360867914
1739209803.7271028;-38.13080360867914
1739209803.727107;-45.120503652039325
1739209803.727111;-38.13080360867914
1739209803.7271152;-35.57807855764607
1739209803.7271192;-38.13080360867914
1739209803.7271235;-38.13080360867914
1739209803.7271276;-38.13080360867914
1739209803.7271316;-45.120503652039325
1739209803.7271357;-45.120503652039325
1739209803.72714;-32.816014438256545
1739209803.727144;-30.49652367304973
1739209803.727148;-45.120503652039325
1739209803.7271523;-45.120503652039325
1739209803.7271564;-32.816014438256545
1739209803.7271605;-33.981070128970906
1739209803.7271645;-45.120503652039325
1739209803.7271688;-45.120503652039325
1739209803.7271729;-45.120503652039325
1739209803.727177;-45.120503652039325
1739209803.727181;-38.13080360867914
1739209803.7271852;-45.120503652039325
1739209803.7271893;-45.120503652039325
1739209803.7271934;-38.13080360867914
1739209803.7271974;-45.120503652039325
1739209803.7272017;-45.120503652039325
1739209803.7272058;-31.141103565318893
1739209803.7272098;-28.992665084841942
1739209803.727214;-45.120503652039325
1739209803.7272182;-38.13080360867914
1739209803.7272222;-35.57807855764607
1739209803.7272263;-38.13080360867914
1739209803.7272305;-45.120503652039325
1739209803.7272346;-45.120503652039325
1739209803.7272387;-45.120503652039325
1739209803.7272427;-45.120503652039325
1739209803.727247;-45.120503652039325
1739209803.727251;-45.120503652039325
1739209803.727255;-45.120503652039325
1739209803.7272592;-38.13080360867914
1739209803.7272635;-45.120503652039325
1739209803.7272675;-45.120503652039325
1739209803.7272716;-45.120503652039325
1739209803.7272756;-45.120503652039325
1739209803.72728;-45.120503652039325
1739209803.727284;-45.120503652039325
1739209803.727288;-45.120503652039325
1739209803.7272923;-45.120503652039325
1739209803.7272964;-38.13080360867914
1739209803.7273004;-45.120503652039325
1739209803.7273045;-38.13080360867914
1739209803.7273088;-38.13080360867914
1739209803.7273128;-31.141103565318893
1739209803.7273169;-32.816014438256545
1739209803.727321;-38.13080360867914
1739209803.7273252;-38.13080360867914
1739209803.7273293;-38.13080360867914
1739209803.7273333;-31.141103565318915
1739209803.7273374;-45.120503652039325
1739209803.7273417;-45.120503652039325
1739209803.7273457;-38.13080360867914
1739209803.7273498;-33.981070128970906
1739209803.727354;-45.120503652039325
1739209803.727358;-38.13080360867914
1739209803.7273622;-38.13080360867914
1739209803.7273662;-38.13080360867914
1739209803.7273705;-45.120503652039325
1739209803.7273746;-45.120503652039325
1739209803.7273786;-45.120503652039325
1739209803.7273827;-38.13080360867914
1739209803.727387;-45.120503652039325
1739209803.727391;-38.13080360867914
1739209803.727395;-38.13080360867914
1739209803.727399;-38.13080360867914
1739209803.7274034;-45.120503652039325
1739209803.7274075;-38.13080360867914
1739209803.7274115;-38.13080360867914
1739209803.7274156;-38.13080360867914
1739209803.7274199;-26.991370085610747
1739209803.727424;-22.448786368009156
1739209803.727428;-28.58837851428586
1739209803.7274323;-38.13080360867914
1739209803.7274363;-45.120503652039325
1739209803.7274404;-31.141103565318915
1739209803.7274444;-33.981070128970906
1739209803.7274487;-45.120503652039325
1739209803.7274528;-45.120503652039325
1739209803.7274568;-45.120503652039325
1739209803.7274609;-38.13080360867914
1739209803.7274652;-29.438486411369333
1739209803.7274692;-27.267205301931607
1739209803.7274733;-28.992665084841967
1739209803.7274773;-33.981070128970906
1739209803.7274816;-45.120503652039325
1739209803.7274857;-31.141103565318943
1739209803.7274897;-33.981070128970906
1739209803.7274938;-35.57807855764607
1739209803.727498;-45.120503652039325
1739209803.727502;-31.141103565318893
1739209803.7275062;-35.57807855764607
1739209803.7275105;-26.991370085610722
1739209803.7275145;-38.13080360867914
1739209803.7275186;-25.077289914212862
1739209803.7275226;-25.077289914212862
1739209803.727527;-25.826314394896364
1739209803.727531;-38.13080360867914
1739209803.727535;-45.120503652039325
1739209803.727539;-30.49652367304973
1739209803.7275434;-45.120503652039325
1739209803.7275474;-45.120503652039325
1739209803.7275515;-33.981070128970906
1739209803.7275555;-38.13080360867914
1739209803.7275598;-38.13080360867914
1739209803.7275639;-38.13080360867914
1739209803.727568;-31.14110356531892
1739209803.7275722;-22.84163660590255
1739209803.7275763;-21.598678470925666
1739209803.7275803;-32.816014438256545
1739209803.7275844;-30.49652367304973
1739209803.7275887;-28.58837851428586
1739209803.7275927;-33.981070128970906
1739209803.7275968;-31.141103565318915
1739209803.7276008;-38.13080360867914
1739209803.727605;-38.13080360867914
1739209803.7276092;-45.120503652039325
1739209803.7276132;-33.981070128970906
1739209803.7276173;-38.13080360867914
1739209803.7276216;-25.826314394896357
1739209803.7276256;-21.4469444417791
1739209803.7276297;-30.49652367304973
1739209803.7276337;-35.57807855764607
1739209803.727638;-28.992665084841942
1739209803.727642;-45.120503652039325
1739209803.727646;-35.57807855764607
1739209803.7276504;-28.21854285175415
1739209803.7276545;-38.13080360867914
1739209803.7276585;-38.13080360867914
1739209803.7276626;-32.816014438256545
1739209803.7276669;-38.13080360867914
1739209803.727671;-25.826314394896364
1739209803.727675;-32.81601443825658
1739209803.727679;-25.826314394896357
1739209803.7276833;-32.816014438256545
1739209803.7276874;-31.141103565318893
1739209803.7276914;-33.981070128970906
1739209803.7276955;-45.120503652039325
1739209803.7276998;-35.57807855764607
1739209803.7277038;-38.13080360867914
1739209803.7277079;-35.57807855764607
1739209803.7277122;-31.141103565318893
1739209803.7277162;-38.13080360867914
1739209803.7277203;-26.991370085610722
1739209803.7277243;-25.62660358559016
1739209803.7277286;-31.141103565318943
1739209803.7277327;-31.141103565318915
1739209803.7277367;-31.141103565318915
1739209803.7277408;-33.981070128970906
1739209803.727745;-38.13080360867914
1739209803.727749;-38.13080360867914
1739209803.7277532;-45.120503652039325
1739209803.7277572;-38.13080360867914
1739209803.7277615;-45.120503652039325
1739209803.7277656;-27.8777449560314
1739209803.7277696;-26.991370085610736
1739209803.7277737;-24.589719217205094
1739209803.727778;-24.589719217205094
1739209803.727782;-30.49652367304973
1739209803.727786;-31.141103565318915
1739209803.7277904;-32.816014438256545
1739209803.7277944;-31.141103565318915
1739209803.7277985;-33.981070128970906
1739209803.7278025;-35.57807855764607
1739209803.7278068;-45.120503652039325
1739209803.7278109;-32.816014438256545
1739209803.727815;-33.981070128970906
1739209803.727819;-38.13080360867914
1739209803.7278233;-24.746238672633048
1739209803.7278273;-25.826314394896354
1739209803.7278314;-33.981070128970956
1739209803.7278354;-33.981070128970906
1739209803.7278397;-26.991370085610722
1739209803.7278438;-45.120503652039325
1739209803.7278478;-45.120503652039325
1739209803.727852;-38.13080360867914
1739209803.7278562;-35.57807855764607
1739209803.7278602;-45.120503652039325
1739209803.7278643;-45.120503652039325
1739209803.7278686;-45.120503652039325
1739209803.7278726;-45.120503652039325
1739209803.7278767;-38.13080360867914
1739209803.7278807;-45.120503652039325
1739209803.727885;-38.13080360867914
1739209803.727889;-38.13080360867914
1739209803.727893;-32.816014438256545
1739209803.7278972;-45.120503652039325
1739209803.7279015;-45.120503652039325
1739209803.7279055;-35.57807855764607
1739209803.7279096;-33.981070128970906
1739209803.7279136;-45.120503652039325
1739209803.727918;-38.13080360867914
1739209803.727922;-33.981070128970906
1739209803.727926;-38.13080360867914
1739209803.7279303;-45.120503652039325
1739209803.7279344;-45.120503652039325
1739209803.7279384;-38.13080360867914
1739209803.7279425;-38.13080360867914
1739209803.7279468;-45.120503652039325
1739209803.7279508;-45.120503652039325
1739209803.7279549;-32.816014438256545
1739209803.727959;-38.13080360867914
1739209803.7279632;-45.120503652039325
1739209803.7279673;-45.120503652039325
1739209803.7279713;-45.120503652039325
1739209803.7279754;-33.981070128970906
1739209803.7279797;-35.57807855764607
1739209803.7279837;-38.13080360867914
1739209803.7279878;-38.13080360867914
1739209803.727992;-45.120503652039325
1739209803.727996;-38.13080360867914
1739209803.7280002;-45.120503652039325
1739209803.7280042;-38.13080360867914
1739209803.7280085;-38.13080360867914
1739209803.7280126;-45.120503652039325
1739209803.7280166;-45.120503652039325
1739209803.7280207;-45.120503652039325
1739209803.728025;-38.13080360867914
1739209803.7246864;-45.120503652039325
1739209803.7246873;-38.13080360867914
1739209803.724688;-38.13080360867914
1739209803.724689;-45.120503652039325
1739209803.72469;-45.120503652039325
1739209803.7246907;-45.120503652039325
1739209803.7246916;-35.57807855764607
1739209803.7246926;-35.57807855764607
1739209803.7246933;-38.13080360867914
1739209803.7246943;-45.120503652039325
1739209803.7246952;-45.120503652039325
1739209803.724696;-38.13080360867914
1739209803.7246969;-45.120503652039325
1739209803.7246976;-45.120503652039325
1739209803.7246985;-28.992665084841942
1739209803.7246995;-38.13080360867914
1739209803.7247002;-38.13080360867914
1739209803.7247012;-45.120503652039325
1739209803.7247021;-45.120503652039325
1739209803.7247028;-32.816014438256545
1739209803.7247038;-45.120503652039325
1739209803.7247045;-45.120503652039325
1739209803.7247055;-33.981070128970906
1739209803.7247064;-38.13080360867914
1739209803.7247071;-33.981070128970906
1739209803.724708;-45.120503652039325
1739209803.724709;-45.120503652039325
1739209803.7247097;-45.120503652039325
1739209803.7247107;-38.13080360867914
1739209803.7247114;-38.13080360867914
1739209803.7247124;-45.120503652039325
1739209803.7247133;-45.120503652039325
1739209803.724714;-45.120503652039325
1739209803.724715;-32.816014438256545
1739209803.724716;-32.816014438256545
1739209803.7247167;-45.120503652039325
1739209803.7247176;-45.120503652039325
1739209803.7247183;-35.57807855764607
1739209803.7247193;-31.141103565318915
1739209803.7247202;-38.13080360867914
1739209803.724721;-38.13080360867914
1739209803.724722;-38.13080360867914
1739209803.7247229;-38.13080360867914
1739209803.7247236;-45.120503652039325
1739209803.7247245;-45.120503652039325
1739209803.7247255;-38.13080360867914
1739209803.7247262;-38.13080360867914
1739209803.7247272;-45.120503652039325
1739209803.7247279;-38.13080360867914
1739209803.7247288;-38.13080360867914
1739209803.7247298;-45.120503652039325
1739209803.7247305;-38.13080360867914
1739209803.7247314;-38.13080360867914
1739209803.7247324;-35.57807855764607
1739209803.724733;-38.13080360867914
1739209803.724734;-45.120503652039325
1739209803.7247348;-45.120503652039325
1739209803.7247357;-45.120503652039325
1739209803.7247367;-38.13080360867914
1739209803.7247374;-38.13080360867914
1739209803.7247384;-38.13080360867914
1739209803.7247393;-45.120503652039325
1739209803.72474;-45.120503652039325
1739209803.724741;-32.816014438256545
1739209803.7247417;-38.13080360867914
1739209803.7247427;-45.120503652039325
1739209803.7247436;-45.120503652039325
1739209803.7247443;-45.120503652039325
1739209803.7247453;-45.120503652039325
1739209803.7247462;-45.120503652039325
1739209803.724747;-45.120503652039325
1739209803.724748;-45.120503652039325
1739209803.7247486;-45.120503652039325
1739209803.7247496;-45.120503652039325
1739209803.7247505;-33.981070128970906
1739209803.7247512;-45.120503652039325
1739209803.7247522;-38.13080360867914
1739209803.7247531;-45.120503652039325
1739209803.7247539;-38.13080360867914
1739209803.7247548;-30.49652367304973
1739209803.7247558;-45.120503652039325
1739209803.7247565;-38.13080360867914
1739209803.7247574;-35.57807855764607
1739209803.7247581;-38.13080360867914
1739209803.724759;-45.120503652039325
1739209803.72476;-45.120503652039325
1739209803.7247608;-38.13080360867914
1739209803.7247617;-45.120503652039325
1739209803.7247627;-38.13080360867914
1739209803.7247634;-33.981070128970906
1739209803.7247643;-38.13080360867914
1739209803.724765;-38.13080360867914
1739209803.724766;-38.13080360867914
1739209803.724767;-32.816014438256545
1739209803.7247677;-38.13080360867914
1739209803.7247686;-38.13080360867914
1739209803.7247696;-45.120503652039325
1739209803.7247703;-35.57807855764607
1739209803.7247713;-38.13080360867914
1739209803.724772;-45.120503652039325
1739209803.724773;-45.120503652039325
1739209803.724774;-38.13080360867914
1739209803.7247746;-38.13080360867914
1739209803.7247756;-28.21854285175415
1739209803.7247765;-35.57807855764607
1739209803.7247772;-32.816014438256545
1739209803.7247782;-35.57807855764607
1739209803.7247791;-45.120503652039325
1739209803.7247798;-38.13080360867914
1739209803.7247808;-38.13080360867914
1739209803.7247815;-45.120503652039325
1739209803.7247825;-45.120503652039325
1739209803.7247834;-38.13080360867914
1739209803.7247841;-35.57807855764607
1739209803.724785;-38.13080360867914
1739209803.724786;-45.120503652039325
1739209803.7247868;-38.13080360867914
1739209803.7247877;-45.120503652039325
1739209803.7247884;-45.120503652039325
1739209803.7247894;-45.120503652039325
1739209803.7247903;-45.120503652039325
1739209803.724791;-38.13080360867914
1739209803.724792;-38.13080360867914
1739209803.724793;-45.120503652039325
1739209803.7247937;-38.13080360867914
1739209803.7247946;-45.120503652039325
1739209803.7247953;-45.120503652039325
1739209803.7247963;-28.21854285175415
1739209803.7247972;-35.57807855764607
1739209803.724798;-45.120503652039325
1739209803.724799;-45.120503652039325
1739209803.7247999;-32.816014438256545
1739209803.7248006;-38.13080360867914
1739209803.7248015;-45.120503652039325
1739209803.7248023;-35.57807855764607
1739209803.7248032;-38.13080360867914
1739209803.7248042;-45.120503652039325
1739209803.7248049;-45.120503652039325
1739209803.7248058;-45.120503652039325
1739209803.7248068;-38.13080360867914
1739209803.7248075;-45.120503652039325
1739209803.7248085;-45.120503652039325
1739209803.7248094;-38.13080360867914
1739209803.7248101;-45.120503652039325
1739209803.724811;-38.13080360867914
1739209803.7248118;-35.57807855764607
1739209803.7248127;-38.13080360867914
1739209803.7248137;-45.120503652039325
1739209803.7248144;-45.120503652039325
1739209803.7248154;-32.816014438256545
1739209803.7248163;-38.13080360867914
1739209803.724817;-33.981070128970906
1739209803.724818;-32.816014438256545
1739209803.7248187;-35.57807855764607
1739209803.7248197;-45.120503652039325
1739209803.7248206;-38.13080360867914
1739209803.7248213;-38.13080360867914
1739209803.7248223;-45.120503652039325
1739209803.7248232;-33.981070128970906
1739209803.724824;-45.120503652039325
1739209803.724825;-45.120503652039325
1739209803.7248256;-32.816014438256545
1739209803.7248266;-38.13080360867914
1739209803.7248275;-45.120503652039325
1739209803.7248282;-38.13080360867914
1739209803.7248292;-38.13080360867914
1739209803.7248302;-45.120503652039325
1739209803.7248309;-35.57807855764607
1739209803.7248318;-45.120503652039325
1739209803.7248325;-45.120503652039325
1739209803.7248335;-45.120503652039325
1739209803.7248344;-38.13080360867914
1739209803.7248352;-45.120503652039325
1739209803.724836;-45.120503652039325
1739209803.724837;-38.13080360867914
1739209803.7248378;-38.13080360867914
1739209803.7248387;-45.120503652039325
1739209803.7248397;-38.13080360867914
1739209803.7248404;-38.13080360867914
1739209803.7248414;-35.57807855764607
1739209803.724842;-35.57807855764607
1739209803.724843;-45.120503652039325
1739209803.724844;-45.120503652039325
1739209803.7248447;-35.57807855764607
1739209803.7248456;-33.981070128970906
1739209803.7248466;-45.120503652039325
1739209803.7248473;-45.120503652039325
1739209803.7248483;-45.120503652039325
1739209803.724849;-38.13080360867914
1739209803.72485;-38.13080360867914
1739209803.724851;-45.120503652039325
1739209803.7248516;-38.13080360867914
1739209803.7248526;-35.57807855764607
1739209803.7248535;-38.13080360867914
1739209803.7248542;-45.120503652039325
1739209803.7248552;-45.120503652039325
1739209803.724856;-45.120503652039325
1739209803.7248569;-35.57807855764607
1739209803.7248578;-45.120503652039325
1739209803.7248585;-38.13080360867914
1739209803.7248595;-33.981070128970906
1739209803.7248604;-45.120503652039325
1739209803.7248611;-38.13080360867914
1739209803.724862;-45.120503652039325
1739209803.724863;-38.13080360867914
1739209803.7248638;-38.13080360867914
1739209803.7248647;-45.120503652039325
1739209803.7248654;-35.57807855764607
1739209803.7248664;-38.13080360867914
1739209803.7248673;-33.981070128970906
1739209803.724868;-33.981070128970906
1739209803.724869;-45.120503652039325
1739209803.72487;-45.120503652039325
1739209803.728029;-45.120503652039325
1739209803.728033;-45.120503652039325
1739209803.728037;-38.13080360867914
1739209803.7280414;-31.141103565318915
1739209803.7280455;-45.120503652039325
1739209803.7280495;-45.120503652039325
1739209803.7280536;-38.13080360867914
1739209803.7280579;-38.13080360867914
1739209803.728062;-45.120503652039325
1739209803.728066;-33.981070128970906
1739209803.7280703;-45.120503652039325
1739209803.7280743;-33.981070128970906
1739209803.7280784;-45.120503652039325
1739209803.7280824;-45.120503652039325
1739209803.7280867;-45.120503652039325
1739209803.7280908;-45.120503652039325
1739209803.7280948;-45.120503652039325
1739209803.7280989;-45.120503652039325
1739209803.7281032;-38.13080360867914
1739209803.7281072;-31.141103565318915
1739209803.7281113;-45.120503652039325
1739209803.7281153;-45.120503652039325
1739209803.7281196;-45.120503652039325
1739209803.7281237;-38.13080360867914
1739209803.7281277;-45.120503652039325
1739209803.728132;-45.120503652039325
1739209803.728136;-32.816014438256545
1739209803.72814;-26.991370085610722
1739209803.7281442;-38.13080360867914
1739209803.7281485;-38.13080360867914
1739209803.7281525;-45.120503652039325
1739209803.7281566;-38.13080360867914
1739209803.7281606;-35.57807855764607
1739209803.728165;-45.120503652039325
1739209803.728169;-38.13080360867914
1739209803.728173;-33.981070128970906
1739209803.728177;-45.120503652039325
1739209803.7281814;-38.13080360867914
1739209803.7281854;-33.981070128970906
1739209803.7281895;-45.120503652039325
1739209803.7281935;-33.981070128970906
1739209803.7281978;-31.141103565318915
1739209803.7282019;-35.57807855764607
1739209803.728206;-32.816014438256545
1739209803.7282102;-27.267205301931607
1739209803.7282143;-32.81601443825658
1739209803.7282183;-29.438486411369333
1739209803.7282224;-35.57807855764607
1739209803.7282267;-32.81601443825658
1739209803.7282307;-24.438645034577675
1739209803.7282348;-28.218542851754165
1739209803.7282388;-25.62660358559016
1739209803.728243;-26.991370085610747
1739209803.7282472;-30.49652367304973
1739209803.7282512;-38.13080360867914
1739209803.7282553;-38.13080360867914
1739209803.7282596;-30.49652367304973
1739209803.7282636;-28.58837851428586
1739209803.7282677;-28.21854285175415
1739209803.728272;-27.267205301931607
1739209803.728276;-23.38864096791655
1739209803.72828;-31.141103565318943
1739209803.7282841;-33.981070128970906
1739209803.7282884;-38.13080360867914
1739209803.7282925;-29.438486411369333
1739209803.7282965;-38.13080360867914
1739209803.7283006;-24.15140352195872
1739209803.7283049;-25.62660358559016
1739209803.728309;-35.57807855764607
1739209803.728313;-45.120503652039325
1739209803.728317;-31.141103565318915
1739209803.7283213;-27.267205301931607
1739209803.7283254;-35.57807855764607
1739209803.7283294;-30.49652367304973
1739209803.7283335;-32.816014438256545
1739209803.7283378;-45.120503652039325
1739209803.7283418;-27.267205301931607
1739209803.7283459;-38.13080360867914
1739209803.7283502;-25.252786309376837
1739209803.7283542;-26.991370085610722
1739209803.7283583;-38.13080360867914
1739209803.7283623;-29.438486411369333
1739209803.7283666;-35.57807855764607
1739209803.7283707;-38.13080360867914
1739209803.7283747;-24.151403521958727
1739209803.7283788;-28.58837851428586
1739209803.728383;-38.13080360867914
1739209803.728387;-35.57807855764607
1739209803.7283912;-29.438486411369333
1739209803.7283952;-29.438486411369333
1739209803.7283995;-27.267205301931607
1739209803.7284036;-33.981070128970906
1739209803.7284076;-27.87774495603143
1739209803.728412;-38.13080360867914
1739209803.728416;-32.816014438256545
1739209803.72842;-33.981070128970906
1739209803.728424;-32.816014438256545
1739209803.7284284;-33.981070128970906
1739209803.7284324;-27.8777449560314
1739209803.7284365;-32.816014438256545
1739209803.7284405;-33.981070128970906
1739209803.7284448;-26.991370085610722
1739209803.7284489;-21.522148828640407
1739209803.728453;-25.62660358559016
1739209803.728457;-31.141103565318943
1739209803.7284613;-25.826314394896357
1739209803.7284653;-28.992665084841942
1739209803.7284694;-38.13080360867914
1739209803.7284734;-38.13080360867914
1739209803.7284777;-32.81601443825658
1739209803.7284818;-29.438486411369333
1739209803.7284858;-38.13080360867914
1739209803.72849;-38.13080360867914
1739209803.7284942;-35.57807855764607
1739209803.7284982;-27.8777449560314
1739209803.7285023;-31.141103565318943
1739209803.7285066;-28.21854285175415
1739209803.7285106;-45.120503652039325
1739209803.7285147;-45.120503652039325
1739209803.7285187;-38.13080360867914
1739209803.728523;-30.49652367304973
1739209803.728527;-31.14110356531892
1739209803.7285311;-31.141103565318915
1739209803.7285352;-25.62660358559016
1739209803.7285395;-26.991370085610747
1739209803.7285435;-33.981070128970956
1739209803.7285476;-33.981070128970906
1739209803.7285519;-38.13080360867914
1739209803.728556;-25.62660358559016
1739209803.72856;-24.74623867263306
1739209803.728564;-35.57807855764607
1739209803.7285683;-28.992665084841942
1739209803.7285724;-31.141103565318915
1739209803.7285764;-38.13080360867914
1739209803.7285805;-35.57807855764607
1739209803.7285848;-31.141103565318915
1739209803.7285888;-28.58837851428586
1739209803.7285929;-33.981070128970906
1739209803.728597;-28.992665084841942
1739209803.7286012;-23.506823629689542
1739209803.7286053;-32.816014438256545
1739209803.7286093;-27.877744956031414
1739209803.7286134;-23.50682362968953
1739209803.7286177;-38.13080360867914
1739209803.7286217;-33.981070128970906
1739209803.7286258;-28.992665084841942
1739209803.72863;-38.13080360867914
1739209803.728634;-25.826314394896357
1739209803.7286382;-28.992665084841967
1739209803.7286422;-24.438645034577675
1739209803.7286465;-32.81601443825658
1739209803.7286506;-38.13080360867914
1739209803.7286546;-38.13080360867914
1739209803.7286587;-45.120503652039325
1739209803.728663;-38.13080360867914
1739209803.728667;-31.141103565318943
1739209803.728671;-23.38864096791655
1739209803.7286751;-26.991370085610736
1739209803.7286794;-25.252786309376837
1739209803.7286835;-38.13080360867914
1739209803.7286875;-38.13080360867914
1739209803.7286918;-45.120503652039325
1739209803.7286959;-45.120503652039325
1739209803.7287;-45.120503652039325
1739209803.728704;-35.57807855764607
1739209803.7287083;-33.981070128970906
1739209803.7287123;-45.120503652039325
1739209803.7287164;-38.13080360867914
1739209803.7287204;-38.13080360867914
1739209803.7287247;-38.13080360867914
1739209803.7287288;-45.120503652039325
1739209803.7287328;-38.13080360867914
1739209803.7287369;-38.13080360867914
1739209803.7287412;-32.816014438256545
1739209803.7287452;-33.981070128970906
1739209803.7287493;-38.13080360867914
1739209803.7287533;-45.120503652039325
1739209803.7287576;-38.13080360867914
1739209803.7287617;-38.13080360867914
1739209803.7287657;-38.13080360867914
1739209803.72877;-38.13080360867914
1739209803.728774;-31.141103565318915
1739209803.7287781;-38.13080360867914
1739209803.7287822;-38.13080360867914
1739209803.7287865;-38.13080360867914
1739209803.7287905;-45.120503652039325
1739209803.7287946;-38.13080360867914
1739209803.7287986;-38.13080360867914
1739209803.728803;-45.120503652039325
1739209803.728807;-38.13080360867914
1739209803.728811;-38.13080360867914
1739209803.728815;-38.13080360867914
1739209803.7288194;-45.120503652039325
1739209803.7288234;-38.13080360867914
1739209803.7288275;-45.120503652039325
1739209803.7288318;-38.13080360867914
1739209803.7288358;-35.57807855764607
1739209803.7288399;-38.13080360867914
1739209803.728844;-45.120503652039325
1739209803.7288482;-45.120503652039325
1739209803.7288523;-45.120503652039325
1739209803.7288563;-38.13080360867914
1739209803.7288604;-38.13080360867914
1739209803.7288647;-38.13080360867914
1739209803.7288687;-45.120503652039325
1739209803.7288728;-38.13080360867914
1739209803.7288768;-38.13080360867914
1739209803.7288811;-45.120503652039325
1739209803.7288852;-38.13080360867914
1739209803.7288892;-38.13080360867914
1739209803.7288933;-45.120503652039325
1739209803.7288976;-38.13080360867914
1739209803.7289016;-38.13080360867914
1739209803.7289057;-45.120503652039325
1739209803.72891;-38.13080360867914
1739209803.728914;-38.13080360867914
1739209803.728918;-38.13080360867914
1739209803.7289221;-45.120503652039325
1739209803.7289264;-31.141103565318893
1739209803.7289305;-38.13080360867914
1739209803.7289345;-45.120503652039325
1739209803.7289386;-38.13080360867914
1739209803.7289429;-38.13080360867914
1739209803.728947;-38.13080360867914
1739209803.728951;-45.120503652039325
1739209803.728955;-45.120503652039325
1739209803.7289593;-38.13080360867914
1739209803.7289634;-38.13080360867914
1739209803.7289674;-45.120503652039325
1739209803.7289717;-45.120503652039325
1739209803.7289758;-45.120503652039325
1739209803.7289798;-31.141103565318915
1739209803.7289839;-45.120503652039325
1739209803.7289882;-38.13080360867914
1739209803.7289922;-33.981070128970906
1739209803.7289963;-38.13080360867914
1739209803.7290003;-38.13080360867914
1739209803.7290046;-45.120503652039325
1739209803.7290087;-32.816014438256545
1739209803.7290127;-35.57807855764607
1739209803.7290168;-45.120503652039325
1739209803.729021;-45.120503652039325
1739209803.7290251;-35.57807855764607
1739209803.7290292;-35.57807855764607
1739209803.7290332;-45.120503652039325
1739209803.7290375;-38.13080360867914
1739209803.7290416;-38.13080360867914
1739209803.7290456;-45.120503652039325
1739209803.72905;-45.120503652039325
1739209803.729054;-45.120503652039325
1739209803.729058;-45.120503652039325
1739209803.729062;-45.120503652039325
1739209803.7290664;-45.120503652039325
1739209803.7290704;-38.13080360867914
1739209803.7290745;-38.13080360867914
1739209803.7290785;-45.120503652039325
1739209803.7290828;-45.120503652039325
1739209803.7290869;-45.120503652039325
1739209803.729091;-31.141103565318893
1739209803.729095;-38.13080360867914
1739209803.7290993;-45.120503652039325
1739209803.7291033;-38.13080360867914
1739209803.7291074;-32.816014438256545
1739209803.7291117;-33.981070128970906
1739209803.7291157;-45.120503652039325
1739209803.7291198;-38.13080360867914
1739209803.7291238;-45.120503652039325
1739209803.7291281;-33.981070128970906
1739209803.7291322;-45.120503652039325
1739209803.7291362;-38.13080360867914
1739209803.7291403;-45.120503652039325
1739209803.7291446;-45.120503652039325
1739209803.7291486;-38.13080360867914
1739209803.7291527;-45.120503652039325
1739209803.7291567;-38.13080360867914
1739209803.729161;-45.120503652039325
1739209803.729165;-38.13080360867914
1739209803.7291691;-45.120503652039325
1739209803.7291732;-26.991370085610736
1739209803.7291775;-27.8777449560314
1739209803.7291815;-45.120503652039325
1739209803.7291856;-45.120503652039325
1739209803.7291899;-32.816014438256545
